time,side,ticker_id,mv_dn_composite_labels,price_drift_1_df005,dist_upper_bb_50_2.5_df055,price_drift_5_df005,joint_fall_flag_5_5_df042
2017-11-09 00:00:00+00,SHORT,1184,0.3143321245501946,-0.0038224051,-0.0061856806,0.015283189,0.0
2017-11-09 00:00:00+00,SHORT,1298,0.19632612117030995,0.007673861,-0.015675718,0.03294002,0.0
2017-11-09 00:00:00+00,SHORT,1532,0.09469873123041922,0.0075497855,-0.013341921,0.039292175,0.0
2017-11-09 00:00:00+00,SHORT,1919,0.4242095245437472,-0.0030970406,-0.023055652,0.039282512,0.0
2017-11-10 00:00:00+00,SHORT,2107,1.0,0.0019212295,-0.012318258,0.028599605,0.0
2017-11-10 00:00:00+00,SHORT,4249,1.0,0.008013737,-0.018164366,0.06212304,0.0
2017-11-10 00:00:00+00,SHORT,212,0.34758153315057305,-0.008431037,-0.015716452,0.05939479,0.0
2017-11-10 00:00:00+00,SHORT,870,0.29773287329461584,0.0019239347,-0.010962708,0.013883904,0.0
2017-11-10 00:00:00+00,SHORT,1184,0.22246274360138651,-0.0056080283,-0.011660473,0.008380724,0.0
2017-11-10 00:00:00+00,SHORT,1298,0.07744838877946378,-0.0057115657,-0.021857148,0.02805118,0.0
2017-11-10 00:00:00+00,SHORT,1300,0.7666176387926342,-0.011076197,-0.022878176,0.038228847,0.0
2017-11-13 00:00:00+00,SHORT,765,0.0,0.012496044,-0.01780329,0.048833746,0.0
2017-11-14 00:00:00+00,SHORT,2504,0.2819975870263344,0.0017969452,-0.02223593,0.006707081,0.0
2017-11-14 00:00:00+00,SHORT,3179,0.0,0.01164789,-0.02154881,0.0139712915,0.0
2017-11-14 00:00:00+00,SHORT,3794,0.0,0.0075628203,-0.023522297,0.020256918,0.0
2017-11-15 00:00:00+00,SHORT,1235,1.0,-0.009680542,-0.009821892,0.020448878,0.0
2017-11-16 00:00:00+00,SHORT,2703,0.4215927859967975,0.0023833844,-0.013302448,0.058231488,0.0
2017-11-16 00:00:00+00,SHORT,1235,0.9333333333333333,-0.0010997067,-0.012459157,0.01755041,0.0
2017-11-17 00:00:00+00,SHORT,2703,0.27476260412754894,0.0016983695,-0.020766575,0.04021164,0.0
2017-11-17 00:00:00+00,SHORT,1235,0.8666666666666667,-0.010519878,-0.022980932,0.010367225,0.0
2017-11-20 00:00:00+00,SHORT,2370,1.0,0.0026766595,-0.0079882555,0.061791383,0.0
2017-11-20 00:00:00+00,SHORT,907,0.6710003733676213,0.0042236526,0.011021802,0.056272477,0.0
2017-11-21 00:00:00+00,SHORT,224,0.46100799193964687,-0.0016540545,0.0058747814,0.06309996,0.0
2017-11-21 00:00:00+00,SHORT,1175,0.19241715913640997,0.011337333,-0.020126887,0.034043495,0.0
2017-11-21 00:00:00+00,SHORT,4072,0.20050485719904643,-0.0073901853,-0.0011626014,0.06532395,0.0
2017-11-22 00:00:00+00,SHORT,224,0.9411764705882353,-0.01002361,-0.016210407,0.06273899,0.0
2017-11-22 00:00:00+00,SHORT,412,0.2600461233870125,-0.0055526453,-0.022876233,0.04606568,0.0
2017-11-22 00:00:00+00,SHORT,4083,0.7425372697022117,0.00606497,-0.0038051447,0.028221559,0.0
2017-11-24 00:00:00+00,SHORT,224,0.2270701058064418,0.012760973,-0.015995016,0.044397462,0.0
2017-11-24 00:00:00+00,SHORT,412,0.25245497171106107,0.0071112514,-0.01993085,0.031062935,0.0
2017-11-24 00:00:00+00,SHORT,498,0.0,0.010409028,-0.022635516,0.03214303,0.0
2017-11-24 00:00:00+00,SHORT,2720,0.7142857142857143,-0.010037389,-0.023587247,0.05508215,0.0
2017-11-24 00:00:00+00,SHORT,960,0.10768082410349301,0.0045012953,-0.02417873,0.021941818,0.0
2017-11-24 00:00:00+00,SHORT,1586,0.2620662874955046,0.012492564,-0.012726431,0.03506994,0.0
2017-11-24 00:00:00+00,SHORT,4083,0.7157500015063099,-0.0014002783,-0.009553645,0.017213024,0.0
2017-11-27 00:00:00+00,SHORT,4231,0.35736105618554503,0.012799242,-0.00607108,0.041686982,0.0
2017-11-27 00:00:00+00,SHORT,374,0.66226562396446,0.007932574,-0.016291821,0.046935923,0.0
2017-11-27 00:00:00+00,SHORT,2820,0.8888888888888888,-0.014386189,-0.004110738,0.054377563,0.0
2017-11-27 00:00:00+00,SHORT,1586,0.24157241201150886,-0.0033294163,-0.022801088,0.027043391,0.0
2017-11-27 00:00:00+00,SHORT,4082,1.0,-0.010332357,-0.016135355,0.029190544,0.0
2017-11-28 00:00:00+00,SHORT,4222,0.0,-0.005400329,-0.018819971,0.034684904,0.0
2017-11-28 00:00:00+00,SHORT,4231,0.1385697970026837,-0.00982916,-0.01821697,0.02944039,0.0
2017-11-28 00:00:00+00,SHORT,424,0.0,0.004173701,-0.006382775,0.019860925,0.0
2017-11-28 00:00:00+00,SHORT,2820,0.7777777777777778,0.012650016,0.0018513799,0.056872036,0.0
2017-11-28 00:00:00+00,SHORT,1235,0.4666666666666667,0.003959416,-0.017588824,0.008827552,0.0
2017-11-28 00:00:00+00,SHORT,1483,0.7506577890349494,-0.0043340754,-0.024583876,0.0116638895,0.0
2017-11-28 00:00:00+00,SHORT,4082,0.9,-0.0015660345,-0.021711107,0.008435853,0.0
2017-11-29 00:00:00+00,SHORT,2072,0.0,0.004525269,0.0020183618,0.03739548,0.0
2017-11-29 00:00:00+00,SHORT,424,0.0,-0.0024284313,-0.010645518,0.007261753,0.0
2017-11-29 00:00:00+00,SHORT,1235,0.4,0.003327582,-0.015706316,0.014834206,0.0
2017-11-30 00:00:00+00,SHORT,2072,0.14617599358385883,-0.012018625,-0.010402394,0.03746001,0.0
2017-11-30 00:00:00+00,SHORT,356,0.09452678077167585,0.003842459,-2.5512106E-4,0.026522594,0.0
2017-11-30 00:00:00+00,SHORT,1235,0.33333333333333337,-0.0017196905,-0.01874066,0.0139737995,0.0
2017-11-30 00:00:00+00,SHORT,1939,1.0,0.011209777,0.019371476,0.068168096,0.0
2017-12-01 00:00:00+00,SHORT,2072,0.0,0.004559684,-0.0068215537,0.029201439,0.0
2017-12-01 00:00:00+00,SHORT,356,0.07732930324425759,-0.009569378,-0.014230267,0.017699115,0.0
2017-12-04 00:00:00+00,SHORT,2072,0.0,-0.0015115846,-0.009002293,0.028044432,0.0
2017-12-04 00:00:00+00,SHORT,2638,0.35596602005911393,0.005609383,0.0052984464,0.027618552,0.0
2017-12-05 00:00:00+00,SHORT,2638,0.2647464628603212,-0.015551048,-0.010993987,0.005698498,0.0
2017-12-05 00:00:00+00,SHORT,907,0.6201561298396098,-0.009737679,-0.0064253495,0.06156796,0.0
2017-12-06 00:00:00+00,SHORT,907,0.505010880298337,0.0072245635,-0.004467826,0.024494795,0.0
2017-12-06 00:00:00+00,SHORT,1416,0.0,0.0,-0.023041243,0.019796459,0.0
2017-12-07 00:00:00+00,SHORT,2870,0.0,-0.0039458163,-0.0051441537,0.036619958,0.0
2017-12-08 00:00:00+00,SHORT,4005,0.0,0.0080076875,-0.0188009,0.038528174,0.0
2017-12-11 00:00:00+00,SHORT,3187,0.18561647404043013,0.009446694,-0.01994229,0.028885832,0.0
2017-12-12 00:00:00+00,SHORT,2072,0.0,0.0019195259,-0.020515783,0.004620141,0.0
2017-12-12 00:00:00+00,SHORT,424,0.0,0.008523679,-0.024347687,0.01582019,0.0
2017-12-12 00:00:00+00,SHORT,2863,0.1556091250636423,-0.0015851001,-0.017964844,0.05001042,0.0
2017-12-12 00:00:00+00,SHORT,3187,0.17871108321115256,0.0031194296,-0.021983555,0.03020595,0.0
2017-12-12 00:00:00+00,SHORT,3574,0.0,0.003383277,-0.02150961,0.021402214,0.0
2017-12-13 00:00:00+00,SHORT,974,0.315242644214901,0.012462268,-0.016643655,0.037032176,0.0
2017-12-13 00:00:00+00,SHORT,3574,0.0,-7.2254334E-4,-0.023025582,0.034663342,0.0
2017-12-14 00:00:00+00,SHORT,2514,0.26436104993492987,0.009042554,0.007110144,0.05213533,0.0
2017-12-14 00:00:00+00,SHORT,2863,0.2901292442402572,0.002797203,-0.02327014,0.034418795,0.0
2017-12-18 00:00:00+00,SHORT,1087,0.0,-0.002626528,-0.019459024,0.016786817,0.0
2017-12-18 00:00:00+00,SHORT,3182,0.1335576596425741,0.011911424,-0.02019243,0.009007573,0.0
2017-12-19 00:00:00+00,SHORT,1087,0.0,0.007596475,-0.015094106,0.025461292,0.0
2017-12-19 00:00:00+00,SHORT,3182,0.0,-2.3700426E-4,-0.021215541,0.021965599,0.0
2017-12-20 00:00:00+00,SHORT,1767,0.710717007289065,-0.0031893004,0.0077675814,0.061808217,0.0
2017-12-21 00:00:00+00,SHORT,2912,0.7251346122113932,0.0074900133,0.003181748,0.04128677,0.0
2017-12-22 00:00:00+00,SHORT,2912,0.4608361626846124,-0.005947464,-0.006678446,0.02156197,0.0
2017-12-26 00:00:00+00,SHORT,2912,0.7306750933901551,3.3239156E-4,-0.009971314,0.020169491,0.0
2017-12-26 00:00:00+00,SHORT,1334,0.7638911085496193,0.0027662518,-0.019906783,0.04718344,0.0
2017-12-27 00:00:00+00,SHORT,2116,1.0,0.0049641477,-0.007550698,0.021300448,0.0
2017-12-28 00:00:00+00,SHORT,2469,0.5246666607399454,-0.0013684571,-0.020199457,0.02528978,0.0
2017-12-28 00:00:00+00,SHORT,2866,0.46430757960416236,-0.0018639329,-0.018905977,0.030303031,0.0
2017-12-29 00:00:00+00,SHORT,2866,0.0,-0.0018674136,-0.021606037,0.022966508,0.0
2018-01-02 00:00:00+00,SHORT,4137,0.6825205712925441,0.0076818797,-0.010595851,0.012256014,0.0
2018-01-02 00:00:00+00,SHORT,3748,0.6403082580235595,0.0074487897,0.0030436139,0.035406698,0.0
2018-01-03 00:00:00+00,SHORT,1610,0.4249994254055989,-0.0067873304,-0.0067225797,0.052757792,0.0
2018-01-04 00:00:00+00,SHORT,4137,0.5889307035967799,0.00496614,-0.018684402,0.0054200543,0.0
2018-01-04 00:00:00+00,SHORT,2125,0.0,0.011210762,-0.021870138,0.051282052,0.0
2018-01-05 00:00:00+00,SHORT,2262,0.0,0.012277829,-0.018206434,0.01787184,0.0
2018-01-05 00:00:00+00,SHORT,629,0.0,-0.011984021,-0.022514183,0.05622776,0.0
2018-01-08 00:00:00+00,SHORT,401,1.0,0.0019961158,-0.001064959,0.05528409,0.0
2018-01-09 00:00:00+00,SHORT,1191,0.0,-0.0067839194,-0.018218655,0.038623225,0.0
2018-01-11 00:00:00+00,SHORT,101,0.3236615718962137,0.010469473,-0.005996337,0.028606687,0.0
2018-01-12 00:00:00+00,SHORT,4164,0.32089550653655013,-0.0028328612,-0.0042419652,0.025242718,0.0
2018-01-12 00:00:00+00,SHORT,4222,0.0,0.0,0.0018978703,0.045059845,0.0
2018-01-12 00:00:00+00,SHORT,3233,1.0,0.0066006603,-0.0243515,0.05081826,0.0
2018-01-12 00:00:00+00,SHORT,1770,0.8571428571428572,-0.0032894737,0.003541446,0.045628835,0.0
2018-01-16 00:00:00+00,SHORT,4222,0.0,-0.00291938,-0.0063431645,0.038353603,0.0
2018-01-16 00:00:00+00,SHORT,1175,0.19937135700544822,-0.0022709903,-0.016645128,0.005071739,0.0
2018-01-16 00:00:00+00,SHORT,3586,0.30097860949068894,4.3634776E-4,0.004589639,0.03265398,0.0
2018-01-17 00:00:00+00,SHORT,4112,0.9473684210526316,-0.008431703,-0.014425391,0.031578947,0.0
2018-01-17 00:00:00+00,SHORT,4222,0.0,0.0031531532,-0.0077149463,0.05620109,0.0
2018-01-17 00:00:00+00,SHORT,2226,0.8377225611998138,0.0012386458,-0.017223442,0.0114702815,0.0
2018-01-17 00:00:00+00,SHORT,200,0.6546424094476355,0.006542214,-0.023353297,0.025218291,0.0
2018-01-17 00:00:00+00,SHORT,2568,0.8574633585779408,-0.0049566296,-0.021320514,0.045572918,0.0
2018-01-17 00:00:00+00,SHORT,523,0.6,2.7563397E-4,-0.019725794,0.035969168,0.0
2018-01-17 00:00:00+00,SHORT,3137,0.6517125096316179,-0.0033699633,-0.01491828,0.04213268,0.0
2018-01-17 00:00:00+00,SHORT,3586,0.9523809523809523,0.0020717478,0.0032115702,0.02156514,0.0
2018-01-17 00:00:00+00,SHORT,3748,0.24282271360290458,0.0028427038,-0.019484729,0.019588953,0.0
2018-01-18 00:00:00+00,SHORT,11,1.0,8.9335564E-4,-0.0017995805,0.028515693,0.0
2018-01-18 00:00:00+00,SHORT,4222,0.0,-0.012797485,-0.023761539,0.034588236,0.0
2018-01-18 00:00:00+00,SHORT,2226,0.875,-0.002886598,-0.021422712,0.01853412,0.0
2018-01-18 00:00:00+00,SHORT,502,0.9047619047619048,-0.0020744451,-0.016403401,0.024141394,0.0
2018-01-18 00:00:00+00,SHORT,3137,0.5479979394750666,4.4104675E-4,-0.014157295,0.04275207,0.0
2018-01-18 00:00:00+00,SHORT,1454,1.0,0.008745191,0.007898659,0.05203864,0.0
2018-01-18 00:00:00+00,SHORT,3586,0.9047619047619048,-0.0051142545,-0.004292632,0.01521208,0.0
2018-01-19 00:00:00+00,SHORT,5,0.39806273588454927,-0.0047994517,-0.02376647,0.029067706,0.0
2018-01-19 00:00:00+00,SHORT,11,0.2828359927889293,-0.0044627916,-0.0081679365,0.0181424,0.0
2018-01-19 00:00:00+00,SHORT,248,1.0,0.009101745,0.0019723861,0.025773764,0.0
2018-01-19 00:00:00+00,SHORT,2410,0.6002542305701741,-0.0066468026,-0.01574584,0.011081302,0.0
2018-01-19 00:00:00+00,SHORT,502,0.24349370958076558,0.0040006274,-0.016105425,0.023019742,0.0
2018-01-19 00:00:00+00,SHORT,3137,0.5680570241178309,-1.4695077E-4,-0.01464574,0.039889958,0.0
2018-01-19 00:00:00+00,SHORT,1303,0.875,0.0013736264,-0.008975687,0.05805515,0.0
2018-01-19 00:00:00+00,SHORT,1454,0.9285714285714286,0.0,0.0022901213,0.045310963,0.0
2018-01-19 00:00:00+00,SHORT,3586,0.8571428571428572,0.0057967845,-0.0013404662,0.016919164,0.0
2018-01-22 00:00:00+00,SHORT,2230,0.6564247799511493,-0.0012531328,-0.016767822,0.03566272,0.0
2018-01-22 00:00:00+00,SHORT,2410,0.50740173595861,-0.0072681126,-0.024309414,0.00702165,0.0
2018-01-22 00:00:00+00,SHORT,555,0.6410992380101591,0.005867561,-0.0037826765,0.023267146,0.0
2018-01-22 00:00:00+00,SHORT,3137,0.8,0.009259259,-0.008314755,0.0503212,0.0
2018-01-22 00:00:00+00,SHORT,3309,1.0,0.007198421,-0.0038039207,0.028452875,0.0
2018-01-22 00:00:00+00,SHORT,1454,0.8571428571428572,-0.008669375,-0.010449961,0.015675237,0.0
2018-01-22 00:00:00+00,SHORT,3629,1.0,-0.0038656131,-0.008172492,0.010437089,0.0
2018-01-23 00:00:00+00,SHORT,11,0.8421052631578947,2.259887E-4,-0.017273644,0.0048243375,0.0
2018-01-23 00:00:00+00,SHORT,248,0.8888888888888888,-0.0017395086,-0.0147109,0.0059158634,0.0
2018-01-23 00:00:00+00,SHORT,2393,1.0,-0.0017225656,2.0449866E-4,0.05560913,0.0
2018-01-23 00:00:00+00,SHORT,2514,0.5084873145579624,-0.002811861,-0.015808241,0.01907001,0.0
2018-01-23 00:00:00+00,SHORT,540,1.0,-0.006034454,-0.010536913,0.047388986,0.0
2018-01-23 00:00:00+00,SHORT,555,0.6104103938717635,-3.5714285E-4,-0.008331413,0.016585957,0.0
2018-01-23 00:00:00+00,SHORT,580,0.0,-0.0021680777,-1.9958173E-4,0.027426384,0.0
2018-01-23 00:00:00+00,SHORT,2670,0.7003227422686158,0.004464286,-0.0151387,0.02427921,0.0
2018-01-23 00:00:00+00,SHORT,2747,1.0,-1.7256255E-4,-0.0076993834,0.04755017,0.0
2018-01-23 00:00:00+00,SHORT,2835,1.0,-0.008671659,-0.018125545,0.07021277,0.0
2018-01-23 00:00:00+00,SHORT,857,0.44400742321964676,0.010294118,-0.006425732,0.039530925,0.0
2018-01-23 00:00:00+00,SHORT,1175,0.17937240540688457,0.0023599446,-0.016265037,0.008806758,0.0
2018-01-23 00:00:00+00,SHORT,3309,0.9411764705882353,-0.0039193085,-0.012404604,0.014440009,0.0
2018-01-23 00:00:00+00,SHORT,3531,0.0,-0.007480315,-0.020869888,0.030030644,0.0
2018-01-23 00:00:00+00,SHORT,3629,0.6646013299596752,-0.0076470925,-0.01764165,0.016841121,0.0
2018-01-23 00:00:00+00,SHORT,3822,0.28028288817178326,0.0034986904,-0.018940613,0.03743517,0.0
2018-01-23 00:00:00+00,SHORT,1897,0.622559399869317,0.011861314,0.021204844,0.055185538,0.0
2018-01-24 00:00:00+00,SHORT,2297,0.8874344428507485,0.003848621,0.029851783,0.06245757,0.0
2018-01-24 00:00:00+00,SHORT,262,0.365144919429061,-0.0054187193,-0.024245756,0.020728009,0.0
2018-01-24 00:00:00+00,SHORT,323,0.16295700817071512,-0.0013793104,-0.01365883,0.02549575,0.0
2018-01-24 00:00:00+00,SHORT,2514,0.5413749485533332,-0.004357857,-0.024221558,0.029692471,0.0
2018-01-24 00:00:00+00,SHORT,502,0.24271184932162027,0.0023703128,-0.020037623,0.009667697,0.0
2018-01-24 00:00:00+00,SHORT,540,0.428146291352889,-0.0034086285,-0.021566425,0.01935786,0.0
2018-01-24 00:00:00+00,SHORT,555,0.5539079368522571,0.0016672622,-0.010704875,0.011423761,0.0
2018-01-24 00:00:00+00,SHORT,580,0.0,-0.0048629073,-0.008632353,0.010506409,0.0
2018-01-24 00:00:00+00,SHORT,2670,0.6529915159819092,0.002962963,-0.020438487,0.013473053,0.0
2018-01-24 00:00:00+00,SHORT,2747,0.9411764705882353,-0.003624439,-0.015279185,0.023400106,0.0
2018-01-24 00:00:00+00,SHORT,2818,0.21661870500023148,0.00380291,-0.0131627815,0.021881837,0.0
2018-01-24 00:00:00+00,SHORT,799,0.23814517280732103,0.002986625,0.007866608,0.029043432,0.0
2018-01-24 00:00:00+00,SHORT,857,0.3254621242470779,-0.0043668123,-0.011103872,0.022994952,0.0
2018-01-24 00:00:00+00,SHORT,1141,1.0,-0.0024182077,-0.002139948,0.020518044,0.0
2018-01-24 00:00:00+00,SHORT,3309,0.8823529411764706,-0.0050920034,-0.021164631,0.005026888,0.0
2018-01-24 00:00:00+00,SHORT,1328,1.0,-0.014077163,-0.004854452,0.038440417,0.0
2018-01-24 00:00:00+00,SHORT,1462,0.47710608790462106,-0.002928734,-0.018921886,0.05418889,0.0
2018-01-24 00:00:00+00,SHORT,3515,1.0,-0.005782823,-0.009132319,0.020444054,0.0
2018-01-24 00:00:00+00,SHORT,3519,0.19940869562847466,0.011550509,-0.016663514,0.022560855,0.0
2018-01-24 00:00:00+00,SHORT,3607,0.4008925047771009,0.00472455,0.006159998,0.059304513,0.0
2018-01-24 00:00:00+00,SHORT,1664,0.602469796181874,-0.002517916,-0.0067380923,0.018793274,0.0
2018-01-24 00:00:00+00,SHORT,1748,0.6655295978980404,0.011314186,-0.0147992745,0.059252508,0.0
2018-01-24 00:00:00+00,SHORT,3847,0.0,0.010514458,-0.013877212,0.05944882,0.0
2018-01-24 00:00:00+00,SHORT,1851,0.5361868937584263,-4.6948358E-4,0.0067498665,0.01720019,0.0
2018-01-24 00:00:00+00,SHORT,1897,0.9411764705882353,-0.009017132,0.0025258188,0.0064102565,0.0
2018-01-25 00:00:00+00,SHORT,88,1.0,-0.006718241,-0.017954405,0.04475375,0.0
2018-01-25 00:00:00+00,SHORT,4215,1.0,-0.0034259611,-0.009905798,0.037653588,0.0
2018-01-25 00:00:00+00,SHORT,2343,0.4800150832196619,-0.011933174,-0.013617986,0.027295286,0.0
2018-01-25 00:00:00+00,SHORT,368,1.0,-0.0010582011,0.0031246867,0.045404207,0.0
2018-01-25 00:00:00+00,SHORT,457,0.33006456779124466,0.0,-0.016560607,0.071364045,0.0
2018-01-25 00:00:00+00,SHORT,522,0.0,-0.002848755,-0.020045199,0.011916687,0.0
2018-01-25 00:00:00+00,SHORT,580,0.0,0.0020794345,-0.010310853,0.013139914,0.0
2018-01-25 00:00:00+00,SHORT,2747,0.8823529411764706,-0.0046769446,-0.023600958,0.016811185,0.0
2018-01-25 00:00:00+00,SHORT,2818,0.1658247475385972,-0.0021413276,-0.023300866,0.041967664,0.0
2018-01-25 00:00:00+00,SHORT,799,0.1395573009797678,-2.589332E-4,0.0037813191,0.031525515,0.0
2018-01-25 00:00:00+00,SHORT,857,0.3398921093962412,0.0012792398,-0.010667215,0.016700687,0.0
2018-01-25 00:00:00+00,SHORT,920,0.695929999730809,-0.01251173,-0.017934205,0.04260238,0.0
2018-01-25 00:00:00+00,SHORT,934,1.0,0.002600104,-0.016128806,0.045836724,0.0
2018-01-25 00:00:00+00,SHORT,2990,1.0,0.004364711,-0.0021107588,0.031374626,0.0
2018-01-25 00:00:00+00,SHORT,960,0.0,-0.009240363,9.557421E-4,0.03906064,0.0
2018-01-25 00:00:00+00,SHORT,3114,0.0,-0.003268864,-0.0050730417,0.04617584,0.0
2018-01-25 00:00:00+00,SHORT,1141,0.2674304948200336,-0.008983317,-0.013344724,0.010027613,0.0
2018-01-25 00:00:00+00,SHORT,1175,0.03597254645591445,0.0066210437,-0.022021301,0.013733795,0.0
2018-01-25 00:00:00+00,SHORT,3244,0.9333333333333333,-0.0031425175,-0.020294968,0.06874886,0.0
2018-01-25 00:00:00+00,SHORT,3273,0.038708991924375,0.0,0.017570693,0.060712058,0.0
2018-01-25 00:00:00+00,SHORT,1298,1.0,0.0016515277,-0.024740452,0.038527396,0.0
2018-01-25 00:00:00+00,SHORT,1328,0.9230769230769231,-5.2882073E-4,-0.01228776,0.05586592,0.0
2018-01-25 00:00:00+00,SHORT,3515,0.393568744508636,-0.010017234,-0.021005088,0.00481032,0.0
2018-01-25 00:00:00+00,SHORT,3586,0.6666666666666667,0.0016357688,-0.0106752375,0.0045936783,0.0
2018-01-25 00:00:00+00,SHORT,3695,0.10989031180873333,0.0024416447,-0.005614199,0.026708012,0.0
2018-01-25 00:00:00+00,SHORT,3744,0.0,-0.013711152,-0.021385228,0.040501446,0.0
2018-01-25 00:00:00+00,SHORT,1715,1.0,-0.007504457,-0.020942567,0.004977025,0.0
2018-01-25 00:00:00+00,SHORT,3831,0.530042458549626,-1.6917611E-4,-0.013615469,0.017036654,0.0
2018-01-25 00:00:00+00,SHORT,3841,1.0,-0.0042775664,0.0051034195,0.041770265,0.0
2018-01-25 00:00:00+00,SHORT,1851,0.5890303988776469,-0.005636449,-0.0031825483,0.032682925,0.0
2018-01-25 00:00:00+00,SHORT,1897,0.8823529411764706,0.010919018,0.0030930259,0.040262174,0.0
2018-01-26 00:00:00+00,SHORT,4169,0.41703026178157243,0.003180493,0.012008186,0.05726257,0.0
2018-01-26 00:00:00+00,SHORT,2132,0.5538488117051298,-4.0966817E-4,-0.020694904,0.07158542,0.0
2018-01-26 00:00:00+00,SHORT,88,0.9166666666666666,0.009018241,-0.015231565,0.06420233,0.0
2018-01-26 00:00:00+00,SHORT,2137,0.9166666666666666,-0.009802333,-0.02283547,0.058360033,0.0
2018-01-26 00:00:00+00,SHORT,4250,1.0,0.010599369,0.010531292,0.045288436,0.0
2018-01-26 00:00:00+00,SHORT,2343,0.4208170426687104,-0.002415459,-0.022797065,0.012254902,0.0
2018-01-26 00:00:00+00,SHORT,2410,0.32002759489991445,0.003455425,-0.019284656,0.005076142,0.0
2018-01-26 00:00:00+00,SHORT,368,0.9230769230769231,-0.0052966103,-0.008070442,0.03642384,0.0
2018-01-26 00:00:00+00,SHORT,2473,1.0,0.007642563,-0.015516453,0.057185654,0.0
2018-01-26 00:00:00+00,SHORT,457,0.3000995565093478,0.0042158514,-0.016362088,0.06912029,0.0
2018-01-26 00:00:00+00,SHORT,522,0.0,4.154549E-4,-0.024691164,0.021081451,0.0
2018-01-26 00:00:00+00,SHORT,555,0.45047947471655214,0.0028666984,-0.018371971,0.005388576,0.0
2018-01-26 00:00:00+00,SHORT,2619,0.5902442576967241,0.006867795,-0.01315615,0.0400304,0.0
2018-01-26 00:00:00+00,SHORT,580,0.0,0.010894377,-0.003913022,0.015636401,0.0
2018-01-26 00:00:00+00,SHORT,2747,0.8235294117647058,0.01183432,-0.01650472,0.006056411,0.0
2018-01-26 00:00:00+00,SHORT,708,0.09938215848298382,0.0029433407,0.0071526277,0.031533804,0.0
2018-01-26 00:00:00+00,SHORT,2760,0.8392873867903216,0.00810463,-0.007496177,0.035712585,0.0
2018-01-26 00:00:00+00,SHORT,759,0.2253455420572012,-0.004124098,0.010188981,0.04669491,0.0
2018-01-26 00:00:00+00,SHORT,799,0.21303906127463257,0.0037555038,0.0035543342,0.03126663,0.0
2018-01-26 00:00:00+00,SHORT,857,0.332245636507275,0.0052929367,-0.0066613844,0.020756116,0.0
2018-01-26 00:00:00+00,SHORT,906,1.0,-4.2428813E-4,-0.020578831,0.026034357,0.0
2018-01-26 00:00:00+00,SHORT,920,0.4712805232552989,0.007602154,-0.017228888,0.04363517,0.0
2018-01-26 00:00:00+00,SHORT,934,0.9333333333333333,0.010373444,-0.011836733,0.043664612,0.0
2018-01-26 00:00:00+00,SHORT,2990,0.9166666666666666,0.012071214,0.0036094848,0.021690773,0.0
2018-01-26 00:00:00+00,SHORT,960,0.0,0.0063512046,-0.003375453,0.030949589,0.0
2018-01-26 00:00:00+00,SHORT,3078,1.0,0.0059202877,-0.008830686,0.0355899,0.0
2018-01-26 00:00:00+00,SHORT,3114,0.0,0.0043727793,-0.010808828,0.02854744,0.0
2018-01-26 00:00:00+00,SHORT,1175,0.06485333861319234,0.0062829354,-0.019145187,0.015052383,0.0
2018-01-26 00:00:00+00,SHORT,3244,0.8666666666666667,0.012780097,-0.016868785,0.053998936,0.0
2018-01-26 00:00:00+00,SHORT,3273,0.05294688153116576,0.0023767082,0.012078761,0.057017542,0.0
2018-01-26 00:00:00+00,SHORT,3330,0.6685729600859587,0.0039826264,-0.0011463477,0.041366804,0.0
2018-01-26 00:00:00+00,SHORT,1328,0.8461538461538461,0.0026455026,-0.01730999,0.05806812,0.0
2018-01-26 00:00:00+00,SHORT,3513,0.19136198118777326,-2.688172E-4,0.0094067585,0.06287511,0.0
2018-01-26 00:00:00+00,SHORT,3607,0.41085045310520696,0.0052569564,-0.02302239,0.030666295,0.0
2018-01-26 00:00:00+00,SHORT,3694,1.0,0.012476007,0.0034651489,0.048707753,0.0
2018-01-26 00:00:00+00,SHORT,3831,0.3582405985611811,-8.460237E-4,-0.017342867,0.018981881,0.0
2018-01-26 00:00:00+00,SHORT,3841,0.9333333333333333,-0.013842482,-0.012272008,0.026328862,0.0
2018-01-26 00:00:00+00,SHORT,1851,0.5686515510688582,0.0033065658,-0.004236361,0.025096525,0.0
2018-01-26 00:00:00+00,SHORT,1897,0.45341073242567304,0.00990099,0.002418641,0.026532479,0.0
2018-01-26 00:00:00+00,SHORT,1908,0.2529481357172809,0.0067114094,-0.005440086,0.029748283,0.0
2018-01-26 00:00:00+00,SHORT,4016,0.8333333333333334,0.0062111802,-0.021820398,0.0259658,0.0
2018-01-26 00:00:00+00,SHORT,4040,0.0,0.0035496957,-0.018660344,0.015392509,0.0
2018-01-26 00:00:00+00,SHORT,4079,1.0,0.01034911,-0.0020571952,0.016944444,0.0
2018-01-29 00:00:00+00,SHORT,13,0.24987252291615014,-0.0053859963,-0.021521086,0.009107468,0.0
2018-01-29 00:00:00+00,SHORT,2061,0.23500383526637636,-1.2837794E-4,-0.012107863,0.021978743,0.0
2018-01-29 00:00:00+00,SHORT,2079,1.0,-9.483917E-4,-0.02072735,0.008697734,0.0
2018-01-29 00:00:00+00,SHORT,4128,1.0,0.010703017,0.009696222,0.038881935,0.0
