time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,price_drift_5_df005,skew_weighted_10_df037
2015-09-18 00:00:00+00,SHORT,3486,0.0,0.15939158,0.06300663,0.562238
2015-09-21 00:00:00+00,SHORT,788,1.0,0.38430673,0.053800724,0.6232726
2015-09-21 00:00:00+00,SHORT,1176,0.45895330531358336,0.24753933,0.043455552,0.61709577
2015-09-21 00:00:00+00,SHORT,1368,0.0,0.23737192,0.09140389,0.64090097
2015-09-21 00:00:00+00,SHORT,1474,0.0,0.27386233,0.062455975,0.5760977
2015-09-21 00:00:00+00,SHORT,4074,0.0,0.20944692,0.08430561,0.5698293
2015-09-22 00:00:00+00,SHORT,765,0.0,0.044251624,0.08647799,0.5863409
2015-09-30 00:00:00+00,SHORT,3429,0.0,0.5048705,0.05074627,0.5584289
2015-10-05 00:00:00+00,SHORT,1966,0.8963609482675852,0.55135584,0.089686096,0.6613301
2015-10-06 00:00:00+00,SHORT,3640,0.0,0.09036599,0.05670103,0.57397574
2015-10-08 00:00:00+00,SHORT,3487,0.35066877257740275,0.144422,0.044987146,0.5585699
2015-10-09 00:00:00+00,SHORT,4194,0.23028383957524962,-0.05785372,0.09277065,0.6040392
2015-10-09 00:00:00+00,SHORT,903,1.0,0.29301322,0.054392185,0.58209634
2015-10-09 00:00:00+00,SHORT,974,0.0,0.08175892,0.06481166,0.63540894
2015-10-09 00:00:00+00,SHORT,3831,0.7217470388350622,0.35748252,0.08898305,0.68029785
2015-10-09 00:00:00+00,SHORT,1819,0.0,0.077512406,0.047855016,0.6403191
2015-10-12 00:00:00+00,SHORT,2569,0.0,0.19529857,0.08189497,0.67265797
2015-10-12 00:00:00+00,SHORT,3233,0.0,0.11082491,0.06807352,0.56204987
2015-10-12 00:00:00+00,SHORT,3610,0.9,0.04842381,0.09322034,0.610794
2015-10-12 00:00:00+00,SHORT,1668,0.2879438523917113,0.1077696,0.08401639,0.5678603
2015-10-12 00:00:00+00,SHORT,3743,0.8,0.12867562,0.06646248,0.68873376
2015-10-12 00:00:00+00,SHORT,1851,0.35574932263809605,0.009368998,0.06006006,0.6787471
2015-10-12 00:00:00+00,SHORT,1949,0.5159124877295476,0.2799167,0.06261567,0.5900063
2015-10-12 00:00:00+00,SHORT,2004,0.27252179243706026,0.049844127,0.055346534,0.64277047
2015-10-12 00:00:00+00,SHORT,4086,0.5309939171888364,0.3719299,0.05191322,0.59402
2015-10-13 00:00:00+00,SHORT,498,0.8888888888888888,0.1386361,0.056349758,0.6637894
2015-10-13 00:00:00+00,SHORT,3236,0.5897138319735634,0.09338444,0.07763975,0.6590261
2015-10-13 00:00:00+00,SHORT,3610,0.8,0.019091008,0.052380953,0.6029544
2015-10-13 00:00:00+00,SHORT,3903,0.7053876913095452,0.11674659,0.068418786,0.558387
2015-10-13 00:00:00+00,SHORT,2004,0.19719295395373226,0.09278787,0.054704044,0.6686497
2015-10-14 00:00:00+00,SHORT,2004,0.1859729248550028,0.09026504,0.04517274,0.65150404
2015-10-15 00:00:00+00,SHORT,4137,1.0,0.2775297,0.047954865,0.6502037
2015-10-16 00:00:00+00,SHORT,2469,0.0,0.080473006,0.053837344,0.5863931
2015-10-27 00:00:00+00,SHORT,4073,1.0,0.47532544,0.07234618,0.6850528
2015-10-30 00:00:00+00,SHORT,2681,0.20619722665534632,0.5411413,0.044041596,0.660586
2015-10-30 00:00:00+00,SHORT,1463,0.0,0.26088467,0.05917295,0.63816714
2015-11-03 00:00:00+00,SHORT,2640,0.0,0.050024193,0.0647133,0.6349707
2015-11-03 00:00:00+00,SHORT,1306,0.29600036083436976,0.41048896,0.09001406,0.6097918
2015-11-03 00:00:00+00,SHORT,3466,1.0,0.37635678,0.059389215,0.5625105
2015-11-03 00:00:00+00,SHORT,3841,0.5223952498380722,0.4798474,0.0678267,0.5846494
2015-11-04 00:00:00+00,SHORT,4250,0.0,0.2887779,0.07406553,0.5926513
2015-11-05 00:00:00+00,SHORT,4250,0.0,0.16845329,0.043857634,0.57004964
2015-11-05 00:00:00+00,SHORT,2440,0.6742192437348273,0.35595593,0.04868421,0.641302
2015-11-05 00:00:00+00,SHORT,3049,1.0,0.13889669,0.07336318,0.60714346
2015-11-05 00:00:00+00,SHORT,1383,0.6475070013389376,0.2610286,0.05609631,0.64743507
2015-11-05 00:00:00+00,SHORT,1471,0.0,0.19759583,0.042745557,0.61562055
2015-11-06 00:00:00+00,SHORT,2071,0.0,0.12185704,0.07530775,0.59737706
2015-11-06 00:00:00+00,SHORT,2298,0.0,0.5471772,0.04976526,0.6055977
2015-11-06 00:00:00+00,SHORT,1383,0.5083302627980282,0.24761409,0.049029622,0.56968915
2015-11-06 00:00:00+00,SHORT,3607,0.5478799687019246,0.23738338,0.06695652,0.67633647
2015-11-09 00:00:00+00,SHORT,759,1.0,0.3550243,0.052836165,0.6111661
2015-11-10 00:00:00+00,SHORT,4237,0.555879875482338,0.25066715,0.062478427,0.5627037
2015-11-10 00:00:00+00,SHORT,243,1.0,0.37978572,0.068979345,0.63942504
2015-11-10 00:00:00+00,SHORT,759,0.9090909090909091,0.3523881,0.045853097,0.66479945
2015-11-10 00:00:00+00,SHORT,817,1.0,0.26962286,0.07119741,0.5872979
2015-11-10 00:00:00+00,SHORT,1770,0.9090909090909091,0.13315092,0.043890275,0.6351129
2015-11-20 00:00:00+00,SHORT,2546,0.45997746104875825,0.111509815,0.045777198,0.62918115
2015-11-20 00:00:00+00,SHORT,3744,1.0,0.28553376,0.04715128,0.5566697
2015-11-30 00:00:00+00,SHORT,3631,0.0,0.18195346,0.056637395,0.5656384
2015-12-01 00:00:00+00,SHORT,4224,1.0,0.057801668,0.0592681,0.69064397
2015-12-01 00:00:00+00,SHORT,2567,0.7381133780939144,-0.06347039,0.0802872,0.5786445
2015-12-01 00:00:00+00,SHORT,2920,0.9411764705882353,0.29674765,0.057752218,0.60027623
2015-12-02 00:00:00+00,SHORT,4113,1.0,0.5709721,0.07452632,0.5789596
2015-12-02 00:00:00+00,SHORT,2297,0.3960771295364395,0.18401302,0.050147492,0.6886271
2015-12-09 00:00:00+00,SHORT,1865,0.7851092869702871,0.44986036,0.05735085,0.5806243
2015-12-28 00:00:00+00,SHORT,1731,0.9444444444444444,0.11870761,0.053833857,0.6281198
2015-12-28 00:00:00+00,SHORT,1927,0.9444444444444444,0.2450743,0.093667544,0.5854171
2015-12-29 00:00:00+00,SHORT,220,1.0,0.18607186,0.044333417,0.56750053
2015-12-29 00:00:00+00,SHORT,262,0.0,0.27395162,0.09274953,0.6651621
2015-12-29 00:00:00+00,SHORT,368,1.0,0.0069846893,0.059541985,0.59021175
2015-12-29 00:00:00+00,SHORT,2534,0.7777777777777778,0.042148825,0.04795322,0.669089
2015-12-29 00:00:00+00,SHORT,2613,0.0,0.061468896,0.051531877,0.6244668
2015-12-29 00:00:00+00,SHORT,2760,1.0,0.043130312,0.046691585,0.64984643
2015-12-29 00:00:00+00,SHORT,1731,0.8888888888888888,0.12399907,0.04669756,0.5846831
2015-12-30 00:00:00+00,SHORT,643,0.6327678865257897,0.045427553,0.044572625,0.62593174
2016-01-05 00:00:00+00,SHORT,1523,0.4500900677257995,0.38222435,0.08478916,0.65872115
2016-01-07 00:00:00+00,SHORT,2175,0.6349720730133455,0.24359308,0.051043604,0.56870246
2016-01-29 00:00:00+00,SHORT,2127,0.2778416807773708,0.21752648,0.04933459,0.651716
2016-02-01 00:00:00+00,SHORT,9,0.1773487305642991,0.11121315,0.07027363,0.56431216
2016-02-01 00:00:00+00,SHORT,2546,0.0,-0.08340805,0.07097084,0.66460717
2016-02-01 00:00:00+00,SHORT,2990,0.10008735026050655,0.15329324,0.07876553,0.6759068
2016-02-01 00:00:00+00,SHORT,3203,1.0,0.04423909,0.050263003,0.59053785
2016-02-01 00:00:00+00,SHORT,3641,0.0,0.27636123,0.050418388,0.6909776
2016-02-01 00:00:00+00,SHORT,3652,0.10329481260623677,-0.0829646,0.049200915,0.56928307
2016-02-02 00:00:00+00,SHORT,1286,1.0,0.01719551,0.059304126,0.6080878
2016-02-02 00:00:00+00,SHORT,1453,0.6222338357703617,0.19313213,0.045516405,0.6349877
2016-02-02 00:00:00+00,SHORT,1473,0.8571428571428572,0.25305003,0.05924003,0.6463868
2016-02-02 00:00:00+00,SHORT,3703,0.0,0.2239829,0.05121951,0.6843712
2016-02-02 00:00:00+00,SHORT,3742,0.0,0.11194255,0.045343664,0.6277389
2016-02-03 00:00:00+00,SHORT,2129,0.0,0.1711741,0.049167927,0.6050316
2016-02-03 00:00:00+00,SHORT,2175,1.0,0.077863246,0.04968179,0.5636233
2016-02-03 00:00:00+00,SHORT,2323,0.2159141079080501,0.3859475,0.07158647,0.69109404
2016-02-03 00:00:00+00,SHORT,1483,0.0,0.09412451,0.08461362,0.579883
2016-02-04 00:00:00+00,SHORT,19,0.1909680380665322,0.19740658,0.07727273,0.64648616
2016-02-04 00:00:00+00,SHORT,84,0.0,0.2879688,0.061117444,0.682325
2016-02-04 00:00:00+00,SHORT,219,0.0,0.1735793,0.06878698,0.56984264
2016-02-04 00:00:00+00,SHORT,2323,0.0,0.4114657,0.050838925,0.5868868
2016-02-04 00:00:00+00,SHORT,1139,0.0,0.03669369,0.053867377,0.5765741
2016-02-04 00:00:00+00,SHORT,1260,0.0,0.041512646,0.05089686,0.59104675
2016-02-05 00:00:00+00,SHORT,245,0.0,0.42849192,0.07016021,0.6721079
2016-02-05 00:00:00+00,SHORT,588,0.0,0.060411267,0.073371805,0.59910166
2016-02-05 00:00:00+00,SHORT,2986,0.0,0.30588678,0.04477151,0.61788803
2016-02-08 00:00:00+00,SHORT,588,0.0,0.004048055,0.055464927,0.6457131
2016-02-08 00:00:00+00,SHORT,842,0.15707286773103324,0.27951756,0.06432539,0.5712854
2016-02-17 00:00:00+00,SHORT,903,0.20327062011231342,0.38206226,0.045769542,0.5783488
2016-02-23 00:00:00+00,SHORT,2720,0.8333333333333334,0.008943743,0.04467605,0.6328024
2016-02-24 00:00:00+00,SHORT,4194,0.0,0.32151318,0.06493855,0.64241797
2016-03-02 00:00:00+00,SHORT,220,0.06744948069327766,0.13918889,0.047234856,0.5591955
2016-03-02 00:00:00+00,SHORT,3837,0.3548382318030372,0.30849743,0.05572843,0.61339974
2016-03-03 00:00:00+00,SHORT,3053,0.0,0.051244427,0.07613868,0.6742774
2016-03-03 00:00:00+00,SHORT,3885,0.0,0.14591889,0.055895038,0.59055746
2016-03-04 00:00:00+00,SHORT,2514,0.0,0.28098127,0.045738857,0.5817539
2016-03-07 00:00:00+00,SHORT,2285,0.29848843283117404,0.27305323,0.08023483,0.68902725
2016-03-07 00:00:00+00,SHORT,3273,0.7013332614509499,0.3816437,0.05630201,0.59136397
2016-03-08 00:00:00+00,SHORT,2508,0.27890176067653016,0.33741662,0.07490775,0.6596225
2016-03-08 00:00:00+00,SHORT,3683,0.3092938859071539,0.4264968,0.052610915,0.5895111
2016-03-09 00:00:00+00,SHORT,2508,0.75,0.35887334,0.070337474,0.67162323
2016-03-09 00:00:00+00,SHORT,3693,0.0,0.49396282,0.073033705,0.6539354
2016-03-10 00:00:00+00,SHORT,2569,0.0,0.3208255,0.08,0.55730456
2016-03-10 00:00:00+00,SHORT,1404,0.0,0.56585187,0.05378705,0.5714441
2016-03-14 00:00:00+00,SHORT,2568,0.0,0.52432555,0.043568466,0.63142693
2016-03-14 00:00:00+00,SHORT,3521,0.0,0.3653095,0.042824943,0.63564056
2016-03-17 00:00:00+00,SHORT,2925,0.0,0.39250964,0.08744038,0.56192994
2016-03-18 00:00:00+00,SHORT,1483,0.0,0.38096955,0.069403715,0.5746335
2016-03-21 00:00:00+00,SHORT,1330,0.30805992780843255,0.48387188,0.052561983,0.6552405
2016-03-21 00:00:00+00,SHORT,1807,0.4625067706928796,0.47904313,0.09428571,0.6232309
2016-03-22 00:00:00+00,SHORT,4137,0.0,0.35551032,0.06046236,0.6127621
2016-03-22 00:00:00+00,SHORT,2132,0.4585841257039537,0.3164057,0.06594982,0.6101169
2016-03-22 00:00:00+00,SHORT,2469,0.5137362048905659,0.13880245,0.08850129,0.57507247
2016-03-22 00:00:00+00,SHORT,2659,0.6227686619592263,0.27396846,0.057003256,0.59921837
2016-03-22 00:00:00+00,SHORT,2818,0.0,0.59247553,0.08982684,0.55956024
2016-03-22 00:00:00+00,SHORT,3148,0.8395999415560415,0.5863263,0.05033489,0.67711157
2016-03-22 00:00:00+00,SHORT,1807,0.5714285714285714,0.4677056,0.093406595,0.6754314
2016-03-31 00:00:00+00,SHORT,796,1.0,0.4447912,0.07619048,0.56899345
2016-04-01 00:00:00+00,SHORT,3127,0.9166666666666666,0.5294476,0.05408845,0.56456435
2016-04-04 00:00:00+00,SHORT,2920,0.0,0.29797938,0.050469484,0.60098475
2016-04-05 00:00:00+00,SHORT,2323,0.2630326748975397,0.24984913,0.089647286,0.5732605
2016-04-18 00:00:00+00,SHORT,3677,0.4475241768356382,0.35370547,0.06436077,0.55650264
2016-04-20 00:00:00+00,SHORT,4172,1.0,0.41689387,0.04258675,0.569087
2016-04-21 00:00:00+00,SHORT,2898,0.2173031393971068,0.12725815,0.06993007,0.6282937
2016-04-22 00:00:00+00,SHORT,2430,0.16794181693838964,0.1835172,0.04507042,0.681023
2016-04-22 00:00:00+00,SHORT,2508,0.2361504323673289,0.13138704,0.093450785,0.58729464
2016-04-22 00:00:00+00,SHORT,817,0.0,0.52326185,0.053658538,0.67855114
2016-04-22 00:00:00+00,SHORT,3236,0.6666666666666667,0.43151638,0.05967793,0.6090276
2016-04-22 00:00:00+00,SHORT,3487,0.543054839456549,0.2836038,0.08888889,0.6358507
2016-04-22 00:00:00+00,SHORT,1897,0.3130261848687733,0.30282494,0.05135135,0.6689308
2016-04-25 00:00:00+00,SHORT,2298,0.9166666666666666,0.2830599,0.058135,0.6292735
2016-04-25 00:00:00+00,SHORT,2568,0.3246353455721203,0.22451633,0.0746888,0.5570187
2016-04-25 00:00:00+00,SHORT,3487,0.47456855412596083,0.22379956,0.05808477,0.58427376
2016-04-25 00:00:00+00,SHORT,3743,0.0,0.4116811,0.055019304,0.570037
2016-04-26 00:00:00+00,SHORT,4118,0.8823529411764706,0.2783063,0.04500304,0.67565584
2016-04-27 00:00:00+00,SHORT,4118,0.8235294117647058,0.2807283,0.06723891,0.66639245
2016-04-27 00:00:00+00,SHORT,3049,0.22764678057015297,0.3697927,0.06295569,0.64815676
2016-04-27 00:00:00+00,SHORT,3114,0.13483165314229925,0.41953588,0.08038585,0.68444234
2016-04-27 00:00:00+00,SHORT,1534,0.18886012415504472,0.3845262,0.083143875,0.64889914
2016-04-27 00:00:00+00,SHORT,3818,0.3429547071805227,0.2543929,0.06561563,0.5802183
2016-04-28 00:00:00+00,SHORT,2567,0.0,0.23379195,0.09107981,0.6213508
2016-04-28 00:00:00+00,SHORT,836,0.0,0.48767525,0.057425275,0.65106237
2016-04-28 00:00:00+00,SHORT,3330,0.95,0.40915275,0.04241594,0.658102
2016-04-29 00:00:00+00,SHORT,576,0.42445770039274544,0.46078527,0.044479005,0.6482749
2016-04-29 00:00:00+00,SHORT,3153,0.37577540442213264,0.33657098,0.063944906,0.5662029
2016-05-02 00:00:00+00,SHORT,576,0.5045460622759954,0.46240196,0.05756527,0.615735
2016-05-02 00:00:00+00,SHORT,1298,0.5740520708952631,0.5411054,0.050090525,0.5778221
2016-05-03 00:00:00+00,SHORT,1368,0.8823529411764706,0.36933082,0.087490626,0.5701569
2016-05-10 00:00:00+00,SHORT,3198,0.33234071301423757,0.2932251,0.053093813,0.6520376
2016-05-10 00:00:00+00,SHORT,3538,0.34036469207694725,0.17658317,0.043715846,0.5909342
2016-05-18 00:00:00+00,SHORT,3531,0.0,-0.08541737,0.090390876,0.66592145
2016-05-25 00:00:00+00,SHORT,3137,0.4796361593837638,0.25801685,0.060428113,0.61279744
2016-05-25 00:00:00+00,SHORT,1173,0.0,-0.008144544,0.06799531,0.6711213
2016-05-26 00:00:00+00,SHORT,2760,0.0,0.0743074,0.084813654,0.6553806
2016-05-27 00:00:00+00,SHORT,440,1.0,-0.03954247,0.07131537,0.6032282
2016-05-27 00:00:00+00,SHORT,3124,0.8823529411764706,0.12995775,0.05591739,0.6903477
2016-05-27 00:00:00+00,SHORT,1967,1.0,0.11655557,0.07568027,0.6065117
2016-05-31 00:00:00+00,SHORT,3359,1.0,0.22362234,0.044398908,0.59663445
2016-06-01 00:00:00+00,SHORT,158,0.9375,0.35562345,0.055734683,0.6478575
2016-06-01 00:00:00+00,SHORT,2298,0.9230769230769231,0.27170065,0.058578987,0.66742396
2016-06-02 00:00:00+00,SHORT,158,0.875,0.51123136,0.07847636,0.67593354
2016-06-02 00:00:00+00,SHORT,1960,1.0,0.5835817,0.054713804,0.62850386
2016-06-06 00:00:00+00,SHORT,167,0.9047619047619048,0.3908856,0.07444132,0.5668176
2016-06-06 00:00:00+00,SHORT,3793,0.5240386786857444,0.40375873,0.061497327,0.6102051
2016-06-07 00:00:00+00,SHORT,2815,1.0,0.28028607,0.06772487,0.6705508
2016-06-07 00:00:00+00,SHORT,3283,0.40739404972068116,0.2386077,0.085231274,0.60087204
2016-06-07 00:00:00+00,SHORT,1360,1.0,0.33376694,0.078313254,0.6114613
2016-06-07 00:00:00+00,SHORT,3855,0.2869263247971767,0.2729396,0.049658433,0.6641048
2016-06-07 00:00:00+00,SHORT,4072,0.0,0.58732224,0.06694246,0.687873
2016-06-08 00:00:00+00,SHORT,19,0.2504440697414266,0.1622386,0.055762082,0.62312156
2016-06-08 00:00:00+00,SHORT,2107,1.0,0.2407251,0.06616127,0.5775407
2016-06-08 00:00:00+00,SHORT,562,0.4835254412233008,0.4582054,0.059770577,0.68412864
2016-06-08 00:00:00+00,SHORT,2692,1.0,0.51809627,0.052890528,0.64743555
2016-06-08 00:00:00+00,SHORT,2703,1.0,0.37745303,0.055192877,0.6392351
2016-06-08 00:00:00+00,SHORT,2815,0.875,0.16499868,0.06726695,0.6235263
2016-06-08 00:00:00+00,SHORT,2925,0.6469915437378215,0.36432415,0.056902356,0.6242718
2016-06-08 00:00:00+00,SHORT,897,1.0,0.4414163,0.07784839,0.5984066
2016-06-08 00:00:00+00,SHORT,1184,1.0,0.1548707,0.06346597,0.6814946
2016-06-08 00:00:00+00,SHORT,1471,1.0,0.29762983,0.057873875,0.57351094
2016-06-08 00:00:00+00,SHORT,3822,0.29134870476421726,0.46219328,0.0726908,0.5838142
2016-06-08 00:00:00+00,SHORT,4072,0.0,0.52194613,0.06629423,0.6875166
2016-06-09 00:00:00+00,SHORT,4113,0.0,0.29615724,0.058866277,0.6030553
2016-06-09 00:00:00+00,SHORT,2550,0.8571428571428572,0.18156077,0.062848724,0.5556544
2016-06-09 00:00:00+00,SHORT,684,0.10487721274261741,0.289597,0.04808476,0.5653315
2016-06-09 00:00:00+00,SHORT,3595,0.18560147616177944,0.2829926,0.051364366,0.58922565
2016-06-09 00:00:00+00,SHORT,1897,0.10232820381736113,0.27299666,0.066945605,0.5752038
2016-06-10 00:00:00+00,SHORT,1195,0.0,0.21002842,0.045458313,0.6426126
2016-06-28 00:00:00+00,SHORT,1371,0.041187122736998774,-0.079554684,0.04764086,0.65857226
2016-06-29 00:00:00+00,SHORT,1371,0.0,-0.08803127,0.04447239,0.5740499
2016-07-08 00:00:00+00,SHORT,1673,0.5110413739975751,0.2956778,0.045433257,0.5554408
2016-07-12 00:00:00+00,SHORT,2066,0.0,0.10231587,0.062327635,0.644841
2016-07-12 00:00:00+00,SHORT,3078,0.0,-0.06646357,0.04499945,0.68878645
2016-07-12 00:00:00+00,SHORT,3790,0.2728257269999496,0.24620517,0.0724113,0.58330345
2016-07-12 00:00:00+00,SHORT,4062,0.049259710631089595,-0.06855087,0.0616308,0.5878412
2016-07-14 00:00:00+00,SHORT,838,0.7544195500242696,0.08883148,0.077992745,0.5951978
2016-07-15 00:00:00+00,SHORT,2327,1.0,0.26450732,0.06462753,0.6855308
2016-07-15 00:00:00+00,SHORT,3286,0.8687044386922009,0.3018853,0.043901224,0.6103994
2016-07-18 00:00:00+00,SHORT,2327,0.9285714285714286,0.26948795,0.052144248,0.66309583
2016-07-20 00:00:00+00,SHORT,1244,0.0,0.3986158,0.051838614,0.5834096
2016-07-22 00:00:00+00,SHORT,4123,0.0,0.24103981,0.046075087,0.6481735
2016-07-22 00:00:00+00,SHORT,858,0.6997147097174538,0.3213368,0.056918547,0.6109222
2016-07-27 00:00:00+00,SHORT,2835,0.0,0.56184393,0.055900622,0.67319566
2016-07-28 00:00:00+00,SHORT,3148,0.7352571387820248,0.41422045,0.049916804,0.61534953
2016-07-28 00:00:00+00,SHORT,3433,0.5797320942011829,0.5550903,0.04573171,0.6139417
2016-07-28 00:00:00+00,SHORT,1719,0.0,0.45275864,0.061299853,0.6696349
2016-07-28 00:00:00+00,SHORT,3918,0.24641264858125392,0.48488134,0.047081966,0.63903356
2016-07-29 00:00:00+00,SHORT,3148,0.6252082301121229,0.39905235,0.04408851,0.61611766
2016-08-01 00:00:00+00,SHORT,4222,0.48438806122480554,0.5331763,0.05844846,0.5603689
2016-08-01 00:00:00+00,SHORT,3748,0.8805901385547621,0.535019,0.07863408,0.6329484
2016-08-04 00:00:00+00,SHORT,88,0.8062907525064378,0.21267717,0.057127696,0.5620381
2016-08-04 00:00:00+00,SHORT,3199,0.5110203383776677,0.5078675,0.0543986,0.661716
2016-08-08 00:00:00+00,SHORT,167,0.19238772061116483,0.5018566,0.06309192,0.58391327
2016-08-08 00:00:00+00,SHORT,262,0.4833902284220964,0.20997305,0.07969052,0.62821054
2016-08-09 00:00:00+00,SHORT,167,0.1870094884206203,0.49183273,0.08276644,0.5700067
2016-08-12 00:00:00+00,SHORT,4137,1.0,0.49239117,0.057618883,0.67470104
2016-08-15 00:00:00+00,SHORT,4137,0.5973088377749175,0.48450208,0.052361395,0.62851214
2016-08-16 00:00:00+00,SHORT,2469,0.0,0.57644784,0.057162534,0.66972667
2016-08-17 00:00:00+00,SHORT,3649,0.0,-0.0025401441,0.045357086,0.6324336
2016-08-17 00:00:00+00,SHORT,3882,0.7003856497867591,0.32431105,0.06342311,0.6550892
2016-08-18 00:00:00+00,SHORT,2569,1.0,0.11552391,0.06613016,0.64800954
2016-08-18 00:00:00+00,SHORT,2690,0.0,0.27329928,0.071874075,0.6245509
2016-08-18 00:00:00+00,SHORT,3649,0.0,0.01278245,0.04892916,0.6364793
2016-08-18 00:00:00+00,SHORT,3988,0.8571428571428572,0.45458284,0.063630275,0.65664166
2016-08-19 00:00:00+00,SHORT,1740,0.4684834723620078,0.26903504,0.06865876,0.6765577
2016-08-25 00:00:00+00,SHORT,1453,0.1509613978901765,0.44623524,0.08479248,0.5856441
2016-08-25 00:00:00+00,SHORT,3773,0.5594461856043532,0.33918703,0.091544375,0.5577185
2016-08-26 00:00:00+00,SHORT,2835,0.0,0.38635948,0.07714844,0.66810876
2016-09-02 00:00:00+00,SHORT,2568,1.0,0.5061559,0.093023255,0.5939551
2016-09-02 00:00:00+00,SHORT,2670,0.6494815573624603,0.35677034,0.06458797,0.57758486
2016-09-06 00:00:00+00,SHORT,1286,0.6763099226641645,0.31702223,0.043646082,0.59067136
2016-09-06 00:00:00+00,SHORT,3487,0.5559635800584367,0.5427132,0.06557377,0.60508597
2016-09-06 00:00:00+00,SHORT,4072,0.0,0.56931627,0.050892673,0.5922796
2016-09-07 00:00:00+00,SHORT,2105,0.14554901807117046,0.29421368,0.045742232,0.6427132
2016-09-07 00:00:00+00,SHORT,710,0.7329375288749596,0.24457122,0.049474467,0.62495565
2016-09-07 00:00:00+00,SHORT,844,0.6045932414707917,0.43161437,0.056124292,0.57842374
2016-09-07 00:00:00+00,SHORT,3013,0.3917659168828928,0.31904152,0.07147112,0.6731758
2016-09-08 00:00:00+00,SHORT,433,0.0,0.19501491,0.052672416,0.6532277
2016-09-23 00:00:00+00,SHORT,93,0.5996156122211211,0.32219428,0.057416268,0.6226483
2016-09-27 00:00:00+00,SHORT,1371,1.0,0.026320407,0.04604242,0.6483026
2016-09-28 00:00:00+00,SHORT,1371,0.9333333333333333,0.07879636,0.05099807,0.6343083
2016-09-30 00:00:00+00,SHORT,142,0.46733149041679206,0.16143063,0.05869969,0.6001845
2016-10-03 00:00:00+00,SHORT,3236,0.0,0.24434474,0.04320796,0.6775821
2016-10-05 00:00:00+00,SHORT,2910,0.3957417457426169,0.49237257,0.043931216,0.66054815
2016-10-06 00:00:00+00,SHORT,3918,0.0,-0.0018480277,0.08999214,0.6181438
2016-10-10 00:00:00+00,SHORT,2175,0.0,0.23897727,0.07651038,0.6178243
2016-10-10 00:00:00+00,SHORT,3743,1.0,0.26189134,0.09284818,0.6019087
2016-10-11 00:00:00+00,SHORT,2305,0.0,0.41264725,0.050195087,0.58853924
2016-10-11 00:00:00+00,SHORT,3743,0.40504127418857033,0.415555,0.060945272,0.6014396
2016-10-21 00:00:00+00,SHORT,1022,1.0,0.46237597,0.09330144,0.6202062
2016-10-24 00:00:00+00,SHORT,2557,0.0,0.4885424,0.08468244,0.6691552
2016-10-25 00:00:00+00,SHORT,1022,0.8,0.46923295,0.04467354,0.6216631
2016-10-25 00:00:00+00,SHORT,3133,0.4334632864207471,0.2342071,0.08737133,0.6275047
2016-10-27 00:00:00+00,SHORT,2132,0.0,0.25238672,0.061915047,0.6574705
2016-10-27 00:00:00+00,SHORT,638,0.0,0.0658565,0.07281964,0.6214172
2016-10-27 00:00:00+00,SHORT,2692,1.0,0.26633775,0.07748891,0.60745275
2016-10-28 00:00:00+00,SHORT,2692,0.9230769230769231,0.27792373,0.07569323,0.6268935
2016-10-28 00:00:00+00,SHORT,3868,0.0,0.25673953,0.050475493,0.6801022
2016-10-31 00:00:00+00,SHORT,219,0.2742221129916453,0.3899875,0.08415841,0.62156606
2016-10-31 00:00:00+00,SHORT,2408,0.0,0.1617425,0.054681998,0.68107593
2016-10-31 00:00:00+00,SHORT,796,1.0,0.3957054,0.07857143,0.6871243
2016-11-01 00:00:00+00,SHORT,2514,0.46176338793147004,0.2847145,0.088671505,0.6128692
2016-11-01 00:00:00+00,SHORT,2692,0.7692307692307692,0.28082156,0.08898358,0.6379851
2016-11-11 00:00:00+00,SHORT,788,0.0,0.22036168,0.08875834,0.66277903
2016-11-14 00:00:00+00,SHORT,15,0.2454103286038995,0.14875825,0.06891869,0.6500857
2016-11-14 00:00:00+00,SHORT,133,0.3236625481021795,0.25205365,0.07309038,0.6378821
2016-11-14 00:00:00+00,SHORT,505,0.9,0.25871107,0.087510996,0.5966694
2016-11-14 00:00:00+00,SHORT,3683,0.42125336861399215,-0.010333251,0.071191445,0.5983113
2016-11-15 00:00:00+00,SHORT,15,0.1656207521119957,0.08345116,0.06903588,0.61259705
2016-11-15 00:00:00+00,SHORT,505,0.85,0.24348074,0.09127199,0.5879263
2016-11-15 00:00:00+00,SHORT,934,0.27364641575817394,0.1765863,0.053658538,0.5552986
2016-11-15 00:00:00+00,SHORT,2999,0.37167616294847106,0.28709987,0.08523934,0.65505904
2016-11-15 00:00:00+00,SHORT,3683,0.37220211879659426,-0.0340682,0.056,0.5810271
2016-11-16 00:00:00+00,SHORT,1051,0.0,0.35660473,0.08875461,0.65480447
2016-11-16 00:00:00+00,SHORT,3182,0.0,0.41333547,0.043032527,0.60540754
2016-11-16 00:00:00+00,SHORT,4061,0.41149695914322504,0.012856502,0.07850632,0.6127996
2016-11-17 00:00:00+00,SHORT,3261,0.5471229845316457,0.09291828,0.057603687,0.6663807
2016-11-18 00:00:00+00,SHORT,3691,0.9285714285714286,-0.0315235,0.046198618,0.5781845
2016-11-21 00:00:00+00,SHORT,1551,0.12292975295519618,0.31474438,0.05224868,0.6012944
