time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,dist_high52_vol_norm_20_df015,skew_weighted_20_df037
2016-09-23 00:00:00+00,LONG,1770,0.8846153846153846,-0.11850357,-0.07167499,-0.538119
2016-09-27 00:00:00+00,LONG,2999,0.7741935483870968,-0.0011572213,-0.06722426,-0.49856016
2016-09-28 00:00:00+00,LONG,2999,0.7419354838709677,0.0747893,-0.07469238,-0.48202252
2016-10-26 00:00:00+00,LONG,394,0.11695927867563594,0.365837,-0.12887122,-0.49937513
2016-10-26 00:00:00+00,LONG,3963,0.0,-0.09492753,-0.087783545,-0.47948676
2016-10-27 00:00:00+00,LONG,3963,0.0,0.2985621,-0.10314299,-0.48631382
2016-11-02 00:00:00+00,LONG,335,1.0,-0.020533836,-0.16065262,-0.5416892
2016-11-02 00:00:00+00,LONG,2690,1.0,-0.3559636,-0.11047706,-0.5214135
2016-11-02 00:00:00+00,LONG,1300,0.0,-0.07030936,-0.0660398,-0.53166974
2016-11-02 00:00:00+00,LONG,1719,0.8696362330375584,0.42411464,-0.13644467,-0.50059366
2016-11-03 00:00:00+00,LONG,335,0.9523809523809523,0.33268797,-0.15110478,-0.5310053
2016-11-03 00:00:00+00,LONG,1300,0.0,-0.1861831,-0.072196804,-0.5429185
2016-11-03 00:00:00+00,LONG,3430,0.9047619047619048,0.0011108499,-0.048804443,-0.4794376
2016-11-03 00:00:00+00,LONG,1650,1.0,0.37790242,-0.14576422,-0.4898624
2016-11-03 00:00:00+00,LONG,1826,0.9824561403508771,-0.5679645,-0.045344647,-0.4766094
2016-11-04 00:00:00+00,LONG,842,1.0,0.3225365,-0.06364877,-0.5250116
2016-11-04 00:00:00+00,LONG,862,0.8125667841195044,0.04767051,-0.044583265,-0.50595635
2016-11-04 00:00:00+00,LONG,984,0.5416639981064791,0.057272725,-0.201036,-0.4914832
2016-11-04 00:00:00+00,LONG,1300,0.0,0.19248994,-0.07974903,-0.5421346
2016-11-04 00:00:00+00,LONG,1463,0.8571428571428572,-0.14295457,-0.17314154,-0.52702665
2016-11-04 00:00:00+00,LONG,1719,0.8187642365917928,-0.48907268,-0.12605396,-0.5351664
2016-11-08 00:00:00+00,LONG,194,1.0,-0.30936483,-0.058891643,-0.49210125
2016-11-14 00:00:00+00,LONG,4059,1.0,0.34399012,-0.17202593,-0.50519615
2016-11-15 00:00:00+00,LONG,1076,0.9545454545454546,-0.31511527,-0.052258503,-0.5181048
2016-11-16 00:00:00+00,LONG,2925,0.34183259343962713,-0.34567118,-0.10139497,-0.49194148
2016-11-16 00:00:00+00,LONG,1076,0.9090909090909091,0.33172703,-0.050229147,-0.5151319
2016-11-17 00:00:00+00,LONG,2925,0.9347826086956522,-0.0011132365,-0.09894327,-0.48882818
2016-11-23 00:00:00+00,LONG,4218,0.18719324570843313,-0.20914003,-0.034657508,-0.54067725
2016-11-25 00:00:00+00,LONG,4218,0.18204174296687842,-0.10160409,-0.04065501,-0.5262764
2016-11-25 00:00:00+00,LONG,1523,0.0,-0.44398302,-0.14948975,-0.49636596
2016-11-28 00:00:00+00,LONG,4218,0.1315308664769764,0.43965292,-0.055401143,-0.5440478
2016-12-08 00:00:00+00,LONG,2262,0.75,0.028878568,-0.045892075,-0.5313014
2016-12-09 00:00:00+00,LONG,2262,0.725,-0.31669903,-0.04597653,-0.4775872
2016-12-23 00:00:00+00,LONG,4113,0.9565217391304348,-0.51838696,-0.0660453,-0.53416437
2016-12-27 00:00:00+00,LONG,4113,0.9130434782608696,0.32998458,-0.07102899,-0.5073724
2016-12-27 00:00:00+00,LONG,3677,0.8047052102484493,0.04425989,-0.10906357,-0.49622083
2016-12-28 00:00:00+00,LONG,4113,0.88,-0.35092637,-0.0833138,-0.51840085
2017-01-06 00:00:00+00,LONG,2291,0.5698600513615547,0.11292936,-0.10570901,-0.5182636
2017-01-11 00:00:00+00,LONG,799,0.0,0.087903984,-0.06540813,-0.47771835
2017-02-02 00:00:00+00,LONG,2728,0.6502603906371146,-0.16942227,-0.029148752,-0.5424613
2017-02-02 00:00:00+00,LONG,3021,0.6551634199929363,-0.4940945,-0.0583639,-0.49457324
2017-02-03 00:00:00+00,LONG,1299,0.7132776945032112,-0.23290347,-0.13323909,-0.4803193
2017-02-03 00:00:00+00,LONG,3802,0.447417634349342,0.14218174,-0.048788637,-0.48007193
2017-02-07 00:00:00+00,LONG,3137,0.0,0.1881842,-0.044312924,-0.5297074
2017-02-08 00:00:00+00,LONG,3137,0.49501524944762304,-0.16809055,-0.04631871,-0.53820145
2017-03-10 00:00:00+00,LONG,3198,0.2567463977236908,0.27198878,-0.09640116,-0.51282704
2017-03-15 00:00:00+00,LONG,2159,0.0,0.1261481,-0.121842295,-0.5129702
2017-03-16 00:00:00+00,LONG,2159,0.0,0.44820344,-0.118375905,-0.49383497
2017-03-21 00:00:00+00,LONG,2018,0.0,0.11025954,-0.14977607,-0.5204171
2017-03-24 00:00:00+00,LONG,2159,0.0,-0.48837438,-0.2257347,-0.54090714
2017-03-29 00:00:00+00,LONG,759,0.9393939393939394,-0.12733856,-0.033250008,-0.5224931
2017-04-10 00:00:00+00,LONG,4107,0.1886348999050323,0.3817343,-0.040496476,-0.49421722
2017-04-12 00:00:00+00,LONG,2221,0.4241862887901488,-0.097158976,-0.06026612,-0.49071497
2017-04-12 00:00:00+00,LONG,1988,0.8813559322033898,-0.087378845,-0.031418152,-0.49918777
2017-04-13 00:00:00+00,LONG,1988,0.864406779661017,-0.5810077,-0.03550531,-0.4805187
2017-04-18 00:00:00+00,LONG,167,0.7878787878787878,0.29632935,-0.19833909,-0.499023
2017-04-27 00:00:00+00,LONG,898,0.0,0.17164041,-0.043432206,-0.5052628
2017-04-27 00:00:00+00,LONG,1828,0.0,-0.14809833,-0.14730418,-0.5240262
2017-04-28 00:00:00+00,LONG,1828,0.0,-0.59105116,-0.1995654,-0.5213574
2017-05-09 00:00:00+00,LONG,2111,0.18781504644117056,-0.22889374,-0.14313076,-0.49841365
2017-05-10 00:00:00+00,LONG,2111,0.19711984919305117,-0.018957218,-0.14112315,-0.50340277
2017-05-10 00:00:00+00,LONG,2703,0.9512195121951219,0.21264838,-0.14837492,-0.5215886
2017-05-11 00:00:00+00,LONG,2703,0.9268292682926829,-0.4022162,-0.14919488,-0.49072143
2017-05-11 00:00:00+00,LONG,1361,1.0,0.16921791,-0.14720568,-0.53799444
2017-05-12 00:00:00+00,LONG,2111,0.14216433462907463,-0.18925868,-0.14274307,-0.4895257
2017-05-12 00:00:00+00,LONG,2703,0.9024390243902439,-0.04627368,-0.1623214,-0.48425916
2017-05-15 00:00:00+00,LONG,2111,0.08690861119382007,0.37826583,-0.13582817,-0.50480855
2017-05-15 00:00:00+00,LONG,2703,0.8780487804878049,0.2131073,-0.17184523,-0.49400616
2017-05-16 00:00:00+00,LONG,2703,0.8536585365853658,-0.0060737506,-0.19432215,-0.5065585
2017-05-17 00:00:00+00,LONG,2778,0.5297507484620981,-0.37338144,-0.094964996,-0.5410836
2017-05-18 00:00:00+00,LONG,2778,0.5578989785016953,-0.022513056,-0.10002356,-0.54308015
2017-05-18 00:00:00+00,LONG,3198,0.3203662925615196,-0.246833,-0.14510562,-0.4798003
2017-05-19 00:00:00+00,LONG,2064,0.9545454545454546,-0.38907138,-0.067971624,-0.48236427
2017-05-19 00:00:00+00,LONG,2778,0.46853326695373576,0.26020038,-0.10679058,-0.4921223
2017-05-19 00:00:00+00,LONG,3621,0.14404532412116103,0.3879538,-0.07801668,-0.51970106
2017-05-22 00:00:00+00,LONG,3621,0.0,0.007455817,-0.073340744,-0.48004225
2017-05-23 00:00:00+00,LONG,195,1.0,-0.5124267,-0.047591154,-0.53374064
2017-05-23 00:00:00+00,LONG,2877,0.552152986480137,0.11958379,-0.059938036,-0.53936553
2017-05-23 00:00:00+00,LONG,3621,0.12714478729451473,0.23098584,-0.07508921,-0.50610244
2017-05-24 00:00:00+00,LONG,2064,0.8181818181818181,-0.39677384,-0.07778214,-0.48789728
2017-05-24 00:00:00+00,LONG,3621,0.165282884511874,-0.28417557,-0.07386496,-0.48236102
2017-05-25 00:00:00+00,LONG,3621,0.10348975688690887,-0.18638405,-0.0773118,-0.50531906
2017-05-30 00:00:00+00,LONG,3621,0.15739786207675954,0.09482476,-0.08730705,-0.513887
2017-05-31 00:00:00+00,LONG,535,0.5208512281298696,0.06917186,-0.20971116,-0.5306402
2017-05-31 00:00:00+00,LONG,3244,0.9615384615384616,0.26997012,-0.06297409,-0.5199661
2017-05-31 00:00:00+00,LONG,3469,1.0,-0.21620195,-0.17107262,-0.4855038
2017-06-23 00:00:00+00,LONG,2159,0.0,-0.07800532,-0.112497754,-0.52310425
2017-06-29 00:00:00+00,LONG,2159,0.0,0.10200012,-0.10314457,-0.53214407
2017-06-30 00:00:00+00,LONG,2159,0.0,-0.20786922,-0.10461668,-0.5161358
2017-07-03 00:00:00+00,LONG,2159,0.0,-0.0038847085,-0.10621706,-0.48177937
2017-07-05 00:00:00+00,LONG,2159,0.0,0.1531904,-0.1123378,-0.48662284
2017-07-06 00:00:00+00,LONG,4176,0.8712088937013169,0.15561005,-0.07763203,-0.5129783
2017-07-06 00:00:00+00,LONG,84,1.0,0.28889367,-0.058139563,-0.4767594
2017-07-06 00:00:00+00,LONG,2159,0.0,0.25521386,-0.118159905,-0.48768523
2017-07-06 00:00:00+00,LONG,2221,1.0,-0.44469246,-0.06407751,-0.5274887
2017-07-07 00:00:00+00,LONG,2159,0.0,-0.24321273,-0.12705036,-0.5386036
2017-07-07 00:00:00+00,LONG,3645,1.0,-0.08878118,-0.051900655,-0.5338405
2017-07-11 00:00:00+00,LONG,2643,0.0,-0.11844347,-0.10499441,-0.5036751
2017-07-12 00:00:00+00,LONG,3716,0.4239821872073653,-0.5145385,-0.19757277,-0.4790333
2017-07-12 00:00:00+00,LONG,4059,0.9642857142857143,-0.59468275,-0.18889588,-0.5117712
2017-07-13 00:00:00+00,LONG,2643,0.0,0.3430036,-0.09718924,-0.49148223
2017-07-13 00:00:00+00,LONG,1039,0.6381318707436733,0.067644484,-0.038088035,-0.4842668
2017-07-13 00:00:00+00,LONG,4059,0.9285714285714286,-0.04643311,-0.1895477,-0.49784285
2017-07-14 00:00:00+00,LONG,1333,0.6982306145958956,-0.41773692,-0.043382008,-0.49957788
2017-07-14 00:00:00+00,LONG,1633,0.0,0.11002356,-0.1954133,-0.52978665
2017-07-14 00:00:00+00,LONG,4059,0.8928571428571429,0.26232478,-0.19716683,-0.47697082
2017-07-17 00:00:00+00,LONG,2276,0.5692025614609301,-0.38984236,-0.055346195,-0.49806625
2017-07-17 00:00:00+00,LONG,2643,0.0,-0.3577643,-0.10482671,-0.5076215
2017-07-17 00:00:00+00,LONG,1333,0.6748954424795268,0.4526116,-0.044425342,-0.4781656
2017-07-18 00:00:00+00,LONG,91,0.9555555555555556,-0.33949155,-0.043303028,-0.5220236
2017-07-18 00:00:00+00,LONG,3067,0.026239730937867446,-0.07721286,-0.09496845,-0.4996379
2017-07-20 00:00:00+00,LONG,91,0.9111111111111111,-0.22233517,-0.050179973,-0.54223543
2017-08-10 00:00:00+00,LONG,4113,0.0,-0.20820065,-0.0457744,-0.5007829
2017-08-10 00:00:00+00,LONG,3574,0.4976746441013409,-0.39152786,-0.09767232,-0.52670926
2017-08-11 00:00:00+00,LONG,4194,0.8896077001897629,-0.08946732,-0.22958006,-0.5114427
2017-08-11 00:00:00+00,LONG,1092,0.9696969696969697,-0.46513647,-0.05017478,-0.49883112
2017-08-14 00:00:00+00,LONG,401,0.0,0.3816864,-0.050411295,-0.47969666
2017-08-15 00:00:00+00,LONG,787,0.21524548167729365,-0.19332042,-0.22370845,-0.5072327
2017-08-16 00:00:00+00,LONG,4050,0.9814814814814815,-0.2955632,-0.10147159,-0.5317041
2017-08-18 00:00:00+00,LONG,1650,0.8389023353252223,0.3450783,-0.12375838,-0.5032147
2017-08-21 00:00:00+00,LONG,2262,0.5672001371004434,0.27545857,-0.060001634,-0.53004503
2017-08-21 00:00:00+00,LONG,405,1.0,0.09731135,-0.13080797,-0.48714513
2017-08-21 00:00:00+00,LONG,2504,0.8695652173913043,-0.05667169,-0.035863113,-0.47802007
2017-08-21 00:00:00+00,LONG,638,0.2009834626859818,0.24008493,-0.10880697,-0.51322824
2017-08-22 00:00:00+00,LONG,394,0.5889622751649404,-0.2040607,-0.16787818,-0.4978027
2017-08-22 00:00:00+00,LONG,2925,0.9377338801340458,0.24949226,-0.0812914,-0.53752553
2017-08-22 00:00:00+00,LONG,3885,0.0,-0.102738455,-0.08958535,-0.5038024
2017-08-23 00:00:00+00,LONG,394,0.5592023513702968,-0.10487314,-0.17000923,-0.4952554
2017-08-24 00:00:00+00,LONG,2898,0.0,-0.034042854,-0.13668235,-0.5386352
2017-08-24 00:00:00+00,LONG,3466,0.0,0.3717523,-0.12161488,-0.5071326
2017-08-28 00:00:00+00,LONG,73,0.7128799479833948,-0.26693618,-0.033962745,-0.49226552
2017-08-28 00:00:00+00,LONG,845,0.896551724137931,0.070791535,-0.03313181,-0.5212996
2017-08-28 00:00:00+00,LONG,1064,0.0,-0.07809577,-0.1641373,-0.5105171
2017-08-28 00:00:00+00,LONG,3466,0.0,0.3736282,-0.13195424,-0.49153647
2017-08-29 00:00:00+00,LONG,2425,0.39229969711550616,0.439557,-0.07547443,-0.5444992
2017-08-29 00:00:00+00,LONG,2925,0.8235294117647058,0.025569614,-0.11100794,-0.5018308
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,0.24774729,-0.07919852,-0.51354337
2017-08-29 00:00:00+00,LONG,3466,0.5616709799011781,-0.13621996,-0.14750378,-0.5425186
2017-08-29 00:00:00+00,LONG,4031,1.0,0.06510459,-0.08492126,-0.52070826
2017-08-30 00:00:00+00,LONG,2425,0.38502637813962587,-0.38023704,-0.09400581,-0.5035047
2017-08-30 00:00:00+00,LONG,1770,1.0,-0.13181944,-0.19994189,-0.51600826
2017-08-31 00:00:00+00,LONG,3466,0.5477816739129545,-0.016039811,-0.22065462,-0.5036108
2017-09-01 00:00:00+00,LONG,394,0.5099183797348851,-0.36040896,-0.21355511,-0.5081936
2017-09-07 00:00:00+00,LONG,4097,0.8263303738869633,-0.46125886,-0.19217649,-0.49643368
2017-09-07 00:00:00+00,LONG,3046,1.0,0.440225,-0.039190393,-0.5048265
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,0.12683941,-0.03516105,-0.4925886
2017-09-14 00:00:00+00,LONG,1828,0.9615384615384616,-0.021019386,-0.21142234,-0.5372911
2017-09-15 00:00:00+00,LONG,1828,0.9230769230769231,0.047555663,-0.20770992,-0.5059249
2017-09-18 00:00:00+00,LONG,1828,0.8846153846153846,0.12052888,-0.20584825,-0.4927076
2017-09-19 00:00:00+00,LONG,1828,0.8461538461538461,-0.24249111,-0.2071162,-0.52376944
2017-10-02 00:00:00+00,LONG,710,0.1556665788215098,0.055274095,-0.02926457,-0.54191923
2017-10-03 00:00:00+00,LONG,710,0.30322623986297065,-0.2610443,-0.029741172,-0.54555625
2017-10-13 00:00:00+00,LONG,3429,0.7850128826911875,0.04816066,-0.2272718,-0.5032772
2017-10-26 00:00:00+00,LONG,984,0.0,0.14507814,-0.14042766,-0.48223346
2017-10-27 00:00:00+00,LONG,2751,1.0,-0.3599194,-0.039570577,-0.50638723
2017-11-02 00:00:00+00,LONG,2085,0.76,0.08950098,-0.20417784,-0.49514043
2017-11-10 00:00:00+00,LONG,1144,0.0,-0.05178375,-0.031222055,-0.47840628
2017-11-13 00:00:00+00,LONG,2327,1.0,-0.0057948693,-0.075018935,-0.54140824
2017-11-14 00:00:00+00,LONG,5,0.286647106488688,0.069312185,-0.06799181,-0.53385794
2017-11-14 00:00:00+00,LONG,838,0.01666666666666672,-0.0037012186,-0.19963573,-0.52833384
2017-11-14 00:00:00+00,LONG,1719,0.0,0.10204538,-0.102571316,-0.5265346
2017-11-14 00:00:00+00,LONG,1848,1.0,0.35220838,-0.10305363,-0.522807
2017-11-15 00:00:00+00,LONG,157,0.0,0.42825052,-0.056741253,-0.53006047
2017-11-15 00:00:00+00,LONG,1463,0.29163254554501317,0.24555516,-0.09470126,-0.49225926
2017-11-15 00:00:00+00,LONG,1631,0.2697618199545001,-0.34151626,-0.049568392,-0.5120464
2017-11-15 00:00:00+00,LONG,3851,1.0,0.2866412,-0.09992781,-0.4890244
2017-11-16 00:00:00+00,LONG,3885,0.9818181818181818,-0.5306183,-0.046274833,-0.49469066
2017-11-16 00:00:00+00,LONG,1896,0.2883246452190281,0.110298425,-0.050065022,-0.5195881
2017-11-16 00:00:00+00,LONG,2004,0.9814814814814815,0.19932196,-0.053096328,-0.49783963
2017-11-17 00:00:00+00,LONG,2070,0.0,-0.13238889,-0.08451891,-0.4925289
2017-11-17 00:00:00+00,LONG,69,0.5541236136559411,0.17184621,-0.09852605,-0.53635395
2017-11-17 00:00:00+00,LONG,1463,0.19583672762530283,-0.5130755,-0.09464639,-0.514621
2017-11-17 00:00:00+00,LONG,3851,0.9655172413793104,-0.043759614,-0.08946422,-0.51329076
2017-11-20 00:00:00+00,LONG,2070,0.0,-0.014494111,-0.084546775,-0.50892276
2017-11-20 00:00:00+00,LONG,475,0.0,0.22695787,-0.11164313,-0.5251658
2017-11-20 00:00:00+00,LONG,1463,0.2639158249308707,0.19826451,-0.099532545,-0.4957537
2017-11-20 00:00:00+00,LONG,1848,0.9245283018867925,0.25952014,-0.112403266,-0.484171
2017-11-21 00:00:00+00,LONG,1463,0.2758346196950164,-0.24993531,-0.10474286,-0.5184205
2017-11-21 00:00:00+00,LONG,1631,0.3062054116307337,-0.14616203,-0.07134043,-0.52146643
2017-11-21 00:00:00+00,LONG,1748,0.0,0.3349142,-0.16197674,-0.53840816
2017-11-21 00:00:00+00,LONG,3885,0.9272727272727272,0.3055843,-0.06948251,-0.5153304
2017-11-22 00:00:00+00,LONG,1631,0.24345061806305443,-0.080873065,-0.0890538,-0.480617
2017-11-22 00:00:00+00,LONG,2004,0.9074074074074074,-0.48443952,-0.050669182,-0.51318824
2017-11-24 00:00:00+00,LONG,2070,0.0,-0.19127199,-0.07877268,-0.5173445
2017-11-24 00:00:00+00,LONG,69,0.619987407907235,-0.27591032,-0.15550715,-0.53789026
2017-11-24 00:00:00+00,LONG,2527,0.10943814785194135,-0.26708496,-0.19600299,-0.537893
2017-11-24 00:00:00+00,LONG,1463,0.19298916227109472,-0.31369993,-0.1237975,-0.48737785
2017-11-27 00:00:00+00,LONG,4140,0.0,0.29611248,-0.08808298,-0.5098248
2017-12-05 00:00:00+00,LONG,937,0.21436866813892175,-0.1545042,-0.030430296,-0.52546287
2017-12-06 00:00:00+00,LONG,937,0.23321887688781812,-0.27082795,-0.038546614,-0.47933263
2017-12-07 00:00:00+00,LONG,937,0.18135079816583635,0.116278805,-0.13678282,-0.48775882
2017-12-22 00:00:00+00,LONG,610,0.5357277575867604,-0.103718445,-0.20535277,-0.4768654
2017-12-22 00:00:00+00,LONG,3824,0.0,-0.39944842,-0.13867188,-0.4773476
2017-12-29 00:00:00+00,LONG,3148,0.45098718215689004,-0.22379778,-0.077417225,-0.47927997
2017-12-29 00:00:00+00,LONG,3310,0.23562486286702333,0.07483058,-0.0643545,-0.520886
2018-01-02 00:00:00+00,LONG,133,0.5836428443810762,0.40428755,-0.062226765,-0.48256674
2018-01-30 00:00:00+00,LONG,188,0.9473684210526316,0.40608248,-0.06825829,-0.49816304
2018-02-08 00:00:00+00,LONG,388,1.0,0.09884987,-0.07291667,-0.49462834
2018-02-12 00:00:00+00,LONG,1074,0.9655172413793104,0.22136909,-0.05531178,-0.5256417
2018-02-13 00:00:00+00,LONG,562,0.0,-0.23762633,-0.037591726,-0.4817557
2018-02-13 00:00:00+00,LONG,622,0.0,-0.030306805,-0.039143793,-0.48931614
2018-02-13 00:00:00+00,LONG,1074,0.9310344827586207,-0.12000141,-0.054803897,-0.50350565
2018-02-14 00:00:00+00,LONG,1074,0.896551724137931,0.29403973,-0.052806966,-0.5051512
2018-02-14 00:00:00+00,LONG,3378,0.24505795442827188,0.26201358,-0.051994514,-0.5265073
2018-02-15 00:00:00+00,LONG,1074,0.8620689655172413,-0.5011564,-0.05714839,-0.52926695
2018-02-15 00:00:00+00,LONG,3378,0.20456170682036212,-0.41250017,-0.048882,-0.5020463
2018-02-15 00:00:00+00,LONG,1368,0.7883277098769459,-0.4664993,-0.030949812,-0.4841219
2018-02-16 00:00:00+00,LONG,523,0.9642857142857143,0.115327254,-0.17875554,-0.51212734
2018-02-16 00:00:00+00,LONG,1074,0.8275862068965517,0.12299771,-0.05889754,-0.49605292
2018-02-20 00:00:00+00,LONG,1074,0.7931034482758621,0.15955907,-0.064589426,-0.51114404
2018-02-21 00:00:00+00,LONG,1074,0.7586206896551724,0.0745917,-0.07394728,-0.51315016
2018-02-23 00:00:00+00,LONG,3378,0.13796482142885863,-0.061922926,-0.057995502,-0.49272585
2018-02-27 00:00:00+00,LONG,3378,0.15386708217033696,0.21717498,-0.07705655,-0.4819204
2018-02-28 00:00:00+00,LONG,3521,0.0,-0.37360135,-0.14636746,-0.48173213
2018-03-05 00:00:00+00,LONG,88,0.604578886534329,0.2478759,-0.10219093,-0.487362
2018-03-13 00:00:00+00,LONG,2896,0.9454545454545454,-0.5563852,-0.1869384,-0.4932553
2018-03-14 00:00:00+00,LONG,2896,0.9272727272727272,-0.35280353,-0.19584328,-0.4942898
2018-03-15 00:00:00+00,LONG,2896,0.9090909090909091,-0.39539638,-0.2110248,-0.5168052
2018-03-27 00:00:00+00,LONG,1011,1.0,-0.03534262,-0.09410488,-0.5145281
2018-04-03 00:00:00+00,LONG,1149,0.9655172413793104,-0.15299575,-0.032253474,-0.47969887
2018-04-04 00:00:00+00,LONG,838,0.37653399300799445,-0.16823079,-0.10969452,-0.51419586
2018-04-05 00:00:00+00,LONG,838,0.31434820696703475,0.3721387,-0.10510977,-0.49190408
2018-04-06 00:00:00+00,LONG,4223,1.0,-0.10730966,-0.044787172,-0.51667774
2018-04-06 00:00:00+00,LONG,838,0.42074974275610805,-0.03580489,-0.1184346,-0.49700353
2018-04-06 00:00:00+00,LONG,3429,0.4988611173636062,0.028395476,-0.1990987,-0.49269417
2018-04-09 00:00:00+00,LONG,4223,0.962962962962963,0.341105,-0.04645629,-0.491418
2018-04-09 00:00:00+00,LONG,838,0.2887445124546935,0.101320006,-0.11922973,-0.49168247
2018-04-12 00:00:00+00,LONG,15,0.0,0.10192896,-0.029442439,-0.5412925
2018-04-13 00:00:00+00,LONG,15,0.4755887561948436,-0.22419538,-0.032561988,-0.5077152
2018-04-24 00:00:00+00,LONG,158,0.0,0.2694949,-0.06837787,-0.50347394
2018-04-25 00:00:00+00,LONG,158,0.0,0.018232206,-0.0819317,-0.4851497
2018-04-27 00:00:00+00,LONG,3677,0.0,-0.5069923,-0.17907822,-0.5273696
2018-05-03 00:00:00+00,LONG,2866,0.5885880892863826,0.048537914,-0.19687168,-0.50082815
2018-05-04 00:00:00+00,LONG,3652,0.28560459862942406,-0.52093923,-0.08131381,-0.52712435
2018-05-08 00:00:00+00,LONG,3652,0.44105141264937603,-0.5668075,-0.06813556,-0.5400518
2018-05-08 00:00:00+00,LONG,1631,0.4779719839741569,-0.14480875,-0.069008455,-0.53096277
2018-05-09 00:00:00+00,LONG,3652,0.43233267493472866,-0.5526734,-0.06467544,-0.48990843
2018-05-10 00:00:00+00,LONG,401,0.8888888888888888,0.30436754,-0.056654885,-0.5316958
2018-05-10 00:00:00+00,LONG,3646,0.0,-0.19095458,-0.17211547,-0.48333013
2018-05-14 00:00:00+00,LONG,786,0.5594466386865604,-0.08532994,-0.029310543,-0.49565008
2018-05-14 00:00:00+00,LONG,3646,0.0,-0.053309426,-0.17728168,-0.50013745
2018-05-14 00:00:00+00,LONG,3652,0.4993115873887036,0.17106335,-0.0631935,-0.50508714
2018-05-15 00:00:00+00,LONG,3646,0.0,-0.23301604,-0.18942918,-0.4878802
2018-05-16 00:00:00+00,LONG,3652,0.3680299613735257,0.14682257,-0.06515396,-0.5094964
2018-05-17 00:00:00+00,LONG,3652,0.31931948508370067,-0.24215785,-0.06677743,-0.49579766
2018-05-21 00:00:00+00,LONG,3652,0.14688576227840708,-0.45257464,-0.0700158,-0.5302712
2018-05-24 00:00:00+00,LONG,3652,0.23415543818776097,-0.10710389,-0.08908348,-0.4787644
2018-05-25 00:00:00+00,LONG,3763,0.5675675675675675,-0.51894414,-0.15536682,-0.5046737
2018-06-20 00:00:00+00,LONG,870,0.0,0.41337878,-0.113051,-0.48897514
2018-06-21 00:00:00+00,LONG,870,0.0,-0.004046179,-0.13269688,-0.50109506
2018-06-29 00:00:00+00,LONG,2270,0.0,-0.17592359,-0.11627475,-0.49214086
2018-06-29 00:00:00+00,LONG,3271,0.0,0.11459672,-0.035400305,-0.51030874
2018-06-29 00:00:00+00,LONG,3355,0.9743589743589743,-0.36816964,-0.06262738,-0.5120026
2018-06-29 00:00:00+00,LONG,1838,0.7582063879943655,-0.031533785,-0.10214126,-0.49200478
2018-07-02 00:00:00+00,LONG,1139,0.7372697793251459,0.058520086,-0.12399815,-0.48157325
2018-07-02 00:00:00+00,LONG,3355,0.9487179487179487,-0.07916275,-0.05959889,-0.5041805
2018-07-02 00:00:00+00,LONG,1585,0.23088732432353803,-0.22050849,-0.030233562,-0.5003825
2018-07-03 00:00:00+00,LONG,192,0.47173131014519126,-0.4471625,-0.058111552,-0.50083077
2018-07-03 00:00:00+00,LONG,194,0.0,-0.25021583,-0.05394997,-0.48011172
2018-07-05 00:00:00+00,LONG,192,0.4149041626514616,0.15242022,-0.056401603,-0.4857938
2018-07-05 00:00:00+00,LONG,2270,0.0,-0.3020806,-0.104475744,-0.48397025
2018-07-05 00:00:00+00,LONG,2513,1.0,-0.060481492,-0.051961962,-0.5063681
2018-07-05 00:00:00+00,LONG,3046,0.0,0.3014501,-0.035647616,-0.5052097
2018-07-05 00:00:00+00,LONG,1081,0.14451383675868218,0.09910913,-0.06812268,-0.54120034
2018-07-05 00:00:00+00,LONG,1139,0.5601077757187577,0.16495942,-0.1301325,-0.510703
2018-07-05 00:00:00+00,LONG,1838,0.92,0.33732584,-0.10499493,-0.48973235
2018-07-06 00:00:00+00,LONG,192,0.33389364436795027,0.030744197,-0.058838673,-0.4804957
2018-07-06 00:00:00+00,LONG,413,0.2960786311300257,-0.15565674,-0.20694682,-0.4865116
2018-07-06 00:00:00+00,LONG,2513,0.9814814814814815,-0.57300955,-0.05429984,-0.48364204
2018-07-06 00:00:00+00,LONG,2536,0.0,-0.39649764,-0.11130421,-0.53399664
2018-07-06 00:00:00+00,LONG,3046,0.0,-0.1532759,-0.03661632,-0.49988142
2018-07-06 00:00:00+00,LONG,1139,0.5093926271601289,-0.23748031,-0.13811363,-0.53577936
2018-07-06 00:00:00+00,LONG,3629,0.896551724137931,-0.2543171,-0.05255592,-0.52223396
2018-07-06 00:00:00+00,LONG,1819,0.16562615897228336,0.025086816,-0.034203846,-0.499228
2018-07-06 00:00:00+00,LONG,1838,0.9,-0.0041524596,-0.11595447,-0.5080209
2018-07-09 00:00:00+00,LONG,1803,0.0,0.048570994,-0.16188847,-0.48587283
2018-07-09 00:00:00+00,LONG,1838,0.6510269228096672,-0.014898105,-0.13195768,-0.50812453
2018-07-10 00:00:00+00,LONG,1838,0.86,-0.2842698,-0.17272007,-0.5267427
2018-07-13 00:00:00+00,LONG,3677,0.0,-0.033889737,-0.12312071,-0.51337713
2018-07-13 00:00:00+00,LONG,1803,0.0,-0.08961674,-0.2260222,-0.54409784
2018-07-17 00:00:00+00,LONG,101,0.48453354333825865,-0.03683444,-0.09328554,-0.50333285
