time,side,ticker_id,mv_dn_composite_labels,weighted_pos_sum_20_df035,joint_fall_flag_5_5_df042,ma_cloud_diff_8_100_df007,dist_upper_bb_50_2.0_df055
2018-04-30 00:00:00+00,SHORT,1235,0.6971677641491425,0.079400904,0.0,0.024953818,-0.013128037
2018-04-30 00:00:00+00,SHORT,3522,0.4251493198420009,0.09748487,0.0,0.0050802636,4.4882185E-5
2018-04-30 00:00:00+00,SHORT,3742,0.0,0.13599892,0.0,0.058693267,-0.01842557
2018-04-30 00:00:00+00,SHORT,3791,0.10997409943537771,0.09018639,0.0,-0.035250567,-0.007613181
2018-04-30 00:00:00+00,SHORT,3973,0.17105581960867586,0.14662609,0.0,0.03386028,0.010738223
2018-04-30 00:00:00+00,SHORT,4059,0.44800285255950933,0.16134235,0.0,-0.016789958,-0.016960697
2018-05-01 00:00:00+00,SHORT,4140,0.0,0.08203498,0.0,0.054457888,-0.016689654
2018-05-01 00:00:00+00,SHORT,4176,0.9,0.092629954,0.0,0.010700666,-0.0022159438
2018-05-01 00:00:00+00,SHORT,91,0.8947368421052632,0.073228925,0.0,0.005420398,-0.012532034
2018-05-01 00:00:00+00,SHORT,4218,0.5260365769838041,0.08021903,0.0,0.040710405,-0.021914814
2018-05-01 00:00:00+00,SHORT,2188,0.3882001108661767,0.09797538,0.0,0.025659813,-0.0010434071
2018-05-01 00:00:00+00,SHORT,160,0.1804553841668512,0.07600509,0.0,-0.0012970367,-0.013672367
2018-05-01 00:00:00+00,SHORT,388,0.7105422120725182,0.094042584,0.0,0.022847971,0.009244415
2018-05-01 00:00:00+00,SHORT,853,0.5099380379277966,0.085727245,0.0,0.028240418,0.0031014262
2018-05-01 00:00:00+00,SHORT,3052,0.38447363673826307,0.08691688,0.0,-0.004116727,-0.016908558
2018-05-01 00:00:00+00,SHORT,3198,0.15426380576543788,0.08999402,0.0,-0.06486974,-0.016201137
2018-05-01 00:00:00+00,SHORT,1167,0.39688964647126107,0.09083634,0.0,0.0018476368,-3.4143872E-4
2018-05-01 00:00:00+00,SHORT,1210,0.9473684210526316,0.0810119,0.0,-0.004648209,-7.8072515E-4
2018-05-01 00:00:00+00,SHORT,1235,0.8888888888888888,0.07924243,0.0,0.027459,-0.015340102
2018-05-01 00:00:00+00,SHORT,1250,0.14401987636753144,0.14516631,0.0,0.004850146,-0.020419957
2018-05-01 00:00:00+00,SHORT,3522,0.5971203838864315,0.09748487,0.0,0.0066614677,-0.008371892
2018-05-01 00:00:00+00,SHORT,3791,0.08647269626095092,0.083981745,0.0,-0.03315285,-0.009144592
2018-05-01 00:00:00+00,SHORT,3973,0.0,0.13089915,0.0,0.036865227,0.0015449156
2018-05-02 00:00:00+00,SHORT,4176,0.85,0.09240872,0.0,0.015658421,-0.006939476
2018-05-02 00:00:00+00,SHORT,91,0.8421052631578947,0.0700149,0.0,0.007845859,-0.017177517
2018-05-02 00:00:00+00,SHORT,388,0.5927780360107942,0.09354973,0.0,0.027259188,0.0012665645
2018-05-02 00:00:00+00,SHORT,853,0.4365244325646591,0.085064694,0.0,0.033466864,-0.0041801096
2018-05-02 00:00:00+00,SHORT,1167,0.3337704660899976,0.08689085,0.0,0.0065486412,-5.1585626E-4
2018-05-02 00:00:00+00,SHORT,1210,0.8947368421052632,0.07315715,0.0,-8.887157E-4,-0.010944729
2018-05-02 00:00:00+00,SHORT,1297,0.4518154241256947,0.0949733,0.0,-0.016359009,-0.008765137
2018-05-02 00:00:00+00,SHORT,3522,0.8421052631578947,0.09305309,0.0,0.0105196955,-0.0011797402
2018-05-02 00:00:00+00,SHORT,1700,0.23019223106610612,0.121032454,0.0,-0.026404249,0.008556498
2018-05-02 00:00:00+00,SHORT,3791,0.0,0.06856439,0.0,-0.031847306,-0.019253217
2018-05-02 00:00:00+00,SHORT,3973,0.0,0.10504671,0.0,0.039326925,-0.010786931
2018-05-02 00:00:00+00,SHORT,4088,1.0,0.072687276,0.0,0.0092212055,-0.0013614661
2018-05-03 00:00:00+00,SHORT,4176,0.8,0.081791595,0.0,0.019842377,-0.010263501
2018-05-03 00:00:00+00,SHORT,91,0.7894736842105263,0.0668057,0.0,0.010378848,-0.01724413
2018-05-03 00:00:00+00,SHORT,2276,1.0,0.08576929,0.0,0.053870227,-0.0034729152
2018-05-03 00:00:00+00,SHORT,853,0.36041733478725035,0.07954715,0.0,0.037242804,-0.014617601
2018-05-03 00:00:00+00,SHORT,1333,0.32372875965915116,0.10310177,0.0,0.03314853,0.0051280316
2018-05-03 00:00:00+00,SHORT,3522,0.2754792413551685,0.08835749,0.0,0.014454309,-0.0026739251
2018-05-03 00:00:00+00,SHORT,1700,0.1546246887403419,0.1156389,0.0,-0.021587983,-0.015276533
2018-05-03 00:00:00+00,SHORT,4088,0.9375,0.068518505,0.0,0.014440651,-0.0016856247
2018-05-04 00:00:00+00,SHORT,84,0.0,0.08397456,0.0,0.033474244,-9.259801E-4
2018-05-04 00:00:00+00,SHORT,2276,0.9473684210526316,0.08669457,0.0,0.057909686,-0.0059455037
2018-05-04 00:00:00+00,SHORT,1333,0.2866494222853491,0.10310177,0.0,0.03673061,0.0016857919
2018-05-04 00:00:00+00,SHORT,3561,0.0,0.06062917,0.0,0.01796957,-0.011285592
2018-05-04 00:00:00+00,SHORT,1700,0.11336330844668488,0.1156389,0.0,-0.016594935,-0.02236438
2018-05-07 00:00:00+00,SHORT,4140,0.0,0.090229005,0.0,0.04816053,-0.01690926
2018-05-07 00:00:00+00,SHORT,345,0.0,0.10418452,0.0,0.054675847,0.0042981016
2018-05-07 00:00:00+00,SHORT,3198,0.230980502571876,0.091841385,0.0,-0.0405731,-0.022133019
2018-05-07 00:00:00+00,SHORT,1361,0.1549002091511855,0.10964716,0.0,0.049158253,0.016934803
2018-05-07 00:00:00+00,SHORT,3522,0.12468454678672608,0.08835749,0.0,0.016285505,-0.022055762
2018-05-07 00:00:00+00,SHORT,1767,0.0,0.114057206,0.0,0.011358884,-0.017818779
2018-05-07 00:00:00+00,SHORT,2018,0.33294235363749064,0.101098806,0.0,9.581622E-4,-0.016391043
2018-05-08 00:00:00+00,SHORT,4140,0.0,0.087368764,0.0,0.04709088,-0.016150745
2018-05-08 00:00:00+00,SHORT,345,0.0,0.10418452,0.0,0.056313463,-0.011040674
2018-05-08 00:00:00+00,SHORT,395,0.0,0.15887472,0.0,0.01656879,-0.020688556
2018-05-08 00:00:00+00,SHORT,1361,0.15585802360865872,0.10757668,0.0,0.053229913,-3.2899002E-4
2018-05-09 00:00:00+00,SHORT,4140,0.0,0.08571426,0.0,0.04543065,-0.018034263
2018-05-09 00:00:00+00,SHORT,2188,0.07446245214662267,0.07890195,0.0,0.01712681,-0.018902933
2018-05-09 00:00:00+00,SHORT,345,0.0,0.10418452,0.0,0.057009347,-0.014284225
2018-05-09 00:00:00+00,SHORT,1361,0.0,0.10757668,0.0,0.053937897,-0.020550871
2018-05-09 00:00:00+00,SHORT,3742,0.0,0.10696646,0.0,0.043315023,-0.016027596
2018-05-10 00:00:00+00,SHORT,4140,0.0,0.09081855,0.0,0.047314506,-0.007743519
2018-05-10 00:00:00+00,SHORT,2188,0.0,0.074560665,0.0,0.015159692,-0.014876548
2018-05-10 00:00:00+00,SHORT,2262,0.0,0.093632944,0.0,-0.020620922,-0.013367571
2018-05-10 00:00:00+00,SHORT,270,0.24976474861718484,0.13256788,0.0,0.031186378,-0.004817774
2018-05-10 00:00:00+00,SHORT,345,0.0,0.11467722,0.0,0.05968585,-0.0069809738
2018-05-10 00:00:00+00,SHORT,1324,0.42309431184783475,0.07559602,0.0,0.028625399,-0.019791346
2018-05-10 00:00:00+00,SHORT,1361,0.1425702701886311,0.123338506,0.0,0.056986913,-0.0073554073
2018-05-10 00:00:00+00,SHORT,3470,0.3472699388420822,0.10308872,0.0,0.021800134,3.7853615E-4
2018-05-10 00:00:00+00,SHORT,1463,0.8145703702305561,0.13309945,0.0,0.051984143,-0.0020029594
2018-05-10 00:00:00+00,SHORT,3754,0.4294928754340938,0.09896263,0.0,0.002472906,0.031798568
2018-05-10 00:00:00+00,SHORT,1992,1.0,0.08193877,0.0,0.040382724,0.0032413586
2018-05-10 00:00:00+00,SHORT,2006,0.03660416528347379,0.15055941,0.0,0.041459072,-0.014570939
2018-05-11 00:00:00+00,SHORT,4140,0.0,0.10106679,0.0,0.049871948,0.0014130361
2018-05-11 00:00:00+00,SHORT,2188,0.5675347428564668,0.074560665,0.0,0.012918046,-0.01778088
2018-05-11 00:00:00+00,SHORT,440,1.0,0.10336858,0.0,-0.041802518,-0.018972268
2018-05-11 00:00:00+00,SHORT,641,0.2555855621192723,0.10380063,0.0,0.00995291,-0.018914128
2018-05-11 00:00:00+00,SHORT,2760,0.8108324047533841,0.114137076,0.0,-0.01433146,0.023496825
2018-05-11 00:00:00+00,SHORT,3470,0.31622464708714865,0.10161573,0.0,0.024585634,-0.012251278
2018-05-11 00:00:00+00,SHORT,3742,0.0,0.11072367,0.0,0.039055835,-0.014734753
2018-05-11 00:00:00+00,SHORT,3754,0.7078785517473185,0.09896263,0.0,0.008142101,0.023719773
2018-05-11 00:00:00+00,SHORT,3760,0.0,0.08269813,0.0,0.007219883,-0.013328827
2018-05-11 00:00:00+00,SHORT,1992,0.9230769230769231,0.08016416,0.0,0.042682927,9.3545555E-4
2018-05-11 00:00:00+00,SHORT,2006,0.0,0.15133712,0.0,0.04435165,-0.014143579
2018-05-14 00:00:00+00,SHORT,440,0.9333333333333333,0.08935584,0.0,-0.039732143,-0.019219125
2018-05-14 00:00:00+00,SHORT,2760,0.7439862019272306,0.11151766,0.0,-0.005438057,0.016890146
2018-05-14 00:00:00+00,SHORT,1012,0.33348256744949684,0.12127594,0.0,0.056327827,8.0862787E-4
2018-05-14 00:00:00+00,SHORT,1324,0.31304924978846077,0.06423333,0.0,0.031070333,-0.022217397
2018-05-14 00:00:00+00,SHORT,3742,0.0,0.102621146,0.0,0.03999833,-0.0057805446
2018-05-14 00:00:00+00,SHORT,1699,0.0,0.16522366,0.0,-0.016472923,0.036526334
2018-05-14 00:00:00+00,SHORT,3754,0.41710042473408504,0.097213335,0.0,0.014834469,0.019165838
2018-05-14 00:00:00+00,SHORT,1762,0.0,0.10464636,0.0,-0.026757982,-0.0030372317
2018-05-14 00:00:00+00,SHORT,1992,0.8461538461538461,0.07396398,0.0,0.043085285,-0.016779926
2018-05-15 00:00:00+00,SHORT,2550,0.7506946157528609,0.15850529,0.0,0.03889334,-0.009630845
2018-05-15 00:00:00+00,SHORT,2760,0.7567502965973052,0.09585531,0.0,0.0034970501,0.0064333295
2018-05-15 00:00:00+00,SHORT,1012,0.3523466600961099,0.114979334,0.0,0.059319407,-0.0084104445
2018-05-15 00:00:00+00,SHORT,1447,0.9817945923377386,0.16272463,0.0,0.0342001,-0.016485285
2018-05-15 00:00:00+00,SHORT,1699,0.0,0.15233582,0.0,-0.0044295164,0.021182612
2018-05-15 00:00:00+00,SHORT,3754,0.6020327275446993,0.0931767,0.0,0.019894376,0.0022245431
2018-05-15 00:00:00+00,SHORT,1762,0.0,0.09141966,0.0,-0.023874333,-0.00868727
2018-05-16 00:00:00+00,SHORT,2550,0.875,0.1409828,0.0,0.04276671,-0.0018341666
2018-05-16 00:00:00+00,SHORT,2760,0.6628348050134871,0.09585531,0.0,0.01094009,-7.554868E-4
2018-05-16 00:00:00+00,SHORT,995,0.805113779951912,0.08976009,0.0,-0.013198205,-0.005877065
2018-05-16 00:00:00+00,SHORT,1012,0.33633227087104045,0.09554907,0.0,0.06272405,-0.013628945
2018-05-16 00:00:00+00,SHORT,3275,0.0,0.13271323,0.0,0.02971565,0.007845097
2018-05-16 00:00:00+00,SHORT,1447,0.5145910126581479,0.16389047,0.0,0.03959543,-0.016668424
2018-05-16 00:00:00+00,SHORT,1699,0.0,0.15233582,0.0,0.005360873,0.009909891
2018-05-16 00:00:00+00,SHORT,3754,0.5187528797463008,0.1014721,0.0,0.024832387,0.0070874067
2018-05-16 00:00:00+00,SHORT,1762,0.0,0.09141966,0.0,-0.021166595,-0.018174985
2018-05-17 00:00:00+00,SHORT,2159,0.0,0.12658721,0.0,-0.061020788,-0.0067389477
2018-05-17 00:00:00+00,SHORT,2504,0.0,0.10369428,0.0,0.037132703,-0.010613356
2018-05-17 00:00:00+00,SHORT,2550,0.6824872865849779,0.131448,0.0,0.04635956,-0.01046154
2018-05-17 00:00:00+00,SHORT,2728,0.5926296315579499,0.060048766,0.0,0.028742239,-0.018255033
2018-05-17 00:00:00+00,SHORT,2760,0.6234240149439292,0.10456976,0.0,0.019275751,0.0061616683
2018-05-17 00:00:00+00,SHORT,995,0.7700672161217383,0.08976009,0.0,-0.009213422,-0.011956715
2018-05-17 00:00:00+00,SHORT,3275,0.0,0.13343291,0.0,0.035567105,0.004899096
2018-05-17 00:00:00+00,SHORT,3466,1.0,0.116954654,0.0,0.03389777,0.020695345
2018-05-17 00:00:00+00,SHORT,1447,0.4403518126052303,0.14504707,0.0,0.044241816,-0.018996254
2018-05-17 00:00:00+00,SHORT,1699,0.0,0.15233582,0.0,0.011369243,-0.0045423144
2018-05-17 00:00:00+00,SHORT,1700,0.05672177122128892,0.09872601,0.0,-0.017050307,-0.022358527
2018-05-17 00:00:00+00,SHORT,1826,0.7705503747137649,0.0998247,0.0,0.02939473,-0.01816778
2018-05-18 00:00:00+00,SHORT,4123,0.12885646434275733,0.11590261,0.0,-0.03568889,-0.014743227
2018-05-18 00:00:00+00,SHORT,995,0.5319940829856616,0.08106834,0.0,-0.00599039,-0.0117656225
2018-05-18 00:00:00+00,SHORT,3275,0.0,0.13343291,0.0,0.037866555,-0.008756473
2018-05-18 00:00:00+00,SHORT,3466,0.7038110352692712,0.116954654,0.0,0.04143398,0.012351515
2018-05-18 00:00:00+00,SHORT,1700,0.05241285665514193,0.099060796,0.0,-0.016772533,-0.021941729
2018-05-21 00:00:00+00,SHORT,4123,0.14557057238284782,0.102574505,0.0,-0.029838853,-0.019976256
2018-05-21 00:00:00+00,SHORT,121,0.3566079767220413,0.0994409,0.0,-0.060900092,-0.02212157
2018-05-21 00:00:00+00,SHORT,142,1.0,0.12903045,0.0,-0.041612174,-0.007410307
2018-05-21 00:00:00+00,SHORT,684,0.7806199595837592,0.13260779,0.0,-2.0208699E-4,-7.624773E-4
2018-05-21 00:00:00+00,SHORT,995,0.5103402697462578,0.07367434,0.0,-0.0043699206,-0.011962969
2018-05-21 00:00:00+00,SHORT,3466,0.75,0.12691562,0.0,0.04778954,0.015783977
2018-05-21 00:00:00+00,SHORT,1700,0.06753159768261338,0.10993764,0.0,-0.014891322,-0.010512825
2018-05-21 00:00:00+00,SHORT,4020,0.8851133840979458,0.11439627,0.0,0.03284835,-0.020730726
2018-05-22 00:00:00+00,SHORT,4107,0.7241378527535924,0.10724899,0.0,-0.011297608,0.0047819214
2018-05-22 00:00:00+00,SHORT,4123,0.05803463469577906,0.10655713,0.0,-0.024315452,-0.0143054845
2018-05-22 00:00:00+00,SHORT,516,0.6402198662116408,0.08519369,0.0,0.038705017,-0.020402899
2018-05-22 00:00:00+00,SHORT,2728,0.4233938360037319,0.06589184,0.0,0.03206051,-0.017927367
2018-05-22 00:00:00+00,SHORT,684,0.6257142764778403,0.13260779,0.0,0.0016830179,-0.018580524
2018-05-22 00:00:00+00,SHORT,2760,0.4527442296565727,0.11968773,0.0,0.032317527,-0.0046123182
2018-05-22 00:00:00+00,SHORT,934,0.640390719990963,0.12954015,0.0,0.04414113,0.004631617
2018-05-22 00:00:00+00,SHORT,995,0.4791338993637557,0.0757689,0.0,-0.0025242153,-0.009893472
2018-05-22 00:00:00+00,SHORT,1099,0.0,0.116622776,0.0,-0.007637956,-0.004363035
2018-05-22 00:00:00+00,SHORT,3275,0.0,0.1278319,0.0,0.03927517,-0.01432327
2018-05-22 00:00:00+00,SHORT,1250,0.12013637084155682,0.15078886,0.0,-7.966234E-4,-0.020426624
2018-05-22 00:00:00+00,SHORT,3466,0.625,0.12691562,0.0,0.051606707,-0.0062832343
2018-05-22 00:00:00+00,SHORT,3469,0.511556758237141,0.10657985,0.0,0.03316348,4.2614786E-4
2018-05-22 00:00:00+00,SHORT,1434,0.6765515314050486,0.10263245,0.0,-0.0032221947,-0.01642952
2018-05-22 00:00:00+00,SHORT,3704,0.5325357300815093,0.079482675,0.0,0.030353377,-0.013026927
2018-05-22 00:00:00+00,SHORT,1700,0.05823548393842333,0.11093085,0.0,-0.012411082,-0.008758633
2018-05-22 00:00:00+00,SHORT,1846,0.41558900260739573,0.06102649,0.0,-0.012909022,-0.010409681
2018-05-22 00:00:00+00,SHORT,4020,0.8461538461538461,0.11476691,0.0,0.03536778,-0.020380465
2018-05-22 00:00:00+00,SHORT,2014,1.0,0.16674675,0.0,0.035181,-0.0058663785
2018-05-23 00:00:00+00,SHORT,4107,0.5834120803335405,0.10937924,0.0,-0.004245799,0.0057083676
2018-05-23 00:00:00+00,SHORT,4123,0.08539260102686565,0.1038174,0.0,-0.020899426,-0.014671272
2018-05-23 00:00:00+00,SHORT,84,0.0,0.08210231,0.0,0.0086659845,-0.017222103
2018-05-23 00:00:00+00,SHORT,684,0.6017686566802879,0.13727449,0.0,0.004051625,-0.010671118
2018-05-23 00:00:00+00,SHORT,2760,0.3696213417191332,0.11968773,0.0,0.029744573,-0.02003725
2018-05-23 00:00:00+00,SHORT,934,0.0,0.10147302,0.0,0.044913143,-0.01879048
2018-05-23 00:00:00+00,SHORT,1361,0.0,0.098436564,0.0,0.03583593,-0.019147135
2018-05-23 00:00:00+00,SHORT,3466,0.31097810475860305,0.114906244,0.0,0.054959048,-0.014072169
2018-05-23 00:00:00+00,SHORT,3704,0.4775800782004276,0.079482675,0.0,0.029853322,-0.01750264
2018-05-23 00:00:00+00,SHORT,1700,0.03152066371976739,0.10798253,0.0,-0.010448991,-0.010611365
2018-05-23 00:00:00+00,SHORT,2014,0.8,0.15233754,0.0,0.038246457,-0.013091331
2018-05-24 00:00:00+00,SHORT,684,0.4462025587801074,0.12956046,0.0,0.0059971586,-0.012939346
2018-05-24 00:00:00+00,SHORT,1361,0.0,0.09520856,0.0,0.036151458,-0.014767307
2018-05-24 00:00:00+00,SHORT,1700,0.014434633139435965,0.09258981,0.0,-0.008251113,-0.0068375724
2018-05-25 00:00:00+00,SHORT,995,0.3252674095234247,0.06581078,0.0,-0.0037882635,-0.020953832
2018-05-25 00:00:00+00,SHORT,3378,0.609028844017648,0.089248575,0.0,0.0016431941,-7.646027E-4
2018-05-25 00:00:00+00,SHORT,1700,0.002758651482548546,0.08799724,0.0,-0.005671374,-0.00720688
2018-05-29 00:00:00+00,SHORT,1700,0.004878967023667293,0.08799724,0.0,-0.0041503543,-0.009529674
2018-05-30 00:00:00+00,SHORT,1700,0.0,0.09015386,0.0,-0.0018585442,-0.0031908
2018-05-31 00:00:00+00,SHORT,84,0.0,0.08317697,0.0,0.039046697,-0.004863995
2018-05-31 00:00:00+00,SHORT,345,0.0,0.100302935,0.0,0.05226924,-0.010584526
2018-05-31 00:00:00+00,SHORT,2617,0.0,0.08542286,0.0,0.030645339,4.7058225E-4
2018-05-31 00:00:00+00,SHORT,853,1.0,0.063798815,0.0,0.018516432,-0.019650158
2018-05-31 00:00:00+00,SHORT,3052,0.0,0.06753912,0.0,-0.0035664784,-0.020644743
2018-05-31 00:00:00+00,SHORT,1333,0.21907746088314603,0.083745494,0.0,0.011979137,-0.016621327
2018-06-01 00:00:00+00,SHORT,2617,0.0,0.08542286,0.0,0.03225223,-0.01634867
2018-06-04 00:00:00+00,SHORT,3573,0.31020814939686125,0.13051833,0.0,0.0530673,-0.014407502
2018-06-05 00:00:00+00,SHORT,1734,0.23460117186791055,0.110392414,0.0,0.040359516,-0.0038664378
2018-06-06 00:00:00+00,SHORT,2133,0.6687804729895975,0.16782287,0.0,0.046361696,-0.008710177
2018-06-06 00:00:00+00,SHORT,684,0.05050628472570088,0.13562115,0.0,-7.057772E-4,-0.022135535
2018-06-06 00:00:00+00,SHORT,1099,0.0,0.08355572,0.0,-0.02995762,-0.021526169
2018-06-06 00:00:00+00,SHORT,3236,0.8173767586572867,0.16613191,0.0,0.04652695,-0.0013090632
2018-06-06 00:00:00+00,SHORT,1434,0.0624523040676561,0.11530075,0.0,-0.028308947,-0.020671604
2018-06-06 00:00:00+00,SHORT,3573,0.29894980119418424,0.13150695,0.0,0.05528151,-0.018595828
2018-06-06 00:00:00+00,SHORT,1734,0.3058288157299515,0.09683611,0.0,0.044636272,-6.770899E-4
2018-06-07 00:00:00+00,SHORT,411,0.3902707720354171,0.1593013,0.0,0.051707987,0.0023909437
2018-06-07 00:00:00+00,SHORT,429,0.6670593345253015,0.14694163,0.0,0.010828804,-0.014097626
2018-06-07 00:00:00+00,SHORT,1099,0.0,0.08905076,0.0,-0.028692435,-0.016655816
2018-06-07 00:00:00+00,SHORT,3236,0.6597394881682348,0.14537755,0.0,0.052193828,-0.020282121
2018-06-07 00:00:00+00,SHORT,1434,0.0,0.112086095,0.0,-0.026570877,-0.02046208
2018-06-07 00:00:00+00,SHORT,1734,0.0,0.09014632,0.0,0.048828464,-0.006661417
2018-06-07 00:00:00+00,SHORT,1799,0.4354273890451787,0.098694816,0.0,0.009821656,-0.016534198
2018-06-07 00:00:00+00,SHORT,4020,0.0,0.12865609,0.0,0.010202686,-0.021277724
2018-06-08 00:00:00+00,SHORT,2159,0.0,0.11072557,0.0,-0.03772659,-0.01141678
2018-06-08 00:00:00+00,SHORT,2391,1.0,0.10450737,0.0,0.0021134734,0.008238452
2018-06-08 00:00:00+00,SHORT,411,0.534259084026016,0.16193336,0.0,0.05686219,0.0012835884
2018-06-08 00:00:00+00,SHORT,3137,0.37970000066670145,0.1585075,0.0,-0.0012679499,-0.01725042
2018-06-08 00:00:00+00,SHORT,1799,0.4330420756482238,0.098694816,0.0,0.0155544905,-0.018279033
2018-06-11 00:00:00+00,SHORT,4140,0.4000498662731245,0.07163034,0.0,0.062585354,-0.011023999
2018-06-11 00:00:00+00,SHORT,200,0.27812848246291705,0.15427673,0.0,-0.06060359,-0.0049530473
2018-06-11 00:00:00+00,SHORT,2391,0.9473684210526316,0.1025688,0.0,0.0062355744,-0.007001765
2018-06-11 00:00:00+00,SHORT,411,0.2839110089584316,0.16583052,0.0,0.060895793,6.2978803E-4
2018-06-11 00:00:00+00,SHORT,791,0.25586853816988187,0.11031806,0.0,-0.042765923,0.0066432413
2018-06-11 00:00:00+00,SHORT,3203,0.47616736667119486,0.08973646,0.0,0.053103358,0.0081518525
2018-06-11 00:00:00+00,SHORT,3581,0.4961091764079062,0.09737613,0.0,0.004680019,-0.009495225
2018-06-11 00:00:00+00,SHORT,1799,0.47469676196332006,0.08963247,0.0,0.019014262,-0.02131722
2018-06-11 00:00:00+00,SHORT,1832,0.2738152239008526,0.14010361,0.0,0.03853865,0.024390046
2018-06-12 00:00:00+00,SHORT,2176,1.0,0.11851541,0.0,0.0054729315,0.0055992403
2018-06-12 00:00:00+00,SHORT,200,0.2963917414179652,0.14048816,0.0,-0.051840853,-0.010687209
2018-06-12 00:00:00+00,SHORT,2391,0.8947368421052632,0.10401033,0.0,0.011901569,-0.0067372792
2018-06-12 00:00:00+00,SHORT,429,0.5548264245303065,0.14085177,0.0,0.025439354,-0.015176052
2018-06-12 00:00:00+00,SHORT,684,0.6018181199044639,0.11426518,0.0,0.009610722,-0.021352837
2018-06-12 00:00:00+00,SHORT,791,0.26370392253237723,0.088387474,0.0,-0.034102432,-0.005605612
2018-06-12 00:00:00+00,SHORT,2993,1.0,0.15767011,0.0,0.03960535,0.024112223
2018-06-12 00:00:00+00,SHORT,3203,0.3656837003933594,0.08973646,0.0,0.05616815,-0.0021562788
2018-06-12 00:00:00+00,SHORT,1258,0.5472675695439733,0.09114966,0.0,0.03696227,-0.008839469
2018-06-12 00:00:00+00,SHORT,1330,0.4418061692863942,0.10952175,0.0,-0.002693548,-0.009981817
2018-06-12 00:00:00+00,SHORT,1410,1.0,0.12855679,0.0,0.035352428,0.01623128
2018-06-12 00:00:00+00,SHORT,3581,0.9411764705882353,0.09737613,0.0,0.012165105,-0.013877973
2018-06-12 00:00:00+00,SHORT,1832,0.18754324791006666,0.14010361,0.0,0.047278553,0.0035488706
2018-06-12 00:00:00+00,SHORT,2004,0.47188773795863703,0.16196086,0.0,0.0372458,0.0064782426
2018-06-13 00:00:00+00,SHORT,2066,0.3674964257557054,0.10554033,0.0,0.060022872,-0.011919711
2018-06-13 00:00:00+00,SHORT,2176,0.720627983634718,0.11851541,0.0,0.016303314,6.120633E-4
2018-06-13 00:00:00+00,SHORT,200,0.16726775458526028,0.14048816,0.0,-0.044857994,-0.016131045
2018-06-13 00:00:00+00,SHORT,2391,0.8421052631578947,0.10401033,0.0,0.018219627,-0.009006362
2018-06-13 00:00:00+00,SHORT,791,0.1505183003472171,0.088387474,0.0,-0.02805543,-0.020531222
2018-06-13 00:00:00+00,SHORT,2863,1.0,0.102073394,0.0,-0.0046005095,0.0012721254
2018-06-13 00:00:00+00,SHORT,1410,0.9444444444444444,0.12855679,0.0,0.04051627,0.0027130577
2018-06-13 00:00:00+00,SHORT,1667,1.0,0.14387156,0.0,0.05813035,-0.0010486604
2018-06-13 00:00:00+00,SHORT,1832,0.3323785905093759,0.14010361,0.0,0.052164067,-0.0035288634
2018-06-13 00:00:00+00,SHORT,4070,0.5589023310435065,0.13687314,0.0,0.0058572395,-0.004658284
2018-06-14 00:00:00+00,SHORT,2066,0.3175163436125041,0.09528123,0.0,0.06210475,-0.011578968
2018-06-14 00:00:00+00,SHORT,2176,0.4253432641332424,0.11851541,0.0,0.024684796,-0.0063949004
2018-06-14 00:00:00+00,SHORT,200,0.09200624933241866,0.13801599,0.0,-0.036794852,-0.007152731
2018-06-14 00:00:00+00,SHORT,253,0.0,0.12976813,0.0,0.015270629,-0.019436164
2018-06-14 00:00:00+00,SHORT,309,0.25701424859072275,0.16490294,0.0,0.053892877,0.007452535
2018-06-14 00:00:00+00,SHORT,1043,0.2982831949134113,0.12065331,0.0,0.008283403,-0.016754853
2018-06-14 00:00:00+00,SHORT,1410,0.48342741151952473,0.13068672,0.0,0.04679069,0.0016824206
2018-06-14 00:00:00+00,SHORT,3695,0.43268881704895423,0.09230177,0.0,-0.013267927,-0.021090895
2018-06-14 00:00:00+00,SHORT,1667,0.9444444444444444,0.12153967,0.0,0.061687462,-4.3220894E-4
2018-06-14 00:00:00+00,SHORT,1690,0.30027272867164706,0.10629322,0.0,0.041933086,-0.0056805667
2018-06-14 00:00:00+00,SHORT,1715,0.5189634943490131,0.07816699,0.0,0.05752092,0.014865355
2018-06-14 00:00:00+00,SHORT,1832,0.18906060861883806,0.14252795,0.0,0.058117002,0.0028030204
2018-06-15 00:00:00+00,SHORT,200,0.1111573826703198,0.12700891,0.0,-0.02838669,-0.010022397
2018-06-15 00:00:00+00,SHORT,248,0.0,0.07363328,0.0,0.03095297,-0.0062228865
2018-06-15 00:00:00+00,SHORT,309,0.1956773857623918,0.16490294,0.0,0.056833234,-0.0016646278
2018-06-15 00:00:00+00,SHORT,2608,0.5418645608088812,0.13880679,0.0,-0.034922447,-0.02037539
2018-06-15 00:00:00+00,SHORT,2731,0.19669907582354285,0.1158271,0.0,0.039890997,-0.017119046
2018-06-15 00:00:00+00,SHORT,1043,0.3492384765752302,0.12575349,0.0,0.010353639,-0.012764551
2018-06-15 00:00:00+00,SHORT,3378,0.0,0.12071933,0.0,6.366936E-5,-0.010223396
2018-06-15 00:00:00+00,SHORT,1410,0.4693200025693394,0.12936324,0.0,0.05342857,0.0021974666
2018-06-15 00:00:00+00,SHORT,1537,0.36436776671231663,0.1240046,0.0,0.0357235,0.014743429
