time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,sessions_since_bearish_13_100_df059,velocity_price_vs_etf_diff_5_df050
2019-06-07 00:00:00+00,LONG,1447,0.12240907876603214,-0.5796564,4.0,-0.032521196
2019-06-10 00:00:00+00,LONG,3988,0.0,-0.10428234,3.0,-0.06169267
2019-06-11 00:00:00+00,LONG,3988,0.0,0.5343429,4.0,-0.031126704
2019-06-12 00:00:00+00,LONG,2061,0.0,0.3494601,3.0,-0.03360717
2019-07-11 00:00:00+00,LONG,2999,0.0,0.10853317,3.0,-0.0561455
2019-07-24 00:00:00+00,LONG,4224,0.9473684210526316,-0.2262339,3.0,-0.06256341
2019-08-16 00:00:00+00,LONG,2298,0.9696969696969697,0.20297995,3.0,-0.038513042
2019-08-23 00:00:00+00,LONG,68,0.8675126773922083,0.42368788,3.0,-0.043607645
2019-08-29 00:00:00+00,LONG,3685,0.9583333333333334,0.5304556,3.0,-0.038892344
2019-09-03 00:00:00+00,LONG,1523,0.0,0.38083953,4.0,-0.029918773
2019-10-03 00:00:00+00,LONG,2175,0.0,-0.70393735,3.0,-0.030722888
2019-10-08 00:00:00+00,LONG,1064,1.0,-0.021478299,3.0,-0.0331184
2019-10-08 00:00:00+00,LONG,1684,1.0,-0.13471994,4.0,-0.031973455
2019-10-09 00:00:00+00,LONG,4118,0.332593036347053,-0.23694411,3.0,-0.03825543
2019-10-09 00:00:00+00,LONG,1064,0.8882165608235837,-0.27869797,4.0,-0.029000655
2019-10-09 00:00:00+00,LONG,3828,1.0,-0.58753824,3.0,-0.032752648
2019-10-09 00:00:00+00,LONG,1949,0.18017524629094728,0.4251918,4.0,-0.061463002
2019-10-10 00:00:00+00,LONG,3828,0.9615384615384616,0.12579292,4.0,-0.039639164
2019-10-14 00:00:00+00,LONG,2534,0.0,-0.31839895,4.0,-0.028960574
2019-10-18 00:00:00+00,LONG,663,0.96,-0.6289684,3.0,-0.050054643
2019-10-21 00:00:00+00,LONG,3595,0.0,0.6862617,3.0,-0.04806391
2019-10-23 00:00:00+00,LONG,3802,0.6666666666666667,0.62179184,3.0,-0.029134817
2019-10-28 00:00:00+00,LONG,1633,0.0,0.78575534,4.0,-0.05883412
2019-11-05 00:00:00+00,LONG,1853,0.0,-0.055279445,4.0,-0.035988715
2019-11-19 00:00:00+00,LONG,1051,0.23684210526315796,0.74525154,3.0,-0.046179447
2019-11-25 00:00:00+00,LONG,354,0.0,0.6234823,4.0,-0.058630303
2019-12-18 00:00:00+00,LONG,918,0.0,-0.14547351,3.0,-0.04638752
2020-01-08 00:00:00+00,LONG,1082,0.0,0.8166906,3.0,-0.036448054
2020-03-16 00:00:00+00,LONG,2661,1.0,-0.14749566,4.0,-0.058039363
2020-03-19 00:00:00+00,LONG,843,0.5438293180464205,-0.65154755,3.0,-0.06855013
2020-03-25 00:00:00+00,LONG,1664,0.9642857142857143,-0.0804726,3.0,-0.03687633
2020-03-25 00:00:00+00,LONG,4034,0.92,-0.028916933,4.0,-0.041861016
2020-05-19 00:00:00+00,LONG,3683,0.47486005950678295,-0.3353697,3.0,-0.07089609
2020-05-20 00:00:00+00,LONG,2638,0.14348155452008168,-0.4127447,4.0,-0.042927776
2020-05-20 00:00:00+00,LONG,3683,0.43998627818566266,0.18310457,4.0,-0.0344189
2020-06-16 00:00:00+00,LONG,558,0.46708998591241613,-0.3267694,3.0,-0.039107017
2020-06-17 00:00:00+00,LONG,558,0.42470657232792824,-0.37381765,4.0,-0.030348308
2020-06-29 00:00:00+00,LONG,354,1.0,0.008116072,3.0,-0.048481453
2020-06-30 00:00:00+00,LONG,2345,0.7256091115213252,-0.17472908,3.0,-0.04256917
2020-06-30 00:00:00+00,LONG,354,0.9736842105263158,-0.075650305,4.0,-0.07116928
2020-06-30 00:00:00+00,LONG,3359,0.9166666666666666,0.07540005,4.0,-0.04808024
2020-06-30 00:00:00+00,LONG,3793,0.317708747528072,-0.3040743,4.0,-0.042874128
2020-07-01 00:00:00+00,LONG,4171,0.1820755036059555,-0.41113907,3.0,-0.040025525
2020-07-01 00:00:00+00,LONG,3098,0.4499000507748211,-0.4248088,3.0,-0.03404288
2020-07-02 00:00:00+00,LONG,796,0.0,-0.33345377,4.0,-0.039351843
2020-07-02 00:00:00+00,LONG,3098,0.9322033898305084,0.040678483,4.0,-0.034901652
2020-07-10 00:00:00+00,LONG,2119,1.0,0.018560685,3.0,-0.030830368
2020-08-03 00:00:00+00,LONG,1985,0.0,0.03993593,4.0,-0.04285318
2020-08-04 00:00:00+00,LONG,3203,0.0,0.063137434,3.0,-0.04017426
2020-08-05 00:00:00+00,LONG,2330,0.935483870967742,0.66464835,3.0,-0.043611668
2020-08-05 00:00:00+00,LONG,2568,0.4308129886164116,-0.2956754,4.0,-0.034126017
2020-08-05 00:00:00+00,LONG,3203,0.0,0.25963628,4.0,-0.03425602
2020-08-06 00:00:00+00,LONG,4171,0.0,-0.50711507,3.0,-0.030047288
2020-08-06 00:00:00+00,LONG,2330,0.9032258064516129,0.32634252,4.0,-0.03816397
2020-08-10 00:00:00+00,LONG,2751,0.0,-0.031079398,4.0,-0.035683822
2020-08-31 00:00:00+00,LONG,1361,0.0,0.07465489,3.0,-0.039329227
2020-09-01 00:00:00+00,LONG,796,0.0,-0.48558864,3.0,-0.029450258
2020-09-01 00:00:00+00,LONG,1361,0.0,0.45110598,4.0,-0.046188485
2020-09-24 00:00:00+00,LONG,2972,0.7881963373889491,0.22711281,3.0,-0.037366267
2020-09-25 00:00:00+00,LONG,2972,0.9565217391304348,-0.18797246,4.0,-0.032290865
2020-09-29 00:00:00+00,LONG,604,0.88,-0.6736665,3.0,-0.0579577
2020-09-30 00:00:00+00,LONG,1719,0.8636363636363636,0.41002184,4.0,-0.03404131
2020-09-30 00:00:00+00,LONG,3811,0.8695652173913043,-0.38981652,4.0,-0.03145578
2020-10-01 00:00:00+00,LONG,1205,0.0,0.011432084,3.0,-0.029162664
2020-10-01 00:00:00+00,LONG,1848,0.8148148148148149,-0.49370497,4.0,-0.048031792
2020-10-05 00:00:00+00,LONG,2950,1.0,0.2918919,4.0,-0.05701337
2020-10-09 00:00:00+00,LONG,3538,0.0,-0.37080568,4.0,-0.04600889
2020-10-29 00:00:00+00,LONG,1967,1.0,0.3132472,3.0,-0.07318353
2020-10-30 00:00:00+00,LONG,1967,0.9722222222222222,-0.5911018,4.0,-0.06208084
2020-11-02 00:00:00+00,LONG,2479,0.9830508474576272,-0.4091812,3.0,-0.02873261
2020-11-02 00:00:00+00,LONG,522,0.9655172413793104,-0.13736974,3.0,-0.055904247
2020-11-03 00:00:00+00,LONG,1444,0.9090909090909091,-0.665925,4.0,-0.06149243
2020-11-04 00:00:00+00,LONG,2064,0.9491525423728814,0.060840614,4.0,-0.03257758
2020-11-04 00:00:00+00,LONG,450,0.4909033250863068,-0.55661905,4.0,-0.032666873
2020-11-04 00:00:00+00,LONG,3153,0.9655172413793104,0.22263955,3.0,-0.028714372
2020-11-04 00:00:00+00,LONG,4059,0.0,0.23761031,4.0,-0.035513986
2020-11-05 00:00:00+00,LONG,3153,0.9482758620689655,0.19033127,4.0,-0.041971028
2020-11-06 00:00:00+00,LONG,3182,0.0,-0.25564256,4.0,-0.034227118
2020-11-06 00:00:00+00,LONG,3862,0.5,-0.23582841,4.0,-0.048116803
2020-11-09 00:00:00+00,LONG,780,0.0,0.5252597,4.0,-0.039057862
2020-11-09 00:00:00+00,LONG,1471,0.0,0.45998186,4.0,-0.0467515
2020-11-10 00:00:00+00,LONG,2640,0.35211543571214027,-0.112850696,4.0,-0.067922585
2020-11-10 00:00:00+00,LONG,2870,0.0,-0.24024472,3.0,-0.036827672
2020-11-10 00:00:00+00,LONG,838,0.0,-0.06582968,4.0,-0.049229592
2020-11-10 00:00:00+00,LONG,874,0.9696969696969697,-0.6962901,3.0,-0.028838601
2020-11-18 00:00:00+00,LONG,3548,0.6129032258064516,0.480093,4.0,-0.029629814
2020-11-27 00:00:00+00,LONG,2619,0.0,-0.69016063,3.0,-0.06417473
2021-02-03 00:00:00+00,LONG,786,0.7109781094850308,-0.20400599,4.0,-0.07002424
2021-02-08 00:00:00+00,LONG,2884,0.6799999999999999,0.12174809,3.0,-0.050658837
2021-02-10 00:00:00+00,LONG,3182,0.6956521739130435,0.7337,4.0,-0.030916262
2021-03-03 00:00:00+00,LONG,433,0.5261982540898587,0.38429064,3.0,-0.060819354
2021-03-04 00:00:00+00,LONG,388,0.9795918367346939,0.5114963,3.0,-0.05853734
2021-03-05 00:00:00+00,LONG,220,0.8869202181814281,0.051158726,3.0,-0.038494337
2021-03-05 00:00:00+00,LONG,2751,0.0,-0.0624788,4.0,-0.030713141
2021-03-05 00:00:00+00,LONG,3882,0.0,-0.5127555,3.0,-0.031519756
2021-03-08 00:00:00+00,LONG,4215,0.03125,-0.12681316,3.0,-0.030305196
2021-03-08 00:00:00+00,LONG,220,0.9777777777777777,0.27054226,4.0,-0.041547682
2021-03-08 00:00:00+00,LONG,2617,0.44127205949273207,-0.21573961,3.0,-0.046350576
2021-03-08 00:00:00+00,LONG,3882,0.9464285714285714,-0.026272563,4.0,-0.062664665
2021-03-09 00:00:00+00,LONG,2028,0.9782608695652174,0.6394513,4.0,-0.064563245
2021-03-10 00:00:00+00,LONG,11,0.6636499021435571,-0.27567676,3.0,-0.03843454
2021-03-11 00:00:00+00,LONG,11,0.6791267148319292,-0.41264722,4.0,-0.029443964
2021-03-11 00:00:00+00,LONG,1586,0.9069767441860466,0.6086402,3.0,-0.058056265
2021-03-12 00:00:00+00,LONG,465,0.40051988804311783,-0.6917309,3.0,-0.0605007
2021-03-15 00:00:00+00,LONG,465,0.43600433294725865,0.038287487,4.0,-0.060182203
2021-03-23 00:00:00+00,LONG,1767,0.3730075443819281,-0.15208864,3.0,-0.05853256
2021-03-24 00:00:00+00,LONG,1767,0.32833831572659,0.43777862,4.0,-0.053797115
2021-03-30 00:00:00+00,LONG,2910,0.7741935483870968,0.14736536,3.0,-0.030701905
2021-04-05 00:00:00+00,LONG,2686,0.84,-0.023105972,3.0,-0.028676499
2021-04-06 00:00:00+00,LONG,2686,0.8,0.32807148,4.0,-0.03110075
2021-04-07 00:00:00+00,LONG,142,0.7241379310344828,-0.21165684,3.0,-0.041669764
2021-04-07 00:00:00+00,LONG,788,0.9259259259259259,0.007725214,3.0,-0.0633323
2021-04-08 00:00:00+00,LONG,142,0.6896551724137931,-0.53011316,4.0,-0.030346548
2021-04-08 00:00:00+00,LONG,788,0.8888888888888888,-0.36250532,4.0,-0.033771686
2021-04-09 00:00:00+00,LONG,2209,1.0,-0.46651337,4.0,-0.033595487
2021-04-12 00:00:00+00,LONG,1919,0.2574630076535854,-0.15111771,3.0,-0.030635327
2021-04-14 00:00:00+00,LONG,502,0.0,-0.22749268,3.0,-0.03780893
2021-04-16 00:00:00+00,LONG,506,0.0,-0.3354741,4.0,-0.035950378
2021-04-20 00:00:00+00,LONG,1927,1.0,0.08914855,3.0,-0.069757305
2021-04-23 00:00:00+00,LONG,3702,0.0,0.44851902,3.0,-0.046195634
2021-05-13 00:00:00+00,LONG,2930,1.0,0.4953985,3.0,-0.029289534
2021-06-01 00:00:00+00,LONG,1919,0.0,-0.30392542,3.0,-0.03649306
2021-06-02 00:00:00+00,LONG,1919,0.0,-0.115851395,4.0,-0.055503916
2021-06-17 00:00:00+00,LONG,1069,0.41682926794421327,0.38598427,3.0,-0.03437828
2021-07-07 00:00:00+00,LONG,2133,0.0,0.57200456,3.0,-0.07158653
2021-07-08 00:00:00+00,LONG,2133,0.0,-0.5307643,4.0,-0.07182427
2021-07-08 00:00:00+00,LONG,3607,0.6976744186046512,0.27196938,3.0,-0.03937455
2021-07-08 00:00:00+00,LONG,4061,0.0,0.22810163,3.0,-0.05007556
2021-07-20 00:00:00+00,LONG,578,0.8491383701155556,0.042083345,3.0,-0.035808522
2021-07-21 00:00:00+00,LONG,3420,0.9545454545454546,-0.082105584,3.0,-0.033403944
2021-07-23 00:00:00+00,LONG,3681,0.0,0.32746786,4.0,-0.032244638
2021-07-28 00:00:00+00,LONG,2349,0.875,-0.26962802,3.0,-0.058199666
2021-07-28 00:00:00+00,LONG,713,0.23809257078005167,-0.10728493,3.0,-0.028615234
2021-07-28 00:00:00+00,LONG,3359,0.7272727272727273,0.24047025,3.0,-0.034432363
2021-07-29 00:00:00+00,LONG,2349,0.8571428571428572,0.055163987,4.0,-0.03137598
2021-08-16 00:00:00+00,LONG,4032,0.7298382956036916,0.21487881,4.0,-0.02862507
2021-08-19 00:00:00+00,LONG,2514,0.1026645325449024,0.5834534,3.0,-0.038604885
2021-08-24 00:00:00+00,LONG,465,0.24548129236190896,-0.65333325,3.0,-0.030982478
2021-09-20 00:00:00+00,LONG,2932,0.665481912072787,0.28127688,4.0,-0.04854456
2021-09-22 00:00:00+00,LONG,194,0.0,0.0764582,3.0,-0.050247423
2021-09-23 00:00:00+00,LONG,101,0.8928571428571429,-0.31454787,3.0,-0.030849947
2021-09-29 00:00:00+00,LONG,886,0.0,0.048561342,3.0,-0.060725663
2021-10-04 00:00:00+00,LONG,2731,0.7232460513533027,-0.34622312,4.0,-0.037078287
2021-10-08 00:00:00+00,LONG,183,0.8947368421052632,0.19027935,3.0,-0.030871833
2021-10-11 00:00:00+00,LONG,4224,0.0,0.42346466,4.0,-0.03240952
2021-10-11 00:00:00+00,LONG,3127,0.0,0.04996668,3.0,-0.044916566
2021-10-13 00:00:00+00,LONG,1072,0.0,-0.011144588,4.0,-0.045989692
2021-10-18 00:00:00+00,LONG,3343,0.0,0.0067718667,4.0,-0.048221286
2021-10-19 00:00:00+00,LONG,1851,0.3890077536578001,-0.4880814,4.0,-0.038043227
2021-12-02 00:00:00+00,LONG,791,0.9565217391304348,0.1398609,3.0,-0.035089433
2021-12-02 00:00:00+00,LONG,1848,1.0,-0.32762027,4.0,-0.032191683
2021-12-08 00:00:00+00,LONG,3716,0.0,0.82874316,3.0,-0.045506082
2021-12-09 00:00:00+00,LONG,2527,0.9574468085106383,0.10938805,3.0,-0.03350676
2021-12-10 00:00:00+00,LONG,2527,0.9361702127659575,0.0076838443,4.0,-0.04801587
2021-12-10 00:00:00+00,LONG,3837,0.0,-0.22530685,3.0,-0.039284356
2021-12-20 00:00:00+00,LONG,472,0.9615384615384616,-0.367174,3.0,-0.05097334
2022-01-28 00:00:00+00,LONG,3641,0.0,-0.5570578,4.0,-0.033762
2022-01-31 00:00:00+00,LONG,1752,0.0,0.1754084,3.0,-0.03746776
2022-02-01 00:00:00+00,LONG,1752,0.0,-0.22107019,4.0,-0.049978856
2022-02-10 00:00:00+00,LONG,3594,0.0,0.034907058,3.0,-0.035562005
2022-02-23 00:00:00+00,LONG,273,0.0,-0.108183935,3.0,-0.037796848
2022-02-24 00:00:00+00,LONG,3818,0.0,-0.15543881,3.0,-0.050490834
2022-02-24 00:00:00+00,LONG,1992,1.0,0.49514848,3.0,-0.03788653
2022-02-28 00:00:00+00,LONG,2971,0.6787557418518574,-0.16003637,4.0,-0.038290262
2022-02-28 00:00:00+00,LONG,1463,0.20439209404918518,-0.33360747,3.0,-0.058240686
2022-03-08 00:00:00+00,LONG,440,0.0,-0.6645178,4.0,-0.048282187
2022-03-08 00:00:00+00,LONG,881,0.0,-0.5818047,4.0,-0.07184991
2022-03-09 00:00:00+00,LONG,85,0.9444444444444444,-0.30517685,3.0,-0.064726844
2022-03-09 00:00:00+00,LONG,522,0.0,-0.10442579,3.0,-0.035253003
2022-03-09 00:00:00+00,LONG,714,0.0,0.17104194,4.0,-0.06807546
2022-03-09 00:00:00+00,LONG,995,0.0,0.055970553,4.0,-0.067540795
2022-03-09 00:00:00+00,LONG,3182,0.0,0.28257436,3.0,-0.07401271
2022-03-10 00:00:00+00,LONG,85,0.9166666666666666,-0.22172037,4.0,-0.06629144
2022-03-10 00:00:00+00,LONG,2760,0.0,-0.6842323,4.0,-0.037165504
2022-03-10 00:00:00+00,LONG,1081,0.0,0.17860083,3.0,-0.061796457
2022-03-10 00:00:00+00,LONG,3218,0.5159507959920364,-0.6813253,4.0,-0.03710176
2022-03-11 00:00:00+00,LONG,1043,0.9302325581395349,-0.2712433,4.0,-0.04297511
2022-03-15 00:00:00+00,LONG,19,0.0,0.019087473,4.0,-0.03140759
2022-03-15 00:00:00+00,LONG,4164,0.0,-0.4398317,3.0,-0.03455418
2022-03-16 00:00:00+00,LONG,2099,0.9411764705882353,0.34452847,3.0,-0.03898682
2022-03-17 00:00:00+00,LONG,2099,0.9117647058823529,-0.34047782,4.0,-0.03614925
2022-03-17 00:00:00+00,LONG,576,0.0,0.19466811,3.0,-0.036296498
2022-03-18 00:00:00+00,LONG,266,0.0,-0.12370745,3.0,-0.049302507
2022-03-18 00:00:00+00,LONG,576,0.8928571428571429,-0.083178714,4.0,-0.041579187
2022-03-25 00:00:00+00,LONG,4169,0.0,-0.4213259,3.0,-0.053138066
2022-03-28 00:00:00+00,LONG,4169,0.0,0.32445377,4.0,-0.042509038
2022-03-28 00:00:00+00,LONG,1919,0.0,0.6166434,4.0,-0.030557275
2022-04-21 00:00:00+00,LONG,220,0.0,0.117436305,4.0,-0.03473663
2022-04-21 00:00:00+00,LONG,2345,0.0,-0.1790878,4.0,-0.043043956
2022-05-03 00:00:00+00,LONG,4059,0.0,0.40359786,3.0,-0.046007868
2022-05-04 00:00:00+00,LONG,4059,0.0,-0.16053641,4.0,-0.030112289
2022-05-26 00:00:00+00,LONG,3280,0.0,0.3116902,4.0,-0.034915578
2022-06-17 00:00:00+00,LONG,3343,0.0,0.14252684,3.0,-0.041462272
2022-06-17 00:00:00+00,LONG,3430,0.0,0.76110226,3.0,-0.03813122
2022-06-23 00:00:00+00,LONG,845,0.8077272000018231,0.8470162,4.0,-0.06362352
2022-06-23 00:00:00+00,LONG,3501,0.6323698942008478,-0.29893038,3.0,-0.036338255
2022-06-23 00:00:00+00,LONG,1668,1.0,-0.17384525,3.0,-0.07391675
2022-06-23 00:00:00+00,LONG,1879,1.0,0.2682327,3.0,-0.058442768
2022-06-24 00:00:00+00,LONG,1668,0.9803921568627451,0.08416992,4.0,-0.05547594
2022-06-27 00:00:00+00,LONG,3286,0.7815827685512236,-0.67159814,3.0,-0.039552633
2022-07-06 00:00:00+00,LONG,2638,0.0,-0.22683069,4.0,-0.050617404
2022-07-06 00:00:00+00,LONG,3486,0.975609756097561,-0.06611283,3.0,-0.071423724
2022-07-07 00:00:00+00,LONG,984,0.41501686319687475,-0.12915188,4.0,-0.035097733
2022-07-07 00:00:00+00,LONG,3486,0.9512195121951219,-0.24297011,4.0,-0.040738918
2022-07-18 00:00:00+00,LONG,245,0.9428571428571428,-0.035502568,4.0,-0.039048754
2022-07-19 00:00:00+00,LONG,167,0.0,-0.38380268,3.0,-0.030930977
2022-07-20 00:00:00+00,LONG,2176,0.0,0.42277774,3.0,-0.07000988
2022-07-20 00:00:00+00,LONG,3287,0.3806698142220824,-0.1297155,4.0,-0.029385969
2022-07-21 00:00:00+00,LONG,2176,0.0,0.72066754,4.0,-0.0386687
2022-08-01 00:00:00+00,LONG,3905,0.9523809523809523,0.37346712,4.0,-0.0682128
2022-08-04 00:00:00+00,LONG,2971,0.0,-0.4224814,3.0,-0.036903135
2022-08-04 00:00:00+00,LONG,3758,0.0,-0.24779336,4.0,-0.07328063
2022-08-26 00:00:00+00,LONG,3148,0.0,0.24512303,3.0,-0.037277322
2022-08-29 00:00:00+00,LONG,3148,0.0,-0.42984167,4.0,-0.03087803
2022-09-06 00:00:00+00,LONG,4171,0.0,0.5448012,3.0,-0.037975978
2022-09-12 00:00:00+00,LONG,2269,0.0,0.19781528,3.0,-0.04758414
2022-09-12 00:00:00+00,LONG,1383,0.0,0.7931012,4.0,-0.041807253
2022-09-15 00:00:00+00,LONG,4000,0.0,0.6880448,3.0,-0.034858577
2022-09-23 00:00:00+00,LONG,984,0.0,-0.5642146,3.0,-0.037137587
2022-09-23 00:00:00+00,LONG,1012,0.0,-0.4040816,4.0,-0.028982615
2022-09-29 00:00:00+00,LONG,157,0.7195778337721485,-0.22945914,3.0,-0.034881495
2022-10-03 00:00:00+00,LONG,2391,0.9666666666666667,-0.324352,3.0,-0.04085548
2022-10-04 00:00:00+00,LONG,2391,0.9333333333333333,-0.15498975,4.0,-0.032546245
2022-10-13 00:00:00+00,LONG,2323,0.26397526423960443,0.080263555,4.0,-0.032063495
2022-10-13 00:00:00+00,LONG,1011,1.0,-0.07763486,3.0,-0.06664851
2022-10-14 00:00:00+00,LONG,2546,1.0,0.29079905,3.0,-0.05786739
2022-10-17 00:00:00+00,LONG,2546,0.9767441860465116,0.07118166,4.0,-0.0465506
2022-10-19 00:00:00+00,LONG,1106,0.8846153846153846,0.1501581,3.0,-0.059431795
2022-11-10 00:00:00+00,LONG,1453,0.9615384615384616,0.1688044,3.0,-0.031237913
2022-11-11 00:00:00+00,LONG,2270,0.0,0.015434405,4.0,-0.035058003
2022-12-01 00:00:00+00,LONG,881,0.0,0.20898974,3.0,-0.03505494
2022-12-06 00:00:00+00,LONG,559,0.0,-0.22528145,3.0,-0.032481775
2022-12-06 00:00:00+00,LONG,1262,0.0,-0.32015315,3.0,-0.032434262
2022-12-21 00:00:00+00,LONG,3695,0.006452953329443447,-0.24985442,3.0,-0.037448075
2022-12-28 00:00:00+00,LONG,157,1.0,0.19160452,3.0,-0.030899853
2023-01-09 00:00:00+00,LONG,224,0.967741935483871,0.25627223,3.0,-0.06759793
2023-01-11 00:00:00+00,LONG,4113,0.18779877468351752,-0.023912746,4.0,-0.03192276
2023-02-02 00:00:00+00,LONG,15,0.0,0.39876944,4.0,-0.04708976
2023-02-28 00:00:00+00,LONG,1985,1.0,-0.38428852,3.0,-0.036270343
2023-03-01 00:00:00+00,LONG,1210,1.0,-0.099003665,3.0,-0.036564104
2023-03-10 00:00:00+00,LONG,3514,1.0,0.7013899,3.0,-0.02971569
2023-03-17 00:00:00+00,LONG,1762,0.3209959512927672,-0.32075807,4.0,-0.030286787
2023-03-20 00:00:00+00,LONG,2686,0.0,-0.42751542,3.0,-0.041059203
2023-03-21 00:00:00+00,LONG,85,0.0,-0.25015438,4.0,-0.05333989
2023-03-21 00:00:00+00,LONG,368,0.5041028991081654,-0.5994524,4.0,-0.0359501
2023-03-21 00:00:00+00,LONG,498,0.0,0.4841716,3.0,-0.06423059
2023-03-21 00:00:00+00,LONG,3613,0.0,0.33316392,3.0,-0.052603785
2023-03-22 00:00:00+00,LONG,638,0.42363336613046315,0.10596768,3.0,-0.0383071
2023-03-23 00:00:00+00,LONG,3283,0.6392613128560022,0.11403729,4.0,-0.038376305
2023-03-24 00:00:00+00,LONG,652,0.3513815575690359,-0.14901964,4.0,-0.04053232
2023-03-24 00:00:00+00,LONG,2930,0.0,-0.66992724,3.0,-0.066682175
2023-03-24 00:00:00+00,LONG,1324,1.0,-0.25394583,3.0,-0.045755662
2023-03-24 00:00:00+00,LONG,4049,0.5286778862184126,-0.5278167,4.0,-0.05703905
2023-03-27 00:00:00+00,LONG,1324,0.6900057368116431,0.42166656,4.0,-0.042893786
2023-03-27 00:00:00+00,LONG,3872,0.9565217391304348,0.23149632,3.0,-0.029826945
2023-03-28 00:00:00+00,LONG,2343,0.0,0.20954141,3.0,-0.034805838
2023-03-28 00:00:00+00,LONG,2508,0.0,-0.30352437,4.0,-0.029612903
2023-03-28 00:00:00+00,LONG,3100,0.0,0.05326822,3.0,-0.028982192
2023-03-29 00:00:00+00,LONG,2499,0.148932491205199,0.06660433,3.0,-0.037518304
2023-04-05 00:00:00+00,LONG,444,0.0,0.06165794,3.0,-0.032945003
2023-04-06 00:00:00+00,LONG,444,0.24205352163555968,-0.014942527,4.0,-0.047815405
2023-04-13 00:00:00+00,LONG,1453,0.0,-0.07101526,4.0,-0.03994165
2023-05-02 00:00:00+00,LONG,874,0.8636363636363636,0.38613942,4.0,-0.04559805
2023-05-05 00:00:00+00,LONG,3502,0.9821428571428571,0.044655442,3.0,-0.047175042
2023-05-08 00:00:00+00,LONG,3502,0.9642857142857143,0.19881497,4.0,-0.02884323
2023-05-16 00:00:00+00,LONG,91,0.0,0.09916128,3.0,-0.03138583
2023-05-16 00:00:00+00,LONG,2383,0.24071610759783652,-0.43172443,3.0,-0.05898909
2023-05-17 00:00:00+00,LONG,2383,0.2123617175211168,0.45450896,4.0,-0.060593158
2023-05-19 00:00:00+00,LONG,1160,0.0,0.19779307,3.0,-0.06018279
2023-05-22 00:00:00+00,LONG,1160,0.0,-0.47120714,4.0,-0.048052467
2023-05-22 00:00:00+00,LONG,4049,0.0,0.079769306,3.0,-0.07270614
2023-05-23 00:00:00+00,LONG,4049,0.0,0.30068177,4.0,-0.034124557
2023-05-26 00:00:00+00,LONG,3885,0.9512195121951219,-0.098288074,3.0,-0.05273896
2023-05-30 00:00:00+00,LONG,3885,0.0,0.7962095,4.0,-0.032008823
2023-05-30 00:00:00+00,LONG,1927,0.009789249846479532,0.22658795,3.0,-0.06832865
2023-05-31 00:00:00+00,LONG,427,1.0,0.58653283,3.0,-0.050962504
2023-05-31 00:00:00+00,LONG,1667,0.5102260492788934,0.584755,3.0,-0.04007646
2023-05-31 00:00:00+00,LONG,3804,0.0,-0.5054895,3.0,-0.038007833
2023-06-01 00:00:00+00,LONG,4215,0.19539263514665267,0.6208468,3.0,-0.033131216
2023-06-01 00:00:00+00,LONG,2440,0.0,0.10477708,4.0,-0.0439271
2023-06-01 00:00:00+00,LONG,1667,0.5219018357936775,-0.5554609,4.0,-0.033620138
2023-06-02 00:00:00+00,LONG,4171,0.0,-0.28460386,4.0,-0.038635243
2023-06-02 00:00:00+00,LONG,1715,0.6995729698780772,-0.31025955,3.0,-0.032002892
2023-06-05 00:00:00+00,LONG,2720,0.6842298549601319,0.086563945,4.0,-0.047914322
2023-06-05 00:00:00+00,LONG,3420,0.7672205657172388,0.5994976,3.0,-0.03505981
2023-06-05 00:00:00+00,LONG,1767,0.34707722940196767,-0.10525034,3.0,-0.029787917
2023-06-13 00:00:00+00,LONG,3943,0.7631578947368421,-0.50819635,4.0,-0.04128211
2023-06-14 00:00:00+00,LONG,903,0.0,-0.37194312,4.0,-0.04373876
2023-06-26 00:00:00+00,LONG,3174,0.0,-0.5538766,3.0,-0.043712053
2023-07-07 00:00:00+00,LONG,3456,0.6900379350302079,-0.398431,4.0,-0.036201
2023-07-18 00:00:00+00,LONG,858,0.12576871486241248,0.48547915,3.0,-0.04761477
2023-08-22 00:00:00+00,LONG,3607,0.8228379843055645,0.44120324,3.0,-0.04263282
2023-08-24 00:00:00+00,LONG,2430,0.0,-0.22479369,3.0,-0.036359087
2023-08-31 00:00:00+00,LONG,2159,0.0,0.1873038,4.0,-0.03295967
2023-09-01 00:00:00+00,LONG,1867,0.13092636344472908,-0.14308949,3.0,-0.06377376
2023-09-05 00:00:00+00,LONG,1867,0.0,0.6455388,4.0,-0.036314897
2023-10-27 00:00:00+00,LONG,2064,1.0,0.008945076,4.0,-0.033423245
2023-10-31 00:00:00+00,LONG,4192,0.0,-0.039694678,4.0,-0.043244794
2023-11-01 00:00:00+00,LONG,1846,0.2728269605026744,-0.63437766,4.0,-0.04736312
2023-11-02 00:00:00+00,LONG,73,0.6662083209889252,0.17377695,3.0,-0.045419578
2023-11-02 00:00:00+00,LONG,2936,0.9666666666666667,-0.28388852,3.0,-0.03841969
2023-11-03 00:00:00+00,LONG,73,0.4846027258579031,0.3171361,4.0,-0.03765783
2023-11-03 00:00:00+00,LONG,1966,0.7142857142857143,0.2263937,4.0,-0.043865472
2023-11-07 00:00:00+00,LONG,1715,0.0,-0.34217823,3.0,-0.06495525
2023-11-14 00:00:00+00,LONG,1673,0.0,0.0082844375,4.0,-0.030179203
