time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,co_fall_count_1_10_df044,dist_upper_bb_20_2.5_df055
2013-10-16 00:00:00+00,SHORT,3903,0.4081094809139098,-0.00890531,4.0,-0.0068929405
2013-10-16 00:00:00+00,SHORT,4089,0.0,-0.019205354,5.0,-0.0152452225
2013-10-21 00:00:00+00,SHORT,374,0.49988313064579715,-0.016526975,4.0,0.0057022274
2013-11-04 00:00:00+00,SHORT,2064,0.26402930537005975,-0.011429507,4.0,-0.023972293
2013-11-25 00:00:00+00,SHORT,3862,0.0,-0.0043136617,4.0,-0.005951102
2013-12-09 00:00:00+00,SHORT,2863,0.0,-0.018899666,4.0,-0.0035970465
2014-01-10 00:00:00+00,SHORT,394,0.18017301587926965,0.0013796984,4.0,0.008186481
2014-01-13 00:00:00+00,SHORT,3286,0.7254450599040478,-0.018539608,4.0,-0.028789261
2014-01-14 00:00:00+00,SHORT,3652,0.12984766338179898,-0.0030109296,5.0,-0.0065256804
2014-01-15 00:00:00+00,SHORT,2508,0.265459970991197,-0.011974841,6.0,-3.0802894E-5
2014-01-15 00:00:00+00,SHORT,2990,0.7105067961832812,5.2058705E-5,4.0,-0.010254858
2014-01-15 00:00:00+00,SHORT,974,0.5704684591675637,-0.009092856,4.0,-0.0024881612
2014-01-15 00:00:00+00,SHORT,3286,0.6300088966628536,-0.020169048,5.0,-0.023929443
2014-01-15 00:00:00+00,SHORT,3652,0.18147731162859193,-0.012918903,6.0,-0.013491067
2014-01-15 00:00:00+00,SHORT,1840,0.25784428245294083,-0.016383233,4.0,-8.449028E-4
2014-01-15 00:00:00+00,SHORT,1985,0.6302712980070829,-0.0020599386,5.0,-0.0022383423
2014-01-16 00:00:00+00,SHORT,2340,0.0,-0.0051874663,4.0,-0.0099215675
2014-01-16 00:00:00+00,SHORT,335,0.7257140548454206,-0.016168203,4.0,-0.028810522
2014-01-16 00:00:00+00,SHORT,2508,0.23836651038515808,-0.015357666,5.0,-0.0074649686
2014-01-16 00:00:00+00,SHORT,3286,0.6167038548505847,-0.01306616,4.0,-0.013134919
2014-01-16 00:00:00+00,SHORT,3652,0.09750538621751781,-0.016201777,5.0,-0.012497743
2014-01-16 00:00:00+00,SHORT,1985,0.6687375816723586,-0.011780299,4.0,-0.010181312
2014-01-17 00:00:00+00,SHORT,335,0.5141018803107879,-0.01743346,4.0,-0.023209633
2014-01-17 00:00:00+00,SHORT,2393,0.20007332504499312,-0.010815947,4.0,-0.020453429
2014-01-17 00:00:00+00,SHORT,3065,0.04546924280914276,-0.017662762,4.0,-0.015584207
2014-01-17 00:00:00+00,SHORT,3286,0.5691102728237597,-0.0147664985,5.0,-0.013347838
2014-01-17 00:00:00+00,SHORT,1896,0.38997803378454754,-0.016656524,5.0,-0.014162372
2014-01-21 00:00:00+00,SHORT,2546,0.20338974275618935,-0.015772374,4.0,-0.013173247
2014-01-21 00:00:00+00,SHORT,3943,0.540558658846955,-0.01884816,4.0,0.0011537264
2014-01-22 00:00:00+00,SHORT,245,0.0,-0.019177876,4.0,-0.021800097
2014-01-22 00:00:00+00,SHORT,2518,0.05196438964935716,-0.018893806,4.0,-0.009159225
2014-01-22 00:00:00+00,SHORT,540,0.38592341520642887,-0.009924411,4.0,-1.568633E-4
2014-01-22 00:00:00+00,SHORT,836,0.297851421755191,0.007944575,4.0,0.0072287098
2014-01-22 00:00:00+00,SHORT,1076,0.5566276453348885,-0.010704488,5.0,-0.010114402
2014-01-22 00:00:00+00,SHORT,1175,0.0,-0.013383793,4.0,0.002949652
2014-01-22 00:00:00+00,SHORT,3890,0.4546551429535452,0.0070754387,4.0,-0.003639305
2014-01-22 00:00:00+00,SHORT,3943,0.4980809278423407,-0.020155225,4.0,-0.003109735
2014-01-22 00:00:00+00,SHORT,1927,1.0,-0.0201263,4.0,-0.015320546
2014-01-23 00:00:00+00,SHORT,2518,0.0,-0.019240193,4.0,-0.010497782
2014-01-23 00:00:00+00,SHORT,836,0.13852275182828308,-0.018163932,4.0,-0.018708343
2014-02-07 00:00:00+00,SHORT,2582,0.0,0.010300433,4.0,-0.012000476
2014-03-04 00:00:00+00,SHORT,2397,0.0,-0.013325441,6.0,-0.018116243
2014-03-04 00:00:00+00,SHORT,386,0.5259138308372167,-0.010853558,5.0,0.004778429
2014-03-05 00:00:00+00,SHORT,2142,0.4651007323826288,-0.016390571,4.0,-0.011743098
2014-03-05 00:00:00+00,SHORT,2661,0.9,-0.015853705,5.0,-0.016979726
2014-03-07 00:00:00+00,SHORT,2613,1.0,-0.015912516,4.0,-0.0100676045
2014-03-20 00:00:00+00,SHORT,4237,0.5286623218464513,-8.2375154E-5,4.0,0.0026501175
2014-04-04 00:00:00+00,SHORT,1532,0.2516620447814533,3.2855218E-4,5.0,-0.00322539
2014-04-22 00:00:00+00,SHORT,4231,0.0,0.012296003,4.0,0.0024781004
2014-04-24 00:00:00+00,SHORT,13,0.2285115337363576,-0.015961798,4.0,-0.0060717165
2014-04-24 00:00:00+00,SHORT,857,0.10275544686578522,-0.018347133,4.0,-0.015184218
2014-04-25 00:00:00+00,SHORT,2619,1.0,0.0036348265,4.0,-0.004316791
2014-04-25 00:00:00+00,SHORT,857,0.07940990515572646,-0.016083647,4.0,-0.012196373
2014-04-29 00:00:00+00,SHORT,2938,0.0,-0.018206388,5.0,-0.027020156
2014-04-30 00:00:00+00,SHORT,2938,0.0,-0.015285586,5.0,-0.016580556
2014-05-01 00:00:00+00,SHORT,2938,0.0,-0.013771931,5.0,-0.012346983
2014-06-09 00:00:00+00,SHORT,2764,0.10148277987925614,-0.01073051,4.0,-0.020509262
2014-06-09 00:00:00+00,SHORT,2765,0.12488282664086331,-0.01476464,4.0,-0.022262055
2014-06-09 00:00:00+00,SHORT,901,0.41372318882264436,0.013053961,4.0,-0.010939769
2014-06-10 00:00:00+00,SHORT,2764,0.06833550374602622,-0.016091768,4.0,-0.02058306
2014-06-10 00:00:00+00,SHORT,2765,0.09114867503618354,-0.018934958,5.0,-0.021776412
2014-06-10 00:00:00+00,SHORT,901,0.3165222168726255,-0.012782346,4.0,-0.037277773
2014-06-11 00:00:00+00,SHORT,2765,0.0,-0.019137513,4.0,-0.019497013
2014-07-03 00:00:00+00,SHORT,413,0.3974733868921269,-0.017284315,5.0,-0.0031569807
2014-07-07 00:00:00+00,SHORT,413,0.2706458790790399,-0.01968735,4.0,-0.012262971
2014-07-16 00:00:00+00,SHORT,684,0.3063085769186304,-0.017318867,4.0,-0.0052490286
2014-07-21 00:00:00+00,SHORT,2151,0.36944960902649204,-0.016010286,5.0,-0.005322503
2014-07-22 00:00:00+00,SHORT,1144,0.33638350516613474,0.012335144,4.0,0.0073009017
2014-07-23 00:00:00+00,SHORT,1144,0.0396113055333791,2.1274756E-4,4.0,-0.0056454944
2014-07-24 00:00:00+00,SHORT,1144,0.0,-0.011947142,4.0,-0.01735472
2014-07-25 00:00:00+00,SHORT,1463,0.4130929042961553,-0.019365132,4.0,0.0038148428
2014-07-28 00:00:00+00,SHORT,1039,0.4390153956722377,-0.012077856,4.0,-0.0118275285
2014-07-30 00:00:00+00,SHORT,2548,0.37669426602083467,0.010639645,4.0,2.7121685E-5
2014-08-01 00:00:00+00,SHORT,2095,0.24270301777110762,-0.0157059,4.0,-0.025560848
2014-08-04 00:00:00+00,SHORT,2095,0.22465207585607305,-0.008130381,4.0,-0.01742007
2014-08-06 00:00:00+00,SHORT,2095,0.14201362011303387,-0.011994802,5.0,-0.015438478
2014-08-08 00:00:00+00,SHORT,2095,0.14451389964444006,-0.0048257313,4.0,-0.009084314
2014-08-11 00:00:00+00,SHORT,2095,0.1583795786364524,-0.016371077,4.0,-0.020708743
2014-08-13 00:00:00+00,SHORT,3501,0.0,-0.017574165,4.0,-0.025593728
2014-09-04 00:00:00+00,SHORT,1371,0.019448460424298288,-0.01946153,4.0,-0.026555741
2014-09-05 00:00:00+00,SHORT,1371,0.06684771006423863,-0.009646007,4.0,-0.015727619
2014-09-08 00:00:00+00,SHORT,641,0.13066471103241256,-0.012240594,4.0,-0.010331002
2014-09-08 00:00:00+00,SHORT,1299,0.4027809124376685,-0.009197193,4.0,-0.0057863547
2014-09-09 00:00:00+00,SHORT,1299,0.3043070363152092,-0.017759344,5.0,-0.013120492
2014-09-10 00:00:00+00,SHORT,2898,0.5025626665169998,-0.020396221,4.0,-0.022471385
2014-09-12 00:00:00+00,SHORT,2013,0.284427411693481,-0.0046494477,4.0,-0.012009766
2014-09-18 00:00:00+00,SHORT,2728,0.6110856384702936,-0.017825378,4.0,-0.0017017315
2014-09-19 00:00:00+00,SHORT,2270,0.33413626449057254,-0.017936016,5.0,-0.0070425295
2014-09-19 00:00:00+00,SHORT,2479,0.08001929963564587,-0.019144023,5.0,-0.011079689
2014-09-19 00:00:00+00,SHORT,2541,1.0,-0.0055096988,5.0,-0.00210791
2014-09-19 00:00:00+00,SHORT,1092,1.0,-0.008664016,4.0,-0.0011062106
2014-10-09 00:00:00+00,SHORT,2965,0.0,-0.01912016,6.0,-0.014069642
2014-10-10 00:00:00+00,SHORT,2965,0.0,-0.007205836,6.0,-0.0024996654
2014-10-13 00:00:00+00,SHORT,2965,0.0,-0.012778366,6.0,-0.0073721334
2014-11-19 00:00:00+00,SHORT,4092,0.7422091008915026,-0.0108877,4.0,-8.9645234E-4
2014-11-21 00:00:00+00,SHORT,76,0.5540161646675972,-0.018277295,6.0,-0.00638327
2014-11-21 00:00:00+00,SHORT,588,1.0,0.0014416669,4.0,-0.01655426
2014-11-25 00:00:00+00,SHORT,3436,0.33506533621345347,0.016068496,4.0,0.025279809
2014-11-26 00:00:00+00,SHORT,3436,0.28371381284730646,-0.009190339,4.0,-0.0040092804
2014-11-28 00:00:00+00,SHORT,2965,0.0,-0.010155708,4.0,-0.005244755
2014-11-28 00:00:00+00,SHORT,1141,0.32804719619912553,-0.014181548,4.0,-2.4934844E-4
2014-12-01 00:00:00+00,SHORT,2965,0.0,-0.017338427,4.0,-0.011540407
2014-12-02 00:00:00+00,SHORT,2965,0.4238656520482733,-0.013742109,4.0,-0.0069791246
2014-12-08 00:00:00+00,SHORT,2090,0.6887242507864754,-0.019229002,4.0,-0.0039049871
2014-12-08 00:00:00+00,SHORT,1710,0.0,-0.015826786,4.0,0.00327436
2014-12-09 00:00:00+00,SHORT,1710,0.6131519803289556,-0.018075306,4.0,-0.0018950225
2015-01-08 00:00:00+00,SHORT,693,0.6923504101417114,-0.015836587,5.0,-0.016658388
2015-01-09 00:00:00+00,SHORT,3078,0.6913296843620976,-0.017918412,4.0,-0.045544367
2015-01-22 00:00:00+00,SHORT,4034,1.0,-0.002918156,4.0,-0.013159387
2015-02-13 00:00:00+00,SHORT,3456,1.0,0.0012046124,6.0,-0.009054919
2015-02-17 00:00:00+00,SHORT,3456,0.9473684210526316,-0.013507445,6.0,-0.021329504
2015-02-18 00:00:00+00,SHORT,3456,0.8947368421052632,-0.016765317,5.0,-0.023967333
2015-03-03 00:00:00+00,SHORT,3963,1.0,-0.0031457643,5.0,0.013586664
2015-03-12 00:00:00+00,SHORT,3046,0.4058134722119052,-0.014122299,4.0,0.009993641
2015-03-17 00:00:00+00,SHORT,4150,0.4371313042597382,-0.010094205,4.0,-0.0010954812
2015-03-20 00:00:00+00,SHORT,1297,0.0,-0.011548618,4.0,-0.018075844
2015-03-23 00:00:00+00,SHORT,2095,0.5545277700880528,-0.015917465,4.0,-0.004922615
2015-03-23 00:00:00+00,SHORT,1297,0.0,-0.016439976,4.0,-0.023348495
2015-04-10 00:00:00+00,SHORT,1799,0.6121336944910767,-0.016764302,4.0,-0.009131093
2015-04-15 00:00:00+00,SHORT,2818,0.5017030704854016,0.011350715,4.0,0.0106416745
2015-04-16 00:00:00+00,SHORT,2818,0.6784124414867662,-0.008395101,4.0,-0.012326582
2015-04-22 00:00:00+00,SHORT,4062,0.20484384534634426,-0.014493114,6.0,0.00606703
2015-04-23 00:00:00+00,SHORT,4062,0.8571428571428572,-0.015925214,5.0,-0.003490595
2015-04-24 00:00:00+00,SHORT,2111,0.5461586395720271,-0.019343583,4.0,-0.015337107
2015-04-24 00:00:00+00,SHORT,3574,0.6469449697746893,-0.014361875,4.0,-0.016472396
2015-04-24 00:00:00+00,SHORT,1916,1.0,0.009902609,4.0,0.012989613
2015-04-27 00:00:00+00,SHORT,1144,0.0,0.0080012055,4.0,-0.018541586
2015-04-27 00:00:00+00,SHORT,1652,0.0,0.0015474916,5.0,0.015733039
2015-04-30 00:00:00+00,SHORT,1694,0.0,-0.005708791,4.0,-0.027124997
2015-05-19 00:00:00+00,SHORT,11,0.043951401827462204,-0.015333315,4.0,-0.026240418
2015-05-20 00:00:00+00,SHORT,11,0.022399953944403125,-0.01675151,5.0,-0.027564082
2015-05-21 00:00:00+00,SHORT,11,0.0,-0.007933437,5.0,-0.019913726
2015-05-26 00:00:00+00,SHORT,4082,1.0,-0.01988996,4.0,-0.01282486
2015-06-22 00:00:00+00,SHORT,3330,0.770720247319941,-0.019093983,6.0,0.006788572
2015-07-07 00:00:00+00,SHORT,1112,0.0,-0.009166817,4.0,-0.021527758
2015-07-08 00:00:00+00,SHORT,1112,0.40632999701407707,-0.014992575,4.0,-0.023255736
2015-07-16 00:00:00+00,SHORT,4074,1.0,-0.015524752,4.0,-0.0019855513
2015-07-24 00:00:00+00,SHORT,3905,0.7654295333418114,-0.006558709,4.0,0.0028492194
2015-07-31 00:00:00+00,SHORT,2431,0.85,-0.007161988,4.0,3.917279E-4
2015-07-31 00:00:00+00,SHORT,1848,0.5636304562014419,-0.019136097,4.0,-0.020739937
2015-08-03 00:00:00+00,SHORT,457,0.6648543022050662,-0.017289272,4.0,-0.047935087
2015-08-03 00:00:00+00,SHORT,2747,1.0,-0.007264144,4.0,-0.028792527
2015-08-03 00:00:00+00,SHORT,937,0.4983321301982775,-0.018817103,5.0,-0.03919296
2015-08-04 00:00:00+00,SHORT,2747,0.5584373758107556,-0.016278747,5.0,-0.03257593
2015-08-05 00:00:00+00,SHORT,2747,0.8,-0.019198058,5.0,-0.022612346
2015-08-11 00:00:00+00,SHORT,1790,0.49568464054063377,0.004461614,4.0,-0.038750287
2015-08-12 00:00:00+00,SHORT,1790,0.5113382217979247,0.0037767417,4.0,-0.048850734
2015-08-13 00:00:00+00,SHORT,1819,0.7692307692307692,-0.019489283,4.0,-0.023595331
2015-08-14 00:00:00+00,SHORT,959,1.0,-0.017798353,6.0,-6.697589E-4
2015-08-14 00:00:00+00,SHORT,1819,0.6923076923076923,-0.015296414,4.0,-0.019054633
2015-08-17 00:00:00+00,SHORT,2350,0.6153846153846154,-0.019360384,4.0,-0.018660113
2015-08-17 00:00:00+00,SHORT,2972,0.6222007667717048,-0.010033886,4.0,-0.021466121
2015-08-18 00:00:00+00,SHORT,914,0.5062607243149403,-0.010379127,4.0,-0.01217228
2015-08-18 00:00:00+00,SHORT,2972,0.5258299393545531,-0.015083173,4.0,-0.024781486
2015-08-18 00:00:00+00,SHORT,3078,1.0,-0.013616456,4.0,-0.01729061
2015-08-18 00:00:00+00,SHORT,3903,1.0,-0.0071344296,5.0,-0.0032242492
2015-08-19 00:00:00+00,SHORT,4089,0.15420314842360247,-0.01981888,4.0,-0.019536832
2015-08-20 00:00:00+00,SHORT,869,1.0,-0.017783212,4.0,-0.031573057
2015-09-17 00:00:00+00,SHORT,2120,1.0,-0.008327998,4.0,-0.025213763
2015-09-17 00:00:00+00,SHORT,2209,1.0,-0.014739277,4.0,-0.014608577
2015-09-18 00:00:00+00,SHORT,3862,0.34563149170479573,-0.015430008,4.0,-0.03453606
2015-09-21 00:00:00+00,SHORT,2209,0.39437603286146206,-0.010072574,5.0,-0.015700223
2015-09-21 00:00:00+00,SHORT,788,1.0,-0.005815971,4.0,-0.020601554
2015-09-21 00:00:00+00,SHORT,1004,0.0,-0.00382698,4.0,-0.028287223
2015-09-21 00:00:00+00,SHORT,3862,0.3098510918278469,-0.0170715,4.0,-0.04093346
2015-09-22 00:00:00+00,SHORT,788,0.8888888888888888,-0.014385944,5.0,-0.027899403
2015-10-02 00:00:00+00,SHORT,1356,0.42555495948880867,-0.020583084,4.0,0.01694048
2015-10-28 00:00:00+00,SHORT,1715,0.6402094383830805,-0.0011608881,4.0,-0.004955695
2015-10-29 00:00:00+00,SHORT,1715,0.5940826595282784,-0.016675185,4.0,-0.024255827
2015-10-30 00:00:00+00,SHORT,1715,0.8823529411764706,-0.011435478,4.0,-0.02319153
2015-11-02 00:00:00+00,SHORT,417,0.15556525022910256,-0.0074924883,5.0,-0.004188369
2015-11-02 00:00:00+00,SHORT,1715,0.8235294117647058,-0.014115647,4.0,-0.027194805
2015-11-02 00:00:00+00,SHORT,3782,0.1835178306142362,-0.014713577,4.0,-0.012984369
2015-11-02 00:00:00+00,SHORT,4013,0.477440456059937,-0.02009615,4.0,-0.014680843
2015-11-03 00:00:00+00,SHORT,4187,0.6441385299050542,-0.009063814,4.0,0.0029620058
2015-11-03 00:00:00+00,SHORT,3613,0.8754986616438963,-0.00884651,4.0,-0.0075656306
2015-11-03 00:00:00+00,SHORT,4074,0.73386074449982,0.0011665804,4.0,0.008772787
2015-11-04 00:00:00+00,SHORT,3824,0.4407788872505274,-0.012322948,4.0,0.015057944
2015-11-06 00:00:00+00,SHORT,3310,0.2101188504575723,-0.01803516,4.0,-0.016244099
2015-11-20 00:00:00+00,SHORT,974,1.0,0.002485618,4.0,0.012434641
2015-12-16 00:00:00+00,SHORT,52,0.5333333333333333,-0.019677956,5.0,-0.009146584
2016-01-05 00:00:00+00,SHORT,370,0.4480219813167153,-0.018542007,4.0,-0.023649706
2016-01-05 00:00:00+00,SHORT,918,0.3045877254459736,-0.019619457,5.0,-0.014106513
2016-01-07 00:00:00+00,SHORT,3612,0.0,-2.5518896E-4,4.0,0.0053213886
2016-01-14 00:00:00+00,SHORT,1112,0.19070953839778101,-0.016887743,4.0,-0.02007192
2016-02-01 00:00:00+00,SHORT,3335,0.2687531615559248,-0.018662889,4.0,-0.014779391
2016-02-12 00:00:00+00,SHORT,3693,0.0,0.009490036,6.0,-0.009950897
2016-03-17 00:00:00+00,SHORT,712,0.49092472664446374,-0.0052362424,4.0,-5.2443193E-4
2016-03-31 00:00:00+00,SHORT,2088,0.4072552307170724,-0.0042100106,4.0,-0.008658304
2016-04-13 00:00:00+00,SHORT,1615,1.0,0.016534345,4.0,0.007294754
2016-05-02 00:00:00+00,SHORT,2751,0.0,-0.020488415,4.0,-0.021329276
2016-05-02 00:00:00+00,SHORT,901,1.0,-0.015935898,5.0,-0.010693347
2016-05-06 00:00:00+00,SHORT,2345,0.0,0.0019654357,5.0,0.0021546804
2016-05-09 00:00:00+00,SHORT,15,0.5768457057932699,-0.010929996,4.0,-0.002048726
2016-05-09 00:00:00+00,SHORT,2345,0.0,-0.017986756,4.0,-0.020743232
2016-05-10 00:00:00+00,SHORT,2345,0.0,-0.008591029,4.0,-0.01624171
2016-05-10 00:00:00+00,SHORT,3614,0.2113361742868548,-0.016358312,4.0,-0.016095744
2016-05-20 00:00:00+00,SHORT,2770,0.0,-0.012566281,5.0,-0.011511834
2016-05-25 00:00:00+00,SHORT,857,0.392328041697869,-0.009149094,4.0,-0.011701321
2016-05-25 00:00:00+00,SHORT,3046,0.5568680085763599,-0.0063062436,5.0,-0.005906884
2016-05-26 00:00:00+00,SHORT,857,0.4016802083735372,-0.014670971,4.0,-0.017484944
2016-05-26 00:00:00+00,SHORT,3046,0.4878479952294471,-0.017011214,4.0,-0.016985686
2016-06-08 00:00:00+00,SHORT,2452,0.30187768512981467,-0.007886788,4.0,-0.009302279
2016-06-08 00:00:00+00,SHORT,2548,0.4235720769980819,-0.020209622,4.0,-0.031383682
2016-06-08 00:00:00+00,SHORT,3815,0.4385270733408972,0.008837792,4.0,0.0071350127
2016-06-09 00:00:00+00,SHORT,2452,0.14752850289646807,-0.01626143,4.0,-0.018893111
2016-06-09 00:00:00+00,SHORT,3815,0.40568425788171975,-0.0071588196,4.0,-0.016405432
2016-06-10 00:00:00+00,SHORT,920,0.9294955344578245,-0.00453144,4.0,-0.017056497
2016-06-20 00:00:00+00,SHORT,3153,0.1573407194290932,-0.01882925,5.0,-9.3568146E-4
2016-06-21 00:00:00+00,SHORT,64,0.24005504782760062,-0.01837958,4.0,-0.020668816
2016-06-21 00:00:00+00,SHORT,3067,0.2608759043632995,-0.01798897,4.0,-0.009455185
2016-06-23 00:00:00+00,SHORT,2066,0.048696503267083434,-0.02033291,5.0,-0.007688295
2016-06-23 00:00:00+00,SHORT,2397,0.0,-0.018097218,5.0,-0.007518899
2016-06-23 00:00:00+00,SHORT,2567,0.08722936508134707,-0.013301627,5.0,0.012410393
2016-06-23 00:00:00+00,SHORT,2896,0.4091977285269772,8.114584E-4,4.0,0.0019297879
2016-06-23 00:00:00+00,SHORT,1191,0.0,-0.020318834,5.0,-0.003223137
2016-06-23 00:00:00+00,SHORT,3271,1.0,-0.006305667,4.0,-0.0018514107
2016-06-23 00:00:00+00,SHORT,1896,0.04401381818384199,-0.013870297,4.0,-0.0023818556
2016-07-01 00:00:00+00,SHORT,3815,0.40063780599181226,-0.015562145,4.0,-0.021488769
2016-07-14 00:00:00+00,SHORT,3744,0.8516820250516279,0.008469318,4.0,0.0027708958
2016-07-27 00:00:00+00,SHORT,765,0.0,-0.014608053,4.0,-0.048405636
2016-07-28 00:00:00+00,SHORT,2175,0.0,-0.018699992,4.0,-0.0214601
2016-07-29 00:00:00+00,SHORT,2175,0.0,-0.01117566,4.0,-0.017658042
2016-08-10 00:00:00+00,SHORT,580,0.0,-0.019780634,4.0,-0.0032718952
2016-08-23 00:00:00+00,SHORT,1069,0.3024890769792077,-0.009859645,6.0,-0.0049988595
2016-08-24 00:00:00+00,SHORT,1069,0.39787060877267605,-0.019953573,5.0,-0.028479774
2016-09-02 00:00:00+00,SHORT,3890,0.975427513199222,-0.0028020106,5.0,0.00900504
2016-09-06 00:00:00+00,SHORT,3890,0.859603675652415,-0.0059187775,4.0,-0.0011340053
2016-09-07 00:00:00+00,SHORT,988,1.0,-0.020046912,5.0,-0.008827501
2016-09-07 00:00:00+00,SHORT,3890,0.8045910293865333,-0.008377548,4.0,-0.009877716
2016-09-08 00:00:00+00,SHORT,2638,1.0,0.0013807534,5.0,-0.0042927274
2016-09-08 00:00:00+00,SHORT,2896,0.3367304025842429,-0.020481754,4.0,-0.022559717
2016-10-05 00:00:00+00,SHORT,2764,1.0,-0.0032747786,4.0,0.0017507367
2016-10-06 00:00:00+00,SHORT,2764,0.8571428571428572,-0.012301119,4.0,-0.013440575
2016-10-06 00:00:00+00,SHORT,3629,0.36563745465147013,-0.0091411285,4.0,-0.010802566
2016-10-10 00:00:00+00,SHORT,133,0.09687659943298865,-0.020372547,4.0,-0.01971471
2016-10-10 00:00:00+00,SHORT,844,1.0,-0.015065437,4.0,-0.014160439
2016-10-10 00:00:00+00,SHORT,2979,1.0,-0.0136258025,4.0,-0.015704371
2016-10-10 00:00:00+00,SHORT,3142,1.0,-0.01781697,4.0,-0.023662593
2016-10-11 00:00:00+00,SHORT,2979,0.9090909090909091,-0.019612068,4.0,-0.020277455
2016-10-12 00:00:00+00,SHORT,2979,0.8181818181818181,-0.019616732,4.0,-0.01818878
2016-10-18 00:00:00+00,SHORT,862,0.22968940794518755,-0.020166053,4.0,-0.022994677
2016-10-28 00:00:00+00,SHORT,897,0.0,-0.016915485,4.0,-0.022532992
2016-10-31 00:00:00+00,SHORT,2617,0.3467804392005285,-0.012022161,4.0,-0.015640141
2016-11-10 00:00:00+00,SHORT,522,0.594395120961148,0.0049404916,4.0,-0.017814392
2016-11-11 00:00:00+00,SHORT,522,0.5140868842220472,-0.0072356705,4.0,-0.031664334
2016-11-28 00:00:00+00,SHORT,3114,0.3048399352557163,-0.013138674,4.0,-0.043281242
2016-11-29 00:00:00+00,SHORT,3114,0.27470330526518727,-0.01715282,4.0,-0.048693128
2016-12-07 00:00:00+00,SHORT,4123,0.0,-0.013168714,5.0,-0.015884973
2016-12-07 00:00:00+00,SHORT,934,0.0,-0.018511266,4.0,-0.03480096
2016-12-08 00:00:00+00,SHORT,522,0.0,-0.0180971,4.0,-0.012575755
2016-12-09 00:00:00+00,SHORT,2261,0.8237356231527746,-0.019364063,4.0,-3.4347558E-4
2016-12-09 00:00:00+00,SHORT,253,0.0,0.0069336146,5.0,0.0069426387
2016-12-09 00:00:00+00,SHORT,3782,0.4663326266525709,-0.018029572,4.0,-0.025098803
2016-12-09 00:00:00+00,SHORT,1919,0.47442833102221643,-0.0072247563,4.0,0.0079714265
2017-01-10 00:00:00+00,SHORT,2751,0.0,-0.02037592,4.0,-0.013749656
2017-01-11 00:00:00+00,SHORT,3641,0.0,-0.01772986,5.0,0.0014000706
2017-01-24 00:00:00+00,SHORT,273,0.0,-0.01348536,5.0,-0.047944147
2017-02-03 00:00:00+00,SHORT,4153,0.0,-0.02046643,4.0,-0.021223398
2017-02-03 00:00:00+00,SHORT,2139,0.6051731841918312,-0.012285113,6.0,-0.01025412
2017-02-15 00:00:00+00,SHORT,85,0.6060684999781162,-0.013421047,4.0,-0.01272486
2017-02-16 00:00:00+00,SHORT,3882,0.1992015303204552,-0.019023094,4.0,-0.008272679
2017-02-21 00:00:00+00,SHORT,3824,0.0,-0.008606259,4.0,-0.012962594
2017-03-01 00:00:00+00,SHORT,200,0.3415400827669957,-0.020016631,4.0,-0.03806025
2017-03-01 00:00:00+00,SHORT,1139,0.4215224250450377,-0.013331939,5.0,-0.0075820964
2017-03-01 00:00:00+00,SHORT,1410,0.4345575370607582,-0.010430326,4.0,-0.012250324
2017-03-02 00:00:00+00,SHORT,557,0.415473468338282,-0.018066725,5.0,-0.016012687
2017-03-02 00:00:00+00,SHORT,3519,0.3826581200341442,-0.0148132015,5.0,-0.023048682
2017-03-03 00:00:00+00,SHORT,557,0.4230190051236233,-0.016781382,4.0,-0.015408544
2017-03-03 00:00:00+00,SHORT,3519,0.528915444140012,-0.0059904526,4.0,-0.013439977
2017-03-06 00:00:00+00,SHORT,3519,0.2676284455992202,-0.013054374,5.0,-0.020766584
2017-03-07 00:00:00+00,SHORT,3519,0.22178852811106645,-0.019723386,6.0,-0.026758188
2017-03-08 00:00:00+00,SHORT,3065,0.26732923853770946,-0.002343891,4.0,0.009404006
2017-03-22 00:00:00+00,SHORT,1410,0.1054045139438714,-0.01725695,4.0,-0.006926089
2017-04-06 00:00:00+00,SHORT,3271,0.0,-0.017568054,4.0,-0.011169655
2017-04-07 00:00:00+00,SHORT,1022,0.5152317909967115,-0.019831795,5.0,-0.021541093
2017-04-10 00:00:00+00,SHORT,3271,0.0,-0.018253587,4.0,-0.011187664
2017-04-11 00:00:00+00,SHORT,3271,0.0,-0.018496308,4.0,-0.009668775
2017-04-13 00:00:00+00,SHORT,1191,0.14564705291012264,-0.017428948,4.0,-0.006387565
2017-04-17 00:00:00+00,SHORT,1897,0.0,-0.015391137,6.0,-0.024563821
2017-04-24 00:00:00+00,SHORT,3473,0.8263583359478913,-0.007748288,4.0,-0.01876439
2017-04-25 00:00:00+00,SHORT,1258,0.23498561087958908,-0.010702888,5.0,-0.0091698645
2017-04-25 00:00:00+00,SHORT,3744,0.423965168066041,-0.0061146617,5.0,0.010713672
2017-04-26 00:00:00+00,SHORT,1072,0.0,-0.011187376,4.0,-0.011104671
2017-04-26 00:00:00+00,SHORT,3244,0.0,-0.017124038,5.0,-0.024277398
2017-04-26 00:00:00+00,SHORT,1258,0.19014616995954772,-0.014197151,4.0,-0.014230741
2017-04-26 00:00:00+00,SHORT,1463,0.6208153262745568,-0.0075329863,4.0,5.0757086E-4
