time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,price_drift_5_df005
2016-08-03 00:00:00+00,LONG,3743,1.0,-0.12855007,-0.0862069
2016-08-19 00:00:00+00,LONG,1171,0.0,-0.16885795,-0.06753434
2016-08-19 00:00:00+00,LONG,1960,1.0,-0.13304476,-0.06095003
2016-08-24 00:00:00+00,LONG,1404,0.0,-0.12618296,-0.07666667
2016-08-25 00:00:00+00,LONG,4171,0.0,-0.114730045,-0.09199438
2016-08-25 00:00:00+00,LONG,1171,0.0,-0.16080993,-0.050406504
2016-08-30 00:00:00+00,LONG,158,0.0,-0.11299435,-0.054623656
2016-09-01 00:00:00+00,LONG,3822,0.0,-0.11081098,-0.09137405
2016-09-12 00:00:00+00,LONG,1652,0.42591679992693143,-0.14547315,-0.05342069
2016-09-14 00:00:00+00,LONG,2349,0.0,-0.12975779,-0.053240117
2016-09-14 00:00:00+00,LONG,429,1.3903097331979417E-17,-0.11627907,-0.059895832
2016-09-14 00:00:00+00,LONG,1694,0.9090909090909091,-0.16271621,-0.05835735
2016-09-14 00:00:00+00,LONG,3851,1.0,-0.16456835,-0.07745779
2016-09-15 00:00:00+00,LONG,429,0.14878862777513155,-0.12029161,-0.051114023
2016-09-15 00:00:00+00,LONG,3851,0.573411170490932,-0.1261302,-0.054767728
2016-09-15 00:00:00+00,LONG,3947,0.9555555555555556,-0.15462185,-0.092057765
2016-09-16 00:00:00+00,LONG,1615,1.0,-0.1611842,-0.07608695
2016-09-19 00:00:00+00,LONG,2569,0.17507935172351077,-0.15818839,-0.09267775
2016-09-19 00:00:00+00,LONG,1474,0.0,-0.14555766,-0.055744916
2016-09-19 00:00:00+00,LONG,3947,0.9111111111111111,-0.14043993,-0.05925926
2016-09-20 00:00:00+00,LONG,3233,1.0,-0.15729266,-0.05048335
2016-09-20 00:00:00+00,LONG,1198,0.0,-0.11231101,-0.054085154
2016-09-29 00:00:00+00,LONG,3594,0.9411764705882353,-0.11781609,-0.06116208
2016-10-03 00:00:00+00,LONG,988,0.7440800807467384,-0.12484806,-0.06925208
2016-10-04 00:00:00+00,LONG,988,0.7689566634586978,-0.14170665,-0.07922794
2016-10-05 00:00:00+00,LONG,988,0.6666249850873611,-0.13228776,-0.07269084
2016-10-06 00:00:00+00,LONG,988,0.6408118236086525,-0.12281603,-0.068909094
2016-10-11 00:00:00+00,LONG,88,0.0,-0.15206674,-0.057732828
2016-10-13 00:00:00+00,LONG,394,0.4782303682774203,-0.122367896,-0.05193133
2016-10-13 00:00:00+00,LONG,3310,0.6277399182424616,-0.11147413,-0.068757705
2016-10-14 00:00:00+00,LONG,2508,0.9666666666666667,-0.10789981,-0.05817738
2016-10-18 00:00:00+00,LONG,1534,0.0,-0.13338926,-0.09093576
2016-10-27 00:00:00+00,LONG,153,0.566816397492124,-0.110570826,-0.08073856
2016-10-27 00:00:00+00,LONG,874,0.0,-0.13253675,-0.07789713
2016-10-31 00:00:00+00,LONG,2070,0.3763150899472522,-0.13346228,-0.091687314
2016-11-01 00:00:00+00,LONG,2070,0.0,-0.10962451,-0.060350716
2016-11-01 00:00:00+00,LONG,4194,1.0,-0.11741829,-0.06127066
2016-11-01 00:00:00+00,LONG,712,1.0,-0.11506525,-0.053299494
2016-11-01 00:00:00+00,LONG,1770,0.0,-0.1122449,-0.059921414
2016-11-02 00:00:00+00,LONG,2050,0.5924259491742286,-0.11850908,-0.068350166
2016-11-02 00:00:00+00,LONG,3261,1.0,-0.17391305,-0.07424594
2016-11-02 00:00:00+00,LONG,3283,0.0,-0.18258643,-0.086695276
2016-11-03 00:00:00+00,LONG,15,0.7141229159491613,-0.11831519,-0.09062805
2016-11-03 00:00:00+00,LONG,2070,0.19345543266409143,-0.111860715,-0.072710745
2016-11-03 00:00:00+00,LONG,2107,0.0,-0.12350347,-0.056949154
2016-11-03 00:00:00+00,LONG,2816,0.0,-0.13938527,-0.05383104
2016-11-04 00:00:00+00,LONG,195,1.0,-0.18873577,-0.06736465
2016-11-04 00:00:00+00,LONG,3283,0.0,-0.16723017,-0.072153
2016-11-08 00:00:00+00,LONG,874,0.92,-0.16239114,-0.07921828
2016-11-09 00:00:00+00,LONG,1011,0.0,-0.11388889,-0.08802859
2016-11-10 00:00:00+00,LONG,1011,0.0,-0.116497084,-0.052592866
2016-11-11 00:00:00+00,LONG,1011,0.4697522227847455,-0.14670454,-0.08771717
2016-11-14 00:00:00+00,LONG,4215,0.875,-0.16171792,-0.061721068
2016-11-14 00:00:00+00,LONG,2497,0.5759593563456803,-0.117612004,-0.059667613
2016-11-14 00:00:00+00,LONG,2920,0.7143358808776027,-0.15955734,-0.06366286
2016-11-14 00:00:00+00,LONG,1011,0.0,-0.14414415,-0.08861974
2016-11-15 00:00:00+00,LONG,2686,1.0,-0.167002,-0.067567565
2016-11-15 00:00:00+00,LONG,2920,0.7358938615973691,-0.16539542,-0.08975481
2016-11-16 00:00:00+00,LONG,2686,0.96,-0.17928287,-0.074157305
2016-11-16 00:00:00+00,LONG,1022,0.36508014891134966,-0.116838485,-0.07553957
2016-11-17 00:00:00+00,LONG,2686,0.92,-0.16666667,-0.075723834
2016-11-18 00:00:00+00,LONG,2686,0.88,-0.168,-0.05882353
2016-12-01 00:00:00+00,LONG,212,1.0,-0.12305688,-0.054317288
2016-12-01 00:00:00+00,LONG,1356,1.0,-0.11445652,-0.06205388
2016-12-02 00:00:00+00,LONG,1790,0.5698778936781538,-0.13469167,-0.06251221
2016-12-05 00:00:00+00,LONG,19,0.9777777777777777,-0.11882998,-0.056751467
2016-12-16 00:00:00+00,LONG,4137,0.9767441860465116,-0.123674914,-0.06465517
2016-12-19 00:00:00+00,LONG,1610,0.9583333333333334,-0.16768293,-0.06825939
2016-12-20 00:00:00+00,LONG,356,0.31465904637099695,-0.1408574,-0.091581866
2016-12-20 00:00:00+00,LONG,1610,0.9189189189189189,-0.13580246,-0.069767445
2016-12-21 00:00:00+00,LONG,167,0.0,-0.14146341,-0.06317982
2016-12-21 00:00:00+00,LONG,1888,0.9111111111111111,-0.11671088,-0.06460674
2016-12-22 00:00:00+00,LONG,2125,0.27374083610590183,-0.15406977,-0.07028754
2016-12-22 00:00:00+00,LONG,167,0.0,-0.13713033,-0.08671458
2016-12-23 00:00:00+00,LONG,1114,0.0,-0.11433716,-0.06532066
2017-01-06 00:00:00+00,LONG,3847,0.5110982513163523,-0.14032358,-0.056030065
2017-01-12 00:00:00+00,LONG,799,0.0,-0.11326738,-0.07721753
2017-01-13 00:00:00+00,LONG,401,0.0,-0.13700168,-0.093444556
2017-01-23 00:00:00+00,LONG,191,0.9032258064516129,-0.13900955,-0.06332703
2017-02-02 00:00:00+00,LONG,3802,0.5603820145252689,-0.123813294,-0.054227155
2017-02-09 00:00:00+00,LONG,1072,0.631130936930985,-0.12429146,-0.058703426
2017-02-22 00:00:00+00,LONG,1610,0.0,-0.10803324,-0.06936416
2017-02-27 00:00:00+00,LONG,1610,0.0,-0.13157895,-0.09174312
2017-03-01 00:00:00+00,LONG,1748,0.22407129661634814,-0.13844834,-0.05500705
2017-03-06 00:00:00+00,LONG,2742,1.0,-0.15356617,-0.0645532
2017-03-10 00:00:00+00,LONG,1610,0.6812106877427566,-0.15921788,-0.07098766
2017-03-15 00:00:00+00,LONG,1694,0.29029102038831245,-0.1878453,-0.078947365
2017-03-15 00:00:00+00,LONG,3743,0.0,-0.12390244,-0.06943005
2017-03-20 00:00:00+00,LONG,588,0.17045795394036709,-0.16796048,-0.05830671
2017-03-22 00:00:00+00,LONG,588,0.23960792047198876,-0.15,-0.08145161
2017-03-28 00:00:00+00,LONG,3111,0.6923076923076923,-0.16695206,-0.05258033
2017-04-06 00:00:00+00,LONG,3847,1.0,-0.13352638,-0.059049617
2017-04-13 00:00:00+00,LONG,3594,0.0,-0.14310955,-0.05550146
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,-0.112557426,-0.08306962
2017-05-09 00:00:00+00,LONG,356,0.0,-0.112227805,-0.067722075
2017-05-10 00:00:00+00,LONG,3847,0.48902740095384645,-0.17632596,-0.06237505
2017-06-06 00:00:00+00,LONG,2175,1.0,-0.10942174,-0.07888631
2017-06-12 00:00:00+00,LONG,2554,0.0,-0.122622624,-0.0845953
2017-06-15 00:00:00+00,LONG,3649,1.0,-0.11287989,-0.073576204
2017-06-15 00:00:00+00,LONG,1615,1.0,-0.18787879,-0.07586207
2017-06-16 00:00:00+00,LONG,1615,0.9642857142857143,-0.15360501,-0.065743946
2017-06-20 00:00:00+00,LONG,2550,1.0,-0.1238431,-0.05871212
2017-06-21 00:00:00+00,LONG,2898,0.0,-0.16648841,-0.0583971
2017-06-21 00:00:00+00,LONG,874,0.5974717436882154,-0.15149741,-0.0908472
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,-0.11825861,-0.053695954
2017-06-21 00:00:00+00,LONG,1694,0.5177622305574441,-0.1309255,-0.07673861
2017-06-22 00:00:00+00,LONG,874,0.609205902383226,-0.17102775,-0.08035323
2017-06-23 00:00:00+00,LONG,1195,0.5744978941280524,-0.16823262,-0.06069907
2017-06-29 00:00:00+00,LONG,629,0.9116911507246246,-0.11655948,-0.050129645
2017-06-30 00:00:00+00,LONG,3631,0.5773233517458778,-0.10893388,-0.08058643
2017-07-03 00:00:00+00,LONG,2305,1.0,-0.122527406,-0.06510504
2017-07-03 00:00:00+00,LONG,3429,0.9310344827586207,-0.11822003,-0.06562364
2017-07-03 00:00:00+00,LONG,3631,0.6213577407137513,-0.12064195,-0.059020925
2017-07-03 00:00:00+00,LONG,3830,0.6183957581001017,-0.12710674,-0.06330068
2017-07-06 00:00:00+00,LONG,3830,0.9259259259259259,-0.12893982,-0.07422916
2017-07-06 00:00:00+00,LONG,1865,1.0,-0.15481728,-0.06332842
2017-07-11 00:00:00+00,LONG,663,0.3861021087599418,-0.14680083,-0.068450704
2017-07-11 00:00:00+00,LONG,1004,0.725,-0.13454546,-0.0530504
2017-08-11 00:00:00+00,LONG,2421,0.0,-0.11556309,-0.07797443
2017-08-14 00:00:00+00,LONG,2421,0.0,-0.13392791,-0.07506734
2017-08-14 00:00:00+00,LONG,3502,0.44386573667350043,-0.17485265,-0.05899925
2017-08-14 00:00:00+00,LONG,1790,0.3761091518759145,-0.14889556,-0.066267766
2017-08-15 00:00:00+00,LONG,2421,0.0,-0.14504564,-0.0629168
2017-08-15 00:00:00+00,LONG,1790,0.37723745973502076,-0.14744027,-0.068883255
2017-08-17 00:00:00+00,LONG,3352,0.0,-0.15370867,-0.08058252
2017-08-18 00:00:00+00,LONG,2716,0.021739130434782594,-0.117713004,-0.051578693
2017-08-18 00:00:00+00,LONG,3352,0.0,-0.13214286,-0.06628242
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,-0.12363842,-0.059653915
2017-08-21 00:00:00+00,LONG,2716,0.0,-0.12980339,-0.07328099
2017-08-21 00:00:00+00,LONG,1462,0.9696785342468658,-0.17285047,-0.05218941
2017-08-21 00:00:00+00,LONG,4061,0.0,-0.132264,-0.06792826
2017-08-23 00:00:00+00,LONG,2006,0.0,-0.11642599,-0.0702754
2017-08-29 00:00:00+00,LONG,3895,0.0,-0.15696031,-0.08577596
2017-08-30 00:00:00+00,LONG,3895,0.0,-0.16335645,-0.07967767
2017-08-31 00:00:00+00,LONG,3895,0.0,-0.10872283,-0.05434085
2017-09-06 00:00:00+00,LONG,3684,0.8175537259670791,-0.11941348,-0.08851683
2017-09-07 00:00:00+00,LONG,836,1.0,-0.122515656,-0.061034232
2017-09-07 00:00:00+00,LONG,3684,0.7581041951085343,-0.11183059,-0.08231167
2017-09-08 00:00:00+00,LONG,2067,0.7356347316671427,-0.14416476,-0.056032307
2017-09-08 00:00:00+00,LONG,2072,0.7909523653836413,-0.12519592,-0.0557459
2017-09-08 00:00:00+00,LONG,397,0.0,-0.14571384,-0.08515936
2017-10-12 00:00:00+00,LONG,2421,0.0,-0.15724993,-0.08870222
2017-10-16 00:00:00+00,LONG,3436,0.9655172413793104,-0.13118279,-0.075655885
2017-10-24 00:00:00+00,LONG,243,0.0,-0.10918775,-0.06127222
2017-10-25 00:00:00+00,LONG,2085,0.3746470885840733,-0.11781609,-0.058282208
2017-10-26 00:00:00+00,LONG,3283,0.0,-0.13179813,-0.06736842
2017-10-26 00:00:00+00,LONG,1770,0.31034482758620685,-0.120579466,-0.083684795
2017-10-27 00:00:00+00,LONG,712,0.2868920607027087,-0.17740338,-0.078801334
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,-0.11411553,-0.08837952
2017-10-27 00:00:00+00,LONG,4073,1.0,-0.16821465,-0.05260065
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,-0.16546018,-0.093258426
2017-10-30 00:00:00+00,LONG,788,0.95,-0.108524576,-0.061118033
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,-0.1250881,-0.050840978
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,-0.16168898,-0.08436445
2017-10-31 00:00:00+00,LONG,3429,0.5218552232335315,-0.16394958,-0.065031484
2017-11-01 00:00:00+00,LONG,3429,0.5789473684210527,-0.17644037,-0.06592873
2017-11-02 00:00:00+00,LONG,3486,0.0,-0.1173913,-0.06451613
2017-11-02 00:00:00+00,LONG,3822,0.22703514346507328,-0.15703835,-0.08250301
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,-0.15159129,-0.054048378
2017-11-08 00:00:00+00,LONG,2349,1.0,-0.14956437,-0.07282322
2017-11-08 00:00:00+00,LONG,3822,0.15574265518225677,-0.14398633,-0.051981423
2017-11-09 00:00:00+00,LONG,4061,1.0,-0.12458472,-0.077498406
2017-11-10 00:00:00+00,LONG,4061,0.22715660864257603,-0.11000289,-0.08785185
2017-11-13 00:00:00+00,LONG,444,0.682111710740804,-0.15075639,-0.05403835
2017-11-14 00:00:00+00,LONG,394,1.0,-0.11970383,-0.06345733
2017-11-14 00:00:00+00,LONG,1848,1.0,-0.18398252,-0.05872457
2017-11-15 00:00:00+00,LONG,433,0.5018573621632536,-0.14534439,-0.055773832
2017-11-15 00:00:00+00,LONG,675,0.8125358298290939,-0.18927445,-0.054210898
2017-11-15 00:00:00+00,LONG,1262,1.0,-0.16416465,-0.06170155
2017-11-15 00:00:00+00,LONG,3851,1.0,-0.11757064,-0.05165794
2017-11-15 00:00:00+00,LONG,1879,1.0,-0.129656,-0.05730261
2017-11-16 00:00:00+00,LONG,2070,0.0,-0.11116576,-0.061542455
2017-11-16 00:00:00+00,LONG,523,0.0,-0.107988164,-0.07910813
2017-11-16 00:00:00+00,LONG,1262,0.9787234042553191,-0.14730598,-0.058406115
2017-11-20 00:00:00+00,LONG,4150,0.30165848002525214,-0.11904762,-0.09211295
2017-11-22 00:00:00+00,LONG,4150,0.4077797667356168,-0.13785395,-0.08861756
2017-11-24 00:00:00+00,LONG,3649,0.6666666666666667,-0.14612295,-0.05922396
2017-12-05 00:00:00+00,LONG,2835,1.0,-0.11501155,-0.09280303
2017-12-06 00:00:00+00,LONG,191,0.21136388665362024,-0.16177703,-0.07663897
2017-12-06 00:00:00+00,LONG,2305,0.0,-0.10857889,-0.053483352
2017-12-06 00:00:00+00,LONG,3963,1.0,-0.119804405,-0.08288044
2017-12-07 00:00:00+00,LONG,191,0.16096791074600383,-0.16680498,-0.07805326
2017-12-07 00:00:00+00,LONG,2816,1.0,-0.14675926,-0.05680655
2017-12-07 00:00:00+00,LONG,3596,0.22866255690276308,-0.12658747,-0.057471264
2017-12-07 00:00:00+00,LONG,1888,0.33030199602305327,-0.11652174,-0.06445672
2017-12-08 00:00:00+00,LONG,191,0.15438411963871906,-0.15115286,-0.07362535
2017-12-08 00:00:00+00,LONG,2816,0.9705882352941176,-0.1175644,-0.058
2017-12-08 00:00:00+00,LONG,3556,0.0,-0.14827861,-0.063590854
2017-12-08 00:00:00+00,LONG,1888,0.9705882352941176,-0.17886178,-0.059590317
2017-12-19 00:00:00+00,LONG,1004,0.9642857142857143,-0.16043307,-0.09158679
2017-12-19 00:00:00+00,LONG,1652,1.0,-0.16026762,-0.06946504
2017-12-20 00:00:00+00,LONG,1004,0.9285714285714286,-0.114754096,-0.06996771
2017-12-21 00:00:00+00,LONG,3310,0.2878151524575282,-0.12826033,-0.063678406
2017-12-26 00:00:00+00,LONG,153,0.4468916168672211,-0.12254671,-0.05066463
2018-01-24 00:00:00+00,LONG,157,0.0,-0.13388672,-0.08655747
2018-01-30 00:00:00+00,LONG,188,0.9473684210526316,-0.15151516,-0.05970149
2018-02-02 00:00:00+00,LONG,3556,0.0,-0.13611123,-0.050805006
2018-02-05 00:00:00+00,LONG,429,0.0,-0.11293942,-0.087692305
2018-02-06 00:00:00+00,LONG,2405,1.0,-0.11256454,-0.07366151
2018-02-06 00:00:00+00,LONG,765,0.0,-0.16027747,-0.07021119
2018-02-06 00:00:00+00,LONG,2999,0.0,-0.13108076,-0.065463915
2018-02-08 00:00:00+00,LONG,4172,0.8846153846153846,-0.11611559,-0.07265774
2018-02-08 00:00:00+00,LONG,388,1.0,-0.1228232,-0.07062561
2018-02-08 00:00:00+00,LONG,1910,0.9473684210526316,-0.109922506,-0.054322533
2018-02-08 00:00:00+00,LONG,1939,0.8420479729952997,-0.13698517,-0.09010378
2018-02-09 00:00:00+00,LONG,2305,1.0,-0.1345612,-0.07366246
2018-02-09 00:00:00+00,LONG,429,0.0,-0.15069495,-0.064464144
2018-02-09 00:00:00+00,LONG,475,0.0,-0.11670904,-0.06506849
2018-02-09 00:00:00+00,LONG,502,0.38025946348982664,-0.13368146,-0.07505254
2018-02-09 00:00:00+00,LONG,2690,1.0,-0.12760349,-0.072849534
2018-02-09 00:00:00+00,LONG,2938,0.31230174514338116,-0.1342312,-0.06925676
2018-02-09 00:00:00+00,LONG,984,0.0,-0.15450644,-0.061532356
2018-02-09 00:00:00+00,LONG,4020,0.37444079303709704,-0.124323316,-0.0862875
2018-02-12 00:00:00+00,LONG,2725,0.0,-0.14460094,-0.056740526
2018-02-12 00:00:00+00,LONG,1817,0.0,-0.12652124,-0.056079406
2018-02-13 00:00:00+00,LONG,262,0.9607843137254902,-0.124308005,-0.05125409
2018-02-13 00:00:00+00,LONG,765,0.8461538461538461,-0.18150273,-0.07803044
2018-02-13 00:00:00+00,LONG,3378,0.3174267429640183,-0.1461318,-0.057813913
2018-02-13 00:00:00+00,LONG,1381,0.0,-0.116105735,-0.05635767
2018-02-13 00:00:00+00,LONG,3521,0.0,-0.12014292,-0.06435526
2018-02-13 00:00:00+00,LONG,1817,0.0,-0.13520934,-0.064124785
2018-02-14 00:00:00+00,LONG,1817,0.0,-0.13074286,-0.059826948
2018-03-02 00:00:00+00,LONG,631,0.0,-0.1466403,-0.08237679
2018-03-02 00:00:00+00,LONG,2816,0.6526351807378579,-0.12185687,-0.08835341
2018-03-05 00:00:00+00,LONG,88,0.604578886534329,-0.18731438,-0.052670624
2018-03-05 00:00:00+00,LONG,631,0.26381115031233043,-0.13601601,-0.061452255
2018-03-05 00:00:00+00,LONG,1198,0.49204286102147615,-0.11122346,-0.0624
2018-03-09 00:00:00+00,LONG,1082,0.7028759379516196,-0.11176951,-0.0778532
2018-03-15 00:00:00+00,LONG,1888,0.9830508474576272,-0.12655972,-0.054054055
2018-03-27 00:00:00+00,LONG,1651,0.4216736904258049,-0.16056813,-0.054757386
2018-03-28 00:00:00+00,LONG,411,0.35051082340330775,-0.12236726,-0.050667457
2018-03-28 00:00:00+00,LONG,2550,0.0,-0.12658228,-0.09291903
2018-03-28 00:00:00+00,LONG,3236,0.19534116788672806,-0.11229001,-0.057453997
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,-0.114783876,-0.09010537
2018-03-28 00:00:00+00,LONG,1615,0.0,-0.12573674,-0.08057851
2018-03-28 00:00:00+00,LONG,1651,0.9523809523809523,-0.11700274,-0.056146886
2018-03-28 00:00:00+00,LONG,3851,0.3412949377413608,-0.13256006,-0.072630644
2018-03-29 00:00:00+00,LONG,502,0.0031441887696880997,-0.11551874,-0.054720256
2018-03-29 00:00:00+00,LONG,3830,0.0,-0.11802346,-0.08987527
2018-04-02 00:00:00+00,LONG,874,0.0,-0.117468044,-0.059052564
2018-04-04 00:00:00+00,LONG,2345,0.7550770277904809,-0.12718602,-0.0858706
2018-04-04 00:00:00+00,LONG,3429,1.0,-0.13367794,-0.063266575
2018-04-05 00:00:00+00,LONG,2345,0.6705519299419833,-0.116727106,-0.070372134
2018-04-06 00:00:00+00,LONG,2740,0.935483870967742,-0.11973392,-0.08944954
2018-04-06 00:00:00+00,LONG,3241,0.3755091384123789,-0.11645729,-0.05133542
2018-04-06 00:00:00+00,LONG,3429,0.4988611173636062,-0.18276726,-0.05754876
2018-04-06 00:00:00+00,LONG,3699,0.0,-0.109348916,-0.066287465
2018-04-10 00:00:00+00,LONG,3111,0.45385116482595966,-0.12059104,-0.053360697
2018-04-11 00:00:00+00,LONG,2298,0.5984824768303516,-0.13598166,-0.06959526
2018-04-11 00:00:00+00,LONG,3111,0.935483870967742,-0.109099574,-0.05698437
2018-04-12 00:00:00+00,LONG,2298,0.5332796241189982,-0.11386367,-0.07202707
2018-04-19 00:00:00+00,LONG,2305,0.0,-0.13115503,-0.07586642
2018-04-20 00:00:00+00,LONG,2305,0.0,-0.14432852,-0.0580642
2018-04-23 00:00:00+00,LONG,3596,0.0,-0.108843535,-0.08271335
2018-04-25 00:00:00+00,LONG,2133,0.7583885182130168,-0.12976359,-0.088599406
2018-04-25 00:00:00+00,LONG,2393,1.0,-0.1531789,-0.057045456
2018-04-25 00:00:00+00,LONG,2742,0.6672045759257318,-0.11379254,-0.08338622
2018-04-25 00:00:00+00,LONG,3429,0.75,-0.122147456,-0.05910944
2018-04-27 00:00:00+00,LONG,765,0.9767441860465116,-0.13165666,-0.07809075
2018-04-30 00:00:00+00,LONG,2567,1.0,-0.11814346,-0.062015504
2018-05-01 00:00:00+00,LONG,1404,0.0,-0.12777129,-0.07027363
2018-05-02 00:00:00+00,LONG,2681,0.0,-0.11235695,-0.0765438
2018-05-03 00:00:00+00,LONG,2567,0.0,-0.12680277,-0.07020343
2018-05-03 00:00:00+00,LONG,788,0.9310344827586207,-0.12939139,-0.0898541
2018-05-03 00:00:00+00,LONG,1236,0.31749627496352606,-0.10883721,-0.09126635
2018-05-07 00:00:00+00,LONG,401,1.0,-0.16392323,-0.07973616
2018-05-07 00:00:00+00,LONG,2770,0.0,-0.13426536,-0.0613918
2018-05-07 00:00:00+00,LONG,1453,1.0,-0.12785192,-0.059424326
2018-05-07 00:00:00+00,LONG,1748,0.15125354797905713,-0.108050846,-0.08825122
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.11242158,-0.08793192
2018-05-15 00:00:00+00,LONG,3748,0.3619021797944954,-0.12056213,-0.08468052
2018-05-23 00:00:00+00,LONG,188,0.0,-0.11627907,-0.084337346
2018-05-24 00:00:00+00,LONG,2930,0.0,-0.17847025,-0.053318825
2018-05-25 00:00:00+00,LONG,4247,1.0,-0.12914485,-0.08541056
2018-05-29 00:00:00+00,LONG,1184,0.33715813076263534,-0.111736126,-0.082408875
2018-05-30 00:00:00+00,LONG,4247,0.9130434782608696,-0.14687186,-0.058693245
2018-05-31 00:00:00+00,LONG,4074,1.0,-0.12161599,-0.06557377
2018-06-01 00:00:00+00,LONG,2421,0.4478383931375675,-0.10979745,-0.05801289
2018-06-01 00:00:00+00,LONG,2761,0.0,-0.13891992,-0.0792513
2018-06-01 00:00:00+00,LONG,4074,0.96875,-0.1115352,-0.068060495
2018-06-04 00:00:00+00,LONG,2761,0.0,-0.13001125,-0.08076009
2018-06-05 00:00:00+00,LONG,2761,0.0,-0.14719711,-0.05034233
2018-06-08 00:00:00+00,LONG,796,0.0,-0.15348837,-0.09
2018-06-11 00:00:00+00,LONG,2014,0.0,-0.108754106,-0.08215385
2018-06-12 00:00:00+00,LONG,796,0.9333333333333333,-0.1797235,-0.05820106
2018-06-15 00:00:00+00,LONG,870,0.0,-0.1493216,-0.07469099
2018-06-15 00:00:00+00,LONG,3233,0.0,-0.12352941,-0.08024691
2018-06-18 00:00:00+00,LONG,3233,0.0,-0.11305616,-0.054432347
2018-06-19 00:00:00+00,LONG,3815,0.0,-0.1353777,-0.05349345
2018-06-21 00:00:00+00,LONG,1198,1.0,-0.11075368,-0.07769304
2018-06-21 00:00:00+00,LONG,3815,0.0,-0.118320614,-0.05637255
2018-06-25 00:00:00+00,LONG,2567,0.0,-0.13546918,-0.090504706
2018-06-25 00:00:00+00,LONG,1069,0.0,-0.117145024,-0.055078153
2018-06-27 00:00:00+00,LONG,433,1.0,-0.16348071,-0.07355811
2018-06-27 00:00:00+00,LONG,2041,1.0,-0.13490163,-0.061376072
2018-06-28 00:00:00+00,LONG,335,0.0,-0.1086262,-0.08156547
2018-06-28 00:00:00+00,LONG,3352,0.96875,-0.15484804,-0.053484604
2018-06-29 00:00:00+00,LONG,335,0.29577836008105074,-0.11921459,-0.080190405
2018-06-29 00:00:00+00,LONG,604,0.9375,-0.16201816,-0.053032465
2018-06-29 00:00:00+00,LONG,1195,0.9285714285714286,-0.18734132,-0.06414642
2018-07-02 00:00:00+00,LONG,2550,0.0,-0.13710654,-0.06738633
2018-07-03 00:00:00+00,LONG,2550,0.0,-0.13899848,-0.060284864
2018-07-30 00:00:00+00,LONG,3283,0.0,-0.14243673,-0.09334163
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,-0.16267247,-0.08637084
2018-08-01 00:00:00+00,LONG,3825,0.059747377275944605,-0.13279133,-0.08016608
2018-08-03 00:00:00+00,LONG,3825,0.0,-0.14177442,-0.09140969
2018-08-07 00:00:00+00,LONG,1960,0.42334621183194987,-0.120217815,-0.053050797
2018-08-15 00:00:00+00,LONG,517,0.0,-0.17200854,-0.07185629
2018-08-15 00:00:00+00,LONG,3161,0.0,-0.17016982,-0.052527018
2018-08-16 00:00:00+00,LONG,901,0.0,-0.16992046,-0.074939564
2018-08-22 00:00:00+00,LONG,796,0.0,-0.12616822,-0.055555556
2018-08-23 00:00:00+00,LONG,2905,0.0,-0.13789546,-0.06420306
2018-09-05 00:00:00+00,LONG,3748,1.0,-0.1195171,-0.09173931
2018-09-07 00:00:00+00,LONG,1740,0.0,-0.124434926,-0.08503232
2018-09-10 00:00:00+00,LONG,1740,0.0,-0.1161166,-0.08022061
2018-09-10 00:00:00+00,LONG,3815,0.0,-0.11506456,-0.08050089
2018-09-11 00:00:00+00,LONG,712,0.5442938720098699,-0.11884865,-0.06132542
2018-09-11 00:00:00+00,LONG,1740,0.0,-0.10944206,-0.053951368
2018-09-14 00:00:00+00,LONG,3352,1.0,-0.1376702,-0.06557377
2018-10-02 00:00:00+00,LONG,1009,0.0,-0.15878901,-0.08208326
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,-0.14690235,-0.084867455
2018-10-11 00:00:00+00,LONG,2613,0.0,-0.12969857,-0.07200288
2018-10-11 00:00:00+00,LONG,1360,0.0,-0.11993109,-0.08336784
2018-10-12 00:00:00+00,LONG,4107,1.0,-0.17132142,-0.0687769
2018-10-12 00:00:00+00,LONG,2613,0.0,-0.1287971,-0.064421915
2018-10-12 00:00:00+00,LONG,730,0.962962962962963,-0.1364716,-0.067832164
2018-10-12 00:00:00+00,LONG,3273,0.4719329752375118,-0.11879943,-0.052798584
2018-10-15 00:00:00+00,LONG,4107,0.8745183542634677,-0.14479344,-0.063877046
2018-10-15 00:00:00+00,LONG,2613,0.4241011804366604,-0.118152894,-0.05804104
2018-10-23 00:00:00+00,LONG,516,0.0,-0.116287954,-0.062208712
2018-10-23 00:00:00+00,LONG,2993,0.374887107475057,-0.12806539,-0.051651143
