time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,price_drift_abs_1_df006
2013-06-11 00:00:00+00,LONG,3744,0.6368552891368836,0.025950693,0.01867816
2013-06-20 00:00:00+00,LONG,588,0.6115157897794473,0.036942426,0.010622888
2013-06-20 00:00:00+00,LONG,918,0.35922399888013623,0.026057899,0.019155895
2013-06-21 00:00:00+00,LONG,3052,0.65963206576469,0.023308577,0.009760765
2013-06-21 00:00:00+00,LONG,1022,0.33790450675883377,0.024216324,0.011067584
2013-06-24 00:00:00+00,LONG,405,1.0,0.041415993,0.019314641
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,0.026803305,0.022186559
2013-06-24 00:00:00+00,LONG,617,0.5878495111008045,0.023627196,0.013493976
2013-06-24 00:00:00+00,LONG,2747,0.911476438088782,0.036510423,0.02221212
2013-06-24 00:00:00+00,LONG,2751,1.0,0.025033496,0.016954446
2013-06-24 00:00:00+00,LONG,2877,1.0,0.025734251,0.010764873
2013-06-24 00:00:00+00,LONG,3013,0.7709163418424454,0.051735476,0.009244751
2013-06-24 00:00:00+00,LONG,1022,0.29817341396636166,0.03156503,0.018329939
2013-06-24 00:00:00+00,LONG,1297,0.02200519008361812,0.02388536,0.010894592
2013-06-24 00:00:00+00,LONG,3621,1.0,0.027470605,0.012599948
2013-06-24 00:00:00+00,LONG,3748,0.39797989867744277,0.027033677,0.02183735
2013-06-24 00:00:00+00,LONG,3811,0.6153023328371854,0.027654465,0.015429366
2013-06-24 00:00:00+00,LONG,3882,1.0,0.038073406,0.017048003
2013-06-24 00:00:00+00,LONG,3890,0.0,0.03234436,0.013906447
2013-06-24 00:00:00+00,LONG,2018,0.18703057019338282,0.027379747,0.02123696
2013-06-25 00:00:00+00,LONG,3013,0.6818768404809132,0.03379166,0.010596236
2013-06-26 00:00:00+00,LONG,1244,0.0,0.04840054,0.00958043
2013-06-27 00:00:00+00,LONG,1244,0.586391101623605,0.04354919,0.01660424
2013-07-03 00:00:00+00,LONG,52,0.5535052276381435,0.026764773,0.0077648363
2013-07-10 00:00:00+00,LONG,13,0.31932760872001686,0.028402619,0.0171875
2013-07-31 00:00:00+00,LONG,1368,0.23848492990586861,0.051153455,0.0075805434
2013-08-06 00:00:00+00,LONG,2508,0.35831901373065084,0.06465416,0.018339768
2013-08-07 00:00:00+00,LONG,2508,0.3009121967503175,0.029645937,0.01671583
2013-08-09 00:00:00+00,LONG,3148,0.18748143011084015,0.03172523,0.010351967
2013-08-19 00:00:00+00,LONG,4049,0.18034340491157916,0.036895014,0.011255524
2013-08-20 00:00:00+00,LONG,243,0.41325540036020364,0.023582984,0.01194109
2013-09-05 00:00:00+00,LONG,3310,0.395313489462593,0.037388768,0.013705611
2013-09-18 00:00:00+00,LONG,1171,0.0,0.05175935,0.007614213
2013-10-03 00:00:00+00,LONG,427,0.5892232209388593,0.02300671,0.008920356
2013-10-08 00:00:00+00,LONG,3818,0.0,0.09279302,0.019463992
2013-10-11 00:00:00+00,LONG,1360,0.9310344827586207,0.04228233,0.018311292
2013-10-23 00:00:00+00,LONG,3629,0.48274463733510814,0.025475863,0.0125387795
2013-10-24 00:00:00+00,LONG,3782,0.0,0.029326515,0.011122554
2013-11-01 00:00:00+00,LONG,1306,0.3778854993557426,0.02974119,0.011228309
2013-11-07 00:00:00+00,LONG,1300,1.0,0.023403697,0.023614306
2013-11-12 00:00:00+00,LONG,602,0.0,0.026277695,0.010577347
2013-11-20 00:00:00+00,LONG,907,1.0,0.027478296,0.015306123
2013-12-02 00:00:00+00,LONG,1534,1.0,0.08533403,0.01988304
2013-12-03 00:00:00+00,LONG,1534,0.9772727272727273,0.05544802,0.017899761
2013-12-12 00:00:00+00,LONG,2221,0.0,0.024586132,0.0197972
2013-12-20 00:00:00+00,LONG,2066,0.2943729364775848,0.070616715,0.0086100865
2013-12-23 00:00:00+00,LONG,2066,0.24930886541113445,0.03573561,0.021091811
2013-12-31 00:00:00+00,LONG,2582,0.9545454545454546,0.03035485,0.009139009
2014-01-24 00:00:00+00,LONG,2261,0.0,0.06539525,0.014689266
2014-01-27 00:00:00+00,LONG,2548,0.0,0.025485203,0.02409335
2014-01-29 00:00:00+00,LONG,643,1.0,0.03384776,0.020234292
2014-01-29 00:00:00+00,LONG,844,0.5512067440886221,0.025831595,0.0149836335
2014-01-29 00:00:00+00,LONG,960,0.9736842105263158,0.02624215,0.021416416
2014-02-03 00:00:00+00,LONG,602,1.0,0.03845623,0.0071868584
2014-02-03 00:00:00+00,LONG,1114,0.48589395652201745,0.026796544,0.016627079
2014-02-03 00:00:00+00,LONG,1742,0.46345814035380317,0.035745397,0.021172639
2014-02-03 00:00:00+00,LONG,1816,0.4228347439107332,0.035293646,0.007456638
2014-02-04 00:00:00+00,LONG,2410,1.0,0.023718124,0.020288795
2014-02-04 00:00:00+00,LONG,578,0.8038118861712817,0.023271145,0.018431373
2014-02-04 00:00:00+00,LONG,2972,0.6158193664305285,0.028102042,0.013186286
2014-02-04 00:00:00+00,LONG,3040,0.7288079835176339,0.024650358,0.019763894
2014-02-04 00:00:00+00,LONG,3595,0.4016613115893074,0.03171382,0.008212255
2014-02-04 00:00:00+00,LONG,1927,0.0,0.03470653,0.01062323
2014-02-05 00:00:00+00,LONG,2499,1.0,0.03313774,0.012489108
2014-02-06 00:00:00+00,LONG,594,0.5173385500024095,0.028757144,0.018049289
2014-02-06 00:00:00+00,LONG,1064,0.0,0.027746,0.010296412
2014-02-07 00:00:00+00,LONG,799,0.5812866777099813,0.029805446,0.01150188
2014-03-13 00:00:00+00,LONG,2213,0.0,0.08645284,0.01088358
2014-03-28 00:00:00+00,LONG,2221,0.4132657059684875,0.12544003,0.01590909
2014-03-31 00:00:00+00,LONG,2221,0.32857059523237075,0.08859712,0.021073904
2014-04-02 00:00:00+00,LONG,2221,0.1556958910626445,0.02957731,0.009176788
2014-04-10 00:00:00+00,LONG,1280,0.14516724704457828,0.067697294,0.008489136
2014-04-15 00:00:00+00,LONG,1652,0.4087457502232718,0.05365772,0.019020174
2014-04-15 00:00:00+00,LONG,1919,0.72719046004524,0.02321246,0.01358548
2014-04-22 00:00:00+00,LONG,88,0.674240203284373,0.031729043,0.0069648093
2014-04-29 00:00:00+00,LONG,3699,0.5480852413327298,0.025951674,0.01618497
2014-05-02 00:00:00+00,LONG,937,0.6501756057796185,0.051641867,0.013799805
2014-05-05 00:00:00+00,LONG,937,0.6111835749797404,0.033555534,0.0082774935
2014-05-12 00:00:00+00,LONG,3683,0.42691946136125325,0.03766544,0.01791572
2014-05-15 00:00:00+00,LONG,2835,0.5212285018192404,0.0240832,0.012880562
2014-05-15 00:00:00+00,LONG,3837,0.8013109204018807,0.031056453,0.009478673
2014-05-29 00:00:00+00,LONG,356,0.0,0.03038816,0.0090556275
2014-05-30 00:00:00+00,LONG,1888,0.0,0.024956249,0.0097402595
2014-06-16 00:00:00+00,LONG,3825,0.5705956186656254,0.02938157,0.007902907
2014-07-31 00:00:00+00,LONG,2248,0.0,0.030408842,0.016990641
2014-07-31 00:00:00+00,LONG,2877,0.0,0.068713106,0.01826678
2014-08-01 00:00:00+00,LONG,2127,0.7964908610397585,0.031395186,0.0211813
2014-08-01 00:00:00+00,LONG,2504,0.8442929692727554,0.030563656,0.012729499
2014-08-01 00:00:00+00,LONG,3137,0.2749545050702498,0.037751656,0.015870864
2014-08-01 00:00:00+00,LONG,3286,0.0,0.028162949,0.008351648
2014-08-01 00:00:00+00,LONG,3703,0.0,0.041171446,0.009562446
2014-08-04 00:00:00+00,LONG,3049,0.0,0.026907489,0.0224658
2014-08-04 00:00:00+00,LONG,1258,0.0,0.030412022,0.009431558
2014-08-05 00:00:00+00,LONG,2127,0.7320064644213913,0.028208654,0.008051235
2014-08-05 00:00:00+00,LONG,2866,0.0,0.033062857,0.014403292
2014-08-06 00:00:00+00,LONG,2877,0.0,0.02345508,0.009833262
2014-08-06 00:00:00+00,LONG,2938,1.0,0.031852324,0.016693346
2014-08-06 00:00:00+00,LONG,1039,1.0,0.027731739,0.016664142
2014-08-06 00:00:00+00,LONG,1308,1.0,0.032461517,0.014071294
2014-08-06 00:00:00+00,LONG,4088,1.0,0.03179808,0.019360859
2014-08-07 00:00:00+00,LONG,440,0.0,0.023826024,0.024555461
2014-08-07 00:00:00+00,LONG,988,0.96,0.041699518,0.016258301
2014-08-07 00:00:00+00,LONG,3594,0.975,0.06607166,0.012690531
2014-08-08 00:00:00+00,LONG,405,0.3104757519531586,0.034442347,0.021711184
2014-08-08 00:00:00+00,LONG,643,0.0,0.026595661,0.015608741
2014-08-08 00:00:00+00,LONG,1699,0.0,0.023585172,0.019020174
2014-08-11 00:00:00+00,LONG,1175,0.5163620164967537,0.03284242,0.019129151
2014-08-11 00:00:00+00,LONG,4073,0.9189189189189189,0.03750392,0.021252058
2014-08-12 00:00:00+00,LONG,1175,0.45389852841206757,0.03546171,0.010409058
2014-09-30 00:00:00+00,LONG,111,0.2909913892641181,0.026322749,0.0093240095
2014-10-10 00:00:00+00,LONG,817,0.9642857142857143,0.05042901,0.00947226
2014-10-13 00:00:00+00,LONG,2106,0.0,0.037607905,0.021306818
2014-10-13 00:00:00+00,LONG,2350,1.0,0.032864805,0.010212766
2014-10-13 00:00:00+00,LONG,2877,0.43075450354929196,0.032605786,0.007930608
2014-10-13 00:00:00+00,LONG,2912,0.8725911314126689,0.03231462,0.020036064
2014-10-13 00:00:00+00,LONG,2993,1.0,0.027252998,0.022300469
2014-10-13 00:00:00+00,LONG,3271,0.7758044682315334,0.058687422,0.019100677
2014-10-13 00:00:00+00,LONG,3581,0.6217803093942226,0.027427385,0.022519352
2014-10-14 00:00:00+00,LONG,3271,0.6904798248496153,0.027466843,0.024036512
2014-10-14 00:00:00+00,LONG,1328,0.8082357621637866,0.07066893,0.017883755
2014-10-15 00:00:00+00,LONG,4097,0.531392189366817,0.026661748,0.020069629
2014-10-15 00:00:00+00,LONG,194,0.0,0.031133184,0.02086825
2014-10-15 00:00:00+00,LONG,200,1.0,0.038195927,0.021914132
2014-10-15 00:00:00+00,LONG,253,0.0,0.025776189,0.01627573
2014-10-15 00:00:00+00,LONG,266,0.6185198038028316,0.023001177,0.014944769
2014-10-15 00:00:00+00,LONG,2425,0.0,0.036363415,0.024134982
2014-10-15 00:00:00+00,LONG,516,0.7414994056025819,0.026421659,0.016415868
2014-10-15 00:00:00+00,LONG,838,0.0,0.026772715,0.014403292
2014-10-15 00:00:00+00,LONG,2986,1.0,0.031999618,0.011805356
2014-10-15 00:00:00+00,LONG,3049,0.5928169983906006,0.024175221,0.015531458
2014-10-15 00:00:00+00,LONG,1022,0.0,0.05153965,0.01759015
2014-10-15 00:00:00+00,LONG,3148,0.9655172413793104,0.024490766,0.020526316
2014-10-15 00:00:00+00,LONG,1368,1.0,0.06297604,0.008762542
2014-10-15 00:00:00+00,LONG,1444,1.0,0.026921635,0.017069967
2014-10-15 00:00:00+00,LONG,3556,0.6397083711512661,0.040945556,0.009640263
2014-10-15 00:00:00+00,LONG,3804,0.0,0.02706643,0.01230425
2014-10-15 00:00:00+00,LONG,1819,1.0,0.031235099,0.01252986
2014-10-15 00:00:00+00,LONG,1869,0.22338904890076622,0.060378782,0.020696143
2014-10-15 00:00:00+00,LONG,3918,0.0,0.026716936,0.010600325
2014-10-15 00:00:00+00,LONG,4020,0.8985673838316898,0.023246164,0.02237569
2014-10-15 00:00:00+00,LONG,4083,0.6551470831581991,0.052166026,0.008967043
2014-10-16 00:00:00+00,LONG,93,0.0,0.023525344,0.010903426
2014-10-16 00:00:00+00,LONG,135,1.0,0.0353045,0.0228812
2014-10-16 00:00:00+00,LONG,4237,0.28676028670929754,0.023534274,0.009244992
2014-10-16 00:00:00+00,LONG,2270,0.8252850197126131,0.030086637,0.008607704
2014-10-16 00:00:00+00,LONG,2408,0.9736842105263158,0.025975477,0.0174472
2014-10-16 00:00:00+00,LONG,395,0.0,0.034978524,0.008525887
2014-10-16 00:00:00+00,LONG,457,0.665429101134024,0.039006926,0.021029731
2014-10-16 00:00:00+00,LONG,869,0.0,0.026322674,0.018518519
2014-10-16 00:00:00+00,LONG,897,0.0,0.03742641,0.010264151
2014-10-16 00:00:00+00,LONG,1022,0.0,0.030987766,0.0125335725
2014-10-16 00:00:00+00,LONG,3098,0.2971094492049296,0.030014522,0.012329822
2014-10-16 00:00:00+00,LONG,1063,0.443230749062991,0.037802856,0.015196189
2014-10-16 00:00:00+00,LONG,3130,0.0,0.045081396,0.010104302
2014-10-16 00:00:00+00,LONG,3218,1.0,0.039576255,0.009473542
2014-10-16 00:00:00+00,LONG,1368,0.9772727272727273,0.040795963,0.013293744
2014-10-16 00:00:00+00,LONG,3469,0.0,0.035061806,0.011367127
2014-10-16 00:00:00+00,LONG,1454,0.9736842105263158,0.038565207,0.011424381
2014-10-16 00:00:00+00,LONG,3513,1.0,0.02845515,0.014089231
2014-10-16 00:00:00+00,LONG,3831,0.0,0.041595783,0.0077785817
2014-10-16 00:00:00+00,LONG,1919,0.0,0.029203182,0.015121074
2014-10-16 00:00:00+00,LONG,1985,0.4309316592252138,0.03453099,0.013589129
2014-10-17 00:00:00+00,LONG,2297,0.3987786268697144,0.03624514,0.019417476
2014-10-17 00:00:00+00,LONG,2393,0.972972972972973,0.04831184,0.02041337
2014-10-17 00:00:00+00,LONG,523,0.0,0.03705763,0.02153432
2014-10-17 00:00:00+00,LONG,2640,0.0,0.12721924,0.012745369
2014-10-17 00:00:00+00,LONG,1447,0.5274814694982785,0.0335886,0.021984216
2014-10-20 00:00:00+00,LONG,523,0.0,0.030334884,0.009034444
2014-10-20 00:00:00+00,LONG,836,0.0,0.030078018,0.016953088
2014-10-20 00:00:00+00,LONG,1677,0.0,0.022980845,0.018917385
2014-10-21 00:00:00+00,LONG,2640,0.0,0.06833251,0.018846389
2014-10-22 00:00:00+00,LONG,2640,0.0,0.032990247,0.023661848
2014-10-23 00:00:00+00,LONG,2990,0.612712424953343,0.028118564,0.013276575
2014-11-06 00:00:00+00,LONG,1551,0.0,0.11066923,0.011163505
2014-11-06 00:00:00+00,LONG,1552,0.0,0.10904196,0.019004256
2014-11-07 00:00:00+00,LONG,1,0.0,0.07592086,0.010635726
2014-11-10 00:00:00+00,LONG,1,0.0,0.042675965,0.014659174
2014-11-10 00:00:00+00,LONG,1551,0.0,0.08159646,0.015122354
2014-11-10 00:00:00+00,LONG,1552,0.3013151409694731,0.08566808,0.013733222
2014-12-16 00:00:00+00,LONG,266,0.7818395527863485,0.03286735,0.015446609
2014-12-16 00:00:00+00,LONG,433,0.0,0.03529479,0.02119621
2014-12-16 00:00:00+00,LONG,1770,0.0,0.026699742,0.011917494
2014-12-16 00:00:00+00,LONG,3882,1.0,0.028225143,0.023587493
2014-12-16 00:00:00+00,LONG,3994,1.0,0.045964137,0.024475524
2014-12-16 00:00:00+00,LONG,2041,0.0,0.032965425,0.018090216
2014-12-17 00:00:00+00,LONG,4171,0.0,0.062359575,0.011030458
2014-12-17 00:00:00+00,LONG,2330,0.17734810311476668,0.04030302,0.011153119
2015-01-13 00:00:00+00,LONG,1742,1.0,0.023228688,0.013305455
2015-01-15 00:00:00+00,LONG,2513,0.5426520528398326,0.03882251,0.010047662
2015-01-15 00:00:00+00,LONG,4000,1.0,0.030953847,0.017610343
2015-01-16 00:00:00+00,LONG,2437,1.0,0.048210345,0.015242243
2015-01-16 00:00:00+00,LONG,413,0.3803442204378402,0.04222229,0.011842106
2015-01-16 00:00:00+00,LONG,652,0.5716595945780962,0.03651982,0.008045734
2015-01-20 00:00:00+00,LONG,2437,0.9736842105263158,0.032073054,0.00847185
2015-01-20 00:00:00+00,LONG,413,0.3610230634235512,0.039777383,0.0078023407
2015-01-20 00:00:00+00,LONG,652,0.5552360550699602,0.034079064,0.0073513966
2015-01-20 00:00:00+00,LONG,2877,0.5679091398935465,0.024813475,0.013927577
2015-01-23 00:00:00+00,LONG,1423,0.4495231962655822,0.05068876,0.012786596
2015-01-27 00:00:00+00,LONG,1423,0.423646559725813,0.04484435,0.009711286
2015-01-30 00:00:00+00,LONG,142,1.0,0.0863002,0.010257483
2015-01-30 00:00:00+00,LONG,1081,0.40585176777014553,0.030837042,0.008388038
2015-01-30 00:00:00+00,LONG,1423,0.4696721644631196,0.030180953,0.020705387
2015-02-02 00:00:00+00,LONG,142,0.9565217391304348,0.07584576,0.007045172
2015-02-02 00:00:00+00,LONG,2543,1.0,0.03386592,0.021782178
2015-02-04 00:00:00+00,LONG,142,0.8695652173913043,0.032702185,0.01073309
2015-03-10 00:00:00+00,LONG,394,1.0,0.025699658,0.008624603
2015-03-13 00:00:00+00,LONG,2643,0.37492259453432697,0.025178079,0.014053716
2015-03-16 00:00:00+00,LONG,433,0.0,0.040678173,0.015432955
2015-03-16 00:00:00+00,LONG,3273,0.16666666666666674,0.11537443,0.020761246
2015-03-17 00:00:00+00,LONG,3273,0.14583333333333337,0.079364724,0.015254238
2015-03-18 00:00:00+00,LONG,817,0.0,0.025921874,0.008810572
2015-03-18 00:00:00+00,LONG,3273,0.125,0.0516858,0.0070993323
2015-04-01 00:00:00+00,LONG,3013,0.0,0.025470827,0.018477863
2015-04-29 00:00:00+00,LONG,1916,1.0,0.083021775,0.02231207
2015-05-01 00:00:00+00,LONG,937,0.0,0.032002304,0.021110468
2015-05-04 00:00:00+00,LONG,1916,0.896551724137931,0.040472377,0.018203702
2015-05-05 00:00:00+00,LONG,2686,0.0,0.07775971,0.024464833
2015-05-05 00:00:00+00,LONG,937,0.0,0.023297647,0.021545732
2015-05-06 00:00:00+00,LONG,2686,0.0,0.049721535,0.015673982
2015-05-06 00:00:00+00,LONG,3596,0.0,0.049489416,0.022457067
2015-05-06 00:00:00+00,LONG,1916,0.8275862068965517,0.03340526,0.007403907
2015-05-26 00:00:00+00,LONG,2716,0.08979806001728886,0.03253402,0.017501509
2015-05-26 00:00:00+00,LONG,3275,0.24479526495285014,0.024615264,0.015098423
2015-06-08 00:00:00+00,LONG,765,0.0,0.02728287,0.0076601673
2015-06-08 00:00:00+00,LONG,1897,0.0,0.03946569,0.019895287
2015-07-08 00:00:00+00,LONG,516,0.0,0.027256435,0.024073182
2015-07-08 00:00:00+00,LONG,578,0.24819501726055188,0.045247655,0.011574886
2015-07-10 00:00:00+00,LONG,427,0.935483870967742,0.10933114,0.015937332
2015-07-24 00:00:00+00,LONG,2125,0.0,0.048097022,0.018072288
2015-08-24 00:00:00+00,LONG,1022,0.0,0.06356613,0.015827337
2015-08-24 00:00:00+00,LONG,1865,1.0,0.04821688,0.01498041
2015-08-24 00:00:00+00,LONG,1919,1.0,0.053161044,0.021800386
2015-08-25 00:00:00+00,LONG,68,1.0,0.04608034,0.020514805
2015-08-25 00:00:00+00,LONG,135,0.0,0.027952649,0.013379435
2015-08-25 00:00:00+00,LONG,158,0.9545454545454546,0.03892162,0.015533981
2015-08-25 00:00:00+00,LONG,405,0.5457113716852623,0.033873904,0.011749348
2015-08-25 00:00:00+00,LONG,558,0.9583333333333334,0.039626736,0.01312873
2015-08-25 00:00:00+00,LONG,2692,0.6037694769364093,0.031225894,0.009852941
2015-08-25 00:00:00+00,LONG,842,0.352820329414726,0.04422796,0.0102922255
2015-08-25 00:00:00+00,LONG,2923,0.9642857142857143,0.05151983,0.02432371
2015-08-25 00:00:00+00,LONG,898,0.0,0.027630705,0.011367097
2015-08-25 00:00:00+00,LONG,959,0.44991738086184513,0.0602609,0.022628026
2015-08-25 00:00:00+00,LONG,1022,0.0,0.037963443,0.010233918
2015-08-25 00:00:00+00,LONG,1063,0.9583333333333334,0.04704187,0.023791822
2015-08-25 00:00:00+00,LONG,3198,0.6172356458535433,0.032971274,0.023601847
2015-08-25 00:00:00+00,LONG,1306,0.5248856880347393,0.040487006,0.010620915
2015-08-25 00:00:00+00,LONG,1377,0.29741691003479365,0.06585616,0.021986354
2015-08-25 00:00:00+00,LONG,3515,0.18911050689748174,0.056776013,0.015754923
2015-08-25 00:00:00+00,LONG,3519,0.5600495549928868,0.039597802,0.008424008
2015-08-25 00:00:00+00,LONG,3531,0.2418468646258882,0.035063636,0.023225807
2015-08-25 00:00:00+00,LONG,3629,0.96,0.05994027,0.020488411
2015-08-25 00:00:00+00,LONG,1631,0.0,0.046202485,0.018875422
2015-08-25 00:00:00+00,LONG,1651,0.9583333333333334,0.029219309,0.018705036
2015-08-25 00:00:00+00,LONG,3716,0.0,0.03577493,0.017800212
2015-08-25 00:00:00+00,LONG,1853,0.3605799152571428,0.024124777,0.015496704
2015-08-25 00:00:00+00,LONG,3947,0.0,0.040708743,0.009237875
2015-08-26 00:00:00+00,LONG,765,0.9090909090909091,0.046861943,0.014722537
2015-08-26 00:00:00+00,LONG,2930,0.3879958931925267,0.024073765,0.017534537
2015-08-26 00:00:00+00,LONG,903,0.0,0.041478455,0.019154508
2015-08-26 00:00:00+00,LONG,1377,0.24090360606803202,0.034448083,0.024031008
2015-08-27 00:00:00+00,LONG,765,0.8636363636363636,0.02550485,0.009031199
2015-09-01 00:00:00+00,LONG,1762,0.2600629581036363,0.025533343,0.019652572
2015-09-11 00:00:00+00,LONG,4086,0.0,0.027055582,0.022535674
2015-09-24 00:00:00+00,LONG,3868,0.0,0.029382538,0.011989101
2015-09-28 00:00:00+00,LONG,684,0.0,0.058046076,0.018313328
2015-09-28 00:00:00+00,LONG,3851,1.0,0.046850793,0.022537563
2015-09-29 00:00:00+00,LONG,2209,0.0,0.029159432,0.019522777
2015-09-29 00:00:00+00,LONG,2452,0.0,0.05043186,0.018549465
2015-09-29 00:00:00+00,LONG,684,0.0,0.040362727,0.008151748
2015-09-29 00:00:00+00,LONG,712,0.0,0.024534771,0.013675214
2015-09-29 00:00:00+00,LONG,2761,0.0,0.026251981,0.017329255
2015-09-29 00:00:00+00,LONG,3430,1.0,0.036605313,0.00734494
2015-09-29 00:00:00+00,LONG,3594,1.0,0.035564397,0.011336032
2015-09-29 00:00:00+00,LONG,3851,0.9782608695652174,0.025199987,0.0076857386
2015-09-29 00:00:00+00,LONG,1908,0.0,0.02362334,0.014403292
2015-09-30 00:00:00+00,LONG,429,0.9696969696969697,0.059221886,0.018272426
2015-10-01 00:00:00+00,LONG,429,0.9393939393939394,0.052269932,0.008156607
2015-10-21 00:00:00+00,LONG,3130,0.0,0.049190372,0.0146169355
2015-10-22 00:00:00+00,LONG,3130,0.0,0.04418868,0.011764706
2015-10-27 00:00:00+00,LONG,4079,0.0,0.056062028,0.009064677
2015-10-28 00:00:00+00,LONG,4079,0.0,0.03265171,0.01213052
2015-11-09 00:00:00+00,LONG,4049,0.9215234838646797,0.033857163,0.020661157
2015-11-16 00:00:00+00,LONG,2095,0.0,0.07475178,0.01426983
2015-11-16 00:00:00+00,LONG,1082,1.0,0.023891952,0.016994335
2015-11-16 00:00:00+00,LONG,1149,1.0,0.03662491,0.0068089804
2015-11-16 00:00:00+00,LONG,1453,0.40789740916958067,0.045718387,0.018952446
2015-11-16 00:00:00+00,LONG,3742,1.0,0.032644127,0.022426413
2015-11-18 00:00:00+00,LONG,2095,0.0,0.027809078,0.01830161
2015-12-14 00:00:00+00,LONG,2381,1.0,0.04133578,0.019927537
2016-01-11 00:00:00+00,LONG,1700,0.0,0.032690477,0.010432191
2016-01-12 00:00:00+00,LONG,844,0.41222325085035505,0.031814605,0.016638288
2016-01-15 00:00:00+00,LONG,901,1.0,0.035734456,0.015808491
2016-01-20 00:00:00+00,LONG,4140,1.0,0.029102324,0.01586085
2016-01-20 00:00:00+00,LONG,4194,1.0,0.046755597,0.020527605
2016-01-20 00:00:00+00,LONG,578,1.0,0.05595349,0.023688663
2016-01-21 00:00:00+00,LONG,578,0.9814814814814815,0.049188625,0.00779896
2016-01-21 00:00:00+00,LONG,588,1.0,0.05902464,0.02175805
2016-01-26 00:00:00+00,LONG,3187,0.494909171232449,0.08309784,0.013874066
2016-01-28 00:00:00+00,LONG,3610,0.0,0.030931653,0.00797182
2016-02-02 00:00:00+00,LONG,1631,0.25306962219698337,0.027583499,0.015942892
2016-02-08 00:00:00+00,LONG,1185,1.0,0.048721682,0.014774775
2016-02-09 00:00:00+00,LONG,4222,1.0,0.038549498,0.011867583
2016-02-09 00:00:00+00,LONG,4231,1.0,0.04565853,0.008792497
2016-02-09 00:00:00+00,LONG,224,1.0,0.029666862,0.017790956
2016-02-09 00:00:00+00,LONG,2408,0.962962962962963,0.02494567,0.0195377
2016-02-09 00:00:00+00,LONG,370,1.0,0.028416254,0.014918985
2016-02-09 00:00:00+00,LONG,2554,1.0,0.11136477,0.007616975
2016-02-09 00:00:00+00,LONG,2747,1.0,0.06727972,0.00935772
2016-02-09 00:00:00+00,LONG,2910,0.9767441860465116,0.057948742,0.020485817
2016-02-09 00:00:00+00,LONG,937,0.6682498158073149,0.027909009,0.015797317
2016-02-09 00:00:00+00,LONG,995,0.4576902242111143,0.030915584,0.020054694
2016-02-09 00:00:00+00,LONG,1191,0.9838709677419355,0.026440727,0.020907473
2016-02-09 00:00:00+00,LONG,1250,0.962962962962963,0.02551568,0.022180514
2016-02-09 00:00:00+00,LONG,1748,0.22621906351267052,0.08905678,0.008816121
2016-02-10 00:00:00+00,LONG,988,0.7881144423329735,0.024795985,0.018918402
2016-02-11 00:00:00+00,LONG,2175,0.0,0.048662193,0.00997755
2016-02-11 00:00:00+00,LONG,2248,0.801296841628316,0.043564655,0.013888889
2016-02-11 00:00:00+00,LONG,2497,1.0,0.03072424,0.01780517
2016-02-11 00:00:00+00,LONG,2764,0.42258543164834145,0.048745923,0.021563342
2016-02-11 00:00:00+00,LONG,988,0.9642857142857143,0.037809044,0.022693174
2016-02-11 00:00:00+00,LONG,3244,0.5697939127973616,0.050348673,0.015621302
2016-02-11 00:00:00+00,LONG,1324,1.0,0.038172077,0.023019463
2016-02-11 00:00:00+00,LONG,3436,1.0,0.07225633,0.022701476
2016-02-11 00:00:00+00,LONG,3487,1.0,0.07937688,0.019379845
2016-02-11 00:00:00+00,LONG,1586,0.9473684210526316,0.046170544,0.018615944
2016-02-11 00:00:00+00,LONG,3684,1.0,0.06275574,0.014048002
2016-02-11 00:00:00+00,LONG,3872,1.0,0.024916396,0.022700472
2016-02-11 00:00:00+00,LONG,4000,0.0,0.036178313,0.012572886
2016-02-12 00:00:00+00,LONG,3053,0.40309248377051854,0.07197611,0.011750405
2016-02-12 00:00:00+00,LONG,1286,1.0,0.04240727,0.018087855
2016-02-12 00:00:00+00,LONG,4050,0.9814814814814815,0.09978534,0.0098986
2016-02-16 00:00:00+00,LONG,85,0.9714285714285714,0.02514732,0.012765957
2016-02-24 00:00:00+00,LONG,3078,0.0,0.031551342,0.011293552
2016-04-29 00:00:00+00,LONG,4050,0.0,0.039967176,0.020892018
2016-05-04 00:00:00+00,LONG,157,0.0,0.023440128,0.018605312
2016-05-13 00:00:00+00,LONG,2175,0.9824561403508771,0.07818968,0.016785206
2016-05-13 00:00:00+00,LONG,3973,0.0,0.024767302,0.014956615
2016-05-16 00:00:00+00,LONG,2175,0.7055881881232191,0.049908407,0.013150532
2016-05-17 00:00:00+00,LONG,2686,0.5700461079817642,0.0365433,0.019193858
2016-05-18 00:00:00+00,LONG,2175,0.9298245614035088,0.05822249,0.018739352
2016-05-19 00:00:00+00,LONG,2175,0.9122807017543859,0.032195427,0.01099537
2016-05-19 00:00:00+00,LONG,4224,1.0,0.04826714,0.023204641
2016-05-24 00:00:00+00,LONG,335,0.8846153846153846,0.039445113,0.011904762
2016-06-15 00:00:00+00,LONG,844,0.2716723856772844,0.037903905,0.012548384
2016-06-27 00:00:00+00,LONG,2142,0.3014459844805907,0.02747094,0.013385147
2016-06-27 00:00:00+00,LONG,440,1.0,0.035683785,0.014869888
