time,side,ticker_id,mv_up_composite_labels,price_drift_1_df005,price_drift_21_df005,joint_fall_flag_5_10_df042
2011-03-17 00:00:00+00,LONG,3535,0.96,0.0060683554,-0.15449692,1.0
2011-03-17 00:00:00+00,LONG,1667,0.5097628002752097,0.004053058,-0.1505611,1.0
2011-03-17 00:00:00+00,LONG,1869,0.9534883720930233,0.022910217,-0.12360743,1.0
2011-03-18 00:00:00+00,LONG,220,1.0,0.0052804872,-0.13289036,1.0
2011-03-18 00:00:00+00,LONG,3535,0.92,0.026103972,-0.15116066,1.0
2011-03-21 00:00:00+00,LONG,220,0.9523809523809523,0.016716104,-0.1237484,1.0
2011-03-21 00:00:00+00,LONG,2619,0.5097179753565146,0.015916683,-0.12313433,1.0
2011-03-21 00:00:00+00,LONG,1191,0.0,0.0036100845,-0.11847726,1.0
2011-03-23 00:00:00+00,LONG,2661,0.0,0.006976744,-0.134,1.0
2011-03-28 00:00:00+00,LONG,158,1.0,0.0049423394,-0.13475177,1.0
2011-03-29 00:00:00+00,LONG,167,0.0,0.02494577,-0.13934426,1.0
2011-04-01 00:00:00+00,LONG,2659,0.2699230415386622,0.010964333,-0.14815228,1.0
2011-04-06 00:00:00+00,LONG,1423,0.0,0.011140868,-0.14664136,1.0
2011-04-07 00:00:00+00,LONG,1423,0.0,0.0023307553,-0.12535824,1.0
2011-04-08 00:00:00+00,LONG,2568,0.2716855062660738,0.0246085,-0.1259542,1.0
2011-05-17 00:00:00+00,LONG,1767,0.0,0.0044408557,-0.16158524,1.0
2011-05-19 00:00:00+00,LONG,2690,0.0,0.0028049145,-0.123596825,1.0
2011-05-19 00:00:00+00,LONG,1767,0.0,0.0118477605,-0.12686482,1.0
2011-06-07 00:00:00+00,LONG,1960,0.0,0.00591716,-0.14141414,1.0
2011-06-09 00:00:00+00,LONG,3487,0.0,0.0035211267,-0.11764706,1.0
2011-06-13 00:00:00+00,LONG,3855,0.0,0.008563273,-0.14550585,1.0
2011-06-29 00:00:00+00,LONG,1610,0.5378379689220977,0.012552768,-0.116784945,1.0
2011-08-12 00:00:00+00,LONG,3273,0.9032258064516129,0.004459911,-0.12554471,1.0
2011-08-19 00:00:00+00,LONG,395,0.0,0.0042908764,-0.15424116,1.0
2011-08-19 00:00:00+00,LONG,505,0.8,0.017974226,-0.14741527,1.0
2011-08-19 00:00:00+00,LONG,557,0.6736712813975145,0.009837306,-0.118560106,1.0
2011-08-19 00:00:00+00,LONG,1081,0.0,0.003943909,-0.13481873,1.0
2011-08-19 00:00:00+00,LONG,4086,0.0,0.0067205406,-0.14595145,1.0
2011-08-22 00:00:00+00,LONG,68,0.7096774193548387,0.012987013,-0.15812196,1.0
2011-08-22 00:00:00+00,LONG,73,0.4653000566894153,0.008201623,-0.12267518,1.0
2011-08-22 00:00:00+00,LONG,2261,0.9545454545454546,0.0135074295,-0.1553471,1.0
2011-08-22 00:00:00+00,LONG,2269,0.7586206896551724,0.0076379883,-0.12160804,1.0
2011-08-22 00:00:00+00,LONG,323,0.25844703619966025,0.017316781,-0.16231051,1.0
2011-08-22 00:00:00+00,LONG,395,0.0,0.002923319,-0.14624809,1.0
2011-08-22 00:00:00+00,LONG,2546,0.9166666666666666,0.0046487604,-0.13111459,1.0
2011-08-22 00:00:00+00,LONG,557,0.6578667121005906,0.012738854,-0.119830675,1.0
2011-08-22 00:00:00+00,LONG,2659,0.6146684121329554,0.008526343,-0.13586305,1.0
2011-08-22 00:00:00+00,LONG,834,0.3900910348392097,0.00953125,-0.13111888,1.0
2011-08-22 00:00:00+00,LONG,843,0.4367539385790573,0.008643589,-0.16268814,1.0
2011-08-22 00:00:00+00,LONG,975,0.6494161649824625,0.014416315,-0.16060518,1.0
2011-08-22 00:00:00+00,LONG,1356,0.6086956521739131,0.004575514,-0.12668464,1.0
2011-08-22 00:00:00+00,LONG,1371,0.0,0.008790072,-0.120775126,1.0
2011-08-22 00:00:00+00,LONG,1383,0.7692307692307693,0.008372405,-0.12087591,1.0
2011-08-22 00:00:00+00,LONG,1731,0.7631578947368421,0.017953046,-0.14647797,1.0
2011-08-22 00:00:00+00,LONG,1922,0.9821428571428571,0.010606061,-0.1551615,1.0
2011-08-22 00:00:00+00,LONG,4032,0.5909090909090908,0.0041768188,-0.14569144,1.0
2011-08-22 00:00:00+00,LONG,4049,0.0,0.022846721,-0.12072009,1.0
2011-08-22 00:00:00+00,LONG,2018,0.0,0.008308408,-0.12514417,1.0
2011-08-22 00:00:00+00,LONG,4089,0.0,0.012652705,-0.14669117,1.0
2011-08-23 00:00:00+00,LONG,2703,0.0,0.025011798,-0.14521842,1.0
2011-08-23 00:00:00+00,LONG,3352,0.0,0.023930008,-0.14381161,1.0
2011-08-23 00:00:00+00,LONG,3744,0.5247232645415155,0.025096525,-0.14561544,1.0
2011-08-23 00:00:00+00,LONG,4086,0.0,0.02385751,-0.12140993,1.0
2011-08-23 00:00:00+00,LONG,4089,0.0,0.026281776,-0.11843079,1.0
2011-08-24 00:00:00+00,LONG,4171,0.0,0.012523527,-0.14780967,1.0
2011-08-24 00:00:00+00,LONG,1191,0.0,0.004495128,-0.15601304,1.0
2011-08-24 00:00:00+00,LONG,1236,0.0,0.013250788,-0.12346143,1.0
2011-08-24 00:00:00+00,LONG,1300,0.10072084205152895,0.009617589,-0.12711795,1.0
2011-08-24 00:00:00+00,LONG,3621,0.0,0.02511342,-0.12167314,1.0
2011-08-24 00:00:00+00,LONG,3744,0.5308534782172858,0.008474576,-0.15735641,1.0
2011-08-24 00:00:00+00,LONG,1748,0.0,0.023763895,-0.13949743,1.0
2011-08-24 00:00:00+00,LONG,4013,0.0,0.012261972,-0.15541989,1.0
2011-09-22 00:00:00+00,LONG,440,0.0,0.003963012,-0.13538112,1.0
2011-09-23 00:00:00+00,LONG,2298,0.675214940684503,0.011442583,-0.13853115,1.0
2011-09-23 00:00:00+00,LONG,934,1.0,0.025730181,-0.1333725,1.0
2011-09-23 00:00:00+00,LONG,2990,1.0,0.0053316606,-0.15706201,1.0
2011-09-23 00:00:00+00,LONG,3521,0.7969349681385101,0.012698413,-0.12936682,1.0
2011-10-04 00:00:00+00,LONG,2132,0.8626871599370745,0.022177419,-0.121317156,1.0
2011-10-04 00:00:00+00,LONG,588,0.48889090948774144,0.018991098,-0.118583165,1.0
2011-10-05 00:00:00+00,LONG,433,0.5630030843838215,0.022382727,-0.14993517,1.0
2011-10-05 00:00:00+00,LONG,1108,0.96875,0.016483517,-0.13524462,1.0
2011-10-05 00:00:00+00,LONG,3851,0.0,0.013215859,-0.13316584,1.0
2011-10-06 00:00:00+00,LONG,219,0.9411764705882353,0.0036951501,-0.12308313,1.0
2011-10-06 00:00:00+00,LONG,475,0.0,0.016351575,-0.14074662,1.0
2011-10-06 00:00:00+00,LONG,487,0.6427500110691446,0.006480995,-0.11735791,1.0
2011-10-06 00:00:00+00,LONG,870,0.42956665538771144,0.024718316,-0.16334692,1.0
2011-10-06 00:00:00+00,LONG,3851,0.0,0.024154589,-0.14825231,1.0
2011-10-12 00:00:00+00,LONG,475,0.0,0.0059886486,-0.14362323,1.0
2011-10-13 00:00:00+00,LONG,475,0.0,0.0048239813,-0.15230769,1.0
2011-10-17 00:00:00+00,LONG,323,0.0,0.0023581772,-0.12953562,1.0
2011-10-18 00:00:00+00,LONG,1396,0.0,0.020618556,-0.14655173,1.0
2011-10-18 00:00:00+00,LONG,1404,0.38182562205138426,0.0076901168,-0.12033814,1.0
2011-10-18 00:00:00+00,LONG,4050,0.6153846153846154,0.012110727,-0.13504189,1.0
2011-10-20 00:00:00+00,LONG,2640,0.0,0.01882654,-0.13245136,1.0
2011-10-21 00:00:00+00,LONG,4137,0.0,0.024407012,-0.15937941,1.0
2011-11-18 00:00:00+00,LONG,221,0.19288777633558246,0.015767131,-0.117259555,1.0
2011-11-22 00:00:00+00,LONG,3905,0.015559620478627039,0.003286385,-0.12597138,1.0
2011-11-25 00:00:00+00,LONG,440,1.0,0.009562842,-0.16118048,1.0
2011-11-28 00:00:00+00,LONG,2129,0.9545454545454546,0.02513587,-0.14601019,1.0
2011-12-14 00:00:00+00,LONG,629,0.3252553663412242,0.016124697,-0.14029104,1.0
2011-12-16 00:00:00+00,LONG,4171,0.3793941581347612,0.010231402,-0.14279918,1.0
2011-12-16 00:00:00+00,LONG,2567,0.9636363636363636,0.023423424,-0.15727003,1.0
2011-12-20 00:00:00+00,LONG,3594,0.96875,0.008866667,-0.13524067,1.0
2011-12-29 00:00:00+00,LONG,2686,0.0,0.006329114,-0.13272727,1.0
2011-12-30 00:00:00+00,LONG,4137,0.0,0.016853932,-0.1375819,1.0
2012-01-03 00:00:00+00,LONG,3535,0.9642857142857143,0.019941878,-0.12978797,1.0
2012-01-09 00:00:00+00,LONG,3114,1.0,0.012806236,-0.12379576,1.0
2012-01-09 00:00:00+00,LONG,1967,0.0,0.024602026,-0.13447432,1.0
2012-03-08 00:00:00+00,LONG,1631,0.35492983988679033,0.023087071,-0.15522876,1.0
2012-05-10 00:00:00+00,LONG,1838,0.6423889722193517,0.004132231,-0.13265914,1.0
2012-05-11 00:00:00+00,LONG,1072,0.0,0.024136731,-0.15691623,1.0
2012-05-17 00:00:00+00,LONG,3988,0.0,0.0118811885,-0.1338983,1.0
2012-05-18 00:00:00+00,LONG,1838,0.6063364581293061,0.002762431,-0.13981043,1.0
2012-05-18 00:00:00+00,LONG,3988,0.0,0.007827789,-0.13445379,1.0
2012-05-22 00:00:00+00,LONG,443,0.0,0.015960375,-0.15126437,1.0
2012-05-23 00:00:00+00,LONG,443,0.0,0.00595883,-0.14423963,1.0
2012-05-24 00:00:00+00,LONG,2221,0.967741935483871,0.0028629226,-0.12102954,1.0
2012-05-31 00:00:00+00,LONG,440,0.0,0.01598579,-0.16251831,1.0
2012-06-04 00:00:00+00,LONG,183,0.3899745997037996,0.009495253,-0.12402429,1.0
2012-06-04 00:00:00+00,LONG,219,0.615207024911676,0.021566901,-0.15415452,1.0
2012-06-04 00:00:00+00,LONG,2291,0.0,0.01138088,-0.15792799,1.0
2012-06-04 00:00:00+00,LONG,2393,0.4221028313061164,0.003618421,-0.12049582,1.0
2012-06-04 00:00:00+00,LONG,2518,0.15403596244444964,0.014533259,-0.13157895,1.0
2012-06-04 00:00:00+00,LONG,475,0.9714285714285714,0.0066634067,-0.139903,1.0
2012-06-04 00:00:00+00,LONG,3124,1.0,0.0054287156,-0.15301359,1.0
2012-06-04 00:00:00+00,LONG,1303,0.1925086871532645,0.0060313633,-0.13034411,1.0
2012-06-04 00:00:00+00,LONG,3381,1.0,0.009872242,-0.13006504,1.0
2012-06-04 00:00:00+00,LONG,3521,0.9642857142857143,0.011064594,-0.122046225,1.0
2012-06-04 00:00:00+00,LONG,1615,0.5833333333333334,0.022049287,-0.13691129,1.0
2012-06-04 00:00:00+00,LONG,1762,0.9722222222222222,0.017779391,-0.14871016,1.0
2012-06-04 00:00:00+00,LONG,3841,0.6789603325114807,0.012266667,-0.12695493,1.0
2012-06-04 00:00:00+00,LONG,1846,0.9714285714285714,0.009563195,-0.14360885,1.0
2012-06-05 00:00:00+00,LONG,131,0.9396821663265577,0.015965613,-0.1259905,1.0
2012-06-05 00:00:00+00,LONG,2270,0.9583333333333334,0.02016546,-0.14625703,1.0
2012-06-05 00:00:00+00,LONG,516,0.9565217391304348,0.00666325,-0.14867793,1.0
2012-06-05 00:00:00+00,LONG,3182,0.9583333333333334,0.012911843,-0.15206859,1.0
2012-06-05 00:00:00+00,LONG,3286,0.34391946480761043,0.005653403,-0.13308342,1.0
2012-06-05 00:00:00+00,LONG,3309,0.9714285714285714,0.017208815,-0.12128354,1.0
2012-06-05 00:00:00+00,LONG,3686,1.0,0.014418126,-0.13710031,1.0
2012-06-05 00:00:00+00,LONG,3744,0.896551724137931,0.0027322404,-0.13033175,1.0
2012-06-05 00:00:00+00,LONG,1846,0.9428571428571428,0.008960574,-0.12188057,1.0
2012-06-05 00:00:00+00,LONG,3947,0.0,0.011692651,-0.15645312,1.0
2012-06-06 00:00:00+00,LONG,444,0.0,0.024257425,-0.16132955,1.0
2012-06-14 00:00:00+00,LONG,76,0.0,0.011987382,-0.11989026,1.0
2012-06-14 00:00:00+00,LONG,4005,0.8055555555555556,0.01455869,-0.12822518,1.0
2012-06-28 00:00:00+00,LONG,914,1.0,0.010452962,-0.15697674,1.0
2012-07-12 00:00:00+00,LONG,3581,0.4528568730729861,0.0072161034,-0.1259064,1.0
2012-07-13 00:00:00+00,LONG,1664,0.0,0.01679528,-0.13245547,1.0
2012-07-25 00:00:00+00,LONG,440,0.9565217391304348,0.014981274,-0.13694267,1.0
2012-08-02 00:00:00+00,LONG,1803,0.0,0.0026481298,-0.12507221,1.0
2012-08-07 00:00:00+00,LONG,3531,0.0,0.013900956,-0.13234201,1.0
2012-08-14 00:00:00+00,LONG,643,0.0,0.0033898305,-0.14697406,1.0
2012-08-17 00:00:00+00,LONG,2298,0.0,0.00877193,-0.13351417,1.0
2012-08-17 00:00:00+00,LONG,3486,0.0,0.0033755274,-0.13464338,1.0
2012-08-20 00:00:00+00,LONG,2661,0.0,0.02252816,-0.119137466,1.0
2012-09-06 00:00:00+00,LONG,2720,0.0,0.007910751,-0.1186591,1.0
2012-10-12 00:00:00+00,LONG,845,0.9545454545454546,0.01156203,-0.12675916,1.0
2012-10-15 00:00:00+00,LONG,2088,0.41815254311874217,0.003125,-0.13825503,1.0
2012-10-15 00:00:00+00,LONG,845,0.702300334379166,0.017944908,-0.13213798,1.0
2012-10-16 00:00:00+00,LONG,3822,0.38407313405591603,0.026706915,-0.13768242,1.0
2012-11-13 00:00:00+00,LONG,1423,0.12686130648397495,0.004643603,-0.12400041,1.0
2012-11-15 00:00:00+00,LONG,2107,0.6623676445245162,0.010715652,-0.13353018,1.0
2012-11-15 00:00:00+00,LONG,121,0.9523809523809523,0.018252933,-0.13915679,1.0
2012-11-15 00:00:00+00,LONG,2703,1.0,0.008753862,-0.15814354,1.0
2012-11-15 00:00:00+00,LONG,844,0.5357962369422702,0.014656584,-0.11804567,1.0
2012-11-15 00:00:00+00,LONG,1072,0.6666666666666666,0.021849215,-0.1390886,1.0
2012-11-15 00:00:00+00,LONG,1360,0.9803921568627451,0.004454343,-0.12256809,1.0
2012-11-16 00:00:00+00,LONG,2107,0.5480588950461138,0.0053010224,-0.14602765,1.0
2012-11-16 00:00:00+00,LONG,69,0.9642857142857143,0.019607844,-0.13122173,1.0
2012-11-16 00:00:00+00,LONG,121,0.9047619047619048,0.017925736,-0.12517194,1.0
2012-11-16 00:00:00+00,LONG,523,0.4453276961202519,0.009029346,-0.117376044,1.0
2012-11-16 00:00:00+00,LONG,2703,0.9565217391304348,0.009698826,-0.14851485,1.0
2012-11-16 00:00:00+00,LONG,1740,0.9047619047619048,0.0032938076,-0.11863426,1.0
2012-11-16 00:00:00+00,LONG,2006,1.0,0.014814815,-0.15357459,1.0
2012-11-19 00:00:00+00,LONG,2107,0.3967550950382057,0.019585688,-0.13153674,1.0
2012-11-28 00:00:00+00,LONG,1867,1.0,0.011647771,-0.13778955,1.0
2012-11-29 00:00:00+00,LONG,2421,0.9811320754716981,0.0053536207,-0.14641148,1.0
2012-11-29 00:00:00+00,LONG,1867,0.8105657547942471,0.009057415,-0.11736269,1.0
2012-11-30 00:00:00+00,LONG,2421,0.9622641509433962,0.008267937,-0.14314637,1.0
2012-12-03 00:00:00+00,LONG,2421,0.9433962264150944,0.004864489,-0.1627099,1.0
2012-12-04 00:00:00+00,LONG,4034,0.9047619047619048,0.010235415,-0.12286159,1.0
2012-12-05 00:00:00+00,LONG,3531,1.0,0.0072689513,-0.13777778,1.0
2012-12-06 00:00:00+00,LONG,2106,0.23848280113183873,0.009259259,-0.14432368,1.0
2012-12-06 00:00:00+00,LONG,502,0.0,0.010283047,-0.1597251,1.0
2012-12-07 00:00:00+00,LONG,502,0.0,0.0037968142,-0.1449622,1.0
2012-12-26 00:00:00+00,LONG,1404,0.0,0.012537314,-0.12667353,1.0
2012-12-28 00:00:00+00,LONG,2381,0.9830508474576272,0.002570694,-0.11764706,1.0
2013-01-18 00:00:00+00,LONG,1108,0.3498623806053873,0.019095477,-0.13994911,1.0
2013-02-22 00:00:00+00,LONG,3610,0.01653427830804313,0.0037831021,-0.13052976,1.0
2013-02-27 00:00:00+00,LONG,786,0.0,0.021614863,-0.15286624,1.0
2013-04-09 00:00:00+00,LONG,1897,0.0,0.011803489,-0.12101404,1.0
2013-04-19 00:00:00+00,LONG,2230,0.0,0.025253896,-0.12050461,1.0
2013-04-19 00:00:00+00,LONG,3113,0.05520389716248407,0.010658746,-0.1436186,1.0
2013-04-22 00:00:00+00,LONG,2613,0.33278258024457485,0.0064354665,-0.121410735,1.0
2013-04-22 00:00:00+00,LONG,838,0.3967276004242757,0.0073260074,-0.16158536,1.0
2013-04-23 00:00:00+00,LONG,50,0.24183950347196173,0.0034977265,-0.1292868,1.0
2013-04-23 00:00:00+00,LONG,2550,0.0,0.018140713,-0.12988713,1.0
2013-04-23 00:00:00+00,LONG,2613,0.0,0.011367673,-0.12021013,1.0
2013-04-23 00:00:00+00,LONG,838,0.3735465469162209,0.009454546,-0.15417428,1.0
2013-04-24 00:00:00+00,LONG,1832,0.896551724137931,0.009669211,-0.14112926,1.0
2013-06-24 00:00:00+00,LONG,505,0.9615384615384616,0.0069824685,-0.13825123,1.0
2013-06-24 00:00:00+00,LONG,3773,0.0,0.0047318614,-0.15292554,1.0
2013-06-24 00:00:00+00,LONG,1960,1.0,0.014682747,-0.12719892,1.0
2013-06-25 00:00:00+00,LONG,4169,0.5158143358106511,0.018881897,-0.13295527,1.0
2013-06-25 00:00:00+00,LONG,557,0.9736842105263158,0.018274853,-0.13464823,1.0
2013-06-25 00:00:00+00,LONG,588,0.3924518906035023,0.008595988,-0.118530884,1.0
2013-06-25 00:00:00+00,LONG,938,0.9565217391304348,0.013261164,-0.13433526,1.0
2013-06-25 00:00:00+00,LONG,1423,0.9743589743589743,0.007056748,-0.16012752,1.0
2013-06-25 00:00:00+00,LONG,3744,0.3417823665895969,0.011678832,-0.12665406,1.0
2013-06-25 00:00:00+00,LONG,3773,0.0,0.0034536892,-0.13034013,1.0
2013-06-26 00:00:00+00,LONG,2196,0.30899036885124026,0.013934813,-0.12583995,1.0
2013-06-26 00:00:00+00,LONG,557,0.9473684210526316,0.024587221,-0.12985826,1.0
2013-06-26 00:00:00+00,LONG,1615,0.9333333333333333,0.009140768,-0.15725191,1.0
2013-06-26 00:00:00+00,LONG,3744,0.0,0.025974026,-0.13027523,1.0
2013-06-26 00:00:00+00,LONG,3918,0.6830403126141109,0.017248545,-0.1437817,1.0
2013-06-27 00:00:00+00,LONG,761,0.6646824160760016,0.008413462,-0.15223981,1.0
2013-07-08 00:00:00+00,LONG,817,0.967741935483871,0.017857144,-0.13962264,1.0
2013-07-08 00:00:00+00,LONG,3947,0.9696969696969697,0.0055423593,-0.13605443,1.0
2013-07-09 00:00:00+00,LONG,1051,0.4293160450110559,0.007011201,-0.12756576,1.0
2013-07-09 00:00:00+00,LONG,1807,0.0,0.017699115,-0.15441176,1.0
2013-07-10 00:00:00+00,LONG,1817,0.4219669120954355,0.0128410915,-0.14421338,1.0
2013-07-18 00:00:00+00,LONG,1244,0.3878191289641586,0.026727853,-0.15958759,1.0
2013-07-31 00:00:00+00,LONG,429,0.0,0.016091954,-0.1409135,1.0
2013-08-13 00:00:00+00,LONG,710,0.4366317257004706,0.003262159,-0.1253878,1.0
2013-08-16 00:00:00+00,LONG,1297,0.23330110663362635,0.011393092,-0.16302504,1.0
2013-08-22 00:00:00+00,LONG,4201,1.0,0.007854485,-0.14725429,1.0
2013-08-22 00:00:00+00,LONG,920,0.0,0.004053058,-0.12210052,1.0
2013-08-22 00:00:00+00,LONG,3531,0.0,0.002543235,-0.13590531,1.0
2013-09-06 00:00:00+00,LONG,3744,0.16957043740972455,0.006177606,-0.13017356,1.0
2013-10-10 00:00:00+00,LONG,714,0.96,0.008227848,-0.14835605,1.0
2013-10-10 00:00:00+00,LONG,995,0.96,0.008942338,-0.15145229,1.0
2013-10-11 00:00:00+00,LONG,578,0.4010041069871426,0.02513391,-0.1548913,1.0
2013-10-11 00:00:00+00,LONG,714,0.92,0.012241054,-0.13259818,1.0
2013-10-11 00:00:00+00,LONG,995,0.92,0.012836186,-0.13765287,1.0
2013-10-14 00:00:00+00,LONG,578,0.45874832079412325,0.009646302,-0.14789689,1.0
2013-11-20 00:00:00+00,LONG,3310,0.6129032258064516,0.005977999,-0.14277244,1.0
2013-11-21 00:00:00+00,LONG,3310,0.5806451612903226,0.0036572588,-0.14064974,1.0
2013-11-25 00:00:00+00,LONG,2088,0.2873533628181651,0.0028636884,-0.117439516,1.0
2013-12-05 00:00:00+00,LONG,4231,0.6045818221639089,0.0072945906,-0.12768765,1.0
2013-12-06 00:00:00+00,LONG,3357,0.4650370260511763,0.009283214,-0.1252188,1.0
2013-12-13 00:00:00+00,LONG,3556,0.9705882352941176,0.014896635,-0.14158584,1.0
2013-12-16 00:00:00+00,LONG,3556,0.9411764705882353,0.014682217,-0.12606914,1.0
2014-01-17 00:00:00+00,LONG,2142,0.0,0.011867443,-0.12676328,1.0
2014-01-29 00:00:00+00,LONG,4074,0.0,0.005021341,-0.11905841,1.0
2014-02-04 00:00:00+00,LONG,3963,1.0,0.019687712,-0.14586295,1.0
2014-02-06 00:00:00+00,LONG,4164,0.6016225778438865,0.006574622,-0.122133024,1.0
2014-02-06 00:00:00+00,LONG,335,0.9090909090909091,0.0151665015,-0.12428896,1.0
2014-02-06 00:00:00+00,LONG,2972,0.3707252285984109,0.008494573,-0.12846656,1.0
2014-02-06 00:00:00+00,LONG,3244,0.0,0.02367023,-0.13209806,1.0
2014-02-06 00:00:00+00,LONG,3595,0.3905232773086102,0.005586592,-0.14669476,1.0
2014-02-07 00:00:00+00,LONG,335,0.8636363636363636,0.01234167,-0.12221909,1.0
2014-02-07 00:00:00+00,LONG,643,0.8108108108108107,0.009661836,-0.123322144,1.0
2014-02-07 00:00:00+00,LONG,3595,0.3941234284233074,0.008024692,-0.1503642,1.0
2014-02-07 00:00:00+00,LONG,3782,0.0,0.02455838,-0.1462933,1.0
2014-02-24 00:00:00+00,LONG,220,0.0,0.014476872,-0.12026408,1.0
2014-02-24 00:00:00+00,LONG,2370,0.3287272410328542,0.011533052,-0.16294228,1.0
2014-02-24 00:00:00+00,LONG,1927,0.0,0.013605442,-0.15580736,1.0
2014-03-12 00:00:00+00,LONG,1615,0.20641970660679937,0.01718213,-0.1281296,1.0
2014-05-01 00:00:00+00,LONG,844,0.9583333333333334,0.0033099297,-0.13613832,1.0
2014-05-02 00:00:00+00,LONG,844,0.9375,0.0032390284,-0.12918901,1.0
2014-05-09 00:00:00+00,LONG,220,0.5206801982898945,0.013596005,-0.11924172,1.0
2014-05-09 00:00:00+00,LONG,938,0.39512252199006254,0.0025922232,-0.11712028,1.0
2014-05-16 00:00:00+00,LONG,3861,0.9722222222222222,0.0075560645,-0.13172069,1.0
2014-05-21 00:00:00+00,LONG,2107,0.0,0.01193634,-0.13196814,1.0
2014-05-21 00:00:00+00,LONG,643,0.0,0.02209414,-0.15286624,1.0
2014-05-21 00:00:00+00,LONG,2835,0.3339452208688458,0.0035629454,-0.12886597,1.0
2014-05-21 00:00:00+00,LONG,3861,0.8888888888888888,0.007054039,-0.12530051,1.0
2014-05-22 00:00:00+00,LONG,2107,0.0,0.011358672,-0.11977186,1.0
2014-06-17 00:00:00+00,LONG,817,0.0,0.01213419,-0.15895611,1.0
2014-06-25 00:00:00+00,LONG,817,0.0,0.011267605,-0.12278558,1.0
2014-07-16 00:00:00+00,LONG,3782,0.4789045544920859,0.005954153,-0.1484375,1.0
2014-07-23 00:00:00+00,LONG,2513,0.9777777777777777,0.010819369,-0.13902001,1.0
2014-07-23 00:00:00+00,LONG,2920,0.9649122807017544,0.017432647,-0.12295082,1.0
2014-07-29 00:00:00+00,LONG,394,0.8490566037735849,0.016799293,-0.14115012,1.0
2014-07-30 00:00:00+00,LONG,167,0.85,0.0037954093,-0.120785184,1.0
2014-08-01 00:00:00+00,LONG,4218,0.0,0.015273532,-0.13989213,1.0
2014-08-01 00:00:00+00,LONG,2514,0.0,0.0033480176,-0.14234072,1.0
2014-08-04 00:00:00+00,LONG,2920,0.8245614035087719,0.0031620553,-0.13555859,1.0
2014-08-05 00:00:00+00,LONG,3187,0.972972972972973,0.004016064,-0.12280702,1.0
2014-08-06 00:00:00+00,LONG,4218,0.0,0.0058918856,-0.14945309,1.0
2014-08-06 00:00:00+00,LONG,429,0.0,0.0037433156,-0.14213894,1.0
2014-08-08 00:00:00+00,LONG,4218,0.12169396188676587,0.0035850364,-0.15157074,1.0
2014-08-08 00:00:00+00,LONG,157,1.0,0.010523854,-0.1183432,1.0
2014-08-08 00:00:00+00,LONG,2866,0.0,0.004888268,-0.12787879,1.0
2014-08-11 00:00:00+00,LONG,2866,0.2077605041536266,0.0041695624,-0.12530266,1.0
2014-08-26 00:00:00+00,LONG,4073,0.6216216216216216,0.0023030103,-0.14723583,1.0
2014-09-26 00:00:00+00,LONG,1790,0.0,0.0064338236,-0.14268938,1.0
2014-09-30 00:00:00+00,LONG,1790,0.0,0.017678529,-0.14182033,1.0
2014-10-02 00:00:00+00,LONG,3744,0.43520258296479897,0.0155521,-0.13164894,1.0
2014-10-14 00:00:00+00,LONG,2106,0.0,0.021044992,-0.16349584,1.0
2014-10-15 00:00:00+00,LONG,2071,0.0,0.016736401,-0.12589929,1.0
2014-10-15 00:00:00+00,LONG,3357,0.0,0.0031409697,-0.11743069,1.0
2014-10-15 00:00:00+00,LONG,3595,0.0,0.013993003,-0.1524645,1.0
2014-10-15 00:00:00+00,LONG,3695,1.0,0.007875528,-0.15751445,1.0
2014-10-16 00:00:00+00,LONG,153,0.5478847651755204,0.013464991,-0.16215213,1.0
2014-10-16 00:00:00+00,LONG,578,0.674080671317419,0.025969276,-0.119032666,1.0
2014-10-16 00:00:00+00,LONG,2731,0.0,0.009781945,-0.14288186,1.0
2014-10-17 00:00:00+00,LONG,2670,0.6616482203386076,0.011049724,-0.13270143,1.0
2014-10-23 00:00:00+00,LONG,2298,0.43403854535202074,0.02583209,-0.14350891,1.0
2014-10-23 00:00:00+00,LONG,262,0.0,0.014450261,-0.13991477,1.0
2014-10-23 00:00:00+00,LONG,3556,0.0,0.018036522,-0.12745105,1.0
2014-10-24 00:00:00+00,LONG,2990,0.47957932055793023,0.010857633,-0.14340319,1.0
2014-10-24 00:00:00+00,LONG,1396,0.0,0.0056497175,-0.14423077,1.0
2014-10-27 00:00:00+00,LONG,2990,0.44659049944810086,0.0029638822,-0.15374944,1.0
2014-10-27 00:00:00+00,LONG,1377,0.46419181168238327,0.0029027576,-0.15370484,1.0
2014-10-28 00:00:00+00,LONG,1072,0.0,0.017298289,-0.1346059,1.0
2014-10-30 00:00:00+00,LONG,2640,0.0,0.0024067706,-0.13625798,1.0
2014-10-31 00:00:00+00,LONG,523,0.0,0.017287744,-0.14731927,1.0
2014-10-31 00:00:00+00,LONG,3743,0.0,0.012469692,-0.12563565,1.0
2014-11-05 00:00:00+00,LONG,523,0.0,0.026589364,-0.16340828,1.0
2014-11-05 00:00:00+00,LONG,3743,0.0,0.0026949334,-0.15156582,1.0
2014-11-10 00:00:00+00,LONG,2640,0.0,0.008095585,-0.14335959,1.0
2014-11-11 00:00:00+00,LONG,433,0.0,0.0063527105,-0.12880044,1.0
2014-11-12 00:00:00+00,LONG,433,0.0,0.0041860207,-0.13361852,1.0
2014-11-21 00:00:00+00,LONG,2582,0.37233083003601086,0.011558888,-0.14789474,1.0
