time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,accel_eps_qoq_df017
2015-08-19 00:00:00+00,SHORT,1848,0.17981793399953955,-0.014143398,-0.16
2015-08-19 00:00:00+00,SHORT,3923,0.9166666666666666,-0.0127612185,0.0
2015-08-19 00:00:00+00,SHORT,1966,0.2211137325904272,-0.008842687,-0.01
2015-08-19 00:00:00+00,SHORT,4089,0.15420314842360247,-0.014209861,0.25
2015-08-20 00:00:00+00,SHORT,88,1.0,0.008736376,-0.05
2015-08-20 00:00:00+00,SHORT,2262,1.0,0.011571433,0.06
2015-08-20 00:00:00+00,SHORT,270,0.5281148605319899,-0.0062744943,-0.17
2015-08-20 00:00:00+00,SHORT,1361,1.0,-0.013499854,0.41
2015-08-20 00:00:00+00,SHORT,1673,1.0,-0.013594523,0.14
2015-08-20 00:00:00+00,SHORT,1840,0.3508789612372644,0.010049322,-0.07
2015-08-20 00:00:00+00,SHORT,3895,0.8333333333333334,-0.012085409,0.16
2015-08-20 00:00:00+00,SHORT,1904,0.36883306496569096,-0.013659761,0.06
2015-08-20 00:00:00+00,SHORT,4049,0.41219571721774206,-0.0017903198,0.1
2015-08-20 00:00:00+00,SHORT,4089,0.05855894100573671,-0.009566524,0.25
2015-08-21 00:00:00+00,SHORT,356,0.13854397983713865,0.02149839,0.141
2015-08-21 00:00:00+00,SHORT,1167,0.2513809886087378,-0.012855772,-0.13
2015-08-24 00:00:00+00,SHORT,356,0.0,0.0046589165,0.141
2015-08-31 00:00:00+00,SHORT,2877,0.3365353292526798,-0.012191561,-0.08
2015-09-08 00:00:00+00,SHORT,1840,0.0,-0.013048121,-0.07
2015-09-10 00:00:00+00,SHORT,1396,1.0,-0.0029930894,0.0
2015-09-15 00:00:00+00,SHORT,2920,1.0,0.008334366,0.03
2015-09-16 00:00:00+00,SHORT,2133,0.0,-0.0017478219,-0.01
2015-09-16 00:00:00+00,SHORT,221,0.0,-0.014195019,-0.16
2015-09-16 00:00:00+00,SHORT,2305,1.0,-0.0071039014,-0.11
2015-09-16 00:00:00+00,SHORT,2462,0.0,-0.006263302,0.13
2015-09-16 00:00:00+00,SHORT,643,0.0,-0.0026947956,-0.1574
2015-09-16 00:00:00+00,SHORT,2870,0.0,-0.010825865,0.34
2015-09-16 00:00:00+00,SHORT,1022,1.0,-0.00423368,0.25
2015-09-16 00:00:00+00,SHORT,3233,0.0,-0.0012730716,0.17
2015-09-16 00:00:00+00,SHORT,3699,0.0,0.014005132,0.39
2015-09-17 00:00:00+00,SHORT,2071,0.298266195609614,0.0026525762,0.01
2015-09-17 00:00:00+00,SHORT,2120,1.0,-0.011988982,-0.01
2015-09-17 00:00:00+00,SHORT,2127,0.0,-0.008634463,0.03
2015-09-17 00:00:00+00,SHORT,2142,0.3004658684135081,-0.00915569,0.26
2015-09-17 00:00:00+00,SHORT,4218,1.0,-0.014177111,0.34
2015-09-17 00:00:00+00,SHORT,2209,1.0,-0.0054851403,0.6222
2015-09-17 00:00:00+00,SHORT,2247,1.0,-0.013183684,0.43
2015-09-17 00:00:00+00,SHORT,221,1.0,-0.00218378,-0.16
2015-09-17 00:00:00+00,SHORT,259,0.0,-0.0067136153,-0.14
2015-09-17 00:00:00+00,SHORT,2370,0.2550272977472306,-0.011573938,-0.05
2015-09-17 00:00:00+00,SHORT,323,0.0,-0.007500177,-0.1418
2015-09-17 00:00:00+00,SHORT,2408,0.0,-0.007094655,0.15
2015-09-17 00:00:00+00,SHORT,505,1.0,-0.010672902,-0.16
2015-09-17 00:00:00+00,SHORT,610,0.0,-0.015142862,-0.02
2015-09-17 00:00:00+00,SHORT,643,0.0,-0.0052546943,-0.1574
2015-09-17 00:00:00+00,SHORT,714,0.10825247100078109,-0.010009108,-0.02
2015-09-17 00:00:00+00,SHORT,765,0.0,-0.010284853,0.09
2015-09-17 00:00:00+00,SHORT,842,0.08820344776592595,-0.0043395995,0.06
2015-09-17 00:00:00+00,SHORT,862,0.0,-0.0029361562,0.13
2015-09-17 00:00:00+00,SHORT,2930,0.3449587361492857,-0.012877649,-0.06
2015-09-17 00:00:00+00,SHORT,903,0.0,-0.01296078,-0.13
2015-09-17 00:00:00+00,SHORT,937,0.5572948570193942,-0.002486214,0.24
2015-09-17 00:00:00+00,SHORT,995,0.09590887197780991,-0.0059794635,-0.02
2015-09-17 00:00:00+00,SHORT,3053,0.2591764631817496,0.007082906,0.03
2015-09-17 00:00:00+00,SHORT,1076,0.03864322171849011,8.532596E-4,0.1071
2015-09-17 00:00:00+00,SHORT,1090,0.5524715986775232,-0.012609248,0.19
2015-09-17 00:00:00+00,SHORT,3142,1.0,0.012048378,0.01
2015-09-17 00:00:00+00,SHORT,1184,0.0,-0.0066869454,0.2922
2015-09-17 00:00:00+00,SHORT,1205,0.0,-0.006430787,-0.11
2015-09-17 00:00:00+00,SHORT,3309,0.0350871368345405,-0.011348924,0.01
2015-09-17 00:00:00+00,SHORT,1306,0.0,0.0040733744,0.18
2015-09-17 00:00:00+00,SHORT,1377,0.0,-0.0052570743,0.19
2015-09-17 00:00:00+00,SHORT,3471,0.0,-0.0117068235,0.45
2015-09-17 00:00:00+00,SHORT,3486,0.0,0.006113906,0.28
2015-09-17 00:00:00+00,SHORT,1454,1.0,-0.010476912,-0.11
2015-09-17 00:00:00+00,SHORT,1473,0.0,9.785931E-5,0.15
2015-09-17 00:00:00+00,SHORT,3594,1.0,-0.004038473,0.52
2015-09-17 00:00:00+00,SHORT,3695,0.12283682127648685,-0.013474224,-0.04
2015-09-17 00:00:00+00,SHORT,3699,0.0,-0.014900054,0.39
2015-09-17 00:00:00+00,SHORT,1699,0.07180959266046714,0.005822424,-0.06
2015-09-17 00:00:00+00,SHORT,1719,0.1491605756685717,-0.006326299,0.53
2015-09-17 00:00:00+00,SHORT,1748,0.09731366694091292,-0.005794815,0.43
2015-09-17 00:00:00+00,SHORT,3831,0.0,-0.007200627,0.64
2015-09-17 00:00:00+00,SHORT,1817,0.4297736929959321,-7.0343463E-4,0.04
2015-09-17 00:00:00+00,SHORT,3897,1.0,-0.014564457,0.0
2015-09-17 00:00:00+00,SHORT,1910,0.8902677202226734,0.006603284,0.0
2015-09-17 00:00:00+00,SHORT,1916,0.5338257238820744,-0.007669503,0.1
2015-09-17 00:00:00+00,SHORT,2013,0.8792603762097779,0.0015714384,0.01
2015-09-17 00:00:00+00,SHORT,4062,0.7931851889648069,-0.008632164,-0.01
2015-09-17 00:00:00+00,SHORT,2028,0.3018692550385673,-0.010941996,-0.15
2015-09-18 00:00:00+00,SHORT,2262,1.0,0.004469761,0.06
2015-09-18 00:00:00+00,SHORT,2396,1.0,-0.011328192,0.15
2015-09-18 00:00:00+00,SHORT,356,0.0,0.0014383014,0.141
2015-09-18 00:00:00+00,SHORT,405,1.0,-0.0069903634,0.05
2015-09-18 00:00:00+00,SHORT,3053,0.24537451325045131,-0.0075426768,0.03
2015-09-18 00:00:00+00,SHORT,1076,0.0,-0.008948734,0.1071
2015-09-18 00:00:00+00,SHORT,1205,0.0,-0.014978668,-0.11
2015-09-18 00:00:00+00,SHORT,1699,0.11049169862586991,-0.010325758,-0.06
2015-09-18 00:00:00+00,SHORT,1817,0.3429221465207267,-0.013098352,0.04
2015-09-18 00:00:00+00,SHORT,1910,0.7772063204753347,-0.014042762,0.0
2015-09-18 00:00:00+00,SHORT,2013,0.8034394528921485,-0.014992718,0.01
2015-09-21 00:00:00+00,SHORT,2142,0.42168978211628544,-0.0028570117,0.26
2015-09-21 00:00:00+00,SHORT,142,0.0,-0.0019115206,-0.15
2015-09-21 00:00:00+00,SHORT,2209,0.39437603286146206,-0.0058951965,0.6222
2015-09-21 00:00:00+00,SHORT,2262,0.9,-0.011766182,0.06
2015-09-21 00:00:00+00,SHORT,220,0.0,-0.015087678,-0.08
2015-09-21 00:00:00+00,SHORT,221,0.06908199420874057,-0.008003797,-0.16
2015-09-21 00:00:00+00,SHORT,270,0.0,-0.013150637,-0.17
2015-09-21 00:00:00+00,SHORT,2541,0.0,-0.011886593,0.08
2015-09-21 00:00:00+00,SHORT,540,0.0,-0.013950904,0.14
2015-09-21 00:00:00+00,SHORT,558,0.0,-0.010640456,0.06
2015-09-21 00:00:00+00,SHORT,2815,0.0,0.00295801,0.47
2015-09-21 00:00:00+00,SHORT,842,0.0,-0.013594872,0.06
2015-09-21 00:00:00+00,SHORT,862,0.0,-0.0044169314,0.13
2015-09-21 00:00:00+00,SHORT,906,0.6131750443333729,-0.0068327505,-0.03
2015-09-21 00:00:00+00,SHORT,1076,0.0,-0.012048334,0.1071
2015-09-21 00:00:00+00,SHORT,3471,0.3733908535370162,-0.015150601,0.45
2015-09-21 00:00:00+00,SHORT,3621,0.0,-0.013979422,0.33
2015-09-21 00:00:00+00,SHORT,4074,0.0,0.009030032,0.09
2015-09-21 00:00:00+00,SHORT,4079,1.0,-0.012600955,0.05
2015-09-22 00:00:00+00,SHORT,2209,0.7,-0.0145362,0.6222
2015-09-22 00:00:00+00,SHORT,304,0.16783135292177764,-0.0050407825,0.45
2015-09-23 00:00:00+00,SHORT,64,0.0,0.01106801,0.02
2015-09-23 00:00:00+00,SHORT,2298,0.0,0.007140184,-0.15
2015-09-23 00:00:00+00,SHORT,270,0.0,-0.01407337,-0.17
2015-09-23 00:00:00+00,SHORT,304,0.0,-0.008990549,0.45
2015-09-23 00:00:00+00,SHORT,3574,0.0,0.0035895326,0.04
2015-09-24 00:00:00+00,SHORT,64,0.0,-0.014235324,0.02
2015-09-24 00:00:00+00,SHORT,304,0.0612009325928919,-0.0063529136,0.45
2015-09-25 00:00:00+00,SHORT,2298,0.0,-0.008362299,-0.15
2015-09-25 00:00:00+00,SHORT,2462,0.0,-0.014965842,0.13
2015-09-25 00:00:00+00,SHORT,3612,0.0,-0.0067697396,-0.09
2015-09-25 00:00:00+00,SHORT,1633,0.0,-0.008883892,0.09
2015-09-30 00:00:00+00,SHORT,2553,0.09774625914355489,-0.013127636,0.05
2015-10-02 00:00:00+00,SHORT,3471,0.0,-0.013484929,0.45
2015-10-02 00:00:00+00,SHORT,3831,0.0,-0.0108940955,0.64
2015-10-05 00:00:00+00,SHORT,516,0.0,-0.005992904,0.23
2015-10-05 00:00:00+00,SHORT,1356,0.1667238787321812,-0.010088927,-0.06
2015-10-05 00:00:00+00,SHORT,1423,1.0,0.002414511,0.12
2015-10-05 00:00:00+00,SHORT,1633,0.0,-0.011768609,0.09
2015-10-05 00:00:00+00,SHORT,1966,0.8963609482675852,0.01382333,-0.01
2015-10-06 00:00:00+00,SHORT,4218,1.0,-0.014401285,0.34
2015-10-06 00:00:00+00,SHORT,3640,0.0,-3.8227896E-4,0.07
2015-10-07 00:00:00+00,SHORT,1762,0.6702398659669648,3.7112687E-4,0.5
2015-10-08 00:00:00+00,SHORT,1139,0.17196597555043944,-1.6273496E-4,0.3
2015-10-08 00:00:00+00,SHORT,3486,1.0,0.014987579,0.28
2015-10-08 00:00:00+00,SHORT,3487,0.35066877257740275,-0.008815228,-0.1148
2015-10-08 00:00:00+00,SHORT,3640,0.0,-0.015192866,0.07
2015-10-08 00:00:00+00,SHORT,1762,0.7170839721450676,-0.013439483,0.5
2015-10-09 00:00:00+00,SHORT,2055,0.1469473917656772,-0.0012665174,0.2
2015-10-09 00:00:00+00,SHORT,4112,0.6293001346894354,0.0063175294,-0.02
2015-10-09 00:00:00+00,SHORT,19,0.4428139124099186,-0.014030623,-0.11
2015-10-09 00:00:00+00,SHORT,2107,0.48702583377183295,-0.005919645,-0.01
2015-10-09 00:00:00+00,SHORT,498,1.0,0.0016964807,-0.0868
2015-10-09 00:00:00+00,SHORT,578,0.669965642576873,-0.011141793,0.25
2015-10-09 00:00:00+00,SHORT,2640,0.0,-0.010011719,0.0
2015-10-09 00:00:00+00,SHORT,2816,0.510068282955486,0.0039198864,-0.06
2015-10-09 00:00:00+00,SHORT,862,0.38262964376719827,0.009280987,0.13
2015-10-09 00:00:00+00,SHORT,903,1.0,-8.232033E-4,-0.13
2015-10-09 00:00:00+00,SHORT,3330,0.3940225790865623,-0.011008891,-0.1433
2015-10-09 00:00:00+00,SHORT,1404,1.0,-0.010730557,0.28
2015-10-09 00:00:00+00,SHORT,3573,1.0,-0.0051092813,0.4671
2015-10-09 00:00:00+00,SHORT,1615,1.0,-0.00871595,-0.04
2015-10-09 00:00:00+00,SHORT,1731,1.0,-0.006331013,0.41
2015-10-09 00:00:00+00,SHORT,3782,0.33124627089992387,-0.0057617356,0.31
2015-10-09 00:00:00+00,SHORT,3831,0.7217470388350622,-0.010948576,0.64
2015-10-09 00:00:00+00,SHORT,1826,0.3515464737299089,0.014224204,0.05
2015-10-09 00:00:00+00,SHORT,1832,1.0,-0.008103128,0.1
2015-10-09 00:00:00+00,SHORT,3947,1.0,-0.015137778,0.56
2015-10-09 00:00:00+00,SHORT,1949,0.8554228428225943,0.015938066,0.1
2015-10-09 00:00:00+00,SHORT,2004,0.4358273548635645,0.010102562,0.44
2015-10-09 00:00:00+00,SHORT,2042,0.0,-0.0056161,0.16
2015-10-12 00:00:00+00,SHORT,578,0.5867290189083875,-0.010709866,0.25
2015-10-12 00:00:00+00,SHORT,862,0.4073047852073358,-0.010959055,0.13
2015-10-12 00:00:00+00,SHORT,3825,0.18606551672627417,0.006502847,0.03
2015-10-12 00:00:00+00,SHORT,2042,0.0,-0.011606183,0.16
2015-10-13 00:00:00+00,SHORT,1423,0.7142857142857143,-0.014979018,0.12
2015-10-14 00:00:00+00,SHORT,1700,0.09458404287944326,-0.014985645,-0.06
2015-10-15 00:00:00+00,SHORT,2728,0.0,-0.0031009691,0.07
2015-10-16 00:00:00+00,SHORT,2536,0.13763704719416378,-8.617766E-4,0.4
2015-10-16 00:00:00+00,SHORT,2728,0.0,-0.009121892,0.07
2015-10-16 00:00:00+00,SHORT,1411,0.0,-0.009879988,-0.18
2015-10-16 00:00:00+00,SHORT,3793,0.2678990442726931,0.015771674,0.32
2015-10-19 00:00:00+00,SHORT,3641,0.3769211104045694,-0.007432029,0.13
2015-10-19 00:00:00+00,SHORT,3793,0.18454360056146385,-0.002856997,0.32
2015-10-20 00:00:00+00,SHORT,270,0.2539927549639515,-0.012792973,-0.17
2015-10-20 00:00:00+00,SHORT,388,0.3515281464874674,-0.014688664,0.56
2015-10-20 00:00:00+00,SHORT,918,0.25598345496948227,-0.01473497,0.04
2015-10-20 00:00:00+00,SHORT,1411,0.15254105433177023,-0.013141769,-0.18
2015-10-20 00:00:00+00,SHORT,1454,1.0,0.0033758034,0.03
2015-10-22 00:00:00+00,SHORT,4176,0.7058867685842093,0.0010191852,0.0
2015-10-22 00:00:00+00,SHORT,2276,0.5088829340764086,-0.004132383,0.13
2015-10-22 00:00:00+00,SHORT,2408,1.0,-0.014696294,0.15
2015-10-22 00:00:00+00,SHORT,450,0.7622145898731076,-0.008943196,-0.09
2015-10-22 00:00:00+00,SHORT,2617,0.3521275039602066,-0.0041625574,-0.05
2015-10-22 00:00:00+00,SHORT,853,0.4498112971321423,-0.0023728863,-0.08
2015-10-22 00:00:00+00,SHORT,3067,0.13263026030771075,-0.0077275652,-0.13
2015-10-22 00:00:00+00,SHORT,1167,0.459337479665759,3.5353232E-4,-0.13
2015-10-22 00:00:00+00,SHORT,1361,0.5294117647058824,-0.01435536,0.41
2015-10-22 00:00:00+00,SHORT,4049,0.4633785373506788,-0.007511242,0.1
2015-10-22 00:00:00+00,SHORT,4089,1.0,-0.0041640806,0.25
2015-10-23 00:00:00+00,SHORT,2534,0.5714285714285714,-0.011558491,0.11
2015-10-23 00:00:00+00,SHORT,2670,0.6719102500378894,-6.963926E-5,-0.0339
2015-10-23 00:00:00+00,SHORT,3148,0.0,0.018730542,-0.2
2015-10-23 00:00:00+00,SHORT,3763,0.5372529484585565,-0.0029564109,0.48
2015-10-23 00:00:00+00,SHORT,1985,0.3247553146362183,-0.012947884,0.56
2015-10-26 00:00:00+00,SHORT,13,0.558792671667106,-0.013457571,0.1
2015-10-26 00:00:00+00,SHORT,4176,0.4946884209761542,-0.012556334,0.0
2015-10-26 00:00:00+00,SHORT,2643,0.5439225051613641,-0.011434812,0.0017
2015-10-26 00:00:00+00,SHORT,2670,0.7162430318399438,-0.008665404,-0.0339
2015-10-26 00:00:00+00,SHORT,853,0.32706613764077613,-0.014296177,-0.08
2015-10-26 00:00:00+00,SHORT,907,0.0,-0.008851468,-0.15
2015-10-26 00:00:00+00,SHORT,1299,0.4999872190943476,-0.006669466,0.15
2015-10-26 00:00:00+00,SHORT,3763,0.6363636363636364,-0.0036510157,0.48
2015-10-27 00:00:00+00,SHORT,135,1.0,-0.0032700943,-0.11
2015-10-27 00:00:00+00,SHORT,1011,1.0,-0.012414865,0.09
2015-10-27 00:00:00+00,SHORT,3782,0.38662640025029765,-0.005514219,0.41
2015-10-27 00:00:00+00,SHORT,4073,1.0,0.026997056,0.21
2015-10-28 00:00:00+00,SHORT,52,0.42972302012074515,-7.6563994E-4,0.28
2015-10-28 00:00:00+00,SHORT,259,0.324893389685717,-0.0043350896,-0.14
2015-10-28 00:00:00+00,SHORT,555,0.4286639172683789,-0.010136736,0.11
2015-10-28 00:00:00+00,SHORT,2670,0.5034312829184981,-0.011922742,-0.0407
2015-10-28 00:00:00+00,SHORT,2681,0.31592258449662003,0.023037545,0.22
2015-10-28 00:00:00+00,SHORT,2747,0.2530736350924066,0.0019614643,-0.1228
2015-10-28 00:00:00+00,SHORT,2778,0.6423195253363911,-0.00839753,-0.13
2015-10-28 00:00:00+00,SHORT,835,0.690388725569565,-0.009376245,0.05
2015-10-28 00:00:00+00,SHORT,2971,1.0,0.004549798,0.12
2015-10-28 00:00:00+00,SHORT,1423,0.19047619047619047,-0.008423055,0.12
2015-10-28 00:00:00+00,SHORT,1585,0.684160660897909,0.0033444415,0.19
2015-10-29 00:00:00+00,SHORT,4140,0.4167653676691985,-0.005178333,0.0
2015-10-29 00:00:00+00,SHORT,2619,1.0,-0.005494317,0.17
2015-10-29 00:00:00+00,SHORT,2681,0.32053786103700954,0.00903832,0.22
2015-10-29 00:00:00+00,SHORT,694,0.30301204303927487,0.026114387,0.55
2015-10-29 00:00:00+00,SHORT,835,0.9128618587848076,-0.009699354,0.05
2015-10-29 00:00:00+00,SHORT,862,0.9220536521161872,-0.014241502,-0.18
2015-10-29 00:00:00+00,SHORT,2971,0.95,-0.014557914,0.12
2015-10-29 00:00:00+00,SHORT,1144,0.059612175482847425,-0.0045599383,-0.04
2015-10-29 00:00:00+00,SHORT,1258,0.6144114401582326,-0.0067142546,0.62
2015-10-29 00:00:00+00,SHORT,1585,0.6938857476699886,-0.0073248204,0.19
2015-10-29 00:00:00+00,SHORT,3646,0.7647058823529411,-0.014325208,0.03
2015-10-30 00:00:00+00,SHORT,2681,0.20619722665534632,-0.009958839,0.22
2015-10-30 00:00:00+00,SHORT,694,0.24821518943014914,-0.0132512115,0.55
2015-10-30 00:00:00+00,SHORT,3646,0.7058823529411764,-0.013019041,0.03
2015-10-30 00:00:00+00,SHORT,3782,0.28079580351941735,-0.014930468,0.41
2015-11-02 00:00:00+00,SHORT,2120,1.0,-0.0029219743,-0.01
2015-11-02 00:00:00+00,SHORT,2129,0.5067136765809281,-0.005240182,0.53
2015-11-02 00:00:00+00,SHORT,4197,0.7037312258992843,0.0034164996,0.08
2015-11-02 00:00:00+00,SHORT,2351,0.0,-0.008546594,0.06
2015-11-02 00:00:00+00,SHORT,2393,0.4565001126733158,-0.013158532,0.03
2015-11-02 00:00:00+00,SHORT,417,0.15556525022910256,0.0061214883,0.27
2015-11-02 00:00:00+00,SHORT,2619,0.8666666666666667,-0.012932328,0.17
2015-11-02 00:00:00+00,SHORT,2681,0.21153742630828712,-0.009006852,0.22
2015-11-02 00:00:00+00,SHORT,2778,0.42466127991276,-0.012115428,0.04
2015-11-02 00:00:00+00,SHORT,780,0.0,-0.010970047,0.01
2015-11-02 00:00:00+00,SHORT,2971,0.85,-0.011188664,0.12
2015-11-02 00:00:00+00,SHORT,3021,0.24585173427147095,-0.012023844,-0.16
2015-11-02 00:00:00+00,SHORT,1069,0.4014655122807957,-0.012488448,0.41
2015-11-02 00:00:00+00,SHORT,1144,0.2689556554031028,-0.010974731,-0.04
2015-11-02 00:00:00+00,SHORT,3233,0.0,-0.011964443,0.17
2015-11-02 00:00:00+00,SHORT,1299,0.0,-0.014718512,0.15
2015-11-02 00:00:00+00,SHORT,1454,0.09999999999999998,-0.014990407,0.03
2015-11-02 00:00:00+00,SHORT,1473,1.0,0.0059544435,0.28
2015-11-02 00:00:00+00,SHORT,3535,0.31535038466230547,0.009097208,0.73
2015-11-02 00:00:00+00,SHORT,3646,0.6470588235294118,-0.010426423,0.03
2015-11-02 00:00:00+00,SHORT,3782,0.1835178306142362,-0.0035737094,0.41
2015-11-02 00:00:00+00,SHORT,3868,0.1431992669454281,-0.01275376,-0.04
2015-11-03 00:00:00+00,SHORT,19,0.0,-0.012952618,0.05
2015-11-03 00:00:00+00,SHORT,2120,0.9230769230769231,-0.013769312,-0.01
2015-11-03 00:00:00+00,SHORT,2129,0.0,-0.013187665,0.53
2015-11-03 00:00:00+00,SHORT,4187,0.6441385299050542,0.014823224,-0.01
2015-11-03 00:00:00+00,SHORT,4197,0.5970704838017259,-0.0056012957,0.08
2015-11-03 00:00:00+00,SHORT,142,1.0,-0.007753115,-0.15
2015-11-03 00:00:00+00,SHORT,2508,0.7125154108636571,0.00840891,-0.08
2015-11-03 00:00:00+00,SHORT,641,0.1997164304436396,0.004796067,0.71
2015-11-03 00:00:00+00,SHORT,2764,0.4743238260490823,-0.014690043,0.23
2015-11-03 00:00:00+00,SHORT,3233,1.0,-0.013319216,0.17
2015-11-03 00:00:00+00,SHORT,1306,0.29600036083436976,0.023159908,0.37
2015-11-03 00:00:00+00,SHORT,1333,0.2792066296621761,-0.014276701,0.22
2015-11-03 00:00:00+00,SHORT,1360,0.5548158612586009,-3.8264887E-4,0.05
2015-11-03 00:00:00+00,SHORT,3466,1.0,0.009209869,0.16
2015-11-03 00:00:00+00,SHORT,1454,0.0,-0.0036245482,0.03
2015-11-03 00:00:00+00,SHORT,3535,0.406485195680604,-0.0054754214,0.73
2015-11-03 00:00:00+00,SHORT,3613,0.8754986616438963,0.0050366055,0.31
2015-11-03 00:00:00+00,SHORT,3646,0.5882352941176471,-0.010205122,0.03
2015-11-03 00:00:00+00,SHORT,3694,1.0,-0.002456182,-0.0671
2015-11-03 00:00:00+00,SHORT,3702,0.05393940804149494,-0.006002907,-0.2
2015-11-03 00:00:00+00,SHORT,3782,0.15449736679259832,0.0101069035,0.41
2015-11-03 00:00:00+00,SHORT,1740,0.7728571913001131,-0.012038814,0.52
2015-11-03 00:00:00+00,SHORT,3794,0.3997214824586851,0.020917745,0.03
2015-11-03 00:00:00+00,SHORT,3841,0.5223952498380722,6.289245E-4,0.66
2015-11-03 00:00:00+00,SHORT,1826,1.0,0.0050267554,0.05
2015-11-03 00:00:00+00,SHORT,4074,0.73386074449982,0.019900182,0.07
2015-11-04 00:00:00+00,SHORT,2071,1.0,-0.009023649,0.01
2015-11-04 00:00:00+00,SHORT,4187,0.625571115543675,-0.0028076165,-0.01
2015-11-04 00:00:00+00,SHORT,4197,0.5504533921647663,-0.012956211,0.08
2015-11-04 00:00:00+00,SHORT,4250,0.0,0.011870374,0.08
2015-11-04 00:00:00+00,SHORT,234,0.6998577902486589,-0.0069150273,-0.1
2015-11-04 00:00:00+00,SHORT,2393,0.35815715393383085,-0.014144148,0.03
2015-11-04 00:00:00+00,SHORT,2469,1.0,-0.014668513,-0.08
2015-11-04 00:00:00+00,SHORT,2514,1.0,-0.013678382,-0.13
2015-11-04 00:00:00+00,SHORT,2686,0.5548317936642442,-0.008018621,0.08
2015-11-04 00:00:00+00,SHORT,641,0.13329614783394506,-0.011027687,0.71
2015-11-04 00:00:00+00,SHORT,3124,0.6531276884017925,-6.755086E-5,-0.1705
2015-11-04 00:00:00+00,SHORT,3271,1.0,-0.014160706,-0.05
2015-11-04 00:00:00+00,SHORT,1260,0.7127198432433733,0.0022488905,0.38
2015-11-04 00:00:00+00,SHORT,1333,0.2392475567051672,-0.014600154,0.22
2015-11-04 00:00:00+00,SHORT,1360,0.44591191994292506,-0.008913125,0.05
2015-11-04 00:00:00+00,SHORT,1396,1.0,-0.003079493,0.0
2015-11-04 00:00:00+00,SHORT,3466,0.8079809862701087,-0.011565939,0.16
2015-11-04 00:00:00+00,SHORT,1437,1.0,-0.008935804,-0.11
2015-11-04 00:00:00+00,SHORT,1454,1.0,-0.0113290055,0.03
2015-11-04 00:00:00+00,SHORT,1471,0.7754917948761103,-0.0049375813,0.3
2015-11-04 00:00:00+00,SHORT,3522,0.0517016492893715,-0.014120038,0.43
2015-11-04 00:00:00+00,SHORT,1532,0.8589572237137301,-0.008823584,0.23
2015-11-04 00:00:00+00,SHORT,3613,0.851615221354622,-9.4499654E-4,0.31
2015-11-04 00:00:00+00,SHORT,3646,0.5294117647058824,-0.014127584,0.03
2015-11-04 00:00:00+00,SHORT,3694,0.9,-0.012564872,-0.0671
2015-11-04 00:00:00+00,SHORT,1699,0.6667944939966238,-0.014375772,0.1
2015-11-04 00:00:00+00,SHORT,3782,0.18292785538171463,-0.005472097,0.41
2015-11-04 00:00:00+00,SHORT,3794,0.418018261867058,-0.008322821,0.03
2015-11-04 00:00:00+00,SHORT,3824,0.4407788872505274,0.023418386,0.0
2015-11-04 00:00:00+00,SHORT,1826,0.4329169061069979,-0.013928752,0.05
2015-11-04 00:00:00+00,SHORT,3882,1.0,-0.011214592,-0.03
2015-11-04 00:00:00+00,SHORT,3897,0.5044030113523309,-0.011611207,-0.0199
2015-11-04 00:00:00+00,SHORT,4074,0.5890705687222265,-0.009053211,0.07
2015-11-05 00:00:00+00,SHORT,2107,0.671163023842933,-0.014681963,0.06
2015-11-05 00:00:00+00,SHORT,221,0.7413374345867547,-0.007287921,0.02
2015-11-05 00:00:00+00,SHORT,2426,0.4600418411288238,-0.0018620681,-0.01
2015-11-05 00:00:00+00,SHORT,388,0.0,-0.012633431,0.6
2015-11-05 00:00:00+00,SHORT,610,0.6064252964380176,-0.013594788,0.02
2015-11-05 00:00:00+00,SHORT,641,0.2505795189767183,-0.009935775,0.71
2015-11-05 00:00:00+00,SHORT,2920,1.0,0.0024581396,-0.1
2015-11-05 00:00:00+00,SHORT,3049,1.0,0.006286244,0.73
2015-11-05 00:00:00+00,SHORT,1260,0.0,-0.013069594,0.38
2015-11-05 00:00:00+00,SHORT,1360,0.5293170527510513,-0.009742184,0.05
2015-11-05 00:00:00+00,SHORT,1383,0.6475070013389376,0.0039252993,0.0
2015-11-05 00:00:00+00,SHORT,1454,0.5663762742133951,-0.010287045,0.03
2015-11-05 00:00:00+00,SHORT,1462,0.5993541869979895,-0.006135702,0.7
2015-11-05 00:00:00+00,SHORT,3694,0.8,-0.014864592,-0.0671
2015-11-05 00:00:00+00,SHORT,3782,0.3285240899930488,2.921502E-4,0.41
2015-11-05 00:00:00+00,SHORT,3822,0.2737921921144859,-0.001733116,0.67
2015-11-05 00:00:00+00,SHORT,3824,0.8888888888888888,-0.0058129653,0.0
2015-11-05 00:00:00+00,SHORT,1790,0.4885813505359239,-0.003120573,0.05
2015-11-05 00:00:00+00,SHORT,3851,1.0,0.0052756616,-0.07
2015-11-05 00:00:00+00,SHORT,1865,0.0,0.0025458832,-0.16
2015-11-06 00:00:00+00,SHORT,4118,0.6665642358825681,-0.012721066,0.59
2015-11-06 00:00:00+00,SHORT,2071,0.0,-0.008257548,0.01
2015-11-06 00:00:00+00,SHORT,4164,0.661519993832593,-0.0027546973,0.09
2015-11-06 00:00:00+00,SHORT,4237,0.5331149253245174,0.016268244,0.03
