time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,sessions_since_bearish_13_100_df059
2016-11-09 00:00:00+00,LONG,4215,1.0,-0.824741,5.0
2016-11-09 00:00:00+00,LONG,517,0.0,-0.4784052,22.0
2016-11-10 00:00:00+00,LONG,4215,0.9583333333333334,-0.72245455,6.0
2016-11-10 00:00:00+00,LONG,517,0.0,-0.4707277,23.0
2016-11-10 00:00:00+00,LONG,2920,0.806687116277004,-0.56663233,1.0
2016-11-10 00:00:00+00,LONG,1198,0.0,-0.5396267,4.0
2016-11-11 00:00:00+00,LONG,4215,0.9166666666666666,-0.6900554,7.0
2016-11-11 00:00:00+00,LONG,517,0.0,-0.50867915,24.0
2016-11-14 00:00:00+00,LONG,4215,0.875,-0.7119009,8.0
2016-11-14 00:00:00+00,LONG,576,0.29856438313617156,-0.56765425,2.0
2016-11-14 00:00:00+00,LONG,2925,1.0,-0.6503179,2.0
2016-11-14 00:00:00+00,LONG,1039,1.0,-0.5720342,27.0
2016-11-14 00:00:00+00,LONG,1076,1.0,-0.68461955,19.0
2016-11-14 00:00:00+00,LONG,3179,0.637123739976584,-0.71526104,21.0
2016-11-14 00:00:00+00,LONG,3838,0.6132943974189996,-0.5734103,25.0
2016-11-15 00:00:00+00,LONG,2925,0.9782608695652174,-0.4784334,3.0
2016-11-15 00:00:00+00,LONG,1076,0.9545454545454546,-0.49796462,20.0
2016-11-16 00:00:00+00,LONG,2686,0.96,-0.46795586,25.0
2016-11-17 00:00:00+00,LONG,3456,0.9583333333333334,-0.5193302,5.0
2016-11-22 00:00:00+00,LONG,1076,0.7272727272727273,-0.4864086,25.0
2016-11-22 00:00:00+00,LONG,3641,0.8181818181818181,-0.4721512,27.0
2016-11-23 00:00:00+00,LONG,2262,1.0,-0.8302223,19.0
2016-11-23 00:00:00+00,LONG,368,0.42807447718186964,-0.6366649,11.0
2016-11-25 00:00:00+00,LONG,195,0.36363636363636365,-0.55757165,25.0
2016-11-25 00:00:00+00,LONG,2262,0.0,-0.6617847,20.0
2016-11-25 00:00:00+00,LONG,368,0.4441170063141833,-0.46355218,12.0
2016-11-28 00:00:00+00,LONG,2262,0.95,-0.69448656,21.0
2016-11-29 00:00:00+00,LONG,2262,0.0,-0.68230397,22.0
2016-11-30 00:00:00+00,LONG,2262,0.9,-0.7179589,23.0
2016-12-01 00:00:00+00,LONG,2262,0.875,-0.7351916,24.0
2016-12-01 00:00:00+00,LONG,3053,0.6142055528017647,-0.5722558,19.0
2016-12-01 00:00:00+00,LONG,1356,1.0,-0.5159313,22.0
2016-12-01 00:00:00+00,LONG,3825,0.7493858915019961,-0.6117665,26.0
2016-12-02 00:00:00+00,LONG,2211,0.308478983549022,-0.7278285,4.0
2016-12-02 00:00:00+00,LONG,2262,0.85,-0.6039163,25.0
2016-12-02 00:00:00+00,LONG,3053,0.5481340722998541,-0.5875866,20.0
2016-12-02 00:00:00+00,LONG,1356,0.9761904761904762,-0.47063318,23.0
2016-12-02 00:00:00+00,LONG,3825,0.6051236922525332,-0.48252457,27.0
2016-12-05 00:00:00+00,LONG,2211,0.3112921063969126,-0.7274097,5.0
2016-12-05 00:00:00+00,LONG,2262,0.0,-0.59118587,26.0
2016-12-06 00:00:00+00,LONG,2211,0.2766841060792957,-0.67660224,6.0
2016-12-06 00:00:00+00,LONG,2213,0.42121081993517817,-0.6787097,5.0
2016-12-06 00:00:00+00,LONG,2262,0.0,-0.5316466,27.0
2016-12-06 00:00:00+00,LONG,3804,0.5128794908907505,-0.5397454,23.0
2016-12-07 00:00:00+00,LONG,4219,0.09257409684959612,-0.56496245,24.0
2016-12-07 00:00:00+00,LONG,2211,0.4911461796059863,-0.52089715,7.0
2016-12-07 00:00:00+00,LONG,2213,0.4198377916547801,-0.63374627,6.0
2016-12-08 00:00:00+00,LONG,4219,0.0,-0.5401912,25.0
2016-12-08 00:00:00+00,LONG,2211,0.27275580411993827,-0.46544555,8.0
2016-12-08 00:00:00+00,LONG,2213,0.4090176759130592,-0.530173,7.0
2016-12-09 00:00:00+00,LONG,4219,0.02993517526715854,-0.49128845,26.0
2016-12-09 00:00:00+00,LONG,2211,0.4820503799638905,-0.59826624,9.0
2016-12-09 00:00:00+00,LONG,2213,0.396416296926116,-0.6562593,8.0
2016-12-09 00:00:00+00,LONG,2028,0.9230769230769231,-0.53001237,27.0
2016-12-12 00:00:00+00,LONG,4219,0.0,-0.5685155,27.0
2016-12-12 00:00:00+00,LONG,2211,0.5181062391391391,-0.5954784,10.0
2016-12-12 00:00:00+00,LONG,2213,0.4043526308797156,-0.63872993,9.0
2016-12-22 00:00:00+00,LONG,412,0.9048003567740026,-0.5613623,23.0
2016-12-22 00:00:00+00,LONG,2910,0.0,-0.5191982,13.0
2016-12-23 00:00:00+00,LONG,412,0.7287747269802043,-0.73007673,24.0
2016-12-23 00:00:00+00,LONG,1652,0.525080171462148,-0.46889225,7.0
2016-12-23 00:00:00+00,LONG,4072,0.84012074150966,-0.7410075,5.0
2016-12-27 00:00:00+00,LONG,412,0.8296996154862067,-0.5527055,25.0
2016-12-28 00:00:00+00,LONG,412,0.7111186786665235,-0.54614013,26.0
2016-12-28 00:00:00+00,LONG,4072,0.96,-0.488159,7.0
2016-12-29 00:00:00+00,LONG,412,0.6777337845282523,-0.49302652,27.0
2016-12-30 00:00:00+00,LONG,4171,0.5294024524549804,-0.5014727,10.0
2016-12-30 00:00:00+00,LONG,3148,0.5430483597094091,-0.48591757,1.0
2016-12-30 00:00:00+00,LONG,3943,0.8148148148148149,-0.49586657,24.0
2017-01-03 00:00:00+00,LONG,4171,0.9696969696969697,-0.50523597,11.0
2017-01-03 00:00:00+00,LONG,903,0.42621560865764047,-0.51442325,5.0
2017-01-03 00:00:00+00,LONG,1368,0.6792408686140009,-0.6057717,5.0
2017-01-03 00:00:00+00,LONG,3539,0.7893759377308983,-0.64407074,22.0
2017-01-18 00:00:00+00,LONG,2349,0.0,-0.8160627,12.0
2017-01-19 00:00:00+00,LONG,194,0.32603978792804483,-0.6017688,1.0
2017-01-20 00:00:00+00,LONG,2349,0.0,-0.6440837,14.0
2017-01-23 00:00:00+00,LONG,2349,0.0,-0.6503694,15.0
2017-02-01 00:00:00+00,LONG,4073,0.3543341748528715,-0.50146246,1.0
2017-02-02 00:00:00+00,LONG,3021,0.6551634199929363,-0.6416719,1.0
2017-02-02 00:00:00+00,LONG,3137,0.5777459387814329,-0.7031937,13.0
2017-02-02 00:00:00+00,LONG,4073,0.3627426330049404,-0.4879744,2.0
2017-02-03 00:00:00+00,LONG,3137,0.5033211735555975,-0.63390446,14.0
2017-02-03 00:00:00+00,LONG,1299,0.7132776945032112,-0.60629034,2.0
2017-02-06 00:00:00+00,LONG,3021,0.607780161890382,-0.46107605,3.0
2017-02-06 00:00:00+00,LONG,1299,0.5264974218993372,-0.51596737,3.0
2017-02-06 00:00:00+00,LONG,3802,0.4574984527610408,-0.5952981,1.0
2017-02-07 00:00:00+00,LONG,4112,0.4247385940042347,-0.6677639,4.0
2017-02-07 00:00:00+00,LONG,3802,0.4330449243373795,-0.61846036,2.0
2017-02-08 00:00:00+00,LONG,4112,0.4226462228693251,-0.60650367,5.0
2017-02-08 00:00:00+00,LONG,4150,0.21242363348885573,-0.59162146,23.0
2017-02-08 00:00:00+00,LONG,4201,0.6164963671331127,-0.760107,27.0
2017-02-08 00:00:00+00,LONG,1072,0.8407962507949966,-0.5072064,3.0
2017-02-08 00:00:00+00,LONG,3137,0.49501524944762304,-0.67837286,17.0
2017-02-08 00:00:00+00,LONG,3802,0.4539088801063537,-0.6696009,3.0
2017-03-09 00:00:00+00,LONG,4137,0.3094340617420005,-0.75396776,4.0
2017-03-09 00:00:00+00,LONG,1807,0.0,-0.7190798,2.0
2017-03-10 00:00:00+00,LONG,4137,0.22275094965625078,-0.46818742,5.0
2017-03-10 00:00:00+00,LONG,356,0.0,-0.6477989,5.0
2017-03-10 00:00:00+00,LONG,3198,0.2567463977236908,-0.78110015,2.0
2017-03-13 00:00:00+00,LONG,356,0.0,-0.51243454,6.0
2017-03-13 00:00:00+00,LONG,3198,0.0,-0.66797304,3.0
2017-03-13 00:00:00+00,LONG,1514,0.0,-0.8284001,8.0
2017-03-14 00:00:00+00,LONG,2159,0.0,-0.76907283,8.0
2017-03-14 00:00:00+00,LONG,356,0.0,-0.5859128,7.0
2017-03-14 00:00:00+00,LONG,3198,0.0,-0.46076405,4.0
2017-03-14 00:00:00+00,LONG,1514,0.0,-0.66271263,9.0
2017-03-15 00:00:00+00,LONG,2159,0.0,-0.81478024,9.0
2017-03-15 00:00:00+00,LONG,3355,0.33531378593343564,-0.77278423,1.0
2017-03-16 00:00:00+00,LONG,3355,0.34308347121655036,-0.64022017,2.0
2017-03-17 00:00:00+00,LONG,4049,0.4497605917222318,-0.48555118,1.0
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,-0.5949346,7.0
2017-03-22 00:00:00+00,LONG,517,0.4781210355711824,-0.8281487,7.0
2017-03-23 00:00:00+00,LONG,517,0.25671761109362184,-0.5797389,8.0
2017-03-28 00:00:00+00,LONG,4231,0.9666666666666667,-0.47485736,27.0
2017-03-29 00:00:00+00,LONG,799,0.0,-0.5430654,1.0
2017-03-30 00:00:00+00,LONG,2050,0.43824632099297806,-0.46983507,2.0
2017-03-31 00:00:00+00,LONG,799,0.04885174691686097,-0.49593943,3.0
2017-03-31 00:00:00+00,LONG,918,0.3758853262922257,-0.4819139,11.0
2017-04-03 00:00:00+00,LONG,799,0.0367583394777249,-0.47439033,4.0
2017-04-03 00:00:00+00,LONG,1828,0.0,-0.6188781,16.0
2017-04-04 00:00:00+00,LONG,1828,0.0,-0.49961382,17.0
2017-04-05 00:00:00+00,LONG,4107,0.28362238666384304,-0.49303225,7.0
2017-04-05 00:00:00+00,LONG,1828,0.0,-0.54898185,18.0
2017-04-05 00:00:00+00,LONG,4073,0.0,-0.5385398,3.0
2017-04-06 00:00:00+00,LONG,3198,0.0,-0.703137,21.0
2017-04-06 00:00:00+00,LONG,1828,0.0,-0.5796564,19.0
2017-04-07 00:00:00+00,LONG,3198,0.0,-0.6324719,22.0
2017-04-07 00:00:00+00,LONG,1828,0.0,-0.51253104,20.0
2017-04-10 00:00:00+00,LONG,1828,0.0,-0.50466704,21.0
2017-04-11 00:00:00+00,LONG,631,0.7258603460163616,-0.7724056,1.0
2017-04-11 00:00:00+00,LONG,1828,0.0,-0.5706414,22.0
2017-04-12 00:00:00+00,LONG,631,0.7045899772302583,-0.7023686,2.0
2017-04-12 00:00:00+00,LONG,1828,0.0,-0.7215584,23.0
2017-04-13 00:00:00+00,LONG,4153,1.0,-0.7038601,20.0
2017-04-13 00:00:00+00,LONG,2120,0.6679895246122273,-0.61633974,6.0
2017-04-13 00:00:00+00,LONG,2431,0.15486795920711954,-0.7147892,4.0
2017-04-13 00:00:00+00,LONG,2553,0.3050369579112931,-0.81396574,7.0
2017-04-13 00:00:00+00,LONG,631,0.6908931772001927,-0.7461047,3.0
2017-04-13 00:00:00+00,LONG,2999,1.0,-0.4820224,9.0
2017-04-13 00:00:00+00,LONG,1828,0.0,-0.7226115,24.0
2017-04-17 00:00:00+00,LONG,52,1.0,-0.46998835,4.0
2017-04-17 00:00:00+00,LONG,2431,0.11882099602568097,-0.5055625,5.0
2017-04-17 00:00:00+00,LONG,517,0.0,-0.48572788,24.0
2017-04-17 00:00:00+00,LONG,2568,0.15317151362701903,-0.6378872,7.0
2017-04-17 00:00:00+00,LONG,631,0.6015879773602727,-0.5082316,4.0
2017-04-17 00:00:00+00,LONG,1051,0.16443125932891287,-0.5719864,1.0
2017-04-17 00:00:00+00,LONG,1828,0.0,-0.70512426,25.0
2017-04-18 00:00:00+00,LONG,2568,0.20011447001796503,-0.5917109,8.0
2017-04-18 00:00:00+00,LONG,1051,0.1901900838566757,-0.4924828,2.0
2017-04-25 00:00:00+00,LONG,898,1.0,-0.7535973,1.0
2017-04-25 00:00:00+00,LONG,1767,0.6785184428506824,-0.7124529,1.0
2017-04-26 00:00:00+00,LONG,898,0.9787234042553191,-0.74524266,2.0
2017-04-26 00:00:00+00,LONG,1767,0.6485054387323083,-0.70508283,2.0
2017-04-27 00:00:00+00,LONG,898,0.0,-0.5321444,3.0
2017-04-27 00:00:00+00,LONG,1767,0.5758489591290049,-0.62242305,3.0
2017-04-28 00:00:00+00,LONG,898,0.9361702127659575,-0.52809405,4.0
2017-04-28 00:00:00+00,LONG,1767,0.5398250500479953,-0.58648825,4.0
2017-05-01 00:00:00+00,LONG,1767,0.4906194157334369,-0.60195744,5.0
2017-05-02 00:00:00+00,LONG,897,0.0,-0.4726142,5.0
2017-05-02 00:00:00+00,LONG,1767,0.4396592668118411,-0.5348214,6.0
2017-05-03 00:00:00+00,LONG,2099,0.0,-0.7841164,21.0
2017-05-04 00:00:00+00,LONG,3100,0.0,-0.8249359,1.0
2017-05-05 00:00:00+00,LONG,3100,0.0,-0.77183664,2.0
2017-05-08 00:00:00+00,LONG,68,0.7727272727272727,-0.57373744,5.0
2017-05-08 00:00:00+00,LONG,191,0.4493400934229169,-0.58289886,1.0
2017-05-08 00:00:00+00,LONG,2499,0.0,-0.47314787,1.0
2017-05-08 00:00:00+00,LONG,3100,0.0,-0.739131,3.0
2017-05-09 00:00:00+00,LONG,191,0.441685335760589,-0.63848263,2.0
2017-05-09 00:00:00+00,LONG,2499,0.0,-0.51206195,2.0
2017-05-09 00:00:00+00,LONG,3100,0.0,-0.7336043,4.0
2017-05-09 00:00:00+00,LONG,1454,0.3302085044560416,-0.6552975,1.0
2017-05-09 00:00:00+00,LONG,3847,1.0,-0.64720833,1.0
2017-05-10 00:00:00+00,LONG,2111,0.19711984919305117,-0.5566104,1.0
2017-05-10 00:00:00+00,LONG,2703,0.9512195121951219,-0.5132353,1.0
2017-05-10 00:00:00+00,LONG,3100,0.0,-0.6478276,5.0
2017-05-10 00:00:00+00,LONG,1454,0.30858865719464545,-0.4871719,2.0
2017-05-10 00:00:00+00,LONG,3847,0.48902740095384645,-0.6380863,2.0
2017-05-11 00:00:00+00,LONG,4140,0.22289711915091773,-0.63505626,9.0
2017-05-11 00:00:00+00,LONG,1361,1.0,-0.49954954,10.0
2017-05-11 00:00:00+00,LONG,3847,0.4848848805137306,-0.71678096,3.0
2017-05-12 00:00:00+00,LONG,4140,0.0,-0.5782659,10.0
2017-05-12 00:00:00+00,LONG,487,0.19871994216577488,-0.49436688,3.0
2017-05-12 00:00:00+00,LONG,3847,0.44949647782984936,-0.62460613,4.0
2017-05-15 00:00:00+00,LONG,4140,0.22352713015754527,-0.48636934,11.0
2017-05-15 00:00:00+00,LONG,3847,0.38720131390701334,-0.73508203,5.0
2017-05-16 00:00:00+00,LONG,2568,0.0,-0.46251208,1.0
2017-05-16 00:00:00+00,LONG,2778,0.535145570177978,-0.6175123,7.0
2017-05-16 00:00:00+00,LONG,3847,0.3635888679062485,-0.6290314,6.0
2017-05-17 00:00:00+00,LONG,2778,0.5297507484620981,-0.45950717,8.0
2017-05-18 00:00:00+00,LONG,194,0.822761465796661,-0.55341744,4.0
2017-05-18 00:00:00+00,LONG,2568,0.27360341090323004,-0.5809277,3.0
2017-05-18 00:00:00+00,LONG,3595,0.0,-0.5003279,3.0
2017-05-18 00:00:00+00,LONG,3621,0.16280836690947673,-0.64608663,4.0
2017-05-19 00:00:00+00,LONG,914,1.0,-0.6962647,26.0
2017-05-19 00:00:00+00,LONG,3621,0.14404532412116103,-0.70645463,5.0
2017-05-22 00:00:00+00,LONG,2262,0.5929122167064181,-0.74099064,1.0
2017-05-22 00:00:00+00,LONG,2568,0.0,-0.4884007,5.0
2017-05-22 00:00:00+00,LONG,796,1.0,-0.51144373,15.0
2017-05-22 00:00:00+00,LONG,3621,0.0,-0.60119534,6.0
2017-05-23 00:00:00+00,LONG,195,1.0,-0.6772576,8.0
2017-05-23 00:00:00+00,LONG,2262,0.0,-0.46867937,2.0
2017-05-23 00:00:00+00,LONG,304,0.0,-0.80177844,6.0
2017-05-23 00:00:00+00,LONG,3621,0.12714478729451473,-0.5585339,7.0
2017-05-24 00:00:00+00,LONG,195,0.9772727272727273,-0.52065927,9.0
2017-05-24 00:00:00+00,LONG,2262,0.5416304342617142,-0.5376055,3.0
2017-05-24 00:00:00+00,LONG,304,0.0,-0.7441069,7.0
2017-05-25 00:00:00+00,LONG,304,0.0,-0.72265536,8.0
2017-05-26 00:00:00+00,LONG,304,0.0,-0.7225266,9.0
2017-05-30 00:00:00+00,LONG,195,0.9090909090909091,-0.47178087,12.0
2017-05-30 00:00:00+00,LONG,959,0.0,-0.5774925,1.0
2017-05-30 00:00:00+00,LONG,4040,0.41425676848040544,-0.47865486,25.0
2017-05-31 00:00:00+00,LONG,2072,0.0,-0.5727696,4.0
2017-05-31 00:00:00+00,LONG,191,0.22575932629963075,-0.56954986,17.0
2017-05-31 00:00:00+00,LONG,200,1.0,-0.5716595,1.0
2017-05-31 00:00:00+00,LONG,959,0.7241379310344828,-0.6172188,2.0
2017-05-31 00:00:00+00,LONG,3241,0.8393288397578353,-0.47237968,9.0
2017-06-07 00:00:00+00,LONG,3905,0.6521418559473936,-0.46597606,15.0
2017-06-15 00:00:00+00,LONG,3994,0.13636363636363635,-0.46735713,15.0
2017-06-16 00:00:00+00,LONG,2211,0.3511090951333381,-0.65642387,27.0
2017-06-20 00:00:00+00,LONG,3994,0.0,-0.49518853,18.0
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,-0.6752694,5.0
2017-06-26 00:00:00+00,LONG,3098,0.4351146779016577,-0.6315934,25.0
2017-06-27 00:00:00+00,LONG,3556,0.9117647058823529,-0.58582354,1.0
2017-06-28 00:00:00+00,LONG,3556,0.8823529411764706,-0.4737948,2.0
2017-06-28 00:00:00+00,LONG,4073,0.0,-0.515745,25.0
2017-06-30 00:00:00+00,LONG,1879,0.4932346810683425,-0.49569112,8.0
2017-07-03 00:00:00+00,LONG,3148,0.5625066632375317,-0.71628875,2.0
2017-07-03 00:00:00+00,LONG,1879,0.9642857142857143,-0.4876786,9.0
2017-07-06 00:00:00+00,LONG,2221,1.0,-0.5137353,1.0
2017-07-06 00:00:00+00,LONG,3148,0.44986904536410793,-0.4849767,4.0
2017-07-06 00:00:00+00,LONG,3763,0.0,-0.7174769,8.0
2017-07-07 00:00:00+00,LONG,3645,1.0,-0.4865817,6.0
2017-07-07 00:00:00+00,LONG,3763,0.0,-0.5573947,9.0
2017-07-10 00:00:00+00,LONG,3694,0.08432640251452414,-0.5343521,8.0
2017-07-10 00:00:00+00,LONG,3825,0.5806451612903226,-0.6200289,2.0
2017-07-11 00:00:00+00,LONG,84,0.9375,-0.7651526,1.0
2017-07-11 00:00:00+00,LONG,869,0.6377156934979724,-0.7134502,2.0
2017-07-11 00:00:00+00,LONG,2938,0.0,-0.79868776,1.0
2017-07-11 00:00:00+00,LONG,1039,0.7617953635305739,-0.71426046,2.0
2017-07-11 00:00:00+00,LONG,3825,0.564516129032258,-0.66189975,3.0
2017-07-11 00:00:00+00,LONG,3988,0.0,-0.6547571,21.0
2017-07-12 00:00:00+00,LONG,2643,0.0,-0.70512754,5.0
2017-07-12 00:00:00+00,LONG,2938,0.0,-0.72277963,2.0
2017-07-12 00:00:00+00,LONG,2961,0.975609756097561,-0.5223062,13.0
2017-07-13 00:00:00+00,LONG,2643,0.0,-0.5498222,6.0
2017-07-28 00:00:00+00,LONG,3907,0.6100586699495071,-0.464781,5.0
2017-07-31 00:00:00+00,LONG,3907,0.9821428571428571,-0.46001995,6.0
2017-08-01 00:00:00+00,LONG,3907,0.6234898422911529,-0.5200021,7.0
2017-08-09 00:00:00+00,LONG,4113,0.0,-0.8156075,7.0
2017-08-09 00:00:00+00,LONG,88,0.0,-0.75812054,2.0
2017-08-10 00:00:00+00,LONG,4113,0.0,-0.8075464,8.0
2017-08-10 00:00:00+00,LONG,3885,0.0,-0.6119921,7.0
2017-08-11 00:00:00+00,LONG,4113,0.0,-0.5345996,9.0
2017-08-11 00:00:00+00,LONG,2297,0.24857715632363764,-0.5076887,4.0
2017-08-11 00:00:00+00,LONG,934,0.20050238949314486,-0.52011955,9.0
2017-08-11 00:00:00+00,LONG,3065,1.0,-0.62914824,7.0
2017-08-11 00:00:00+00,LONG,4083,0.2785867952448508,-0.56266445,2.0
2017-08-14 00:00:00+00,LONG,2297,0.2314273623126633,-0.48930925,5.0
2017-08-14 00:00:00+00,LONG,1790,0.3761091518759145,-0.46577632,3.0
2017-08-15 00:00:00+00,LONG,3114,0.5249288640616245,-0.4689576,6.0
2017-08-15 00:00:00+00,LONG,1790,0.37723745973502076,-0.46212098,4.0
2017-08-16 00:00:00+00,LONG,2297,0.28325966499249616,-0.5025471,7.0
2017-08-17 00:00:00+00,LONG,2514,0.007083728309855815,-0.7676202,1.0
2017-08-18 00:00:00+00,LONG,2061,0.0,-0.4877656,5.0
2017-08-18 00:00:00+00,LONG,2070,0.0,-0.57989144,11.0
2017-08-18 00:00:00+00,LONG,394,0.5696649372466003,-0.6164046,4.0
2017-08-18 00:00:00+00,LONG,2514,0.0,-0.59766984,2.0
2017-08-18 00:00:00+00,LONG,2527,0.0,-0.48179728,26.0
2017-08-18 00:00:00+00,LONG,874,0.2047763053012656,-0.61875916,3.0
2017-08-18 00:00:00+00,LONG,1377,0.5450346128150506,-0.5326427,11.0
2017-08-18 00:00:00+00,LONG,3538,0.8971637342755253,-0.53381866,4.0
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,-0.46027154,7.0
2017-08-21 00:00:00+00,LONG,2061,0.0,-0.5264185,6.0
2017-08-21 00:00:00+00,LONG,2262,0.5672001371004434,-0.61373377,4.0
2017-08-21 00:00:00+00,LONG,394,0.5742475892694247,-0.714995,5.0
2017-08-21 00:00:00+00,LONG,405,1.0,-0.7005631,13.0
2017-08-21 00:00:00+00,LONG,429,0.7395576957175798,-0.5251189,8.0
2017-08-21 00:00:00+00,LONG,2514,0.274930886217714,-0.63113695,3.0
2017-08-21 00:00:00+00,LONG,845,0.45656318921993955,-0.67415476,2.0
2017-08-21 00:00:00+00,LONG,2896,0.7837848853988666,-0.69589734,2.0
2017-08-21 00:00:00+00,LONG,874,0.2653924808212639,-0.56646943,4.0
2017-08-21 00:00:00+00,LONG,2925,1.0,-0.62688977,1.0
2017-08-21 00:00:00+00,LONG,1108,1.0,-0.75317186,4.0
2017-08-21 00:00:00+00,LONG,3192,1.0,-0.6371156,14.0
2017-08-21 00:00:00+00,LONG,1377,0.5104559917284763,-0.49101484,12.0
2017-08-21 00:00:00+00,LONG,3538,0.8371643828033448,-0.5923616,5.0
2017-08-21 00:00:00+00,LONG,2042,1.0,-0.53775215,2.0
2017-08-22 00:00:00+00,LONG,2055,0.6476338121956059,-0.49702558,23.0
2017-08-22 00:00:00+00,LONG,4197,0.9655172413793104,-0.7922951,14.0
2017-08-22 00:00:00+00,LONG,394,0.5889622751649404,-0.712336,6.0
2017-08-22 00:00:00+00,LONG,405,0.9391717440195279,-0.49458706,14.0
2017-08-22 00:00:00+00,LONG,838,0.6641702781937101,-0.54299766,7.0
2017-08-22 00:00:00+00,LONG,845,0.42415845838238936,-0.5265828,3.0
2017-08-22 00:00:00+00,LONG,2896,0.7522908283099492,-0.52657807,3.0
2017-08-22 00:00:00+00,LONG,874,0.19653834923784697,-0.48218587,5.0
2017-08-22 00:00:00+00,LONG,2936,0.4976033108054873,-0.46780127,1.0
2017-08-22 00:00:00+00,LONG,1108,0.9787234042553191,-0.51538706,5.0
2017-08-22 00:00:00+00,LONG,3538,0.8424674255521274,-0.57510656,6.0
2017-08-22 00:00:00+00,LONG,1719,0.331538734711622,-0.73314023,14.0
2017-08-23 00:00:00+00,LONG,4197,0.9310344827586207,-0.6150036,15.0
2017-08-23 00:00:00+00,LONG,2262,0.480945849316416,-0.5481642,6.0
2017-08-23 00:00:00+00,LONG,394,0.5592023513702968,-0.508492,7.0
2017-08-23 00:00:00+00,LONG,576,1.0,-0.7545789,1.0
2017-08-23 00:00:00+00,LONG,845,0.4343295564204858,-0.53848,4.0
2017-08-23 00:00:00+00,LONG,2896,0.7302443733440829,-0.4751636,4.0
2017-08-23 00:00:00+00,LONG,874,0.2453613465625207,-0.5166203,6.0
2017-08-23 00:00:00+00,LONG,1719,0.3397844086684715,-0.7198402,15.0
2017-08-24 00:00:00+00,LONG,576,0.9764538968034114,-0.6764539,2.0
2017-08-24 00:00:00+00,LONG,2896,0.4035782055680805,-0.4944171,5.0
2017-08-24 00:00:00+00,LONG,1011,0.0,-0.7809991,3.0
2017-08-25 00:00:00+00,LONG,1144,0.0,-0.7134379,15.0
2017-08-28 00:00:00+00,LONG,2896,0.7374512907634331,-0.48673266,7.0
2017-08-28 00:00:00+00,LONG,1144,0.0,-0.8040044,16.0
2017-08-28 00:00:00+00,LONG,3694,0.0,-0.52735376,2.0
2017-08-29 00:00:00+00,LONG,1011,0.0,-0.59355754,6.0
2017-08-29 00:00:00+00,LONG,1144,0.0,-0.7295746,17.0
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,-0.46848726,12.0
2017-08-30 00:00:00+00,LONG,417,0.0,-0.47127205,4.0
2017-08-30 00:00:00+00,LONG,2569,1.0,-0.8220195,11.0
2017-08-30 00:00:00+00,LONG,1011,0.0,-0.54472333,7.0
2017-08-30 00:00:00+00,LONG,1144,0.0,-0.6464257,18.0
2017-08-30 00:00:00+00,LONG,3694,0.0,-0.50351185,4.0
2017-08-31 00:00:00+00,LONG,2569,0.9655172413793104,-0.7419751,12.0
2017-09-05 00:00:00+00,LONG,3694,0.0,-0.4703172,7.0
2017-09-06 00:00:00+00,LONG,2728,1.0,-0.46337953,25.0
2017-09-07 00:00:00+00,LONG,4140,0.8128208732804116,-0.5640097,18.0
2017-09-07 00:00:00+00,LONG,2119,1.0,-0.6648011,19.0
2017-09-07 00:00:00+00,LONG,2553,1.0,-0.71905196,11.0
2017-09-07 00:00:00+00,LONG,687,0.4758495737257101,-0.6886117,2.0
2017-09-07 00:00:00+00,LONG,836,1.0,-0.6510655,10.0
2017-09-08 00:00:00+00,LONG,2072,0.7909523653836413,-0.552363,17.0
2017-09-08 00:00:00+00,LONG,2119,1.0,-0.52248853,20.0
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,-0.53523546,12.0
2017-09-08 00:00:00+00,LONG,836,1.0,-0.64683294,11.0
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,-0.6675289,4.0
2017-09-08 00:00:00+00,LONG,3241,0.9666666666666667,-0.46842897,1.0
2017-09-08 00:00:00+00,LONG,3684,0.7332124220767315,-0.47201788,1.0
2017-09-08 00:00:00+00,LONG,3923,0.2945952086197549,-0.5079261,4.0
2017-09-11 00:00:00+00,LONG,2072,0.8559629298809664,-0.4752571,18.0
2017-09-13 00:00:00+00,LONG,323,0.8247488460968454,-0.48874,17.0
2017-09-13 00:00:00+00,LONG,3293,0.9130434782608696,-0.65803665,22.0
2017-09-13 00:00:00+00,LONG,3684,0.7772904561713112,-0.62719434,4.0
2017-09-14 00:00:00+00,LONG,3456,1.0,-0.4782665,4.0
2017-09-14 00:00:00+00,LONG,3684,0.766918247766254,-0.5935343,5.0
2017-09-18 00:00:00+00,LONG,3686,0.0,-0.55475795,1.0
2017-09-18 00:00:00+00,LONG,1790,0.2870377607649905,-0.506816,5.0
2017-09-19 00:00:00+00,LONG,1790,0.32483311866540615,-0.48760635,6.0
2017-09-21 00:00:00+00,LONG,1790,0.2727184526234303,-0.6145702,8.0
2017-09-22 00:00:00+00,LONG,1790,0.2652008395452096,-0.4640494,9.0
2017-09-25 00:00:00+00,LONG,1790,0.2875154017899774,-0.4855722,10.0
