time,side,ticker_id,mv_up_composite_labels,price_eps_diff_pct_df082,joint_fall_flag_21_10_df042,velocity_price_vs_etf_diff_5_df050,dist_lower_bb_50_2.0_df055
2017-05-12 00:00:00+00,LONG,487,0.19871994216577488,-1.96,0.0,0.008756667,-0.00394369
2017-05-17 00:00:00+00,LONG,1745,0.6567001317562795,-4.17,0.0,-0.030402675,-0.004373838
2017-05-18 00:00:00+00,LONG,2064,1.0,36.29,0.0,-0.012798471,0.0070687314
2017-05-18 00:00:00+00,LONG,3912,0.852154196371253,1.43,0.0,0.0016856918,0.0018619866
2017-05-18 00:00:00+00,LONG,1904,0.765448442721437,5.04,0.0,0.0027772142,-9.861544E-4
2017-05-19 00:00:00+00,LONG,2064,0.9545454545454546,38.58,0.0,-0.017343152,0.0024919237
2017-05-19 00:00:00+00,LONG,3912,0.8147893127319575,3.23,0.0,-0.004014818,-0.0018496828
2017-05-22 00:00:00+00,LONG,2064,0.9090909090909091,37.45,0.0,-0.015962439,-0.0011203722
2017-05-31 00:00:00+00,LONG,3704,0.6954947587193575,-26.53,0.0,-0.03786111,0.004261541
2017-06-20 00:00:00+00,LONG,1288,0.0,5.89,0.0,-0.0154337045,0.0030932259
2017-06-21 00:00:00+00,LONG,1244,1.0,39.74,0.0,-0.059732363,0.0049400553
2017-06-21 00:00:00+00,LONG,1288,0.0,8.23,0.0,-0.012096474,0.004789856
2017-06-21 00:00:00+00,LONG,1879,0.0,-23.68,0.0,-0.05345568,0.015016647
2017-06-22 00:00:00+00,LONG,4123,0.06681214176599579,48.63,0.0,-7.78568E-4,-9.836584E-4
2017-06-22 00:00:00+00,LONG,1288,0.0,6.69,0.0,-0.022402156,0.0030295262
2017-06-22 00:00:00+00,LONG,3556,1.0,-18.43,0.0,-0.048419286,0.010895839
2017-06-26 00:00:00+00,LONG,3855,0.4481290207785117,25.92,0.0,-0.046999145,-0.0023067745
2017-06-27 00:00:00+00,LONG,1306,0.0,0.41,0.0,-0.035594676,0.012978774
2017-06-28 00:00:00+00,LONG,1306,0.2904008713426986,-0.05,0.0,-0.031462446,-0.003403368
2017-06-29 00:00:00+00,LONG,1306,0.35334733963661247,0.31,0.0,-0.03599171,-0.0032616376
2017-07-06 00:00:00+00,LONG,1112,1.0,7.66,0.0,-0.039936677,0.009062408
2017-07-07 00:00:00+00,LONG,1112,0.7796035855586639,7.46,0.0,-0.027765973,9.7521004E-4
2017-07-10 00:00:00+00,LONG,1112,0.7683267458306277,7.95,0.0,-0.027943863,-5.135728E-4
2017-07-11 00:00:00+00,LONG,1112,0.94,7.48,0.0,-0.032659464,4.599414E-4
2017-07-14 00:00:00+00,LONG,3067,0.13121591473470579,-26.62,0.0,-0.032899577,0.0051790406
2017-07-20 00:00:00+00,LONG,786,1.0,11.17,0.0,-0.065502256,0.016288057
2017-07-21 00:00:00+00,LONG,786,0.9666666666666667,11.98,0.0,-0.06152289,0.005748244
2017-07-24 00:00:00+00,LONG,786,0.9333333333333333,19.27,0.0,-0.052720916,0.0026680331
2017-07-25 00:00:00+00,LONG,786,0.9,20.35,0.0,-0.05853128,-0.0037960478
2017-07-26 00:00:00+00,LONG,786,0.8666666666666667,31.94,0.0,-0.042253133,-0.005079206
2017-07-27 00:00:00+00,LONG,786,0.8333333333333334,-16.2,0.0,0.0065173176,-2.285185E-4
2017-07-28 00:00:00+00,LONG,786,0.8,-15.41,0.0,-0.0048500095,5.216447E-4
2017-07-28 00:00:00+00,LONG,3907,0.6100586699495071,-27.96,0.0,-0.01490454,0.0071438015
2017-07-31 00:00:00+00,LONG,3907,0.9821428571428571,-28.12,0.0,-0.006550269,0.007208069
2017-08-01 00:00:00+00,LONG,786,0.7333333333333334,-14.78,0.0,-0.014005051,3.105563E-4
2017-08-01 00:00:00+00,LONG,3907,0.6234898422911529,-28.05,0.0,-0.027987598,0.012592049
2017-08-02 00:00:00+00,LONG,2710,1.0,-26.19,0.0,-0.0338004,0.005788301
2017-08-02 00:00:00+00,LONG,3907,0.6153975774265494,-20.81,0.0,-0.020055737,0.005512933
2017-08-03 00:00:00+00,LONG,2710,0.9830508474576272,-24.71,0.0,0.004687359,-0.0033729984
2017-08-03 00:00:00+00,LONG,3907,0.5983278104806169,-19.73,0.0,0.012312097,5.552986E-5
2017-08-10 00:00:00+00,LONG,1473,0.8045862827369882,0.11,0.0,-0.015780551,0.019458342
2017-08-11 00:00:00+00,LONG,4250,1.0,19.5,0.0,-0.025176156,0.015667569
2017-08-11 00:00:00+00,LONG,304,1.0,32.14,0.0,-0.028605197,0.025386367
2017-08-11 00:00:00+00,LONG,1473,0.6888086536372117,1.29,0.0,3.8064967E-4,-0.0029649115
2017-08-11 00:00:00+00,LONG,2032,0.3413925119349695,23.3,0.0,-0.065637164,0.006737672
2017-08-14 00:00:00+00,LONG,4250,0.967741935483871,24.87,0.0,-0.012263266,-0.002545231
2017-08-14 00:00:00+00,LONG,304,0.9836065573770492,26.95,0.0,-0.029486831,0.014215168
2017-08-14 00:00:00+00,LONG,2032,0.43560682063695005,18.97,0.0,-0.06140656,-0.0029929408
2017-08-15 00:00:00+00,LONG,304,0.9672131147540983,19.23,0.0,-0.0152682485,0.010073702
2017-08-15 00:00:00+00,LONG,3255,0.8041386747020915,2.29,0.0,-0.023310842,-0.0032605312
2017-08-15 00:00:00+00,LONG,2032,0.2945262955725667,18.36,0.0,-0.038831025,4.6470155E-5
2017-08-17 00:00:00+00,LONG,1790,0.43052811636512806,-21.8,0.0,-0.04631896,0.011461574
2017-08-18 00:00:00+00,LONG,2898,0.595321764402399,20.58,0.0,-0.062361408,0.048545834
2017-08-18 00:00:00+00,LONG,1260,0.5801377488243104,-3.15,0.0,-0.009337074,0.0042962655
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,-23.65,0.0,-0.05387807,0.008042124
2017-08-21 00:00:00+00,LONG,2055,1.0,-28.59,0.0,-0.04497395,0.02098731
2017-08-21 00:00:00+00,LONG,4197,1.0,-10.72,0.0,-0.012865059,0.02609763
2017-08-21 00:00:00+00,LONG,2262,0.5672001371004434,-23.36,0.0,-0.035671297,0.021842374
2017-08-21 00:00:00+00,LONG,638,0.2009834626859818,-19.68,0.0,-0.018229803,0.008010496
2017-08-21 00:00:00+00,LONG,2898,0.0,23.72,0.0,-0.03843234,0.01173115
2017-08-21 00:00:00+00,LONG,1260,0.5788070078007509,-2.95,0.0,-0.012570895,0.0023215427
2017-08-21 00:00:00+00,LONG,2042,1.0,-7.06,0.0,-0.010046881,0.0038647477
2017-08-22 00:00:00+00,LONG,4197,0.9655172413793104,-8.72,0.0,0.0030385114,-5.665717E-5
2017-08-22 00:00:00+00,LONG,2262,0.4808400169644963,-22.09,0.0,-0.0378819,0.007829088
2017-08-23 00:00:00+00,LONG,2262,0.480945849316416,-21.62,0.0,-0.02184053,0.0061114635
2017-08-29 00:00:00+00,LONG,540,0.8449096515837502,19.28,0.0,-0.014778203,2.9347897E-5
2017-09-07 00:00:00+00,LONG,4097,0.8263303738869633,-28.65,0.0,-0.036206074,0.0038559788
2017-09-07 00:00:00+00,LONG,2119,1.0,-25.56,0.0,-0.050370794,0.012691307
2017-09-07 00:00:00+00,LONG,4237,0.9058039798456328,-12.99,0.0,-0.060319163,0.030061504
2017-09-07 00:00:00+00,LONG,2536,0.9139838065516729,-22.15,0.0,-0.038318396,-7.58168E-4
2017-09-07 00:00:00+00,LONG,2553,1.0,-6.83,0.0,-0.049178693,0.024485555
2017-09-07 00:00:00+00,LONG,687,0.4758495737257101,-17.09,0.0,-0.047984317,0.028813608
2017-09-07 00:00:00+00,LONG,836,1.0,-12.34,0.0,-0.06453002,0.03610264
2017-09-07 00:00:00+00,LONG,3046,1.0,-11.67,0.0,-0.04388056,0.017004417
2017-09-07 00:00:00+00,LONG,3241,1.0,36.86,0.0,-0.046846177,0.016474957
2017-09-07 00:00:00+00,LONG,1447,1.0,-14.73,0.0,-0.054066136,0.018212656
2017-09-07 00:00:00+00,LONG,3519,1.0,2.08,0.0,-0.040796813,0.0067044613
2017-09-07 00:00:00+00,LONG,1710,0.5750211512933654,-16.03,0.0,-0.033079464,0.0051661623
2017-09-08 00:00:00+00,LONG,4097,0.803319216934047,-29.43,0.0,-0.025498725,9.89708E-4
2017-09-08 00:00:00+00,LONG,2090,1.0,-21.25,0.0,-0.02349879,0.010390265
2017-09-08 00:00:00+00,LONG,2119,1.0,-25.55,0.0,-0.030605478,-0.0020398367
2017-09-08 00:00:00+00,LONG,131,0.3590461739664511,-15.19,0.0,-0.037721332,0.013963621
2017-09-08 00:00:00+00,LONG,4237,0.8412419637692217,-13.12,0.0,-0.04258969,0.019367915
2017-09-08 00:00:00+00,LONG,413,0.9777777777777777,-24.21,0.0,-0.038181603,0.010037641
2017-09-08 00:00:00+00,LONG,2536,1.0,-22.95,0.0,-0.029070336,-7.049821E-5
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,-6.63,0.0,-0.021955438,0.0068490054
2017-09-08 00:00:00+00,LONG,516,0.44504370668173615,-12.72,0.0,-0.031709466,0.003029148
2017-09-08 00:00:00+00,LONG,836,1.0,-12.77,0.0,-0.048044696,0.024415284
2017-09-08 00:00:00+00,LONG,2972,0.7546430687196752,-29.46,0.0,-0.025913615,0.0052753203
2017-09-08 00:00:00+00,LONG,3046,0.9615384615384616,-11.87,0.0,-0.027421081,0.00887563
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,-22.32,0.0,-0.056564048,0.027025875
2017-09-08 00:00:00+00,LONG,3241,0.9666666666666667,36.57,0.0,-0.034627475,0.005113238
2017-09-08 00:00:00+00,LONG,1434,1.0,-7.71,0.0,-0.045712974,0.014102177
2017-09-08 00:00:00+00,LONG,1447,0.9772727272727273,-15.05,0.0,-0.035741378,0.011410372
2017-09-08 00:00:00+00,LONG,3684,0.7332124220767315,-16.49,0.0,-0.02179688,0.0041805096
2017-09-08 00:00:00+00,LONG,1710,0.5048990056227182,-16.25,0.0,-0.025508747,-0.002940759
2017-09-08 00:00:00+00,LONG,3923,0.2945952086197549,-10.44,0.0,-0.021103572,0.01346571
2017-09-11 00:00:00+00,LONG,3216,0.8476818812813568,-21.93,0.0,-0.055422347,0.0036208231
2017-09-11 00:00:00+00,LONG,3684,0.7637272399593888,-16.81,0.0,-0.012769058,-0.0027887593
2017-09-12 00:00:00+00,LONG,3684,0.7141564420888905,-17.85,0.0,-0.01590072,-0.0036454073
2017-09-13 00:00:00+00,LONG,3684,0.7772904561713112,-18.38,0.0,-0.0053777588,-5.455177E-4
2017-09-15 00:00:00+00,LONG,266,0.32710797589128743,-30.88,0.0,-0.0200247,0.0035992714
2017-09-22 00:00:00+00,LONG,465,0.9655172413793104,-17.47,0.0,-0.012675207,0.0013663563
2017-09-26 00:00:00+00,LONG,234,1.0,22.63,0.0,-0.018879624,0.0014032566
2017-09-26 00:00:00+00,LONG,2546,1.0,-25.42,0.0,-0.02929139,0.0023697817
2017-09-27 00:00:00+00,LONG,234,0.9791666666666666,22.38,0.0,-0.01662803,-0.003151924
2017-09-28 00:00:00+00,LONG,2151,0.9655172413793104,-26.59,0.0,-0.014642344,-0.0020965524
2017-09-28 00:00:00+00,LONG,270,0.08329680714712931,-2.24,0.0,-0.019435113,0.006217737
2017-09-28 00:00:00+00,LONG,1167,1.0,13.07,0.0,-0.014417734,-0.004411134
2017-09-29 00:00:00+00,LONG,2151,0.9310344827586207,-26.71,0.0,-0.017727844,-0.003930377
2017-09-29 00:00:00+00,LONG,1167,0.9722222222222222,12.65,0.0,-0.011092989,-0.0013344219
2017-10-02 00:00:00+00,LONG,2151,0.896551724137931,-27.23,0.0,-0.033097386,2.7538592E-4
2017-10-03 00:00:00+00,LONG,3052,0.0,-30.66,0.0,-0.03228963,-0.0011738373
2017-10-06 00:00:00+00,LONG,3561,0.0,23.24,0.0,-0.031599533,0.0062406478
2017-10-09 00:00:00+00,LONG,3561,0.0,23.89,0.0,-0.018304234,-1.5066135E-4
2017-10-20 00:00:00+00,LONG,2938,0.0,-20.35,0.0,-0.006046747,0.022409827
2017-10-23 00:00:00+00,LONG,1897,0.3572138665247719,15.02,0.0,-0.06666679,-0.0035844473
2017-10-24 00:00:00+00,LONG,2938,0.0,-21.28,0.0,-0.010011771,0.011300491
2017-10-25 00:00:00+00,LONG,2938,0.0,-20.51,0.0,0.00593383,0.006774915
2017-10-27 00:00:00+00,LONG,2751,1.0,24.22,0.0,-0.06088272,0.013633562
2017-10-27 00:00:00+00,LONG,1853,0.0,-13.71,0.0,-0.04764642,-0.0016220316
2017-10-30 00:00:00+00,LONG,2751,0.24077646356519086,26.37,0.0,-0.051038656,5.6858018E-5
2017-10-30 00:00:00+00,LONG,808,1.0,5.68,0.0,-0.043917406,0.005887901
2017-10-31 00:00:00+00,LONG,3198,0.0,-13.71,0.0,-0.030866576,-0.0030795177
2017-11-06 00:00:00+00,LONG,773,1.0,1.47,0.0,-0.04143067,0.021842897
2017-11-07 00:00:00+00,LONG,773,0.9833333333333333,1.91,0.0,-0.037126355,0.005938204
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,-10.34,0.0,-0.06537101,0.021340134
2017-11-09 00:00:00+00,LONG,2776,1.0,29.64,0.0,-0.027461724,0.012031021
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,-13.9,0.0,-0.041702755,0.018541444
2017-11-10 00:00:00+00,LONG,3763,0.3289922979670173,-16.38,0.0,-0.034419518,1.461178E-4
2017-11-13 00:00:00+00,LONG,2776,0.7465084042939117,25.43,0.0,0.010679406,4.5782092E-4
2017-11-15 00:00:00+00,LONG,638,0.1877839329483111,-30.35,0.0,-0.042681713,0.012770301
2017-12-06 00:00:00+00,LONG,602,1.0,-14.93,0.0,-0.03983406,0.0178647
2017-12-06 00:00:00+00,LONG,1185,0.7865808218572073,40.65,0.0,-0.023915244,0.0018889481
2017-12-07 00:00:00+00,LONG,602,0.975,-15.73,0.0,-0.021935308,0.01755619
2017-12-07 00:00:00+00,LONG,1888,0.33030199602305327,13.57,0.0,-0.060909685,0.0025822164
2017-12-08 00:00:00+00,LONG,1888,0.9705882352941176,12.55,0.0,-0.06356067,0.006249295
2017-12-15 00:00:00+00,LONG,934,0.4989326828383228,20.75,0.0,-0.05422891,0.0010943509
2017-12-21 00:00:00+00,LONG,424,0.4950058611414459,-22.56,0.0,0.009749438,-0.005031155
2017-12-22 00:00:00+00,LONG,2479,0.19837085123758424,46.32,0.0,-0.03287024,0.0010958011
2017-12-26 00:00:00+00,LONG,2479,0.19449542674635995,46.76,0.0,-0.017567487,-0.0013694132
2018-02-02 00:00:00+00,LONG,2050,0.0,-0.17,0.0,-0.045537677,0.0020903081
2018-02-06 00:00:00+00,LONG,663,0.43257232199079315,-27.84,0.0,-0.0119627835,0.008584483
2018-02-06 00:00:00+00,LONG,3040,0.0,-12.19,0.0,-0.025676748,0.0034277595
2018-02-07 00:00:00+00,LONG,663,0.35040023848841273,-26.21,0.0,-0.0050474224,0.0050604367
2018-02-07 00:00:00+00,LONG,3040,0.0,-11.96,0.0,-0.027391106,0.013924954
2018-02-07 00:00:00+00,LONG,4079,0.0,-24.63,0.0,-0.0063297953,-0.004081295
2018-02-08 00:00:00+00,LONG,4079,0.6932790180916016,-25.12,0.0,6.1751535E-4,0.022847585
2018-02-09 00:00:00+00,LONG,475,0.0,-16.02,0.0,-0.014424093,0.040327884
2018-02-09 00:00:00+00,LONG,562,0.0,-28.76,0.0,-0.0052649025,0.018830186
2018-02-09 00:00:00+00,LONG,622,0.0,-6.76,0.0,-0.026395686,0.035095334
2018-02-09 00:00:00+00,LONG,739,0.5348263040539325,-17.08,0.0,0.004208012,0.011397175
2018-02-09 00:00:00+00,LONG,3218,0.03895179371111391,10.49,0.0,0.006262847,0.012378048
2018-02-09 00:00:00+00,LONG,3287,0.8421038150814704,-28.96,0.0,-0.041383736,0.019061381
2018-02-09 00:00:00+00,LONG,1434,0.2660715986418144,22.01,0.0,-4.8341948E-4,0.016001208
2018-02-09 00:00:00+00,LONG,3640,0.1897460142952825,-3.24,0.0,-0.043719612,0.013956415
2018-02-09 00:00:00+00,LONG,3872,0.6176421186161624,-14.99,0.0,0.010587581,5.584292E-4
2018-02-09 00:00:00+00,LONG,4079,0.5878998468533148,-22.18,0.0,1.5371596E-4,0.002689515
2018-02-12 00:00:00+00,LONG,475,0.0,-13.92,0.0,-0.008423199,0.01731657
2018-02-12 00:00:00+00,LONG,562,0.0,-27.77,0.0,-0.024607055,0.010491756
2018-02-12 00:00:00+00,LONG,622,0.0,-5.78,0.0,-0.031237436,0.019609515
2018-02-12 00:00:00+00,LONG,663,0.34993659356592455,-23.12,0.0,-0.003939801,0.003477908
2018-02-12 00:00:00+00,LONG,2778,0.6493556862403421,-5.21,0.0,-0.03368564,0.01124527
2018-02-12 00:00:00+00,LONG,739,0.46751923619411256,-18.11,0.0,-0.0016669506,-5.3981115E-4
2018-02-12 00:00:00+00,LONG,3218,0.0,11.36,0.0,-0.033752903,0.009235795
2018-02-12 00:00:00+00,LONG,3287,0.7983418640812455,-28.95,0.0,-0.04106761,0.0061417148
2018-02-12 00:00:00+00,LONG,1434,0.23447849623599193,24.01,0.0,-0.01055881,0.005676328
2018-02-12 00:00:00+00,LONG,3872,0.6503633790232379,-15.93,0.0,-0.01850792,-0.0036229233
2018-02-13 00:00:00+00,LONG,475,0.0,-19.45,0.0,-0.010525018,0.009676557
2018-02-13 00:00:00+00,LONG,622,0.0,-7.38,0.0,-0.03572676,0.017481368
2018-02-13 00:00:00+00,LONG,663,0.3721920883773342,-24.62,0.0,0.0049092607,0.006374165
2018-02-13 00:00:00+00,LONG,2778,0.5890587483309763,-5.0,0.0,-0.009939735,-0.0016860786
2018-02-13 00:00:00+00,LONG,1434,0.19642966296914105,15.95,0.0,-0.006401875,0.0045602918
2018-02-14 00:00:00+00,LONG,622,0.0,-9.31,0.0,-0.033977907,0.008820039
2018-02-14 00:00:00+00,LONG,663,0.3765096245700433,-26.32,0.0,-0.016925031,0.0012375009
2018-02-14 00:00:00+00,LONG,2778,0.7004195213094316,-7.04,0.0,-0.023935072,0.00848106
2018-02-14 00:00:00+00,LONG,3763,0.0,-26.15,0.0,-0.062598675,0.00990628
2018-02-15 00:00:00+00,LONG,622,0.0,-11.11,0.0,-0.049543988,3.497456E-4
2018-03-01 00:00:00+00,LONG,2088,0.24724521826909782,-14.89,0.0,-0.034091927,0.014356201
2018-03-07 00:00:00+00,LONG,2961,1.0,-12.32,0.0,-0.0464889,0.007089643
2018-03-15 00:00:00+00,LONG,3640,0.0,-1.98,0.0,-0.06218684,-0.00435359
2018-03-23 00:00:00+00,LONG,248,0.0,-11.86,0.0,-0.013601386,0.008815242
2018-03-23 00:00:00+00,LONG,2410,1.0,-25.51,0.0,5.8885897E-4,0.0036424014
2018-03-23 00:00:00+00,LONG,2536,0.0,26.91,0.0,-0.03569363,0.0068950146
2018-03-23 00:00:00+00,LONG,773,0.0,-1.34,0.0,0.004709452,-0.0026682613
2018-03-23 00:00:00+00,LONG,881,0.0,18.96,0.0,-0.011250339,-0.0023042196
2018-03-23 00:00:00+00,LONG,3473,0.2502675340782986,14.0,0.0,-0.013844593,0.004436719
2018-03-29 00:00:00+00,LONG,335,0.38832372043920843,-2.8,0.0,-0.017083347,-0.0044855364
2018-04-02 00:00:00+00,LONG,335,0.39693385841030265,-2.21,0.0,0.0031041575,-4.8304566E-5
2018-04-02 00:00:00+00,LONG,516,0.5066549930801615,12.48,0.0,-0.009185451,0.020977762
2018-04-02 00:00:00+00,LONG,3704,0.25259750946070136,25.24,0.0,0.007180539,0.009699448
2018-04-03 00:00:00+00,LONG,15,0.0,-30.11,0.0,-0.03285278,0.03855432
2018-04-03 00:00:00+00,LONG,157,0.22498545576802628,-19.64,0.0,-0.016608845,0.0037021937
2018-04-03 00:00:00+00,LONG,516,0.26827154218284116,14.57,0.0,-0.00568544,-8.884779E-4
2018-04-04 00:00:00+00,LONG,15,0.0,-27.81,0.0,-0.0012508067,0.0030409019
2018-04-06 00:00:00+00,LONG,2064,0.5487525685251667,41.3,0.0,-0.048596,0.028203102
2018-04-09 00:00:00+00,LONG,429,0.0,6.91,0.0,-0.06408347,0.037018374
2018-04-10 00:00:00+00,LONG,2064,0.4769440539345603,41.33,0.0,-0.06578506,0.0060521774
2018-04-11 00:00:00+00,LONG,429,0.0,5.52,0.0,-0.017852858,0.0037645276
2018-04-25 00:00:00+00,LONG,559,0.4665130078589052,-15.47,0.0,-4.897713E-4,-0.0039890073
2018-04-27 00:00:00+00,LONG,11,1.0,-15.74,0.0,-0.020328995,0.0018094747
2018-05-01 00:00:00+00,LONG,2042,0.0,-19.25,0.0,-0.045359902,0.0015196146
2018-05-02 00:00:00+00,LONG,2127,1.0,-14.12,0.0,-0.04498282,0.005089936
2018-05-02 00:00:00+00,LONG,4194,0.5809596488662679,-22.47,0.0,-0.04908374,-9.042036E-4
2018-05-02 00:00:00+00,LONG,2042,0.2810207298955189,-18.77,0.0,-0.054371566,6.819282E-4
2018-05-03 00:00:00+00,LONG,262,0.017241379310344862,-17.62,0.0,-0.0392094,0.0046157883
2018-05-03 00:00:00+00,LONG,2681,0.0,-17.34,0.0,-0.04088106,0.015990915
2018-05-03 00:00:00+00,LONG,2866,0.5885880892863826,-23.77,0.0,-0.022206346,0.0033604838
2018-05-03 00:00:00+00,LONG,3293,0.6706983655512958,-26.7,0.0,-0.027831804,-0.0046763765
2018-05-04 00:00:00+00,LONG,262,0.0,-16.5,0.0,-0.04666529,0.014240436
2018-05-04 00:00:00+00,LONG,2681,0.0,-13.3,0.0,-0.02283049,0.014972577
2018-05-04 00:00:00+00,LONG,1585,0.3469114884132583,-14.39,0.0,-0.040387426,0.031499248
2018-05-07 00:00:00+00,LONG,2681,0.0,-13.39,0.0,-0.02435774,-5.9286435E-4
2018-05-07 00:00:00+00,LONG,1585,0.2611070243921782,-14.77,0.0,-0.03325306,0.016940294
2018-05-08 00:00:00+00,LONG,1585,0.23740043917372936,-9.15,0.0,0.004437436,-0.0044359667
2018-05-09 00:00:00+00,LONG,786,0.8888888888888888,0.92,0.0,-0.016819162,0.0078001027
2018-05-14 00:00:00+00,LONG,3683,0.2165209024308271,11.01,0.0,-0.034923922,0.0038306438
2018-05-15 00:00:00+00,LONG,3683,0.17831893860217576,11.38,0.0,-0.047507256,-5.9005735E-4
2018-05-16 00:00:00+00,LONG,3683,0.15663564249265705,11.79,0.0,-0.047147725,-0.0047856667
2018-05-18 00:00:00+00,LONG,2351,1.0,0.88,0.0,-0.038460486,-0.003113083
2018-06-19 00:00:00+00,LONG,2986,0.0,-22.2,0.0,-0.048368838,0.0028244678
2018-06-19 00:00:00+00,LONG,3890,0.30525032418708925,4.14,0.0,-0.028261999,0.0018497816
2018-06-21 00:00:00+00,LONG,870,0.0,20.36,0.0,-4.1363458E-4,0.0026572675
2018-06-21 00:00:00+00,LONG,1198,1.0,14.75,0.0,-0.06158426,0.036891114
2018-06-21 00:00:00+00,LONG,3831,0.0,42.76,0.0,-0.025721285,0.0050260215
2018-06-22 00:00:00+00,LONG,1198,0.9736842105263158,17.35,0.0,-0.024579013,0.008691241
2018-06-25 00:00:00+00,LONG,687,0.19082841395185912,-19.43,0.0,-0.013347656,0.0118706925
2018-06-25 00:00:00+00,LONG,1198,0.9473684210526316,17.55,0.0,-0.033423845,0.018960334
2018-06-26 00:00:00+00,LONG,335,0.2678332487524355,7.45,0.0,-0.062202215,0.0143613955
2018-06-26 00:00:00+00,LONG,687,0.21175431849019768,-19.73,0.0,-0.025026334,0.011386566
2018-06-26 00:00:00+00,LONG,1198,0.9210526315789473,19.04,0.0,0.005621943,-6.106354E-4
2018-06-27 00:00:00+00,LONG,687,0.20682157621280892,-18.02,0.0,0.012071139,0.002585446
2018-06-28 00:00:00+00,LONG,237,0.8416926725959566,-25.68,0.0,0.009505947,0.0021508907
2018-07-02 00:00:00+00,LONG,2431,0.2924898262853789,-25.94,0.0,-0.009125813,0.0027020571
2018-07-02 00:00:00+00,LONG,602,0.32675958347405176,6.34,0.0,-0.032016538,0.012468929
2018-07-02 00:00:00+00,LONG,3046,0.0,-10.7,0.0,-0.02130534,0.0029299024
2018-07-02 00:00:00+00,LONG,3629,0.0,31.43,0.0,-0.014149315,0.0063637462
2018-07-03 00:00:00+00,LONG,335,0.0,8.26,0.0,-0.00497435,0.0054091667
2018-07-03 00:00:00+00,LONG,2728,0.0,4.67,0.0,-0.016728807,2.350974E-4
2018-07-05 00:00:00+00,LONG,2728,0.9090909090909091,5.27,0.0,-0.02305044,-6.210794E-4
2018-07-05 00:00:00+00,LONG,1043,0.6751568707810371,-8.64,0.0,-0.026587313,0.0067110625
2018-07-05 00:00:00+00,LONG,3912,0.40440450495433994,-5.88,0.0,-0.033243533,0.0018002194
2018-07-06 00:00:00+00,LONG,2728,0.8636363636363636,4.79,0.0,-0.026654195,-0.0047571333
2018-07-06 00:00:00+00,LONG,1043,0.6198231977894322,-8.47,0.0,-0.021140326,-0.0038134437
2018-07-06 00:00:00+00,LONG,3912,0.34460074474764285,-6.55,0.0,-0.015305957,0.0020094085
2018-07-31 00:00:00+00,LONG,2067,0.0,-20.02,0.0,0.012798667,-0.004890364
2018-08-02 00:00:00+00,LONG,2067,0.22077354318724945,-17.82,0.0,-0.0061020874,-0.003906615
2018-08-10 00:00:00+00,LONG,693,1.0,41.55,0.0,-0.021062912,0.010754766
2018-08-13 00:00:00+00,LONG,397,0.02894075094516276,-31.05,0.0,-0.0029204707,-0.0018491506
2018-08-21 00:00:00+00,LONG,901,0.0,-8.99,0.0,-0.029835017,0.025025284
2018-08-22 00:00:00+00,LONG,901,0.0,-6.97,0.0,0.009792298,-0.0019713496
2018-09-11 00:00:00+00,LONG,4137,1.0,-24.06,0.0,-0.059572715,0.0035232182
2018-09-26 00:00:00+00,LONG,2643,0.0,-15.54,0.0,-0.011169695,0.008707799
2018-09-26 00:00:00+00,LONG,2961,0.6484230386351981,12.46,0.0,-0.019093525,-0.0040773572
2018-09-27 00:00:00+00,LONG,1039,1.0,12.91,0.0,-0.0069364375,0.005306505
2018-10-05 00:00:00+00,LONG,663,0.0,-19.48,0.0,-0.001211107,0.006466468
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,5.89,0.0,-0.038864434,0.042028178
2018-10-11 00:00:00+00,LONG,4194,0.0,26.56,0.0,-0.054578565,-0.004091692
2018-10-11 00:00:00+00,LONG,157,0.18949268727485105,30.27,0.0,-0.045241766,0.018467396
2018-10-12 00:00:00+00,LONG,2159,0.45576648163290684,-24.09,0.0,-0.032718357,0.010568089
2018-10-12 00:00:00+00,LONG,1514,0.7890183107248102,-27.87,0.0,0.0060389675,0.019732095
2018-10-12 00:00:00+00,LONG,3923,0.0,-15.63,0.0,-0.009058123,0.024072744
2018-10-15 00:00:00+00,LONG,2151,0.9655172413793104,-15.47,0.0,0.012848395,-0.0022799282
2018-10-15 00:00:00+00,LONG,1299,0.6842615846930246,4.1,0.0,0.011098033,0.0137116015
2018-10-15 00:00:00+00,LONG,1514,0.7227629540688952,-27.27,0.0,6.190025E-4,0.008300198
2018-10-15 00:00:00+00,LONG,3923,0.0,-15.9,0.0,-0.016789176,0.024458775
2018-10-16 00:00:00+00,LONG,3923,0.0,-15.99,0.0,-0.030880032,0.012191911
2018-10-22 00:00:00+00,LONG,1299,0.5768891062240108,7.48,0.0,0.0066686794,-0.0043989904
2018-10-23 00:00:00+00,LONG,516,0.0,-23.28,0.0,-0.03799331,0.035062395
2018-10-23 00:00:00+00,LONG,540,0.0,-9.46,0.0,-0.026054202,0.048274916
2018-10-23 00:00:00+00,LONG,1447,0.0,-28.62,0.0,-0.007081166,0.01086041
