time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_21_50_df059,skew_weighted_10_df037
2010-08-31 00:00:00+00,LONG,2543,1.0,3.0,-0.6520751
2010-08-31 00:00:00+00,LONG,540,0.9473684210526316,2.0,-0.63225603
2010-08-31 00:00:00+00,LONG,2801,1.0,3.0,-0.67381793
2010-08-31 00:00:00+00,LONG,874,0.8636363636363636,5.0,-0.4939417
2010-08-31 00:00:00+00,LONG,920,0.40943018194313585,3.0,-0.46202964
2010-08-31 00:00:00+00,LONG,959,1.0,2.0,-0.65159404
2010-08-31 00:00:00+00,LONG,3049,0.8121121416646154,5.0,-0.48777258
2010-08-31 00:00:00+00,LONG,3098,0.7077980624980605,5.0,-0.5015399
2010-08-31 00:00:00+00,LONG,1298,0.9183673469387755,4.0,-0.5791488
2010-08-31 00:00:00+00,LONG,3539,0.9152542372881356,3.0,-0.49767274
2010-08-31 00:00:00+00,LONG,3828,1.0,3.0,-0.750527
2010-08-31 00:00:00+00,LONG,3923,1.0,6.0,-0.44569656
2010-09-01 00:00:00+00,LONG,2116,0.0,6.0,-0.5283635
2010-09-01 00:00:00+00,LONG,2801,0.9565217391304348,4.0,-0.5439697
2010-09-01 00:00:00+00,LONG,959,0.975,3.0,-0.68062836
2010-09-02 00:00:00+00,LONG,2801,0.9130434782608696,5.0,-0.51161283
2010-09-02 00:00:00+00,LONG,959,0.95,4.0,-0.51914865
2010-09-03 00:00:00+00,LONG,2801,0.8695652173913043,6.0,-0.530874
2010-09-23 00:00:00+00,LONG,1748,0.17523434487688902,5.0,-0.45506233
2010-10-11 00:00:00+00,LONG,708,0.3548387096774194,2.0,-0.5984296
2010-10-12 00:00:00+00,LONG,708,0.32258064516129037,3.0,-0.6252501
2010-10-13 00:00:00+00,LONG,708,0.21750076251843686,4.0,-0.6004736
2010-10-14 00:00:00+00,LONG,708,0.2158583988836873,5.0,-0.46131298
2010-10-15 00:00:00+00,LONG,708,0.10727859539072819,6.0,-0.5212787
2010-10-21 00:00:00+00,LONG,3915,0.6751433441005572,4.0,-0.4472257
2010-10-28 00:00:00+00,LONG,2106,0.04166666666666674,2.0,-0.63964725
2010-10-29 00:00:00+00,LONG,2106,0.02083333333333337,3.0,-0.65869015
2010-11-17 00:00:00+00,LONG,131,1.0,3.0,-0.49667034
2010-11-17 00:00:00+00,LONG,3199,0.972972972972973,2.0,-0.61341274
2010-11-17 00:00:00+00,LONG,3343,0.33836137255684806,4.0,-0.56205523
2010-11-17 00:00:00+00,LONG,1303,0.8998826358388621,2.0,-0.5714812
2010-11-18 00:00:00+00,LONG,131,0.5648628475169812,4.0,-0.6481263
2010-11-18 00:00:00+00,LONG,3199,0.9459459459459459,3.0,-0.5366857
2010-11-18 00:00:00+00,LONG,1303,0.7987237267607866,3.0,-0.47218096
2010-11-19 00:00:00+00,LONG,4112,1.0,2.0,-0.7493329
2010-11-19 00:00:00+00,LONG,2557,0.18411467407528465,2.0,-0.5268994
2010-11-19 00:00:00+00,LONG,3199,0.9189189189189189,4.0,-0.53702116
2010-11-22 00:00:00+00,LONG,4112,0.0,3.0,-0.46160546
2010-11-22 00:00:00+00,LONG,2557,0.28465906399205076,3.0,-0.49127188
2010-11-23 00:00:00+00,LONG,4112,0.9411764705882353,4.0,-0.49968198
2010-11-23 00:00:00+00,LONG,3629,1.0,4.0,-0.7493747
2010-11-23 00:00:00+00,LONG,3804,1.0,6.0,-0.6176083
2010-11-24 00:00:00+00,LONG,4112,0.0,5.0,-0.43679622
2010-11-26 00:00:00+00,LONG,4086,0.7350724408415764,3.0,-0.48611623
2010-11-29 00:00:00+00,LONG,540,1.0,5.0,-0.5026094
2010-11-30 00:00:00+00,LONG,540,0.6164505162427039,6.0,-0.50598025
2010-11-30 00:00:00+00,LONG,2686,1.0,3.0,-0.6523666
2010-11-30 00:00:00+00,LONG,2751,1.0,6.0,-0.5604612
2010-11-30 00:00:00+00,LONG,3052,0.46567025442237797,4.0,-0.4721491
2010-11-30 00:00:00+00,LONG,3203,0.5661151456134091,6.0,-0.6041568
2010-11-30 00:00:00+00,LONG,3335,1.0,3.0,-0.53179455
2010-11-30 00:00:00+00,LONG,1960,0.7239310694536805,3.0,-0.70256394
2010-12-01 00:00:00+00,LONG,93,0.6712136838852554,5.0,-0.55808294
2010-12-06 00:00:00+00,LONG,2437,0.0,2.0,-0.64672
2010-12-07 00:00:00+00,LONG,2437,0.0,3.0,-0.69635457
2010-12-08 00:00:00+00,LONG,2437,0.0,4.0,-0.6894788
2010-12-09 00:00:00+00,LONG,2437,0.0,5.0,-0.74145305
2010-12-15 00:00:00+00,LONG,4171,0.5573130404472112,2.0,-0.6307406
2010-12-16 00:00:00+00,LONG,1288,0.0,4.0,-0.48476127
2010-12-17 00:00:00+00,LONG,1288,0.0,5.0,-0.46795064
2010-12-21 00:00:00+00,LONG,2213,1.0,2.0,-0.6238317
2010-12-22 00:00:00+00,LONG,502,0.9534883720930233,2.0,-0.50751626
2010-12-23 00:00:00+00,LONG,2211,0.9259259259259259,2.0,-0.45407945
2010-12-23 00:00:00+00,LONG,2213,0.9649122807017544,4.0,-0.4379106
2010-12-23 00:00:00+00,LONG,502,0.9302325581395349,3.0,-0.51929426
2010-12-23 00:00:00+00,LONG,693,0.8095238095238095,3.0,-0.4991358
2010-12-23 00:00:00+00,LONG,3273,0.12910158512743747,3.0,-0.7427762
2010-12-27 00:00:00+00,LONG,2211,0.9302325581395349,3.0,-0.5409749
2010-12-27 00:00:00+00,LONG,2213,0.9473684210526316,5.0,-0.5612188
2010-12-27 00:00:00+00,LONG,502,0.5657231054040391,4.0,-0.51348215
2010-12-27 00:00:00+00,LONG,3273,0.07061015192390295,4.0,-0.7454733
2010-12-28 00:00:00+00,LONG,502,0.589156542938729,5.0,-0.60220295
2010-12-29 00:00:00+00,LONG,502,0.5831276198381982,6.0,-0.51029825
2011-01-10 00:00:00+00,LONG,39,1.0,5.0,-0.72008735
2011-01-19 00:00:00+00,LONG,1742,0.22526216101260188,4.0,-0.48365393
2011-01-20 00:00:00+00,LONG,1742,0.22093760713329944,5.0,-0.5429263
2011-01-21 00:00:00+00,LONG,1742,0.19032242590488865,6.0,-0.52027917
2011-01-24 00:00:00+00,LONG,1790,0.9259259259259259,2.0,-0.5629691
2011-01-25 00:00:00+00,LONG,4137,1.0,5.0,-0.5637483
2011-01-25 00:00:00+00,LONG,111,0.5120094181501559,2.0,-0.4632058
2011-01-27 00:00:00+00,LONG,1423,0.0,2.0,-0.654119
2011-01-28 00:00:00+00,LONG,1423,0.0,3.0,-0.71160483
2011-01-31 00:00:00+00,LONG,938,0.0,3.0,-0.48427647
2011-01-31 00:00:00+00,LONG,1423,0.0,4.0,-0.7279363
2011-02-01 00:00:00+00,LONG,1423,0.0,5.0,-0.6434525
2011-02-02 00:00:00+00,LONG,2462,0.6128556737124446,2.0,-0.44868094
2011-02-02 00:00:00+00,LONG,1423,0.0,6.0,-0.47635606
2011-02-03 00:00:00+00,LONG,28,0.9333333333333333,2.0,-0.46386212
2011-02-07 00:00:00+00,LONG,28,0.591738080977895,4.0,-0.5525185
2011-02-08 00:00:00+00,LONG,28,0.594735873790632,5.0,-0.5398044
2011-03-02 00:00:00+00,LONG,1910,1.0,5.0,-0.73380464
2011-03-03 00:00:00+00,LONG,1910,0.7765956924243659,6.0,-0.46849033
2011-03-07 00:00:00+00,LONG,3430,0.31903743006225505,3.0,-0.45096534
2011-03-09 00:00:00+00,LONG,1667,0.4435875367838406,2.0,-0.67238486
2011-03-10 00:00:00+00,LONG,1667,0.532388833944019,3.0,-0.65125215
2011-03-14 00:00:00+00,LONG,1667,0.3407510148648156,5.0,-0.75268537
2011-03-15 00:00:00+00,LONG,1667,0.570951653820671,6.0,-0.72983855
2011-03-16 00:00:00+00,LONG,1076,1.0,3.0,-0.6583098
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,4.0,-0.55946463
2011-03-16 00:00:00+00,LONG,3695,0.574233426360941,2.0,-0.6870313
2011-03-16 00:00:00+00,LONG,4050,0.564624536611811,2.0,-0.5001216
2011-03-17 00:00:00+00,LONG,4122,0.3610098097904546,2.0,-0.46834084
2011-03-17 00:00:00+00,LONG,76,0.0,2.0,-0.5304264
2011-03-17 00:00:00+00,LONG,142,0.9714285714285714,2.0,-0.510011
2011-03-17 00:00:00+00,LONG,401,0.0,2.0,-0.55013764
2011-03-17 00:00:00+00,LONG,3114,0.18393631812033662,2.0,-0.7071182
2011-03-17 00:00:00+00,LONG,1076,0.9565217391304348,4.0,-0.5215913
2011-03-17 00:00:00+00,LONG,1176,0.3249537588090522,2.0,-0.5422616
2011-03-17 00:00:00+00,LONG,3695,0.49599284241363467,3.0,-0.6252283
2011-03-17 00:00:00+00,LONG,1846,0.0,2.0,-0.5209081
2011-03-17 00:00:00+00,LONG,4050,0.49679988245387047,3.0,-0.5377317
2011-03-18 00:00:00+00,LONG,142,0.9428571428571428,3.0,-0.46717924
2011-03-18 00:00:00+00,LONG,397,0.10752162561683955,2.0,-0.7401361
2011-03-18 00:00:00+00,LONG,2898,0.0,2.0,-0.71102315
2011-03-18 00:00:00+00,LONG,3114,0.210045631724296,3.0,-0.6459136
2011-03-18 00:00:00+00,LONG,1076,0.9130434782608696,5.0,-0.43986887
2011-03-18 00:00:00+00,LONG,3695,0.3600784118794179,4.0,-0.5685971
2011-03-18 00:00:00+00,LONG,1846,0.0,3.0,-0.4563359
2011-03-21 00:00:00+00,LONG,397,0.0,3.0,-0.46021482
2011-03-21 00:00:00+00,LONG,580,0.5115914202425913,3.0,-0.67222136
2011-03-21 00:00:00+00,LONG,2898,0.0,3.0,-0.44693786
2011-03-21 00:00:00+00,LONG,1939,0.0,4.0,-0.54549456
2011-03-22 00:00:00+00,LONG,101,0.0,5.0,-0.4475991
2011-03-22 00:00:00+00,LONG,397,0.1900041468996457,4.0,-0.53956187
2011-03-22 00:00:00+00,LONG,540,0.0,2.0,-0.50575566
2011-03-22 00:00:00+00,LONG,580,0.4803382579004048,4.0,-0.6912938
2011-03-22 00:00:00+00,LONG,3114,0.07904144234862395,5.0,-0.46281034
2011-03-22 00:00:00+00,LONG,3782,0.9636363636363636,2.0,-0.5007336
2011-03-22 00:00:00+00,LONG,1939,0.0,5.0,-0.49975055
2011-03-23 00:00:00+00,LONG,101,0.0,6.0,-0.44937027
2011-03-23 00:00:00+00,LONG,397,0.0,5.0,-0.44303188
2011-03-23 00:00:00+00,LONG,540,0.0,3.0,-0.49664026
2011-03-23 00:00:00+00,LONG,580,0.45005197933485946,5.0,-0.6537286
2011-03-23 00:00:00+00,LONG,900,0.8979591836734694,2.0,-0.46407843
2011-03-23 00:00:00+00,LONG,3114,0.03389950469687642,6.0,-0.45568594
2011-03-23 00:00:00+00,LONG,3343,0.23267226398190607,2.0,-0.5145688
2011-03-23 00:00:00+00,LONG,3782,0.9454545454545454,3.0,-0.50534064
2011-03-24 00:00:00+00,LONG,3782,0.9272727272727272,4.0,-0.47028822
2011-03-29 00:00:00+00,LONG,2659,0.4449261134884278,2.0,-0.59142804
2011-03-30 00:00:00+00,LONG,2659,0.27248743870035363,3.0,-0.53215665
2011-03-31 00:00:00+00,LONG,2659,0.4030512103634268,4.0,-0.62433374
2011-04-08 00:00:00+00,LONG,2665,0.0,4.0,-0.6842058
2011-04-11 00:00:00+00,LONG,2665,0.0,5.0,-0.4606076
2011-04-12 00:00:00+00,LONG,111,0.0,2.0,-0.49347293
2011-04-13 00:00:00+00,LONG,2830,0.0,6.0,-0.45906815
2011-04-15 00:00:00+00,LONG,842,0.0,4.0,-0.47983778
2011-04-18 00:00:00+00,LONG,842,0.0,5.0,-0.658303
2011-05-06 00:00:00+00,LONG,1767,0.0,4.0,-0.5572823
2011-05-09 00:00:00+00,LONG,1767,0.0,5.0,-0.4690934
2011-05-13 00:00:00+00,LONG,2125,0.4785342966907197,5.0,-0.46275982
2011-05-25 00:00:00+00,LONG,1762,0.0,3.0,-0.5688583
2011-06-03 00:00:00+00,LONG,4059,0.0,6.0,-0.59132916
2011-06-09 00:00:00+00,LONG,2323,0.9512195121951219,2.0,-0.5778676
2011-06-10 00:00:00+00,LONG,2064,0.0,5.0,-0.46606824
2011-06-10 00:00:00+00,LONG,2095,0.5495041790192975,4.0,-0.64662844
2011-06-10 00:00:00+00,LONG,2430,0.0,2.0,-0.5004722
2011-06-10 00:00:00+00,LONG,3127,0.0,3.0,-0.46587718
2011-06-10 00:00:00+00,LONG,1081,0.0,6.0,-0.5101324
2011-06-10 00:00:00+00,LONG,1383,0.4538113755998016,2.0,-0.6462345
2011-06-10 00:00:00+00,LONG,1667,0.0,2.0,-0.5118027
2011-06-13 00:00:00+00,LONG,2095,0.0,5.0,-0.5875123
2011-06-13 00:00:00+00,LONG,2430,0.0,3.0,-0.45280352
2011-06-13 00:00:00+00,LONG,2437,0.0,3.0,-0.52670914
2011-06-13 00:00:00+00,LONG,629,0.19688253299462588,4.0,-0.43957773
2011-06-13 00:00:00+00,LONG,2778,0.0,6.0,-0.7217362
2011-06-13 00:00:00+00,LONG,2993,0.0,5.0,-0.6236734
2011-06-13 00:00:00+00,LONG,1383,0.9523809523809523,3.0,-0.4530859
2011-06-13 00:00:00+00,LONG,1667,0.0,3.0,-0.56935024
2011-06-13 00:00:00+00,LONG,1916,0.0,4.0,-0.6669586
2011-06-13 00:00:00+00,LONG,4049,0.0,5.0,-0.6190176
2011-06-13 00:00:00+00,LONG,4050,0.0,6.0,-0.61838853
2011-06-14 00:00:00+00,LONG,643,0.0,3.0,-0.7348101
2011-06-14 00:00:00+00,LONG,2993,0.0,6.0,-0.56514573
2011-06-14 00:00:00+00,LONG,3049,0.0,2.0,-0.450881
2011-06-14 00:00:00+00,LONG,1684,0.0,2.0,-0.5539265
2011-06-14 00:00:00+00,LONG,1748,0.0,2.0,-0.4775991
2011-06-14 00:00:00+00,LONG,4049,0.0,6.0,-0.49423367
2011-06-15 00:00:00+00,LONG,643,0.0,4.0,-0.70347893
2011-06-15 00:00:00+00,LONG,834,0.0,4.0,-0.6559021
2011-06-15 00:00:00+00,LONG,3198,0.0,2.0,-0.6475608
2011-06-15 00:00:00+00,LONG,3742,1.0,2.0,-0.6974712
2011-06-15 00:00:00+00,LONG,1748,0.0,3.0,-0.4523759
2011-06-15 00:00:00+00,LONG,1896,0.6948679832079477,2.0,-0.49869916
2011-06-16 00:00:00+00,LONG,4171,0.0,2.0,-0.6614946
2011-06-16 00:00:00+00,LONG,643,0.0,5.0,-0.6991183
2011-06-16 00:00:00+00,LONG,3198,0.0,3.0,-0.4962548
2011-06-16 00:00:00+00,LONG,3742,0.9714285714285714,3.0,-0.61001796
2011-06-16 00:00:00+00,LONG,2004,0.0,3.0,-0.67541575
2011-06-17 00:00:00+00,LONG,4171,0.0,3.0,-0.62933666
2011-06-17 00:00:00+00,LONG,2213,0.0,5.0,-0.69714993
2011-06-17 00:00:00+00,LONG,643,0.0,6.0,-0.62927574
2011-06-17 00:00:00+00,LONG,2004,0.0,4.0,-0.653439
2011-06-20 00:00:00+00,LONG,2213,0.0,6.0,-0.6676375
2011-06-20 00:00:00+00,LONG,1719,0.0,2.0,-0.5247649
2011-06-21 00:00:00+00,LONG,3748,0.0,2.0,-0.4985611
2011-06-22 00:00:00+00,LONG,1536,0.0,5.0,-0.5802805
2011-06-22 00:00:00+00,LONG,4034,0.0,3.0,-0.52431875
2011-06-23 00:00:00+00,LONG,3100,0.0,4.0,-0.45124397
2011-07-29 00:00:00+00,LONG,2665,0.0,4.0,-0.5905782
2011-08-04 00:00:00+00,LONG,88,0.0,6.0,-0.49731067
2011-08-08 00:00:00+00,LONG,19,1.0,4.0,-0.56187284
2011-08-08 00:00:00+00,LONG,406,1.0,2.0,-0.5473028
2011-08-08 00:00:00+00,LONG,2870,0.9736842105263158,2.0,-0.44496346
2011-08-08 00:00:00+00,LONG,3825,1.0,4.0,-0.73112935
2011-08-09 00:00:00+00,LONG,664,0.28586735103183064,2.0,-0.49671742
2011-08-09 00:00:00+00,LONG,708,0.0,3.0,-0.620369
2011-08-09 00:00:00+00,LONG,788,0.9565217391304348,3.0,-0.6079587
2011-08-09 00:00:00+00,LONG,858,0.0,2.0,-0.64414597
2011-08-09 00:00:00+00,LONG,914,1.0,4.0,-0.60269696
2011-08-09 00:00:00+00,LONG,975,0.491383235568679,2.0,-0.61908305
2011-08-09 00:00:00+00,LONG,3352,0.0,3.0,-0.51329756
2011-08-09 00:00:00+00,LONG,3436,0.0,3.0,-0.6147063
2011-08-09 00:00:00+00,LONG,4013,0.0,3.0,-0.5035779
2011-08-09 00:00:00+00,LONG,4049,0.0,2.0,-0.45428535
2011-08-09 00:00:00+00,LONG,4088,1.0,2.0,-0.46430144
2011-08-09 00:00:00+00,LONG,4089,0.0,2.0,-0.45688495
2011-08-10 00:00:00+00,LONG,28,0.8074721312297924,2.0,-0.5363072
2011-08-10 00:00:00+00,LONG,2099,0.0,4.0,-0.48125368
2011-08-10 00:00:00+00,LONG,73,0.6156353402138544,5.0,-0.6698391
2011-08-10 00:00:00+00,LONG,158,0.470873849076848,2.0,-0.5360977
2011-08-10 00:00:00+00,LONG,2370,0.9743589743589743,2.0,-0.5151844
2011-08-10 00:00:00+00,LONG,664,0.400013639187139,3.0,-0.52214265
2011-08-10 00:00:00+00,LONG,708,0.0,4.0,-0.62802064
2011-08-10 00:00:00+00,LONG,788,0.0,4.0,-0.59909385
2011-08-10 00:00:00+00,LONG,808,1.0,2.0,-0.47924256
2011-08-10 00:00:00+00,LONG,858,0.9736842105263158,3.0,-0.65773565
2011-08-10 00:00:00+00,LONG,2961,0.9743589743589743,2.0,-0.65277636
2011-08-10 00:00:00+00,LONG,914,0.9666666666666667,5.0,-0.6283664
2011-08-10 00:00:00+00,LONG,937,0.0,2.0,-0.61802363
2011-08-10 00:00:00+00,LONG,975,0.9666666666666667,3.0,-0.6337403
2011-08-10 00:00:00+00,LONG,1176,0.0,2.0,-0.5351517
2011-08-10 00:00:00+00,LONG,3352,0.0,4.0,-0.5359971
2011-08-10 00:00:00+00,LONG,1308,0.6196019238723474,4.0,-0.45575175
2011-08-10 00:00:00+00,LONG,3436,0.8074846822010594,4.0,-0.6323713
2011-08-10 00:00:00+00,LONG,4013,0.0,4.0,-0.4961877
2011-08-10 00:00:00+00,LONG,4049,0.6201538791923522,3.0,-0.5138188
2011-08-10 00:00:00+00,LONG,2018,0.9743589743589743,2.0,-0.52808166
2011-08-10 00:00:00+00,LONG,4088,0.9743589743589743,3.0,-0.49292117
2011-08-10 00:00:00+00,LONG,4089,0.9375,3.0,-0.47443947
2011-08-11 00:00:00+00,LONG,2534,0.20210540058668308,3.0,-0.56656593
2011-08-11 00:00:00+00,LONG,842,0.935483870967742,5.0,-0.56261677
2011-08-11 00:00:00+00,LONG,937,0.0,3.0,-0.50257766
2011-08-12 00:00:00+00,LONG,2534,0.3636308583089002,4.0,-0.5561642
2011-08-12 00:00:00+00,LONG,842,0.0,6.0,-0.5384961
2011-08-12 00:00:00+00,LONG,937,0.0,4.0,-0.50795966
2011-08-19 00:00:00+00,LONG,3782,1.0,5.0,-0.5042888
2011-09-30 00:00:00+00,LONG,2285,0.7857142857142857,2.0,-0.65285414
2011-10-03 00:00:00+00,LONG,2285,0.75,3.0,-0.5760963
2011-10-04 00:00:00+00,LONG,191,0.902826150970327,3.0,-0.62154543
2011-10-04 00:00:00+00,LONG,2508,0.4022992562577165,3.0,-0.6204698
2011-10-04 00:00:00+00,LONG,3684,1.0,2.0,-0.5702401
2011-10-04 00:00:00+00,LONG,3872,0.0,2.0,-0.4608759
2011-10-05 00:00:00+00,LONG,4137,0.48554605284325625,3.0,-0.6313325
2011-10-05 00:00:00+00,LONG,191,0.8108183007088332,4.0,-0.5209646
2011-10-06 00:00:00+00,LONG,191,0.7750395429656304,5.0,-0.4508596
2011-10-06 00:00:00+00,LONG,2665,0.3485848612128632,6.0,-0.63689935
2011-10-06 00:00:00+00,LONG,1483,0.34565336399195784,3.0,-0.4712872
2011-10-07 00:00:00+00,LONG,191,0.9166666666666666,6.0,-0.5032033
2011-11-23 00:00:00+00,LONG,1356,1.0,5.0,-0.6140444
2011-11-25 00:00:00+00,LONG,2262,0.7632611101914243,2.0,-0.5428663
2011-11-25 00:00:00+00,LONG,2751,0.4914788063173364,3.0,-0.5933629
2011-11-25 00:00:00+00,LONG,786,0.22960226926551386,4.0,-0.54271376
2011-11-25 00:00:00+00,LONG,2930,0.2416070746121578,3.0,-0.59346265
2011-11-25 00:00:00+00,LONG,1356,0.9791666666666666,6.0,-0.5479675
2011-11-28 00:00:00+00,LONG,2221,0.9761904761904762,3.0,-0.45483002
2011-11-28 00:00:00+00,LONG,2262,0.514338851773568,3.0,-0.49320015
2011-11-28 00:00:00+00,LONG,2751,0.3378330525091038,4.0,-0.49292967
2011-11-28 00:00:00+00,LONG,2930,0.21770577876549638,4.0,-0.6387177
2011-11-28 00:00:00+00,LONG,1175,0.9523809523809523,2.0,-0.530391
2011-11-29 00:00:00+00,LONG,2262,0.4858499248942791,4.0,-0.48287198
2011-11-29 00:00:00+00,LONG,2751,0.23168186760264792,5.0,-0.45825657
2011-11-29 00:00:00+00,LONG,2930,0.15210214999024116,5.0,-0.49932232
2011-11-29 00:00:00+00,LONG,1175,0.9047619047619048,3.0,-0.44099745
2011-11-30 00:00:00+00,LONG,2095,0.5592204357259833,2.0,-0.5501488
2011-12-14 00:00:00+00,LONG,522,0.0,2.0,-0.72128534
2011-12-14 00:00:00+00,LONG,1063,1.0,2.0,-0.5923377
2011-12-14 00:00:00+00,LONG,1462,0.0,4.0,-0.616705
2011-12-14 00:00:00+00,LONG,1740,0.3264685951999658,2.0,-0.64734834
2011-12-15 00:00:00+00,LONG,502,0.40775666912822994,3.0,-0.69905615
2011-12-15 00:00:00+00,LONG,974,0.5859004390890901,2.0,-0.57255197
2011-12-15 00:00:00+00,LONG,1740,0.2889392937653272,3.0,-0.5785397
2011-12-16 00:00:00+00,LONG,2107,0.018867924528301883,2.0,-0.60659343
2011-12-16 00:00:00+00,LONG,2330,0.9814814814814815,2.0,-0.58052504
2011-12-16 00:00:00+00,LONG,502,0.4142226013549977,4.0,-0.6799972
2011-12-16 00:00:00+00,LONG,1250,0.26089131685134687,2.0,-0.4664673
2011-12-16 00:00:00+00,LONG,3556,0.5813136530755666,2.0,-0.7401946
2011-12-16 00:00:00+00,LONG,1536,0.5876145289874065,6.0,-0.6180955
2011-12-16 00:00:00+00,LONG,1740,0.22234890412350136,4.0,-0.51143825
2011-12-19 00:00:00+00,LONG,2107,0.0,3.0,-0.6898937
2011-12-19 00:00:00+00,LONG,101,1.0,3.0,-0.61644095
2011-12-19 00:00:00+00,LONG,2330,0.962962962962963,3.0,-0.6273233
2011-12-19 00:00:00+00,LONG,502,0.43343775687005337,5.0,-0.7414267
2011-12-19 00:00:00+00,LONG,2569,0.3624323935640431,3.0,-0.5051129
2011-12-19 00:00:00+00,LONG,2681,0.6868753611351269,2.0,-0.47666666
2011-12-19 00:00:00+00,LONG,675,0.5720237833257639,5.0,-0.46606317
2011-12-19 00:00:00+00,LONG,694,0.5194815941819043,4.0,-0.5617215
2011-12-19 00:00:00+00,LONG,2815,1.0,2.0,-0.6083245
2011-12-19 00:00:00+00,LONG,974,0.4226724546036001,4.0,-0.5446936
2011-12-19 00:00:00+00,LONG,3065,1.0,2.0,-0.560727
2011-12-19 00:00:00+00,LONG,3236,1.0,6.0,-0.62323684
2011-12-19 00:00:00+00,LONG,1250,0.2731891834841406,3.0,-0.5217375
2011-12-19 00:00:00+00,LONG,3433,1.0,6.0,-0.7085835
2011-12-19 00:00:00+00,LONG,1404,0.23326475012808,3.0,-0.54888034
2011-12-19 00:00:00+00,LONG,3513,0.4482758620689655,2.0,-0.480228
2011-12-19 00:00:00+00,LONG,3556,0.5130232851808498,3.0,-0.55665094
2011-12-19 00:00:00+00,LONG,3613,1.0,5.0,-0.73837113
2011-12-19 00:00:00+00,LONG,3693,0.4007776756658798,5.0,-0.63968295
2011-12-19 00:00:00+00,LONG,3744,0.4437097567216501,3.0,-0.5961099
2011-12-19 00:00:00+00,LONG,1740,0.3832051972923808,5.0,-0.6271931
2011-12-19 00:00:00+00,LONG,1927,0.0,2.0,-0.55759364
2011-12-19 00:00:00+00,LONG,1988,1.0,3.0,-0.49924597
2011-12-20 00:00:00+00,LONG,101,0.9777777777777777,4.0,-0.4428187
2011-12-20 00:00:00+00,LONG,219,0.9743589743589743,6.0,-0.5003171
2011-12-20 00:00:00+00,LONG,3613,0.9736842105263158,6.0,-0.5170382
2011-12-20 00:00:00+00,LONG,3897,1.0,4.0,-0.55512846
2011-12-21 00:00:00+00,LONG,76,1.0,3.0,-0.5242744
2011-12-21 00:00:00+00,LONG,443,0.0,2.0,-0.6671496
2011-12-21 00:00:00+00,LONG,2815,0.9615384615384616,4.0,-0.43881378
2011-12-21 00:00:00+00,LONG,881,1.0,5.0,-0.5024253
2011-12-21 00:00:00+00,LONG,3182,0.9777777777777777,6.0,-0.44011885
2011-12-21 00:00:00+00,LONG,3378,0.9259259259259259,6.0,-0.45790637
2011-12-21 00:00:00+00,LONG,1650,0.47488695540283465,5.0,-0.69919
2011-12-22 00:00:00+00,LONG,76,0.98,4.0,-0.44101363
2011-12-22 00:00:00+00,LONG,443,0.0,3.0,-0.5477637
2011-12-22 00:00:00+00,LONG,3049,1.0,5.0,-0.49639073
2011-12-22 00:00:00+00,LONG,3973,1.0,5.0,-0.6217135
2011-12-23 00:00:00+00,LONG,76,0.598938571676896,5.0,-0.45566198
2011-12-23 00:00:00+00,LONG,443,0.0,4.0,-0.6851756
2011-12-23 00:00:00+00,LONG,3049,0.96,6.0,-0.5146547
2011-12-23 00:00:00+00,LONG,3973,0.6153287852243191,6.0,-0.51583564
2011-12-27 00:00:00+00,LONG,443,0.0,5.0,-0.6415826
2012-01-11 00:00:00+00,LONG,4123,0.4654789567104812,2.0,-0.4469165
2012-01-11 00:00:00+00,LONG,900,0.5367500281838633,2.0,-0.48024556
2012-01-12 00:00:00+00,LONG,900,0.5133309459604579,3.0,-0.46023607
2012-01-17 00:00:00+00,LONG,4123,0.3519124014781237,5.0,-0.43908876
2012-01-25 00:00:00+00,LONG,2925,1.0,2.0,-0.5577366
2012-03-06 00:00:00+00,LONG,4164,0.253768217083201,6.0,-0.45260307
2012-03-06 00:00:00+00,LONG,791,0.12237274807114742,2.0,-0.5234168
2012-03-07 00:00:00+00,LONG,817,0.0,2.0,-0.4474427
2012-03-07 00:00:00+00,LONG,874,0.0,2.0,-0.5840898
2012-03-07 00:00:00+00,LONG,3811,0.5718364925287822,4.0,-0.5158792
2012-03-08 00:00:00+00,LONG,874,0.0,3.0,-0.5527293
2012-03-08 00:00:00+00,LONG,3811,0.5837358625553858,5.0,-0.43795216
2012-03-09 00:00:00+00,LONG,874,0.0,4.0,-0.725858
2012-03-13 00:00:00+00,LONG,874,0.0,6.0,-0.6982518
2012-04-13 00:00:00+00,LONG,3052,0.9615384615384616,2.0,-0.45632648
2012-04-17 00:00:00+00,LONG,610,1.0,6.0,-0.5390852
2012-04-17 00:00:00+00,LONG,3109,0.4087057818549396,5.0,-0.45611814
2012-05-08 00:00:00+00,LONG,900,1.0,6.0,-0.45984894
2012-05-09 00:00:00+00,LONG,898,0.5955925753500235,6.0,-0.59649086
2012-05-14 00:00:00+00,LONG,4194,0.0,4.0,-0.4678039
2012-05-17 00:00:00+00,LONG,4136,0.0,2.0,-0.63025135
2012-05-18 00:00:00+00,LONG,4136,0.9482758620689655,3.0,-0.6454428
2012-05-18 00:00:00+00,LONG,629,0.0,2.0,-0.720863
2012-05-21 00:00:00+00,LONG,4136,0.9310344827586207,4.0,-0.62419766
