time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,price_to_sales_rev_growth_zscore_universe_df073,earnings_drift_10_df011,joint_fall_flag_5_5_df042
2017-02-27 00:00:00+00,SHORT,3897,0.4634322787088999,0.012447821,-0.0885,0.0,0.0
2017-02-28 00:00:00+00,SHORT,3897,0.41127823303141003,-2.2098864E-4,-0.0887,0.0,0.0
2017-03-01 00:00:00+00,SHORT,69,0.4708163820303712,0.00175039,-0.0774,0.03793796,0.0
2017-03-01 00:00:00+00,SHORT,157,0.8438711590055727,0.0035978688,-0.0762,0.0,0.0
2017-03-01 00:00:00+00,SHORT,2816,0.43670674528482495,0.0012617206,-0.0819,0.0,0.0
2017-03-01 00:00:00+00,SHORT,881,0.8519240647245199,0.0010523503,-0.0764,0.0,0.0
2017-03-01 00:00:00+00,SHORT,1051,0.43947836844646526,0.007123409,-0.0769,0.0,0.0
2017-03-01 00:00:00+00,SHORT,1139,0.4215224250450377,-4.6148992E-4,-0.0845,0.0,0.0
2017-03-01 00:00:00+00,SHORT,1410,0.4345575370607582,-0.0037934904,-0.0771,0.0,0.0
2017-03-01 00:00:00+00,SHORT,3918,0.46406738514202456,0.007353055,-0.0828,0.0,0.0
2017-03-01 00:00:00+00,SHORT,4050,0.8725527604588708,0.011939963,-0.0766,0.0,0.0
2017-03-02 00:00:00+00,SHORT,2740,0.0,0.0049908664,-0.0807,0.0,0.0
2017-03-02 00:00:00+00,SHORT,3109,0.838182416778586,-0.004753107,-0.0874,0.0,0.0
2017-03-02 00:00:00+00,SHORT,4050,0.870613446048457,0.0060847104,-0.0767,0.0,0.0
2017-03-03 00:00:00+00,SHORT,2425,0.25709879915369127,-9.863012E-4,-0.0766,0.0,0.0
2017-03-03 00:00:00+00,SHORT,2004,0.49425669122972904,-1.527649E-5,-0.0771,0.0,0.0
2017-03-07 00:00:00+00,SHORT,2818,0.16087347152692452,-0.003195223,-0.0772,0.0,0.0
2017-03-08 00:00:00+00,SHORT,3065,0.26732923853770946,0.016585449,-0.076,0.0,0.0
2017-03-15 00:00:00+00,SHORT,3199,0.6156673298437553,-6.3364896E-5,-0.078,0.0,0.0
2017-03-15 00:00:00+00,SHORT,1250,0.0,0.0015526107,-0.0842,0.0,0.0
2017-03-16 00:00:00+00,SHORT,2120,1.0,0.002407182,-0.0793,0.0,0.0
2017-03-16 00:00:00+00,SHORT,200,0.21131860375452838,-0.0024557484,-0.0834,0.0,0.0
2017-03-16 00:00:00+00,SHORT,259,0.3343715586218699,0.006021007,-0.0841,0.0,0.0
2017-03-16 00:00:00+00,SHORT,735,1.0,0.004326289,-0.0859,0.0,0.0
2017-03-16 00:00:00+00,SHORT,3581,0.6567488401950896,0.009792134,-0.0798,0.0,0.0
2017-03-16 00:00:00+00,SHORT,1652,1.0,0.013921712,-0.0802,0.0,0.0
2017-03-16 00:00:00+00,SHORT,1897,0.2603514384611592,0.0018188292,-0.0848,0.0,0.0
2017-03-17 00:00:00+00,SHORT,2120,0.8,-0.0033335756,-0.0784,0.0,0.0
2017-03-17 00:00:00+00,SHORT,735,0.9411764705882353,-0.0011639508,-0.0851,0.0,0.0
2017-03-17 00:00:00+00,SHORT,1652,0.8888888888888888,0.0038988795,-0.0793,0.0,0.0
2017-03-20 00:00:00+00,SHORT,3013,0.5474558754387769,0.018013135,-0.0852,0.0,0.0
2017-03-20 00:00:00+00,SHORT,1306,0.8644004545282055,0.009102362,-0.0867,0.0,0.0
2017-03-22 00:00:00+00,SHORT,1410,0.1054045139438714,-0.0029396722,-0.0847,0.0,0.0
2017-03-23 00:00:00+00,SHORT,2116,0.7935914618331885,0.016213465,-0.085,0.0,0.0
2017-03-23 00:00:00+00,SHORT,2345,0.0,-0.0016038765,-0.0846,0.0,0.0
2017-03-24 00:00:00+00,SHORT,2345,0.0,0.002472185,-0.0847,0.0,0.0
2017-03-24 00:00:00+00,SHORT,444,0.5218158527849688,-8.5471076E-4,-0.0833,0.0,0.0
2017-03-28 00:00:00+00,SHORT,2431,0.3862441870602028,0.008465721,-0.085,0.0,0.0
2017-03-28 00:00:00+00,SHORT,1063,0.359270987141963,0.003113297,-0.0845,0.0,0.0
2017-03-28 00:00:00+00,SHORT,3182,0.0,-2.0347883E-5,-0.0828,0.0,0.0
2017-03-29 00:00:00+00,SHORT,2297,0.25303848771959137,0.015319222,-0.0851,0.0,0.0
2017-03-29 00:00:00+00,SHORT,2396,0.39631966547237124,-0.004407655,-0.085,0.0,0.0
2017-03-29 00:00:00+00,SHORT,444,0.37331240841598257,-0.0046967673,-0.0874,0.0,0.0
2017-03-30 00:00:00+00,SHORT,2764,0.3119126402682956,0.0127988765,-0.0867,0.0,0.0
2017-03-30 00:00:00+00,SHORT,2765,0.28647981385274296,0.009525639,-0.0867,0.0,0.0
2017-03-30 00:00:00+00,SHORT,1869,0.11908292831624266,0.027549306,-0.0879,0.0,0.0
2017-04-03 00:00:00+00,SHORT,191,0.9375,-0.0039946674,-0.0802,0.0,0.0
2017-04-04 00:00:00+00,SHORT,3109,0.0,3.8428003E-5,-0.0866,0.0,0.0
2017-04-05 00:00:00+00,SHORT,3352,1.0,0.0020097028,-0.0865,0.0,0.0
2017-04-06 00:00:00+00,SHORT,2818,0.2494127734946009,-0.0049681026,-0.0814,0.0,0.0
2017-04-06 00:00:00+00,SHORT,3860,0.6388107891341254,0.0014128253,-0.0821,0.0,0.0
2017-04-07 00:00:00+00,SHORT,2473,0.0,0.004290071,-0.0797,0.0,0.0
2017-04-07 00:00:00+00,SHORT,4005,0.0,0.008584068,-0.0787,0.0,0.0
2017-04-10 00:00:00+00,SHORT,2159,0.4844994961149262,0.005782661,-0.082,0.0,0.0
2017-04-10 00:00:00+00,SHORT,2473,0.0,-0.0048236707,-0.0797,0.0,0.0
2017-04-11 00:00:00+00,SHORT,335,0.0,-0.0011333146,-0.0847,0.0,0.0
2017-04-11 00:00:00+00,SHORT,2619,0.5186802623587994,0.0027392493,-0.0802,0.0,0.0
2017-04-11 00:00:00+00,SHORT,870,0.5374375299912715,-0.0026767463,-0.0811,0.0,0.0
2017-04-12 00:00:00+00,SHORT,2370,0.8382750576647551,-0.0037124462,-0.0805,0.0,0.0
2017-04-12 00:00:00+00,SHORT,2619,0.4989098697940252,-0.0036449071,-0.0802,0.0,0.0
2017-04-12 00:00:00+00,SHORT,2896,0.6219074636561152,0.0021935801,-0.0788,0.0,0.0
2017-04-13 00:00:00+00,SHORT,1191,0.14564705291012264,-0.001894332,-0.0795,0.0,0.0
2017-04-17 00:00:00+00,SHORT,1191,0.0,-0.0016919508,-0.0797,0.0,0.0
2017-04-17 00:00:00+00,SHORT,1610,0.9444444444444444,0.009507683,-0.0838,0.0,0.0
2017-04-18 00:00:00+00,SHORT,1610,0.8888888888888888,0.0037415056,-0.0833,0.0,0.0
2017-04-18 00:00:00+00,SHORT,4049,0.25802598034618424,-0.004672259,-0.0775,0.0,0.0
2017-04-18 00:00:00+00,SHORT,2018,0.44303943188793404,0.00968185,-0.0776,0.0,0.0
2017-04-18 00:00:00+00,SHORT,4089,0.4510204504415827,-0.004012736,-0.0779,0.0,0.0
2017-04-19 00:00:00+00,SHORT,1967,0.0,-0.0039874376,-0.08,0.0,0.0
2017-04-19 00:00:00+00,SHORT,2018,0.3683639973990439,-0.0025075988,-0.0777,0.0,0.0
2017-04-20 00:00:00+00,SHORT,2018,0.3300979076151509,9.99133E-4,-0.0773,0.0,0.0
2017-04-25 00:00:00+00,SHORT,5,0.004738593111324122,-3.872496E-4,-0.0815,0.0,0.0
2017-04-25 00:00:00+00,SHORT,2067,0.14402399435489863,0.019143883,-0.081,0.0,0.0
2017-04-25 00:00:00+00,SHORT,2877,0.5015989283392148,0.018860908,-0.0806,0.0,0.0
2017-04-25 00:00:00+00,SHORT,920,0.21880369607132866,-0.0024003307,-0.0828,0.0,0.0
2017-04-25 00:00:00+00,SHORT,1258,0.23498561087958908,-0.0030565462,-0.0809,0.0,0.0
2017-04-25 00:00:00+00,SHORT,3610,1.0,-2.949752E-4,-0.081,0.0,0.0
2017-04-25 00:00:00+00,SHORT,3744,0.423965168066041,0.022086615,-0.0837,0.0,0.0
2017-04-26 00:00:00+00,SHORT,2067,0.22981978735210393,2.4874305E-4,-0.0817,0.0,0.0
2017-04-26 00:00:00+00,SHORT,2070,0.4665276984415862,-0.0024645987,-0.0809,0.0,0.0
2017-04-26 00:00:00+00,SHORT,2297,0.0,-0.0048216856,-0.0818,0.0,0.0
2017-04-26 00:00:00+00,SHORT,397,0.3044431275965674,0.001144001,-0.0805,0.0,0.0
2017-04-26 00:00:00+00,SHORT,2536,0.26029027274980737,6.798536E-4,-0.0804,0.0,0.0
2017-04-26 00:00:00+00,SHORT,684,0.20259533793185974,0.023133222,-0.0805,0.0,0.0
2017-04-26 00:00:00+00,SHORT,1072,0.0,3.8306095E-4,-0.0833,0.0,0.0
2017-04-26 00:00:00+00,SHORT,1463,0.6208153262745568,0.010718981,-0.0787,0.0,0.0
2017-04-26 00:00:00+00,SHORT,3594,0.5602095918466518,0.02778699,-0.0817,0.0,0.0
2017-04-26 00:00:00+00,SHORT,3683,0.658831001217961,-0.0014795437,-0.0787,0.0,0.0
2017-04-26 00:00:00+00,SHORT,1694,0.4258270362574241,-0.005055942,-0.084,0.0,0.0
2017-04-26 00:00:00+00,SHORT,1879,0.3373253093800223,0.0128808785,-0.0811,0.0,0.0
2017-04-26 00:00:00+00,SHORT,4031,0.5279556904611734,0.0011223805,-0.0762,0.0,0.0
2017-04-27 00:00:00+00,SHORT,73,0.534183791709586,0.0013009845,-0.0788,0.0,0.0
2017-04-27 00:00:00+00,SHORT,2133,0.43301518403270467,0.01182437,-0.0789,0.0,0.0
2017-04-27 00:00:00+00,SHORT,502,0.42519305016381465,0.005873654,-0.081,0.0,0.0
2017-04-27 00:00:00+00,SHORT,2670,0.45645819339048677,0.0072219595,-0.0816,0.0,0.0
2017-04-27 00:00:00+00,SHORT,2728,0.29247829922231616,0.003960915,-0.0788,0.0,0.0
2017-04-27 00:00:00+00,SHORT,2801,0.05332637809719206,0.01705085,-0.0761,0.0,0.0
2017-04-27 00:00:00+00,SHORT,788,0.5441512505810789,0.005658987,-0.0812,0.0,0.0
2017-04-27 00:00:00+00,SHORT,869,0.5413337451297112,0.0013124739,-0.0807,0.0,0.0
2017-04-27 00:00:00+00,SHORT,1072,0.0,-0.0045422064,-0.0829,0.0,0.0
2017-04-27 00:00:00+00,SHORT,1463,0.521253593836597,-0.0028234476,-0.0784,0.0,0.0
2017-04-27 00:00:00+00,SHORT,3744,0.2773604517576391,-0.002728001,-0.084,0.0,0.0
2017-04-27 00:00:00+00,SHORT,3907,0.4968513987377729,0.016970098,-0.0784,0.0,0.0
2017-04-27 00:00:00+00,SHORT,1879,0.27297867273927984,-0.0026586433,-0.0809,0.0,0.0
2017-04-27 00:00:00+00,SHORT,3973,0.535666460951603,0.009722679,-0.0804,0.0,0.0
2017-04-27 00:00:00+00,SHORT,4031,0.5267230532635249,-0.0038724607,-0.0761,0.0,0.0
2017-04-27 00:00:00+00,SHORT,2004,0.14926903284675436,0.0051704273,-0.0809,0.0,0.0
2017-04-28 00:00:00+00,SHORT,2050,0.0,-9.627292E-4,-0.0798,0.0,0.0
2017-04-28 00:00:00+00,SHORT,2866,0.3841461435263086,-0.0010930696,-0.101,0.0,0.0
2017-04-28 00:00:00+00,SHORT,869,0.29827180986167634,-0.0041514644,-0.0808,0.0,0.0
2017-04-28 00:00:00+00,SHORT,1551,0.0,-0.0035553884,-0.0856,0.0,0.0
2017-04-28 00:00:00+00,SHORT,3860,0.0,3.343726E-4,-0.0932,0.0,0.0
2017-04-28 00:00:00+00,SHORT,3907,0.36786606851741505,-0.003243923,-0.0787,0.0,0.0
2017-04-28 00:00:00+00,SHORT,1879,0.2250318763089142,-0.0034544435,-0.081,0.0,0.0
2017-04-28 00:00:00+00,SHORT,1916,0.3827062471142106,0.013370451,-0.0761,0.0,0.0
2017-05-01 00:00:00+00,SHORT,433,1.0,0.0021042258,-0.0817,0.0,0.0
2017-05-01 00:00:00+00,SHORT,631,0.0,0.0011485204,-0.1012,0.012062478,0.0
2017-05-02 00:00:00+00,SHORT,845,0.28347946331946067,0.025203284,-0.0809,0.0,0.0
2017-05-02 00:00:00+00,SHORT,3078,0.4712681867516514,0.008972558,-0.0885,0.029439569,0.0
2017-05-02 00:00:00+00,SHORT,1171,0.6002696606523658,0.0065223444,-0.0815,0.0,0.0
2017-05-03 00:00:00+00,SHORT,845,0.17710333272723863,0.0030518305,-0.0816,0.0,0.0
2017-05-04 00:00:00+00,SHORT,259,0.37888418434563753,0.025162432,-0.0826,0.0,0.0
2017-05-04 00:00:00+00,SHORT,900,0.6687425354094597,0.0038214372,-0.0836,0.0,0.0
2017-05-04 00:00:00+00,SHORT,3046,0.2472223752180512,-0.0027064325,-0.076,0.0,0.0
2017-05-05 00:00:00+00,SHORT,85,0.5250095220493548,-0.0010879313,-0.1077,0.030534351,0.0
2017-05-05 00:00:00+00,SHORT,259,0.27549615883232714,0.0021693527,-0.0908,-0.004088966,0.0
2017-05-05 00:00:00+00,SHORT,2430,0.0,-8.8594214E-4,-0.0906,0.011824325,0.0
2017-05-05 00:00:00+00,SHORT,440,0.4441683155440119,-0.001726082,-0.0882,0.079404466,0.0
2017-05-05 00:00:00+00,SHORT,3330,0.47721174848481945,-0.002029659,-0.0872,0.0,0.0
2017-05-05 00:00:00+00,SHORT,3694,0.6541284644692905,0.004451123,-0.091,0.04680468,0.0
2017-05-05 00:00:00+00,SHORT,4083,0.3084311189535206,0.0017337052,-0.0916,0.0,0.0
2017-05-08 00:00:00+00,SHORT,2116,0.8037406819265147,-0.0049756486,-0.092,0.012151899,0.0
2017-05-08 00:00:00+00,SHORT,4197,0.6746528280447203,5.230595E-4,-0.0861,0.0,0.0
2017-05-08 00:00:00+00,SHORT,2430,0.12490022409329858,-0.003891834,-0.0895,0.013513514,0.0
2017-05-08 00:00:00+00,SHORT,3109,0.5953649795432444,0.02338088,-0.1036,0.14619164,0.0
2017-05-08 00:00:00+00,SHORT,3378,0.4444190838991615,0.006332173,-0.0964,0.0,0.0
2017-05-09 00:00:00+00,SHORT,3049,0.4919972316416438,0.0067309965,-0.078,0.04248091,0.0
2017-05-09 00:00:00+00,SHORT,3109,0.5840177732514341,0.010455754,-0.0973,0.15847667,0.0
2017-05-09 00:00:00+00,SHORT,3860,0.0,-0.004733726,-0.0863,0.0,0.0
2017-05-10 00:00:00+00,SHORT,2999,0.3487140629697974,0.02466238,-0.1035,0.10415201,0.0
2017-05-10 00:00:00+00,SHORT,3244,1.0,-0.004879479,-0.103,0.0,0.0
2017-05-10 00:00:00+00,SHORT,3275,0.7512737873643464,-9.219469E-4,-0.0877,0.0,0.0
2017-05-10 00:00:00+00,SHORT,1748,0.27519066378995194,-3.9540973E-4,-0.0946,0.08955938,0.0
2017-05-11 00:00:00+00,SHORT,901,0.3702321016831287,0.013163161,-0.1076,0.0,0.0
2017-05-11 00:00:00+00,SHORT,984,0.4505214741605042,-0.0029710745,-0.0782,0.042436976,0.0
2017-05-12 00:00:00+00,SHORT,901,0.32900242467822133,3.385911E-4,-0.1077,-0.0010204081,0.0
2017-05-15 00:00:00+00,SHORT,2932,0.7848045284437039,0.026861513,-0.1083,0.0,0.0
2017-05-15 00:00:00+00,SHORT,3702,0.32645419835215816,-6.3867925E-4,-0.1061,0.013170273,0.0
2017-05-16 00:00:00+00,SHORT,19,1.0,0.0020616169,-0.1053,0.0,0.0
2017-05-16 00:00:00+00,SHORT,2932,0.6706424305991616,0.01032817,-0.1082,0.0,0.0
2017-05-16 00:00:00+00,SHORT,3882,0.523619557972565,0.004456073,-0.1092,0.0,0.0
2017-05-16 00:00:00+00,SHORT,3994,1.0,-0.0020744393,-0.1085,0.0,0.0
2017-05-16 00:00:00+00,SHORT,2041,1.0,2.972633E-4,-0.1086,0.0,0.0
2017-05-19 00:00:00+00,SHORT,3049,0.0,-0.003961666,-0.1188,0.0,0.0
2017-05-22 00:00:00+00,SHORT,3049,0.31773914021640304,8.210527E-4,-0.1177,0.0,0.0
2017-05-22 00:00:00+00,SHORT,3831,1.0,-0.0035814107,-0.1063,0.0,0.0
2017-05-24 00:00:00+00,SHORT,1840,0.8250912172528742,-5.30744E-4,-0.1022,0.0,0.0
2017-05-24 00:00:00+00,SHORT,1879,0.7142857142857143,-0.00204712,-0.1063,0.0,0.0
2017-05-25 00:00:00+00,SHORT,3013,0.12391450756340495,-0.0048811133,-0.1097,0.0,0.0
2017-05-26 00:00:00+00,SHORT,906,0.0,0.002075997,-0.0923,0.0,0.0
2017-05-26 00:00:00+00,SHORT,3556,0.28370040868442414,0.0060474477,-0.0773,0.0,0.0
2017-05-30 00:00:00+00,SHORT,3153,0.33922801508507183,-5.9219764E-4,-0.098,0.0,0.0
2017-05-31 00:00:00+00,SHORT,68,0.5096134739228889,-0.0021408198,-0.0875,0.0,0.0
2017-06-02 00:00:00+00,SHORT,39,0.32934438435437463,0.006512588,-0.105,0.0,0.0
2017-06-02 00:00:00+00,SHORT,1303,0.4090288691802102,-0.004056307,-0.1124,0.0,0.0
2017-06-05 00:00:00+00,SHORT,39,0.2728691610373453,-6.4811326E-4,-0.1048,0.0,0.0
2017-06-05 00:00:00+00,SHORT,906,0.38289909809062245,-0.0015039848,-0.095,0.0,0.0
2017-06-05 00:00:00+00,SHORT,4034,0.19525721328350282,0.010211312,-0.0903,0.0,0.0
2017-06-06 00:00:00+00,SHORT,323,0.33832153456916364,-0.0029328642,-0.1129,0.0,0.0
2017-06-07 00:00:00+00,SHORT,2619,0.5331296879723726,0.009761737,-0.1005,0.0,0.0
2017-06-07 00:00:00+00,SHORT,1916,0.28412493116289456,-0.0035979652,-0.0866,0.0,0.0
2017-06-08 00:00:00+00,SHORT,2071,0.18659591118690091,0.004266545,-0.1121,0.0,0.0
2017-06-08 00:00:00+00,SHORT,2720,1.0,0.006628545,-0.1107,0.0,0.0
2017-06-08 00:00:00+00,SHORT,780,0.8116347391805856,-0.003078848,-0.08,0.0,0.0
2017-06-08 00:00:00+00,SHORT,3596,0.4054299401832958,0.00787301,-0.1059,0.0,0.0
2017-06-08 00:00:00+00,SHORT,3677,0.3354055939465909,0.005627459,-0.1095,0.0,0.0
2017-06-09 00:00:00+00,SHORT,2105,0.0,-0.0022738413,-0.1121,0.0,0.0
2017-06-09 00:00:00+00,SHORT,142,0.0,5.5848993E-4,-0.0932,0.0,0.0
2017-06-09 00:00:00+00,SHORT,3357,0.044175357282654065,0.0064076562,-0.0998,0.0,0.0
2017-06-09 00:00:00+00,SHORT,4050,0.37727881958388937,-0.0036214027,-0.1064,0.0,0.0
2017-06-12 00:00:00+00,SHORT,2513,0.0,0.0027632539,-0.111,0.0,0.0
2017-06-12 00:00:00+00,SHORT,1404,0.0,0.0013381947,-0.1074,0.0,0.0
2017-06-12 00:00:00+00,SHORT,1434,0.30072661899609787,0.003291756,-0.0827,0.0,0.0
2017-06-12 00:00:00+00,SHORT,3716,1.0,0.013269631,-0.1102,0.0,0.0
2017-06-13 00:00:00+00,SHORT,2513,0.108821974293979,0.0058382493,-0.111,0.0,0.0
2017-06-13 00:00:00+00,SHORT,2731,0.2879952632602466,-0.0034427776,-0.1093,0.0,0.0
2017-06-13 00:00:00+00,SHORT,1404,0.0,-0.00464035,-0.1075,0.0,0.0
2017-06-13 00:00:00+00,SHORT,3716,0.9090909090909091,-0.0011273703,-0.1103,0.0,0.0
2017-06-14 00:00:00+00,SHORT,4107,0.7178070979628443,-0.0037545764,-0.1093,0.0,0.0
2017-06-14 00:00:00+00,SHORT,2659,0.0,0.0024237419,-0.103,0.0,0.0
2017-06-14 00:00:00+00,SHORT,3716,0.8181818181818181,9.8777564E-5,-0.1101,0.0,0.0
2017-06-19 00:00:00+00,SHORT,3621,0.3398474583644097,0.0012233501,-0.1117,0.0,0.0
2017-06-22 00:00:00+00,SHORT,405,1.0,-6.21919E-4,-0.0951,0.0,0.0
2017-06-22 00:00:00+00,SHORT,2751,0.3295763577292573,0.026618766,-0.0989,0.0,0.0
2017-06-22 00:00:00+00,SHORT,4034,0.0,0.007938762,-0.0886,0.0,0.0
2017-06-23 00:00:00+00,SHORT,191,0.0,-0.003667595,-0.1019,0.0,0.0
2017-06-23 00:00:00+00,SHORT,2751,0.33946853243089914,0.014316658,-0.0993,0.0,0.0
2017-06-23 00:00:00+00,SHORT,858,0.3892937703035246,0.011362875,-0.1114,0.0,0.0
2017-06-26 00:00:00+00,SHORT,2071,1.0,1.2049115E-5,-0.1119,0.0,0.0
2017-06-26 00:00:00+00,SHORT,2440,0.44197996275306184,-0.0032380512,-0.1072,0.0,0.0
2017-06-26 00:00:00+00,SHORT,2751,0.29294769855192304,-3.2754328E-5,-0.0996,0.0,0.0
2017-06-26 00:00:00+00,SHORT,2863,0.5167059412273071,0.013615234,-0.0918,0.0,0.0
2017-06-26 00:00:00+00,SHORT,3078,0.8227876296825265,-0.0048021763,-0.1112,0.0,0.0
2017-06-27 00:00:00+00,SHORT,2863,0.4641266684862691,-0.0031380681,-0.0921,0.0,0.0
2017-06-28 00:00:00+00,SHORT,3078,0.8333333333333334,-8.867914E-4,-0.1131,0.0,0.0
2017-07-03 00:00:00+00,SHORT,1280,0.0,0.006128802,-0.1098,0.0,0.0
2017-07-03 00:00:00+00,SHORT,3538,0.774749180991558,-0.0021536164,-0.0873,0.0,0.0
2017-07-06 00:00:00+00,SHORT,2760,0.2958393711628508,9.785467E-4,-0.1115,0.0,0.0
2017-07-07 00:00:00+00,SHORT,2760,0.23910832112560892,-0.004790876,-0.1116,0.0,0.0
2017-07-12 00:00:00+00,SHORT,1303,1.0,0.0043017003,-0.1195,0.0,0.0
2017-07-14 00:00:00+00,SHORT,3111,0.0,2.382048E-4,-0.1133,0.0,0.0
2017-07-17 00:00:00+00,SHORT,2004,0.39835627396540063,-0.0011385278,-0.1169,0.0,0.0
2017-07-19 00:00:00+00,SHORT,638,0.5461094801736224,0.0020581016,-0.1119,0.0,0.0
2017-07-19 00:00:00+00,SHORT,739,0.35836231861453344,-0.003721913,-0.1129,0.0,0.0
2017-07-20 00:00:00+00,SHORT,1171,0.7709785705330177,0.0027161771,-0.1173,0.0,0.0
2017-07-21 00:00:00+00,SHORT,15,0.13962276865556672,0.008286148,-0.1063,0.0,0.0
2017-07-21 00:00:00+00,SHORT,617,1.0,0.004294484,-0.1039,0.0,0.0
2017-07-21 00:00:00+00,SHORT,3782,0.7266637706167626,0.004498481,-0.1081,0.0,0.0
2017-07-24 00:00:00+00,SHORT,15,0.11436528253189443,-0.0038672073,-0.1065,0.0,0.0
2017-07-24 00:00:00+00,SHORT,2397,0.24560602515738655,0.015940532,-0.102,0.0,0.0
2017-07-24 00:00:00+00,SHORT,3782,0.9090909090909091,-0.0022426178,-0.1082,0.0,0.0
2017-07-25 00:00:00+00,SHORT,28,0.2623385972456085,-0.0032301901,-0.1112,0.0,0.0
2017-07-25 00:00:00+00,SHORT,4171,0.07834381453500966,0.002235752,-0.1147,0.0,0.0
2017-07-25 00:00:00+00,SHORT,2397,0.16097244872587013,-3.2690747E-5,-0.1021,0.0,0.0
2017-07-26 00:00:00+00,SHORT,2105,0.5229075525763921,0.0021462925,-0.12,0.0,0.0
2017-07-26 00:00:00+00,SHORT,2397,0.16705103524550213,-0.004647766,-0.102,0.0,0.0
2017-07-26 00:00:00+00,SHORT,1081,0.5325364019209042,-0.0025814455,-0.1122,0.0,0.0
2017-07-27 00:00:00+00,SHORT,2912,0.6413021393425541,0.0027426006,-0.1125,0.0,0.0
2017-07-28 00:00:00+00,SHORT,1368,0.6452728921150808,0.0043556252,-0.1124,0.0,0.0
2017-08-01 00:00:00+00,SHORT,1851,0.2871873229203725,-0.0030532335,-0.1118,0.013397642,0.0
2017-08-01 00:00:00+00,SHORT,4000,0.0,-0.0030598387,-0.1189,0.0,0.0
2017-08-02 00:00:00+00,SHORT,406,0.0,-0.004237545,-0.1153,0.0,0.0
2017-08-02 00:00:00+00,SHORT,3113,0.1297203157650488,0.010220254,-0.1186,0.0,0.0
2017-08-04 00:00:00+00,SHORT,3216,0.4562214728123967,-0.0040424205,-0.1056,0.0,0.0
2017-08-04 00:00:00+00,SHORT,1799,0.0,-0.001121182,-0.1072,0.006713555,0.0
2017-08-07 00:00:00+00,SHORT,2365,0.14180115457813633,0.0015630302,-0.1165,0.0,0.0
2017-08-07 00:00:00+00,SHORT,2550,0.28142112555762305,0.016629048,-0.12,0.06459144,0.0
2017-08-07 00:00:00+00,SHORT,3236,0.0,-7.7675696E-4,-0.1178,0.039991308,0.0
2017-08-07 00:00:00+00,SHORT,1799,0.0,0.0063941428,-0.1099,0.019341432,0.0
2017-08-08 00:00:00+00,SHORT,2071,1.0,-0.002259485,-0.1201,0.06597299,0.0
2017-08-08 00:00:00+00,SHORT,2230,0.38191404383532823,-0.0036217028,-0.1173,0.0,0.0
2017-08-08 00:00:00+00,SHORT,2550,0.1746459792382624,1.5481304E-4,-0.1193,0.05214008,0.0
2017-08-08 00:00:00+00,SHORT,2608,0.5470164301653675,0.021640161,-0.1096,0.0,0.0
2017-08-09 00:00:00+00,SHORT,2608,0.4448649995655525,-0.003872528,-0.1099,0.0,0.0
2017-08-09 00:00:00+00,SHORT,2720,0.6428571428571429,-0.0036064535,-0.1186,0.0,0.0
2017-08-14 00:00:00+00,SHORT,2462,0.2875725878283719,9.783101E-4,-0.0817,0.0,0.0
2017-08-16 00:00:00+00,SHORT,2462,0.0,-0.0015047601,-0.0809,0.0,0.0
2017-08-16 00:00:00+00,SHORT,663,1.0,0.002507716,-0.0802,0.0,0.0
2017-08-16 00:00:00+00,SHORT,959,0.21574093392595123,0.001569203,-0.0794,0.0,0.0
2017-08-17 00:00:00+00,SHORT,1966,0.3172937750080239,-0.0042054066,-0.0793,0.0,0.0
2017-08-25 00:00:00+00,SHORT,1082,0.9166666666666666,-8.560049E-4,-0.0842,0.0,0.0
2017-08-28 00:00:00+00,SHORT,443,0.5733087279236536,-0.0050548892,-0.0847,0.0,0.0
2017-08-28 00:00:00+00,SHORT,1404,0.47637802251116557,-0.0041529085,-0.0831,0.0,0.0
2017-08-30 00:00:00+00,SHORT,3443,0.0,0.0010599776,-0.0763,0.0,0.0
2017-09-01 00:00:00+00,SHORT,3013,0.38926781910759756,0.0032288525,-0.0864,0.0,0.0
2017-09-05 00:00:00+00,SHORT,1250,0.3602816041544275,-0.0016514979,-0.0854,0.0,0.0
2017-09-06 00:00:00+00,SHORT,3573,0.4255215431342362,0.005082735,-0.0862,0.0,0.0
2017-09-07 00:00:00+00,SHORT,2440,0.49019965329462356,7.618159E-4,-0.0828,0.0,0.0
2017-09-07 00:00:00+00,SHORT,604,0.3846445048594283,-8.2759524E-4,-0.079,0.0,0.0
2017-09-07 00:00:00+00,SHORT,3573,0.4013734842446484,-5.990538E-4,-0.0859,0.0,0.0
2017-09-11 00:00:00+00,SHORT,465,0.0,0.0021468783,-0.0786,0.0,0.0
2017-09-11 00:00:00+00,SHORT,604,0.47885477713436464,-0.0014499581,-0.0794,0.0,0.0
2017-09-11 00:00:00+00,SHORT,3531,0.593312527674633,0.0037274638,-0.0864,0.0,0.0
2017-09-11 00:00:00+00,SHORT,1817,0.3347068535352627,-0.0046054022,-0.0804,0.0,0.0
2017-09-11 00:00:00+00,SHORT,4088,0.304227565012027,0.005209752,-0.0801,0.0,0.0
2017-09-12 00:00:00+00,SHORT,898,0.6597478829093395,3.3276784E-4,-0.0857,0.0,0.0
2017-09-12 00:00:00+00,SHORT,3513,0.0,-4.5109267E-4,-0.079,0.0,0.0
