time,side,ticker_id,mv_dn_composite_labels,vola_roc_1_5_df040,dist_upper_bb_20_2.5_df055
2014-01-22 00:00:00+00,SHORT,576,0.16574003691953018,0.06413784,-0.007912981
2014-01-22 00:00:00+00,SHORT,631,0.0,0.01586019,-0.012313468
2014-01-22 00:00:00+00,SHORT,759,0.319951343055572,0.79021543,-0.0047743125
2014-01-22 00:00:00+00,SHORT,988,0.0,-0.040211376,-0.012546805
2014-01-22 00:00:00+00,SHORT,1076,0.5566276453348885,0.14534664,-0.010114402
2014-01-22 00:00:00+00,SHORT,1144,0.0,0.55616856,0.0016570541
2014-01-22 00:00:00+00,SHORT,1175,0.0,0.23080595,0.002949652
2014-01-22 00:00:00+00,SHORT,3286,0.44316639406376696,0.033094797,-0.014118824
2014-01-22 00:00:00+00,SHORT,3293,0.26620590812512235,0.529668,-0.0010754598
2014-01-22 00:00:00+00,SHORT,3381,0.46645087310923505,-0.11821194,-0.0048906314
2014-01-22 00:00:00+00,SHORT,3466,0.06480359846555213,0.2766269,-0.008582214
2014-01-22 00:00:00+00,SHORT,1447,0.2065674545755559,0.505719,-0.0045549977
2014-01-22 00:00:00+00,SHORT,3515,0.3668032449550724,0.18860245,-0.012858716
2014-01-22 00:00:00+00,SHORT,1650,0.0877225720834119,0.03594649,-0.008100769
2014-01-22 00:00:00+00,SHORT,1715,0.0,0.7134933,-0.007928304
2014-01-22 00:00:00+00,SHORT,3824,0.0,-0.027948936,-0.016622582
2014-01-22 00:00:00+00,SHORT,1927,1.0,0.15297888,-0.015320546
2014-01-23 00:00:00+00,SHORT,4136,0.0,-0.07913645,-0.017245045
2014-01-23 00:00:00+00,SHORT,2462,0.4748879277354776,0.020290997,-0.015327903
2014-01-23 00:00:00+00,SHORT,2541,0.15133495496961344,0.6203713,-0.0046315673
2014-01-23 00:00:00+00,SHORT,576,0.14963296334856857,-0.101353,-0.0153556485
2014-01-23 00:00:00+00,SHORT,629,0.2863728166508925,0.1569727,-0.014340369
2014-01-23 00:00:00+00,SHORT,1175,0.0,0.12521264,-0.01759688
2014-01-23 00:00:00+00,SHORT,3293,0.0,0.20325047,-0.011455081
2014-01-23 00:00:00+00,SHORT,3420,0.19586669193056017,0.40892446,-0.0030752318
2014-01-23 00:00:00+00,SHORT,1650,0.0,-0.10832907,-0.015992787
2014-01-23 00:00:00+00,SHORT,1715,0.0,0.03110739,-0.009114516
2014-01-23 00:00:00+00,SHORT,3815,0.5697193710426645,0.28915197,-0.0040143193
2014-01-23 00:00:00+00,SHORT,3853,0.0,0.019650776,-0.014195626
2014-01-24 00:00:00+00,SHORT,578,0.05413642992099813,0.16696902,-0.015281898
2014-01-24 00:00:00+00,SHORT,1473,1.0,0.047462974,-0.01617004
2014-01-28 00:00:00+00,SHORT,2462,0.75,-0.007583497,-0.01342063
2014-01-30 00:00:00+00,SHORT,1141,0.0,0.7532984,5.155982E-4
2014-01-30 00:00:00+00,SHORT,3293,0.0,0.3663022,-0.013270203
2014-02-11 00:00:00+00,SHORT,843,0.17957147001735807,0.19288921,-0.016338196
2014-02-12 00:00:00+00,SHORT,3114,0.0,-0.03862398,0.0019379733
2014-02-12 00:00:00+00,SHORT,1960,1.0,0.2079396,-0.0027591698
2014-02-14 00:00:00+00,SHORT,780,0.0,0.43078682,-0.008999131
2014-02-14 00:00:00+00,SHORT,3641,0.32290423189033124,0.02121823,-0.0061336304
2014-02-19 00:00:00+00,SHORT,1022,0.28172862835015355,0.64933646,-0.016747693
2014-02-20 00:00:00+00,SHORT,1022,0.3390034021670582,1.0700824,-0.015529346
2014-02-25 00:00:00+00,SHORT,429,0.9340396522711745,1.0126631,-0.0027568277
2014-02-25 00:00:00+00,SHORT,3649,0.7734595798135212,0.7251639,-0.016220368
2014-02-28 00:00:00+00,SHORT,1139,1.0,0.4906202,-0.0069883224
2014-03-04 00:00:00+00,SHORT,4049,0.023288839770069153,0.26665166,-0.0014900987
2014-03-05 00:00:00+00,SHORT,2142,0.4651007323826288,-0.03768267,-0.011743098
2014-03-05 00:00:00+00,SHORT,4032,0.7937039782479506,0.58199406,-0.014361754
2014-03-05 00:00:00+00,SHORT,4049,0.0,-0.0069627473,-0.013711992
2014-03-06 00:00:00+00,SHORT,2469,0.8888888888888888,0.9440295,-0.015320104
2014-03-06 00:00:00+00,SHORT,2527,0.37310487313837765,0.09046519,-0.014713785
2014-03-06 00:00:00+00,SHORT,604,0.0,0.14009407,-0.016293066
2014-03-07 00:00:00+00,SHORT,2132,0.4373279494115041,0.80263025,-0.015205063
2014-03-07 00:00:00+00,SHORT,121,0.28271183906083236,0.91196,-0.005598288
2014-03-07 00:00:00+00,SHORT,417,0.24911326177161772,-0.02356545,-0.016441932
2014-03-07 00:00:00+00,SHORT,2527,0.2945401325002477,-0.056972906,-0.011251472
2014-03-07 00:00:00+00,SHORT,540,0.29721617759296276,0.2909096,-0.006849017
2014-03-07 00:00:00+00,SHORT,580,0.46317830628430345,0.2239571,-0.010556507
2014-03-07 00:00:00+00,SHORT,1651,0.8888888888888888,0.8648925,-0.014923862
2014-03-07 00:00:00+00,SHORT,3828,0.39098023948305993,0.15790868,-0.014282208
2014-03-07 00:00:00+00,SHORT,1819,0.21394146232726113,1.0751874,-0.00290215
2014-03-10 00:00:00+00,SHORT,121,0.23300334558993765,0.023360062,-0.014418793
2014-03-10 00:00:00+00,SHORT,3330,0.0,-0.09838401,-0.0127636455
2014-03-10 00:00:00+00,SHORT,1819,0.18643087083259388,0.040919524,-0.0062584043
2014-03-11 00:00:00+00,SHORT,3098,0.17159725632393522,0.27087355,-0.016891968
2014-03-11 00:00:00+00,SHORT,1819,0.1006810085784397,0.22809808,-0.01677527
2014-03-11 00:00:00+00,SHORT,1916,0.39534991121037355,-0.05158052,-0.010988099
2014-03-12 00:00:00+00,SHORT,3124,0.3031711648179205,0.119089134,-0.009752565
2014-03-12 00:00:00+00,SHORT,1916,0.36819259641763946,-0.045873746,-0.006674176
2014-03-14 00:00:00+00,SHORT,111,0.0,0.057126004,-0.015317235
2014-03-14 00:00:00+00,SHORT,1916,0.2412851135489603,-0.055452604,-0.0080120545
2014-03-18 00:00:00+00,SHORT,192,0.2689612483032861,0.3159466,-0.0142271295
2014-03-18 00:00:00+00,SHORT,1381,0.0,0.21235098,-0.011807522
2014-03-19 00:00:00+00,SHORT,1300,0.28302176195741896,1.0478178,-0.010999786
2014-03-20 00:00:00+00,SHORT,1220,0.3286204449949289,0.4558084,-0.017523564
2014-03-20 00:00:00+00,SHORT,1300,0.24928394263146636,0.46686035,-0.010881642
2014-03-21 00:00:00+00,SHORT,4231,0.0,0.2306939,-0.009995542
2014-03-21 00:00:00+00,SHORT,444,0.825899530708399,0.028947564,-0.01589069
2014-03-21 00:00:00+00,SHORT,2504,0.2936418097759115,0.26944745,-0.012259773
2014-03-21 00:00:00+00,SHORT,3473,0.0,0.7286342,-0.012676592
2014-03-25 00:00:00+00,SHORT,3469,0.0,0.7583212,-0.015025292
2014-03-26 00:00:00+00,SHORT,3684,0.37521387975806103,0.3747636,-0.009375617
2014-03-27 00:00:00+00,SHORT,3684,0.0,-0.09131939,-0.011229266
2014-03-28 00:00:00+00,SHORT,3684,0.0,0.10264208,-0.012966793
2014-03-31 00:00:00+00,SHORT,374,0.0,-0.03780548,-0.01478708
2014-03-31 00:00:00+00,SHORT,708,0.2089261776670071,0.12587184,-0.01433117
2014-04-01 00:00:00+00,SHORT,374,0.0,0.27777994,-0.009336407
2014-04-01 00:00:00+00,SHORT,974,0.1630209777516943,0.6764515,-0.004984304
2014-04-01 00:00:00+00,SHORT,3216,0.0,0.81762743,-0.014644412
2014-04-01 00:00:00+00,SHORT,3241,0.5559697512479355,0.6519036,-0.010100372
2014-04-01 00:00:00+00,SHORT,3456,1.0,0.46327537,-0.0066792453
2014-04-01 00:00:00+00,SHORT,3531,1.0,0.46915022,-6.850392E-4
2014-04-01 00:00:00+00,SHORT,1752,0.2504122562641871,0.53265804,-0.015611324
2014-04-02 00:00:00+00,SHORT,259,0.4706973498338615,1.082034,-3.0521245E-4
2014-04-02 00:00:00+00,SHORT,374,0.0,-0.10346407,-0.017866725
2014-04-02 00:00:00+00,SHORT,444,0.8106767183114845,0.6411755,-0.016814282
2014-04-02 00:00:00+00,SHORT,540,0.6339475680818196,0.3040054,-0.012773832
2014-04-02 00:00:00+00,SHORT,631,0.4608076993069386,0.6163941,-0.004374806
2014-04-02 00:00:00+00,SHORT,708,0.2633086542120478,-0.03853145,-0.015838452
2014-04-02 00:00:00+00,SHORT,2863,0.29318731820884064,0.76781785,-0.014807608
2014-04-02 00:00:00+00,SHORT,2999,0.5102389251889975,0.9543595,-0.003415604
2014-04-02 00:00:00+00,SHORT,3182,0.46161337312262146,0.57899183,-0.011327265
2014-04-02 00:00:00+00,SHORT,3596,0.0,-0.05655926,-0.012601282
2014-04-02 00:00:00+00,SHORT,1752,0.2562072451275199,0.21300471,-0.016683592
2014-04-02 00:00:00+00,SHORT,3973,0.18964097788744474,-0.1022739,-0.010011459
2014-04-03 00:00:00+00,SHORT,2095,0.0,1.0068831,-0.0052975244
2014-04-03 00:00:00+00,SHORT,2133,0.8134590999167666,0.7134431,-0.015983174
2014-04-03 00:00:00+00,SHORT,2305,0.22798101491047054,0.42643467,-0.017139083
2014-04-03 00:00:00+00,SHORT,631,0.44110176024442577,0.76705676,-0.014681331
2014-04-03 00:00:00+00,SHORT,2972,0.1864454427642853,0.15592617,-0.015844814
2014-04-03 00:00:00+00,SHORT,2999,0.42176805308115484,0.89680636,-0.013259567
2014-04-03 00:00:00+00,SHORT,974,0.14725346880542003,-0.12950319,-0.010703032
2014-04-03 00:00:00+00,SHORT,3684,0.15659939838226974,0.0793741,-0.017597465
2014-04-03 00:00:00+00,SHORT,3699,1.0,0.08790179,-0.015996736
2014-04-03 00:00:00+00,SHORT,1734,0.0,0.1202042,-0.014289291
2014-04-03 00:00:00+00,SHORT,3802,0.34619671534636387,0.19540566,-0.0147664845
2014-04-04 00:00:00+00,SHORT,2095,0.0,0.6494392,-0.00679858
2014-04-04 00:00:00+00,SHORT,3652,0.0,0.149252,-0.004544964
2014-04-04 00:00:00+00,SHORT,1869,0.19920409375667208,0.49502876,-0.013999311
2014-04-07 00:00:00+00,SHORT,3652,0.0,-0.12941927,-0.015717218
2014-04-08 00:00:00+00,SHORT,3693,0.34533247209950413,0.7616717,0.0051066633
2014-04-08 00:00:00+00,SHORT,3748,0.2033055213497814,-0.07338659,-0.007185831
2014-04-09 00:00:00+00,SHORT,2095,0.0,-0.1065377,-0.017673336
2014-04-09 00:00:00+00,SHORT,1303,0.7680959281424039,-0.044749834,-0.012720403
2014-04-09 00:00:00+00,SHORT,2004,0.13101991051755515,0.08902085,-0.017067326
2014-04-17 00:00:00+00,SHORT,857,0.21976320799308485,-0.059292916,-0.015639955
2014-04-21 00:00:00+00,SHORT,3049,0.520537968407246,0.030823678,-0.017599694
2014-04-21 00:00:00+00,SHORT,3556,0.31669855212869175,0.19292057,-0.0087386975
2014-04-21 00:00:00+00,SHORT,3581,0.4713640333335411,0.13014941,-0.009798418
2014-04-21 00:00:00+00,SHORT,4059,0.10514491323819378,-0.13080564,-0.0134353945
2014-04-22 00:00:00+00,SHORT,2061,0.26132782450683134,0.47207782,-0.015926233
2014-04-22 00:00:00+00,SHORT,4231,0.0,0.6008261,0.0024781004
2014-04-22 00:00:00+00,SHORT,3581,0.43412393917922343,0.36088127,-0.01542585
2014-04-22 00:00:00+00,SHORT,3646,1.0,0.32332444,-0.0074233613
2014-04-22 00:00:00+00,SHORT,4059,0.0,-0.005474256,-0.014859518
2014-04-24 00:00:00+00,SHORT,2742,0.2595925662404318,0.94331145,-0.011874799
2014-04-25 00:00:00+00,SHORT,2619,1.0,0.68747306,-0.004316791
2014-04-25 00:00:00+00,SHORT,3748,0.0,0.12336116,-0.015921582
2014-04-28 00:00:00+00,SHORT,1411,0.0,0.6305279,-0.013228942
2014-04-28 00:00:00+00,SHORT,3486,0.0,-0.035573334,-0.014055453
2014-04-29 00:00:00+00,SHORT,834,0.21692640525922674,0.6296985,-0.009749537
2014-04-29 00:00:00+00,SHORT,1411,0.0,0.55722684,-0.016321013
2014-04-30 00:00:00+00,SHORT,834,0.22671814312033292,0.119537644,-0.015408238
2014-04-30 00:00:00+00,SHORT,1004,0.13698481037005542,0.46115083,-0.013283539
2014-04-30 00:00:00+00,SHORT,3378,0.459200081411033,0.6552711,-0.011577651
2014-05-01 00:00:00+00,SHORT,2938,0.0,0.46255434,-0.012346983
2014-05-02 00:00:00+00,SHORT,1004,0.0,0.539046,-0.017459897
2014-05-02 00:00:00+00,SHORT,3686,0.4913270946961787,0.83148533,-0.01577996
2014-05-05 00:00:00+00,SHORT,3686,0.455140094746274,0.49158132,-0.012008773
2014-05-06 00:00:00+00,SHORT,3686,0.3966172470777655,0.2794116,-0.010178613
2014-05-08 00:00:00+00,SHORT,3621,0.31401532498174506,0.35216892,-0.0078417985
2014-05-09 00:00:00+00,SHORT,1799,0.4728470071660999,-0.117839634,-0.0025674528
2014-05-12 00:00:00+00,SHORT,4153,0.6811711761375867,0.6266369,-0.0053571113
2014-05-12 00:00:00+00,SHORT,1184,0.0,0.23059566,-0.01236953
2014-05-12 00:00:00+00,SHORT,3793,0.0,0.7675447,-0.008094638
2014-05-13 00:00:00+00,SHORT,2119,0.0,0.08160206,-0.014080972
2014-05-13 00:00:00+00,SHORT,2270,0.2475797597190875,0.84849775,-0.009895053
2014-05-13 00:00:00+00,SHORT,335,0.12752339850135896,0.6353751,-0.014606277
2014-05-13 00:00:00+00,SHORT,3098,0.0,0.6475605,-0.012832494
2014-05-13 00:00:00+00,SHORT,1651,0.0,0.9155661,-0.014171772
2014-05-13 00:00:00+00,SHORT,1840,0.5093643416807768,0.9833844,0.002030695
2014-05-14 00:00:00+00,SHORT,1840,0.3920447480219138,0.17252938,-0.011159851
2014-05-14 00:00:00+00,SHORT,3915,0.5930111083411221,0.41934988,-0.017862143
2014-05-19 00:00:00+00,SHORT,2105,0.4078732739664751,0.54055315,-0.004102459
2014-05-22 00:00:00+00,SHORT,638,0.0,1.0507756,-0.008266492
2014-05-22 00:00:00+00,SHORT,1144,0.0,0.37331405,-0.017069163
2014-05-23 00:00:00+00,SHORT,631,0.0,0.27739665,-0.0078112185
2014-05-27 00:00:00+00,SHORT,4153,0.5533429346566913,0.60891354,-0.015612799
2014-05-27 00:00:00+00,SHORT,3233,0.0,1.0219312,-0.015069458
2014-05-27 00:00:00+00,SHORT,3538,0.20716054955989915,0.31360167,-0.0065158554
2014-05-28 00:00:00+00,SHORT,3538,0.16459278401711513,0.50518084,-0.009280443
2014-05-28 00:00:00+00,SHORT,3631,0.0,-0.107459016,-0.017464386
2014-05-28 00:00:00+00,SHORT,4082,1.0,0.66946054,-0.010811962
2014-05-29 00:00:00+00,SHORT,2085,0.481607572532541,0.90463114,0.0019501138
2014-06-05 00:00:00+00,SHORT,3273,0.6771054098514471,-0.04278262,-0.009771315
2014-06-06 00:00:00+00,SHORT,345,0.0,0.7256038,-0.009049431
2014-06-06 00:00:00+00,SHORT,3273,0.6263620327908924,0.39248893,-0.01570991
2014-06-06 00:00:00+00,SHORT,1416,0.945635924762917,0.24480295,-0.009574947
2014-06-09 00:00:00+00,SHORT,2142,0.0,-0.07180904,-0.013782857
2014-06-13 00:00:00+00,SHORT,2514,0.0,0.6754394,-0.015344032
2014-06-18 00:00:00+00,SHORT,2760,0.0,0.08556787,-0.016998718
2014-06-19 00:00:00+00,SHORT,323,0.6300288588514464,0.75689423,-0.014614789
2014-06-19 00:00:00+00,SHORT,3556,0.4309200576015891,0.7528881,-0.0063267727
2014-06-19 00:00:00+00,SHORT,1904,0.23325862426000185,0.70453167,-0.017754907
2014-06-20 00:00:00+00,SHORT,3556,0.3604708353362972,0.6757561,-0.012319108
2014-06-23 00:00:00+00,SHORT,2061,0.0,1.0499146,-0.01572055
2014-06-24 00:00:00+00,SHORT,111,0.3822374092134786,0.5193101,-0.0063784365
2014-06-24 00:00:00+00,SHORT,3831,1.0,0.23422019,-0.017430125
2014-06-30 00:00:00+00,SHORT,9,0.5217885607247931,0.1506702,-0.0060980483
2014-06-30 00:00:00+00,SHORT,2421,0.0,0.33807197,-0.00818983
2014-07-01 00:00:00+00,SHORT,2230,0.5641928593593342,0.31283212,-0.0031899048
2014-07-01 00:00:00+00,SHORT,2421,0.0,0.93215764,-0.012029255
2014-07-02 00:00:00+00,SHORT,2801,0.1266369039322978,0.26044512,-0.01757714
2014-07-03 00:00:00+00,SHORT,2557,0.6494116672462386,0.043865494,-0.01168488
2014-07-03 00:00:00+00,SHORT,2801,0.2839050385898955,0.3505283,-0.013877994
2014-07-03 00:00:00+00,SHORT,3053,0.6175057092922918,0.19350913,-0.016938483
2014-07-03 00:00:00+00,SHORT,3109,0.5508862230988811,0.03745751,-0.01634998
2014-07-03 00:00:00+00,SHORT,1453,0.33889957865777065,0.8763729,-0.003966813
2014-07-03 00:00:00+00,SHORT,3699,0.4548922822521547,0.7385565,-0.0041343654
2014-07-03 00:00:00+00,SHORT,1700,0.6387356986739594,0.16018195,-0.007232103
2014-07-03 00:00:00+00,SHORT,1916,0.4080189914523871,0.17859842,-0.010563123
2014-07-03 00:00:00+00,SHORT,1939,0.9230769230769231,0.81949276,-0.010819808
2014-07-07 00:00:00+00,SHORT,2176,0.0,0.48234496,-0.007723748
2014-07-07 00:00:00+00,SHORT,2393,0.48524982766822033,0.0489405,-0.013560836
2014-07-07 00:00:00+00,SHORT,3649,0.0,0.5882005,-0.0071170386
2014-07-07 00:00:00+00,SHORT,3699,0.3738657312144078,0.3341966,-0.008388424
2014-07-08 00:00:00+00,SHORT,2393,0.4413973194401345,0.35235602,-0.016751904
2014-07-09 00:00:00+00,SHORT,3275,0.013649003762718265,0.51474917,-0.013896455
2014-07-14 00:00:00+00,SHORT,2499,0.3619448056478278,-0.08206715,-0.011209028
2014-07-14 00:00:00+00,SHORT,1306,0.2542772979826355,0.72474694,0.006332088
2014-07-15 00:00:00+00,SHORT,2930,0.34119709602310994,0.4131662,-0.007611563
2014-07-15 00:00:00+00,SHORT,1306,0.18141037787524647,0.9959922,-0.01694567
2014-07-16 00:00:00+00,SHORT,2137,0.4950173712444265,0.12808217,-0.0023628518
2014-07-16 00:00:00+00,SHORT,2567,0.38025578377539815,0.81456757,-0.014011627
2014-07-16 00:00:00+00,SHORT,684,0.3063085769186304,0.17913748,-0.0052490286
2014-07-16 00:00:00+00,SHORT,836,0.2581816294788008,0.6221161,-0.014335397
2014-07-16 00:00:00+00,SHORT,2930,0.31990228312019764,-0.036966585,-0.011643281
2014-07-17 00:00:00+00,SHORT,2137,0.43076121863364675,0.4989703,-0.01641263
2014-07-18 00:00:00+00,SHORT,2137,0.44069843260757197,0.80078286,-0.011281753
2014-07-21 00:00:00+00,SHORT,2151,0.36944960902649204,-0.08749645,-0.005322503
2014-07-22 00:00:00+00,SHORT,2543,0.21178887115725717,-0.0484995,-0.017329669
2014-07-22 00:00:00+00,SHORT,2932,0.0,0.86043626,-0.016329855
2014-07-22 00:00:00+00,SHORT,974,0.23719296769234713,0.8294657,-0.0067795357
2014-07-22 00:00:00+00,SHORT,1185,1.0,0.8826962,-0.011830025
2014-07-22 00:00:00+00,SHORT,1244,0.2031563244337463,0.29850218,-0.010616279
2014-07-22 00:00:00+00,SHORT,1410,0.24364604755246827,0.5120686,-0.008732992
2014-07-22 00:00:00+00,SHORT,1677,0.5012604816886432,0.53379476,-0.008034039
2014-07-22 00:00:00+00,SHORT,1819,0.33851326541282073,0.18097273,-0.011192631
2014-07-22 00:00:00+00,SHORT,3882,0.0,0.76455975,-0.008557241
2014-07-22 00:00:00+00,SHORT,3903,0.3210916576140704,-0.052812606,-0.006551907
2014-07-23 00:00:00+00,SHORT,638,0.6328780504616738,-0.019359365,-0.016012866
2014-07-23 00:00:00+00,SHORT,2710,0.15866373601783296,0.12683745,-0.012981487
2014-07-23 00:00:00+00,SHORT,712,0.6722953126358847,0.20881169,-0.015792947
2014-07-23 00:00:00+00,SHORT,791,0.22718112721622138,0.16678853,-0.008941746
2014-07-23 00:00:00+00,SHORT,2866,0.7696816780981565,0.805547,-0.0108174905
2014-07-23 00:00:00+00,SHORT,2898,0.22427211968080382,0.26915002,-0.011127983
2014-07-23 00:00:00+00,SHORT,920,0.42831234145500735,-0.11173565,-0.016384538
2014-07-23 00:00:00+00,SHORT,3021,0.30691030170504335,0.26316306,-0.0034146428
2014-07-23 00:00:00+00,SHORT,974,0.23600862758130414,0.53848654,-0.010816494
2014-07-23 00:00:00+00,SHORT,1677,0.3892762094117738,0.62450165,-0.0078316815
2014-07-23 00:00:00+00,SHORT,3907,0.08637508599701396,0.09591821,-0.0057686265
2014-07-23 00:00:00+00,SHORT,1867,0.16121848773689965,0.2852433,-0.012807693
2014-07-23 00:00:00+00,SHORT,3918,0.21366582996710037,0.47393376,-0.01752604
2014-07-24 00:00:00+00,SHORT,19,0.5333653982618238,-0.08208903,-0.014589021
2014-07-24 00:00:00+00,SHORT,2099,0.8333333333333334,0.5192617,-0.017704664
2014-07-24 00:00:00+00,SHORT,2262,0.35012439220730424,0.37653363,-0.0024184305
2014-07-24 00:00:00+00,SHORT,237,0.5402922842834986,0.74781746,-0.005736786
2014-07-24 00:00:00+00,SHORT,444,0.10581036955281804,0.166835,-0.008730238
2014-07-24 00:00:00+00,SHORT,2569,0.6851173650007606,0.36963853,-0.0069163386
2014-07-24 00:00:00+00,SHORT,2710,0.14684729165145882,0.51635903,-0.010225785
2014-07-24 00:00:00+00,SHORT,694,0.26298904917120625,0.682956,-0.010905943
2014-07-24 00:00:00+00,SHORT,708,0.3404522443774972,0.7435596,-0.0069602565
2014-07-24 00:00:00+00,SHORT,791,0.19192661278986548,0.21638738,-0.014590149
2014-07-24 00:00:00+00,SHORT,3021,0.23255204965759302,0.23414244,-0.008327414
2014-07-24 00:00:00+00,SHORT,1454,0.38322754522105074,0.8405726,-0.01773275
2014-07-24 00:00:00+00,SHORT,1719,0.6123439788501599,1.0037416,-0.009507938
2014-07-24 00:00:00+00,SHORT,1734,0.2848198039864665,0.029997613,-0.013881657
2014-07-24 00:00:00+00,SHORT,1740,0.5655685589461651,0.38890836,-0.011375792
2014-07-24 00:00:00+00,SHORT,3907,0.0,0.008288075,-0.014150439
2014-07-25 00:00:00+00,SHORT,2397,0.021142587170127045,0.55435115,-0.014192703
2014-07-25 00:00:00+00,SHORT,2569,0.7505008937250971,-0.041013528,-0.011439892
2014-07-25 00:00:00+00,SHORT,694,0.2510644151083511,0.6333905,-0.01648344
2014-07-25 00:00:00+00,SHORT,3021,0.1519512228190787,0.6467897,-0.014460191
2014-07-25 00:00:00+00,SHORT,1719,0.36225745054463726,0.819184,-0.016576923
2014-07-25 00:00:00+00,SHORT,1740,0.5861057167688097,0.4755271,-0.016411193
2014-07-25 00:00:00+00,SHORT,3907,0.0,0.14563142,-0.015599929
2014-07-28 00:00:00+00,SHORT,4118,0.0,0.056229763,-0.009629065
2014-07-28 00:00:00+00,SHORT,4123,0.1824990095529375,-0.0805323,-0.01630269
2014-07-28 00:00:00+00,SHORT,2099,0.6666666666666667,0.5502815,-0.017871084
2014-07-28 00:00:00+00,SHORT,2129,0.0,-0.12083803,-0.012854035
2014-07-28 00:00:00+00,SHORT,3021,0.2156145717835269,0.5436607,-0.0050943354
2014-07-28 00:00:00+00,SHORT,1039,0.4390153956722377,-0.0058740326,-0.0118275285
2014-07-28 00:00:00+00,SHORT,1585,0.0,0.39813212,-0.017030472
2014-07-28 00:00:00+00,SHORT,3825,0.5742110168302634,0.82402515,-0.0067139436
2014-07-28 00:00:00+00,SHORT,4088,0.0,0.5790899,-0.0140893925
2014-07-29 00:00:00+00,SHORT,4123,0.21368682891430052,-0.09945728,-0.014484342
2014-07-29 00:00:00+00,SHORT,2898,0.10145444335435039,-0.05249459,-0.017746247
2014-07-29 00:00:00+00,SHORT,3021,0.2153799547851962,0.03968293,-0.015008875
2014-07-29 00:00:00+00,SHORT,1160,0.0,0.6884636,-0.012807533
2014-07-29 00:00:00+00,SHORT,1167,0.11392610697259006,0.0064345207,-0.01303059
2014-07-29 00:00:00+00,SHORT,4005,0.2832339358675938,-0.09673853,-0.01426909
2014-07-30 00:00:00+00,SHORT,200,0.0,0.20550336,-0.0030110823
2014-07-30 00:00:00+00,SHORT,2351,0.34299189762168286,0.023597369,-0.0053698835
2014-07-30 00:00:00+00,SHORT,2479,0.12107880949924009,1.0639774,-0.016804537
2014-07-30 00:00:00+00,SHORT,604,0.603465664532627,0.08392796,-0.008883499
2014-07-30 00:00:00+00,SHORT,2692,0.0,0.76601267,-0.013604363
2014-07-30 00:00:00+00,SHORT,842,0.2893096872137365,0.05607076,-0.0072365534
2014-07-30 00:00:00+00,SHORT,3148,0.0,0.057904176,-0.010031325
2014-07-30 00:00:00+00,SHORT,3469,0.3848730084156343,0.5104297,-0.0060707657
2014-07-30 00:00:00+00,SHORT,3515,0.0,0.037923105,-0.017011616
2014-07-30 00:00:00+00,SHORT,3610,0.09680302729570409,-0.03909106,-0.012957396
2014-07-30 00:00:00+00,SHORT,1770,0.2930127340930731,-0.035131868,-0.0035761655
2014-07-30 00:00:00+00,SHORT,4016,0.454829800317247,0.8490155,-0.016252216
2014-08-04 00:00:00+00,SHORT,2095,0.22465207585607305,-0.08361428,-0.01742007
2014-08-08 00:00:00+00,SHORT,2095,0.14451389964444006,0.08180293,-0.009084314
2014-08-08 00:00:00+00,SHORT,1770,0.045564846963800976,-0.062045917,-0.016740162
2014-08-12 00:00:00+00,SHORT,2349,0.327230873130204,0.5251917,-0.015580623
2014-08-15 00:00:00+00,SHORT,2213,0.0,0.99834865,-0.012994697
2014-08-20 00:00:00+00,SHORT,200,0.0,-0.11616033,-0.017172834
2014-08-20 00:00:00+00,SHORT,3137,0.0,-0.12219516,-0.016145756
2014-08-27 00:00:00+00,SHORT,158,0.9,1.0195489,-0.010530893
2014-08-27 00:00:00+00,SHORT,2343,0.49170633746003045,0.58799845,-0.017413776
2014-09-02 00:00:00+00,SHORT,3199,0.660259807847245,0.51666623,-0.0037396254
2014-09-03 00:00:00+00,SHORT,2105,0.7495514366615585,-0.024008915,-0.0015397466
2014-09-03 00:00:00+00,SHORT,1004,0.5688409813254123,0.6873452,-0.016312188
2014-09-03 00:00:00+00,SHORT,3116,1.0,-0.05644518,-0.012688106
2014-09-03 00:00:00+00,SHORT,3199,0.5446382587838677,0.21274026,-0.00396536
2014-09-03 00:00:00+00,SHORT,1368,1.0,0.87757367,-0.01714361
2014-09-04 00:00:00+00,SHORT,4112,0.2275537739518539,0.29821384,-0.017425606
2014-09-05 00:00:00+00,SHORT,84,0.0,0.060831565,-0.013814632
2014-09-05 00:00:00+00,SHORT,2221,0.5447288403188235,0.23831473,-0.01675433
2014-09-05 00:00:00+00,SHORT,2938,0.4292791169420233,1.078815,-0.0115983095
2014-09-05 00:00:00+00,SHORT,1371,0.06684771006423863,0.8664689,-0.015727619
2014-09-08 00:00:00+00,SHORT,2276,0.36438822667411835,0.09059929,-0.017854294
2014-09-08 00:00:00+00,SHORT,2548,0.0194254251567897,0.4789457,1.8010038E-4
2014-09-08 00:00:00+00,SHORT,3861,1.0,0.026184876,-0.008788187
2014-09-09 00:00:00+00,SHORT,2351,0.5350902345070336,1.0171199,-0.013092301
2014-09-10 00:00:00+00,SHORT,2514,1.0,0.39749947,-0.012835426
2014-09-11 00:00:00+00,SHORT,2548,0.05781082487714921,0.39684698,-0.013708908
2014-09-11 00:00:00+00,SHORT,1667,0.0,0.8630659,-0.012021081
2014-09-11 00:00:00+00,SHORT,1816,0.26653197533757234,0.69897276,-0.013613385
