time,side,ticker_id,mv_dn_composite_labels,price_to_sales_zscore_universe_df070,joint_fall_flag_1_20_df042,joint_fall_flag_5_5_df042,dist_upper_bb_20_2.0_df055
2016-02-01 00:00:00+00,SHORT,663,1.0,-0.0916,0.0,0.0,-0.0077417092
2016-02-01 00:00:00+00,SHORT,2830,0.0,-0.0915,0.0,0.0,-0.007758754
2016-02-01 00:00:00+00,SHORT,1011,0.02212217129994185,-0.0922,0.0,0.0,4.5822625E-4
2016-02-01 00:00:00+00,SHORT,1076,0.3807599829115,-0.085,0.0,0.0,0.0018087837
2016-02-01 00:00:00+00,SHORT,3203,1.0,-0.089,0.0,0.0,0.0022236677
2016-02-01 00:00:00+00,SHORT,3335,0.2687531615559248,-0.0882,0.0,0.0,-0.008323735
2016-02-01 00:00:00+00,SHORT,3355,1.0,-0.0876,0.0,0.0,0.00807757
2016-02-01 00:00:00+00,SHORT,1444,0.15416781906224436,-0.089,0.0,0.0,-0.003001467
2016-02-01 00:00:00+00,SHORT,1473,1.0,-0.0885,0.0,0.0,0.0072587505
2016-02-01 00:00:00+00,SHORT,1474,1.0,-0.0925,0.0,0.0,0.01145406
2016-02-01 00:00:00+00,SHORT,3612,1.0,-0.087,0.0,0.0,0.003696462
2016-02-01 00:00:00+00,SHORT,3641,0.0,-0.0881,0.0,0.0,-0.008491408
2016-02-01 00:00:00+00,SHORT,3652,0.10329481260623677,-0.0871,0.0,0.0,-0.010404111
2016-02-01 00:00:00+00,SHORT,3754,1.0,-0.0931,0.0,0.0,-0.012619969
2016-02-01 00:00:00+00,SHORT,3818,0.19673219188294633,-0.0905,0.0,0.0,-0.0065427055
2016-02-01 00:00:00+00,SHORT,3841,0.5322741516774419,-0.0928,0.0,0.0,-0.009143812
2016-02-01 00:00:00+00,SHORT,1904,0.5769763669098412,-0.0841,0.0,0.0,0.010362286
2016-02-01 00:00:00+00,SHORT,4016,0.642218292294339,-0.0921,0.0,0.0,-0.009865803
2016-02-02 00:00:00+00,SHORT,4128,0.15322156126624675,-0.0916,0.0,0.0,-0.0037884228
2016-02-02 00:00:00+00,SHORT,4218,1.0,-0.0901,0.0,0.0,-0.012028995
2016-02-02 00:00:00+00,SHORT,2391,0.9,-0.0867,0.0,0.0,-0.006875524
2016-02-02 00:00:00+00,SHORT,406,0.875,-0.089,0.0,0.0,-0.009458154
2016-02-02 00:00:00+00,SHORT,1076,0.3036680004685709,-0.0842,0.0,0.0,-0.008624775
2016-02-02 00:00:00+00,SHORT,3133,0.0,-0.0857,0.0,0.0,0.0028269049
2016-02-02 00:00:00+00,SHORT,3275,0.0,-0.0896,0.0,0.0,-0.002916861
2016-02-02 00:00:00+00,SHORT,3355,0.8571428571428572,-0.0868,0.0,0.0,-0.008580021
2016-02-02 00:00:00+00,SHORT,3612,0.8571428571428572,-0.0861,0.0,0.0,-0.011395446
2016-02-02 00:00:00+00,SHORT,3652,0.05897153776191315,-0.0862,0.0,0.0,-0.012595083
2016-02-02 00:00:00+00,SHORT,1677,0.5346996048043846,-0.0828,0.0,0.0,0.0050774566
2016-02-02 00:00:00+00,SHORT,1678,1.0,-0.0828,0.0,0.0,0.003315793
2016-02-02 00:00:00+00,SHORT,3742,0.0,-0.0902,0.0,0.0,0.002752892
2016-02-02 00:00:00+00,SHORT,1904,0.5098329597770589,-0.0832,0.0,0.0,-0.00590069
2016-02-03 00:00:00+00,SHORT,84,0.0,-0.0902,0.0,0.0,0.018990811
2016-02-03 00:00:00+00,SHORT,2133,0.10882587658663595,-0.0874,0.0,0.0,-0.008322465
2016-02-03 00:00:00+00,SHORT,4218,0.8888888888888888,-0.0902,0.0,0.0,-0.011391998
2016-02-03 00:00:00+00,SHORT,1076,0.23899936387058732,-0.0841,0.0,0.0,-0.0057094004
2016-02-03 00:00:00+00,SHORT,3133,0.0,-0.0857,0.0,0.0,-0.0059091137
2016-02-03 00:00:00+00,SHORT,3179,0.0,-0.0905,0.0,0.0,-0.006907954
2016-02-03 00:00:00+00,SHORT,3203,0.0,-0.0881,0.0,0.0,-0.009598987
2016-02-03 00:00:00+00,SHORT,3648,1.0,-0.0922,0.0,0.0,0.012146102
2016-02-03 00:00:00+00,SHORT,3742,0.0,-0.0902,0.0,0.0,-0.009340985
2016-02-03 00:00:00+00,SHORT,3973,0.13626364587775838,-0.0899,0.0,0.0,-0.012563619
2016-02-04 00:00:00+00,SHORT,4112,0.18000494120739272,-0.0925,0.0,0.0,-0.0031062304
2016-02-04 00:00:00+00,SHORT,19,0.1909680380665322,-0.0902,0.0,0.0,-0.0018601009
2016-02-04 00:00:00+00,SHORT,84,0.0,-0.0905,0.0,0.0,-0.00685457
2016-02-04 00:00:00+00,SHORT,2133,0.08564597636084378,-0.0877,0.0,0.0,-0.007952776
2016-02-04 00:00:00+00,SHORT,2253,0.0,-0.0887,0.0,0.0,0.022005683
2016-02-04 00:00:00+00,SHORT,219,0.0,-0.0925,0.0,0.0,-0.0041197687
2016-02-04 00:00:00+00,SHORT,245,0.0,-0.0887,0.0,0.0,0.015556342
2016-02-04 00:00:00+00,SHORT,323,0.0,-0.0925,0.0,0.0,1.7617761E-4
2016-02-04 00:00:00+00,SHORT,374,0.6666666666666667,-0.0825,0.0,0.0,-0.009489426
2016-02-04 00:00:00+00,SHORT,498,0.0,-0.0914,0.0,0.0,-0.004935167
2016-02-04 00:00:00+00,SHORT,562,0.0,-0.0898,0.0,0.0,-0.007665271
2016-02-04 00:00:00+00,SHORT,2912,0.0,-0.0903,0.0,0.0,-0.008497788
2016-02-04 00:00:00+00,SHORT,3236,0.0,-0.0916,0.0,0.0,0.023279035
2016-02-04 00:00:00+00,SHORT,1260,0.0,-0.0904,0.0,0.0,0.0027188554
2016-02-04 00:00:00+00,SHORT,3357,0.0,-0.0865,0.0,0.0,0.011697825
2016-02-04 00:00:00+00,SHORT,3420,0.0,-0.0916,0.0,0.0,-0.011590651
2016-02-04 00:00:00+00,SHORT,1444,0.0,-0.0884,0.0,0.0,-0.010991438
2016-02-04 00:00:00+00,SHORT,3681,0.0,-0.0895,0.0,0.0,-0.010271881
2016-02-04 00:00:00+00,SHORT,3791,0.0,-0.0899,0.0,0.0,-0.007275629
2016-02-04 00:00:00+00,SHORT,3802,0.0,-0.0871,0.0,0.0,-0.0122274775
2016-02-04 00:00:00+00,SHORT,1922,1.0,-0.0883,0.0,0.0,-0.004185948
2016-02-04 00:00:00+00,SHORT,4074,0.0,-0.0901,0.0,0.0,-0.010546381
2016-02-05 00:00:00+00,SHORT,2253,0.0,-0.0885,0.0,0.0,0.0068955347
2016-02-05 00:00:00+00,SHORT,245,0.0,-0.0885,0.0,0.0,-0.004879966
2016-02-05 00:00:00+00,SHORT,2340,0.0,-0.091,0.0,0.0,-0.011095768
2016-02-05 00:00:00+00,SHORT,2936,0.0,-0.0911,0.0,0.0,-9.1563107E-4
2016-02-05 00:00:00+00,SHORT,2986,0.0,-0.0907,0.0,0.0,0.0023220708
2016-02-05 00:00:00+00,SHORT,3236,0.0,-0.0915,0.0,0.0,-0.008527251
2016-02-05 00:00:00+00,SHORT,1260,0.0,-0.0902,0.0,0.0,-0.004777757
2016-02-05 00:00:00+00,SHORT,1298,0.0,-0.0909,0.0,0.0,-0.0036916581
2016-02-08 00:00:00+00,SHORT,842,0.15707286773103324,-0.089,0.0,0.0,0.005639811
2016-02-08 00:00:00+00,SHORT,1167,0.0988617208691307,-0.0887,0.0,0.0,-0.01010582
2016-02-08 00:00:00+00,SHORT,3236,0.0,-0.0906,0.0,0.0,-0.009531105
2016-02-08 00:00:00+00,SHORT,1260,0.0,-0.0893,0.0,0.0,-0.01018498
2016-02-12 00:00:00+00,SHORT,1780,0.0,-0.0866,0.0,0.0,-0.003348969
2016-02-17 00:00:00+00,SHORT,2105,0.0,-0.09,0.0,0.0,0.01142654
2016-02-17 00:00:00+00,SHORT,2142,0.0,-0.0892,0.0,0.0,0.013650141
2016-02-17 00:00:00+00,SHORT,1205,0.1756607638855519,-0.0871,0.0,0.0,-0.0038133748
2016-02-17 00:00:00+00,SHORT,1368,1.0,-0.0869,0.0,0.0,-0.007905318
2016-02-18 00:00:00+00,SHORT,3610,0.0,-0.0895,0.0,0.0,-0.009460151
2016-02-22 00:00:00+00,SHORT,498,0.0,-0.0897,0.0,0.0,0.016317794
2016-02-22 00:00:00+00,SHORT,753,0.0,-0.0882,0.0,0.0,-0.007407929
2016-02-22 00:00:00+00,SHORT,1012,0.0,-0.0893,0.0,0.0,-0.0019618517
2016-02-22 00:00:00+00,SHORT,3236,0.0,-0.09,0.0,0.0,0.009073437
2016-02-22 00:00:00+00,SHORT,1280,0.0,-0.085,0.0,0.0,-0.008249993
2016-02-22 00:00:00+00,SHORT,3573,0.0,-0.0908,0.0,0.0,-0.005370263
2016-04-29 00:00:00+00,SHORT,588,0.5346448597367709,-0.1043,0.0,0.0,0.0032529458
2016-04-29 00:00:00+00,SHORT,2986,0.43123194445851254,-0.101,0.0,0.0,-0.0108714
2016-04-29 00:00:00+00,SHORT,1368,0.6532314615275941,-0.0975,0.0,0.0,0.023566186
2016-04-29 00:00:00+00,SHORT,1404,1.0,-0.1019,0.0,0.0,0.02129556
2016-04-29 00:00:00+00,SHORT,1748,0.5357035636617549,-0.0984,0.0,0.0,-0.0065102414
2016-05-02 00:00:00+00,SHORT,2248,0.299392390669611,-0.1132,0.0,0.0,-0.008906095
2016-05-02 00:00:00+00,SHORT,2690,0.0,-0.1139,0.0,0.0,0.010413632
2016-05-02 00:00:00+00,SHORT,1308,0.0,-0.1097,0.0,0.0,-0.010619346
2016-05-02 00:00:00+00,SHORT,1368,0.6149644208819854,-0.1108,0.0,0.0,0.0137406625
2016-05-02 00:00:00+00,SHORT,1748,0.5526715755744699,-0.1108,0.0,0.0,-0.0043805605
2016-05-02 00:00:00+00,SHORT,1752,0.3153265582457859,-0.1151,0.0,0.0,-0.01198916
2016-05-02 00:00:00+00,SHORT,3841,0.8678361935740754,-0.1167,0.0,0.0,0.0070686205
2016-05-03 00:00:00+00,SHORT,2365,0.5211311117746075,-0.1141,0.0,0.0,-0.004163918
2016-05-03 00:00:00+00,SHORT,2690,0.31762396135238713,-0.1141,0.0,0.0,-0.010915269
2016-05-03 00:00:00+00,SHORT,1368,0.8823529411764706,-0.111,0.0,0.0,-0.002338709
2016-05-03 00:00:00+00,SHORT,3841,0.7710261349975263,-0.1169,0.0,0.0,-0.011483571
2016-05-05 00:00:00+00,SHORT,1235,0.3843977715649593,-0.1094,0.0,0.0,-0.008639061
2016-05-05 00:00:00+00,SHORT,1308,0.37118859376220437,-0.1087,0.0,0.0,-0.00812755
2016-05-06 00:00:00+00,SHORT,1308,0.21774133935008422,-0.1173,0.0,0.0,-0.012557869
2016-05-09 00:00:00+00,SHORT,15,0.5768457057932699,-0.1094,0.0,0.0,0.0070283716
2016-05-09 00:00:00+00,SHORT,1235,0.046061138119626546,-0.1161,0.0,0.0,-0.010434344
2016-05-09 00:00:00+00,SHORT,1308,0.3369626168397048,-0.1168,0.0,0.0,-0.0076460578
2016-05-09 00:00:00+00,SHORT,4089,0.4250600540824236,-0.1023,0.0,0.0,-9.2061237E-4
2016-05-10 00:00:00+00,SHORT,15,0.49829756886671334,-0.1083,0.0,0.0,5.791927E-4
2016-05-10 00:00:00+00,SHORT,2129,0.0,-0.0911,0.0,0.0,8.083883E-4
2016-05-10 00:00:00+00,SHORT,2365,0.31738918215012113,-0.1173,0.0,0.0,-0.005737334
2016-05-10 00:00:00+00,SHORT,1299,0.7458480469402006,-0.0905,0.0,0.0,-0.0039966237
2016-05-10 00:00:00+00,SHORT,1308,0.33962917833307765,-0.1143,0.0,0.0,-0.010313284
2016-05-10 00:00:00+00,SHORT,3538,0.34036469207694725,-0.0852,0.0,0.0,-4.716186E-5
2016-05-10 00:00:00+00,SHORT,3763,0.016677685710513365,-0.1179,0.0,0.0,-0.0030063337
2016-05-10 00:00:00+00,SHORT,1761,1.0,-0.1149,0.0,0.0,0.0010228278
2016-05-10 00:00:00+00,SHORT,3872,0.39962148022101335,-0.0907,0.0,0.0,-0.002815074
2016-05-10 00:00:00+00,SHORT,1851,0.25138807366921734,-0.1141,0.0,0.0,4.5092278E-5
2016-05-10 00:00:00+00,SHORT,3973,0.20193117972085872,-0.1154,0.0,0.0,-0.0049467054
2016-05-10 00:00:00+00,SHORT,4034,0.0,-0.0819,0.0,0.0,-0.0011517649
2016-05-11 00:00:00+00,SHORT,604,1.0,-0.1175,0.0,0.0,-0.005772786
2016-05-11 00:00:00+00,SHORT,3763,0.0,-0.1172,0.0,0.0,-0.0058005494
2016-05-11 00:00:00+00,SHORT,3882,0.36572898659460856,-0.1191,0.0,0.0,-0.0036578095
2016-05-12 00:00:00+00,SHORT,2127,0.4563468264929322,-0.1083,0.0,0.0,-0.003301093
2016-05-12 00:00:00+00,SHORT,433,1.0,-0.1192,0.0,0.0,-0.012719882
2016-05-12 00:00:00+00,SHORT,663,0.0,-0.1159,0.0,0.0,0.0012368376
2016-05-12 00:00:00+00,SHORT,714,0.6705331171210362,-0.1122,0.0,0.0,-0.0044436487
2016-05-12 00:00:00+00,SHORT,907,1.0,-0.1131,0.0,0.0,0.005244785
2016-05-12 00:00:00+00,SHORT,1308,0.17888644413401764,-0.1134,0.0,0.0,-0.012578959
2016-05-13 00:00:00+00,SHORT,907,0.5155762621993116,-0.1124,0.0,0.0,-0.008636201
2016-05-16 00:00:00+00,SHORT,424,0.0,-0.1166,0.0,0.0,-0.011551147
2016-05-16 00:00:00+00,SHORT,1112,0.0,-0.0993,0.0,0.0,0.004167356
2016-05-16 00:00:00+00,SHORT,1167,0.0,-0.112,0.0,0.0,-0.012237485
2016-05-18 00:00:00+00,SHORT,714,0.5835679568064189,-0.1132,0.0,0.0,-0.01041183
2016-05-18 00:00:00+00,SHORT,2770,0.0,-0.1121,0.0,0.0,-0.011733517
2016-05-20 00:00:00+00,SHORT,2770,0.0,-0.1114,0.0,0.0,-0.002875573
2016-05-20 00:00:00+00,SHORT,788,0.2944944227814961,-0.108,0.0,0.0,0.01556335
2016-05-20 00:00:00+00,SHORT,988,1.0,-0.1116,0.0,0.0,-0.011678078
2016-05-24 00:00:00+00,SHORT,714,0.4679370857100536,-0.1126,0.0,0.0,-0.004520194
2016-05-24 00:00:00+00,SHORT,995,0.7507284633335645,-0.1126,0.0,0.0,-0.004391845
2016-05-24 00:00:00+00,SHORT,3802,0.0,-0.1066,0.0,0.0,-0.0042705885
2016-05-25 00:00:00+00,SHORT,2261,0.0,-0.116,0.0,0.0,-0.010552475
2016-05-25 00:00:00+00,SHORT,2297,0.0,-0.1197,0.0,0.0,0.006185001
2016-05-25 00:00:00+00,SHORT,2343,1.0,-0.1055,0.0,0.0,0.015031434
2016-05-25 00:00:00+00,SHORT,2536,0.3555991237275902,-0.115,0.0,0.0,0.0020782363
2016-05-25 00:00:00+00,SHORT,652,0.38305804412788097,-0.1142,0.0,0.0,-0.007238064
2016-05-25 00:00:00+00,SHORT,2760,1.0,-0.1096,0.0,0.0,0.024277369
2016-05-25 00:00:00+00,SHORT,2972,0.3390687307688582,-0.1166,0.0,0.0,0.0054344856
2016-05-25 00:00:00+00,SHORT,3046,0.5568680085763599,-0.111,0.0,0.0,0.00261999
2016-05-25 00:00:00+00,SHORT,3098,0.34128111929309907,-0.1179,0.0,0.0,6.249569E-4
2016-05-25 00:00:00+00,SHORT,3137,0.4796361593837638,-0.1092,0.0,0.0,0.008704295
2016-05-25 00:00:00+00,SHORT,1173,0.0,-0.1133,0.0,0.0,-0.009686379
2016-05-25 00:00:00+00,SHORT,3513,0.3358322584450849,-0.1007,0.0,0.0,0.002463164
2016-05-25 00:00:00+00,SHORT,1770,0.0,-0.1059,0.0,0.0,-6.702609E-4
2016-05-26 00:00:00+00,SHORT,2343,0.9375,-0.1066,0.0,0.0,-0.012260467
2016-05-26 00:00:00+00,SHORT,870,0.0,-0.1104,0.0,0.0,-0.011707142
2016-05-26 00:00:00+00,SHORT,3137,0.5492984376907963,-0.1101,0.0,0.0,-0.005193001
2016-05-27 00:00:00+00,SHORT,4223,0.14989351310287782,-0.1106,0.0,0.0,-7.704891E-4
2016-05-27 00:00:00+00,SHORT,2536,0.22915328374468338,-0.1148,0.0,0.0,-0.010923403
2016-05-27 00:00:00+00,SHORT,2972,0.22771537354426533,-0.1164,0.0,0.0,-0.004195538
2016-05-27 00:00:00+00,SHORT,3046,0.4389678907115367,-0.1108,0.0,0.0,-0.0044930936
2016-05-27 00:00:00+00,SHORT,3098,0.22820673124928914,-0.1177,0.0,0.0,-0.005955512
2016-05-27 00:00:00+00,SHORT,1051,0.677648079753477,-0.1166,0.0,0.0,-0.01251905
2016-05-27 00:00:00+00,SHORT,3513,0.2150147249594175,-0.1005,0.0,0.0,-0.006806129
2016-05-27 00:00:00+00,SHORT,1967,1.0,-0.1103,0.0,0.0,-3.3592322E-4
2016-05-27 00:00:00+00,SHORT,4016,1.0,-0.1166,0.0,0.0,-0.0025111125
2016-05-31 00:00:00+00,SHORT,2050,1.0,-0.1109,0.0,0.0,-0.011569823
2016-05-31 00:00:00+00,SHORT,28,0.0,-0.1104,0.0,0.0,0.0061286674
2016-05-31 00:00:00+00,SHORT,4169,0.16398801958739784,-0.1098,0.0,0.0,-0.012415153
2016-05-31 00:00:00+00,SHORT,2367,0.0,-0.1144,0.0,0.0,-0.0077013695
2016-05-31 00:00:00+00,SHORT,412,0.3365326746811988,-0.1128,0.0,0.0,-0.002625679
2016-05-31 00:00:00+00,SHORT,2972,0.21988604098789516,-0.1157,0.0,0.0,-0.005643343
2016-05-31 00:00:00+00,SHORT,3487,0.5186944389305512,-0.1187,0.0,0.0,-0.0042831497
2016-05-31 00:00:00+00,SHORT,3539,0.08568465549991662,-0.1032,0.0,0.0,-0.0077869804
2016-05-31 00:00:00+00,SHORT,1677,0.49106286558007034,-0.1009,0.0,0.0,-4.504019E-4
2016-05-31 00:00:00+00,SHORT,1678,0.6076702658118286,-0.1009,0.0,0.0,-0.0011629745
2016-05-31 00:00:00+00,SHORT,3828,0.13178591245637067,-0.1155,0.0,0.0,-0.004950648
2016-05-31 00:00:00+00,SHORT,1803,1.0,-0.1188,0.0,0.0,-0.008968457
2016-06-01 00:00:00+00,SHORT,4097,0.2533085031553133,-0.1092,0.0,0.0,-0.0035093874
2016-06-01 00:00:00+00,SHORT,68,0.15890069366707546,-0.1013,0.0,0.0,-0.009588065
2016-06-01 00:00:00+00,SHORT,200,1.0,-0.113,0.0,0.0,-0.008877604
2016-06-01 00:00:00+00,SHORT,2513,0.0,-0.1161,0.0,0.0,-0.012827338
2016-06-01 00:00:00+00,SHORT,540,0.3107458781028963,-0.1014,0.0,0.0,-0.008137174
2016-06-01 00:00:00+00,SHORT,652,0.16726875453541237,-0.1119,0.0,0.0,-0.010263637
2016-06-01 00:00:00+00,SHORT,3199,1.0,-0.0903,0.0,0.0,-0.012336637
2016-06-01 00:00:00+00,SHORT,3818,0.40916387519122654,-0.1113,0.0,0.0,-0.005720898
2016-06-02 00:00:00+00,SHORT,4097,0.3060148523241172,-0.1097,0.0,0.0,-0.0066553606
2016-06-02 00:00:00+00,SHORT,28,0.0,-0.1096,0.0,0.0,-0.005756008
2016-06-02 00:00:00+00,SHORT,4223,0.1182464205814837,-0.1092,0.0,0.0,-0.010760163
2016-06-02 00:00:00+00,SHORT,3199,0.9333333333333333,-0.091,0.0,0.0,-0.009230915
2016-06-02 00:00:00+00,SHORT,1748,0.3623198775108419,-0.1118,0.0,0.0,-0.011438807
2016-06-02 00:00:00+00,SHORT,3818,0.6073489026741308,-0.1117,0.0,0.0,-0.008022114
2016-06-02 00:00:00+00,SHORT,3828,0.08407771743487945,-0.1146,0.0,0.0,-0.011003368
2016-06-03 00:00:00+00,SHORT,15,0.34712530778524925,-0.1064,0.0,0.0,-0.0070850295
2016-06-03 00:00:00+00,SHORT,374,0.23127851818210302,-0.1061,0.0,0.0,0.012197562
2016-06-03 00:00:00+00,SHORT,1371,0.2952338706436228,-0.084,0.0,0.0,-0.011360225
2016-06-03 00:00:00+00,SHORT,3513,0.15632822963978632,-0.1003,0.0,0.0,-0.0072590555
2016-06-06 00:00:00+00,SHORT,195,0.1525645664258295,-0.1037,0.0,0.0,-0.009552383
2016-06-06 00:00:00+00,SHORT,374,0.2876079700072986,-0.106,0.0,0.0,-7.4431737E-4
2016-06-06 00:00:00+00,SHORT,664,0.0,-0.1176,0.0,0.0,0.0022951495
2016-06-06 00:00:00+00,SHORT,1444,0.17480685460716489,-0.1107,0.0,0.0,-0.006601302
2016-06-06 00:00:00+00,SHORT,3793,0.5240386786857444,-0.0984,0.0,0.0,0.017825997
2016-06-06 00:00:00+00,SHORT,1939,1.0,-0.0929,0.0,0.0,-0.0062167714
2016-06-06 00:00:00+00,SHORT,1966,1.0,-0.1059,0.0,0.0,-0.008594694
2016-06-07 00:00:00+00,SHORT,237,0.14458638621645697,-0.1096,0.0,0.0,-0.008661604
2016-06-07 00:00:00+00,SHORT,2408,0.27442316747801737,-0.111,0.0,0.0,-0.0104213385
2016-06-07 00:00:00+00,SHORT,374,0.8888888888888888,-0.1059,0.0,0.0,-0.003492095
2016-06-07 00:00:00+00,SHORT,2431,0.2944983273504738,-0.1182,0.0,0.0,-0.0057574883
2016-06-07 00:00:00+00,SHORT,2747,1.0,-0.1147,0.0,0.0,-0.0036252292
2016-06-07 00:00:00+00,SHORT,906,1.0,-0.0969,0.0,0.0,-0.012373797
2016-06-07 00:00:00+00,SHORT,3109,1.0,-0.1155,0.0,0.0,-0.0076963175
2016-06-07 00:00:00+00,SHORT,1081,1.0,-0.1112,0.0,0.0,-0.0119540375
2016-06-07 00:00:00+00,SHORT,3203,0.0969069835414957,-0.1095,0.0,0.0,-0.0061868834
2016-06-07 00:00:00+00,SHORT,1444,0.12205547271462934,-0.1107,0.0,0.0,-0.0069446103
2016-06-07 00:00:00+00,SHORT,3613,0.0,-0.1129,0.0,0.0,0.007080753
2016-06-07 00:00:00+00,SHORT,3890,0.34429016455274897,-0.1149,0.0,0.0,-0.0012425338
2016-06-08 00:00:00+00,SHORT,4107,1.0,-0.1162,0.0,0.0,0.004936891
2016-06-08 00:00:00+00,SHORT,19,0.2504440697414266,-0.1131,0.0,0.0,0.00673965
2016-06-08 00:00:00+00,SHORT,192,0.0,-0.1101,0.0,0.0,0.0058870143
2016-06-08 00:00:00+00,SHORT,219,0.26740932677257523,-0.1181,0.0,0.0,-0.007776164
2016-06-08 00:00:00+00,SHORT,237,0.27942178849312116,-0.1095,0.0,0.0,-0.009632704
2016-06-08 00:00:00+00,SHORT,2330,0.15924963753026136,-0.1089,0.0,0.0,-6.36449E-4
2016-06-08 00:00:00+00,SHORT,2431,0.2965626232111802,-0.1182,0.0,0.0,-0.008313516
2016-06-08 00:00:00+00,SHORT,2437,1.0,-0.117,0.0,0.0,-8.316503E-4
2016-06-08 00:00:00+00,SHORT,395,0.2576456674069563,-0.1131,0.0,0.0,-0.012160282
2016-06-08 00:00:00+00,SHORT,2452,0.30187768512981467,-0.1136,0.0,0.0,-0.0026125514
2016-06-08 00:00:00+00,SHORT,417,0.6555378160198527,-0.1142,0.0,0.0,9.0506533E-4
2016-06-08 00:00:00+00,SHORT,424,0.0,-0.1155,0.0,0.0,-5.417835E-4
2016-06-08 00:00:00+00,SHORT,498,0.0,-0.1121,0.0,0.0,0.011306333
2016-06-08 00:00:00+00,SHORT,555,0.37706429560829385,-0.1129,0.0,0.0,0.0036084543
2016-06-08 00:00:00+00,SHORT,562,0.4835254412233008,-0.1117,0.0,0.0,0.0076746773
2016-06-08 00:00:00+00,SHORT,576,0.0,-0.1172,0.0,0.0,0.0022057805
2016-06-08 00:00:00+00,SHORT,588,0.12347055956195789,-0.1173,0.0,0.0,0.009064325
2016-06-08 00:00:00+00,SHORT,622,0.7558230416406608,-0.1028,0.0,0.0,-0.0026653945
2016-06-08 00:00:00+00,SHORT,2692,1.0,-0.0905,0.0,0.0,0.0045741512
2016-06-08 00:00:00+00,SHORT,684,0.12737468064399926,-0.115,0.0,0.0,0.010629634
2016-06-08 00:00:00+00,SHORT,694,0.27877679544557193,-0.1158,0.0,0.0,-0.0077551496
2016-06-08 00:00:00+00,SHORT,2747,0.47227273607252007,-0.1147,0.0,0.0,-0.010472686
2016-06-08 00:00:00+00,SHORT,739,0.3263205561443701,-0.1132,0.0,0.0,0.0022062159
2016-06-08 00:00:00+00,SHORT,862,0.1293917733669907,-0.1075,0.0,0.0,-0.004855786
2016-06-08 00:00:00+00,SHORT,2925,0.6469915437378215,-0.1102,0.0,0.0,-0.008589249
2016-06-08 00:00:00+00,SHORT,934,1.0,-0.117,0.0,0.0,2.2638789E-4
2016-06-08 00:00:00+00,SHORT,3013,0.2716991596911051,-0.1182,0.0,0.0,0.023679527
2016-06-08 00:00:00+00,SHORT,1090,0.3046938052647095,-0.1154,0.0,0.0,-5.009293E-4
2016-06-08 00:00:00+00,SHORT,3179,0.0,-0.114,0.0,0.0,-0.007238786
2016-06-08 00:00:00+00,SHORT,1184,1.0,-0.1151,0.0,0.0,0.00502668
2016-06-08 00:00:00+00,SHORT,3236,0.0,-0.1161,0.0,0.0,-0.006187697
2016-06-08 00:00:00+00,SHORT,1198,0.6868025333452485,-0.1182,0.0,0.0,2.781991E-4
2016-06-08 00:00:00+00,SHORT,1205,0.2905827352936536,-0.1105,0.0,0.0,0.0035429788
2016-06-08 00:00:00+00,SHORT,1298,0.0,-0.1147,0.0,0.0,4.4536896E-4
2016-06-08 00:00:00+00,SHORT,3420,0.0,-0.1153,0.0,0.0,0.015563155
2016-06-08 00:00:00+00,SHORT,3466,0.21439238570597607,-0.1067,0.0,0.0,0.004237147
2016-06-08 00:00:00+00,SHORT,1474,1.0,-0.1169,0.0,0.0,0.0041259206
2016-06-08 00:00:00+00,SHORT,3681,0.46845829703605096,-0.1114,0.0,0.0,0.0026438278
2016-06-08 00:00:00+00,SHORT,3763,0.28434234212405185,-0.1154,0.0,0.0,-0.009529589
2016-06-08 00:00:00+00,SHORT,1731,0.6528913969473953,-0.1145,0.0,0.0,-0.006305283
2016-06-08 00:00:00+00,SHORT,1740,0.4620365294620152,-0.1119,0.0,0.0,0.008142314
2016-06-08 00:00:00+00,SHORT,3791,0.10406575297739823,-0.1115,0.0,0.0,-0.0079530245
2016-06-08 00:00:00+00,SHORT,3815,0.4385270733408972,-0.1091,0.0,0.0,0.024404608
2016-06-08 00:00:00+00,SHORT,1770,0.7404854269900218,-0.1049,0.0,0.0,8.0558844E-4
2016-06-08 00:00:00+00,SHORT,3822,0.29134870476421726,-0.099,0.0,0.0,0.0061923317
2016-06-08 00:00:00+00,SHORT,3831,0.4526678902519005,-0.1153,0.0,0.0,-0.008157148
2016-06-08 00:00:00+00,SHORT,3855,0.2447202343607472,-0.116,0.0,0.0,-0.00787899
2016-06-08 00:00:00+00,SHORT,3861,0.0,-0.1074,0.0,0.0,0.005390559
2016-06-08 00:00:00+00,SHORT,3890,0.3356717977838896,-0.1148,0.0,0.0,-0.0038064548
2016-06-08 00:00:00+00,SHORT,3907,0.0,-0.1079,0.0,0.0,0.010191058
2016-06-08 00:00:00+00,SHORT,1897,0.20166475409895687,-0.1182,0.0,0.0,0.016883384
2016-06-08 00:00:00+00,SHORT,3947,1.0,-0.1152,0.0,0.0,0.019282402
2016-06-08 00:00:00+00,SHORT,3994,0.0,-0.1169,0.0,0.0,0.004608797
2016-06-08 00:00:00+00,SHORT,2004,0.16530429506082106,-0.1161,0.0,0.0,-0.0032387606
2016-06-08 00:00:00+00,SHORT,2042,0.09466247798042561,-0.1102,0.0,0.0,0.0018267442
2016-06-09 00:00:00+00,SHORT,5,0.0,-0.117,0.0,0.0,0.008016335
