time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055,dist_lower_bb_20_2.0_df055,price_vola_corr_50_df045
2021-11-04 00:00:00+00,SHORT,3561,0.0,1.0,-0.042023316,-0.0293773,-0.4534167
2021-11-09 00:00:00+00,SHORT,2431,0.3874474332964919,1.0,-0.026625229,-0.03601277,-0.48548198
2021-11-11 00:00:00+00,SHORT,2431,0.3590441195692645,1.0,-0.025328023,-0.030218288,-0.49199653
2021-11-15 00:00:00+00,SHORT,604,0.8666666666666667,1.0,-0.03382816,-0.054854047,-0.38564432
2021-11-16 00:00:00+00,SHORT,2568,0.0,1.0,-0.02397828,-0.038068704,-0.40148497
2021-11-17 00:00:00+00,SHORT,2568,0.3370622378909935,1.0,-0.033252228,-0.019436788,-0.4477025
2021-11-19 00:00:00+00,SHORT,2568,0.0,1.0,-0.03435885,-0.009410121,-0.4566083
2021-11-19 00:00:00+00,SHORT,3255,0.34077649441738417,1.0,-0.04130388,-0.022138432,-0.421133
2021-11-19 00:00:00+00,SHORT,1745,0.08763613341972558,1.0,-0.03769259,-0.030191088,-0.48819676
2021-11-19 00:00:00+00,SHORT,3973,0.18163364525750206,1.0,-0.033957116,-0.082572766,-0.41158912
2021-11-24 00:00:00+00,SHORT,631,0.11703483885677832,1.0,-0.037721578,-0.04084645,-0.41508713
2021-12-09 00:00:00+00,SHORT,576,0.0,1.0,-0.03973357,-0.05585689,-0.48093215
2021-12-09 00:00:00+00,SHORT,2770,0.0,1.0,-0.033783183,-0.06598029,-0.46394995
2021-12-09 00:00:00+00,SHORT,843,0.14301915712956215,1.0,-0.018026557,-0.037655804,-0.39618272
2021-12-10 00:00:00+00,SHORT,3148,0.7766219243267896,1.0,-0.033513147,-0.10430173,-0.4146683
2021-12-16 00:00:00+00,SHORT,1803,0.0,1.0,-0.036420543,-0.030154029,-0.40709096
2021-12-17 00:00:00+00,SHORT,1668,0.08595332636496418,1.0,-0.041243922,-0.047414526,-0.3993245
2021-12-23 00:00:00+00,SHORT,1176,1.0,1.0,-0.03236861,-0.10361985,-0.4809513
2021-12-30 00:00:00+00,SHORT,505,0.7916315940057822,1.0,-0.034331013,-0.08996462,-0.40889853
2021-12-31 00:00:00+00,SHORT,505,0.7173577457888206,1.0,-0.036581744,-0.08643158,-0.45676512
2022-01-03 00:00:00+00,SHORT,540,0.6116901096666623,1.0,-0.02015941,-0.015324687,-0.3826046
2022-01-03 00:00:00+00,SHORT,3794,0.6363636363636364,1.0,-0.029648634,-0.039733298,-0.4118437
2022-01-04 00:00:00+00,SHORT,2554,1.0,1.0,-0.038902458,-0.085693106,-0.45037067
2022-01-05 00:00:00+00,SHORT,1922,0.3748833716727576,1.0,-0.042376585,-0.026454465,-0.49211404
2022-01-06 00:00:00+00,SHORT,2276,0.7311645886380672,1.0,-0.016742282,-0.04474257,-0.3802125
2022-01-06 00:00:00+00,SHORT,2731,1.0,1.0,-0.034799922,-0.072518915,-0.38628796
2022-01-06 00:00:00+00,SHORT,3595,0.17765932390938421,1.0,-0.01569034,-0.094478644,-0.46891087
2022-01-07 00:00:00+00,SHORT,3501,0.546682391083667,1.0,-0.018820155,-0.065797,-0.4594607
2022-01-12 00:00:00+00,SHORT,2084,0.7272727272727273,1.0,-0.02726945,-0.018217934,-0.4155899
2022-01-12 00:00:00+00,SHORT,2213,0.0,1.0,-0.037951875,-0.029778147,-0.47810605
2022-01-12 00:00:00+00,SHORT,2930,0.6666666666666667,1.0,-0.040851723,-0.032485735,-0.48734292
2022-01-13 00:00:00+00,SHORT,3574,1.0,1.0,-0.021701282,-0.046743896,-0.40089685
2022-01-18 00:00:00+00,SHORT,2213,0.0,1.0,-0.03492173,-0.030510223,-0.3936174
2022-01-19 00:00:00+00,SHORT,2211,0.43586414998532874,1.0,-0.04044575,-0.014508096,-0.46757996
2022-01-19 00:00:00+00,SHORT,2751,0.30588154895626574,1.0,-0.02520165,-0.037301987,-0.47877684
2022-01-20 00:00:00+00,SHORT,2751,0.30175828387871,1.0,-0.031051088,-0.0253943,-0.40716076
2022-01-24 00:00:00+00,SHORT,4089,0.0682372162364176,1.0,-0.031060655,-0.022179548,-0.4074495
2022-01-25 00:00:00+00,SHORT,4089,0.0,1.0,-0.034713544,-0.012498756,-0.3971359
2022-02-02 00:00:00+00,SHORT,1690,1.0,1.0,-0.02529564,-0.08891801,-0.39790645
2022-02-03 00:00:00+00,SHORT,3456,0.0767611584060516,1.0,-0.028013626,-0.012815737,-0.48641756
2022-02-10 00:00:00+00,SHORT,4070,0.3245936583153416,1.0,-0.03524434,-0.072885424,-0.4303852
2022-02-11 00:00:00+00,SHORT,2247,0.11157638516995048,1.0,-0.022265635,-0.044272415,-0.46989444
2022-02-11 00:00:00+00,SHORT,652,0.43366861570477816,1.0,-0.018326622,-0.07305408,-0.47528273
2022-02-14 00:00:00+00,SHORT,3905,0.0,1.0,-0.031438686,-0.18527235,-0.44000295
2022-02-17 00:00:00+00,SHORT,1258,0.5162525444171604,1.0,-0.019587621,-0.041836258,-0.41266525
2022-02-28 00:00:00+00,SHORT,663,0.9090909090909091,1.0,-0.03213325,-0.016717747,-0.4467833
2022-02-28 00:00:00+00,SHORT,3148,1.0,1.0,-0.038874112,-0.09020417,-0.3793206
2022-03-08 00:00:00+00,SHORT,167,0.0,1.0,-0.033344127,-0.14268848,-0.4300352
2022-03-21 00:00:00+00,SHORT,323,0.9444444444444444,1.0,-0.02735902,-0.10592505,-0.4793325
2022-03-21 00:00:00+00,SHORT,1710,0.0,1.0,-0.035958573,-0.06450337,-0.3907608
2022-03-30 00:00:00+00,SHORT,76,0.8454091804551273,1.0,-0.0241529,-0.17769879,-0.4521438
2022-03-30 00:00:00+00,SHORT,2211,0.8888888888888888,1.0,-0.029458405,-0.111850135,-0.46282372
2022-03-30 00:00:00+00,SHORT,786,0.3782020177557173,1.0,-0.017399939,-0.12502399,-0.38726276
2022-03-30 00:00:00+00,SHORT,1593,0.6470588235294118,1.0,-0.034637116,-0.08257656,-0.3855914
2022-03-30 00:00:00+00,SHORT,1667,0.4117310684725719,1.0,-0.01618335,-0.073515065,-0.4682443
2022-03-31 00:00:00+00,SHORT,192,0.5139684328018121,1.0,-0.031287547,-0.056091122,-0.48311025
2022-03-31 00:00:00+00,SHORT,411,1.0,1.0,-0.04110922,-0.12868759,-0.44408986
2022-03-31 00:00:00+00,SHORT,641,0.8333333333333334,1.0,-0.023129484,-0.081613205,-0.41572627
2022-03-31 00:00:00+00,SHORT,786,0.3096050274828387,1.0,-0.038460918,-0.10176102,-0.38036337
2022-03-31 00:00:00+00,SHORT,1667,0.0,1.0,-0.0275304,-0.059756007,-0.43610412
2022-04-04 00:00:00+00,SHORT,2211,0.5555555555555556,1.0,-0.03163562,-0.08767116,-0.40131178
2022-04-04 00:00:00+00,SHORT,192,0.4425689274229683,1.0,-0.028440837,-0.059670817,-0.38377476
2022-04-04 00:00:00+00,SHORT,1667,0.0,1.0,-0.03267321,-0.04652364,-0.42977348
2022-04-06 00:00:00+00,SHORT,1988,0.9,1.0,-0.03872301,-0.14232138,-0.40119877
2022-04-08 00:00:00+00,SHORT,3203,0.9444444444444444,1.0,-0.038056694,-0.1142404,-0.45079094
2022-04-11 00:00:00+00,SHORT,2211,0.0,1.0,-0.033581894,-0.031211525,-0.38910365
2022-04-11 00:00:00+00,SHORT,3203,0.5481474286701187,1.0,-0.03289373,-0.08275052,-0.45135587
2022-04-12 00:00:00+00,SHORT,3203,0.0,1.0,-0.041049868,-0.0457422,-0.4555061
2022-04-14 00:00:00+00,SHORT,2211,0.8666666666666667,1.0,-0.04141089,-0.020323824,-0.38848925
2022-04-18 00:00:00+00,SHORT,3203,0.6666666666666667,1.0,-0.023471368,-0.043004043,-0.4625353
2022-04-18 00:00:00+00,SHORT,3241,1.0,1.0,-0.020877317,-0.05955041,-0.40639266
2022-04-19 00:00:00+00,SHORT,3203,0.6111111111111112,1.0,-0.027408,-0.033235397,-0.46480152
2022-04-20 00:00:00+00,SHORT,3203,0.5555555555555556,1.0,-0.027493766,-0.030548183,-0.46723986
2022-04-21 00:00:00+00,SHORT,2072,0.26611417527220177,1.0,-0.027161557,-0.07093427,-0.4600424
2022-04-21 00:00:00+00,SHORT,2196,1.0,1.0,-0.019475328,-0.045214873,-0.49116966
2022-04-21 00:00:00+00,SHORT,3203,0.38582833896402324,1.0,-0.037951384,-0.014161769,-0.466088
2022-04-21 00:00:00+00,SHORT,1761,1.0,1.0,-0.02647344,-0.04694566,-0.4216507
2022-04-22 00:00:00+00,SHORT,3804,0.06242462487354349,1.0,-0.033661686,-0.008759182,-0.42022192
2022-04-22 00:00:00+00,SHORT,2018,0.5939137922480047,1.0,-0.02005518,-0.055395048,-0.4666864
2022-04-25 00:00:00+00,SHORT,2018,0.33016102981287027,1.0,-0.032887466,-0.0286479,-0.46295342
2022-04-29 00:00:00+00,SHORT,3287,0.48119846762775564,1.0,-0.022998458,-0.025852162,-0.40855134
2022-05-03 00:00:00+00,SHORT,1761,0.3437564625410088,1.0,-0.031066125,-0.029559597,-0.49090844
2022-05-16 00:00:00+00,SHORT,2665,1.0,1.0,-0.02231888,-0.056658685,-0.47202381
2022-05-27 00:00:00+00,SHORT,664,1.0,1.0,-0.033975486,-0.061839413,-0.44545683
2022-05-31 00:00:00+00,SHORT,2050,0.9333333333333333,1.0,-0.03328274,-0.14599593,-0.47813883
2022-05-31 00:00:00+00,SHORT,4122,0.9411764705882353,1.0,-0.025535658,-0.03942841,-0.41684794
2022-05-31 00:00:00+00,SHORT,2247,1.0,1.0,-0.038380694,-0.0388745,-0.47496957
2022-05-31 00:00:00+00,SHORT,2397,0.9333333333333333,1.0,-0.04057494,-0.101740934,-0.41554037
2022-05-31 00:00:00+00,SHORT,2971,0.8823529411764706,1.0,-0.032507684,-0.122353,-0.45336053
2022-05-31 00:00:00+00,SHORT,3586,0.8571428571428572,1.0,-0.03553939,-0.083498396,-0.4612346
2022-05-31 00:00:00+00,SHORT,3903,0.0,1.0,-0.027903551,-0.050892103,-0.4492308
2022-06-01 00:00:00+00,SHORT,101,0.6307484748062937,1.0,-0.016305545,-0.09973963,-0.45929286
2022-06-01 00:00:00+00,SHORT,559,0.0,1.0,-0.027984725,-0.12344789,-0.40772733
2022-06-01 00:00:00+00,SHORT,678,0.3878502870386592,1.0,-0.040975023,-0.060190137,-0.3942667
2022-06-01 00:00:00+00,SHORT,1710,0.0,1.0,-0.024507266,-0.08836365,-0.38095626
2022-06-01 00:00:00+00,SHORT,3903,0.0,1.0,-0.034864627,-0.041966166,-0.4567996
2022-06-01 00:00:00+00,SHORT,3923,0.9473684210526316,1.0,-0.022957528,-0.09695533,-0.42550138
2022-06-02 00:00:00+00,SHORT,101,0.5923924846447206,1.0,-0.01830941,-0.09755077,-0.48609677
2022-06-02 00:00:00+00,SHORT,3903,0.0,1.0,-0.03097843,-0.039571438,-0.449152
2022-06-03 00:00:00+00,SHORT,2209,0.875,1.0,-0.036540005,-0.099732436,-0.49220768
2022-06-03 00:00:00+00,SHORT,2536,0.25984907498847604,1.0,-0.03585091,-0.089015454,-0.48608914
2022-06-03 00:00:00+00,SHORT,516,0.3531620877979007,1.0,-0.030214787,-0.093453445,-0.44532683
2022-06-03 00:00:00+00,SHORT,559,0.8235294117647058,1.0,-0.023194775,-0.1284052,-0.41166735
2022-06-03 00:00:00+00,SHORT,2972,0.34518212558551803,1.0,-0.03795146,-0.05013811,-0.4783415
2022-06-06 00:00:00+00,SHORT,2209,0.8125,1.0,-0.03890541,-0.09347948,-0.47752646
2022-06-07 00:00:00+00,SHORT,2209,0.7777777777777778,1.0,-0.04005089,-0.087634474,-0.46344241
2022-06-07 00:00:00+00,SHORT,761,0.8571428571428572,1.0,-0.03187186,-0.14743474,-0.4372405
2022-06-08 00:00:00+00,SHORT,4163,0.19964798692925403,1.0,-0.038579985,-0.046793524,-0.42788434
2022-06-08 00:00:00+00,SHORT,121,0.290771478007084,1.0,-0.04143652,-0.03306319,-0.47906038
2022-06-08 00:00:00+00,SHORT,133,0.0,1.0,-0.031939857,-0.04609299,-0.41251954
2022-06-08 00:00:00+00,SHORT,559,0.6470588235294118,1.0,-0.04063873,-0.123507716,-0.43267244
2022-06-08 00:00:00+00,SHORT,3271,0.7142857142857143,1.0,-0.036284436,-0.12591687,-0.4480776
2022-06-08 00:00:00+00,SHORT,3828,0.12329808372555447,1.0,-0.03143046,-0.07162513,-0.45241767
2022-06-08 00:00:00+00,SHORT,3903,0.0,1.0,-0.027709875,-0.041887023,-0.38793194
2022-06-08 00:00:00+00,SHORT,2004,0.3741307309577456,1.0,-0.038000908,-0.013649442,-0.45448932
2022-06-09 00:00:00+00,SHORT,2920,1.0,1.0,-0.036932584,-0.1701958,-0.48644793
2022-06-09 00:00:00+00,SHORT,3855,0.3502207839906802,1.0,-0.030296996,-0.096968904,-0.3756654
2022-06-23 00:00:00+00,SHORT,1803,0.0,1.0,-0.039095405,-0.03360641,-0.40643257
2022-06-27 00:00:00+00,SHORT,1678,0.34116967555716593,1.0,-0.03947545,-0.10476866,-0.48353645
2022-07-08 00:00:00+00,SHORT,384,0.41666666666666674,1.0,-0.037222244,-0.07382235,-0.45321503
2022-07-08 00:00:00+00,SHORT,2536,0.0,1.0,-0.041185975,-0.059791207,-0.375716
2022-07-08 00:00:00+00,SHORT,1742,0.3313997819122665,1.0,-0.037713762,-0.06378905,-0.40315568
2022-07-11 00:00:00+00,SHORT,2119,0.0,1.0,-0.02667941,-0.022867372,-0.40176108
2022-07-11 00:00:00+00,SHORT,384,0.33333333333333337,1.0,-0.041106526,-0.0654533,-0.47536767
2022-07-11 00:00:00+00,SHORT,3293,0.26755819854608903,1.0,-0.02784726,-0.061437666,-0.39394662
2022-07-11 00:00:00+00,SHORT,1299,0.0,1.0,-0.04040397,-0.03799082,-0.42685917
2022-07-11 00:00:00+00,SHORT,3381,0.0,1.0,-0.03543818,-0.04374716,-0.43913102
2022-07-12 00:00:00+00,SHORT,2119,0.0,1.0,-0.029809,-0.017029675,-0.42406368
2022-07-12 00:00:00+00,SHORT,2188,0.10073166493959036,1.0,-0.04173367,-0.013753403,-0.43850568
2022-07-12 00:00:00+00,SHORT,3293,0.1623540361404161,1.0,-0.028640779,-0.05863798,-0.37734425
2022-07-20 00:00:00+00,SHORT,370,0.0,1.0,-0.020854363,-0.032921735,-0.40110868
2022-07-25 00:00:00+00,SHORT,1534,0.8,1.0,-0.034470435,-0.09265666,-0.39889038
2022-07-29 00:00:00+00,SHORT,3645,0.23755822888472516,1.0,-0.03866932,-0.0022912745,-0.425187
2022-08-01 00:00:00+00,SHORT,2896,0.0,1.0,-0.015154422,-0.1622838,-0.4014147
2022-08-01 00:00:00+00,SHORT,2925,0.4113622653671756,1.0,-0.017292226,-0.116726145,-0.41354215
2022-08-02 00:00:00+00,SHORT,2896,0.0,1.0,-0.024817757,-0.15692529,-0.4013254
2022-08-02 00:00:00+00,SHORT,2925,0.30118305394622236,1.0,-0.02499642,-0.103769,-0.40272185
2022-08-02 00:00:00+00,SHORT,3645,0.3937603653533429,1.0,-0.032652915,-0.008180467,-0.3999271
2022-08-03 00:00:00+00,SHORT,2925,0.26663710639750227,1.0,-0.028212897,-0.08432808,-0.39431894
2022-08-04 00:00:00+00,SHORT,3645,0.3742277162078877,1.0,-0.021516755,-0.015122836,-0.40368176
2022-08-05 00:00:00+00,SHORT,3645,0.2858314308295618,1.0,-0.021967227,-0.014529579,-0.4295039
2022-08-16 00:00:00+00,SHORT,2107,1.0,1.0,-0.015599664,-0.06973963,-0.4101885
2022-08-17 00:00:00+00,SHORT,2107,0.7699983820728805,1.0,-0.023195513,-0.05464407,-0.41401526
2022-08-18 00:00:00+00,SHORT,2107,0.7059655470716573,1.0,-0.025034938,-0.04989729,-0.41443133
2022-08-19 00:00:00+00,SHORT,2107,0.5914725683878088,1.0,-0.030653443,-0.040451042,-0.4037643
2022-08-19 00:00:00+00,SHORT,708,0.8235294117647058,1.0,-0.030597556,-0.041758087,-0.48420665
2022-09-13 00:00:00+00,SHORT,273,0.9375,1.0,-0.040625654,-0.06316631,-0.44283643
2022-09-13 00:00:00+00,SHORT,1012,0.0,1.0,-0.036925226,-0.04021568,-0.47290185
2022-09-14 00:00:00+00,SHORT,780,0.3964785288279968,1.0,-0.041806877,-0.018447928,-0.44017577
2022-09-20 00:00:00+00,SHORT,3330,0.1853521234468314,1.0,-0.03862878,-0.12696569,-0.38972458
2022-09-20 00:00:00+00,SHORT,1495,0.9090909090909091,1.0,-0.026266506,-0.036798462,-0.40335676
2022-09-20 00:00:00+00,SHORT,1846,0.2942656950755211,1.0,-0.033295024,-0.010530439,-0.47839415
2022-09-21 00:00:00+00,SHORT,1149,0.0,1.0,-0.028624775,-0.07882984,-0.48854172
2022-09-21 00:00:00+00,SHORT,1585,0.0,1.0,-0.037284452,-0.024834152,-0.4854374
2022-09-22 00:00:00+00,SHORT,3040,0.4282231387142452,1.0,-0.023985675,-0.027746156,-0.4875041
2022-10-06 00:00:00+00,SHORT,1114,0.0,1.0,-0.027038936,-0.054641638,-0.43206066
2022-10-07 00:00:00+00,SHORT,1114,0.0,1.0,-0.025632018,-0.052168738,-0.46057293
2022-10-26 00:00:00+00,SHORT,2567,0.0,1.0,-0.02918713,-0.11191508,-0.43187866
2022-10-27 00:00:00+00,SHORT,1447,0.6086441313789297,1.0,-0.020938037,-0.13196026,-0.4654369
2022-10-27 00:00:00+00,SHORT,1988,0.8888888888888888,1.0,-0.026580736,-0.12748419,-0.4324615
2022-11-02 00:00:00+00,SHORT,2105,0.0,1.0,-0.022995373,-0.079250835,-0.44519323
2022-11-09 00:00:00+00,SHORT,1011,0.0,1.0,-0.023609955,-0.14379522,-0.39654917
2022-11-10 00:00:00+00,SHORT,4140,0.0,1.0,-0.041306984,-0.06621982,-0.4257198
2022-11-11 00:00:00+00,SHORT,4040,0.3775222929993139,1.0,-0.021063253,-0.15105268,-0.38513646
2022-11-14 00:00:00+00,SHORT,3470,0.7142747328845911,1.0,-0.018322276,-0.11804574,-0.37687233
2022-12-01 00:00:00+00,SHORT,2638,0.0,1.0,-0.018229743,-0.040503953,-0.43825054
2022-12-02 00:00:00+00,SHORT,2638,0.0,1.0,-0.032665357,-0.025212571,-0.43773395
2022-12-02 00:00:00+00,SHORT,857,0.3069999346151452,1.0,-0.023635535,-0.019875113,-0.45573926
2022-12-02 00:00:00+00,SHORT,3046,0.6025151048260989,1.0,-0.033812728,-0.05794713,-0.45552492
2022-12-02 00:00:00+00,SHORT,1690,0.0,1.0,-0.022766177,-0.08110839,-0.4489845
2022-12-05 00:00:00+00,SHORT,857,0.0,1.0,-0.034058645,-0.010298229,-0.39957058
2022-12-05 00:00:00+00,SHORT,2923,0.0,1.0,-0.030019172,-0.06671409,-0.47935003
2022-12-06 00:00:00+00,SHORT,1908,0.32948297030231627,1.0,-0.042080667,-0.053194966,-0.4867755
2022-12-06 00:00:00+00,SHORT,1992,0.0,1.0,-0.04030077,-0.0528592,-0.48870856
2022-12-14 00:00:00+00,SHORT,2397,0.0,1.0,-0.02375507,-0.045855056,-0.4579304
2022-12-14 00:00:00+00,SHORT,3695,0.18788275455298792,1.0,-0.034530357,-0.029231368,-0.43272337
2022-12-14 00:00:00+00,SHORT,3760,0.0,1.0,-0.019446211,-0.07761624,-0.38884655
2022-12-14 00:00:00+00,SHORT,4031,0.34563164591211626,1.0,-0.031898223,-0.06255419,-0.38470793
2022-12-15 00:00:00+00,SHORT,3760,0.0,1.0,-0.0422115,-0.047980398,-0.43770108
2022-12-27 00:00:00+00,SHORT,3052,0.25084279718339053,1.0,-0.022339728,-0.01824866,-0.42766586
2022-12-28 00:00:00+00,SHORT,3052,0.28017674827591965,1.0,-0.032658182,-0.004605974,-0.4665708
2023-01-09 00:00:00+00,SHORT,3905,0.29716667100678423,1.0,-0.034426518,-0.037719443,-0.4002707
2023-01-11 00:00:00+00,SHORT,3905,0.0,1.0,-0.026868286,-0.04716177,-0.38824975
2023-01-12 00:00:00+00,SHORT,3052,0.0,1.0,-0.040748235,-0.031205663,-0.41996807
2023-01-13 00:00:00+00,SHORT,2159,0.44339007997227786,1.0,-0.02747241,-0.0367849,-0.39087367
2023-01-13 00:00:00+00,SHORT,3293,0.0,1.0,-0.03345229,-0.014519954,-0.42267326
2023-01-26 00:00:00+00,SHORT,759,1.0,1.0,-0.041586407,-0.02424632,-0.43793216
2023-02-08 00:00:00+00,SHORT,1220,0.4285714285714286,1.0,-0.036364954,-0.04042021,-0.45190188
2023-02-13 00:00:00+00,SHORT,984,0.0,1.0,-0.035367988,-0.04986922,-0.4222513
2023-02-14 00:00:00+00,SHORT,1175,0.9230769230769231,1.0,-0.021968147,-0.061111625,-0.4242362
2023-02-16 00:00:00+00,SHORT,1175,0.7692307692307692,1.0,-0.033820458,-0.04970157,-0.47978842
2023-02-16 00:00:00+00,SHORT,1838,0.0,1.0,-0.023903182,-0.049503423,-0.4706056
2023-02-17 00:00:00+00,SHORT,1838,0.32167895099108357,1.0,-0.02976538,-0.033727698,-0.45668718
2023-02-22 00:00:00+00,SHORT,4089,0.3760025928346547,1.0,-0.025795978,-0.0323598,-0.43718877
2023-02-28 00:00:00+00,SHORT,2961,0.0,1.0,-0.033699468,-0.010864404,-0.46996692
2023-03-02 00:00:00+00,SHORT,516,0.0,1.0,-0.0390969,-0.010349362,-0.4279892
2023-03-03 00:00:00+00,SHORT,2249,0.12225296813446926,1.0,-0.0388781,-0.08814937,-0.41507414
2023-03-06 00:00:00+00,SHORT,2249,0.23929865973224798,1.0,-0.042377573,-0.08376754,-0.4119773
2023-03-06 00:00:00+00,SHORT,516,0.8461538461538461,1.0,-0.020957042,-0.02525414,-0.38838208
2023-03-07 00:00:00+00,SHORT,2430,0.19964814921234134,1.0,-0.02747828,-0.024047812,-0.38524002
2023-03-07 00:00:00+00,SHORT,1270,0.26971014300722973,1.0,-0.01736472,-0.14668497,-0.37685663
2023-03-08 00:00:00+00,SHORT,1270,0.18046181117448834,1.0,-0.034199674,-0.110170394,-0.4115314
2023-03-09 00:00:00+00,SHORT,2923,0.0,1.0,-0.04245509,-0.01628688,-0.43778858
2023-03-22 00:00:00+00,SHORT,427,0.0,1.0,-0.039000705,-0.041136302,-0.44094682
2023-04-05 00:00:00+00,SHORT,4244,0.333959139952812,1.0,-0.04158336,-0.07484383,-0.48509005
2023-04-12 00:00:00+00,SHORT,2397,0.0,1.0,-0.027842458,-0.03649829,-0.4652109
2023-04-14 00:00:00+00,SHORT,2528,0.7833796788792853,1.0,-0.032072343,-0.08747959,-0.39856508
2023-04-14 00:00:00+00,SHORT,2971,0.6666666666666667,1.0,-0.020903785,-0.040293634,-0.3920372
2023-04-14 00:00:00+00,SHORT,2032,0.02842134053061726,1.0,-0.03452423,-0.035873715,-0.3898301
2023-04-17 00:00:00+00,SHORT,2971,0.6111111111111112,1.0,-0.021445809,-0.037553832,-0.46820673
2023-04-18 00:00:00+00,SHORT,3142,0.3036517358918509,1.0,-0.019408876,-0.010936038,-0.43157247
2023-04-18 00:00:00+00,SHORT,2032,0.038641691618553575,1.0,-0.02295163,-0.033102173,-0.4134293
2023-04-19 00:00:00+00,SHORT,4118,0.4953780979925315,1.0,-0.031632222,-0.10605977,-0.47645926
2023-04-19 00:00:00+00,SHORT,3236,0.7358397147700649,1.0,-0.028127456,-0.083031505,-0.491607
2023-04-20 00:00:00+00,SHORT,487,0.4771058474257026,1.0,-0.018315414,-0.047653172,-0.4350943
2023-04-20 00:00:00+00,SHORT,652,0.24831622357545127,1.0,-0.031456016,-0.15710907,-0.45700562
2023-04-21 00:00:00+00,SHORT,9,1.0,1.0,-0.02172747,-0.1422798,-0.45746785
2023-04-21 00:00:00+00,SHORT,487,0.40377024117151855,1.0,-0.031355355,-0.031771388,-0.45369
2023-04-21 00:00:00+00,SHORT,652,0.16949753223045988,1.0,-0.039875403,-0.13525036,-0.4180657
2023-04-24 00:00:00+00,SHORT,9,0.8298721272311362,1.0,-0.029047143,-0.1098788,-0.45080686
2023-04-26 00:00:00+00,SHORT,15,0.9473684210526316,1.0,-0.017535722,-0.02588763,-0.4044067
2023-05-01 00:00:00+00,SHORT,9,0.38928430157259936,1.0,-0.032046616,-0.057480082,-0.41438255
2023-05-01 00:00:00+00,SHORT,2613,0.0,1.0,-0.036717717,-0.029286657,-0.4322526
2023-05-03 00:00:00+00,SHORT,1324,0.0,1.0,-0.015317189,-0.058513023,-0.46431983
2023-05-04 00:00:00+00,SHORT,1324,0.0,1.0,-0.01757359,-0.05691806,-0.419336
2023-05-08 00:00:00+00,SHORT,3420,0.24330852375168918,1.0,-0.03441796,-0.030919826,-0.4075723
2023-05-09 00:00:00+00,SHORT,3420,0.2895533833130766,1.0,-0.034759562,-0.030503992,-0.38062525
2023-05-11 00:00:00+00,SHORT,167,0.4037372923571436,1.0,-0.032491013,-0.05784252,-0.42664015
2023-05-11 00:00:00+00,SHORT,3240,0.0,1.0,-0.03330509,-0.18430519,-0.41031435
2023-05-12 00:00:00+00,SHORT,2055,0.14032127991819612,1.0,-0.028935453,-0.02326595,-0.49183935
2023-05-12 00:00:00+00,SHORT,907,0.7894736842105263,1.0,-0.017432004,-0.012389486,-0.44529185
2023-05-15 00:00:00+00,SHORT,2055,0.08654638523780753,1.0,-0.038380366,-0.014672421,-0.42014664
2023-05-15 00:00:00+00,SHORT,2778,0.45859642452691046,1.0,-0.018168226,-0.016562445,-0.48836485
2023-05-15 00:00:00+00,SHORT,857,0.28599508882033525,1.0,-0.02738955,-0.03996329,-0.45582575
2023-05-15 00:00:00+00,SHORT,907,0.736842105263158,1.0,-0.035193987,0.003096319,-0.38802505
2023-05-16 00:00:00+00,SHORT,2716,0.0,1.0,-0.01982341,-0.04411816,-0.39702988
2023-05-16 00:00:00+00,SHORT,4089,0.1878333613405061,1.0,-0.03654586,-0.03777203,-0.41961548
2023-05-17 00:00:00+00,SHORT,4089,0.0,1.0,-0.03672204,-0.035673793,-0.4070376
2023-05-18 00:00:00+00,SHORT,2430,0.139749041438457,1.0,-0.038429093,-0.026122132,-0.47755858
2023-05-19 00:00:00+00,SHORT,160,0.4636033855236516,1.0,-0.022431256,-0.05182855,-0.39728022
2023-05-19 00:00:00+00,SHORT,2367,0.0,1.0,-0.040937256,-0.03954583,-0.39838776
2023-05-30 00:00:00+00,SHORT,2760,0.1382258285143289,1.0,-0.03233006,-0.039430916,-0.45072284
2023-06-02 00:00:00+00,SHORT,1613,0.0,1.0,-0.03804912,-0.13011329,-0.47336206
2023-06-07 00:00:00+00,SHORT,3861,0.0,1.0,-0.02654061,-0.104617305,-0.4260169
2023-06-08 00:00:00+00,SHORT,870,0.026123795495314083,1.0,-0.030034434,-0.041191403,-0.4267234
2023-06-08 00:00:00+00,SHORT,1869,0.0,1.0,-0.035691272,-0.07322983,-0.41952762
2023-06-13 00:00:00+00,SHORT,3861,0.0,1.0,-0.03515812,-0.0862369,-0.47407845
2023-06-15 00:00:00+00,SHORT,3774,0.0,1.0,-0.022713076,-0.14881402,-0.4758853
2023-06-16 00:00:00+00,SHORT,2536,0.0,1.0,-0.019684011,-0.10424146,-0.4445008
2023-06-16 00:00:00+00,SHORT,1816,0.0,1.0,-0.037261646,-0.11415557,-0.43238002
2023-06-20 00:00:00+00,SHORT,2536,0.0,1.0,-0.036326855,-0.083006725,-0.45629075
2023-06-20 00:00:00+00,SHORT,2818,0.0,1.0,-0.040625032,-0.054951444,-0.41311368
2023-06-20 00:00:00+00,SHORT,4073,0.518226314274293,1.0,-0.015333241,-0.09209387,-0.4694218
2023-06-21 00:00:00+00,SHORT,189,0.5426978338524621,1.0,-0.023744866,-0.054202892,-0.38045657
