time,side,ticker_id,mv_up_composite_labels,velocity_price_univ_zscore_5_df048,sessions_since_bearish_21_50_df059,price_drift_5_df005,sessions_since_bearish_8_50_df059,dist_upper_bb_50_2.5_df055
2017-04-19 00:00:00+00,LONG,1144,0.8780487804878049,2.0574694,6.0,0.0011395362,7.0,-0.098630935
2017-04-19 00:00:00+00,LONG,1453,0.0,2.2627547,2.0,0.0023454747,5.0,-0.08360798
2017-05-17 00:00:00+00,LONG,2111,0.05857009028153977,1.6651629,9.0,-0.0016580082,12.0,-0.11722194
2017-05-18 00:00:00+00,LONG,602,0.4814814814814815,1.4242128,5.0,-0.0012620951,8.0,-0.0839835
2017-05-23 00:00:00+00,LONG,3621,0.12714478729451473,1.8705035,5.0,0.009433962,9.0,-0.15705125
2017-06-15 00:00:00+00,LONG,3868,0.43486865897740784,2.147281,4.0,0.008827238,9.0,-0.10028754
2017-06-27 00:00:00+00,LONG,3595,0.3923639288514942,1.1757855,18.0,0.008811912,7.0,-0.11788647
2017-07-06 00:00:00+00,LONG,142,0.8518518518518519,2.8073244,4.0,0.0105686495,10.0,-0.07587058
2017-08-03 00:00:00+00,LONG,780,0.0,1.2862403,7.0,-0.003100921,7.0,-0.101131365
2017-08-04 00:00:00+00,LONG,2710,0.9661016949152542,2.5141788,3.0,0.0033266218,7.0,-0.1049447
2017-08-09 00:00:00+00,LONG,4070,0.45553650897212705,1.9851007,8.0,5.65963E-5,10.0,-0.07745698
2017-08-10 00:00:00+00,LONG,780,0.1710456545669265,1.1592307,12.0,-0.010368555,12.0,-0.11244619
2017-08-11 00:00:00+00,LONG,3885,0.0,1.708865,2.0,-0.004625775,9.0,-0.17774566
2017-08-11 00:00:00+00,LONG,4070,0.4389887371410604,1.710514,10.0,-0.004610627,12.0,-0.07668073
2017-08-14 00:00:00+00,LONG,610,0.0,1.3579711,10.0,-0.0029895366,11.0,-0.073070884
2017-08-14 00:00:00+00,LONG,2910,0.36375584745326606,1.7133245,2.0,-3.053906E-4,7.0,-0.09242097
2017-08-14 00:00:00+00,LONG,1473,0.6329182901350842,1.4381315,10.0,-0.0023840487,12.0,-0.09587497
2017-08-14 00:00:00+00,LONG,3885,0.0,2.2968926,3.0,0.004102564,10.0,-0.17805287
2017-08-15 00:00:00+00,LONG,610,0.07382352218052522,1.9894456,11.0,-0.0015088646,12.0,-0.08116055
2017-08-16 00:00:00+00,LONG,304,0.9508196721311475,2.050822,14.0,0.0032594525,12.0,-0.12239256
2017-08-16 00:00:00+00,LONG,3111,0.40353353813500537,2.0319252,3.0,0.0031620553,11.0,-0.09794892
2017-08-16 00:00:00+00,LONG,3882,0.0,2.9616528,4.0,0.007954043,10.0,-0.07590553
2017-08-17 00:00:00+00,LONG,4194,0.9166666666666666,2.006167,7.0,0.005997475,11.0,-0.17586936
2017-08-17 00:00:00+00,LONG,3255,0.7448952111241647,1.3776025,4.0,0.0023409529,8.0,-0.10223787
2017-08-18 00:00:00+00,LONG,4194,0.8958333333333334,1.2103328,8.0,-0.003234664,12.0,-0.17590912
2017-08-18 00:00:00+00,LONG,3882,0.19237068655425124,1.3597761,6.0,-0.002688172,12.0,-0.09665984
2017-08-21 00:00:00+00,LONG,2061,0.0,1.4689845,4.0,-0.009376953,9.0,-0.14167003
2017-08-21 00:00:00+00,LONG,3255,0.6738674658177484,3.0269268,6.0,-0.002444988,10.0,-0.094368264
2017-08-21 00:00:00+00,LONG,3574,0.28936463820846026,1.8535454,3.0,-0.0076658735,10.0,-0.07458755
2017-08-21 00:00:00+00,LONG,2004,0.4051930512109364,1.6492037,7.0,-0.00857508,12.0,-0.10794249
2017-08-22 00:00:00+00,LONG,2349,0.0,1.8575239,2.0,0.006407097,7.0,-0.20211287
2017-08-23 00:00:00+00,LONG,4137,0.5103423282872326,2.4036283,2.0,0.005804749,8.0,-0.082271814
2017-08-23 00:00:00+00,LONG,2421,0.0,2.5997736,4.0,0.006779661,9.0,-0.2073435
2017-08-23 00:00:00+00,LONG,2925,0.9229375686558099,1.7417401,2.0,0.0025149323,8.0,-0.1031521
2017-11-07 00:00:00+00,LONG,2088,0.31052442267987934,1.8326873,5.0,0.008426966,12.0,-0.0908106
2017-11-14 00:00:00+00,LONG,457,0.7484795265377391,1.6968186,9.0,0.003164557,11.0,-0.11488293
2017-11-15 00:00:00+00,LONG,2776,0.9322033898305084,2.7257402,8.0,0.0029069767,9.0,-0.18049246
2017-11-15 00:00:00+00,LONG,1334,0.7090909090909091,1.5044003,15.0,-0.002422774,4.0,-0.078015245
2017-11-16 00:00:00+00,LONG,3828,0.16783729359800179,1.4536477,3.0,0.010069759,9.0,-0.11037923
2017-12-08 00:00:00+00,LONG,2640,0.9047619047619048,1.183993,2.0,0.009206723,4.0,-0.09330986
2017-12-14 00:00:00+00,LONG,3824,0.03989149537329966,1.2428511,3.0,0.009997437,7.0,-0.10951802
2017-12-29 00:00:00+00,LONG,2028,0.8181818181818181,1.7690159,4.0,0.009990856,12.0,-0.113234624
2018-02-07 00:00:00+00,LONG,2999,0.0,1.6298361,2.0,-0.013715601,4.0,-0.22364412
2018-02-09 00:00:00+00,LONG,2405,0.9361702127659575,2.7805638,4.0,-0.004524887,10.0,-0.15105915
2018-02-27 00:00:00+00,LONG,1896,0.0,1.1798545,4.0,0.008958494,12.0,-0.09282332
2018-02-28 00:00:00+00,LONG,881,0.0,2.145265,5.0,0.005544717,12.0,-0.10192825
2018-02-28 00:00:00+00,LONG,3683,0.4314807894276339,2.9100053,4.0,0.009873834,10.0,-0.12752101
2018-03-02 00:00:00+00,LONG,1826,0.1385516090078544,1.6489195,2.0,-0.0010469639,10.0,-0.120827466
2018-03-02 00:00:00+00,LONG,1927,0.0,1.441701,2.0,-0.0033370412,12.0,-0.09389899
2018-03-05 00:00:00+00,LONG,335,0.0646069507836898,1.8651288,3.0,3.705076E-4,3.0,-0.1064889
2018-03-16 00:00:00+00,LONG,3127,0.279589175003345,1.1810511,5.0,0.0048927097,8.0,-0.0862862
2018-03-19 00:00:00+00,LONG,93,0.8357645094342427,1.963274,18.0,0.002793296,5.0,-0.100754134
2018-03-19 00:00:00+00,LONG,3127,0.29463594699700935,1.3164992,6.0,-0.0052330447,9.0,-0.09369974
2018-03-19 00:00:00+00,LONG,3244,0.47916666666666674,2.3679633,12.0,0.007815408,10.0,-0.0876857
2018-03-20 00:00:00+00,LONG,93,0.7553846630851001,1.7606789,19.0,0.0037488285,6.0,-0.10562051
2018-03-20 00:00:00+00,LONG,3127,0.21105035704723824,2.3392997,7.0,0.010046044,10.0,-0.0795532
2018-03-21 00:00:00+00,LONG,93,0.4764899350081723,1.9953429,20.0,0.009345794,7.0,-0.09801294
2018-03-22 00:00:00+00,LONG,3127,0.23228001205618998,2.372034,9.0,-0.0065318164,12.0,-0.10062129
2018-03-28 00:00:00+00,LONG,629,0.0,2.3739228,3.0,-0.008701473,9.0,-0.104215674
2018-03-28 00:00:00+00,LONG,1867,0.7745769541370013,2.0868707,14.0,-0.01203796,10.0,-0.07664211
2018-04-03 00:00:00+00,LONG,411,0.0,1.4408263,5.0,0.005623613,11.0,-0.11062237
2018-04-30 00:00:00+00,LONG,11,0.9714285714285714,1.1681396,10.0,1.2103607E-4,4.0,-0.109294094
2018-04-30 00:00:00+00,LONG,153,0.9333333333333333,2.5279381,7.0,0.010720065,3.0,-0.11740159
2018-05-02 00:00:00+00,LONG,68,0.0,2.6525846,5.0,0.00603851,4.0,-0.08914195
2018-05-03 00:00:00+00,LONG,2801,0.9565217391304348,2.988586,2.0,0.0018054615,3.0,-0.14594716
2018-05-03 00:00:00+00,LONG,3963,0.8636363636363636,2.9950216,2.0,0.0018397962,3.0,-0.14756425
2018-05-03 00:00:00+00,LONG,4070,0.2635990576868929,1.5422319,19.0,-0.0059109693,6.0,-0.14173864
2018-05-04 00:00:00+00,LONG,153,0.8444444444444444,1.7150282,11.0,0.004148895,7.0,-0.08528689
2018-05-04 00:00:00+00,LONG,2567,0.0,1.1430471,8.0,0.0012626263,8.0,-0.24822433
2018-05-04 00:00:00+00,LONG,2801,0.8695652173913043,1.3661132,3.0,0.002388238,4.0,-0.13971993
2018-05-04 00:00:00+00,LONG,1074,0.9714285714285714,1.7942623,10.0,0.0045487178,7.0,-0.08421454
2018-05-04 00:00:00+00,LONG,4070,0.19681698227759592,2.01633,20.0,0.005669291,7.0,-0.13540076
2018-06-27 00:00:00+00,LONG,2761,0.0,1.9569087,18.0,-0.012927757,3.0,-0.105733156
2018-06-28 00:00:00+00,LONG,386,0.0,2.620996,6.0,0.00419078,8.0,-0.1034651
2018-06-28 00:00:00+00,LONG,397,0.3623730886254302,1.8303859,7.0,-0.0023414986,10.0,-0.07347615
2018-06-28 00:00:00+00,LONG,2761,0.0,1.7851462,19.0,-0.002715283,4.0,-0.11264203
2018-06-28 00:00:00+00,LONG,3109,0.0,3.0692906,2.0,0.007894737,6.0,-0.10809256
2018-06-28 00:00:00+00,LONG,3760,0.6683707228076551,1.5688057,4.0,-0.00450276,5.0,-0.07619333
2018-06-29 00:00:00+00,LONG,2863,0.47967771243499646,3.1263752,2.0,-9.070295E-4,6.0,-0.108767025
2018-06-29 00:00:00+00,LONG,1838,0.7582063879943655,1.6764071,7.0,-0.009565217,10.0,-0.2885759
2018-07-03 00:00:00+00,LONG,2863,0.45029279463063787,1.3473238,4.0,0.00698041,8.0,-0.095697194
2018-07-23 00:00:00+00,LONG,2770,0.0,1.1345137,6.0,0.009995195,12.0,-0.13865596
2018-08-10 00:00:00+00,LONG,4150,0.0,1.6309894,5.0,0.0060469937,8.0,-0.111323744
2018-08-10 00:00:00+00,LONG,3283,0.0,1.9597759,7.0,0.00834939,12.0,-0.11512229
2018-08-10 00:00:00+00,LONG,3641,0.0,1.2685266,11.0,0.003508772,10.0,-0.08439142
2018-08-13 00:00:00+00,LONG,4150,0.0,1.4329029,6.0,6.904885E-4,9.0,-0.11071245
2018-08-13 00:00:00+00,LONG,693,0.967741935483871,1.1933292,9.0,-0.0019363167,9.0,-0.17209768
2018-08-13 00:00:00+00,LONG,3641,0.0,1.3589482,12.0,-1.20387645E-4,11.0,-0.08213858
2018-08-14 00:00:00+00,LONG,2085,0.06634885012793217,1.7751383,3.0,0.009380863,10.0,-0.076223366
2018-08-14 00:00:00+00,LONG,397,0.08435789671859127,1.334006,2.0,0.004405286,8.0,-0.07850695
2018-08-14 00:00:00+00,LONG,3641,0.0,1.4962827,13.0,0.006235622,12.0,-0.08006589
2018-08-15 00:00:00+00,LONG,2085,0.001711141988598769,2.29225,4.0,0.003364486,11.0,-0.078256145
2018-08-15 00:00:00+00,LONG,4150,0.0,1.3640876,8.0,-0.0067556156,11.0,-0.097690076
2018-08-15 00:00:00+00,LONG,224,0.0,2.3372793,4.0,0.0038554582,10.0,-0.08095365
2018-08-15 00:00:00+00,LONG,397,0.0,2.689951,3.0,0.00770077,9.0,-0.07405719
2018-08-15 00:00:00+00,LONG,444,0.0,1.5347339,7.0,-0.0048949947,12.0,-0.11388489
2018-08-15 00:00:00+00,LONG,2912,0.0,1.362584,2.0,-0.006772009,9.0,-0.14351647
2018-08-15 00:00:00+00,LONG,3683,0.0,2.097017,7.0,0.0012357885,12.0,-0.10087498
2018-08-16 00:00:00+00,LONG,1356,0.9705882352941176,2.5245395,5.0,0.0017247575,9.0,-0.12515093
2018-08-17 00:00:00+00,LONG,857,0.0,1.301023,3.0,0.010643016,9.0,-0.08001792
2018-09-06 00:00:00+00,LONG,4215,0.0,1.2399299,4.0,-0.005204945,4.0,-0.13048457
2018-09-10 00:00:00+00,LONG,2932,0.0,2.8328302,3.0,9.199632E-4,11.0,-0.14643937
2018-09-11 00:00:00+00,LONG,2932,1.0,2.126149,4.0,0.0038461538,12.0,-0.17991658
2018-10-01 00:00:00+00,LONG,1090,0.0,1.7881743,4.0,0.0064362334,11.0,-0.10114957
2018-10-08 00:00:00+00,LONG,4049,0.7073559873017987,1.9503325,7.0,-0.0014820304,12.0,-0.14284965
2018-10-12 00:00:00+00,LONG,1043,0.0,1.5278622,2.0,-0.012333966,6.0,-0.15909049
2018-10-12 00:00:00+00,LONG,4089,0.7490518987557994,1.6416454,5.0,-0.010282776,11.0,-0.110719584
2018-10-15 00:00:00+00,LONG,1043,0.0,2.3291466,3.0,-0.0057537397,7.0,-0.16403483
2018-10-23 00:00:00+00,LONG,3021,0.42723157438675397,1.9272078,6.0,0.002818666,9.0,-0.08019707
2018-10-23 00:00:00+00,LONG,1141,0.0,1.5302672,6.0,-0.004747587,11.0,-0.07560791
2018-10-24 00:00:00+00,LONG,3273,0.0,2.0140274,5.0,-0.0013944546,12.0,-0.12497724
2018-10-25 00:00:00+00,LONG,1236,0.935483870967742,1.2347343,4.0,-0.0028397886,10.0,-0.16967797
2018-10-26 00:00:00+00,LONG,3218,0.4086448464127781,1.9021218,7.0,-0.0029916088,11.0,-0.10271669
2018-10-26 00:00:00+00,LONG,3255,0.0,2.6158552,6.0,0.010875898,12.0,-0.1407586
2018-10-26 00:00:00+00,LONG,3271,0.0,1.3078109,4.0,-0.01453879,10.0,-0.22006862
2018-10-26 00:00:00+00,LONG,1236,0.9230769230769231,2.1258395,5.0,0.0013551216,11.0,-0.17643617
2018-10-26 00:00:00+00,LONG,3501,0.0,1.4405704,6.0,-0.011959339,11.0,-0.2772665
2018-10-26 00:00:00+00,LONG,3828,0.0,2.3249207,5.0,0.005223173,9.0,-0.13344468
2018-10-29 00:00:00+00,LONG,245,0.9116922718497116,2.3783803,7.0,-0.015264188,11.0,-0.15947492
2018-10-29 00:00:00+00,LONG,3501,0.0,2.2908168,7.0,-0.016248839,12.0,-0.2826344
2018-10-29 00:00:00+00,LONG,1904,0.0,2.603261,7.0,-0.012735401,12.0,-0.08582179
2018-10-29 00:00:00+00,LONG,2042,0.0,2.6881044,7.0,-0.011781339,12.0,-0.19143717
2018-10-30 00:00:00+00,LONG,1205,0.0,1.3955551,4.0,0.0068247854,11.0,-0.087122805
2018-12-26 00:00:00+00,LONG,13,0.9833333333333333,1.5655783,11.0,-0.003878976,12.0,-0.22683305
2018-12-26 00:00:00+00,LONG,266,0.9827586206896551,1.2562519,6.0,-0.009138381,10.0,-0.17603797
2018-12-26 00:00:00+00,LONG,505,0.6063084249790404,1.8775223,5.0,0.0014249363,8.0,-0.15687902
2018-12-26 00:00:00+00,LONG,3581,0.3716152531255468,1.4385926,4.0,-0.0060380865,12.0,-0.14640673
2018-12-26 00:00:00+00,LONG,1816,0.2712565607762466,1.758946,8.0,-5.9119123E-4,10.0,-0.27055502
2019-03-07 00:00:00+00,LONG,2151,0.88,1.9139515,7.0,-0.0013233348,11.0,-0.107570976
2019-03-08 00:00:00+00,LONG,2151,0.86,1.3142972,8.0,-0.011899515,12.0,-0.116959535
2019-03-11 00:00:00+00,LONG,219,0.0,1.7109474,4.0,0.0091743115,12.0,-0.15892793
2019-03-22 00:00:00+00,LONG,1171,0.0,1.966841,6.0,0.009714179,11.0,-0.124336764
2019-03-25 00:00:00+00,LONG,522,0.4359821104118735,1.2285047,4.0,-0.0022433142,12.0,-0.12691276
2019-03-25 00:00:00+00,LONG,1910,0.35967411588363774,1.2477845,3.0,-0.0019420376,10.0,-0.10667709
2019-03-27 00:00:00+00,LONG,2327,0.30022508665127534,1.1541728,7.0,0.0026156942,11.0,-0.18934157
2019-03-28 00:00:00+00,LONG,786,0.0,1.6390175,3.0,-0.011457379,5.0,-0.08210986
2019-03-28 00:00:00+00,LONG,1434,0.5009611016631325,2.7940207,3.0,-0.0071073207,9.0,-0.1497368
2019-03-28 00:00:00+00,LONG,3501,0.0,1.4416882,11.0,-0.012200575,10.0,-0.09273331
2019-03-28 00:00:00+00,LONG,1651,0.0,2.619559,3.0,-0.0077643907,8.0,-0.09496758
2019-05-06 00:00:00+00,LONG,2504,0.0,3.1092424,10.0,0.00986561,12.0,-0.17439546
2019-05-07 00:00:00+00,LONG,2061,0.147070389866274,1.1840746,3.0,-0.008630654,10.0,-0.12622257
2019-05-23 00:00:00+00,LONG,219,0.0,1.3040444,5.0,-0.007686932,12.0,-0.13282968
2019-05-23 00:00:00+00,LONG,1334,0.0,1.4856768,16.0,-0.0051846034,10.0,-0.14029709
2019-05-23 00:00:00+00,LONG,1939,0.0,1.6558546,3.0,-0.002840084,6.0,-0.08086885
2019-05-24 00:00:00+00,LONG,3130,0.0,1.1437043,3.0,0.0014249074,9.0,-0.17930478
2019-05-28 00:00:00+00,LONG,28,0.3430524173176768,1.2343607,20.0,-7.918701E-4,12.0,-0.0759645
2019-05-28 00:00:00+00,LONG,3130,0.3339106122472821,2.1863458,4.0,0.010653613,10.0,-0.18157597
2019-05-29 00:00:00+00,LONG,2393,0.9782608695652174,1.5028225,2.0,-0.017083587,9.0,-0.2502209
2019-05-29 00:00:00+00,LONG,3130,0.34641635857317715,2.8248494,5.0,-0.0025481314,11.0,-0.17964052
2019-05-29 00:00:00+00,LONG,1368,0.42143649228620766,1.926289,4.0,-0.012427648,11.0,-0.12012644
2019-05-29 00:00:00+00,LONG,1761,0.662815250685025,2.3630066,3.0,-0.007626012,9.0,-0.10623191
2019-05-30 00:00:00+00,LONG,2393,0.6579244807727598,2.475904,3.0,-0.005988024,10.0,-0.24375495
2019-05-30 00:00:00+00,LONG,1114,0.0,1.6576093,3.0,-0.012654414,11.0,-0.14134744
2019-05-30 00:00:00+00,LONG,1368,0.396102323756781,2.5693645,5.0,-0.0052266303,12.0,-0.120235436
2019-05-30 00:00:00+00,LONG,3853,0.9787234042553191,1.6705283,3.0,-0.012549167,10.0,-0.1427869
2019-05-30 00:00:00+00,LONG,1832,0.0,2.8273382,9.0,-0.003125,12.0,-0.08656437
2019-05-30 00:00:00+00,LONG,1939,0.0,2.5713449,7.0,-0.005210498,10.0,-0.07395366
2019-05-30 00:00:00+00,LONG,4074,0.12164242280497778,1.912706,2.0,-0.010576222,12.0,-0.15497984
2019-05-31 00:00:00+00,LONG,622,1.0,1.2500724,5.0,-0.010935602,11.0,-0.115938865
2019-05-31 00:00:00+00,LONG,1761,0.6131843601332604,1.2174215,5.0,-0.011197916,11.0,-0.10447195
2019-05-31 00:00:00+00,LONG,1919,0.0,1.1887115,4.0,-0.011428571,10.0,-0.11079295
2019-05-31 00:00:00+00,LONG,1939,0.0,1.7813526,8.0,-0.006667314,11.0,-0.0868197
2019-06-03 00:00:00+00,LONG,2365,0.0,1.7595578,2.0,-0.00512,8.0,-0.13521521
2019-06-03 00:00:00+00,LONG,2393,0.9166666666666666,1.313966,5.0,-0.008331261,12.0,-0.26090264
2019-06-03 00:00:00+00,LONG,622,0.9655172413793104,1.665215,6.0,-0.0057999035,12.0,-0.106611855
2019-06-03 00:00:00+00,LONG,3065,0.45623134915283736,2.5086384,6.0,2.7842226E-4,12.0,-0.12200278
2019-06-03 00:00:00+00,LONG,3148,0.3517844411372471,1.5345497,8.0,-0.006741573,11.0,-0.28163797
2019-06-03 00:00:00+00,LONG,1139,0.0,3.0042808,2.0,0.003850385,7.0,-0.10278321
2019-06-03 00:00:00+00,LONG,3275,0.875,1.3632816,3.0,-0.007975857,5.0,-0.10344266
2019-06-03 00:00:00+00,LONG,3286,0.44465114235429026,2.6822996,10.0,0.0015299517,12.0,-0.11538228
2019-06-03 00:00:00+00,LONG,3430,1.0,1.2103736,4.0,-0.009077823,11.0,-0.08730938
2019-06-03 00:00:00+00,LONG,3596,0.8928571428571429,1.7416102,4.0,-0.005249344,11.0,-0.24469833
2019-06-03 00:00:00+00,LONG,3853,0.9361702127659575,2.6152885,5.0,0.0010470208,12.0,-0.14663558
2019-06-03 00:00:00+00,LONG,1919,0.20753182496580017,1.8181823,5.0,-0.004697509,11.0,-0.1021401
2019-06-17 00:00:00+00,LONG,517,0.5194653328074011,1.218004,4.0,0.00764526,12.0,-0.104980886
2019-08-06 00:00:00+00,LONG,1700,0.9722222222222222,2.6257107,2.0,6.527415E-4,5.0,-0.0823248
2019-08-07 00:00:00+00,LONG,3649,0.9473684210526316,1.5644923,5.0,-0.014596273,8.0,-0.23153207
2019-08-07 00:00:00+00,LONG,1700,0.9444444444444444,1.4116862,3.0,-0.016923273,6.0,-0.07481573
2019-08-14 00:00:00+00,LONG,4169,0.8017507439485303,1.5911424,3.0,-0.0072933547,5.0,-0.10898585
2019-08-14 00:00:00+00,LONG,2209,0.66104527221137,1.8383207,2.0,-0.0038590434,9.0,-0.113470145
2019-08-14 00:00:00+00,LONG,2541,0.3788157565044394,2.686074,5.0,0.007919698,10.0,-0.142006
2019-08-14 00:00:00+00,LONG,938,0.5507937532346577,1.1404366,2.0,-0.013555493,7.0,-0.16458069
2019-08-14 00:00:00+00,LONG,1108,0.6158294499825163,1.7465962,2.0,-0.00513347,6.0,-0.17275758
2019-08-14 00:00:00+00,LONG,1114,0.9444444444444444,2.7315564,6.0,0.008551635,11.0,-0.23707485
2019-08-14 00:00:00+00,LONG,1700,0.8055555555555556,1.4173901,8.0,-0.009707482,11.0,-0.081957415
2019-08-14 00:00:00+00,LONG,3890,0.0,2.2008994,8.0,0.0011786496,12.0,-0.089920275
2019-08-15 00:00:00+00,LONG,4169,0.3837963965436738,1.4941428,4.0,-0.014319809,6.0,-0.095684834
2019-08-15 00:00:00+00,LONG,2209,0.7714285714285715,1.453959,3.0,-0.015236009,10.0,-0.1065315
2019-08-15 00:00:00+00,LONG,2211,0.0,2.4959447,2.0,0.008521488,7.0,-0.08792858
2019-08-15 00:00:00+00,LONG,2541,0.329633088289385,1.4783256,6.0,-0.014680445,11.0,-0.1297272
2019-08-15 00:00:00+00,LONG,580,0.0,2.2750788,2.0,0.0034857008,8.0,-0.0815332
2019-08-15 00:00:00+00,LONG,788,0.8484848484848485,2.2272217,2.0,0.0023945477,9.0,-0.10088065
2019-08-15 00:00:00+00,LONG,938,0.47795124930337896,1.6068176,3.0,-0.0117508,8.0,-0.1502327
2019-08-15 00:00:00+00,LONG,1114,0.9464285714285714,2.226041,7.0,0.002367628,12.0,-0.23923743
2019-08-16 00:00:00+00,LONG,2261,0.96875,1.1442332,9.0,0.005110063,7.0,-0.08559812
2019-08-16 00:00:00+00,LONG,2541,0.0,1.3480234,7.0,0.009729971,12.0,-0.113355495
2019-08-23 00:00:00+00,LONG,224,0.0,1.123081,7.0,0.010037074,12.0,-0.2709213
2019-08-27 00:00:00+00,LONG,761,0.7419354838709677,1.1444993,3.0,0.010374379,10.0,-0.12559196
2019-08-28 00:00:00+00,LONG,4097,0.39375109983337764,1.3950977,5.0,0.010444445,12.0,-0.08485928
2019-08-28 00:00:00+00,LONG,2690,0.6034947228543546,1.1315212,10.0,0.004716981,12.0,-0.20803079
2019-08-29 00:00:00+00,LONG,157,0.2988170252631323,1.3092195,8.0,0.0038506612,12.0,-0.11248208
2019-08-29 00:00:00+00,LONG,761,0.6774193548387097,2.0784557,5.0,0.008787346,12.0,-0.10350414
2019-08-29 00:00:00+00,LONG,1051,0.0,1.7958217,6.0,0.006973501,11.0,-0.14171122
2019-08-29 00:00:00+00,LONG,1710,0.3842592525407002,1.4943913,3.0,0.005039028,11.0,-0.10267768
2019-08-29 00:00:00+00,LONG,1896,0.18451289498612608,1.3588463,5.0,0.0041691484,12.0,-0.13736302
2019-09-24 00:00:00+00,LONG,2088,0.6372246986718886,2.685922,18.0,5.91366E-4,5.0,-0.12298182
2019-09-25 00:00:00+00,LONG,2088,0.5881195925362065,2.402121,19.0,0.0035211267,6.0,-0.11354414
2019-09-25 00:00:00+00,LONG,773,0.0,3.0616736,3.0,0.00837797,10.0,-0.11226524
2019-10-04 00:00:00+00,LONG,3808,0.9545454545454546,1.3705754,5.0,0.005165029,12.0,-0.073594436
2019-10-08 00:00:00+00,LONG,3684,0.9090909090909091,2.1711504,2.0,0.004324047,3.0,-0.104883686
2019-11-19 00:00:00+00,LONG,786,0.0,2.3117657,10.0,0.0052980133,12.0,-0.20111436
2019-11-20 00:00:00+00,LONG,1051,0.21052631578947367,1.6214207,3.0,0.0027472528,11.0,-0.14707446
2019-11-21 00:00:00+00,LONG,522,0.0,2.423563,6.0,0.004159631,9.0,-0.13184465
2019-12-03 00:00:00+00,LONG,433,0.0,1.7852901,3.0,0.008834704,12.0,-0.12905024
2019-12-03 00:00:00+00,LONG,4072,0.0,1.3668481,3.0,0.0035063114,9.0,-0.24360393
2019-12-05 00:00:00+00,LONG,4072,0.0,1.9038873,5.0,0.010831989,11.0,-0.22822748
2020-05-15 00:00:00+00,LONG,2499,0.76,1.4697033,2.0,-0.0040827435,7.0,-0.16928522
2020-05-15 00:00:00+00,LONG,4088,1.0,1.2572548,3.0,-0.010270775,12.0,-0.22608295
2020-06-16 00:00:00+00,LONG,195,0.2084292761145894,1.2402147,3.0,0.008759448,8.0,-0.08576689
2020-06-17 00:00:00+00,LONG,195,0.20332577851006686,1.4196666,4.0,-0.0050634025,9.0,-0.08693385
2020-06-17 00:00:00+00,LONG,907,0.0,2.2224653,4.0,0.009603596,5.0,-0.08637127
2020-06-24 00:00:00+00,LONG,3471,1.0,1.2043926,6.0,1.5870496E-4,7.0,-0.11522038
2020-06-26 00:00:00+00,LONG,907,0.19723046856570806,1.3803823,11.0,-0.015059015,12.0,-0.09874594
2020-06-26 00:00:00+00,LONG,3471,0.9615384615384616,1.7576724,8.0,-0.008555133,9.0,-0.12272819
2020-06-26 00:00:00+00,LONG,3791,0.98,1.5319465,18.0,-0.012446288,9.0,-0.08756364
2020-06-29 00:00:00+00,LONG,2548,0.9666666666666667,1.7603916,4.0,-0.001769017,9.0,-0.103192635
2020-06-29 00:00:00+00,LONG,558,0.6089796881849773,2.2804296,10.0,0.0041695624,12.0,-0.12189469
2020-06-30 00:00:00+00,LONG,2548,0.51402370898832,2.4249058,5.0,0.0063808067,10.0,-0.10315301
2020-07-13 00:00:00+00,LONG,2209,0.546250721243093,1.8903935,3.0,0.0049097245,10.0,-0.084635966
2020-07-13 00:00:00+00,LONG,2725,0.0,1.432911,2.0,-9.0171327E-4,10.0,-0.15918148
2020-07-13 00:00:00+00,LONG,3287,0.717948717948718,1.6583066,3.0,0.0019615055,11.0,-0.08601032
2020-07-13 00:00:00+00,LONG,3359,0.5833333333333334,2.0101395,4.0,0.006430868,11.0,-0.17337677
2020-07-13 00:00:00+00,LONG,1361,0.0,1.6512337,2.0,0.0018716578,11.0,-0.0911958
2020-08-19 00:00:00+00,LONG,3502,0.6470588235294118,1.1935638,4.0,0.0027447392,10.0,-0.17313151
2020-08-21 00:00:00+00,LONG,3502,0.5882352941176471,1.4847062,6.0,-0.004149378,12.0,-0.18135619
2020-09-04 00:00:00+00,LONG,91,0.9454545454545454,1.870057,7.0,0.00893427,12.0,-0.13066465
2020-09-09 00:00:00+00,LONG,2247,0.8431372549019608,1.6328088,3.0,0.009247027,9.0,-0.15900601
2020-09-21 00:00:00+00,LONG,84,0.0,1.1084852,3.0,-0.0046765395,7.0,-0.08699518
2020-09-21 00:00:00+00,LONG,907,0.44259774707972543,1.5556828,3.0,0.005456133,8.0,-0.17481424
2020-09-21 00:00:00+00,LONG,1108,1.0,1.2475516,3.0,-0.0015255531,8.0,-0.10827473
2020-09-21 00:00:00+00,LONG,3429,0.935483870967742,1.1282705,3.0,-0.004228239,7.0,-0.19295391
2020-09-21 00:00:00+00,LONG,3548,0.0,1.4610388,17.0,0.0033116748,7.0,-0.19406019
2020-09-22 00:00:00+00,LONG,2518,0.8333333333333334,1.1690108,3.0,0.003131403,8.0,-0.11863485
2020-09-22 00:00:00+00,LONG,907,0.448238511266906,1.1668987,4.0,0.0030755713,9.0,-0.18325432
2020-09-22 00:00:00+00,LONG,1108,0.9736842105263158,1.1772833,4.0,0.0033500837,9.0,-0.101441
