time,side,ticker_id,mv_dn_composite_labels,ma_cloud_diff_8_50_df007,dist_upper_bb_20_2.0_df055,dist_upper_bb_50_2.5_df055
2017-06-02 00:00:00+00,SHORT,309,0.015275228430329892,0.0078215385,-0.01464262,-0.02480113
2017-06-02 00:00:00+00,SHORT,1416,0.7051929700503055,0.020354692,-0.012986707,-0.022236926
2017-06-02 00:00:00+00,SHORT,3744,0.2328526634074646,0.020929506,-0.00506319,-0.022339504
2017-06-02 00:00:00+00,SHORT,3773,0.0,0.026716962,-0.0015600403,-0.00857508
2017-06-02 00:00:00+00,SHORT,2018,0.35151797377323774,-0.007664215,-0.0044916254,-0.03713303
2017-06-05 00:00:00+00,SHORT,39,0.2728691610373453,0.012460763,-6.4811326E-4,-0.0051146266
2017-06-05 00:00:00+00,SHORT,2370,0.875,-0.034916274,-0.01080956,-0.16193466
2017-06-05 00:00:00+00,SHORT,838,0.0,-7.341904E-5,-0.014035251,-0.04370247
2017-06-05 00:00:00+00,SHORT,906,0.38289909809062245,0.01229531,-0.0015039848,-0.06203596
2017-06-05 00:00:00+00,SHORT,1416,0.7770626237910102,0.02084685,-0.008862083,-0.01893482
2017-06-06 00:00:00+00,SHORT,39,0.18227332626094392,0.014349006,-0.013814873,-0.01744806
2017-06-06 00:00:00+00,SHORT,2370,0.8125,-0.030883862,-0.012679462,-0.15906015
2017-06-06 00:00:00+00,SHORT,323,0.33832153456916364,0.01075609,-0.0029328642,-0.03120912
2017-06-06 00:00:00+00,SHORT,1404,0.0,-0.06115575,-0.013159077,-0.16322899
2017-06-06 00:00:00+00,SHORT,1416,0.6334575046267423,0.021338249,-0.009183737,-0.020075914
2017-06-06 00:00:00+00,SHORT,2018,0.22165628376116414,-0.0066476315,-0.010910454,-0.044180457
2017-06-07 00:00:00+00,SHORT,356,1.0,-0.0012387736,-0.0070780455,-0.07908571
2017-06-07 00:00:00+00,SHORT,2619,0.5331296879723726,0.01985043,0.009761737,-0.0021525533
2017-06-07 00:00:00+00,SHORT,1416,0.6660536775351515,0.021828892,-0.009183737,-0.021129778
2017-06-08 00:00:00+00,SHORT,4113,0.5490968436717595,0.0143330945,-0.014313117,-0.06614426
2017-06-08 00:00:00+00,SHORT,309,0.0,0.005177271,-0.011371583,-0.022838524
2017-06-08 00:00:00+00,SHORT,356,0.8,0.0024384798,-0.010383216,-0.07892587
2017-06-08 00:00:00+00,SHORT,2619,0.3676757841913479,0.022,-0.0074842046,-0.018087117
2017-06-08 00:00:00+00,SHORT,3595,0.0,-0.010507428,0.008178454,-0.045003753
2017-06-09 00:00:00+00,SHORT,158,0.5024216038064789,0.022426078,0.010700124,0.008833077
2017-06-09 00:00:00+00,SHORT,2381,0.0,0.004506811,-0.0037071996,-0.056040414
2017-06-09 00:00:00+00,SHORT,368,0.1405581642962318,0.023884578,-0.014399277,-0.025667021
2017-06-09 00:00:00+00,SHORT,401,0.0,-0.03511617,-0.001640062,-0.116475865
2017-06-09 00:00:00+00,SHORT,629,0.3098376113979725,0.023976738,-0.013017328,-0.020984193
2017-06-09 00:00:00+00,SHORT,3357,0.044175357282654065,0.0018128655,0.0064076562,-0.023738034
2017-06-09 00:00:00+00,SHORT,4050,0.37727881958388937,0.02046322,-0.0036214027,-0.016019395
2017-06-12 00:00:00+00,SHORT,2731,0.0,-0.004549639,-0.007037939,-0.051192336
2017-06-12 00:00:00+00,SHORT,3357,0.0,0.0052723475,-0.00836521,-0.033572648
2017-06-12 00:00:00+00,SHORT,1404,0.0,-0.037733003,0.0013381947,-0.12382311
2017-06-12 00:00:00+00,SHORT,1434,0.30072661899609787,-0.025821859,0.003291756,-0.06601053
2017-06-12 00:00:00+00,SHORT,3716,1.0,0.008551144,0.013269631,-0.012728874
2017-06-12 00:00:00+00,SHORT,1719,0.26014212801496983,0.011430318,-0.013800116,-0.05554325
2017-06-12 00:00:00+00,SHORT,4074,0.0,-0.03844399,-0.0120950015,-0.14485918
2017-06-13 00:00:00+00,SHORT,4164,0.2859364577955762,-0.012224279,-0.0035684442,-0.042858753
2017-06-13 00:00:00+00,SHORT,335,0.0,-0.009352131,-9.354126E-5,-0.1101881
2017-06-13 00:00:00+00,SHORT,2731,0.2879952632602466,-0.0018060161,-0.0034427776,-0.04244981
2017-06-13 00:00:00+00,SHORT,3130,0.0,-0.050098676,0.006497079,-0.1432463
2017-06-13 00:00:00+00,SHORT,3286,0.40169280659724954,-0.00833523,-0.0031706782,-0.06892346
2017-06-13 00:00:00+00,SHORT,3357,0.0,0.010246359,-0.0057280078,-0.026588663
2017-06-13 00:00:00+00,SHORT,1404,0.0,-0.026880141,-0.00464035,-0.11849232
2017-06-13 00:00:00+00,SHORT,1434,0.33414863186891947,-0.02209175,-0.015501704,-0.08117478
2017-06-13 00:00:00+00,SHORT,1462,0.3415786125138583,-0.06124938,-0.0045964643,-0.16038045
2017-06-13 00:00:00+00,SHORT,3716,0.9090909090909091,0.01164416,-0.0011273703,-0.023261968
2017-06-13 00:00:00+00,SHORT,1919,0.0,-0.028553447,-0.015688688,-0.08322013
2017-06-14 00:00:00+00,SHORT,4164,0.18535893117680138,-0.011996996,-0.01514516,-0.05297355
2017-06-14 00:00:00+00,SHORT,368,0.0,0.022031602,-0.013569955,-0.03094176
2017-06-14 00:00:00+00,SHORT,2659,0.0,-0.010472298,0.0024237419,-0.04994031
2017-06-14 00:00:00+00,SHORT,3130,0.0,-0.04462062,-0.012803091,-0.15347998
2017-06-14 00:00:00+00,SHORT,1434,0.3264032267759845,-0.015653456,-0.011778243,-0.07510432
2017-06-14 00:00:00+00,SHORT,1667,1.0,-0.0365427,-0.010369699,-0.1028769
2017-06-14 00:00:00+00,SHORT,3716,0.8181818181818181,0.015531769,9.8777564E-5,-0.017923981
2017-06-15 00:00:00+00,SHORT,69,0.306730278355976,-0.023923418,-0.01369852,-0.098352656
2017-06-15 00:00:00+00,SHORT,221,1.0,0.011399456,0.0059989407,-0.035033897
2017-06-15 00:00:00+00,SHORT,368,0.0,0.021864267,-0.012796632,-0.030793192
2017-06-16 00:00:00+00,SHORT,69,0.25410007553698244,-0.02093239,-0.009151662,-0.091697596
2017-06-16 00:00:00+00,SHORT,641,0.3760935600866915,-0.0073970445,-0.01365747,-0.10282491
2017-06-16 00:00:00+00,SHORT,1300,0.25750998843727424,-0.029673304,-0.0038269323,-0.114195645
2017-06-16 00:00:00+00,SHORT,4074,0.0,-0.030469768,-0.013774158,-0.13555901
2017-06-19 00:00:00+00,SHORT,69,0.09622198739827341,-0.018115925,-0.011842216,-0.09174767
2017-06-19 00:00:00+00,SHORT,2270,0.0,0.02924304,-0.01270349,-0.020633087
2017-06-19 00:00:00+00,SHORT,243,0.34004084448322086,-0.021551793,-0.013963797,-0.08163097
2017-06-19 00:00:00+00,SHORT,2638,0.0,0.029647192,-0.012412923,-0.026020026
2017-06-19 00:00:00+00,SHORT,2896,0.33015294434404013,-0.01035186,-0.0061362707,-0.04452133
2017-06-19 00:00:00+00,SHORT,3621,0.3398474583644097,-0.011605229,0.0012233501,-0.09868377
2017-06-20 00:00:00+00,SHORT,3621,0.3339436793977821,-0.006181427,-0.014730155,-0.10781457
2017-06-23 00:00:00+00,SHORT,4169,0.3282713812638802,0.0078508705,-0.0053399685,-0.02848472
2017-06-23 00:00:00+00,SHORT,1191,0.0,0.016848607,-0.014746784,-0.024706697
2017-06-26 00:00:00+00,SHORT,3078,0.8227876296825265,0.023997681,-0.0048021763,-0.03670596
2017-06-26 00:00:00+00,SHORT,1112,0.548712754736313,0.026181394,-0.0117297685,-0.016531153
2017-06-26 00:00:00+00,SHORT,1371,0.0,0.021439414,-0.009517136,-0.04639099
2017-06-26 00:00:00+00,SHORT,1840,0.6299737802905025,-0.0036289645,-0.012913816,-0.027598966
2017-06-26 00:00:00+00,SHORT,4083,0.736980860313151,0.017022971,-0.011550153,-0.020147948
2017-06-28 00:00:00+00,SHORT,3078,0.8333333333333334,0.028393619,-8.867914E-4,-0.02891946
2017-06-28 00:00:00+00,SHORT,4083,0.6577314611410061,0.028412994,-0.007410853,-0.011959189
2017-06-29 00:00:00+00,SHORT,817,0.0,0.021812292,-0.001149406,-0.056035995
2017-06-30 00:00:00+00,SHORT,259,0.0,0.010543903,-0.011321958,-0.059077296
2017-06-30 00:00:00+00,SHORT,920,1.0,-0.012775477,-0.013104977,-0.03475978
2017-06-30 00:00:00+00,SHORT,1011,0.26221171125872034,0.0024777157,-0.015444917,-0.042886175
2017-07-03 00:00:00+00,SHORT,4164,0.0,-0.015386092,-0.012036245,-0.052313983
2017-07-03 00:00:00+00,SHORT,221,0.45960670505720297,0.01283382,-0.006526903,-0.024096115
2017-07-03 00:00:00+00,SHORT,2569,0.7863151318221948,-0.022566883,-0.0026287863,-0.06384981
2017-07-03 00:00:00+00,SHORT,2877,0.0,0.016337981,-0.0013541952,-0.0384079
2017-07-03 00:00:00+00,SHORT,2896,0.14684619631271184,-0.008731956,-0.014444877,-0.025538644
2017-07-03 00:00:00+00,SHORT,1011,0.2638706162611581,0.0060186996,-0.015582217,-0.04157377
2017-07-03 00:00:00+00,SHORT,3100,0.5516370489635062,-0.006141528,-0.008948023,-0.048052702
2017-07-03 00:00:00+00,SHORT,1280,0.0,-0.019937301,0.006128802,-0.04542582
2017-07-03 00:00:00+00,SHORT,3538,0.774749180991558,0.010453936,-0.0021536164,-0.038534194
2017-07-03 00:00:00+00,SHORT,3825,0.0,0.023757296,-0.012684453,-0.06150066
2017-07-05 00:00:00+00,SHORT,2175,0.0,0.007734071,-0.013439093,-0.0468819
2017-07-05 00:00:00+00,SHORT,158,0.0,-3.073409E-4,-0.009868101,-0.01151441
2017-07-05 00:00:00+00,SHORT,2877,0.10682126844143305,0.023757279,-0.0025157745,-0.03122268
2017-07-05 00:00:00+00,SHORT,1280,0.0,-0.015603603,-0.015434964,-0.0653187
2017-07-05 00:00:00+00,SHORT,1731,0.8263469604673862,-0.0037327567,-0.004820897,-0.068931945
2017-07-06 00:00:00+00,SHORT,2760,0.2958393711628508,-0.011568497,9.785467E-4,-0.05807936
2017-07-07 00:00:00+00,SHORT,2760,0.23910832112560892,-0.005593638,-0.004790876,-0.061150454
2017-07-07 00:00:00+00,SHORT,3837,0.0,0.015163072,-0.010475821,-0.11014101
2017-07-11 00:00:00+00,SHORT,1280,0.0,-0.0046664677,-0.012533598,-0.05471718
2017-07-12 00:00:00+00,SHORT,4113,0.0,-0.044019867,-0.0150399525,-0.08475977
2017-07-12 00:00:00+00,SHORT,4164,0.0,-0.016243648,-0.01564005,-0.042841986
2017-07-12 00:00:00+00,SHORT,2710,0.39891943075330344,0.028319634,-0.009038297,-0.028993143
2017-07-14 00:00:00+00,SHORT,2710,0.3522709942096613,0.028086206,-0.008321527,-0.026800035
2017-07-17 00:00:00+00,SHORT,2710,0.3076924964243048,0.027808418,-0.014693101,-0.032335304
2017-07-19 00:00:00+00,SHORT,1534,0.7336492392600765,0.024699213,0.0015727307,-0.01173583
2017-07-20 00:00:00+00,SHORT,2133,0.679016826132534,-0.006680186,-0.008993727,-0.08275606
2017-07-20 00:00:00+00,SHORT,1171,0.7709785705330177,-0.0018534889,0.0027161771,-0.020005032
2017-07-21 00:00:00+00,SHORT,617,1.0,-0.013827113,0.004294484,-0.039028153
2017-07-21 00:00:00+00,SHORT,1171,0.95,0.003007733,-0.008922032,-0.028900236
2017-07-21 00:00:00+00,SHORT,3782,0.7266637706167626,0.028190574,0.004498481,-0.0018580199
2017-07-21 00:00:00+00,SHORT,4050,1.0,0.004528948,-0.014397449,-0.03476243
2017-07-24 00:00:00+00,SHORT,1171,0.9,0.0065227775,-0.014284,-0.031451825
2017-07-24 00:00:00+00,SHORT,1454,0.46080376217693675,0.003071401,-0.004155622,-0.038931977
2017-07-24 00:00:00+00,SHORT,2006,1.0,0.017771386,0.0021090002,-0.0030336666
2017-07-24 00:00:00+00,SHORT,4070,0.4109540732375475,0.011324815,-0.0053950544,-0.032565244
2017-07-25 00:00:00+00,SHORT,4171,0.07834381453500966,0.014290868,0.002235752,-0.032058146
2017-07-25 00:00:00+00,SHORT,2930,1.0,0.023489162,0.0036650456,0.0061035305
2017-07-25 00:00:00+00,SHORT,3286,0.40775418559348797,0.021621495,-3.3612223E-4,-0.013447851
2017-07-25 00:00:00+00,SHORT,1454,0.9411764705882353,0.0055014496,-0.006860303,-0.040048495
2017-07-25 00:00:00+00,SHORT,1463,0.8343294227133405,-0.015717117,0.0019254173,-0.06857769
2017-07-25 00:00:00+00,SHORT,1840,0.0,-0.023719508,-0.012315317,-0.049783077
2017-07-25 00:00:00+00,SHORT,1879,0.5937859214562532,-0.028666373,-0.009817551,-0.1450092
2017-07-26 00:00:00+00,SHORT,2253,0.4499776638340278,0.012760038,-0.0089318575,-0.02351321
2017-07-26 00:00:00+00,SHORT,2930,0.8888888888888888,0.026077803,-0.008318109,-0.0033709758
2017-07-26 00:00:00+00,SHORT,3100,0.04148897247852302,-0.010667887,-0.008686949,-0.043299012
2017-07-26 00:00:00+00,SHORT,1081,0.5325364019209042,0.023731776,-0.0025814455,-0.007927075
2017-07-26 00:00:00+00,SHORT,1383,0.5121648740627899,-0.004481966,-0.014561885,-0.026188107
2017-07-26 00:00:00+00,SHORT,1454,0.8823529411764706,0.0059284265,-0.013707101,-0.04392762
2017-07-26 00:00:00+00,SHORT,1463,0.6514766565920777,-0.013197038,-0.010488079,-0.07737129
2017-07-26 00:00:00+00,SHORT,1799,0.0,-0.02610777,-0.011882713,-0.09338633
2017-07-26 00:00:00+00,SHORT,4050,0.7857142857142857,0.0044481177,-0.014301248,-0.03385406
2017-07-27 00:00:00+00,SHORT,88,0.0,-0.01866145,0.003338191,-0.0840892
2017-07-27 00:00:00+00,SHORT,2352,0.3301900953006639,0.016343316,0.007152419,0.0068222266
2017-07-27 00:00:00+00,SHORT,1454,0.4117752716295069,0.007481401,-0.010726555,-0.038411222
2017-07-27 00:00:00+00,SHORT,3790,0.34106887466721414,0.021569556,-0.005886081,-0.076621145
2017-07-27 00:00:00+00,SHORT,1799,0.0,-0.0262643,-0.008565169,-0.09276905
2017-07-27 00:00:00+00,SHORT,2004,0.18423585928724343,0.02908421,-0.015369776,-0.05060968
2017-07-28 00:00:00+00,SHORT,88,0.27288252447683065,-0.01162915,-0.0031557933,-0.08057963
2017-07-28 00:00:00+00,SHORT,517,0.1831613174467412,-6.8032875E-4,-0.0041848333,-0.043708835
2017-07-28 00:00:00+00,SHORT,3818,0.038966957808699784,-0.006729829,-6.705046E-5,-0.046504725
2017-07-28 00:00:00+00,SHORT,1799,0.0,-0.02667514,-0.010466372,-0.09362975
2017-07-31 00:00:00+00,SHORT,3255,0.08291164536197651,0.027369319,-0.015020418,-0.07061345
2017-07-31 00:00:00+00,SHORT,3818,0.0,0.0038657263,-0.014854832,-0.052162196
2017-07-31 00:00:00+00,SHORT,1799,0.0,-0.025903132,-0.009947162,-0.092586294
2017-08-01 00:00:00+00,SHORT,2079,0.7320136867031753,0.01834116,-0.008405384,-0.005155255
2017-08-01 00:00:00+00,SHORT,234,0.19648228324783576,0.028318563,-0.0058081723,-0.011460537
2017-08-01 00:00:00+00,SHORT,3255,0.08759100114442599,0.02399027,-0.009926267,-0.06386048
2017-08-01 00:00:00+00,SHORT,1328,0.3032834524939072,0.029427072,-0.00810296,-0.076527484
2017-08-01 00:00:00+00,SHORT,1799,0.0,-0.024092663,-0.00638132,-0.08911921
2017-08-01 00:00:00+00,SHORT,1851,0.2871873229203725,0.0026101205,-0.0030532335,-0.017367017
2017-08-03 00:00:00+00,SHORT,2291,0.2993224399680327,-0.009853417,-0.01356397,-0.056970693
2017-08-03 00:00:00+00,SHORT,900,0.0,-0.047923524,-0.012624267,-0.18254642
2017-08-03 00:00:00+00,SHORT,1799,0.0,-0.022792581,-0.013599124,-0.0973878
2017-08-04 00:00:00+00,SHORT,2291,0.9411764705882353,-0.0051681167,-0.010200225,-0.05045775
2017-08-04 00:00:00+00,SHORT,3216,0.4562214728123967,0.02221866,-0.0040424205,-0.027541732
2017-08-04 00:00:00+00,SHORT,3233,0.11650158143752873,0.020767797,-0.012688484,-0.06388398
2017-08-04 00:00:00+00,SHORT,1383,0.1727235458645606,9.7498315E-4,-0.008121827,-0.02398916
2017-08-04 00:00:00+00,SHORT,1734,0.0,0.0013801164,0.024251556,0.009372304
2017-08-04 00:00:00+00,SHORT,1799,0.0,-0.022223664,-0.001121182,-0.08411786
2017-08-07 00:00:00+00,SHORT,2066,0.10211211389932086,0.019833595,-0.01279773,-0.03575452
2017-08-07 00:00:00+00,SHORT,2079,0.42899138624568933,0.014738587,-0.010791577,-0.012534005
2017-08-07 00:00:00+00,SHORT,2291,0.4105562389847912,-6.325986E-4,-0.0132937785,-0.048389133
2017-08-07 00:00:00+00,SHORT,2365,0.14180115457813633,0.008622073,0.0015630302,-0.030488808
2017-08-07 00:00:00+00,SHORT,735,0.9333333333333333,0.015495674,-0.00641038,-0.031818606
2017-08-07 00:00:00+00,SHORT,3216,0.3974544557172638,0.025035527,-0.00993869,-0.03387776
2017-08-07 00:00:00+00,SHORT,3538,0.42043445106780575,0.023664335,-0.0062599513,-0.010932029
2017-08-07 00:00:00+00,SHORT,3773,0.011891550702685967,0.008169985,-0.015105241,-0.0351836
2017-08-07 00:00:00+00,SHORT,1734,0.1615651531104704,0.013467564,0.012571207,0.0074148867
2017-08-07 00:00:00+00,SHORT,1799,0.0,-0.019361535,0.0063941428,-0.07199543
2017-08-07 00:00:00+00,SHORT,1851,0.2207361513508225,0.014379774,-0.01497301,-0.028075011
2017-08-07 00:00:00+00,SHORT,4000,0.0,0.02911086,-0.015367854,-0.052418392
2017-08-08 00:00:00+00,SHORT,2079,0.43827069813713015,0.014167417,-0.009580507,-0.013660022
2017-08-08 00:00:00+00,SHORT,4231,1.0,-0.0046718274,0.0060991314,-0.049045015
2017-08-08 00:00:00+00,SHORT,2230,0.38191404383532823,0.011599097,-0.0036217028,-0.009599493
2017-08-08 00:00:00+00,SHORT,224,0.8,0.01675069,-0.012323464,0.004072305
2017-08-08 00:00:00+00,SHORT,576,0.16591181184232776,0.021911295,-0.007566042,-0.013403888
2017-08-08 00:00:00+00,SHORT,735,0.2583559987209176,0.01497581,-0.006132864,-0.02964564
2017-08-08 00:00:00+00,SHORT,3216,0.3042557223912752,0.028082421,-0.011667103,-0.03618112
2017-08-08 00:00:00+00,SHORT,1453,0.43594601810450473,-0.048321184,-0.005424769,-0.16605976
2017-08-08 00:00:00+00,SHORT,1668,0.0,-0.033591695,0.024940904,-0.04937455
2017-08-08 00:00:00+00,SHORT,3773,0.0,0.008569512,-0.01079148,-0.032279294
2017-08-09 00:00:00+00,SHORT,2079,0.37641713933958665,0.013079932,-0.011438639,-0.016147014
2017-08-09 00:00:00+00,SHORT,50,0.07952071490980055,-0.011381381,-0.015006182,-0.026406243
2017-08-09 00:00:00+00,SHORT,2230,0.34756732505138666,0.014656672,-0.009589433,-0.014816573
2017-08-09 00:00:00+00,SHORT,2720,0.6428571428571429,0.0024160147,-0.0036064535,-0.04730464
2017-08-09 00:00:00+00,SHORT,1453,0.44011114455366374,-0.035186328,-0.01473438,-0.15896596
2017-08-09 00:00:00+00,SHORT,1668,0.0,-0.026037589,-0.008625252,-0.075356714
2017-08-10 00:00:00+00,SHORT,2079,0.3256355581396206,0.011620362,-0.013410797,-0.018840792
2017-08-11 00:00:00+00,SHORT,2912,0.0,0.022384163,-0.0150997555,-0.029023346
2017-08-14 00:00:00+00,SHORT,2079,0.3363708036383637,0.010118542,-0.01011507,-0.016927186
2017-08-14 00:00:00+00,SHORT,2230,0.24970845324151955,0.014437804,-0.013179921,-0.018759282
2017-08-14 00:00:00+00,SHORT,2462,0.2875725878283719,-0.027226996,9.783101E-4,-0.09302634
2017-08-14 00:00:00+00,SHORT,1840,1.0,4.0730552E-4,-0.011148319,-0.032362957
2017-08-15 00:00:00+00,SHORT,2079,0.36928683485276437,0.010547719,-0.007871254,-0.016067946
2017-08-15 00:00:00+00,SHORT,2230,0.22746438633064633,0.014282222,-0.011167313,-0.016255382
2017-08-15 00:00:00+00,SHORT,2462,0.0,-0.023506079,-0.011335248,-0.10059342
2017-08-15 00:00:00+00,SHORT,1838,0.0,0.018271005,0.0058849864,-0.069347486
2017-08-16 00:00:00+00,SHORT,4224,0.08007749481047784,0.014978601,-0.012115038,-0.027122848
2017-08-16 00:00:00+00,SHORT,2230,0.17834072108591276,0.013189545,-0.01203594,-0.01645176
2017-08-16 00:00:00+00,SHORT,2462,0.0,-0.017625496,-0.0015047601,-0.08486804
2017-08-16 00:00:00+00,SHORT,663,1.0,-0.025119718,0.002507716,-0.13231274
2017-08-16 00:00:00+00,SHORT,959,0.21574093392595123,0.004277088,0.001569203,-0.0042209597
2017-08-16 00:00:00+00,SHORT,3640,0.056945546328102906,0.015773332,-0.014046737,-0.011095181
2017-08-16 00:00:00+00,SHORT,3641,0.42424062438536675,0.017087566,-0.008167941,-0.02192982
2017-08-16 00:00:00+00,SHORT,3811,1.0,0.0145942485,-0.014121394,-0.014839501
2017-08-16 00:00:00+00,SHORT,1840,0.8888888888888888,0.004101264,-0.01101551,-0.03417769
2017-08-17 00:00:00+00,SHORT,88,0.0,-0.0011350923,-0.0150263645,-0.046704754
2017-08-17 00:00:00+00,SHORT,2462,0.0,-0.013733326,-0.014677362,-0.091850035
2017-08-17 00:00:00+00,SHORT,663,0.4750714394822061,-0.020578837,-0.010497902,-0.13635866
2017-08-17 00:00:00+00,SHORT,1633,1.0,0.019250516,-0.005677983,-0.02986133
2017-08-17 00:00:00+00,SHORT,1966,0.3172937750080239,0.013916404,-0.0042054066,-0.020253487
2017-08-18 00:00:00+00,SHORT,1633,0.9333333333333333,0.022324186,-0.013774043,-0.037037972
2017-08-18 00:00:00+00,SHORT,1840,0.7777777777777778,0.0051512895,-0.014371656,-0.0395019
2017-08-21 00:00:00+00,SHORT,1633,0.8666666666666667,0.025661277,-0.011758409,-0.03474421
2017-08-22 00:00:00+00,SHORT,2462,0.0,-0.0016266681,-0.0097418595,-0.07137514
2017-08-22 00:00:00+00,SHORT,1149,0.776166083849319,-0.037466448,-0.008489206,-0.10403413
2017-08-22 00:00:00+00,SHORT,1633,0.8,0.02828023,-0.010059593,-0.031536564
2017-08-22 00:00:00+00,SHORT,3794,0.0,0.0055977204,-0.0068480847,-0.017980043
2017-08-22 00:00:00+00,SHORT,1840,0.6666666666666667,0.009700933,-0.00512815,-0.029218724
2017-08-22 00:00:00+00,SHORT,3897,0.0,0.019188596,-0.0016545504,-0.11085204
2017-08-23 00:00:00+00,SHORT,2462,0.0,4.2266558E-5,-0.013372369,-0.067436725
2017-08-23 00:00:00+00,SHORT,900,0.0,0.0028856322,-0.013955248,-0.07913186
2017-08-23 00:00:00+00,SHORT,4032,0.0,0.021136627,-0.01106084,-0.036058113
2017-08-24 00:00:00+00,SHORT,2692,0.0,0.00945324,-0.013712339,-0.031757757
2017-08-24 00:00:00+00,SHORT,4032,0.0,0.022476098,-0.0053528817,-0.032401975
2017-08-25 00:00:00+00,SHORT,2692,0.0,0.011505498,-0.012523169,-0.030873781
2017-08-25 00:00:00+00,SHORT,1869,0.0,-0.005603236,-0.0057215737,-0.05248254
2017-08-28 00:00:00+00,SHORT,2801,0.0,-0.013668105,-0.010876938,-0.04455917
2017-08-28 00:00:00+00,SHORT,1149,0.5323103920464036,-0.031315707,-0.010198012,-0.10528415
2017-08-28 00:00:00+00,SHORT,4083,0.4263890520597755,-0.017348036,-0.0056794276,-0.096597835
2017-08-29 00:00:00+00,SHORT,3443,0.006693076506956396,0.015248066,-0.010337084,-0.041782882
2017-08-30 00:00:00+00,SHORT,3443,0.0,0.018099548,0.0010599776,-0.02991419
2017-08-30 00:00:00+00,SHORT,3640,0.0,0.01408653,-0.015693238,-0.020323109
2017-08-31 00:00:00+00,SHORT,735,0.0,-0.016305802,-0.010312004,-0.03496207
2017-08-31 00:00:00+00,SHORT,960,0.1854911243958118,0.029633796,-0.0020754968,-0.02226476
2017-08-31 00:00:00+00,SHORT,3293,0.2629764436495437,-0.024222743,-0.008281087,-0.057416603
2017-08-31 00:00:00+00,SHORT,3640,0.0,0.015559315,-0.013609262,-0.01776308
2017-08-31 00:00:00+00,SHORT,4005,0.41916710692454817,-0.047251552,-0.008734007,-0.113885984
2017-09-01 00:00:00+00,SHORT,142,0.0,0.015232827,-0.01440689,-0.055720888
2017-09-01 00:00:00+00,SHORT,960,0.19295683452303827,0.029523268,-0.001255645,-0.02163803
2017-09-01 00:00:00+00,SHORT,3199,0.799704521989033,-0.009612554,0.01273233,-0.058199573
2017-09-01 00:00:00+00,SHORT,3443,0.18525539416160236,0.020218758,-0.0077050026,-0.033045642
2017-09-01 00:00:00+00,SHORT,3640,0.03275531473110198,0.016878966,-0.01189321,-0.015203448
2017-09-01 00:00:00+00,SHORT,4005,0.36559616855614796,-0.03980524,-0.0080103185,-0.11187531
2017-09-01 00:00:00+00,SHORT,1960,1.0,-0.0051462906,-9.409383E-4,-0.029361071
2017-09-05 00:00:00+00,SHORT,3199,0.7065592847101431,-0.0042944234,-0.011553719,-0.07362999
2017-09-05 00:00:00+00,SHORT,1250,0.3602816041544275,0.017419342,-0.0016514979,-0.005363985
2017-09-06 00:00:00+00,SHORT,2462,0.0,-0.0019304858,-0.007928406,-0.020259995
2017-09-06 00:00:00+00,SHORT,3199,0.7416901060634241,1.618166E-4,-0.0065458575,-0.06061495
2017-09-06 00:00:00+00,SHORT,3573,0.4255215431342362,0.027510349,0.005082735,-0.029316578
2017-09-07 00:00:00+00,SHORT,2440,0.49019965329462356,0.02417636,7.618159E-4,-0.024950713
2017-09-07 00:00:00+00,SHORT,3573,0.4013734842446484,0.029704064,-5.990538E-4,-0.033958852
2017-09-08 00:00:00+00,SHORT,2473,0.10380040191807517,-0.023550069,-0.0149867125,-0.115498506
2017-09-08 00:00:00+00,SHORT,1371,0.25238731970858336,0.02007237,0.0138234785,0.008966128
2017-09-08 00:00:00+00,SHORT,4005,0.19677602724823445,-0.011036277,-0.010429293,-0.09061367
2017-09-11 00:00:00+00,SHORT,4218,0.47400674419337996,0.018783186,0.006513394,-0.004882208
2017-09-11 00:00:00+00,SHORT,2323,0.0,0.0056406865,-0.015032888,-0.029948257
2017-09-11 00:00:00+00,SHORT,465,0.0,0.003362371,0.0021468783,-0.010802398
2017-09-11 00:00:00+00,SHORT,643,0.2734235321785602,0.024787305,-0.005341597,-0.021941928
2017-09-11 00:00:00+00,SHORT,1250,0.1584937944111498,0.016805109,-0.0076045026,-0.013278494
2017-09-11 00:00:00+00,SHORT,1324,0.42909151840494597,0.0150426775,0.0012638334,-0.013223336
2017-09-11 00:00:00+00,SHORT,1333,0.0,0.028169615,-0.0053267875,-0.010112542
2017-09-11 00:00:00+00,SHORT,3531,0.593312527674633,0.0027590746,0.0037274638,-0.037673347
2017-09-11 00:00:00+00,SHORT,3614,0.2800163696717177,0.017792488,-0.013316508,-0.022294737
2017-09-11 00:00:00+00,SHORT,1848,0.6562147916272216,-0.02043281,0.0063527566,-0.07955031
2017-09-12 00:00:00+00,SHORT,4218,0.4138669431374101,0.019770153,-0.0031536643,-0.0142532475
2017-09-12 00:00:00+00,SHORT,158,0.7848830877532292,-0.05934327,0.013899559,-0.1518484
2017-09-12 00:00:00+00,SHORT,2381,0.8454418778336339,-0.0014244169,-0.012266727,-0.032952584
2017-09-12 00:00:00+00,SHORT,465,0.0,0.0053401026,-0.006429704,-0.018824095
2017-09-12 00:00:00+00,SHORT,643,0.24989789060210557,0.026861496,-0.010392281,-0.025735363
2017-09-12 00:00:00+00,SHORT,712,0.8413531562933748,0.017659118,-0.0017107903,-0.036658626
