time,side,ticker_id,mv_up_composite_labels,ev_ebitda_sector_relative_df085,accel_volume_5_df025,dist_lower_bb_50_2.0_df055
2017-03-10 00:00:00+00,LONG,3198,0.2567463977236908,0.2686,0.27198878,0.04241509
2017-03-10 00:00:00+00,LONG,1514,0.3208676910171275,0.1376,0.30571356,0.040542837
2017-03-13 00:00:00+00,LONG,918,0.6207744849730638,0.116,0.025488496,0.008204487
2017-03-13 00:00:00+00,LONG,1514,0.0,0.1388,0.23674244,0.023870658
2017-03-14 00:00:00+00,LONG,2159,0.0,0.4498,-0.34473386,0.014468593
2017-03-14 00:00:00+00,LONG,450,0.5281595872382902,0.4905,-0.34891918,0.008510257
2017-03-14 00:00:00+00,LONG,1198,0.9230769230769231,0.2127,0.63739574,0.009392464
2017-03-14 00:00:00+00,LONG,1514,0.0,0.1406,0.587989,0.0088298125
2017-03-14 00:00:00+00,LONG,3790,0.0,1.2382,-0.19549228,0.006036297
2017-03-15 00:00:00+00,LONG,1694,0.29029102038831245,0.1361,-0.033369217,0.029442389
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,0.1566,-0.06674083,0.017473731
2017-03-22 00:00:00+00,LONG,2095,0.43182421148132405,0.9356,-0.26153576,0.003631332
2017-03-22 00:00:00+00,LONG,588,0.23960792047198876,0.7327,-0.44294548,0.021755202
2017-03-23 00:00:00+00,LONG,2095,0.44749541821095,0.9284,-0.3335846,0.007290166
2017-03-23 00:00:00+00,LONG,588,0.2969974007103158,0.7306,0.042257212,0.0108107105
2017-03-24 00:00:00+00,LONG,3855,0.0,0.0877,-0.2937443,0.0047783023
2017-04-05 00:00:00+00,LONG,3594,0.07611237656650309,0.7949,0.9767655,0.02506424
2017-04-07 00:00:00+00,LONG,3594,0.05346182743965459,0.7759,0.004302284,0.013780138
2017-04-10 00:00:00+00,LONG,631,0.7701968741624221,0.865,-0.6951901,0.015895847
2017-04-10 00:00:00+00,LONG,3594,0.036894980456054126,0.7563,-0.13471372,0.010851328
2017-04-11 00:00:00+00,LONG,631,0.7258603460163616,0.8733,0.19852401,0.0048588743
2017-04-12 00:00:00+00,LONG,3594,0.016393442622950727,0.775,-0.40072557,0.0051208995
2017-04-13 00:00:00+00,LONG,631,0.6908931772001927,0.8909,-0.3599449,0.0021018449
2017-04-13 00:00:00+00,LONG,3594,0.0,0.7734,0.25813472,0.030695876
2017-04-19 00:00:00+00,LONG,3013,1.0,0.2306,-0.57399046,0.011424583
2017-04-24 00:00:00+00,LONG,1767,0.6571412923093969,0.0223,-0.5334508,0.047749884
2017-04-25 00:00:00+00,LONG,1767,0.6785184428506824,0.0224,0.30639312,0.042560022
2017-04-26 00:00:00+00,LONG,1767,0.6485054387323083,0.0227,-0.833676,0.030049395
2017-04-27 00:00:00+00,LONG,1767,0.5758489591290049,0.0234,-0.050126247,0.009524547
2017-05-01 00:00:00+00,LONG,1853,0.008979530417847383,0.8647,0.040909346,0.0025284411
2017-05-02 00:00:00+00,LONG,808,0.28072032224608223,1.0261,0.19830589,0.020241743
2017-05-02 00:00:00+00,LONG,1853,0.004687207813407536,0.869,-0.0988933,0.0022377654
2017-05-03 00:00:00+00,LONG,2099,0.0,0.8664,-0.45977056,0.01712153
2017-05-03 00:00:00+00,LONG,2111,0.22139807445640047,0.3249,-0.59886444,0.0054043103
2017-05-03 00:00:00+00,LONG,2137,0.0,0.7119,0.49073994,0.016100533
2017-05-03 00:00:00+00,LONG,808,0.2623661177650734,1.0348,-0.07455013,0.012918282
2017-05-03 00:00:00+00,LONG,834,0.397111669954654,0.8125,-0.60036504,0.0061814645
2017-05-03 00:00:00+00,LONG,1853,0.0,0.8708,-0.24632804,0.003959098
2017-05-04 00:00:00+00,LONG,2137,0.0,0.7114,-0.06491132,0.0031259365
2017-05-04 00:00:00+00,LONG,3100,0.0,0.1334,-0.820557,0.010812483
2017-05-05 00:00:00+00,LONG,3100,0.0,0.2257,0.060588483,0.003405628
2017-05-08 00:00:00+00,LONG,487,0.8928571428571429,1.0801,-0.2898573,0.024768414
2017-05-08 00:00:00+00,LONG,2703,1.0,0.9832,-0.72115415,0.036889207
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,0.243,0.37317166,0.032455463
2017-05-09 00:00:00+00,LONG,487,0.8571428571428572,1.0888,-0.79501,0.023915678
2017-05-09 00:00:00+00,LONG,2703,0.975609756097561,0.9864,-0.53588235,0.03052271
2017-05-09 00:00:00+00,LONG,808,0.22247085555761917,1.0399,-0.13521686,0.002040177
2017-05-09 00:00:00+00,LONG,1853,0.3479878141625983,0.8685,-0.66913456,0.0040916945
2017-05-10 00:00:00+00,LONG,487,0.8214285714285714,1.0871,-0.5228466,0.008382075
2017-05-11 00:00:00+00,LONG,1361,1.0,1.3762,0.16921791,0.0111034615
2017-05-16 00:00:00+00,LONG,2778,0.535145570177978,0.2978,0.36389798,0.022813993
2017-05-17 00:00:00+00,LONG,2778,0.5297507484620981,0.302,-0.37338144,0.0065083695
2017-05-18 00:00:00+00,LONG,739,0.8859743807556155,0.7352,-0.0063366015,0.0072786696
2017-05-18 00:00:00+00,LONG,1022,0.2718140774187572,1.1319,0.5752161,0.018400138
2017-05-18 00:00:00+00,LONG,3621,0.16280836690947673,0.1297,0.11885693,0.010366968
2017-05-19 00:00:00+00,LONG,3621,0.14404532412116103,0.1287,0.3879538,0.0021107383
2017-05-22 00:00:00+00,LONG,1270,0.9655172413793104,0.6301,0.3647344,0.013889763
2017-05-22 00:00:00+00,LONG,3352,1.0,0.5943,-0.36074018,0.043065652
2017-05-23 00:00:00+00,LONG,796,0.9782608695652174,0.5941,0.5789144,0.020825244
2017-05-24 00:00:00+00,LONG,1270,0.9310344827586207,0.6809,-0.6138249,0.007859416
2017-05-30 00:00:00+00,LONG,3244,1.0,0.9819,0.53612924,0.011976083
2017-05-31 00:00:00+00,LONG,2107,0.8669019117220595,0.0201,-0.8466606,0.005101802
2017-06-06 00:00:00+00,LONG,2175,1.0,0.739,0.81180817,0.019260006
2017-06-08 00:00:00+00,LONG,2175,0.9565217391304348,0.7087,0.89229107,0.020603802
2017-06-16 00:00:00+00,LONG,2731,0.37514885029860806,0.5623,-0.43523097,0.005907886
2017-06-19 00:00:00+00,LONG,1694,0.975,0.8459,-0.7910249,0.016008444
2017-06-20 00:00:00+00,LONG,2550,1.0,0.447,-0.24478218,0.0046589705
2017-06-20 00:00:00+00,LONG,3716,0.7544283890440387,0.3434,0.21421763,0.022368394
2017-06-20 00:00:00+00,LONG,1694,0.95,0.8199,0.78102034,0.014589056
2017-06-21 00:00:00+00,LONG,1244,1.0,0.5149,-0.8586767,0.0049400553
2017-06-21 00:00:00+00,LONG,3716,0.9268292682926829,0.3424,0.8260447,0.023986759
2017-06-22 00:00:00+00,LONG,3556,1.0,1.1081,-0.3052863,0.010895839
2017-06-22 00:00:00+00,LONG,1694,0.9,0.8459,-0.30397096,0.008730867
2017-06-23 00:00:00+00,LONG,2159,0.0,0.4073,-0.07800532,0.048092958
2017-06-23 00:00:00+00,LONG,3573,0.2856749899451824,0.2406,0.76220125,0.0026653293
2017-06-23 00:00:00+00,LONG,3716,0.5524884003785516,0.3435,-0.51435053,0.009750173
2017-06-26 00:00:00+00,LONG,2159,0.0,0.4065,0.08430164,0.03043908
2017-06-27 00:00:00+00,LONG,2159,0.0,0.4096,0.7981978,0.0076150293
2017-07-03 00:00:00+00,LONG,2116,0.0,0.3919,0.044718802,0.0040466385
2017-07-05 00:00:00+00,LONG,1879,0.3439959088105037,0.0719,0.099657096,0.013510253
2017-07-06 00:00:00+00,LONG,1112,1.0,0.2566,-0.13174337,0.009062408
2017-07-06 00:00:00+00,LONG,1879,0.8928571428571429,0.0727,0.14178383,0.0064344937
2017-07-11 00:00:00+00,LONG,2643,0.0,0.7465,-0.11844347,0.005337701
2017-07-11 00:00:00+00,LONG,2961,1.0,1.0005,0.93268335,0.003452854
2017-07-13 00:00:00+00,LONG,2099,0.0,0.7513,0.41407147,0.0034454444
2017-07-13 00:00:00+00,LONG,663,0.36499451963881213,1.3377,0.19819768,0.00862921
2017-07-13 00:00:00+00,LONG,1633,0.0,0.7548,-0.18177119,0.006782776
2017-07-28 00:00:00+00,LONG,3907,0.6100586699495071,0.0846,-0.14670822,0.0071438015
2017-07-31 00:00:00+00,LONG,3907,0.9821428571428571,0.0853,-0.004910472,0.007208069
2017-08-01 00:00:00+00,LONG,1667,0.526191061984087,0.8615,0.26477298,0.014676895
2017-08-01 00:00:00+00,LONG,3907,0.6234898422911529,0.0851,0.31745183,0.012592049
2017-08-02 00:00:00+00,LONG,2710,1.0,0.0844,-0.47909003,0.005788301
2017-08-02 00:00:00+00,LONG,1667,0.5235504513118586,0.8463,0.29249236,0.011221221
2017-08-02 00:00:00+00,LONG,3907,0.6153975774265494,0.0827,0.2535961,0.005512933
2017-08-10 00:00:00+00,LONG,3882,0.19222655977445216,0.5457,0.54569817,0.025156787
2017-08-11 00:00:00+00,LONG,4194,0.8896077001897629,0.0804,-0.08946732,0.0023643868
2017-08-11 00:00:00+00,LONG,262,0.0,1.1506,0.24458368,0.015106568
2017-08-11 00:00:00+00,LONG,3065,1.0,1.0628,0.83296025,0.017169181
2017-08-14 00:00:00+00,LONG,262,0.0,1.1574,0.16439825,0.0038625614
2017-08-15 00:00:00+00,LONG,4137,0.7790846095684812,1.3719,-0.3449549,0.019537276
2017-08-15 00:00:00+00,LONG,304,0.9672131147540983,1.5516,0.22359179,0.010073702
2017-08-16 00:00:00+00,LONG,2504,1.0,0.0217,0.39911637,0.019849023
2017-08-16 00:00:00+00,LONG,1790,0.3798530791881011,0.5408,-0.18498868,0.004511709
2017-08-17 00:00:00+00,LONG,304,0.9344262295081968,1.5504,-0.38913402,0.0063809976
2017-08-18 00:00:00+00,LONG,2070,0.0,0.072,-0.8721046,0.0037787268
2017-08-18 00:00:00+00,LONG,394,0.5696649372466003,1.5768,0.5871085,0.0069323205
2017-08-18 00:00:00+00,LONG,845,0.47355635913843636,0.0773,-0.31155658,0.014782637
2017-08-18 00:00:00+00,LONG,3116,0.9743589743589743,0.7101,0.36879244,0.043075565
2017-08-18 00:00:00+00,LONG,1260,0.5801377488243104,0.0919,-0.13433096,0.0042962655
2017-08-18 00:00:00+00,LONG,3538,0.8971637342755253,0.1861,0.06553858,0.0034263236
2017-08-18 00:00:00+00,LONG,1740,0.7875065640303932,1.0444,0.44114769,0.0046938723
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,0.5353,0.44340074,0.008042124
2017-08-21 00:00:00+00,LONG,2055,1.0,0.0849,0.6087065,0.02098731
2017-08-21 00:00:00+00,LONG,50,0.6604168985294501,0.1174,0.44802585,0.011695877
2017-08-21 00:00:00+00,LONG,845,0.45656318921993955,0.0773,-0.26843336,0.003017762
2017-08-21 00:00:00+00,LONG,3116,0.9487179487179487,0.7073,-0.6237113,0.04069149
2017-08-21 00:00:00+00,LONG,1260,0.5788070078007509,0.0913,0.2684047,0.0023215427
2017-08-21 00:00:00+00,LONG,1462,0.9696785342468658,0.0722,0.38369054,0.015576325
2017-08-21 00:00:00+00,LONG,1740,0.7686226255735223,1.0457,-0.9084746,0.005330502
2017-08-21 00:00:00+00,LONG,2042,1.0,0.102,0.31393847,0.0038647477
2017-08-22 00:00:00+00,LONG,394,0.5889622751649404,1.5754,-0.2040607,0.005782865
2017-08-22 00:00:00+00,LONG,3116,0.9230769230769231,0.7044,-0.28320423,0.02460538
2017-08-22 00:00:00+00,LONG,3538,0.8424674255521274,0.1847,-0.1771181,0.0023132972
2017-08-23 00:00:00+00,LONG,394,0.5592023513702968,1.5857,-0.10487314,0.0033002612
2017-08-23 00:00:00+00,LONG,1072,0.8261957132583939,1.4889,-0.2443119,0.0062683355
2017-08-23 00:00:00+00,LONG,3501,0.9787234042553191,0.0782,-0.8458249,0.026239432
2017-08-24 00:00:00+00,LONG,3116,0.8717948717948718,0.6969,-0.032740384,0.00667585
2017-08-24 00:00:00+00,LONG,3501,0.9574468085106383,0.078,-0.2153682,0.012085537
2017-08-28 00:00:00+00,LONG,1453,0.0,0.4334,0.019209275,0.016239801
2017-08-29 00:00:00+00,LONG,1453,0.0,0.428,0.28125122,0.011787402
2017-08-29 00:00:00+00,LONG,3895,0.0,1.154,-0.7104074,0.015329637
2017-08-30 00:00:00+00,LONG,2569,1.0,0.6309,0.03573223,0.004950624
2017-09-06 00:00:00+00,LONG,3684,0.8175537259670791,0.1024,-0.25537091,0.026269417
2017-09-07 00:00:00+00,LONG,3293,1.0,0.0662,-0.6606272,0.018073304
2017-09-07 00:00:00+00,LONG,3684,0.7581041951085343,0.1019,0.30654028,0.009392794
2017-09-08 00:00:00+00,LONG,3293,0.9782608695652174,0.0669,0.11857288,0.015835222
2017-09-08 00:00:00+00,LONG,3684,0.7332124220767315,0.1032,-0.5104716,0.0041805096
2017-09-20 00:00:00+00,LONG,3378,0.7100469618751636,1.4764,-0.31952655,0.010658673
2017-09-25 00:00:00+00,LONG,643,1.0,0.8924,-0.23576607,0.014419993
2017-09-25 00:00:00+00,LONG,3013,0.6353460180258016,0.2456,0.037949767,0.01899872
2017-09-26 00:00:00+00,LONG,3013,0.9565217391304348,0.2457,0.14813748,0.0040987623
2017-09-27 00:00:00+00,LONG,2151,1.0,1.437,0.45573765,0.0037566305
2017-09-28 00:00:00+00,LONG,270,0.08329680714712931,0.1472,-0.64693475,0.006217737
2017-09-28 00:00:00+00,LONG,1210,0.0,0.7056,0.44557473,0.004375826
2017-09-28 00:00:00+00,LONG,1411,1.0,0.7404,-0.04675133,0.01280408
2017-09-28 00:00:00+00,LONG,3614,0.48653881190657444,0.1061,0.3553588,0.0057371436
2017-09-29 00:00:00+00,LONG,1210,0.0,0.7057,0.1293812,0.0029996654
2017-10-20 00:00:00+00,LONG,2938,0.0,0.1005,-0.56342447,0.022409827
2017-10-23 00:00:00+00,LONG,2938,0.0,0.0998,-0.10403636,0.020501394
2017-10-24 00:00:00+00,LONG,2938,0.0,0.0993,0.04037382,0.011300491
2017-10-25 00:00:00+00,LONG,2938,0.0,0.0996,0.32767907,0.006774915
2017-10-26 00:00:00+00,LONG,2085,0.33888088527054466,0.5627,-0.82919556,0.018719183
2017-10-30 00:00:00+00,LONG,2085,0.341507208456063,0.2416,-0.78242695,0.005827478
2017-10-30 00:00:00+00,LONG,788,0.95,0.471,-0.82872915,0.012292683
2017-10-30 00:00:00+00,LONG,4072,1.0,1.3396,0.20516782,0.0035271547
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,0.2576,-0.32798722,0.0036300728
2017-10-31 00:00:00+00,LONG,1514,0.0,0.2018,-0.13189983,0.0062451973
2017-11-02 00:00:00+00,LONG,2085,0.76,0.2043,0.08950098,0.00842413
2017-11-06 00:00:00+00,LONG,773,1.0,0.7059,-0.38199526,0.021842897
2017-11-07 00:00:00+00,LONG,2665,0.0,0.3243,0.22329472,0.010597759
2017-11-07 00:00:00+00,LONG,773,0.9833333333333333,0.7087,-0.43130443,0.005938204
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,0.0674,0.0029549429,0.043247655
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,0.0811,0.5908607,0.021340134
2017-11-09 00:00:00+00,LONG,2776,1.0,0.2921,-0.04619507,0.012031021
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,0.0821,-0.8997755,0.018541444
2017-11-15 00:00:00+00,LONG,2070,1.0,0.0646,0.053056736,0.041437987
2017-11-15 00:00:00+00,LONG,2930,1.0,0.0744,0.46567398,0.056047242
2017-11-15 00:00:00+00,LONG,974,0.4756323154399605,0.0848,0.55434746,0.018883234
2017-11-15 00:00:00+00,LONG,1064,0.5294617722314884,0.7079,-0.2839413,0.004361241
2017-11-15 00:00:00+00,LONG,3686,0.630333165504588,0.0574,-0.5864895,0.02904814
2017-11-15 00:00:00+00,LONG,3828,1.0,0.0926,-0.12426413,0.0072735446
2017-11-15 00:00:00+00,LONG,3851,1.0,0.3241,0.2866412,0.02688778
2017-11-16 00:00:00+00,LONG,2930,0.9811320754716981,0.0714,-0.78420573,0.0063646873
2017-11-16 00:00:00+00,LONG,1260,0.46296693065522637,0.0803,0.04931365,0.011624762
2017-11-16 00:00:00+00,LONG,3466,0.2255168013226127,0.4981,-0.14349979,0.003030026
2017-11-17 00:00:00+00,LONG,2070,0.0,0.0584,-0.13238889,0.01068727
2017-11-20 00:00:00+00,LONG,2070,0.0,0.0625,-0.014494111,0.012781907
2017-11-21 00:00:00+00,LONG,2070,0.9259259259259259,0.0614,-0.009996465,0.00721727
2017-11-21 00:00:00+00,LONG,845,0.09132642674211924,0.0886,-0.48716474,0.0039190836
2017-11-24 00:00:00+00,LONG,2936,0.25539772092174723,0.065,0.02807624,0.004018188
2017-12-05 00:00:00+00,LONG,2285,0.5165848032783367,0.3235,0.94143105,0.02425317
2017-12-05 00:00:00+00,LONG,2393,0.0,0.381,0.14479348,0.007107718
2017-12-05 00:00:00+00,LONG,988,1.0,0.317,-0.21415244,0.005727387
2017-12-05 00:00:00+00,LONG,1074,0.0,0.3948,-0.7248303,0.020494029
2017-12-05 00:00:00+00,LONG,4083,0.9767441860465116,0.1232,0.5182924,0.012790582
2017-12-06 00:00:00+00,LONG,2393,0.0,0.3699,-0.7782898,0.004350997
2017-12-06 00:00:00+00,LONG,1074,0.0,0.3834,0.165383,0.0112416735
2017-12-06 00:00:00+00,LONG,1552,0.0,0.4674,-0.043194786,0.04183745
2017-12-06 00:00:00+00,LONG,4083,0.5046371585829128,0.1188,-0.54250836,0.014241073
2017-12-07 00:00:00+00,LONG,88,0.0,0.8585,0.08963716,0.013559612
2017-12-07 00:00:00+00,LONG,2285,0.49141770739667556,0.2943,0.5371532,0.014710449
2017-12-07 00:00:00+00,LONG,3556,0.0,1.3966,0.25877705,0.00440558
2017-12-07 00:00:00+00,LONG,1888,0.33030199602305327,0.4922,-0.06267857,0.0025822164
2017-12-08 00:00:00+00,LONG,3556,0.0,1.3698,-0.12493723,0.01642758
2017-12-08 00:00:00+00,LONG,1888,0.9705882352941176,0.4889,-0.32490125,0.006249295
2017-12-11 00:00:00+00,LONG,2285,0.4583221852356679,0.2058,-0.017611008,0.0030005802
2017-12-14 00:00:00+00,LONG,629,0.6706494243235624,1.4698,0.04708295,0.0040819007
2017-12-14 00:00:00+00,LONG,3694,0.0,0.0773,-0.55733484,0.0041719065
2018-02-05 00:00:00+00,LONG,2055,0.0,0.1443,-0.123485446,0.005914914
2018-02-05 00:00:00+00,LONG,50,0.0,0.1062,-0.011999325,0.008496643
2018-02-05 00:00:00+00,LONG,3703,0.0,0.1349,0.8787039,0.024295269
2018-02-06 00:00:00+00,LONG,2066,0.3446960909202918,0.2739,0.6631169,0.0023323812
2018-02-06 00:00:00+00,LONG,663,0.43257232199079315,0.7209,0.5145283,0.008584483
2018-02-06 00:00:00+00,LONG,3040,0.0,0.6479,0.3578402,0.0034277595
2018-02-07 00:00:00+00,LONG,663,0.35040023848841273,0.7245,-0.21498705,0.0050604367
2018-02-08 00:00:00+00,LONG,2253,0.6518621539614062,0.8426,0.7211502,0.01529864
2018-02-08 00:00:00+00,LONG,245,0.32111681387347407,0.8195,-0.058273744,0.023811717
2018-02-08 00:00:00+00,LONG,374,0.755302969143628,0.3782,0.14329696,0.026861325
2018-02-08 00:00:00+00,LONG,388,1.0,1.4391,0.09884987,0.025529047
2018-02-08 00:00:00+00,LONG,2534,0.0,0.4296,0.6959334,0.012084683
2018-02-08 00:00:00+00,LONG,663,0.4024352202479051,0.7368,0.26559836,0.014654817
2018-02-08 00:00:00+00,LONG,3100,1.0,0.1826,0.70666105,0.016301904
2018-02-08 00:00:00+00,LONG,1537,0.7915319153667554,0.4385,-0.32427084,0.021519559
2018-02-08 00:00:00+00,LONG,4079,0.6932790180916016,0.0833,-0.1418967,0.022847585
2018-02-09 00:00:00+00,LONG,11,0.7097788723736788,0.3401,-0.33545038,0.020976137
2018-02-09 00:00:00+00,LONG,248,0.0,0.4187,-0.36747563,0.012250153
2018-02-09 00:00:00+00,LONG,2305,1.0,0.1991,-0.54189885,0.012250752
2018-02-09 00:00:00+00,LONG,262,1.0,0.6897,-0.12500393,0.013632766
2018-02-09 00:00:00+00,LONG,502,0.38025946348982664,0.0427,-0.06838738,0.01060232
2018-02-09 00:00:00+00,LONG,622,0.0,1.3129,-0.61956066,0.035095334
2018-02-09 00:00:00+00,LONG,663,0.39167566760922723,0.714,0.39996958,0.01029047
2018-02-09 00:00:00+00,LONG,708,0.39941520032968536,0.3614,0.39449632,0.012875211
2018-02-09 00:00:00+00,LONG,739,0.5348263040539325,0.76,0.0027098735,0.011397175
2018-02-09 00:00:00+00,LONG,780,0.28870528465148004,0.4677,0.08341409,0.0198938
2018-02-09 00:00:00+00,LONG,874,0.9714285714285714,0.1131,-0.3786726,0.0055076713
2018-02-09 00:00:00+00,LONG,1043,0.4717163433823472,0.0819,-0.09488479,0.0032546439
2018-02-09 00:00:00+00,LONG,1205,0.5553070866240305,0.9018,-0.22351587,0.017858941
2018-02-09 00:00:00+00,LONG,3283,0.8353315224005384,0.6292,0.09088112,0.039137606
2018-02-09 00:00:00+00,LONG,3287,0.8421038150814704,0.0664,0.37983137,0.019061381
2018-02-09 00:00:00+00,LONG,3335,0.7807225110559393,0.5919,0.2792383,0.03790691
2018-02-09 00:00:00+00,LONG,1454,0.0,0.5873,0.2882488,0.010758237
2018-02-09 00:00:00+00,LONG,3686,0.6860224695497487,0.0902,0.483828,0.03199862
2018-02-09 00:00:00+00,LONG,3830,1.0,0.4301,0.3242077,0.01980868
2018-02-09 00:00:00+00,LONG,4079,0.5878998468533148,0.0851,0.7560424,0.002689515
2018-02-12 00:00:00+00,LONG,622,0.0,1.4034,-0.35562915,0.019609515
2018-02-12 00:00:00+00,LONG,663,0.34993659356592455,0.7609,-0.41974887,0.003477908
2018-02-12 00:00:00+00,LONG,708,0.36845397295450577,0.3853,-0.4797033,0.0060852543
2018-02-12 00:00:00+00,LONG,2778,0.6493556862403421,0.2521,0.0915577,0.01124527
2018-02-12 00:00:00+00,LONG,1205,0.9818181818181818,0.9076,-0.52239364,0.0027287095
2018-02-12 00:00:00+00,LONG,3335,0.6959008844154642,0.5686,-0.35082918,0.023907539
2018-02-12 00:00:00+00,LONG,3683,0.6138769966260086,0.3071,-0.22784878,0.012593766
2018-02-13 00:00:00+00,LONG,622,0.0,1.3914,-0.030306805,0.017481368
2018-02-13 00:00:00+00,LONG,663,0.3721920883773342,0.7527,-0.492879,0.006374165
2018-02-13 00:00:00+00,LONG,708,0.5249049946134151,0.3829,-0.73271024,0.0026184851
2018-02-13 00:00:00+00,LONG,3109,0.9459459459459459,0.0502,0.067952104,0.019124249
2018-02-13 00:00:00+00,LONG,1205,0.4148276052626988,0.9052,-0.3430167,0.0057413797
2018-02-13 00:00:00+00,LONG,3283,0.7355035071491061,0.6232,-0.24900451,0.009589155
2018-02-13 00:00:00+00,LONG,3335,0.6613022133776397,0.5845,-0.16508223,0.017170118
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,0.0747,-0.25255722,0.017693559
2018-02-13 00:00:00+00,LONG,3694,0.0,0.108,-0.069189444,0.0024488417
2018-02-14 00:00:00+00,LONG,708,0.44884305654172635,0.3744,0.7069127,0.003955225
2018-02-14 00:00:00+00,LONG,2778,0.7004195213094316,0.2473,-0.28139207,0.00848106
2018-02-14 00:00:00+00,LONG,3686,0.6310195908306611,0.0749,0.44075033,0.0060905307
2018-02-14 00:00:00+00,LONG,3763,0.0,0.1093,-0.049068198,0.00990628
2018-03-01 00:00:00+00,LONG,2107,0.5760664866000196,0.0707,0.12220111,0.026829902
2018-03-01 00:00:00+00,LONG,88,0.40861962779677563,0.7285,0.52969736,0.02078812
2018-03-02 00:00:00+00,LONG,88,0.5573656816490233,0.7192,-0.7278034,0.023484813
2018-03-05 00:00:00+00,LONG,88,0.604578886534329,0.715,0.2478759,0.008884853
2018-03-07 00:00:00+00,LONG,2961,1.0,0.9833,0.30503586,0.007089643
2018-03-12 00:00:00+00,LONG,1114,0.0,0.3843,-0.1994195,0.010708589
2018-03-23 00:00:00+00,LONG,862,1.0,0.0541,0.17922203,0.006867158
2018-03-26 00:00:00+00,LONG,920,0.6255242283540224,0.0342,-0.30849022,0.0051042363
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,0.0488,0.16411863,0.041082848
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,1.0765,-0.425141,0.015448626
2018-04-03 00:00:00+00,LONG,157,0.22498545576802628,0.0226,0.3457905,0.0037021937
2018-04-04 00:00:00+00,LONG,2345,0.7550770277904809,1.5872,0.14687242,0.028835978
2018-04-04 00:00:00+00,LONG,838,0.37653399300799445,0.7168,-0.16823079,0.015344494
2018-04-05 00:00:00+00,LONG,2345,0.6705519299419833,1.5926,0.22318058,0.006812426
2018-04-06 00:00:00+00,LONG,838,0.42074974275610805,0.7091,-0.03580489,0.005414898
2018-04-09 00:00:00+00,LONG,157,0.1963214199741348,0.0223,-0.5488179,0.0025587108
2018-04-09 00:00:00+00,LONG,1381,0.22235992246170444,0.0274,-0.23756514,0.010668081
2018-04-10 00:00:00+00,LONG,158,0.0,0.0327,0.26835155,0.031549614
2018-04-11 00:00:00+00,LONG,157,0.2304899353237287,0.0224,0.3299882,0.0053877872
2018-04-11 00:00:00+00,LONG,158,0.0,0.0324,0.37849584,0.016978523
2018-05-02 00:00:00+00,LONG,2127,1.0,0.8873,0.56857336,0.005089936
2018-05-02 00:00:00+00,LONG,1404,0.0,0.4491,0.26121357,0.022100506
2018-05-03 00:00:00+00,LONG,1404,0.0,0.441,0.08731328,0.004600618
2018-05-03 00:00:00+00,LONG,3763,0.799235953795238,0.2268,0.22618403,0.029634012
2018-05-07 00:00:00+00,LONG,3763,0.8600828626109809,0.2204,-0.46152586,0.011416456
2018-05-08 00:00:00+00,LONG,3652,0.44105141264937603,0.4719,-0.5668075,0.038048957
2018-05-08 00:00:00+00,LONG,3763,0.8876803535944907,0.2166,0.15026468,0.020778172
2018-05-09 00:00:00+00,LONG,3646,0.0,0.1863,-0.0025022295,0.013619275
2018-05-09 00:00:00+00,LONG,3652,0.43233267493472866,0.4758,-0.5526734,0.013856919
2018-05-09 00:00:00+00,LONG,3763,0.7684377154683226,0.2201,-0.048389874,0.002813688
2018-05-17 00:00:00+00,LONG,2497,0.6918426938108824,0.9636,0.58840483,0.012857397
2018-06-01 00:00:00+00,LONG,2761,0.0,1.499,-0.11283501,0.04207765
2018-06-06 00:00:00+00,LONG,1039,1.0,1.532,0.23065473,0.0030935672
2018-06-07 00:00:00+00,LONG,3067,1.0,1.0651,-0.08171343,0.024161903
2018-06-08 00:00:00+00,LONG,3067,0.9523809523809523,1.0677,-0.28326076,0.011917338
2018-06-11 00:00:00+00,LONG,2617,0.5113631369649544,1.2892,-0.031184638,0.004155758
2018-06-11 00:00:00+00,LONG,796,0.9555555555555556,0.4862,0.63900787,0.010050849
2018-06-11 00:00:00+00,LONG,3067,0.9047619047619048,1.0756,0.0075086458,0.009987054
2018-06-19 00:00:00+00,LONG,2986,0.0,0.0206,0.47547308,0.0028244678
2018-06-22 00:00:00+00,LONG,2863,0.5492111724711877,1.0629,0.20598055,0.0022952843
2018-06-25 00:00:00+00,LONG,2230,0.0,0.7189,0.07373965,0.011504039
2018-06-25 00:00:00+00,LONG,3947,0.6484563662131738,0.6064,0.36191022,0.012160111
2018-06-26 00:00:00+00,LONG,335,0.2678332487524355,0.0239,-0.8422862,0.0143613955
2018-06-27 00:00:00+00,LONG,335,0.0,0.0252,0.6726459,0.009213015
2018-06-27 00:00:00+00,LONG,2863,0.5546024389113445,1.3324,-0.46425375,0.0077415165
