time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,dist_lower_bb_50_2.0_df055
2014-10-17 00:00:00+00,LONG,1454,0.9473684210526316,-0.6876642,0.023650637
2014-10-17 00:00:00+00,LONG,3519,0.975,-0.4624258,0.0013422169
2014-10-17 00:00:00+00,LONG,1474,0.46921544795087394,-0.68971723,-0.002128838
2014-10-17 00:00:00+00,LONG,3556,0.0,-0.42241767,0.009391226
2014-10-17 00:00:00+00,LONG,3612,0.975,-0.033925354,-0.0042255884
2014-10-17 00:00:00+00,LONG,3645,0.9636363636363636,0.16372897,-0.002738103
2014-10-17 00:00:00+00,LONG,3648,0.8497802371602023,-0.063279904,0.013561019
2014-10-17 00:00:00+00,LONG,3694,0.5755141988938952,-0.74313605,0.03179949
2014-10-17 00:00:00+00,LONG,1650,0.92,-0.24077757,-3.8739807E-5
2014-10-17 00:00:00+00,LONG,3754,0.9512195121951219,-0.14376043,0.015990142
2014-10-17 00:00:00+00,LONG,1715,0.0,-0.39894554,4.003942E-4
2014-10-17 00:00:00+00,LONG,3763,0.0,-0.319113,0.019087687
2014-10-17 00:00:00+00,LONG,3791,0.0,-0.63032037,0.0059319935
2014-10-17 00:00:00+00,LONG,3831,0.0,-1.1287405,0.014130477
2014-10-17 00:00:00+00,LONG,3838,0.48149410300541257,-0.43562272,-0.0046463343
2014-10-17 00:00:00+00,LONG,3923,0.9818181818181818,-0.36379454,0.0075390334
2014-10-17 00:00:00+00,LONG,1919,0.0,-1.0020298,0.012788669
2014-10-17 00:00:00+00,LONG,4016,0.5670385732830113,-1.1007369,0.0038100386
2014-10-17 00:00:00+00,LONG,4020,0.8628488586931987,-0.08615319,0.0047597457
2014-10-17 00:00:00+00,LONG,1985,0.3278352428327914,-1.2315271,0.014073553
2014-10-17 00:00:00+00,LONG,4059,0.0,-0.3475494,-0.0028390177
2014-10-17 00:00:00+00,LONG,4083,0.6164203502554646,0.016152218,0.013805141
2014-10-20 00:00:00+00,LONG,52,0.9268292682926829,-0.07055388,-4.5206115E-4
2014-10-20 00:00:00+00,LONG,2119,0.6404507701544123,-0.027423091,-2.0937971E-4
2014-10-20 00:00:00+00,LONG,135,0.9523809523809523,0.08676009,0.013899781
2014-10-20 00:00:00+00,LONG,4237,0.0,-0.17940947,0.012947994
2014-10-20 00:00:00+00,LONG,2270,0.8625498036688305,0.33523118,-0.004436063
2014-10-20 00:00:00+00,LONG,2393,0.9459459459459459,0.3186387,0.01858237
2014-10-20 00:00:00+00,LONG,2430,0.0,0.1147589,0.008170946
2014-10-20 00:00:00+00,LONG,2553,0.4527429425491053,-0.19855793,0.025482744
2014-10-20 00:00:00+00,LONG,516,0.6191048128261089,-0.23030216,0.0020673224
2014-10-20 00:00:00+00,LONG,523,0.0,-0.7426945,0.030334884
2014-10-20 00:00:00+00,LONG,836,0.0,-0.51128864,0.030078018
2014-10-20 00:00:00+00,LONG,2971,0.95,0.12603545,-0.0040361634
2014-10-20 00:00:00+00,LONG,959,0.9210526315789473,0.44530353,0.013861114
2014-10-20 00:00:00+00,LONG,988,0.8148148148148149,0.2361659,-0.003338645
2014-10-20 00:00:00+00,LONG,3046,0.8193397928550064,-0.18653381,2.8627986E-4
2014-10-20 00:00:00+00,LONG,3098,0.0,-0.53999317,-0.006386549
2014-10-20 00:00:00+00,LONG,3130,0.0,-0.19283342,5.4979185E-4
2014-10-20 00:00:00+00,LONG,3216,0.43523328715252385,-0.49413994,0.013911914
2014-10-20 00:00:00+00,LONG,1191,0.6808693216335026,-0.23119774,-0.0028086226
2014-10-20 00:00:00+00,LONG,3244,0.0,-0.28240836,-0.0038136817
2014-10-20 00:00:00+00,LONG,1306,0.0,0.120002754,0.0044858567
2014-10-20 00:00:00+00,LONG,3359,0.6596015840469192,-0.14794773,-0.0056369985
2014-10-20 00:00:00+00,LONG,1368,0.5352068360334689,-0.4821527,-0.00193489
2014-10-20 00:00:00+00,LONG,1383,0.4077934254929586,-0.017655905,0.006740652
2014-10-20 00:00:00+00,LONG,3487,0.0,-0.7430538,0.002736976
2014-10-20 00:00:00+00,LONG,1447,0.5123730042673897,-0.50221175,0.016126394
2014-10-20 00:00:00+00,LONG,1454,0.9268292682926829,0.1092641,0.0061982144
2014-10-20 00:00:00+00,LONG,3648,0.9523809523809523,0.13508731,-0.0056231595
2014-10-20 00:00:00+00,LONG,3694,0.0,-0.4364885,0.016517857
2014-10-20 00:00:00+00,LONG,1677,0.0,-0.78734356,0.022980845
2014-10-20 00:00:00+00,LONG,1715,0.0,0.4065553,-0.0023832072
2014-10-20 00:00:00+00,LONG,3791,0.631691606683868,0.06351395,-0.0015235313
2014-10-20 00:00:00+00,LONG,1745,0.9012334267812503,-1.2668909,0.013716053
2014-10-20 00:00:00+00,LONG,3831,0.0,0.23716545,0.013940316
2014-10-20 00:00:00+00,LONG,3923,0.45242742884062165,-0.1589407,0.0046620374
2014-10-20 00:00:00+00,LONG,1919,0.0,-0.58493936,-0.002885969
2014-10-20 00:00:00+00,LONG,1927,0.5779046900473477,-0.15209384,0.010226581
2014-10-20 00:00:00+00,LONG,4020,0.7572308302801996,0.1491334,0.0018274765
2014-10-20 00:00:00+00,LONG,1985,0.3407425283169757,0.26123777,0.0048973514
2014-10-20 00:00:00+00,LONG,4083,0.601318302935138,-0.42556605,-0.004219938
2014-10-21 00:00:00+00,LONG,2553,0.4107416383073165,-0.49337175,0.005108321
2014-10-21 00:00:00+00,LONG,2640,0.0,-0.50065464,0.06833251
2014-10-21 00:00:00+00,LONG,836,0.0,-0.27351898,0.0040981453
2014-10-21 00:00:00+00,LONG,3694,0.0,0.18960725,6.765834E-4
2014-10-21 00:00:00+00,LONG,1677,0.0,0.041140765,0.006969333
2014-10-21 00:00:00+00,LONG,1927,0.23903741574336665,0.21746816,-0.0064900634
2014-10-22 00:00:00+00,LONG,135,0.9047619047619048,-0.6359561,0.005589943
2014-10-22 00:00:00+00,LONG,411,0.7323946381339682,0.38944665,-0.0058808816
2014-10-22 00:00:00+00,LONG,2553,0.2148058343211152,-0.6530921,0.0032801724
2014-10-22 00:00:00+00,LONG,516,0.3763761669683718,0.08512798,-0.0045274575
2014-10-22 00:00:00+00,LONG,523,0.0,-0.044687003,0.009715705
2014-10-22 00:00:00+00,LONG,2640,0.0,-0.62013906,0.032990247
2014-10-22 00:00:00+00,LONG,836,0.0,-0.7393041,8.7642577E-4
2014-10-22 00:00:00+00,LONG,881,0.28330037986052575,-1.1190336,5.9752417E-4
2014-10-22 00:00:00+00,LONG,2990,0.6937128358678877,0.12505895,0.0496173
2014-10-22 00:00:00+00,LONG,959,0.868421052631579,-0.52167857,-0.0064246496
2014-10-22 00:00:00+00,LONG,3216,0.0,-0.98214203,-0.0043765493
2014-10-22 00:00:00+00,LONG,3335,0.4800241723694168,0.4555779,0.021048507
2014-10-22 00:00:00+00,LONG,1306,0.0,9.7005017E-4,0.0015432906
2014-10-22 00:00:00+00,LONG,1383,0.0,-0.08019104,-0.0031232443
2014-10-22 00:00:00+00,LONG,3694,0.0,-0.67222184,0.0043183174
2014-10-22 00:00:00+00,LONG,1927,0.3032474695262193,-0.35013607,0.0077662207
2014-10-23 00:00:00+00,LONG,2391,0.0,0.17617247,-0.0063248263
2014-10-23 00:00:00+00,LONG,424,0.2027635393296491,0.38937226,-0.004977248
2014-10-23 00:00:00+00,LONG,2553,0.210350390433566,0.28381437,-0.005135641
2014-10-23 00:00:00+00,LONG,2640,0.0,-0.3210733,3.0213402E-4
2014-10-23 00:00:00+00,LONG,594,0.2481026553558136,0.02443129,-0.0016619791
2014-10-23 00:00:00+00,LONG,2728,0.5453963414798493,-0.23214091,7.2914007E-4
2014-10-23 00:00:00+00,LONG,2990,0.612712424953343,-0.64468056,0.028118564
2014-10-23 00:00:00+00,LONG,3487,0.0,0.04866073,-0.0059481757
2014-10-23 00:00:00+00,LONG,1927,0.2697505276465788,-0.26473665,-0.0039520557
2014-10-24 00:00:00+00,LONG,844,0.31268051427989113,-0.5229415,0.012329653
2014-10-24 00:00:00+00,LONG,2990,0.47957932055793023,0.5101669,0.010461803
2014-10-24 00:00:00+00,LONG,3646,0.0,-0.6931981,-0.0032259885
2014-10-27 00:00:00+00,LONG,523,0.0,0.59437066,-0.004592988
2014-10-27 00:00:00+00,LONG,2990,0.44659049944810086,-0.78422123,8.32801E-4
2014-10-27 00:00:00+00,LONG,1927,0.2645238093689813,0.1582994,-0.0022819084
2014-10-28 00:00:00+00,LONG,220,0.9259259259259259,-0.27189174,-0.0022992413
2014-10-29 00:00:00+00,LONG,220,0.8888888888888888,-0.004878236,-0.003365351
2014-10-30 00:00:00+00,LONG,1927,0.4167056790260871,0.57486093,-0.005040007
2014-11-05 00:00:00+00,LONG,2125,0.2248390514979339,-0.21402505,0.084375486
2014-11-05 00:00:00+00,LONG,88,1.0,-0.23498476,0.048158564
2014-11-06 00:00:00+00,LONG,1,0.0,-0.09950992,0.08809946
2014-11-06 00:00:00+00,LONG,88,0.44494116009859236,-1.0874733,-0.0061381888
2014-11-06 00:00:00+00,LONG,2898,0.0,0.10622112,0.003059992
2014-11-07 00:00:00+00,LONG,1,0.0,-0.18692087,0.07592086
2014-11-07 00:00:00+00,LONG,273,1.0,-0.43331566,-0.0045184046
2014-11-07 00:00:00+00,LONG,3748,0.36781834250066403,0.12357928,0.009971649
2014-11-10 00:00:00+00,LONG,1,0.0,-0.2757133,0.042675965
2014-11-10 00:00:00+00,LONG,3137,0.9090909090909091,-0.8039711,0.0150038805
2014-11-10 00:00:00+00,LONG,1551,0.0,-0.068337016,0.08159646
2014-11-10 00:00:00+00,LONG,3748,0.20649133211315596,0.07763123,4.229075E-4
2014-11-11 00:00:00+00,LONG,1,0.0,-0.1913487,0.02112239
2014-11-11 00:00:00+00,LONG,3137,0.0,-1.0004606,0.0062325075
2014-11-11 00:00:00+00,LONG,1551,0.0,0.07796876,0.06160351
2014-11-12 00:00:00+00,LONG,1,0.0,0.69425285,0.007744416
2014-11-12 00:00:00+00,LONG,1551,0.0,-0.34741065,0.048431434
2014-11-12 00:00:00+00,LONG,1552,0.04019966811901969,-0.05861031,0.049357947
2014-11-13 00:00:00+00,LONG,1551,0.0,0.17554863,0.02719879
2014-11-13 00:00:00+00,LONG,1552,0.01933842544049144,-0.16149108,0.029304035
2014-11-14 00:00:00+00,LONG,1551,0.0,0.115049,0.015578802
2014-11-14 00:00:00+00,LONG,1552,0.0,0.18247725,0.016276862
2014-11-14 00:00:00+00,LONG,1752,0.7505177104840997,-0.6023788,0.030470436
2014-11-17 00:00:00+00,LONG,2582,0.42334197884854213,-1.17349,0.014357072
2014-11-17 00:00:00+00,LONG,1236,1.0,0.26155436,-7.31393E-4
2014-11-17 00:00:00+00,LONG,1551,0.0,-0.04704638,-0.005633214
2014-11-17 00:00:00+00,LONG,3793,0.9523809523809523,-0.8312678,-0.0012937087
2014-11-18 00:00:00+00,LONG,2582,0.4009199169156555,0.14821371,7.28138E-4
2014-11-19 00:00:00+00,LONG,2582,0.39609620035197535,-0.005549725,0.012968274
2014-11-20 00:00:00+00,LONG,2582,0.40405352463826855,0.31597498,0.008455197
2014-11-28 00:00:00+00,LONG,920,0.00746763532198543,-0.2666867,-0.0029799147
2014-12-01 00:00:00+00,LONG,920,0.0,0.75784934,0.008626988
2014-12-01 00:00:00+00,LONG,4092,0.0,0.19858778,0.032354712
2014-12-08 00:00:00+00,LONG,3804,0.0,0.046341177,-0.0048476327
2014-12-11 00:00:00+00,LONG,2272,0.01861897737025067,-0.21965007,-0.003539077
2014-12-11 00:00:00+00,LONG,266,0.0,-0.82567585,-0.0029321467
2014-12-12 00:00:00+00,LONG,2815,0.0,-0.6087879,0.004566176
2014-12-15 00:00:00+00,LONG,93,0.0,0.29675457,-0.0052279313
2014-12-15 00:00:00+00,LONG,2815,0.06943683840640372,0.36132714,0.0032707464
2014-12-15 00:00:00+00,LONG,3236,0.5107858555749942,-0.03832251,0.05632569
2014-12-15 00:00:00+00,LONG,3646,0.49809460450052584,0.1646063,0.012888491
2014-12-16 00:00:00+00,LONG,19,0.0,-0.03937056,0.021379046
2014-12-16 00:00:00+00,LONG,2107,0.0,-0.49394417,0.0058545666
2014-12-16 00:00:00+00,LONG,219,0.0,-0.9776067,0.04476274
2014-12-16 00:00:00+00,LONG,266,0.7818395527863485,-0.41094336,0.03286735
2014-12-16 00:00:00+00,LONG,356,1.0,-0.20888036,0.012152791
2014-12-16 00:00:00+00,LONG,433,0.0,0.028288582,0.03529479
2014-12-16 00:00:00+00,LONG,588,0.0,-0.31938627,0.031268694
2014-12-16 00:00:00+00,LONG,2665,0.0,0.39582318,0.0010545636
2014-12-16 00:00:00+00,LONG,2815,0.09037722323918847,-0.19894998,0.0067850235
2014-12-16 00:00:00+00,LONG,2930,0.005626885101945126,0.25554326,0.0012433926
2014-12-16 00:00:00+00,LONG,1483,0.22750641716704842,-0.07785069,-0.003664741
2014-12-16 00:00:00+00,LONG,3646,0.6418274522792101,-1.2675909,0.011431415
2014-12-16 00:00:00+00,LONG,1615,0.36866414856052104,-0.8252716,0.056205865
2014-12-16 00:00:00+00,LONG,1770,0.0,0.5780077,0.026699742
2014-12-16 00:00:00+00,LONG,3882,1.0,-0.3083054,0.028225143
2014-12-16 00:00:00+00,LONG,1869,0.2922652083941761,0.6885263,0.004507933
2014-12-16 00:00:00+00,LONG,3994,1.0,-0.09425486,0.045964137
2014-12-16 00:00:00+00,LONG,2041,0.0,-1.0374674,0.032965425
2014-12-17 00:00:00+00,LONG,4171,0.0,-0.39899743,0.062359575
2014-12-17 00:00:00+00,LONG,219,0.0,0.011497349,0.002076053
2014-12-17 00:00:00+00,LONG,266,0.7114592724361474,-0.7882217,0.014571505
2014-12-17 00:00:00+00,LONG,2440,0.5320780851527029,0.6275681,0.08422678
2014-12-17 00:00:00+00,LONG,710,0.5313684941041765,0.45667246,0.0071300813
2014-12-17 00:00:00+00,LONG,3994,0.0,0.04415209,0.0066284467
2014-12-18 00:00:00+00,LONG,4171,0.0,0.15016334,0.008111337
2014-12-18 00:00:00+00,LONG,2330,0.0,-0.8756346,-0.004986481
2014-12-18 00:00:00+00,LONG,2440,0.27083767937903225,-1.0724007,0.005530422
2015-01-05 00:00:00+00,LONG,2061,0.008573914216874907,0.78984565,-0.005531023
2015-01-05 00:00:00+00,LONG,2105,0.745308894527629,0.5125203,0.022366455
2015-01-05 00:00:00+00,LONG,2297,0.0,0.34801626,9.4371755E-4
2015-01-05 00:00:00+00,LONG,2716,0.010086839436093906,0.14435664,0.007678478
2015-01-05 00:00:00+00,LONG,3708,0.0,-0.6157267,0.0016098978
2015-01-05 00:00:00+00,LONG,4032,0.011441703301640467,-0.90514624,-0.005448925
2015-01-06 00:00:00+00,LONG,2061,0.0,-0.31411514,0.005752786
2015-01-06 00:00:00+00,LONG,2105,0.6734964393363347,-0.3578988,0.0020326336
2015-01-06 00:00:00+00,LONG,2716,0.0,-1.1046867,0.014967311
2015-01-06 00:00:00+00,LONG,1141,0.5806451612903226,0.2905381,-0.004731859
2015-01-06 00:00:00+00,LONG,3828,0.0,0.16645779,-0.0034592825
2015-01-06 00:00:00+00,LONG,4032,0.0,-0.14136153,0.011348629
2015-01-07 00:00:00+00,LONG,2285,0.0,0.1095422,0.0015288662
2015-01-07 00:00:00+00,LONG,2430,0.0,0.064776644,-0.0061715976
2015-01-07 00:00:00+00,LONG,2716,0.0023233474957801785,-1.0308604,0.011367939
2015-01-07 00:00:00+00,LONG,1280,0.4447944388568643,-0.6384094,-0.0020557507
2015-01-09 00:00:00+00,LONG,2430,0.0,0.43645984,-0.0047985376
2015-01-09 00:00:00+00,LONG,857,0.09628186824624958,-0.35527766,-0.0033083863
2015-01-09 00:00:00+00,LONG,3694,0.43418205684670474,-0.4104637,0.009234813
2015-01-12 00:00:00+00,LONG,2119,0.0,-0.519214,-3.5507284E-4
2015-01-12 00:00:00+00,LONG,2285,0.5593550329979904,-0.32985172,-0.005114327
2015-01-12 00:00:00+00,LONG,2430,0.0,-0.6652951,-5.1033375E-4
2015-01-12 00:00:00+00,LONG,2716,0.0,0.08304807,0.003613401
2015-01-12 00:00:00+00,LONG,857,0.10084325335226363,-1.0192719,0.0041186353
2015-01-12 00:00:00+00,LONG,3187,0.6656338534435811,-0.880564,0.02255027
2015-01-12 00:00:00+00,LONG,3216,0.0,-0.19831611,0.007833284
2015-01-12 00:00:00+00,LONG,3694,0.44124066168721754,-0.034119327,0.0012344618
2015-01-13 00:00:00+00,LONG,2430,0.0,0.30789676,0.0011434973
2015-01-13 00:00:00+00,LONG,2716,0.0,0.35831878,0.012631689
2015-01-13 00:00:00+00,LONG,857,0.0876714855465465,-0.077549055,-0.0026818472
2015-01-13 00:00:00+00,LONG,3187,0.5744312711463513,-0.01721615,0.0067223064
2015-01-13 00:00:00+00,LONG,1742,1.0,-0.13480379,0.023228688
2015-01-14 00:00:00+00,LONG,2298,0.2611791604653668,0.09255213,-0.003965907
2015-01-14 00:00:00+00,LONG,2568,1.0,0.14987774,0.0036245717
2015-01-14 00:00:00+00,LONG,857,0.22946456921119204,0.5795275,-0.00330372
2015-01-14 00:00:00+00,LONG,974,0.0,0.5318494,-0.0045214184
2015-01-14 00:00:00+00,LONG,3113,0.4923783109107348,0.55573857,0.04934902
2015-01-14 00:00:00+00,LONG,1742,0.9736842105263158,-0.78834045,0.012540339
2015-01-14 00:00:00+00,LONG,3907,0.04722957639599257,0.68708545,-0.0033255739
2015-01-15 00:00:00+00,LONG,4097,0.6237367945219707,-0.46968827,0.01816779
2015-01-15 00:00:00+00,LONG,2064,0.47892542234200647,-1.1121936,-0.0013475468
2015-01-15 00:00:00+00,LONG,4194,0.9173951753988476,0.6097313,-0.0014387246
2015-01-15 00:00:00+00,LONG,2298,0.2718138946430694,-0.17738935,0.0036758292
2015-01-15 00:00:00+00,LONG,2513,0.5426520528398326,-0.69209844,0.03882251
2015-01-15 00:00:00+00,LONG,2550,0.6870527919176344,-0.81649035,0.024664456
2015-01-15 00:00:00+00,LONG,2568,0.967741935483871,-0.4209901,0.002195222
2015-01-15 00:00:00+00,LONG,761,0.721306176327081,-0.18815254,0.011558398
2015-01-15 00:00:00+00,LONG,857,0.08397130330621848,-0.023648437,2.0576094E-4
2015-01-15 00:00:00+00,LONG,3113,0.972972972972973,-1.0708854,0.040968105
2015-01-15 00:00:00+00,LONG,1072,0.0,0.18638213,0.015046927
2015-01-15 00:00:00+00,LONG,3187,0.5212457008606107,0.3436277,-0.0048368755
2015-01-15 00:00:00+00,LONG,1742,0.9473684210526316,-0.05465972,0.011773368
2015-01-15 00:00:00+00,LONG,3907,0.04994673644357727,-0.38638753,-0.0013200371
2015-01-15 00:00:00+00,LONG,4000,1.0,-0.2874271,0.030953847
2015-01-16 00:00:00+00,LONG,4097,0.36645940266680305,-0.3296569,-0.0018573175
2015-01-16 00:00:00+00,LONG,259,1.0,0.57386196,0.011868844
2015-01-16 00:00:00+00,LONG,2437,1.0,-0.014833358,0.048210345
2015-01-16 00:00:00+00,LONG,413,0.3803442204378402,-0.8528351,0.04222229
2015-01-16 00:00:00+00,LONG,457,0.7162629689179737,0.10411384,0.010802047
2015-01-16 00:00:00+00,LONG,2513,0.5406043050727827,0.34961483,0.019536385
2015-01-16 00:00:00+00,LONG,522,0.6470209314285242,-0.3562161,0.017572545
2015-01-16 00:00:00+00,LONG,631,0.7728848431418966,-0.26116925,-1.0438274E-4
2015-01-16 00:00:00+00,LONG,652,0.5716595945780962,-1.1923432,0.03651982
2015-01-16 00:00:00+00,LONG,761,0.7158679214691539,-0.89994985,0.0021154191
2015-01-16 00:00:00+00,LONG,3113,0.7685911383004601,0.10368981,0.0020113161
2015-01-16 00:00:00+00,LONG,3241,0.5515916954339959,0.20304589,0.010979482
2015-01-16 00:00:00+00,LONG,3359,0.908910916877484,-0.11673191,0.006220035
2015-01-16 00:00:00+00,LONG,1742,0.9210526315789473,-0.017975256,-0.0031826072
2015-01-16 00:00:00+00,LONG,3918,0.42696230453107453,0.79507995,0.018837346
2015-01-16 00:00:00+00,LONG,4000,0.4814269486121911,-0.1178523,-0.00318476
2015-01-16 00:00:00+00,LONG,4020,0.7179598915151378,-0.6250672,-0.0024818822
2015-01-20 00:00:00+00,LONG,259,0.9714285714285714,-0.1929644,-0.0038572242
2015-01-20 00:00:00+00,LONG,413,0.3610230634235512,-0.44998375,0.039777383
2015-01-20 00:00:00+00,LONG,522,0.7101722509269636,-0.38182122,-0.0035641373
2015-01-20 00:00:00+00,LONG,652,0.5552360550699602,-0.47580957,0.034079064
2015-01-20 00:00:00+00,LONG,761,0.6944732172462034,-0.15511827,-0.0034962753
2015-01-20 00:00:00+00,LONG,2877,0.5679091398935465,-0.67306215,0.024813475
2015-01-20 00:00:00+00,LONG,836,1.0,-0.5125309,0.022787143
2015-01-20 00:00:00+00,LONG,3216,0.5297153829412263,0.13914116,0.050615825
2015-01-20 00:00:00+00,LONG,3241,0.5196414535730073,-0.014373984,0.014135406
2015-01-20 00:00:00+00,LONG,3335,0.7804228454173134,-0.18555452,0.017801248
2015-01-20 00:00:00+00,LONG,1306,0.024924747002473716,0.32545534,0.014221449
2015-01-20 00:00:00+00,LONG,3359,0.9761904761904762,-0.6106164,0.006569733
2015-01-20 00:00:00+00,LONG,1742,0.8947368421052632,0.23050143,0.0012892911
2015-01-20 00:00:00+00,LONG,4020,0.7095833119421565,0.014962619,0.0047152042
2015-01-21 00:00:00+00,LONG,1,0.4075816502316202,-0.46471468,8.5279875E-4
2015-01-21 00:00:00+00,LONG,2050,0.4371704442735396,-0.3408278,0.0014654886
2015-01-21 00:00:00+00,LONG,335,0.3412394871143183,0.13838843,-0.004476085
2015-01-21 00:00:00+00,LONG,2437,0.9473684210526316,0.32204363,0.027520802
2015-01-21 00:00:00+00,LONG,413,0.3322817989037905,-0.32823867,0.022289407
2015-01-21 00:00:00+00,LONG,652,0.532442992686888,-0.13927318,0.016508214
2015-01-21 00:00:00+00,LONG,2776,0.6347346142995295,-0.12840386,-1.570663E-4
2015-01-21 00:00:00+00,LONG,836,0.9523809523809523,-0.30421767,0.005591997
2015-01-21 00:00:00+00,LONG,906,0.520396357392435,0.23621233,-0.0049407077
2015-01-21 00:00:00+00,LONG,2999,0.37904357065987204,-1.2701674,0.0031025987
2015-01-21 00:00:00+00,LONG,3241,0.4848520376997673,-0.091244616,0.0071860305
2015-01-21 00:00:00+00,LONG,3335,0.7195884519707182,0.52239615,0.0057352916
2015-01-21 00:00:00+00,LONG,3359,0.9523809523809523,-0.23476139,0.0031067217
2015-01-21 00:00:00+00,LONG,3519,0.8194439302597819,-0.20027168,0.007326752
2015-01-21 00:00:00+00,LONG,4020,0.6859219957079157,-0.7333738,-2.4898144E-4
2015-01-22 00:00:00+00,LONG,2106,0.5765735333338545,0.30432922,0.07808164
2015-01-22 00:00:00+00,LONG,2999,0.3335386713580991,0.61914045,-0.0015675434
2015-01-22 00:00:00+00,LONG,3335,0.7240988811408824,0.46653152,-0.001448751
2015-01-23 00:00:00+00,LONG,2106,0.4958480565532558,-0.043716773,0.032944195
2015-01-23 00:00:00+00,LONG,335,0.3760507494035909,0.48076692,0.020421399
2015-01-23 00:00:00+00,LONG,2550,1.0,0.6622738,0.0027767501
2015-01-23 00:00:00+00,LONG,2866,0.6623173958410841,-0.95313156,-0.005283209
2015-01-23 00:00:00+00,LONG,2999,0.4477390340545949,0.1873992,-8.2721404E-4
2015-01-23 00:00:00+00,LONG,1090,0.3715426195396241,0.24447598,8.425397E-4
2015-01-23 00:00:00+00,LONG,3216,0.4746341555945205,-0.37998965,-0.0030775662
2015-01-23 00:00:00+00,LONG,3241,0.4947155326074428,-0.16621906,-0.0032441504
2015-01-26 00:00:00+00,LONG,2106,0.4276265818002462,0.04742973,-0.0017551958
2015-01-26 00:00:00+00,LONG,1423,0.4099537457851545,-0.52642643,0.04546263
2015-01-27 00:00:00+00,LONG,2088,0.0,-1.2701145,-0.0037424017
2015-01-27 00:00:00+00,LONG,2106,0.43772871736922475,-0.017715886,-0.0015935566
2015-01-27 00:00:00+00,LONG,739,0.9714285714285714,-0.4129923,0.0063741305
2015-01-27 00:00:00+00,LONG,808,0.1695484908875108,0.3826254,0.015596954
2015-01-27 00:00:00+00,LONG,1423,0.423646559725813,-0.71505415,0.04484435
2015-01-27 00:00:00+00,LONG,1454,0.31380807012997713,0.22669491,-0.0058889026
2015-01-28 00:00:00+00,LONG,2088,0.057562277539731026,-1.1212069,1.5340347E-4
2015-01-28 00:00:00+00,LONG,2106,0.43779389780738576,0.22933173,1.2284276E-4
2015-01-28 00:00:00+00,LONG,2391,0.5236253678343556,-0.1559631,-0.005673695
2015-01-28 00:00:00+00,LONG,413,0.5743721529971038,0.34420905,0.009788073
2015-01-28 00:00:00+00,LONG,516,0.7233180476545734,0.7618014,0.028591454
2015-01-28 00:00:00+00,LONG,522,0.6486530332895438,-0.5649502,-0.0063813776
2015-01-28 00:00:00+00,LONG,652,0.5766520039512131,0.49810565,0.0032999387
2015-01-28 00:00:00+00,LONG,739,0.9428571428571428,-0.6532264,0.013420739
2015-01-28 00:00:00+00,LONG,808,0.20533470169275372,0.18411626,0.01922452
2015-01-28 00:00:00+00,LONG,3216,0.504004085592155,0.39808142,0.0055605867
2015-01-28 00:00:00+00,LONG,3241,0.4338235241962929,-0.3112419,-0.004220821
2015-01-28 00:00:00+00,LONG,1236,1.0,-0.84125817,0.006966409
2015-01-28 00:00:00+00,LONG,3359,0.8333333333333334,0.29006207,0.012208776
2015-01-28 00:00:00+00,LONG,1423,0.42575591337607954,-0.61552775,0.03815482
2015-01-28 00:00:00+00,LONG,1454,0.2955924746431645,-0.18754438,-4.864428E-4
2015-01-29 00:00:00+00,LONG,121,1.0,-0.54435927,0.012894625
2015-01-29 00:00:00+00,LONG,2350,0.8086916503330108,-0.10020706,-0.0033185296
2015-01-29 00:00:00+00,LONG,516,0.6491126012390017,-0.728117,0.0019330521
2015-01-29 00:00:00+00,LONG,713,1.0,0.81420875,0.014681029
2015-01-29 00:00:00+00,LONG,739,0.9142857142857143,-0.04204466,9.343341E-4
2015-01-29 00:00:00+00,LONG,1081,0.31584319047727244,-0.7782181,0.033691507
2015-01-29 00:00:00+00,LONG,1423,0.380235209058769,-0.41740218,0.01995129
2015-01-29 00:00:00+00,LONG,1447,0.9327397653906394,0.011803814,-0.0033446797
2015-01-29 00:00:00+00,LONG,3802,0.04572668735726648,-0.32498494,0.0033317443
2015-01-29 00:00:00+00,LONG,1904,0.8198454430588779,-0.63081425,0.008805436
2015-01-30 00:00:00+00,LONG,2425,0.6562136631382351,-0.31538242,0.0027342695
2015-01-30 00:00:00+00,LONG,2431,1.0,0.36377272,0.01430769
2015-01-30 00:00:00+00,LONG,413,0.608787538649511,0.5501025,-1.6648056E-4
2015-01-30 00:00:00+00,LONG,516,0.6863277833866278,0.34526446,0.0076164254
2015-01-30 00:00:00+00,LONG,562,0.6974871820208357,-0.054379165,-0.0055757714
2015-01-30 00:00:00+00,LONG,713,0.6806171346902281,-0.4282051,0.008751622
2015-01-30 00:00:00+00,LONG,739,0.8857142857142857,-0.8289371,-0.003456822
2015-01-30 00:00:00+00,LONG,1081,0.40585176777014553,0.48020598,0.030837042
2015-01-30 00:00:00+00,LONG,3216,0.5138459446989376,0.20201437,-0.005716919
2015-01-30 00:00:00+00,LONG,1236,0.9310344827586207,-0.41853827,0.0042687943
2015-01-30 00:00:00+00,LONG,1330,0.6526754067586459,0.6901293,-0.0017865438
2015-01-30 00:00:00+00,LONG,1410,0.018378887930088777,-0.41086486,-0.0034836815
2015-01-30 00:00:00+00,LONG,1423,0.4696721644631196,0.3644222,0.030180953
