time,side,ticker_id,mv_dn_composite_labels,normalized_6m_df004,skew_weighted_10_df037,weighted_neg_sum_20_df036,dist_upper_bb_50_2.0_df055
2014-07-25 00:00:00+00,SHORT,3501,0.0853990381696217,0.3255814,0.6256376,0.04457085,0.008513746
2014-07-28 00:00:00+00,SHORT,3501,0.21587766364833505,0.31707317,0.53221726,0.047298048,0.0032607482
2014-07-30 00:00:00+00,SHORT,505,0.6716746630219366,0.17021276,0.71547985,0.1292124,0.0127363205
2014-08-04 00:00:00+00,SHORT,3182,0.0,0.1,0.45608443,0.13339941,0.0028167313
2014-08-06 00:00:00+00,SHORT,3456,0.0,0.33333334,0.4426456,0.114335604,0.006506481
2014-08-14 00:00:00+00,SHORT,2910,0.0,0.37704918,0.38211855,0.11375299,0.0075580697
2014-08-18 00:00:00+00,SHORT,2910,0.0,0.36065573,0.5274231,0.123812646,0.0017264567
2014-08-19 00:00:00+00,SHORT,1360,0.0,0.44680852,0.8327757,0.13198134,0.021215742
2014-08-21 00:00:00+00,SHORT,2497,0.049832443235796525,0.13513513,0.7032661,0.13973254,0.037779234
2014-08-21 00:00:00+00,SHORT,906,0.6383248972280204,0.50980395,0.77713794,0.092719056,0.02642095
2014-08-22 00:00:00+00,SHORT,2497,0.0,0.10526316,0.6053642,0.15264682,0.012187299
2014-08-22 00:00:00+00,SHORT,906,0.6533061844245552,0.49019608,0.76552975,0.08698234,0.019096738
2014-08-25 00:00:00+00,SHORT,2497,0.0,0.10526316,0.596304,0.1226513,0.0010692538
2014-08-25 00:00:00+00,SHORT,675,1.0,0.11363637,0.70042014,0.061670996,0.004617815
2014-08-25 00:00:00+00,SHORT,906,0.7237859936838942,0.47058824,0.74237156,0.08867027,0.010745077
2014-09-03 00:00:00+00,SHORT,2932,1.0,0.46296296,0.59895426,0.15305777,0.03783186
2014-09-08 00:00:00+00,SHORT,2692,1.0,0.14754099,0.44757795,0.09768453,0.0075190994
2014-09-08 00:00:00+00,SHORT,3994,1.0,0.2195122,0.77008307,0.06145766,0.020974599
2014-09-12 00:00:00+00,SHORT,2013,0.284427411693481,0.4489796,0.19904241,0.087970905,0.0025094042
2014-09-18 00:00:00+00,SHORT,960,0.0,0.5,0.61293983,0.103012614,0.016830007
2014-09-19 00:00:00+00,SHORT,2541,1.0,0.35,0.4361327,0.052635707,0.0052192225
2014-09-19 00:00:00+00,SHORT,2747,0.9523809523809523,0.3469388,0.75866926,0.059127618,0.009516685
2014-09-19 00:00:00+00,SHORT,960,0.9523809523809523,0.5,0.5330745,0.10702314,0.0076216506
2014-09-19 00:00:00+00,SHORT,3098,0.19256249116882887,0.3882353,0.5382209,0.05661256,0.0074364967
2014-09-19 00:00:00+00,SHORT,3607,0.20099239587390832,0.34117648,0.35404283,0.036712185,0.0021631115
2014-09-22 00:00:00+00,SHORT,2747,0.9047619047619048,0.36734694,0.71712554,0.05943158,0.0038744905
2014-09-24 00:00:00+00,SHORT,2084,1.0,0.26530612,0.6538882,0.023358338,0.010006284
2014-09-30 00:00:00+00,SHORT,3743,1.0,0.125,0.4380986,0.103498615,0.049252994
2014-09-30 00:00:00+00,SHORT,1853,0.21358726576440665,0.4722222,0.18626986,0.06925995,0.004364418
2014-10-01 00:00:00+00,SHORT,3743,0.0,0.15789473,0.31757328,0.123390116,0.020575704
2014-10-02 00:00:00+00,SHORT,3743,0.5894843199402477,0.15789473,0.42287558,0.12223994,0.037896324
2014-10-03 00:00:00+00,SHORT,3743,0.5168719127692553,0.15789473,0.43320563,0.12223994,0.031532034
2014-10-06 00:00:00+00,SHORT,1652,0.0,0.2173913,0.35789812,0.065125704,0.006826196
2014-10-06 00:00:00+00,SHORT,1690,0.0,0.41304347,0.50821453,0.09297753,0.034270987
2014-10-06 00:00:00+00,SHORT,3743,1.0,0.15789473,0.47249624,0.12415642,0.012480827
2014-10-07 00:00:00+00,SHORT,753,0.45910499980896374,0.41666666,0.33219546,0.06936281,0.016930679
2014-10-07 00:00:00+00,SHORT,1690,0.0,0.40425533,0.46607232,0.09626696,0.008960531
2014-10-08 00:00:00+00,SHORT,2396,0.0,0.15384616,0.09269727,0.09473494,0.0017387333
2014-10-08 00:00:00+00,SHORT,753,0.37965951862086733,0.41666666,0.20520663,0.0781335,0.0028554243
2014-10-08 00:00:00+00,SHORT,1690,0.0,0.40425533,0.46326056,0.09626696,0.006516409
2014-10-09 00:00:00+00,SHORT,465,0.09982168109116665,0.3846154,0.7363948,0.05531433,0.03204484
2014-10-09 00:00:00+00,SHORT,3825,0.10332111297965009,0.34210527,0.57635385,0.113497406,0.0012698881
2014-10-10 00:00:00+00,SHORT,2151,1.0,0.23684211,0.60691005,0.03726434,0.0062674684
2014-10-10 00:00:00+00,SHORT,465,0.08718901564545888,0.3846154,0.7255096,0.043013122,0.024146525
2014-10-13 00:00:00+00,SHORT,465,0.0,0.3846154,0.5656976,0.058966827,0.0031453755
2014-10-29 00:00:00+00,SHORT,2776,0.3547352503383853,0.36842105,0.3973887,0.18332216,0.009639462
2014-10-31 00:00:00+00,SHORT,3594,0.0,0.09259259,0.7234446,0.14059995,0.05287529
2014-11-05 00:00:00+00,SHORT,1167,0.10656578491236395,0.2857143,0.6688719,0.033320814,0.008797718
2014-11-07 00:00:00+00,SHORT,2816,0.8484195758005196,0.47368422,0.4049358,0.11703074,0.01278435
2014-11-07 00:00:00+00,SHORT,1361,0.3446315611938393,0.45,0.42879668,0.08262898,0.018899783
2014-11-10 00:00:00+00,SHORT,1361,0.2890792732429934,0.3809524,0.5490056,0.066458076,0.00886106
2014-11-11 00:00:00+00,SHORT,2816,0.6625256650997855,0.47368422,0.37000537,0.12129003,0.0071449885
2014-11-11 00:00:00+00,SHORT,1361,0.12127961957663494,0.33333334,0.46646932,0.06778786,0.0031770465
2014-11-20 00:00:00+00,SHORT,1700,0.8589048563926234,0.30645162,0.66992635,0.08960407,0.006214751
2014-11-21 00:00:00+00,SHORT,588,1.0,0.13157895,0.50153136,0.113305226,0.020058805
2014-11-21 00:00:00+00,SHORT,1700,0.7576102524662885,0.29032257,0.75304127,0.08960407,0.0035245584
2014-11-24 00:00:00+00,SHORT,1700,0.756717682851476,0.29032257,0.74225855,0.08960407,0.008608519
2014-11-24 00:00:00+00,SHORT,3773,0.3011132549433299,0.09090909,0.8095747,0.05464713,0.010957029
2014-11-28 00:00:00+00,SHORT,643,0.241607001345955,0.12727273,0.41087693,0.082378365,0.005883899
2014-11-28 00:00:00+00,SHORT,2965,0.0,0.23684211,0.29600528,0.026127419,0.0015992254
2014-11-28 00:00:00+00,SHORT,1748,0.328869942848513,0.23076923,0.6598497,0.043574367,0.014998733
2014-11-28 00:00:00+00,SHORT,3824,1.0,0.1923077,0.46899536,0.05372865,0.004227803
2014-11-28 00:00:00+00,SHORT,3861,0.6467750967795886,0.15384616,0.54505503,0.048773073,0.0059207156
2014-11-28 00:00:00+00,SHORT,4050,0.44785889445137544,0.115384616,0.5319488,0.051468764,0.0015779261
2014-12-01 00:00:00+00,SHORT,3343,0.3583740395760565,0.22222222,0.59939057,0.06247441,0.006321572
2014-12-02 00:00:00+00,SHORT,2211,0.6596595478858023,0.11904762,0.46323037,0.096364886,0.011859007
2014-12-02 00:00:00+00,SHORT,788,0.4572676082851491,0.45238096,0.8362119,0.11344867,0.0019383938
2014-12-05 00:00:00+00,SHORT,374,0.14649857105929742,0.17307693,0.7123856,0.08903005,0.047047198
2014-12-08 00:00:00+00,SHORT,323,0.09392976850666461,0.115384616,0.05956301,0.11642315,0.0022122283
2014-12-08 00:00:00+00,SHORT,374,0.0,0.15384616,0.48266062,0.09101546,0.004804988
2014-12-08 00:00:00+00,SHORT,2835,0.0,0.48387095,0.6844702,0.054593496,0.008544595
2014-12-08 00:00:00+00,SHORT,3355,0.35331520139245554,0.44230768,0.5491337,0.029430725,0.015962593
2014-12-09 00:00:00+00,SHORT,374,0.0,0.15384616,0.5011419,0.09101546,0.013183588
2014-12-09 00:00:00+00,SHORT,2835,0.0,0.48387095,0.6471435,0.054593496,0.002144965
2014-12-09 00:00:00+00,SHORT,3355,0.0,0.4509804,0.34537467,0.03681955,0.0018359164
2014-12-19 00:00:00+00,SHORT,505,0.18607915729690075,0.15384616,0.2928963,0.09681603,0.022648364
2014-12-23 00:00:00+00,SHORT,194,0.1627995325034883,0.3409091,0.18262984,0.11079652,0.0032597156
2014-12-29 00:00:00+00,SHORT,84,1.0,0.33333334,0.83879256,0.053278506,0.033452008
2014-12-29 00:00:00+00,SHORT,93,1.0,0.1904762,0.5073435,0.11932594,0.0053958804
2014-12-29 00:00:00+00,SHORT,1235,0.8583105287025612,0.2857143,0.7177847,0.040411167,0.021877948
2014-12-29 00:00:00+00,SHORT,1361,1.0,0.42857143,0.56735843,0.07992683,0.01190427
2014-12-29 00:00:00+00,SHORT,3561,0.48312686440119235,0.33333334,0.5498866,0.091061436,0.009654882
2014-12-30 00:00:00+00,SHORT,84,0.9166666666666666,0.33333334,0.76765865,0.06934695,0.0125526795
2015-01-12 00:00:00+00,SHORT,3897,1.0,0.16129032,0.2798286,0.11462396,0.03255268
2015-01-13 00:00:00+00,SHORT,3897,0.8,0.16129032,0.3089223,0.11875619,0.021398209
2015-01-14 00:00:00+00,SHORT,3897,0.043614712086806645,0.16129032,0.31390572,0.13120432,0.0039008441
2015-01-22 00:00:00+00,SHORT,2285,0.7483583166266266,0.19354838,0.663159,0.1161467,0.004786476
2015-01-22 00:00:00+00,SHORT,1437,0.0,0.27419356,0.6093111,0.086636156,0.04881362
2015-01-22 00:00:00+00,SHORT,3912,0.7865406940849614,0.4883721,0.6399837,0.064512506,0.0065804436
2015-01-23 00:00:00+00,SHORT,1043,0.5985877663189383,0.13953489,0.24342395,0.12762295,0.0012342744
2015-01-23 00:00:00+00,SHORT,1437,0.0,0.27419356,0.467258,0.094690524,0.032206133
2015-01-26 00:00:00+00,SHORT,3456,0.9464147740298611,0.2,0.8352619,0.068695135,0.009760476
2015-01-26 00:00:00+00,SHORT,1437,0.0,0.2580645,0.55756956,0.09659359,0.023356564
2015-01-27 00:00:00+00,SHORT,1437,0.0,0.2580645,0.6938837,0.09659359,0.024005286
2015-01-28 00:00:00+00,SHORT,2297,0.5815641123875908,0.34615386,0.30689678,0.14898221,0.013814817
2015-01-28 00:00:00+00,SHORT,3148,0.35873148523142945,0.09677419,0.85649323,0.1563758,0.009998536
2015-01-28 00:00:00+00,SHORT,1437,0.0,0.2580645,0.5810703,0.1037833,0.011022274
2015-01-29 00:00:00+00,SHORT,388,0.7501930705382222,0.35714287,0.8320424,0.04044712,0.005872558
2015-01-29 00:00:00+00,SHORT,3486,0.0,0.37096775,0.33810848,0.22153786,0.002460652
2015-01-29 00:00:00+00,SHORT,3837,0.9166666666666666,0.13043478,0.5124476,0.09483863,0.0015132773
2015-02-03 00:00:00+00,SHORT,356,1.0,0.4857143,0.41302893,0.13143033,0.029825395
2015-02-04 00:00:00+00,SHORT,356,0.875,0.45714286,0.46786517,0.13377592,0.011207333
2015-02-05 00:00:00+00,SHORT,356,0.75,0.45714286,0.53331065,0.115295425,0.012949778
2015-02-13 00:00:00+00,SHORT,2776,0.5107339989045436,0.39130434,0.7875465,0.086486265,0.010262515
2015-02-13 00:00:00+00,SHORT,3456,1.0,0.23076923,0.31415257,0.060506377,0.01341542
2015-02-17 00:00:00+00,SHORT,1740,0.3739856669002812,0.14893617,0.4312525,0.10186192,0.022152336
2015-02-18 00:00:00+00,SHORT,934,1.0,0.13636364,0.6282116,0.07084361,0.022165315
2015-02-18 00:00:00+00,SHORT,3271,0.0,0.11627907,0.42966312,0.049282532,0.0022506255
2015-02-18 00:00:00+00,SHORT,3357,0.3665393013215632,0.4090909,0.49796566,0.10998671,0.003050194
2015-02-18 00:00:00+00,SHORT,3693,0.7144819690749616,0.33333334,0.24073449,0.19289453,0.024102593
2015-02-18 00:00:00+00,SHORT,1740,0.22921388738251625,0.14893617,0.16956928,0.11255949,0.0053837034
2015-02-19 00:00:00+00,SHORT,2330,0.525542779083137,0.24561404,0.6055779,0.116370074,0.005085136
2015-02-19 00:00:00+00,SHORT,934,0.95,0.13636364,0.47129294,0.08032727,0.0041254093
2015-02-20 00:00:00+00,SHORT,934,0.9,0.13636364,0.52453226,0.08032727,0.004445954
2015-02-24 00:00:00+00,SHORT,4000,0.0,0.44680852,0.78361744,0.030239342,0.012230622
2015-02-25 00:00:00+00,SHORT,2765,0.4480928511275911,0.3043478,0.6339957,0.049279556,0.0059483335
2015-02-26 00:00:00+00,SHORT,522,0.5052299401357903,0.45614034,0.8327748,0.051640157,0.011798846
2015-02-27 00:00:00+00,SHORT,522,0.4393629222055,0.4642857,0.7696092,0.05467742,0.0010589549
2015-03-02 00:00:00+00,SHORT,522,0.44663776871849403,0.45614034,0.76846945,0.049493827,0.0024938555
2015-03-02 00:00:00+00,SHORT,3782,0.3829095740511619,0.40350878,0.8215081,0.023731664,0.018110236
2015-03-02 00:00:00+00,SHORT,1840,0.38061167421223635,0.29268292,0.85569054,0.023657123,0.002336229
2015-03-03 00:00:00+00,SHORT,2272,0.40549684608055997,0.12765957,0.37038735,0.0951553,0.02563417
2015-03-03 00:00:00+00,SHORT,3825,0.6162096065491723,0.5121951,0.51703316,0.059934475,0.006137094
2015-03-10 00:00:00+00,SHORT,323,1.0,0.26923078,0.46661955,0.080375426,0.013482019
2015-03-16 00:00:00+00,SHORT,2352,0.37846799769263684,0.47619048,0.6208167,0.10856985,0.019614754
2015-03-19 00:00:00+00,SHORT,2061,0.2419812213049721,0.4090909,0.45191616,0.113534614,0.020089936
2015-03-19 00:00:00+00,SHORT,224,0.8418808802954896,0.19354838,0.41628188,0.10964322,0.0014045779
2015-03-19 00:00:00+00,SHORT,4050,0.0,0.16666667,0.42305616,0.15240166,0.033768736
2015-03-20 00:00:00+00,SHORT,2061,0.21659917822850744,0.4,0.6353966,0.113534614,0.023284946
2015-03-20 00:00:00+00,SHORT,2064,0.32374591026338284,0.45652175,0.53088605,0.05726411,0.007814214
2015-03-20 00:00:00+00,SHORT,4050,0.0,0.16666667,0.46362868,0.16616456,0.012080181
2015-03-23 00:00:00+00,SHORT,2262,0.7112656526705965,0.37037036,0.70890343,0.076642886,0.029352091
2015-03-23 00:00:00+00,SHORT,505,0.9333333333333333,0.5,0.562735,0.086059704,0.01715692
2015-03-23 00:00:00+00,SHORT,1667,0.6875080397470014,0.4117647,0.556719,0.060106143,0.00986417
2015-03-23 00:00:00+00,SHORT,4050,0.0,0.16666667,0.4600573,0.16236293,0.008469002
2015-03-24 00:00:00+00,SHORT,2262,0.5887584281458872,0.35185185,0.7221024,0.08444691,0.013816659
2015-03-24 00:00:00+00,SHORT,3760,0.6983818271687973,0.2777778,0.5281437,0.09681959,0.002562557
2015-04-06 00:00:00+00,SHORT,3436,0.3946753102470961,0.13793103,0.67929983,0.051882073,0.021140758
2015-04-07 00:00:00+00,SHORT,3436,0.32166723415203075,0.13793103,0.50603795,0.058718614,0.0034336445
2015-04-13 00:00:00+00,SHORT,2349,0.4372764585598514,0.12068965,0.59663147,0.070814095,0.012162125
2015-04-13 00:00:00+00,SHORT,2686,1.0,0.26923078,0.5430036,0.09973809,0.012799126
2015-04-15 00:00:00+00,SHORT,559,0.5907952128538716,0.3452381,0.85247785,0.0663575,0.012026623
2015-04-15 00:00:00+00,SHORT,3130,0.37486972980358857,0.13333334,0.4572988,0.08434079,0.013855932
2015-04-16 00:00:00+00,SHORT,559,0.4454324764784727,0.30952382,0.86156946,0.06963394,0.005238692
2015-04-16 00:00:00+00,SHORT,2818,0.6784124414867662,0.4814815,0.2706422,0.114983104,0.006573122
2015-04-23 00:00:00+00,SHORT,4034,0.6135889608597367,0.48214287,0.5192748,0.08603546,0.0030777347
2015-04-27 00:00:00+00,SHORT,2910,0.0,0.3846154,0.41385967,0.119517796,0.0032976205
2015-04-27 00:00:00+00,SHORT,1022,0.6790003553985758,0.3043478,0.52917254,0.09135436,0.0037974296
2015-04-27 00:00:00+00,SHORT,1144,0.0,0.5,0.4374099,0.11512076,0.021897476
2015-04-27 00:00:00+00,SHORT,1262,1.0,0.36363637,0.81947136,0.033718348,0.007562726
2015-04-28 00:00:00+00,SHORT,1144,0.2632824376635501,0.50980395,0.5786033,0.11512076,0.0282854
2015-04-28 00:00:00+00,SHORT,4072,0.0,0.09090909,0.4758524,0.15849236,0.018619394
2015-04-29 00:00:00+00,SHORT,1144,0.0,0.48,0.45114228,0.11708691,0.0018863734
2015-04-29 00:00:00+00,SHORT,4031,0.5021561258791508,0.25,0.59233236,0.033401057,0.028028926
2015-04-29 00:00:00+00,SHORT,4072,0.0,0.09090909,0.4333062,0.15849236,0.021568097
2015-04-30 00:00:00+00,SHORT,2543,0.5788142539923395,0.38,0.71505594,0.048386067,0.029774914
2015-04-30 00:00:00+00,SHORT,1694,0.0,0.11111111,0.31335783,0.15140055,0.02371741
2015-05-01 00:00:00+00,SHORT,2543,0.5676075076133521,0.3653846,0.8277105,0.037826147,0.02163144
2015-05-01 00:00:00+00,SHORT,1694,0.0,0.11111111,0.37919566,0.15339735,0.013642627
2015-05-01 00:00:00+00,SHORT,4062,0.0,0.33333334,0.30620584,0.09157261,0.014750403
2015-05-04 00:00:00+00,SHORT,2543,0.42826400891572725,0.30769232,0.7061267,0.046457466,0.0062024635
2015-05-04 00:00:00+00,SHORT,761,0.798727334636879,0.18032786,0.5873295,0.034827013,0.027458295
2015-05-04 00:00:00+00,SHORT,1694,0.0,0.11111111,0.3479511,0.15819927,0.0017221099
2015-05-12 00:00:00+00,SHORT,3469,0.24121013351862167,0.4047619,0.41510168,0.058268715,0.01241782
2015-05-13 00:00:00+00,SHORT,3469,0.13942336404430353,0.35714287,0.3581327,0.06325259,0.0038464945
2015-05-14 00:00:00+00,SHORT,88,0.8149326584293968,0.23529412,0.56223524,0.1779873,0.02261982
2015-05-14 00:00:00+00,SHORT,3233,0.8650561738633626,0.44444445,0.3831122,0.21948846,0.011927901
2015-05-15 00:00:00+00,SHORT,88,0.7031535515011821,0.25714287,0.32731858,0.19094372,0.0040816385
2015-05-15 00:00:00+00,SHORT,2550,0.8700052035505343,0.17391305,0.47087687,0.11188596,0.043558676
2015-05-15 00:00:00+00,SHORT,1022,0.8135677158704865,0.26086956,0.73116904,0.12432707,0.0050509097
2015-05-18 00:00:00+00,SHORT,88,0.7333700729556433,0.25714287,0.41251943,0.18631868,0.009595425
2015-05-18 00:00:00+00,SHORT,2343,0.3028580543321449,0.4642857,0.5605176,0.07052462,0.011394216
2015-05-18 00:00:00+00,SHORT,2550,0.7697020629328708,0.17391305,0.26063234,0.14636397,0.0020993417
2015-05-19 00:00:00+00,SHORT,397,0.0,0.5,0.68034834,0.04367067,0.008127928
2015-05-22 00:00:00+00,SHORT,2961,0.32053772979862255,0.2777778,0.69954145,0.06377017,0.0149396565
2015-05-28 00:00:00+00,SHORT,2211,0.5226763530509281,0.09756097,0.83869416,0.074630775,0.022695174
2015-05-28 00:00:00+00,SHORT,3963,0.3788403189199242,0.1904762,0.3892332,0.13957843,0.013636087
2015-05-29 00:00:00+00,SHORT,2211,0.5637975677504304,0.09756097,0.78910345,0.07415619,0.01377496
2015-06-01 00:00:00+00,SHORT,2211,0.4438760675669266,0.09756097,0.7488001,0.07606789,0.006246945
2015-06-16 00:00:00+00,SHORT,397,0.24413738678402747,0.4918033,0.34019879,0.07941621,0.0090641165
2015-06-22 00:00:00+00,SHORT,158,0.0,0.11904762,0.4498811,0.13696232,0.015224364
2015-06-23 00:00:00+00,SHORT,4123,1.0,0.4318182,0.6261935,0.15931554,0.045093052
2015-06-23 00:00:00+00,SHORT,158,0.14312493922166034,0.11904762,0.68511456,0.1121727,0.011488754
2015-06-23 00:00:00+00,SHORT,1710,0.5691165495434165,0.30952382,0.52924174,0.04694097,0.004523125
2015-06-24 00:00:00+00,SHORT,4123,0.8333333333333334,0.4090909,0.56440526,0.17849153,0.009812994
2015-06-26 00:00:00+00,SHORT,838,0.5728647010015417,0.32352942,0.38395438,0.10013071,0.014981062
2015-07-13 00:00:00+00,SHORT,1144,0.8533449243694112,0.3148148,0.42111707,0.066146694,0.02796882
2015-07-14 00:00:00+00,SHORT,1144,0.6870146282467402,0.3148148,0.45966274,0.05832532,0.017203799
2015-07-15 00:00:00+00,SHORT,1144,0.8461538461538461,0.33333334,0.51202035,0.059978653,0.010700019
2015-07-17 00:00:00+00,SHORT,753,1.0,0.20833333,0.31400385,0.14132138,0.034439467
2015-07-20 00:00:00+00,SHORT,221,1.0,0.33333334,0.46116948,0.07401201,0.007064642
2015-07-20 00:00:00+00,SHORT,2640,0.0,0.30769232,0.60348946,0.11955308,0.046036642
2015-07-20 00:00:00+00,SHORT,4034,0.0,0.31034482,0.21989337,0.16082473,0.0034003833
2015-07-21 00:00:00+00,SHORT,2640,0.0,0.33333334,0.6486271,0.11955308,0.04973088
2015-07-22 00:00:00+00,SHORT,2640,0.0,0.23076923,0.6351623,0.12853006,0.027808882
2015-07-23 00:00:00+00,SHORT,2640,0.0,0.23076923,0.5460592,0.13729863,0.0055642864
2015-07-23 00:00:00+00,SHORT,3818,1.0,0.16363636,0.7184864,0.08770462,0.0033708853
2015-07-24 00:00:00+00,SHORT,2910,1.0,0.44230768,0.85256875,0.081258625,0.0018324261
2015-07-31 00:00:00+00,SHORT,2431,0.85,0.11627907,0.36850548,0.08376062,0.0028186562
2015-07-31 00:00:00+00,SHORT,1051,0.5540745289891116,0.1627907,0.46332818,0.10348736,0.018072955
2015-08-03 00:00:00+00,SHORT,2747,1.0,0.3448276,0.21620674,0.064746685,0.0049485466
2015-08-03 00:00:00+00,SHORT,2971,0.9473684210526316,0.5,0.3118457,0.040900104,0.010920855
2015-08-03 00:00:00+00,SHORT,1051,0.9411764705882353,0.1744186,0.3633884,0.06465306,0.009341893
2015-08-05 00:00:00+00,SHORT,2640,1.0,0.25641027,0.4695069,0.12318891,0.04240168
2015-08-05 00:00:00+00,SHORT,786,0.3631744514308929,0.21276596,0.6536335,0.05519391,0.016134873
2015-08-05 00:00:00+00,SHORT,988,1.0,0.37254903,0.59240305,0.039335005,0.015245465
2015-08-05 00:00:00+00,SHORT,1092,1.0,0.4827586,0.48447067,0.043997437,0.010601901
2015-08-06 00:00:00+00,SHORT,2640,0.9375,0.2631579,0.59481716,0.12318891,0.047229476
2015-08-06 00:00:00+00,SHORT,786,0.40384862835781643,0.25531915,0.706479,0.064296454,0.001866671
2015-08-06 00:00:00+00,SHORT,988,0.9375,0.40384614,0.5455847,0.043196008,0.008052492
2015-08-06 00:00:00+00,SHORT,3053,0.5172029267847155,0.20512821,0.35766968,0.11072449,0.009922124
2015-08-07 00:00:00+00,SHORT,2640,0.875,0.25641027,0.49397212,0.14636013,0.009911478
2015-08-07 00:00:00+00,SHORT,988,0.875,0.3846154,0.69022137,0.043196008,0.01225142
2015-08-10 00:00:00+00,SHORT,3182,0.0,0.10714286,0.674021,0.07810227,0.01779233
2015-08-11 00:00:00+00,SHORT,988,0.75,0.3846154,0.75208646,0.05283949,0.0061740647
2015-08-12 00:00:00+00,SHORT,3113,1.0,0.37777779,0.49415165,0.10789015,0.003618378
2015-08-12 00:00:00+00,SHORT,3703,1.0,0.27659574,0.53690445,0.20991158,0.01034302
2015-08-13 00:00:00+00,SHORT,988,0.625,0.3653846,0.633892,0.057413112,0.0032377648
2015-08-14 00:00:00+00,SHORT,9,0.5465166644767158,0.5090909,0.54556787,0.047623612,0.036005463
2015-08-14 00:00:00+00,SHORT,710,0.2974761958254604,0.21052632,0.8588073,0.0441802,0.017860502
2015-08-17 00:00:00+00,SHORT,9,0.49402689510270803,0.4909091,0.43891698,0.054183297,0.016340343
2015-08-17 00:00:00+00,SHORT,2617,0.5164403785353964,0.22222222,0.27342045,0.03967055,0.0032541775
2015-08-18 00:00:00+00,SHORT,64,0.3894082182095131,0.23076923,0.58220756,0.05007503,0.010729578
2015-08-18 00:00:00+00,SHORT,710,0.5878738191805803,0.21052632,0.56559443,0.04124221,0.0027581411
2015-08-18 00:00:00+00,SHORT,3471,1.0,0.37037036,0.6871987,0.05160642,0.0017158993
2015-08-18 00:00:00+00,SHORT,3648,1.0,0.13793103,0.21260658,0.04976968,0.007753571
2015-08-18 00:00:00+00,SHORT,1719,0.403266012117279,0.46296296,0.5181873,0.06703367,0.005917515
2015-08-18 00:00:00+00,SHORT,1761,1.0,0.4107143,0.6374435,0.029819831,0.021209119
2015-08-18 00:00:00+00,SHORT,4005,0.6240066567210004,0.41666666,0.31633237,0.11556081,0.0029987881
2015-08-19 00:00:00+00,SHORT,4176,1.0,0.44444445,0.635989,0.0467294,0.0081158085
2015-08-19 00:00:00+00,SHORT,406,1.0,0.3090909,0.5653789,0.036333293,0.021522831
2015-08-19 00:00:00+00,SHORT,710,0.6666666666666667,0.21052632,0.5538047,0.03901421,0.0015313749
2015-08-19 00:00:00+00,SHORT,3648,0.9166666666666666,0.13793103,0.25706154,0.0527954,0.0016878323
2015-08-19 00:00:00+00,SHORT,1761,0.875,0.43636364,0.6073712,0.030145565,0.015947662
2015-08-20 00:00:00+00,SHORT,2291,1.0,0.18181819,0.52876925,0.04989997,0.007413284
2015-08-20 00:00:00+00,SHORT,406,0.12590272602104446,0.34545454,0.64756274,0.052117225,0.0011603843
2015-08-20 00:00:00+00,SHORT,1090,0.36331624950871066,0.33333334,0.6970175,0.08416672,0.015416974
2015-09-17 00:00:00+00,SHORT,2120,1.0,0.41538462,0.5201456,0.12649925,0.0088599045
2015-09-17 00:00:00+00,SHORT,3182,0.1223723099078864,0.12727273,0.78588444,0.118042015,0.002753481
2015-09-21 00:00:00+00,SHORT,3182,0.18690287606223183,0.12727273,0.7888634,0.07955805,0.003610925
2015-09-21 00:00:00+00,SHORT,3486,0.0,0.44615385,0.7234578,0.18707633,0.0011908115
2015-10-09 00:00:00+00,SHORT,2818,1.0,0.5,0.3336811,0.21331836,0.014225361
2015-10-20 00:00:00+00,SHORT,388,0.3515281464874674,0.3809524,0.5655079,0.042925604,0.0012347455
2015-10-20 00:00:00+00,SHORT,3793,0.2233335804417492,0.2264151,0.72944504,0.12618746,0.045536667
2015-10-21 00:00:00+00,SHORT,3793,0.10637104888160114,0.28301886,0.6037142,0.12840565,0.011893978
2015-10-22 00:00:00+00,SHORT,450,0.7622145898731076,0.39473686,0.7707118,0.028810292,0.016591357
2015-10-22 00:00:00+00,SHORT,3793,0.09374334138969877,0.28301886,0.59219915,0.12490436,0.018949531
2015-10-22 00:00:00+00,SHORT,3890,0.670780458614824,0.45238096,0.75737554,0.02781823,0.0037535757
2015-10-23 00:00:00+00,SHORT,2176,0.615904269705641,0.15384616,0.5043317,0.075377285,0.010623897
2015-10-23 00:00:00+00,SHORT,450,0.765350015708412,0.39473686,0.5382753,0.038133267,0.002407663
2015-10-23 00:00:00+00,SHORT,3596,0.5427779506543183,0.43939394,0.47175834,0.09254238,0.012870773
2015-10-23 00:00:00+00,SHORT,3793,0.12228806599359499,0.28301886,0.6623282,0.12409526,0.0017210504
2015-10-23 00:00:00+00,SHORT,1985,0.3247553146362183,0.11764706,0.7574266,0.031426787,0.018244656
2015-10-26 00:00:00+00,SHORT,3793,0.10359414446603289,0.3207547,0.7066941,0.09311976,0.0015123999
2015-10-28 00:00:00+00,SHORT,2971,1.0,0.50877196,0.5116584,0.068706214,0.010388416
2015-10-28 00:00:00+00,SHORT,1715,0.6402094383830805,0.14035088,0.5028642,0.04767997,0.013797984
2015-10-29 00:00:00+00,SHORT,3179,0.8502884793067096,0.2631579,0.6504508,0.02882902,0.007365412
2015-10-29 00:00:00+00,SHORT,3218,1.0,0.46551725,0.51370436,0.038580883,0.008952547
