time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,velocity_eps_9m_univ_zscore_df051
2016-06-27 00:00:00+00,LONG,487,0.8369682937261079,-0.005694045,-0.049355198
2016-06-27 00:00:00+00,LONG,759,0.0,-0.0051392117,-0.049350843
2016-06-27 00:00:00+00,LONG,2866,0.13194652222962264,0.0031107361,-0.0493496
2016-06-27 00:00:00+00,LONG,1551,1.0,0.0029221962,-0.049255993
2016-06-27 00:00:00+00,LONG,1552,1.0,-0.0068960134,-0.049329076
2016-06-27 00:00:00+00,LONG,3683,1.0,-4.6597215E-4,-0.049344625
2016-06-27 00:00:00+00,LONG,1700,0.6291388595411085,-0.0029726925,-0.049351778
2016-06-27 00:00:00+00,LONG,1896,0.47906133589961647,-0.0018669984,0.006475136
2016-06-28 00:00:00+00,LONG,2221,0.9565217391304348,0.0026032643,-0.049347725
2016-06-28 00:00:00+00,LONG,304,0.21331457768941742,-0.001370502,-0.04935612
2016-06-28 00:00:00+00,LONG,1022,0.9818181818181818,-0.007752657,-0.04934586
2016-06-28 00:00:00+00,LONG,3378,0.0,-0.007130622,-0.049351145
2016-06-28 00:00:00+00,LONG,3501,0.20115936456533345,-0.0028440868,-0.049340885
2016-06-28 00:00:00+00,LONG,3581,0.3887999406905048,-0.008398781,-0.04934959
2016-06-28 00:00:00+00,LONG,1664,0.0,0.0012938723,-0.049350835
2016-06-28 00:00:00+00,LONG,1790,0.2055908453392966,0.001113837,-0.04934897
2016-06-28 00:00:00+00,LONG,1816,0.7934651656628015,-0.007632739,-0.049347103
2016-06-29 00:00:00+00,LONG,2107,0.22889640335141376,0.0016006142,-0.049351178
2016-06-29 00:00:00+00,LONG,517,0.0,-0.005378014,-0.049350556
2016-06-29 00:00:00+00,LONG,3708,0.28988905308650814,1.7661012E-5,-0.049349315
2016-07-01 00:00:00+00,LONG,714,0.0,-0.004345137,-0.038309257
2016-07-01 00:00:00+00,LONG,995,0.4018314882776026,-0.0046807798,-0.038309257
2016-07-05 00:00:00+00,LONG,2107,0.4219097939884866,-0.007949532,-0.048605777
2016-07-05 00:00:00+00,LONG,517,0.0,0.0017959826,-0.048605148
2016-07-05 00:00:00+00,LONG,713,0.4381214569965582,0.002927583,-0.048599463
2016-07-05 00:00:00+00,LONG,3310,0.5416792462568498,8.4115914E-4,-0.048630092
2016-07-05 00:00:00+00,LONG,3708,0.400220616820299,-0.006186563,-0.048603885
2016-07-06 00:00:00+00,LONG,713,0.18152360811493382,-0.0066838255,-0.048599463
2016-07-06 00:00:00+00,LONG,2835,1.0,0.001452836,-0.048606094
2016-07-06 00:00:00+00,LONG,3519,1.0,-0.003313048,-0.04860357
2016-07-06 00:00:00+00,LONG,1869,0.8159923457083272,-0.0025561952,-0.048605464
2016-07-07 00:00:00+00,LONG,714,0.38546435319631506,-0.0022143,-0.0383249
2016-07-07 00:00:00+00,LONG,2815,0.4486025559920241,6.971686E-4,-0.048608303
2016-07-07 00:00:00+00,LONG,995,0.46672302083116546,-0.0016049617,-0.0383249
2016-07-07 00:00:00+00,LONG,1004,0.2821831193803185,2.2294334E-4,0.020486366
2016-07-07 00:00:00+00,LONG,1667,0.41291803392021537,-1.9863121E-4,-0.048603885
2016-07-26 00:00:00+00,LONG,3486,0.18596324744159975,-0.0047371183,-0.048440516
2016-07-27 00:00:00+00,LONG,135,1.0,-0.0050801258,-0.048269715
2016-07-27 00:00:00+00,LONG,1381,0.7102208074873458,-0.004306337,-0.048267808
2016-07-29 00:00:00+00,LONG,135,0.9428571428571428,-0.006782899,-0.04842638
2016-08-01 00:00:00+00,LONG,135,0.9142857142857143,-0.008327251,-0.048330493
2016-08-01 00:00:00+00,LONG,1280,0.6571448550516674,-9.214748E-4,-0.015651759
2016-08-02 00:00:00+00,LONG,135,0.8857142857142857,0.0013292576,-0.048383493
2016-08-02 00:00:00+00,LONG,2514,0.16885691699878355,0.0031764128,0.001134667
2016-08-02 00:00:00+00,LONG,2896,0.0,0.0030523743,-0.009755945
2016-08-02 00:00:00+00,LONG,1770,0.0,3.123686E-4,0.0031766568
2016-08-03 00:00:00+00,LONG,2569,0.0,-5.15412E-4,-0.048485104
2016-08-03 00:00:00+00,LONG,1258,0.6355790031017043,-0.0023219706,0.019800372
2016-08-03 00:00:00+00,LONG,1664,0.6986786166648812,0.001109357,-0.04850536
2016-08-03 00:00:00+00,LONG,1748,0.0,0.0038243416,-0.048496183
2016-08-04 00:00:00+00,LONG,135,1.0,0.0033548116,-0.048661526
2016-08-04 00:00:00+00,LONG,1258,0.6043158590924507,-0.00547818,0.02078387
2016-08-05 00:00:00+00,LONG,1780,0.7879132689369885,-0.0017836198,0.0049677743
2016-08-08 00:00:00+00,LONG,1171,0.0,-0.008208684,-0.045373145
2016-08-08 00:00:00+00,LONG,3273,1.0,-0.003200673,-0.048543252
2016-08-08 00:00:00+00,LONG,1780,0.7443998990822351,-0.005269597,-0.047194622
2016-08-09 00:00:00+00,LONG,1780,0.7555532600058829,-0.0036818245,-0.047346983
2016-08-10 00:00:00+00,LONG,780,0.8548721272403838,-0.00587389,-0.045595367
2016-08-10 00:00:00+00,LONG,2896,0.0,-0.005047183,-0.04637174
2016-08-10 00:00:00+00,LONG,1780,0.7279023638787914,-0.00456684,-0.047386993
2016-08-11 00:00:00+00,LONG,3078,0.17290862505374038,0.001612946,-0.045183305
2016-08-11 00:00:00+00,LONG,1780,0.7252295317820874,-0.007946051,-0.047335483
2016-08-12 00:00:00+00,LONG,1780,0.7328243527546988,-0.008002741,-0.047328334
2016-08-16 00:00:00+00,LONG,1167,0.0,-0.0018236294,-0.04537999
2016-08-18 00:00:00+00,LONG,1175,1.0,-0.005789254,-0.048968025
2016-08-18 00:00:00+00,LONG,1752,0.0,-0.0072601386,-0.044229288
2016-08-19 00:00:00+00,LONG,1752,0.0,-0.0064793183,-0.04433186
2016-08-24 00:00:00+00,LONG,1752,0.0,-0.00577747,-0.04420595
2016-08-26 00:00:00+00,LONG,869,0.616717944289921,-0.0069021173,-0.04613533
2016-08-29 00:00:00+00,LONG,4215,0.23405094544432886,-0.0029018125,-0.049027305
2016-08-29 00:00:00+00,LONG,1171,0.0,-0.003600875,-0.04559673
2016-08-30 00:00:00+00,LONG,3522,0.0,-0.008277677,-0.045537814
2016-08-31 00:00:00+00,LONG,4215,0.5436426765984018,-0.0031379682,-0.04908368
2016-09-01 00:00:00+00,LONG,3822,0.0,0.004261279,-0.04567981
2016-09-08 00:00:00+00,LONG,3811,0.0,-0.0054416736,-0.047687784
2016-09-08 00:00:00+00,LONG,1838,0.41409423105433135,-0.008210864,-0.049116947
2016-09-09 00:00:00+00,LONG,2055,0.008746193617008305,-0.0054538692,-0.049121242
2016-09-09 00:00:00+00,LONG,4107,0.0,-0.00708229,-0.043095548
2016-09-09 00:00:00+00,LONG,4169,0.006744157282975512,-0.0063270363,-0.046036977
2016-09-09 00:00:00+00,LONG,2127,0.0,-0.0034495771,-0.045886904
2016-09-09 00:00:00+00,LONG,2370,0.0,-6.8166864E-4,-0.047687784
2016-09-09 00:00:00+00,LONG,465,0.0,-0.0019424572,-0.044266116
2016-09-09 00:00:00+00,LONG,559,0.00374125987429381,0.0046541076,-0.045736834
2016-09-09 00:00:00+00,LONG,995,0.0,-0.004034942,-0.049278557
2016-09-09 00:00:00+00,LONG,3293,0.00941845305976216,-0.0070462977,-0.04486641
2016-09-09 00:00:00+00,LONG,3378,0.0,-0.0061794366,-0.04911684
2016-09-09 00:00:00+00,LONG,3522,0.0,-0.004696031,-0.045406673
2016-09-09 00:00:00+00,LONG,3573,0.7191726061777767,0.0022503422,-0.04911854
2016-09-09 00:00:00+00,LONG,3841,0.0,4.7328498E-4,-0.04552673
2016-09-09 00:00:00+00,LONG,1838,0.5000584206173303,-8.537899E-4,-0.049116522
2016-09-12 00:00:00+00,LONG,2370,0.0,-0.0050446563,-0.047687784
2016-09-12 00:00:00+00,LONG,559,0.0,-0.0041121524,-0.045736834
2016-09-12 00:00:00+00,LONG,1076,0.0,-0.007101203,-0.04577345
2016-09-12 00:00:00+00,LONG,3760,0.19080297509410726,0.004270048,-0.04480638
2016-09-13 00:00:00+00,LONG,874,0.0,-0.006543315,-0.049167328
2016-09-13 00:00:00+00,LONG,1175,0.6909090909090909,-0.0035728784,-0.049195293
2016-09-13 00:00:00+00,LONG,1471,0.9565217391304348,0.0038552855,-0.04916387
2016-09-13 00:00:00+00,LONG,3748,0.0,-0.0013505444,-0.045504663
2016-09-14 00:00:00+00,LONG,444,0.7029021237176112,-0.00619791,-0.049167953
2016-09-14 00:00:00+00,LONG,2569,0.2901281088282617,0.0032741255,-0.049161043
2016-09-14 00:00:00+00,LONG,874,1.0,-2.958342E-4,-0.049167328
2016-09-14 00:00:00+00,LONG,3748,0.24138708658428143,-0.004593818,-0.045504663
2016-09-14 00:00:00+00,LONG,3760,0.10828916712641233,-0.007943881,-0.044816025
2016-09-14 00:00:00+00,LONG,1949,0.5800055064508202,3.5327065E-4,-0.047730427
2016-09-15 00:00:00+00,LONG,142,0.975,0.0027398418,-0.049164496
2016-09-15 00:00:00+00,LONG,559,0.29010567434893825,-0.005165191,-0.045747433
2016-09-16 00:00:00+00,LONG,559,0.2930909088654825,0.0011731676,-0.04574737
2016-09-16 00:00:00+00,LONG,3182,0.84,-0.003417385,-0.05076495
2016-09-16 00:00:00+00,LONG,3895,0.6519173545067204,0.004443633,-0.044665735
2016-09-19 00:00:00+00,LONG,535,0.0,-0.006079745,-0.04916701
2016-09-19 00:00:00+00,LONG,559,0.26737665795315485,-0.008014826,-0.04574737
2016-09-19 00:00:00+00,LONG,1474,0.0,-0.0032985725,-0.043644194
2016-09-19 00:00:00+00,LONG,3828,0.8709677419354839,9.7475306E-4,-0.044996236
2016-09-19 00:00:00+00,LONG,3895,0.4272454471704242,-0.003660611,-0.044665735
2016-09-20 00:00:00+00,LONG,142,0.9,-0.004140638,-0.049164496
2016-09-20 00:00:00+00,LONG,1368,0.4312736509871946,0.0043039904,-0.045685064
2016-09-20 00:00:00+00,LONG,3828,0.8387096774193549,-0.0017877445,-0.04499402
2016-09-20 00:00:00+00,LONG,3895,0.5725618998120222,-0.0033444248,-0.04466352
2016-09-21 00:00:00+00,LONG,663,1.0,0.0017958211,-0.049113095
2016-09-21 00:00:00+00,LONG,1368,0.5583394805807772,-0.0022454981,-0.04572809
2016-09-23 00:00:00+00,LONG,2760,0.0,-0.008320103,-0.044651184
2016-09-26 00:00:00+00,LONG,663,0.90625,-0.0021487584,-0.049113076
2016-09-27 00:00:00+00,LONG,69,0.3891261512615206,-0.004621802,-0.046182856
2016-09-27 00:00:00+00,LONG,2188,1.0,-0.007405469,-0.045612574
2016-09-27 00:00:00+00,LONG,3466,0.4086362534407938,-0.0028233293,-0.047263384
2016-09-28 00:00:00+00,LONG,69,0.42771920735749475,-0.0057408316,-0.046140593
2016-09-29 00:00:00+00,LONG,69,0.3492306616129938,-7.157704E-4,-0.046096064
2016-09-29 00:00:00+00,LONG,3594,0.9411764705882353,2.2306824E-4,-0.0492325
2016-09-29 00:00:00+00,LONG,1908,0.0,0.0016065864,-0.049230933
2016-10-05 00:00:00+00,LONG,988,0.6666249850873611,8.252645E-4,-0.045106657
2016-10-06 00:00:00+00,LONG,212,0.0,-0.0069765956,-0.045229293
2016-10-06 00:00:00+00,LONG,2499,0.96,-0.004118228,-0.045229293
2016-10-06 00:00:00+00,LONG,4079,0.6588953304258628,-0.0033606144,-0.04637452
2016-10-07 00:00:00+00,LONG,2159,0.9666666666666667,-0.004373977,-0.045569547
2016-10-07 00:00:00+00,LONG,111,0.27123219268974447,0.0010074482,-0.04934334
2016-10-07 00:00:00+00,LONG,988,0.5934225895318467,-9.952104E-4,-0.045108747
2016-10-07 00:00:00+00,LONG,1752,0.20187130643782744,-0.0078654485,-0.043963518
2016-10-07 00:00:00+00,LONG,4079,0.7438890962012815,0.0023720255,-0.04637452
2016-10-10 00:00:00+00,LONG,111,0.0,-0.0059051006,-0.04934334
2016-10-10 00:00:00+00,LONG,2351,0.7724508325271457,-0.007280282,-0.0493828
2016-10-10 00:00:00+00,LONG,4079,0.6798698984720661,-0.0030969644,-0.04637452
2016-10-11 00:00:00+00,LONG,111,0.0,-0.00606553,-0.04934334
2016-10-11 00:00:00+00,LONG,2351,0.8452584215185484,0.0022013243,-0.049382795
2016-10-11 00:00:00+00,LONG,988,0.7518000947835951,-0.0052629802,-0.045108683
2016-10-12 00:00:00+00,LONG,3142,0.0,-0.0010057747,-0.049345843
2016-10-12 00:00:00+00,LONG,1411,0.0,-0.0046527726,-0.045349784
2016-10-13 00:00:00+00,LONG,68,1.0,-0.0025152166,-0.04528869
2016-10-13 00:00:00+00,LONG,424,0.7001821998367145,-0.002202621,-0.044535253
2016-10-13 00:00:00+00,LONG,2543,0.33105913288499395,-0.006034918,-0.045168143
2016-10-13 00:00:00+00,LONG,2670,1.0,0.0017060288,-0.00737571
2016-10-13 00:00:00+00,LONG,2863,0.6772508277290201,-0.0013743438,-0.045379102
2016-10-13 00:00:00+00,LONG,1258,0.8786790620172643,0.0017040094,-0.046433914
2016-10-13 00:00:00+00,LONG,3310,0.6277399182424616,-0.003772861,-0.04934177
2016-10-13 00:00:00+00,LONG,3594,0.6470588235294118,-0.0045290003,-0.04934772
2016-10-13 00:00:00+00,LONG,4031,0.4547911097300256,-7.3062466E-4,-0.04580103
2016-10-14 00:00:00+00,LONG,1258,0.8217617586851015,-0.00833742,-0.046438705
2016-10-14 00:00:00+00,LONG,1423,0.8403910043992512,-0.0016544315,-0.04934052
2016-10-14 00:00:00+00,LONG,4031,0.512112237196891,-0.002337065,-0.045805816
2016-10-17 00:00:00+00,LONG,424,0.5960783726708867,-0.0048233485,-0.04458648
2016-10-17 00:00:00+00,LONG,1258,0.7988620206252006,-0.006455778,-0.04648321
2016-10-17 00:00:00+00,LONG,1423,0.8067158609015843,-0.0017484342,-0.049282867
2016-10-17 00:00:00+00,LONG,4031,0.4800443926789001,-0.0051199812,-0.045850966
2016-10-18 00:00:00+00,LONG,1383,0.962962962962963,0.0017665046,-0.045564152
2016-10-18 00:00:00+00,LONG,1667,0.0,-0.0072007924,-0.049286254
2016-10-19 00:00:00+00,LONG,1896,0.967741935483871,0.0027345754,-0.04561517
2016-10-20 00:00:00+00,LONG,1534,0.0,-0.003410842,-0.0492302
2016-10-20 00:00:00+00,LONG,1896,0.935483870967742,-9.7232865E-4,-0.045748517
2016-10-21 00:00:00+00,LONG,1832,1.0,-0.007794594,-0.04500126
2016-10-24 00:00:00+00,LONG,1534,0.0,-0.006886252,-0.049230166
2016-10-24 00:00:00+00,LONG,1896,0.8709677419354839,5.5428373E-4,-0.04569289
2016-10-25 00:00:00+00,LONG,2391,0.7725269549481868,-0.008359957,-0.044897035
2016-10-25 00:00:00+00,LONG,1896,0.8387096774193549,-0.0032777986,-0.045709092
2016-10-26 00:00:00+00,LONG,2391,0.7840047224310283,-0.003879359,-0.044979718
2016-10-26 00:00:00+00,LONG,2710,1.0,-0.003537489,-0.04570081
2016-10-26 00:00:00+00,LONG,786,0.73984462107456,7.243735E-4,-0.049347274
2016-10-26 00:00:00+00,LONG,1149,1.0,-0.008234337,-0.049334746
2016-10-26 00:00:00+00,LONG,2042,1.0,-0.0018187857,-0.045310218
2016-10-27 00:00:00+00,LONG,2391,0.7701894446783966,-0.004823257,-0.044916663
2016-10-27 00:00:00+00,LONG,786,0.7005285810398326,-0.002977232,-0.049580347
2016-10-27 00:00:00+00,LONG,3286,0.5535668453509388,0.0017056341,-0.04957567
2016-10-27 00:00:00+00,LONG,1799,1.0,-0.006255091,-0.045577668
2016-10-27 00:00:00+00,LONG,2042,0.9777777777777777,-0.003652435,-0.045247167
2016-10-28 00:00:00+00,LONG,2079,0.9565217391304348,-0.0037691726,-0.04939753
2016-10-28 00:00:00+00,LONG,2391,0.7462261075656751,-0.0060762772,-0.04480007
2016-10-28 00:00:00+00,LONG,540,0.42895704208493096,0.0025759996,-0.04428773
2016-10-28 00:00:00+00,LONG,693,0.9743589743589743,-0.002488558,-0.04940941
2016-10-28 00:00:00+00,LONG,786,0.7107292455134347,-0.006600441,-0.04940566
2016-10-28 00:00:00+00,LONG,3286,0.5130483468346214,-0.005998329,-0.049400967
2016-10-28 00:00:00+00,LONG,3443,0.9445108431658884,-0.0074211946,-0.04543296
2016-10-28 00:00:00+00,LONG,1463,0.5353784662841522,0.0030021253,-0.049412854
2016-10-28 00:00:00+00,LONG,1799,0.9807692307692307,-0.007919004,-0.045463096
2016-10-28 00:00:00+00,LONG,3912,0.2528972448111358,-0.007872571,-0.04531241
2016-10-31 00:00:00+00,LONG,153,0.5241820047944289,5.428578E-4,-0.04966222
2016-10-31 00:00:00+00,LONG,2248,1.0,-0.006480471,-0.045119498
2016-10-31 00:00:00+00,LONG,2479,0.9333333333333333,0.0029983988,-0.04533025
2016-10-31 00:00:00+00,LONG,540,0.40951042806890553,-0.005299729,-0.044336718
2016-10-31 00:00:00+00,LONG,693,0.9487179487179487,-0.0057952907,-0.050407764
2016-10-31 00:00:00+00,LONG,1444,0.7063038078638871,-0.0015783452,-0.04502918
2016-10-31 00:00:00+00,LONG,1463,0.474002097889736,-0.005614828,-0.050586045
2016-10-31 00:00:00+00,LONG,3912,0.26792836286606564,-0.008325764,-0.045360353
2016-10-31 00:00:00+00,LONG,2032,0.9166666666666666,-0.0052185343,-0.050018784
2016-11-01 00:00:00+00,LONG,540,0.9230769230769231,-0.0076822406,-0.0444312
2016-11-01 00:00:00+00,LONG,693,0.9230769230769231,-0.007917388,-0.04897049
2016-11-01 00:00:00+00,LONG,2816,0.21027561220527766,-0.006414318,-0.048978973
2016-11-01 00:00:00+00,LONG,2866,0.6715902617914327,0.0026788274,-0.048966352
2016-11-01 00:00:00+00,LONG,1072,0.0,-0.0013202517,-0.048964284
2016-11-01 00:00:00+00,LONG,1171,0.935483870967742,-0.0026384122,-0.04557293
2016-11-01 00:00:00+00,LONG,1463,0.42760858457234313,-0.005618172,-0.048972767
2016-11-01 00:00:00+00,LONG,3912,0.26789322943731236,-5.990132E-4,-0.045452747
2016-11-01 00:00:00+00,LONG,2032,0.875,-0.0076291035,-0.048965525
2016-11-01 00:00:00+00,LONG,2042,0.9111111111111111,3.9947007E-4,-0.045272477
2016-11-02 00:00:00+00,LONG,4194,0.96875,-0.003529815,-0.049012385
2016-11-02 00:00:00+00,LONG,101,0.583670658482569,0.0022392308,-0.045143887
2016-11-02 00:00:00+00,LONG,153,0.5877476723679391,-0.0015574371,-0.049018584
2016-11-02 00:00:00+00,LONG,237,0.6408084119828198,0.0039835256,-0.0453845
2016-11-02 00:00:00+00,LONG,2479,0.8888888888888888,0.002458974,-0.045354422
2016-11-02 00:00:00+00,LONG,540,0.9038461538461539,-0.0042943666,-0.044361908
2016-11-02 00:00:00+00,LONG,2690,1.0,-0.005436907,-0.04839212
2016-11-02 00:00:00+00,LONG,693,0.8974358974358975,-0.0083944425,-0.049028087
2016-11-02 00:00:00+00,LONG,694,0.662751965896476,-0.0010602253,-0.049024574
2016-11-02 00:00:00+00,LONG,2830,0.5072256882392757,-0.004742466,-0.045264192
2016-11-02 00:00:00+00,LONG,844,0.332919038906383,0.0044806832,-0.04579474
2016-11-02 00:00:00+00,LONG,1072,0.0,-0.008154314,-0.04902189
2016-11-02 00:00:00+00,LONG,3286,0.585156889993369,-0.00493948,-0.04902251
2016-11-02 00:00:00+00,LONG,1300,0.0,-0.0065630395,-0.049022924
2016-11-02 00:00:00+00,LONG,1463,0.584781688303359,6.278472E-4,-0.049030364
2016-11-02 00:00:00+00,LONG,3802,1.0,0.0044878838,-0.044873204
2016-11-02 00:00:00+00,LONG,3907,0.967741935483871,-0.0047211293,-0.04595595
2016-11-02 00:00:00+00,LONG,3912,0.28533853508354734,-0.0020247512,-0.0453845
2016-11-03 00:00:00+00,LONG,2106,0.8721435584182367,-2.2330992E-4,-0.049242508
2016-11-03 00:00:00+00,LONG,101,0.5290389454588734,-0.006748697,-0.04494812
2016-11-03 00:00:00+00,LONG,237,0.583892499724778,-0.0053847022,-0.045189463
2016-11-03 00:00:00+00,LONG,2391,0.6932068977720571,-0.0070740446,-0.044676606
2016-11-03 00:00:00+00,LONG,401,0.24989043273775846,-8.602708E-4,-0.043590553
2016-11-03 00:00:00+00,LONG,475,0.9642857142857143,-0.0024587787,-0.04464644
2016-11-03 00:00:00+00,LONG,2776,1.0,-0.008181912,-0.049247034
2016-11-03 00:00:00+00,LONG,2866,0.629452197860858,-0.004614145,-0.049246006
2016-11-03 00:00:00+00,LONG,2986,1.0,0.0041433596,-0.04506879
2016-11-03 00:00:00+00,LONG,975,1.0,6.897724E-4,-0.04464644
2016-11-03 00:00:00+00,LONG,1250,0.975609756097561,-0.0068168803,-0.041388277
2016-11-03 00:00:00+00,LONG,1300,0.0,-0.0067961155,-0.049244978
2016-11-03 00:00:00+00,LONG,1463,0.5485327540392771,-0.007472597,-0.04925238
2016-11-03 00:00:00+00,LONG,3629,0.8148148148148149,0.0045872084,-0.04494812
2016-11-03 00:00:00+00,LONG,3802,0.9824561403508771,-0.0055431277,-0.044676606
2016-11-03 00:00:00+00,LONG,1767,0.6511627906976745,-0.007994744,-0.049245182
2016-11-03 00:00:00+00,LONG,3912,0.2607989809931503,-0.0077965655,-0.045189463
2016-11-04 00:00:00+00,LONG,2088,0.214804864905259,-0.0025024458,-0.049078576
2016-11-04 00:00:00+00,LONG,101,0.5253124819785664,-0.005255171,-0.0450818
2016-11-04 00:00:00+00,LONG,121,0.9827586206896551,4.3548574E-4,-0.043333814
2016-11-04 00:00:00+00,LONG,237,0.5678808113148016,-4.8580082E-4,-0.045322903
2016-11-04 00:00:00+00,LONG,2391,0.7240961187150233,-0.0028179872,-0.04481056
2016-11-04 00:00:00+00,LONG,687,0.5591520514550788,-0.008291093,-0.045051664
2016-11-04 00:00:00+00,LONG,735,1.0,-0.008241541,-0.0490761
2016-11-04 00:00:00+00,LONG,2866,0.6025040298301259,-9.997739E-4,-0.049078368
2016-11-04 00:00:00+00,LONG,835,1.0,-0.004456807,-0.045142077
2016-11-04 00:00:00+00,LONG,2986,0.9736842105263158,-0.0074722096,-0.045202352
2016-11-04 00:00:00+00,LONG,975,0.9714285714285714,-0.004912189,-0.044780422
2016-11-04 00:00:00+00,LONG,1064,0.37147125989536617,0.0018249148,-0.0490761
2016-11-04 00:00:00+00,LONG,3124,1.0,0.0027080548,-0.045678526
2016-11-04 00:00:00+00,LONG,3261,0.9047619047619048,-5.2743807E-4,-0.049078368
2016-11-04 00:00:00+00,LONG,1250,0.9512195121951219,-0.002812699,-0.041525554
2016-11-04 00:00:00+00,LONG,1300,0.0,-0.0066694804,-0.049077336
2016-11-04 00:00:00+00,LONG,1463,0.8571428571428572,-0.0057742745,-0.049084768
2016-11-04 00:00:00+00,LONG,3629,0.6116071205633843,-0.003115734,-0.0450818
2016-11-04 00:00:00+00,LONG,3686,1.0,0.004403996,-0.049086004
2016-11-04 00:00:00+00,LONG,3708,0.1992077853923739,-0.0033586333,-0.04907878
2016-11-04 00:00:00+00,LONG,1700,0.45413636680504954,-0.0026964694,-0.049073827
2016-11-04 00:00:00+00,LONG,3802,0.9487179487179487,-0.008089257,-0.04481056
2016-11-04 00:00:00+00,LONG,3912,0.27742961249270875,-0.0034845863,-0.045322903
2016-11-04 00:00:00+00,LONG,1988,1.0,0.0021520816,-0.045503728
2016-11-07 00:00:00+00,LONG,13,0.18315763929707285,0.0018260573,-0.049078558
2016-11-07 00:00:00+00,LONG,643,0.4403025598326382,-0.007859768,-0.049081653
2016-11-07 00:00:00+00,LONG,799,0.9782608695652174,-0.001266508,-0.045742884
2016-11-07 00:00:00+00,LONG,842,0.9743589743589743,-0.0015743356,-0.04501885
2016-11-07 00:00:00+00,LONG,900,0.9736842105263158,-0.0036213016,-0.043148443
2016-11-07 00:00:00+00,LONG,1719,0.7578934943307665,-0.0034778328,-0.049075257
2016-11-07 00:00:00+00,LONG,1803,0.0,-0.007199291,-0.042607833
2016-11-07 00:00:00+00,LONG,2004,0.9487179487179487,-0.007431055,-0.045380868
2016-11-08 00:00:00+00,LONG,194,1.0,8.128362E-4,-0.049019992
2016-11-08 00:00:00+00,LONG,234,0.9393939393939394,-0.0024029287,-0.04902082
2016-11-09 00:00:00+00,LONG,4215,1.0,0.0026914377,-0.04921122
2016-11-09 00:00:00+00,LONG,2993,0.8262495133982669,-0.008294274,-0.049193103
2016-11-09 00:00:00+00,LONG,1651,0.550524620719161,-0.007891063,-0.04448166
2016-11-09 00:00:00+00,LONG,1803,0.53285466117456,0.0018379239,-0.04254942
2016-11-10 00:00:00+00,LONG,3686,0.9130434782608696,-0.007309616,-0.049201
2016-11-10 00:00:00+00,LONG,3754,0.0952777779836241,0.0014323839,-0.045343168
2016-11-11 00:00:00+00,LONG,4169,0.5767368849093298,-0.0026473731,-0.045204207
2016-11-11 00:00:00+00,LONG,517,0.0,-0.0057833362,-0.04919218
2016-11-14 00:00:00+00,LONG,4215,0.875,-0.003666018,-0.04924979
2016-11-14 00:00:00+00,LONG,2297,0.5204475590115853,4.4615593E-4,-0.04500694
2016-11-14 00:00:00+00,LONG,2896,0.0,-0.0040318356,-0.04528209
2016-11-14 00:00:00+00,LONG,3021,0.41023332480795793,-0.0020034697,-0.044942196
2016-11-14 00:00:00+00,LONG,3831,0.6276338615317717,8.0365926E-4,-0.04552487
2016-11-14 00:00:00+00,LONG,4059,1.0,-0.0073032193,-0.045039307
2016-11-15 00:00:00+00,LONG,450,0.20761287413962795,0.003263666,-0.04511621
2016-11-15 00:00:00+00,LONG,562,1.0,-0.0064744656,-0.044954684
2016-11-15 00:00:00+00,LONG,858,0.9565217391304348,-0.005219849,-0.044857766
2016-11-15 00:00:00+00,LONG,2925,0.9782608695652174,0.0030705605,-0.045148514
2016-11-15 00:00:00+00,LONG,1076,0.9545454545454546,-0.002967258,-0.045232832
2016-11-15 00:00:00+00,LONG,3179,0.5536096220902365,-0.0059799175,-0.04522928
2016-11-15 00:00:00+00,LONG,1536,0.47071943560269375,-0.0058893748,-0.0450516
2016-11-15 00:00:00+00,LONG,3641,0.9696969696969697,-0.005308927,-0.0453585
2016-11-15 00:00:00+00,LONG,3838,0.5113131594652379,0.0035078216,-0.0450516
2016-11-16 00:00:00+00,LONG,2497,0.49097321851933395,0.004365156,-0.0449144
2016-11-16 00:00:00+00,LONG,450,0.20445662494421693,-7.4488117E-4,-0.045027696
2016-11-16 00:00:00+00,LONG,2925,0.34183259343962713,0.0031358374,-0.045060065
2016-11-16 00:00:00+00,LONG,3456,1.0,-0.0032627203,-0.049457744
2016-11-16 00:00:00+00,LONG,3641,0.9393939393939394,-0.004956181,-0.045270476
2016-11-16 00:00:00+00,LONG,3838,0.4959321561770862,-7.0960296E-4,-0.044962954
2016-11-17 00:00:00+00,LONG,2497,0.43033828430613646,0.0014494422,-0.04491283
2016-11-17 00:00:00+00,LONG,450,0.171863445745117,-0.0054787593,-0.045026127
2016-11-17 00:00:00+00,LONG,2617,0.4995240837639534,0.0014797406,-0.044750974
2016-11-17 00:00:00+00,LONG,2925,0.9347826086956522,-0.007741946,-0.045058496
2016-11-17 00:00:00+00,LONG,3456,0.9583333333333334,9.637857E-4,-0.04951605
2016-11-17 00:00:00+00,LONG,3573,0.6010828317340807,-0.004521869,-0.030027118
2016-11-17 00:00:00+00,LONG,1536,0.47246238618932973,-0.004549166,-0.044961385
2016-11-17 00:00:00+00,LONG,3838,0.4617328343465968,-0.005472841,-0.044961385
2016-11-18 00:00:00+00,LONG,2497,0.433489723002443,0.0021442405,-0.044976782
2016-11-18 00:00:00+00,LONG,450,0.17749557692920306,-0.008148822,-0.045089964
