time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,skew_weighted_20_df037
2021-06-10 00:00:00+00,SHORT,4215,1.0,0.6028,0.6237504
2021-06-10 00:00:00+00,SHORT,183,0.0,0.3545,0.48291394
2021-06-10 00:00:00+00,SHORT,2285,0.6554582938383768,0.1099,0.66213095
2021-06-10 00:00:00+00,SHORT,2608,0.9090909090909091,0.4448,0.53058517
2021-06-10 00:00:00+00,SHORT,3470,0.7301758033214344,0.0947,0.6274914
2021-06-10 00:00:00+00,SHORT,1532,1.0,0.6403,0.47491977
2021-06-10 00:00:00+00,SHORT,3683,0.0,0.1092,0.5258209
2021-06-10 00:00:00+00,SHORT,1762,0.5788913064367188,0.279,0.50733984
2021-06-10 00:00:00+00,SHORT,3841,0.4352299505281784,0.1586,0.5146541
2021-06-10 00:00:00+00,SHORT,1897,0.07370395529100039,0.2789,0.49165508
2021-06-10 00:00:00+00,SHORT,1927,0.7777777777777778,0.4541,0.5096269
2021-06-11 00:00:00+00,SHORT,2285,0.4824044217246418,0.1084,0.5453056
2021-06-11 00:00:00+00,SHORT,429,1.0,0.0887,0.5169049
2021-06-11 00:00:00+00,SHORT,2608,0.8181818181818181,0.4529,0.4874671
2021-06-11 00:00:00+00,SHORT,3470,0.5506630865869903,0.0953,0.47764477
2021-06-11 00:00:00+00,SHORT,1532,0.7692307692307692,0.6466,0.5310748
2021-06-11 00:00:00+00,SHORT,3683,0.0,0.1078,0.50341547
2021-06-11 00:00:00+00,SHORT,1762,0.5293735979613893,0.2856,0.48040718
2021-06-11 00:00:00+00,SHORT,3841,0.3114532968682705,0.1598,0.47935677
2021-06-14 00:00:00+00,SHORT,2285,0.8421052631578947,0.1058,0.49403933
2021-06-14 00:00:00+00,SHORT,429,0.8571428571428572,0.0865,0.48095056
2021-06-14 00:00:00+00,SHORT,641,0.43044834381729435,0.0934,0.5882798
2021-06-14 00:00:00+00,SHORT,1175,0.43559229151449724,0.1045,0.5224298
2021-06-14 00:00:00+00,SHORT,1514,0.5314871334432772,0.0941,0.5622485
2021-06-15 00:00:00+00,SHORT,2285,0.7894736842105263,0.1071,0.47659943
2021-06-15 00:00:00+00,SHORT,323,0.5568598169185819,0.1055,0.5003674
2021-06-15 00:00:00+00,SHORT,429,0.7142857142857143,0.0877,0.47331667
2021-06-15 00:00:00+00,SHORT,1004,0.6108533425672354,0.625,0.5348915
2021-06-15 00:00:00+00,SHORT,1175,0.36262524131712154,0.1058,0.5476371
2021-06-15 00:00:00+00,SHORT,3456,0.7777777777777778,0.1602,0.54762083
2021-06-15 00:00:00+00,SHORT,1514,0.5509316587828126,0.0953,0.50771344
2021-06-16 00:00:00+00,SHORT,604,1.0,0.2783,0.5743413
2021-06-16 00:00:00+00,SHORT,1004,0.4651239505034678,0.6219,0.47112575
2021-06-16 00:00:00+00,SHORT,1175,0.22864910535959684,0.1042,0.517774
2021-06-17 00:00:00+00,SHORT,103,0.6110369323440358,0.098,0.47947952
2021-06-17 00:00:00+00,SHORT,3754,0.4634730864860557,0.4849,0.7487692
2021-06-17 00:00:00+00,SHORT,2041,1.0,0.286,0.6127085
2021-06-18 00:00:00+00,SHORT,1004,0.3503002244705137,0.6289,0.47672287
2021-06-21 00:00:00+00,SHORT,1004,0.31512701873627386,0.6258,0.526702
2021-06-21 00:00:00+00,SHORT,2041,0.41944389034859325,0.2758,0.5299069
2021-06-22 00:00:00+00,SHORT,2041,0.5863239060932698,0.276,0.5271403
2021-06-23 00:00:00+00,SHORT,188,1.0,0.1331,0.57060444
2021-06-23 00:00:00+00,SHORT,1004,0.2567015184010947,0.631,0.5412656
2021-06-23 00:00:00+00,SHORT,2041,0.40052866154536376,0.2812,0.56421167
2021-06-24 00:00:00+00,SHORT,188,0.9444444444444444,0.1325,0.52654463
2021-06-24 00:00:00+00,SHORT,2405,0.2640371980919592,0.0893,0.5371632
2021-06-24 00:00:00+00,SHORT,2740,1.0,0.6412,0.6116691
2021-06-24 00:00:00+00,SHORT,1004,0.20974575216789126,0.6296,0.5271465
2021-06-24 00:00:00+00,SHORT,2041,0.6875,0.284,0.55085915
2021-06-25 00:00:00+00,SHORT,2405,0.23381412090993928,0.0889,0.5462722
2021-06-25 00:00:00+00,SHORT,1004,0.33333333333333337,0.6342,0.48031798
2021-06-28 00:00:00+00,SHORT,2405,0.3306914525994991,0.0881,0.5676306
2021-06-28 00:00:00+00,SHORT,3032,0.7349926083697166,0.3543,0.549732
2021-06-28 00:00:00+00,SHORT,3436,0.5919404532098625,0.3858,0.483451
2021-06-29 00:00:00+00,SHORT,2405,0.3029032957030257,0.0877,0.54851294
2021-06-29 00:00:00+00,SHORT,2534,0.3063952426667944,0.3715,0.6542722
2021-06-29 00:00:00+00,SHORT,3261,0.8566278429670502,0.3524,0.5038626
2021-06-29 00:00:00+00,SHORT,4082,1.0,0.3648,0.52167034
2021-06-30 00:00:00+00,SHORT,2534,0.0,0.373,0.64159954
2021-06-30 00:00:00+00,SHORT,2554,0.0,0.6178,0.52789676
2021-06-30 00:00:00+00,SHORT,3436,0.49553164090140056,0.2346,0.47938642
2021-07-01 00:00:00+00,SHORT,2249,1.0,0.054,0.5507685
2021-07-01 00:00:00+00,SHORT,2405,0.04252463332992105,0.0899,0.5395379
2021-07-01 00:00:00+00,SHORT,2534,0.0,0.3705,0.59775114
2021-07-01 00:00:00+00,SHORT,2554,0.5,0.6191,0.5714454
2021-07-02 00:00:00+00,SHORT,2534,0.0,0.3668,0.55578095
2021-07-02 00:00:00+00,SHORT,2554,0.0,0.612,0.57738423
2021-07-02 00:00:00+00,SHORT,3436,0.3836004362763062,0.0468,0.5612523
2021-07-06 00:00:00+00,SHORT,2534,0.0,0.3691,0.6042267
2021-07-06 00:00:00+00,SHORT,2554,0.29999999999999993,0.62,0.49961248
2021-07-06 00:00:00+00,SHORT,3261,0.7142857142857143,0.3505,0.49157023
2021-07-06 00:00:00+00,SHORT,3436,0.47959416424207674,0.0463,0.531117
2021-07-07 00:00:00+00,SHORT,2742,0.4201914966153846,0.3639,0.58142716
2021-07-07 00:00:00+00,SHORT,1270,0.5598336375150136,0.367,0.5450826
2021-07-07 00:00:00+00,SHORT,1586,1.0,0.0955,0.4973927
2021-07-07 00:00:00+00,SHORT,1865,0.0,0.2784,0.506031
2021-07-08 00:00:00+00,SHORT,2742,0.21472496442307326,0.3641,0.48641482
2021-07-08 00:00:00+00,SHORT,788,0.0666128677733586,0.6016,0.545312
2021-07-08 00:00:00+00,SHORT,1270,0.0,0.3672,0.5575137
2021-07-08 00:00:00+00,SHORT,1865,0.0,0.2796,0.53187853
2021-07-09 00:00:00+00,SHORT,2554,0.0,0.6241,0.5001274
2021-07-09 00:00:00+00,SHORT,2742,0.02093002401556808,0.3613,0.4926733
2021-07-09 00:00:00+00,SHORT,1270,0.0,0.3645,0.5344897
2021-07-09 00:00:00+00,SHORT,1865,0.0,0.2771,0.522324
2021-07-12 00:00:00+00,SHORT,2742,0.0,0.3623,0.49282014
2021-07-12 00:00:00+00,SHORT,1270,0.3320712152461544,0.3655,0.5196262
2021-07-13 00:00:00+00,SHORT,1270,0.44398486553406025,0.3645,0.4871485
2021-07-15 00:00:00+00,SHORT,2554,0.8,0.5993,0.46739247
2021-07-15 00:00:00+00,SHORT,2640,0.28589850456442845,0.5757,0.5139907
2021-07-22 00:00:00+00,SHORT,4072,1.0,0.1873,0.66637933
2021-08-04 00:00:00+00,SHORT,191,0.5470161335068616,0.3587,0.6440581
2021-08-04 00:00:00+00,SHORT,898,1.0,0.1429,0.52417105
2021-08-04 00:00:00+00,SHORT,3273,0.4858082864654571,0.0571,0.50521094
2021-08-04 00:00:00+00,SHORT,1752,0.04546765267136902,0.1406,0.47234726
2021-08-05 00:00:00+00,SHORT,191,0.44967404355840473,0.3287,0.48893553
2021-08-05 00:00:00+00,SHORT,323,0.7607980821073822,0.0794,0.5218848
2021-08-05 00:00:00+00,SHORT,3273,0.0,0.0598,0.51252294
2021-08-05 00:00:00+00,SHORT,1423,0.5631605912458769,0.0814,0.46751904
2021-08-05 00:00:00+00,SHORT,1752,0.0,0.1388,0.5437451
2021-08-06 00:00:00+00,SHORT,4234,0.21926938768831322,0.0868,0.47293532
2021-08-06 00:00:00+00,SHORT,1752,0.1696104414904421,0.0611,0.51456547
2021-08-09 00:00:00+00,SHORT,1423,0.5785837892895794,0.1381,0.5278744
2021-08-09 00:00:00+00,SHORT,1752,0.0,0.0612,0.47004375
2021-08-10 00:00:00+00,SHORT,2528,0.3872632613620533,0.0602,0.66363055
2021-08-10 00:00:00+00,SHORT,565,0.8270568868308237,0.391,0.7228998
2021-08-10 00:00:00+00,SHORT,2626,0.0,0.5511,0.48773655
2021-08-10 00:00:00+00,SHORT,1423,0.35739840596811717,0.1409,0.50252277
2021-08-11 00:00:00+00,SHORT,565,0.2879821039432854,0.3724,0.51002115
2021-08-12 00:00:00+00,SHORT,565,0.4733483028637358,0.3397,0.509357
2021-08-12 00:00:00+00,SHORT,1423,0.31426985396274987,0.1418,0.5245584
2021-08-13 00:00:00+00,SHORT,4234,0.0,0.1544,0.46991274
2021-08-13 00:00:00+00,SHORT,191,0.0,0.5697,0.50204504
2021-08-13 00:00:00+00,SHORT,565,0.5527238609325799,0.3363,0.49232966
2021-08-13 00:00:00+00,SHORT,2770,0.0,0.5681,0.48559374
2021-08-13 00:00:00+00,SHORT,789,1.0,0.1419,0.49437758
2021-08-13 00:00:00+00,SHORT,3859,0.18742350499711422,0.5582,0.48304805
2021-08-16 00:00:00+00,SHORT,2393,0.0,0.5739,0.56794775
2021-08-16 00:00:00+00,SHORT,2770,0.0,0.5737,0.4752693
2021-08-16 00:00:00+00,SHORT,2835,0.0,0.1494,0.48444727
2021-08-16 00:00:00+00,SHORT,1069,0.342291308015965,0.6085,0.5875341
2021-08-16 00:00:00+00,SHORT,1423,0.23851667330190052,0.1507,0.5138586
2021-08-17 00:00:00+00,SHORT,3586,0.743142507894828,0.2687,0.59113574
2021-08-27 00:00:00+00,SHORT,3811,0.48745214385632324,0.0754,0.5878505
2021-08-30 00:00:00+00,SHORT,103,0.0,0.0873,0.56373554
2021-08-30 00:00:00+00,SHORT,540,0.6804706113898118,0.076,0.5231408
2021-08-31 00:00:00+00,SHORT,103,0.0,0.0885,0.49460775
2021-08-31 00:00:00+00,SHORT,158,0.0,0.3088,0.5549896
2021-09-01 00:00:00+00,SHORT,103,0.0,0.0884,0.48247048
2021-09-01 00:00:00+00,SHORT,158,0.14803491170089803,0.3339,0.5441079
2021-09-01 00:00:00+00,SHORT,796,0.061856137379606095,0.1188,0.46973112
2021-09-01 00:00:00+00,SHORT,1677,0.5090765985543608,0.1711,0.5773111
2021-09-01 00:00:00+00,SHORT,1678,0.4537874997737813,0.1711,0.51925135
2021-09-02 00:00:00+00,SHORT,103,0.0,0.088,0.52222735
2021-09-02 00:00:00+00,SHORT,2349,0.16022338996534732,0.0815,0.4676409
2021-09-02 00:00:00+00,SHORT,386,0.6024316727340909,0.0885,0.50532144
2021-09-02 00:00:00+00,SHORT,3142,1.0,0.3571,0.5094958
2021-09-02 00:00:00+00,SHORT,1185,0.35013936448508065,0.1701,0.4699018
2021-09-02 00:00:00+00,SHORT,3436,0.21866966139708124,0.0819,0.683708
2021-09-03 00:00:00+00,SHORT,2692,0.3908712288486616,0.5981,0.58642304
2021-09-03 00:00:00+00,SHORT,735,1.0,0.5807,0.5004974
2021-09-03 00:00:00+00,SHORT,3142,0.9090909090909091,0.3546,0.5638019
2021-09-03 00:00:00+00,SHORT,1185,0.3518556761312236,0.1728,0.54484975
2021-09-03 00:00:00+00,SHORT,1191,0.27969830016101205,0.3364,0.5738323
2021-09-03 00:00:00+00,SHORT,3436,0.07041378687194769,0.0772,0.5910371
2021-09-07 00:00:00+00,SHORT,4247,0.0,0.099,0.5222226
2021-09-07 00:00:00+00,SHORT,3142,0.8181818181818181,0.3634,0.55446875
2021-09-07 00:00:00+00,SHORT,3677,0.38075470188940486,0.0615,0.5470229
2021-09-08 00:00:00+00,SHORT,4247,0.1413048365366155,0.1012,0.5820983
2021-09-08 00:00:00+00,SHORT,2640,0.21559996377650575,0.1738,0.79091597
2021-09-08 00:00:00+00,SHORT,2692,0.11995177168426574,0.1898,0.5134738
2021-09-08 00:00:00+00,SHORT,3142,0.7272727272727273,0.3471,0.5620565
2021-09-08 00:00:00+00,SHORT,1371,1.0,0.1294,0.6348933
2021-09-08 00:00:00+00,SHORT,3677,0.34143891225262435,0.0621,0.5624694
2021-09-08 00:00:00+00,SHORT,2028,0.726847630046807,0.4339,0.61920893
2021-09-09 00:00:00+00,SHORT,4153,1.0,0.4274,0.5774898
2021-09-09 00:00:00+00,SHORT,4247,0.0,0.1005,0.6443814
2021-09-09 00:00:00+00,SHORT,2546,0.10278594881398775,0.1554,0.5591998
2021-09-09 00:00:00+00,SHORT,2640,0.0,0.172,0.72912663
2021-09-09 00:00:00+00,SHORT,2692,0.0,0.1879,0.5391531
2021-09-09 00:00:00+00,SHORT,3142,0.31079226449301683,0.3525,0.60506535
2021-09-09 00:00:00+00,SHORT,1356,0.9523809523809523,0.4277,0.47575656
2021-09-09 00:00:00+00,SHORT,3677,0.2535854812690621,0.0484,0.5380109
2021-09-09 00:00:00+00,SHORT,2028,0.643436611617273,0.4285,0.4923714
2021-09-10 00:00:00+00,SHORT,4153,0.9,0.4228,0.47464636
2021-09-10 00:00:00+00,SHORT,103,0.0,0.1718,0.55528224
2021-09-10 00:00:00+00,SHORT,2640,0.0,0.1698,0.7583369
2021-09-10 00:00:00+00,SHORT,2692,0.0,0.1945,0.47678754
2021-09-10 00:00:00+00,SHORT,3142,0.25622114889177344,0.3466,0.58873004
2021-09-10 00:00:00+00,SHORT,3677,0.0,0.0493,0.51897264
2021-09-13 00:00:00+00,SHORT,188,1.0,0.0729,0.46877363
2021-09-13 00:00:00+00,SHORT,2640,0.0,0.1613,0.6199902
2021-09-13 00:00:00+00,SHORT,4082,0.10042983371402556,0.1828,0.48846772
2021-09-14 00:00:00+00,SHORT,103,0.0,0.1616,0.4800747
2021-09-14 00:00:00+00,SHORT,309,1.0,0.1812,0.56245935
2021-09-14 00:00:00+00,SHORT,2640,0.0,0.1498,0.4780299
2021-09-14 00:00:00+00,SHORT,2692,0.0,0.2957,0.469838
2021-09-14 00:00:00+00,SHORT,4082,0.1250984205124833,0.2845,0.60545903
2021-09-15 00:00:00+00,SHORT,103,0.0,0.1646,0.48722917
2021-09-15 00:00:00+00,SHORT,309,0.8333333333333334,0.1847,0.6700013
2021-09-15 00:00:00+00,SHORT,2554,0.3705572535495639,0.1615,0.47465965
2021-09-15 00:00:00+00,SHORT,2640,0.0,0.1551,0.4930715
2021-09-15 00:00:00+00,SHORT,2692,0.0,0.3047,0.48530227
2021-09-15 00:00:00+00,SHORT,3897,0.625,0.1759,0.47794506
2021-09-15 00:00:00+00,SHORT,4082,0.11221871380997325,0.293,0.6397515
2021-09-16 00:00:00+00,SHORT,103,0.0,0.1646,0.5054834
2021-09-16 00:00:00+00,SHORT,309,0.6666666666666667,0.1856,0.6949963
2021-09-16 00:00:00+00,SHORT,465,0.9523809523809523,0.4655,0.48161227
2021-09-16 00:00:00+00,SHORT,2640,0.0,0.1435,0.49417222
2021-09-16 00:00:00+00,SHORT,2692,0.0,0.3056,0.50191474
2021-09-16 00:00:00+00,SHORT,2742,0.0,0.278,0.5073664
2021-09-16 00:00:00+00,SHORT,730,1.0,0.279,0.755628
2021-09-16 00:00:00+00,SHORT,4032,0.5948221897554322,0.2747,0.6354312
2021-09-16 00:00:00+00,SHORT,4082,0.0647326771674351,0.2937,0.6448525
2021-09-17 00:00:00+00,SHORT,2071,0.0,0.3349,0.526393
2021-09-17 00:00:00+00,SHORT,103,0.0,0.166,0.5134543
2021-09-17 00:00:00+00,SHORT,465,0.7893878904256603,0.4825,0.46902552
2021-09-17 00:00:00+00,SHORT,507,0.35469665046627263,0.1518,0.6422645
2021-09-17 00:00:00+00,SHORT,638,1.0,0.0766,0.75978637
2021-09-17 00:00:00+00,SHORT,2950,0.0,0.0671,0.4867748
2021-09-17 00:00:00+00,SHORT,1334,0.0,0.3584,0.48223928
2021-09-17 00:00:00+00,SHORT,4082,0.0,0.2932,0.5832647
2021-09-20 00:00:00+00,SHORT,507,0.0,0.1571,0.5415205
2021-09-20 00:00:00+00,SHORT,4082,0.0,0.3015,0.5224465
2021-09-21 00:00:00+00,SHORT,3691,0.0,0.2672,0.6160622
2021-09-21 00:00:00+00,SHORT,4082,0.0,0.3078,0.4870742
2021-09-22 00:00:00+00,SHORT,3691,0.0,0.267,0.6111559
2021-09-23 00:00:00+00,SHORT,2405,0.09471622087548456,0.2571,0.5045299
2021-09-23 00:00:00+00,SHORT,3111,0.3610696387949795,0.2755,0.6681876
2021-09-23 00:00:00+00,SHORT,1590,0.5270728036642581,0.2874,0.51071924
2021-09-23 00:00:00+00,SHORT,3691,0.0,0.2667,0.6333549
2021-09-24 00:00:00+00,SHORT,2405,0.0,0.2643,0.50696
2021-09-24 00:00:00+00,SHORT,3111,0.3122304887824199,0.282,0.49850416
2021-09-24 00:00:00+00,SHORT,3531,0.0,0.2903,0.61702275
2021-09-24 00:00:00+00,SHORT,3691,0.75,0.2737,0.71634024
2021-09-24 00:00:00+00,SHORT,3818,0.0,0.0704,0.5409381
2021-09-27 00:00:00+00,SHORT,2661,1.0,0.2668,0.6596661
2021-09-27 00:00:00+00,SHORT,3111,0.3035412127066992,0.2802,0.47825396
2021-09-27 00:00:00+00,SHORT,3531,0.0,0.2911,0.5132243
2021-09-27 00:00:00+00,SHORT,3818,0.0,0.0721,0.4896329
2021-09-28 00:00:00+00,SHORT,2568,0.743157292936572,0.0794,0.47851962
2021-09-28 00:00:00+00,SHORT,2661,0.9,0.2616,0.5470307
2021-09-29 00:00:00+00,SHORT,2142,0.0,0.3231,0.6194149
2021-10-04 00:00:00+00,SHORT,984,0.6633059476274943,0.1512,0.49705788
2021-10-05 00:00:00+00,SHORT,984,0.5605789560214705,0.147,0.48994032
2021-10-11 00:00:00+00,SHORT,1198,0.8153351431385356,0.0816,0.4780219
2021-10-12 00:00:00+00,SHORT,1198,0.8634891645995434,0.0811,0.53959525
2021-10-15 00:00:00+00,SHORT,3187,0.5253290688932905,0.6572,0.52241784
2021-10-15 00:00:00+00,SHORT,1198,0.7777777777777778,0.0779,0.60182494
2021-10-18 00:00:00+00,SHORT,2272,0.47149901462031396,0.0503,0.7802043
2021-10-18 00:00:00+00,SHORT,523,0.7071497045439161,0.1162,0.67960674
2021-10-18 00:00:00+00,SHORT,2816,1.0,0.1024,0.4722644
2021-10-18 00:00:00+00,SHORT,1198,0.7222222222222222,0.0756,0.6221356
2021-10-18 00:00:00+00,SHORT,1303,1.0,0.09,0.5132457
2021-10-18 00:00:00+00,SHORT,4092,0.8194656438644043,0.0928,0.49527928
2021-10-19 00:00:00+00,SHORT,2272,0.36066481232811354,0.0502,0.6148538
2021-10-19 00:00:00+00,SHORT,523,0.5725365777706046,0.1152,0.6337647
2021-10-19 00:00:00+00,SHORT,3187,0.44201753512758835,0.6539,0.49799472
2021-10-19 00:00:00+00,SHORT,1198,0.6666666666666667,0.0751,0.63252425
2021-10-19 00:00:00+00,SHORT,4092,0.7071767422329205,0.0922,0.5091108
2021-10-20 00:00:00+00,SHORT,576,0.6519575369306851,0.0815,0.77926826
2021-10-20 00:00:00+00,SHORT,2898,1.0,0.1441,0.60423064
2021-10-20 00:00:00+00,SHORT,3187,0.4981414900888701,0.6512,0.48995042
2021-10-20 00:00:00+00,SHORT,1198,0.6111111111111112,0.0748,0.5784014
2021-10-20 00:00:00+00,SHORT,1298,1.0,0.0745,0.55792934
2021-10-20 00:00:00+00,SHORT,1495,1.0,0.4324,0.6789871
2021-10-20 00:00:00+00,SHORT,1496,1.0,0.4324,0.5819343
2021-10-20 00:00:00+00,SHORT,3815,0.5950990463026062,0.0856,0.5972402
2021-10-20 00:00:00+00,SHORT,3831,1.0,0.083,0.6765034
2021-10-20 00:00:00+00,SHORT,4092,0.7272727272727273,0.0921,0.5004506
2021-10-21 00:00:00+00,SHORT,576,0.5425396757677937,0.0825,0.5660572
2021-10-21 00:00:00+00,SHORT,1198,0.5555555555555556,0.0757,0.47003934
2021-10-21 00:00:00+00,SHORT,1495,0.8888888888888888,0.4322,0.546795
2021-10-21 00:00:00+00,SHORT,1496,0.8888888888888888,0.4322,0.47292364
2021-10-21 00:00:00+00,SHORT,3831,0.6325920625824318,0.084,0.5148618
2021-10-22 00:00:00+00,SHORT,472,1.0,0.1159,0.6366957
2021-10-22 00:00:00+00,SHORT,576,0.4562463290742095,0.0827,0.564658
2021-10-22 00:00:00+00,SHORT,2720,0.0,0.434,0.56382394
2021-10-22 00:00:00+00,SHORT,1198,0.5,0.0759,0.58206135
2021-10-22 00:00:00+00,SHORT,1495,0.7777777777777778,0.4346,0.47637385
2021-10-22 00:00:00+00,SHORT,3831,0.8571428571428572,0.0841,0.4729608
2021-10-22 00:00:00+00,SHORT,1828,0.0,0.0857,0.5829235
2021-10-25 00:00:00+00,SHORT,2269,1.0,0.1793,0.5108146
2021-10-25 00:00:00+00,SHORT,472,0.9166666666666666,0.1147,0.49664855
2021-10-25 00:00:00+00,SHORT,576,0.7692307692307692,0.0832,0.5055242
2021-10-25 00:00:00+00,SHORT,2681,1.0,0.179,0.7405195
2021-10-25 00:00:00+00,SHORT,2720,0.8333333333333334,0.4174,0.53009975
2021-10-25 00:00:00+00,SHORT,1828,0.29345630672731504,0.0812,0.49637118
2021-10-26 00:00:00+00,SHORT,243,0.0,0.0946,0.7249489
2021-10-26 00:00:00+00,SHORT,576,0.36862980134376244,0.0834,0.4700257
2021-10-26 00:00:00+00,SHORT,2681,0.6435570813053881,0.1763,0.51932794
2021-10-26 00:00:00+00,SHORT,3815,0.0,0.0875,0.4691159
2021-10-27 00:00:00+00,SHORT,243,0.0,0.0981,0.61519355
2021-10-27 00:00:00+00,SHORT,2720,0.0,0.4075,0.53902143
2021-10-27 00:00:00+00,SHORT,3420,1.0,0.0862,0.5528236
2021-10-28 00:00:00+00,SHORT,243,0.0,0.0974,0.61437947
2021-10-28 00:00:00+00,SHORT,874,0.37152799597832703,0.0828,0.504871
2021-10-28 00:00:00+00,SHORT,3586,0.40473933183721766,0.3743,0.5763643
2021-10-29 00:00:00+00,SHORT,243,0.0,0.0994,0.47079465
2021-10-29 00:00:00+00,SHORT,3586,0.3651677230303871,0.3687,0.5514829
2021-11-01 00:00:00+00,SHORT,243,0.0,0.097,0.5010332
2021-11-01 00:00:00+00,SHORT,2720,0.0,0.4303,0.5899857
2021-11-01 00:00:00+00,SHORT,1523,0.6613091594717361,0.0843,0.65398246
2021-11-01 00:00:00+00,SHORT,3586,0.40004453245375377,0.3894,0.62315863
2021-11-01 00:00:00+00,SHORT,1910,0.3395941066640117,0.3888,0.74351144
2021-11-02 00:00:00+00,SHORT,243,0.0,0.0964,0.49826735
2021-11-02 00:00:00+00,SHORT,3548,1.0,0.4753,0.6734548
2021-11-02 00:00:00+00,SHORT,1523,0.5729128872584658,0.0857,0.56267947
2021-11-02 00:00:00+00,SHORT,3586,0.23929926456983466,0.3977,0.6166273
2021-11-02 00:00:00+00,SHORT,1910,0.09323986510441237,0.3971,0.46830964
2021-11-03 00:00:00+00,SHORT,243,0.0,0.0953,0.5295229
2021-11-03 00:00:00+00,SHORT,988,0.018920253760163097,0.064,0.4814801
2021-11-03 00:00:00+00,SHORT,3548,0.8888888888888888,0.4769,0.64923036
2021-11-03 00:00:00+00,SHORT,1523,0.46462945970543973,0.0864,0.5206355
2021-11-04 00:00:00+00,SHORT,3548,0.7777777777777778,0.4732,0.5748883
2021-11-04 00:00:00+00,SHORT,1523,0.2903785311032761,0.0828,0.48415473
2021-11-05 00:00:00+00,SHORT,4128,0.8040743087432698,0.1222,0.5229955
2021-11-05 00:00:00+00,SHORT,2345,1.0,0.4475,0.6931801
2021-11-05 00:00:00+00,SHORT,1286,1.0,0.0643,0.5912073
2021-11-05 00:00:00+00,SHORT,3486,0.6777291754979377,0.0846,0.6227196
2021-11-05 00:00:00+00,SHORT,3548,0.6666666666666667,0.5048,0.54978013
2021-11-08 00:00:00+00,SHORT,243,1.0,0.085,0.53329676
2021-11-08 00:00:00+00,SHORT,2747,0.6446988860444324,0.6225,0.58961785
2021-11-08 00:00:00+00,SHORT,1286,0.9333333333333333,0.0615,0.7012844
2021-11-08 00:00:00+00,SHORT,3486,0.4001191361058459,0.0809,0.49558932
2021-11-08 00:00:00+00,SHORT,3794,0.3597135581538412,0.0816,0.48122624
2021-11-09 00:00:00+00,SHORT,4128,0.6393466306375841,0.1199,0.48925793
2021-11-09 00:00:00+00,SHORT,143,0.26802269236862164,0.6461,0.6093105
2021-11-09 00:00:00+00,SHORT,224,0.2028579480140362,0.0559,0.73788375
2021-11-09 00:00:00+00,SHORT,507,1.0,0.0482,0.5123911
2021-11-09 00:00:00+00,SHORT,2747,0.44809626677006825,0.6443,0.605769
2021-11-09 00:00:00+00,SHORT,3174,0.0,0.1885,0.56844455
2021-11-09 00:00:00+00,SHORT,1286,0.8666666666666667,0.0565,0.68789685
2021-11-09 00:00:00+00,SHORT,3486,0.36279952858571246,0.0747,0.5899389
2021-11-10 00:00:00+00,SHORT,4128,0.5457460962524703,0.115,0.47178423
2021-11-10 00:00:00+00,SHORT,194,0.2850641628163818,0.6292,0.4802513
2021-11-10 00:00:00+00,SHORT,224,0.0,0.0602,0.6645864
2021-11-10 00:00:00+00,SHORT,3486,0.2520692993772682,0.081,0.51332587
2021-11-10 00:00:00+00,SHORT,3868,0.07910538694419289,0.6293,0.4723397
2021-11-11 00:00:00+00,SHORT,224,0.8947368421052632,0.0542,0.63828856
2021-11-11 00:00:00+00,SHORT,3486,0.13723830807923437,0.0727,0.5208792
2021-11-12 00:00:00+00,SHORT,224,0.8421052631578947,0.0527,0.6937418
2021-11-12 00:00:00+00,SHORT,3486,0.12459394491061865,0.0711,0.5225273
2021-11-12 00:00:00+00,SHORT,3610,0.0,0.0709,0.781405
2021-11-15 00:00:00+00,SHORT,224,0.0,0.0534,0.755154
2021-11-15 00:00:00+00,SHORT,3486,0.0,0.0718,0.52086836
2021-11-15 00:00:00+00,SHORT,3610,0.0,0.0716,0.7168188
2021-11-16 00:00:00+00,SHORT,224,0.736842105263158,0.0576,0.73968536
2021-11-16 00:00:00+00,SHORT,406,0.0,0.068,0.5355036
2021-11-16 00:00:00+00,SHORT,2497,0.15232669119558645,0.0939,0.52919984
2021-11-16 00:00:00+00,SHORT,2986,0.4979145995117039,0.3724,0.47245014
2021-11-16 00:00:00+00,SHORT,1410,0.14878431871248146,0.3719,0.6120153
2021-11-16 00:00:00+00,SHORT,3486,0.15661952605140653,0.0765,0.5355057
2021-11-16 00:00:00+00,SHORT,3610,0.0,0.0763,0.64052427
2021-11-16 00:00:00+00,SHORT,3859,1.0,0.0518,0.5128638
2021-11-17 00:00:00+00,SHORT,224,0.0,0.0557,0.7329593
2021-11-17 00:00:00+00,SHORT,3514,1.0,0.0471,0.5411386
2021-11-17 00:00:00+00,SHORT,3610,0.0,0.0739,0.56311053
2021-11-17 00:00:00+00,SHORT,3859,0.0,0.0501,0.5532605
2021-11-17 00:00:00+00,SHORT,4082,0.6995623223480428,0.0596,0.5910508
2021-11-18 00:00:00+00,SHORT,224,0.0,0.0533,0.7317323
2021-11-18 00:00:00+00,SHORT,1423,0.3682992659961663,0.0714,0.5298135
2021-11-18 00:00:00+00,SHORT,3610,0.0,0.0709,0.54354554
2021-11-18 00:00:00+00,SHORT,3742,0.0,0.0664,0.47827625
2021-11-18 00:00:00+00,SHORT,3859,0.75,0.0478,0.5649809
