time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.5_df055,ma_cloud_diff_21_50_df007
2016-01-25 00:00:00+00,LONG,3907,0.5935744723921355,-0.02578979,-0.04237979
2016-01-28 00:00:00+00,LONG,3610,0.0,-0.024411285,-0.057105925
2016-01-29 00:00:00+00,LONG,3645,0.6818181818181819,-0.025037512,-0.01656773
2016-02-09 00:00:00+00,LONG,2971,0.9615384615384616,-0.024067735,-0.039460436
2016-02-10 00:00:00+00,LONG,1677,0.181773859541481,-0.024855094,-0.030108275
2016-02-11 00:00:00+00,LONG,2747,0.9672131147540983,-0.023934681,-0.044675488
2016-02-11 00:00:00+00,LONG,3046,0.5170237021189432,-0.024525013,-0.063225076
2016-02-11 00:00:00+00,LONG,3742,0.7542418527116397,-0.024333527,-0.0099296225
2016-02-11 00:00:00+00,LONG,3763,0.9130434782608696,-0.024778634,-0.010730967
2016-02-12 00:00:00+00,LONG,2527,0.8461538461538461,-0.025172563,-0.027191954
2016-02-12 00:00:00+00,LONG,988,0.7453824218820667,-0.024781749,-0.011391555
2016-02-12 00:00:00+00,LONG,1324,0.5195056760713279,-0.025453046,-0.056869306
2016-02-12 00:00:00+00,LONG,2032,0.8181818181818181,-0.024338357,-0.03702955
2016-02-16 00:00:00+00,LONG,3335,0.4234230324883291,-0.024986891,-0.011110115
2016-02-29 00:00:00+00,LONG,3335,0.0,-0.025661858,-0.014582364
2016-03-01 00:00:00+00,LONG,3078,0.0,-0.0246022,-0.041146938
2016-04-05 00:00:00+00,LONG,3447,0.0,-0.02500729,0.007995554
2016-04-11 00:00:00+00,LONG,2776,0.08483770240685382,-0.025705388,-0.003766048
2016-04-21 00:00:00+00,LONG,3310,0.0,-0.025452418,0.0087964935
2016-04-22 00:00:00+00,LONG,1853,0.032786885245901565,-0.023917831,0.0035023896
2016-04-27 00:00:00+00,LONG,3273,0.6121496620862967,-0.024061857,-0.013600989
2016-04-29 00:00:00+00,LONG,3255,1.0,-0.025006967,0.016425084
2016-05-03 00:00:00+00,LONG,2248,0.01754385964912286,-0.025191804,-0.0021814008
2016-05-04 00:00:00+00,LONG,4197,0.25396021441896194,-0.024016764,-0.005987171
2016-05-05 00:00:00+00,LONG,786,0.0,-0.025179308,0.0010397813
2016-05-05 00:00:00+00,LONG,2979,0.7643414758275859,-0.024083478,-0.006286
2016-05-05 00:00:00+00,LONG,1848,0.0,-0.024034848,0.003608209
2016-05-05 00:00:00+00,LONG,1919,0.0,-0.024485676,-0.014277804
2016-05-06 00:00:00+00,LONG,2120,0.6370541734312134,-0.02586894,-0.003931198
2016-05-10 00:00:00+00,LONG,3773,0.0,-0.026003685,-0.007030895
2016-05-11 00:00:00+00,LONG,3574,0.0,-0.02481072,-0.012333041
2016-05-13 00:00:00+00,LONG,397,0.1293299602127775,-0.024684787,-0.006134588
2016-05-16 00:00:00+00,LONG,248,0.8346523200703226,-0.026015934,-0.009297745
2016-05-16 00:00:00+00,LONG,2979,0.6679066602133024,-0.026125992,-0.009039502
2016-05-16 00:00:00+00,LONG,3574,0.43718313949204846,-0.024115978,-0.013603554
2016-05-17 00:00:00+00,LONG,2393,0.9047619047619048,-0.025744619,0.004015354
2016-05-17 00:00:00+00,LONG,1586,0.43471657518788775,-0.024495853,-0.020369546
2016-05-19 00:00:00+00,LONG,2482,0.4949628185918317,-0.026011102,0.007947291
2016-05-19 00:00:00+00,LONG,522,0.44072563685567007,-0.024794318,-0.0074677253
2016-05-20 00:00:00+00,LONG,84,0.5019910975611163,-0.026095798,-0.01363071
2016-05-20 00:00:00+00,LONG,1082,0.0,-0.025465023,-0.012970743
2016-05-20 00:00:00+00,LONG,1333,0.42730273066021796,-0.0239306,-0.013649934
2016-05-23 00:00:00+00,LONG,2482,0.40000545982906527,-0.025830414,0.005050367
2016-05-23 00:00:00+00,LONG,594,0.2224713058775189,-0.02620138,0.0017587696
2016-05-23 00:00:00+00,LONG,1848,0.0,-0.025481189,0.0040820437
2016-05-24 00:00:00+00,LONG,91,0.2743678714718096,-0.026000105,-0.0076502827
2016-05-24 00:00:00+00,LONG,2151,0.04892041192515851,-0.024440201,-0.012473142
2016-05-24 00:00:00+00,LONG,2979,0.5581395348837209,-0.02529446,-0.011237635
2016-05-24 00:00:00+00,LONG,1114,0.8461538461538461,-0.024059353,-0.01092106
2016-05-24 00:00:00+00,LONG,1333,0.30617113783868966,-0.025251897,-0.012982147
2016-05-24 00:00:00+00,LONG,4059,0.967741935483871,-0.025343977,-0.02105827
2016-05-25 00:00:00+00,LONG,2151,0.022045458924146458,-0.025854627,-0.012256584
2016-05-25 00:00:00+00,LONG,3052,0.3206321276339602,-0.025814926,-0.0067494716
2016-05-25 00:00:00+00,LONG,1235,0.393273703757668,-0.025666343,0.0018749457
2016-05-25 00:00:00+00,LONG,3912,0.4360628315660724,-0.025677599,-0.01310692
2016-05-26 00:00:00+00,LONG,4073,0.3231657333523088,-0.02548065,-0.024594018
2016-05-27 00:00:00+00,LONG,1308,0.1439678604903787,-0.025418153,-0.007147783
2016-06-01 00:00:00+00,LONG,3646,0.13760476815054862,-0.024183758,0.0025935401
2016-06-02 00:00:00+00,LONG,2482,0.1396664043537763,-0.025360037,0.0031938173
2016-06-02 00:00:00+00,LONG,2961,0.0,-0.024345448,-0.010461989
2016-06-03 00:00:00+00,LONG,2482,0.11239377056107254,-0.025675459,0.00304856
2016-06-09 00:00:00+00,LONG,2961,0.0,-0.025670765,-0.014947388
2016-06-10 00:00:00+00,LONG,3574,0.0,-0.025488796,-0.009121723
2016-06-10 00:00:00+00,LONG,3872,0.17549657132314986,-0.024777217,-0.02116461
2016-06-13 00:00:00+00,LONG,2961,0.0,-0.024072023,-0.016559282
2016-06-13 00:00:00+00,LONG,1593,0.01929558093480208,-0.02555892,-0.015075859
2016-06-14 00:00:00+00,LONG,1371,0.0,-0.026070384,0.0085513005
2016-06-17 00:00:00+00,LONG,2482,0.015122283065696462,-0.024029832,7.548364E-4
2016-06-20 00:00:00+00,LONG,450,0.0,-0.02465028,0.0012791767
2016-06-20 00:00:00+00,LONG,2961,0.0,-0.025302365,-0.016559497
2016-06-21 00:00:00+00,LONG,2961,0.0,-0.02441951,-0.016704708
2016-06-24 00:00:00+00,LONG,2961,0.0,-0.024435014,-0.015226312
2016-06-24 00:00:00+00,LONG,1593,0.0,-0.025149558,-1.9868578E-4
2016-06-27 00:00:00+00,LONG,5,0.8901609273485399,-0.0260934,-0.06872973
2016-06-27 00:00:00+00,LONG,2710,1.0,-0.024619363,-0.021927848
2016-06-27 00:00:00+00,LONG,791,0.07997603541812288,-0.02628244,-0.025623834
2016-06-27 00:00:00+00,LONG,1298,0.0,-0.02426649,-0.011091781
2016-06-27 00:00:00+00,LONG,3612,0.536159026932962,-0.026208282,-0.013200393
2016-06-27 00:00:00+00,LONG,3811,0.0,-0.026211789,0.008387199
2016-06-28 00:00:00+00,LONG,2142,0.285372403365486,-0.025531238,-0.029575694
2016-06-28 00:00:00+00,LONG,450,0.0,-0.024866305,0.0018626746
2016-06-28 00:00:00+00,LONG,555,0.27190535297997703,-0.025983762,5.4728374E-4
2016-06-28 00:00:00+00,LONG,2866,0.1027648816690062,-0.024737963,7.9516275E-4
2016-06-28 00:00:00+00,LONG,1205,0.11922963891109574,-0.024471957,0.012713915
2016-06-28 00:00:00+00,LONG,1356,1.0,-0.02426862,-0.027177181
2016-06-28 00:00:00+00,LONG,3574,0.6483565351249424,-0.02470315,-0.013034322
2016-06-29 00:00:00+00,LONG,50,0.0,-0.024816466,0.0013191226
2016-06-29 00:00:00+00,LONG,2107,0.22889640335141376,-0.025477583,-0.019901425
2016-06-29 00:00:00+00,LONG,2770,0.0,-0.024219707,-0.0015788357
2016-06-29 00:00:00+00,LONG,3130,0.9615384615384616,-0.024544256,0.001293494
2016-06-29 00:00:00+00,LONG,3161,0.0,-0.025526188,-0.011593941
2016-06-29 00:00:00+00,LONG,1236,0.0,-0.024168996,-0.010593625
2016-06-29 00:00:00+00,LONG,1678,0.9523809523809523,-0.026159221,-0.007212226
2016-06-29 00:00:00+00,LONG,1690,0.1412763320291809,-0.026169626,8.256173E-4
2016-07-01 00:00:00+00,LONG,714,0.0,-0.025114844,-0.030770952
2016-07-05 00:00:00+00,LONG,2936,0.6555405589255929,-0.025889037,-0.02755884
2016-07-05 00:00:00+00,LONG,1752,0.0,-0.026259612,-0.006935531
2016-07-06 00:00:00+00,LONG,457,1.0,-0.025833549,-0.05852493
2016-07-06 00:00:00+00,LONG,3862,0.8928571428571429,-0.02623613,-0.036840532
2016-07-07 00:00:00+00,LONG,2815,0.4486025559920241,-0.02518029,-0.014164213
2016-07-07 00:00:00+00,LONG,3182,0.6282777286607277,-0.024954999,-0.04027658
2016-07-07 00:00:00+00,LONG,1474,0.0,-0.025853934,-0.0022383616
2016-07-08 00:00:00+00,LONG,2469,1.0,-0.025147311,-0.06017817
2016-07-11 00:00:00+00,LONG,2350,0.90625,-0.024399843,-0.02935705
2016-07-11 00:00:00+00,LONG,835,0.26059319962650046,-0.025310311,-0.008373566
2016-07-25 00:00:00+00,LONG,1731,0.0,-0.026175855,-0.0029155263
2016-07-27 00:00:00+00,LONG,1280,0.7692985978692548,-0.02390316,0.0035537847
2016-07-28 00:00:00+00,LONG,1381,0.6473110437221137,-0.025702748,-0.0024362907
2016-08-01 00:00:00+00,LONG,1381,0.5610583757886543,-0.026286742,-0.0068052146
2016-08-02 00:00:00+00,LONG,1731,0.0,-0.025150519,-0.002616809
2016-08-03 00:00:00+00,LONG,920,0.2647466669682818,-0.025200756,-0.03552236
2016-08-03 00:00:00+00,LONG,1258,0.6355790031017043,-0.02533311,-0.017496208
2016-08-04 00:00:00+00,LONG,753,0.7892887703367945,-0.024296008,-0.04229598
2016-08-04 00:00:00+00,LONG,1748,0.0,-0.023967259,-0.0024962833
2016-08-08 00:00:00+00,LONG,2896,0.0,-0.025192548,-0.0018293891
2016-08-08 00:00:00+00,LONG,1780,0.7443998990822351,-0.024018353,-0.015892776
2016-08-10 00:00:00+00,LONG,1780,0.7279023638787914,-0.024345392,-0.019135617
2016-08-15 00:00:00+00,LONG,2276,0.0,-0.024977194,0.005084225
2016-08-17 00:00:00+00,LONG,869,0.9273062402800695,-0.025842518,-0.00444147
2016-08-18 00:00:00+00,LONG,1175,1.0,-0.024455914,-0.027456379
2016-08-25 00:00:00+00,LONG,2221,0.6923076923076923,-0.026104702,-0.0324475
2016-08-26 00:00:00+00,LONG,2643,0.0,-0.024563339,-0.009715861
2016-08-26 00:00:00+00,LONG,1752,0.0,-0.02575688,-0.019824026
2016-08-31 00:00:00+00,LONG,3522,0.0,-0.025996966,-0.01435914
2016-09-09 00:00:00+00,LONG,714,0.014888322693233978,-0.026059212,0.012812087
2016-09-12 00:00:00+00,LONG,3828,0.0,-0.026106955,0.0051481
2016-09-13 00:00:00+00,LONG,3522,0.0,-0.025386926,-0.020343514
2016-09-14 00:00:00+00,LONG,444,0.7029021237176112,-0.024550213,-0.031874508
2016-09-14 00:00:00+00,LONG,2686,0.0,-0.02629848,0.0015077359
2016-09-15 00:00:00+00,LONG,237,0.12008126271912085,-0.026119795,0.00282682
2016-09-19 00:00:00+00,LONG,535,0.0,-0.025378209,0.008552065
2016-09-19 00:00:00+00,LONG,1474,0.0,-0.024287317,-0.0069801533
2016-09-20 00:00:00+00,LONG,142,0.9,-0.023955554,-0.02692029
2016-09-20 00:00:00+00,LONG,237,0.09239122088274944,-0.02568041,0.003609109
2016-09-20 00:00:00+00,LONG,1949,0.31851498160491754,-0.025622368,-0.008801107
2016-09-22 00:00:00+00,LONG,663,0.96875,-0.025476286,-0.024493601
2016-09-27 00:00:00+00,LONG,1740,1.0,-0.025807666,-0.021131687
2016-10-03 00:00:00+00,LONG,1667,0.2023078826265986,-0.026185498,-0.011145387
2016-10-03 00:00:00+00,LONG,1752,0.0,-0.024731366,-9.291087E-4
2016-10-04 00:00:00+00,LONG,2188,0.8214285714285714,-0.025570164,-0.0050965366
2016-10-04 00:00:00+00,LONG,2681,0.6072426867454572,-0.026002908,-0.008011415
2016-10-05 00:00:00+00,LONG,2681,0.610192618766828,-0.024705216,-0.007974721
2016-10-05 00:00:00+00,LONG,988,0.6666249850873611,-0.02534969,-0.04283202
2016-10-07 00:00:00+00,LONG,2499,0.92,-0.024751611,-0.031163054
2016-10-10 00:00:00+00,LONG,2499,0.88,-0.024738714,-0.030714994
2016-10-11 00:00:00+00,LONG,2351,0.8452584215185484,-0.02481242,-0.028198522
2016-10-13 00:00:00+00,LONG,3310,0.6277399182424616,-0.025180027,-6.695942E-4
2016-10-13 00:00:00+00,LONG,3594,0.6470588235294118,-0.02505495,-0.035238698
2016-10-14 00:00:00+00,LONG,1471,0.9772727272727273,-0.026291443,0.0072336723
2016-10-17 00:00:00+00,LONG,2188,0.5,-0.024666958,-0.006509578
2016-10-17 00:00:00+00,LONG,1471,0.9545454545454546,-0.024154315,0.006629856
2016-10-18 00:00:00+00,LONG,69,0.32770797151947506,-0.025654104,-0.011265663
2016-10-18 00:00:00+00,LONG,4031,0.358395262269571,-0.024722908,-0.0126712285
2016-10-21 00:00:00+00,LONG,3286,0.7018524486976018,-0.02586398,-0.011182792
2016-10-26 00:00:00+00,LONG,1534,0.508962036840574,-0.024230924,-0.041435823
2016-10-27 00:00:00+00,LONG,4107,0.631923466940829,-0.024705159,-0.03834121
2016-10-27 00:00:00+00,LONG,2188,0.2142857142857143,-0.026011046,-6.073197E-4
2016-11-01 00:00:00+00,LONG,540,0.9230769230769231,-0.024023095,-0.028997045
2016-11-01 00:00:00+00,LONG,693,0.9230769230769231,-0.02565064,-0.02687126
2016-11-01 00:00:00+00,LONG,3443,0.7836065801739377,-0.02395878,-0.0019784844
2016-11-02 00:00:00+00,LONG,4194,0.96875,-0.024312604,-0.011494059
2016-11-02 00:00:00+00,LONG,694,0.662751965896476,-0.025341306,-0.037620876
2016-11-02 00:00:00+00,LONG,3519,1.0,-0.02475457,0.004176905
2016-11-02 00:00:00+00,LONG,1896,0.6451612903225806,-0.024940249,-0.015100127
2016-11-02 00:00:00+00,LONG,2042,0.8888888888888888,-0.02468397,-0.018707968
2016-11-03 00:00:00+00,LONG,2830,0.9565217391304348,-0.026212055,-0.02826333
2016-11-03 00:00:00+00,LONG,3113,0.1871471169084896,-0.024419073,0.0053575854
2016-11-04 00:00:00+00,LONG,862,0.8125667841195044,-0.025759572,0.0051883976
2016-11-04 00:00:00+00,LONG,3430,0.8571428571428572,-0.024149055,-0.041862607
2016-11-07 00:00:00+00,LONG,1416,0.774567341878211,-0.024251845,-0.039914228
2016-11-07 00:00:00+00,LONG,3708,0.0,-0.026025219,-0.0026597525
2016-11-07 00:00:00+00,LONG,2004,0.9487179487179487,-0.025159415,-0.028123654
2016-11-08 00:00:00+00,LONG,3708,0.0,-0.02435538,-0.0028542704
2016-11-08 00:00:00+00,LONG,3802,0.9298245614035088,-0.026012933,-0.0204777
2016-11-09 00:00:00+00,LONG,2132,0.6607061982531365,-0.024096396,-0.016526246
2016-11-09 00:00:00+00,LONG,221,0.22537695809323696,-0.024510361,-0.041512586
2016-11-11 00:00:00+00,LONG,1803,0.4696315259930587,-0.025791971,-0.010508457
2016-11-14 00:00:00+00,LONG,2920,0.7143358808776027,-0.024022998,-0.027262844
2016-11-14 00:00:00+00,LONG,1444,0.27543795388200926,-0.026047517,-0.012114845
2016-11-15 00:00:00+00,LONG,1039,0.9811320754716981,-0.024201034,-0.0069056195
2016-11-15 00:00:00+00,LONG,3179,0.5536096220902365,-0.025650984,-0.033487547
2016-11-17 00:00:00+00,LONG,562,0.6239045574544257,-0.024788395,0.0015164003
2016-11-17 00:00:00+00,LONG,2925,0.9347826086956522,-0.02469673,-0.008110777
2016-11-17 00:00:00+00,LONG,1039,0.9433962264150944,-0.025420481,-0.0074370867
2016-11-17 00:00:00+00,LONG,3573,0.6010828317340807,-0.024321226,-0.0026251688
2016-11-21 00:00:00+00,LONG,3456,0.875,-0.024631748,-0.011108766
2016-11-21 00:00:00+00,LONG,3838,0.401452452421984,-0.025087964,-0.0128471805
2016-11-23 00:00:00+00,LONG,2617,0.48938822971772616,-0.024798183,-0.019789191
2016-12-01 00:00:00+00,LONG,3522,1.0,-0.025786186,-0.030120578
2016-12-02 00:00:00+00,LONG,2350,0.33925199529845507,-0.025737837,0.008344304
2016-12-02 00:00:00+00,LONG,2613,0.2945582775670568,-0.025710247,-0.010890393
2016-12-08 00:00:00+00,LONG,2213,0.4090176759130592,-0.025140995,-0.020036988
2016-12-08 00:00:00+00,LONG,1444,0.7738266045937972,-0.02628189,0.0037229569
2016-12-09 00:00:00+00,LONG,2213,0.396416296926116,-0.025325464,-0.023065438
2016-12-28 00:00:00+00,LONG,2345,0.6233032097399331,-0.024294302,-0.0077909883
2017-01-03 00:00:00+00,LONG,2665,0.5402986555497028,-0.02587437,0.0015098609
2017-01-03 00:00:00+00,LONG,1368,0.6792408686140009,-0.02558005,-0.03745081
2017-01-11 00:00:00+00,LONG,401,0.0,-0.024220506,-0.027701316
2017-01-12 00:00:00+00,LONG,2462,0.5357050952716526,-0.025247948,3.1816415E-4
2017-01-20 00:00:00+00,LONG,2479,0.832775521800429,-0.025614992,-0.0056055603
2017-01-24 00:00:00+00,LONG,2248,0.5862390638726135,-0.025405789,-0.013347165
2017-01-24 00:00:00+00,LONG,3142,1.0,-0.023902006,0.0073995194
2017-01-25 00:00:00+00,LONG,2084,0.7560741324524549,-0.024650197,0.00374917
2017-01-27 00:00:00+00,LONG,3355,0.0,-0.025306102,-9.863586E-4
2017-01-27 00:00:00+00,LONG,1411,0.0,-0.025965586,-0.015817152
2017-02-01 00:00:00+00,LONG,52,0.8345656195629793,-0.025408238,-0.022609914
2017-02-01 00:00:00+00,LONG,1411,0.0,-0.024956742,-0.016579222
2017-02-02 00:00:00+00,LONG,2221,0.632171061329389,-0.02413491,-0.016057452
2017-02-02 00:00:00+00,LONG,540,0.8907182920495282,-0.025631322,-0.004896874
2017-02-02 00:00:00+00,LONG,3742,0.1098392784631172,-0.024766354,-0.014236738
2017-02-03 00:00:00+00,LONG,1043,0.0,-0.023929399,-0.0013510039
2017-02-07 00:00:00+00,LONG,3802,0.4330449243373795,-0.025827244,-0.03878389
2017-02-08 00:00:00+00,LONG,248,0.5244257633234813,-0.024408568,-0.0024453567
2017-02-08 00:00:00+00,LONG,1447,0.10848126168846785,-0.025199322,-0.006167594
2017-02-08 00:00:00+00,LONG,1816,0.0,-0.024317602,-0.015323324
2017-02-09 00:00:00+00,LONG,1816,0.0,-0.025427492,-0.015709877
2017-02-10 00:00:00+00,LONG,2923,0.0,-0.023999741,-0.0058170063
2017-02-13 00:00:00+00,LONG,3652,0.0,-0.026000887,-0.0055314954
2017-02-15 00:00:00+00,LONG,2546,0.624828675804783,-0.024398662,-0.014279287
2017-02-16 00:00:00+00,LONG,4088,0.6863429885525457,-0.025003167,-0.0019866284
2017-02-24 00:00:00+00,LONG,1816,0.0,-0.024001867,-0.017085338
2017-03-01 00:00:00+00,LONG,842,0.120133674149433,-0.025526777,-0.07569776
2017-03-02 00:00:00+00,LONG,3748,0.7006540919018942,-0.024342686,0.0016783852
2017-03-08 00:00:00+00,LONG,4201,0.42246165247732614,-0.024777228,-0.015028191
2017-03-09 00:00:00+00,LONG,1324,0.0,-0.024182897,0.005538709
2017-03-09 00:00:00+00,LONG,3872,0.0,-0.02448834,0.0045301663
2017-03-10 00:00:00+00,LONG,2778,0.3500297644448328,-0.024855608,0.013838764
2017-03-13 00:00:00+00,LONG,3855,0.036648371835455766,-0.024600623,-0.006445421
2017-03-14 00:00:00+00,LONG,2778,0.31805446473714033,-0.025047055,0.007860883
2017-03-14 00:00:00+00,LONG,1463,0.25535057691955176,-0.025112798,-0.0242139
2017-03-15 00:00:00+00,LONG,1694,0.29029102038831245,-0.025446737,-0.04760869
2017-03-21 00:00:00+00,LONG,450,0.3927932296366685,-0.02418696,-0.010423862
2017-03-27 00:00:00+00,LONG,2253,0.6494469350449104,-0.025116328,0.0015751568
2017-03-27 00:00:00+00,LONG,502,0.7035352911793147,-0.025582723,-0.01902093
2017-03-27 00:00:00+00,LONG,684,1.0,-0.025944162,-0.0120707415
2017-03-27 00:00:00+00,LONG,3828,0.5060013330259806,-0.024723098,-4.236054E-5
2017-03-28 00:00:00+00,LONG,4231,0.9666666666666667,-0.024713073,-0.019566372
2017-03-28 00:00:00+00,LONG,1112,0.7027027027027026,-0.024079654,-0.0071588433
2017-03-29 00:00:00+00,LONG,918,0.39669594465651453,-0.02499241,-0.0135298995
2017-03-30 00:00:00+00,LONG,245,0.3756052086033991,-0.026273059,-0.016603917
2017-03-31 00:00:00+00,LONG,2188,0.44800675057331557,-0.025245328,0.0015548064
2017-03-31 00:00:00+00,LONG,245,0.37190350175315656,-0.025104133,-0.016969804
2017-04-03 00:00:00+00,LONG,2253,0.4332200586968944,-0.024139244,-4.8160795E-4
2017-04-03 00:00:00+00,LONG,1069,0.6128795900435461,-0.024766218,0.0041726204
2017-04-04 00:00:00+00,LONG,245,0.2972030794898403,-0.026150586,-0.01672602
2017-04-05 00:00:00+00,LONG,2253,0.4529805141208246,-0.024880866,-6.3995563E-4
2017-04-05 00:00:00+00,LONG,245,0.3180289303185761,-0.024319494,-0.016551552
2017-04-10 00:00:00+00,LONG,4250,0.9555555555555556,-0.025908284,-0.008196051
2017-04-10 00:00:00+00,LONG,934,0.009809421927909004,-0.026293736,0.0033729097
2017-04-10 00:00:00+00,LONG,1652,0.3917232825564804,-0.024806432,-0.0015672623
2017-04-11 00:00:00+00,LONG,3708,0.0,-0.023956021,-0.01739903
2017-04-11 00:00:00+00,LONG,1853,0.05160520951938243,-0.024573814,0.0043728994
2017-04-12 00:00:00+00,LONG,2253,0.3025446634122204,-0.024863306,0.0034331102
2017-04-12 00:00:00+00,LONG,1652,0.30919666816919883,-0.025951127,-0.010816441
2017-04-12 00:00:00+00,LONG,1700,0.0,-0.02539667,-0.0015607845
2017-04-13 00:00:00+00,LONG,39,0.2403176796029572,-0.025241867,0.0042042173
2017-04-13 00:00:00+00,LONG,4153,1.0,-0.023969728,-0.021225946
2017-04-13 00:00:00+00,LONG,974,0.33850585579362796,-0.024288224,-0.014645739
2017-04-13 00:00:00+00,LONG,3273,0.8157894736842105,-0.024708558,-2.0540456E-4
2017-04-13 00:00:00+00,LONG,3487,0.5571139005869917,-0.026026174,-0.040734064
2017-04-17 00:00:00+00,LONG,2085,0.0946043320055959,-0.02437263,-0.0033821033
2017-04-17 00:00:00+00,LONG,1690,0.95,-0.024943588,-0.0033180485
2017-04-18 00:00:00+00,LONG,2253,0.3181818181818181,-0.025023593,0.0030377947
2017-04-18 00:00:00+00,LONG,2568,0.20011447001796503,-0.025882551,-0.039781723
2017-04-18 00:00:00+00,LONG,610,0.6785714285714286,-0.024895819,-0.009018785
2017-04-18 00:00:00+00,LONG,3607,0.5384615384615385,-0.024851674,-0.010074706
2017-04-18 00:00:00+00,LONG,3794,0.9130434782608696,-0.024209064,-4.5841327E-4
2017-04-20 00:00:00+00,LONG,2751,0.975,-0.024027877,-0.013847674
2017-04-20 00:00:00+00,LONG,1416,0.0,-0.024290984,0.0038643533
2017-04-21 00:00:00+00,LONG,3695,0.2924124152199433,-0.024650656,-0.0114263315
2017-04-24 00:00:00+00,LONG,2479,0.6351054464580023,-0.025268326,-0.0018344664
2017-04-26 00:00:00+00,LONG,2479,0.45772716304268163,-0.025237322,-0.004644754
2017-04-27 00:00:00+00,LONG,3420,0.5377238843496001,-0.025812192,0.0043024006
2017-05-04 00:00:00+00,LONG,68,0.8636363636363636,-0.024913771,-0.034489818
2017-05-04 00:00:00+00,LONG,2188,0.0,-0.02405028,-0.00197249
2017-05-04 00:00:00+00,LONG,2499,0.0,-0.025276186,-0.023408812
2017-05-04 00:00:00+00,LONG,2761,0.0,-0.025937783,-0.018150158
2017-05-08 00:00:00+00,LONG,2084,0.3904980237296007,-0.025334867,-0.008625565
2017-05-08 00:00:00+00,LONG,2188,0.0,-0.024295438,-0.0021360754
2017-05-09 00:00:00+00,LONG,2084,0.3861901678968852,-0.024498202,-0.009407727
2017-05-09 00:00:00+00,LONG,2099,0.0,-0.02549288,-0.016300373
2017-05-09 00:00:00+00,LONG,2462,0.0,-0.026164103,7.125011E-4
2017-05-09 00:00:00+00,LONG,2479,0.6286812572090898,-0.024151286,-0.0051733516
2017-05-10 00:00:00+00,LONG,2479,0.5222933379093343,-0.025962502,-0.0049923644
2017-05-11 00:00:00+00,LONG,13,0.3134353626006145,-0.025748387,-0.008220614
2017-05-11 00:00:00+00,LONG,2084,0.3794285803526532,-0.024289636,-0.010372432
2017-05-11 00:00:00+00,LONG,2099,0.0,-0.025373578,-0.01611797
2017-05-11 00:00:00+00,LONG,2111,0.171474103216277,-0.024779635,-0.01227691
2017-05-11 00:00:00+00,LONG,2479,0.5297732526779128,-0.024349138,-0.004543532
2017-05-11 00:00:00+00,LONG,937,0.6406509451413512,-0.025891336,0.00408457
2017-05-11 00:00:00+00,LONG,3040,0.2340963227044124,-0.025885807,-0.0015129313
2017-05-12 00:00:00+00,LONG,937,0.6758760221947405,-0.02594421,0.004565829
2017-05-17 00:00:00+00,LONG,2479,0.5156428592719251,-0.024943661,-0.0011872643
2017-05-17 00:00:00+00,LONG,1853,0.12368991966242275,-0.025553372,-0.0067924913
2017-05-18 00:00:00+00,LONG,388,1.0,-0.024380751,0.00319574
2017-05-18 00:00:00+00,LONG,3114,0.1409093685153225,-0.024099076,-4.211138E-5
2017-05-18 00:00:00+00,LONG,3198,0.3203662925615196,-0.025000345,-0.030273147
2017-05-19 00:00:00+00,LONG,2613,0.6482086430391504,-0.024200901,-0.012732073
2017-05-19 00:00:00+00,LONG,594,0.7571989162012105,-0.02619654,0.004665803
2017-05-19 00:00:00+00,LONG,2877,0.6033631435364851,-0.025847742,-0.008200965
2017-05-19 00:00:00+00,LONG,834,0.1345619572873174,-0.025406916,-0.014239633
2017-05-22 00:00:00+00,LONG,2546,0.18921951055376884,-0.02572472,0.004203664
2017-05-23 00:00:00+00,LONG,195,1.0,-0.026003068,-0.016930548
2017-05-23 00:00:00+00,LONG,2972,0.30283562495341343,-0.025557628,0.007626124
2017-05-24 00:00:00+00,LONG,28,0.92,-0.024699291,-0.004629164
2017-05-24 00:00:00+00,LONG,195,0.9772727272727273,-0.026287789,-0.016803032
2017-05-24 00:00:00+00,LONG,2262,0.5416304342617142,-0.024571264,-0.028019562
2017-05-24 00:00:00+00,LONG,3912,0.7845674673120867,-0.024179839,-0.0023375533
2017-05-25 00:00:00+00,LONG,1552,0.777324709120449,-0.025667164,-0.016279731
2017-05-25 00:00:00+00,LONG,1651,1.0,-0.026257912,-0.016641494
2017-05-26 00:00:00+00,LONG,2425,0.0,-0.025383787,-0.007926568
2017-05-26 00:00:00+00,LONG,2613,0.42226438249011916,-0.025338385,-0.015185868
2017-05-26 00:00:00+00,LONG,1022,0.1992484645776214,-0.025589053,-0.019705616
2017-05-26 00:00:00+00,LONG,1063,0.46441058229866167,-0.025195602,-0.013651589
2017-05-30 00:00:00+00,LONG,4223,0.0,-0.02507185,-0.00953858
2017-05-30 00:00:00+00,LONG,959,0.0,-0.024788765,-0.005474445
2017-05-30 00:00:00+00,LONG,3244,1.0,-0.024932994,-0.038877405
2017-05-31 00:00:00+00,LONG,2613,0.38189101413173826,-0.02557613,-0.014851189
2017-05-31 00:00:00+00,LONG,3192,0.0,-0.0250144,-0.0052688997
2017-05-31 00:00:00+00,LONG,3469,1.0,-0.025622765,-0.030468956
2017-06-01 00:00:00+00,LONG,195,0.8636363636363636,-0.025928615,-0.017726276
