time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,skew_weighted_20_df037,velocity_eps_9m_univ_zscore_df051,price_drift_abs_1_df006
2016-08-25 00:00:00+00,LONG,1790,0.0,0.03832763,-0.4606179,-0.049059086,0.010112543
2016-08-26 00:00:00+00,LONG,2870,0.0,0.028191326,-0.46743202,-0.0448786,0.0208326
2016-08-26 00:00:00+00,LONG,869,0.616717944289921,-0.023216221,-0.42792603,-0.04613533,0.017173052
2016-08-26 00:00:00+00,LONG,1552,0.0,0.059516676,-0.3839732,-0.04901753,0.0076045627
2016-08-29 00:00:00+00,LONG,28,0.0,0.046632074,-0.44304466,-0.045536887,0.0062819915
2016-08-29 00:00:00+00,LONG,2221,0.641025641025641,-0.047784578,-0.3746049,-0.049004283,0.011630847
2016-08-29 00:00:00+00,LONG,1368,0.0907909492097739,0.015478234,-0.41306278,-0.045806188,0.014008621
2016-08-29 00:00:00+00,LONG,3822,0.0,0.018634252,-0.37802202,-0.04571642,0.02177417
2016-08-30 00:00:00+00,LONG,28,0.0,0.041385803,-0.46807417,-0.045537814,0.009710982
2016-08-30 00:00:00+00,LONG,1715,0.0,0.012196373,-0.49806786,-0.043337036,0.0057323016
2016-08-30 00:00:00+00,LONG,3822,0.0,0.015376205,-0.39791897,-0.045717347,0.017935881
2016-08-31 00:00:00+00,LONG,4215,0.5436426765984018,-0.0321167,-0.42936423,-0.04908368,0.015072464
2016-09-01 00:00:00+00,LONG,4107,0.0,0.022985037,-0.4392988,-0.04319371,0.005541872
2016-09-01 00:00:00+00,LONG,2067,1.0,-0.029021185,-0.37451214,-0.049056005,0.008777429
2016-09-01 00:00:00+00,LONG,28,0.0,0.03121328,-0.44619772,-0.045500092,0.0066634933
2016-09-01 00:00:00+00,LONG,405,0.0,0.05044251,-0.41285,-0.044901032,0.006400488
2016-09-01 00:00:00+00,LONG,1715,0.0,0.0063645993,-0.48453152,-0.04329705,0.0110451095
2016-09-01 00:00:00+00,LONG,4061,0.0,-0.014242735,-0.4025318,-0.049067657,0.02025448
2016-09-02 00:00:00+00,LONG,4061,0.0,-0.022680936,-0.45474172,-0.049124535,0.012725884
2016-09-06 00:00:00+00,LONG,664,0.0,0.0013759435,-0.39712173,-0.046263203,0.013545717
2016-09-06 00:00:00+00,LONG,1838,0.5390934303855806,0.0036927578,-0.37330002,-0.049116984,0.012009238
2016-09-06 00:00:00+00,LONG,1851,0.0,0.0357718,-0.43094012,-0.04446417,0.019529006
2016-09-09 00:00:00+00,LONG,2055,0.008746193617008305,0.0071895807,-0.3923553,-0.049121242,0.027535388
2016-09-09 00:00:00+00,LONG,2370,0.0,0.0095119355,-0.3719666,-0.047687784,0.022790268
2016-09-09 00:00:00+00,LONG,401,0.0,0.025508322,-0.39909065,-0.049093556,0.034711964
2016-09-09 00:00:00+00,LONG,2543,0.0,0.028742762,-0.4567456,-0.045226585,0.021243252
2016-09-09 00:00:00+00,LONG,559,0.00374125987429381,-0.0037007493,-0.45656136,-0.045736834,0.027441723
2016-09-09 00:00:00+00,LONG,664,0.0,-0.008199391,-0.4896579,-0.046217065,0.023541072
2016-09-09 00:00:00+00,LONG,2761,0.0,0.03858102,-0.47107086,-0.04507651,0.039451115
2016-09-09 00:00:00+00,LONG,2965,0.0,-0.0036155488,-0.45517883,-0.046787344,0.026478294
2016-09-09 00:00:00+00,LONG,3244,0.0,0.057089575,-0.40669435,-0.04914893,0.020800933
2016-09-09 00:00:00+00,LONG,1330,0.048341431005081585,0.03399037,-0.4295128,-0.04519657,0.037984263
2016-09-09 00:00:00+00,LONG,3573,0.7191726061777767,-0.005040518,-0.43435022,-0.04911854,0.035442073
2016-09-09 00:00:00+00,LONG,1667,0.0,0.0413306,-0.46435502,-0.04911432,0.03526735
2016-09-09 00:00:00+00,LONG,3794,0.0,0.036760908,-0.4670442,-0.04911558,0.03810581
2016-09-09 00:00:00+00,LONG,1748,0.0,0.018493837,-0.3763521,-0.04911495,0.0100154085
2016-09-12 00:00:00+00,LONG,3293,0.0,0.009017017,-0.3893175,-0.04486641,0.013145682
2016-09-12 00:00:00+00,LONG,3760,0.19080297509410726,-0.0131447865,-0.38295257,-0.04480638,0.018930959
2016-09-13 00:00:00+00,LONG,2349,0.0,0.04780132,-0.5063018,-0.050164104,0.027208976
2016-09-13 00:00:00+00,LONG,401,0.0,0.018792896,-0.47860193,-0.04915067,0.009922907
2016-09-13 00:00:00+00,LONG,444,0.0,-0.027145248,-0.39004827,-0.049167953,0.013803681
2016-09-13 00:00:00+00,LONG,920,0.1718616395298043,-0.014809907,-0.47761387,-0.04918461,0.005611672
2016-09-13 00:00:00+00,LONG,3142,0.5941186735516406,0.06453522,-0.41829008,-0.049173295,0.0069316216
2016-09-13 00:00:00+00,LONG,3244,0.0,0.04546542,-0.42170444,-0.04920598,0.013064833
2016-09-13 00:00:00+00,LONG,3255,0.0,0.008647554,-0.3931076,-0.049167328,0.014015844
2016-09-13 00:00:00+00,LONG,1330,0.030099687817471178,0.026741281,-0.38098866,-0.045206614,0.02738883
2016-09-13 00:00:00+00,LONG,3760,0.19410847180270238,-0.015817838,-0.44319955,-0.044816025,0.008538252
2016-09-14 00:00:00+00,LONG,2349,0.0,0.039720338,-0.46031725,-0.050164104,0.015282583
2016-09-14 00:00:00+00,LONG,1022,0.0,0.078867115,-0.4414054,-0.049167953,0.016905071
2016-09-14 00:00:00+00,LONG,3244,0.0,0.038715675,-0.43245324,-0.04920598,0.006967254
2016-09-14 00:00:00+00,LONG,1694,0.9090909090909091,0.084233135,-0.4028138,-0.049199693,0.02109375
2016-09-15 00:00:00+00,LONG,2349,0.9130434782608696,0.03189236,-0.40091735,-0.050164104,0.009940358
2016-09-15 00:00:00+00,LONG,3895,0.681993005364175,-0.011127742,-0.40073082,-0.0446658,0.01803852
2016-09-16 00:00:00+00,LONG,401,0.0,0.008660607,-0.4106131,-0.04915067,0.015661648
2016-09-16 00:00:00+00,LONG,2898,1.0,-0.0020735613,-0.43357408,-0.046678778,0.012523021
2016-09-16 00:00:00+00,LONG,1330,0.0,0.013258501,-0.45419964,-0.045206554,0.011729276
2016-09-16 00:00:00+00,LONG,3851,0.9523809523809523,-0.039269965,-0.44057187,-0.049154755,0.009829281
2016-09-19 00:00:00+00,LONG,191,0.8181818181818181,0.06252354,-0.40409195,-0.049168583,0.018181818
2016-09-19 00:00:00+00,LONG,2349,0.0,0.017400336,-0.41718405,-0.050164044,0.009003939
2016-09-19 00:00:00+00,LONG,429,0.07873290912664309,0.018358009,-0.4861275,-0.049211126,0.019417476
2016-09-20 00:00:00+00,LONG,2349,0.782608695652174,0.010378895,-0.38544267,-0.050161827,0.0073821694
2016-09-20 00:00:00+00,LONG,401,0.0,0.0029581161,-0.44204488,-0.04915067,0.03482663
2016-09-20 00:00:00+00,LONG,1474,0.0,-0.011924522,-0.44242898,-0.043641977,0.018979972
2016-09-20 00:00:00+00,LONG,3895,0.5725618998120222,-0.02792268,-0.51185834,-0.04466352,0.0057557025
2016-09-21 00:00:00+00,LONG,191,0.7272727272727273,0.035092313,-0.3720514,-0.049111523,0.019448947
2016-09-21 00:00:00+00,LONG,3895,0.3506256903097932,-0.032670744,-0.46599576,-0.044707593,0.028044596
2016-09-22 00:00:00+00,LONG,1770,0.0,-0.044678994,-0.47575742,-0.04732301,0.016595745
2016-09-22 00:00:00+00,LONG,3895,0.4576100234618203,-0.038785167,-0.4637032,-0.0447444,0.005672812
2016-09-23 00:00:00+00,LONG,3895,0.3236031363277685,-0.04433343,-0.4572036,-0.044739127,0.0057471264
2016-09-26 00:00:00+00,LONG,135,0.8421052631578947,0.0014490125,-0.36900544,-0.049113076,0.009377991
2016-09-29 00:00:00+00,LONG,3868,0.0,0.018321378,-0.38612124,-0.045464467,0.037582904
2016-10-04 00:00:00+00,LONG,988,0.7689566634586978,-0.0388934,-0.372756,-0.045242965,0.0061507937
2016-10-05 00:00:00+00,LONG,2499,1.0,-0.02730679,-0.4125421,-0.045227207,0.009064422
2016-10-05 00:00:00+00,LONG,1195,0.44314755148082247,0.027628079,-0.3739111,-0.049315426,0.030051397
2016-10-06 00:00:00+00,LONG,1195,0.3721654132283183,0.014980272,-0.36837968,-0.049315426,0.032691244
2016-10-06 00:00:00+00,LONG,4079,0.6588953304258628,-0.015449367,-0.40842158,-0.04637452,0.007343772
2016-10-07 00:00:00+00,LONG,2159,0.9666666666666667,-0.041895777,-0.43230292,-0.045569547,0.012597889
2016-10-07 00:00:00+00,LONG,4079,0.7438890962012815,-0.018659914,-0.37314275,-0.04637452,0.008253095
2016-10-12 00:00:00+00,LONG,4171,0.0,0.024617773,-0.4088389,-0.04933833,0.012998977
2016-10-13 00:00:00+00,LONG,183,1.0,0.01989874,-0.38870704,-0.04480649,0.027234636
2016-10-13 00:00:00+00,LONG,1534,0.0,0.0067673246,-0.42720267,-0.049344905,0.017286366
2016-10-14 00:00:00+00,LONG,3310,0.5680442459392195,-0.005943813,-0.4740931,-0.049341775,0.0116193555
2016-10-14 00:00:00+00,LONG,1534,0.0,0.0020585195,-0.43020302,-0.049344905,0.0057710805
2016-10-17 00:00:00+00,LONG,183,0.9411764705882353,0.010947565,-0.41282916,-0.04485744,0.00961881
2016-10-17 00:00:00+00,LONG,3310,0.5049083572472833,-0.010107709,-0.38272682,-0.049284123,0.012358244
2016-10-18 00:00:00+00,LONG,183,0.9117647058823529,0.00640363,-0.37951654,-0.04487169,0.007913669
2016-10-19 00:00:00+00,LONG,3963,0.0,0.0014863843,-0.40079242,-0.049343944,0.010403121
2016-10-20 00:00:00+00,LONG,2391,1.0,-0.0093136765,-0.43156835,-0.04544806,0.0062016896
2016-10-20 00:00:00+00,LONG,1108,0.0,0.03651323,-0.4802243,-0.049224235,0.026145076
2016-10-20 00:00:00+00,LONG,3487,0.9056603773584906,-0.007625194,-0.39329368,-0.042770706,0.010638298
2016-10-20 00:00:00+00,LONG,3963,0.3588119722875504,-0.0019532146,-0.41270965,-0.049229257,0.0064350064
2016-10-21 00:00:00+00,LONG,1534,0.0,-0.023567483,-0.44662663,-0.049230207,0.015001596
2016-10-21 00:00:00+00,LONG,3963,0.36936691680616474,-0.0058122263,-0.40386477,-0.049229264,0.0074168798
2016-10-24 00:00:00+00,LONG,1534,0.0,-0.029728916,-0.46937573,-0.049230166,0.017610064
2016-10-25 00:00:00+00,LONG,2431,0.4730104914603609,-0.020698518,-0.42730796,-0.045162007,0.0061728396
2016-10-25 00:00:00+00,LONG,1534,0.456799974147859,-0.035940927,-0.49856195,-0.049287725,0.018245839
2016-10-25 00:00:00+00,LONG,3760,0.0,0.011491191,-0.39241442,-0.044866957,0.033570636
2016-10-25 00:00:00+00,LONG,3963,0.37069073191328883,-0.011628463,-0.4246424,-0.049286786,0.023773005
2016-10-26 00:00:00+00,LONG,2479,1.0,-0.012805487,-0.37292892,-0.045460444,0.008293461
2016-10-26 00:00:00+00,LONG,786,0.73984462107456,0.004847382,-0.451608,-0.049347274,0.03067838
2016-10-26 00:00:00+00,LONG,3378,0.19184386048172763,-0.027251478,-0.37477294,-0.049346957,0.024970554
2016-10-27 00:00:00+00,LONG,2079,1.0,-0.030120175,-0.48001814,-0.049572244,0.010818205
2016-10-27 00:00:00+00,LONG,3182,1.0,0.020422632,-0.39074025,-0.050835636,0.02646638
2016-10-27 00:00:00+00,LONG,1832,0.8260869565217391,0.0079447245,-0.4106198,-0.04503685,0.005751258
2016-10-27 00:00:00+00,LONG,3963,0.0,-0.019225366,-0.48631382,-0.04957754,0.008926228
2016-10-28 00:00:00+00,LONG,2079,0.9565217391304348,-0.03157028,-0.39849576,-0.04939753,0.008422376
2016-10-28 00:00:00+00,LONG,153,0.5188574912252697,-0.027530858,-0.41904098,-0.049395025,0.012241502
2016-10-28 00:00:00+00,LONG,1300,0.0,-0.026854094,-0.3811968,-0.049401592,0.006173109
2016-10-28 00:00:00+00,LONG,3629,0.6980034996118574,-0.008748551,-0.40808538,-0.045071308,0.0055637658
2016-10-28 00:00:00+00,LONG,1832,0.7063207148119212,0.0043030432,-0.42287803,-0.04492062,0.0071479627
2016-10-31 00:00:00+00,LONG,2816,0.29262133345741814,0.0149225965,-0.39162445,-0.05107227,0.008746356
2016-10-31 00:00:00+00,LONG,1719,0.7003759875523339,0.012562077,-0.37692308,-0.049824297,0.026157653
2016-11-01 00:00:00+00,LONG,15,0.6876934723019636,-0.028313024,-0.4271887,-0.04536261,0.012011474
2016-11-01 00:00:00+00,LONG,2070,0.0,-0.014589504,-0.402638,-0.045753203,0.023313493
2016-11-01 00:00:00+00,LONG,4194,1.0,-0.008962654,-0.47875243,-0.048954766,0.023078883
2016-11-01 00:00:00+00,LONG,2479,0.9111111111111111,-0.018872999,-0.38457108,-0.045422703,0.00836094
2016-11-01 00:00:00+00,LONG,791,1.0,-0.02821431,-0.46437994,-0.047315575,0.023563074
2016-11-01 00:00:00+00,LONG,1300,0.0,-0.033873186,-0.46261525,-0.04896532,0.014697615
2016-11-01 00:00:00+00,LONG,3430,1.0,-0.03575874,-0.44963002,-0.045332566,0.017275177
2016-11-01 00:00:00+00,LONG,1463,0.42760858457234313,-0.0402123,-0.49387783,-0.048972767,0.00566706
2016-11-01 00:00:00+00,LONG,1719,0.8475395045521076,0.006445619,-0.43444055,-0.048963044,0.037547365
2016-11-01 00:00:00+00,LONG,2042,0.9111111111111111,-0.017482065,-0.39280358,-0.045272477,0.0127674565
2016-11-02 00:00:00+00,LONG,15,0.7035047533374368,-0.030124921,-0.42815077,-0.04529427,0.0060230293
2016-11-02 00:00:00+00,LONG,50,0.8666666666666667,-0.03643612,-0.40557486,-0.049022924,0.011305616
2016-11-02 00:00:00+00,LONG,2106,0.7973929637346505,-0.012589355,-0.43523666,-0.049020443,0.014613778
2016-11-02 00:00:00+00,LONG,4194,0.96875,-0.011494059,-0.50900114,-0.049012385,0.013363309
2016-11-02 00:00:00+00,LONG,475,1.0,-0.016454926,-0.447978,-0.044843126,0.015430267
2016-11-02 00:00:00+00,LONG,2569,0.16230525347769906,0.019045379,-0.37349698,-0.049012385,0.012609859
2016-11-02 00:00:00+00,LONG,540,0.9038461538461539,-0.029485933,-0.4647433,-0.044361908,0.006892304
2016-11-02 00:00:00+00,LONG,844,0.332919038906383,-0.024287833,-0.3806331,-0.04579474,0.026978217
2016-11-02 00:00:00+00,LONG,3283,0.0,-0.038094644,-0.49577233,-0.04902623,0.020257827
2016-11-02 00:00:00+00,LONG,3430,0.9523809523809523,-0.0372966,-0.42854396,-0.045264192,0.007688152
2016-11-02 00:00:00+00,LONG,3802,1.0,-0.017222848,-0.42759934,-0.044873204,0.009558132
2016-11-02 00:00:00+00,LONG,1826,1.0,0.053421658,-0.44254586,-0.049039662,0.020414572
2016-11-03 00:00:00+00,LONG,13,0.22167510016084427,-0.010303174,-0.37276834,-0.049246006,0.014084507
2016-11-03 00:00:00+00,LONG,15,0.7141229159491613,-0.03299701,-0.44385374,-0.04509896,0.01584786
2016-11-03 00:00:00+00,LONG,2070,0.19345543266409143,-0.021332288,-0.4709107,-0.045491144,0.01305925
2016-11-03 00:00:00+00,LONG,4150,0.2105317906756635,-0.040880322,-0.49293622,-0.049250323,0.0057840617
2016-11-03 00:00:00+00,LONG,2107,0.0,0.010046182,-0.4956596,-0.049263693,0.021800281
2016-11-03 00:00:00+00,LONG,4169,0.3961389181571924,-0.009557686,-0.44302946,-0.045702323,0.0055555557
2016-11-03 00:00:00+00,LONG,2690,0.6389662490196165,0.020964336,-0.3982736,-0.048206277,0.029907731
2016-11-03 00:00:00+00,LONG,2816,0.0,0.0065378873,-0.4864467,-0.04925855,0.0070103095
2016-11-03 00:00:00+00,LONG,1383,0.7407407407407407,-0.03395823,-0.42315352,-0.04540064,0.009150327
2016-11-03 00:00:00+00,LONG,3610,1.0,-0.017865837,-0.47332606,-0.043982737,0.013169984
2016-11-03 00:00:00+00,LONG,1650,1.0,0.0091481125,-0.4898624,-0.04509896,0.005788068
2016-11-03 00:00:00+00,LONG,1908,0.9666666666666667,-0.050275788,-0.43200484,-0.04924724,0.016949153
2016-11-03 00:00:00+00,LONG,4062,0.24318071704846964,0.017742625,-0.4377662,-0.049248062,0.006405124
2016-11-04 00:00:00+00,LONG,2106,0.7900254670748617,-0.019442134,-0.36822993,-0.04907486,0.016185785
2016-11-04 00:00:00+00,LONG,2690,0.95,0.015873749,-0.41731837,-0.048336674,0.015137473
2016-11-04 00:00:00+00,LONG,684,0.6086309967422698,0.012032132,-0.45034477,-0.045172215,0.01279685
2016-11-04 00:00:00+00,LONG,693,0.8461538461538461,-0.031067263,-0.41639432,-0.049082495,0.0065089697
2016-11-04 00:00:00+00,LONG,799,0.45648373876852993,-0.025316097,-0.491726,-0.04601607,0.010867991
2016-11-04 00:00:00+00,LONG,844,0.30805612787814807,-0.033343125,-0.38301405,-0.04573398,0.011422167
2016-11-04 00:00:00+00,LONG,862,0.8125667841195044,0.0051883976,-0.50595635,-0.045503728,0.0065747276
2016-11-04 00:00:00+00,LONG,900,1.0,-0.017570432,-0.4148664,-0.043424226,0.0152994115
2016-11-04 00:00:00+00,LONG,3124,1.0,-0.036541633,-0.4100006,-0.045678526,0.02662264
2016-11-04 00:00:00+00,LONG,1260,1.0,-0.024174267,-0.4254907,-0.045383178,0.008627608
2016-11-07 00:00:00+00,LONG,2050,0.3823018540631944,-0.031577393,-0.43367752,-0.045230027,0.022254128
2016-11-07 00:00:00+00,LONG,2690,0.925,0.010897014,-0.4581886,-0.04806581,0.011292347
2016-11-07 00:00:00+00,LONG,799,0.9782608695652174,-0.027363235,-0.44111148,-0.045742884,0.011573396
2016-11-07 00:00:00+00,LONG,842,0.9743589743589743,-0.022596918,-0.44675118,-0.04501885,0.014012529
2016-11-07 00:00:00+00,LONG,975,0.7763779732252774,-0.039956853,-0.3970353,-0.044506,0.0169804
2016-11-07 00:00:00+00,LONG,1205,0.5147954285884883,-0.02520216,-0.4426273,-0.04519986,0.01987892
2016-11-07 00:00:00+00,LONG,1300,0.0,-0.048386473,-0.37237373,-0.049077526,0.03804873
2016-11-07 00:00:00+00,LONG,1381,0.3776937949121779,0.030208547,-0.3870998,-0.049082067,0.024757335
2016-11-07 00:00:00+00,LONG,1719,0.7578934943307665,-0.019089783,-0.46608526,-0.049075257,0.010435408
2016-11-07 00:00:00+00,LONG,3907,0.5973350716816016,-0.01943219,-0.41510996,-0.04562221,0.02242001
2016-11-08 00:00:00+00,LONG,194,1.0,-0.027021892,-0.49210125,-0.049019992,0.00962189
2016-11-08 00:00:00+00,LONG,2690,0.9,0.004545418,-0.44659165,-0.0480624,0.010235732
2016-11-08 00:00:00+00,LONG,643,0.3658579221584256,-0.028437201,-0.42480263,-0.049024537,0.009096078
2016-11-08 00:00:00+00,LONG,1719,0.5396578520419497,-0.02501128,-0.38469726,-0.049018133,0.012820513
2016-11-09 00:00:00+00,LONG,221,0.22537695809323696,-0.041512586,-0.44829342,-0.04919207,0.031544957
2016-11-09 00:00:00+00,LONG,2816,0.24247269146900158,-0.017444879,-0.4925767,-0.049207307,0.028571429
2016-11-09 00:00:00+00,LONG,1719,0.6669889540490404,-0.030509029,-0.38516617,-0.049191453,0.0073839664
2016-11-09 00:00:00+00,LONG,3811,1.0,-0.028632378,-0.40323344,-0.046748843,0.00990649
2016-11-09 00:00:00+00,LONG,1826,0.9122807017543859,0.028984455,-0.41986665,-0.049210396,0.017285531
2016-11-10 00:00:00+00,LONG,2816,0.1966007866217882,-0.022105552,-0.37363186,-0.04920594,0.028632479
2016-11-10 00:00:00+00,LONG,3621,0.47727008528069215,-0.033486802,-0.422012,-0.049195234,0.01696791
2016-11-11 00:00:00+00,LONG,4169,0.5767368849093298,-0.017856369,-0.41909337,-0.045204207,0.016112445
2016-11-11 00:00:00+00,LONG,2297,0.5670598966130345,-0.030197354,-0.42912686,-0.04502617,0.00795756
2016-11-11 00:00:00+00,LONG,2816,0.18531097260189278,-0.028129952,-0.40913934,-0.04920268,0.027835479
2016-11-11 00:00:00+00,LONG,1011,0.4697522227847455,-0.039145485,-0.40729502,-0.044508237,0.028338509
2016-11-11 00:00:00+00,LONG,1826,0.8771929824561404,0.017844338,-0.4811205,-0.04920577,0.0238656
2016-11-14 00:00:00+00,LONG,2297,0.5204475590115853,-0.033110254,-0.39051124,-0.04500694,0.006140351
2016-11-14 00:00:00+00,LONG,2497,0.5759593563456803,-0.02212574,-0.4759734,-0.044909824,0.02504771
2016-11-14 00:00:00+00,LONG,576,0.29856438313617156,0.0020277177,-0.38290808,-0.045476314,0.0060277274
2016-11-14 00:00:00+00,LONG,2896,0.0,-0.02010455,-0.4270471,-0.04528209,0.012625096
2016-11-14 00:00:00+00,LONG,1536,0.6070834544263766,0.009585068,-0.46105203,-0.04495838,0.016064256
2016-11-14 00:00:00+00,LONG,3838,0.6132943974189996,-0.009234062,-0.4002512,-0.04495838,0.013947453
2016-11-14 00:00:00+00,LONG,4059,1.0,-0.04174994,-0.50519615,-0.045039307,0.01092311
2016-11-15 00:00:00+00,LONG,2497,0.5172123088926468,-0.02353977,-0.46655077,-0.045003142,0.01835087
2016-11-15 00:00:00+00,LONG,450,0.20761287413962795,-0.016296715,-0.44412842,-0.04511621,0.02379253
2016-11-15 00:00:00+00,LONG,2925,0.9782608695652174,-0.0018188083,-0.41713303,-0.045148514,0.016870065
2016-11-15 00:00:00+00,LONG,3179,0.5536096220902365,-0.033487547,-0.4929106,-0.04522928,0.020250466
2016-11-16 00:00:00+00,LONG,4215,0.7638250742451118,-0.023745123,-0.4448997,-0.04957538,0.02251185
2016-11-16 00:00:00+00,LONG,2497,0.49097321851933395,-0.02572575,-0.43567345,-0.0449144,0.01057184
2016-11-16 00:00:00+00,LONG,576,0.33103705151688073,-0.0027734032,-0.38621497,-0.04548089,0.009223445
2016-11-16 00:00:00+00,LONG,3573,0.9642857142857143,0.0017345765,-0.38107955,-0.030028684,0.022948269
2016-11-17 00:00:00+00,LONG,4215,0.75,-0.030586237,-0.4681478,-0.049633548,0.02969697
2016-11-17 00:00:00+00,LONG,2925,0.9347826086956522,-0.008110777,-0.48882818,-0.045058496,0.0074468087
2016-11-17 00:00:00+00,LONG,2932,0.0,0.06459253,-0.40730348,-0.044783346,0.023397762
2016-11-17 00:00:00+00,LONG,1076,0.8636363636363636,-0.042486582,-0.38493294,-0.045142986,0.01175657
2016-11-18 00:00:00+00,LONG,4215,0.7083333333333334,-0.03662513,-0.39704785,-0.04957541,0.019362899
2016-11-18 00:00:00+00,LONG,2497,0.433489723002443,-0.031279013,-0.46789894,-0.044976782,0.0069096973
2016-11-18 00:00:00+00,LONG,1076,0.8181818181818181,-0.043689605,-0.41249987,-0.045206707,0.0067376234
2016-11-18 00:00:00+00,LONG,3179,0.5393935951107514,-0.03698133,-0.39854643,-0.04520315,0.007287871
2016-11-21 00:00:00+00,LONG,1184,0.6893655899847553,-0.020138392,-0.44356856,-0.044538982,0.017897943
2016-11-22 00:00:00+00,LONG,2105,0.9615384615384616,0.01985849,-0.37788522,-0.044259127,0.008391203
2016-11-22 00:00:00+00,LONG,1076,0.7272727272727273,-0.0460699,-0.44091037,-0.04523429,0.007081735
2016-11-23 00:00:00+00,LONG,368,0.42807447718186964,-0.046030268,-0.45270842,-0.049515508,0.009602195
2016-11-23 00:00:00+00,LONG,1184,0.6252636234101318,-0.026386965,-0.3727999,-0.044565413,0.01183432
2016-11-25 00:00:00+00,LONG,368,0.4441170063141833,-0.048837285,-0.45744914,-0.049515508,0.008152174
2016-11-25 00:00:00+00,LONG,1184,0.0,-0.028793877,-0.4148881,-0.04456927,0.008982036
2016-11-28 00:00:00+00,LONG,1184,0.8936170212765957,-0.033600144,-0.4082946,-0.04456927,0.018916914
2016-11-29 00:00:00+00,LONG,2617,0.0,-0.027416676,-0.37456506,-0.04482004,0.008340498
2016-11-30 00:00:00+00,LONG,2617,0.3201851026468535,-0.03108235,-0.39965627,-0.04486055,0.025923083
2016-12-01 00:00:00+00,LONG,212,1.0,-0.029559134,-0.37335256,-0.04450636,0.01261367
2016-12-01 00:00:00+00,LONG,2617,0.33275518504086177,-0.033788834,-0.38300484,-0.044862438,0.011205463
2016-12-01 00:00:00+00,LONG,2965,1.0,-0.019448604,-0.3790018,-0.045024294,0.010689311
2016-12-02 00:00:00+00,LONG,602,0.1826564799469059,0.02955996,-0.4072746,-0.049397364,0.007068803
2016-12-06 00:00:00+00,LONG,212,0.8846153846153846,-0.03840771,-0.4362714,-0.044530928,0.011662093
2016-12-07 00:00:00+00,LONG,212,0.8461538461538461,-0.04222102,-0.40315512,-0.044480197,0.013386217
2016-12-08 00:00:00+00,LONG,2751,1.0,-0.037342463,-0.4890138,-0.04518715,0.015009934
2016-12-09 00:00:00+00,LONG,2262,0.725,-0.0481848,-0.4775872,-0.045138776,0.00982289
2016-12-09 00:00:00+00,LONG,1699,0.9545454545454546,0.005879257,-0.3838958,-0.04510644,0.0067842607
2016-12-12 00:00:00+00,LONG,1699,0.9090909090909091,0.0040993216,-0.40719453,-0.04510644,0.010107817
2016-12-13 00:00:00+00,LONG,1699,0.8636363636363636,0.0021732443,-0.4475167,-0.04510644,0.0088495575
2016-12-15 00:00:00+00,LONG,111,1.0,-0.028350994,-0.42479768,-0.049339905,0.020122973
2016-12-20 00:00:00+00,LONG,4215,1.0,-0.04781417,-0.38114643,-0.049402446,0.007289596
2016-12-20 00:00:00+00,LONG,2469,1.0,0.03392079,-0.4984336,-0.049283504,0.03163331
2016-12-20 00:00:00+00,LONG,1306,0.2731275148019177,-0.035157684,-0.38311043,-0.049284127,0.014991671
2016-12-21 00:00:00+00,LONG,2469,0.9473684210526316,0.024526222,-0.37341604,-0.049283504,0.038
2016-12-22 00:00:00+00,LONG,167,0.0,0.045700595,-0.37778294,-0.04929116,0.026926877
2016-12-22 00:00:00+00,LONG,3433,0.0,0.020284116,-0.47877958,-0.04927916,0.010344828
2016-12-22 00:00:00+00,LONG,3649,1.0,-0.02812986,-0.48374146,-0.0450162,0.013594263
2016-12-22 00:00:00+00,LONG,1615,0.0,0.04357265,-0.3967528,-0.049286194,0.015673982
2016-12-23 00:00:00+00,LONG,3649,0.9743589743589743,-0.03343442,-0.40895653,-0.04501577,0.012675018
2016-12-23 00:00:00+00,LONG,1652,0.525080171462148,-0.0151851475,-0.38251135,-0.049303725,0.008192108
2016-12-27 00:00:00+00,LONG,4072,0.8660856808196673,-0.025325205,-0.39538115,-0.04493501,0.029575758
2016-12-28 00:00:00+00,LONG,3716,0.0,0.044881,-0.4219091,-0.0448704,0.011804613
2016-12-28 00:00:00+00,LONG,4072,0.96,-0.031065596,-0.42292956,-0.04493501,0.023781493
2016-12-29 00:00:00+00,LONG,2298,0.5311142389092809,0.02830606,-0.4600648,-0.049287643,0.028042626
2016-12-29 00:00:00+00,LONG,4072,0.94,-0.03696283,-0.42246336,-0.04493501,0.0077182828
2016-12-30 00:00:00+00,LONG,4171,0.5294024524549804,-0.007370032,-0.39810005,-0.04928723,0.0075714123
2016-12-30 00:00:00+00,LONG,2877,0.15894542476175055,0.06624342,-0.47661513,-0.049267165,0.016889835
2016-12-30 00:00:00+00,LONG,3355,0.0,0.0301496,-0.39077094,-0.044999618,0.014204546
2016-12-30 00:00:00+00,LONG,3539,1.0,-0.048475046,-0.45803136,-0.04477348,0.009851763
2017-01-03 00:00:00+00,LONG,2298,0.5475575605419738,0.006378126,-0.4177972,-0.04900157,0.011360409
2017-01-03 00:00:00+00,LONG,903,0.42621560865764047,0.0062093143,-0.4042049,-0.045339357,0.0093857255
2017-01-03 00:00:00+00,LONG,1144,1.0,-0.012858804,-0.38203785,-0.04899283,0.0055262498
