time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,dist_upper_bb_20_2.5_df055
2018-07-30 00:00:00+00,SHORT,323,0.7445041533310831,0.5385,-0.00379086
2018-07-31 00:00:00+00,SHORT,2482,0.0,0.5038,0.0020146843
2018-07-31 00:00:00+00,SHORT,498,1.0,0.176,-0.0061885137
2018-07-31 00:00:00+00,SHORT,684,0.16884795016969326,0.5038,-0.013777175
2018-07-31 00:00:00+00,SHORT,3078,1.0,0.3366,-0.0055030487
2018-07-31 00:00:00+00,SHORT,3271,1.0,0.5038,-0.013862218
2018-07-31 00:00:00+00,SHORT,1258,0.46755634201901053,0.1981,-0.0016044872
2018-07-31 00:00:00+00,SHORT,3357,0.5656572205902572,0.2158,-0.008800582
2018-07-31 00:00:00+00,SHORT,3573,0.4655607522019662,0.1485,-0.012384635
2018-07-31 00:00:00+00,SHORT,3629,0.39484912567787817,0.5039,-0.010389353
2018-07-31 00:00:00+00,SHORT,3693,0.4089470115893273,0.1659,-0.017331986
2018-07-31 00:00:00+00,SHORT,1748,0.5624782518201815,0.3484,-0.016654793
2018-08-01 00:00:00+00,SHORT,2550,0.6768979584403226,0.1641,-0.0072632222
2018-08-01 00:00:00+00,SHORT,1258,0.3568516564879504,0.1857,-0.0188648
2018-08-01 00:00:00+00,SHORT,3521,0.22811753352815867,0.354,-0.004720292
2018-08-01 00:00:00+00,SHORT,3648,1.0,0.3538,0.0041915104
2018-08-02 00:00:00+00,SHORT,1176,0.0,0.3464,0.06144945
2018-08-02 00:00:00+00,SHORT,3521,0.23950732617311773,0.3458,-0.016314033
2018-08-03 00:00:00+00,SHORT,2176,0.43163136826997656,0.1623,-9.994956E-5
2018-08-03 00:00:00+00,SHORT,1176,0.0,0.355,0.005188101
2018-08-03 00:00:00+00,SHORT,3648,0.3964142209030501,0.3543,-0.01792479
2018-08-06 00:00:00+00,SHORT,3471,0.21388145344510617,0.3348,-0.013680739
2018-08-06 00:00:00+00,SHORT,1848,0.09714486020957686,0.3792,-0.0053213597
2018-08-07 00:00:00+00,SHORT,2261,0.0,0.3682,-0.01636676
2018-08-07 00:00:00+00,SHORT,417,0.1790240898622488,0.37,-0.011718128
2018-08-07 00:00:00+00,SHORT,2582,0.0,0.3636,-0.017562736
2018-08-07 00:00:00+00,SHORT,684,0.0,0.5158,-0.0171
2018-08-07 00:00:00+00,SHORT,845,0.1631658126060502,0.5158,-0.010391918
2018-08-07 00:00:00+00,SHORT,1069,0.0,0.5159,-0.011052237
2018-08-07 00:00:00+00,SHORT,3522,0.6222493158770644,0.7955,-0.0050415443
2018-08-08 00:00:00+00,SHORT,1064,0.0,0.3734,0.0061475127
2018-08-09 00:00:00+00,SHORT,2421,0.7443234202847372,0.6673,-0.014800487
2018-08-09 00:00:00+00,SHORT,1523,0.4036966956921366,0.3417,-0.01822738
2018-08-09 00:00:00+00,SHORT,4092,0.715725502672653,0.2768,-0.01510492
2018-08-15 00:00:00+00,SHORT,765,0.0,0.3078,0.045801513
2018-08-17 00:00:00+00,SHORT,765,0.0,0.3003,0.014437551
2018-08-21 00:00:00+00,SHORT,2297,0.8679061261438754,0.3673,-0.01283589
2018-08-21 00:00:00+00,SHORT,3116,0.2032888974806613,0.2651,-0.0058899736
2018-08-22 00:00:00+00,SHORT,984,0.3717563966758056,0.2754,-0.01754465
2018-08-22 00:00:00+00,SHORT,3116,0.4644696060507248,0.2648,-0.00882961
2018-08-22 00:00:00+00,SHORT,1715,0.5636989406912128,0.2973,-0.017975163
2018-08-22 00:00:00+00,SHORT,1848,0.03146688528932092,0.2973,-0.016317949
2018-08-27 00:00:00+00,SHORT,76,0.5617123513777985,0.5378,0.0039292723
2018-08-27 00:00:00+00,SHORT,1826,0.0,0.2865,-0.012176694
2018-08-28 00:00:00+00,SHORT,76,0.7328386176549163,0.5339,-0.010128973
2018-08-28 00:00:00+00,SHORT,2686,0.6263597188947119,0.3286,-0.008888446
2018-08-28 00:00:00+00,SHORT,3335,0.0,0.3251,-0.012565369
2018-08-29 00:00:00+00,SHORT,429,0.0,0.3805,-0.018595899
2018-08-29 00:00:00+00,SHORT,2816,0.6598343270855024,0.3023,-0.0151642645
2018-08-29 00:00:00+00,SHORT,1473,1.0,0.3422,0.0029407113
2018-08-29 00:00:00+00,SHORT,1699,0.56369389467485,0.342,-0.01666971
2018-08-31 00:00:00+00,SHORT,3683,0.8,0.3804,-0.015185531
2018-09-06 00:00:00+00,SHORT,1167,0.17856082938949505,0.1808,3.2785741E-4
2018-09-07 00:00:00+00,SHORT,1167,0.07067048831528584,0.1824,-0.01321401
2018-09-10 00:00:00+00,SHORT,1160,0.3085613698098737,0.1783,-0.012097016
2018-09-10 00:00:00+00,SHORT,1167,0.20916397418260763,0.1793,-0.016138516
2018-09-10 00:00:00+00,SHORT,1333,0.48151339134022536,0.3995,-0.011068423
2018-09-11 00:00:00+00,SHORT,1160,0.0,0.1784,-0.014150249
2018-09-11 00:00:00+00,SHORT,1333,0.18360841739775402,0.3985,-0.018797198
2018-09-12 00:00:00+00,SHORT,1160,0.0,0.1775,-0.016083803
2018-09-13 00:00:00+00,SHORT,4112,0.48247076552801654,0.326,-0.018598624
2018-09-13 00:00:00+00,SHORT,1160,0.0,0.1764,-0.01127806
2018-09-13 00:00:00+00,SHORT,1167,0.0,0.1761,-0.018491358
2018-09-14 00:00:00+00,SHORT,869,0.6649151604984348,0.4322,-0.018059528
2018-09-14 00:00:00+00,SHORT,3561,0.3514403369156464,0.3953,-0.0057069818
2018-09-17 00:00:00+00,SHORT,1167,0.0,0.1787,-0.018911058
2018-09-17 00:00:00+00,SHORT,1333,0.24207190312913765,0.3976,-0.01752938
2018-09-17 00:00:00+00,SHORT,3561,0.3458929572496718,0.3994,-0.007276506
2018-09-20 00:00:00+00,SHORT,3192,1.0,0.515,-0.013316902
2018-09-21 00:00:00+00,SHORT,5,0.6070865049874862,0.7315,0.0078106914
2018-09-21 00:00:00+00,SHORT,2327,1.0,0.7313,-0.0074435463
2018-09-21 00:00:00+00,SHORT,2936,1.0,0.7313,-0.012327848
2018-09-25 00:00:00+00,SHORT,1298,0.863021909567966,0.279,0.0083682705
2018-09-25 00:00:00+00,SHORT,1303,0.3848066276473379,0.328,0.0020029626
2018-09-25 00:00:00+00,SHORT,1532,0.8506013748782968,0.2983,-0.011363143
2018-09-25 00:00:00+00,SHORT,3831,1.0,0.282,-0.014116974
2018-09-25 00:00:00+00,SHORT,2032,0.7817019006532699,0.3407,-0.01562993
2018-09-26 00:00:00+00,SHORT,1184,1.0,0.2811,-0.015077862
2018-09-26 00:00:00+00,SHORT,3335,1.0,0.3258,-0.010598474
2018-09-26 00:00:00+00,SHORT,1303,0.25975276165092437,0.3182,-0.016976837
2018-09-27 00:00:00+00,SHORT,2686,0.11990084048483549,0.3196,-0.01198082
2018-09-28 00:00:00+00,SHORT,1423,1.0,0.314,-0.0043375045
2018-10-01 00:00:00+00,SHORT,2120,1.0,0.1472,-0.015154448
2018-10-01 00:00:00+00,SHORT,1819,1.0,0.2037,-0.01796301
2018-10-01 00:00:00+00,SHORT,3885,0.0,0.4435,-0.006013467
2018-10-01 00:00:00+00,SHORT,1910,0.5482262136573421,0.4437,-0.01584865
2018-10-02 00:00:00+00,SHORT,3743,0.0,0.3242,-0.015835231
2018-10-02 00:00:00+00,SHORT,1819,0.5413922947652793,0.1936,-0.016089221
2018-10-02 00:00:00+00,SHORT,4040,0.517769125399111,0.1748,-0.0073312474
2018-10-03 00:00:00+00,SHORT,2120,0.8181818181818181,0.1509,-0.01634375
2018-10-03 00:00:00+00,SHORT,405,0.0,0.3883,-0.015740413
2018-10-03 00:00:00+00,SHORT,411,0.6720839818650056,0.1926,-0.011944831
2018-10-03 00:00:00+00,SHORT,2482,1.0,0.1911,-0.012591388
2018-10-03 00:00:00+00,SHORT,2751,0.2394255648203878,0.3883,-0.016933909
2018-10-03 00:00:00+00,SHORT,2925,0.6953865594777014,0.3105,-0.012361804
2018-10-03 00:00:00+00,SHORT,1076,0.33237933259541047,0.453,-0.011708507
2018-10-03 00:00:00+00,SHORT,3743,0.4131916505420768,0.3168,-0.018448938
2018-10-03 00:00:00+00,SHORT,1715,0.11864365177989394,0.3883,-0.014895124
2018-10-03 00:00:00+00,SHORT,3790,0.816829207397489,0.3247,-0.0027218084
2018-10-03 00:00:00+00,SHORT,3828,0.2531396301230925,0.1909,-0.007480017
2018-10-03 00:00:00+00,SHORT,1819,0.4827317919046653,0.1914,-0.017696358
2018-10-03 00:00:00+00,SHORT,1910,0.4796855757086867,0.3884,-0.014914653
2018-10-03 00:00:00+00,SHORT,1988,1.0,0.2348,-0.008243968
2018-10-04 00:00:00+00,SHORT,1069,1.0,0.1923,-0.0056919367
2018-10-04 00:00:00+00,SHORT,1260,1.0,0.1923,-0.014882583
2018-10-04 00:00:00+00,SHORT,3790,0.46946852316459636,0.3258,-0.010539507
2018-10-04 00:00:00+00,SHORT,3828,0.17094643711754126,0.192,-0.009882177
2018-10-05 00:00:00+00,SHORT,903,0.5135195761920909,0.1943,-6.057583E-4
2018-10-05 00:00:00+00,SHORT,1260,0.9473684210526316,0.1947,-0.01501551
2018-10-05 00:00:00+00,SHORT,3790,0.4395434701003499,0.3262,-0.012983945
2018-10-05 00:00:00+00,SHORT,3828,0.11160523042812352,0.1944,-0.015731886
2018-10-05 00:00:00+00,SHORT,1848,0.3947973101758597,0.4118,-0.015149696
2018-10-08 00:00:00+00,SHORT,19,1.0,0.3976,-0.009926343
2018-10-08 00:00:00+00,SHORT,903,0.4381690226647003,0.1861,-0.01657997
2018-10-08 00:00:00+00,SHORT,1260,0.8947368421052632,0.1864,-0.016284635
2018-10-08 00:00:00+00,SHORT,3828,0.1454619831983043,0.1861,-0.013047001
2018-10-08 00:00:00+00,SHORT,1819,0.33165744513724976,0.1866,-0.018268783
2018-10-09 00:00:00+00,SHORT,2061,0.3089105272486851,0.4423,-0.018464983
2018-10-09 00:00:00+00,SHORT,903,0.9,0.1929,-0.0073596216
2018-10-09 00:00:00+00,SHORT,1171,1.0,0.4424,-0.009519592
2018-10-09 00:00:00+00,SHORT,3882,0.43842946552362017,0.2937,0.01639638
2018-10-09 00:00:00+00,SHORT,3885,0.0,0.4423,-0.01167961
2018-10-09 00:00:00+00,SHORT,1848,0.32374552359276,0.4425,-0.017835619
2018-10-12 00:00:00+00,SHORT,2569,0.8828051325272942,0.3226,-0.015387639
2018-10-17 00:00:00+00,SHORT,3078,1.0,0.4071,-0.012098248
2018-10-19 00:00:00+00,SHORT,1303,0.6498500089189063,0.2716,-0.014729735
2018-10-19 00:00:00+00,SHORT,3561,0.0,0.3717,-0.016851174
2018-10-24 00:00:00+00,SHORT,388,0.0,0.253,-0.016493771
2018-10-24 00:00:00+00,SHORT,853,0.16491398551520103,0.5956,-0.0021899862
2018-10-24 00:00:00+00,SHORT,1039,0.2317133777094233,0.2591,-0.014892398
2018-10-24 00:00:00+00,SHORT,3561,0.0,0.3687,-0.017756926
2018-10-24 00:00:00+00,SHORT,4088,0.0,0.4532,-0.00685653
2018-11-01 00:00:00+00,SHORT,3649,0.7435906710147764,0.5695,-0.01647866
2018-11-01 00:00:00+00,SHORT,3652,0.5507712578699144,0.5156,-0.0025624523
2018-11-02 00:00:00+00,SHORT,224,1.0,0.4485,0.007350787
2018-11-02 00:00:00+00,SHORT,2345,0.0,0.9119,-0.013167483
2018-11-02 00:00:00+00,SHORT,2421,0.0,0.9029,-0.013553787
2018-11-02 00:00:00+00,SHORT,588,0.3722127317706237,0.5103,-0.01808074
2018-11-02 00:00:00+00,SHORT,2776,0.8545386654411391,0.8857,-0.018783178
2018-11-02 00:00:00+00,SHORT,3142,0.8527482168641618,0.342,-0.017091535
2018-11-02 00:00:00+00,SHORT,4032,0.7439880011823629,0.4473,0.03378607
2018-11-05 00:00:00+00,SHORT,4032,0.5873734785349025,0.4466,-0.010212575
2018-11-06 00:00:00+00,SHORT,2061,0.39901082859896275,0.3299,-0.015136067
2018-11-06 00:00:00+00,SHORT,3013,0.43454617053378736,0.8815,-0.011207755
2018-11-07 00:00:00+00,SHORT,2345,0.6757566477131947,0.9129,-0.017968755
2018-11-07 00:00:00+00,SHORT,2543,1.0,0.4284,-0.015639005
2018-11-07 00:00:00+00,SHORT,900,1.0,0.1886,-0.0017657776
2018-11-07 00:00:00+00,SHORT,1171,1.0,0.3394,0.023439243
2018-11-08 00:00:00+00,SHORT,234,1.0,0.4327,0.0023195788
2018-11-08 00:00:00+00,SHORT,2437,0.9440783363570201,0.8573,9.239484E-4
2018-11-08 00:00:00+00,SHORT,522,1.0,0.8671,-0.017239427
2018-11-08 00:00:00+00,SHORT,900,0.9285714285714286,0.1905,-0.015018295
2018-11-08 00:00:00+00,SHORT,937,0.9195715796846369,0.3514,-0.00799839
2018-11-08 00:00:00+00,SHORT,959,1.0,0.4253,4.2924762E-4
2018-11-08 00:00:00+00,SHORT,1009,1.0,0.1864,-0.016316118
2018-11-08 00:00:00+00,SHORT,1176,1.0,0.3505,0.008848466
2018-11-08 00:00:00+00,SHORT,3261,1.0,0.6744,-0.018632842
2018-11-08 00:00:00+00,SHORT,3275,1.0,0.862,-0.011157347
2018-11-08 00:00:00+00,SHORT,3793,1.0,0.2085,0.046047144
2018-11-08 00:00:00+00,SHORT,1817,0.0,0.3515,-0.014217095
2018-11-08 00:00:00+00,SHORT,1832,1.0,0.4246,-0.0120599335
2018-11-08 00:00:00+00,SHORT,4082,1.0,0.3927,-0.012465789
2018-11-09 00:00:00+00,SHORT,2764,0.8627993899663617,0.8862,5.36765E-4
2018-11-09 00:00:00+00,SHORT,2765,1.0,0.8862,0.0027000834
2018-11-09 00:00:00+00,SHORT,1144,0.6648843651658594,0.1944,-0.016180016
2018-11-09 00:00:00+00,SHORT,1176,0.9375,0.3725,-0.009968203
2018-11-16 00:00:00+00,SHORT,2863,1.0,0.5479,-0.01676959
2018-11-20 00:00:00+00,SHORT,907,1.0,0.4668,-7.548597E-4
2018-11-23 00:00:00+00,SHORT,907,0.8461538461538461,0.4689,-0.014436337
2018-11-26 00:00:00+00,SHORT,2437,0.05327593974752993,0.8605,-0.017381927
2018-11-28 00:00:00+00,SHORT,3109,0.0,0.8812,-0.0136087155
2018-11-29 00:00:00+00,SHORT,842,1.0,0.2579,-0.003600528
2018-11-30 00:00:00+00,SHORT,842,0.9473684210526316,0.2576,-0.017350769
2018-11-30 00:00:00+00,SHORT,2965,1.0,0.2288,-2.1960298E-4
2018-11-30 00:00:00+00,SHORT,1043,0.8715534668021794,0.2819,0.00834661
2018-11-30 00:00:00+00,SHORT,3456,0.7760146311645058,0.8806,-0.009703517
2018-11-30 00:00:00+00,SHORT,3686,0.0,0.8816,-0.016924791
2018-12-03 00:00:00+00,SHORT,68,0.4544070042213733,0.5472,-0.009771418
2018-12-03 00:00:00+00,SHORT,4171,1.0,0.1802,-0.01076032
2018-12-03 00:00:00+00,SHORT,2133,1.0,0.5436,-0.002364654
2018-12-03 00:00:00+00,SHORT,2226,1.0,0.1815,0.0063380003
2018-12-03 00:00:00+00,SHORT,183,1.0,0.5436,-0.009507713
2018-12-03 00:00:00+00,SHORT,191,1.0,0.5849,0.004362197
2018-12-03 00:00:00+00,SHORT,192,1.0,0.2839,-0.008732639
2018-12-03 00:00:00+00,SHORT,2305,1.0,0.5433,-6.4960157E-4
2018-12-03 00:00:00+00,SHORT,2327,0.4995256738025097,0.2835,-0.0056080967
2018-12-03 00:00:00+00,SHORT,2330,1.0,0.8457,-0.009882747
2018-12-03 00:00:00+00,SHORT,2393,1.0,0.5465,-0.018863874
2018-12-03 00:00:00+00,SHORT,386,1.0,0.1835,-0.010124805
2018-12-03 00:00:00+00,SHORT,2482,1.0,0.2838,-0.018795898
2018-12-03 00:00:00+00,SHORT,444,1.0,0.1817,-0.015025979
2018-12-03 00:00:00+00,SHORT,684,0.3283742706794668,0.2839,-0.004498643
2018-12-03 00:00:00+00,SHORT,842,0.8947368421052632,0.2551,-0.017369796
2018-12-03 00:00:00+00,SHORT,845,0.4558767429007119,0.2834,6.261207E-4
2018-12-03 00:00:00+00,SHORT,2923,0.20473749335902441,0.5498,-0.012258747
2018-12-03 00:00:00+00,SHORT,975,1.0,0.2837,-0.011124916
2018-12-03 00:00:00+00,SHORT,1043,0.9375,0.2835,-0.011624631
2018-12-03 00:00:00+00,SHORT,1069,1.0,0.2838,0.013794017
2018-12-03 00:00:00+00,SHORT,3182,1.0,0.8467,-0.013046669
2018-12-03 00:00:00+00,SHORT,3594,1.0,0.8449,-0.012801542
2018-12-03 00:00:00+00,SHORT,3629,1.0,0.2842,0.00945049
2018-12-03 00:00:00+00,SHORT,3684,1.0,0.2841,-0.014270825
2018-12-03 00:00:00+00,SHORT,3686,0.16219386875292258,0.881,-0.01404747
2018-12-03 00:00:00+00,SHORT,3694,0.4495352998260667,0.8816,-0.014606138
2018-12-03 00:00:00+00,SHORT,1651,1.0,0.8451,-0.004266419
2018-12-03 00:00:00+00,SHORT,1667,1.0,0.1792,-0.017954616
2018-12-03 00:00:00+00,SHORT,1677,0.4523745950873067,0.2565,-0.015197723
2018-12-03 00:00:00+00,SHORT,1678,1.0,0.2565,-0.017355325
2018-12-03 00:00:00+00,SHORT,3754,0.16826388087826125,0.1775,-0.010009432
2018-12-03 00:00:00+00,SHORT,1719,0.49669020574588824,0.1788,-0.006300515
2018-12-03 00:00:00+00,SHORT,1734,0.48387441427296957,0.1849,-0.007990234
2018-12-03 00:00:00+00,SHORT,1799,1.0,0.8493,-0.011393635
2018-12-03 00:00:00+00,SHORT,3853,1.0,0.5459,-0.0029775025
2018-12-03 00:00:00+00,SHORT,3862,0.5403642399481329,0.2838,-0.011388212
2018-12-03 00:00:00+00,SHORT,1816,0.5344808240171878,0.1963,-0.011039586
2018-12-03 00:00:00+00,SHORT,1896,1.0,0.5432,-0.014551117
2018-12-03 00:00:00+00,SHORT,1985,0.42506654251927817,0.5429,-0.003735409
2018-12-12 00:00:00+00,SHORT,2176,0.7464046695092262,0.8844,-0.01205025
2018-12-12 00:00:00+00,SHORT,2686,0.27114835335583587,0.251,-0.0030419019
2018-12-12 00:00:00+00,SHORT,2910,0.0,0.6052,-0.009659898
2018-12-12 00:00:00+00,SHORT,1303,0.5768476572495934,0.33,-0.0034295893
2018-12-13 00:00:00+00,SHORT,4219,1.0,0.1435,-0.01451067
2018-12-13 00:00:00+00,SHORT,2462,1.0,0.278,-0.0095635345
2018-12-13 00:00:00+00,SHORT,2686,0.2133206986593288,0.2549,-0.012726918
2018-12-13 00:00:00+00,SHORT,2830,0.21264603002024857,0.2425,-0.017715404
2018-12-13 00:00:00+00,SHORT,808,1.0,0.2424,-0.0026735822
2018-12-13 00:00:00+00,SHORT,1303,0.46709578314266326,0.3339,-0.00898827
2018-12-14 00:00:00+00,SHORT,2137,0.7076590500247713,0.2446,-0.013398104
2018-12-14 00:00:00+00,SHORT,773,1.0,0.3105,-0.0120439585
2018-12-14 00:00:00+00,SHORT,808,0.9411764705882353,0.242,-0.012203434
2018-12-14 00:00:00+00,SHORT,2979,1.0,0.2254,-0.0017226165
2018-12-14 00:00:00+00,SHORT,1333,0.5471717210444619,0.2845,-0.018907163
2019-01-04 00:00:00+00,SHORT,405,0.0,0.8233,-0.016782224
2019-01-18 00:00:00+00,SHORT,773,1.0,0.2798,-0.013152802
2019-01-18 00:00:00+00,SHORT,845,0.10738115111326747,0.2512,-0.0023832924
2019-01-25 00:00:00+00,SHORT,3897,1.0,0.2497,1.2627701E-4
2019-01-31 00:00:00+00,SHORT,3531,0.3413085217147782,0.5447,-0.018223831
2019-02-01 00:00:00+00,SHORT,69,0.5533847412461049,0.2207,-0.017475566
2019-02-01 00:00:00+00,SHORT,191,0.43359659651163834,0.592,-0.0052408758
2019-02-01 00:00:00+00,SHORT,2440,0.5281280427666987,0.8401,-0.017011166
2019-02-04 00:00:00+00,SHORT,834,0.2952774869554076,0.2529,-0.0034149124
2019-02-05 00:00:00+00,SHORT,712,0.5012883543099792,0.1564,-0.005768832
2019-02-05 00:00:00+00,SHORT,3192,0.14591240195685468,0.902,-0.0025901005
2019-02-05 00:00:00+00,SHORT,3830,0.0,0.2621,-0.0016714295
2019-02-06 00:00:00+00,SHORT,3148,0.03465550381470869,0.2477,-0.008383236
2019-02-11 00:00:00+00,SHORT,2661,1.0,0.8943,-0.016888918
2019-02-12 00:00:00+00,SHORT,3261,0.27533473961565186,0.6445,-0.0028919727
2019-02-13 00:00:00+00,SHORT,2111,0.3916282205637303,0.2475,-0.011479349
2019-02-13 00:00:00+00,SHORT,2323,0.0,0.8412,-0.013824374
2019-02-14 00:00:00+00,SHORT,2323,0.0,0.8415,-0.018320667
2019-02-19 00:00:00+00,SHORT,4113,0.4613268230146728,0.5254,-0.012589203
2019-02-19 00:00:00+00,SHORT,1585,0.4229460570211183,0.2602,-0.016153658
2019-02-20 00:00:00+00,SHORT,1585,0.45438468655981457,0.2574,-0.016372813
2019-02-21 00:00:00+00,SHORT,3153,0.16972384377931465,0.7324,-0.015314548
2019-02-21 00:00:00+00,SHORT,1586,0.5503660846670403,0.5681,-0.009460369
2019-02-22 00:00:00+00,SHORT,2469,0.0,0.1821,-0.009686876
2019-02-22 00:00:00+00,SHORT,643,0.4419755772424211,0.1817,0.030444177
2019-02-22 00:00:00+00,SHORT,714,0.5907074482786371,0.2086,-0.0156923
2019-02-22 00:00:00+00,SHORT,995,0.6017440771812934,0.2086,-0.017726457
2019-02-22 00:00:00+00,SHORT,1586,0.33270705124590133,0.5662,-0.018540481
2019-02-25 00:00:00+00,SHORT,4112,0.8516053855427056,0.5475,-0.012474789
2019-02-25 00:00:00+00,SHORT,643,0.4070193109469194,0.1805,7.599328E-4
2019-02-25 00:00:00+00,SHORT,714,0.5662461916554119,0.2056,-0.018937271
2019-02-25 00:00:00+00,SHORT,3596,0.1351908555309186,0.5509,-0.006742953
2019-02-25 00:00:00+00,SHORT,3830,0.0,0.6398,0.013787176
2019-02-26 00:00:00+00,SHORT,4112,0.7104700395770035,0.5442,-0.015149017
2019-02-26 00:00:00+00,SHORT,643,0.3529689379352593,0.1809,-0.012106495
2019-02-27 00:00:00+00,SHORT,443,0.3305301812295866,0.1917,0.051470436
2019-02-27 00:00:00+00,SHORT,2910,0.5914384854189824,0.152,0.02782789
2019-02-28 00:00:00+00,SHORT,443,0.0,0.1872,0.015361657
2019-03-01 00:00:00+00,SHORT,2820,0.6666666666666667,0.4861,-0.011696151
2019-03-01 00:00:00+00,SHORT,1453,0.32813618136967043,0.1769,-0.0021918656
2019-03-01 00:00:00+00,SHORT,3860,0.5293509544368002,0.2105,-0.011908403
2019-03-01 00:00:00+00,SHORT,3861,0.3565782409258061,0.2105,-0.016312959
2019-03-01 00:00:00+00,SHORT,1939,1.0,0.826,-0.012233412
2019-03-04 00:00:00+00,SHORT,220,0.0,0.2188,0.0010329138
2019-03-04 00:00:00+00,SHORT,1453,0.2477883909495863,0.1805,-0.009125474
2019-03-04 00:00:00+00,SHORT,3614,0.0,0.5797,-0.008021926
2019-03-04 00:00:00+00,SHORT,1916,0.0,0.841,-0.01280555
2019-03-04 00:00:00+00,SHORT,4083,0.2709779351032683,0.5746,-0.013218495
2019-03-05 00:00:00+00,SHORT,220,0.8,0.2225,-0.007861561
2019-03-05 00:00:00+00,SHORT,3614,0.0,0.5779,-0.005298343
2019-03-06 00:00:00+00,SHORT,3275,0.0,0.2105,-0.013576973
2019-03-06 00:00:00+00,SHORT,3614,0.0,0.5738,-0.0059275124
2019-03-07 00:00:00+00,SHORT,3614,0.0,0.5739,-0.0055031297
2019-03-08 00:00:00+00,SHORT,1838,0.0,0.1546,-0.0050967345
2019-03-12 00:00:00+00,SHORT,2106,0.0,0.2116,-0.014098734
2019-03-12 00:00:00+00,SHORT,2993,0.0,0.1896,-0.013566461
2019-03-13 00:00:00+00,SHORT,1082,1.0,0.1485,0.0014618619
2019-03-13 00:00:00+00,SHORT,3255,0.30393294598150833,0.7672,-0.0145149315
2019-03-15 00:00:00+00,SHORT,465,1.0,0.7383,-0.008233379
2019-03-19 00:00:00+00,SHORT,2659,0.3653995042891288,0.2289,-0.0075095147
2019-03-19 00:00:00+00,SHORT,2686,1.0,0.5887,-0.0089514535
2019-03-20 00:00:00+00,SHORT,4113,0.0,0.5553,0.005718928
2019-03-20 00:00:00+00,SHORT,1473,0.0,0.6565,-0.012069766
2019-03-21 00:00:00+00,SHORT,2099,0.0,0.1603,-0.018266397
2019-03-21 00:00:00+00,SHORT,4224,0.0,0.6059,-0.013584447
2019-03-21 00:00:00+00,SHORT,2518,0.0,0.62,7.073439E-4
2019-03-21 00:00:00+00,SHORT,2534,0.0,0.6136,-0.0051525193
2019-03-21 00:00:00+00,SHORT,2659,0.3011740874046585,0.229,-0.0068152593
2019-03-21 00:00:00+00,SHORT,2905,0.3720851373812835,0.6018,-0.01054667
2019-03-21 00:00:00+00,SHORT,938,0.3734719122706103,0.1433,-0.011393597
2019-03-21 00:00:00+00,SHORT,1303,0.4514503942709441,0.6641,-0.01244691
2019-03-21 00:00:00+00,SHORT,3631,0.0,0.6035,0.007583259
2019-03-27 00:00:00+00,SHORT,2230,0.16233808094195937,0.2244,0.008601073
2019-03-28 00:00:00+00,SHORT,2129,0.3537112429228786,0.5885,-0.011846003
2019-03-28 00:00:00+00,SHORT,3127,0.0,0.1942,0.04349257
2019-03-29 00:00:00+00,SHORT,834,0.7449324130001939,0.1904,-0.012941585
2019-03-29 00:00:00+00,SHORT,3127,0.0,0.1928,-0.013952605
2019-04-01 00:00:00+00,SHORT,3127,0.0,0.1964,-0.011019233
2019-04-01 00:00:00+00,SHORT,3275,0.0,0.2092,-0.012582224
2019-04-02 00:00:00+00,SHORT,3049,0.9112891501747756,0.2499,-0.014349785
2019-04-03 00:00:00+00,SHORT,3179,0.48889350909421314,0.212,-0.014243218
2019-04-04 00:00:00+00,SHORT,3179,0.4780324093680949,0.2023,-0.017870262
2019-04-04 00:00:00+00,SHORT,3436,0.9808272322704389,0.2255,-0.011631305
2019-04-04 00:00:00+00,SHORT,4074,0.0,0.2897,-0.011874354
2019-04-05 00:00:00+00,SHORT,2349,0.6839770029619726,0.2089,-0.011082356
2019-04-05 00:00:00+00,SHORT,2761,0.0,0.4776,-0.018687377
2019-04-05 00:00:00+00,SHORT,1453,0.5649174002330071,0.2032,-0.012368138
2019-04-05 00:00:00+00,SHORT,3915,1.0,0.2203,0.0014329373
2019-04-08 00:00:00+00,SHORT,2349,0.7349034435334317,0.2062,-0.014756664
2019-04-08 00:00:00+00,SHORT,502,1.0,0.285,5.985488E-4
2019-04-08 00:00:00+00,SHORT,3179,0.3145429047300236,0.1883,-0.00937731
2019-04-08 00:00:00+00,SHORT,3502,0.4212453402004056,0.1722,-0.0036334286
2019-04-08 00:00:00+00,SHORT,3646,1.0,0.2903,-0.013615224
2019-04-09 00:00:00+00,SHORT,3179,0.2292021271205777,0.1842,-0.01830734
2019-04-09 00:00:00+00,SHORT,3502,0.9,0.1681,-0.010406746
2019-04-10 00:00:00+00,SHORT,3179,0.19194559393185784,0.1806,-0.016364641
2019-04-12 00:00:00+00,SHORT,3378,0.8415821470068278,0.2295,-0.010845421
2019-04-15 00:00:00+00,SHORT,2938,1.0,0.3623,0.024835223
2019-04-15 00:00:00+00,SHORT,3378,0.8244694169269261,0.2268,-0.018334597
2019-04-16 00:00:00+00,SHORT,3378,0.7412975699318942,0.224,-0.018580766
2019-04-17 00:00:00+00,SHORT,2764,0.7967206608489661,0.1735,-0.015099558
2019-04-18 00:00:00+00,SHORT,2764,0.37006180627217683,0.1751,-0.01781852
2019-04-18 00:00:00+00,SHORT,2830,0.6560814623351885,0.2954,-0.016869223
