time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_21_50_df059,weighted_neg_sum_10_df036,skew_weighted_20_df037,joint_fall_flag_1_10_df042
2011-03-17 00:00:00+00,LONG,3535,0.96,18.0,0.13037892,-0.5295183,0.0
2011-03-17 00:00:00+00,LONG,3594,0.9512195121951219,13.0,0.10287363,-0.47537673,0.0
2011-03-17 00:00:00+00,LONG,1908,0.584209920508921,21.0,0.12939636,-0.35019797,0.0
2011-03-18 00:00:00+00,LONG,2686,0.0,18.0,0.113310404,-0.27299243,0.0
2011-03-18 00:00:00+00,LONG,2716,0.21072111615363043,14.0,0.12290909,-0.29905593,0.0
2011-03-18 00:00:00+00,LONG,3535,0.92,19.0,0.115356766,-0.37911868,0.0
2011-03-18 00:00:00+00,LONG,3594,0.9268292682926829,14.0,0.10287363,-0.6158524,0.0
2011-03-21 00:00:00+00,LONG,2440,0.0,18.0,0.12129865,-0.2962899,0.0
2011-03-21 00:00:00+00,LONG,2716,0.24513117493982567,15.0,0.10769835,-0.2404099,0.0
2011-03-21 00:00:00+00,LONG,3594,0.6753596714788884,15.0,0.10287363,-0.54970354,0.0
2011-03-22 00:00:00+00,LONG,2116,0.7916666666666667,30.0,0.104979984,-0.26569048,0.0
2011-03-22 00:00:00+00,LONG,3594,0.6283881752398955,16.0,0.10287363,-0.47904548,0.0
2011-03-23 00:00:00+00,LONG,3594,0.6388537432908403,17.0,0.10287363,-0.41669953,0.0
2011-03-24 00:00:00+00,LONG,3594,0.15686865000385555,18.0,0.10287363,-0.41669953,0.0
2011-03-25 00:00:00+00,LONG,938,0.3697308758500315,13.0,0.105165094,-0.23636743,0.0
2011-04-07 00:00:00+00,LONG,2568,0.19592742051476764,17.0,0.117812544,-0.37146845,0.0
2011-04-08 00:00:00+00,LONG,2568,0.2716855062660738,18.0,0.11575493,-0.24800082,0.0
2011-04-12 00:00:00+00,LONG,1803,1.0,17.0,0.12731336,-0.3681658,0.0
2011-04-14 00:00:00+00,LONG,1803,0.0,19.0,0.11182779,-0.2910679,0.0
2011-04-18 00:00:00+00,LONG,323,0.0,29.0,0.13041207,-0.33814996,0.0
2011-04-21 00:00:00+00,LONG,2066,0.0,24.0,0.10007507,-0.24769019,0.0
2011-05-18 00:00:00+00,LONG,2690,0.0,16.0,0.10651989,-0.35345438,0.0
2011-05-24 00:00:00+00,LONG,2690,0.0,20.0,0.104728915,-0.42354882,0.0
2011-06-08 00:00:00+00,LONG,652,0.0,18.0,0.12565,-0.63003606,0.0
2011-06-09 00:00:00+00,LONG,652,0.0,19.0,0.121206656,-0.44140297,0.0
2011-06-10 00:00:00+00,LONG,219,0.0,23.0,0.11422543,-0.24564119,0.0
2011-06-10 00:00:00+00,LONG,652,0.0,20.0,0.118479155,-0.39683992,0.0
2011-06-13 00:00:00+00,LONG,3271,0.0,24.0,0.10994013,-0.24395852,0.0
2011-06-13 00:00:00+00,LONG,3629,0.0,28.0,0.12565862,-0.33722854,0.0
2011-06-15 00:00:00+00,LONG,652,0.0,23.0,0.11209721,-0.28467825,0.0
2011-06-16 00:00:00+00,LONG,4107,0.0,13.0,0.11272028,-0.3820985,0.0
2011-06-16 00:00:00+00,LONG,2270,0.0,13.0,0.12837835,-0.3062525,0.0
2011-06-16 00:00:00+00,LONG,652,0.0,24.0,0.121834055,-0.2906278,0.0
2011-06-16 00:00:00+00,LONG,684,0.0,15.0,0.10475515,-0.34693784,0.0
2011-06-17 00:00:00+00,LONG,2105,0.0,19.0,0.1119815,-0.36242783,0.0
2011-06-17 00:00:00+00,LONG,2270,0.0,14.0,0.10594245,-0.2802667,0.0
2011-06-17 00:00:00+00,LONG,652,0.0,25.0,0.11783505,-0.23191734,0.0
2011-06-17 00:00:00+00,LONG,2720,0.5316334391867612,22.0,0.13371181,-0.25379103,0.0
2011-06-17 00:00:00+00,LONG,988,0.0,21.0,0.13293575,-0.24593538,0.0
2011-06-17 00:00:00+00,LONG,4083,0.0,15.0,0.10432546,-0.29508555,0.0
2011-06-20 00:00:00+00,LONG,2105,0.0,20.0,0.11285623,-0.3460152,0.0
2011-06-20 00:00:00+00,LONG,444,0.0,27.0,0.12962368,-0.25588322,0.0
2011-06-20 00:00:00+00,LONG,988,0.0,22.0,0.13293575,-0.2498656,0.0
2011-06-20 00:00:00+00,LONG,1176,0.0,16.0,0.108969845,-0.25139314,0.0
2011-06-20 00:00:00+00,LONG,1908,0.0,17.0,0.104171075,-0.3854828,0.0
2011-06-24 00:00:00+00,LONG,1191,1.0,14.0,0.09923845,-0.23618934,0.0
2011-06-27 00:00:00+00,LONG,1807,0.0,24.0,0.09864526,-0.2388447,0.0
2011-06-27 00:00:00+00,LONG,1908,0.0,22.0,0.117658176,-0.36223808,0.0
2011-06-28 00:00:00+00,LONG,356,0.0,28.0,0.098766565,-0.33928648,0.0
2011-06-28 00:00:00+00,LONG,1908,0.0,23.0,0.114493616,-0.30321154,0.0
2011-08-16 00:00:00+00,LONG,2462,0.0,13.0,0.11921539,-0.23352996,0.0
2011-08-17 00:00:00+00,LONG,2111,0.0,13.0,0.13266517,-0.24586098,0.0
2011-08-19 00:00:00+00,LONG,2269,0.7931034482758621,13.0,0.13583077,-0.32060397,0.0
2011-08-23 00:00:00+00,LONG,788,0.0,13.0,0.11393935,-0.2850341,0.0
2011-08-23 00:00:00+00,LONG,842,0.6774193548387097,13.0,0.1210495,-0.49620146,0.0
2011-08-23 00:00:00+00,LONG,3352,0.0,13.0,0.11972116,-0.2562478,0.0
2011-08-23 00:00:00+00,LONG,4013,0.0,13.0,0.111585565,-0.2697467,0.0
2011-08-24 00:00:00+00,LONG,4150,0.588610555316331,13.0,0.13278754,-0.2812467,0.0
2011-08-24 00:00:00+00,LONG,4050,0.0,13.0,0.117362976,-0.2579353,0.0
2011-08-25 00:00:00+00,LONG,4150,0.0,14.0,0.13278754,-0.23519284,0.0
2011-09-21 00:00:00+00,LONG,555,0.0,28.0,0.1071329,-0.23528905,0.0
2011-09-27 00:00:00+00,LONG,2999,0.0,28.0,0.10819873,-0.564754,0.0
2011-09-30 00:00:00+00,LONG,1919,0.34916023593608997,30.0,0.103682846,-0.26798877,0.0
2011-10-21 00:00:00+00,LONG,191,0.6388888888888888,16.0,0.121746436,-0.3314751,0.0
2011-10-24 00:00:00+00,LONG,191,0.6111111111111112,17.0,0.121746436,-0.27108735,0.0
2011-11-23 00:00:00+00,LONG,1176,1.0,25.0,0.10665909,-0.468082,0.0
2011-11-28 00:00:00+00,LONG,1176,0.9333333333333333,27.0,0.105317384,-0.40693435,0.0
2011-12-15 00:00:00+00,LONG,937,1.0,13.0,0.12377941,-0.26490462,0.0
2011-12-15 00:00:00+00,LONG,1306,0.9818181818181818,13.0,0.099615246,-0.2397302,0.0
2011-12-16 00:00:00+00,LONG,937,0.962962962962963,14.0,0.11207056,-0.2648035,0.0
2011-12-19 00:00:00+00,LONG,937,0.9259259259259259,15.0,0.118893914,-0.23190458,0.0
2011-12-19 00:00:00+00,LONG,4079,0.8273572730273152,27.0,0.11544121,-0.36931422,0.0
2011-12-30 00:00:00+00,LONG,502,0.1708438878541792,13.0,0.10118966,-0.30466157,0.0
2011-12-30 00:00:00+00,LONG,2686,0.0,18.0,0.11624592,-0.31885934,0.0
2012-01-13 00:00:00+00,LONG,2716,1.0,25.0,0.10048667,-0.28055695,0.0
2012-01-17 00:00:00+00,LONG,2716,0.9830508474576272,26.0,0.106742315,-0.24195677,0.0
2012-01-17 00:00:00+00,LONG,3283,0.4396061691971325,22.0,0.1347695,-0.28940344,0.0
2012-04-10 00:00:00+00,LONG,557,1.0,21.0,0.114033744,-0.23348078,0.0
2012-05-18 00:00:00+00,LONG,1303,0.4582262336524827,18.0,0.10858473,-0.41578466,0.0
2012-05-21 00:00:00+00,LONG,1748,0.6754157289484439,16.0,0.102390975,-0.45754308,0.0
2012-05-21 00:00:00+00,LONG,3855,0.3814097265371513,17.0,0.1204392,-0.35928115,0.0
2012-05-22 00:00:00+00,LONG,413,0.9705882352941176,15.0,0.1357335,-0.47371277,0.0
2012-05-22 00:00:00+00,LONG,443,0.0,29.0,0.12315522,-0.48238102,0.0
2012-05-23 00:00:00+00,LONG,413,0.9411764705882353,16.0,0.12803133,-0.38620204,0.0
2012-05-23 00:00:00+00,LONG,443,0.0,30.0,0.12216119,-0.536528,0.0
2012-05-23 00:00:00+00,LONG,3596,0.0,21.0,0.13451512,-0.25327688,0.0
2012-05-24 00:00:00+00,LONG,2298,0.0,13.0,0.12668967,-0.59324586,0.0
2012-05-24 00:00:00+00,LONG,2661,0.9215686274509804,16.0,0.12998372,-0.23232071,0.0
2012-05-25 00:00:00+00,LONG,413,0.8823529411764706,18.0,0.10885392,-0.38849536,0.0
2012-05-25 00:00:00+00,LONG,1063,0.0,27.0,0.09860999,-0.39733166,0.0
2012-05-31 00:00:00+00,LONG,3596,0.0,26.0,0.105465546,-0.23851311,0.0
2012-06-01 00:00:00+00,LONG,2213,1.0,30.0,0.104886755,-0.3474133,0.0
2012-06-04 00:00:00+00,LONG,2119,1.0,25.0,0.117249176,-0.4929068,0.0
2012-06-04 00:00:00+00,LONG,2437,1.0,28.0,0.1270952,-0.43428263,0.0
2012-06-04 00:00:00+00,LONG,3124,1.0,22.0,0.11186792,-0.36154476,0.0
2012-06-05 00:00:00+00,LONG,2119,0.9615384615384616,26.0,0.117249176,-0.5636383,0.0
2012-06-05 00:00:00+00,LONG,2270,0.9583333333333334,30.0,0.13076563,-0.39599115,0.0
2012-06-05 00:00:00+00,LONG,2437,0.5856537851714623,29.0,0.1270952,-0.3703167,0.0
2012-06-05 00:00:00+00,LONG,517,0.9615384615384616,13.0,0.12905943,-0.47636762,0.0
2012-06-05 00:00:00+00,LONG,836,0.6534657227431652,13.0,0.113178626,-0.4049694,0.0
2012-06-05 00:00:00+00,LONG,3124,0.9761904761904762,23.0,0.11186792,-0.33126754,0.0
2012-06-05 00:00:00+00,LONG,3309,0.9714285714285714,23.0,0.11920422,-0.42249617,0.0
2012-06-05 00:00:00+00,LONG,3359,0.525954048521002,26.0,0.10234847,-0.35622218,0.0
2012-06-05 00:00:00+00,LONG,1927,0.0,21.0,0.13210407,-0.25342652,0.0
2012-06-06 00:00:00+00,LONG,2119,0.6400986684375863,27.0,0.117249176,-0.36952165,0.0
2012-06-06 00:00:00+00,LONG,135,0.96,28.0,0.10947384,-0.24124834,0.0
2012-06-06 00:00:00+00,LONG,2437,0.0,30.0,0.12111576,-0.24890848,0.0
2012-06-06 00:00:00+00,LONG,517,0.9230769230769231,14.0,0.120613135,-0.270478,0.0
2012-06-06 00:00:00+00,LONG,836,0.5334868966880981,14.0,0.113178626,-0.3082383,0.0
2012-06-06 00:00:00+00,LONG,3309,0.9428571428571428,24.0,0.11219761,-0.29775178,0.0
2012-06-06 00:00:00+00,LONG,1731,0.6955036469107393,23.0,0.104484536,-0.36213535,0.0
2012-06-07 00:00:00+00,LONG,2119,0.8846153846153846,28.0,0.117249176,-0.3433973,0.0
2012-06-07 00:00:00+00,LONG,517,0.8846153846153846,15.0,0.13182113,-0.23919778,0.0
2012-06-07 00:00:00+00,LONG,836,0.4459575885877304,15.0,0.113178626,-0.25321984,0.0
2012-06-07 00:00:00+00,LONG,3309,0.9142857142857143,25.0,0.11219761,-0.23644155,0.0
2012-06-07 00:00:00+00,LONG,1731,0.0,24.0,0.104484536,-0.26265314,0.0
2012-06-08 00:00:00+00,LONG,2119,0.8461538461538461,29.0,0.11197213,-0.26960352,0.0
2012-06-08 00:00:00+00,LONG,444,0.350496634960561,16.0,0.1365572,-0.28287837,0.0
2012-06-08 00:00:00+00,LONG,3621,0.3158809549065554,13.0,0.10755241,-0.26268172,0.0
2012-06-11 00:00:00+00,LONG,2119,0.6049129001041791,30.0,0.13688688,-0.33968547,0.0
2012-06-11 00:00:00+00,LONG,2553,0.8787878787878788,15.0,0.099656165,-0.34804362,0.0
2012-06-11 00:00:00+00,LONG,1069,0.617124611012264,18.0,0.100517206,-0.26865578,0.0
2012-06-11 00:00:00+00,LONG,3359,0.5770571884959621,30.0,0.11922042,-0.24107228,0.0
2012-06-11 00:00:00+00,LONG,3621,0.41513471659548024,14.0,0.13202275,-0.34519604,0.0
2012-06-11 00:00:00+00,LONG,1927,0.0,25.0,0.13341497,-0.28932512,0.0
2012-06-12 00:00:00+00,LONG,838,0.5409664916627038,19.0,0.12638366,-0.32870895,0.0
2012-06-13 00:00:00+00,LONG,1534,0.7083333333333334,28.0,0.099629335,-0.28202054,0.0
2012-06-14 00:00:00+00,LONG,3897,0.007794508829069507,18.0,0.111221984,-0.27335814,0.0
2012-06-26 00:00:00+00,LONG,4123,0.962962962962963,18.0,0.11453852,-0.361666,0.0
2012-06-26 00:00:00+00,LONG,386,1.0,19.0,0.1027909,-0.42105803,0.0
2012-06-26 00:00:00+00,LONG,874,0.8439949279466527,28.0,0.10246006,-0.27989298,0.0
2012-06-26 00:00:00+00,LONG,2925,0.33200461514763135,16.0,0.101470776,-0.3141523,0.0
2012-06-27 00:00:00+00,LONG,4123,0.9259259259259259,19.0,0.111830324,-0.24799018,0.0
2012-06-27 00:00:00+00,LONG,2925,0.3467918052679027,17.0,0.10983397,-0.2806089,0.0
2012-06-28 00:00:00+00,LONG,4123,0.8888888888888888,20.0,0.11751711,-0.25064301,0.0
2012-06-28 00:00:00+00,LONG,2925,0.9090909090909091,18.0,0.10384033,-0.26536945,0.0
2012-06-28 00:00:00+00,LONG,906,1.0,19.0,0.11536354,-0.32098645,0.0
2012-07-05 00:00:00+00,LONG,906,0.8333333333333334,23.0,0.10989912,-0.30792397,0.0
2012-07-17 00:00:00+00,LONG,2426,0.0,30.0,0.13178907,-0.27442417,0.0
2012-07-30 00:00:00+00,LONG,1673,0.0,17.0,0.10778686,-0.38607636,0.0
2012-07-31 00:00:00+00,LONG,4034,0.0,15.0,0.13050678,-0.48051232,0.0
2012-08-01 00:00:00+00,LONG,4034,0.0,16.0,0.13050678,-0.40833363,0.0
2012-08-02 00:00:00+00,LONG,629,0.0,19.0,0.10237842,-0.42835084,0.0
2012-08-02 00:00:00+00,LONG,4034,0.0,17.0,0.10234039,-0.36813697,0.0
2012-08-03 00:00:00+00,LONG,192,0.9761904761904762,23.0,0.1340142,-0.28148106,0.0
2012-08-03 00:00:00+00,LONG,629,0.0,20.0,0.102419145,-0.38675842,0.0
2012-08-03 00:00:00+00,LONG,1673,0.8604651162790697,21.0,0.11399129,-0.40704012,0.0
2012-08-06 00:00:00+00,LONG,4194,0.0,16.0,0.101980045,-0.45214677,0.0
2012-08-06 00:00:00+00,LONG,2285,0.0,13.0,0.1199648,-0.6336913,0.0
2012-08-07 00:00:00+00,LONG,2285,0.0,14.0,0.115874894,-0.5991732,0.0
2012-08-08 00:00:00+00,LONG,2285,0.0,15.0,0.11253785,-0.45313796,0.0
2012-08-13 00:00:00+00,LONG,629,0.0,26.0,0.10321,-0.3502094,0.0
2012-08-14 00:00:00+00,LONG,629,0.0,27.0,0.10164094,-0.36850834,0.0
2012-10-18 00:00:00+00,LONG,76,0.02564102564102566,29.0,0.100506954,-0.2341946,0.0
2012-10-19 00:00:00+00,LONG,76,0.0,30.0,0.13355012,-0.33762768,0.0
2012-11-05 00:00:00+00,LONG,245,0.543139523686904,13.0,0.10492874,-0.26838395,0.0
2012-11-12 00:00:00+00,LONG,1700,0.0,14.0,0.100961454,-0.5156469,0.0
2012-11-14 00:00:00+00,LONG,2508,1.0,24.0,0.10585751,-0.3904688,0.0
2012-11-15 00:00:00+00,LONG,2285,0.2640656716592147,21.0,0.112367816,-0.45044792,0.0
2012-11-15 00:00:00+00,LONG,2508,0.6165992281772124,25.0,0.10585751,-0.45346653,0.0
2012-11-15 00:00:00+00,LONG,3470,0.4389533334019569,25.0,0.099574015,-0.41708565,0.0
2012-11-15 00:00:00+00,LONG,3652,1.0,18.0,0.10148244,-0.5954856,0.0
2012-11-15 00:00:00+00,LONG,1740,0.9523809523809523,20.0,0.11124349,-0.41422662,0.0
2012-11-16 00:00:00+00,LONG,631,1.0,21.0,0.12162245,-0.25830567,0.0
2012-11-16 00:00:00+00,LONG,788,0.9803921568627451,25.0,0.11605315,-0.4463492,0.0
2012-11-16 00:00:00+00,LONG,3114,1.0,21.0,0.12508796,-0.34710026,0.0
2012-11-16 00:00:00+00,LONG,3470,0.9803921568627451,26.0,0.101810195,-0.4182815,0.0
2012-11-16 00:00:00+00,LONG,3621,1.0,23.0,0.109040804,-0.5229022,0.0
2012-11-16 00:00:00+00,LONG,3895,0.0,13.0,0.103064224,-0.39525828,0.0
2012-11-19 00:00:00+00,LONG,3218,0.9811320754716981,20.0,0.09961146,-0.40416658,0.0
2012-11-19 00:00:00+00,LONG,3621,0.623791119608091,24.0,0.1010733,-0.39988872,0.0
2012-11-19 00:00:00+00,LONG,3895,0.0,14.0,0.103064224,-0.28180102,0.0
2012-11-20 00:00:00+00,LONG,3218,0.9622641509433962,21.0,0.09961146,-0.3389821,0.0
2012-11-20 00:00:00+00,LONG,3895,0.0,15.0,0.103999935,-0.2601606,0.0
2012-11-21 00:00:00+00,LONG,4215,0.9545454545454546,18.0,0.10676067,-0.3871673,0.0
2012-11-21 00:00:00+00,LONG,335,0.3445062268964023,23.0,0.11987086,-0.3599742,0.0
2012-11-23 00:00:00+00,LONG,2548,0.43881473973385404,24.0,0.11857728,-0.6033359,0.0
2012-11-26 00:00:00+00,LONG,2548,0.217771545079172,25.0,0.11732388,-0.5799485,0.0
2012-11-27 00:00:00+00,LONG,2548,0.2068154093053903,26.0,0.11429104,-0.61628973,0.0
2012-11-28 00:00:00+00,LONG,2548,0.44432510196838243,27.0,0.106318735,-0.5808466,0.0
2012-11-29 00:00:00+00,LONG,4034,0.9761904761904762,24.0,0.10773385,-0.3990125,0.0
2012-12-03 00:00:00+00,LONG,3433,0.0,26.0,0.13595513,-0.24966566,0.0
2012-12-07 00:00:00+00,LONG,817,0.8846153846153846,17.0,0.1056259,-0.42714626,0.0
2012-12-18 00:00:00+00,LONG,2720,0.8928571428571429,19.0,0.11056785,-0.41641715,0.0
2013-01-15 00:00:00+00,LONG,874,0.5110920886095407,29.0,0.1163703,-0.31935453,0.0
2013-02-05 00:00:00+00,LONG,2297,0.2944363088096397,25.0,0.113066286,-0.2380791,0.0
2013-03-01 00:00:00+00,LONG,881,0.836069195284228,15.0,0.10121841,-0.37734357,0.0
2013-03-27 00:00:00+00,LONG,304,0.7721432744789305,26.0,0.11634572,-0.34821153,0.0
2013-03-27 00:00:00+00,LONG,2747,0.0,13.0,0.10768615,-0.33736354,0.0
2013-03-28 00:00:00+00,LONG,1064,0.593963625618907,20.0,0.09966975,-0.25578508,0.0
2013-04-02 00:00:00+00,LONG,3330,0.0,26.0,0.12134855,-0.27256557,0.0
2013-04-03 00:00:00+00,LONG,394,0.0,30.0,0.10170114,-0.35071874,0.0
2013-04-03 00:00:00+00,LONG,3330,0.4759722497421232,27.0,0.11349798,-0.38559636,0.0
2013-04-04 00:00:00+00,LONG,3330,0.0,28.0,0.11349798,-0.35257843,0.0
2013-04-05 00:00:00+00,LONG,3330,0.0,29.0,0.09861454,-0.3471658,0.0
2013-04-09 00:00:00+00,LONG,1897,0.0,29.0,0.10164927,-0.40570402,0.0
2013-04-17 00:00:00+00,LONG,712,0.30256658461933655,19.0,0.12919185,-0.60194683,0.0
2013-04-18 00:00:00+00,LONG,712,0.27641468898266097,20.0,0.12919185,-0.61081874,0.0
2013-04-19 00:00:00+00,LONG,2536,1.0,18.0,0.10720877,-0.2373512,0.0
2013-04-19 00:00:00+00,LONG,712,0.2502067472299682,21.0,0.12577379,-0.61582905,0.0
2013-04-19 00:00:00+00,LONG,3596,1.0,26.0,0.13682792,-0.2617793,0.0
2013-04-19 00:00:00+00,LONG,3699,0.3537456301033139,22.0,0.13525686,-0.27361867,0.0
2013-04-22 00:00:00+00,LONG,2536,0.9696969696969697,19.0,0.10720877,-0.23346724,0.0
2013-04-22 00:00:00+00,LONG,535,0.40088488474384354,15.0,0.12106291,-0.3160744,0.0
2013-04-22 00:00:00+00,LONG,712,0.1947020736361391,22.0,0.1237204,-0.60285395,0.0
2013-04-22 00:00:00+00,LONG,838,0.3967276004242757,23.0,0.09967756,-0.5729784,0.0
2013-04-22 00:00:00+00,LONG,1173,0.42660162866500556,25.0,0.115802266,-0.35956404,0.0
2013-04-23 00:00:00+00,LONG,712,0.1624190104276042,23.0,0.1237204,-0.5244744,0.0
2013-04-23 00:00:00+00,LONG,838,0.3735465469162209,24.0,0.09967756,-0.5129089,0.0
2013-04-23 00:00:00+00,LONG,1173,0.3100612450868149,26.0,0.115802266,-0.23992461,0.0
2013-04-24 00:00:00+00,LONG,712,0.0,24.0,0.12119642,-0.24955784,0.0
2013-04-24 00:00:00+00,LONG,838,0.0,25.0,0.09967756,-0.48006994,0.0
2013-04-25 00:00:00+00,LONG,712,0.09421317332346966,25.0,0.12761131,-0.28145632,0.0
2013-04-26 00:00:00+00,LONG,712,0.10942072670487782,26.0,0.10338437,-0.26671997,0.0
2013-05-03 00:00:00+00,LONG,4000,0.0,21.0,0.1353378,-0.2353498,0.0
2013-06-21 00:00:00+00,LONG,93,0.8880135726933984,13.0,0.11006318,-0.45199755,0.0
2013-06-21 00:00:00+00,LONG,3052,0.65963206576469,13.0,0.104776435,-0.40878084,0.0
2013-06-21 00:00:00+00,LONG,1308,0.5247000213797431,15.0,0.10030933,-0.27901363,0.0
2013-06-24 00:00:00+00,LONG,4123,0.744150042975294,19.0,0.11820667,-0.55312526,0.0
2013-06-24 00:00:00+00,LONG,3052,0.6324405322472668,14.0,0.11008348,-0.3874497,0.0
2013-06-24 00:00:00+00,LONG,1262,0.46525270238036565,13.0,0.11274488,-0.48891187,0.0
2013-06-24 00:00:00+00,LONG,1308,0.9743589743589743,16.0,0.09869186,-0.24981701,0.0
2013-06-24 00:00:00+00,LONG,1536,0.0,14.0,0.11060795,-0.43637565,0.0
2013-06-24 00:00:00+00,LONG,3790,0.157574841733064,13.0,0.107112855,-0.29004124,0.0
2013-06-24 00:00:00+00,LONG,1770,0.7817778660342386,20.0,0.11191272,-0.25626796,0.0
2013-06-24 00:00:00+00,LONG,4013,0.5873064573478509,15.0,0.11193365,-0.23338868,0.0
2013-06-25 00:00:00+00,LONG,4123,0.5789105064614992,20.0,0.0997735,-0.49393916,0.0
2013-06-25 00:00:00+00,LONG,157,0.9545454545454546,13.0,0.12637252,-0.31265,0.0
2013-06-25 00:00:00+00,LONG,761,0.7099976196819459,23.0,0.10631264,-0.5100234,0.0
2013-06-25 00:00:00+00,LONG,3052,0.3777415504946473,15.0,0.10884957,-0.27806184,0.0
2013-06-25 00:00:00+00,LONG,1262,0.0,14.0,0.10473207,-0.31175175,0.0
2013-06-25 00:00:00+00,LONG,1474,0.2726040763957195,24.0,0.1067454,-0.6006228,0.0
2013-06-25 00:00:00+00,LONG,1536,0.0,15.0,0.11060795,-0.41039237,0.0
2013-06-25 00:00:00+00,LONG,3804,0.42573764441315826,15.0,0.10302047,-0.3690471,0.0
2013-06-25 00:00:00+00,LONG,4049,0.0,13.0,0.12744099,-0.28727108,0.0
2013-06-26 00:00:00+00,LONG,1474,0.15925335343554806,25.0,0.1067454,-0.33661506,0.0
2013-06-26 00:00:00+00,LONG,1514,0.0,13.0,0.09882039,-0.37235186,0.0
2013-06-26 00:00:00+00,LONG,3804,0.4396731825635607,16.0,0.10382353,-0.3302564,0.0
2013-06-27 00:00:00+00,LONG,761,0.6646824160760016,25.0,0.10444915,-0.4308388,0.0
2013-06-27 00:00:00+00,LONG,3804,0.3849445921188738,17.0,0.10382353,-0.27837276,0.0
2013-06-28 00:00:00+00,LONG,157,0.8181818181818181,16.0,0.12715776,-0.26679248,0.0
2013-06-28 00:00:00+00,LONG,761,0.5234418443818494,26.0,0.10221535,-0.34104794,0.0
2013-07-01 00:00:00+00,LONG,761,0.5865804704663389,27.0,0.11412479,-0.3987176,0.0
2013-07-01 00:00:00+00,LONG,3535,0.8857142857142857,13.0,0.106743336,-0.25552985,0.0
2013-07-01 00:00:00+00,LONG,2018,0.0,16.0,0.10962137,-0.6375617,0.0
2013-07-02 00:00:00+00,LONG,157,0.7272727272727273,18.0,0.13187006,-0.2335632,0.0
2013-07-02 00:00:00+00,LONG,761,0.5331078502462181,28.0,0.113375165,-0.29393,0.0
2013-07-03 00:00:00+00,LONG,761,0.5826135687859132,29.0,0.11334022,-0.23980358,0.0
2013-07-03 00:00:00+00,LONG,3535,0.8285714285714285,15.0,0.11939795,-0.36078674,0.0
2013-07-03 00:00:00+00,LONG,4086,0.5120524362661095,26.0,0.111095645,-0.24394734,0.0
2013-07-15 00:00:00+00,LONG,13,0.0,13.0,0.112896524,-0.3090038,0.0
2013-07-15 00:00:00+00,LONG,2932,0.49320023513532757,20.0,0.12752816,-0.3088673,0.0
2013-07-16 00:00:00+00,LONG,2932,0.40494895115966834,21.0,0.11857962,-0.30269,0.0
2013-07-16 00:00:00+00,LONG,1673,0.6666666666666667,13.0,0.13022982,-0.24110942,0.0
2013-08-20 00:00:00+00,LONG,243,0.41325540036020364,24.0,0.101245046,-0.4438011,0.0
2013-08-22 00:00:00+00,LONG,3897,0.358212939603718,13.0,0.10050408,-0.5465197,0.0
2013-09-04 00:00:00+00,LONG,191,0.49781333750878237,21.0,0.122000635,-0.37969247,0.0
2013-09-05 00:00:00+00,LONG,191,0.48605335860672066,22.0,0.11649099,-0.23335081,0.0
2013-09-12 00:00:00+00,LONG,3310,0.0,13.0,0.10125112,-0.27195925,0.0
2013-09-13 00:00:00+00,LONG,3310,0.0,14.0,0.10125112,-0.24529192,0.0
2013-10-02 00:00:00+00,LONG,427,0.6895485902309592,22.0,0.12373859,-0.44378453,0.0
2013-10-03 00:00:00+00,LONG,427,0.5892232209388593,23.0,0.12373859,-0.38694292,0.0
2013-10-04 00:00:00+00,LONG,427,0.5327820299162237,24.0,0.11515112,-0.35110223,0.0
2013-10-07 00:00:00+00,LONG,427,0.5115512389030151,25.0,0.11776575,-0.42792383,0.0
2013-10-08 00:00:00+00,LONG,427,0.5368268881388822,26.0,0.11632431,-0.5246109,0.0
2013-10-10 00:00:00+00,LONG,578,0.47460670362635843,23.0,0.12597868,-0.63654006,0.0
2013-10-11 00:00:00+00,LONG,578,0.4010041069871426,24.0,0.1162372,-0.5149001,0.0
2013-10-14 00:00:00+00,LONG,578,0.45874832079412325,25.0,0.10942676,-0.45483914,0.0
2013-10-16 00:00:00+00,LONG,578,0.39877278160066415,27.0,0.11063185,-0.41014424,0.0
2013-10-17 00:00:00+00,LONG,88,0.9230769230769231,17.0,0.11770032,-0.2569568,0.0
2013-10-28 00:00:00+00,LONG,3903,0.9034557551893087,13.0,0.13517626,-0.25393087,0.0
2013-10-29 00:00:00+00,LONG,3903,0.7869801587292642,14.0,0.12380046,-0.23684989,0.0
2013-11-05 00:00:00+00,LONG,2085,0.9285714285714286,18.0,0.11659708,-0.28204387,0.0
2013-11-05 00:00:00+00,LONG,457,0.1287013871158932,18.0,0.11688397,-0.27387026,0.0
2013-11-07 00:00:00+00,LONG,457,0.11152900921793713,20.0,0.10910719,-0.4233296,0.0
2013-11-08 00:00:00+00,LONG,457,0.0,21.0,0.10910719,-0.33571377,0.0
2013-11-11 00:00:00+00,LONG,2297,0.5264734008518493,30.0,0.10990621,-0.40027967,0.0
2013-11-19 00:00:00+00,LONG,735,0.9565217391304348,19.0,0.12011497,-0.24040128,0.0
2013-12-03 00:00:00+00,LONG,2176,0.35804248179340314,19.0,0.107564114,-0.3655719,0.0
2013-12-03 00:00:00+00,LONG,1112,1.0,21.0,0.10270652,-0.31059933,0.0
