time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,dist_upper_bb_50_2.5_df055,co_fall_count_1_5_df044
2017-09-11 00:00:00+00,SHORT,91,0.32257237362374314,-0.013876746,-0.020177148,1.0
2017-09-11 00:00:00+00,SHORT,643,0.2734235321785602,-0.011250754,-0.021941928,1.0
2017-09-11 00:00:00+00,SHORT,1333,0.0,-0.010993768,-0.010112542,1.0
2017-09-11 00:00:00+00,SHORT,3614,0.2800163696717177,-0.017270703,-0.022294737,1.0
2017-09-12 00:00:00+00,SHORT,712,0.8413531562933748,-0.010593543,-0.036658626,1.0
2017-09-12 00:00:00+00,SHORT,1848,0.5697747952422724,-0.013679477,-0.086811796,1.0
2017-09-13 00:00:00+00,SHORT,234,0.19407476816934943,-0.0056172926,-0.009531262,1.0
2017-09-13 00:00:00+00,SHORT,712,0.7655847510850888,-0.018257346,-0.0406699,1.0
2017-09-13 00:00:00+00,SHORT,3804,1.0,-0.019180903,-0.026152067,1.0
2017-09-14 00:00:00+00,SHORT,2071,1.0,-0.0017727728,-0.072458774,1.0
2017-09-14 00:00:00+00,SHORT,253,0.0,-0.01611206,-0.052793972,1.0
2017-09-14 00:00:00+00,SHORT,3182,0.2041844443866687,-0.016377863,-0.03786766,1.0
2017-09-14 00:00:00+00,SHORT,1762,0.43661954669437997,-0.018971855,-0.041465405,1.0
2017-09-15 00:00:00+00,SHORT,1762,0.36319001776864374,-0.0155021725,-0.03422902,1.0
2017-09-18 00:00:00+00,SHORT,433,0.6259132346680045,-0.021333087,-0.039782323,1.0
2017-09-18 00:00:00+00,SHORT,1235,0.4938345085998767,-0.014188537,-0.023398725,1.0
2017-09-18 00:00:00+00,SHORT,1762,0.3741870684303693,-0.013250075,-0.028256224,1.0
2017-09-19 00:00:00+00,SHORT,2066,0.4880748775932926,-0.011157244,-0.014392628,1.0
2017-09-19 00:00:00+00,SHORT,64,0.0,-0.015392014,-0.01843899,1.0
2017-09-19 00:00:00+00,SHORT,1762,0.3539866955646095,-0.016620506,-0.027305871,1.0
2017-09-19 00:00:00+00,SHORT,1869,0.0,-0.019377416,-0.012035454,1.0
2017-09-20 00:00:00+00,SHORT,1185,0.5385672590180018,-0.019831294,-0.03815122,1.0
2017-09-20 00:00:00+00,SHORT,3694,0.4572910171746624,-0.015593956,-0.061581887,1.0
2017-09-20 00:00:00+00,SHORT,3994,0.6901751679586228,-0.020923812,-0.014047243,1.0
2017-09-22 00:00:00+00,SHORT,2018,0.3066706650579326,-0.013569698,-0.053071268,1.0
2017-09-25 00:00:00+00,SHORT,2018,0.2424744581694371,-0.012384052,-0.05549624,1.0
2017-09-27 00:00:00+00,SHORT,1816,0.38683882713680673,-0.017651144,-0.013386233,1.0
2017-09-29 00:00:00+00,SHORT,2462,0.6617686635459893,0.00352902,0.014721178,1.0
2017-09-29 00:00:00+00,SHORT,1532,0.18596250841082504,-0.021541221,-0.046047226,1.0
2017-10-02 00:00:00+00,SHORT,2504,1.0,-0.020184152,-0.06455756,1.0
2017-10-03 00:00:00+00,SHORT,900,0.0,-0.017426489,-0.01735558,1.0
2017-10-03 00:00:00+00,SHORT,1360,0.0,-0.019979103,-0.0011536739,1.0
2017-10-03 00:00:00+00,SHORT,1752,0.5065666235636692,-0.020106405,-0.026675345,1.0
2017-10-04 00:00:00+00,SHORT,900,0.0,-0.018401671,-0.018403776,1.0
2017-10-04 00:00:00+00,SHORT,3885,0.0,-0.019205773,-0.015165975,1.0
2017-10-05 00:00:00+00,SHORT,2818,0.3217261665285282,-0.0115786325,-0.043773424,1.0
2017-10-05 00:00:00+00,SHORT,842,0.3080470611562334,-0.017825954,-0.106671944,1.0
2017-10-05 00:00:00+00,SHORT,898,1.0,-0.02091248,-0.087314725,1.0
2017-10-05 00:00:00+00,SHORT,900,0.0,-0.0114160925,-0.009772153,1.0
2017-10-10 00:00:00+00,SHORT,2910,0.3711633941173232,-4.8632335E-4,-0.026310572,1.0
2017-10-10 00:00:00+00,SHORT,3862,0.5697430215361621,-0.01077359,-0.048894607,1.0
2017-10-11 00:00:00+00,SHORT,2818,0.2458489777309092,-0.015626483,-0.047235113,1.0
2017-10-11 00:00:00+00,SHORT,2910,0.23155024560653079,-0.016547466,-0.040469676,1.0
2017-10-12 00:00:00+00,SHORT,2818,0.3731152077790129,-0.013180242,-0.0476964,1.0
2017-10-13 00:00:00+00,SHORT,2351,0.3324724592784258,-0.008445602,-0.011606041,1.0
2017-10-13 00:00:00+00,SHORT,2818,0.23399046843524232,-0.01289839,-0.048218075,1.0
2017-10-13 00:00:00+00,SHORT,2910,0.2533629044727106,-0.02143742,-0.04202934,1.0
2017-10-13 00:00:00+00,SHORT,3100,0.40897937733436973,0.0022516425,-0.026618054,1.0
2017-10-13 00:00:00+00,SHORT,3513,0.6727141386049905,-0.004819614,0.009187276,1.0
2017-10-16 00:00:00+00,SHORT,2351,0.2838396935173348,-0.01902487,-0.021709051,1.0
2017-10-16 00:00:00+00,SHORT,2751,0.30289624265839965,-0.009582755,-0.015154975,1.0
2017-10-16 00:00:00+00,SHORT,3100,0.5226301194451437,-0.004260402,-0.032862693,1.0
2017-10-16 00:00:00+00,SHORT,3236,0.3503275180907348,-0.007267648,-0.026800299,1.0
2017-10-16 00:00:00+00,SHORT,3631,0.0,-0.021065658,-0.027249955,1.0
2017-10-17 00:00:00+00,SHORT,2285,0.0,-0.01838225,-0.035736825,1.0
2017-10-17 00:00:00+00,SHORT,2818,0.18542951582019998,-0.014824867,-0.051452428,1.0
2017-10-17 00:00:00+00,SHORT,3236,0.3781745078350211,-0.01675317,-0.033461697,1.0
2017-10-18 00:00:00+00,SHORT,505,0.72385239234804,-0.021663496,-0.039668772,1.0
2017-10-18 00:00:00+00,SHORT,3179,0.31857676281202046,-0.015546604,-0.00743394,1.0
2017-10-18 00:00:00+00,SHORT,1853,0.19247720522597744,-0.016338862,-0.020528704,1.0
2017-10-19 00:00:00+00,SHORT,3538,0.244410142775281,-0.020356996,-0.015374256,1.0
2017-10-19 00:00:00+00,SHORT,3804,0.30055188817171236,-0.017056808,-0.04147197,1.0
2017-10-20 00:00:00+00,SHORT,2370,1.0,-0.020652512,-0.09535122,1.0
2017-10-20 00:00:00+00,SHORT,2818,0.21215260450848844,-0.018707236,-0.058771357,1.0
2017-10-20 00:00:00+00,SHORT,3100,0.29862033681754896,-0.01621395,-0.04573425,1.0
2017-10-20 00:00:00+00,SHORT,1780,0.17338504941938862,-0.005474972,-0.021438932,1.0
2017-10-23 00:00:00+00,SHORT,2437,0.19290663501301492,-0.01771872,-0.067928836,1.0
2017-10-23 00:00:00+00,SHORT,610,1.0,-0.01297749,-0.04687543,1.0
2017-10-23 00:00:00+00,SHORT,3716,0.17155768701990254,-0.007848094,-0.007442682,1.0
2017-10-24 00:00:00+00,SHORT,2437,0.20048608136356752,-0.011227388,-0.06116399,1.0
2017-10-24 00:00:00+00,SHORT,610,0.9230769230769231,-0.0070442837,-0.041729957,1.0
2017-10-24 00:00:00+00,SHORT,3716,0.3121291262531936,-0.013182365,-0.007876545,1.0
2017-10-25 00:00:00+00,SHORT,2298,0.09705984280474161,-0.020867877,-0.06892274,1.0
2017-10-25 00:00:00+00,SHORT,457,0.2662601711760986,-0.008698196,-0.010382113,1.0
2017-10-25 00:00:00+00,SHORT,1303,0.610749875365377,-0.018204926,0.025560731,1.0
2017-10-25 00:00:00+00,SHORT,1719,0.33351513465558935,-0.011644493,-0.04688886,1.0
2017-10-26 00:00:00+00,SHORT,237,0.8333333333333334,-0.01895535,-0.032484315,1.0
2017-10-26 00:00:00+00,SHORT,2298,0.008197503393976653,-0.019465372,-0.071913,1.0
2017-10-26 00:00:00+00,SHORT,2728,0.0,-0.017928336,-0.0197971,1.0
2017-10-26 00:00:00+00,SHORT,3539,0.01959639655792983,-0.0019671728,-0.0066498737,1.0
2017-10-27 00:00:00+00,SHORT,2070,0.5466201811383083,-0.0061650923,-0.015871154,1.0
2017-10-27 00:00:00+00,SHORT,2548,0.47246626648541173,-0.016122365,-0.0037783186,1.0
2017-10-27 00:00:00+00,SHORT,2568,0.16305385109380618,0.012169388,0.010009328,1.0
2017-10-27 00:00:00+00,SHORT,1139,0.0,-0.019073753,-0.04521358,1.0
2017-10-27 00:00:00+00,SHORT,3187,0.06778505848888502,-0.020614637,-0.014993653,1.0
2017-10-27 00:00:00+00,SHORT,1260,0.326243651814858,-0.012274741,-0.026770066,1.0
2017-10-27 00:00:00+00,SHORT,3539,0.0,-0.017949242,-0.025086137,1.0
2017-10-27 00:00:00+00,SHORT,3794,0.44430801770163014,0.013983064,0.0038724777,1.0
2017-10-30 00:00:00+00,SHORT,2070,0.9333333333333333,-0.013759083,-0.021030053,1.0
2017-10-30 00:00:00+00,SHORT,602,0.7350338694679027,-0.0062681427,-0.012102204,1.0
2017-10-30 00:00:00+00,SHORT,881,0.1601755077371313,-0.019373551,-0.018204201,1.0
2017-10-30 00:00:00+00,SHORT,1260,0.28778268964493314,-0.017749682,-0.030428069,1.0
2017-10-31 00:00:00+00,SHORT,602,0.9230769230769231,-0.018121958,-0.024425533,1.0
2017-10-31 00:00:00+00,SHORT,934,0.8666666666666667,-0.016805688,-0.02601785,1.0
2017-10-31 00:00:00+00,SHORT,3271,0.0,0.021778116,-0.0075926194,1.0
2017-10-31 00:00:00+00,SHORT,3586,0.7977044768563031,2.5648545E-4,-0.008393637,1.0
2017-10-31 00:00:00+00,SHORT,1916,0.2992563336427902,-0.019845359,-0.0137449475,1.0
2017-11-01 00:00:00+00,SHORT,4224,0.638516249282361,-0.011108285,-0.03481463,1.0
2017-11-01 00:00:00+00,SHORT,3271,0.0,-0.014313607,-0.040385254,1.0
2017-11-01 00:00:00+00,SHORT,2032,0.539413165677604,-0.007377176,-0.019616779,1.0
2017-11-02 00:00:00+00,SHORT,4224,0.652871809471951,-0.02166758,-0.045535073,1.0
2017-11-02 00:00:00+00,SHORT,602,0.7692307692307692,-0.021371616,-0.02967728,1.0
2017-11-02 00:00:00+00,SHORT,1063,0.21119426787436785,-0.018739639,-0.052980345,1.0
2017-11-02 00:00:00+00,SHORT,3271,0.0,-0.0060069463,-0.026120925,1.0
2017-11-03 00:00:00+00,SHORT,2105,0.043903926644098965,-0.016374826,-0.025971228,1.0
2017-11-03 00:00:00+00,SHORT,4224,0.5926415273268829,-0.0116038835,-0.034193676,1.0
2017-11-03 00:00:00+00,SHORT,221,0.5883593529685656,-0.0025680645,0.03157787,1.0
2017-11-03 00:00:00+00,SHORT,304,0.0,-0.0143552115,-0.033396237,1.0
2017-11-03 00:00:00+00,SHORT,2437,0.038563232441516944,-0.02081223,-0.072840646,1.0
2017-11-03 00:00:00+00,SHORT,937,0.47863859870188225,-0.020123648,-0.024340982,1.0
2017-11-03 00:00:00+00,SHORT,2986,0.06479189926799209,-0.017953917,-0.055804837,1.0
2017-11-03 00:00:00+00,SHORT,3271,0.0,-0.018265197,-0.03471031,1.0
2017-11-06 00:00:00+00,SHORT,135,0.0,-0.017960953,-0.034626585,1.0
2017-11-06 00:00:00+00,SHORT,221,0.6707975162431287,-0.017280318,0.031083483,1.0
2017-11-06 00:00:00+00,SHORT,335,0.3226807154636189,-0.0122238435,-0.05882959,1.0
2017-11-06 00:00:00+00,SHORT,1919,0.6722404464791591,0.006161894,0.0028378947,1.0
2017-11-07 00:00:00+00,SHORT,243,0.6053396221403098,-0.014033939,-0.061111156,1.0
2017-11-07 00:00:00+00,SHORT,1328,1.0,-0.020385994,0.002745623,1.0
2017-11-07 00:00:00+00,SHORT,3420,0.16822986568169834,-0.0191344,-0.024714088,1.0
2017-11-07 00:00:00+00,SHORT,1919,0.5871849265613547,-0.013132631,-0.011716592,1.0
2017-11-07 00:00:00+00,SHORT,1922,0.1808420010171162,-0.009043747,-0.029997911,1.0
2017-11-08 00:00:00+00,SHORT,576,0.19679720304645196,-0.021168299,-0.0304532,1.0
2017-11-08 00:00:00+00,SHORT,2670,0.3813451368877725,-0.006019565,-0.009950675,1.0
2017-11-08 00:00:00+00,SHORT,2986,0.01876095968468622,-0.01655543,-0.05777116,1.0
2017-11-08 00:00:00+00,SHORT,1184,0.33751226557937297,-0.010213885,-0.0018864444,1.0
2017-11-09 00:00:00+00,SHORT,2670,0.19167635676304048,-0.0174552,-0.021069966,1.0
2017-11-10 00:00:00+00,SHORT,1300,0.7666176387926342,-0.017916024,-0.022878176,1.0
2017-11-14 00:00:00+00,SHORT,3179,0.0,-0.016597098,-0.02154881,1.0
2017-11-21 00:00:00+00,SHORT,2305,1.0,0.0036991397,-0.052652244,1.0
2017-11-21 00:00:00+00,SHORT,2692,0.0,-0.006088399,-0.034778878,1.0
2017-11-21 00:00:00+00,SHORT,1175,0.19241715913640997,-0.021521654,-0.020126887,1.0
2017-11-22 00:00:00+00,SHORT,610,0.9333333333333333,-0.021251148,-0.059872087,1.0
2017-11-22 00:00:00+00,SHORT,2692,0.0,-0.012682826,-0.04122235,1.0
2017-11-22 00:00:00+00,SHORT,4083,0.7425372697022117,-0.015234699,-0.0038051447,1.0
2017-11-24 00:00:00+00,SHORT,158,0.0,-0.0066781263,-0.056745823,1.0
2017-11-24 00:00:00+00,SHORT,309,0.37661560552441375,-0.007932552,-0.027507808,1.0
2017-11-24 00:00:00+00,SHORT,610,0.2850581853139853,-0.013355326,-0.05339887,1.0
2017-11-24 00:00:00+00,SHORT,2692,0.06648013163972771,-0.009111949,-0.036894497,1.0
2017-11-27 00:00:00+00,SHORT,960,0.0916660484297521,-0.015597672,-0.030712495,1.0
2017-11-28 00:00:00+00,SHORT,1,0.26215002423383743,-0.004984019,-0.0050854115,1.0
2017-11-28 00:00:00+00,SHORT,4222,0.0,-0.02042172,-0.018819971,1.0
2017-11-28 00:00:00+00,SHORT,309,0.29149715458990477,-0.021189816,-0.040611237,1.0
2017-11-28 00:00:00+00,SHORT,424,0.0,-0.017214691,-0.006382775,1.0
2017-11-28 00:00:00+00,SHORT,2619,0.08681879589509299,-0.0048658294,-0.05843671,1.0
2017-11-28 00:00:00+00,SHORT,730,0.36638723101459486,-0.021752203,-0.054184955,1.0
2017-11-29 00:00:00+00,SHORT,2619,0.0,-0.020301158,-0.07094463,1.0
2017-11-29 00:00:00+00,SHORT,1235,0.4,-0.01902897,-0.015706316,1.0
2017-11-30 00:00:00+00,SHORT,2072,0.14617599358385883,-0.018482763,-0.010402394,1.0
2017-11-30 00:00:00+00,SHORT,2619,0.0,-0.011852809,-0.06054106,1.0
2017-11-30 00:00:00+00,SHORT,1235,0.33333333333333337,-0.020791382,-0.01874066,1.0
2017-11-30 00:00:00+00,SHORT,3515,0.3543793669513389,-0.009521204,-0.029847166,1.0
2017-12-01 00:00:00+00,SHORT,2072,0.0,-0.01775483,-0.0068215537,1.0
2017-12-01 00:00:00+00,SHORT,221,1.0,-0.017588302,-0.051413525,1.0
2017-12-01 00:00:00+00,SHORT,1011,0.0,-0.0179799,-0.112868235,1.0
2017-12-01 00:00:00+00,SHORT,3515,0.1776745360345623,-0.013383605,-0.03257243,1.0
2017-12-04 00:00:00+00,SHORT,2619,0.0,-0.020588556,-0.06322571,1.0
2017-12-05 00:00:00+00,SHORT,221,0.8181818181818181,-0.01965293,-0.0521588,1.0
2017-12-06 00:00:00+00,SHORT,2127,0.23172355809099887,-0.019600894,-0.019726763,1.0
2017-12-11 00:00:00+00,SHORT,3187,0.18561647404043013,-0.021178348,-0.01994229,1.0
2017-12-12 00:00:00+00,SHORT,3743,0.0,-0.006932609,-0.06332862,1.0
2017-12-13 00:00:00+00,SHORT,1631,0.0,-0.008093647,-0.10818296,1.0
2017-12-14 00:00:00+00,SHORT,2196,0.6505720452685164,-0.0066228495,-0.049488362,1.0
2017-12-14 00:00:00+00,SHORT,2514,0.26436104993492987,-0.013903593,0.007110144,1.0
2017-12-18 00:00:00+00,SHORT,3142,0.0,-0.0114835035,-0.10363965,1.0
2017-12-18 00:00:00+00,SHORT,1865,0.0,0.0047394074,0.024273053,1.0
2017-12-19 00:00:00+00,SHORT,3142,0.0,-0.011302845,-0.095765665,1.0
2017-12-19 00:00:00+00,SHORT,3486,0.0,-0.02002151,-0.06695877,1.0
2017-12-20 00:00:00+00,SHORT,429,0.0,0.03596623,0.03334126,1.0
2017-12-20 00:00:00+00,SHORT,2504,0.0,-0.014143865,-0.09617188,1.0
2017-12-20 00:00:00+00,SHORT,1985,0.6436693899225806,-5.3049857E-4,-0.046309143,1.0
2017-12-21 00:00:00+00,SHORT,429,0.0,-0.013801112,-0.00226527,1.0
2017-12-29 00:00:00+00,SHORT,1371,0.562710939485275,-0.019895338,-0.042237166,1.0
2017-12-29 00:00:00+00,SHORT,1939,0.0,-0.020937135,-0.040910803,1.0
2018-01-02 00:00:00+00,SHORT,1454,0.0,-0.018356007,-0.042136155,1.0
2018-01-03 00:00:00+00,SHORT,2740,0.0,0.0073386035,-0.06936849,1.0
2018-01-03 00:00:00+00,SHORT,3574,0.0,-0.018134017,-0.02623025,1.0
2018-01-05 00:00:00+00,SHORT,2262,0.0,-0.016941138,-0.018206434,1.0
2018-01-05 00:00:00+00,SHORT,1664,0.5520034511939049,-0.013960918,-0.035444748,1.0
2018-01-08 00:00:00+00,SHORT,4164,0.5504427816061762,0.02443208,0.03682126,1.0
2018-01-08 00:00:00+00,SHORT,401,1.0,-0.019823838,-0.001064959,1.0
2018-01-08 00:00:00+00,SHORT,1090,0.7732431820077068,-0.007275786,-0.04949045,1.0
2018-01-09 00:00:00+00,SHORT,4164,0.42830846715785087,-0.012122037,0.009997823,1.0
2018-01-09 00:00:00+00,SHORT,3109,1.0,-0.018207697,-0.034157556,1.0
2018-01-11 00:00:00+00,SHORT,4222,0.0,0.002392546,0.008343581,1.0
2018-01-12 00:00:00+00,SHORT,4222,0.0,-0.0080146715,0.0018978703,1.0
2018-01-16 00:00:00+00,SHORT,4222,0.0,-0.016001279,-0.0063431645,1.0
2018-01-16 00:00:00+00,SHORT,394,0.24536209271845938,-0.012054614,-0.07429106,1.0
2018-01-16 00:00:00+00,SHORT,502,0.3468748396622817,-0.016163923,0.002572342,1.0
2018-01-17 00:00:00+00,SHORT,394,0.1872542877677985,-0.004161426,-0.065351225,1.0
2018-01-17 00:00:00+00,SHORT,901,0.9411764705882353,-0.020188207,-0.09444708,1.0
2018-01-18 00:00:00+00,SHORT,11,1.0,-0.0085045025,-0.0017995805,1.0
2018-01-18 00:00:00+00,SHORT,2226,0.875,-0.016284315,-0.021422712,1.0
2018-01-18 00:00:00+00,SHORT,3137,0.5479979394750666,-0.010865837,-0.014157295,1.0
2018-01-18 00:00:00+00,SHORT,3586,0.9047619047619048,-0.02027946,-0.004292632,1.0
2018-01-19 00:00:00+00,SHORT,11,0.2828359927889293,-0.016305808,-0.0081679365,1.0
2018-01-19 00:00:00+00,SHORT,2367,0.6246750208898536,-0.01976933,-0.04808965,1.0
2018-01-19 00:00:00+00,SHORT,3137,0.5680570241178309,-0.016666142,-0.01464574,1.0
2018-01-19 00:00:00+00,SHORT,3586,0.8571428571428572,-0.018478137,-0.0013404662,1.0
2018-01-22 00:00:00+00,SHORT,394,0.0,-0.017870761,-0.084175594,1.0
2018-01-22 00:00:00+00,SHORT,901,0.7647058823529411,-0.012007043,-0.07893571,1.0
2018-01-22 00:00:00+00,SHORT,1090,0.38888888888888895,-0.021525895,-0.042794023,1.0
2018-01-22 00:00:00+00,SHORT,3629,1.0,-0.013768471,-0.008172492,1.0
2018-01-23 00:00:00+00,SHORT,4194,0.0,-0.01879026,-0.0750965,1.0
2018-01-23 00:00:00+00,SHORT,2352,0.3798615430625757,-0.0016891222,0.013120484,1.0
2018-01-23 00:00:00+00,SHORT,555,0.6104103938717635,-0.018776108,-0.008331413,1.0
2018-01-23 00:00:00+00,SHORT,914,0.0,-0.020511782,-0.0991073,1.0
2018-01-23 00:00:00+00,SHORT,1668,0.4007225066278853,-0.008992649,-0.07563894,1.0
2018-01-23 00:00:00+00,SHORT,1838,0.0,0.0078039207,-0.030252134,1.0
2018-01-24 00:00:00+00,SHORT,4194,0.0,-0.020960053,-0.07859292,1.0
2018-01-24 00:00:00+00,SHORT,262,0.365144919429061,-0.016441038,-0.024245756,1.0
2018-01-24 00:00:00+00,SHORT,555,0.5539079368522571,-0.019691458,-0.010704875,1.0
2018-01-24 00:00:00+00,SHORT,842,1.0,-0.018961724,-0.038851667,1.0
2018-01-24 00:00:00+00,SHORT,1141,1.0,-0.018759254,-0.002139948,1.0
2018-01-24 00:00:00+00,SHORT,3273,1.0,0.01756937,0.025906999,1.0
2018-01-24 00:00:00+00,SHORT,3519,0.19940869562847466,-0.016488492,-0.016663514,1.0
2018-01-24 00:00:00+00,SHORT,1838,0.0,-0.009944195,-0.04366369,1.0
2018-01-24 00:00:00+00,SHORT,1851,0.5361868937584263,-0.011273727,0.0067498665,1.0
2018-01-25 00:00:00+00,SHORT,576,0.6172941642684587,-0.015996436,-0.031018168,1.0
2018-01-25 00:00:00+00,SHORT,3573,1.0,-0.006820283,-0.011935714,1.0
2018-01-25 00:00:00+00,SHORT,1869,1.0,-0.012876376,-0.04413307,1.0
2018-01-26 00:00:00+00,SHORT,4107,1.0,0.007750757,0.034932457,1.0
2018-01-26 00:00:00+00,SHORT,4118,0.0,-0.015603418,-0.052034713,1.0
2018-01-26 00:00:00+00,SHORT,2253,1.0,-0.01638151,-0.015668567,1.0
2018-01-26 00:00:00+00,SHORT,2272,0.39964799779639903,0.00443908,-0.015716013,1.0
2018-01-26 00:00:00+00,SHORT,2473,1.0,-0.0033325842,-0.015516453,1.0
2018-01-26 00:00:00+00,SHORT,475,0.8666666666666667,-0.01349563,-0.022820314,1.0
2018-01-26 00:00:00+00,SHORT,576,0.5624089488357366,-0.014852017,-0.032834508,1.0
2018-01-26 00:00:00+00,SHORT,580,0.0,-0.02117922,-0.003913022,1.0
2018-01-26 00:00:00+00,SHORT,594,0.21193048124513464,0.0010339288,0.0014315811,1.0
2018-01-26 00:00:00+00,SHORT,708,0.09938215848298382,-0.00251481,0.0071526277,1.0
2018-01-26 00:00:00+00,SHORT,2912,0.4553991707449057,-0.020544391,-0.026097879,1.0
2018-01-26 00:00:00+00,SHORT,869,1.0,-0.010641074,-0.05918988,1.0
2018-01-26 00:00:00+00,SHORT,2923,0.2611363442490993,-0.010781493,-0.025564905,1.0
2018-01-26 00:00:00+00,SHORT,3287,1.0,-0.0029414585,-0.025513433,1.0
2018-01-26 00:00:00+00,SHORT,1308,0.8556973943423372,-0.010432018,-0.047713898,1.0
2018-01-26 00:00:00+00,SHORT,3357,0.12149532122256283,-0.015451475,-0.05818934,1.0
2018-01-26 00:00:00+00,SHORT,3695,0.1776351524246742,-0.012522754,0.0043365015,1.0
2018-01-26 00:00:00+00,SHORT,1869,0.9285714285714286,-0.011594911,-0.044857647,1.0
2018-01-26 00:00:00+00,SHORT,4005,1.0,-0.001128798,-0.008134477,1.0
2018-01-26 00:00:00+00,SHORT,4016,0.8333333333333334,-0.020250438,-0.021820398,1.0
2018-01-26 00:00:00+00,SHORT,4079,1.0,-0.0089717405,-0.0020571952,1.0
2018-01-26 00:00:00+00,SHORT,4086,1.0,-0.017421585,-0.04376083,1.0
2018-01-29 00:00:00+00,SHORT,2055,1.0,-0.017387576,-0.044508524,1.0
2018-01-29 00:00:00+00,SHORT,15,0.9333333333333333,0.004343195,0.069470905,1.0
2018-01-29 00:00:00+00,SHORT,4128,1.0,-0.014079628,0.009696222,1.0
2018-01-29 00:00:00+00,SHORT,2391,1.0,-0.0070130215,-0.008312849,1.0
2018-01-29 00:00:00+00,SHORT,2482,0.9333333333333333,-0.017408794,0.0017376458,1.0
2018-01-29 00:00:00+00,SHORT,663,1.0,-0.01507536,-0.02896703,1.0
2018-01-29 00:00:00+00,SHORT,708,0.035528512664770716,-0.014600956,-0.0032986314,1.0
2018-01-29 00:00:00+00,SHORT,900,1.0,-0.015092557,-0.03437591,1.0
2018-01-29 00:00:00+00,SHORT,903,0.5124253702278018,-0.01458891,-0.03075125,1.0
2018-01-29 00:00:00+00,SHORT,1081,1.0,-0.009085744,-0.06662453,1.0
2018-01-29 00:00:00+00,SHORT,1099,0.608699702619882,-0.020605575,-0.04147299,1.0
2018-01-29 00:00:00+00,SHORT,3287,0.9230769230769231,-0.015639402,-0.039013397,1.0
2018-01-29 00:00:00+00,SHORT,3447,1.0,-0.01800125,-0.04037639,1.0
2018-01-29 00:00:00+00,SHORT,1585,0.31466503086738906,-0.018575836,0.017330091,1.0
2018-01-29 00:00:00+00,SHORT,3695,0.1659994688723408,-0.02056513,-0.005564103,1.0
2018-01-29 00:00:00+00,SHORT,2004,0.6719831937658738,-0.019213885,-0.026135096,1.0
2018-01-29 00:00:00+00,SHORT,2013,0.28068020421206963,-0.017584236,-0.011702191,1.0
2018-01-29 00:00:00+00,SHORT,4073,1.0,-0.012115563,0.0070343185,1.0
2018-01-30 00:00:00+00,SHORT,4122,0.8461538461538461,-0.021028483,-0.047551256,1.0
2018-01-30 00:00:00+00,SHORT,780,0.19542651389135476,-0.01950128,-0.024389194,1.0
2018-01-30 00:00:00+00,SHORT,903,0.46137191390476834,-0.020096838,-0.03498762,1.0
2018-01-30 00:00:00+00,SHORT,3287,0.8461538461538461,-0.018229326,-0.042001557,1.0
2018-01-30 00:00:00+00,SHORT,1437,0.17940868333170687,-0.017622752,0.018350877,1.0
2018-01-30 00:00:00+00,SHORT,1752,0.3047118285048539,3.5893958E-4,0.006605591,1.0
2018-01-31 00:00:00+00,SHORT,4223,0.4375413975238136,-0.014645471,-0.0374817,1.0
2018-01-31 00:00:00+00,SHORT,191,1.0,-0.004490794,-0.013472419,1.0
2018-01-31 00:00:00+00,SHORT,248,0.08505672642412915,-0.019981105,-0.012397024,1.0
2018-01-31 00:00:00+00,SHORT,386,0.8888888888888888,-0.006418578,-0.013753937,1.0
2018-01-31 00:00:00+00,SHORT,444,0.39195129292457453,-0.014271993,0.007519928,1.0
2018-01-31 00:00:00+00,SHORT,1205,0.11706607349407987,-0.020206586,-0.021142498,1.0
2018-01-31 00:00:00+00,SHORT,3681,0.36300982677270593,-0.0065423073,-0.015534521,1.0
2018-01-31 00:00:00+00,SHORT,3963,0.0,-0.0041365367,-0.023053369,1.0
2018-02-01 00:00:00+00,SHORT,52,0.16097360476578007,-0.019980362,-0.04153557,1.0
2018-02-01 00:00:00+00,SHORT,4187,0.9444444444444444,-0.0063600144,-0.022740811,1.0
2018-02-01 00:00:00+00,SHORT,4223,0.39887660954393567,-0.01104456,-0.03205649,1.0
2018-02-01 00:00:00+00,SHORT,192,0.17051214005372453,-0.01941207,-0.015994022,1.0
2018-02-01 00:00:00+00,SHORT,248,0.5,-0.019163825,-0.013789151,1.0
2018-02-01 00:00:00+00,SHORT,2541,0.0,0.0060697775,0.015308942,1.0
2018-02-01 00:00:00+00,SHORT,557,1.0,-0.008887468,-0.050878707,1.0
2018-02-01 00:00:00+00,SHORT,2613,0.13250975737065263,-0.015793579,-0.024216497,1.0
2018-02-01 00:00:00+00,SHORT,2617,0.06076269612430867,-0.017833183,-0.03378433,1.0
2018-02-01 00:00:00+00,SHORT,710,0.48951484924125455,-0.014459724,-0.021055048,1.0
2018-02-01 00:00:00+00,SHORT,2770,0.30186125845663714,-0.008019773,-0.015461103,1.0
2018-02-01 00:00:00+00,SHORT,1205,0.08784231693098395,-0.01402394,-0.015352318,1.0
2018-02-01 00:00:00+00,SHORT,3831,0.23774592370530878,-0.011107413,-0.01884768,1.0
2018-02-01 00:00:00+00,SHORT,3837,0.643848998722014,-0.0069106575,-0.01528118,1.0
2018-02-01 00:00:00+00,SHORT,1927,0.24940151614968736,-0.012716587,1.8828142E-4,1.0
