time,side,ticker_id,mv_up_composite_labels,skew_weighted_20_df037,accel_volume_5_df025,ma_cloud_diff_21_50_df007
2016-07-08 00:00:00+00,LONG,2061,0.0,-0.32482657,0.58475024,-0.029671824
2016-07-22 00:00:00+00,LONG,835,0.3087604958591793,-0.36697575,0.30253884,-0.023637174
2016-08-09 00:00:00+00,LONG,1731,0.0,-0.3218366,0.25765443,-0.008235021
2016-08-10 00:00:00+00,LONG,2327,0.8064516129032258,-0.34202582,0.4267106,-0.02667078
2016-08-10 00:00:00+00,LONG,1258,0.4688316394624941,-0.3951166,0.259575,-0.015758839
2016-08-10 00:00:00+00,LONG,1780,0.7279023638787914,-0.33619863,0.31259844,-0.019135617
2016-08-11 00:00:00+00,LONG,780,0.7982721724495121,-0.3652459,0.49671197,-0.02626136
2016-08-11 00:00:00+00,LONG,1258,0.4326558752155811,-0.43715626,0.25465766,-0.017035495
2016-08-12 00:00:00+00,LONG,1780,0.7328243527546988,-0.40297297,0.5583529,-0.022313973
2016-08-15 00:00:00+00,LONG,780,0.7248245787003519,-0.38227078,0.57204777,-0.028792962
2016-08-15 00:00:00+00,LONG,1258,0.36806767423793574,-0.38133115,0.3833843,-0.021007845
2016-08-16 00:00:00+00,LONG,2327,0.6538461538461539,-0.37998334,0.24669737,-0.046200354
2016-08-16 00:00:00+00,LONG,1780,0.7155129398295519,-0.40094838,0.31212673,-0.026512414
2016-08-17 00:00:00+00,LONG,780,0.5700106368554603,-0.46452984,0.4883788,-0.0317851
2016-08-17 00:00:00+00,LONG,1258,0.0,-0.45529905,0.2957016,-0.024932973
2016-08-17 00:00:00+00,LONG,1377,0.0,-0.41395867,0.2748817,-0.013563865
2016-08-19 00:00:00+00,LONG,780,0.5141846194705777,-0.35640994,0.5584307,-0.034210134
2016-08-19 00:00:00+00,LONG,869,0.551361344004858,-0.45074588,0.5746689,-0.009093492
2016-08-19 00:00:00+00,LONG,1752,0.0,-0.40774482,0.41028816,-0.010520243
2016-08-22 00:00:00+00,LONG,2408,0.0,-0.3741565,0.30802995,-0.01445648
2016-08-23 00:00:00+00,LONG,2408,0.0,-0.3221498,0.4691669,-0.016780218
2016-08-23 00:00:00+00,LONG,1377,0.0,-0.44964167,0.32175866,-0.030240158
2016-08-23 00:00:00+00,LONG,4083,0.5909090909090908,-0.32299116,0.2972496,-0.025237681
2016-08-26 00:00:00+00,LONG,3522,0.0,-0.36494902,0.39864936,-0.007909427
2016-08-29 00:00:00+00,LONG,2221,0.641025641025641,-0.3746049,0.57186466,-0.047784578
2016-08-30 00:00:00+00,LONG,3522,0.0,-0.3447185,0.5526318,-0.012366138
2016-09-01 00:00:00+00,LONG,2067,1.0,-0.37451214,0.27333876,-0.029021185
2016-09-06 00:00:00+00,LONG,4061,0.0,-0.32955444,0.41617256,-0.03172669
2016-09-09 00:00:00+00,LONG,664,0.0,-0.4896579,0.44287863,-0.008199391
2016-09-09 00:00:00+00,LONG,1260,0.0,-0.35577527,0.45767343,-0.010661128
2016-09-12 00:00:00+00,LONG,1838,0.4253873307353509,-0.31917864,0.28579643,-0.009526876
2016-09-14 00:00:00+00,LONG,920,0.15680187024127457,-0.43299693,0.3385126,-0.016422044
2016-09-15 00:00:00+00,LONG,3851,0.573411170490932,-0.38065553,0.46618447,-0.03263603
2016-09-15 00:00:00+00,LONG,3895,0.681993005364175,-0.40073082,0.62707484,-0.011127742
2016-09-20 00:00:00+00,LONG,3851,0.4498385149651652,-0.33190274,0.3407262,-0.050616365
2016-09-21 00:00:00+00,LONG,1770,0.9615384615384616,-0.55411744,0.3327848,-0.040654875
2016-09-28 00:00:00+00,LONG,663,0.84375,-0.3286603,0.3152106,-0.02886041
2016-10-06 00:00:00+00,LONG,4079,0.6588953304258628,-0.40842158,0.63025796,-0.015449367
2016-10-10 00:00:00+00,LONG,2159,0.9333333333333333,-0.35272703,0.5505823,-0.04248882
2016-10-13 00:00:00+00,LONG,2863,0.6772508277290201,-0.4548629,0.36051616,-0.02923635
2016-10-21 00:00:00+00,LONG,2431,0.5234783368789323,-0.55594164,0.39849538,-0.011522564
2016-10-21 00:00:00+00,LONG,1534,0.0,-0.44662663,0.38094315,-0.023567483
2016-10-25 00:00:00+00,LONG,2431,0.4730104914603609,-0.42730796,0.5131216,-0.020698518
2016-10-25 00:00:00+00,LONG,1534,0.456799974147859,-0.49856195,0.3251796,-0.035940927
2016-10-25 00:00:00+00,LONG,3963,0.37069073191328883,-0.4246424,0.35268894,-0.011628463
2016-10-26 00:00:00+00,LONG,50,0.9777777777777777,-0.3311916,0.7404273,-0.03639074
2016-10-26 00:00:00+00,LONG,4150,0.24416117952720381,-0.52342916,0.36111197,-0.030913865
2016-10-26 00:00:00+00,LONG,540,1.0,-0.38661382,0.2914625,-0.02513589
2016-10-26 00:00:00+00,LONG,1896,0.8064516129032258,-0.31837857,0.3995864,-0.012259379
2016-10-27 00:00:00+00,LONG,2479,0.9777777777777777,-0.32394448,0.27693266,-0.01453223
2016-10-27 00:00:00+00,LONG,3963,0.0,-0.48631382,0.2985621,-0.019225366
2016-11-01 00:00:00+00,LONG,843,0.9175331705193932,-0.38726985,0.349007,-0.02174772
2016-11-01 00:00:00+00,LONG,1171,0.935483870967742,-0.3447164,0.2613728,-0.03507178
2016-11-02 00:00:00+00,LONG,15,0.7035047533374368,-0.42815077,0.62077683,-0.030124921
2016-11-02 00:00:00+00,LONG,2106,0.7973929637346505,-0.43523666,0.42347366,-0.012589355
2016-11-02 00:00:00+00,LONG,2479,0.8888888888888888,-0.36799064,0.40907452,-0.020060983
2016-11-02 00:00:00+00,LONG,2830,0.5072256882392757,-0.35164228,0.43923494,-0.0273473
2016-11-02 00:00:00+00,LONG,3430,0.9523809523809523,-0.42854396,0.35347223,-0.0372966
2016-11-02 00:00:00+00,LONG,1383,0.7592592592592593,-0.36251092,0.4213146,-0.032506235
2016-11-02 00:00:00+00,LONG,3802,1.0,-0.42759934,0.71284497,-0.017222848
2016-11-03 00:00:00+00,LONG,13,0.22167510016084427,-0.37276834,0.38524333,-0.010303174
2016-11-03 00:00:00+00,LONG,50,0.8444444444444444,-0.3471497,0.25899798,-0.036966432
2016-11-03 00:00:00+00,LONG,335,0.9523809523809523,-0.5310053,0.33268797,-0.04096603
2016-11-03 00:00:00+00,LONG,540,0.8846153846153846,-0.35862017,0.43403402,-0.030241905
2016-11-03 00:00:00+00,LONG,844,0.28738227783559156,-0.3162936,0.44634363,-0.029082406
2016-11-03 00:00:00+00,LONG,1383,0.7407407407407407,-0.42315352,0.47892526,-0.03395823
2016-11-04 00:00:00+00,LONG,2050,0.47624994043098606,-0.5712313,0.25173625,-0.028951678
2016-11-04 00:00:00+00,LONG,335,0.9047619047619048,-0.3532853,0.5532762,-0.04935494
2016-11-04 00:00:00+00,LONG,799,0.45648373876852993,-0.491726,0.51340324,-0.025316097
2016-11-04 00:00:00+00,LONG,842,1.0,-0.5250116,0.3225365,-0.020979688
2016-11-04 00:00:00+00,LONG,900,1.0,-0.4148664,0.37779173,-0.017570432
2016-11-04 00:00:00+00,LONG,1260,1.0,-0.4254907,0.25791514,-0.024174267
2016-11-04 00:00:00+00,LONG,3610,0.9736842105263158,-0.48944542,0.59536546,-0.024820063
2016-11-04 00:00:00+00,LONG,1908,0.9333333333333333,-0.40156245,0.30927554,-0.050747376
2016-11-07 00:00:00+00,LONG,643,0.4403025598326382,-0.53713614,0.48196816,-0.025570631
2016-11-07 00:00:00+00,LONG,693,0.8205128205128205,-0.3172047,0.43044466,-0.032523323
2016-11-07 00:00:00+00,LONG,842,0.9743589743589743,-0.44675118,0.25083023,-0.022596918
2016-11-07 00:00:00+00,LONG,844,0.19659016756443373,-0.33239016,0.32452494,-0.037160408
2016-11-07 00:00:00+00,LONG,3283,0.0,-0.3612418,0.29195294,-0.050626636
2016-11-07 00:00:00+00,LONG,1300,0.0,-0.37237373,0.36527756,-0.048386473
2016-11-07 00:00:00+00,LONG,3430,0.8095238095238095,-0.32453528,0.5667356,-0.04283764
2016-11-07 00:00:00+00,LONG,1719,0.7578934943307665,-0.46608526,0.3128007,-0.019089783
2016-11-07 00:00:00+00,LONG,3907,0.5973350716816016,-0.41510996,0.24800192,-0.01943219
2016-11-09 00:00:00+00,LONG,1684,0.3259010447048469,-0.36601523,0.48945704,-0.047108628
2016-11-09 00:00:00+00,LONG,1719,0.6669889540490404,-0.38516617,0.39566055,-0.030509029
2016-11-10 00:00:00+00,LONG,3621,0.47727008528069215,-0.422012,0.5975629,-0.033486802
2016-11-14 00:00:00+00,LONG,2896,0.0,-0.4270471,0.5407598,-0.02010455
2016-11-14 00:00:00+00,LONG,3838,0.6132943974189996,-0.4002512,0.4727847,-0.009234062
2016-11-14 00:00:00+00,LONG,4059,1.0,-0.50519615,0.34399012,-0.04174994
2016-11-15 00:00:00+00,LONG,4215,0.7629972355322401,-0.3794848,0.41897953,-0.01805695
2016-11-15 00:00:00+00,LONG,2497,0.5172123088926468,-0.46655077,0.58873004,-0.02353977
2016-11-16 00:00:00+00,LONG,1076,0.9090909090909091,-0.5151319,0.33172703,-0.041806933
2016-11-17 00:00:00+00,LONG,2497,0.43033828430613646,-0.42700177,0.24396351,-0.028242199
2016-11-17 00:00:00+00,LONG,450,0.171863445745117,-0.36442626,0.51280284,-0.01861095
2016-11-17 00:00:00+00,LONG,1011,0.8679245283018868,-0.40767553,0.28382993,-0.049871333
2016-11-18 00:00:00+00,LONG,2617,0.5016643499106208,-0.33397597,0.43220422,-0.011401797
2016-11-21 00:00:00+00,LONG,3456,0.875,-0.45099327,0.29084677,-0.011108766
2016-11-22 00:00:00+00,LONG,450,0.20212433917891462,-0.35610044,0.30050704,-0.02255116
2016-11-25 00:00:00+00,LONG,1184,0.0,-0.4148881,0.6089366,-0.028793877
2016-11-29 00:00:00+00,LONG,1076,0.5454545454545454,-0.32027194,0.41088596,-0.048813038
2016-12-02 00:00:00+00,LONG,3522,0.9807692307692307,-0.35533842,0.5441469,-0.030783413
2016-12-06 00:00:00+00,LONG,212,0.8846153846153846,-0.4362714,0.43169418,-0.03840771
2016-12-06 00:00:00+00,LONG,2617,0.22585749402867858,-0.3459188,0.38057765,-0.038374092
2016-12-13 00:00:00+00,LONG,2061,0.8857142857142857,-0.3218865,0.6616253,-0.050205976
2016-12-13 00:00:00+00,LONG,2661,0.7142857142857143,-0.32062453,0.5267837,-0.04807361
2016-12-16 00:00:00+00,LONG,2213,0.35233634611843545,-0.33703595,0.24741654,-0.020680552
2016-12-21 00:00:00+00,LONG,4215,0.9696969696969697,-0.37669706,0.24930504,-0.048207283
2016-12-28 00:00:00+00,LONG,412,0.7111186786665235,-0.3818403,0.25003248,-0.04608253
2016-12-30 00:00:00+00,LONG,4171,0.5294024524549804,-0.39810005,0.5079612,-0.007370032
2016-12-30 00:00:00+00,LONG,2469,0.631578947368421,-0.33925897,0.69296706,-0.031952333
2017-01-04 00:00:00+00,LONG,1368,0.6979064807065261,-0.52299064,0.5401734,-0.038100403
2017-01-26 00:00:00+00,LONG,3199,1.0,-0.35558566,0.26764852,-0.032591294
2017-02-02 00:00:00+00,LONG,505,0.36029722475874376,-0.44304615,0.45203245,-0.018586755
2017-02-03 00:00:00+00,LONG,2728,0.5767623999916747,-0.3629556,0.6655684,-0.009648692
2017-02-08 00:00:00+00,LONG,505,0.2678531518014303,-0.43855318,0.29799443,-0.025562095
2017-02-08 00:00:00+00,LONG,3802,0.4539088801063537,-0.4121906,0.24600786,-0.04039069
2017-02-09 00:00:00+00,LONG,799,0.0,-0.3166183,0.506109,-0.047338795
2017-03-03 00:00:00+00,LONG,3793,0.0,-0.57591313,0.3195917,-0.029923918
2017-03-08 00:00:00+00,LONG,2742,0.9090909090909091,-0.46484512,0.30037808,-0.007953906
2017-03-09 00:00:00+00,LONG,1734,0.5404074367828459,-0.45820802,0.24907953,-0.019321147
2017-03-14 00:00:00+00,LONG,1198,0.9230769230769231,-0.36020508,0.63739574,-0.026274879
2017-03-14 00:00:00+00,LONG,1463,0.25535057691955176,-0.39171067,0.5737865,-0.0242139
2017-03-14 00:00:00+00,LONG,1514,0.0,-0.5198515,0.587989,-0.016914733
2017-03-16 00:00:00+00,LONG,2159,0.0,-0.49383497,0.44820344,-0.04527892
2017-03-22 00:00:00+00,LONG,3743,0.0,-0.49205312,0.5295566,-0.02238881
2017-03-23 00:00:00+00,LONG,5,0.43903046232947296,-0.32242838,0.63736993,-0.035313625
2017-03-27 00:00:00+00,LONG,3684,0.967741935483871,-0.50442725,0.39101028,-0.008682951
2017-03-27 00:00:00+00,LONG,2018,0.0,-0.34312522,0.5736157,-0.01590928
2017-03-28 00:00:00+00,LONG,273,0.12360931865984896,-0.5861265,0.47783214,-0.034812625
2017-03-31 00:00:00+00,LONG,5,0.2693194046634249,-0.31696236,0.43596283,-0.047610536
2017-04-06 00:00:00+00,LONG,1828,0.0,-0.40844753,0.28188312,-0.03969663
2017-04-07 00:00:00+00,LONG,1828,0.0,-0.35710016,0.59338737,-0.044820663
2017-04-10 00:00:00+00,LONG,4107,0.1886348999050323,-0.49421722,0.3817343,-0.01760301
2017-04-11 00:00:00+00,LONG,1988,0.8983050847457628,-0.42546055,0.44682643,-0.0088270325
2017-04-13 00:00:00+00,LONG,2120,0.6679895246122273,-0.4951851,0.69611174,-0.017523801
2017-04-13 00:00:00+00,LONG,2568,0.2108845767146531,-0.54689556,0.7163317,-0.033670828
2017-04-13 00:00:00+00,LONG,3114,0.29027468765323033,-0.46053308,0.39975223,-0.02027269
2017-04-13 00:00:00+00,LONG,1144,0.9230769230769231,-0.38977528,0.43551588,-0.010129478
2017-04-13 00:00:00+00,LONG,3594,0.0,-0.5115267,0.25813472,-0.019847251
2017-04-13 00:00:00+00,LONG,1652,0.3865590107717032,-0.58426386,0.47977942,-0.015965749
2017-04-13 00:00:00+00,LONG,4073,0.20859763338116366,-0.3771304,0.3457836,-0.011054776
2017-04-17 00:00:00+00,LONG,694,0.22290698962555666,-0.33449745,0.5150893,-0.016041745
2017-04-17 00:00:00+00,LONG,3695,0.40057406846734794,-0.31676185,0.25333697,-0.009607729
2017-04-17 00:00:00+00,LONG,1652,0.278290190155558,-0.5475865,0.2875817,-0.022566874
2017-04-18 00:00:00+00,LONG,52,0.7749408411209014,-0.35145074,0.37207076,-0.012445058
2017-04-18 00:00:00+00,LONG,631,0.5553719312012463,-0.37294668,0.2741863,-0.029463075
2017-04-18 00:00:00+00,LONG,2999,0.9090909090909091,-0.46220443,0.51792926,-0.032436024
2017-04-18 00:00:00+00,LONG,1652,0.367058221508092,-0.38704965,0.31746033,-0.028167324
2017-04-21 00:00:00+00,LONG,2720,0.08131853431593114,-0.32230395,0.24811089,-0.024143713
2017-04-24 00:00:00+00,LONG,2534,0.4027662158326861,-0.38384822,0.4514504,-0.029637737
2017-04-25 00:00:00+00,LONG,1767,0.6785184428506824,-0.575921,0.30639312,-0.014969448
2017-04-28 00:00:00+00,LONG,898,0.9361702127659575,-0.49536118,0.48517013,-0.02803582
2017-05-01 00:00:00+00,LONG,68,1.0,-0.3682149,0.56297743,-0.02900911
2017-05-02 00:00:00+00,LONG,68,0.9545454545454546,-0.37034124,0.62356925,-0.031130487
2017-05-02 00:00:00+00,LONG,1298,0.26655312924516844,-0.3169391,0.2492435,-0.01638113
2017-05-02 00:00:00+00,LONG,1767,0.4396592668118411,-0.46890157,0.5319828,-0.048229165
2017-05-08 00:00:00+00,LONG,3100,0.0,-0.3730678,0.27265227,-0.00841006
2017-05-08 00:00:00+00,LONG,1454,0.3352884553051411,-0.4725095,0.285624,-0.02800805
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,-0.39417538,0.37317166,-0.029304598
2017-05-10 00:00:00+00,LONG,13,0.9322033898305084,-0.33597806,0.541272,-0.007688448
2017-05-12 00:00:00+00,LONG,13,0.8983050847457628,-0.42505994,0.30767992,-0.010107092
2017-05-12 00:00:00+00,LONG,1361,0.5542615688270057,-0.33312687,0.50031173,-0.0209905
2017-05-12 00:00:00+00,LONG,3847,0.44949647782984936,-0.31623656,0.2791475,-0.015190003
2017-05-15 00:00:00+00,LONG,2111,0.08690861119382007,-0.50480855,0.37826583,-0.017128835
2017-05-16 00:00:00+00,LONG,2111,0.06561698153733453,-0.5905952,0.4549628,-0.020009723
2017-05-18 00:00:00+00,LONG,2064,1.0,-0.3796923,0.26340812,-0.023958847
2017-05-18 00:00:00+00,LONG,487,0.15288414050513435,-0.38302797,0.6165371,-0.04547382
2017-05-19 00:00:00+00,LONG,13,0.8135593220338984,-0.4549884,0.6780941,-0.022647034
2017-05-19 00:00:00+00,LONG,2778,0.46853326695373576,-0.4921223,0.26020038,-0.031534277
2017-05-19 00:00:00+00,LONG,3198,0.2056779193612951,-0.41268364,0.64735115,-0.03530934
2017-05-19 00:00:00+00,LONG,3621,0.14404532412116103,-0.51970106,0.3879538,-0.014085496
2017-05-23 00:00:00+00,LONG,2064,0.8636363636363636,-0.51738477,0.48700508,-0.026836827
2017-05-25 00:00:00+00,LONG,195,0.9545454545454546,-0.37487125,0.50297326,-0.016205778
2017-05-25 00:00:00+00,LONG,3973,0.8378378378378378,-0.33002278,0.6105807,-0.010533542
2017-05-26 00:00:00+00,LONG,2064,0.7272727272727273,-0.4280967,0.42451754,-0.030912109
2017-05-30 00:00:00+00,LONG,3244,1.0,-0.46619126,0.53612924,-0.038877405
2017-05-31 00:00:00+00,LONG,195,0.8863636363636364,-0.404911,0.69329023,-0.016879452
2017-05-31 00:00:00+00,LONG,2877,0.4844543715776476,-0.40892926,0.729038,-0.030267851
2017-05-31 00:00:00+00,LONG,959,0.7241379310344828,-0.40960073,0.5247567,-0.007326846
2017-05-31 00:00:00+00,LONG,1022,0.1966496741014381,-0.3354967,0.3510172,-0.026269944
2017-05-31 00:00:00+00,LONG,3244,0.9615384615384616,-0.5199661,0.26997012,-0.043044616
2017-05-31 00:00:00+00,LONG,3621,0.10860950443366682,-0.5328885,0.59632754,-0.03996238
2017-06-01 00:00:00+00,LONG,535,0.46203536612803214,-0.38925442,0.42557296,-0.025857793
2017-06-01 00:00:00+00,LONG,3825,1.0,-0.36808082,0.7348597,-0.04184124
2017-06-02 00:00:00+00,LONG,3469,0.96,-0.3979779,0.27606946,-0.03454548
2017-06-05 00:00:00+00,LONG,3469,0.94,-0.5162402,0.69698304,-0.036143493
2017-06-05 00:00:00+00,LONG,3621,0.0,-0.49646866,0.5756231,-0.04866298
2017-06-08 00:00:00+00,LONG,2569,0.35318452044874094,-0.41388017,0.572615,-0.03690022
2017-06-08 00:00:00+00,LONG,3538,0.3896157768314296,-0.3213312,0.27246076,-0.046864852
2017-06-08 00:00:00+00,LONG,3885,0.0,-0.4962018,0.7160378,-0.022253467
2017-06-12 00:00:00+00,LONG,959,0.20693746688852468,-0.3274889,0.35050392,-0.02462816
2017-06-20 00:00:00+00,LONG,1288,0.0,-0.3379536,0.70285034,-0.008779174
2017-06-21 00:00:00+00,LONG,2159,0.0,-0.54456604,0.63948196,-0.026529822
2017-06-22 00:00:00+00,LONG,498,1.0,-0.33262548,0.53536534,-0.0075450754
2017-06-23 00:00:00+00,LONG,2760,0.34121065145545904,-0.4950157,0.58686554,-0.007816301
2017-06-26 00:00:00+00,LONG,1051,0.0,-0.3552324,0.55954325,-0.03263089
2017-06-27 00:00:00+00,LONG,3573,0.3162735739875256,-0.37272757,0.56036246,-0.034573827
2017-06-29 00:00:00+00,LONG,2370,0.0,-0.33984566,0.7169279,-0.023404062
2017-06-29 00:00:00+00,LONG,3573,0.3296607244757565,-0.32135355,0.70397234,-0.038437836
2017-06-30 00:00:00+00,LONG,3573,0.3315578436303886,-0.32319525,0.6716641,-0.03996053
2017-07-05 00:00:00+00,LONG,3148,0.44095428852109536,-0.5233561,0.6633347,-0.017421175
2017-07-06 00:00:00+00,LONG,2640,0.5672675877479288,-0.4105517,0.3581662,-0.018551258
2017-07-10 00:00:00+00,LONG,1082,1.0,-0.32330185,0.70984846,-0.011287214
2017-07-10 00:00:00+00,LONG,3148,0.353640575199522,-0.41716847,0.2670502,-0.037920613
2017-07-10 00:00:00+00,LONG,3645,0.9615384615384616,-0.5667722,0.25974274,-0.026061127
2017-07-10 00:00:00+00,LONG,3716,1.0,-0.4769795,0.5795479,-0.030227616
2017-07-11 00:00:00+00,LONG,3694,0.07662883719038438,-0.43965158,0.59844595,-0.03306225
2017-07-13 00:00:00+00,LONG,4128,0.9090909090909091,-0.32809484,0.38014317,-0.01624113
2017-07-13 00:00:00+00,LONG,2643,0.0,-0.49148223,0.3430036,-0.038082033
2017-07-13 00:00:00+00,LONG,2961,0.9512195121951219,-0.41099134,0.3014399,-0.010649112
2017-07-14 00:00:00+00,LONG,2643,0.0,-0.4167548,0.24380772,-0.039881863
2017-07-14 00:00:00+00,LONG,1039,0.5681246038755338,-0.43626538,0.2574927,-0.012576169
2017-07-14 00:00:00+00,LONG,4059,0.8928571428571429,-0.47697082,0.26232478,-0.016293647
2017-07-17 00:00:00+00,LONG,663,0.3282265135596243,-0.5704195,0.25308284,-0.04478682
2017-07-18 00:00:00+00,LONG,4059,0.8214285714285714,-0.47306374,0.2832401,-0.020446908
2017-07-19 00:00:00+00,LONG,2099,0.0,-0.43088058,0.5727568,-0.032344162
2017-07-19 00:00:00+00,LONG,1333,0.6187887394450952,-0.43756506,0.4374141,-0.0077608177
2017-07-20 00:00:00+00,LONG,2099,0.0,-0.34393054,0.3511111,-0.034157053
2017-07-20 00:00:00+00,LONG,1333,0.6086300987331739,-0.32046196,0.35951185,-0.010087641
2017-07-21 00:00:00+00,LONG,834,0.4234298762220859,-0.42120805,0.40931058,-0.0076998733
2017-07-25 00:00:00+00,LONG,834,0.0,-0.34236667,0.4364561,-0.0125933755
2017-07-25 00:00:00+00,LONG,1333,0.6396299908526791,-0.41973627,0.6099641,-0.015942616
2017-08-01 00:00:00+00,LONG,1667,0.526191061984087,-0.37069803,0.26477298,-0.02231685
2017-08-01 00:00:00+00,LONG,3907,0.6234898422911529,-0.4147068,0.31745183,-0.014942027
2017-08-02 00:00:00+00,LONG,1667,0.5235504513118586,-0.37364614,0.29249236,-0.02584449
2017-08-02 00:00:00+00,LONG,3907,0.6153975774265494,-0.32885084,0.2535961,-0.017335515
2017-08-03 00:00:00+00,LONG,2710,0.9830508474576272,-0.3244056,0.35680285,-0.0077492106
2017-08-10 00:00:00+00,LONG,610,1.0,-0.4413115,0.6217172,-0.013017798
2017-08-10 00:00:00+00,LONG,780,0.1710456545669265,-0.37503743,0.43190002,-0.017827585
2017-08-10 00:00:00+00,LONG,1473,0.8045862827369882,-0.5675704,0.62411135,-0.015906574
2017-08-11 00:00:00+00,LONG,262,0.0,-0.45277643,0.24458368,-0.019551402
2017-08-11 00:00:00+00,LONG,780,0.0,-0.32204375,0.5732807,-0.02030655
2017-08-11 00:00:00+00,LONG,3114,0.43801160640752673,-0.32099062,0.24650072,-0.020780671
2017-08-11 00:00:00+00,LONG,1473,0.6888086536372117,-0.48945758,0.4869802,-0.017864704
2017-08-14 00:00:00+00,LONG,4083,0.15922734870776067,-0.48406625,0.49593887,-0.014625745
2017-08-16 00:00:00+00,LONG,610,0.9259259259259259,-0.3652212,0.5431389,-0.018157523
2017-08-16 00:00:00+00,LONG,1092,0.6863488698201237,-0.36006406,0.5845566,-0.02133051
2017-08-18 00:00:00+00,LONG,262,0.0,-0.33225542,0.45728397,-0.048138976
2017-08-18 00:00:00+00,LONG,394,0.5696649372466003,-0.44516248,0.5871085,-0.03081708
2017-08-18 00:00:00+00,LONG,2910,0.30891460057437947,-0.3235347,0.35216546,-0.013581797
2017-08-18 00:00:00+00,LONG,1377,0.5450346128150506,-0.53642106,0.24887525,-0.017931681
2017-08-18 00:00:00+00,LONG,1650,0.8389023353252223,-0.5032147,0.3450783,-0.013773737
2017-08-18 00:00:00+00,LONG,1740,0.7875065640303932,-0.59865254,0.44114769,-0.025362452
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,-0.56454414,0.44340074,-0.05056965
2017-08-21 00:00:00+00,LONG,2262,0.5672001371004434,-0.53004503,0.27545857,-0.010128442
2017-08-21 00:00:00+00,LONG,2421,0.0,-0.32812062,0.318491,-0.011425432
2017-08-21 00:00:00+00,LONG,394,0.5742475892694247,-0.46488306,0.4030358,-0.03515135
2017-08-21 00:00:00+00,LONG,2690,0.5796549149873924,-0.33187076,0.4744403,-0.023791205
2017-08-21 00:00:00+00,LONG,2042,1.0,-0.32138246,0.31393847,-0.024633981
2017-08-22 00:00:00+00,LONG,845,0.42415845838238936,-0.4736569,0.25731418,-0.015038671
2017-08-23 00:00:00+00,LONG,304,0.8688524590163934,-0.5003038,0.24643561,-0.032827884
2017-08-23 00:00:00+00,LONG,2690,0.6187987657575306,-0.3544045,0.27011558,-0.027926296
2017-08-24 00:00:00+00,LONG,304,0.8524590163934427,-0.48791492,0.550477,-0.035102945
2017-08-24 00:00:00+00,LONG,3466,0.0,-0.5071326,0.3717523,-0.007494791
2017-08-25 00:00:00+00,LONG,2421,0.0,-0.36143553,0.33358184,-0.032776684
2017-08-25 00:00:00+00,LONG,557,0.5200146502971938,-0.36108664,0.4470801,-0.040519718
2017-08-28 00:00:00+00,LONG,304,0.7500994934080597,-0.4152489,0.24584675,-0.038694944
2017-08-28 00:00:00+00,LONG,2936,0.5812422469579551,-0.32809326,0.4678491,-0.0101761995
2017-08-28 00:00:00+00,LONG,3466,0.0,-0.49153647,0.3736282,-0.011356376
2017-08-28 00:00:00+00,LONG,2032,0.22038815486429097,-0.4523312,0.3088078,-0.020924501
2017-08-29 00:00:00+00,LONG,2262,0.48002946482619385,-0.33877945,0.48187947,-0.02080403
2017-08-29 00:00:00+00,LONG,417,0.16575785658795786,-0.42175338,0.66323084,-0.027272725
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,-0.51354337,0.24774729,-0.025670249
2017-08-29 00:00:00+00,LONG,1330,0.8777635647051014,-0.355124,0.5400589,-0.04872043
2017-08-29 00:00:00+00,LONG,2032,0.22028112135611197,-0.47018722,0.29722652,-0.023976166
2017-08-30 00:00:00+00,LONG,304,0.7868852459016393,-0.33751535,0.53107977,-0.040990468
2017-08-30 00:00:00+00,LONG,2431,0.5495384912753933,-0.32678106,0.55300385,-0.02267817
2017-08-30 00:00:00+00,LONG,2514,0.233107724223964,-0.32809702,0.5572342,-0.010417712
2017-08-31 00:00:00+00,LONG,4187,0.7015725589149195,-0.5538534,0.6374276,-0.021451391
2017-08-31 00:00:00+00,LONG,2569,0.9655172413793104,-0.5643466,0.71473646,-0.02349348
2017-09-05 00:00:00+00,LONG,13,0.6394261920175557,-0.32360142,0.65762264,-0.015705083
2017-09-05 00:00:00+00,LONG,4187,0.7003278403870018,-0.36681694,0.4780914,-0.023418779
2017-09-05 00:00:00+00,LONG,2482,1.0,-0.3361312,0.5055391,-0.009300212
2017-09-05 00:00:00+00,LONG,2716,1.0,-0.54102564,0.6864722,-0.028614946
2017-09-05 00:00:00+00,LONG,3621,0.29184747321682697,-0.4049507,0.47628847,-0.03420287
2017-09-06 00:00:00+00,LONG,3621,0.3936817870360134,-0.3429724,0.24750578,-0.03483627
2017-09-07 00:00:00+00,LONG,413,1.0,-0.32793775,0.71783644,-0.0132091325
2017-09-07 00:00:00+00,LONG,836,1.0,-0.46381855,0.2618619,-0.03198097
2017-09-07 00:00:00+00,LONG,3684,0.7581041951085343,-0.36950234,0.30654028,-0.01689744
2017-09-12 00:00:00+00,LONG,2553,0.9,-0.3216927,0.27968392,-0.04365841
2017-09-15 00:00:00+00,LONG,3704,0.8888888888888888,-0.33949777,0.42798752,-0.014157651
2017-10-02 00:00:00+00,LONG,3013,0.782608695652174,-0.3434563,0.24628194,-0.01626864
