time,side,ticker_id,mv_dn_composite_labels,earnings_price_gap_df010,dist_lower_bb_20_2.0_df055,dist_upper_bb_20_2.0_df055
2016-08-23 00:00:00+00,SHORT,2993,0.5107526420554143,0.0,-0.057611436,-3.462716E-4
2016-08-29 00:00:00+00,SHORT,1684,0.6679177622773084,0.0,-0.054324176,-0.0012428573
2016-08-30 00:00:00+00,SHORT,3683,0.4669276947545055,0.0,-0.05971232,8.068968E-5
2016-08-31 00:00:00+00,SHORT,1454,0.0,0.0,-0.062049102,-8.6920144E-4
2016-09-01 00:00:00+00,SHORT,1454,0.14053188776505718,0.0,-0.0547239,-0.0044814493
2016-09-02 00:00:00+00,SHORT,2930,0.6572270758178733,0.0,-0.03582292,-0.0016885144
2016-09-02 00:00:00+00,SHORT,3153,0.6763207923648498,0.0,-0.03446731,-0.0037975814
2016-09-02 00:00:00+00,SHORT,1454,0.1136550373642137,0.0,-0.057365175,-0.004085008
2016-09-02 00:00:00+00,SHORT,3828,0.32136970545153176,0.0,-0.02270186,-0.0028701623
2016-09-02 00:00:00+00,SHORT,2042,0.5575304311282228,0.0,-0.03116503,8.8730553E-4
2016-09-06 00:00:00+00,SHORT,2248,0.44631378066689187,0.0,-0.05829938,-0.0018965609
2016-09-06 00:00:00+00,SHORT,424,1.0,0.0,-0.053823676,0.0011278789
2016-09-06 00:00:00+00,SHORT,799,0.26573930374985333,0.0,-0.039068058,-0.0019700024
2016-09-06 00:00:00+00,SHORT,3153,0.5422191436914755,0.0,-0.033936195,-0.0036757255
2016-09-06 00:00:00+00,SHORT,1205,0.45079045437155124,0.0,-0.017018538,-0.0035762144
2016-09-06 00:00:00+00,SHORT,3641,0.30450377355923863,0.0,-0.040276166,-0.002250098
2016-09-07 00:00:00+00,SHORT,988,1.0,0.0,-0.02807123,-0.0048589646
2016-09-07 00:00:00+00,SHORT,3681,0.25103900982111976,0.0,-0.04127232,-0.0033278815
2016-09-07 00:00:00+00,SHORT,3890,0.8045910293865333,0.0,-0.052167803,-0.003347514
2016-09-07 00:00:00+00,SHORT,1916,0.2515760867047524,0.0,-0.05715044,9.592526E-4
2016-09-08 00:00:00+00,SHORT,270,0.38974107475920067,0.0,-0.05800157,-0.0016103109
2016-09-08 00:00:00+00,SHORT,2514,0.3819368732045984,0.0,-0.0491562,6.6343235E-4
2016-09-08 00:00:00+00,SHORT,2638,1.0,0.0,-0.056335695,0.002097877
2016-09-08 00:00:00+00,SHORT,2686,0.7088234043790476,0.0,-0.038664736,-0.0027410465
2016-09-08 00:00:00+00,SHORT,3161,0.0,0.0,-0.036860723,6.7238005E-5
2016-09-08 00:00:00+00,SHORT,1184,1.0,0.0,-0.06249113,0.0023289805
2016-09-08 00:00:00+00,SHORT,3831,0.5266502793208675,0.0,-0.05928654,-0.0011058938
2016-09-12 00:00:00+00,SHORT,1710,0.0,0.0,-0.04582789,-0.0035579847
2016-09-19 00:00:00+00,SHORT,4000,0.0,0.0,-0.057998896,0.0028892797
2016-09-22 00:00:00+00,SHORT,1250,0.4074594103215744,0.0,-0.049522564,-0.0051254462
2016-09-22 00:00:00+00,SHORT,1300,0.7280903856211635,0.0,-0.061704624,-0.0016323738
2016-09-22 00:00:00+00,SHORT,3381,0.30367390498511765,0.0,-0.04941993,-0.005078277
2016-09-23 00:00:00+00,SHORT,693,1.0,0.0,-0.03946519,0.0019801937
2016-09-26 00:00:00+00,SHORT,2351,0.27807769738081123,0.0,-0.0629502,4.9260544E-4
2016-09-28 00:00:00+00,SHORT,2351,0.8461538461538461,0.0,-0.06691794,-0.003257056
2016-10-05 00:00:00+00,SHORT,259,0.5218421422092714,0.0,-0.06395768,-0.00154819
2016-10-05 00:00:00+00,SHORT,2013,1.0,0.0,-0.056694154,-0.004882458
2016-10-06 00:00:00+00,SHORT,3629,0.36563745465147013,0.0,-0.0434553,-0.005054182
2016-10-10 00:00:00+00,SHORT,4250,1.0,0.0,-0.055224054,-0.0035831742
2016-10-10 00:00:00+00,SHORT,487,0.0,0.0,-0.057641853,-0.0038862904
2016-10-10 00:00:00+00,SHORT,3515,0.222017351502344,0.0,-0.05180656,4.8119345E-4
2016-10-18 00:00:00+00,SHORT,3255,1.0,0.0,-0.027153494,-0.0030687866
2016-10-19 00:00:00+00,SHORT,417,1.0,0.0,-0.057122536,0.0012326571
2016-10-19 00:00:00+00,SHORT,559,0.5532378456005755,0.0,-0.037878986,-8.86261E-4
2016-10-19 00:00:00+00,SHORT,914,0.0,0.0,-0.027991217,-0.0016755691
2016-10-19 00:00:00+00,SHORT,1262,0.7005298272931062,0.0,-0.047803346,0.0011408054
2016-10-19 00:00:00+00,SHORT,3811,1.0,0.0,-0.034547273,-0.0044398056
2016-10-20 00:00:00+00,SHORT,920,0.3046665868854856,0.0,-0.04716656,-0.002478411
2016-10-24 00:00:00+00,SHORT,19,1.0,0.0,-0.054615248,-0.0014652562
2016-10-24 00:00:00+00,SHORT,2247,1.0,0.0,-0.036905598,-0.002899436
2016-10-24 00:00:00+00,SHORT,1838,0.0,0.0,-0.04540721,6.267455E-4
2016-10-25 00:00:00+00,SHORT,2426,1.0,0.0,-0.048627093,-0.0015289309
2016-10-25 00:00:00+00,SHORT,2497,0.5629316277366067,0.0,-0.04746379,0.0016893211
2016-10-25 00:00:00+00,SHORT,1160,0.0,0.0,-0.034126457,-0.0043715476
2016-10-25 00:00:00+00,SHORT,1677,0.5634137036093855,0.0,-0.06037177,-0.0028904693
2016-10-26 00:00:00+00,SHORT,1160,0.0,0.0,-0.031177005,-0.0024646127
2016-10-27 00:00:00+00,SHORT,121,0.0,0.0,-0.043069303,0.0010416422
2016-10-28 00:00:00+00,SHORT,121,0.17674993939541844,0.0,-0.039789427,-0.0035608753
2016-10-31 00:00:00+00,SHORT,121,0.0,0.0,-0.044641476,8.325549E-4
2016-10-31 00:00:00+00,SHORT,1308,0.2556733849417922,0.0,-0.062446356,-0.002124192
2016-10-31 00:00:00+00,SHORT,3522,1.0,0.0,-0.051053654,-0.003265435
2016-11-01 00:00:00+00,SHORT,3897,0.5532392883339577,0.010526316,-0.05925487,8.3137874E-4
2016-11-08 00:00:00+00,SHORT,2111,0.0,0.0,-0.025618998,-0.0033192206
2016-11-08 00:00:00+00,SHORT,4176,0.348165783144643,0.0,-0.04838386,0.0016118077
2016-11-08 00:00:00+00,SHORT,1039,0.2896937861861127,0.0,-0.049541306,0.0019799024
2016-11-08 00:00:00+00,SHORT,1160,0.0,0.0,-0.055126864,0.0026012668
2016-11-08 00:00:00+00,SHORT,1167,0.1490598902217885,0.0065714647,-0.038932104,-0.0027262568
2016-11-08 00:00:00+00,SHORT,1210,0.4803051229151888,0.0,-0.04639023,2.1710343E-4
2016-11-08 00:00:00+00,SHORT,1308,0.13226090303271126,0.013630503,-0.04420746,-0.0018816893
2016-11-08 00:00:00+00,SHORT,1361,0.0,0.0,-0.045575608,-0.00437943
2016-11-08 00:00:00+00,SHORT,4088,1.0,0.0073403893,-0.03172476,-0.0048822174
2016-11-09 00:00:00+00,SHORT,2213,0.6147368401279868,0.0,-0.060060628,-0.0034700537
2016-11-15 00:00:00+00,SHORT,3471,0.20148928912560785,0.0,-0.02679255,-0.0032385082
2016-11-22 00:00:00+00,SHORT,1191,0.0,0.0,-0.047126424,-0.003287819
2016-11-30 00:00:00+00,SHORT,1464,0.5889859509450327,0.0,0.0,0.0
2016-12-09 00:00:00+00,SHORT,3065,0.23945757201516557,0.0,-0.055282842,-9.6587965E-4
2016-12-15 00:00:00+00,SHORT,3610,0.0,0.0,-0.06474649,-0.004483693
2017-01-04 00:00:00+00,SHORT,85,0.26218313368370844,0.0,-0.056582794,-0.0032782333
2017-01-04 00:00:00+00,SHORT,652,0.1504606091234445,0.0,-0.051609453,-0.0040673506
2017-01-04 00:00:00+00,SHORT,2912,0.2910188797609289,0.0,-0.06362641,-0.004641934
2017-01-06 00:00:00+00,SHORT,440,0.4721986488661475,0.0,-0.05256537,2.750411E-4
2017-01-06 00:00:00+00,SHORT,2747,0.44137238857630257,0.0,-0.053384278,-0.0016586022
2017-01-06 00:00:00+00,SHORT,3855,0.2867938197887487,0.0,-0.048738632,-0.005012305
2017-01-11 00:00:00+00,SHORT,2067,0.7919072157065609,0.0,-0.043505922,-0.004664069
2017-01-12 00:00:00+00,SHORT,3641,0.06265537799886577,0.0,-0.05733765,1.1210557E-4
2017-01-13 00:00:00+00,SHORT,3216,0.1509816606777479,0.0,-0.03457999,-0.004385787
2017-01-13 00:00:00+00,SHORT,3641,0.04778025380190185,0.0,-0.05077117,-0.0043758997
2017-01-17 00:00:00+00,SHORT,4112,0.3087344023797495,0.0,-0.049356386,-0.001509836
2017-01-18 00:00:00+00,SHORT,2731,0.0,0.0,-0.0532693,-0.0043077595
2017-01-25 00:00:00+00,SHORT,219,0.0,0.0,-0.05030065,-0.0036401644
2017-01-25 00:00:00+00,SHORT,1826,1.0,0.0,-0.0578994,-2.3658387E-4
2017-01-25 00:00:00+00,SHORT,3890,0.0,0.0,-0.065262035,-7.888081E-4
2017-01-26 00:00:00+00,SHORT,245,0.49394979124255295,0.0,-0.043318342,0.0016183814
2017-01-26 00:00:00+00,SHORT,3815,0.5694825989266512,0.0,-0.04967338,-0.0019926352
2017-01-27 00:00:00+00,SHORT,2425,0.27082772839438674,0.0,-0.051381536,-0.0046136896
2017-01-27 00:00:00+00,SHORT,1780,0.09113215620338158,0.0,-0.031480547,-0.0047055725
2017-01-30 00:00:00+00,SHORT,3912,0.5790814354977888,0.0,-0.037349366,-0.0049029575
2017-02-01 00:00:00+00,SHORT,1817,0.0,0.0,-0.042631153,-0.0022903804
2017-02-03 00:00:00+00,SHORT,2139,0.6051731841918312,0.0,-0.06293922,-0.0026231476
2017-02-03 00:00:00+00,SHORT,3310,0.3238417410983083,0.0,-0.033455808,-1.3688915E-4
2017-02-07 00:00:00+00,SHORT,135,0.7241425761121897,0.0,-0.058139026,5.393791E-4
2017-02-14 00:00:00+00,SHORT,121,0.4319689959534621,0.0,-0.047708403,-0.0011930753
2017-02-15 00:00:00+00,SHORT,85,0.6060684999781162,0.0,-0.06678026,-0.0044810656
2017-02-15 00:00:00+00,SHORT,3793,1.0,0.0,-0.026480258,-0.004242069
2017-02-16 00:00:00+00,SHORT,1799,0.3444994005679558,0.0,-0.03921828,-0.0040285066
2017-02-22 00:00:00+00,SHORT,960,0.3148172410639338,0.0,-0.053875037,-0.0033759116
2017-02-27 00:00:00+00,SHORT,3198,0.3435362785100717,0.0,-0.048026953,-0.0017226762
2017-03-01 00:00:00+00,SHORT,1139,0.4215224250450377,0.0,-0.060405873,-4.6148992E-4
2017-03-02 00:00:00+00,SHORT,3109,0.838182416778586,0.0,-0.06505951,-0.004753107
2017-03-03 00:00:00+00,SHORT,2004,0.49425669122972904,0.0,-0.04784877,-1.527649E-5
2017-03-15 00:00:00+00,SHORT,1250,0.0,0.0,-0.04900766,0.0015526107
2017-03-16 00:00:00+00,SHORT,2120,1.0,0.0,-0.05071068,0.002407182
2017-03-16 00:00:00+00,SHORT,200,0.21131860375452838,0.0,-0.04551288,-0.0024557484
2017-03-16 00:00:00+00,SHORT,3381,0.20610075837946293,0.0,-0.047344822,-0.0041053193
2017-03-17 00:00:00+00,SHORT,2120,0.8,0.0,-0.049277626,-0.0033335756
2017-03-17 00:00:00+00,SHORT,735,0.9411764705882353,0.0,-0.027235316,-0.0011639508
2017-03-22 00:00:00+00,SHORT,1410,0.1054045139438714,0.0,-0.03014206,-0.0029396722
2017-03-23 00:00:00+00,SHORT,2345,0.0,0.0,-0.043933164,-0.0016038765
2017-03-24 00:00:00+00,SHORT,2345,0.0,0.0,-0.055755854,0.002472185
2017-03-24 00:00:00+00,SHORT,444,0.5218158527849688,0.0,-0.031391066,-8.5471076E-4
2017-03-29 00:00:00+00,SHORT,2396,0.39631966547237124,0.0,-0.046840142,-0.004407655
2017-03-29 00:00:00+00,SHORT,444,0.37331240841598257,0.0,-0.026940538,-0.0046967673
2017-03-31 00:00:00+00,SHORT,2835,0.28667016492967756,0.0,-0.046267476,-0.004945747
2017-04-12 00:00:00+00,SHORT,2370,0.8382750576647551,0.0,-0.037243918,-0.0037124462
2017-04-12 00:00:00+00,SHORT,2896,0.6219074636561152,0.0,-0.04188683,0.0021935801
2017-04-13 00:00:00+00,SHORT,1191,0.14564705291012264,0.0,-0.035569407,-0.001894332
2017-04-17 00:00:00+00,SHORT,1191,0.0,0.0,-0.039803885,-0.0016919508
2017-04-19 00:00:00+00,SHORT,3198,0.45003390075271676,0.0,-0.04674957,0.0027102497
2017-04-19 00:00:00+00,SHORT,1967,0.0,0.0,-0.034014124,-0.0039874376
2017-04-19 00:00:00+00,SHORT,2018,0.3683639973990439,0.0,-0.051042434,-0.0025075988
2017-04-20 00:00:00+00,SHORT,3198,0.41951029600000705,0.0,-0.04648909,-0.0015663502
2017-04-20 00:00:00+00,SHORT,2018,0.3300979076151509,0.0,-0.061644822,9.99133E-4
2017-04-25 00:00:00+00,SHORT,920,0.21880369607132866,0.0,-0.024329165,-0.0024003307
2017-04-25 00:00:00+00,SHORT,1258,0.23498561087958908,0.0,-0.04870674,-0.0030565462
2017-04-26 00:00:00+00,SHORT,2297,0.0,0.0,-0.063719854,-0.0048216856
2017-04-26 00:00:00+00,SHORT,397,0.3044431275965674,0.0,-0.043406915,0.001144001
2017-04-26 00:00:00+00,SHORT,4031,0.5279556904611734,0.0,-0.06601044,0.0011223805
2017-04-27 00:00:00+00,SHORT,73,0.534183791709586,0.0,-0.05042737,0.0013009845
2017-04-27 00:00:00+00,SHORT,869,0.5413337451297112,0.0,-0.044815432,0.0013124739
2017-04-28 00:00:00+00,SHORT,2866,0.3841461435263086,0.0,-0.05637559,-0.0010930696
2017-04-28 00:00:00+00,SHORT,869,0.29827180986167634,0.0,-0.038698528,-0.0041514644
2017-05-03 00:00:00+00,SHORT,2541,0.0,0.0,-0.059744447,-0.0038224154
2017-05-05 00:00:00+00,SHORT,2430,0.0,0.011824325,-0.06337241,-8.8594214E-4
2017-05-08 00:00:00+00,SHORT,2116,0.8037406819265147,0.0,-0.044734966,-0.0049756486
2017-05-08 00:00:00+00,SHORT,2430,0.12490022409329858,0.0,-0.06643453,-0.003891834
2017-05-10 00:00:00+00,SHORT,3244,1.0,0.0,-0.066522196,-0.004879479
2017-05-10 00:00:00+00,SHORT,3275,0.7512737873643464,0.0,-0.047896247,-9.219469E-4
2017-05-11 00:00:00+00,SHORT,984,0.4505214741605042,0.0,-0.06539819,-0.0029710745
2017-05-15 00:00:00+00,SHORT,3702,0.32645419835215816,0.013170273,-0.065866984,-6.3867925E-4
2017-05-19 00:00:00+00,SHORT,3049,0.0,0.0,-0.05968503,-0.003961666
2017-05-22 00:00:00+00,SHORT,3049,0.31773914021640304,0.0,-0.064508446,8.210527E-4
2017-05-24 00:00:00+00,SHORT,1840,0.8250912172528742,0.0,-0.042243186,-5.30744E-4
2017-05-24 00:00:00+00,SHORT,1879,0.7142857142857143,0.0,-0.05868407,-0.00204712
2017-06-01 00:00:00+00,SHORT,960,0.0,0.0,-0.059248205,-0.0030032787
2017-06-02 00:00:00+00,SHORT,960,0.0,0.0,-0.0563749,-0.0051001366
2017-06-02 00:00:00+00,SHORT,3773,0.0,0.0,-0.04978392,-0.0015600403
2017-06-02 00:00:00+00,SHORT,2018,0.35151797377323774,0.0,-0.021025399,-0.0044916254
2017-06-05 00:00:00+00,SHORT,39,0.2728691610373453,0.0,-0.05543888,-6.4811326E-4
2017-06-06 00:00:00+00,SHORT,323,0.33832153456916364,0.0,-0.064325295,-0.0029328642
2017-06-09 00:00:00+00,SHORT,142,0.0,0.0,-0.054493617,5.5848993E-4
2017-06-09 00:00:00+00,SHORT,4050,0.37727881958388937,0.0,-0.056604642,-0.0036214027
2017-06-12 00:00:00+00,SHORT,2513,0.0,0.0,-0.05713416,0.0027632539
2017-06-13 00:00:00+00,SHORT,4164,0.2859364577955762,0.0,-0.036595542,-0.0035684442
2017-06-13 00:00:00+00,SHORT,1462,0.3415786125138583,0.0,-0.056996856,-0.0045964643
2017-06-22 00:00:00+00,SHORT,405,1.0,0.0,-0.048387244,-6.21919E-4
2017-06-22 00:00:00+00,SHORT,1586,0.0,0.0,-0.052687235,-0.005184424
2017-07-17 00:00:00+00,SHORT,2004,0.39835627396540063,0.0,-0.049741626,-0.0011385278
2017-07-20 00:00:00+00,SHORT,1171,0.7709785705330177,0.0,-0.061956756,0.0027161771
2017-07-24 00:00:00+00,SHORT,15,0.11436528253189443,0.0,-0.039126243,-0.0038672073
2017-07-24 00:00:00+00,SHORT,1454,0.46080376217693675,0.0,-0.06658699,-0.004155622
2017-07-24 00:00:00+00,SHORT,3782,0.9090909090909091,0.0,-0.04548278,-0.0022426178
2017-07-24 00:00:00+00,SHORT,2006,1.0,0.0,-0.053876124,0.0021090002
2017-07-25 00:00:00+00,SHORT,1463,0.8343294227133405,0.0,-0.04302791,0.0019254173
2017-07-26 00:00:00+00,SHORT,1081,0.5325364019209042,0.0,-0.049933605,-0.0025814455
2017-07-28 00:00:00+00,SHORT,517,0.1831613174467412,0.0,-0.04809285,-0.0041848333
2017-08-01 00:00:00+00,SHORT,4000,0.0,0.0,-0.033771437,-0.0030598387
2017-08-02 00:00:00+00,SHORT,3187,0.31670695612154154,0.0,-0.044577237,-0.0033195883
2017-08-04 00:00:00+00,SHORT,3216,0.4562214728123967,0.0,-0.05112365,-0.0040424205
2017-08-04 00:00:00+00,SHORT,1799,0.0,0.0,-0.020178266,-0.001121182
2017-08-07 00:00:00+00,SHORT,2365,0.14180115457813633,0.0,-0.06394825,0.0015630302
2017-08-07 00:00:00+00,SHORT,3187,0.17239141780401107,0.0,-0.03568304,-0.004848558
2017-08-08 00:00:00+00,SHORT,2230,0.38191404383532823,0.0,-0.041599806,-0.0036217028
2017-08-09 00:00:00+00,SHORT,2720,0.6428571428571429,0.0,-0.048765954,-0.0036064535
2017-08-09 00:00:00+00,SHORT,3187,0.13636122650932359,0.0,-0.0363367,-0.0015579564
2017-08-14 00:00:00+00,SHORT,2462,0.2875725878283719,0.0,-0.06531409,9.783101E-4
2017-08-16 00:00:00+00,SHORT,2462,0.0,0.0,-0.06042649,-0.0015047601
2017-08-16 00:00:00+00,SHORT,663,1.0,0.0,-0.05008679,0.002507716
2017-08-16 00:00:00+00,SHORT,959,0.21574093392595123,0.0,-0.038580053,0.001569203
2017-08-17 00:00:00+00,SHORT,1966,0.3172937750080239,0.0,-0.03881876,-0.0042054066
2017-08-22 00:00:00+00,SHORT,1840,0.6666666666666667,0.0,-0.02505128,-0.00512815
2017-08-25 00:00:00+00,SHORT,1082,0.9166666666666666,0.0,-0.060551856,-8.560049E-4
2017-08-25 00:00:00+00,SHORT,3486,1.0,0.0,-0.0418606,-0.001449318
2017-08-28 00:00:00+00,SHORT,443,0.5733087279236536,0.0,-0.06683076,-0.0050548892
2017-08-30 00:00:00+00,SHORT,3443,0.0,0.0,-0.04318503,0.0010599776
2017-08-30 00:00:00+00,SHORT,1927,0.0,0.0,-0.060266554,-0.0029969849
2017-08-31 00:00:00+00,SHORT,2298,0.0,0.0,-0.033642247,-0.002183837
2017-08-31 00:00:00+00,SHORT,960,0.1854911243958118,0.0,-0.039148875,-0.0020754968
2017-09-01 00:00:00+00,SHORT,960,0.19295683452303827,0.0,-0.03659933,-0.001255645
2017-09-01 00:00:00+00,SHORT,3686,0.3742150065884316,0.0,-0.056423463,-0.0031819781
2017-09-05 00:00:00+00,SHORT,1250,0.3602816041544275,0.0,-0.04453044,-0.0016514979
2017-09-07 00:00:00+00,SHORT,3573,0.4013734842446484,0.0,-0.054339767,-5.990538E-4
2017-09-11 00:00:00+00,SHORT,64,0.0,0.0,-0.06623098,-0.0037930505
2017-09-11 00:00:00+00,SHORT,465,0.0,0.0,-0.03923712,0.0021468783
2017-09-11 00:00:00+00,SHORT,1324,0.42909151840494597,0.0,-0.031181442,0.0012638334
2017-09-11 00:00:00+00,SHORT,1817,0.3347068535352627,0.0,-0.061075937,-0.0046054022
2017-09-12 00:00:00+00,SHORT,4218,0.4138669431374101,0.0,-0.025189862,-0.0031536643
2017-09-12 00:00:00+00,SHORT,3513,0.0,0.0,-0.06253961,-4.5109267E-4
2017-09-12 00:00:00+00,SHORT,3531,0.5176881357681118,0.0,-0.058827013,-0.0042957296
2017-09-13 00:00:00+00,SHORT,4218,0.44309614348163934,0.0,-0.024922376,-0.0048707593
2017-09-13 00:00:00+00,SHORT,234,0.19407476816934943,0.0,-0.053323954,6.039492E-4
2017-09-13 00:00:00+00,SHORT,1762,0.5273381165169289,0.0,-0.06529565,-6.5526285E-4
2017-09-14 00:00:00+00,SHORT,1514,0.6101149931543263,0.0,-0.047623873,-8.602015E-4
2017-09-15 00:00:00+00,SHORT,2381,0.6416854901419307,0.0,-0.064852685,-0.0049590976
2017-09-15 00:00:00+00,SHORT,1235,0.2532493727521321,0.0,-0.025231393,-0.004894247
2017-09-18 00:00:00+00,SHORT,1762,0.3741870684303693,0.0,-0.06615344,-0.005016406
2017-09-19 00:00:00+00,SHORT,2066,0.4880748775932926,0.0,-0.05246221,-0.0044708056
2017-09-19 00:00:00+00,SHORT,3694,0.573952989221712,0.0,-0.038913865,-1.1566372E-4
2017-10-04 00:00:00+00,SHORT,1473,0.5347735978604731,0.0,-0.051400702,-3.208824E-4
2017-10-05 00:00:00+00,SHORT,900,0.0,0.0,-0.060456555,-0.0039149974
2017-10-12 00:00:00+00,SHORT,1288,0.6485601822522493,0.0,-0.0367815,-0.0017899877
2017-10-13 00:00:00+00,SHORT,2351,0.3324724592784258,0.0,-0.026895158,-0.004639436
2017-10-13 00:00:00+00,SHORT,3621,0.15034166951769046,0.0,-0.05876741,1.825463E-4
2017-10-16 00:00:00+00,SHORT,3100,0.5226301194451437,0.0,-0.03042436,-5.2228256E-4
2017-10-16 00:00:00+00,SHORT,3179,0.2946515684734925,0.0,-0.061792675,7.4254494E-4
2017-10-16 00:00:00+00,SHORT,3538,0.4782115507341772,0.0,-0.053743955,-0.0044817454
2017-10-16 00:00:00+00,SHORT,3890,0.5002879750669373,0.0,-0.06445624,3.7607682E-4
2017-10-16 00:00:00+00,SHORT,1853,0.36897043593765905,0.0,-0.04397464,0.0011094777
2017-10-17 00:00:00+00,SHORT,3538,0.42480831797987484,0.0,-0.06630139,6.042836E-4
2017-10-17 00:00:00+00,SHORT,1853,0.287731487948751,0.0,-0.044044,-0.0023410893
2017-10-20 00:00:00+00,SHORT,1780,0.17338504941938862,0.0,-0.032886095,-0.0013539273
2017-10-24 00:00:00+00,SHORT,237,1.0,0.0,-0.0538099,-7.991032E-4
2017-10-24 00:00:00+00,SHORT,2437,0.20048608136356752,0.0,-0.052416556,-0.00453854
2017-10-24 00:00:00+00,SHORT,610,0.9230769230769231,0.0,-0.034005135,-0.0026449019
2017-10-24 00:00:00+00,SHORT,1719,0.35682821386769703,0.0,-0.048902605,3.8279596E-4
2017-10-25 00:00:00+00,SHORT,457,0.2662601711760986,0.0,-0.05477823,-0.0020250843
2017-10-27 00:00:00+00,SHORT,2070,0.5466201811383083,0.0,-0.05380249,1.5878947E-4
2017-10-27 00:00:00+00,SHORT,1063,0.37760615796064667,0.0,-0.037089474,-0.0013938493
2017-10-27 00:00:00+00,SHORT,1960,0.6875,0.0,-0.038698353,-0.004425354
2017-10-27 00:00:00+00,SHORT,4079,1.0,0.0,-0.04910901,-2.2604373E-4
2017-10-30 00:00:00+00,SHORT,602,0.7350338694679027,0.0,-0.049364574,-3.7975484E-4
2017-10-31 00:00:00+00,SHORT,3703,0.1365362632566066,0.0,-0.05092525,-0.0034024084
2017-11-01 00:00:00+00,SHORT,4224,0.638516249282361,0.0,-0.04891451,-0.004780488
2017-11-01 00:00:00+00,SHORT,304,0.0,0.010297147,-0.05109849,-3.9056814E-4
2017-11-01 00:00:00+00,SHORT,2032,0.539413165677604,0.0,-0.031126454,-0.003241589
2017-11-02 00:00:00+00,SHORT,304,0.0,0.0,-0.05312253,-0.0033054773
2017-11-02 00:00:00+00,SHORT,2986,0.1867804349835434,0.0,-0.06192607,-6.348932E-4
2017-11-02 00:00:00+00,SHORT,3286,0.0,0.0,-0.057421766,-0.0032737
2017-11-03 00:00:00+00,SHORT,4224,0.5926415273268829,0.0,-0.054339062,-0.004687084
2017-11-08 00:00:00+00,SHORT,2670,0.3813451368877725,0.0,-0.06300079,0.0012035323
2017-11-09 00:00:00+00,SHORT,1298,0.19632612117030995,0.0,-0.055405468,0.001336437
2017-11-14 00:00:00+00,SHORT,1922,0.0,0.0,-0.033445515,-0.0035420272
2017-11-15 00:00:00+00,SHORT,1235,1.0,0.0,-0.050433572,-3.580594E-4
2017-11-16 00:00:00+00,SHORT,988,0.6959125141711898,0.0,-0.025225263,-0.0045125135
2017-11-16 00:00:00+00,SHORT,1235,0.9333333333333333,0.0,-0.049827293,-0.004724349
2017-11-21 00:00:00+00,SHORT,2692,0.0,0.0,-0.040557228,-0.0011131044
2017-11-24 00:00:00+00,SHORT,309,0.37661560552441375,0.0,-0.057047013,-0.0011098296
2017-11-24 00:00:00+00,SHORT,2692,0.06648013163972771,0.0,-0.042859245,-0.0035945992
2017-11-27 00:00:00+00,SHORT,3963,0.6045727489279183,0.0,-0.05542593,-0.0030695344
2017-11-28 00:00:00+00,SHORT,1,0.26215002423383743,0.0,-0.06270977,0.002108597
2017-11-28 00:00:00+00,SHORT,2619,0.08681879589509299,0.0,-0.0488616,8.305105E-4
2017-11-29 00:00:00+00,SHORT,3586,0.0,0.0,-0.031071207,-1.4127715E-5
2017-11-30 00:00:00+00,SHORT,3515,0.3543793669513389,0.0,-0.054069627,-0.0028370128
2017-11-30 00:00:00+00,SHORT,2032,0.0,0.0,-0.048429053,0.0014069474
2017-12-01 00:00:00+00,SHORT,2619,0.0,0.0,-0.049533483,-0.003729215
2017-12-04 00:00:00+00,SHORT,2638,0.35596602005911393,0.0,-0.045355886,0.0021711455
2017-12-12 00:00:00+00,SHORT,2863,0.1556091250636423,0.0,-0.055035744,0.0024751527
2017-12-14 00:00:00+00,SHORT,2196,0.6505720452685164,0.0,-0.05902524,2.666721E-4
2017-12-14 00:00:00+00,SHORT,780,0.378374738735961,0.0,-0.046558686,-0.002543016
2017-12-15 00:00:00+00,SHORT,780,0.4627136152321596,0.0,-0.05668474,0.001169955
2017-12-18 00:00:00+00,SHORT,3142,0.0,0.0,-0.051356852,-0.0048746862
2017-12-18 00:00:00+00,SHORT,3182,0.1335576596425741,0.0,-0.039225202,-0.003885296
2017-12-19 00:00:00+00,SHORT,3142,0.0,0.0,-0.055826556,-0.0042685606
2017-12-27 00:00:00+00,SHORT,2116,1.0,0.0,-0.05343159,-0.0016517687
2017-12-28 00:00:00+00,SHORT,2866,0.46430757960416236,0.0,-0.049990084,0.0021142967
2017-12-29 00:00:00+00,SHORT,2866,0.0,0.0,-0.04938507,-0.0028991192
2018-01-03 00:00:00+00,SHORT,3199,1.0,0.0,-0.05862622,0.0025629275
2018-01-04 00:00:00+00,SHORT,1090,0.6727945184121267,0.0,-0.05456005,-0.0049106474
2018-01-05 00:00:00+00,SHORT,1090,0.6872898888454916,0.0,-0.061569225,-8.628755E-4
2018-01-05 00:00:00+00,SHORT,3153,0.4969961511984273,0.0,-0.06616565,-0.0018293542
2018-01-16 00:00:00+00,SHORT,3586,0.30097860949068894,0.0,-0.066385806,-4.2758213E-4
2018-01-18 00:00:00+00,SHORT,11,1.0,0.0,-0.061879225,-0.0011482665
2018-01-24 00:00:00+00,SHORT,857,0.3254621242470779,0.0,-0.055916246,-0.001053495
2018-01-24 00:00:00+00,SHORT,1838,0.0,0.0,-0.053241335,-0.0033004722
