time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.5_df055,joint_fall_flag_1_20_df042,dist_lower_bb_50_2.0_df055
2016-02-08 00:00:00+00,LONG,2032,1.0,20.0,-0.0045980387,0.0,0.016095584
2016-02-09 00:00:00+00,LONG,2247,0.96,21.0,-0.0220908,0.0,0.011704784
2016-02-09 00:00:00+00,LONG,2408,0.962962962962963,22.0,-0.0052036364,0.0,0.02494567
2016-02-09 00:00:00+00,LONG,2543,0.32059460579737714,20.0,-0.013629623,0.0,0.0070003844
2016-02-09 00:00:00+00,LONG,694,0.6433565376344061,36.0,-0.08504068,0.0,0.010376005
2016-02-09 00:00:00+00,LONG,2747,1.0,17.0,0.041567374,0.0,0.06727972
2016-02-09 00:00:00+00,LONG,2910,0.9767441860465116,22.0,-0.026825098,0.0,0.057948742
2016-02-09 00:00:00+00,LONG,1011,1.0,19.0,-0.0029111747,0.0,0.007961077
2016-02-09 00:00:00+00,LONG,1087,1.0,18.0,-0.0012075709,0.0,0.021685079
2016-02-09 00:00:00+00,LONG,1191,0.9838709677419355,32.0,-0.018651024,0.0,0.026440727
2016-02-09 00:00:00+00,LONG,1586,1.0,20.0,0.019821603,0.0,0.06386758
2016-02-09 00:00:00+00,LONG,1677,0.5281215125395937,20.0,-0.0104583725,0.0,0.008474299
2016-02-09 00:00:00+00,LONG,3868,1.0,22.0,-0.018216733,0.0,0.036941677
2016-02-09 00:00:00+00,LONG,4000,0.0,20.0,0.045128997,0.0,0.07958295
2016-02-09 00:00:00+00,LONG,2006,0.6985322192583585,21.0,-0.0015758497,0.0,0.017930046
2016-02-09 00:00:00+00,LONG,2013,1.0,21.0,-0.022228166,0.0,0.012920384
2016-02-10 00:00:00+00,LONG,2747,0.9836065573770492,18.0,0.0013251449,0.0,0.030384475
2016-02-10 00:00:00+00,LONG,714,0.48597227528801623,16.0,-0.034826454,0.0,0.005464795
2016-02-10 00:00:00+00,LONG,2910,0.24858847331753364,23.0,-0.07878947,0.0,0.016013982
2016-02-10 00:00:00+00,LONG,1586,0.9736842105263158,21.0,-0.0029583636,0.0,0.046134934
2016-02-10 00:00:00+00,LONG,4000,0.0,21.0,0.023676168,0.0,0.062324114
2016-02-10 00:00:00+00,LONG,2006,0.7762736724324432,22.0,-0.0059856395,0.0,0.014857246
2016-02-11 00:00:00+00,LONG,4218,0.9252989871586992,23.0,-0.011916217,0.0,0.0091924695
2016-02-11 00:00:00+00,LONG,370,0.40611556298185614,17.0,-0.004895056,0.0,0.014420389
2016-02-11 00:00:00+00,LONG,2497,1.0,26.0,-0.011870661,0.0,0.03072424
2016-02-11 00:00:00+00,LONG,2747,0.9672131147540983,19.0,-0.023934681,0.0,0.0076311184
2016-02-11 00:00:00+00,LONG,3021,1.0,22.0,0.006435329,0.0,0.0329296
2016-02-11 00:00:00+00,LONG,995,0.5335331679237337,16.0,-0.03463671,0.0,0.0068688854
2016-02-11 00:00:00+00,LONG,1288,1.0,23.0,-0.029332658,0.0,0.012206862
2016-02-11 00:00:00+00,LONG,1586,0.9473684210526316,22.0,-0.00749534,0.0,0.046170544
2016-02-11 00:00:00+00,LONG,3684,1.0,37.0,0.038525693,0.0,0.06275574
2016-02-11 00:00:00+00,LONG,3822,0.5908025568153057,22.0,-0.05046497,0.0,0.037428875
2016-02-11 00:00:00+00,LONG,3872,1.0,18.0,0.009605365,0.0,0.024916396
2016-02-11 00:00:00+00,LONG,4000,0.0,22.0,-0.0066560977,0.0,0.036178313
2016-02-11 00:00:00+00,LONG,2006,0.7894557729240934,23.0,-0.011289005,0.0,0.010919588
2016-02-12 00:00:00+00,LONG,2582,0.12769797699568736,26.0,-0.026384253,0.0,0.017930383
2016-02-12 00:00:00+00,LONG,3021,0.9655172413793104,23.0,-0.016036404,0.0,0.012079558
2016-02-12 00:00:00+00,LONG,3053,0.40309248377051854,21.0,0.0029147316,0.0,0.07197611
2016-02-12 00:00:00+00,LONG,1286,1.0,25.0,-0.018510502,0.0,0.04240727
2016-02-12 00:00:00+00,LONG,1324,0.5195056760713279,16.0,-0.025453046,0.0,0.011368499
2016-02-12 00:00:00+00,LONG,1586,0.9210526315789473,23.0,-0.052434713,0.0,0.007173201
2016-02-12 00:00:00+00,LONG,3684,0.9655172413793104,38.0,0.0027484093,0.0,0.02943085
2016-02-12 00:00:00+00,LONG,3822,0.4155650481824025,23.0,-0.08457777,0.0,0.0114698475
2016-02-12 00:00:00+00,LONG,3872,0.9761904761904762,19.0,-0.0038698139,0.0,0.01251664
2016-03-01 00:00:00+00,LONG,1299,0.40268752554375536,29.0,-0.009597882,0.0,0.016230104
2016-05-13 00:00:00+00,LONG,2175,0.9824561403508771,29.0,0.039638873,0.0,0.07818968
2016-05-13 00:00:00+00,LONG,3897,0.3968228728288359,24.0,-0.02804195,0.0,0.0063661453
2016-05-16 00:00:00+00,LONG,2175,0.7055881881232191,30.0,0.006509237,0.0,0.049908407
2016-05-17 00:00:00+00,LONG,2175,0.9473684210526316,31.0,0.011718817,0.0,0.05856427
2016-05-17 00:00:00+00,LONG,3973,0.0,16.0,-0.0039017524,0.0,0.008893722
2016-05-18 00:00:00+00,LONG,2175,0.9298245614035088,32.0,0.007334603,0.0,0.05822249
2016-05-18 00:00:00+00,LONG,900,0.4462030936649199,22.0,0.0092000635,0.0,0.021575052
2016-05-18 00:00:00+00,LONG,3973,0.0,17.0,-0.0052059004,0.0,0.008394736
2016-05-19 00:00:00+00,LONG,2175,0.9122807017543859,33.0,-0.023336632,0.0,0.032195427
2016-05-19 00:00:00+00,LONG,4224,1.0,21.0,-0.009984694,0.0,0.04826714
2016-05-19 00:00:00+00,LONG,900,0.36699950142021415,23.0,-0.0058025313,0.0,0.0075391177
2016-05-20 00:00:00+00,LONG,4224,0.96,22.0,-0.05451052,0.0,0.010321867
2016-06-06 00:00:00+00,LONG,1299,0.26362144171682855,36.0,-0.0020979065,0.0,0.01913819
2016-06-27 00:00:00+00,LONG,4107,0.14045671426706371,33.0,0.028447231,0.0,0.048347894
2016-06-27 00:00:00+00,LONG,4164,1.0,33.0,0.0020859307,0.0,0.015587749
2016-06-27 00:00:00+00,LONG,4169,0.4501943164410103,27.0,0.02650175,0.0,0.04897621
2016-06-27 00:00:00+00,LONG,4194,1.0,35.0,-0.040076144,0.0,0.014721922
2016-06-27 00:00:00+00,LONG,2221,1.0,33.0,-0.0013579974,0.0,0.01405831
2016-06-27 00:00:00+00,LONG,2340,0.44603218490403884,36.0,0.013056966,0.0,0.03957296
2016-06-27 00:00:00+00,LONG,444,0.18137461134764588,27.0,0.03243779,0.0,0.051568665
2016-06-27 00:00:00+00,LONG,995,0.4789640172755849,22.0,0.05037375,0.0,0.06767716
2016-06-27 00:00:00+00,LONG,1022,1.0,31.0,-0.007997696,0.0,0.036847584
2016-06-27 00:00:00+00,LONG,3133,0.7197376010613374,26.0,0.01639696,0.0,0.035939157
2016-06-27 00:00:00+00,LONG,3378,0.2915887142063994,35.0,-0.014759999,0.0,0.007088802
2016-06-27 00:00:00+00,LONG,3586,0.3240740361330079,24.0,0.02365504,0.0,0.03931705
2016-06-28 00:00:00+00,LONG,2340,0.41756882376247406,37.0,-0.010302267,0.0,0.017988257
2016-06-28 00:00:00+00,LONG,444,0.03626895953706769,28.0,-0.009720069,0.0,0.0112709645
2016-06-28 00:00:00+00,LONG,2670,1.0,38.0,-0.028167052,0.0,0.019587683
2016-06-28 00:00:00+00,LONG,714,0.37996728692948367,24.0,0.021167677,0.0,0.038116038
2016-06-28 00:00:00+00,LONG,2910,0.9782608695652174,38.0,-0.032150593,0.0,0.007175488
2016-06-28 00:00:00+00,LONG,995,0.44021866967200435,23.0,0.02753288,0.0,0.047180526
2016-06-28 00:00:00+00,LONG,1236,0.0,32.0,-0.005975384,0.0,0.006101211
2016-06-28 00:00:00+00,LONG,3535,1.0,22.0,-0.0055134557,0.0,0.0104307
2016-06-28 00:00:00+00,LONG,3586,0.11619201413408385,25.0,-0.008897505,0.0,0.008025337
2016-06-29 00:00:00+00,LONG,714,0.33041430110189346,25.0,-0.0025632114,0.0,0.01577688
2016-06-29 00:00:00+00,LONG,995,0.3601636164271611,24.0,0.0031715601,0.0,0.02461259
2016-06-30 00:00:00+00,LONG,714,0.4494058904654223,26.0,-0.0043247915,0.0,0.015199217
2016-06-30 00:00:00+00,LONG,995,0.4173711087480399,25.0,-0.0032834683,0.0,0.019666463
2016-07-05 00:00:00+00,LONG,714,0.4898460522334073,28.0,-0.008268908,0.0,0.013552809
2016-07-05 00:00:00+00,LONG,995,0.46616124865845254,27.0,-0.011801406,0.0,0.013960863
2016-07-06 00:00:00+00,LONG,85,1.0,38.0,-0.015566743,0.0,0.06645233
2016-07-06 00:00:00+00,LONG,714,0.5598977058836908,29.0,-0.004883697,0.0,0.01841322
2016-07-06 00:00:00+00,LONG,995,0.5058668778419929,28.0,-0.012652337,0.0,0.014757863
2016-07-06 00:00:00+00,LONG,3124,1.0,17.0,-0.010241452,0.0,0.03488296
2016-07-06 00:00:00+00,LONG,4020,1.0,16.0,-0.036019616,0.0,0.02634271
2016-07-07 00:00:00+00,LONG,2350,0.96875,16.0,-0.0045939954,0.0,0.011974638
2016-07-07 00:00:00+00,LONG,2760,0.9824561403508771,17.0,-0.03370478,0.0,0.07139964
2016-07-07 00:00:00+00,LONG,3124,0.7374280882359258,18.0,-0.027464995,0.0,0.020652197
2016-07-07 00:00:00+00,LONG,4020,0.9696969696969697,17.0,-0.058587182,0.0,0.008473861
2016-08-02 00:00:00+00,LONG,920,0.3094928585310212,20.0,-0.0057343864,0.0,0.014871881
2016-08-26 00:00:00+00,LONG,1171,0.0,16.0,-0.01971978,0.0,0.017019138
2016-09-12 00:00:00+00,LONG,1652,0.42591679992693143,16.0,-0.0071726744,0.0,0.02286117
2016-09-14 00:00:00+00,LONG,142,1.0,21.0,0.009937097,0.0,0.026065122
2016-10-03 00:00:00+00,LONG,988,0.7440800807467384,17.0,0.0031467914,0.0,0.02590172
2016-10-04 00:00:00+00,LONG,988,0.7689566634586978,18.0,-0.001376357,0.0,0.023140443
2016-10-11 00:00:00+00,LONG,88,0.0,31.0,-0.021264521,0.0,0.023550102
2016-10-14 00:00:00+00,LONG,1383,1.0,27.0,-0.011636856,0.0,0.0094932625
2016-10-21 00:00:00+00,LONG,1896,0.9032258064516129,30.0,-0.0010821527,0.0,0.008954986
2016-10-26 00:00:00+00,LONG,2479,1.0,16.0,0.0071759396,0.0,0.016215384
2016-10-26 00:00:00+00,LONG,540,1.0,27.0,-0.0042882655,0.0,0.009576607
2016-10-27 00:00:00+00,LONG,2079,1.0,34.0,-0.0076051643,0.0,0.008497635
2016-10-27 00:00:00+00,LONG,153,0.566816397492124,17.0,0.015864145,0.0,0.030909326
2016-10-27 00:00:00+00,LONG,2479,0.9777777777777777,17.0,0.002915883,0.0,0.012758378
2016-10-27 00:00:00+00,LONG,693,1.0,20.0,0.0030254913,0.0,0.018482532
2016-10-28 00:00:00+00,LONG,153,0.5188574912252697,18.0,-0.0028084815,0.0,0.013478148
2016-10-28 00:00:00+00,LONG,2479,0.9555555555555556,18.0,-0.0052604196,0.0,0.005242948
2016-11-01 00:00:00+00,LONG,101,0.5789640233672044,33.0,-0.005583984,0.0,0.00546356
2016-11-01 00:00:00+00,LONG,153,0.5643046939044405,20.0,-0.0072503234,0.0,0.010699567
2016-11-01 00:00:00+00,LONG,2479,0.9111111111111111,20.0,-0.004227493,0.0,0.007483235
2016-11-01 00:00:00+00,LONG,791,1.0,19.0,0.00874505,0.0,0.025283588
2016-11-02 00:00:00+00,LONG,791,1.0,20.0,-0.011758276,0.0,0.005657695
2016-11-02 00:00:00+00,LONG,3283,0.0,32.0,0.02012323,0.0,0.053884137
2016-11-03 00:00:00+00,LONG,2088,0.1845443327050727,36.0,-0.011027754,0.0,0.006365016
2016-11-03 00:00:00+00,LONG,791,0.9523809523809523,21.0,-0.01287019,0.0,0.005303798
2016-11-03 00:00:00+00,LONG,3261,0.9523809523809523,16.0,-0.008109918,0.0,0.0189478
2016-11-03 00:00:00+00,LONG,3283,0.0,33.0,0.0020744135,0.0,0.039225478
2016-11-03 00:00:00+00,LONG,1416,0.822977800745599,16.0,-0.01040078,0.0,0.010007333
2016-11-03 00:00:00+00,LONG,1867,1.0,16.0,0.012100912,0.0,0.021008514
2016-11-03 00:00:00+00,LONG,2004,1.0,20.0,0.0049101617,0.0,0.020808045
2016-11-04 00:00:00+00,LONG,2070,0.3431383959891201,16.0,-0.01229822,0.0,0.007886556
2016-11-04 00:00:00+00,LONG,195,1.0,25.0,0.020713918,0.0,0.05625153
2016-11-04 00:00:00+00,LONG,234,1.0,35.0,0.024736898,0.0,0.039159063
2016-11-04 00:00:00+00,LONG,517,0.0,22.0,-0.019436393,0.0,0.043405056
2016-11-04 00:00:00+00,LONG,799,0.45648373876852993,34.0,-0.00354972,0.0,0.014981667
2016-11-04 00:00:00+00,LONG,842,1.0,24.0,0.0020803208,0.0,0.015767263
2016-11-04 00:00:00+00,LONG,1205,0.5991343775036342,37.0,-0.005872597,0.0,0.009263518
2016-11-04 00:00:00+00,LONG,3283,0.0,34.0,-0.0155862635,0.0,0.024795821
2016-11-04 00:00:00+00,LONG,1867,0.9523809523809523,17.0,-0.004104175,0.0,0.0054568
2016-11-04 00:00:00+00,LONG,2004,0.40400355570560875,21.0,-0.009860789,0.0,0.007160742
2016-11-07 00:00:00+00,LONG,195,0.9545454545454546,26.0,-0.021372832,0.0,0.018028038
2016-11-07 00:00:00+00,LONG,234,0.9696969696969697,36.0,-0.0030483312,0.0,0.011771537
2016-11-08 00:00:00+00,LONG,13,0.16585831287173855,16.0,-0.004703028,0.0,0.0074660145
2016-11-08 00:00:00+00,LONG,195,0.9090909090909091,27.0,-0.030287847,0.0,0.011776577
2016-11-08 00:00:00+00,LONG,3283,0.0,36.0,-0.03418107,0.0,0.0107351495
2016-11-23 00:00:00+00,LONG,2262,1.0,24.0,0.032131102,0.0,0.053079348
2016-11-25 00:00:00+00,LONG,2262,0.0,25.0,0.0048435475,0.0,0.028286703
2016-11-28 00:00:00+00,LONG,2262,0.95,26.0,0.017958254,0.0,0.043602206
2016-11-29 00:00:00+00,LONG,2262,0.0,27.0,0.0050736293,0.0,0.033346526
2016-11-30 00:00:00+00,LONG,2262,0.9,28.0,-0.0072112326,0.0,0.023468161
2016-12-01 00:00:00+00,LONG,2262,0.875,29.0,-0.0038403552,0.0,0.02893867
2016-12-01 00:00:00+00,LONG,1220,1.0,36.0,-0.011698424,0.0,0.01615604
2016-12-01 00:00:00+00,LONG,1690,0.7686738993862107,32.0,-0.008693033,0.0,0.012630185
2016-12-01 00:00:00+00,LONG,3825,0.7493858915019961,38.0,-0.016506149,0.0,0.03151572
2016-12-06 00:00:00+00,LONG,2213,0.42121081993517817,35.0,-0.006002785,0.0,0.012137668
2016-12-06 00:00:00+00,LONG,1840,0.37529275675270934,20.0,-0.011634286,0.0,0.0111975735
2016-12-15 00:00:00+00,LONG,111,1.0,20.0,-2.802206E-4,0.0,0.017532604
2017-01-18 00:00:00+00,LONG,401,0.0,17.0,-0.02225464,0.0,0.014884857
2017-01-19 00:00:00+00,LONG,401,0.0,18.0,-0.032903507,0.0,0.006423617
2017-02-02 00:00:00+00,LONG,3137,0.5777459387814329,26.0,-0.015323292,0.0,0.031401336
2017-02-03 00:00:00+00,LONG,3137,0.5033211735555975,27.0,-0.038966503,0.0,0.011805096
2017-02-07 00:00:00+00,LONG,4201,0.6071802688065663,29.0,-0.007775956,0.0,0.0060287034
2017-02-08 00:00:00+00,LONG,4201,0.6164963671331127,30.0,-0.0060709626,0.0,0.007838273
2017-03-14 00:00:00+00,LONG,2159,0.0,32.0,-0.016939625,0.0,0.014468593
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,35.0,-0.010229852,0.0,0.017473731
2017-04-06 00:00:00+00,LONG,1828,0.0,23.0,0.035432283,0.0,0.07576373
2017-04-07 00:00:00+00,LONG,1828,0.0,24.0,0.0010076636,0.0,0.04657744
2017-04-10 00:00:00+00,LONG,1828,0.0,25.0,-0.019596852,0.0,0.030509563
2017-04-11 00:00:00+00,LONG,1828,0.0,26.0,-0.032030042,0.0,0.022266107
2017-04-12 00:00:00+00,LONG,1828,0.0,27.0,-0.044779304,0.0,0.0138761485
2017-04-25 00:00:00+00,LONG,898,1.0,24.0,-0.01127977,0.0,0.0071858265
2017-05-03 00:00:00+00,LONG,2099,0.0,25.0,0.0068529337,0.0,0.01712153
2017-05-04 00:00:00+00,LONG,906,0.0,26.0,-0.026499087,0.0,0.011178916
2017-05-05 00:00:00+00,LONG,487,0.25888323245714173,16.0,0.018867904,0.0,0.04010507
2017-05-05 00:00:00+00,LONG,1454,0.37748325870891064,16.0,6.566181E-4,0.0,0.015479989
2017-05-08 00:00:00+00,LONG,191,0.4493400934229169,17.0,0.026164604,0.0,0.079368725
2017-05-08 00:00:00+00,LONG,487,0.8928571428571429,17.0,0.0014782582,0.0,0.024768414
2017-05-09 00:00:00+00,LONG,191,0.441685335760589,18.0,-0.008551688,0.0,0.049719427
2017-05-09 00:00:00+00,LONG,487,0.8571428571428572,18.0,-0.001119832,0.0,0.023915678
2017-05-10 00:00:00+00,LONG,487,0.8214285714285714,19.0,-0.01832969,0.0,0.008382075
2017-05-18 00:00:00+00,LONG,739,0.8859743807556155,19.0,-0.006436446,0.0,0.0072786696
2017-05-22 00:00:00+00,LONG,796,1.0,31.0,0.007276501,0.0,0.08036252
2017-05-22 00:00:00+00,LONG,3352,1.0,24.0,0.011088655,0.0,0.043065652
2017-05-23 00:00:00+00,LONG,796,0.9782608695652174,32.0,-0.059843116,0.0,0.020825244
2017-05-31 00:00:00+00,LONG,200,1.0,32.0,-0.0012568509,0.0,0.009536627
2017-06-06 00:00:00+00,LONG,2175,1.0,17.0,0.0030383973,0.0,0.019260006
2017-06-08 00:00:00+00,LONG,2175,0.9565217391304348,19.0,0.0022822802,0.0,0.020603802
2017-06-16 00:00:00+00,LONG,2731,0.37514885029860806,27.0,-0.010674714,0.0,0.005907886
2017-06-19 00:00:00+00,LONG,1694,0.975,17.0,-0.0020148852,0.0,0.016008444
2017-06-21 00:00:00+00,LONG,874,0.5974717436882154,17.0,-0.0057342113,0.0,0.021578835
2017-06-21 00:00:00+00,LONG,1300,1.0,33.0,-0.023397574,0.0,0.008951274
2017-06-21 00:00:00+00,LONG,1694,0.5177622305574441,19.0,-0.0010772259,0.0,0.019679168
2017-06-22 00:00:00+00,LONG,874,0.609205902383226,18.0,-0.013923634,0.0,0.014313205
2017-06-22 00:00:00+00,LONG,1694,0.9,20.0,-0.013120149,0.0,0.008730867
2017-07-06 00:00:00+00,LONG,3763,0.0,16.0,-0.008508317,0.0,0.011979063
2017-07-11 00:00:00+00,LONG,2643,0.0,18.0,-0.016407449,0.0,0.005337701
2017-07-11 00:00:00+00,LONG,663,0.3861021087599418,16.0,0.015112151,0.0,0.0382306
2017-07-12 00:00:00+00,LONG,663,0.38358641551037487,17.0,-0.0048377723,0.0,0.02049375
2017-07-13 00:00:00+00,LONG,663,0.36499451963881213,18.0,-0.018592317,0.0,0.00862921
2017-07-19 00:00:00+00,LONG,2462,0.3845439052977247,16.0,-0.0020542592,0.0,0.016732754
2017-07-20 00:00:00+00,LONG,2462,0.3868872212169414,17.0,-0.013185352,0.0,0.0069158296
2017-07-28 00:00:00+00,LONG,3907,0.6100586699495071,24.0,-0.0033989237,0.0,0.0071438015
2017-07-31 00:00:00+00,LONG,3907,0.9821428571428571,25.0,-0.003985188,0.0,0.007208069
2017-08-01 00:00:00+00,LONG,3907,0.6234898422911529,26.0,6.1632565E-4,0.0,0.012592049
2017-08-02 00:00:00+00,LONG,3907,0.6153975774265494,27.0,-0.007270973,0.0,0.005512933
2017-08-11 00:00:00+00,LONG,934,0.20050238949314486,34.0,0.003653655,0.0,0.0123746
2017-08-17 00:00:00+00,LONG,1790,0.43052811636512806,17.0,-0.015438641,0.0,0.011461574
2017-08-18 00:00:00+00,LONG,1790,0.4315262635222387,18.0,-0.020592898,0.0,0.008042124
2017-08-21 00:00:00+00,LONG,2055,1.0,20.0,0.008200097,0.0,0.02098731
2017-08-21 00:00:00+00,LONG,50,0.6604168985294501,20.0,4.1625267E-4,0.0,0.011695877
2017-08-21 00:00:00+00,LONG,4197,1.0,17.0,-0.009633213,0.0,0.02609763
2017-08-21 00:00:00+00,LONG,2272,1.0,29.0,-0.020693734,0.0,0.008560656
2017-09-07 00:00:00+00,LONG,4140,0.8128208732804116,23.0,0.019019822,0.0,0.032756656
2017-09-07 00:00:00+00,LONG,2553,1.0,17.0,0.0027712842,0.0,0.024485555
2017-09-07 00:00:00+00,LONG,836,1.0,18.0,0.018101381,0.0,0.03610264
2017-09-07 00:00:00+00,LONG,3293,1.0,28.0,0.0020940218,0.0,0.018073304
2017-09-07 00:00:00+00,LONG,3519,1.0,19.0,-0.0084927175,0.0,0.0067044613
2017-09-08 00:00:00+00,LONG,2072,0.7909523653836413,20.0,-0.020019969,0.0,0.011123356
2017-09-08 00:00:00+00,LONG,131,0.3590461739664511,16.0,-0.012789196,0.0,0.013963621
2017-09-08 00:00:00+00,LONG,397,0.0,20.0,0.01663169,0.0,0.040745422
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,18.0,-0.016540918,0.0,0.0068490054
2017-09-08 00:00:00+00,LONG,735,1.0,18.0,7.459173E-4,0.0,0.012207508
2017-09-08 00:00:00+00,LONG,836,1.0,19.0,0.0045546913,0.0,0.024415284
2017-09-08 00:00:00+00,LONG,3293,0.9782608695652174,29.0,-0.0012701884,0.0,0.015835222
2017-09-11 00:00:00+00,LONG,3293,0.9565217391304348,30.0,-0.008874478,0.0,0.009362874
2017-09-20 00:00:00+00,LONG,3378,0.7100469618751636,16.0,-0.0017810917,0.0,0.010658673
2017-10-19 00:00:00+00,LONG,2938,0.0,16.0,0.014923569,0.0,0.04837882
2017-10-20 00:00:00+00,LONG,2938,0.0,17.0,-0.01454316,0.0,0.022409827
2017-10-20 00:00:00+00,LONG,1897,0.3843725350342563,28.0,-0.016413547,0.0,0.0106727695
2017-10-23 00:00:00+00,LONG,2938,0.0,18.0,-0.01923208,0.0,0.020501394
2017-10-24 00:00:00+00,LONG,2938,0.0,19.0,-0.031421527,0.0,0.011300491
2017-10-25 00:00:00+00,LONG,2938,0.0,20.0,-0.03879201,0.0,0.006774915
2017-10-26 00:00:00+00,LONG,1762,0.27496070262942846,20.0,-0.0013662351,0.0,0.011081045
2017-10-27 00:00:00+00,LONG,712,0.2868920607027087,22.0,0.008815425,0.0,0.037254203
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,28.0,0.004256748,0.0,0.033804413
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,23.0,0.019134032,0.0,0.050322216
2017-10-30 00:00:00+00,LONG,788,0.95,29.0,-0.019437414,0.0,0.012292683
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,24.0,-0.0043846634,0.0,0.030127034
2017-10-31 00:00:00+00,LONG,799,0.6043451748567289,36.0,0.026220135,0.0,0.03680545
2017-11-01 00:00:00+00,LONG,799,0.46875630116958905,37.0,0.011570514,0.0,0.023436187
2017-11-06 00:00:00+00,LONG,1011,1.0,19.0,-0.022318326,0.0,0.012707495
2017-11-07 00:00:00+00,LONG,2665,0.0,22.0,-0.0064791287,0.0,0.010597759
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,27.0,0.026798202,0.0,0.043247655
2017-11-08 00:00:00+00,LONG,2349,1.0,33.0,-3.79145E-4,0.0,0.034651067
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,28.0,0.003191694,0.0,0.021340134
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,29.0,-7.8091E-4,0.0,0.018541444
2017-11-09 00:00:00+00,LONG,4061,1.0,29.0,-0.04463962,0.0,0.009906354
2017-11-14 00:00:00+00,LONG,3742,1.0,20.0,-0.007976906,0.0,0.0052415933
2017-11-15 00:00:00+00,LONG,1262,1.0,17.0,-3.9256577E-4,0.0,0.029151421
2017-11-15 00:00:00+00,LONG,3793,1.0,30.0,-0.04965243,0.0,0.022150539
2017-11-16 00:00:00+00,LONG,1262,0.9787234042553191,18.0,-0.012453038,0.0,0.019533275
2017-11-16 00:00:00+00,LONG,3793,0.9803921568627451,31.0,-0.06438945,0.0,0.01163898
2017-11-17 00:00:00+00,LONG,4123,0.0,20.0,-0.011686936,0.0,0.0063597183
2017-11-29 00:00:00+00,LONG,2898,1.0,29.0,-0.018353052,0.0,0.0070294444
2017-11-29 00:00:00+00,LONG,862,0.0,18.0,0.016530992,0.0,0.024485711
2017-11-29 00:00:00+00,LONG,1191,1.0,23.0,-0.004588852,0.0,0.012675113
2017-11-29 00:00:00+00,LONG,4092,1.0,30.0,-0.013026693,0.0,0.012722594
2017-12-05 00:00:00+00,LONG,2285,0.5165848032783367,27.0,0.0110288095,0.0,0.02425317
2017-12-06 00:00:00+00,LONG,2285,0.5215756628221199,28.0,0.007967001,0.0,0.022515012
2017-12-06 00:00:00+00,LONG,405,0.6477126935586198,16.0,-0.0012122018,0.0,0.009674209
2017-12-06 00:00:00+00,LONG,610,1.0,23.0,-8.3891995E-4,0.0,0.023509841
2017-12-06 00:00:00+00,LONG,1552,0.0,24.0,0.019222949,0.0,0.04183745
2017-12-07 00:00:00+00,LONG,2285,0.49141770739667556,29.0,-0.0010255756,0.0,0.014710449
2017-12-07 00:00:00+00,LONG,610,0.975609756097561,24.0,-0.00416424,0.0,0.02211366
2017-12-08 00:00:00+00,LONG,1888,0.9705882352941176,38.0,-0.026694722,0.0,0.006249295
2017-12-18 00:00:00+00,LONG,1949,0.0,19.0,-0.0018561658,0.0,0.008469728
2018-02-08 00:00:00+00,LONG,374,0.755302969143628,17.0,0.0020451206,0.0,0.026861325
2018-02-08 00:00:00+00,LONG,388,1.0,23.0,-0.002367399,0.0,0.025529047
2018-02-09 00:00:00+00,LONG,984,0.0,16.0,0.0022822511,0.0,0.033275153
2018-02-12 00:00:00+00,LONG,2778,0.6493556862403421,22.0,-0.014112642,0.0,0.01124527
2018-02-12 00:00:00+00,LONG,984,0.0,17.0,-0.017766641,0.0,0.015534636
2018-02-13 00:00:00+00,LONG,984,0.0,18.0,-0.024794476,0.0,0.010463732
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,16.0,-0.0032337816,0.0,0.017693559
2018-02-14 00:00:00+00,LONG,2778,0.7004195213094316,24.0,-0.019746503,0.0,0.00848106
2018-02-14 00:00:00+00,LONG,3686,0.6310195908306611,17.0,-0.016280908,0.0,0.0060905307
2018-03-08 00:00:00+00,LONG,1114,0.0,19.0,0.035029273,0.0,0.062096715
2018-03-09 00:00:00+00,LONG,1114,0.0,20.0,0.0058899093,0.0,0.036325473
2018-03-12 00:00:00+00,LONG,1114,0.0,21.0,-0.022549963,0.0,0.010708589
2018-03-14 00:00:00+00,LONG,1114,0.0,23.0,-0.029547364,0.0,0.0078746695
2018-03-21 00:00:00+00,LONG,3841,1.0,25.0,-0.031438664,0.0,0.028740529
2018-04-02 00:00:00+00,LONG,259,0.3731096778276669,18.0,-0.0020760654,0.0,0.019790528
2018-04-02 00:00:00+00,LONG,1149,1.0,32.0,-0.005789842,0.0,0.018064253
2018-04-02 00:00:00+00,LONG,2014,0.0,34.0,-0.025322624,0.0,0.0063628214
2018-04-03 00:00:00+00,LONG,1149,0.9655172413793104,33.0,-0.01909996,0.0,0.0059948517
2018-04-03 00:00:00+00,LONG,3822,0.4614598666563921,16.0,-0.015487341,0.0,0.030769624
2018-04-27 00:00:00+00,LONG,3677,0.0,18.0,-0.0125331795,0.0,0.016045127
