time,side,ticker_id,mv_dn_composite_labels,earnings_price_gap_df010,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055
2011-04-25 00:00:00+00,SHORT,1423,0.19628095466510137,0.0,1.0,0.0056796316
2011-04-27 00:00:00+00,SHORT,843,0.3425368658783694,0.0,1.0,-0.004937005
2011-04-28 00:00:00+00,SHORT,3652,0.6077197607906011,0.0,1.0,6.226545E-4
2011-04-29 00:00:00+00,SHORT,580,0.0,0.0,1.0,-0.006409354
2011-05-02 00:00:00+00,SHORT,2661,1.0,0.0,1.0,9.35567E-4
2011-05-02 00:00:00+00,SHORT,3556,0.10616819722054373,0.0,1.0,-0.006310238
2011-05-03 00:00:00+00,SHORT,2863,1.0,0.0,1.0,-0.0050940583
2011-05-04 00:00:00+00,SHORT,1817,0.5713056335397525,0.0,1.0,-0.0033937225
2011-05-10 00:00:00+00,SHORT,1236,0.315789963994152,-0.002243027,1.0,0.012331577
2011-05-31 00:00:00+00,SHORT,629,0.875,0.0,1.0,-0.0033520847
2011-05-31 00:00:00+00,SHORT,3782,0.0,0.0,1.0,0.0012984667
2011-05-31 00:00:00+00,SHORT,1851,0.3163027800587831,0.0,1.0,-0.00429251
2011-06-01 00:00:00+00,SHORT,2751,0.43957568397839114,0.0,1.0,-0.0052122143
2011-06-01 00:00:00+00,SHORT,3040,0.6982171998316865,0.0,1.0,-0.006453421
2011-06-02 00:00:00+00,SHORT,2554,0.0,0.0,1.0,-0.0059128394
2011-06-30 00:00:00+00,SHORT,2088,1.0,0.0,1.0,-0.0034498852
2011-07-05 00:00:00+00,SHORT,1832,0.4055061328378009,0.0,1.0,-0.0045318836
2011-07-06 00:00:00+00,SHORT,1742,1.0,0.0,1.0,-0.004303525
2011-07-07 00:00:00+00,SHORT,2557,1.0,0.0,1.0,6.9631677E-4
2011-07-08 00:00:00+00,SHORT,2340,0.9,0.0,1.0,-0.005646978
2011-07-08 00:00:00+00,SHORT,3915,0.9090909090909091,0.0,1.0,0.01342384
2011-07-13 00:00:00+00,SHORT,2582,1.0,0.0,1.0,-0.005604973
2011-07-22 00:00:00+00,SHORT,4136,0.8571428571428572,0.0,1.0,-0.0033941222
2011-07-22 00:00:00+00,SHORT,4194,1.0,0.0,1.0,0.01691271
2011-07-22 00:00:00+00,SHORT,558,1.0,0.0,1.0,-0.0032290178
2011-07-22 00:00:00+00,SHORT,1160,0.9333333333333333,0.0,1.0,-0.003931304
2011-07-22 00:00:00+00,SHORT,3973,0.5891769763364277,0.0,1.0,-0.004043842
2011-07-26 00:00:00+00,SHORT,84,1.0,0.0,1.0,-5.3715985E-4
2011-07-27 00:00:00+00,SHORT,1144,0.0,0.0,1.0,0.007658935
2011-07-29 00:00:00+00,SHORT,903,0.9090909090909091,0.0,1.0,-0.0035862522
2011-08-01 00:00:00+00,SHORT,1368,1.0,0.0,1.0,-0.0012594725
2011-08-02 00:00:00+00,SHORT,1072,1.0,0.0,1.0,-7.488719E-4
2011-08-31 00:00:00+00,SHORT,13,0.6290357216087674,0.0,1.0,-0.0024335212
2011-09-15 00:00:00+00,SHORT,2305,0.0,0.0,1.0,1.4855732E-4
2011-09-16 00:00:00+00,SHORT,9,0.13063819162789153,0.0,1.0,-0.005143593
2011-09-16 00:00:00+00,SHORT,2835,1.0,0.0,1.0,0.0076712742
2011-09-19 00:00:00+00,SHORT,780,0.8571428571428572,0.0,1.0,0.0025695295
2011-09-19 00:00:00+00,SHORT,1191,0.8333333333333334,0.0,1.0,-0.0016776219
2011-09-20 00:00:00+00,SHORT,844,0.3094312498418089,0.0,1.0,0.0021043492
2011-09-20 00:00:00+00,SHORT,3355,1.0,0.0,1.0,0.006799984
2011-09-21 00:00:00+00,SHORT,11,0.9285714285714286,0.0,1.0,-0.001576709
2011-09-28 00:00:00+00,SHORT,3535,0.0,0.0,1.0,-0.005522239
2011-09-29 00:00:00+00,SHORT,2066,0.0,0.0,1.0,-2.5229756E-4
2011-10-28 00:00:00+00,SHORT,2285,0.8,0.0,1.0,0.021938782
2011-10-28 00:00:00+00,SHORT,2351,0.9090909090909091,0.0,1.0,0.001765929
2011-10-28 00:00:00+00,SHORT,1910,0.45047018190449545,0.0,1.0,0.00468274
2011-10-31 00:00:00+00,SHORT,2351,0.3780282749464036,0.0,1.0,-0.0032923352
2011-11-07 00:00:00+00,SHORT,2554,0.358582283609058,0.0,1.0,-0.0060009086
2011-11-07 00:00:00+00,SHORT,3895,0.6673454122595327,0.0,1.0,0.008370562
2011-11-14 00:00:00+00,SHORT,406,0.2489259785848442,0.0,1.0,5.1476486E-4
2011-11-17 00:00:00+00,SHORT,1416,0.3024868877842474,0.0,1.0,-0.004508081
2011-12-01 00:00:00+00,SHORT,84,0.6024203110038893,0.0,1.0,-0.002788179
2011-12-01 00:00:00+00,SHORT,234,0.7184649464351739,0.0,1.0,0.0020224128
2011-12-02 00:00:00+00,SHORT,1731,0.0,0.0,1.0,-0.005382807
2011-12-19 00:00:00+00,SHORT,4034,0.0,0.0,1.0,0.0034942143
2012-01-04 00:00:00+00,SHORT,3648,0.478828409628211,0.0,1.0,0.0013572891
2012-01-04 00:00:00+00,SHORT,4016,0.4892550325758693,0.0,1.0,-0.0025743474
2012-01-05 00:00:00+00,SHORT,1715,0.26174675991951,0.0,1.0,-0.0059459424
2012-01-12 00:00:00+00,SHORT,2381,0.4411500689922168,0.0,1.0,0.0027485136
2012-01-12 00:00:00+00,SHORT,1396,0.0,0.0,1.0,-0.00583731
2012-01-19 00:00:00+00,SHORT,2253,0.42263361052624343,0.0,1.0,-0.003318052
2012-01-19 00:00:00+00,SHORT,2452,0.392482357512593,0.0,1.0,-0.0063512013
2012-01-19 00:00:00+00,SHORT,3271,0.3792244254856378,0.0,1.0,-0.00574437
2012-01-20 00:00:00+00,SHORT,2085,0.0,0.0,1.0,-0.006439984
2012-01-20 00:00:00+00,SHORT,2546,0.0,0.0,1.0,-0.0038170808
2012-01-23 00:00:00+00,SHORT,2518,0.0,0.0,1.0,-0.00115002
2012-02-02 00:00:00+00,SHORT,4163,0.5869802319047033,0.0,1.0,6.9480785E-4
2012-02-03 00:00:00+00,SHORT,4163,0.9285714285714286,0.0,1.0,-0.0054331534
2012-02-06 00:00:00+00,SHORT,2877,0.5139012850198044,0.0,1.0,-3.6759704E-4
2012-02-17 00:00:00+00,SHORT,2770,0.0,0.0,1.0,0.0023937905
2012-02-17 00:00:00+00,SHORT,1072,1.0,0.0,1.0,-0.0059645325
2012-02-21 00:00:00+00,SHORT,1063,0.2594403793893157,0.0,1.0,-0.00554695
2012-02-22 00:00:00+00,SHORT,1593,0.445466987413914,0.0,1.0,-0.0028382433
2012-02-23 00:00:00+00,SHORT,3915,0.0,0.0,1.0,0.0015364923
2012-02-24 00:00:00+00,SHORT,1462,0.4953368017243267,0.0,1.0,-0.0051403246
2012-02-24 00:00:00+00,SHORT,1949,0.7569655545154771,0.0,1.0,-0.004981494
2012-02-28 00:00:00+00,SHORT,4150,0.3144923699190812,0.0,1.0,-0.004362861
2012-02-29 00:00:00+00,SHORT,2720,0.8571428571428572,0.0,1.0,-2.448983E-4
2012-02-29 00:00:00+00,SHORT,3233,0.40178457411830903,0.0,1.0,-0.0032891012
2012-02-29 00:00:00+00,SHORT,3885,0.1550784167130017,0.0,1.0,-0.002400945
2012-03-02 00:00:00+00,SHORT,3469,0.0,0.0,1.0,-0.0022317641
2012-03-16 00:00:00+00,SHORT,3581,0.7372082180188697,0.0,1.0,-0.0013660592
2012-03-20 00:00:00+00,SHORT,3198,0.106530601742395,0.0,1.0,0.0010826506
2012-03-28 00:00:00+00,SHORT,2421,0.7336270780575685,0.0,1.0,-0.0041094576
2012-03-28 00:00:00+00,SHORT,3822,0.38043582452323127,0.0,1.0,-0.002144165
2012-04-03 00:00:00+00,SHORT,3352,0.5703679965129265,0.0,1.0,-0.0027576233
2012-04-03 00:00:00+00,SHORT,3614,0.3684268394785021,0.0,1.0,-0.005090779
2012-04-05 00:00:00+00,SHORT,2349,0.6536143050510654,0.0,1.0,-0.0024800363
2012-04-13 00:00:00+00,SHORT,2330,0.5612144237662317,0.0,1.0,-0.006409369
2012-04-18 00:00:00+00,SHORT,1988,1.0,0.0,1.0,-0.0064354255
2012-04-26 00:00:00+00,SHORT,1244,0.9333333333333333,0.0,1.0,-0.0027593526
2012-04-27 00:00:00+00,SHORT,1297,0.3221940677096012,0.0,1.0,0.01114747
2012-04-27 00:00:00+00,SHORT,3574,0.9166666666666666,0.0,1.0,0.0026820945
2012-04-30 00:00:00+00,SHORT,9,0.9444444444444444,0.0,1.0,-0.003739175
2012-05-02 00:00:00+00,SHORT,1081,0.4374259608688961,-0.0020354753,1.0,-0.0033663781
2012-05-08 00:00:00+00,SHORT,2116,0.2446728066866612,0.0,1.0,-0.004922017
2012-05-11 00:00:00+00,SHORT,13,0.5715588770960753,0.0,1.0,-0.0039353166
2012-05-17 00:00:00+00,SHORT,1677,0.6509028757150288,0.0,1.0,-0.0036000847
2012-05-17 00:00:00+00,SHORT,1678,0.8053922228481754,0.0,1.0,-0.003600907
2012-05-24 00:00:00+00,SHORT,1767,0.2709821145467841,0.0,1.0,4.1166414E-4
2012-06-18 00:00:00+00,SHORT,1297,0.21007291757748575,0.0,1.0,-0.0022506216
2012-06-20 00:00:00+00,SHORT,2340,0.0,0.0,1.0,-0.005617568
2012-06-20 00:00:00+00,SHORT,498,0.3704721800226771,0.0,1.0,-0.0034450986
2012-06-20 00:00:00+00,SHORT,1360,0.0,0.0,1.0,-0.0038822081
2012-06-20 00:00:00+00,SHORT,1404,0.4845943425470852,0.0,1.0,-9.4122915E-5
2012-07-02 00:00:00+00,SHORT,4122,0.11449696049414942,0.0,1.0,0.0038334935
2012-07-02 00:00:00+00,SHORT,2770,0.0,0.0,1.0,0.012624386
2012-07-02 00:00:00+00,SHORT,1803,0.9473684210526316,0.0,1.0,-0.0019079875
2012-07-03 00:00:00+00,SHORT,2912,0.0,0.0,1.0,-0.0034589956
2012-07-03 00:00:00+00,SHORT,3994,1.0,0.0,1.0,0.011171658
2012-07-05 00:00:00+00,SHORT,4122,0.0,0.0,1.0,-0.0044478592
2012-07-05 00:00:00+00,SHORT,1167,0.16045325155941523,0.0,1.0,-0.0059904177
2012-07-05 00:00:00+00,SHORT,3436,0.13197678645844954,0.0,1.0,-0.0025704913
2012-07-05 00:00:00+00,SHORT,3470,0.34824041284585033,0.0,1.0,-0.003320531
2012-07-05 00:00:00+00,SHORT,1534,1.0,0.0,1.0,-0.0019658017
2012-07-05 00:00:00+00,SHORT,3754,0.9411764705882353,0.0,1.0,-0.0020981408
2012-07-05 00:00:00+00,SHORT,3828,0.0,0.0,1.0,-0.0024518103
2012-07-05 00:00:00+00,SHORT,1851,0.23189951749019413,0.0,1.0,-0.0062069315
2012-07-05 00:00:00+00,SHORT,3947,1.0,0.0,1.0,-0.0063205445
2012-07-06 00:00:00+00,SHORT,838,0.30448476955995624,0.0,1.0,-0.0027000697
2012-08-13 00:00:00+00,SHORT,429,0.775813743036232,0.0,1.0,6.9564546E-4
2012-08-17 00:00:00+00,SHORT,3748,0.2750281476701294,0.0,1.0,-0.0051867934
2012-08-21 00:00:00+00,SHORT,4201,0.0,0.0,1.0,-0.0035780612
2012-09-07 00:00:00+00,SHORT,3683,0.5379260753982382,0.0,1.0,0.005491168
2012-09-14 00:00:00+00,SHORT,3652,0.6678628053144288,0.0,1.0,-0.0045992024
2012-09-14 00:00:00+00,SHORT,3841,0.6824038690242961,0.0,1.0,0.0023302543
2012-09-17 00:00:00+00,SHORT,68,0.4105454569403499,0.0,1.0,-0.0050259354
2012-09-17 00:00:00+00,SHORT,2129,0.5785927070447886,0.0,1.0,0.002925563
2012-09-17 00:00:00+00,SHORT,194,0.18666093674124187,0.0,1.0,0.0027429748
2012-09-17 00:00:00+00,SHORT,248,0.7106680218721185,0.0,1.0,-3.321843E-4
2012-09-17 00:00:00+00,SHORT,2421,0.41032651736340453,0.0,1.0,0.008217176
2012-09-17 00:00:00+00,SHORT,2425,0.0,0.0,1.0,-0.005444803
2012-09-17 00:00:00+00,SHORT,2431,0.6151566159558456,0.0,1.0,-0.0033691376
2012-09-17 00:00:00+00,SHORT,694,0.26898629543355385,0.0,1.0,6.5035746E-4
2012-09-17 00:00:00+00,SHORT,2770,0.8888888888888888,0.0,1.0,-0.005550008
2012-09-17 00:00:00+00,SHORT,2877,0.1692458533851294,0.0,1.0,0.0034506891
2012-09-17 00:00:00+00,SHORT,938,0.549814121439686,0.0,1.0,-7.7560556E-4
2012-09-17 00:00:00+00,SHORT,1175,0.7324300894571589,0.0,1.0,-0.0011116582
2012-09-17 00:00:00+00,SHORT,3244,0.426197285394821,0.0,1.0,-4.604215E-4
2012-09-17 00:00:00+00,SHORT,1306,0.23831548594551297,0.0,1.0,-0.006054177
2012-09-17 00:00:00+00,SHORT,3469,0.25222862121496253,0.0,1.0,0.0014206612
2012-09-17 00:00:00+00,SHORT,3596,0.5361714658730125,0.0,1.0,-0.0023462125
2012-09-17 00:00:00+00,SHORT,3743,0.33175129164140044,0.0,1.0,-0.0058993045
2012-09-18 00:00:00+00,SHORT,2421,0.1775124889928683,0.0,1.0,-0.003021082
2012-09-18 00:00:00+00,SHORT,394,0.18931221980037366,0.0,1.0,0.0116007915
2012-09-18 00:00:00+00,SHORT,516,0.0,0.0,1.0,-0.0028151965
2012-09-18 00:00:00+00,SHORT,3837,0.2042259891730252,0.0,1.0,-0.0026641
2012-10-01 00:00:00+00,SHORT,2720,0.9411764705882353,0.0,1.0,0.0019398398
2012-10-08 00:00:00+00,SHORT,3818,1.0,0.0,1.0,9.6490124E-4
2012-10-08 00:00:00+00,SHORT,4016,0.8888888888888888,0.0,1.0,-0.0055066394
2012-10-17 00:00:00+00,SHORT,4118,0.5310309718269073,0.0,1.0,9.46013E-5
2012-10-17 00:00:00+00,SHORT,457,0.21288476197320907,0.0,1.0,0.011398311
2012-10-17 00:00:00+00,SHORT,1185,0.0,0.0,1.0,-0.0055700336
2012-10-18 00:00:00+00,SHORT,243,0.8281178855785122,0.0,1.0,-1.9545574E-4
2012-10-18 00:00:00+00,SHORT,440,0.2894059797492098,0.0,1.0,3.6879527E-4
2012-10-18 00:00:00+00,SHORT,1474,0.18468499805108451,0.0,1.0,-0.0035099434
2012-10-18 00:00:00+00,SHORT,1523,0.0,0.0,1.0,0.0064780144
2012-10-18 00:00:00+00,SHORT,1869,0.0,0.0,1.0,-0.004042384
2012-10-18 00:00:00+00,SHORT,3973,0.515107774446118,0.0,1.0,0.0016874386
2012-10-19 00:00:00+00,SHORT,2440,0.4683536118482951,0.0,1.0,-0.0060511576
2012-10-19 00:00:00+00,SHORT,2550,0.2870606643385425,0.0,1.0,-0.0055407123
2012-10-19 00:00:00+00,SHORT,2999,0.5031361485161925,0.0,1.0,0.0023010217
2012-10-22 00:00:00+00,SHORT,2211,0.3628703459129939,0.0,1.0,-0.0062561585
2012-10-22 00:00:00+00,SHORT,2213,0.4500042064601369,0.0,1.0,-0.0064774267
2012-11-01 00:00:00+00,SHORT,88,0.628596386712002,0.0,1.0,-0.0051257317
2012-11-02 00:00:00+00,SHORT,2272,0.0,0.0,1.0,-0.0055641904
2012-11-02 00:00:00+00,SHORT,3693,0.11669507081803476,0.0,1.0,-0.0014034433
2012-11-05 00:00:00+00,SHORT,433,0.0,0.0,1.0,-0.0043327753
2012-11-05 00:00:00+00,SHORT,918,0.15527115879420766,0.0,1.0,-8.970621E-4
2012-11-05 00:00:00+00,SHORT,1299,0.5174803780099783,-0.009137056,1.0,-7.915E-4
2012-11-05 00:00:00+00,SHORT,1699,0.5228926810139501,0.0,1.0,-0.0051762895
2012-11-07 00:00:00+00,SHORT,2473,0.0,0.0,1.0,5.979095E-4
2012-11-07 00:00:00+00,SHORT,2898,0.30721719806054676,0.0,1.0,0.0041776975
2012-11-08 00:00:00+00,SHORT,2898,0.3545950909247912,0.0,1.0,-0.0016515262
2012-11-08 00:00:00+00,SHORT,1807,0.48742157177493606,0.0,1.0,-2.1026647E-4
2012-11-29 00:00:00+00,SHORT,3973,0.46120515507880566,0.0,1.0,-0.005088213
2012-12-06 00:00:00+00,SHORT,1051,0.0,0.0,1.0,-0.005768794
2012-12-19 00:00:00+00,SHORT,2106,0.0,0.0,1.0,-6.914107E-4
2012-12-19 00:00:00+00,SHORT,995,0.2895941443630042,0.0,1.0,-0.0057127587
2012-12-20 00:00:00+00,SHORT,2345,0.0,0.0,1.0,-0.0031708176
2013-01-03 00:00:00+00,SHORT,3573,0.14993338315275526,0.0,1.0,-0.0059278533
2013-01-04 00:00:00+00,SHORT,401,0.009285095961378083,0.0,1.0,-0.0032601836
2013-01-07 00:00:00+00,SHORT,3573,0.19872310667542378,0.0,1.0,-0.0065451823
2013-01-14 00:00:00+00,SHORT,2686,1.0,0.0,1.0,0.001031256
2013-01-29 00:00:00+00,SHORT,4082,0.0,0.0,1.0,-8.588158E-5
2013-01-30 00:00:00+00,SHORT,2569,0.36438788975684955,0.0,1.0,-0.0048681833
2013-01-31 00:00:00+00,SHORT,3124,0.0,0.0,1.0,-0.0035185912
2013-02-01 00:00:00+00,SHORT,3861,0.31790220477679937,-0.0072721876,1.0,3.317089E-4
2013-02-04 00:00:00+00,SHORT,219,1.0,0.0,1.0,-1.4100478E-4
2013-02-04 00:00:00+00,SHORT,3218,0.6515544413525008,0.0,1.0,-0.002249104
2013-02-07 00:00:00+00,SHORT,2111,0.06969193812380939,0.0,1.0,-0.0036011762
2013-02-07 00:00:00+00,SHORT,1149,0.12302568664753107,0.0,1.0,-0.005186262
2013-02-08 00:00:00+00,SHORT,3127,0.4848442657986472,0.0,1.0,-0.001887166
2013-02-11 00:00:00+00,SHORT,643,0.22841277962303555,0.0,1.0,0.0031421254
2013-02-13 00:00:00+00,SHORT,2430,0.2691895562739301,0.0,1.0,-0.0050638155
2013-02-13 00:00:00+00,SHORT,413,0.1995525899495247,0.0,1.0,-0.0047879587
2013-02-13 00:00:00+00,SHORT,457,0.6720427036037283,0.0,1.0,0.0072957124
2013-02-14 00:00:00+00,SHORT,739,0.5914775056793917,0.0,1.0,-0.0042855623
2013-02-15 00:00:00+00,SHORT,523,0.3705824495878976,0.0,1.0,-0.005145574
2013-02-15 00:00:00+00,SHORT,1719,0.4674826225107163,0.0,1.0,-0.006131622
2013-02-20 00:00:00+00,SHORT,401,0.3165126961694877,0.0,1.0,0.0015611509
2013-03-05 00:00:00+00,SHORT,4000,1.0,0.0,1.0,-0.003899799
2013-03-08 00:00:00+00,SHORT,3456,0.16057594765647487,0.0,1.0,-0.005804547
2013-03-15 00:00:00+00,SHORT,2582,0.0,0.0,1.0,-0.0033798723
2013-03-15 00:00:00+00,SHORT,2930,0.052386467459011765,0.0,1.0,-0.005796878
2013-03-15 00:00:00+00,SHORT,1303,0.7069338031540391,0.0,1.0,-0.0026992
2013-03-22 00:00:00+00,SHORT,578,0.12502061653710791,0.0,1.0,-0.0033710676
2013-04-01 00:00:00+00,SHORT,424,1.0,0.0,1.0,0.0016869697
2013-04-04 00:00:00+00,SHORT,1867,0.0752397976158487,0.0,1.0,0.007090123
2013-04-11 00:00:00+00,SHORT,4112,0.7978309648223659,0.0,1.0,-0.0034246687
2013-04-11 00:00:00+00,SHORT,675,0.0,0.0,1.0,0.0031326162
2013-04-11 00:00:00+00,SHORT,3684,0.0,0.0,1.0,-0.00269091
2013-04-12 00:00:00+00,SHORT,475,0.0,0.0,1.0,-0.0012142471
2013-04-12 00:00:00+00,SHORT,540,0.0,0.0,1.0,-0.0052204193
2013-04-12 00:00:00+00,SHORT,2728,0.0,0.0,1.0,-0.0030356578
2013-04-12 00:00:00+00,SHORT,2866,0.0,0.0,1.0,-0.0060959533
2013-04-12 00:00:00+00,SHORT,3293,0.23731374632382712,0.0,1.0,0.0018407186
2013-04-12 00:00:00+00,SHORT,3684,0.0,0.0,1.0,-0.0052204323
2013-04-12 00:00:00+00,SHORT,3802,0.1807164886225458,0.0,1.0,0.0017261419
2013-04-15 00:00:00+00,SHORT,2028,0.42649383690804427,0.0,1.0,-0.0038343647
2013-04-26 00:00:00+00,SHORT,2514,0.27828024009899904,0.0,1.0,-0.004499718
2013-05-06 00:00:00+00,SHORT,64,0.40157184060230433,0.0,1.0,0.0019441592
2013-05-13 00:00:00+00,SHORT,4150,0.2980823787997315,0.0,1.0,-0.0023305104
2013-05-16 00:00:00+00,SHORT,2159,0.3501815653199888,0.0,1.0,-0.004962007
2013-05-29 00:00:00+00,SHORT,309,0.009055343385793163,0.0,1.0,-0.004923565
2013-06-10 00:00:00+00,SHORT,4218,0.46850605639528586,0.0,1.0,-0.0012685775
2013-06-10 00:00:00+00,SHORT,3515,0.1842928995216504,0.0,1.0,-0.006386962
2013-06-19 00:00:00+00,SHORT,3539,0.0,0.0,1.0,-0.0061397674
2013-06-19 00:00:00+00,SHORT,1593,0.0,0.0,1.0,-0.006193562
2013-07-12 00:00:00+00,SHORT,3773,0.6512171283005247,0.0,1.0,-0.0027636152
2013-07-15 00:00:00+00,SHORT,2613,0.7699222796669799,0.0,1.0,-0.0036314048
2013-07-23 00:00:00+00,SHORT,2107,0.6888605369601933,0.0,1.0,-0.00601419
2013-07-30 00:00:00+00,SHORT,753,0.3222337913520494,0.0,1.0,0.003079255
2013-08-02 00:00:00+00,SHORT,19,0.95,0.0,1.0,0.0041656527
2013-08-02 00:00:00+00,SHORT,2912,0.13746693260832218,-0.0063775512,1.0,-0.0021847838
2013-08-02 00:00:00+00,SHORT,3275,0.030520753183379774,0.0,1.0,0.0040194914
2013-08-05 00:00:00+00,SHORT,2761,0.37073516512355603,0.0,1.0,-0.0024021862
2013-08-05 00:00:00+00,SHORT,3275,0.0,0.0,1.0,-0.001577937
2013-08-09 00:00:00+00,SHORT,93,0.11573592993379225,0.0,1.0,-0.0029022745
2013-08-12 00:00:00+00,SHORT,93,0.09725223395208973,-7.6394196E-4,1.0,-0.0065136277
2013-08-12 00:00:00+00,SHORT,522,0.0752858746394299,-0.012238502,1.0,-0.0012791861
2013-08-12 00:00:00+00,SHORT,1244,0.10450952700647333,0.0,1.0,-0.0065335133
2013-08-13 00:00:00+00,SHORT,2925,0.15023829675744682,0.0,1.0,-0.0052908747
2013-08-26 00:00:00+00,SHORT,76,0.0,0.0,1.0,-0.0044972957
2013-08-26 00:00:00+00,SHORT,2543,0.4559308586399929,0.0,1.0,0.004432384
2013-08-26 00:00:00+00,SHORT,874,0.0,0.0,1.0,5.6572695E-4
2013-08-26 00:00:00+00,SHORT,3335,0.4596480077400709,0.0,1.0,-0.0049795015
2013-09-10 00:00:00+00,SHORT,610,0.0,0.0,1.0,0.0031524575
2013-09-17 00:00:00+00,SHORT,2504,0.9285714285714286,0.0,1.0,0.0020720193
2013-09-17 00:00:00+00,SHORT,3684,0.0,0.0,1.0,-0.0019728972
2013-09-19 00:00:00+00,SHORT,2151,0.1404738262565705,0.0,1.0,-8.3035755E-4
2013-09-19 00:00:00+00,SHORT,2352,0.11590771684173241,0.0,1.0,0.004533046
2013-09-19 00:00:00+00,SHORT,2557,0.0,0.0,1.0,9.037741E-4
2013-09-19 00:00:00+00,SHORT,517,0.0,0.0,1.0,0.0016204682
2013-09-19 00:00:00+00,SHORT,535,0.0,0.0,1.0,0.0016262629
2013-09-19 00:00:00+00,SHORT,3198,0.1962857175564191,0.0,1.0,-0.0040948684
2013-09-19 00:00:00+00,SHORT,1160,0.0,0.0,1.0,-0.0050820587
2013-09-19 00:00:00+00,SHORT,1299,0.6892851715314103,0.0,1.0,-0.0053340895
2013-09-19 00:00:00+00,SHORT,3357,0.43945245387561876,0.0,1.0,-0.0053678127
2013-09-19 00:00:00+00,SHORT,1324,0.0,0.0,1.0,-0.0047733104
2013-09-19 00:00:00+00,SHORT,3522,0.3128923904867671,0.0,1.0,-0.0052096783
2013-09-19 00:00:00+00,SHORT,3872,0.2512796295594253,0.0,1.0,-0.0046781185
2013-09-19 00:00:00+00,SHORT,4049,0.0,0.0,1.0,-0.0047666524
2013-09-19 00:00:00+00,SHORT,4089,0.3865722395386433,0.0,1.0,0.011285242
2013-09-20 00:00:00+00,SHORT,3907,0.5568733734576625,0.0,1.0,-0.005873345
2013-10-02 00:00:00+00,SHORT,2213,0.23128908153604721,0.0,1.0,-0.003995153
2013-10-03 00:00:00+00,SHORT,3793,0.0,0.0,1.0,-0.0033756564
2013-10-07 00:00:00+00,SHORT,960,0.0,0.0,1.0,-0.006356514
2013-10-14 00:00:00+00,SHORT,1306,0.5634944623178365,0.0,1.0,0.0026785173
2013-10-17 00:00:00+00,SHORT,457,0.24326713666208202,0.0,1.0,-0.006031123
2013-10-18 00:00:00+00,SHORT,433,1.0,0.0,1.0,-0.0052975514
2013-10-21 00:00:00+00,SHORT,2426,0.8888888888888888,0.0,1.0,-9.6445257E-4
2013-10-21 00:00:00+00,SHORT,2469,0.24906842223124678,0.0,1.0,-0.0024375159
2013-10-21 00:00:00+00,SHORT,652,0.09151701768278682,0.0,1.0,-0.005300987
2013-10-23 00:00:00+00,SHORT,2072,0.2848039827592815,0.0,1.0,-0.006075207
2013-10-28 00:00:00+00,SHORT,2665,0.9285714285714286,0.0,1.0,-0.006278657
2013-10-31 00:00:00+00,SHORT,394,0.54510990012664,0.0,1.0,0.027804757
2013-11-20 00:00:00+00,SHORT,1896,0.2761665399878961,0.0,1.0,-0.0058745346
2013-11-27 00:00:00+00,SHORT,2139,0.3280679604687041,0.0,1.0,-0.0052565676
2013-11-27 00:00:00+00,SHORT,3773,0.0,0.0,1.0,-0.0049427627
2013-11-29 00:00:00+00,SHORT,4153,0.31557126111202144,0.0,1.0,0.0013520616
2013-12-02 00:00:00+00,SHORT,3868,0.0,0.0,1.0,-0.0017299587
2013-12-04 00:00:00+00,SHORT,858,1.0,0.0,1.0,-0.006180087
2013-12-06 00:00:00+00,SHORT,3743,0.0,0.0,1.0,-0.006446597
2013-12-09 00:00:00+00,SHORT,3114,0.0,0.0,1.0,-0.0062390417
2013-12-23 00:00:00+00,SHORT,167,0.0,0.0,1.0,6.1185774E-4
2013-12-24 00:00:00+00,SHORT,1328,0.0,0.0,1.0,-0.004405196
2014-01-07 00:00:00+00,SHORT,1072,0.3187827169156379,0.0,1.0,-0.0054341652
2014-01-08 00:00:00+00,SHORT,4218,1.0,0.0,1.0,-0.0059392806
2014-01-09 00:00:00+00,SHORT,2670,1.0,0.0,1.0,-0.0065547326
2014-01-09 00:00:00+00,SHORT,3531,1.0,0.0,1.0,0.0010254807
2014-01-10 00:00:00+00,SHORT,131,0.35271047613126216,0.0,1.0,-0.006295571
2014-01-10 00:00:00+00,SHORT,4073,0.0,0.0,1.0,0.0013369616
2014-01-15 00:00:00+00,SHORT,1840,0.25784428245294083,0.0,1.0,0.004965901
2014-01-16 00:00:00+00,SHORT,3802,0.3543984502044015,0.0,1.0,-0.005770167
2014-01-16 00:00:00+00,SHORT,1985,0.6687375816723586,0.0,1.0,-0.0016342188
2014-01-21 00:00:00+00,SHORT,475,0.48550303825727487,0.0,1.0,-0.005520409
2014-01-21 00:00:00+00,SHORT,3943,0.540558658846955,0.0,1.0,0.009744891
2014-01-22 00:00:00+00,SHORT,975,0.126640203523513,0.0,1.0,-0.0044931886
2014-01-22 00:00:00+00,SHORT,1063,0.0,0.0,1.0,-0.003912959
2014-01-22 00:00:00+00,SHORT,1330,0.9444444444444444,0.0,1.0,-0.0056188684
2014-01-22 00:00:00+00,SHORT,1832,0.13849394442574586,0.0,1.0,-0.004710713
2014-01-23 00:00:00+00,SHORT,2541,0.15133495496961344,0.0,1.0,0.0015627947
2014-01-23 00:00:00+00,SHORT,3855,0.0,0.0,1.0,0.003369871
