time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,ma_cloud_diff_13_100_df007
2009-01-06 00:00:00+00,SHORT,984,1.0,-0.02915187,-0.16736677
2009-01-06 00:00:00+00,SHORT,995,1.0,-0.0025793987,-0.15962555
2009-01-06 00:00:00+00,SHORT,3049,1.0,-4.727444E-4,-0.18126406
2009-01-06 00:00:00+00,SHORT,3053,0.0,-0.03035621,-0.20396799
2009-01-06 00:00:00+00,SHORT,3137,0.8413880458911216,-0.017179264,-0.12271346
2009-01-06 00:00:00+00,SHORT,1141,1.0,0.02347415,-0.18394533
2009-01-06 00:00:00+00,SHORT,1191,1.0,-0.02479656,-0.18951252
2009-01-06 00:00:00+00,SHORT,1235,1.0,-0.015473602,-0.12742397
2009-01-06 00:00:00+00,SHORT,1244,1.0,-0.023480665,-0.13753997
2009-01-06 00:00:00+00,SHORT,1298,1.0,0.0038741122,-0.19719678
2009-01-06 00:00:00+00,SHORT,3355,1.0,-0.010636893,-0.19656326
2009-01-06 00:00:00+00,SHORT,3469,1.0,-0.019502737,-0.19492604
2009-01-06 00:00:00+00,SHORT,3539,0.572931160965752,-0.028174775,-0.19998032
2009-01-06 00:00:00+00,SHORT,1585,1.0,-0.0023331835,-0.14763902
2009-01-06 00:00:00+00,SHORT,3645,0.3811836954741455,-0.022743473,-0.12935032
2009-01-06 00:00:00+00,SHORT,1677,1.0,-0.007002972,-0.1525457
2009-01-06 00:00:00+00,SHORT,1678,1.0,-0.0070027797,-0.15254597
2009-01-06 00:00:00+00,SHORT,3841,1.0,-0.02867084,-0.17040233
2009-01-06 00:00:00+00,SHORT,3853,1.0,-0.030908946,-0.19465786
2009-01-06 00:00:00+00,SHORT,1985,1.0,-0.026548304,-0.13076714
2009-01-07 00:00:00+00,SHORT,243,0.875,-0.03201039,-0.12817673
2009-01-07 00:00:00+00,SHORT,835,0.9333333333333333,-0.027077384,-0.12891781
2009-01-07 00:00:00+00,SHORT,1141,0.9230769230769231,-0.026812693,-0.17094651
2009-01-07 00:00:00+00,SHORT,3531,1.0,0.0073861405,-0.19689596
2009-01-07 00:00:00+00,SHORT,3885,0.0,-0.03033657,-0.20793308
2009-01-08 00:00:00+00,SHORT,2541,0.7142857142857143,-0.029022118,-0.13534003
2009-01-08 00:00:00+00,SHORT,959,0.8461538461538461,-0.029364511,-0.12555651
2009-01-08 00:00:00+00,SHORT,960,1.0,-0.008564622,-0.16670623
2009-01-08 00:00:00+00,SHORT,3335,1.0,-0.014179892,-0.15289564
2009-01-08 00:00:00+00,SHORT,3378,0.9166666666666666,-0.019976474,-0.20457454
2009-01-08 00:00:00+00,SHORT,3531,0.8571428571428572,-0.0039292346,-0.18042697
2009-01-08 00:00:00+00,SHORT,3885,0.0,-0.031645652,-0.19847082
2009-01-09 00:00:00+00,SHORT,1690,0.6486283171289147,-0.014896363,-0.15664166
2009-01-12 00:00:00+00,SHORT,1690,0.6001173621193433,-0.027848542,-0.14901662
2009-01-13 00:00:00+00,SHORT,1690,0.6653393314272524,-0.031026203,-0.1411162
2009-01-16 00:00:00+00,SHORT,4070,0.8266648554403272,-0.022724137,-0.19494474
2009-01-21 00:00:00+00,SHORT,920,0.0,-0.014984177,-0.15742029
2009-01-28 00:00:00+00,SHORT,2088,1.0,-0.0013365075,-0.15030596
2009-01-28 00:00:00+00,SHORT,4223,1.0,-0.008241617,-0.15405467
2009-01-28 00:00:00+00,SHORT,2546,1.0,-0.0030503776,-0.1397469
2009-01-28 00:00:00+00,SHORT,1532,1.0,-0.0010117479,-0.16851923
2009-01-28 00:00:00+00,SHORT,3641,1.0,0.0014549292,-0.15968576
2009-01-30 00:00:00+00,SHORT,3641,0.7142857142857143,-0.03185166,-0.14624746
2009-02-06 00:00:00+00,SHORT,2111,0.0,-0.027863786,-0.1428918
2009-02-06 00:00:00+00,SHORT,2550,1.0,-0.0101341065,-0.16460802
2009-02-06 00:00:00+00,SHORT,2613,1.0,-8.842223E-4,-0.13699114
2009-02-06 00:00:00+00,SHORT,1090,1.0,0.02385564,-0.12280183
2009-02-09 00:00:00+00,SHORT,3233,0.06610008122410131,-0.028825805,-0.19436555
2009-02-09 00:00:00+00,SHORT,3915,1.0,-0.026547754,-0.16621812
2009-02-10 00:00:00+00,SHORT,937,1.0,-0.018877825,-0.1961243
2009-02-12 00:00:00+00,SHORT,937,0.19015711781039293,-0.03106093,-0.16666262
2009-02-13 00:00:00+00,SHORT,937,0.35435911198737674,-0.027387168,-0.1542166
2009-03-12 00:00:00+00,SHORT,1324,1.0,0.009493035,-0.20652932
2009-03-13 00:00:00+00,SHORT,1324,0.9333333333333333,-0.031301152,-0.19351396
2009-03-19 00:00:00+00,SHORT,3116,1.0,0.014843574,-0.1552156
2009-03-24 00:00:00+00,SHORT,2550,0.0,-0.025468819,-0.15952522
2009-03-25 00:00:00+00,SHORT,401,0.0,-0.031150168,-0.20256938
2009-03-26 00:00:00+00,SHORT,401,0.0,-0.020802682,-0.1877243
2009-03-26 00:00:00+00,SHORT,694,0.0,0.04182602,-0.19475308
2009-03-26 00:00:00+00,SHORT,3199,1.0,-0.025029978,-0.17127958
2009-03-27 00:00:00+00,SHORT,2343,0.0,-0.018255252,-0.15706278
2009-04-09 00:00:00+00,SHORT,2703,0.0,-0.0279653,-0.13880095
2009-04-13 00:00:00+00,SHORT,4097,0.0,-0.015463876,-0.20493612
2009-04-17 00:00:00+00,SHORT,270,1.0,-0.030125188,-0.18751131
2009-04-30 00:00:00+00,SHORT,2440,0.0,0.017552854,-0.16481276
2009-05-05 00:00:00+00,SHORT,2248,0.656281547276697,-0.018357864,-0.15681939
2009-05-08 00:00:00+00,SHORT,84,1.0,-0.019490574,-0.14132392
2009-05-12 00:00:00+00,SHORT,1960,0.0,-0.022458801,-0.13413192
2009-06-05 00:00:00+00,SHORT,1838,0.0,-0.009006331,-0.16836762
2009-07-28 00:00:00+00,SHORT,3763,0.0,-0.024791813,-0.17939933
2009-08-10 00:00:00+00,SHORT,121,0.0,0.015799686,-0.20106389
2009-11-18 00:00:00+00,SHORT,158,0.26280876830222316,-0.024801552,-0.1514168
2009-12-09 00:00:00+00,SHORT,4237,0.0,-0.019720346,-0.15210406
2009-12-21 00:00:00+00,SHORT,2272,0.0,0.015076424,-0.19329596
2009-12-21 00:00:00+00,SHORT,535,0.0,-0.023412526,-0.18164627
2009-12-22 00:00:00+00,SHORT,535,0.9285714285714286,-0.028476067,-0.1686348
2009-12-28 00:00:00+00,SHORT,121,0.5358832984002951,-0.022510542,-0.1908565
2009-12-29 00:00:00+00,SHORT,121,0.558985175382762,-0.02712327,-0.18865104
2010-01-05 00:00:00+00,SHORT,4237,0.0,-0.029044975,-0.15824975
2010-03-17 00:00:00+00,SHORT,1195,0.470897293184789,-0.023205448,-0.17449696
2010-06-11 00:00:00+00,SHORT,3744,0.11133408736882593,-0.027535448,-0.13605303
2010-06-15 00:00:00+00,SHORT,3744,0.0,-0.027788008,-0.12433028
2010-06-17 00:00:00+00,SHORT,3521,0.7648727452962728,-0.024242133,-0.13705623
2010-06-17 00:00:00+00,SHORT,3539,0.06971075716782334,-0.027152412,-0.13552816
2010-06-18 00:00:00+00,SHORT,3539,0.020610727020803774,-0.03220559,-0.1272705
2010-06-21 00:00:00+00,SHORT,427,0.0,-0.018253855,-0.19937356
2010-06-21 00:00:00+00,SHORT,2776,0.7303762219549192,-0.028789477,-0.14214724
2010-06-21 00:00:00+00,SHORT,3013,0.0,-0.003934628,-0.14354962
2010-06-22 00:00:00+00,SHORT,3013,0.0,-0.029451042,-0.13946828
2010-06-23 00:00:00+00,SHORT,2066,0.0,-0.00930102,-0.13032874
2010-06-23 00:00:00+00,SHORT,3013,0.23938105013701302,-0.019220022,-0.12920542
2010-06-25 00:00:00+00,SHORT,427,0.0,-0.030848837,-0.18894358
2010-06-28 00:00:00+00,SHORT,427,0.0,-0.021415537,-0.18394233
2010-07-13 00:00:00+00,SHORT,3531,0.0,-0.0146563295,-0.17492129
2010-07-13 00:00:00+00,SHORT,1767,0.4308304172848194,-0.0012533764,-0.16696905
2010-07-14 00:00:00+00,SHORT,3531,0.0,-0.021382293,-0.1696573
2010-07-14 00:00:00+00,SHORT,1767,0.29561461502789366,-0.01382907,-0.16086477
2010-07-15 00:00:00+00,SHORT,153,0.0,-0.029587815,-0.12954819
2010-07-15 00:00:00+00,SHORT,1767,0.0,-0.028704831,-0.15650529
2010-07-26 00:00:00+00,SHORT,4172,0.34820984390777615,-0.030793237,-0.15800741
2010-07-26 00:00:00+00,SHORT,2196,0.0,-0.0105712125,-0.14279702
2010-07-27 00:00:00+00,SHORT,2993,0.4057506332273823,-0.02451993,-0.19690648
2010-08-02 00:00:00+00,SHORT,2270,1.0,-0.02673955,-0.12529832
2010-08-18 00:00:00+00,SHORT,2582,0.2658071736090336,-0.021704838,-0.14966166
2010-09-03 00:00:00+00,SHORT,517,0.0,-0.026841877,-0.17193162
2010-09-09 00:00:00+00,SHORT,1910,0.6537843576913778,-0.013067868,-0.13460538
2010-09-10 00:00:00+00,SHORT,3283,0.0,-0.022008205,-0.17611817
2010-09-10 00:00:00+00,SHORT,1910,0.6324601591727111,-0.02915006,-0.1328136
2010-09-10 00:00:00+00,SHORT,4005,0.31392223126511737,-0.030044978,-0.17915818
2010-09-13 00:00:00+00,SHORT,2272,0.1293389128419761,0.0051510786,-0.16792426
2010-09-13 00:00:00+00,SHORT,2430,0.40958595744732046,-0.027450763,-0.20801069
2010-09-13 00:00:00+00,SHORT,1927,0.45347807540177065,-0.017513514,-0.12681149
2010-09-13 00:00:00+00,SHORT,4005,0.25135559981572086,-0.029956218,-0.17383821
2010-09-24 00:00:00+00,SHORT,2567,0.0,-0.02642756,-0.15782057
2010-10-12 00:00:00+00,SHORT,643,0.0,-0.014573122,-0.13325487
2010-11-10 00:00:00+00,SHORT,3708,1.0,-0.019351166,-0.14304957
2011-03-29 00:00:00+00,SHORT,135,0.0,-0.027646307,-0.20300406
2011-03-30 00:00:00+00,SHORT,135,0.0,-0.023742449,-0.19711986
2011-03-31 00:00:00+00,SHORT,135,0.0,-0.027446758,-0.19117263
2011-03-31 00:00:00+00,SHORT,3822,0.18142855387750603,0.029932218,-0.12686083
2011-04-06 00:00:00+00,SHORT,2661,0.0,-0.012334055,-0.19005747
2011-04-08 00:00:00+00,SHORT,2534,0.7963217524754026,-0.012795199,-0.13616818
2011-04-11 00:00:00+00,SHORT,1108,0.5901474643446165,-0.016046751,-0.15597476
2011-04-12 00:00:00+00,SHORT,1108,0.48612072388765115,-0.026469173,-0.15219036
2011-04-15 00:00:00+00,SHORT,135,0.0,-0.02006828,-0.15558779
2011-04-20 00:00:00+00,SHORT,443,0.0,-0.031867303,-0.124628015
2011-04-21 00:00:00+00,SHORT,1423,0.4334908612024832,0.015062536,-0.18761456
2011-04-25 00:00:00+00,SHORT,1423,0.19628095466510137,-0.014017637,-0.17773531
2011-05-06 00:00:00+00,SHORT,2670,0.7410467104635731,-0.012873174,-0.13426688
2011-05-09 00:00:00+00,SHORT,2670,0.6303133803829046,-0.020859383,-0.12992604
2011-05-10 00:00:00+00,SHORT,2670,0.4591777794407535,-0.030181387,-0.12684624
2011-05-31 00:00:00+00,SHORT,2106,0.8009524897985921,-0.011587164,-0.123690985
2011-05-31 00:00:00+00,SHORT,2534,1.0,0.0038644592,-0.13971019
2011-06-02 00:00:00+00,SHORT,1615,0.550478473208085,-0.032296084,-0.16517355
2011-06-03 00:00:00+00,SHORT,1615,0.4040291282476801,-0.030225344,-0.15993415
2011-06-29 00:00:00+00,SHORT,413,1.0,-0.01994101,-0.15597779
2011-06-29 00:00:00+00,SHORT,3851,0.0,-0.03189127,-0.12769212
2011-06-30 00:00:00+00,SHORT,2088,1.0,-0.019302454,-0.19245678
2011-06-30 00:00:00+00,SHORT,413,0.9333333333333333,-0.028511096,-0.15357369
2011-07-01 00:00:00+00,SHORT,2088,0.9285714285714286,-0.024509288,-0.18329212
2011-07-01 00:00:00+00,SHORT,2343,1.0,-0.031192966,-0.18874304
2011-07-01 00:00:00+00,SHORT,413,0.8666666666666667,-0.01142128,-0.1494614
2011-07-01 00:00:00+00,SHORT,2536,0.7717235957967936,-0.0017756453,-0.12966973
2011-07-05 00:00:00+00,SHORT,4172,1.0,-0.016362557,-0.13111347
2011-07-05 00:00:00+00,SHORT,2196,1.0,-0.020654041,-0.16956156
2011-07-05 00:00:00+00,SHORT,413,0.8,-0.02171323,-0.14396636
2011-07-05 00:00:00+00,SHORT,2536,0.7786482075594958,-0.03007245,-0.12417371
2011-07-06 00:00:00+00,SHORT,2196,0.9166666666666666,-0.029267436,-0.16486014
2011-07-07 00:00:00+00,SHORT,2085,1.0,-0.009864426,-0.18466595
2011-07-07 00:00:00+00,SHORT,135,1.0,-0.023254298,-0.1359743
2011-07-07 00:00:00+00,SHORT,2196,0.8333333333333334,-0.015588154,-0.15904139
2011-07-07 00:00:00+00,SHORT,413,0.6666666666666667,-0.02900953,-0.1364577
2011-07-07 00:00:00+00,SHORT,3631,0.0,-0.018880045,-0.1945493
2011-07-07 00:00:00+00,SHORT,1668,1.0,-0.010134381,-0.13705994
2011-07-07 00:00:00+00,SHORT,3794,0.5622920092026685,-0.018585404,-0.13939165
2011-07-07 00:00:00+00,SHORT,3918,1.0,-0.02450099,-0.1354878
2011-07-08 00:00:00+00,SHORT,135,0.9090909090909091,-0.02695753,-0.12810759
2011-07-08 00:00:00+00,SHORT,1668,0.9090909090909091,-0.028844992,-0.13310775
2011-07-25 00:00:00+00,SHORT,1532,0.5600159636614644,-0.031316563,-0.17708044
2011-07-28 00:00:00+00,SHORT,1532,0.5669004177077037,-0.022062888,-0.15268116
2011-07-29 00:00:00+00,SHORT,1532,0.48093724384508785,-0.03135085,-0.14185272
2011-08-02 00:00:00+00,SHORT,1790,0.36089113312853616,-0.03125662,-0.1894292
2011-08-03 00:00:00+00,SHORT,1790,0.48321650177556147,-0.0017066363,-0.18358982
2011-08-29 00:00:00+00,SHORT,4122,1.0,-0.014600375,-0.13266303
2011-08-29 00:00:00+00,SHORT,535,0.0,-0.016925061,-0.1935389
2011-08-31 00:00:00+00,SHORT,13,0.6290357216087674,-0.030205855,-0.19880533
2011-08-31 00:00:00+00,SHORT,443,1.0,-0.020378647,-0.15829681
2011-08-31 00:00:00+00,SHORT,714,0.0,-0.023506619,-0.13330409
2011-08-31 00:00:00+00,SHORT,2986,1.0,-0.021692455,-0.1871426
2011-08-31 00:00:00+00,SHORT,1463,1.0,-0.03227213,-0.19599004
2011-08-31 00:00:00+00,SHORT,3743,0.4779216970790425,-0.023394274,-0.19455126
2011-08-31 00:00:00+00,SHORT,3837,0.0,-0.01990601,-0.18709782
2011-08-31 00:00:00+00,SHORT,4000,0.0,-0.025014138,-0.17283763
2011-09-01 00:00:00+00,SHORT,1306,0.03928066150369946,-0.026026685,-0.19573043
2011-09-01 00:00:00+00,SHORT,3573,1.0,-0.027913643,-0.12488535
2011-09-01 00:00:00+00,SHORT,3702,0.4308282242341855,-0.032264173,-0.14127605
2011-09-01 00:00:00+00,SHORT,2041,1.0,2.5871926E-4,-0.18442196
2011-09-07 00:00:00+00,SHORT,1396,0.19999999999999996,-0.017133903,-0.19533806
2011-09-15 00:00:00+00,SHORT,2866,0.0,-0.030759638,-0.15081178
2011-09-15 00:00:00+00,SHORT,3699,1.0,-0.031446215,-0.14237794
2011-09-16 00:00:00+00,SHORT,2050,1.0,-0.03219366,-0.18846549
2011-09-16 00:00:00+00,SHORT,2067,0.27911664996096064,-0.028229881,-0.19314933
2011-09-16 00:00:00+00,SHORT,183,1.0,-0.024204062,-0.12747672
2011-09-16 00:00:00+00,SHORT,2291,1.0,-0.027311418,-0.12845573
2011-09-16 00:00:00+00,SHORT,2327,0.36314557241306833,-0.006366142,-0.191246
2011-09-16 00:00:00+00,SHORT,2582,0.0,-0.027435193,-0.12446812
2011-09-16 00:00:00+00,SHORT,2835,1.0,-0.018748118,-0.20715223
2011-09-16 00:00:00+00,SHORT,1043,1.0,-0.028219873,-0.13571918
2011-09-16 00:00:00+00,SHORT,3098,0.0,-0.015583395,-0.16350669
2011-09-16 00:00:00+00,SHORT,1063,1.0,-0.030600518,-0.1948889
2011-09-16 00:00:00+00,SHORT,3378,1.0,-0.009907472,-0.17845452
2011-09-16 00:00:00+00,SHORT,3699,0.8333333333333334,-0.030514719,-0.13647042
2011-09-20 00:00:00+00,SHORT,3021,1.0,-0.026629968,-0.17041093
2011-09-20 00:00:00+00,SHORT,3811,0.0,-0.023582779,-0.123367734
2011-09-27 00:00:00+00,SHORT,64,0.0,-0.032297723,-0.13362576
2011-09-27 00:00:00+00,SHORT,3535,0.0,0.014246781,-0.14983599
2011-10-12 00:00:00+00,SHORT,4107,0.0,-0.02265637,-0.20318413
2011-10-12 00:00:00+00,SHORT,85,0.0,-0.0054369536,-0.19523235
2011-10-12 00:00:00+00,SHORT,836,0.7543685804784447,-0.020772824,-0.1787029
2011-10-14 00:00:00+00,SHORT,2345,0.0,-0.027432088,-0.16004165
2011-10-14 00:00:00+00,SHORT,2835,1.0,-0.031285577,-0.14785813
2011-10-14 00:00:00+00,SHORT,3596,1.0,-0.026828527,-0.14843893
2011-10-24 00:00:00+00,SHORT,3381,0.0,-0.017340885,-0.16479498
2011-10-27 00:00:00+00,SHORT,13,0.3239441321541848,-0.031597156,-0.13190405
2011-10-27 00:00:00+00,SHORT,4118,1.0,-0.002950367,-0.13901928
2011-10-27 00:00:00+00,SHORT,2088,0.47058823529411764,-0.028639842,-0.13282388
2011-10-27 00:00:00+00,SHORT,142,1.0,-0.023850875,-0.12886846
2011-10-27 00:00:00+00,SHORT,2760,1.0,0.007937171,-0.155328
2011-10-27 00:00:00+00,SHORT,1051,0.5417629447178732,0.043666754,-0.1317119
2011-10-27 00:00:00+00,SHORT,3236,0.615171046948571,-0.029084956,-0.14015713
2011-10-27 00:00:00+00,SHORT,3381,0.1575569911617792,4.6761794E-4,-0.14311522
2011-10-27 00:00:00+00,SHORT,1404,1.0,-0.0055098757,-0.1767528
2011-10-27 00:00:00+00,SHORT,3470,0.4995484643968205,-0.0097986795,-0.12633194
2011-10-27 00:00:00+00,SHORT,3677,1.0,-0.017750805,-0.12931187
2011-10-27 00:00:00+00,SHORT,1668,0.28911490727693306,0.010654495,-0.20180833
2011-10-27 00:00:00+00,SHORT,1740,0.0,-0.028861986,-0.18790038
2011-10-27 00:00:00+00,SHORT,3868,0.42741206795306846,0.0158681,-0.15462562
2011-10-27 00:00:00+00,SHORT,3947,0.7770391300470258,-0.018572738,-0.13826805
2011-10-28 00:00:00+00,SHORT,4118,0.9,-0.017543208,-0.12890293
2011-10-28 00:00:00+00,SHORT,2088,1.0,-0.026868438,-0.12973532
2011-10-28 00:00:00+00,SHORT,610,0.0,-0.010842818,-0.13234833
2011-10-28 00:00:00+00,SHORT,2661,1.0,-0.013047191,-0.16407084
2011-10-28 00:00:00+00,SHORT,3013,0.37181185073026074,-0.014987432,-0.13511778
2011-10-28 00:00:00+00,SHORT,1108,0.22119250789339898,-0.028360913,-0.17285961
2011-10-28 00:00:00+00,SHORT,3381,0.387826550707115,-0.017471246,-0.13372852
2011-10-28 00:00:00+00,SHORT,1404,0.8,-0.027460681,-0.16300477
2011-10-28 00:00:00+00,SHORT,1668,0.0,-0.020516237,-0.18516964
2011-10-28 00:00:00+00,SHORT,3868,0.8,-0.022429125,-0.142716
2011-10-28 00:00:00+00,SHORT,1832,0.4460714568455339,-0.01712057,-0.12776512
2011-10-28 00:00:00+00,SHORT,3947,0.8333333333333334,-0.030635387,-0.13128117
2011-10-28 00:00:00+00,SHORT,1910,0.45047018190449545,-0.0127660455,-0.2046575
2011-11-02 00:00:00+00,SHORT,1910,0.274327424653209,-0.030410876,-0.1842896
2011-11-03 00:00:00+00,SHORT,1108,0.05990565408714041,-0.026843553,-0.15417589
2011-11-03 00:00:00+00,SHORT,3828,0.0,-0.027512042,-0.12984708
2011-11-04 00:00:00+00,SHORT,1108,0.0,-0.026676757,-0.1462395
2011-11-08 00:00:00+00,SHORT,3187,1.0,0.043873936,-0.12901317
2011-11-08 00:00:00+00,SHORT,3216,0.4004039565673938,-0.019722687,-0.14061697
2011-12-05 00:00:00+00,SHORT,1699,0.0,-0.024747288,-0.17050019
2011-12-07 00:00:00+00,SHORT,1710,0.0,-0.02959744,-0.123117276
2011-12-12 00:00:00+00,SHORT,1396,0.5411739743696219,0.021230372,-0.13227238
2011-12-30 00:00:00+00,SHORT,3851,0.0,-0.032205977,-0.185363
2012-01-12 00:00:00+00,SHORT,2125,1.0,-0.028841462,-0.1563078
2012-05-11 00:00:00+00,SHORT,1610,0.0,-0.02525099,-0.12509613
2012-05-29 00:00:00+00,SHORT,2504,0.0,-0.032122474,-0.14804123
2012-05-31 00:00:00+00,SHORT,1396,0.7898255385996829,0.010324773,-0.16051957
2012-06-07 00:00:00+00,SHORT,2896,0.1774685757001475,-0.015456298,-0.13696255
2012-06-07 00:00:00+00,SHORT,3148,0.1558696821745745,-0.024964271,-0.1613968
2012-06-07 00:00:00+00,SHORT,1826,0.3309472622972487,-0.030391866,-0.15913595
2012-06-08 00:00:00+00,SHORT,2440,0.5270767018490837,-0.03136072,-0.16962774
2012-06-08 00:00:00+00,SHORT,2896,0.2386499781750288,-0.014283588,-0.1322374
2012-06-08 00:00:00+00,SHORT,3148,0.3462627431616493,-0.02106379,-0.1502077
2012-06-14 00:00:00+00,SHORT,2125,0.0,-0.030683108,-0.13205272
2012-06-15 00:00:00+00,SHORT,243,0.2520562928133578,0.0033416208,-0.1398301
2012-06-15 00:00:00+00,SHORT,2835,0.0,-0.028763114,-0.18953298
2012-06-15 00:00:00+00,SHORT,3236,0.0,-0.023355264,-0.17374448
2012-06-15 00:00:00+00,SHORT,3595,0.0,-0.018535301,-0.20808724
2012-06-18 00:00:00+00,SHORT,243,0.18063659912928445,-0.027891086,-0.13546479
2012-06-18 00:00:00+00,SHORT,2835,0.0,-0.018796338,-0.18565665
2012-06-18 00:00:00+00,SHORT,3595,0.0,-0.011530306,-0.20187052
2012-06-19 00:00:00+00,SHORT,2072,0.2412367426945809,-0.0158937,-0.18071713
2012-06-19 00:00:00+00,SHORT,2106,0.0,-0.021470407,-0.20282947
2012-06-19 00:00:00+00,SHORT,243,0.1314673634790601,-0.030582031,-0.13106078
2012-06-19 00:00:00+00,SHORT,988,0.7433579383025567,-0.030972455,-0.14609066
2012-06-19 00:00:00+00,SHORT,2041,0.0,7.901918E-4,-0.20192644
2012-06-20 00:00:00+00,SHORT,4112,1.0,-0.022963868,-0.12670335
2012-06-20 00:00:00+00,SHORT,2072,0.29503914285983107,-0.026382934,-0.17379712
2012-06-20 00:00:00+00,SHORT,2550,0.5401953732192301,-0.0027939328,-0.20319334
2012-06-20 00:00:00+00,SHORT,2567,0.0,-0.032299716,-0.19421738
2012-06-20 00:00:00+00,SHORT,588,0.9260846049914939,-0.025261581,-0.14410773
2012-06-20 00:00:00+00,SHORT,652,0.29367781013610744,-0.026396187,-0.14642431
2012-06-20 00:00:00+00,SHORT,2835,0.484446463526089,-0.0045387633,-0.17004395
2012-06-20 00:00:00+00,SHORT,988,0.6155650775330721,-0.029842615,-0.14088237
2012-06-20 00:00:00+00,SHORT,3114,0.32439796814262545,-0.02230061,-0.13982913
2012-06-20 00:00:00+00,SHORT,3233,0.0,-0.020210434,-0.12967642
2012-06-20 00:00:00+00,SHORT,3851,0.7819542891429674,0.0018623612,-0.12396274
2012-06-20 00:00:00+00,SHORT,3947,0.7486047810867489,-0.0071950736,-0.15316124
2012-06-20 00:00:00+00,SHORT,2041,0.0,-0.02304231,-0.19563799
2012-06-27 00:00:00+00,SHORT,2569,0.0,-0.02187055,-0.16279306
2012-06-29 00:00:00+00,SHORT,2835,0.0,-0.03167217,-0.14604752
2012-07-02 00:00:00+00,SHORT,3897,0.44580224524921336,-5.8612175E-4,-0.13472213
2012-07-03 00:00:00+00,SHORT,2425,0.0,-0.008618864,-0.1279011
2012-07-03 00:00:00+00,SHORT,2536,0.3221448660514305,-0.0045501143,-0.14996794
2012-07-03 00:00:00+00,SHORT,2550,0.3221312875492119,-0.016243404,-0.14299114
2012-07-03 00:00:00+00,SHORT,2567,0.28113146657497284,0.019576723,-0.14791775
2012-07-03 00:00:00+00,SHORT,845,0.0,-0.013457181,-0.14859883
2012-07-03 00:00:00+00,SHORT,3098,0.0,-0.016104724,-0.14821632
2012-07-03 00:00:00+00,SHORT,1051,0.5588768281581722,-0.01722285,-0.1548128
2012-07-03 00:00:00+00,SHORT,3694,1.0,-0.011463375,-0.14462169
2012-07-03 00:00:00+00,SHORT,3897,0.8,-0.0085046105,-0.1273792
2012-07-03 00:00:00+00,SHORT,3994,1.0,-0.0024323165,-0.12640753
2012-07-03 00:00:00+00,SHORT,1966,1.0,-0.0112940045,-0.12595409
2012-07-03 00:00:00+00,SHORT,1967,0.0,-0.017788557,-0.14419737
2012-07-05 00:00:00+00,SHORT,2421,0.0,-0.026733149,-0.15435784
2012-07-05 00:00:00+00,SHORT,2425,0.0,-0.028861962,-0.124742046
2012-07-05 00:00:00+00,SHORT,2567,0.22034506932856973,-0.018301174,-0.13653868
2012-07-05 00:00:00+00,SHORT,631,0.047515107522369524,-0.032351494,-0.14910929
2012-07-05 00:00:00+00,SHORT,2716,0.0,-0.029003838,-0.19159031
2012-07-05 00:00:00+00,SHORT,2835,0.4477172209773875,-0.032356538,-0.12794016
2012-07-05 00:00:00+00,SHORT,845,0.15503637499453599,-0.028134525,-0.14373794
2012-07-05 00:00:00+00,SHORT,988,0.0,-0.027661312,-0.1296859
2012-07-05 00:00:00+00,SHORT,1195,0.0,-0.023757387,-0.1990676
2012-07-05 00:00:00+00,SHORT,3378,1.0,-0.01638431,-0.13884014
2012-07-05 00:00:00+00,SHORT,1790,0.0,-0.003978403,-0.17499398
2012-07-06 00:00:00+00,SHORT,157,0.7611679114565879,-0.0045957146,-0.15421952
2012-07-06 00:00:00+00,SHORT,3378,0.9,-0.026491424,-0.13611081
2012-07-06 00:00:00+00,SHORT,1790,0.0,-0.021024322,-0.16818298
2012-07-13 00:00:00+00,SHORT,3098,0.0,-0.017961612,-0.13090429
2012-07-19 00:00:00+00,SHORT,9,0.43735988224566896,-0.027764188,-0.12471859
2012-07-19 00:00:00+00,SHORT,1072,0.22857045998437261,-0.014556417,-0.19887342
2012-07-19 00:00:00+00,SHORT,1396,0.6748785220257433,-0.025679551,-0.15005207
2012-07-19 00:00:00+00,SHORT,1423,0.6395393898091568,-0.021278035,-0.18499237
2012-07-30 00:00:00+00,SHORT,2107,0.0,-0.022833327,-0.17554978
2012-07-30 00:00:00+00,SHORT,3782,1.0,-0.0317335,-0.14015576
2012-08-07 00:00:00+00,SHORT,2469,0.0,-0.024422202,-0.1925852
2012-08-16 00:00:00+00,SHORT,3649,0.9,-0.015237804,-0.20477888
2012-08-17 00:00:00+00,SHORT,3649,0.85,-0.032105334,-0.19290696
2012-08-20 00:00:00+00,SHORT,2440,0.0,-0.024112081,-0.12519762
2012-08-22 00:00:00+00,SHORT,643,0.0,-0.031906478,-0.14091899
2012-08-22 00:00:00+00,SHORT,3862,0.0,-0.028345231,-0.16116463
2012-08-23 00:00:00+00,SHORT,3862,0.13384666245448423,-0.03229903,-0.15749735
2012-08-29 00:00:00+00,SHORT,3378,0.0,4.1935686E-4,-0.15450212
2012-09-14 00:00:00+00,SHORT,817,0.5340239876341415,-0.030089129,-0.18132429
2012-09-14 00:00:00+00,SHORT,3793,1.0,-0.02230639,-0.12640381
2012-09-17 00:00:00+00,SHORT,3793,0.8134075694719133,-0.031972054,-0.12389169
