time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,normalized_6m_df004,ma_cloud_diff_8_50_df007
2017-10-10 00:00:00+00,LONG,397,0.0,-0.16958867,0.27118644,-0.056542374
2017-10-10 00:00:00+00,LONG,3052,0.0,-0.13124561,0.33333334,-0.03170792
2017-10-10 00:00:00+00,LONG,1453,0.0,-0.3951891,0.47826087,-0.11135012
2017-10-10 00:00:00+00,LONG,3895,0.0,-0.19622795,0.42222223,-0.037891302
2017-10-11 00:00:00+00,LONG,397,0.0,-0.62802374,0.27118644,-0.05739386
2017-10-11 00:00:00+00,LONG,1453,0.0,-0.48259684,0.47826087,-0.112356246
2017-10-12 00:00:00+00,LONG,2659,1.0,-0.4755824,0.64444447,-0.048915047
2017-10-13 00:00:00+00,LONG,2659,0.98,-0.2748279,0.62222224,-0.046826713
2017-10-13 00:00:00+00,LONG,3895,0.23719105725064465,-0.50222313,0.33333334,-0.06902698
2017-10-16 00:00:00+00,LONG,2659,0.96,-0.13797449,0.64444447,-0.045506794
2017-10-16 00:00:00+00,LONG,1828,0.0,-0.11765616,0.68421054,-0.042492334
2017-10-16 00:00:00+00,LONG,3895,0.3011567113405476,-0.5300179,0.31111112,-0.080871776
2017-10-17 00:00:00+00,LONG,1828,0.0,-0.089038365,0.64912283,-0.040533256
2017-10-17 00:00:00+00,LONG,3895,0.1489664279169455,-0.38552037,0.33333334,-0.08726615
2017-10-18 00:00:00+00,LONG,1828,0.0,-0.114567146,0.6666667,-0.037697207
2017-10-18 00:00:00+00,LONG,3895,0.18341355767479103,-0.3883151,0.31111112,-0.095029876
2017-10-19 00:00:00+00,LONG,2297,0.30300002902985695,-0.47168356,0.42105263,-0.055015933
2017-10-19 00:00:00+00,LONG,1828,0.0,-0.587487,0.61403507,-0.0406204
2017-10-19 00:00:00+00,LONG,3895,0.16612332183575104,-0.22071967,0.35555556,-0.09822769
2017-10-20 00:00:00+00,LONG,2297,0.19636514450882844,-0.13393648,0.5614035,-0.054311305
2017-10-20 00:00:00+00,LONG,1828,0.0,-0.41270062,0.64912283,-0.04428591
2017-10-20 00:00:00+00,LONG,3895,0.08427592082736206,-0.20811959,0.35555556,-0.099232756
2017-10-20 00:00:00+00,LONG,1897,0.3843725350342563,-0.4173037,0.6,-0.070228085
2017-10-23 00:00:00+00,LONG,2297,0.2303253793240987,-0.22563256,0.57894737,-0.05795161
2017-10-23 00:00:00+00,LONG,1828,0.0,-0.2592338,0.64912283,-0.04612753
2017-10-23 00:00:00+00,LONG,3895,0.14844524888087637,-0.20920607,0.35555556,-0.09839196
2017-10-23 00:00:00+00,LONG,1897,0.3572138665247719,-0.30842996,0.6666667,-0.072375126
2017-10-24 00:00:00+00,LONG,3310,0.5609488834415759,-0.17217341,0.14583333,-0.03842313
2017-10-24 00:00:00+00,LONG,1828,0.0,-0.32263768,0.64912283,-0.046055816
2017-10-24 00:00:00+00,LONG,3895,0.15772741299036874,-0.13121282,0.37777779,-0.08722987
2017-10-25 00:00:00+00,LONG,2085,0.3746470885840733,-0.46876815,0.4347826,-0.052671745
2017-10-25 00:00:00+00,LONG,3310,0.5996713363714046,-0.4892898,0.14583333,-0.040361367
2017-10-25 00:00:00+00,LONG,1828,0.0,-0.39108783,0.64912283,-0.0481322
2017-10-25 00:00:00+00,LONG,3895,0.1804280622381492,-0.091603875,0.4,-0.08266071
2017-10-25 00:00:00+00,LONG,4049,0.0,-0.6194299,0.55,-0.05032057
2017-10-26 00:00:00+00,LONG,2085,0.33888088527054466,-0.15212284,0.5588235,-0.056081742
2017-10-26 00:00:00+00,LONG,3310,0.5493540684420647,-0.18562843,0.16666667,-0.039769687
2017-10-26 00:00:00+00,LONG,1828,0.0,-0.23958488,0.75,-0.048967205
2017-10-27 00:00:00+00,LONG,2085,0.32931722380888967,-0.15264556,0.20289855,-0.058907676
2017-10-27 00:00:00+00,LONG,2125,0.0,-0.64339286,0.16129032,-0.06530809
2017-10-27 00:00:00+00,LONG,3310,0.5697142901927623,-0.38439772,0.14583333,-0.040438015
2017-10-27 00:00:00+00,LONG,1828,0.0,-0.27367985,0.71929824,-0.047886178
2017-10-27 00:00:00+00,LONG,4049,0.0,-0.20572113,0.6,-0.052777078
2017-10-30 00:00:00+00,LONG,2085,0.341507208456063,-0.28439575,0.20289855,-0.06270055
2017-10-30 00:00:00+00,LONG,2125,0.0,-0.5255214,0.15625,-0.07089552
2017-10-30 00:00:00+00,LONG,2127,0.0,-0.578189,0.30769232,-0.034192473
2017-10-30 00:00:00+00,LONG,3310,0.5056061101415062,-0.15292636,0.14583333,-0.03975664
2017-10-30 00:00:00+00,LONG,1828,0.0,-0.3580342,0.75438595,-0.049843505
2017-10-30 00:00:00+00,LONG,4072,1.0,-0.63260525,0.7567568,-0.06284263
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,-0.3254846,0.2173913,-0.06567261
2017-10-31 00:00:00+00,LONG,2125,0.0,-0.46545258,0.16666667,-0.07967349
2017-10-31 00:00:00+00,LONG,1356,0.9583333333333334,-0.43833184,0.5645161,-0.035575464
2017-10-31 00:00:00+00,LONG,3486,0.11796521112116534,-0.5961749,0.5942029,-0.09034127
2017-10-31 00:00:00+00,LONG,3693,0.9649122807017544,-0.45000914,0.53333336,-0.03734759
2017-10-31 00:00:00+00,LONG,1828,0.0,-0.30475944,0.75438595,-0.04498866
2017-10-31 00:00:00+00,LONG,4049,0.0,-0.08312628,0.75,-0.051221333
2017-10-31 00:00:00+00,LONG,4072,0.9565217391304348,-0.32034668,0.75,-0.06847179
2017-10-31 00:00:00+00,LONG,4073,0.9,-0.08714516,0.20967741,-0.11589121
2017-11-01 00:00:00+00,LONG,2085,0.30137798700707413,-0.30931672,0.23188406,-0.069211945
2017-11-01 00:00:00+00,LONG,2088,0.3867520343352704,-0.51219237,0.18181819,-0.037037537
2017-11-01 00:00:00+00,LONG,2125,0.0,-0.42005152,0.1875,-0.08407406
2017-11-01 00:00:00+00,LONG,712,0.24492099353882915,-0.4722467,0.29411766,-0.101102054
2017-11-01 00:00:00+00,LONG,799,0.46875630116958905,-0.6456827,0.36666667,-0.03393412
2017-11-01 00:00:00+00,LONG,1356,0.9166666666666666,-0.55360794,0.59016395,-0.04615528
2017-11-01 00:00:00+00,LONG,3470,0.3029180945730152,-0.63481146,0.13636364,-0.0336046
2017-11-01 00:00:00+00,LONG,3486,0.128194183374405,-0.421339,0.6086956,-0.0966254
2017-11-01 00:00:00+00,LONG,3693,0.9473684210526316,-0.1993693,0.5625,-0.043909818
2017-11-01 00:00:00+00,LONG,1828,0.054054054054053946,-0.4478739,0.75,-0.04344757
2017-11-01 00:00:00+00,LONG,4072,0.6718926154552336,-0.11609914,0.7222222,-0.067474715
2017-11-02 00:00:00+00,LONG,2085,0.76,-0.3472181,0.24637681,-0.07349526
2017-11-02 00:00:00+00,LONG,2088,0.3593945876410888,-0.25308022,0.18181819,-0.0354543
2017-11-02 00:00:00+00,LONG,2125,0.0,-0.5046976,0.15625,-0.08750922
2017-11-02 00:00:00+00,LONG,2751,0.0,-0.41705763,0.41935483,-0.032781783
2017-11-02 00:00:00+00,LONG,712,0.23413006770163886,-0.33882624,0.20588236,-0.103813335
2017-11-02 00:00:00+00,LONG,799,0.3383538659068264,-0.3500361,0.45555556,-0.038711444
2017-11-02 00:00:00+00,LONG,1356,0.875,-0.6457519,0.58064514,-0.058633264
2017-11-02 00:00:00+00,LONG,3470,0.2871059134843089,-0.49111128,0.13636364,-0.03647461
2017-11-02 00:00:00+00,LONG,3486,0.0,-0.3843553,0.6666667,-0.10316855
2017-11-02 00:00:00+00,LONG,3693,0.5642467820782476,-0.25256568,0.5625,-0.051802043
2017-11-02 00:00:00+00,LONG,1828,0.027027027027026973,-0.1401368,0.75438595,-0.04341295
2017-11-02 00:00:00+00,LONG,3895,0.1653474576883445,-0.102199234,0.44444445,-0.06161172
2017-11-02 00:00:00+00,LONG,4072,0.7247513497409525,-0.09795844,0.7567568,-0.06871002
2017-11-03 00:00:00+00,LONG,2085,0.3162843900851891,-0.3646417,0.2173913,-0.0789865
2017-11-03 00:00:00+00,LONG,2088,0.34101834015564303,-0.12677467,0.18181819,-0.033738192
2017-11-03 00:00:00+00,LONG,2125,0.0,-0.37299776,0.15625,-0.08810293
2017-11-03 00:00:00+00,LONG,2751,0.06317667774812499,-0.23108764,0.37704918,-0.0319688
2017-11-03 00:00:00+00,LONG,712,0.26957548245985374,-0.34400648,0.2647059,-0.10650134
2017-11-03 00:00:00+00,LONG,799,0.3805170051031625,-0.38587174,0.47777778,-0.043822832
2017-11-03 00:00:00+00,LONG,1356,0.8333333333333334,-0.60374063,0.60655737,-0.0700186
2017-11-03 00:00:00+00,LONG,3470,0.17010637747455784,-0.4777456,0.09090909,-0.038487997
2017-11-03 00:00:00+00,LONG,3486,0.0,-0.63857967,0.68115944,-0.10936418
2017-11-03 00:00:00+00,LONG,3693,0.9122807017543859,-0.40072215,0.53125,-0.06292771
2017-11-03 00:00:00+00,LONG,3822,0.18046600024947304,-0.4873433,0.33333334,-0.084602565
2017-11-03 00:00:00+00,LONG,1828,0.0,-0.3503491,0.75438595,-0.04452349
2017-11-03 00:00:00+00,LONG,1838,1.0,-0.36175466,0.3,-0.036106363
2017-11-03 00:00:00+00,LONG,3895,0.278593599507584,-0.1628593,0.46666667,-0.05957616
2017-11-03 00:00:00+00,LONG,4073,0.75,-0.09761644,0.21311475,-0.10954108
2017-11-06 00:00:00+00,LONG,2085,0.17375592964024952,-0.25098103,0.23188406,-0.07622667
2017-11-06 00:00:00+00,LONG,2125,0.0,-0.23673616,0.28125,-0.085358806
2017-11-06 00:00:00+00,LONG,2582,0.23238629843927722,-0.38075706,0.5952381,-0.042722784
2017-11-06 00:00:00+00,LONG,712,0.0,-0.107104145,0.38235295,-0.10670771
2017-11-06 00:00:00+00,LONG,773,1.0,-0.50150514,0.36363637,-0.06119317
2017-11-06 00:00:00+00,LONG,799,0.26785975033195164,-0.2652919,0.46666667,-0.046861984
2017-11-06 00:00:00+00,LONG,3486,0.0,-0.5817172,0.7246377,-0.111282215
2017-11-06 00:00:00+00,LONG,3646,1.0,-0.6164479,0.4054054,-0.08780385
2017-11-06 00:00:00+00,LONG,3693,0.46010147991775074,-0.2679645,0.625,-0.068165205
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,-0.4584603,0.13333334,-0.09051362
2017-11-06 00:00:00+00,LONG,1838,0.9782608695652174,-0.43367216,0.3,-0.03981979
2017-11-06 00:00:00+00,LONG,3895,0.22573528496692222,-0.06487867,0.46666667,-0.0585848
2017-11-06 00:00:00+00,LONG,4073,0.7,-0.12982093,0.19354838,-0.11164318
2017-11-07 00:00:00+00,LONG,2085,0.20253287324937405,-0.4349628,0.23188406,-0.07581664
2017-11-07 00:00:00+00,LONG,2175,0.034482758620689724,-0.4210811,0.5857143,-0.03320078
2017-11-07 00:00:00+00,LONG,2582,0.25946267606356843,-0.3487426,0.55813956,-0.0578938
2017-11-07 00:00:00+00,LONG,2665,0.0,-0.5064957,0.65,-0.062865786
2017-11-07 00:00:00+00,LONG,773,0.9833333333333333,-0.33948332,0.36363637,-0.06407422
2017-11-07 00:00:00+00,LONG,799,0.27367453313490026,-0.3115109,0.4888889,-0.051008835
2017-11-07 00:00:00+00,LONG,1011,0.9545454545454546,-0.5068902,0.14516129,-0.10589893
2017-11-07 00:00:00+00,LONG,1356,0.75,-0.5416649,0.62903225,-0.066092476
2017-11-07 00:00:00+00,LONG,3646,0.9545454545454546,-0.4806801,0.4054054,-0.08745984
2017-11-07 00:00:00+00,LONG,3693,0.8771929824561404,-0.38555962,0.65625,-0.06168692
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,-0.6304589,0.21621622,-0.048637934
2017-11-07 00:00:00+00,LONG,3822,0.13526599762420166,-0.39693648,0.17777778,-0.095690444
2017-11-07 00:00:00+00,LONG,1838,0.9565217391304348,-0.5251707,0.3,-0.047701884
2017-11-07 00:00:00+00,LONG,3895,0.1650476250253958,-0.30570143,0.4888889,-0.059187807
2017-11-08 00:00:00+00,LONG,2095,0.572735249897413,-0.4747948,0.7285714,-0.10446012
2017-11-08 00:00:00+00,LONG,2175,0.017241379310344862,-0.38840678,0.5857143,-0.03908872
2017-11-08 00:00:00+00,LONG,2582,0.30168447082569505,-0.3092124,0.61904764,-0.07555104
2017-11-08 00:00:00+00,LONG,2665,0.0,-0.35379854,0.65,-0.06426495
2017-11-08 00:00:00+00,LONG,773,0.7441846904099263,-0.19732401,0.36363637,-0.06436451
2017-11-08 00:00:00+00,LONG,799,0.2702088934287262,-0.28893033,0.46666667,-0.04721681
2017-11-08 00:00:00+00,LONG,1011,0.9090909090909091,-0.48469675,0.114754096,-0.10424276
2017-11-08 00:00:00+00,LONG,3486,0.06987997398378339,-0.60153824,0.68115944,-0.11399524
2017-11-08 00:00:00+00,LONG,1453,0.46758725234475107,-0.20538886,0.3857143,-0.1038406
2017-11-08 00:00:00+00,LONG,3607,1.0,-0.40810964,0.12222222,-0.032054167
2017-11-08 00:00:00+00,LONG,3693,0.0,-0.20268929,0.7419355,-0.053341135
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,-0.48678395,0.21621622,-0.06004972
2017-11-08 00:00:00+00,LONG,3822,0.15574265518225677,-0.31253982,0.17777778,-0.099400505
2017-11-08 00:00:00+00,LONG,1838,0.3075498357106201,-0.11359505,0.31428573,-0.04970647
2017-11-08 00:00:00+00,LONG,3895,0.22108871584028877,-0.3115511,0.46666667,-0.05956175
2017-11-09 00:00:00+00,LONG,2095,0.42923471061243224,-0.25870386,0.73913044,-0.10262608
2017-11-09 00:00:00+00,LONG,2582,0.167152229474951,-0.21322955,0.70731705,-0.088509314
2017-11-09 00:00:00+00,LONG,2665,0.0,-0.21698989,0.65,-0.06587089
2017-11-09 00:00:00+00,LONG,773,0.95,-0.25133544,0.36363637,-0.0642901
2017-11-09 00:00:00+00,LONG,2830,1.0,-0.3595951,0.2972973,-0.08101542
2017-11-09 00:00:00+00,LONG,799,0.2071605912983777,-0.27039063,0.5222222,-0.04181433
2017-11-09 00:00:00+00,LONG,1011,0.8636363636363636,-0.37993842,0.12903225,-0.101588234
2017-11-09 00:00:00+00,LONG,1144,1.0,-0.468304,0.47826087,-0.07800396
2017-11-09 00:00:00+00,LONG,3486,0.036332459930369015,-0.6093557,0.6956522,-0.110707
2017-11-09 00:00:00+00,LONG,1453,0.31194250998811107,-0.4299299,0.46376812,-0.10123377
2017-11-09 00:00:00+00,LONG,3607,0.9811320754716981,-0.5824819,0.12222222,-0.03503622
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,-0.48861688,0.21621622,-0.06480646
2017-11-09 00:00:00+00,LONG,3822,0.13245275872980392,-0.33408603,0.17777778,-0.102974445
2017-11-09 00:00:00+00,LONG,1838,0.2282935008449836,-0.20550694,0.36231884,-0.048180986
2017-11-09 00:00:00+00,LONG,4061,1.0,-0.13356192,0.3043478,-0.09086478
2017-11-10 00:00:00+00,LONG,2085,0.025124549126604456,-0.067877285,0.23188406,-0.06960739
2017-11-10 00:00:00+00,LONG,2095,0.39927123381807317,-0.1271062,0.7285714,-0.099644125
2017-11-10 00:00:00+00,LONG,93,0.27458397833531595,-0.41399592,0.5833333,-0.051554658
2017-11-10 00:00:00+00,LONG,522,0.9661016949152542,-0.46137226,0.11111111,-0.041410908
2017-11-10 00:00:00+00,LONG,2582,0.12981366552795404,-0.258475,0.7209302,-0.09916734
2017-11-10 00:00:00+00,LONG,2665,0.0,-0.34257546,0.65,-0.066199146
2017-11-10 00:00:00+00,LONG,2776,0.9830508474576272,-0.5272836,0.5483871,-0.080167614
2017-11-10 00:00:00+00,LONG,773,0.5145384134353277,-0.07064078,0.36363637,-0.063259535
2017-11-10 00:00:00+00,LONG,2830,0.9722222222222222,-0.14044619,0.2972973,-0.07916488
2017-11-10 00:00:00+00,LONG,1144,0.0,-0.44065896,0.47142857,-0.083503015
2017-11-10 00:00:00+00,LONG,3486,0.0,-0.16439459,0.7536232,-0.10489214
2017-11-10 00:00:00+00,LONG,1453,0.48397243447359334,-0.27547762,0.45714286,-0.09760446
2017-11-10 00:00:00+00,LONG,1463,0.3890935511097271,-0.64373636,0.27083334,-0.05743954
2017-11-10 00:00:00+00,LONG,3607,0.9622641509433962,-0.50265926,0.12222222,-0.036438543
2017-11-10 00:00:00+00,LONG,3763,0.3289922979670173,-0.5325065,0.24324325,-0.06844835
2017-11-10 00:00:00+00,LONG,3822,0.10554923085607924,-0.27778214,0.17777778,-0.11059195
2017-11-10 00:00:00+00,LONG,1838,0.35924104378550803,-0.21974678,0.34285715,-0.04530084
2017-11-10 00:00:00+00,LONG,4061,0.22715660864257603,-0.12558907,0.22857143,-0.10318388
2017-11-13 00:00:00+00,LONG,4112,0.2467695225717511,-0.24726492,0.12280702,-0.07390577
2017-11-13 00:00:00+00,LONG,2095,0.49429129740655114,-0.1723665,0.21428572,-0.099954836
2017-11-13 00:00:00+00,LONG,2327,1.0,-0.46868378,0.17391305,-0.032651737
2017-11-13 00:00:00+00,LONG,368,0.1868794655946742,-0.20605071,0.5,-0.057131555
2017-11-13 00:00:00+00,LONG,444,0.682111710740804,-0.17143767,0.37142858,-0.08163331
2017-11-13 00:00:00+00,LONG,522,0.9491525423728814,-0.34938532,0.11111111,-0.052878153
2017-11-13 00:00:00+00,LONG,2582,0.14302681794068867,-0.12465333,0.76744187,-0.1054033
2017-11-13 00:00:00+00,LONG,2665,0.0,-0.14866835,0.65,-0.06597741
2017-11-13 00:00:00+00,LONG,2776,0.7465084042939117,-0.552999,0.516129,-0.08243001
2017-11-13 00:00:00+00,LONG,2938,0.0,-0.09103534,0.3043478,-0.112721674
2017-11-13 00:00:00+00,LONG,1144,0.9661016949152542,-0.37669712,0.45714286,-0.085263774
2017-11-13 00:00:00+00,LONG,1453,0.9491525423728814,-0.23252133,0.44285715,-0.09496613
2017-11-13 00:00:00+00,LONG,1463,0.387424379689687,-0.56992656,0.27083334,-0.071017034
2017-11-13 00:00:00+00,LONG,3607,0.9433962264150944,-0.44465792,0.13483146,-0.037875295
2017-11-13 00:00:00+00,LONG,3763,0.41882983585548045,-0.37350318,0.24324325,-0.072862774
2017-11-13 00:00:00+00,LONG,3895,0.14174619983379125,-0.1801469,0.46666667,-0.06047477
2017-11-13 00:00:00+00,LONG,1916,1.0,-0.5878188,0.3548387,-0.046709962
2017-11-14 00:00:00+00,LONG,4112,0.9821428571428571,-0.33147326,0.15789473,-0.07160172
2017-11-14 00:00:00+00,LONG,444,0.9814814814814815,-0.18450026,0.37142858,-0.08281536
2017-11-14 00:00:00+00,LONG,522,0.9322033898305084,-0.46753314,0.11111111,-0.06447906
2017-11-14 00:00:00+00,LONG,2582,0.15930635664461915,-0.19410877,0.76744187,-0.095626675
2017-11-14 00:00:00+00,LONG,2776,0.9491525423728814,-0.5466841,0.516129,-0.084136896
2017-11-14 00:00:00+00,LONG,2938,0.0,-0.30547306,0.3043478,-0.109099366
2017-11-14 00:00:00+00,LONG,1144,0.9491525423728814,-0.29405448,0.45714286,-0.08620624
2017-11-14 00:00:00+00,LONG,1463,0.3475485234712245,-0.6249652,0.27083334,-0.07098789
2017-11-14 00:00:00+00,LONG,3607,0.9245283018867925,-0.13835771,0.14444445,-0.039357703
2017-11-14 00:00:00+00,LONG,1631,0.27549589614144665,-0.5421134,0.704918,-0.08990935
2017-11-14 00:00:00+00,LONG,3742,1.0,-0.2088801,0.53333336,-0.041326866
2017-11-14 00:00:00+00,LONG,3763,0.3441449446200002,-0.38762194,0.22222222,-0.07431085
2017-11-14 00:00:00+00,LONG,1719,0.0,-0.50141877,0.4857143,-0.085127845
2017-11-14 00:00:00+00,LONG,3822,0.02120806430041904,-0.30988035,0.17777778,-0.105012044
2017-11-14 00:00:00+00,LONG,3895,0.11183658194747957,-0.12671447,0.44444445,-0.060542207
2017-11-14 00:00:00+00,LONG,1916,0.9545454545454546,-0.57765746,0.39344263,-0.04776621
2017-11-14 00:00:00+00,LONG,4061,0.13382477412114285,-0.08792556,0.51428574,-0.11588362
2017-11-15 00:00:00+00,LONG,4107,0.0,-0.53445697,0.24444444,-0.05982388
2017-11-15 00:00:00+00,LONG,4112,0.14852560735369738,-0.19248378,0.14035088,-0.068910666
2017-11-15 00:00:00+00,LONG,2095,0.48613377259185686,-0.09682244,0.21428572,-0.09242111
2017-11-15 00:00:00+00,LONG,2211,0.1768263454842399,-0.31169096,0.10810811,-0.065657176
2017-11-15 00:00:00+00,LONG,433,0.5018573621632536,-0.28978676,0.2888889,-0.08847214
2017-11-15 00:00:00+00,LONG,444,0.5938361303542135,-0.2819249,0.3857143,-0.08583233
2017-11-15 00:00:00+00,LONG,475,0.0,-0.5688781,0.18888889,-0.04409623
2017-11-15 00:00:00+00,LONG,522,0.9152542372881356,-0.4417161,0.11111111,-0.07458016
2017-11-15 00:00:00+00,LONG,2582,0.17387164034961786,-0.17318805,0.76744187,-0.08458813
2017-11-15 00:00:00+00,LONG,2665,0.0,-0.10814499,0.65,-0.05948573
2017-11-15 00:00:00+00,LONG,2776,0.9322033898305084,-0.3567471,0.516129,-0.08400623
2017-11-15 00:00:00+00,LONG,773,0.6553144023116106,-0.22302932,0.45454547,-0.056987148
2017-11-15 00:00:00+00,LONG,2830,0.8888888888888888,-0.07093415,0.27027026,-0.07088707
2017-11-15 00:00:00+00,LONG,2938,0.0,-0.3824474,0.26086956,-0.107451074
2017-11-15 00:00:00+00,LONG,974,0.4756323154399605,-0.259684,0.54347825,-0.03739345
2017-11-15 00:00:00+00,LONG,3142,0.36274120768314055,-0.5871556,0.27906978,-0.044486355
2017-11-15 00:00:00+00,LONG,1144,0.9322033898305084,-0.071907446,0.45714286,-0.08698217
2017-11-15 00:00:00+00,LONG,1288,1.0,-0.42782658,0.7297297,-0.037474934
2017-11-15 00:00:00+00,LONG,1306,1.0,-0.23709492,0.1875,-0.100788444
2017-11-15 00:00:00+00,LONG,3473,0.26966638055055814,-0.21783276,0.7118644,-0.062517405
2017-11-15 00:00:00+00,LONG,3486,0.0,-0.20506638,0.7246377,-0.09539847
2017-11-15 00:00:00+00,LONG,3502,0.0,-0.3705225,0.5135135,-0.099861346
2017-11-15 00:00:00+00,LONG,1463,0.29163254554501317,-0.64403385,0.27083334,-0.07223697
2017-11-15 00:00:00+00,LONG,3607,0.9056603773584906,-0.070413485,0.15555556,-0.040286183
2017-11-15 00:00:00+00,LONG,1631,0.2697618199545001,-0.39479592,0.7258065,-0.08995296
2017-11-15 00:00:00+00,LONG,3763,0.345666302358972,-0.35987198,0.24324325,-0.07671025
2017-11-15 00:00:00+00,LONG,1719,0.0,-0.4916889,0.47142857,-0.085862294
2017-11-15 00:00:00+00,LONG,3822,0.0,-0.14004403,0.17777778,-0.10136253
2017-11-15 00:00:00+00,LONG,3895,0.09918769409115145,-0.2527381,0.46666667,-0.059271798
2017-11-15 00:00:00+00,LONG,1879,1.0,-0.5766553,0.7708333,-0.051829778
2017-11-15 00:00:00+00,LONG,1916,0.9090909090909091,-0.32652473,0.38709676,-0.050347194
2017-11-16 00:00:00+00,LONG,4107,0.0,-0.09165597,0.22222222,-0.059552312
2017-11-16 00:00:00+00,LONG,2211,0.9824561403508771,-0.4469809,0.13513513,-0.06705305
2017-11-16 00:00:00+00,LONG,2213,0.27265917294867853,-0.4346929,0.10810811,-0.068582796
2017-11-16 00:00:00+00,LONG,433,0.5154002368115315,-0.110872656,0.30337077,-0.089656994
2017-11-16 00:00:00+00,LONG,522,0.8983050847457628,-0.41966245,0.11111111,-0.084970385
2017-11-16 00:00:00+00,LONG,2776,0.9152542372881356,-0.101467334,0.48387095,-0.08071719
2017-11-16 00:00:00+00,LONG,817,0.9803921568627451,-0.077037334,0.12903225,-0.113552794
2017-11-16 00:00:00+00,LONG,2938,0.0,-0.36799407,0.26086956,-0.106367186
2017-11-16 00:00:00+00,LONG,974,0.0,-0.24523313,0.65217394,-0.039360035
2017-11-16 00:00:00+00,LONG,3142,0.5039106306489276,-0.44882417,0.30232558,-0.053030368
2017-11-16 00:00:00+00,LONG,1288,0.9814814814814815,-0.09480939,0.7297297,-0.03981784
2017-11-16 00:00:00+00,LONG,1306,0.975609756097561,-0.17713763,0.1875,-0.1044478
2017-11-16 00:00:00+00,LONG,3473,0.4157477433971268,-0.087453894,0.7288136,-0.06310905
2017-11-16 00:00:00+00,LONG,3502,0.0,-0.3512384,0.3783784,-0.116114885
2017-11-16 00:00:00+00,LONG,1631,0.30476376869091026,-0.19006398,0.7258065,-0.086918935
2017-11-16 00:00:00+00,LONG,3742,0.5963925034585233,-0.11455058,0.53333336,-0.037015013
2017-11-16 00:00:00+00,LONG,1719,0.0,-0.26599273,0.45714286,-0.08522379
2017-11-16 00:00:00+00,LONG,3885,0.9818181818181818,-0.40241158,0.5116279,-0.07803549
2017-11-16 00:00:00+00,LONG,1879,0.9814814814814815,-0.44775116,0.7291667,-0.06060573
2017-11-17 00:00:00+00,LONG,2211,0.9649122807017544,-0.11091919,0.13513513,-0.067170024
2017-11-17 00:00:00+00,LONG,2213,0.9642857142857143,-0.13855535,0.10810811,-0.069411375
2017-11-17 00:00:00+00,LONG,522,0.8813559322033898,-0.33482456,0.11111111,-0.07723802
2017-11-17 00:00:00+00,LONG,638,0.07862735844640631,-0.34317237,0.76666665,-0.034004968
2017-11-17 00:00:00+00,LONG,838,0.9622641509433962,-0.53227997,0.41935483,-0.04433317
2017-11-17 00:00:00+00,LONG,2936,0.10397054611529816,-0.5661503,0.3043478,-0.033584557
2017-11-17 00:00:00+00,LONG,974,0.37097021945217257,-0.23186605,0.65217394,-0.043458797
2017-11-17 00:00:00+00,LONG,3142,0.22089620168097024,-0.44611165,0.30232558,-0.051170494
2017-11-17 00:00:00+00,LONG,1260,0.32811281082323185,-0.59847784,0.19565217,-0.042741533
2017-11-17 00:00:00+00,LONG,1288,0.9622641509433962,-0.40220344,0.7297297,-0.041957233
2017-11-17 00:00:00+00,LONG,1306,0.9411764705882353,-0.51215047,0.1875,-0.10793908
2017-11-17 00:00:00+00,LONG,3466,0.9824561403508771,-0.13359416,0.24324325,-0.032814056
2017-11-17 00:00:00+00,LONG,1631,0.20628838927294152,-0.14340991,0.7258065,-0.08521789
2017-11-17 00:00:00+00,LONG,1667,0.9636363636363636,-0.2261161,0.55714285,-0.0341924
2017-11-17 00:00:00+00,LONG,3885,0.9636363636363636,-0.4263845,0.5116279,-0.080229476
2017-11-20 00:00:00+00,LONG,2211,0.11901890594334137,-0.08216038,0.16216215,-0.06390831
2017-11-20 00:00:00+00,LONG,2213,0.2187715195774696,-0.06393371,0.10810811,-0.06618409
2017-11-20 00:00:00+00,LONG,195,0.18171320030362162,-0.17670883,0.6451613,-0.055367157
2017-11-20 00:00:00+00,LONG,253,0.11382610922025198,-0.24663799,0.27118644,-0.032778867
2017-11-20 00:00:00+00,LONG,475,0.0,-0.63495743,0.15555556,-0.056087505
2017-11-20 00:00:00+00,LONG,2527,0.19495024106838393,-0.38807726,0.12903225,-0.101950616
2017-11-20 00:00:00+00,LONG,522,0.6889305155588831,-0.33864874,0.11111111,-0.06983366
2017-11-20 00:00:00+00,LONG,817,0.9411764705882353,-0.06898891,0.12903225,-0.10751142
2017-11-20 00:00:00+00,LONG,838,0.9649122807017544,-0.0878235,0.41935483,-0.044095494
2017-11-20 00:00:00+00,LONG,2936,0.23493675876380207,-0.33476925,0.32608697,-0.038520783
2017-11-20 00:00:00+00,LONG,974,0.0,-0.23915087,0.6304348,-0.046857692
2017-11-20 00:00:00+00,LONG,3142,0.20902339447929952,-0.34667614,0.30232558,-0.0522938
