time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,skew_weighted_10_df037,ma_cloud_diff_8_50_df007,volume_spike_10_df057,ev_ebitda_sector_relative_df085
2022-03-15 00:00:00+00,LONG,52,0.7916666666666667,1.0,0.11271035,-0.08836357,0.06728277,-0.0276
2022-03-15 00:00:00+00,LONG,2105,0.0,1.0,-0.1921244,-0.10330217,0.07886649,0.1163
2022-03-15 00:00:00+00,LONG,2327,0.7391304347826086,1.0,0.034120493,-0.086913794,-0.013751302,0.5017
2022-03-15 00:00:00+00,LONG,2742,0.0,1.0,-0.030530145,-0.09809146,0.19400187,-0.0465
2022-03-15 00:00:00+00,LONG,2815,0.8529411764705882,1.0,0.061141763,-0.08857355,0.20058064,0.7746
2022-03-16 00:00:00+00,LONG,394,0.0,1.0,-0.349019,-0.08236942,-0.06302358,0.1857
2022-03-16 00:00:00+00,LONG,440,0.0,1.0,0.06916704,-0.12215927,0.45454675,0.0479
2022-03-16 00:00:00+00,LONG,3040,0.0,1.0,-0.40516952,-0.09255684,0.16087842,-0.0563
2022-03-16 00:00:00+00,LONG,3330,0.0,1.0,0.12062933,-0.11008523,0.5776083,-0.0157
2022-03-16 00:00:00+00,LONG,3868,0.0,1.0,0.11414549,-0.11584817,0.20450997,0.0036
2022-03-16 00:00:00+00,LONG,1846,0.0,1.0,-0.14289506,-0.09006744,0.11650961,0.2137
2022-03-16 00:00:00+00,LONG,4020,0.0,1.0,0.0056557553,-0.08481042,-0.07796957,0.0197
2022-03-16 00:00:00+00,LONG,2014,0.0,1.0,0.0039824406,-0.11850776,0.41075784,0.0418
2022-03-17 00:00:00+00,LONG,2105,0.0,1.0,0.024237115,-0.08890263,0.038655538,0.1168
2022-03-17 00:00:00+00,LONG,2760,0.1401647787615094,1.0,-0.027777499,-0.12569648,0.58174247,0.1887
2022-03-17 00:00:00+00,LONG,3040,0.3642582547225343,1.0,-0.41655275,-0.09185899,0.46770367,-0.0561
2022-03-17 00:00:00+00,LONG,1922,0.8372093023255813,1.0,0.003154997,-0.088634595,0.065365925,-0.0386
2022-03-18 00:00:00+00,LONG,3040,0.0,1.0,-0.2936739,-0.09157843,0.37037554,-0.0563
2022-03-21 00:00:00+00,LONG,663,0.35656290674612845,1.0,-0.22250311,-0.08254773,0.029228676,-0.0653
2022-03-22 00:00:00+00,LONG,2137,0.8695652173913043,1.0,-0.05284036,-0.08815639,0.062487185,-0.0694
2022-03-23 00:00:00+00,LONG,2072,0.0,1.0,0.02394705,-0.08115532,0.017159596,0.0251
2022-03-23 00:00:00+00,LONG,2137,0.851063829787234,1.0,-0.19866556,-0.08191388,0.10229919,-0.0687
2022-03-28 00:00:00+00,LONG,3640,0.0,1.0,0.06649446,-0.10432098,0.24055168,0.0205
2022-03-29 00:00:00+00,LONG,3640,0.0,1.0,0.09693541,-0.10120814,0.1997207,0.0207
2022-04-05 00:00:00+00,LONG,4249,0.0,1.0,-0.15751432,-0.08070863,0.0112138875,0.0213
2022-04-07 00:00:00+00,LONG,3640,0.0,1.0,-0.12276003,-0.097003035,0.045790084,0.0272
2022-04-19 00:00:00+00,LONG,4219,0.0,1.0,-0.10025547,-0.09027629,-0.06269657,1.0849
2022-04-19 00:00:00+00,LONG,535,0.0,1.0,-0.08411954,-0.11837064,0.29870957,0.0395
2022-04-22 00:00:00+00,LONG,1967,0.0,1.0,0.05035508,-0.08008271,0.219462,0.3199
2022-04-26 00:00:00+00,LONG,535,0.0,1.0,0.05457641,-0.086745605,0.06709438,0.0421
2022-04-26 00:00:00+00,LONG,3897,0.0,1.0,-0.4387189,-0.11279008,0.63462454,-4.0E-4
2022-04-27 00:00:00+00,LONG,3897,0.0,1.0,-0.1878315,-0.114349276,0.044866737,-4.0E-4
2022-04-29 00:00:00+00,LONG,3897,0.0,1.0,-0.042445123,-0.10555368,0.42314866,-4.0E-4
2022-05-09 00:00:00+00,LONG,253,0.0,1.0,-0.28473097,-0.11974817,0.1687396,-0.0156
2022-05-09 00:00:00+00,LONG,3594,0.0,1.0,-0.14131187,-0.10281208,0.38893437,0.1498
2022-05-09 00:00:00+00,LONG,2041,0.0,1.0,-0.63661873,-0.098816015,0.555112,0.001
2022-05-10 00:00:00+00,LONG,253,0.0,1.0,-0.032505117,-0.11928525,0.038373858,-0.0159
2022-05-10 00:00:00+00,LONG,2381,0.0,1.0,-0.053273983,-0.08203097,0.43122298,0.1756
2022-05-10 00:00:00+00,LONG,2041,0.0,1.0,-0.4521977,-0.106593914,0.35583708,0.001
2022-05-11 00:00:00+00,LONG,523,0.0,1.0,0.15164956,-0.08785676,0.41791922,0.8941
2022-05-11 00:00:00+00,LONG,602,0.0,1.0,-0.35593712,-0.09121209,0.5038908,0.0106
2022-05-11 00:00:00+00,LONG,3594,0.0,1.0,0.095523976,-0.09173093,0.21451277,0.2508
2022-05-11 00:00:00+00,LONG,2041,0.0,1.0,-0.25874868,-0.11026642,0.4772684,0.0014
2022-05-12 00:00:00+00,LONG,13,1.0,1.0,-0.36371112,-0.10003318,0.39874834,0.0033
2022-05-12 00:00:00+00,LONG,253,0.0,1.0,-0.03581975,-0.10985663,0.322244,-0.0391
2022-05-12 00:00:00+00,LONG,498,0.0,1.0,-0.50294864,-0.092977576,-0.04317892,0.0499
2022-05-12 00:00:00+00,LONG,523,0.0,1.0,0.014185224,-0.08505102,0.10442976,0.8844
2022-05-12 00:00:00+00,LONG,1615,0.0,1.0,-0.43687707,-0.089331076,0.21921182,0.0191
2022-05-12 00:00:00+00,LONG,2041,0.0,1.0,-0.12507607,-0.107657984,0.44240972,0.0014
2022-05-13 00:00:00+00,LONG,13,0.14814219272606186,1.0,-0.12935516,-0.10316409,0.09457587,0.0033
2022-05-13 00:00:00+00,LONG,562,0.0,1.0,-0.07370415,-0.084856726,0.05075835,0.2239
2022-05-13 00:00:00+00,LONG,3130,0.9523809523809523,1.0,-0.11528575,-0.08475794,0.48014784,0.2509
2022-05-13 00:00:00+00,LONG,3236,0.0,1.0,-0.4809498,-0.11225771,0.051248357,0.0309
2022-05-13 00:00:00+00,LONG,2041,0.0,1.0,0.068228066,-0.10521911,0.19711529,0.0014
2022-05-16 00:00:00+00,LONG,498,0.0,1.0,-0.3068028,-0.1059411,-0.022745933,0.0487
2022-05-17 00:00:00+00,LONG,2107,0.033982725949454326,1.0,-0.21130127,-0.124452785,0.101129346,0.3421
2022-05-17 00:00:00+00,LONG,498,0.0,1.0,-0.1469673,-0.10463653,0.24724184,0.0472
2022-05-17 00:00:00+00,LONG,562,0.0,1.0,0.0047750794,-0.08370007,0.15265147,0.2299
2022-05-17 00:00:00+00,LONG,3130,0.8571428571428572,1.0,-0.19741605,-0.10249023,0.26481736,0.2589
2022-05-17 00:00:00+00,LONG,3236,0.0,1.0,-0.13954413,-0.11488739,0.13121738,0.0312
2022-05-18 00:00:00+00,LONG,2107,0.08055792968038662,1.0,-0.3935078,-0.12563927,-0.011863653,0.3395
2022-05-18 00:00:00+00,LONG,562,0.0,1.0,-0.32840592,-0.083747156,-0.037709534,0.2263
2022-05-18 00:00:00+00,LONG,2950,0.0,1.0,-0.26449788,-0.08656389,-0.010309278,0.8117
2022-05-19 00:00:00+00,LONG,2107,0.04583590998598203,1.0,-0.13817006,-0.12065398,0.12188077,0.3372
2022-05-19 00:00:00+00,LONG,960,0.0,1.0,-0.21887416,-0.09213379,-0.042287216,0.2698
2022-05-19 00:00:00+00,LONG,3708,0.0,1.0,-0.3479297,-0.0894581,-0.036268946,0.1571
2022-05-20 00:00:00+00,LONG,960,0.0,1.0,-0.10404266,-0.09206732,0.025126621,0.2742
2022-05-20 00:00:00+00,LONG,3130,0.7142857142857143,1.0,-0.16152333,-0.10178328,-0.019451613,0.2561
2022-05-20 00:00:00+00,LONG,1260,0.0,1.0,-0.34062505,-0.09257592,-0.043345254,0.1623
2022-05-24 00:00:00+00,LONG,4192,0.0,1.0,0.03751146,-0.10472054,0.3292943,-0.0675
2022-05-24 00:00:00+00,LONG,1260,0.0,1.0,0.036825005,-0.08528706,0.009647921,0.1527
2022-05-25 00:00:00+00,LONG,472,0.967741935483871,1.0,-0.0785613,-0.09038406,-0.07969559,0.0019
2022-05-26 00:00:00+00,LONG,472,0.0,1.0,0.0018214522,-0.09000321,0.7054285,0.0014
2022-05-27 00:00:00+00,LONG,472,0.9032258064516129,1.0,-0.3043304,-0.09630718,0.11528347,0.0016
2022-05-31 00:00:00+00,LONG,843,0.0733168437644363,1.0,0.13409051,-0.12163025,0.107400455,0.1983
2022-06-01 00:00:00+00,LONG,4197,0.0,1.0,0.022075618,-0.10126553,0.23112437,0.2249
2022-06-01 00:00:00+00,LONG,843,0.06301800141547993,1.0,0.16245434,-0.112309,-0.028075544,0.1987
2022-06-16 00:00:00+00,LONG,1790,0.0,1.0,-0.020567069,-0.103152856,0.071957,-0.0524
2022-06-22 00:00:00+00,LONG,3539,0.9411764705882353,1.0,-0.40720308,-0.086036585,0.050790437,0.044
2022-06-23 00:00:00+00,LONG,237,0.4530898082275255,1.0,-0.0621973,-0.10257039,0.5071744,0.0661
2022-06-23 00:00:00+00,LONG,2397,0.0,1.0,-0.22714084,-0.11772366,0.3414548,0.0584
2022-06-23 00:00:00+00,LONG,3100,0.0,1.0,-0.19029097,-0.116614066,0.04191947,0.1477
2022-06-23 00:00:00+00,LONG,3539,0.9215686274509804,1.0,-0.08960641,-0.08194176,0.28512904,0.0445
2022-06-24 00:00:00+00,LONG,3100,0.0,1.0,0.116678104,-0.1056572,0.59770745,0.1438
2022-06-24 00:00:00+00,LONG,1299,0.08564517851852421,1.0,-0.031808157,-0.095607564,0.64919186,0.1428
2022-06-27 00:00:00+00,LONG,2072,0.0,1.0,-0.07836774,-0.11918244,0.29297417,0.065
2022-06-27 00:00:00+00,LONG,2132,0.0,1.0,-0.14254382,-0.0980228,0.47424638,-0.0612
2022-06-27 00:00:00+00,LONG,192,0.9019607843137255,1.0,-0.14027818,-0.08684607,0.2634858,0.2525
2022-06-27 00:00:00+00,LONG,370,0.0,1.0,0.1627726,-0.09216486,0.2946729,0.1939
2022-06-27 00:00:00+00,LONG,2728,0.0,1.0,-0.16900295,-0.100217946,0.18441346,0.0692
2022-06-27 00:00:00+00,LONG,918,0.0,1.0,0.13655047,-0.09471461,0.13516913,0.1733
2022-06-27 00:00:00+00,LONG,1299,0.0,1.0,0.101526566,-0.08447869,0.011672883,0.1435
2022-06-27 00:00:00+00,LONG,1992,0.8823529411764706,1.0,-0.08292123,-0.08640656,0.24235624,0.1214
2022-06-28 00:00:00+00,LONG,2430,0.0,1.0,0.11802378,-0.085577,0.68673,0.4294
2022-06-28 00:00:00+00,LONG,678,0.0,1.0,-0.058648236,-0.08584025,0.16436635,0.1746
2022-06-28 00:00:00+00,LONG,2986,0.0,1.0,-0.044271965,-0.08317047,0.053396452,0.4957
2022-06-28 00:00:00+00,LONG,3049,0.0,1.0,-0.095599614,-0.08878279,-0.019116662,0.1692
2022-06-28 00:00:00+00,LONG,3187,0.30070092941029225,1.0,0.10121239,-0.09547576,0.18988612,0.0171
2022-06-28 00:00:00+00,LONG,3286,0.7897999284862672,1.0,-0.11927488,-0.09825527,-0.07445112,0.0617
2022-06-28 00:00:00+00,LONG,3855,0.32965412053647797,1.0,0.019839505,-0.08594541,0.00791182,0.1813
2022-06-29 00:00:00+00,LONG,2072,0.7120304568214801,1.0,0.14310232,-0.106304415,0.08850596,0.0656
2022-06-29 00:00:00+00,LONG,401,0.5485936176564254,1.0,-0.24047141,-0.08970516,0.24144427,0.1314
2022-06-29 00:00:00+00,LONG,881,0.0,1.0,-0.01640617,-0.110625274,0.18727884,-0.0024
2022-06-29 00:00:00+00,LONG,3187,0.3356918573601966,1.0,0.024769928,-0.08353394,0.14904526,0.0172
2022-06-30 00:00:00+00,LONG,3430,0.0,1.0,-0.116953835,-0.12353731,-0.020130644,0.2677
2022-06-30 00:00:00+00,LONG,1514,0.0,1.0,-0.0039008302,-0.11615208,0.32050753,0.1607
2022-07-01 00:00:00+00,LONG,401,0.598872574970059,1.0,0.011079056,-0.08237663,0.2154227,0.1809
2022-07-05 00:00:00+00,LONG,4189,0.0,1.0,-0.014327523,-0.10604844,0.09356923,0.0
2022-07-05 00:00:00+00,LONG,2305,1.0,1.0,-0.2710464,-0.094791554,0.5003628,0.0989
2022-07-05 00:00:00+00,LONG,2742,0.0,1.0,-0.1711329,-0.097597934,0.034701664,1.0485
2022-07-05 00:00:00+00,LONG,3596,1.0,1.0,-0.51026344,-0.12496927,0.39776543,0.0568
2022-07-06 00:00:00+00,LONG,4189,0.0,1.0,-0.20759559,-0.10811697,-0.023464214,0.0
2022-07-06 00:00:00+00,LONG,2305,0.96,1.0,-0.4067504,-0.1006797,0.032162298,0.1001
2022-07-06 00:00:00+00,LONG,309,0.9705882352941176,1.0,-0.5273613,-0.10964786,0.35440385,0.2381
2022-07-06 00:00:00+00,LONG,335,1.0,1.0,-0.29805404,-0.11826704,0.19119352,1.0703
2022-07-06 00:00:00+00,LONG,2393,0.96,1.0,-0.35505414,-0.1051399,-0.042960707,0.1129
2022-07-06 00:00:00+00,LONG,374,0.0,1.0,-0.34737286,-0.1002872,0.049100827,0.1281
2022-07-06 00:00:00+00,LONG,2473,0.9830508474576272,1.0,0.13436818,-0.079990715,0.070032425,0.2201
2022-07-06 00:00:00+00,LONG,2742,0.0,1.0,-0.30570972,-0.10091224,0.09517311,1.0662
2022-07-06 00:00:00+00,LONG,3866,0.0,1.0,-0.015038044,-0.0988054,-0.07284366,-0.0735
2022-07-06 00:00:00+00,LONG,1828,0.0,1.0,-0.5268504,-0.0954414,0.05022754,0.1058
2022-07-06 00:00:00+00,LONG,4005,0.7190060197944546,1.0,0.07298997,-0.09900451,0.20822051,0.2206
2022-07-07 00:00:00+00,LONG,4189,0.0,1.0,-0.12223798,-0.10925149,-0.08031749,0.0
2022-07-07 00:00:00+00,LONG,157,0.0,1.0,0.1071957,-0.10917091,0.16168353,0.1188
2022-07-07 00:00:00+00,LONG,2305,0.0,1.0,-0.066948794,-0.107764974,0.24146958,0.1042
2022-07-07 00:00:00+00,LONG,309,0.0,1.0,-0.22094159,-0.11965015,0.6541235,0.2465
2022-07-07 00:00:00+00,LONG,2393,0.92,1.0,-0.0015280264,-0.10608751,-0.076645054,0.1155
2022-07-07 00:00:00+00,LONG,2482,0.0,1.0,-0.020733114,-0.083373785,0.1894354,0.7073
2022-07-07 00:00:00+00,LONG,2742,0.0,1.0,-0.07890872,-0.105859615,0.12535562,1.1043
2022-07-07 00:00:00+00,LONG,2835,0.9649122807017544,1.0,0.08536808,-0.09425414,0.037001222,0.0802
2022-07-07 00:00:00+00,LONG,934,0.0,1.0,0.041410368,-0.09800313,0.12241022,0.0712
2022-07-07 00:00:00+00,LONG,3594,0.0,1.0,-0.24948668,-0.09694742,0.041822545,1.114
2022-07-07 00:00:00+00,LONG,3699,0.0,1.0,0.027156914,-0.098301336,0.14656533,0.1434
2022-07-07 00:00:00+00,LONG,1828,0.0,1.0,-0.29822287,-0.10095717,0.35005897,0.1052
2022-07-08 00:00:00+00,LONG,2305,0.0,1.0,-0.05218292,-0.11545467,0.02026578,0.104
2022-07-08 00:00:00+00,LONG,2393,0.88,1.0,0.16033545,-0.106864065,0.14265211,0.1163
2022-07-08 00:00:00+00,LONG,2482,0.9210526315789473,1.0,-0.103259146,-0.08496986,-0.022177525,0.6891
2022-07-08 00:00:00+00,LONG,934,0.7294438108235904,1.0,0.13869496,-0.09645102,0.08457711,0.0725
2022-07-11 00:00:00+00,LONG,374,0.0,1.0,-0.35531875,-0.10038537,0.013207147,0.1276
2022-07-11 00:00:00+00,LONG,934,0.0,1.0,-0.15740891,-0.09332174,0.031574573,0.0751
2022-07-12 00:00:00+00,LONG,2066,0.6368266913907032,1.0,-0.504669,-0.09589189,0.15440328,0.0961
2022-07-12 00:00:00+00,LONG,2393,0.8,1.0,-0.14739628,-0.10173597,0.184503,0.1163
2022-07-12 00:00:00+00,LONG,374,0.0,1.0,-0.33905753,-0.099224836,0.6022307,0.1265
2022-07-12 00:00:00+00,LONG,2482,0.0,1.0,-0.29186106,-0.08158386,0.10445448,0.6721
2022-07-12 00:00:00+00,LONG,2731,0.7460902283015471,1.0,-0.03804695,-0.12551609,0.23839906,0.0363
2022-07-12 00:00:00+00,LONG,2742,0.0,1.0,-0.37246013,-0.11140673,0.07130251,1.0512
2022-07-12 00:00:00+00,LONG,934,0.0,1.0,-0.078086175,-0.089846425,0.4375833,0.0748
2022-07-12 00:00:00+00,LONG,1454,0.0,1.0,-0.44871742,-0.0945243,-0.016038159,0.1209
2022-07-12 00:00:00+00,LONG,1514,0.0,1.0,-0.13770974,-0.0866819,0.27119428,0.1611
2022-07-13 00:00:00+00,LONG,2066,0.6242308161962467,1.0,-0.13064685,-0.091702744,0.5017732,0.0969
2022-07-13 00:00:00+00,LONG,2088,0.0,1.0,0.16481324,-0.12185694,0.028144903,0.2456
2022-07-13 00:00:00+00,LONG,4189,0.0,1.0,-0.15763983,-0.105482005,0.03134213,0.0
2022-07-13 00:00:00+00,LONG,157,0.0,1.0,0.0983083,-0.081890956,0.37824583,0.1131
2022-07-13 00:00:00+00,LONG,2305,0.0,1.0,-0.23566024,-0.12755612,-0.016952766,0.1042
2022-07-13 00:00:00+00,LONG,374,0.0,1.0,-0.25663593,-0.09773839,0.1275394,0.1272
2022-07-13 00:00:00+00,LONG,2482,0.8421052631578947,1.0,-0.2399916,-0.0804373,0.03404891,0.6658
2022-07-13 00:00:00+00,LONG,2742,0.0,1.0,-0.20270362,-0.10784446,0.13003722,1.0621
2022-07-13 00:00:00+00,LONG,1454,0.8947368421052632,1.0,-0.38309065,-0.093363754,0.07613371,0.121
2022-07-14 00:00:00+00,LONG,2050,0.0,1.0,-0.291642,-0.0887243,0.22366543,0.0
2022-07-14 00:00:00+00,LONG,121,1.0,1.0,-0.36854264,-0.0797865,0.09555227,0.0
2022-07-14 00:00:00+00,LONG,2297,0.0,1.0,0.021579176,-0.085227095,0.18799824,0.1382
2022-07-14 00:00:00+00,LONG,2305,0.0,1.0,-0.055597886,-0.118643634,-0.054208152,0.1071
2022-07-14 00:00:00+00,LONG,374,0.0,1.0,-0.08953399,-0.09306236,0.38167137,0.1294
2022-07-14 00:00:00+00,LONG,395,0.5491899756184025,1.0,-0.20581332,-0.091453545,0.10453901,0.0
2022-07-14 00:00:00+00,LONG,638,0.19254432020861295,1.0,-0.094622165,-0.085464366,0.12758309,-1.0E-4
2022-07-14 00:00:00+00,LONG,2731,0.7365669721656071,1.0,0.14359222,-0.10465152,0.5260975,0.036
2022-07-14 00:00:00+00,LONG,2742,0.0,1.0,-0.031461943,-0.09721551,-0.054146107,1.09
2022-07-14 00:00:00+00,LONG,753,1.0,1.0,-0.48940855,-0.08856331,0.49234673,0.0386
2022-07-14 00:00:00+00,LONG,1454,0.8771929824561404,1.0,-0.29501426,-0.09136761,0.21321635,0.1221
2022-07-14 00:00:00+00,LONG,3595,0.8285714285714285,1.0,-0.09347676,-0.11885712,0.021610271,0.0366
2022-07-14 00:00:00+00,LONG,3703,0.9285714285714286,1.0,0.05416231,-0.11632149,0.325992,0.1305
2022-07-14 00:00:00+00,LONG,1828,0.0,1.0,-0.25345817,-0.10430128,-0.014258807,0.1071
2022-07-14 00:00:00+00,LONG,1832,0.0,1.0,-0.52139807,-0.11330094,0.24755386,0.1179
2022-07-14 00:00:00+00,LONG,2041,1.0,1.0,-0.506097,-0.12270958,0.085291274,0.0
2022-07-15 00:00:00+00,LONG,4189,0.6923076923076923,1.0,-0.06527353,-0.10616717,0.22992559,0.0
2022-07-15 00:00:00+00,LONG,638,0.0,1.0,0.11550659,-0.08411104,-0.073917545,-1.0E-4
2022-07-18 00:00:00+00,LONG,2050,0.0,1.0,-0.07185345,-0.081224576,0.14047603,0.0
2022-07-18 00:00:00+00,LONG,638,0.0,1.0,0.03303118,-0.08180462,0.09738399,-1.0E-4
2022-07-18 00:00:00+00,LONG,1471,0.9428571428571428,1.0,-0.6110252,-0.08827673,0.47581357,0.2758
2022-07-18 00:00:00+00,LONG,1908,0.0,1.0,0.13453725,-0.097548775,0.0509888,0.0614
2022-07-18 00:00:00+00,LONG,2041,0.9230769230769231,1.0,-0.06192232,-0.11815687,0.07021574,0.0
2022-07-19 00:00:00+00,LONG,1967,0.0,1.0,-0.038992528,-0.09172733,-0.079777226,-0.0016
2022-07-19 00:00:00+00,LONG,2041,0.0,1.0,0.14881158,-0.11520443,0.14061457,0.0
2022-07-20 00:00:00+00,LONG,3352,0.8,1.0,0.1001823,-0.087684914,0.43730372,0.1821
2022-07-21 00:00:00+00,LONG,675,0.0,1.0,0.050985195,-0.10325987,-0.018959284,0.0671
2022-07-21 00:00:00+00,LONG,1306,0.4436469656437261,1.0,0.017951073,-0.11585048,-0.035414655,0.3257
2022-07-21 00:00:00+00,LONG,2041,0.8076923076923077,1.0,0.038877923,-0.11053587,0.2683353,0.0
2022-07-22 00:00:00+00,LONG,4189,0.0,1.0,0.056001674,-0.086189285,0.079965115,0.0
2022-07-22 00:00:00+00,LONG,2725,0.8285714285714285,1.0,0.13857342,-0.12058488,0.24391821,0.1048
2022-07-22 00:00:00+00,LONG,3352,0.7647058823529411,1.0,-0.15868898,-0.08499414,0.12587744,0.1817
2022-07-22 00:00:00+00,LONG,1908,0.0,1.0,0.017610548,-0.091616124,0.24830276,0.0609
2022-07-22 00:00:00+00,LONG,1967,0.0,1.0,-0.15057461,-0.09551249,-0.01672935,-0.0016
2022-07-22 00:00:00+00,LONG,2041,0.7692307692307692,1.0,-0.11680693,-0.10637934,0.35774484,0.0
2022-07-25 00:00:00+00,LONG,1967,0.0,1.0,0.09898699,-0.0908865,0.12024605,-0.0016
2022-07-26 00:00:00+00,LONG,440,0.7419354838709677,1.0,0.079333395,-0.100972615,0.084524386,0.0
2022-07-27 00:00:00+00,LONG,2703,0.4512490331012448,1.0,-0.18824697,-0.112310074,0.1514819,0.5488
2022-07-27 00:00:00+00,LONG,3236,0.0,1.0,0.15137488,-0.10763125,0.047555994,0.0333
2022-07-27 00:00:00+00,LONG,1474,0.9111111111111111,1.0,0.102221064,-0.12062354,0.528542,-0.0294
2022-08-01 00:00:00+00,LONG,2340,0.0,1.0,0.0609256,-0.07981801,0.5032528,0.1698
2022-08-02 00:00:00+00,LONG,4118,0.0,1.0,-0.0073467633,-0.11959364,0.09431493,0.0495
2022-08-02 00:00:00+00,LONG,356,0.0,1.0,0.009978225,-0.08233085,0.489773,0.0815
2022-08-02 00:00:00+00,LONG,602,0.0,1.0,-0.32759786,-0.0840908,0.55848503,2.0E-4
2022-08-02 00:00:00+00,LONG,604,0.0,1.0,0.014677922,-0.09342967,0.60794723,1.0E-4
2022-08-02 00:00:00+00,LONG,3330,0.0,1.0,-0.30997366,-0.11436151,-0.014896791,8.0E-4
2022-08-02 00:00:00+00,LONG,3573,0.0,1.0,-0.15049605,-0.10488172,0.43540308,0.0531
2022-08-03 00:00:00+00,LONG,356,0.0,1.0,0.07948581,-0.08029912,0.6095356,0.0769
2022-08-03 00:00:00+00,LONG,739,0.0,1.0,-0.25174156,-0.10241093,0.52117616,0.1028
2022-08-03 00:00:00+00,LONG,3573,0.0,1.0,-0.09118352,-0.10288924,0.30729127,0.0509
2022-08-04 00:00:00+00,LONG,739,0.0,1.0,-0.21623023,-0.100752585,0.46072447,-0.0221
2022-08-04 00:00:00+00,LONG,3330,0.0,1.0,0.012349744,-0.107467294,0.20002624,8.0E-4
2022-08-04 00:00:00+00,LONG,3573,0.0,1.0,-0.081576735,-0.1031903,0.16990933,-0.0109
2022-08-04 00:00:00+00,LONG,3947,0.0,1.0,0.15610589,-0.11357489,0.34037593,-0.011
2022-08-05 00:00:00+00,LONG,3573,0.0,1.0,7.070126E-4,-0.10060375,0.08428932,-0.011
2022-08-08 00:00:00+00,LONG,3573,0.0,1.0,-0.06408706,-0.100871414,0.0321674,-0.0103
2022-08-08 00:00:00+00,LONG,3947,0.0,1.0,0.099398665,-0.10404761,-0.08569078,-0.0106
2022-08-22 00:00:00+00,LONG,2950,0.0,1.0,0.03830781,-0.12673335,0.5907336,0.1079
2022-09-23 00:00:00+00,LONG,1908,0.0,1.0,-0.6350852,-0.10185244,0.25,-0.0135
2022-09-28 00:00:00+00,LONG,1908,0.0,1.0,-0.2233689,-0.10733231,0.048780486,-0.0129
2022-09-29 00:00:00+00,LONG,2349,0.8888888888888888,1.0,-0.18077354,-0.10179599,0.1046427,0.8948
2022-09-30 00:00:00+00,LONG,2349,0.549581637564122,1.0,-0.22786063,-0.10497881,-0.050721522,0.8848
2022-10-03 00:00:00+00,LONG,914,0.896551724137931,1.0,-0.058731362,-0.09959535,-0.011061947,-0.0528
2022-10-03 00:00:00+00,LONG,3098,0.92,1.0,-0.3434549,-0.08856784,0.22058988,0.0204
2022-10-03 00:00:00+00,LONG,1908,0.0,1.0,-0.18500508,-0.11465451,0.27449417,-0.0196
2022-10-04 00:00:00+00,LONG,2129,0.0,1.0,-0.17349866,-0.12688501,0.013080382,0.0433
2022-10-04 00:00:00+00,LONG,881,0.0,1.0,-0.04182517,-0.107112356,0.11715119,-4.0E-4
2022-10-04 00:00:00+00,LONG,1514,0.0,1.0,-0.13207906,-0.11783872,-0.024773642,0.0284
2022-10-04 00:00:00+00,LONG,1908,0.0,1.0,0.104565255,-0.11186181,0.49791265,-0.0195
2022-10-05 00:00:00+00,LONG,2129,0.0,1.0,-0.09944072,-0.12245192,0.42031917,0.0445
2022-10-05 00:00:00+00,LONG,266,0.0,1.0,-0.08483908,-0.10113856,0.3644104,-0.0053
2022-10-05 00:00:00+00,LONG,1514,0.0,1.0,-0.0018134324,-0.11322331,0.05346458,0.0291
2022-10-06 00:00:00+00,LONG,2129,0.6149865291202465,1.0,0.010969662,-0.11388497,0.21973772,0.0446
2022-10-06 00:00:00+00,LONG,631,1.0,1.0,-0.036556598,-0.105004,-0.02636943,0.9568
2022-10-06 00:00:00+00,LONG,881,0.9655172413793104,1.0,0.07240066,-0.09116603,-0.05899177,-4.0E-4
2022-10-06 00:00:00+00,LONG,1514,0.0,1.0,0.11702511,-0.106583044,-0.053519685,0.0292
2022-10-06 00:00:00+00,LONG,1908,0.0,1.0,-0.08733259,-0.101523906,-0.0027638192,-0.0198
2022-10-07 00:00:00+00,LONG,2129,0.8983050847457628,1.0,-0.031946942,-0.10838016,0.20587236,0.0444
2022-10-07 00:00:00+00,LONG,881,0.0,1.0,0.019581115,-0.085803434,0.16263694,-4.0E-4
2022-10-07 00:00:00+00,LONG,2018,0.5959612721833086,1.0,-0.068208545,-0.111636415,-0.07914915,0.0407
2022-10-10 00:00:00+00,LONG,631,0.9565217391304348,1.0,-0.051388793,-0.10120769,0.10220235,0.9362
2022-10-10 00:00:00+00,LONG,1651,1.0,1.0,-0.22198373,-0.10793284,0.37063482,1.1145
2022-10-11 00:00:00+00,LONG,5,0.48342339576775684,1.0,0.020332139,-0.09458728,0.46415287,-0.0283
2022-10-11 00:00:00+00,LONG,631,0.9347826086956522,1.0,-0.030070554,-0.09412275,0.17517796,0.9205
2022-10-11 00:00:00+00,LONG,1651,0.9642857142857143,1.0,-0.21434578,-0.109599315,0.2379391,1.093
2022-10-11 00:00:00+00,LONG,1908,0.0,1.0,0.11460044,-0.095961176,0.17665914,-0.021
2022-10-12 00:00:00+00,LONG,5,0.4172120466156453,1.0,0.0089053605,-0.08673372,0.18462075,-0.0283
2022-10-12 00:00:00+00,LONG,631,0.9130434782608696,1.0,-0.109929636,-0.087020114,-0.03471312,0.9169
2022-10-12 00:00:00+00,LONG,739,0.8333333333333334,1.0,-0.08856473,-0.12145549,0.077830434,-0.0255
