time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.0_df055
2013-04-19 00:00:00+00,LONG,1280,0.8522112179855306,18.0,0.029493595
2013-04-19 00:00:00+00,LONG,3703,0.22620100840810484,10.0,0.027391983
2013-04-22 00:00:00+00,LONG,2770,0.0,21.0,0.021040577
2013-04-23 00:00:00+00,LONG,1462,0.5656026407611605,11.0,0.024027444
2013-05-01 00:00:00+00,LONG,2513,0.0,14.0,0.021397455
2013-05-01 00:00:00+00,LONG,845,1.0,27.0,0.022922952
2013-06-03 00:00:00+00,LONG,2431,0.5641664374073512,10.0,0.059463922
2013-06-20 00:00:00+00,LONG,2211,0.6640624956288069,11.0,0.022588216
2013-06-20 00:00:00+00,LONG,588,0.6115157897794473,11.0,0.036942426
2013-06-20 00:00:00+00,LONG,918,0.35922399888013623,14.0,0.026057899
2013-06-20 00:00:00+00,LONG,1299,0.4031007395073225,10.0,0.028373417
2013-06-21 00:00:00+00,LONG,345,1.0,15.0,0.024411408
2013-06-21 00:00:00+00,LONG,3052,0.65963206576469,17.0,0.023308577
2013-06-21 00:00:00+00,LONG,1022,0.33790450675883377,18.0,0.024216324
2013-06-21 00:00:00+00,LONG,4016,1.0,14.0,0.02191321
2013-06-24 00:00:00+00,LONG,4123,0.744150042975294,19.0,0.020321393
2013-06-24 00:00:00+00,LONG,2132,0.5910262639954589,15.0,0.025769724
2013-06-24 00:00:00+00,LONG,2226,0.1858906458434999,16.0,0.019365663
2013-06-24 00:00:00+00,LONG,253,1.0,16.0,0.019198058
2013-06-24 00:00:00+00,LONG,345,0.9767441860465116,16.0,0.019202797
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,11.0,0.026803305
2013-06-24 00:00:00+00,LONG,617,0.5878495111008045,11.0,0.023627196
2013-06-24 00:00:00+00,LONG,694,0.39028186635425843,19.0,0.02043215
2013-06-24 00:00:00+00,LONG,2747,0.911476438088782,16.0,0.036510423
2013-06-24 00:00:00+00,LONG,2751,1.0,14.0,0.025033496
2013-06-24 00:00:00+00,LONG,761,0.8825254538387485,29.0,0.024665259
2013-06-24 00:00:00+00,LONG,2910,0.30621921007392633,16.0,0.029754147
2013-06-24 00:00:00+00,LONG,2925,0.9163176604755554,12.0,0.022262724
2013-06-24 00:00:00+00,LONG,3013,0.7709163418424454,16.0,0.051735476
2013-06-24 00:00:00+00,LONG,3052,0.6324405322472668,18.0,0.02056349
2013-06-24 00:00:00+00,LONG,1022,0.29817341396636166,19.0,0.03156503
2013-06-24 00:00:00+00,LONG,1262,0.46525270238036565,17.0,0.022190835
2013-06-24 00:00:00+00,LONG,1297,0.02200519008361812,17.0,0.02388536
2013-06-24 00:00:00+00,LONG,1404,0.8124108372576293,16.0,0.024839904
2013-06-24 00:00:00+00,LONG,1474,0.35321270197862936,25.0,0.022996439
2013-06-24 00:00:00+00,LONG,1514,0.5895119224724756,16.0,0.027690342
2013-06-24 00:00:00+00,LONG,1536,0.0,22.0,0.026700882
2013-06-24 00:00:00+00,LONG,3621,1.0,12.0,0.027470605
2013-06-24 00:00:00+00,LONG,3748,0.39797989867744277,13.0,0.027033677
2013-06-24 00:00:00+00,LONG,3794,0.545864267000835,18.0,0.02045017
2013-06-24 00:00:00+00,LONG,3811,0.6153023328371854,19.0,0.027654465
2013-06-24 00:00:00+00,LONG,1770,0.7817778660342386,26.0,0.021471113
2013-06-24 00:00:00+00,LONG,3882,1.0,15.0,0.038073406
2013-06-24 00:00:00+00,LONG,3890,0.0,13.0,0.03234436
2013-06-24 00:00:00+00,LONG,2018,0.18703057019338282,17.0,0.027379747
2013-06-25 00:00:00+00,LONG,405,0.673644200671341,10.0,0.03389372
2013-06-25 00:00:00+00,LONG,708,1.0,10.0,0.01972199
2013-06-25 00:00:00+00,LONG,3013,0.6818768404809132,17.0,0.03379166
2013-06-25 00:00:00+00,LONG,1184,0.8193608360136693,17.0,0.02881755
2013-06-25 00:00:00+00,LONG,3535,0.6416365324661195,16.0,0.03235745
2013-06-25 00:00:00+00,LONG,3890,0.0,14.0,0.02168484
2013-06-26 00:00:00+00,LONG,4224,0.748229539978024,15.0,0.022057276
2013-06-26 00:00:00+00,LONG,3013,0.6760076918516026,18.0,0.026592074
2013-06-26 00:00:00+00,LONG,1244,0.0,16.0,0.04840054
2013-06-27 00:00:00+00,LONG,1244,0.586391101623605,17.0,0.04354919
2013-06-28 00:00:00+00,LONG,1244,0.5049587394020862,18.0,0.024680104
2013-07-10 00:00:00+00,LONG,13,0.31932760872001686,13.0,0.028402619
2013-08-20 00:00:00+00,LONG,243,0.41325540036020364,29.0,0.023582984
2013-09-04 00:00:00+00,LONG,3310,0.44558863884327216,11.0,0.059466034
2013-09-05 00:00:00+00,LONG,3310,0.395313489462593,12.0,0.037388768
2013-09-06 00:00:00+00,LONG,3310,0.0,13.0,0.020362528
2013-10-02 00:00:00+00,LONG,427,0.6895485902309592,26.0,0.038683835
2013-10-03 00:00:00+00,LONG,427,0.5892232209388593,27.0,0.02300671
2013-10-17 00:00:00+00,LONG,1896,0.4831076669016022,12.0,0.020813245
2013-10-18 00:00:00+00,LONG,1896,0.49183907687613965,13.0,0.021029219
2013-10-21 00:00:00+00,LONG,1896,0.4739953276951373,14.0,0.020386862
2013-11-07 00:00:00+00,LONG,2720,0.09320155834396959,18.0,0.020195393
2013-12-03 00:00:00+00,LONG,1534,0.9772727272727273,28.0,0.05544802
2013-12-04 00:00:00+00,LONG,1534,0.9545454545454546,29.0,0.019229371
2013-12-05 00:00:00+00,LONG,1185,1.0,12.0,0.032603104
2013-12-18 00:00:00+00,LONG,2107,0.0,14.0,0.023877261
2013-12-19 00:00:00+00,LONG,2107,0.0,15.0,0.019696759
2013-12-30 00:00:00+00,LONG,2582,1.0,12.0,0.052478295
2013-12-31 00:00:00+00,LONG,2582,0.9545454545454546,13.0,0.03035485
2014-01-27 00:00:00+00,LONG,2261,0.0,14.0,0.048646234
2014-01-27 00:00:00+00,LONG,2548,0.0,13.0,0.025485203
2014-01-27 00:00:00+00,LONG,906,1.0,14.0,0.045431327
2014-01-28 00:00:00+00,LONG,2261,0.0,15.0,0.02216403
2014-02-03 00:00:00+00,LONG,2105,0.40934331856708156,12.0,0.036119755
2014-02-03 00:00:00+00,LONG,602,1.0,11.0,0.03845623
2014-02-03 00:00:00+00,LONG,1742,0.46345814035380317,10.0,0.035745397
2014-02-04 00:00:00+00,LONG,602,0.962962962962963,12.0,0.018442454
2014-02-04 00:00:00+00,LONG,2731,0.4147939921520155,14.0,0.024895793
2014-02-04 00:00:00+00,LONG,2764,0.49523705747152974,18.0,0.04120678
2014-02-04 00:00:00+00,LONG,2765,0.42976495632833955,15.0,0.029006016
2014-02-04 00:00:00+00,LONG,2866,0.6262616919004722,13.0,0.039754435
2014-02-04 00:00:00+00,LONG,2972,0.6158193664305285,13.0,0.028102042
2014-02-04 00:00:00+00,LONG,2983,0.7232485424885644,21.0,0.027151115
2014-02-04 00:00:00+00,LONG,3595,0.4016613115893074,12.0,0.03171382
2014-02-05 00:00:00+00,LONG,2499,1.0,17.0,0.03313774
2014-02-05 00:00:00+00,LONG,2866,0.7191296944363863,14.0,0.027415736
2014-02-05 00:00:00+00,LONG,3244,0.3433940398399111,16.0,0.029724976
2014-02-05 00:00:00+00,LONG,3782,0.0,13.0,0.032961853
2014-02-07 00:00:00+00,LONG,799,0.5812866777099813,19.0,0.029805446
2014-02-10 00:00:00+00,LONG,799,0.5622427386722536,20.0,0.02147739
2014-03-13 00:00:00+00,LONG,2297,1.0,10.0,0.018856501
2014-04-01 00:00:00+00,LONG,2221,0.1798403674161428,26.0,0.03310877
2014-04-02 00:00:00+00,LONG,2221,0.1556958910626445,27.0,0.02957731
2014-04-11 00:00:00+00,LONG,4031,0.8778553194468731,27.0,0.025533019
2014-04-15 00:00:00+00,LONG,1652,0.4087457502232718,12.0,0.05365772
2014-04-15 00:00:00+00,LONG,1919,0.72719046004524,21.0,0.02321246
2014-04-15 00:00:00+00,LONG,1960,0.42137023698569087,19.0,0.049784854
2014-04-22 00:00:00+00,LONG,88,0.674240203284373,18.0,0.031729043
2014-04-28 00:00:00+00,LONG,3699,0.5892933666392163,10.0,0.049613606
2014-04-28 00:00:00+00,LONG,3862,0.0,11.0,0.03765271
2014-04-29 00:00:00+00,LONG,3699,0.5480852413327298,11.0,0.025951674
2014-05-02 00:00:00+00,LONG,937,0.6501756057796185,14.0,0.051641867
2014-05-05 00:00:00+00,LONG,937,0.6111835749797404,15.0,0.033555534
2014-05-06 00:00:00+00,LONG,937,0.5958849172941898,16.0,0.027397234
2014-05-07 00:00:00+00,LONG,761,0.18260709605920525,18.0,0.02628026
2014-05-08 00:00:00+00,LONG,761,0.18523566036328806,19.0,0.020619404
2014-05-08 00:00:00+00,LONG,3078,1.0,27.0,0.044765923
2014-05-09 00:00:00+00,LONG,188,0.5405602124664415,16.0,0.018534482
2014-05-09 00:00:00+00,LONG,3053,0.0,22.0,0.03375078
2014-05-13 00:00:00+00,LONG,3683,0.3223981579311168,10.0,0.019116998
2014-05-15 00:00:00+00,LONG,3837,0.8013109204018807,20.0,0.031056453
2014-05-29 00:00:00+00,LONG,356,0.0,12.0,0.03038816
2014-07-23 00:00:00+00,LONG,2085,0.0,23.0,0.049346168
2014-07-30 00:00:00+00,LONG,2248,0.0,16.0,0.021492634
2014-07-31 00:00:00+00,LONG,2248,0.0,17.0,0.030408842
2014-08-01 00:00:00+00,LONG,2099,0.0,29.0,0.022669481
2014-08-01 00:00:00+00,LONG,2230,0.8144824381946661,11.0,0.035198603
2014-08-01 00:00:00+00,LONG,192,0.5036057033362799,20.0,0.034711428
2014-08-01 00:00:00+00,LONG,2248,0.0,18.0,0.021163126
2014-08-01 00:00:00+00,LONG,2462,0.46514103505755344,23.0,0.01860031
2014-08-01 00:00:00+00,LONG,799,0.9475181294984951,29.0,0.020348066
2014-08-01 00:00:00+00,LONG,3049,0.0,29.0,0.057003558
2014-08-01 00:00:00+00,LONG,1258,0.0,13.0,0.04626798
2014-08-01 00:00:00+00,LONG,3703,0.0,11.0,0.041171446
2014-08-04 00:00:00+00,LONG,2230,0.6086175850770441,12.0,0.020430688
2014-08-04 00:00:00+00,LONG,345,0.0,12.0,0.019551279
2014-08-04 00:00:00+00,LONG,3049,0.0,30.0,0.026907489
2014-08-04 00:00:00+00,LONG,1258,0.0,14.0,0.030412022
2014-08-04 00:00:00+00,LONG,3703,0.0,12.0,0.029775623
2014-08-05 00:00:00+00,LONG,2230,0.369357434870125,13.0,0.020611195
2014-08-05 00:00:00+00,LONG,345,0.9642857142857143,13.0,0.021902412
2014-08-05 00:00:00+00,LONG,2866,0.0,26.0,0.033062857
2014-08-05 00:00:00+00,LONG,2877,0.0,10.0,0.02447927
2014-08-05 00:00:00+00,LONG,3049,0.0,31.0,0.023491567
2014-08-05 00:00:00+00,LONG,1258,0.0,15.0,0.026383067
2014-08-06 00:00:00+00,LONG,2230,0.3328869875036339,14.0,0.019507045
2014-08-06 00:00:00+00,LONG,345,0.9285714285714286,14.0,0.019047672
2014-08-06 00:00:00+00,LONG,2877,0.0,11.0,0.02345508
2014-08-06 00:00:00+00,LONG,2986,0.0,19.0,0.05157829
2014-08-06 00:00:00+00,LONG,3067,0.6873966032356731,18.0,0.021134768
2014-08-06 00:00:00+00,LONG,1308,1.0,17.0,0.032461517
2014-08-06 00:00:00+00,LONG,1333,1.0,11.0,0.019230353
2014-08-06 00:00:00+00,LONG,4088,1.0,22.0,0.03179808
2014-08-07 00:00:00+00,LONG,440,0.0,19.0,0.023826024
2014-08-07 00:00:00+00,LONG,2986,0.0,20.0,0.039109565
2014-08-07 00:00:00+00,LONG,1699,0.0,20.0,0.05350557
2014-08-07 00:00:00+00,LONG,3815,0.0,12.0,0.018610142
2014-08-08 00:00:00+00,LONG,142,0.0,13.0,0.020937568
2014-08-08 00:00:00+00,LONG,643,0.0,16.0,0.026595661
2014-08-08 00:00:00+00,LONG,1699,0.0,21.0,0.023585172
2014-08-11 00:00:00+00,LONG,4073,0.9189189189189189,18.0,0.03750392
2014-08-12 00:00:00+00,LONG,4073,0.8918918918918919,19.0,0.024509847
2014-09-29 00:00:00+00,LONG,111,0.23186147140816912,10.0,0.02408369
2014-09-30 00:00:00+00,LONG,111,0.2909913892641181,11.0,0.026322749
2014-10-10 00:00:00+00,LONG,817,0.9642857142857143,29.0,0.05042901
2014-10-13 00:00:00+00,LONG,2066,0.5954636398890853,10.0,0.03706191
2014-10-13 00:00:00+00,LONG,2106,0.0,26.0,0.037607905
2014-10-13 00:00:00+00,LONG,259,1.0,17.0,0.031758543
2014-10-13 00:00:00+00,LONG,2350,1.0,10.0,0.032864805
2014-10-13 00:00:00+00,LONG,675,0.6626911700177515,15.0,0.058465447
2014-10-13 00:00:00+00,LONG,786,1.0,12.0,0.021861153
2014-10-13 00:00:00+00,LONG,2912,0.8725911314126689,29.0,0.03231462
2014-10-13 00:00:00+00,LONG,2993,1.0,11.0,0.027252998
2014-10-13 00:00:00+00,LONG,3581,0.6217803093942226,19.0,0.027427385
2014-10-13 00:00:00+00,LONG,3773,0.7520517739015895,25.0,0.02786024
2014-10-13 00:00:00+00,LONG,3855,0.9701077576036418,21.0,0.04520794
2014-10-13 00:00:00+00,LONG,3988,0.6492404006497917,20.0,0.059288982
2014-10-14 00:00:00+00,LONG,2898,0.0,16.0,0.062402517
2014-10-15 00:00:00+00,LONG,1,0.4278359494175635,10.0,0.028268654
2014-10-15 00:00:00+00,LONG,2119,0.6868172022652695,10.0,0.04450884
2014-10-15 00:00:00+00,LONG,142,0.0,14.0,0.027573956
2014-10-15 00:00:00+00,LONG,153,0.5794999449226813,16.0,0.031683665
2014-10-15 00:00:00+00,LONG,194,0.0,11.0,0.031133184
2014-10-15 00:00:00+00,LONG,266,0.6185198038028316,24.0,0.023001177
2014-10-15 00:00:00+00,LONG,2437,1.0,20.0,0.030794509
2014-10-15 00:00:00+00,LONG,2518,1.0,10.0,0.04948834
2014-10-15 00:00:00+00,LONG,475,0.40317231523555913,23.0,0.020234505
2014-10-15 00:00:00+00,LONG,2534,0.8235775327713247,10.0,0.03210657
2014-10-15 00:00:00+00,LONG,516,0.7414994056025819,11.0,0.026421659
2014-10-15 00:00:00+00,LONG,838,0.0,10.0,0.026772715
2014-10-15 00:00:00+00,LONG,2986,1.0,17.0,0.031999618
2014-10-15 00:00:00+00,LONG,3148,0.9655172413793104,10.0,0.024490766
2014-10-15 00:00:00+00,LONG,1139,0.0,28.0,0.030030956
2014-10-15 00:00:00+00,LONG,3203,0.9845535736227721,10.0,0.033102352
2014-10-15 00:00:00+00,LONG,1258,0.0,10.0,0.018825332
2014-10-15 00:00:00+00,LONG,1262,1.0,14.0,0.02256803
2014-10-15 00:00:00+00,LONG,1306,0.22151461863262303,12.0,0.040380016
2014-10-15 00:00:00+00,LONG,1444,1.0,10.0,0.026921635
2014-10-15 00:00:00+00,LONG,1454,1.0,15.0,0.06208969
2014-10-15 00:00:00+00,LONG,1551,0.7758443682591315,15.0,0.024699511
2014-10-15 00:00:00+00,LONG,1650,1.0,20.0,0.027061084
2014-10-15 00:00:00+00,LONG,1699,0.5894869899922507,26.0,0.02597991
2014-10-15 00:00:00+00,LONG,1819,1.0,13.0,0.031235099
2014-10-15 00:00:00+00,LONG,1869,0.22338904890076622,11.0,0.060378782
2014-10-15 00:00:00+00,LONG,3918,0.0,11.0,0.026716936
2014-10-15 00:00:00+00,LONG,1919,0.4232781254726956,12.0,0.05074011
2014-10-15 00:00:00+00,LONG,4083,0.6551470831581991,22.0,0.052166026
2014-10-16 00:00:00+00,LONG,1,0.5114326256809745,11.0,0.023402913
2014-10-16 00:00:00+00,LONG,2119,0.720043970226983,11.0,0.033074334
2014-10-16 00:00:00+00,LONG,135,1.0,10.0,0.0353045
2014-10-16 00:00:00+00,LONG,194,0.7016167079584062,12.0,0.023807956
2014-10-16 00:00:00+00,LONG,200,0.9761904761904762,10.0,0.027230801
2014-10-16 00:00:00+00,LONG,2393,1.0,11.0,0.042617615
2014-10-16 00:00:00+00,LONG,2425,0.0,10.0,0.026748078
2014-10-16 00:00:00+00,LONG,2430,0.0,26.0,0.04592608
2014-10-16 00:00:00+00,LONG,457,0.665429101134024,10.0,0.039006926
2014-10-16 00:00:00+00,LONG,2835,0.9615384615384616,10.0,0.034311302
2014-10-16 00:00:00+00,LONG,3098,0.2971094492049296,10.0,0.030014522
2014-10-16 00:00:00+00,LONG,1063,0.443230749062991,11.0,0.037802856
2014-10-16 00:00:00+00,LONG,3216,0.0,10.0,0.03603166
2014-10-16 00:00:00+00,LONG,3218,1.0,12.0,0.039576255
2014-10-16 00:00:00+00,LONG,1306,0.21323655829563726,13.0,0.028765848
2014-10-16 00:00:00+00,LONG,3469,0.0,14.0,0.035061806
2014-10-16 00:00:00+00,LONG,1444,0.9814814814814815,11.0,0.022400068
2014-10-16 00:00:00+00,LONG,1447,0.6258277096843643,11.0,0.061472762
2014-10-16 00:00:00+00,LONG,1454,0.9736842105263158,16.0,0.038565207
2014-10-16 00:00:00+00,LONG,1551,0.7725188395987352,16.0,0.023619594
2014-10-16 00:00:00+00,LONG,1650,0.96,21.0,0.021183547
2014-10-16 00:00:00+00,LONG,1919,0.0,13.0,0.029203182
2014-10-16 00:00:00+00,LONG,4016,0.6619415959114275,23.0,0.035064995
2014-10-16 00:00:00+00,LONG,4083,0.6586625430606716,23.0,0.036301352
2014-10-17 00:00:00+00,LONG,135,0.9761904761904762,11.0,0.022123175
2014-10-17 00:00:00+00,LONG,2297,0.3987786268697144,13.0,0.03624514
2014-10-17 00:00:00+00,LONG,2393,0.972972972972973,12.0,0.04831184
2014-10-17 00:00:00+00,LONG,836,0.4940459510857557,11.0,0.05494371
2014-10-17 00:00:00+00,LONG,3216,0.3697996525189487,11.0,0.025645575
2014-10-17 00:00:00+00,LONG,1416,1.0,10.0,0.023014713
2014-10-17 00:00:00+00,LONG,1447,0.5274814694982785,12.0,0.0335886
2014-10-17 00:00:00+00,LONG,1454,0.9473684210526316,17.0,0.023650637
2014-10-20 00:00:00+00,LONG,2393,0.9459459459459459,13.0,0.01858237
2014-10-20 00:00:00+00,LONG,836,0.0,12.0,0.030078018
2014-10-20 00:00:00+00,LONG,1677,0.0,13.0,0.022980845
2014-10-22 00:00:00+00,LONG,2298,0.36787225102945886,17.0,0.026978778
2014-10-22 00:00:00+00,LONG,2640,0.0,20.0,0.032990247
2014-10-24 00:00:00+00,LONG,220,1.0,28.0,0.04074661
2014-10-24 00:00:00+00,LONG,1072,0.0,13.0,0.032384407
2014-10-27 00:00:00+00,LONG,220,0.962962962962963,29.0,0.02259648
2014-11-10 00:00:00+00,LONG,1,0.0,28.0,0.042675965
2014-11-11 00:00:00+00,LONG,1,0.0,29.0,0.02112239
2014-12-15 00:00:00+00,LONG,2107,0.0,10.0,0.033828285
2014-12-16 00:00:00+00,LONG,19,0.0,10.0,0.021379046
2014-12-17 00:00:00+00,LONG,4171,0.0,25.0,0.062359575
2015-01-13 00:00:00+00,LONG,1742,1.0,20.0,0.023228688
2015-01-14 00:00:00+00,LONG,3113,0.4923783109107348,26.0,0.04934902
2015-01-15 00:00:00+00,LONG,2513,0.5426520528398326,21.0,0.03882251
2015-01-15 00:00:00+00,LONG,3113,0.972972972972973,27.0,0.040968105
2015-01-16 00:00:00+00,LONG,2513,0.5406043050727827,22.0,0.019536385
2015-01-16 00:00:00+00,LONG,3918,0.42696230453107453,22.0,0.018837346
2015-01-23 00:00:00+00,LONG,2106,0.4958480565532558,27.0,0.032944195
2015-01-27 00:00:00+00,LONG,1423,0.423646559725813,10.0,0.04484435
2015-01-28 00:00:00+00,LONG,516,0.7233180476545734,12.0,0.028591454
2015-01-28 00:00:00+00,LONG,808,0.20533470169275372,11.0,0.01922452
2015-01-28 00:00:00+00,LONG,1423,0.42575591337607954,11.0,0.03815482
2015-01-28 00:00:00+00,LONG,1667,0.31738023109947044,10.0,0.020479394
2015-01-29 00:00:00+00,LONG,1081,0.31584319047727244,13.0,0.033691507
2015-01-29 00:00:00+00,LONG,1423,0.380235209058769,12.0,0.01995129
2015-01-30 00:00:00+00,LONG,1081,0.40585176777014553,14.0,0.030837042
2015-01-30 00:00:00+00,LONG,1423,0.4696721644631196,13.0,0.030180953
2015-02-02 00:00:00+00,LONG,2543,1.0,20.0,0.03386592
2015-02-03 00:00:00+00,LONG,142,0.9130434782608696,18.0,0.035169963
2015-02-03 00:00:00+00,LONG,1072,0.20049928548373427,22.0,0.03081086
2015-02-04 00:00:00+00,LONG,142,0.8695652173913043,19.0,0.032702185
2015-02-04 00:00:00+00,LONG,1072,0.2643272140309491,23.0,0.019955164
2015-03-31 00:00:00+00,LONG,2305,0.27026247485751476,13.0,0.034513917
2015-04-01 00:00:00+00,LONG,2305,0.341738799340537,14.0,0.025601542
2015-04-01 00:00:00+00,LONG,3013,0.0,18.0,0.025470827
2015-04-30 00:00:00+00,LONG,3486,0.0,31.0,0.02663141
2015-05-26 00:00:00+00,LONG,3275,0.24479526495285014,21.0,0.024615264
2015-07-08 00:00:00+00,LONG,2381,0.9705882352941176,28.0,0.036598783
2015-07-08 00:00:00+00,LONG,1552,0.0,15.0,0.027278785
2015-07-09 00:00:00+00,LONG,1552,0.0,16.0,0.018719824
2015-07-16 00:00:00+00,LONG,3430,0.0,27.0,0.04078498
2015-07-17 00:00:00+00,LONG,3430,0.0,28.0,0.018947717
2015-07-24 00:00:00+00,LONG,2125,0.0,24.0,0.048097022
2015-07-24 00:00:00+00,LONG,1888,0.0,17.0,0.018873941
2015-07-27 00:00:00+00,LONG,2125,0.0,25.0,0.033395585
2015-08-14 00:00:00+00,LONG,2720,0.0,10.0,0.048370577
2015-08-24 00:00:00+00,LONG,11,0.19597131526146522,21.0,0.058785874
2015-08-24 00:00:00+00,LONG,273,0.0,14.0,0.040516682
2015-08-24 00:00:00+00,LONG,558,1.0,18.0,0.037139393
2015-08-24 00:00:00+00,LONG,739,1.0,27.0,0.060406007
2015-08-24 00:00:00+00,LONG,842,0.3865565600762893,10.0,0.042732246
2015-08-24 00:00:00+00,LONG,898,0.0,18.0,0.024537968
2015-08-24 00:00:00+00,LONG,1377,0.4081481982057356,10.0,0.058863897
2015-08-24 00:00:00+00,LONG,1473,1.0,15.0,0.035824608
2015-08-24 00:00:00+00,LONG,3629,0.6334469189330006,15.0,0.053194754
2015-08-24 00:00:00+00,LONG,3716,0.0,18.0,0.026423136
2015-08-25 00:00:00+00,LONG,11,0.15738377863726233,22.0,0.040689126
2015-08-25 00:00:00+00,LONG,273,0.0,15.0,0.06045586
2015-08-25 00:00:00+00,LONG,2431,0.3177843443001519,16.0,0.03738903
2015-08-25 00:00:00+00,LONG,558,0.9583333333333334,19.0,0.039626736
2015-08-25 00:00:00+00,LONG,2661,0.7171819494837796,10.0,0.024816096
2015-08-25 00:00:00+00,LONG,842,0.352820329414726,11.0,0.04422796
2015-08-25 00:00:00+00,LONG,898,0.0,19.0,0.027630705
2015-08-25 00:00:00+00,LONG,1099,0.38272647064167326,10.0,0.04663088
2015-08-25 00:00:00+00,LONG,1473,0.96,16.0,0.02653462
2015-08-25 00:00:00+00,LONG,3629,0.96,16.0,0.05994027
2015-08-25 00:00:00+00,LONG,3716,0.0,19.0,0.03577493
2015-08-25 00:00:00+00,LONG,3822,0.14175506416569125,12.0,0.046872977
2015-08-25 00:00:00+00,LONG,3825,0.972972972972973,13.0,0.022487098
2015-08-26 00:00:00+00,LONG,273,0.0,16.0,0.048956364
2015-08-26 00:00:00+00,LONG,739,0.9166666666666666,29.0,0.02048129
2015-08-26 00:00:00+00,LONG,1377,0.24090360606803202,12.0,0.034448083
2015-08-26 00:00:00+00,LONG,3629,0.45118094589893054,17.0,0.0222821
2015-09-01 00:00:00+00,LONG,1631,0.0,13.0,0.029178135
2015-09-24 00:00:00+00,LONG,3868,0.0,23.0,0.029382538
2015-09-28 00:00:00+00,LONG,195,1.0,23.0,0.032240115
2015-09-28 00:00:00+00,LONG,401,1.0,19.0,0.040128775
2015-09-28 00:00:00+00,LONG,2731,0.39935834581080243,23.0,0.030333448
2015-09-28 00:00:00+00,LONG,1631,0.0,31.0,0.031294025
2015-09-29 00:00:00+00,LONG,401,0.962962962962963,20.0,0.030937044
2015-09-29 00:00:00+00,LONG,417,1.0,26.0,0.020428367
2015-09-29 00:00:00+00,LONG,2469,1.0,25.0,0.03874792
2015-09-29 00:00:00+00,LONG,3199,0.0,23.0,0.05669385
2015-09-29 00:00:00+00,LONG,3430,1.0,26.0,0.036605313
2015-09-29 00:00:00+00,LONG,3594,1.0,26.0,0.035564397
2015-10-01 00:00:00+00,LONG,2330,1.0,31.0,0.026450988
2015-10-22 00:00:00+00,LONG,3808,1.0,22.0,0.020711487
2015-11-13 00:00:00+00,LONG,443,0.0,17.0,0.03594331
2015-11-13 00:00:00+00,LONG,3861,0.0,15.0,0.035324313
2015-11-16 00:00:00+00,LONG,1453,0.40789740916958067,28.0,0.045718387
2015-11-17 00:00:00+00,LONG,1453,0.38206382598649147,29.0,0.028473591
2015-11-17 00:00:00+00,LONG,3861,0.0,17.0,0.04689898
2015-12-03 00:00:00+00,LONG,3763,0.6109461783622466,24.0,0.027327025
2015-12-11 00:00:00+00,LONG,1288,0.8636363636363636,20.0,0.021256698
2015-12-14 00:00:00+00,LONG,2381,1.0,16.0,0.04133578
2015-12-14 00:00:00+00,LONG,1288,0.8181818181818181,21.0,0.018889768
2016-01-11 00:00:00+00,LONG,3273,1.0,19.0,0.02772785
2016-01-20 00:00:00+00,LONG,4140,1.0,24.0,0.029102324
2016-01-20 00:00:00+00,LONG,2125,0.9714285714285714,25.0,0.042806532
2016-01-20 00:00:00+00,LONG,4194,1.0,26.0,0.046755597
2016-01-20 00:00:00+00,LONG,1585,1.0,27.0,0.02709024
2016-01-20 00:00:00+00,LONG,3794,1.0,10.0,0.024701022
2016-01-21 00:00:00+00,LONG,4140,0.9714285714285714,25.0,0.021308446
2016-01-21 00:00:00+00,LONG,843,0.8029111966903968,21.0,0.019430138
2016-01-21 00:00:00+00,LONG,1064,0.972972972972973,13.0,0.02391269
2016-01-21 00:00:00+00,LONG,3862,0.100911121807993,22.0,0.046713028
2016-01-28 00:00:00+00,LONG,3610,0.0,13.0,0.030931653
2016-02-08 00:00:00+00,LONG,2247,1.0,20.0,0.036598
2016-02-08 00:00:00+00,LONG,2408,1.0,21.0,0.05380912
2016-02-08 00:00:00+00,LONG,2640,0.34382825000428974,24.0,0.028410178
2016-02-08 00:00:00+00,LONG,1191,0.0,31.0,0.019146668
2016-02-08 00:00:00+00,LONG,4073,1.0,21.0,0.036031004
2016-02-09 00:00:00+00,LONG,224,1.0,18.0,0.029666862
2016-02-09 00:00:00+00,LONG,2408,0.962962962962963,22.0,0.02494567
2016-02-09 00:00:00+00,LONG,370,1.0,15.0,0.028416254
2016-02-09 00:00:00+00,LONG,714,0.3933597362992033,15.0,0.025782142
2016-02-09 00:00:00+00,LONG,2910,0.9767441860465116,22.0,0.057948742
2016-02-09 00:00:00+00,LONG,937,0.6682498158073149,15.0,0.027909009
2016-02-09 00:00:00+00,LONG,995,0.4576902242111143,14.0,0.030915584
2016-02-09 00:00:00+00,LONG,1087,1.0,18.0,0.021685079
2016-02-09 00:00:00+00,LONG,3868,1.0,22.0,0.036941677
2016-02-10 00:00:00+00,LONG,2747,0.9836065573770492,18.0,0.030384475
2016-02-10 00:00:00+00,LONG,1586,0.9736842105263158,21.0,0.046134934
2016-02-10 00:00:00+00,LONG,4000,0.0,21.0,0.062324114
2016-02-11 00:00:00+00,LONG,2497,1.0,26.0,0.03072424
2016-02-11 00:00:00+00,LONG,3021,1.0,22.0,0.0329296
