time,side,ticker_id,mv_up_composite_labels,weighted_pos_sum_60_df035,dist_lower_bb_50_2.5_df055
2008-07-16 00:00:00+00,LONG,1966,0.0,0.65007395,-0.033631753
2008-07-17 00:00:00+00,LONG,3343,0.0,0.53237927,-0.05305575
2008-07-17 00:00:00+00,LONG,1966,0.0,0.664885,-0.057373647
2008-07-18 00:00:00+00,LONG,502,0.0,0.672542,-0.05101041
2008-07-18 00:00:00+00,LONG,1966,0.0,0.6440769,-0.033258744
2008-07-21 00:00:00+00,LONG,4112,0.0,0.5931867,-0.04618657
2008-07-21 00:00:00+00,LONG,1966,0.0,0.62298185,-0.02124473
2008-07-21 00:00:00+00,LONG,1988,0.0,0.48324093,-0.05905846
2008-07-22 00:00:00+00,LONG,11,0.0,0.5494195,-0.015257327
2008-07-22 00:00:00+00,LONG,3137,1.0,0.5745363,-0.029576266
2008-07-23 00:00:00+00,LONG,11,0.0,0.5608205,-0.045602303
2008-07-23 00:00:00+00,LONG,3137,0.9642857142857143,0.5897065,-0.045970086
2008-07-24 00:00:00+00,LONG,11,0.0,0.544499,-0.008084279
2008-07-24 00:00:00+00,LONG,2896,0.0,0.6157572,-0.01715962
2008-07-24 00:00:00+00,LONG,988,0.0,0.569476,-0.05726661
2008-07-24 00:00:00+00,LONG,1966,0.0,0.6508189,-0.055992093
2008-07-24 00:00:00+00,LONG,1988,0.0,0.4930845,-0.043702498
2008-07-25 00:00:00+00,LONG,11,0.0,0.563937,-0.033764996
2008-07-25 00:00:00+00,LONG,2159,0.0,0.4931968,-0.05836155
2008-07-25 00:00:00+00,LONG,1988,0.0,0.50156844,-0.053276513
2008-07-28 00:00:00+00,LONG,11,0.0,0.5291523,0.0048407433
2008-07-28 00:00:00+00,LONG,64,0.0,0.5565332,-0.059778675
2008-07-28 00:00:00+00,LONG,3244,0.8392857142857143,0.5522289,-0.05069564
2008-07-29 00:00:00+00,LONG,11,0.0,0.54129606,-0.020602455
2008-07-30 00:00:00+00,LONG,11,0.0,0.53816843,-0.0453268
2008-07-30 00:00:00+00,LONG,3053,0.0,0.5925468,0.04794924
2008-07-31 00:00:00+00,LONG,11,0.0,0.5277251,-0.045386206
2008-07-31 00:00:00+00,LONG,3053,0.0,0.66209906,-0.03281111
2008-08-01 00:00:00+00,LONG,11,0.0,0.5277251,-0.03888281
2008-08-01 00:00:00+00,LONG,3053,0.0,0.66209906,-0.037605684
2008-08-04 00:00:00+00,LONG,11,0.0,0.5141998,-0.0269171
2008-08-05 00:00:00+00,LONG,1803,0.0,0.49545172,-0.031695273
2008-08-05 00:00:00+00,LONG,1817,0.0,0.5138414,0.01698268
2008-08-06 00:00:00+00,LONG,1803,0.0,0.5040042,-0.04074677
2008-08-06 00:00:00+00,LONG,1817,0.0,0.5542669,-0.035816044
2008-08-07 00:00:00+00,LONG,1803,0.0,0.49977788,-0.023843314
2008-08-22 00:00:00+00,LONG,1803,0.0,0.48570126,-0.056016162
2008-09-03 00:00:00+00,LONG,502,0.0,0.71152765,-0.05910966
2008-09-04 00:00:00+00,LONG,2437,0.0,0.4904785,-0.03651121
2008-09-04 00:00:00+00,LONG,3828,0.0,0.49028876,-0.049895443
2008-09-05 00:00:00+00,LONG,11,0.0,0.5443572,-0.05807984
2008-09-05 00:00:00+00,LONG,2437,0.0,0.4904785,-0.033063754
2008-09-10 00:00:00+00,LONG,3811,0.20408163265306134,0.4861892,-0.060310934
2008-09-11 00:00:00+00,LONG,4112,0.0,0.6115665,-0.032933626
2008-09-15 00:00:00+00,LONG,1324,0.0,0.65494657,-0.031055123
2008-09-15 00:00:00+00,LONG,3791,0.0,0.5180482,-0.044219032
2008-09-15 00:00:00+00,LONG,3811,0.1428571428571429,0.5053285,-0.049247485
2008-09-22 00:00:00+00,LONG,1114,0.0,0.6846787,-0.060161445
2008-09-23 00:00:00+00,LONG,1114,0.0,0.69046384,-0.053680662
2008-09-24 00:00:00+00,LONG,2659,0.0,0.5002056,-0.053583194
2008-09-24 00:00:00+00,LONG,862,0.0,0.52195567,-0.029868709
2008-09-24 00:00:00+00,LONG,1114,0.0,0.6849288,-0.03712344
2008-09-24 00:00:00+00,LONG,3684,0.0,0.7100661,-0.054866668
2008-09-25 00:00:00+00,LONG,862,0.0,0.54576045,-0.049881473
2008-09-26 00:00:00+00,LONG,862,0.0,0.5527944,-0.05572895
2008-09-29 00:00:00+00,LONG,862,0.0,0.54291517,0.0075231283
2008-09-29 00:00:00+00,LONG,2923,0.0,0.50842154,-0.059170417
2008-09-29 00:00:00+00,LONG,975,0.0,0.52841717,-0.050699092
2008-09-29 00:00:00+00,LONG,1099,0.0,0.4934245,-0.007031093
2008-09-29 00:00:00+00,LONG,1383,0.0,0.6259863,-0.019205483
2008-09-29 00:00:00+00,LONG,1667,0.0,0.60198593,-0.051861756
2008-09-30 00:00:00+00,LONG,3702,0.0,0.53228605,-0.054467477
2008-09-30 00:00:00+00,LONG,3912,0.0,0.55571705,-0.04614465
2008-10-01 00:00:00+00,LONG,975,0.0,0.5333437,-0.054374564
2008-10-01 00:00:00+00,LONG,3053,0.0,0.5751811,-0.05675443
2008-10-01 00:00:00+00,LONG,1832,0.0,0.5010718,-0.05805277
2008-10-01 00:00:00+00,LONG,3912,0.0,0.5270089,-0.05930832
2008-10-02 00:00:00+00,LONG,2504,0.0,0.6857675,-0.050758075
2008-10-02 00:00:00+00,LONG,975,0.0,0.5333437,-0.04333768
2008-10-02 00:00:00+00,LONG,3053,0.0,0.5751811,-0.056246236
2008-10-02 00:00:00+00,LONG,3702,0.0,0.51130736,-0.05320458
2008-10-02 00:00:00+00,LONG,1832,0.0,0.5010718,-0.020194568
2008-10-02 00:00:00+00,LONG,3912,0.0,0.5270089,-0.017533014
2008-10-03 00:00:00+00,LONG,2504,0.0,0.6833452,-0.032922342
2008-10-03 00:00:00+00,LONG,975,0.0,0.5203467,-0.023085067
2008-10-03 00:00:00+00,LONG,3702,0.0,0.50079155,-0.056229826
2008-10-03 00:00:00+00,LONG,1988,0.0,0.55090404,-0.039663628
2008-10-06 00:00:00+00,LONG,2504,0.0,0.6615973,-0.02311085
2008-10-06 00:00:00+00,LONG,975,0.0,0.5203467,3.7655976E-4
2008-10-06 00:00:00+00,LONG,3702,0.0,0.50079155,-0.0044925897
2008-10-07 00:00:00+00,LONG,2504,0.0,0.6615973,-0.010668001
2008-10-08 00:00:00+00,LONG,2554,0.2656888740137544,0.7120905,-0.017385205
2008-10-09 00:00:00+00,LONG,2554,0.0,0.69457406,-0.03130308
2008-10-09 00:00:00+00,LONG,2898,0.0,0.549586,0.043005627
2008-10-10 00:00:00+00,LONG,2365,0.0,0.70298576,0.033474185
2008-10-10 00:00:00+00,LONG,2554,0.0,0.70590067,-0.05330872
2008-10-10 00:00:00+00,LONG,2898,0.92,0.549586,0.038998935
2008-10-10 00:00:00+00,LONG,1631,1.0,0.54326427,-0.022213554
2008-10-13 00:00:00+00,LONG,2159,0.0,0.49635655,-0.051847246
2008-10-13 00:00:00+00,LONG,2391,0.0,0.5143707,-0.054853573
2008-10-13 00:00:00+00,LONG,2971,0.0,0.593217,-0.036544535
2008-10-13 00:00:00+00,LONG,1308,0.0,0.4954213,-0.005846201
2008-10-13 00:00:00+00,LONG,1411,0.0,0.5467388,-0.045256656
2008-10-14 00:00:00+00,LONG,2391,0.0,0.5143707,-0.038864657
2008-10-14 00:00:00+00,LONG,1308,0.0,0.4860717,-0.0046130987
2008-10-15 00:00:00+00,LONG,2159,0.0,0.48270756,-0.031698465
2008-10-15 00:00:00+00,LONG,2391,0.9,0.5081782,0.026092334
2008-10-15 00:00:00+00,LONG,2554,0.782608695652174,0.69249153,-0.008263352
2008-10-15 00:00:00+00,LONG,2971,0.0,0.60582244,-0.027486067
2008-10-15 00:00:00+00,LONG,1210,0.0,0.49834424,-0.030410822
2008-10-15 00:00:00+00,LONG,1308,0.9,0.48365527,0.037700415
2008-10-15 00:00:00+00,LONG,1411,0.0,0.53579503,0.007891719
2008-10-16 00:00:00+00,LONG,2391,0.0,0.56462824,-0.03862925
2008-10-16 00:00:00+00,LONG,1210,0.0,0.51844215,-0.052083835
2008-10-16 00:00:00+00,LONG,1308,0.8666666666666667,0.54900795,-0.04525768
2008-10-16 00:00:00+00,LONG,1411,0.0,0.55738527,-0.042826336
2008-10-17 00:00:00+00,LONG,2391,0.0,0.56462824,-0.036766455
2008-10-17 00:00:00+00,LONG,2408,0.0,0.49430236,-0.054609552
2008-10-17 00:00:00+00,LONG,1210,0.7619047619047619,0.51844215,-0.04184875
2008-10-17 00:00:00+00,LONG,1308,0.0,0.54900795,-0.045319647
2008-10-21 00:00:00+00,LONG,2979,0.0,0.515653,-0.05435512
2008-10-22 00:00:00+00,LONG,2979,0.0,0.48886308,0.0012778584
2008-10-22 00:00:00+00,LONG,1210,0.0,0.5849553,-0.058012478
2008-10-23 00:00:00+00,LONG,2979,0.0,0.5039508,-0.039608702
2008-10-24 00:00:00+00,LONG,2391,0.6666666666666667,0.5965631,-0.053891037
2008-10-24 00:00:00+00,LONG,2979,0.0,0.5039508,-0.023540583
2008-10-27 00:00:00+00,LONG,2159,0.0,0.5678528,-0.059145715
2008-10-27 00:00:00+00,LONG,2391,0.6333333333333333,0.5965631,-0.040288102
2008-10-27 00:00:00+00,LONG,2979,0.6206896551724138,0.5039508,-0.012783759
2008-11-10 00:00:00+00,LONG,1210,0.0,0.61271656,-0.045251604
2008-11-20 00:00:00+00,LONG,2159,0.0,0.6267291,-0.0175523
2008-11-20 00:00:00+00,LONG,1210,0.0,0.63668776,-0.037668765
2008-11-21 00:00:00+00,LONG,2751,0.0,0.65527284,-0.04286763
2008-11-25 00:00:00+00,LONG,2751,0.0,0.6865291,-0.0446226
2008-12-01 00:00:00+00,LONG,2554,0.7180395254866765,0.6363361,-0.02309291
2008-12-04 00:00:00+00,LONG,2554,0.6356823790900795,0.70123917,-0.053041745
2008-12-10 00:00:00+00,LONG,1356,1.0,0.70167696,-0.05778069
2008-12-12 00:00:00+00,LONG,773,0.0,0.55635536,-0.020342173
2008-12-15 00:00:00+00,LONG,773,0.0,0.55635536,-0.016321084
2008-12-16 00:00:00+00,LONG,773,0.0,0.5839699,-0.04413816
2008-12-17 00:00:00+00,LONG,773,0.0,0.5737411,-0.050472382
2008-12-19 00:00:00+00,LONG,773,0.0,0.60503846,-0.047950596
2009-01-09 00:00:00+00,LONG,2151,0.0,0.7008101,-0.055167496
2009-01-12 00:00:00+00,LONG,2084,0.0,0.5809655,-0.055124156
2009-01-12 00:00:00+00,LONG,2151,0.0,0.68983364,-0.034795392
2009-01-13 00:00:00+00,LONG,2151,0.0,0.6609529,-0.04235141
2009-01-14 00:00:00+00,LONG,2084,0.0,0.5406427,-0.047245733
2009-01-14 00:00:00+00,LONG,2151,0.14634146341463417,0.6609529,-0.012334037
2009-01-14 00:00:00+00,LONG,773,0.0,0.54236907,-0.057221167
2009-01-14 00:00:00+00,LONG,4088,0.0,0.670896,-0.04476563
2009-01-15 00:00:00+00,LONG,2151,0.0,0.6271844,-0.03181158
2009-01-16 00:00:00+00,LONG,2151,0.0,0.6382545,-0.043784972
2009-01-20 00:00:00+00,LONG,2151,0.0,0.6382545,-0.023676567
2009-01-21 00:00:00+00,LONG,2151,0.0,0.6478161,-0.035090283
2009-01-21 00:00:00+00,LONG,195,0.0,0.68389356,-0.0526936
2009-01-22 00:00:00+00,LONG,2151,0.0,0.6478161,-0.0323112
2009-01-22 00:00:00+00,LONG,195,0.0,0.6547306,-0.04843503
2009-01-23 00:00:00+00,LONG,2151,0.0,0.6478161,-0.014062795
2009-01-23 00:00:00+00,LONG,195,0.0,0.6547306,-0.014870172
2009-01-26 00:00:00+00,LONG,2971,0.0,0.6878226,-0.053848613
2009-01-27 00:00:00+00,LONG,39,0.0,0.69860005,-0.0476796
2009-01-29 00:00:00+00,LONG,3040,0.0,0.5162589,-0.040225334
2009-01-30 00:00:00+00,LONG,3645,0.0,0.48805335,-0.059955683
2009-01-30 00:00:00+00,LONG,1742,0.0,0.70058066,-0.048616815
2009-02-03 00:00:00+00,LONG,914,0.9545454545454546,0.6556321,-0.058702633
2009-02-04 00:00:00+00,LONG,2408,0.0,0.5072255,-0.04250745
2009-02-10 00:00:00+00,LONG,4136,0.0,0.67723787,-0.048335068
2009-02-13 00:00:00+00,LONG,4136,0.0,0.67560977,-0.021501042
2009-02-13 00:00:00+00,LONG,558,0.0,0.67900324,-0.05187369
2009-02-17 00:00:00+00,LONG,4136,0.0,0.64155185,0.036138367
2009-02-17 00:00:00+00,LONG,558,0.0,0.6389017,-0.02963342
2009-02-17 00:00:00+00,LONG,3067,0.0,0.6089659,-0.055682626
2009-02-17 00:00:00+00,LONG,3804,0.0,0.4971155,-0.014492128
2009-02-18 00:00:00+00,LONG,558,0.0,0.6389017,-0.0121776955
2009-02-18 00:00:00+00,LONG,3804,0.0,0.4971155,0.0051526157
2009-02-20 00:00:00+00,LONG,2111,0.0,0.6634592,-0.038702395
2009-02-20 00:00:00+00,LONG,2863,0.0,0.703827,-0.040852983
2009-02-20 00:00:00+00,LONG,3645,0.0,0.5320846,-0.04377824
2009-02-23 00:00:00+00,LONG,2111,0.0,0.63648427,-0.0020834568
2009-02-23 00:00:00+00,LONG,2643,0.0,0.62827986,-0.05434214
2009-02-23 00:00:00+00,LONG,796,1.0,0.70535547,-0.0018836842
2009-02-23 00:00:00+00,LONG,3645,0.0,0.5149829,-0.013538069
2009-02-24 00:00:00+00,LONG,3645,0.0,0.5273458,-0.030459799
2009-02-25 00:00:00+00,LONG,3645,0.0,0.5273458,-0.023301367
2009-02-26 00:00:00+00,LONG,1011,0.0,0.6186223,-0.044370525
2009-03-02 00:00:00+00,LONG,2638,0.0,0.62201613,-0.04697903
2009-03-02 00:00:00+00,LONG,796,0.8611111111111112,0.66078806,-0.042423584
2009-03-02 00:00:00+00,LONG,1280,1.0,0.68645084,0.05276864
2009-03-02 00:00:00+00,LONG,3994,0.8974358974358975,0.5934337,-0.05329821
2009-03-03 00:00:00+00,LONG,192,1.0,0.5764406,-0.001348201
2009-03-03 00:00:00+00,LONG,796,0.29968982553135703,0.66078806,-0.0383933
2009-03-03 00:00:00+00,LONG,2930,0.4854509564144737,0.54250604,-0.009185883
2009-03-03 00:00:00+00,LONG,3831,1.0,0.6962819,-0.0048418297
2009-03-03 00:00:00+00,LONG,3994,0.7916666666666667,0.5968603,-0.05452825
2009-03-04 00:00:00+00,LONG,558,0.975,0.5253687,-0.018872915
2009-03-04 00:00:00+00,LONG,3420,0.0,0.6410025,-0.012063514
2009-03-05 00:00:00+00,LONG,558,0.95,0.4997648,0.005156443
2009-03-05 00:00:00+00,LONG,796,0.7777777777777778,0.65817267,-0.056549165
2009-03-05 00:00:00+00,LONG,1012,1.0,0.5080799,0.009745904
2009-03-05 00:00:00+00,LONG,3420,0.9259259259259259,0.6238014,-0.0065025915
2009-03-05 00:00:00+00,LONG,3818,1.0,0.6422915,-0.014625679
2009-03-05 00:00:00+00,LONG,1840,1.0,0.49974543,-0.003695181
2009-03-05 00:00:00+00,LONG,3994,0.7083333333333334,0.5624329,-0.03846283
2009-03-06 00:00:00+00,LONG,2085,1.0,0.7062892,-0.055846512
2009-03-06 00:00:00+00,LONG,417,1.0,0.5671308,-0.0228882
2009-03-06 00:00:00+00,LONG,505,1.0,0.6044884,-0.030246748
2009-03-06 00:00:00+00,LONG,558,0.925,0.5012756,-0.046356045
2009-03-06 00:00:00+00,LONG,1012,0.4884456192496863,0.4908233,-0.037173804
2009-03-06 00:00:00+00,LONG,3137,0.9215686274509804,0.7038106,-0.044400126
2009-03-06 00:00:00+00,LONG,3515,1.0,0.56046975,-0.013686393
2009-03-06 00:00:00+00,LONG,3521,1.0,0.4985331,-0.03058496
2009-03-06 00:00:00+00,LONG,3818,0.9777777777777777,0.6148616,-0.036125608
2009-03-06 00:00:00+00,LONG,1840,0.9565217391304348,0.49771214,-0.03570829
2009-03-06 00:00:00+00,LONG,1922,1.0,0.5365324,-0.044636063
2009-03-06 00:00:00+00,LONG,3973,1.0,0.6822367,-0.009593769
2009-03-06 00:00:00+00,LONG,3994,0.7948717948717949,0.55328065,-0.029383948
2009-03-09 00:00:00+00,LONG,4197,1.0,0.5533077,-0.0035271011
2009-03-09 00:00:00+00,LONG,417,0.9545454545454546,0.5671308,-0.01887088
2009-03-09 00:00:00+00,LONG,505,0.9545454545454546,0.6044884,-0.028088488
2009-03-09 00:00:00+00,LONG,2986,1.0,0.5952841,0.017210737
2009-03-09 00:00:00+00,LONG,1012,0.48399718502553324,0.4909949,-0.051938098
2009-03-09 00:00:00+00,LONG,3109,1.0,0.5172062,-0.015820399
2009-03-09 00:00:00+00,LONG,3137,0.9019607843137255,0.7038106,-0.027899792
2009-03-09 00:00:00+00,LONG,1423,1.0,0.6234775,-0.020590378
2009-03-09 00:00:00+00,LONG,3515,0.9777777777777777,0.5324977,-0.0085763205
2009-03-09 00:00:00+00,LONG,3521,0.967741935483871,0.4992011,-0.04736424
2009-03-09 00:00:00+00,LONG,3686,1.0,0.6435461,0.042811755
2009-03-09 00:00:00+00,LONG,3818,0.9555555555555556,0.6148616,-0.037712913
2009-03-09 00:00:00+00,LONG,3838,1.0,0.5147244,-0.021888368
2009-03-09 00:00:00+00,LONG,1790,1.0,0.6599101,-0.01719674
2009-03-09 00:00:00+00,LONG,1840,0.9130434782608696,0.49771214,-0.028591359
2009-03-09 00:00:00+00,LONG,3973,0.972972972972973,0.68979263,-0.025795916
2009-03-09 00:00:00+00,LONG,3994,0.7692307692307693,0.55328065,-0.02779449
2009-03-09 00:00:00+00,LONG,1966,0.8666666666666667,0.6898943,-0.04975497
2009-03-09 00:00:00+00,LONG,4016,0.843856441033496,0.57417303,-0.003944323
2009-03-10 00:00:00+00,LONG,417,0.9090909090909091,0.54988813,-0.05164617
2009-03-10 00:00:00+00,LONG,1205,0.9574468085106383,0.50530386,-0.051323313
2009-03-10 00:00:00+00,LONG,3515,0.9555555555555556,0.5848869,-0.059273396
2009-03-10 00:00:00+00,LONG,3645,0.962962962962963,0.5013944,-0.0291361
2009-03-10 00:00:00+00,LONG,3686,0.9807692307692307,0.6856253,-0.015317182
2009-03-10 00:00:00+00,LONG,1840,0.8695652173913043,0.48962945,-0.0429612
2009-03-11 00:00:00+00,LONG,664,1.0,0.56517386,0.0033887983
2009-03-11 00:00:00+00,LONG,3645,0.9259259259259259,0.5013944,-0.0153615875
2009-03-11 00:00:00+00,LONG,3686,0.9615384615384616,0.69275117,-0.040330168
2009-03-11 00:00:00+00,LONG,3838,0.9130434782608696,0.56267864,-0.059722003
2009-03-11 00:00:00+00,LONG,1840,0.8260869565217391,0.48962945,-0.027651716
2009-03-11 00:00:00+00,LONG,4016,0.656675772932693,0.63801086,-0.055487372
2009-03-12 00:00:00+00,LONG,664,0.9824561403508771,0.6130917,-0.055173017
2009-03-12 00:00:00+00,LONG,3645,0.8888888888888888,0.5382258,-0.06028963
2009-03-12 00:00:00+00,LONG,1631,0.0,0.5137934,-0.052608415
2009-03-12 00:00:00+00,LONG,3686,0.9423076923076923,0.69275117,-0.056952704
2009-03-12 00:00:00+00,LONG,4070,1.0,0.59309983,0.0046598874
2009-03-13 00:00:00+00,LONG,3142,1.0,0.6279944,-0.0060057337
2009-03-13 00:00:00+00,LONG,4070,0.9642857142857143,0.6213925,-0.036105942
2009-03-16 00:00:00+00,LONG,3142,0.9523809523809523,0.61588556,-0.037489064
2009-03-16 00:00:00+00,LONG,4070,0.9285714285714286,0.61060005,-0.053909402
2009-03-20 00:00:00+00,LONG,3255,1.0,0.60931224,-0.03268678
2009-03-20 00:00:00+00,LONG,3535,0.0,0.573818,-0.040279943
2009-03-23 00:00:00+00,LONG,1171,0.7250120754631967,0.48892817,-0.04547983
2009-03-24 00:00:00+00,LONG,1171,0.9736842105263158,0.48892817,-0.050786905
2009-03-24 00:00:00+00,LONG,3255,0.9534883720930233,0.63117355,-0.038732238
2009-04-20 00:00:00+00,LONG,3708,0.0,0.53510123,-0.042265564
2009-04-23 00:00:00+00,LONG,3142,1.0,0.52879596,-0.028701462
2009-05-19 00:00:00+00,LONG,3646,0.0,0.5540049,-0.048896052
2009-05-20 00:00:00+00,LONG,1012,0.25386361158710347,0.57311475,-0.05939335
2009-05-20 00:00:00+00,LONG,3646,0.0,0.5288734,-0.018757148
2009-05-21 00:00:00+00,LONG,4153,1.0,0.5739965,-0.04577847
2009-05-21 00:00:00+00,LONG,4187,0.0,0.49544877,-0.060275704
2009-05-21 00:00:00+00,LONG,1012,0.24274170188720945,0.57311475,-0.0407442
2009-05-21 00:00:00+00,LONG,3646,0.0,0.5090846,0.0028430677
2009-05-22 00:00:00+00,LONG,4153,0.9705882352941176,0.5812201,-0.046859127
2009-05-22 00:00:00+00,LONG,914,0.8787878787878788,0.5501467,-0.051786862
2009-05-22 00:00:00+00,LONG,1012,0.2236659844269001,0.57311475,-0.038546186
2009-05-26 00:00:00+00,LONG,1012,0.0,0.5920471,-0.05391459
2009-05-26 00:00:00+00,LONG,4059,0.0,0.49834695,-0.049293887
2009-05-27 00:00:00+00,LONG,4153,0.9117647058823529,0.5957729,-0.039848257
2009-05-27 00:00:00+00,LONG,4187,0.0,0.51612043,-0.055860363
2009-05-27 00:00:00+00,LONG,1012,0.20636800911951375,0.5920471,-0.033437535
2009-05-27 00:00:00+00,LONG,4059,0.9642857142857143,0.49834695,-0.023449805
2009-05-28 00:00:00+00,LONG,4153,0.8823529411764706,0.5957729,-0.02161215
2009-05-28 00:00:00+00,LONG,1012,0.19404171594480923,0.60934204,-0.052759014
2009-05-28 00:00:00+00,LONG,4059,0.9285714285714286,0.5094005,-0.036371913
2009-05-29 00:00:00+00,LONG,4153,0.8529411764705882,0.58272225,-0.035587285
2009-05-29 00:00:00+00,LONG,2479,1.0,0.6530084,-0.03537283
2009-06-01 00:00:00+00,LONG,4153,0.8235294117647058,0.6087123,-0.058047578
2009-06-01 00:00:00+00,LONG,2479,0.0,0.66146505,-0.04733784
2009-06-02 00:00:00+00,LONG,4059,0.20188655975375097,0.4895789,-0.05238458
2009-06-03 00:00:00+00,LONG,664,0.0,0.6722463,-0.007530086
2009-06-03 00:00:00+00,LONG,4059,0.18999236641602843,0.49025527,-0.054877363
2009-06-08 00:00:00+00,LONG,4153,0.6764705882352942,0.54833245,-0.048158146
2009-06-09 00:00:00+00,LONG,4153,0.6470588235294118,0.5229785,-0.046111938
2009-06-11 00:00:00+00,LONG,2870,0.0,0.56407326,-0.049469646
2009-06-12 00:00:00+00,LONG,2870,0.0,0.56407326,-0.038419876
2009-06-15 00:00:00+00,LONG,713,0.18388125819993664,0.5690785,-0.058813684
2009-06-15 00:00:00+00,LONG,2870,0.10598389401245102,0.54607326,-0.028702283
2009-06-16 00:00:00+00,LONG,713,0.17298786947782807,0.5690785,-0.048704196
2009-06-16 00:00:00+00,LONG,2870,0.65,0.54607326,-0.023816705
2009-06-17 00:00:00+00,LONG,713,0.0,0.57709277,-0.055998772
2009-06-18 00:00:00+00,LONG,713,0.142122915827493,0.57709277,-0.046379894
2009-06-19 00:00:00+00,LONG,713,0.1371772971362938,0.5524959,-0.049033478
2009-06-22 00:00:00+00,LONG,713,0.12115965048925154,0.52932626,-0.039351627
2009-06-22 00:00:00+00,LONG,3065,0.016949152542372836,0.67683977,-0.004152989
2009-06-22 00:00:00+00,LONG,3531,0.0,0.71164954,-0.03473977
2009-06-22 00:00:00+00,LONG,1731,0.036337941723563943,0.5182243,-0.055023666
2009-06-23 00:00:00+00,LONG,2261,0.6206896551724138,0.49552712,-0.0524752
2009-06-23 00:00:00+00,LONG,713,0.24489795918367352,0.5346858,-0.042104173
2009-06-23 00:00:00+00,LONG,3065,0.0,0.67683977,-0.005937148
2009-06-23 00:00:00+00,LONG,1328,0.4482462317498449,0.52599394,-0.023388341
2009-06-23 00:00:00+00,LONG,1684,1.0,0.51851517,-0.036684997
2009-06-23 00:00:00+00,LONG,1731,0.0,0.5182243,-0.049681313
2009-06-24 00:00:00+00,LONG,9,0.10094804497488317,0.5939504,-0.04055845
2009-06-24 00:00:00+00,LONG,2291,0.3201837148884113,0.6227984,-0.025460873
2009-06-24 00:00:00+00,LONG,713,0.11377786031218651,0.5123629,-0.041502777
2009-06-24 00:00:00+00,LONG,2870,0.0,0.53882605,-0.056936182
2009-06-24 00:00:00+00,LONG,1328,0.9705882352941176,0.5457026,-0.0416072
2009-06-24 00:00:00+00,LONG,1684,0.9795918367346939,0.53069127,-0.041749056
2009-06-26 00:00:00+00,LONG,1684,0.0,0.531929,-0.056946244
2009-06-29 00:00:00+00,LONG,9,0.07331753788215575,0.5947239,-0.056747742
2009-06-30 00:00:00+00,LONG,9,0.0,0.5761169,-0.05546932
2009-07-02 00:00:00+00,LONG,2291,0.41517217675417606,0.6236755,-0.05841763
2009-07-02 00:00:00+00,LONG,248,0.825,0.6780263,-0.060136203
2009-07-02 00:00:00+00,LONG,3641,0.0,0.5062016,-0.039012115
2009-07-02 00:00:00+00,LONG,1684,0.0,0.4884204,-0.05680015
2009-07-06 00:00:00+00,LONG,1684,0.0,0.4884204,-0.057182647
2009-07-07 00:00:00+00,LONG,245,1.0,0.54417026,-0.03174447
2009-07-07 00:00:00+00,LONG,248,0.775,0.62977415,-0.052594226
2009-07-07 00:00:00+00,LONG,1288,0.64,0.49786875,-0.05723437
2009-07-07 00:00:00+00,LONG,1328,0.27064741184790236,0.5131321,-0.04100259
2009-07-08 00:00:00+00,LONG,142,1.0,0.6592759,-0.018361345
2009-07-08 00:00:00+00,LONG,2226,1.0,0.6637176,-0.040091258
2009-07-08 00:00:00+00,LONG,245,0.9838709677419355,0.5680543,-0.056715608
2009-07-08 00:00:00+00,LONG,248,0.75,0.62977415,-0.044699244
2009-07-08 00:00:00+00,LONG,2830,1.0,0.4935747,-0.009077347
2009-07-08 00:00:00+00,LONG,786,0.6759351944947514,0.544873,-0.050549116
2009-07-08 00:00:00+00,LONG,938,1.0,0.65734005,-0.04694657
2009-07-08 00:00:00+00,LONG,2990,1.0,0.6280923,-0.04035737
2009-07-08 00:00:00+00,LONG,3130,1.0,0.67477274,9.980816E-4
2009-07-08 00:00:00+00,LONG,1092,1.0,0.49050778,-0.024861032
2009-07-08 00:00:00+00,LONG,1108,1.0,0.6061601,-0.015737478
2009-07-08 00:00:00+00,LONG,3283,1.0,0.7028444,-0.0063667945
2009-07-08 00:00:00+00,LONG,1260,1.0,0.5469783,-0.03496707
2009-07-08 00:00:00+00,LONG,3343,0.6545124658703143,0.5142486,-0.0450095
2009-07-08 00:00:00+00,LONG,3716,1.0,0.52450836,-0.020639973
2009-07-08 00:00:00+00,LONG,3791,1.0,0.5073266,-0.024860047
2009-07-08 00:00:00+00,LONG,1819,1.0,0.5925409,-0.0404753
2009-07-08 00:00:00+00,LONG,3943,1.0,0.55704725,-0.03296729
2009-07-08 00:00:00+00,LONG,2018,0.0,0.6389998,-0.059534144
2009-07-09 00:00:00+00,LONG,4197,1.0,0.4829749,-0.024962112
2009-07-09 00:00:00+00,LONG,133,0.6076318311556421,0.6083921,-0.03427293
2009-07-09 00:00:00+00,LONG,142,0.9642857142857143,0.6508766,-0.03210531
2009-07-09 00:00:00+00,LONG,2226,0.9836065573770492,0.6743635,-0.050963655
2009-07-09 00:00:00+00,LONG,2410,1.0,0.5024735,-0.053507857
2009-07-09 00:00:00+00,LONG,2830,0.9836065573770492,0.4998849,-0.016346302
2009-07-09 00:00:00+00,LONG,786,0.6108970199606147,0.53435534,-0.053592253
2009-07-09 00:00:00+00,LONG,2986,0.0,0.6966361,-0.045787558
2009-07-09 00:00:00+00,LONG,3130,0.28202744795134665,0.70062166,-0.033472154
