time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_20_2.5_df055,price_drift_21_df005,accel_price_1_df021,price_eps_diff_pct_df082
2019-05-31 00:00:00+00,LONG,684,0.0,0.13275425,-0.061221823,-0.13275425,-0.019624645,-49.52
2019-05-31 00:00:00+00,LONG,2986,0.42405664118537456,0.15373076,-0.040457647,-0.15373076,-0.037923113,-40.48
2019-05-31 00:00:00+00,LONG,1069,0.7483365599568206,0.14810988,-0.14501145,-0.14810988,-0.014554936,-50.67
2019-05-31 00:00:00+00,LONG,3130,0.0,0.13981688,-0.06678757,-0.13981688,-0.02122014,-55.15
2019-05-31 00:00:00+00,LONG,1258,0.0,0.17352004,-0.043164175,-0.17352004,-0.033824436,-45.9
2019-05-31 00:00:00+00,LONG,3466,0.0,0.16146967,-0.024847541,-0.16146967,0.013711211,-21.64
2019-05-31 00:00:00+00,LONG,3556,0.0,0.13687895,-0.111011125,-0.13687895,0.0055374526,43.27
2019-05-31 00:00:00+00,LONG,3815,0.0,0.1398524,-0.0059641004,-0.1398524,-0.008127544,-61.47
2019-05-31 00:00:00+00,LONG,3855,0.0,0.1430193,-0.038663816,-0.1430193,-0.011531618,-26.17
2019-06-03 00:00:00+00,LONG,11,1.0,0.17140809,-0.07131359,-0.17140809,0.008005294,-34.78
2019-06-03 00:00:00+00,LONG,4169,0.5771974191566841,0.1345427,-0.1021011,-0.1345427,-0.008047428,-19.43
2019-06-03 00:00:00+00,LONG,2482,1.0,0.13374878,-0.049806505,-0.13374878,0.0069840997,-11.75
2019-06-03 00:00:00+00,LONG,3466,0.0,0.13691634,-0.058775306,-0.13691634,0.03698977,-19.49
2019-06-03 00:00:00+00,LONG,3556,0.0,0.13287306,-0.14450513,-0.13287306,0.01184747,45.0
2019-06-03 00:00:00+00,LONG,3629,1.0,0.15129693,-0.04573135,-0.15129693,0.02969711,10.22
2019-06-03 00:00:00+00,LONG,3703,0.0,0.1569676,-0.07746842,-0.1569676,0.03504343,-62.12
2019-06-03 00:00:00+00,LONG,4062,0.15892285346064328,0.15550813,-0.09259811,-0.15550813,0.035944775,-26.54
2019-06-04 00:00:00+00,LONG,3244,0.0,0.14875467,-0.15030625,-0.14875467,0.021885773,-54.81
2019-06-04 00:00:00+00,LONG,3466,0.0,0.13444768,-0.071303904,-0.13444768,-0.016298933,-19.63
2019-06-04 00:00:00+00,LONG,3629,0.45154863059804345,0.13443951,-0.082592994,-0.13443951,0.04054032,12.26
2019-06-04 00:00:00+00,LONG,3918,0.0,0.13476896,-0.15318336,-0.13476896,0.031728372,-55.9
2019-06-04 00:00:00+00,LONG,4000,0.5074032760029732,0.1649706,-0.09820365,-0.1649706,0.0029671716,46.58
2019-06-05 00:00:00+00,LONG,1004,1.0,0.15257958,-0.0171131,-0.15257958,-0.034883145,-12.56
2019-06-05 00:00:00+00,LONG,3466,0.0,0.1527643,-0.058505073,-0.1527643,-0.02887274,-20.85
2019-06-05 00:00:00+00,LONG,1534,0.3820737438361414,0.139513,-0.07213473,-0.139513,-0.031104961,74.99
2019-06-05 00:00:00+00,LONG,3703,0.0,0.1364749,-0.10819579,-0.1364749,-0.03471857,-61.36
2019-06-05 00:00:00+00,LONG,4000,0.5902180812716965,0.15337424,-0.09784155,-0.15337424,-0.03530853,46.19
2019-06-06 00:00:00+00,LONG,838,0.9090909090909091,0.14362337,-0.15449119,-0.14362337,0.016697532,-30.99
2019-06-06 00:00:00+00,LONG,1173,0.0,0.17455716,-0.14841671,-0.17455716,0.025509901,-52.77
2019-06-06 00:00:00+00,LONG,3466,0.0,0.13669951,-0.070194505,-0.13669951,0.025258526,-22.49
2019-06-06 00:00:00+00,LONG,3703,0.0,0.13905233,-0.080581926,-0.13905233,-0.02382121,-61.91
2019-06-10 00:00:00+00,LONG,2550,0.0,0.15783899,-0.14375482,-0.15783899,0.014558244,-58.74
2019-06-10 00:00:00+00,LONG,838,0.8636363636363636,0.13536076,-0.14645652,-0.13536076,-0.004885687,-31.23
2019-06-14 00:00:00+00,LONG,1173,0.0,0.16682832,-0.15742993,-0.16682832,-0.038517434,-52.1
2019-06-14 00:00:00+00,LONG,3595,0.38309230104676883,0.1496139,-0.13573493,-0.1496139,-0.03358589,-59.88
2019-06-14 00:00:00+00,LONG,1740,0.0,0.16451739,-0.12737125,-0.16451739,-0.040928952,-37.8
2019-06-17 00:00:00+00,LONG,3595,0.3634706065242134,0.15168177,-0.11630628,-0.15168177,0.0014317166,-60.0
2019-06-17 00:00:00+00,LONG,1740,0.0,0.15108192,-0.14928985,-0.15108192,0.040522937,-36.02
2019-07-22 00:00:00+00,LONG,3749,0.0,0.15107772,-0.028724784,-0.15107772,-0.03603682,74.16
2019-08-05 00:00:00+00,LONG,2541,0.6560111169778077,0.13640678,0.011182078,-0.13640678,-0.026831253,119.21
2019-08-06 00:00:00+00,LONG,2720,0.9777777777777777,0.17502618,-0.05544598,-0.17502618,0.039322518,-23.82
2019-08-07 00:00:00+00,LONG,2720,0.9555555555555556,0.16183266,-0.08530386,-0.16183266,0.011318261,-27.55
2019-08-07 00:00:00+00,LONG,1381,0.0,0.13302796,-0.05068118,-0.13302796,0.022714,14.02
2019-08-07 00:00:00+00,LONG,4072,0.35441663797742623,0.16477667,-0.056673802,-0.16477667,-0.037210394,1.01
2019-08-08 00:00:00+00,LONG,1381,0.0,0.13202043,-0.08295467,-0.13202043,0.008076397,28.01
2019-08-08 00:00:00+00,LONG,4072,0.9142857142857143,0.13182141,-0.0853917,-0.13182141,0.019671123,-46.64
2019-08-12 00:00:00+00,LONG,2932,0.0,0.16815211,-0.05132503,-0.16815211,-0.02694585,56.97
2019-08-12 00:00:00+00,LONG,4020,1.0,0.15475145,-0.021730706,-0.15475145,5.801318E-4,-50.25
2019-08-12 00:00:00+00,LONG,4072,0.420470895513721,0.16123702,-0.07028595,-0.16123702,0.03319728,-47.16
2019-08-13 00:00:00+00,LONG,4072,0.8285714285714285,0.15284553,-0.102505155,-0.15284553,0.026456516,-39.79
2019-08-14 00:00:00+00,LONG,9,0.6328445760092354,0.1562191,-0.026895583,-0.1562191,-0.04084957,-62.44
2019-08-14 00:00:00+00,LONG,2514,0.0,0.16912457,-0.07580301,-0.16912457,-0.0276984,19.21
2019-08-14 00:00:00+00,LONG,1069,0.0,0.13830876,-0.038715858,-0.13830876,-0.0279955,-42.21
2019-08-15 00:00:00+00,LONG,13,0.31858498468520563,0.13394617,-0.039751496,-0.13394617,0.02863611,-24.04
2019-08-15 00:00:00+00,LONG,219,1.0,0.151397,-0.023010897,-0.151397,0.025816977,-44.26
2019-08-15 00:00:00+00,LONG,2514,0.0,0.15526567,-0.090297356,-0.15526567,0.025521733,18.63
2019-08-15 00:00:00+00,LONG,1004,1.0,0.13818565,-0.060464237,-0.13818565,0.037173692,-8.74
2019-08-15 00:00:00+00,LONG,1298,0.4723618616906889,0.13350923,-0.0670912,-0.13350923,0.035917982,18.68
2019-08-15 00:00:00+00,LONG,3473,0.6449284880837873,0.1721225,-0.07348474,-0.1721225,0.031334504,-59.22
2019-08-15 00:00:00+00,LONG,1473,0.6261420413281982,0.1462326,-0.093314655,-0.1462326,0.017171113,-32.89
2019-08-15 00:00:00+00,LONG,4020,0.9166666666666666,0.13539065,-0.08160759,-0.13539065,0.037346717,-48.58
2019-08-16 00:00:00+00,LONG,2095,0.9545454545454546,0.13789581,-0.029534535,-0.13789581,0.024565991,-40.61
2019-08-16 00:00:00+00,LONG,200,0.9696969696969697,0.15818231,-0.12649578,-0.15818231,0.02638696,-50.57
2019-08-16 00:00:00+00,LONG,2298,0.9696969696969697,0.16544247,-0.11170471,-0.16544247,0.01752841,-38.54
2019-08-16 00:00:00+00,LONG,2343,0.9696969696969697,0.16549295,-0.15341671,-0.16549295,0.03455772,-59.13
2019-08-16 00:00:00+00,LONG,1473,0.0,0.13678999,-0.1194287,-0.13678999,0.024870157,-30.89
2019-08-16 00:00:00+00,LONG,3841,0.9655172413793104,0.13282108,-0.058355253,-0.13282108,0.00895586,-8.07
2019-08-16 00:00:00+00,LONG,3868,0.46833504411594085,0.1426216,-0.07999052,-0.1426216,0.023622047,-44.94
2019-08-16 00:00:00+00,LONG,4020,0.8888888888888888,0.13618813,-0.11037076,-0.13618813,0.013613216,-48.57
2019-08-19 00:00:00+00,LONG,200,0.0,0.13877304,-0.14955893,-0.13877304,-0.015869834,-50.28
2019-08-19 00:00:00+00,LONG,2298,0.808027015639159,0.13986178,-0.14899999,-0.13986178,0.012825112,-37.42
2019-08-19 00:00:00+00,LONG,3473,0.27147890968268856,0.1383975,-0.1478471,-0.1383975,-0.0134769995,-57.89
2019-08-19 00:00:00+00,LONG,3607,0.9375,0.15296271,-0.12797132,-0.15296271,-0.014732751,-44.67
2019-08-19 00:00:00+00,LONG,3841,0.9310344827586207,0.13770492,-0.080497585,-0.13770492,-0.016689988,-9.08
2019-08-20 00:00:00+00,LONG,200,0.9090909090909091,0.14530204,-0.1409995,-0.14530204,-0.026498528,-50.59
2019-08-20 00:00:00+00,LONG,2298,0.5017093771035318,0.14458114,-0.14797103,-0.14458114,-0.03156494,-37.34
2019-08-20 00:00:00+00,LONG,2343,0.681767820097574,0.16014235,-0.1429255,-0.16014235,-0.02099112,-59.32
2019-08-20 00:00:00+00,LONG,1004,0.9032258064516129,0.13926701,-0.07691898,-0.13926701,-0.015858527,-8.58
2019-08-20 00:00:00+00,LONG,3607,0.90625,0.1472227,-0.125874,-0.1472227,-0.021212107,-44.69
2019-08-20 00:00:00+00,LONG,3868,0.42762486895653906,0.14037985,-0.06553475,-0.14037985,-0.014371697,-44.91
2019-08-21 00:00:00+00,LONG,200,0.8787878787878788,0.14179355,-0.1515054,-0.14179355,0.025785161,-50.23
2019-08-21 00:00:00+00,LONG,2298,0.0,0.14167733,-0.1554987,-0.14167733,0.016403202,-37.01
2019-08-21 00:00:00+00,LONG,2343,0.6809540797613601,0.16428572,-0.123115525,-0.16428572,0.004077725,-59.88
2019-08-21 00:00:00+00,LONG,3473,0.2269229366010718,0.1337513,-0.11951162,-0.1337513,0.020637445,-57.77
2019-08-21 00:00:00+00,LONG,3607,0.875,0.15626043,-0.12991197,-0.15626043,0.008061028,-44.96
2019-08-21 00:00:00+00,LONG,3841,0.8620689655172413,0.14725275,-0.10631578,-0.14725275,-0.018988946,-9.25
2019-08-21 00:00:00+00,LONG,3868,0.4363702176125023,0.14808787,-0.06509961,-0.14808787,0.012443078,-55.32
2019-08-22 00:00:00+00,LONG,200,0.0,0.15111904,-0.15582798,-0.15111904,-0.0077394387,-49.26
2019-08-22 00:00:00+00,LONG,2343,0.8484848484848485,0.15248227,-0.129593,-0.15248227,0.029842097,-58.43
2019-08-22 00:00:00+00,LONG,1260,0.8484848484848485,0.13470116,-0.11209813,-0.13470116,-0.012726203,-12.59
2019-08-22 00:00:00+00,LONG,1473,0.0,0.1336106,-0.09737126,-0.1336106,-0.0023944927,-27.36
2019-08-22 00:00:00+00,LONG,3607,0.84375,0.14194632,-0.14078395,-0.14194632,0.011277843,-43.5
2019-08-22 00:00:00+00,LONG,3841,0.8275862068965517,0.1681128,-0.11457896,-0.1681128,0.006123581,-10.26
2019-08-23 00:00:00+00,LONG,2188,1.0,0.13748403,-0.039106324,-0.13748403,-0.023878876,-0.84
2019-08-23 00:00:00+00,LONG,200,0.8235294117647058,0.15295638,-0.114216864,-0.15295638,-0.03673279,-49.8
2019-08-23 00:00:00+00,LONG,2330,0.8378378378378378,0.15227453,-0.11892491,-0.15227453,-0.010832627,-59.24
2019-08-23 00:00:00+00,LONG,2343,0.8181818181818181,0.1469534,-0.10767034,-0.1469534,-0.02555162,-57.69
2019-08-23 00:00:00+00,LONG,498,0.6084888237948682,0.1678832,-0.069454685,-0.1678832,-0.0042881723,-20.56
2019-08-23 00:00:00+00,LONG,652,0.8181818181818181,0.1322314,-0.07409808,-0.1322314,-0.04110291,-44.58
2019-08-23 00:00:00+00,LONG,897,1.0,0.14600271,-0.062766634,-0.14600271,-0.028178362,27.47
2019-08-23 00:00:00+00,LONG,3013,0.5359270708034168,0.15911873,-0.07803313,-0.15911873,-0.023780456,-18.28
2019-08-23 00:00:00+00,LONG,1081,0.4767666048792258,0.16346993,-0.05454985,-0.16346993,-0.035518344,-45.83
2019-08-23 00:00:00+00,LONG,1131,0.6818181818181819,0.16180675,-0.15035668,-0.16180675,-0.01120937,19.92
2019-08-23 00:00:00+00,LONG,1260,0.8181818181818181,0.14836396,-0.08691275,-0.14836396,-0.016171072,-12.01
2019-08-23 00:00:00+00,LONG,1447,1.0,0.15155616,-0.091946825,-0.15155616,-0.036154788,-42.17
2019-08-23 00:00:00+00,LONG,3607,0.8125,0.1600538,-0.10673408,-0.1600538,-0.0349457,-43.59
2019-08-23 00:00:00+00,LONG,1745,0.8,0.13601665,-0.0695036,-0.13601665,-0.034084503,-38.23
2019-08-23 00:00:00+00,LONG,1949,0.573022193746944,0.13233685,-0.0632534,-0.13233685,-0.014845882,-14.41
2019-08-23 00:00:00+00,LONG,4020,0.75,0.1353211,-0.10582628,-0.1353211,-0.035945546,-47.21
2019-08-26 00:00:00+00,LONG,2298,0.6771708009921866,0.1617918,-0.107313804,-0.1617918,0.020803837,-35.92
2019-08-26 00:00:00+00,LONG,2330,0.8108108108108107,0.15025333,-0.113892764,-0.15025333,0.034436822,-59.51
2019-08-26 00:00:00+00,LONG,498,0.5174154051502639,0.1587382,-0.07555368,-0.1587382,0.023200512,-20.77
2019-08-26 00:00:00+00,LONG,540,0.7451676817441109,0.15203798,-0.06567193,-0.15203798,0.02367218,3.01
2019-08-26 00:00:00+00,LONG,2932,0.3945418570360146,0.15129396,-0.055936147,-0.15129396,0.03244535,-55.79
2019-08-26 00:00:00+00,LONG,984,0.0,0.13622129,-0.098470785,-0.13622129,-0.018409964,17.59
2019-08-26 00:00:00+00,LONG,1140,0.962962962962963,0.16880472,-0.03737623,-0.16880472,0.034568865,48.47
2019-08-26 00:00:00+00,LONG,1260,0.7878787878787878,0.14071406,-0.08547169,-0.14071406,0.025530837,-12.32
2019-08-26 00:00:00+00,LONG,1447,0.962962962962963,0.15412784,-0.10099468,-0.15412784,0.040310726,-41.72
2019-08-26 00:00:00+00,LONG,3607,0.78125,0.17475568,-0.09688204,-0.17475568,0.020271674,-44.05
2019-08-26 00:00:00+00,LONG,1908,0.3909299897503871,0.1425819,-0.054066624,-0.1425819,-0.019749893,16.0
2019-08-26 00:00:00+00,LONG,4020,0.7222222222222222,0.13998953,-0.10351279,-0.13998953,0.037684113,-47.21
2019-08-27 00:00:00+00,LONG,2119,1.0,0.13794984,-0.05336127,-0.13794984,-0.008146931,-35.43
2019-08-27 00:00:00+00,LONG,200,0.7575757575757576,0.16361694,-0.08827888,-0.16361694,-0.020548038,-49.61
2019-08-27 00:00:00+00,LONG,2298,0.7575757575757576,0.16221307,-0.07192958,-0.16221307,-0.017606549,-37.16
2019-08-27 00:00:00+00,LONG,2340,0.935483870967742,0.1683558,-0.06476536,-0.1683558,-0.0046573277,-23.02
2019-08-27 00:00:00+00,LONG,2469,0.3474679021756666,0.14303797,-0.11058829,-0.14303797,0.01299923,-49.63
2019-08-27 00:00:00+00,LONG,498,0.4934720750841982,0.1646285,-0.061111145,-0.1646285,-0.013043511,-23.54
2019-08-27 00:00:00+00,LONG,540,0.9615384615384616,0.14174907,-0.06479439,-0.14174907,0.016800798,4.62
2019-08-27 00:00:00+00,LONG,652,0.7575757575757576,0.14074694,-0.057136755,-0.14074694,-0.029329889,-44.96
2019-08-27 00:00:00+00,LONG,2728,1.0,0.14673804,-0.058357697,-0.14673804,-0.004953638,-21.13
2019-08-27 00:00:00+00,LONG,2932,0.3825849379383742,0.15167433,-0.072033964,-0.15167433,0.024042372,-60.13
2019-08-27 00:00:00+00,LONG,2971,0.5876111315394366,0.17153186,-0.06613043,-0.17153186,-0.028915806,-58.4
2019-08-27 00:00:00+00,LONG,984,0.0,0.132253,-0.090075664,-0.132253,0.02024205,5.31
2019-08-27 00:00:00+00,LONG,3078,1.0,0.16242625,-0.082824506,-0.16242625,-0.029017277,-48.72
2019-08-27 00:00:00+00,LONG,1081,0.3134946497420861,0.1556064,-0.058337606,-0.1556064,-0.02423798,-45.44
2019-08-27 00:00:00+00,LONG,1131,0.5909090909090908,0.16957328,-0.108876124,-0.16957328,-0.03881334,17.83
2019-08-27 00:00:00+00,LONG,1140,0.9259259259259259,0.14318419,-0.054576024,-0.14318419,0.0058721895,44.76
2019-08-27 00:00:00+00,LONG,1260,0.7189901005348728,0.1361991,-0.06411228,-0.1361991,-0.0050868616,-12.16
2019-08-27 00:00:00+00,LONG,1447,0.9259259259259259,0.15015116,-0.083955675,-0.15015116,-0.017486898,-41.79
2019-08-27 00:00:00+00,LONG,3607,0.75,0.16455267,-0.07714095,-0.16455267,-0.0056281076,-44.35
2019-08-27 00:00:00+00,LONG,4020,0.6944444444444444,0.14084755,-0.0812375,-0.14084755,-0.013626534,-47.49
2019-08-28 00:00:00+00,LONG,4118,0.5553449120468109,0.15649475,-0.042609718,-0.15649475,0.023140553,85.39
2019-08-28 00:00:00+00,LONG,200,0.7272727272727273,0.15269643,-0.07328912,-0.15269643,0.012084283,-49.51
2019-08-28 00:00:00+00,LONG,2298,1.0,0.14742073,-0.06579273,-0.14742073,0.034761075,-36.56
2019-08-28 00:00:00+00,LONG,2340,0.9032258064516129,0.14658135,-0.081380546,-0.14658135,0.029669173,-20.61
2019-08-28 00:00:00+00,LONG,2352,0.06613008015871114,0.15506424,-0.0883404,-0.15506424,0.028717723,10.07
2019-08-28 00:00:00+00,LONG,2469,0.31804606865513935,0.1366512,-0.09895848,-0.1366512,-0.014780718,-49.84
2019-08-28 00:00:00+00,LONG,498,0.0,0.15019532,-0.06179728,-0.15019532,0.01590584,-22.53
2019-08-28 00:00:00+00,LONG,2550,0.0,0.17049576,-0.14304227,-0.17049576,0.022834076,15.11
2019-08-28 00:00:00+00,LONG,540,0.6468673775512082,0.13496791,-0.059196983,-0.13496791,-0.0043181586,5.15
2019-08-28 00:00:00+00,LONG,604,1.0,0.14533365,-0.05187469,-0.14533365,0.01531572,-37.37
2019-08-28 00:00:00+00,LONG,2728,0.9583333333333334,0.14098294,-0.0517814,-0.14098294,0.011229644,-20.78
2019-08-28 00:00:00+00,LONG,2731,0.48763832075211877,0.15911111,-0.055454575,-0.15911111,0.03147036,13.39
2019-08-28 00:00:00+00,LONG,684,1.0,0.13606618,-0.052517053,-0.13606618,0.022142768,-41.83
2019-08-28 00:00:00+00,LONG,2932,0.32917449456932324,0.1354924,-0.08516599,-0.1354924,0.0022197103,-60.65
2019-08-28 00:00:00+00,LONG,1081,0.22108846099414542,0.13278419,-0.069611326,-0.13278419,0.026272265,-44.57
2019-08-28 00:00:00+00,LONG,1131,0.5454545454545454,0.1608495,-0.09539058,-0.1608495,0.025583468,22.15
2019-08-28 00:00:00+00,LONG,1260,0.7272727272727273,0.14058553,-0.05865204,-0.14058553,0.009952825,-11.83
2019-08-28 00:00:00+00,LONG,3359,1.0,0.14621106,-0.075797394,-0.14621106,0.031886786,-9.36
2019-08-28 00:00:00+00,LONG,1447,0.24822653286244722,0.1375502,-0.08181375,-0.1375502,0.02290608,-40.88
2019-08-28 00:00:00+00,LONG,3607,0.71875,0.15404212,-0.07083669,-0.15404212,0.016729945,-44.05
2019-08-28 00:00:00+00,LONG,3855,0.1769326758261585,0.13786253,-0.06264225,-0.13786253,0.027198203,-33.12
2019-08-28 00:00:00+00,LONG,1908,0.27134729314331213,0.13533835,-0.122760616,-0.13533835,0.001968778,15.79
2019-08-28 00:00:00+00,LONG,4020,1.0,0.1465987,-0.05965172,-0.1465987,0.0019768355,-47.98
2019-08-28 00:00:00+00,LONG,4062,0.5057826006793874,0.14893344,-0.116210885,-0.14893344,0.0056096916,-10.45
2019-08-29 00:00:00+00,LONG,4118,0.4139955011076835,0.1361551,-0.06620699,-0.1361551,0.005131054,94.31
2019-08-29 00:00:00+00,LONG,142,0.6658992720419528,0.17091557,-0.099324115,-0.17091557,0.019386265,20.82
2019-08-29 00:00:00+00,LONG,224,0.0,0.16836716,-0.08237591,-0.16836716,0.027968572,-28.24
2019-08-29 00:00:00+00,LONG,2352,0.07439410441685682,0.14674735,-0.08476722,-0.14674735,-0.021560842,9.08
2019-08-29 00:00:00+00,LONG,759,0.96,0.13524331,-0.04424877,-0.13524331,-0.014758813,-23.11
2019-08-29 00:00:00+00,LONG,836,0.6664602823552498,0.15942623,-0.09307633,-0.15942623,0.0027063382,-48.91
2019-08-29 00:00:00+00,LONG,1463,0.7664074281802005,0.15810513,-0.08966567,-0.15810513,0.015926605,9.99
2019-08-29 00:00:00+00,LONG,3595,0.9583333333333334,0.14535068,-0.07818664,-0.14535068,-0.010783907,-4.17
2019-08-29 00:00:00+00,LONG,1790,0.96,0.17186739,-0.051269088,-0.17186739,0.029602844,72.3
2019-08-29 00:00:00+00,LONG,1908,0.3317160188507129,0.15992647,-0.12777191,-0.15992647,-0.024220854,17.9
2019-08-30 00:00:00+00,LONG,224,0.0,0.16751157,-0.06590425,-0.16751157,-0.025633197,-27.68
2019-08-30 00:00:00+00,LONG,475,0.0,0.16597906,-0.116944715,-0.16597906,-0.016118085,-35.11
2019-08-30 00:00:00+00,LONG,3466,0.0,0.15788107,-0.089570336,-0.15788107,-0.01497067,101.67
2019-08-30 00:00:00+00,LONG,1790,0.783923527239585,0.1552993,-0.070348985,-0.1552993,0.004031702,57.67
2019-08-30 00:00:00+00,LONG,1908,0.26997239999243017,0.14579439,-0.13524295,-0.14579439,0.006521739,16.29
2019-09-03 00:00:00+00,LONG,475,0.0,0.1720738,-0.10573364,-0.1720738,-0.006856391,-35.2
2019-09-03 00:00:00+00,LONG,3124,0.875,0.17275548,-0.07419364,-0.17275548,-0.040106274,17.17
2019-09-03 00:00:00+00,LONG,3466,0.0,0.15232496,-0.06544596,-0.15232496,-0.027162993,97.46
2019-09-03 00:00:00+00,LONG,1908,0.2374288815003981,0.14972274,-0.1481317,-0.14972274,0.0065645515,16.34
2019-09-04 00:00:00+00,LONG,475,0.0,0.14084508,-0.10492887,-0.14084508,0.01719638,-35.52
2019-09-04 00:00:00+00,LONG,1908,0.2993439563692225,0.15384616,-0.12911767,-0.15384616,-0.02612977,17.56
2019-09-05 00:00:00+00,LONG,2776,0.0,0.14418213,-0.124959074,-0.14418213,-0.013209013,65.16
2019-09-06 00:00:00+00,LONG,1908,0.17786725157919037,0.14312267,-0.13565375,-0.14312267,-0.022172948,26.85
2019-09-09 00:00:00+00,LONG,1908,0.10538424598015182,0.13970588,-0.13029519,-0.13970588,0.015184382,35.14
2019-09-17 00:00:00+00,LONG,1610,0.7772500269339084,0.13729128,-0.14531977,-0.13729128,-0.013374044,15.22
2019-09-23 00:00:00+00,LONG,3040,1.0,0.13200723,-0.041775778,-0.13200723,0.018347934,52.54
2019-09-25 00:00:00+00,LONG,2499,0.8666666666666667,0.13921902,-0.058511946,-0.13921902,-5.045517E-4,8.98
2019-09-27 00:00:00+00,LONG,2504,1.0,0.15324613,-0.044091083,-0.15324613,0.007481119,-61.18
2019-09-30 00:00:00+00,LONG,2504,0.9565217391304348,0.15535027,-0.05859147,-0.15535027,0.03713893,-61.06
2019-10-01 00:00:00+00,LONG,2504,0.9130434782608696,0.15965612,-0.051112033,-0.15965612,-0.023123462,-61.62
2019-10-02 00:00:00+00,LONG,2504,0.8695652173913043,0.13546412,-0.05700787,-0.13546412,0.00775918,-60.17
2019-10-02 00:00:00+00,LONG,1807,0.0,0.17438692,-0.12281738,-0.17438692,0.037998825,25.84
2019-10-08 00:00:00+00,LONG,1051,0.0,0.14883149,-0.06536987,-0.14883149,-0.010069227,2.27
2019-10-09 00:00:00+00,LONG,874,0.0,0.17169374,-0.15750256,-0.17169374,0.032907933,12.15
2019-10-09 00:00:00+00,LONG,1004,1.0,0.14117648,-0.052982576,-0.14117648,0.03904177,-19.74
2019-10-09 00:00:00+00,LONG,1051,1.0,0.16385542,-0.08229401,-0.16385542,0.026867606,1.56
2019-10-09 00:00:00+00,LONG,1826,0.9655172413793104,0.13662238,-0.07688143,-0.13662238,0.0106411185,100.1
2019-10-10 00:00:00+00,LONG,401,0.07130086265913899,0.1364127,-0.10351963,-0.1364127,-8.3421136E-4,-38.06
2019-10-10 00:00:00+00,LONG,874,0.0,0.15558195,-0.156507,-0.15558195,-0.0084210895,11.31
2019-10-10 00:00:00+00,LONG,1051,0.9736842105263158,0.13992763,-0.11476018,-0.13992763,0.024487348,3.46
2019-10-10 00:00:00+00,LONG,1826,0.8043777771679443,0.13856976,-0.105142236,-0.13856976,0.015348305,101.31
2019-10-14 00:00:00+00,LONG,1410,0.40764063608622697,0.15692131,-0.15256856,-0.15692131,-0.021049898,-32.8
2019-10-15 00:00:00+00,LONG,1410,0.1533123275425755,0.13602582,-0.11007079,-0.13602582,0.013145083,-31.89
2019-10-16 00:00:00+00,LONG,874,0.0,0.14551805,-0.09613783,-0.14551805,-0.03196456,13.92
2019-10-16 00:00:00+00,LONG,1826,0.22466071220842287,0.14457558,-0.11502314,-0.14457558,0.006346433,104.74
2019-10-17 00:00:00+00,LONG,1826,0.175217279260423,0.15901789,-0.086199015,-0.15901789,-0.028655943,98.52
2019-10-18 00:00:00+00,LONG,1826,0.7241379310344828,0.14996512,-0.07941503,-0.14996512,0.025137864,101.21
2019-10-22 00:00:00+00,LONG,1280,0.13679974920507804,0.13178585,-0.11247759,-0.13178585,-0.021739582,13.84
2019-10-23 00:00:00+00,LONG,3691,1.0,0.16853152,-0.002749195,-0.16853152,0.031966172,-14.7
2019-10-25 00:00:00+00,LONG,663,0.76,0.1316129,-0.05095746,-0.1316129,0.012558377,11.53
2019-10-29 00:00:00+00,LONG,3811,0.0,0.13289393,-0.035789557,-0.13289393,0.005802089,36.21
2019-11-05 00:00:00+00,LONG,3691,0.2787376803998771,0.14084719,-0.09146456,-0.14084719,-0.002704306,14.97
2019-11-14 00:00:00+00,LONG,786,0.0,0.13174419,-0.14237696,-0.13174419,0.012059156,-19.42
2019-11-15 00:00:00+00,LONG,786,0.0,0.13777983,-0.15531692,-0.13777983,1.3363548E-4,-19.58
2019-11-20 00:00:00+00,LONG,2514,0.0,0.15106854,-0.077136055,-0.15106854,0.038039587,3.67
2019-11-21 00:00:00+00,LONG,2514,0.0,0.13552438,-0.09944563,-0.13552438,-0.0020585153,2.79
2019-11-21 00:00:00+00,LONG,786,0.0,0.1621743,-0.15307751,-0.1621743,-0.008225556,-18.77
2019-11-21 00:00:00+00,LONG,869,0.0,0.17094594,-0.050761413,-0.17094594,0.038803317,-31.86
2019-11-21 00:00:00+00,LONG,1381,0.0,0.13297383,-0.14411633,-0.13297383,-0.011107842,37.69
2019-11-22 00:00:00+00,LONG,786,0.0,0.13788778,-0.14726704,-0.13788778,0.025975913,-18.03
2019-11-22 00:00:00+00,LONG,1381,0.0,0.13324128,-0.14615402,-0.13324128,-0.0068948166,36.52
2019-11-22 00:00:00+00,LONG,3621,0.0,0.13489623,-0.039482012,-0.13489623,-0.001453686,-59.72
2019-11-25 00:00:00+00,LONG,354,0.0,0.14495657,-0.14079121,-0.14495657,-0.0014190327,10.33
2019-11-25 00:00:00+00,LONG,786,0.0,0.15425591,-0.12076873,-0.15425591,-0.005068634,-18.01
2019-11-25 00:00:00+00,LONG,869,0.0,0.1604604,-0.096895024,-0.1604604,-0.0065372554,-30.84
2019-11-26 00:00:00+00,LONG,354,0.0,0.13836898,-0.15643236,-0.13836898,0.024682824,10.5
2019-11-26 00:00:00+00,LONG,433,0.0,0.15359572,-0.07982418,-0.15359572,-0.011414476,-36.75
