time,side,ticker_id,mv_dn_composite_labels,co_fall_count_1_10_df044,dist_upper_bb_20_2.0_df055,earnings_price_gap_df010,joint_fall_flag_1_20_df042
2021-08-09 00:00:00+00,SHORT,2116,0.790944702557874,1.0,-0.008576882,0.0,1.0
2021-09-13 00:00:00+00,SHORT,4163,0.0,1.0,-0.005608138,0.0,1.0
2021-09-15 00:00:00+00,SHORT,1523,0.0,1.0,-9.364558E-4,0.0,1.0
2021-09-28 00:00:00+00,SHORT,3918,0.0,1.0,-0.008698912,0.0,1.0
2021-09-29 00:00:00+00,SHORT,2349,0.0,1.0,-0.0073911925,0.0,1.0
2021-10-13 00:00:00+00,SHORT,4169,0.0,1.0,-0.009440148,0.0,1.0
2021-10-15 00:00:00+00,SHORT,3187,0.5253290688932905,1.0,-0.004635697,0.0,1.0
2021-10-25 00:00:00+00,SHORT,395,0.49055168191269366,1.0,-0.008677608,0.0,1.0
2021-10-25 00:00:00+00,SHORT,1700,0.9166666666666666,1.0,-0.0048896917,0.0,1.0
2021-11-15 00:00:00+00,SHORT,3648,0.6174578624896259,1.0,-0.009525103,0.0,1.0
2021-11-15 00:00:00+00,SHORT,1922,0.3508046977334813,1.0,-0.0089900205,0.0,1.0
2021-11-16 00:00:00+00,SHORT,2469,1.0,1.0,-0.002485616,0.0,1.0
2022-01-05 00:00:00+00,SHORT,2638,0.321840664084526,1.0,-0.007846367,0.0,1.0
2022-01-05 00:00:00+00,SHORT,4049,0.32494271228367566,1.0,-0.0034797064,0.0,1.0
2022-01-05 00:00:00+00,SHORT,4089,0.0,1.0,-0.009634066,0.0,1.0
2022-01-11 00:00:00+00,SHORT,3280,1.0,1.0,-0.009027989,0.0,1.0
2022-01-19 00:00:00+00,SHORT,1258,0.5836446840120022,1.0,-0.009166757,0.0,1.0
2022-02-10 00:00:00+00,SHORT,427,0.8888888888888888,1.0,-0.009680573,0.0,1.0
2022-02-10 00:00:00+00,SHORT,3860,1.0,1.0,-0.0012070223,0.0,1.0
2022-02-11 00:00:00+00,SHORT,1069,1.0,1.0,-0.008308015,0.0,1.0
2022-03-02 00:00:00+00,SHORT,1381,0.0,1.0,-0.009837403,0.0,1.0
2022-03-08 00:00:00+00,SHORT,2617,0.0,1.0,-0.00600903,0.0,1.0
2022-04-20 00:00:00+00,SHORT,3420,0.0,1.0,-0.0056108804,0.0,1.0
2022-04-21 00:00:00+00,SHORT,2188,0.37934364947372173,1.0,-0.005467768,0.0,1.0
2022-04-21 00:00:00+00,SHORT,2221,0.3731189312982121,1.0,-0.0026078268,0.0,1.0
2022-04-21 00:00:00+00,SHORT,675,1.0,1.0,0.007765432,0.0,1.0
2022-04-21 00:00:00+00,SHORT,684,1.0,1.0,-0.0084796185,0.0,1.0
2022-04-21 00:00:00+00,SHORT,1668,0.24693338188000508,1.0,-0.0051471805,0.0,1.0
2022-04-22 00:00:00+00,SHORT,708,0.0,1.0,-8.853099E-4,0.0,1.0
2022-04-26 00:00:00+00,SHORT,2084,0.5932363787334924,1.0,-0.0076576453,0.0,1.0
2022-05-25 00:00:00+00,SHORT,3521,0.9473684210526316,1.0,-0.005328492,0.0,1.0
2022-05-31 00:00:00+00,SHORT,1667,1.0,1.0,-0.0036194513,0.0,1.0
2022-06-07 00:00:00+00,SHORT,335,1.0,1.0,-0.007157658,0.0,1.0
2022-06-07 00:00:00+00,SHORT,1333,1.0,1.0,-0.008599912,0.0,1.0
2022-06-08 00:00:00+00,SHORT,4000,1.0,1.0,0.0018400708,0.0,1.0
2022-06-28 00:00:00+00,SHORT,4136,0.0,1.0,-0.008629706,0.0,1.0
2022-07-21 00:00:00+00,SHORT,886,1.0,1.0,0.024594286,0.0,1.0
2022-08-01 00:00:00+00,SHORT,345,0.5341671526247138,1.0,0.0041266116,0.0,1.0
2022-08-01 00:00:00+00,SHORT,4049,0.573660077757228,1.0,-0.008715473,0.0,1.0
2022-08-02 00:00:00+00,SHORT,3754,0.688374778998805,1.0,-0.009629894,-0.018648438,1.0
2022-08-19 00:00:00+00,SHORT,1896,1.0,1.0,-0.005704621,0.0,1.0
2022-08-22 00:00:00+00,SHORT,858,0.7058823529411764,1.0,-0.0093771545,0.0,1.0
2022-09-15 00:00:00+00,SHORT,1762,0.5418817410247813,1.0,-0.004250072,0.0,1.0
2022-09-20 00:00:00+00,SHORT,3743,0.0,1.0,-0.009645407,0.0,1.0
2022-10-31 00:00:00+00,SHORT,3100,1.0,1.0,0.0032465658,0.0,1.0
2022-11-01 00:00:00+00,SHORT,3100,0.366184084213778,1.0,-0.009150981,0.0,1.0
2022-11-02 00:00:00+00,SHORT,2272,0.3908617804858168,1.0,-0.008375693,0.0,1.0
2022-11-14 00:00:00+00,SHORT,559,0.0,1.0,0.004625887,0.0,1.0
2022-12-01 00:00:00+00,SHORT,4192,0.0,1.0,-0.0062818117,0.0,1.0
2022-12-01 00:00:00+00,SHORT,2188,0.0,1.0,-0.0067913206,0.0,1.0
2023-01-09 00:00:00+00,SHORT,1828,0.7516450542827778,1.0,0.001348558,0.0,1.0
2023-01-11 00:00:00+00,SHORT,3742,0.5821875592294152,1.0,-0.004956076,0.0,1.0
2023-01-19 00:00:00+00,SHORT,1908,0.613158213491303,1.0,-5.340506E-4,0.0,1.0
2023-01-26 00:00:00+00,SHORT,39,0.0,1.0,6.4871175E-4,0.0,1.0
2023-02-13 00:00:00+00,SHORT,4187,1.0,1.0,-0.0076106163,0.0,1.0
2023-03-03 00:00:00+00,SHORT,1462,1.0,1.0,-0.00406443,0.0,1.0
2023-03-06 00:00:00+00,SHORT,652,0.23313948399920092,1.0,-0.0056256857,0.0,1.0
2023-03-06 00:00:00+00,SHORT,938,0.025293480501288892,1.0,-0.006983635,0.0,1.0
2023-03-06 00:00:00+00,SHORT,3828,0.4372798549087506,1.0,4.9941073E-4,0.0,1.0
2023-03-07 00:00:00+00,SHORT,1731,0.47016128178166827,1.0,-0.005780986,0.0,1.0
2023-04-12 00:00:00+00,SHORT,93,0.7866698623000108,1.0,-0.0068519646,0.0,1.0
2023-04-14 00:00:00+00,SHORT,730,0.0,1.0,-0.009894871,0.0,1.0
2023-04-17 00:00:00+00,SHORT,835,0.3346506639036446,1.0,-0.008462181,0.0,1.0
2023-05-10 00:00:00+00,SHORT,3648,0.6323188094934692,1.0,-0.0059143193,0.0,1.0
2023-06-05 00:00:00+00,SHORT,1063,0.05397221362418175,1.0,0.0046308753,0.0,1.0
2023-06-05 00:00:00+00,SHORT,3903,0.16059081472756392,1.0,-0.0028261591,0.0,1.0
2023-06-16 00:00:00+00,SHORT,3199,0.506151139781773,1.0,-2.799726E-4,0.0,1.0
2023-06-20 00:00:00+00,SHORT,3199,0.5053578271577464,1.0,-0.0074680382,0.0,1.0
2023-06-20 00:00:00+00,SHORT,3912,0.0,1.0,-0.0072547756,0.0,1.0
2023-07-05 00:00:00+00,SHORT,1790,0.0,1.0,-0.0075972965,0.0,1.0
2023-07-18 00:00:00+00,SHORT,1694,0.6618082346035251,1.0,-0.0071141366,0.0,1.0
2023-07-19 00:00:00+00,SHORT,3153,1.0,1.0,-0.0073218606,0.0,1.0
2023-08-01 00:00:00+00,SHORT,2820,0.0,1.0,0.0068235323,0.0,1.0
2023-08-15 00:00:00+00,SHORT,1910,0.31781863757381884,1.0,-0.008646352,0.0,1.0
2023-08-30 00:00:00+00,SHORT,1051,0.2581847246351817,1.0,-0.0037636769,0.0,1.0
2023-09-05 00:00:00+00,SHORT,3539,0.3767550643351767,1.0,-0.00635107,0.0,1.0
2023-09-13 00:00:00+00,SHORT,1613,0.7576066368792859,1.0,-0.0035453804,0.0,1.0
2023-09-15 00:00:00+00,SHORT,1361,0.6111517482121458,1.0,0.0019284507,0.0,1.0
2023-09-20 00:00:00+00,SHORT,1462,0.6345158431268905,1.0,-0.0070058405,0.0,1.0
2023-09-21 00:00:00+00,SHORT,857,0.0,1.0,-0.005631192,0.0,1.0
2023-09-29 00:00:00+00,SHORT,3793,0.24984141678489716,1.0,-0.0011276439,0.0,1.0
2023-10-18 00:00:00+00,SHORT,3114,0.0,1.0,-0.0068337047,0.0,1.0
2023-11-03 00:00:00+00,SHORT,2159,0.22703199013469225,1.0,-0.0067526298,0.0,1.0
2023-11-06 00:00:00+00,SHORT,1333,0.0,1.0,-0.009114962,-0.0011203911,1.0
2023-12-15 00:00:00+00,SHORT,3773,0.3828447969458303,1.0,0.010057757,0.0,1.0
2023-12-15 00:00:00+00,SHORT,3862,0.4037758056551937,1.0,0.011622339,0.0,1.0
2024-01-30 00:00:00+00,SHORT,2006,1.0,1.0,-0.009640274,0.0,1.0
2024-02-02 00:00:00+00,SHORT,817,0.18151778397338345,1.0,-0.0060988916,0.0,1.0
2024-03-11 00:00:00+00,SHORT,3100,0.7452221368573467,1.0,-0.0015470167,0.0,1.0
2024-03-12 00:00:00+00,SHORT,3100,0.6710926025685287,1.0,-0.008483335,0.0,1.0
2024-03-14 00:00:00+00,SHORT,2990,0.31261337974315795,1.0,-0.00687731,0.0,1.0
2024-03-28 00:00:00+00,SHORT,237,0.6047504793878052,1.0,-0.0011916069,0.0,1.0
2024-03-28 00:00:00+00,SHORT,2608,1.0,1.0,-0.009499482,0.0,1.0
2024-03-28 00:00:00+00,SHORT,791,0.4431501995612348,1.0,-0.008434413,0.0,1.0
2024-03-28 00:00:00+00,SHORT,1799,0.4233536843929054,1.0,-0.0073036775,0.0,1.0
2024-04-01 00:00:00+00,SHORT,2430,0.0,1.0,-0.007674871,0.0,1.0
2024-04-02 00:00:00+00,SHORT,131,0.296915893939144,1.0,-0.007574796,0.0,1.0
2024-04-05 00:00:00+00,SHORT,2514,0.24591456146273563,1.0,-0.0067554084,0.0,1.0
2024-04-09 00:00:00+00,SHORT,167,0.4240555330915309,1.0,-0.0042958516,0.0,1.0
2024-04-29 00:00:00+00,SHORT,221,0.4958293092661258,1.0,-0.0068062283,0.0,1.0
2024-05-15 00:00:00+00,SHORT,2142,0.14465696016416113,1.0,-0.0072933123,0.0,1.0
2024-05-16 00:00:00+00,SHORT,540,0.3286831574554635,1.0,-0.007894306,0.0,1.0
2024-05-16 00:00:00+00,SHORT,3982,0.7748755046758271,1.0,-0.0053312257,0.0,1.0
2024-05-17 00:00:00+00,SHORT,2018,0.1044211567457027,1.0,-0.0073493747,0.0,1.0
2024-06-25 00:00:00+00,SHORT,617,0.0,1.0,-0.0017198137,0.0,1.0
2024-06-25 00:00:00+00,SHORT,1780,0.14254072604415613,1.0,-0.00915733,0.0,1.0
2024-07-03 00:00:00+00,SHORT,3113,0.0,1.0,-0.009124453,0.0,1.0
2024-07-05 00:00:00+00,SHORT,498,0.7114936360571121,1.0,-0.0018101118,0.0,1.0
2024-07-12 00:00:00+00,SHORT,219,0.3545548194272265,1.0,-0.0040553734,0.0,1.0
2024-07-15 00:00:00+00,SHORT,248,0.24537947343222694,1.0,-0.008675676,0.0,1.0
2024-07-16 00:00:00+00,SHORT,1131,0.0,1.0,-0.006523712,0.0,1.0
2024-07-16 00:00:00+00,SHORT,3610,0.0,1.0,-0.0012838569,0.0,1.0
2024-07-17 00:00:00+00,SHORT,4222,1.0,1.0,-0.0069596446,0.0,1.0
2024-07-17 00:00:00+00,SHORT,4231,1.0,1.0,-0.0077995383,0.0,1.0
2024-07-17 00:00:00+00,SHORT,555,0.510237435962325,1.0,-0.0030812507,0.0,1.0
2024-07-18 00:00:00+00,SHORT,2979,0.2991910126907656,1.0,-0.008279737,0.0,1.0
2024-07-18 00:00:00+00,SHORT,1371,0.0,1.0,-7.8365795E-4,0.0,1.0
2024-07-23 00:00:00+00,SHORT,3641,0.0,1.0,-0.008365698,0.0,1.0
2024-07-26 00:00:00+00,SHORT,1473,0.3477551668670572,1.0,-0.0060733254,0.0,1.0
2024-07-31 00:00:00+00,SHORT,2740,1.0,1.0,0.016071508,0.0,1.0
2024-08-02 00:00:00+00,SHORT,664,0.0,1.0,-0.0068024127,0.0,1.0
2024-08-26 00:00:00+00,SHORT,2261,0.9154723489588973,1.0,-0.0072242273,0.0,1.0
2024-08-26 00:00:00+00,SHORT,1090,0.48533833187559283,1.0,-0.0078728385,0.0,1.0
2024-09-05 00:00:00+00,SHORT,1235,0.6525447481536306,1.0,-0.007469459,0.0,1.0
2024-09-27 00:00:00+00,SHORT,602,0.637351242957777,1.0,-0.008227939,0.0,1.0
2024-10-07 00:00:00+00,SHORT,2327,0.0,1.0,-4.7628142E-4,0.0,1.0
2024-10-17 00:00:00+00,SHORT,3430,0.1262018918034196,1.0,-0.006413368,0.0,1.0
2024-10-18 00:00:00+00,SHORT,2032,0.43897722237515313,1.0,-0.00845942,0.0,1.0
2024-10-31 00:00:00+00,SHORT,1677,0.0,1.0,-0.0039459863,0.0,1.0
2024-11-01 00:00:00+00,SHORT,1677,0.0,1.0,-0.008027881,-2.3162893E-4,1.0
2024-12-09 00:00:00+00,SHORT,2760,0.22993306552509735,1.0,-0.007375489,0.0,1.0
2024-12-12 00:00:00+00,SHORT,1799,0.3065123136560763,1.0,-0.008099347,0.0,1.0
2025-01-22 00:00:00+00,SHORT,2925,0.2043638728095712,1.0,-0.008422913,0.0,1.0
2025-01-22 00:00:00+00,SHORT,1333,0.0,1.0,-0.0032526425,0.0,1.0
2025-01-24 00:00:00+00,SHORT,862,0.5495080397584898,1.0,-0.0040979898,0.0,1.0
2025-01-24 00:00:00+00,SHORT,3111,0.8461538461538461,1.0,-0.0029673306,0.0,1.0
2025-01-27 00:00:00+00,SHORT,2761,1.0,1.0,-0.0014049675,0.0,1.0
2025-01-29 00:00:00+00,SHORT,835,0.875,1.0,-0.004713519,0.0,1.0
2025-01-30 00:00:00+00,SHORT,3098,0.32585114072714944,1.0,-0.0059403293,0.0,1.0
2025-02-12 00:00:00+00,SHORT,3153,0.0,1.0,-0.009522645,0.0,1.0
2025-03-03 00:00:00+00,SHORT,2482,1.0,1.0,-0.008697784,0.0,1.0
2025-03-06 00:00:00+00,SHORT,133,0.8,1.0,-0.00946486,0.0,1.0
2025-03-10 00:00:00+00,SHORT,2751,1.0,1.0,0.003618402,0.0,1.0
2025-03-18 00:00:00+00,SHORT,2514,0.0,1.0,-0.0039731893,0.0,1.0
2025-03-19 00:00:00+00,SHORT,2514,0.0,1.0,-0.007660382,0.0,1.0
2025-03-27 00:00:00+00,SHORT,3681,0.0,1.0,-0.008148876,0.0,1.0
