time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_50_2.0_df055,joint_fall_flag_5_20_df042
2017-08-21 00:00:00+00,LONG,2061,0.0,0.11487619,0.0013716967,0.0
2017-08-21 00:00:00+00,LONG,4197,1.0,0.16099809,0.02609763,0.0
2017-08-21 00:00:00+00,LONG,2349,0.48276122412425054,0.16395548,0.01987572,0.0
2017-08-21 00:00:00+00,LONG,394,0.5742475892694247,0.12589073,-4.6763694E-4,0.0
2017-08-21 00:00:00+00,LONG,429,0.7395576957175798,0.14541833,-0.007042279,0.0
2017-08-21 00:00:00+00,LONG,3233,0.9772727272727273,0.13983549,0.021930387,0.0
2017-08-21 00:00:00+00,LONG,1462,0.9696785342468658,0.17285047,0.015576325,0.0
2017-08-21 00:00:00+00,LONG,1740,0.7686226255735223,0.12708427,0.005330502,0.0
2017-08-21 00:00:00+00,LONG,4061,0.0,0.132264,0.029721688,0.0
2017-08-22 00:00:00+00,LONG,4197,0.9655172413793104,0.14356357,-5.665717E-5,0.0
2017-08-22 00:00:00+00,LONG,2272,0.9777777777777777,0.105823554,-0.0057200165,0.0
2017-08-22 00:00:00+00,LONG,394,0.5889622751649404,0.14189988,0.005782865,0.0
2017-08-22 00:00:00+00,LONG,838,0.6641702781937101,0.1265,-0.007818846,0.0
2017-08-22 00:00:00+00,LONG,3116,0.9230769230769231,0.19655892,0.02460538,0.0
2017-08-22 00:00:00+00,LONG,1462,0.9225507743499709,0.15876566,-0.0039230557,0.0
2017-08-22 00:00:00+00,LONG,4061,0.0,0.11357668,0.0036253706,0.0
2017-08-23 00:00:00+00,LONG,4197,0.9310344827586207,0.155908,-0.0013218741,0.0
2017-08-23 00:00:00+00,LONG,4249,1.0,0.13037723,0.0027387158,0.0
2017-08-23 00:00:00+00,LONG,394,0.5592023513702968,0.14836678,0.0033002612,0.0
2017-08-23 00:00:00+00,LONG,3436,1.0,0.15584838,0.017897602,0.0
2017-08-23 00:00:00+00,LONG,4061,0.0,0.12365102,0.0012737444,0.0
2017-08-24 00:00:00+00,LONG,4061,0.0,0.15335181,-8.1716315E-4,0.0
2017-08-25 00:00:00+00,LONG,394,0.556410776030184,0.13645458,-0.009189127,0.0
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,0.12602481,-0.0100704925,0.0
2017-08-29 00:00:00+00,LONG,3895,0.0,0.15696031,0.015329637,0.0
2017-08-30 00:00:00+00,LONG,2569,1.0,0.1388889,0.004950624,0.0
2017-08-30 00:00:00+00,LONG,3895,0.0,0.16335645,-0.0011413151,0.0
2017-08-31 00:00:00+00,LONG,2569,0.9655172413793104,0.117601246,-0.002187902,0.0
2017-09-06 00:00:00+00,LONG,3684,0.8175537259670791,0.11941348,0.026269417,0.0
2017-09-07 00:00:00+00,LONG,397,0.11006767928647411,0.18450813,0.094258234,0.0
2017-09-07 00:00:00+00,LONG,2553,1.0,0.13323599,0.024485555,0.0
2017-09-07 00:00:00+00,LONG,836,1.0,0.122515656,0.03610264,0.0
2017-09-07 00:00:00+00,LONG,3684,0.7581041951085343,0.11183059,0.009392794,0.0
2017-09-08 00:00:00+00,LONG,2067,0.7356347316671427,0.14416476,-0.00939673,0.0
2017-09-08 00:00:00+00,LONG,2072,0.7909523653836413,0.12519592,0.011123356,0.0
2017-09-08 00:00:00+00,LONG,131,0.3590461739664511,0.13568844,0.013963621,0.0
2017-09-08 00:00:00+00,LONG,2270,1.0,0.10767562,-0.006429689,0.0
2017-09-08 00:00:00+00,LONG,397,0.0,0.14571384,0.040745422,0.0
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,0.11613497,0.0068490054,0.0
2017-09-08 00:00:00+00,LONG,836,1.0,0.106940806,0.024415284,0.0
2017-09-14 00:00:00+00,LONG,3456,1.0,0.11224382,-0.0025444573,0.0
2017-10-13 00:00:00+00,LONG,3895,0.23719105725064465,0.11320502,0.0064455266,0.0
2017-10-16 00:00:00+00,LONG,3895,0.3011567113405476,0.13784662,0.021642542,0.0
2017-10-17 00:00:00+00,LONG,2938,0.0,0.1753051,0.07147208,0.0
2017-10-18 00:00:00+00,LONG,2938,0.0,0.18533488,0.071470104,0.0
2017-10-19 00:00:00+00,LONG,2938,0.0,0.17451122,0.04837882,0.0
2017-10-20 00:00:00+00,LONG,2938,0.0,0.16363111,0.022409827,0.0
2017-10-20 00:00:00+00,LONG,1897,0.3843725350342563,0.10520362,0.0106727695,0.0
2017-10-23 00:00:00+00,LONG,2938,0.0,0.1689405,0.020501394,0.0
2017-10-24 00:00:00+00,LONG,2938,0.0,0.17578293,0.011300491,0.0
2017-10-25 00:00:00+00,LONG,2085,0.3746470885840733,0.11781609,0.03733918,0.0
2017-10-25 00:00:00+00,LONG,2938,0.0,0.17902665,0.006774915,0.0
2017-10-26 00:00:00+00,LONG,2085,0.33888088527054466,0.115617216,0.018719183,0.0
2017-10-26 00:00:00+00,LONG,2938,0.0,0.16521995,-0.0056629498,0.0
2017-10-27 00:00:00+00,LONG,712,0.2868920607027087,0.17740338,0.037254203,0.0
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,0.11411553,0.033804413,0.0
2017-10-27 00:00:00+00,LONG,4073,1.0,0.16821465,2.568E-4,0.0
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,0.16546018,0.050322216,0.0
2017-10-30 00:00:00+00,LONG,788,0.95,0.108524576,0.012292683,0.0
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,0.1250881,0.0036300728,0.0
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,0.16168898,0.030127034,0.0
2017-10-31 00:00:00+00,LONG,3649,1.0,0.18902978,0.008836791,0.0
2017-11-01 00:00:00+00,LONG,2085,0.30137798700707413,0.12894183,-0.0031138132,0.0
2017-11-02 00:00:00+00,LONG,2085,0.76,0.14952946,0.00842413,0.0
2017-11-02 00:00:00+00,LONG,3822,0.22703514346507328,0.15703835,0.05537854,0.0
2017-11-03 00:00:00+00,LONG,2085,0.3162843900851891,0.1370826,-0.0037724136,0.0
2017-11-03 00:00:00+00,LONG,1474,0.40418486453263575,0.106923476,0.009153276,0.0
2017-11-03 00:00:00+00,LONG,3822,0.18046600024947304,0.13857517,0.024163904,0.0
2017-11-06 00:00:00+00,LONG,1011,1.0,0.13156526,0.012707495,0.0
2017-11-06 00:00:00+00,LONG,3646,1.0,0.14848438,-0.0044545364,0.0
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,0.15159129,0.024694575,0.0
2017-11-07 00:00:00+00,LONG,3822,0.13526599762420166,0.107569285,0.0058362396,0.0
2017-11-08 00:00:00+00,LONG,2349,1.0,0.14956437,0.034651067,0.0
2017-11-08 00:00:00+00,LONG,522,1.0,0.13332638,0.052666448,0.0
2017-11-08 00:00:00+00,LONG,3822,0.15574265518225677,0.14398633,0.0026227443,0.0
2017-11-09 00:00:00+00,LONG,522,0.7848513963167629,0.113040306,0.022869803,0.0
2017-11-09 00:00:00+00,LONG,3822,0.13245275872980392,0.14554399,-0.0016639626,0.0
2017-11-10 00:00:00+00,LONG,522,0.9661016949152542,0.11553193,0.019412266,0.0
2017-11-10 00:00:00+00,LONG,1719,0.0,0.111280955,-5.7218125E-4,0.0
2017-11-10 00:00:00+00,LONG,3822,0.10554923085607924,0.1481385,-0.010158886,0.0
2017-11-13 00:00:00+00,LONG,522,0.9491525423728814,0.1072595,5.719464E-5,0.0
2017-11-13 00:00:00+00,LONG,1719,0.0,0.11451075,-0.009632335,0.0
2017-11-14 00:00:00+00,LONG,522,0.9322033898305084,0.11162202,-0.0031843095,0.0
2017-11-14 00:00:00+00,LONG,1631,0.27549589614144665,0.11006879,0.010531403,0.0
2017-11-15 00:00:00+00,LONG,2070,1.0,0.13276699,0.041437987,0.0
2017-11-15 00:00:00+00,LONG,335,0.261751074811175,0.12745099,-0.007895894,0.0
2017-11-15 00:00:00+00,LONG,433,0.5018573621632536,0.14534439,0.008090068,0.0
2017-11-15 00:00:00+00,LONG,675,0.8125358298290939,0.18927445,-0.002698475,0.0
2017-11-15 00:00:00+00,LONG,937,0.3221578615033982,0.12080889,-7.7767635E-4,0.0
2017-11-15 00:00:00+00,LONG,1262,1.0,0.16416465,0.029151421,0.0
2017-11-15 00:00:00+00,LONG,3535,1.0,0.12569141,0.016503392,0.0
2017-11-15 00:00:00+00,LONG,1631,0.2697618199545001,0.10505982,-0.005708827,0.0
2017-11-15 00:00:00+00,LONG,3686,0.630333165504588,0.12733029,0.02904814,0.0
2017-11-15 00:00:00+00,LONG,1719,0.0,0.120193765,-0.010297585,0.0
2017-11-15 00:00:00+00,LONG,3851,1.0,0.11757064,0.02688778,0.0
2017-11-15 00:00:00+00,LONG,3885,1.0,0.11700166,0.017604576,0.0
2017-11-15 00:00:00+00,LONG,1879,1.0,0.129656,-2.2877727E-4,0.0
2017-11-16 00:00:00+00,LONG,2070,0.0,0.11116576,0.023376869,0.0
2017-11-16 00:00:00+00,LONG,1262,0.9787234042553191,0.14730598,0.019533275,0.0
2017-11-16 00:00:00+00,LONG,3686,0.0,0.10830705,-6.321173E-4,0.0
2017-11-16 00:00:00+00,LONG,3851,0.5036501559440765,0.1168748,0.004781124,0.0
2017-11-17 00:00:00+00,LONG,2070,0.0,0.11760427,0.01068727,0.0
2017-11-17 00:00:00+00,LONG,4150,0.38891131428234993,0.10708016,0.017884323,0.0
2017-11-17 00:00:00+00,LONG,1262,0.0,0.12819241,-0.0071022594,0.0
2017-11-17 00:00:00+00,LONG,3851,0.9655172413793104,0.11214653,-0.00390269,0.0
2017-11-17 00:00:00+00,LONG,3885,0.9636363636363636,0.120499365,-0.008435967,0.0
2017-11-20 00:00:00+00,LONG,2070,0.0,0.13358963,0.012781907,0.0
2017-11-20 00:00:00+00,LONG,4150,0.30165848002525214,0.11904762,-0.0020727324,0.0
2017-11-20 00:00:00+00,LONG,3885,0.9454545454545454,0.14151528,-0.010429682,0.0
2017-11-21 00:00:00+00,LONG,2070,0.9259259259259259,0.13482337,0.00721727,0.0
2017-11-21 00:00:00+00,LONG,4150,0.41743793101140253,0.1378593,0.013979175,0.0
2017-11-21 00:00:00+00,LONG,3436,0.0,0.19033742,0.097943865,0.0
2017-11-22 00:00:00+00,LONG,4150,0.4077797667356168,0.13785395,-0.0050172405,0.0
2017-11-24 00:00:00+00,LONG,4150,0.3199036235827004,0.12552063,-0.006750584,0.0
2017-11-27 00:00:00+00,LONG,4150,0.28808402311805137,0.12561952,-0.004619307,0.0
2017-11-29 00:00:00+00,LONG,1328,0.0,0.10740531,0.004389783,0.0
2017-11-29 00:00:00+00,LONG,4092,1.0,0.112535246,0.012722594,0.0
2017-12-04 00:00:00+00,LONG,4083,0.4904648750041684,0.12968397,0.037595343,0.0
2017-12-06 00:00:00+00,LONG,602,1.0,0.13056093,0.0178647,0.0
2017-12-06 00:00:00+00,LONG,1552,0.0,0.13455579,0.04183745,0.0
2017-12-06 00:00:00+00,LONG,3963,1.0,0.119804405,0.027898833,0.0
2017-12-06 00:00:00+00,LONG,4083,0.5046371585829128,0.113716565,0.014241073,0.0
2017-12-07 00:00:00+00,LONG,602,0.975,0.12971391,0.01755619,0.0
2017-12-07 00:00:00+00,LONG,3556,0.0,0.1318729,0.00440558,0.0
2017-12-07 00:00:00+00,LONG,1888,0.33030199602305327,0.11652174,0.0025822164,0.0
2017-12-08 00:00:00+00,LONG,602,0.95,0.13035083,0.0018427687,0.0
2017-12-08 00:00:00+00,LONG,3556,0.0,0.14827861,0.01642758,0.0
2017-12-08 00:00:00+00,LONG,1888,0.9705882352941176,0.17886178,0.006249295,0.0
2017-12-11 00:00:00+00,LONG,610,0.5716876068647831,0.10807975,-0.008173853,0.0
2017-12-14 00:00:00+00,LONG,259,0.21485951286184138,0.17126934,0.030960485,0.0
2017-12-15 00:00:00+00,LONG,259,0.24370884190402534,0.1395236,0.006066873,0.0
2017-12-18 00:00:00+00,LONG,259,0.14718780123584127,0.15050073,-0.0011649973,0.0
2017-12-19 00:00:00+00,LONG,2820,1.0,0.12859097,0.0012909513,0.0
2017-12-20 00:00:00+00,LONG,2820,0.9714285714285714,0.14014895,-0.0026567776,0.0
2018-02-06 00:00:00+00,LONG,2405,1.0,0.11256454,0.010401004,0.0
2018-02-06 00:00:00+00,LONG,374,0.7744782970986828,0.11501362,-0.0073611173,0.0
2018-02-06 00:00:00+00,LONG,2999,0.0,0.13108076,0.035984173,0.0
2018-02-07 00:00:00+00,LONG,374,0.7170256933203958,0.12814486,7.394713E-4,0.0
2018-02-07 00:00:00+00,LONG,2999,0.0,0.12921876,0.0047558225,0.0
2018-02-08 00:00:00+00,LONG,4112,0.0,0.10526316,-0.0057567256,0.0
2018-02-08 00:00:00+00,LONG,2253,0.6518621539614062,0.11548379,0.01529864,0.0
2018-02-08 00:00:00+00,LONG,374,0.755302969143628,0.14499068,0.026861325,0.0
2018-02-08 00:00:00+00,LONG,388,1.0,0.1228232,0.025529047,0.0
2018-02-08 00:00:00+00,LONG,2518,0.9459459459459459,0.14445817,0.032267556,0.0
2018-02-08 00:00:00+00,LONG,2999,0.0,0.13137363,0.007459395,0.0
2018-02-08 00:00:00+00,LONG,1910,0.9473684210526316,0.109922506,0.009900046,0.0
2018-02-09 00:00:00+00,LONG,2305,1.0,0.1345612,0.012250752,0.0
2018-02-09 00:00:00+00,LONG,262,1.0,0.105125524,0.013632766,0.0
2018-02-09 00:00:00+00,LONG,2393,1.0,0.10896097,0.0067669265,0.0
2018-02-09 00:00:00+00,LONG,475,0.0,0.11670904,0.040327884,0.0
2018-02-09 00:00:00+00,LONG,502,0.38025946348982664,0.13368146,0.01060232,0.0
2018-02-09 00:00:00+00,LONG,874,0.9714285714285714,0.14479946,0.0055076713,0.0
2018-02-09 00:00:00+00,LONG,984,0.0,0.15450644,0.033275153,0.0
2018-02-09 00:00:00+00,LONG,3521,0.0,0.1084172,0.046523906,0.0
2018-02-09 00:00:00+00,LONG,3640,0.1897460142952825,0.11674231,0.013956415,0.0
2018-02-09 00:00:00+00,LONG,3830,1.0,0.106471814,0.01980868,0.0
2018-02-09 00:00:00+00,LONG,1817,0.3624747018264319,0.13337925,0.057114106,0.0
2018-02-09 00:00:00+00,LONG,1960,0.0,0.12543987,0.017672008,0.0
2018-02-12 00:00:00+00,LONG,2067,0.0,0.11056401,-0.0018634801,0.0
2018-02-12 00:00:00+00,LONG,475,0.0,0.11629495,0.01731657,0.0
2018-02-12 00:00:00+00,LONG,984,0.0,0.16056338,0.015534636,0.0
2018-02-12 00:00:00+00,LONG,1817,0.0,0.12652124,0.040476404,0.0
2018-02-13 00:00:00+00,LONG,2393,0.9411764705882353,0.13516696,6.745062E-4,0.0
2018-02-13 00:00:00+00,LONG,475,0.0,0.12777902,0.009676557,0.0
2018-02-13 00:00:00+00,LONG,984,0.0,0.1783241,0.010463732,0.0
2018-02-13 00:00:00+00,LONG,3378,0.3174267429640183,0.1461318,0.043609902,0.0
2018-02-13 00:00:00+00,LONG,1454,0.0,0.11598917,-0.008704096,0.0
2018-02-13 00:00:00+00,LONG,3521,0.0,0.12014292,0.022868901,0.0
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,0.10530192,0.017693559,0.0
2018-02-13 00:00:00+00,LONG,1817,0.0,0.13520934,0.037594475,0.0
2018-02-14 00:00:00+00,LONG,2703,1.0,0.11111111,-0.007695725,0.0
2018-02-14 00:00:00+00,LONG,984,0.0,0.14377452,-0.009023661,0.0
2018-02-14 00:00:00+00,LONG,3378,0.24505795442827188,0.12223828,0.017265337,0.0
2018-02-14 00:00:00+00,LONG,3521,0.0,0.11244711,0.0058260364,0.0
2018-02-14 00:00:00+00,LONG,1817,0.0,0.13074286,0.025121877,0.0
2018-02-15 00:00:00+00,LONG,475,0.0,0.13006681,-0.007045901,0.0
2018-02-15 00:00:00+00,LONG,3378,0.20456170682036212,0.1156701,0.001393972,0.0
2018-02-15 00:00:00+00,LONG,3521,0.0,0.10941704,0.003572081,0.0
2018-02-15 00:00:00+00,LONG,1817,0.0,0.109545454,-0.008866042,0.0
2018-02-16 00:00:00+00,LONG,3378,0.17660297293907581,0.124743536,-4.9174053E-4,0.0
2018-02-16 00:00:00+00,LONG,1368,0.4813910475398018,0.1815746,0.011940582,0.0
2018-02-20 00:00:00+00,LONG,3378,0.19015842515023573,0.1431772,0.0052429833,0.0
2018-02-20 00:00:00+00,LONG,1368,0.6281043902262383,0.17557615,-2.77474E-4,0.0
2018-02-20 00:00:00+00,LONG,3521,0.0,0.1132287,-0.0025171808,0.0
2018-02-20 00:00:00+00,LONG,1817,0.0,0.10561436,-0.009557325,0.0
2018-02-21 00:00:00+00,LONG,675,0.0,0.14711033,-0.0015377856,0.0
2018-02-21 00:00:00+00,LONG,984,0.0,0.17289221,-0.009929579,0.0
2018-02-21 00:00:00+00,LONG,3378,0.17567135878323403,0.1382479,-0.005423659,0.0
2018-02-21 00:00:00+00,LONG,1368,0.6301165526820481,0.1965832,-1.4773304E-4,0.0
2018-02-22 00:00:00+00,LONG,3378,0.17630579487767492,0.14408164,-0.007031414,0.0
2018-03-01 00:00:00+00,LONG,88,0.40861962779677563,0.18352693,0.02078812,0.0
2018-03-02 00:00:00+00,LONG,88,0.5573656816490233,0.19352792,0.023484813,0.0
2018-03-02 00:00:00+00,LONG,631,0.0,0.1466403,0.014225107,0.0
2018-03-02 00:00:00+00,LONG,1848,1.0,0.13860947,-0.007728694,0.0
2018-03-02 00:00:00+00,LONG,4086,0.6475128267891185,0.18703075,0.006749615,0.0
2018-03-05 00:00:00+00,LONG,88,0.604578886534329,0.18731438,0.008884853,0.0
2018-03-05 00:00:00+00,LONG,631,0.26381115031233043,0.13601601,-0.0054817447,0.0
2018-03-05 00:00:00+00,LONG,1453,0.9666666666666667,0.15403374,0.038811877,0.0
2018-03-06 00:00:00+00,LONG,1453,0.9333333333333333,0.1298057,0.020093516,0.0
2018-03-07 00:00:00+00,LONG,88,0.37446328639255405,0.1427295,-0.010521151,0.0
2018-03-07 00:00:00+00,LONG,1114,0.0,0.15193842,0.09744258,0.0
2018-03-07 00:00:00+00,LONG,1453,0.9,0.107604645,0.0401522,0.0
2018-03-08 00:00:00+00,LONG,1114,0.0,0.15326843,0.062096715,0.0
2018-03-08 00:00:00+00,LONG,1453,0.8666666666666667,0.14252728,0.02634223,0.0
2018-03-09 00:00:00+00,LONG,1082,0.7028759379516196,0.11176951,0.016223203,0.0
2018-03-09 00:00:00+00,LONG,1114,0.0,0.12613122,0.036325473,0.0
2018-03-13 00:00:00+00,LONG,1114,0.0,0.12265378,6.4958644E-4,0.0
2018-03-14 00:00:00+00,LONG,1114,0.0,0.113901086,0.0078746695,0.0
2018-03-14 00:00:00+00,LONG,1888,0.4402892290959912,0.11371841,-0.005903988,0.0
2018-03-27 00:00:00+00,LONG,1651,0.4216736904258049,0.16056813,0.0017388867,0.0
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,0.15686275,0.041082848,0.0
2018-03-28 00:00:00+00,LONG,411,0.35051082340330775,0.12236726,-0.001724863,0.0
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,0.114783876,0.015448626,0.0
2018-04-02 00:00:00+00,LONG,643,0.46917816329146594,0.11938162,-0.0038120416,0.0
2018-04-02 00:00:00+00,LONG,1897,0.0,0.12779553,0.0017545766,0.0
2018-04-03 00:00:00+00,LONG,1149,0.9655172413793104,0.11427674,0.0059948517,0.0
2018-04-04 00:00:00+00,LONG,15,0.0,0.19643784,0.0030409019,0.0
2018-04-04 00:00:00+00,LONG,2345,0.7550770277904809,0.12718602,0.028835978,0.0
2018-04-05 00:00:00+00,LONG,15,0.5210311673755379,0.19509427,3.4577562E-4,0.0
2018-04-05 00:00:00+00,LONG,2345,0.6705519299419833,0.116727106,0.006812426,0.0
2018-04-06 00:00:00+00,LONG,4223,1.0,0.13074401,-0.0014828186,0.0
2018-04-06 00:00:00+00,LONG,2345,0.92,0.13989519,0.026457269,0.0
2018-04-06 00:00:00+00,LONG,429,0.0,0.1848,0.04925965,0.0
2018-04-06 00:00:00+00,LONG,516,0.22047106945120307,0.115114234,-7.84553E-4,0.0
2018-04-06 00:00:00+00,LONG,3241,0.3755091384123789,0.11645729,-1.8198781E-4,0.0
2018-04-06 00:00:00+00,LONG,3596,0.0782136616077302,0.104948804,-0.009685969,0.0
2018-04-09 00:00:00+00,LONG,2345,0.88,0.16153674,0.025559852,0.0
2018-04-09 00:00:00+00,LONG,3013,0.0,0.116900384,-1.0160155E-4,0.0
2018-04-09 00:00:00+00,LONG,3241,0.3456182177538693,0.118741825,-0.0056846654,0.0
2018-04-10 00:00:00+00,LONG,2345,0.6163409627115366,0.14961155,-0.009249825,0.0
2018-04-10 00:00:00+00,LONG,3111,0.45385116482595966,0.12059104,-0.008597702,0.0
2018-04-11 00:00:00+00,LONG,2298,0.5984824768303516,0.13598166,0.014439447,0.0
2018-04-11 00:00:00+00,LONG,2345,0.8,0.16468777,-0.010153732,0.0
2018-04-11 00:00:00+00,LONG,429,0.0,0.19266771,0.0037645276,0.0
2018-04-12 00:00:00+00,LONG,2298,0.5332796241189982,0.11386367,-0.0060224696,0.0
2018-04-13 00:00:00+00,LONG,2298,0.5375818106121768,0.11198885,-0.004768842,0.0
2018-04-27 00:00:00+00,LONG,3677,0.0,0.11999134,0.016045127,0.0
2018-04-30 00:00:00+00,LONG,3677,0.0,0.12269412,0.0017603437,0.0
2018-05-01 00:00:00+00,LONG,2681,0.0,0.11084742,0.05954896,0.0
2018-05-01 00:00:00+00,LONG,1404,0.0,0.12777129,0.044637144,0.0
2018-05-02 00:00:00+00,LONG,2681,0.0,0.11235695,0.04890655,0.0
2018-05-02 00:00:00+00,LONG,1236,1.0,0.11239791,0.035957504,0.0
2018-05-02 00:00:00+00,LONG,1404,0.0,0.1306099,0.022100506,0.0
2018-05-03 00:00:00+00,LONG,2681,0.0,0.10683567,0.015990915,0.0
2018-05-03 00:00:00+00,LONG,675,0.0,0.11573791,0.025021758,0.0
2018-05-03 00:00:00+00,LONG,786,1.0,0.12462908,0.047834672,0.0
2018-05-03 00:00:00+00,LONG,788,0.9310344827586207,0.12939139,-2.5769873E-4,0.0
2018-05-03 00:00:00+00,LONG,1064,0.6817782166633785,0.17244445,0.045466214,0.0
2018-05-03 00:00:00+00,LONG,1236,0.31749627496352606,0.10883721,0.02060806,0.0
2018-05-03 00:00:00+00,LONG,1404,0.0,0.12283737,0.004600618,0.0
2018-05-04 00:00:00+00,LONG,2681,0.0,0.1282671,0.014972577,0.0
2018-05-04 00:00:00+00,LONG,786,0.9666666666666667,0.11523207,0.039975777,0.0
2018-05-04 00:00:00+00,LONG,1585,0.3469114884132583,0.11820812,0.031499248,0.0
2018-05-04 00:00:00+00,LONG,3652,0.28560459862942406,0.1813752,0.06901748,0.0
2018-05-04 00:00:00+00,LONG,1631,0.5285134726238434,0.12563486,0.040349074,0.0
2018-05-04 00:00:00+00,LONG,1748,0.3216920107534311,0.12539022,0.008087213,0.0
2018-05-07 00:00:00+00,LONG,2770,0.0,0.13426536,-0.008725285,0.0
2018-05-07 00:00:00+00,LONG,2930,0.0,0.17893755,0.017509775,0.0
2018-05-07 00:00:00+00,LONG,1236,0.3662339753427655,0.10955075,0.014832408,0.0
2018-05-07 00:00:00+00,LONG,3652,0.5189126297576984,0.18493712,0.0649757,0.0
2018-05-07 00:00:00+00,LONG,1631,0.5442093340158868,0.11619671,0.037404686,0.0
2018-05-07 00:00:00+00,LONG,1748,0.15125354797905713,0.108050846,-4.441978E-4,0.0
2018-05-08 00:00:00+00,LONG,2930,0.0,0.16177861,-0.0038202326,0.0
2018-05-08 00:00:00+00,LONG,3652,0.44105141264937603,0.17477453,0.038048957,0.0
2018-05-08 00:00:00+00,LONG,1631,0.4779719839741569,0.11626016,0.023391122,0.0
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,0.11242158,0.0373595,0.0
2018-05-09 00:00:00+00,LONG,786,0.8888888888888888,0.11294093,0.0078001027,0.0
2018-05-09 00:00:00+00,LONG,3646,0.0,0.12314951,0.013619275,0.0
2018-05-09 00:00:00+00,LONG,3652,0.43233267493472866,0.17461818,0.013856919,0.0
2018-05-09 00:00:00+00,LONG,1631,0.4934811272615518,0.124366835,0.007983849,0.0
2018-05-09 00:00:00+00,LONG,3763,0.7684377154683226,0.10787264,0.002813688,0.0
2018-05-09 00:00:00+00,LONG,1748,0.9508196721311475,0.119617224,0.0029014626,0.0
2018-05-09 00:00:00+00,LONG,4050,0.23665213064096194,0.115606934,-0.005329959,0.0
2018-05-10 00:00:00+00,LONG,3652,0.4049877950146836,0.16903505,-0.0038085654,0.0
2018-05-10 00:00:00+00,LONG,1631,0.5290976384992865,0.120543525,0.0039171656,0.0
2018-05-10 00:00:00+00,LONG,1748,1.0,0.1171459,-0.005791102,0.0
2018-05-11 00:00:00+00,LONG,3652,0.45763909782459283,0.17511208,-0.005494207,0.0
2018-05-11 00:00:00+00,LONG,3763,0.7643540862853315,0.105204694,-0.008272544,0.0
2018-05-15 00:00:00+00,LONG,3748,0.3619021797944954,0.12056213,0.035452038,0.0
2018-05-17 00:00:00+00,LONG,2497,0.6918426938108824,0.1548634,0.012857397,0.0
2018-05-18 00:00:00+00,LONG,3748,0.2696890201731844,0.106814,0.004278765,0.0
2018-05-21 00:00:00+00,LONG,3748,0.0,0.10862262,0.015846455,0.0
2018-05-23 00:00:00+00,LONG,3192,0.9473684210526316,0.10994441,0.012388748,0.0
2018-05-31 00:00:00+00,LONG,2421,0.5046013407855036,0.14325693,-0.009709601,0.0
2018-05-31 00:00:00+00,LONG,3192,1.0,0.11328976,-0.0016066155,0.0
2018-05-31 00:00:00+00,LONG,4074,1.0,0.12161599,-0.0021492678,0.0
2018-06-01 00:00:00+00,LONG,2761,0.0,0.13891992,0.04207765,0.0
2018-06-01 00:00:00+00,LONG,4074,0.96875,0.1115352,1.1199318E-4,0.0
2018-06-04 00:00:00+00,LONG,2761,0.0,0.13001125,0.02925655,0.0
2018-06-05 00:00:00+00,LONG,2761,0.0,0.14719711,0.008379444,0.0
2018-06-08 00:00:00+00,LONG,796,0.0,0.15348837,0.010489903,0.0
2018-06-11 00:00:00+00,LONG,796,0.9555555555555556,0.1891892,0.010050849,0.0
2018-06-12 00:00:00+00,LONG,796,0.9333333333333333,0.1797235,0.007511227,0.0
2018-06-13 00:00:00+00,LONG,796,0.0,0.1712963,-0.0106423525,0.0
2018-06-14 00:00:00+00,LONG,796,0.8888888888888888,0.1745283,-0.002533271,0.0
2018-06-15 00:00:00+00,LONG,870,0.0,0.1493216,0.029549852,0.0
2018-06-18 00:00:00+00,LONG,870,0.0,0.15040378,0.0063416893,0.0
2018-06-19 00:00:00+00,LONG,870,0.0,0.15645759,0.012699797,0.0
2018-06-19 00:00:00+00,LONG,3815,0.0,0.1353777,0.003967195,0.0
2018-06-20 00:00:00+00,LONG,870,0.0,0.1427058,-0.0062118657,0.0
2018-06-21 00:00:00+00,LONG,870,0.0,0.14455879,0.0026572675,0.0
2018-06-21 00:00:00+00,LONG,1198,1.0,0.11075368,0.036891114,0.0
2018-06-21 00:00:00+00,LONG,3815,0.0,0.118320614,-0.0022633448,0.0
2018-06-25 00:00:00+00,LONG,3947,0.6484563662131738,0.129771,0.012160111,0.0
2018-06-28 00:00:00+00,LONG,335,0.0,0.1086262,0.00973928,0.0
2018-06-28 00:00:00+00,LONG,3355,1.0,0.15553236,0.05452671,0.0
2018-06-28 00:00:00+00,LONG,1838,0.7385431731187091,0.1911032,-6.1189785E-4,0.0
2018-06-29 00:00:00+00,LONG,335,0.29577836008105074,0.11921459,0.0052650818,0.0
2018-06-29 00:00:00+00,LONG,3355,0.9743589743589743,0.13799188,0.037826106,0.0
