time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,interest_coverage_normalized_df080,weighted_neg_sum_20_df036
2017-03-03 00:00:00+00,SHORT,200,0.40625580219527174,0.58778316,0.1057,0.04300399
2017-03-03 00:00:00+00,SHORT,270,0.14354862953495104,0.51900303,0.1635,0.035267293
2017-03-03 00:00:00+00,SHORT,2351,0.17892115977422557,0.35918128,0.1918,0.031128336
2017-03-03 00:00:00+00,SHORT,505,0.7773566483954991,0.61203855,0.1621,0.03844213
2017-03-03 00:00:00+00,SHORT,1371,0.22817128560420544,0.53140116,0.2893,0.03909503
2017-03-03 00:00:00+00,SHORT,1752,0.43610867151740024,0.54394686,0.0874,0.030931607
2017-03-06 00:00:00+00,SHORT,270,0.12257814825644726,0.45876426,0.1635,0.03594762
2017-03-06 00:00:00+00,SHORT,1171,0.38424715088909817,0.47460273,0.0862,0.034386024
2017-03-06 00:00:00+00,SHORT,1371,0.09627551525133834,0.5234468,0.2893,0.03909503
2017-03-06 00:00:00+00,SHORT,1752,0.45177505042173643,0.37341228,0.0874,0.039403312
2017-03-07 00:00:00+00,SHORT,270,0.09497287107070695,0.33621517,0.1635,0.03892609
2017-03-07 00:00:00+00,SHORT,2351,0.12845087257078763,0.3141078,0.1918,0.03295761
2017-03-07 00:00:00+00,SHORT,1171,0.29574992556318025,0.39101085,0.0862,0.042252094
2017-03-07 00:00:00+00,SHORT,1752,0.0,0.37761346,0.0874,0.03901976
2017-03-08 00:00:00+00,SHORT,3065,0.26732923853770946,0.4746864,0.2169,0.03760849
2017-03-08 00:00:00+00,SHORT,1171,0.238938350598975,0.455306,0.0862,0.036835812
2017-03-08 00:00:00+00,SHORT,1752,0.0,0.36927253,0.0874,0.039783556
2017-03-09 00:00:00+00,SHORT,200,0.2861943769187704,0.55831146,0.1057,0.035097282
2017-03-09 00:00:00+00,SHORT,1171,0.26829762342150104,0.42959988,0.0862,0.036835812
2017-03-09 00:00:00+00,SHORT,1752,0.39039358696531323,0.3681541,0.0874,0.039783556
2017-03-10 00:00:00+00,SHORT,200,0.17441870790770903,0.45488957,0.1057,0.03976877
2017-03-10 00:00:00+00,SHORT,1171,0.225125134798437,0.4509933,0.0862,0.03637206
2017-03-13 00:00:00+00,SHORT,200,0.11365992097277829,0.45121,0.1057,0.03976877
2017-03-13 00:00:00+00,SHORT,1171,0.21085283845535904,0.45724285,0.0862,0.03637206
2017-03-14 00:00:00+00,SHORT,200,0.12967341000998484,0.37444928,0.1057,0.04112634
2017-03-14 00:00:00+00,SHORT,1171,0.18533197939530496,0.4455655,0.0862,0.037099335
2017-03-15 00:00:00+00,SHORT,200,0.21301876109587234,0.35662377,0.1057,0.04112634
2017-03-15 00:00:00+00,SHORT,1171,0.17073656592469083,0.47793594,0.0862,0.035864957
2017-03-16 00:00:00+00,SHORT,200,0.21131860375452838,0.34982875,0.1057,0.04112634
2017-03-20 00:00:00+00,SHORT,1250,0.0,0.3760951,0.0928,0.037860535
2017-03-28 00:00:00+00,SHORT,4016,0.09615894477027435,0.4222765,0.098,0.032838177
2017-03-30 00:00:00+00,SHORT,4016,0.0,0.4168973,0.098,0.033269763
2017-03-31 00:00:00+00,SHORT,4016,0.19142581413309684,0.4013762,0.098,0.034025908
2017-04-03 00:00:00+00,SHORT,4016,0.0,0.3997115,0.0961,0.03416111
2017-04-04 00:00:00+00,SHORT,4016,0.0,0.38311934,0.0961,0.035526462
2017-04-05 00:00:00+00,SHORT,4016,0.0,0.34728158,0.0961,0.038203325
2017-04-11 00:00:00+00,SHORT,1184,0.0,0.40513337,0.0113,0.0403415
2017-04-19 00:00:00+00,SHORT,1371,0.5796291833329393,0.4636979,0.2893,0.038881175
2017-04-20 00:00:00+00,SHORT,1371,0.5116749781123615,0.46273264,0.2893,0.038881175
2017-04-21 00:00:00+00,SHORT,1371,0.5307253151935638,0.4426567,0.2893,0.040741757
2017-04-25 00:00:00+00,SHORT,2018,0.27358196259068046,0.3938156,0.1339,0.04300807
2017-04-26 00:00:00+00,SHORT,4031,0.5279556904611734,0.38056675,0.125,0.031455345
2017-04-27 00:00:00+00,SHORT,502,0.42519305016381465,0.5751033,0.0981,0.03598671
2017-04-27 00:00:00+00,SHORT,788,0.5441512505810789,0.4558238,0.0196,0.04095641
2017-04-27 00:00:00+00,SHORT,4031,0.5267230532635249,0.34434462,0.125,0.03181601
2017-04-28 00:00:00+00,SHORT,1922,0.3177688924554001,0.3963127,0.2583,0.035312258
2017-05-01 00:00:00+00,SHORT,1922,0.3002287136103516,0.4044844,0.2583,0.035312258
2017-05-02 00:00:00+00,SHORT,1922,0.253852073202754,0.42398804,0.2583,0.033687938
2017-05-03 00:00:00+00,SHORT,1922,0.27418457468604,0.45770746,0.2583,0.03262403
2017-05-04 00:00:00+00,SHORT,1922,0.24693684413534317,0.41537488,0.2583,0.03521713
2017-05-05 00:00:00+00,SHORT,1922,0.20235595657636746,0.396021,0.2583,0.03521713
2017-05-08 00:00:00+00,SHORT,4197,0.6746528280447203,0.3951455,0.2847,0.03602145
2017-05-08 00:00:00+00,SHORT,3378,0.4444190838991615,0.49456984,0.1761,0.04065616
2017-05-08 00:00:00+00,SHORT,1922,0.1445503700134995,0.31026304,0.2583,0.042849824
2017-05-16 00:00:00+00,SHORT,2728,0.0,0.4143175,0.1819,0.039394774
2017-05-31 00:00:00+00,SHORT,68,0.5096134739228889,0.60915035,0.0323,0.04149825
2017-06-08 00:00:00+00,SHORT,780,0.8116347391805856,0.58743286,0.0328,0.030233903
2017-06-15 00:00:00+00,SHORT,974,0.2747683718430427,0.47217596,0.0359,0.04220744
2017-06-16 00:00:00+00,SHORT,4107,0.6093897121500859,0.6081405,0.015,0.032613102
2017-06-16 00:00:00+00,SHORT,2345,0.11164391532106152,0.47648668,0.076,0.038534235
2017-06-19 00:00:00+00,SHORT,4107,0.6085398466831531,0.59473985,0.015,0.032613102
2017-06-19 00:00:00+00,SHORT,3621,0.3398474583644097,0.49848676,0.2193,0.035402097
2017-06-21 00:00:00+00,SHORT,918,0.03949491868038084,0.43862158,0.2619,0.035871573
2017-06-22 00:00:00+00,SHORT,918,0.0,0.3450111,0.2619,0.040890966
2017-06-23 00:00:00+00,SHORT,918,0.018004233316418025,0.3472812,0.2619,0.040890966
2017-06-26 00:00:00+00,SHORT,2863,0.5167059412273071,0.6268598,0.0326,0.03588557
2017-06-26 00:00:00+00,SHORT,918,0.0,0.40878195,0.2619,0.03542121
2017-06-27 00:00:00+00,SHORT,2665,0.1109502302648769,0.39399132,0.2378,0.036808636
2017-06-27 00:00:00+00,SHORT,2863,0.4641266684862691,0.60152787,0.0326,0.038048368
2017-06-28 00:00:00+00,SHORT,2863,0.4995358009172581,0.6119081,0.0339,0.037387867
2017-06-30 00:00:00+00,SHORT,3825,0.0,0.5144266,0.0247,0.03765787
2017-07-03 00:00:00+00,SHORT,3825,0.0,0.48498783,0.0247,0.038456213
2017-07-06 00:00:00+00,SHORT,3359,0.6812321052855855,0.6212279,0.3459,0.034650765
2017-07-07 00:00:00+00,SHORT,3359,0.6369989158680426,0.5318303,0.3459,0.03833062
2017-07-10 00:00:00+00,SHORT,3359,0.6321402378431633,0.4210832,0.3459,0.03833062
2017-07-19 00:00:00+00,SHORT,739,0.35836231861453344,0.4595384,0.1368,0.033405516
2017-07-20 00:00:00+00,SHORT,638,0.43461483546588353,0.34467617,0.0514,0.03782185
2017-07-20 00:00:00+00,SHORT,1651,0.2801854863380844,0.5182599,0.05,0.03036795
2017-07-21 00:00:00+00,SHORT,638,0.41652075931242666,0.35058376,0.0514,0.03782185
2017-07-21 00:00:00+00,SHORT,1651,0.065706126456379,0.405848,0.05,0.039706044
2017-07-21 00:00:00+00,SHORT,3885,0.45840744001782335,0.505193,0.2343,0.038172197
2017-07-24 00:00:00+00,SHORT,638,0.43713708367693715,0.3133881,0.0514,0.039855555
2017-07-24 00:00:00+00,SHORT,3885,0.9473684210526316,0.49191028,0.2343,0.03889555
2017-07-25 00:00:00+00,SHORT,2070,0.5231354754750255,0.35344926,0.0247,0.04011175
2017-07-25 00:00:00+00,SHORT,2397,0.16097244872587013,0.5753019,0.2077,0.035924748
2017-07-25 00:00:00+00,SHORT,638,0.41534120458267004,0.34455684,0.0514,0.039855555
2017-07-26 00:00:00+00,SHORT,2397,0.16705103524550213,0.6004173,0.2077,0.034266647
2017-07-26 00:00:00+00,SHORT,638,0.3987895362396381,0.39379913,0.0514,0.035558984
2017-07-28 00:00:00+00,SHORT,2397,0.07183930982624313,0.53539425,0.2146,0.037741147
2017-07-31 00:00:00+00,SHORT,4123,0.4054345401392641,0.40588486,0.0902,0.03586568
2017-07-31 00:00:00+00,SHORT,2397,0.03981230683794976,0.48717457,0.2094,0.04212811
2017-08-01 00:00:00+00,SHORT,2397,0.0524271443321193,0.47552574,0.2264,0.042431988
2017-08-01 00:00:00+00,SHORT,2430,0.2948053876929387,0.5317972,0.1935,0.037770327
2017-08-01 00:00:00+00,SHORT,2032,0.35852207611095305,0.30479944,0.6873,0.037750855
2017-08-02 00:00:00+00,SHORT,2430,0.25178244295461105,0.53526086,0.1935,0.037770327
2017-08-02 00:00:00+00,SHORT,2514,0.28332865230932874,0.49692583,0.1926,0.038427055
2017-08-02 00:00:00+00,SHORT,1262,0.22586916639657378,0.4532756,0.1885,0.033325076
2017-08-03 00:00:00+00,SHORT,1262,0.20781502650987768,0.4302405,0.1885,0.034282014
2017-08-03 00:00:00+00,SHORT,4032,0.031831679449450326,0.515277,0.6864,0.033442892
2017-08-04 00:00:00+00,SHORT,1262,0.18758612057607624,0.35074362,0.2639,0.039789677
2017-08-04 00:00:00+00,SHORT,4032,0.0,0.3851234,0.6864,0.040839195
2017-08-07 00:00:00+00,SHORT,1262,0.14854806480908345,0.35374776,0.2639,0.039517675
2017-08-07 00:00:00+00,SHORT,4032,0.0,0.3398317,0.6864,0.040839195
2017-08-08 00:00:00+00,SHORT,2323,0.24085176937567856,0.4248111,0.3742,0.042660497
2017-08-08 00:00:00+00,SHORT,2430,0.15632897489437814,0.47444317,0.1935,0.036197215
2017-08-10 00:00:00+00,SHORT,1985,0.17833785409293992,0.43579325,0.1217,0.035401653
2017-08-14 00:00:00+00,SHORT,1985,0.1496090308462131,0.42092943,0.1217,0.036817234
2017-08-16 00:00:00+00,SHORT,1767,0.04869228940271508,0.576603,0.0141,0.03975201
2017-08-18 00:00:00+00,SHORT,1633,0.9333333333333333,0.4423174,0.0433,0.03189569
2017-08-21 00:00:00+00,SHORT,1633,0.8666666666666667,0.44345215,0.0433,0.03189569
2017-08-22 00:00:00+00,SHORT,1633,0.8,0.40123293,0.0433,0.03189569
2017-08-23 00:00:00+00,SHORT,2983,1.0,0.41243538,0.3152,0.035196546
2017-08-23 00:00:00+00,SHORT,1633,0.7333333333333334,0.41736063,0.0433,0.03189569
2017-08-24 00:00:00+00,SHORT,2983,0.06127745377243964,0.33733365,0.3152,0.041924525
2017-09-11 00:00:00+00,SHORT,4218,0.47400674419337996,0.3091439,0.0205,0.033121407
2017-09-11 00:00:00+00,SHORT,1333,0.0,0.45849586,0.031,0.0315117
2017-09-13 00:00:00+00,SHORT,3513,0.0,0.33955115,0.4937,0.035769302
2017-09-14 00:00:00+00,SHORT,3513,0.0,0.31215492,0.4937,0.035769302
2017-09-15 00:00:00+00,SHORT,64,0.0,0.36570638,0.1264,0.03635102
2017-09-15 00:00:00+00,SHORT,3804,0.6858559852189055,0.3484348,0.2771,0.043100994
2017-09-15 00:00:00+00,SHORT,4070,0.12273449685322227,0.32826704,0.4964,0.042399872
2017-09-18 00:00:00+00,SHORT,64,0.0,0.42885792,0.1264,0.03459699
2017-09-18 00:00:00+00,SHORT,3513,0.0,0.37928367,0.4937,0.030076504
2017-09-18 00:00:00+00,SHORT,4070,0.1840210966459428,0.39139906,0.4964,0.03951451
2017-09-19 00:00:00+00,SHORT,64,0.0,0.4124182,0.1264,0.03459699
2017-09-20 00:00:00+00,SHORT,2285,0.43208750634390003,0.48436397,0.6675,0.035495058
2017-09-20 00:00:00+00,SHORT,1471,0.36926635141974545,0.53549385,0.4454,0.037370976
2017-09-21 00:00:00+00,SHORT,3994,0.5832750868543203,0.53315467,0.0702,0.034843825
2017-09-28 00:00:00+00,SHORT,3907,0.21772708978505878,0.59227467,0.0823,0.034790102
2017-09-29 00:00:00+00,SHORT,3907,0.22529123241111784,0.58391035,0.0823,0.034790102
2017-10-02 00:00:00+00,SHORT,3907,0.1871581855453997,0.5235321,0.0823,0.040912375
2017-10-03 00:00:00+00,SHORT,3907,0.16959647103469228,0.615529,0.0823,0.031133033
2017-10-04 00:00:00+00,SHORT,900,0.0,0.31766456,0.3427,0.042802226
2017-10-04 00:00:00+00,SHORT,3907,0.0,0.49826178,0.0823,0.04088149
2017-10-05 00:00:00+00,SHORT,900,0.0,0.36150664,0.3427,0.042802226
2017-10-05 00:00:00+00,SHORT,3683,0.0,0.55308247,0.6624,0.038354598
2017-10-05 00:00:00+00,SHORT,3907,0.16240939899737727,0.4908457,0.0823,0.04088149
2017-10-06 00:00:00+00,SHORT,1740,0.4418455134815993,0.5848109,0.2156,0.0376729
2017-10-06 00:00:00+00,SHORT,3907,0.1793903034631489,0.42723438,0.0823,0.041495416
2017-10-09 00:00:00+00,SHORT,2582,1.0,0.6251622,0.5653,0.040127505
2017-10-09 00:00:00+00,SHORT,1740,0.3745857721075364,0.5744545,0.2156,0.0376729
2017-10-09 00:00:00+00,SHORT,3907,0.0,0.3861904,0.0823,0.04210972
2017-10-10 00:00:00+00,SHORT,2582,0.9,0.6230567,0.5653,0.040127505
2017-10-10 00:00:00+00,SHORT,1740,0.4430059101142116,0.53994846,0.2156,0.0376729
2017-10-11 00:00:00+00,SHORT,2582,0.8,0.6130915,0.5653,0.040127505
2017-10-11 00:00:00+00,SHORT,735,0.40943926687509463,0.61541563,0.6637,0.03762213
2017-10-11 00:00:00+00,SHORT,1740,0.36347826388923066,0.5330251,0.2156,0.0376729
2017-10-12 00:00:00+00,SHORT,735,0.545375657841259,0.5925771,0.6637,0.038925722
2017-10-13 00:00:00+00,SHORT,3359,0.05527938784525198,0.6116441,0.2964,0.034187376
2017-10-13 00:00:00+00,SHORT,1904,0.155820174925703,0.4262478,0.3139,0.040626284
2017-10-16 00:00:00+00,SHORT,3179,0.2946515684734925,0.34685737,0.0781,0.034664195
2017-10-16 00:00:00+00,SHORT,3359,0.0440606382968626,0.5319778,0.2964,0.04000003
2017-10-16 00:00:00+00,SHORT,3621,0.19717167402158556,0.3100845,0.2321,0.038656067
2017-10-17 00:00:00+00,SHORT,2815,0.3667972383139039,0.3886124,0.3772,0.042338636
2017-10-17 00:00:00+00,SHORT,3621,0.15035071656768692,0.33599806,0.2321,0.0364825
2017-10-18 00:00:00+00,SHORT,522,1.0,0.3583402,0.0527,0.036062714
2017-10-18 00:00:00+00,SHORT,3621,0.08136610436300655,0.35305026,0.2321,0.0364825
2017-10-19 00:00:00+00,SHORT,2815,0.293844085536946,0.44241604,0.3772,0.037250035
2017-10-19 00:00:00+00,SHORT,3621,0.07882824520094882,0.42017215,0.2321,0.03115201
2017-10-20 00:00:00+00,SHORT,2370,1.0,0.5742043,0.3733,0.035762977
2017-10-20 00:00:00+00,SHORT,522,0.644929767011902,0.34202653,0.0527,0.041016314
2017-10-20 00:00:00+00,SHORT,2815,0.33463050382537496,0.4008491,0.3772,0.039978012
2017-10-23 00:00:00+00,SHORT,444,0.3447389238639291,0.47475278,0.3926,0.036098998
2017-10-23 00:00:00+00,SHORT,3179,0.0,0.32346854,0.0781,0.03294026
2017-10-23 00:00:00+00,SHORT,1896,0.4243629101329567,0.5209796,0.1324,0.04308442
2017-10-24 00:00:00+00,SHORT,444,0.3210788828158739,0.46680164,0.3926,0.036443472
2017-10-24 00:00:00+00,SHORT,610,0.9230769230769231,0.32795197,0.3921,0.039781682
2017-10-24 00:00:00+00,SHORT,638,0.6147401447053324,0.39755115,0.081,0.040029153
2017-10-24 00:00:00+00,SHORT,903,0.27948719285810814,0.41320777,0.0405,0.038596332
2017-10-24 00:00:00+00,SHORT,3179,0.0,0.35925654,0.0781,0.03099776
2017-10-25 00:00:00+00,SHORT,2050,0.1396656989237415,0.49758628,0.3234,0.03501468
2017-10-26 00:00:00+00,SHORT,2050,0.12993541551413348,0.563082,0.4239,0.03152631
2017-10-26 00:00:00+00,SHORT,135,0.0,0.5704615,0.6663,0.042942848
2017-10-26 00:00:00+00,SHORT,3539,0.01959639655792983,0.45722148,0.4975,0.03552051
2017-10-27 00:00:00+00,SHORT,2050,0.12422756496424545,0.40336373,0.4515,0.038524963
2017-10-27 00:00:00+00,SHORT,413,0.18523963851163108,0.5288979,0.2251,0.041802593
2017-10-27 00:00:00+00,SHORT,1063,0.37760615796064667,0.4235645,0.0881,0.03227081
2017-10-30 00:00:00+00,SHORT,2548,0.34470353072617566,0.3814537,0.6653,0.042334087
2017-10-31 00:00:00+00,SHORT,2133,0.34858753030525524,0.4072923,0.1245,0.04221577
2017-10-31 00:00:00+00,SHORT,3271,0.0,0.6130036,0.1546,0.034083
2017-10-31 00:00:00+00,SHORT,3586,0.7977044768563031,0.35481673,0.5422,0.037201226
2017-11-01 00:00:00+00,SHORT,1063,0.3806186540085796,0.31990048,0.0881,0.04327431
2017-11-02 00:00:00+00,SHORT,2425,0.536041816682761,0.46084717,0.2061,0.03456598
2017-11-02 00:00:00+00,SHORT,903,0.06410673792846401,0.41434237,0.0443,0.042907275
2017-11-02 00:00:00+00,SHORT,937,0.5004525874449154,0.444985,0.5458,0.03907851
2017-11-02 00:00:00+00,SHORT,2986,0.1867804349835434,0.45722243,0.0746,0.032599993
2017-11-03 00:00:00+00,SHORT,2105,0.043903926644098965,0.46705964,0.1741,0.041000586
2017-11-03 00:00:00+00,SHORT,937,0.47863859870188225,0.48540175,0.5458,0.03708069
2017-11-03 00:00:00+00,SHORT,2986,0.06479189926799209,0.35725513,0.0746,0.041447524
2017-11-06 00:00:00+00,SHORT,413,0.08144166280335371,0.46499753,0.1884,0.041380074
2017-11-06 00:00:00+00,SHORT,937,0.4168537715789233,0.43155894,0.5458,0.040477715
2017-11-06 00:00:00+00,SHORT,1867,0.29132051312563534,0.41505218,0.0556,0.04078271
2017-11-07 00:00:00+00,SHORT,1280,0.16972028433530334,0.5553514,0.105,0.037224177
2017-11-07 00:00:00+00,SHORT,3420,0.16822986568169834,0.4121593,0.0209,0.04038386
2017-11-07 00:00:00+00,SHORT,1867,0.22666467880449984,0.44247404,0.0556,0.04078271
2017-11-07 00:00:00+00,SHORT,2013,0.5270377522123819,0.59733486,0.0483,0.040144056
2017-11-08 00:00:00+00,SHORT,2055,0.0,0.38314962,0.0125,0.04276535
2017-11-08 00:00:00+00,SHORT,897,0.0,0.4810256,0.3173,0.041700907
2017-11-09 00:00:00+00,SHORT,870,0.3396732108727151,0.5765415,0.027,0.041633766
2017-11-09 00:00:00+00,SHORT,897,0.0,0.46761867,0.3173,0.041700907
2017-11-09 00:00:00+00,SHORT,3420,0.0751400726679689,0.44123664,0.0276,0.03640504
2017-11-09 00:00:00+00,SHORT,1803,0.0,0.5488854,0.1877,0.03690238
2017-11-10 00:00:00+00,SHORT,870,0.29773287329461584,0.55302393,0.0159,0.041633766
2017-11-10 00:00:00+00,SHORT,3420,0.0,0.3656707,0.0165,0.042162005
2017-11-10 00:00:00+00,SHORT,1803,0.0,0.5299239,0.1877,0.038115602
2017-11-13 00:00:00+00,SHORT,3420,0.0,0.37415487,0.0165,0.041341256
2017-11-13 00:00:00+00,SHORT,1803,0.0,0.48077795,0.1877,0.041759696
2017-11-14 00:00:00+00,SHORT,3420,0.0,0.3870464,0.0165,0.040113363
2017-11-28 00:00:00+00,SHORT,64,0.1327114045688263,0.3814299,0.1602,0.04276686
2017-11-28 00:00:00+00,SHORT,4197,0.8105264358945624,0.5793156,0.0358,0.041773666
2017-11-29 00:00:00+00,SHORT,4197,0.6498284770596565,0.5810588,0.0358,0.041554704
2017-11-29 00:00:00+00,SHORT,3973,0.0,0.48622057,0.0799,0.033226825
2017-12-01 00:00:00+00,SHORT,15,0.0,0.41728958,0.0342,0.040002905
2017-12-04 00:00:00+00,SHORT,2638,0.35596602005911393,0.33637494,0.0147,0.03342325
2017-12-04 00:00:00+00,SHORT,1099,0.1839590454646308,0.6096663,0.0798,0.036174506
2017-12-14 00:00:00+00,SHORT,2196,0.6505720452685164,0.30825216,0.201,0.040019743
2017-12-14 00:00:00+00,SHORT,2262,0.3534626251633699,0.41900736,0.0348,0.035830118
2017-12-15 00:00:00+00,SHORT,2262,0.6985704567201776,0.34011358,0.0348,0.035830118
2017-12-18 00:00:00+00,SHORT,2262,0.5529781366371205,0.35604855,0.0348,0.034554016
2017-12-19 00:00:00+00,SHORT,2262,0.5466452484660435,0.378183,0.0348,0.034554016
2018-01-02 00:00:00+00,SHORT,4137,0.6825205712925441,0.4800676,0.1037,0.03361307
2018-01-02 00:00:00+00,SHORT,834,0.7142857142857143,0.31854424,0.1307,0.041120052
2018-01-02 00:00:00+00,SHORT,3748,0.6403082580235595,0.41692665,0.0895,0.040893886
2018-01-03 00:00:00+00,SHORT,4137,0.6468713418759773,0.41680697,0.1037,0.03938624
2018-01-04 00:00:00+00,SHORT,4137,0.5889307035967799,0.44240293,0.1037,0.03890914
2018-01-11 00:00:00+00,SHORT,101,0.3236615718962137,0.3307668,0.429,0.033220332
2018-01-16 00:00:00+00,SHORT,2226,0.7670219471155054,0.38822168,0.1733,0.041477624
2018-01-16 00:00:00+00,SHORT,2568,0.7933989509167161,0.6026234,0.2605,0.039483313
2018-01-16 00:00:00+00,SHORT,2710,0.5999965841329894,0.5630736,0.0537,0.032437872
2018-01-16 00:00:00+00,SHORT,1175,0.19937135700544822,0.49725232,0.1287,0.03600336
2018-01-17 00:00:00+00,SHORT,2226,0.8377225611998138,0.3067299,0.1733,0.041477624
2018-01-17 00:00:00+00,SHORT,2568,0.8574633585779408,0.6076568,0.2605,0.038861144
2018-01-17 00:00:00+00,SHORT,2710,0.9523809523809523,0.5775494,0.0537,0.032437872
2018-01-17 00:00:00+00,SHORT,2765,0.4439635916065796,0.50477296,0.0945,0.035517294
2018-01-17 00:00:00+00,SHORT,1175,0.21549214366083386,0.40738523,0.1287,0.040455725
2018-01-18 00:00:00+00,SHORT,2710,0.9047619047619048,0.47675148,0.0537,0.036592368
2018-01-18 00:00:00+00,SHORT,1175,0.2110402684246497,0.3621209,0.1287,0.041748002
2018-01-18 00:00:00+00,SHORT,3359,0.46243388054814416,0.49497056,0.312,0.034667756
2018-01-19 00:00:00+00,SHORT,2410,0.6002542305701741,0.42581615,0.0322,0.037619982
2018-01-19 00:00:00+00,SHORT,914,0.0,0.3044168,0.0299,0.04270207
2018-01-19 00:00:00+00,SHORT,3137,0.5680570241178309,0.40363145,0.1178,0.040497594
2018-01-19 00:00:00+00,SHORT,1175,0.18436905195961417,0.4981351,0.1287,0.031530898
2018-01-19 00:00:00+00,SHORT,3359,0.9,0.49991745,0.312,0.034667756
2018-01-22 00:00:00+00,SHORT,2410,0.50740173595861,0.4343182,0.0322,0.03684324
2018-01-22 00:00:00+00,SHORT,914,0.0,0.3064987,0.0299,0.04250642
2018-01-22 00:00:00+00,SHORT,3137,0.8,0.4356635,0.1178,0.040497594
2018-01-22 00:00:00+00,SHORT,1175,0.2025101992814009,0.5078838,0.1287,0.031530898
2018-01-22 00:00:00+00,SHORT,3359,0.25401175179089264,0.49215811,0.312,0.035388738
2018-01-23 00:00:00+00,SHORT,2393,1.0,0.54388064,0.1254,0.041081462
2018-01-23 00:00:00+00,SHORT,684,0.44533909802402116,0.59638864,0.1313,0.031234872
2018-01-23 00:00:00+00,SHORT,857,0.44400742321964676,0.36733663,0.2387,0.042257484
2018-01-23 00:00:00+00,SHORT,3137,0.7333333333333334,0.42027727,0.1178,0.04205241
2018-01-23 00:00:00+00,SHORT,1175,0.17937240540688457,0.47731003,0.1287,0.031530898
2018-01-23 00:00:00+00,SHORT,3359,0.17726607315206777,0.43299606,0.312,0.03755324
2018-01-23 00:00:00+00,SHORT,1879,0.7619047619047619,0.593319,0.0139,0.04278434
2018-01-24 00:00:00+00,SHORT,4123,0.4427628633978892,0.5508758,0.3047,0.036405608
2018-01-24 00:00:00+00,SHORT,2619,0.7760386916467701,0.6163526,0.1015,0.03741143
2018-01-24 00:00:00+00,SHORT,684,0.3701088334145586,0.5109052,0.1313,0.037668206
2018-01-24 00:00:00+00,SHORT,857,0.3254621242470779,0.3617595,0.2387,0.042804588
2018-01-24 00:00:00+00,SHORT,1175,0.1219082535531795,0.44158667,0.1287,0.034520637
2018-01-24 00:00:00+00,SHORT,3273,1.0,0.58673733,0.2902,0.030017804
2018-01-24 00:00:00+00,SHORT,1288,0.8110038786336085,0.57340485,0.3197,0.037715923
2018-01-24 00:00:00+00,SHORT,3355,1.0,0.497079,0.1102,0.030530835
2018-01-24 00:00:00+00,SHORT,3359,0.13720853227161975,0.48072037,0.312,0.033727683
2018-01-24 00:00:00+00,SHORT,1410,0.8,0.5357516,0.0931,0.034410186
2018-01-24 00:00:00+00,SHORT,3907,1.0,0.36588264,0.1087,0.042795993
2018-01-24 00:00:00+00,SHORT,1879,0.7142857142857143,0.6024228,0.0139,0.04278434
2018-01-24 00:00:00+00,SHORT,4000,0.3645748992649515,0.49281913,0.438,0.03603994
2018-01-25 00:00:00+00,SHORT,245,1.0,0.46949884,0.2035,0.03731047
2018-01-25 00:00:00+00,SHORT,684,0.29248427325219833,0.5162082,0.1313,0.037668206
2018-01-25 00:00:00+00,SHORT,857,0.3398921093962412,0.3358169,0.2387,0.042804588
2018-01-25 00:00:00+00,SHORT,934,1.0,0.4814761,0.0301,0.03891073
2018-01-25 00:00:00+00,SHORT,1175,0.03597254645591445,0.46954593,0.1287,0.034520637
2018-01-25 00:00:00+00,SHORT,3273,0.038708991924375,0.57280976,0.2902,0.030017804
2018-01-25 00:00:00+00,SHORT,1288,0.8571428571428572,0.5356611,0.3197,0.040114824
2018-01-25 00:00:00+00,SHORT,3355,0.9333333333333333,0.47508085,0.1102,0.032341506
2018-01-25 00:00:00+00,SHORT,1410,0.38610997211960607,0.46419555,0.0931,0.041654777
2018-01-25 00:00:00+00,SHORT,1879,0.6666666666666667,0.58268225,0.0139,0.043109644
2018-01-25 00:00:00+00,SHORT,4000,0.27488688131576505,0.4108183,0.438,0.04095495
2018-01-26 00:00:00+00,SHORT,4169,0.41703026178157243,0.47250155,0.0266,0.042695466
2018-01-26 00:00:00+00,SHORT,4250,1.0,0.6190184,0.0349,0.03111897
2018-01-26 00:00:00+00,SHORT,2765,0.17339967944063306,0.38633868,0.0945,0.042893827
2018-01-26 00:00:00+00,SHORT,2818,0.12597013541536792,0.63134176,0.3173,0.036503464
2018-01-26 00:00:00+00,SHORT,857,0.332245636507275,0.33658934,0.2387,0.042804588
2018-01-26 00:00:00+00,SHORT,934,0.9333333333333333,0.51499856,0.0301,0.03891073
2018-01-26 00:00:00+00,SHORT,3067,0.49038893612164325,0.3238042,0.0472,0.039765265
2018-01-26 00:00:00+00,SHORT,1069,1.0,0.49162385,0.022,0.040999345
2018-01-26 00:00:00+00,SHORT,1220,0.308210087525184,0.44145748,0.0577,0.039906576
2018-01-26 00:00:00+00,SHORT,3273,0.05294688153116576,0.57157004,0.2902,0.030017804
2018-01-26 00:00:00+00,SHORT,3287,1.0,0.30686536,0.0306,0.040009234
2018-01-26 00:00:00+00,SHORT,1280,0.7356688765585616,0.49879825,0.3191,0.042426784
2018-01-26 00:00:00+00,SHORT,1288,0.5487005277645771,0.6223271,0.3197,0.0329639
2018-01-26 00:00:00+00,SHORT,1298,0.95,0.63131297,0.0139,0.036085762
