time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_13_100_df059,skew_weighted_20_df037
2007-11-07 00:00:00+00,LONG,2247,0.95,26.0,-0.50059545
2007-11-08 00:00:00+00,LONG,1444,0.0,64.0,-0.5924037
2007-11-08 00:00:00+00,LONG,3782,0.0,22.0,-0.5769422
2007-11-09 00:00:00+00,LONG,1444,0.0,65.0,-0.6592855
2007-11-09 00:00:00+00,LONG,3782,0.0,23.0,-0.5454043
2007-11-12 00:00:00+00,LONG,663,0.0,27.0,-0.5765119
2008-01-02 00:00:00+00,LONG,2213,0.0,50.0,-0.49619526
2008-01-03 00:00:00+00,LONG,2213,0.0,51.0,-0.5112947
2008-01-04 00:00:00+00,LONG,2213,0.0,52.0,-0.5919819
2008-01-07 00:00:00+00,LONG,2213,0.0,53.0,-0.57400346
2008-01-08 00:00:00+00,LONG,1043,1.0,22.0,-0.6093556
2008-01-09 00:00:00+00,LONG,3621,0.28138122963839374,47.0,-0.58055145
2008-01-09 00:00:00+00,LONG,3704,1.0,55.0,-0.66714305
2008-01-09 00:00:00+00,LONG,3862,0.0,39.0,-0.46759042
2008-01-10 00:00:00+00,LONG,3621,0.23138137772177655,48.0,-0.49969286
2008-01-10 00:00:00+00,LONG,3704,0.9722222222222222,56.0,-0.53619856
2008-01-14 00:00:00+00,LONG,3621,0.2664427608210432,50.0,-0.49422565
2008-01-15 00:00:00+00,LONG,4150,1.0,59.0,-0.561246
2008-01-15 00:00:00+00,LONG,3621,0.2381034526495246,51.0,-0.4713149
2008-01-16 00:00:00+00,LONG,4150,0.9545454545454546,60.0,-0.5449549
2008-01-16 00:00:00+00,LONG,3614,1.0,44.0,-0.47469485
2008-01-17 00:00:00+00,LONG,4150,0.9090909090909091,61.0,-0.5807952
2008-01-18 00:00:00+00,LONG,995,0.0,51.0,-0.5490197
2008-01-18 00:00:00+00,LONG,1149,0.0,53.0,-0.5493084
2008-01-18 00:00:00+00,LONG,3614,0.9333333333333333,46.0,-0.47285518
2008-01-22 00:00:00+00,LONG,2330,0.0,23.0,-0.51999205
2008-01-22 00:00:00+00,LONG,450,0.0,31.0,-0.5910485
2008-01-22 00:00:00+00,LONG,1063,0.5305007964694448,47.0,-0.6013795
2008-01-22 00:00:00+00,LONG,1099,0.0,48.0,-0.5946574
2008-01-22 00:00:00+00,LONG,1514,0.0,41.0,-0.56671906
2008-01-22 00:00:00+00,LONG,3614,0.9,47.0,-0.47737533
2008-01-23 00:00:00+00,LONG,2482,0.16573312198073314,57.0,-0.654684
2008-01-23 00:00:00+00,LONG,450,0.0,32.0,-0.54641557
2008-01-23 00:00:00+00,LONG,730,0.8099496366778403,64.0,-0.49303946
2008-01-23 00:00:00+00,LONG,2830,0.6134879631708482,56.0,-0.51138884
2008-01-23 00:00:00+00,LONG,1076,0.26054941330619186,22.0,-0.5160643
2008-01-23 00:00:00+00,LONG,1099,0.6560645362156836,49.0,-0.62735283
2008-01-23 00:00:00+00,LONG,3179,0.0,38.0,-0.50858486
2008-01-23 00:00:00+00,LONG,3357,0.975609756097561,41.0,-0.5125957
2008-01-23 00:00:00+00,LONG,1684,0.0,64.0,-0.56236124
2008-01-23 00:00:00+00,LONG,3743,0.0,23.0,-0.56810427
2008-01-24 00:00:00+00,LONG,50,0.5196822434517818,38.0,-0.4709722
2008-01-24 00:00:00+00,LONG,335,0.23906846483502864,65.0,-0.468503
2008-01-24 00:00:00+00,LONG,394,0.0,47.0,-0.63430387
2008-01-24 00:00:00+00,LONG,2482,0.2339996571269909,58.0,-0.685172
2008-01-24 00:00:00+00,LONG,3130,0.9473684210526316,42.0,-0.48450494
2008-01-24 00:00:00+00,LONG,1099,0.9310344827586207,50.0,-0.5212985
2008-01-24 00:00:00+00,LONG,3273,0.0,27.0,-0.5112179
2008-01-24 00:00:00+00,LONG,3287,0.6113194647116382,19.0,-0.5205088
2008-01-24 00:00:00+00,LONG,1684,0.0,65.0,-0.60091466
2008-01-24 00:00:00+00,LONG,3743,0.0,24.0,-0.5393384
2008-01-25 00:00:00+00,LONG,50,0.88,39.0,-0.53739095
2008-01-25 00:00:00+00,LONG,394,0.0,48.0,-0.47270238
2008-01-25 00:00:00+00,LONG,2482,0.19893055943944102,59.0,-0.68634707
2008-01-25 00:00:00+00,LONG,3130,0.9210526315789473,43.0,-0.50261986
2008-01-25 00:00:00+00,LONG,1099,0.6955737180916143,51.0,-0.53320855
2008-01-25 00:00:00+00,LONG,1175,0.7297378230871793,55.0,-0.6304946
2008-01-25 00:00:00+00,LONG,3273,0.1520127745175887,28.0,-0.48970857
2008-01-25 00:00:00+00,LONG,3287,0.8888888888888888,20.0,-0.4953371
2008-01-25 00:00:00+00,LONG,3343,0.6486382589954824,20.0,-0.49202654
2008-01-28 00:00:00+00,LONG,2546,0.0,49.0,-0.56963116
2008-01-28 00:00:00+00,LONG,1175,0.9032258064516129,56.0,-0.5833938
2008-01-28 00:00:00+00,LONG,2032,1.0,56.0,-0.506169
2008-01-29 00:00:00+00,LONG,450,0.0,36.0,-0.4751654
2008-01-29 00:00:00+00,LONG,2546,0.0,50.0,-0.5509259
2008-01-29 00:00:00+00,LONG,1175,0.656539692698021,57.0,-0.5211563
2008-01-30 00:00:00+00,LONG,450,0.0,37.0,-0.46691936
2008-01-30 00:00:00+00,LONG,2546,0.0,51.0,-0.5411194
2008-01-30 00:00:00+00,LONG,1175,0.5745350926137645,58.0,-0.5128913
2008-01-31 00:00:00+00,LONG,2546,0.0,52.0,-0.49890977
2008-01-31 00:00:00+00,LONG,712,0.0,45.0,-0.5099668
2008-01-31 00:00:00+00,LONG,3148,0.0,58.0,-0.65084416
2008-01-31 00:00:00+00,LONG,3466,1.0,53.0,-0.5481253
2008-02-01 00:00:00+00,LONG,712,0.0,46.0,-0.59220105
2008-02-01 00:00:00+00,LONG,3148,0.0,59.0,-0.65627074
2008-02-01 00:00:00+00,LONG,3466,0.0,54.0,-0.48672518
2008-02-04 00:00:00+00,LONG,712,0.0,47.0,-0.5004337
2008-02-04 00:00:00+00,LONG,3148,0.0,60.0,-0.6553712
2008-02-05 00:00:00+00,LONG,712,0.33548787125432317,48.0,-0.55615056
2008-02-05 00:00:00+00,LONG,3148,0.0,61.0,-0.5439008
2008-02-06 00:00:00+00,LONG,712,0.3662156962880697,49.0,-0.5466117
2008-02-06 00:00:00+00,LONG,3148,0.0,62.0,-0.5405282
2008-02-07 00:00:00+00,LONG,712,0.4433194626347727,50.0,-0.49737352
2008-02-07 00:00:00+00,LONG,796,0.8076923076923077,30.0,-0.55600995
2008-02-07 00:00:00+00,LONG,3466,0.7727272727272727,58.0,-0.4780518
2008-02-08 00:00:00+00,LONG,712,0.25187106402781656,51.0,-0.5093562
2008-02-08 00:00:00+00,LONG,796,0.7692307692307692,31.0,-0.5225482
2008-02-08 00:00:00+00,LONG,3148,0.0,64.0,-0.4948226
2008-02-11 00:00:00+00,LONG,523,1.0,60.0,-0.5166567
2008-02-11 00:00:00+00,LONG,712,0.24596524954982066,52.0,-0.4803605
2008-02-12 00:00:00+00,LONG,523,0.9545454545454546,61.0,-0.5133888
2008-02-15 00:00:00+00,LONG,1610,0.0,48.0,-0.46919096
2008-03-07 00:00:00+00,LONG,4050,1.0,21.0,-0.66740143
2008-03-10 00:00:00+00,LONG,2323,1.0,38.0,-0.50527006
2008-03-10 00:00:00+00,LONG,4050,0.9772727272727273,22.0,-0.6849161
2008-03-11 00:00:00+00,LONG,791,0.0,29.0,-0.48053566
2008-03-11 00:00:00+00,LONG,4050,0.9545454545454546,23.0,-0.6119797
2008-03-12 00:00:00+00,LONG,4050,0.9318181818181819,24.0,-0.60192084
2008-03-13 00:00:00+00,LONG,3114,0.0,43.0,-0.47454897
2008-03-13 00:00:00+00,LONG,3641,0.5892335468473182,36.0,-0.58341783
2008-03-13 00:00:00+00,LONG,4050,0.8260869565217391,25.0,-0.54351616
2008-03-14 00:00:00+00,LONG,3641,0.0,37.0,-0.47699672
2008-03-14 00:00:00+00,LONG,1867,0.0,19.0,-0.5197855
2008-03-17 00:00:00+00,LONG,558,0.539248561359496,59.0,-0.49342197
2008-03-17 00:00:00+00,LONG,791,0.0,33.0,-0.49305668
2008-03-17 00:00:00+00,LONG,3114,0.8095238095238095,45.0,-0.48095194
2008-03-17 00:00:00+00,LONG,1171,1.0,62.0,-0.5443951
2008-03-17 00:00:00+00,LONG,1368,0.0,47.0,-0.5808502
2008-03-17 00:00:00+00,LONG,1437,0.0,65.0,-0.5071577
2008-03-17 00:00:00+00,LONG,3641,0.4116456373302691,38.0,-0.47225028
2008-03-17 00:00:00+00,LONG,1867,0.0,20.0,-0.46996415
2008-03-17 00:00:00+00,LONG,1897,0.0,24.0,-0.61651415
2008-03-17 00:00:00+00,LONG,1988,0.4751628911156097,35.0,-0.57169455
2008-03-18 00:00:00+00,LONG,3053,1.0,38.0,-0.51048565
2008-03-18 00:00:00+00,LONG,1867,0.0,21.0,-0.5084628
2008-03-19 00:00:00+00,LONG,791,0.0,35.0,-0.49925402
2008-03-24 00:00:00+00,LONG,3053,0.9032258064516129,41.0,-0.5897231
2008-03-26 00:00:00+00,LONG,1308,0.3633015075456441,41.0,-0.5248834
2008-03-28 00:00:00+00,LONG,1308,0.5072390374655623,43.0,-0.4816833
2008-03-28 00:00:00+00,LONG,1867,0.0,28.0,-0.46982643
2008-04-21 00:00:00+00,LONG,28,0.741905471493944,39.0,-0.4669555
2008-04-28 00:00:00+00,LONG,28,0.5271181294499181,44.0,-0.47256127
2008-06-30 00:00:00+00,LONG,1840,0.0,22.0,-0.6389595
2008-07-01 00:00:00+00,LONG,1840,0.0,23.0,-0.68926615
2008-07-03 00:00:00+00,LONG,1840,0.0,25.0,-0.5119439
2008-07-03 00:00:00+00,LONG,4073,1.0,21.0,-0.628901
2008-07-07 00:00:00+00,LONG,4073,0.9772727272727273,22.0,-0.5149303
2008-07-08 00:00:00+00,LONG,1767,1.0,20.0,-0.47677192
2008-07-08 00:00:00+00,LONG,4073,0.0,23.0,-0.4911948
2008-07-09 00:00:00+00,LONG,1767,0.975609756097561,21.0,-0.51875514
2008-07-11 00:00:00+00,LONG,2349,0.0,33.0,-0.5250639
2008-07-11 00:00:00+00,LONG,2437,0.0,26.0,-0.60166496
2008-07-14 00:00:00+00,LONG,2349,0.0,34.0,-0.511736
2008-07-14 00:00:00+00,LONG,2370,0.8545454545454545,25.0,-0.52134013
2008-07-14 00:00:00+00,LONG,2437,0.0,27.0,-0.6393109
2008-07-14 00:00:00+00,LONG,535,0.9818181818181818,19.0,-0.5251248
2008-07-14 00:00:00+00,LONG,3065,0.0,25.0,-0.54639226
2008-07-15 00:00:00+00,LONG,2079,1.0,40.0,-0.4850047
2008-07-15 00:00:00+00,LONG,2090,1.0,29.0,-0.49820918
2008-07-15 00:00:00+00,LONG,2095,0.0,27.0,-0.5044241
2008-07-15 00:00:00+00,LONG,2270,1.0,19.0,-0.5119038
2008-07-15 00:00:00+00,LONG,2349,0.9130434782608696,35.0,-0.55243766
2008-07-15 00:00:00+00,LONG,2370,0.0,26.0,-0.5129666
2008-07-15 00:00:00+00,LONG,2425,1.0,26.0,-0.54599226
2008-07-15 00:00:00+00,LONG,388,1.0,50.0,-0.49326164
2008-07-15 00:00:00+00,LONG,2437,0.0,28.0,-0.5008381
2008-07-15 00:00:00+00,LONG,2536,1.0,35.0,-0.64054644
2008-07-15 00:00:00+00,LONG,2553,1.0,25.0,-0.5304969
2008-07-15 00:00:00+00,LONG,535,0.9636363636363636,20.0,-0.5168147
2008-07-15 00:00:00+00,LONG,578,1.0,30.0,-0.66307646
2008-07-15 00:00:00+00,LONG,3271,0.0,23.0,-0.6829864
2008-07-15 00:00:00+00,LONG,1410,1.0,34.0,-0.5851801
2008-07-15 00:00:00+00,LONG,3677,0.0,21.0,-0.47601554
2008-07-15 00:00:00+00,LONG,1719,1.0,28.0,-0.49977252
2008-07-15 00:00:00+00,LONG,3791,1.0,21.0,-0.56368536
2008-07-15 00:00:00+00,LONG,1761,1.0,30.0,-0.6237815
2008-07-15 00:00:00+00,LONG,3912,1.0,38.0,-0.47269315
2008-07-16 00:00:00+00,LONG,2142,0.9818181818181818,27.0,-0.60892254
2008-07-16 00:00:00+00,LONG,2437,0.0,29.0,-0.4770025
2008-07-16 00:00:00+00,LONG,2776,0.0,32.0,-0.6910379
2008-07-16 00:00:00+00,LONG,799,1.0,65.0,-0.49771506
2008-07-16 00:00:00+00,LONG,2930,0.0,19.0,-0.483646
2008-07-16 00:00:00+00,LONG,3271,0.0,24.0,-0.5543384
2008-07-16 00:00:00+00,LONG,3791,0.9767441860465116,22.0,-0.55538726
2008-07-17 00:00:00+00,LONG,221,0.9622641509433962,26.0,-0.5042363
2008-07-18 00:00:00+00,LONG,2111,0.98,33.0,-0.47088882
2008-07-18 00:00:00+00,LONG,221,0.9433962264150944,27.0,-0.528494
2008-07-18 00:00:00+00,LONG,2776,0.0,34.0,-0.5021523
2008-07-18 00:00:00+00,LONG,3648,0.0,51.0,-0.4663974
2008-07-22 00:00:00+00,LONG,1444,0.0,19.0,-0.5244281
2008-07-23 00:00:00+00,LONG,1444,0.0,20.0,-0.5109542
2008-07-24 00:00:00+00,LONG,388,0.8108108108108107,57.0,-0.5040437
2008-07-24 00:00:00+00,LONG,730,0.0,19.0,-0.49567333
2008-07-24 00:00:00+00,LONG,1444,0.0,21.0,-0.5505717
2008-07-25 00:00:00+00,LONG,1444,0.9047619047619048,22.0,-0.5495667
2008-07-28 00:00:00+00,LONG,1444,0.8809523809523809,23.0,-0.55063415
2008-07-29 00:00:00+00,LONG,1444,0.0,24.0,-0.48995718
2008-07-30 00:00:00+00,LONG,1444,0.0,25.0,-0.51000583
2008-07-31 00:00:00+00,LONG,1444,0.8095238095238095,26.0,-0.5354867
2008-08-14 00:00:00+00,LONG,730,0.0,34.0,-0.5081534
2008-10-10 00:00:00+00,LONG,1411,1.0,50.0,-0.57741195
2008-10-10 00:00:00+00,LONG,4088,0.0,28.0,-0.5255923
2008-11-21 00:00:00+00,LONG,2367,1.0,31.0,-0.49078023
2008-11-21 00:00:00+00,LONG,2452,1.0,35.0,-0.6176024
2008-11-24 00:00:00+00,LONG,2452,0.9696969696969697,36.0,-0.49914494
2008-11-25 00:00:00+00,LONG,2452,0.0,37.0,-0.5357313
2008-11-25 00:00:00+00,LONG,3641,0.0,46.0,-0.49714622
2008-11-28 00:00:00+00,LONG,3641,0.0,48.0,-0.49287796
2008-12-01 00:00:00+00,LONG,2452,0.0,40.0,-0.56550175
2008-12-01 00:00:00+00,LONG,3641,0.8387096774193549,49.0,-0.5787853
2008-12-01 00:00:00+00,LONG,1939,0.8387096774193549,54.0,-0.51303536
2008-12-02 00:00:00+00,LONG,3641,0.0,50.0,-0.52085894
2008-12-03 00:00:00+00,LONG,167,0.7083333333333334,59.0,-0.5157095
2008-12-03 00:00:00+00,LONG,914,1.0,48.0,-0.5837301
2008-12-03 00:00:00+00,LONG,3641,0.0,51.0,-0.57878965
2008-12-04 00:00:00+00,LONG,167,0.0,60.0,-0.46839914
2008-12-04 00:00:00+00,LONG,3641,0.7419354838709677,52.0,-0.56660557
2008-12-05 00:00:00+00,LONG,2518,1.0,65.0,-0.53318876
2009-03-04 00:00:00+00,LONG,133,1.0,29.0,-0.6319844
2009-03-06 00:00:00+00,LONG,786,1.0,30.0,-0.55548877
2009-03-09 00:00:00+00,LONG,786,0.9545454545454546,31.0,-0.69367814
2009-03-09 00:00:00+00,LONG,834,1.0,64.0,-0.5433405
2009-03-09 00:00:00+00,LONG,3218,1.0,33.0,-0.566898
2009-03-09 00:00:00+00,LONG,3773,1.0,49.0,-0.5185609
2009-03-09 00:00:00+00,LONG,4005,1.0,34.0,-0.5744816
2009-03-09 00:00:00+00,LONG,4016,0.843856441033496,31.0,-0.5367026
2009-03-10 00:00:00+00,LONG,397,1.0,31.0,-0.47049135
2009-03-12 00:00:00+00,LONG,3521,0.8709677419354839,28.0,-0.56684375
2009-03-12 00:00:00+00,LONG,3522,1.0,44.0,-0.46934342
2009-03-16 00:00:00+00,LONG,84,0.9130434782608696,19.0,-0.6236444
2009-04-21 00:00:00+00,LONG,52,0.9428571428571428,38.0,-0.5128595
2009-04-22 00:00:00+00,LONG,2527,1.0,37.0,-0.573681
2009-04-23 00:00:00+00,LONG,2527,0.9736842105263158,38.0,-0.5068518
2009-04-24 00:00:00+00,LONG,2527,0.9473684210526316,39.0,-0.47694278
2009-05-05 00:00:00+00,LONG,2582,0.8075096494652294,24.0,-0.48034438
2009-05-06 00:00:00+00,LONG,2582,0.85554906693246,25.0,-0.51416653
2009-05-07 00:00:00+00,LONG,2582,0.9459459459459459,26.0,-0.6267602
2009-05-11 00:00:00+00,LONG,2582,0.7635427407726337,28.0,-0.56087077
2009-05-12 00:00:00+00,LONG,2582,0.6947952146545373,29.0,-0.52252126
2009-05-13 00:00:00+00,LONG,2582,0.6461425678863104,30.0,-0.52255744
2009-05-14 00:00:00+00,LONG,2582,0.6023608357885502,31.0,-0.58963054
2009-05-15 00:00:00+00,LONG,2582,0.5182179002176568,32.0,-0.543054
2009-05-18 00:00:00+00,LONG,2582,0.45090299230868447,33.0,-0.5098932
2009-05-21 00:00:00+00,LONG,1210,1.0,20.0,-0.49814764
2009-05-22 00:00:00+00,LONG,1210,0.9833333333333333,21.0,-0.46948028
2009-05-27 00:00:00+00,LONG,1631,0.3741629821315849,56.0,-0.5428535
2009-07-08 00:00:00+00,LONG,2497,1.0,19.0,-0.47552124
2009-08-17 00:00:00+00,LONG,3686,1.0,32.0,-0.50844026
2009-09-02 00:00:00+00,LONG,1523,0.24443795941990143,37.0,-0.49512854
2009-09-04 00:00:00+00,LONG,2497,0.9565217391304348,61.0,-0.47031713
2009-10-26 00:00:00+00,LONG,4059,1.0,20.0,-0.49193254
2009-12-09 00:00:00+00,LONG,2430,0.6325807550034628,26.0,-0.5205167
2009-12-09 00:00:00+00,LONG,3130,0.5034308395841386,46.0,-0.5211333
2009-12-09 00:00:00+00,LONG,1185,0.7764518522443711,29.0,-0.52174264
2009-12-10 00:00:00+00,LONG,1185,0.7400793243324318,30.0,-0.5501568
2009-12-11 00:00:00+00,LONG,1185,0.7890841430476199,31.0,-0.5661303
2009-12-15 00:00:00+00,LONG,2055,0.8620689655172413,19.0,-0.47002554
2009-12-15 00:00:00+00,LONG,2107,0.7330438515522286,25.0,-0.47577813
2009-12-16 00:00:00+00,LONG,3885,0.6909676608082645,22.0,-0.6073035
2009-12-17 00:00:00+00,LONG,3885,0.0,23.0,-0.615612
2009-12-18 00:00:00+00,LONG,2343,0.0,35.0,-0.62672776
2009-12-18 00:00:00+00,LONG,3885,0.0,24.0,-0.62135243
2009-12-21 00:00:00+00,LONG,2343,0.0,36.0,-0.62793267
2009-12-21 00:00:00+00,LONG,3885,0.0,25.0,-0.5715221
2009-12-22 00:00:00+00,LONG,3885,0.0,26.0,-0.6019548
2009-12-23 00:00:00+00,LONG,2760,1.0,39.0,-0.58065486
2009-12-23 00:00:00+00,LONG,3885,0.0,27.0,-0.552551
2009-12-24 00:00:00+00,LONG,3885,0.0,28.0,-0.5521343
2009-12-28 00:00:00+00,LONG,3885,0.0,29.0,-0.54324704
2009-12-29 00:00:00+00,LONG,2343,0.0,41.0,-0.69191986
2009-12-29 00:00:00+00,LONG,3885,0.0,30.0,-0.5334115
2009-12-30 00:00:00+00,LONG,2343,0.0,42.0,-0.645188
2009-12-30 00:00:00+00,LONG,3885,0.0,31.0,-0.566781
2009-12-31 00:00:00+00,LONG,2343,0.0,43.0,-0.6299672
2009-12-31 00:00:00+00,LONG,3885,0.0,32.0,-0.59558004
2010-01-04 00:00:00+00,LONG,2343,0.0,44.0,-0.5856603
2010-01-04 00:00:00+00,LONG,3885,0.0,33.0,-0.5409708
2010-01-05 00:00:00+00,LONG,2343,0.0,45.0,-0.5171956
2010-01-05 00:00:00+00,LONG,3885,0.0,34.0,-0.55514306
2010-01-06 00:00:00+00,LONG,2343,0.0,46.0,-0.47711748
2010-01-06 00:00:00+00,LONG,3885,0.0,35.0,-0.5757685
2010-01-07 00:00:00+00,LONG,3885,0.0,36.0,-0.53831
2010-01-11 00:00:00+00,LONG,3885,0.0,38.0,-0.5039148
2010-01-12 00:00:00+00,LONG,3885,0.0,39.0,-0.5659886
2010-01-13 00:00:00+00,LONG,3885,0.0,40.0,-0.5340009
2010-01-14 00:00:00+00,LONG,3885,0.0,41.0,-0.50505894
2010-02-05 00:00:00+00,LONG,2055,0.47496626501395295,54.0,-0.5940073
2010-02-05 00:00:00+00,LONG,1022,0.5900476619987869,60.0,-0.49865735
2010-02-05 00:00:00+00,LONG,4086,0.0,30.0,-0.55045295
2010-02-08 00:00:00+00,LONG,2055,0.9836065573770492,55.0,-0.5386361
2010-02-08 00:00:00+00,LONG,2107,0.9824561403508771,61.0,-0.6049186
2010-02-08 00:00:00+00,LONG,85,1.0,48.0,-0.49302822
2010-02-08 00:00:00+00,LONG,2569,0.26623759342690895,47.0,-0.59340286
2010-02-08 00:00:00+00,LONG,1051,1.0,38.0,-0.5180387
2010-02-08 00:00:00+00,LONG,4086,0.0,31.0,-0.4973716
2010-02-09 00:00:00+00,LONG,2107,0.7738836419953993,62.0,-0.5018774
2010-02-09 00:00:00+00,LONG,1022,0.506580479097396,62.0,-0.46793005
2010-02-10 00:00:00+00,LONG,2107,0.9473684210526316,63.0,-0.48810017
2010-02-10 00:00:00+00,LONG,2815,1.0,61.0,-0.51421064
2010-02-11 00:00:00+00,LONG,4118,1.0,35.0,-0.60563
2010-02-11 00:00:00+00,LONG,2107,0.6178812083676963,64.0,-0.49332145
2010-02-11 00:00:00+00,LONG,3652,0.5650691027317806,60.0,-0.5328038
2010-02-11 00:00:00+00,LONG,3694,0.0,19.0,-0.50223875
2010-02-12 00:00:00+00,LONG,4118,0.9821428571428571,36.0,-0.56560284
2010-02-12 00:00:00+00,LONG,3652,0.6049155576459404,61.0,-0.5876285
2010-02-12 00:00:00+00,LONG,3694,0.0,20.0,-0.51118
2010-02-12 00:00:00+00,LONG,3868,1.0,52.0,-0.57235163
2010-02-16 00:00:00+00,LONG,4118,0.9642857142857143,37.0,-0.52429724
2010-02-17 00:00:00+00,LONG,4118,0.9464285714285714,38.0,-0.49645987
2010-02-17 00:00:00+00,LONG,975,0.3953251323375116,33.0,-0.5371748
2010-02-19 00:00:00+00,LONG,3918,1.0,25.0,-0.49975598
2010-02-22 00:00:00+00,LONG,788,1.0,32.0,-0.53610533
2010-02-23 00:00:00+00,LONG,788,0.962962962962963,33.0,-0.49934474
2010-05-04 00:00:00+00,LONG,3137,0.0,61.0,-0.48319367
2010-05-06 00:00:00+00,LONG,1195,0.0,60.0,-0.57865846
2010-05-07 00:00:00+00,LONG,2548,0.2874349254456763,55.0,-0.54383796
2010-05-07 00:00:00+00,LONG,1195,0.0,61.0,-0.50415397
2010-05-20 00:00:00+00,LONG,3744,1.0,65.0,-0.49027148
2010-05-26 00:00:00+00,LONG,3521,0.9583333333333334,42.0,-0.47280613
2010-05-27 00:00:00+00,LONG,1664,0.577146453026594,61.0,-0.6932542
2010-05-28 00:00:00+00,LONG,1664,0.5888587728440184,62.0,-0.68732494
2010-06-25 00:00:00+00,LONG,4112,0.08333333333333337,33.0,-0.51085305
2010-06-28 00:00:00+00,LONG,4112,0.0,34.0,-0.49301156
2010-06-29 00:00:00+00,LONG,4112,0.0,35.0,-0.50649816
2010-07-01 00:00:00+00,LONG,4112,1.0,37.0,-0.60176736
2010-07-01 00:00:00+00,LONG,64,1.0,53.0,-0.50312155
2010-07-01 00:00:00+00,LONG,3531,1.0,37.0,-0.49310365
2010-07-02 00:00:00+00,LONG,4112,0.972972972972973,38.0,-0.5793188
2010-07-02 00:00:00+00,LONG,3359,0.0,36.0,-0.49019364
2010-07-06 00:00:00+00,LONG,4112,0.9459459459459459,39.0,-0.5018472
2010-07-07 00:00:00+00,LONG,4112,0.9189189189189189,40.0,-0.4788895
2010-07-09 00:00:00+00,LONG,4112,0.0,42.0,-0.46716198
2010-07-12 00:00:00+00,LONG,4112,0.8378378378378378,43.0,-0.4686681
2010-07-13 00:00:00+00,LONG,4112,0.8108108108108107,44.0,-0.51852095
2010-07-14 00:00:00+00,LONG,4112,0.0,45.0,-0.6104329
2010-07-15 00:00:00+00,LONG,4112,0.0,46.0,-0.653087
2010-07-16 00:00:00+00,LONG,4112,0.7297297297297297,47.0,-0.6677076
2010-07-16 00:00:00+00,LONG,64,0.6774193548387097,63.0,-0.4764224
2010-07-16 00:00:00+00,LONG,243,0.5525335341825988,48.0,-0.47130156
2010-07-19 00:00:00+00,LONG,4112,0.7027027027027026,48.0,-0.6215537
2010-07-19 00:00:00+00,LONG,64,0.6451612903225806,64.0,-0.48361143
2010-07-20 00:00:00+00,LONG,4112,0.6756756756756757,49.0,-0.61886317
2010-07-21 00:00:00+00,LONG,4112,0.6486486486486487,50.0,-0.60507697
2010-08-16 00:00:00+00,LONG,3486,0.7738214483220248,65.0,-0.5735663
2010-08-24 00:00:00+00,LONG,773,1.0,41.0,-0.53970313
2010-08-25 00:00:00+00,LONG,4097,1.0,60.0,-0.5957154
2010-08-25 00:00:00+00,LONG,773,0.9743589743589743,42.0,-0.5253858
2010-08-25 00:00:00+00,LONG,1593,0.7707825690685726,64.0,-0.47622526
2010-08-26 00:00:00+00,LONG,4097,0.9583333333333334,61.0,-0.58270967
2010-08-26 00:00:00+00,LONG,773,0.9487179487179487,43.0,-0.4841559
2010-08-26 00:00:00+00,LONG,2972,0.9827586206896551,56.0,-0.50000155
2010-08-26 00:00:00+00,LONG,1593,0.8494808808183473,65.0,-0.53542036
2010-08-27 00:00:00+00,LONG,4097,0.0,62.0,-0.4744147
2010-08-27 00:00:00+00,LONG,2004,1.0,41.0,-0.4840046
2010-08-30 00:00:00+00,LONG,4097,0.875,63.0,-0.679991
2010-08-30 00:00:00+00,LONG,443,0.96,58.0,-0.4970428
2010-08-30 00:00:00+00,LONG,714,0.9482758620689655,63.0,-0.48662797
2010-08-30 00:00:00+00,LONG,836,0.972972972972973,59.0,-0.6233403
2010-08-30 00:00:00+00,LONG,1022,0.7368815697089589,38.0,-0.5503308
2010-08-30 00:00:00+00,LONG,1043,0.9090909090909091,43.0,-0.48690063
2010-08-30 00:00:00+00,LONG,3216,0.0,59.0,-0.48429716
2010-08-30 00:00:00+00,LONG,3699,0.9767441860465116,41.0,-0.47062823
2010-08-30 00:00:00+00,LONG,3905,0.8835681702154036,43.0,-0.49439687
2010-08-31 00:00:00+00,LONG,4097,0.8333333333333334,64.0,-0.58920884
2010-08-31 00:00:00+00,LONG,183,1.0,44.0,-0.53754175
2010-08-31 00:00:00+00,LONG,2440,1.0,63.0,-0.47792286
2010-08-31 00:00:00+00,LONG,652,1.0,64.0,-0.4863109
2010-08-31 00:00:00+00,LONG,898,1.0,20.0,-0.5026538
2010-08-31 00:00:00+00,LONG,1011,1.0,64.0,-0.5725329
2010-08-31 00:00:00+00,LONG,1022,0.7472383756571654,39.0,-0.5312101
2010-08-31 00:00:00+00,LONG,3699,0.9534883720930233,42.0,-0.49499783
2010-08-31 00:00:00+00,LONG,3704,1.0,61.0,-0.49232116
2010-08-31 00:00:00+00,LONG,2004,0.7742090769934713,43.0,-0.546991
2010-12-13 00:00:00+00,LONG,4079,0.45151967567915413,19.0,-0.63323534
2010-12-20 00:00:00+00,LONG,1919,0.5724377286941904,50.0,-0.47064278
2011-01-07 00:00:00+00,LONG,708,1.0,63.0,-0.5705586
2011-01-10 00:00:00+00,LONG,440,1.0,42.0,-0.56510174
2011-01-11 00:00:00+00,LONG,440,0.9736842105263158,43.0,-0.4917163
2011-03-02 00:00:00+00,LONG,1368,1.0,45.0,-0.5842803
