time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,accel_price_5_df021,ma_cloud_diff_8_50_df007
2015-03-16 00:00:00+00,LONG,3273,0.16666666666666674,0.11537443,0.009687437,-0.12959328
2015-03-16 00:00:00+00,LONG,2041,0.0,0.040770687,0.04136488,-0.12755206
2015-03-17 00:00:00+00,LONG,19,0.39106286099360915,0.009446659,0.03044704,-0.08968254
2015-03-17 00:00:00+00,LONG,368,0.1577677699946963,0.00697398,0.0021315007,-0.12127619
2015-03-17 00:00:00+00,LONG,796,1.0,0.00634334,0.021487117,-0.12646216
2015-03-17 00:00:00+00,LONG,874,0.0,0.0058615776,0.017876763,-0.1022527
2015-03-17 00:00:00+00,LONG,1064,0.0,0.004743004,0.008061679,-0.07470939
2015-03-19 00:00:00+00,LONG,19,0.0,0.0054931967,-0.007155495,-0.09729068
2015-03-31 00:00:00+00,LONG,429,0.0,0.013821728,0.013655462,-0.076650895
2015-04-01 00:00:00+00,LONG,429,0.0,0.0089402385,0.021026514,-0.082167834
2015-04-02 00:00:00+00,LONG,2305,0.19593277467440662,0.010984005,0.028604878,-0.084959745
2015-04-30 00:00:00+00,LONG,3486,0.0,0.02663141,-0.01419361,-0.1356933
2015-05-05 00:00:00+00,LONG,2686,0.0,0.07775971,-0.023089705,-0.08337006
2015-05-05 00:00:00+00,LONG,3596,0.0,0.08279113,-0.0031827309,-0.07016643
2015-05-06 00:00:00+00,LONG,2686,0.0,0.049721535,0.03334128,-0.1005427
2015-05-06 00:00:00+00,LONG,3182,1.0,0.012913204,0.022498317,-0.11158459
2015-05-06 00:00:00+00,LONG,3596,0.0,0.049489416,0.036101006,-0.09069483
2015-05-06 00:00:00+00,LONG,1916,0.8275862068965517,0.03340526,0.028892176,-0.112362646
2015-05-08 00:00:00+00,LONG,3596,0.0,0.019813938,0.0074933865,-0.13250414
2015-05-13 00:00:00+00,LONG,502,0.0,0.012106003,0.019916454,-0.07008557
2015-06-05 00:00:00+00,LONG,765,0.0,0.028931843,0.0018234563,-0.07758688
2015-06-08 00:00:00+00,LONG,765,0.0,0.02728287,0.021364853,-0.08111104
2015-07-08 00:00:00+00,LONG,578,0.24819501726055188,0.045247655,0.013262301,-0.09543594
2015-07-09 00:00:00+00,LONG,578,0.15784154756536872,0.010590983,-0.013364124,-0.10816586
2015-08-03 00:00:00+00,LONG,2920,0.47966708214251347,0.004206641,0.046788562,-0.073824905
2015-08-24 00:00:00+00,LONG,487,0.0,0.016171128,-0.00823769,-0.11895557
2015-08-24 00:00:00+00,LONG,562,0.0,0.039812375,-0.028128618,-0.081089176
2015-08-24 00:00:00+00,LONG,1012,0.0,0.07386534,-0.0145182,-0.116420306
2015-08-24 00:00:00+00,LONG,1022,0.0,0.06356613,-0.004050502,-0.11903687
2015-08-24 00:00:00+00,LONG,3631,0.0,0.0028007617,-0.0020234976,-0.124179214
2015-08-24 00:00:00+00,LONG,3824,0.8120946659217451,0.036186837,-0.0013491202,-0.10501989
2015-08-24 00:00:00+00,LONG,1865,1.0,0.04821688,-0.010935287,-0.0807154
2015-08-24 00:00:00+00,LONG,1919,1.0,0.053161044,-0.02233734,-0.12458761
2015-08-25 00:00:00+00,LONG,11,0.15738377863726233,0.040689126,0.010308225,-0.086172335
2015-08-25 00:00:00+00,LONG,68,1.0,0.04608034,0.0056899027,-0.09214865
2015-08-25 00:00:00+00,LONG,4187,0.9824561403508771,0.05648613,0.009614886,-0.07642674
2015-08-25 00:00:00+00,LONG,2437,0.0,0.047699787,-0.004700206,-0.074646406
2015-08-25 00:00:00+00,LONG,487,0.0,0.02083212,-0.009266037,-0.12575339
2015-08-25 00:00:00+00,LONG,523,0.0,0.06352958,0.036516897,-0.10365764
2015-08-25 00:00:00+00,LONG,562,0.0,0.021650447,0.01383976,-0.087557115
2015-08-25 00:00:00+00,LONG,2661,0.7171819494837796,0.024816096,0.05596455,-0.110819645
2015-08-25 00:00:00+00,LONG,2710,0.9523809523809523,0.052695766,-0.03013916,-0.070023134
2015-08-25 00:00:00+00,LONG,739,0.9583333333333334,0.06722907,-0.016401853,-0.089789696
2015-08-25 00:00:00+00,LONG,765,0.9545454545454546,0.047268793,0.049076185,-0.0944872
2015-08-25 00:00:00+00,LONG,2910,0.46157588769357205,0.013833894,0.030288598,-0.07204371
2015-08-25 00:00:00+00,LONG,974,0.21655420850767487,0.06705272,-0.030617697,-0.10557694
2015-08-25 00:00:00+00,LONG,1012,0.9824561403508771,0.08092783,-0.02734861,-0.13250187
2015-08-25 00:00:00+00,LONG,1022,0.0,0.037963443,-0.0041196137,-0.12959874
2015-08-25 00:00:00+00,LONG,1063,0.9583333333333334,0.04704187,-0.007174821,-0.11391057
2015-08-25 00:00:00+00,LONG,3130,0.9523809523809523,0.02046254,-0.0068169064,-0.13098493
2015-08-25 00:00:00+00,LONG,1099,0.38272647064167326,0.04663088,0.022209775,-0.095795326
2015-08-25 00:00:00+00,LONG,1306,0.5248856880347393,0.040487006,0.0014604172,-0.102624156
2015-08-25 00:00:00+00,LONG,3531,0.2418468646258882,0.035063636,0.018806748,-0.09142926
2015-08-25 00:00:00+00,LONG,1740,0.1784867857477972,0.085338056,0.0033548044,-0.082791075
2015-08-25 00:00:00+00,LONG,3822,0.14175506416569125,0.046872977,-0.014415961,-0.06919596
2015-08-25 00:00:00+00,LONG,3824,0.9827586206896551,0.024479002,0.011545798,-0.11146287
2015-08-25 00:00:00+00,LONG,3907,0.14093697212146733,0.072126,-0.023018457,-0.07015402
2015-08-25 00:00:00+00,LONG,1865,0.9565217391304348,0.03079056,0.024436029,-0.085808836
2015-08-25 00:00:00+00,LONG,3947,0.0,0.040708743,0.010191465,-0.12591676
2015-08-25 00:00:00+00,LONG,1919,0.0,0.009179339,0.04090437,-0.12832503
2015-08-26 00:00:00+00,LONG,273,0.0,0.048956364,0.006792767,-0.07414782
2015-08-26 00:00:00+00,LONG,2437,0.0,0.021039622,0.033683866,-0.08134321
2015-08-26 00:00:00+00,LONG,2710,0.9047619047619048,0.02190039,0.029787865,-0.07748136
2015-08-26 00:00:00+00,LONG,739,0.9166666666666666,0.02048129,0.04801052,-0.10021264
2015-08-26 00:00:00+00,LONG,765,0.9090909090909091,0.046861943,0.013561964,-0.1091127
2015-08-26 00:00:00+00,LONG,903,0.0,0.041478455,0.03874473,-0.0800757
2015-08-26 00:00:00+00,LONG,974,0.0,0.0170201,0.057329256,-0.113862775
2015-08-26 00:00:00+00,LONG,1099,0.15223397614970485,0.005181316,0.0355037,-0.1026692
2015-08-26 00:00:00+00,LONG,3822,0.1139977948355609,0.01696046,0.036931157,-0.07602447
2015-08-26 00:00:00+00,LONG,3907,0.0,0.022677567,0.044252824,-0.07830483
2015-08-27 00:00:00+00,LONG,2513,0.19544348400443767,0.0037340939,0.040544707,-0.084290095
2015-08-27 00:00:00+00,LONG,765,0.8636363636363636,0.02550485,6.809935E-4,-0.12140826
2015-08-28 00:00:00+00,LONG,765,0.8181818181818181,0.019768042,0.038688496,-0.13324869
2015-08-31 00:00:00+00,LONG,1631,0.0,0.004002205,0.020550618,-0.07742443
2015-09-01 00:00:00+00,LONG,558,0.75,0.005602948,-0.0084525645,-0.08568721
2015-09-01 00:00:00+00,LONG,959,0.15511478628466055,0.017915616,-0.00708313,-0.07197792
2015-09-01 00:00:00+00,LONG,1306,0.33155148250785754,0.0054736957,-0.028138038,-0.113003224
2015-09-01 00:00:00+00,LONG,3515,0.0,0.018511107,-0.0122414725,-0.070988186
2015-09-01 00:00:00+00,LONG,1473,0.76,0.0047707185,-0.017198924,-0.08263022
2015-09-01 00:00:00+00,LONG,3907,0.0,0.010531715,-0.0022561043,-0.09870396
2015-09-03 00:00:00+00,LONG,1631,0.0,0.01328093,-0.03115192,-0.079777166
2015-09-04 00:00:00+00,LONG,3470,0.12296722037649466,0.01965973,-0.02301577,-0.07423244
2015-09-04 00:00:00+00,LONG,1631,0.0,0.00498594,0.0032304388,-0.0773809
2015-09-04 00:00:00+00,LONG,4013,0.4305773201909496,0.021614693,-0.018154182,-0.07426786
2015-09-11 00:00:00+00,LONG,3561,1.0,0.011266799,-0.012112029,-0.07955986
2015-09-11 00:00:00+00,LONG,4086,0.0,0.027055582,0.013568914,-0.13114299
2015-09-14 00:00:00+00,LONG,3561,0.975,0.0046626152,0.007721776,-0.0800956
2015-09-14 00:00:00+00,LONG,4086,0.0,0.011266662,0.026945075,-0.13318536
2015-09-24 00:00:00+00,LONG,3868,0.0,0.029382538,0.0017972699,-0.09891704
2015-09-25 00:00:00+00,LONG,3868,0.0,0.005609243,0.04108861,-0.105546564
2015-09-28 00:00:00+00,LONG,195,1.0,0.032240115,-0.020873597,-0.08866337
2015-09-28 00:00:00+00,LONG,498,0.0,0.025371099,-0.02856378,-0.08081266
2015-09-28 00:00:00+00,LONG,684,0.0,0.058046076,-0.02025052,-0.07942635
2015-09-28 00:00:00+00,LONG,838,0.0,0.021749787,6.3034106E-4,-0.07129638
2015-09-28 00:00:00+00,LONG,3851,1.0,0.046850793,0.005077319,-0.121776
2015-09-28 00:00:00+00,LONG,3868,0.0,0.013874212,-0.020169934,-0.11392674
2015-09-28 00:00:00+00,LONG,1908,0.0,0.05061472,-0.014603269,-0.12371427
2015-09-29 00:00:00+00,LONG,195,0.9696969696969697,0.008759491,0.017973604,-0.10102437
2015-09-29 00:00:00+00,LONG,253,0.0,0.016313484,-0.008056649,-0.080950394
2015-09-29 00:00:00+00,LONG,2305,0.2657512578171092,0.013303309,0.05019956,-0.095827155
2015-09-29 00:00:00+00,LONG,401,0.962962962962963,0.030937044,0.024496054,-0.07712367
2015-09-29 00:00:00+00,LONG,498,0.0,0.0080535,0.04293017,-0.09276788
2015-09-29 00:00:00+00,LONG,638,0.0,0.00804187,-0.013853987,-0.08902592
2015-09-29 00:00:00+00,LONG,2731,0.3558055211702772,0.016660787,0.031312976,-0.09643867
2015-09-29 00:00:00+00,LONG,684,0.0,0.040362727,0.013174159,-0.09128213
2015-09-29 00:00:00+00,LONG,712,0.0,0.024534771,0.03210714,-0.07662042
2015-09-29 00:00:00+00,LONG,838,0.0,0.012296811,0.02783114,-0.082849026
2015-09-29 00:00:00+00,LONG,3013,0.0,0.015831092,0.04904144,-0.0786261
2015-09-29 00:00:00+00,LONG,3133,0.43500465160105456,0.012632494,-0.02316506,-0.07446179
2015-09-29 00:00:00+00,LONG,1258,0.0,0.017640553,0.020632455,-0.0764514
2015-09-29 00:00:00+00,LONG,1288,1.0,0.09505454,-0.025795115,-0.06955019
2015-09-29 00:00:00+00,LONG,3430,1.0,0.036605313,0.01988875,-0.108958684
2015-09-29 00:00:00+00,LONG,3535,0.0992241512588916,0.004836464,0.02626806,-0.07218068
2015-09-29 00:00:00+00,LONG,3539,0.0,0.015353606,0.013339263,-0.08030516
2015-09-29 00:00:00+00,LONG,3594,1.0,0.035564397,0.04196516,-0.097719505
2015-09-29 00:00:00+00,LONG,1631,0.0,0.0099991,0.0047851396,-0.06916585
2015-09-29 00:00:00+00,LONG,3686,0.0,0.010029164,0.010711749,-0.07484363
2015-09-29 00:00:00+00,LONG,1734,0.0,0.014542243,0.015663024,-0.07469785
2015-09-29 00:00:00+00,LONG,1770,1.0,0.010533638,0.021137172,-0.09560242
2015-09-29 00:00:00+00,LONG,1799,0.0,0.02823025,0.0076453676,-0.08332636
2015-09-30 00:00:00+00,LONG,429,0.9696969696969697,0.059221886,0.024606358,-0.0857968
2015-09-30 00:00:00+00,LONG,684,0.0,0.017281184,0.033872213,-0.09806597
2015-09-30 00:00:00+00,LONG,3199,0.0,0.018214922,0.014788609,-0.076415375
2015-09-30 00:00:00+00,LONG,3430,0.9824561403508771,0.0088852905,0.034875225,-0.117423095
2015-10-01 00:00:00+00,LONG,429,0.9393939393939394,0.052269932,0.009913679,-0.104619734
2015-10-01 00:00:00+00,LONG,684,0.0,0.022054771,0.047517296,-0.10740725
2015-10-13 00:00:00+00,LONG,4218,0.0,0.009783981,-0.014093107,-0.07594376
2015-10-15 00:00:00+00,LONG,4218,0.1986539442245189,0.003103626,0.013981906,-0.10888345
2015-10-22 00:00:00+00,LONG,3130,0.0,0.04418868,-0.026548639,-0.08826075
2015-10-28 00:00:00+00,LONG,4079,0.0,0.03265171,0.03742082,-0.11833269
2015-10-30 00:00:00+00,LONG,1910,0.5729281129427839,0.009173389,-0.027396051,-0.08492089
2015-11-13 00:00:00+00,LONG,4049,0.8703788032759817,0.008947033,0.055072963,-0.07257522
2015-11-13 00:00:00+00,LONG,4089,0.0,0.015988545,0.039131287,-0.080822796
2015-11-16 00:00:00+00,LONG,2095,0.0,0.07475178,0.052825972,-0.10156648
2015-11-16 00:00:00+00,LONG,1149,1.0,0.03662491,-0.0010054213,-0.123786144
2015-11-16 00:00:00+00,LONG,1453,0.40789740916958067,0.045718387,0.013270358,-0.08468497
2015-11-17 00:00:00+00,LONG,2095,0.0,0.059528038,-0.028765026,-0.1183758
2015-11-17 00:00:00+00,LONG,1453,0.38206382598649147,0.028473591,0.026523722,-0.098364554
2015-11-17 00:00:00+00,LONG,1853,0.6124216583030565,0.0041693733,-0.021644803,-0.06956377
2015-11-18 00:00:00+00,LONG,2095,0.0,0.027809078,0.04868956,-0.13249356
2015-12-08 00:00:00+00,LONG,1288,0.0,0.01739321,0.03784064,-0.09523702
2015-12-11 00:00:00+00,LONG,1288,0.8636363636363636,0.021256698,-0.019300042,-0.12231566
2015-12-14 00:00:00+00,LONG,1288,0.8181818181818181,0.018889768,0.03727363,-0.12983824
2015-12-14 00:00:00+00,LONG,1361,1.0,0.009258576,-0.019744435,-0.0766404
2015-12-14 00:00:00+00,LONG,3556,1.0,0.009269174,0.024218973,-0.110926904
2015-12-18 00:00:00+00,LONG,4074,0.0,0.021069698,0.025260404,-0.07804154
2016-01-15 00:00:00+00,LONG,1684,0.0,0.0062307045,0.02828069,-0.08199945
2016-01-19 00:00:00+00,LONG,2125,1.0,0.12824734,0.010881731,-0.09546585
2016-01-20 00:00:00+00,LONG,4140,1.0,0.029102324,-0.006858157,-0.0710229
2016-01-20 00:00:00+00,LONG,578,1.0,0.05595349,-0.010820887,-0.12128536
2016-01-20 00:00:00+00,LONG,3109,1.0,0.011195008,-0.026774421,-0.12269819
2016-01-20 00:00:00+00,LONG,3469,1.0,0.0351024,-0.006902148,-0.1302754
2016-01-20 00:00:00+00,LONG,1463,1.0,0.012338056,-0.0015045381,-0.13250814
2016-01-20 00:00:00+00,LONG,3573,1.0,0.0036401337,-0.01371358,-0.12945522
2016-01-20 00:00:00+00,LONG,1851,1.0,0.050957743,0.026171952,-0.12809192
2016-01-20 00:00:00+00,LONG,2042,1.0,0.016046047,-0.011208753,-0.08906452
2016-01-21 00:00:00+00,LONG,4140,0.9714285714285714,0.021308446,0.02376969,-0.07694245
2016-01-21 00:00:00+00,LONG,578,0.9814814814814815,0.049188625,0.021275872,-0.12990117
2016-01-21 00:00:00+00,LONG,838,0.9583333333333334,0.0031079324,0.009949495,-0.06888549
2016-01-21 00:00:00+00,LONG,843,0.8029111966903968,0.019430138,0.009057056,-0.085915945
2016-01-21 00:00:00+00,LONG,1585,0.9777777777777777,0.018186705,0.026069254,-0.078371964
2016-01-21 00:00:00+00,LONG,3794,0.9583333333333334,0.016835488,0.004881303,-0.09849082
2016-01-21 00:00:00+00,LONG,2042,0.9583333333333334,0.005166054,0.01917672,-0.09013047
2016-01-22 00:00:00+00,LONG,578,0.962962962962963,0.016769677,0.0065578525,-0.13486645
2016-01-25 00:00:00+00,LONG,4140,0.9142857142857143,0.016513309,-0.0025836697,-0.084216274
2016-01-25 00:00:00+00,LONG,1416,0.6174914073008013,0.010460646,-0.022222223,-0.10124829
2016-01-25 00:00:00+00,LONG,1585,0.9333333333333333,0.0031214522,0.0096586365,-0.08499343
2016-01-25 00:00:00+00,LONG,3794,0.875,0.0065814266,-0.0122977635,-0.0992467
2016-01-25 00:00:00+00,LONG,3907,0.5935744723921355,0.008600182,2.1163364E-4,-0.07729986
2016-02-02 00:00:00+00,LONG,1631,0.25306962219698337,0.027583499,-0.030627511,-0.111850366
2016-02-08 00:00:00+00,LONG,1185,1.0,0.048721682,0.017393356,-0.08575113
2016-02-09 00:00:00+00,LONG,135,1.0,0.014108531,0.016882636,-0.12873174
2016-02-09 00:00:00+00,LONG,2247,0.96,0.011704784,0.038720414,-0.08401908
2016-02-09 00:00:00+00,LONG,2345,0.5755003329742975,0.03654091,0.030913772,-0.102655835
2016-02-09 00:00:00+00,LONG,2408,0.962962962962963,0.02494567,0.032737926,-0.07147188
2016-02-09 00:00:00+00,LONG,643,0.9824561403508771,0.028450843,0.040570356,-0.09264998
2016-02-09 00:00:00+00,LONG,2747,1.0,0.06727972,0.003937486,-0.07181866
2016-02-09 00:00:00+00,LONG,1191,0.9838709677419355,0.026440727,0.006026588,-0.12925391
2016-02-09 00:00:00+00,LONG,1586,1.0,0.06386758,-0.026328579,-0.089914255
2016-02-09 00:00:00+00,LONG,4000,0.0,0.07958295,0.041805003,-0.09887142
2016-02-09 00:00:00+00,LONG,2013,1.0,0.012920384,0.049215287,-0.10504403
2016-02-09 00:00:00+00,LONG,4061,0.39300140188453186,0.104585774,-0.0060061556,-0.08382038
2016-02-10 00:00:00+00,LONG,2345,0.595592276401979,0.017936205,0.008924738,-0.11513186
2016-02-10 00:00:00+00,LONG,714,0.48597227528801623,0.005464795,0.0031837355,-0.11715702
2016-02-10 00:00:00+00,LONG,2898,0.0,0.030293819,0.011353376,-0.09603375
2016-02-10 00:00:00+00,LONG,995,0.4920696694981879,0.010083227,0.0041308054,-0.113209054
2016-02-10 00:00:00+00,LONG,1250,0.4844012718401359,0.006167637,0.014348421,-0.07524545
2016-02-10 00:00:00+00,LONG,1586,0.9736842105263158,0.046134934,-0.0031292655,-0.10918353
2016-02-11 00:00:00+00,LONG,2209,1.0,0.021949293,-0.0061196163,-0.07588527
2016-02-11 00:00:00+00,LONG,2247,0.88,0.0055508353,-0.024836574,-0.09806681
2016-02-11 00:00:00+00,LONG,2248,0.801296841628316,0.043564655,-0.024060668,-0.10123415
2016-02-11 00:00:00+00,LONG,2345,0.5336896468190359,0.008051906,0.0074294587,-0.12679869
2016-02-11 00:00:00+00,LONG,2747,0.9672131147540983,0.0076311184,0.052562326,-0.10185081
2016-02-11 00:00:00+00,LONG,2764,0.42258543164834145,0.048745923,-0.024955882,-0.110349484
2016-02-11 00:00:00+00,LONG,735,1.0,0.014340514,-0.030666832,-0.10601822
2016-02-11 00:00:00+00,LONG,995,0.5335331679237337,0.0068688854,-0.011464016,-0.12614357
2016-02-11 00:00:00+00,LONG,1250,0.36304921540366447,0.011708813,-0.010328724,-0.082901895
2016-02-11 00:00:00+00,LONG,1324,1.0,0.038172077,-0.023872167,-0.11185193
2016-02-11 00:00:00+00,LONG,3436,1.0,0.07225633,-0.008063946,-0.13014475
2016-02-11 00:00:00+00,LONG,1551,1.0,0.008599398,-0.0049482966,-0.101823375
2016-02-11 00:00:00+00,LONG,1586,0.9473684210526316,0.046170544,0.034856062,-0.13126443
2016-02-11 00:00:00+00,LONG,3699,0.4312910285833896,0.014179457,-0.028093351,-0.083304785
2016-02-11 00:00:00+00,LONG,1748,0.16458056560608023,0.023360206,0.033741802,-0.08967215
2016-02-11 00:00:00+00,LONG,3841,0.34475033011582296,0.014915984,0.004523126,-0.07458414
2016-02-12 00:00:00+00,LONG,85,1.0,0.046523493,0.019858234,-0.084049776
2016-02-12 00:00:00+00,LONG,2175,0.0,0.011986975,0.014355696,-0.09734164
2016-02-12 00:00:00+00,LONG,2248,0.7611232893641312,0.028103307,0.042603347,-0.10793151
2016-02-12 00:00:00+00,LONG,1324,0.5195056760713279,0.011368499,0.05409919,-0.11578734
2016-02-12 00:00:00+00,LONG,3574,0.4688962873568356,0.02934969,0.015937738,-0.11338463
2016-02-12 00:00:00+00,LONG,3684,0.9655172413793104,0.02943085,0.044336397,-0.0717864
2016-02-12 00:00:00+00,LONG,3841,0.3739549641473243,0.00835693,0.05127355,-0.08326208
2016-02-16 00:00:00+00,LONG,85,0.9714285714285714,0.02514732,0.036527894,-0.09363092
2016-02-16 00:00:00+00,LONG,4050,0.0,0.056952074,0.04133069,-0.07489155
2016-02-18 00:00:00+00,LONG,4050,0.0,0.007273573,-0.027257998,-0.10170533
2016-02-19 00:00:00+00,LONG,85,0.8857142857142857,0.0028897526,0.005370728,-0.11238263
2016-02-23 00:00:00+00,LONG,857,0.47192855381428883,0.0075879293,-5.252364E-4,-0.10103416
2016-02-24 00:00:00+00,LONG,3078,0.0,0.031551342,-0.014405255,-0.072114065
2016-02-29 00:00:00+00,LONG,3078,0.0,0.011360495,0.018339189,-0.09976379
2016-03-01 00:00:00+00,LONG,3078,0.0,0.00437292,-0.006595645,-0.100510195
2016-04-12 00:00:00+00,LONG,675,1.0,0.011277493,0.0036868302,-0.07432927
2016-05-03 00:00:00+00,LONG,157,0.0,0.01011549,-3.3981545E-4,-0.06995226
2016-05-04 00:00:00+00,LONG,157,0.0,0.023440128,-0.007893507,-0.081406854
2016-05-05 00:00:00+00,LONG,157,0.0,0.01712104,0.021030534,-0.08885296
2016-05-06 00:00:00+00,LONG,157,0.0,0.018493386,0.012594465,-0.09671587
2016-05-06 00:00:00+00,LONG,1144,0.3849213150575963,0.01172436,-0.008505643,-0.077903524
2016-05-13 00:00:00+00,LONG,2175,0.9824561403508771,0.07818968,0.02017605,-0.11546881
2016-05-13 00:00:00+00,LONG,3897,0.3968228728288359,0.0063661453,-1.8726592E-4,-0.10490736
2016-05-16 00:00:00+00,LONG,2175,0.7055881881232191,0.049908407,-0.0052437475,-0.12840953
2016-05-16 00:00:00+00,LONG,2686,0.5800755054977439,0.028345667,0.0020612294,-0.08048178
2016-05-17 00:00:00+00,LONG,2686,0.5700461079817642,0.0365433,0.04669374,-0.08960056
2016-05-18 00:00:00+00,LONG,2686,0.46664671332394286,0.009659346,0.024407208,-0.097265035
2016-05-18 00:00:00+00,LONG,3053,1.0,0.013019278,0.0181372,-0.11933708
2016-05-19 00:00:00+00,LONG,2686,0.5077867958868932,0.008861691,0.011327074,-0.10610041
2016-05-25 00:00:00+00,LONG,1072,1.0,0.007197665,0.0042354446,-0.11947916
2016-06-16 00:00:00+00,LONG,844,0.2523864064796324,0.021603532,0.0371219,-0.07436808
2016-06-17 00:00:00+00,LONG,844,0.18333439462960352,0.0054228376,0.0337728,-0.08240871
2016-06-21 00:00:00+00,LONG,844,0.0,0.0046815416,-0.015835952,-0.09398822
2016-06-27 00:00:00+00,LONG,3199,0.19703223354538002,0.03083418,-0.01969165,-0.08524689
2016-06-28 00:00:00+00,LONG,2107,0.40767214422889525,0.047426514,0.018437056,-0.069340415
2016-06-28 00:00:00+00,LONG,4169,0.20961928091938645,0.0031685706,0.053040083,-0.07547659
2016-06-28 00:00:00+00,LONG,517,0.0,0.03059169,0.027599642,-0.10657524
2016-06-28 00:00:00+00,LONG,2670,1.0,0.019587683,-0.005950239,-0.08697063
2016-06-28 00:00:00+00,LONG,2910,0.9782608695652174,0.007175488,0.022347735,-0.09834395
2016-06-28 00:00:00+00,LONG,1043,0.5598094285667079,0.04187645,0.020740217,-0.11585205
2016-06-28 00:00:00+00,LONG,3473,0.4475117928172254,0.02502117,0.039451875,-0.0781694
2016-06-28 00:00:00+00,LONG,4074,0.32714896739623583,0.025936466,0.018639343,-0.070352964
2016-06-29 00:00:00+00,LONG,2425,0.0,0.007197055,0.038985502,-0.0740149
2016-06-30 00:00:00+00,LONG,3310,0.4670677519076928,0.01811576,0.0032965713,-0.07914098
2016-07-05 00:00:00+00,LONG,2340,0.42361832672289146,0.002716662,0.024389466,-0.07927147
2016-07-05 00:00:00+00,LONG,2425,0.8148148148148149,0.02139283,0.034866136,-0.0951299
2016-07-05 00:00:00+00,LONG,2770,0.8,0.0075681345,0.04488377,-0.08647812
2016-07-05 00:00:00+00,LONG,995,0.46616124865845254,0.013960863,0.042823333,-0.07826467
2016-07-05 00:00:00+00,LONG,3182,0.5619155634304086,0.012916216,0.034463007,-0.08356008
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,0.034892738,-0.022924518,-0.107458405
2016-07-06 00:00:00+00,LONG,714,0.5598977058836908,0.01841322,-0.015097802,-0.08080816
2016-07-06 00:00:00+00,LONG,2770,0.76,0.0054789567,-0.024149066,-0.101357885
2016-07-06 00:00:00+00,LONG,995,0.5058668778419929,0.014757863,-0.020516858,-0.094319634
2016-07-06 00:00:00+00,LONG,3182,0.627348416646534,0.017686369,-0.008889244,-0.09940141
2016-07-06 00:00:00+00,LONG,3868,1.0,0.008158141,0.013046787,-0.1342778
2016-07-07 00:00:00+00,LONG,3182,0.6282777286607277,0.0041496386,-0.027064888,-0.10262873
2016-07-08 00:00:00+00,LONG,2469,1.0,0.014079198,-0.0043020644,-0.11337812
2016-07-08 00:00:00+00,LONG,4000,0.8969847317940854,0.013213134,0.026021028,-0.073755614
2016-07-22 00:00:00+00,LONG,3486,0.2641201132586428,0.06573488,0.0059530814,-0.08728577
2016-07-25 00:00:00+00,LONG,3486,0.2608014280644943,0.03716925,0.0010557211,-0.1124796
2016-08-01 00:00:00+00,LONG,2740,0.0,0.13461201,0.057271156,-0.08869543
2016-08-02 00:00:00+00,LONG,2569,0.0,0.03870784,-0.013159705,-0.09299537
2016-08-02 00:00:00+00,LONG,2740,0.0,0.11693261,-0.009519219,-0.12858777
2016-08-03 00:00:00+00,LONG,1198,0.34393096081185576,0.03508414,0.034040548,-0.0895477
2016-08-04 00:00:00+00,LONG,1198,0.37687673949670325,0.01888416,0.03249324,-0.098442666
2016-08-22 00:00:00+00,LONG,1171,0.0,0.036684677,0.021288188,-0.09953885
2016-08-23 00:00:00+00,LONG,2221,0.7435897435897436,0.034169044,-0.027753146,-0.08516104
2016-08-23 00:00:00+00,LONG,1171,0.0,0.022715755,0.005080029,-0.104858354
2016-08-24 00:00:00+00,LONG,1171,0.0,0.025973994,0.0011363676,-0.109965704
2016-08-25 00:00:00+00,LONG,1171,0.0,0.019442946,-0.010376742,-0.11415761
2016-08-26 00:00:00+00,LONG,1171,0.0,0.017019138,0.037999555,-0.11901331
2016-09-12 00:00:00+00,LONG,1652,0.42591679992693143,0.02286117,0.0022678594,-0.09226414
2016-09-20 00:00:00+00,LONG,1770,1.0,0.023660364,0.034627967,-0.12023977
2016-10-18 00:00:00+00,LONG,1534,0.0,0.017247971,0.024240006,-0.07687919
2016-10-25 00:00:00+00,LONG,1534,0.456799974147859,0.0054708794,-0.019369839,-0.10747043
2016-10-26 00:00:00+00,LONG,1300,0.0,0.010854819,-0.014035304,-0.079405
2016-10-26 00:00:00+00,LONG,1534,0.508962036840574,0.011520116,-0.019568013,-0.10805125
2016-10-27 00:00:00+00,LONG,1534,0.4683307593982029,0.010352505,-0.015430046,-0.1094944
2016-10-28 00:00:00+00,LONG,1171,1.0,0.053828895,-0.010528972,-0.07596622
2016-11-01 00:00:00+00,LONG,844,0.4283784595141083,0.03618062,0.014452347,-0.06897477
2016-11-02 00:00:00+00,LONG,3283,0.0,0.053884137,0.005530968,-0.10309579
2016-11-02 00:00:00+00,LONG,3430,0.9523809523809523,0.020832073,0.0011060747,-0.086643726
2016-11-03 00:00:00+00,LONG,3261,0.9523809523809523,0.0189478,0.03308371,-0.07099583
2016-11-03 00:00:00+00,LONG,3283,0.0,0.039225478,-0.016811032,-0.11282916
2016-11-03 00:00:00+00,LONG,3430,0.9047619047619048,0.016355932,0.0025276819,-0.10030522
2016-11-03 00:00:00+00,LONG,1416,0.822977800745599,0.010007333,0.0,-0.06942533
2016-11-04 00:00:00+00,LONG,643,0.595993760017496,0.012918804,0.008972753,-0.06959015
