time,side,ticker_id,mv_up_composite_labels,delta_pe_qoq_df028,joint_fall_flag_1_20_df042,ma_cloud_diff_13_100_df007,skew_weighted_20_df037
2018-12-17 00:00:00+00,LONG,1715,0.7407407407407407,-7.544411,0.0,-0.03704758,-0.34682745
2018-12-19 00:00:00+00,LONG,687,0.015642298352052164,-5.6370535,0.0,-0.02198403,-0.38011214
2018-12-19 00:00:00+00,LONG,1715,0.6666666666666667,-7.544411,0.0,-0.05082253,-0.3608334
2018-12-24 00:00:00+00,LONG,412,0.8897977142615429,-15.664436,0.0,-0.07894902,-0.36760524
2018-12-24 00:00:00+00,LONG,505,0.8801522340177056,-16.472069,0.0,-0.070454516,-0.42200693
2018-12-24 00:00:00+00,LONG,2815,1.0,-0.88588744,0.0,-0.058267895,-0.35790873
2018-12-24 00:00:00+00,LONG,791,0.0,11.814401,0.0,-0.017901894,-0.43377858
2018-12-24 00:00:00+00,LONG,1144,0.30645641304215787,-8.69641,0.0,-0.09789101,-0.36295512
2018-12-24 00:00:00+00,LONG,1684,1.0,-6.390189,0.0,-0.021869285,-0.3943234
2018-12-24 00:00:00+00,LONG,1752,0.4874117162547459,6.2653446,0.0,-0.039493546,-0.3670964
2018-12-26 00:00:00+00,LONG,266,0.9827586206896551,-5.071795,0.0,-0.073313,-0.36522996
2018-12-26 00:00:00+00,LONG,2431,0.25615807852825917,-5.6399574,0.0,-0.09912349,-0.3548639
2018-12-26 00:00:00+00,LONG,1160,1.0,-0.6161296,0.0,0.019846983,-0.34185386
2018-12-26 00:00:00+00,LONG,1667,0.46679529290378236,-11.072619,0.0,-0.07171444,-0.42238268
2018-12-26 00:00:00+00,LONG,1699,0.30638230602408145,9.452381,0.0,-0.08771482,-0.348194
2018-12-27 00:00:00+00,LONG,2396,0.9230769230769231,-4.323058,0.0,-0.097059615,-0.39237568
2018-12-27 00:00:00+00,LONG,2431,0.2625971019975478,-5.6399574,0.0,-0.10035321,-0.3548639
2018-12-27 00:00:00+00,LONG,475,0.6695694561763771,-15.996937,0.0,-0.038476896,-0.4082697
2018-12-27 00:00:00+00,LONG,2613,0.0,-17.820944,0.0,-0.053494398,-0.35637087
2018-12-27 00:00:00+00,LONG,3179,0.1744323425206522,-14.442975,0.0,4.445564E-5,-0.3572233
2018-12-27 00:00:00+00,LONG,1160,0.9655172413793104,-0.6161296,0.0,0.013495826,-0.35885224
2018-12-27 00:00:00+00,LONG,1667,0.3960644929520999,-11.072619,0.0,-0.073705964,-0.37305695
2018-12-27 00:00:00+00,LONG,4059,0.0,3.5173743,0.0,0.006980996,-0.3734193
2018-12-28 00:00:00+00,LONG,4164,0.9333333333333333,-11.313248,0.0,-0.04877378,-0.4060676
2018-12-28 00:00:00+00,LONG,412,0.0,-15.664436,0.0,-0.09354407,-0.38719678
2018-12-28 00:00:00+00,LONG,475,0.6314776176515665,-15.996937,0.0,-0.044497233,-0.43223384
2018-12-28 00:00:00+00,LONG,505,0.5723864930451926,-16.472069,0.0,-0.084868304,-0.34401894
2018-12-28 00:00:00+00,LONG,516,0.262595625481736,-5.4969125,0.0,-0.06372112,-0.34156612
2018-12-28 00:00:00+00,LONG,562,0.3855116860907342,-5.5544653,0.0,-0.071103886,-0.34152508
2018-12-28 00:00:00+00,LONG,2613,0.428675133589594,-17.820944,0.0,-0.058008164,-0.38662034
2018-12-28 00:00:00+00,LONG,1149,0.9565217391304348,28.067486,0.0,-0.08487013,-0.35143167
2018-12-28 00:00:00+00,LONG,1160,0.9310344827586207,-0.6161296,0.0,0.007293103,-0.35738522
2018-12-28 00:00:00+00,LONG,3287,0.9333333333333333,-10.788398,0.0,-0.010206095,-0.34358314
2018-12-28 00:00:00+00,LONG,1684,0.0,-6.390189,0.0,-0.03215075,-0.40516782
2018-12-28 00:00:00+00,LONG,1699,0.23919073767844165,9.452381,0.0,-0.09256971,-0.42526773
2018-12-28 00:00:00+00,LONG,1752,0.0,6.2653446,0.0,-0.06391717,-0.4195211
2018-12-28 00:00:00+00,LONG,3885,0.39067005497682467,3.6308045,0.0,-0.047577217,-0.3918251
2018-12-28 00:00:00+00,LONG,3903,0.0,-4.600343,0.0,-0.04381047,-0.38791236
2018-12-28 00:00:00+00,LONG,4079,0.9411764705882353,-1.8138238,0.0,-0.032627888,-0.35966355
2018-12-31 00:00:00+00,LONG,4164,0.9,-11.313248,0.0,-0.053149834,-0.37629953
2018-12-31 00:00:00+00,LONG,412,0.92,-15.664436,0.0,-0.098340295,-0.3786321
2018-12-31 00:00:00+00,LONG,475,0.5844536717899882,-15.996937,0.0,-0.048083633,-0.35734192
2018-12-31 00:00:00+00,LONG,562,0.45669161277352127,-5.5544653,0.0,-0.07451164,-0.4384498
2018-12-31 00:00:00+00,LONG,2613,0.423965738863502,-17.820944,0.0,-0.06176802,-0.34874898
2018-12-31 00:00:00+00,LONG,791,0.0,11.814401,0.0,-0.045403313,-0.35668057
2018-12-31 00:00:00+00,LONG,1160,0.896551724137931,-0.6161296,0.0,8.0908363E-4,-0.36189088
2018-12-31 00:00:00+00,LONG,3556,0.0,28.409739,0.0,-0.08490144,-0.3453116
2018-12-31 00:00:00+00,LONG,1667,0.33594387909577345,-11.072619,0.0,-0.076384634,-0.3761683
2018-12-31 00:00:00+00,LONG,1684,0.0,-6.390189,0.0,-0.034224235,-0.345303
2018-12-31 00:00:00+00,LONG,1752,0.0,6.2653446,0.0,-0.06900776,-0.36501592
2018-12-31 00:00:00+00,LONG,3903,0.0,-4.600343,0.0,-0.04877094,-0.36309665
2019-01-02 00:00:00+00,LONG,4164,0.8666666666666667,-11.313248,0.0,-0.057962906,-0.3646308
2019-01-02 00:00:00+00,LONG,475,0.39878568754528476,-15.996937,0.0,-0.052282017,-0.3792056
2019-01-02 00:00:00+00,LONG,562,0.30596980173884925,-5.5544653,0.0,-0.07835127,-0.36488885
2019-01-02 00:00:00+00,LONG,2613,0.0,-17.820944,0.0,-0.066175885,-0.41403455
2019-01-02 00:00:00+00,LONG,578,0.5252724990731112,-6.357082,0.0,-0.075083405,-0.39331725
2019-01-02 00:00:00+00,LONG,791,0.0,11.814401,0.0,-0.053102884,-0.3903301
2019-01-02 00:00:00+00,LONG,918,1.0,0.3390244,0.0,-0.043069683,-0.42124727
2019-01-02 00:00:00+00,LONG,3287,0.8666666666666667,-10.788398,0.0,-0.014332544,-0.39502192
2019-01-02 00:00:00+00,LONG,1299,0.9811320754716981,-2.3535087,0.0,-0.002306046,-0.36907357
2019-01-02 00:00:00+00,LONG,3538,0.37945608966368827,-3.6061728,0.0,-0.047585256,-0.36659294
2019-01-02 00:00:00+00,LONG,3594,0.15840133411647647,-8.541682,0.0,-0.08865567,-0.35788253
2019-01-02 00:00:00+00,LONG,1651,0.44109346579283704,1.0364581,0.0,-0.022661254,-0.3416561
2019-01-02 00:00:00+00,LONG,1667,0.2645068749956958,-11.072619,0.0,-0.077574216,-0.36863452
2019-01-02 00:00:00+00,LONG,1684,0.0,-6.390189,0.0,-0.037904635,-0.42463705
2019-01-02 00:00:00+00,LONG,3760,0.9183673469387755,-4.376794,0.0,-0.048455294,-0.35649252
2019-01-02 00:00:00+00,LONG,1752,0.0,6.2653446,0.0,-0.07616195,-0.39310446
2019-01-02 00:00:00+00,LONG,3885,0.3084434427287857,3.6308045,0.0,-0.06263442,-0.43337846
2019-01-02 00:00:00+00,LONG,3903,0.0,-4.600343,0.0,-0.056127418,-0.39617825
2019-01-03 00:00:00+00,LONG,4164,0.8333333333333334,-11.313248,0.0,-0.064563744,-0.4029094
2019-01-03 00:00:00+00,LONG,266,0.6597418721099814,-5.071795,0.0,-0.08852081,-0.3884447
2019-01-03 00:00:00+00,LONG,2437,1.0,1.0700947,0.0,-0.10096967,-0.3620682
2019-01-03 00:00:00+00,LONG,2482,1.0,-4.9042172,0.0,-0.06434872,-0.35828462
2019-01-03 00:00:00+00,LONG,562,0.3141270655651703,-5.5544653,0.0,-0.08193208,-0.42606616
2019-01-03 00:00:00+00,LONG,578,0.5637555764527542,-6.357082,0.0,-0.07959329,-0.3811674
2019-01-03 00:00:00+00,LONG,791,0.0,11.814401,0.0,-0.063147224,-0.4232265
2019-01-03 00:00:00+00,LONG,799,0.9230769230769231,-9.345238,0.0,-0.01591799,-0.3920189
2019-01-03 00:00:00+00,LONG,857,0.22084499914306313,-3.6208236,0.0,-0.034131538,-0.3421591
2019-01-03 00:00:00+00,LONG,918,0.858004184556499,0.3390244,0.0,-0.04796053,-0.37480682
2019-01-03 00:00:00+00,LONG,3287,0.8333333333333334,-10.788398,0.0,-0.01775496,-0.40329674
2019-01-03 00:00:00+00,LONG,1299,0.6990537799558431,-2.3535087,0.0,-0.008617004,-0.38131562
2019-01-03 00:00:00+00,LONG,1308,0.6525444634571446,-15.615874,0.0,0.02380135,-0.38117105
2019-01-03 00:00:00+00,LONG,1360,0.88,-12.875512,0.0,-0.09403023,-0.41980904
2019-01-03 00:00:00+00,LONG,3515,0.7391304347826086,22.752361,0.0,-0.0947122,-0.37928426
2019-01-03 00:00:00+00,LONG,3538,0.6337577920663647,-3.6061728,0.0,-0.055203803,-0.3986772
2019-01-03 00:00:00+00,LONG,1939,0.21882686994687367,-9.015336,0.0,-0.09174331,-0.3827851
2019-01-04 00:00:00+00,LONG,9,0.29123298545995774,28.76402,0.0,-0.059544414,-0.35669655
2019-01-04 00:00:00+00,LONG,1160,0.7931034482758621,-0.6161296,0.0,-0.019478416,-0.4062313
2019-01-04 00:00:00+00,LONG,3586,0.9772727272727273,13.620528,0.0,-0.06450547,-0.34301165
2019-01-04 00:00:00+00,LONG,1684,0.86,-6.390189,0.0,-0.046163525,-0.43768144
2019-01-04 00:00:00+00,LONG,3903,0.0,-4.600343,0.0,-0.07221041,-0.42028734
2019-01-07 00:00:00+00,LONG,91,0.9830508474576272,-13.572421,0.0,0.013003775,-0.36981878
2019-01-07 00:00:00+00,LONG,2613,0.6195479397736295,-17.820944,0.0,-0.0783304,-0.3474045
2019-01-07 00:00:00+00,LONG,918,0.9090909090909091,0.3390244,0.0,-0.054840755,-0.40082848
2019-01-07 00:00:00+00,LONG,1160,0.7586206896551724,-0.6161296,0.0,-0.022443471,-0.42999974
2019-01-07 00:00:00+00,LONG,1299,0.6683389416786735,-2.3535087,0.0,-0.017421646,-0.40862894
2019-01-07 00:00:00+00,LONG,1308,0.7873730666492716,-15.615874,0.0,0.012236532,-0.36044115
2019-01-07 00:00:00+00,LONG,3538,0.49304624262612123,-3.6061728,0.0,-0.06361958,-0.39817148
2019-01-07 00:00:00+00,LONG,3838,0.574555830546704,-3.7853281,0.0,-0.06011748,-0.41167596
2019-01-07 00:00:00+00,LONG,3903,0.0,-4.600343,0.0,-0.07673011,-0.40207434
2019-01-07 00:00:00+00,LONG,4073,0.0,0.41664428,0.0,-0.07532917,-0.43630403
2019-01-08 00:00:00+00,LONG,1160,0.7241379310344828,-0.6161296,0.0,-0.024467058,-0.37479824
2019-01-08 00:00:00+00,LONG,3838,0.5850394106365745,-3.7853281,0.0,-0.059682917,-0.3868255
2019-01-08 00:00:00+00,LONG,1848,0.90625,-3.37326,0.0,-0.07913256,-0.39257535
2019-01-09 00:00:00+00,LONG,91,0.9491525423728814,-13.572421,0.0,0.0052879215,-0.3618684
2019-01-09 00:00:00+00,LONG,1160,0.6896551724137931,-0.6161296,0.0,-0.02681544,-0.3838253
2019-01-09 00:00:00+00,LONG,1848,0.875,-3.37326,0.0,-0.08078889,-0.3524616
2019-01-11 00:00:00+00,LONG,4073,0.0,0.41664428,0.0,-0.0744524,-0.34652373
2019-01-14 00:00:00+00,LONG,91,0.8983050847457628,-13.572421,0.0,-3.5345872E-4,-0.37188086
2019-01-14 00:00:00+00,LONG,1160,0.5862068965517242,-0.6161296,0.0,-0.028985528,-0.38998878
2019-01-14 00:00:00+00,LONG,1167,1.0,-13.265767,0.0,0.015189864,-0.38357157
2019-01-14 00:00:00+00,LONG,4073,0.0,0.41664428,0.0,-0.0689941,-0.36838526
2019-01-29 00:00:00+00,LONG,3255,1.0,-9.12421,0.0,0.017502362,-0.37922698
2019-01-30 00:00:00+00,LONG,3255,0.9615384615384616,-9.12421,0.0,0.0039029557,-0.3727512
2019-02-06 00:00:00+00,LONG,3255,0.7692307692307692,-9.12421,0.0,-0.06263401,-0.39464357
2019-02-06 00:00:00+00,LONG,4059,0.4816522642056645,2.4320843,0.0,-0.016871365,-0.35888475
2019-02-07 00:00:00+00,LONG,2085,0.0,-7.979598,0.0,-0.04290569,-0.38750377
2019-02-07 00:00:00+00,LONG,3255,0.7307692307692307,-9.12421,0.0,-0.07682458,-0.42411733
2019-02-08 00:00:00+00,LONG,2085,0.0,-7.979598,0.0,-0.04708543,-0.38254574
2019-02-08 00:00:00+00,LONG,3255,0.6923076923076923,-9.12421,0.0,-0.090099275,-0.4086478
2019-02-08 00:00:00+00,LONG,1803,0.0,5.1456513,0.0,0.023827238,-0.36577937
2019-02-11 00:00:00+00,LONG,2085,0.0,-7.979598,0.0,-0.051445134,-0.34679347
2019-02-11 00:00:00+00,LONG,4059,0.39354872560791637,2.4320843,0.0,-0.030458035,-0.35310724
2019-02-15 00:00:00+00,LONG,3255,0.6531345634636547,-9.12421,0.0,-0.09725193,-0.36858156
2019-02-19 00:00:00+00,LONG,1141,0.30620822227477057,-6.170101,0.0,-0.085133255,-0.3413834
2019-02-19 00:00:00+00,LONG,3255,0.46153846153846145,-9.12421,0.0,-0.091716595,-0.3944063
2019-02-20 00:00:00+00,LONG,3255,0.6973220080866102,-9.12421,0.0,-0.08706832,-0.3883735
2019-02-21 00:00:00+00,LONG,3255,0.7090909090909091,-9.12421,0.0,-0.08105974,-0.37212408
2019-03-01 00:00:00+00,LONG,2720,1.0,-11.249586,0.0,-0.011146683,-0.38995692
2019-03-04 00:00:00+00,LONG,2720,0.6583594369210662,-11.249586,0.0,-0.019755324,-0.3475587
2019-03-05 00:00:00+00,LONG,2151,0.92,20.178429,0.0,-0.05023793,-0.39769846
2019-03-06 00:00:00+00,LONG,2151,0.9,20.178429,0.0,-0.050276577,-0.40986872
2019-03-07 00:00:00+00,LONG,4172,0.0,-6.2249737,0.0,-0.01935407,-0.4067849
2019-03-07 00:00:00+00,LONG,2151,0.88,20.178429,0.0,-0.050132267,-0.42149508
2019-03-07 00:00:00+00,LONG,1631,0.3633582660796197,8.929348,0.0,-0.04248062,-0.42021266
2019-03-12 00:00:00+00,LONG,13,0.0,2.794837,0.0,0.011028876,-0.36027694
2019-03-13 00:00:00+00,LONG,13,0.0,2.794837,0.0,0.010096721,-0.34997255
2019-03-15 00:00:00+00,LONG,3473,0.013645808388060234,-8.745718,0.0,0.07070735,-0.4325108
2019-03-15 00:00:00+00,LONG,1740,0.0,11.519765,0.0,-0.06086594,-0.40597224
2019-03-15 00:00:00+00,LONG,3918,0.0,0.9500109,0.0,0.07523168,-0.35151154
2019-03-18 00:00:00+00,LONG,2452,0.012181112116326583,14.701419,0.0,0.040225714,-0.34673876
2019-03-18 00:00:00+00,LONG,1423,0.0,-8.418397,0.0,-0.044781573,-0.37934917
2019-03-18 00:00:00+00,LONG,3473,0.0015125481580467262,-8.745718,0.0,0.06746743,-0.34990296
2019-03-18 00:00:00+00,LONG,1761,0.7157181585563249,7.9996457,0.0,0.024638398,-0.3564935
2019-03-18 00:00:00+00,LONG,3918,0.0,0.9500109,0.0,0.06650955,-0.35295016
2019-03-19 00:00:00+00,LONG,836,0.0,-3.104591,0.0,0.056429975,-0.43487352
2019-03-19 00:00:00+00,LONG,1423,0.0,-8.418397,0.0,-0.050353497,-0.3600127
2019-03-19 00:00:00+00,LONG,3818,0.7251865047241189,-17.399904,0.0,0.0126461815,-0.3708916
2019-03-19 00:00:00+00,LONG,3918,0.0,0.9500109,0.0,0.057003595,-0.38786855
2019-03-20 00:00:00+00,LONG,3216,0.0,-8.786318,0.0,0.013788155,-0.38174778
2019-03-20 00:00:00+00,LONG,1258,0.0,24.29521,0.0,0.022081135,-0.3890335
2019-03-20 00:00:00+00,LONG,1423,0.0,-8.418397,0.0,-0.055529293,-0.34822145
2019-03-20 00:00:00+00,LONG,1745,0.0,5.288401,0.0,0.019394817,-0.41541916
2019-03-21 00:00:00+00,LONG,13,0.0,2.794837,0.0,0.008360615,-0.34382737
2019-03-21 00:00:00+00,LONG,2119,0.0,-8.570076,0.0,0.006701339,-0.39950886
2019-03-21 00:00:00+00,LONG,786,0.0,-13.408863,0.0,0.005125476,-0.35877067
2019-03-21 00:00:00+00,LONG,1099,0.01666666666666672,-1.4831725,0.0,0.0068338388,-0.35302514
2019-03-21 00:00:00+00,LONG,3473,0.0,-8.745718,0.0,0.050464775,-0.4301467
2019-03-21 00:00:00+00,LONG,1651,0.0,6.8930483,0.0,0.037135992,-0.3456594
2019-03-22 00:00:00+00,LONG,13,0.0,2.794837,0.0,0.0037086355,-0.3859481
2019-03-22 00:00:00+00,LONG,578,0.0,-3.9105105,0.0,0.017237736,-0.42813346
2019-03-22 00:00:00+00,LONG,1447,0.005451716773803976,-0.3436853,0.0,0.027403543,-0.3814667
2019-03-22 00:00:00+00,LONG,1869,0.0,17.759157,0.0,0.075549684,-0.40118283
2019-03-22 00:00:00+00,LONG,4074,0.4391916320574032,-17.808212,0.0,-0.034534615,-0.39111477
2019-03-25 00:00:00+00,LONG,13,0.20331224769336798,2.794837,0.0,-0.0020925154,-0.3685076
2019-03-25 00:00:00+00,LONG,2067,0.7870744707916344,-3.8530233,0.0,-0.05562385,-0.4304705
2019-03-25 00:00:00+00,LONG,2090,0.6158118460843894,8.216784,0.0,-0.0011810838,-0.4385986
2019-03-25 00:00:00+00,LONG,50,0.5658831987032499,1.1008065,0.0,0.0072127436,-0.3770494
2019-03-25 00:00:00+00,LONG,2425,1.0,-0.5165861,0.0,0.016379142,-0.39076743
2019-03-25 00:00:00+00,LONG,413,0.4141254562742088,1.0159914,0.0,0.04323557,-0.38368598
2019-03-25 00:00:00+00,LONG,578,0.517201104323635,-3.9105105,0.0,0.012421128,-0.38223544
2019-03-25 00:00:00+00,LONG,3241,0.18691440227974265,-8.614343,0.0,0.022626022,-0.40843076
2019-03-25 00:00:00+00,LONG,1447,0.0,-0.3436853,0.0,0.021001214,-0.38827938
2019-03-25 00:00:00+00,LONG,1828,0.0,4.6525974,0.0,0.03837313,-0.3760065
2019-03-26 00:00:00+00,LONG,2067,0.4647659051216217,-3.8530233,0.0,-0.057235025,-0.37477008
2019-03-26 00:00:00+00,LONG,2119,0.5513941909931198,-8.570076,0.0,-0.014403537,-0.35562176
2019-03-26 00:00:00+00,LONG,4237,0.14361376186410624,-6.40876,0.0,0.014506901,-0.42854172
2019-03-26 00:00:00+00,LONG,2270,0.20737075869726318,2.3476048,0.0,0.026693404,-0.35488027
2019-03-26 00:00:00+00,LONG,2298,0.5282845521472574,-2.8944986,0.0,0.0731182,-0.38716456
2019-03-26 00:00:00+00,LONG,631,0.37711635833262724,-6.706596,0.0,-0.021567687,-0.4396008
2019-03-26 00:00:00+00,LONG,1423,0.0,-8.418397,0.0,-0.06767003,-0.40137833
2019-03-26 00:00:00+00,LONG,1434,0.5749890521315655,0.39285713,0.0,-0.031246983,-0.42275107
2019-03-26 00:00:00+00,LONG,1651,0.39804605878000376,6.8930483,0.0,0.021349937,-0.43684313
2019-03-27 00:00:00+00,LONG,2119,0.4306675507735956,-8.570076,0.0,-0.01936766,-0.41476545
2019-03-27 00:00:00+00,LONG,2226,0.0,11.357246,0.0,0.062277917,-0.405305
2019-03-27 00:00:00+00,LONG,2298,0.382998672638976,-2.8944986,0.0,0.068160124,-0.37091574
2019-03-27 00:00:00+00,LONG,413,0.2616146109348887,1.0159914,0.0,0.03464327,-0.37195963
2019-03-27 00:00:00+00,LONG,631,0.0,-6.706596,0.0,-0.023090728,-0.37958962
2019-03-27 00:00:00+00,LONG,3359,0.0,3.7692308,0.0,-0.016995322,-0.3483463
2019-03-27 00:00:00+00,LONG,1423,0.0,-8.418397,0.0,-0.06933926,-0.40704414
2019-03-27 00:00:00+00,LONG,3862,0.3148799420887773,9.976439,0.0,-0.073431335,-0.43418825
2019-03-28 00:00:00+00,LONG,2226,0.0,11.357246,0.0,0.057361025,-0.35512048
2019-03-28 00:00:00+00,LONG,2327,0.2989959272068524,3.0079365,0.0,-0.035445645,-0.4036475
2019-03-28 00:00:00+00,LONG,2437,0.0,-0.31917572,0.0,-0.014044152,-0.42097798
2019-03-28 00:00:00+00,LONG,401,0.6170006817641667,5.5137672,0.0,0.01475914,-0.36122587
2019-03-28 00:00:00+00,LONG,1258,0.0,24.29521,0.0,-0.009445855,-0.361981
2019-03-28 00:00:00+00,LONG,1434,0.5009611016631325,0.39285713,0.0,-0.037965897,-0.4396805
2019-03-28 00:00:00+00,LONG,3704,0.26056596371322005,1.5812767,0.0,-0.0137257725,-0.37481794
2019-03-28 00:00:00+00,LONG,1745,0.3372735377471299,5.288401,0.0,-0.024431974,-0.40511617
2019-03-28 00:00:00+00,LONG,1869,0.0,17.759157,0.0,0.04219718,-0.34387052
2019-03-28 00:00:00+00,LONG,3923,0.2793557450231938,-4.073392,0.0,-0.007683798,-0.41043624
2019-03-29 00:00:00+00,LONG,50,0.40761195389333016,1.1008065,0.0,-5.283256E-4,-0.4140465
2019-03-29 00:00:00+00,LONG,2298,0.30180136216439496,-2.8944986,0.0,0.057444487,-0.35915044
2019-03-29 00:00:00+00,LONG,2425,0.2957407163563711,-0.5165861,0.0,0.0014485405,-0.36780536
2019-03-29 00:00:00+00,LONG,2437,0.0,-0.31917572,0.0,-0.015723787,-0.3989438
2019-03-29 00:00:00+00,LONG,401,0.42117693646700677,5.5137672,0.0,0.008859807,-0.4376578
2019-03-29 00:00:00+00,LONG,1258,0.0,24.29521,0.0,-0.013928608,-0.4015957
2019-03-29 00:00:00+00,LONG,1434,0.48637950301725763,0.39285713,0.0,-0.04089219,-0.4237069
2019-03-29 00:00:00+00,LONG,1745,0.2789173722562554,5.288401,0.0,-0.029139519,-0.41788366
2019-03-29 00:00:00+00,LONG,3923,0.22980203509762676,-4.073392,0.0,-0.011266492,-0.3902522
2019-04-01 00:00:00+00,LONG,2226,0.0,11.357246,0.0,0.04959849,-0.38040948
2019-04-01 00:00:00+00,LONG,836,0.0,-3.104591,0.0,-0.0270523,-0.41832587
2019-04-02 00:00:00+00,LONG,2226,0.0,11.357246,0.0,0.047280896,-0.36569777
2019-04-02 00:00:00+00,LONG,836,0.0,-3.104591,0.0,-0.031363387,-0.36366668
2019-04-02 00:00:00+00,LONG,3905,0.0,2.7634475,0.0,0.008624296,-0.35120422
2019-04-16 00:00:00+00,LONG,1593,0.0,-0.65433824,0.0,0.061340123,-0.3886998
2019-04-17 00:00:00+00,LONG,1593,0.0,-0.65433824,0.0,0.0522162,-0.40880185
2019-04-23 00:00:00+00,LONG,3513,0.9807692307692307,2.2038438,0.0,0.021399762,-0.3424403
2019-04-25 00:00:00+00,LONG,1593,0.0,-0.65433824,0.0,0.008595298,-0.34976262
2019-04-29 00:00:00+00,LONG,2905,0.8,-7.3411455,0.0,0.107609816,-0.39471015
2019-04-29 00:00:00+00,LONG,3179,0.08197100057148024,20.750689,0.0,-0.03347319,-0.37937343
2019-05-01 00:00:00+00,LONG,3179,0.09953342418469469,20.750689,0.0,-0.04167816,-0.34252906
2019-05-02 00:00:00+00,LONG,3179,0.10517599887245413,20.750689,0.0,-0.0451498,-0.3728401
2019-05-07 00:00:00+00,LONG,2061,0.147070389866274,2.6207511,0.0,-0.0129218,-0.35120675
2019-05-10 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.021189008,-0.38594514
2019-05-13 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.028766915,-0.39249176
2019-05-14 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.03630562,-0.37817124
2019-05-14 00:00:00+00,LONG,1220,0.9661016949152542,22.812057,0.0,0.103454515,-0.37451795
2019-05-15 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.043255016,-0.3694384
2019-05-15 00:00:00+00,LONG,498,0.0,-14.53441,0.0,0.0022355588,-0.4219634
2019-05-15 00:00:00+00,LONG,1220,0.9655172413793104,22.812057,0.0,0.09648431,-0.37916303
2019-05-15 00:00:00+00,LONG,1832,0.43489978281133784,-6.019231,0.0,-0.05855672,-0.3557912
2019-05-16 00:00:00+00,LONG,195,0.975,-2.9552205,0.0,-0.07699553,-0.3612088
2019-05-16 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.049057093,-0.36351222
2019-05-16 00:00:00+00,LONG,2619,0.8947368421052632,-11.393939,0.0,-0.094333164,-0.4315411
2019-05-17 00:00:00+00,LONG,219,0.0,-5.0548387,0.0,-0.05135272,-0.36856207
2019-05-17 00:00:00+00,LONG,1684,0.0,9.686867,0.0,-0.045989018,-0.41407177
2019-05-20 00:00:00+00,LONG,304,0.46993104871873986,11.42976,0.0,-0.02801498,-0.3865737
2019-05-20 00:00:00+00,LONG,3994,0.9666666666666667,3.996633,0.0,-0.08035379,-0.39804056
2019-05-21 00:00:00+00,LONG,195,0.9,-2.9552205,0.0,-0.084942795,-0.3611222
2019-05-21 00:00:00+00,LONG,304,0.3975696158652218,11.42976,0.0,-0.031595238,-0.42484623
2019-05-21 00:00:00+00,LONG,401,0.0,22.756056,0.0,0.07905793,-0.38958803
2019-05-21 00:00:00+00,LONG,2870,0.4379043946501767,15.244938,0.0,-0.020500544,-0.41150796
2019-05-21 00:00:00+00,LONG,2932,0.0,6.893773,0.0,-0.07405715,-0.34948078
2019-05-22 00:00:00+00,LONG,304,0.38856879577090325,11.42976,0.0,-0.035188533,-0.38886663
2019-05-22 00:00:00+00,LONG,1434,0.013977142277235568,1.3642857,0.0,-0.017382832,-0.34237325
2019-05-23 00:00:00+00,LONG,1,0.0,-1.7200487,0.0,-0.053515118,-0.34763548
2019-05-23 00:00:00+00,LONG,304,0.31429630315235946,11.42976,0.0,-0.03926585,-0.3627363
2019-05-23 00:00:00+00,LONG,386,0.5717000247934835,6.7614164,0.0,-0.021916201,-0.37438282
2019-05-23 00:00:00+00,LONG,3357,0.0,11.678075,0.0,-0.02441983,-0.41955438
2019-05-23 00:00:00+00,LONG,1434,0.0,1.3642857,0.0,-0.024810402,-0.40542603
2019-05-23 00:00:00+00,LONG,3693,0.0,-3.6895201,0.0,-0.07434174,-0.41344967
2019-05-24 00:00:00+00,LONG,1,0.3992798145328042,-1.7200487,0.0,-0.062027358,-0.34511337
2019-05-24 00:00:00+00,LONG,4219,1.0,9.105683,0.0,0.021425152,-0.36987457
2019-05-24 00:00:00+00,LONG,304,0.20003507082229707,11.42976,0.0,-0.04280012,-0.35922274
2019-05-24 00:00:00+00,LONG,3148,0.3302936510301831,24.42548,0.0,-0.015386491,-0.40600926
2019-05-28 00:00:00+00,LONG,1,0.4006001922198563,-1.7200487,0.0,-0.07183045,-0.3778417
2019-05-28 00:00:00+00,LONG,19,0.9166666666666666,-8.4,0.0,-0.06545075,-0.35498595
2019-05-28 00:00:00+00,LONG,4219,0.9666666666666667,9.105683,0.0,0.006775372,-0.34173107
2019-05-28 00:00:00+00,LONG,3693,0.0,-3.6895201,0.0,-0.08667222,-0.42764604
2019-05-29 00:00:00+00,LONG,1,0.0,-1.7200487,0.0,-0.08212008,-0.4259271
2019-05-29 00:00:00+00,LONG,195,0.775,-2.9552205,0.0,-0.08832129,-0.37067723
2019-05-29 00:00:00+00,LONG,2770,0.6823063572287372,17.631481,0.0,0.023596795,-0.3533117
2019-05-29 00:00:00+00,LONG,3148,0.40991600044123594,24.42548,0.0,-0.0480643,-0.396123
2019-05-29 00:00:00+00,LONG,1139,0.0,20.590134,0.0,0.034883898,-0.39845246
