time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,skew_weighted_10_df037,joint_fall_flag_5_10_df042
2014-03-20 00:00:00+00,LONG,498,0.5122524811813408,6.0,-0.4770275,1.0
2014-03-27 00:00:00+00,LONG,4201,0.0,4.0,-0.3197921,1.0
2014-04-07 00:00:00+00,LONG,1715,0.0,10.0,-0.3699531,1.0
2014-04-08 00:00:00+00,LONG,1551,0.5696737945819033,7.0,-0.4255651,1.0
2014-04-11 00:00:00+00,LONG,2513,0.0,4.0,-0.36492988,1.0
2014-04-15 00:00:00+00,LONG,2661,0.4077404556569432,13.0,-0.38074362,1.0
2014-04-16 00:00:00+00,LONG,580,0.7047698221050702,4.0,-0.2619929,1.0
2014-04-16 00:00:00+00,LONG,2661,0.0,14.0,-0.31455702,1.0
2014-04-22 00:00:00+00,LONG,708,0.42425226466460053,5.0,-0.30789468,1.0
2014-04-24 00:00:00+00,LONG,3905,0.015295408920289466,7.0,-0.26266438,1.0
2014-04-25 00:00:00+00,LONG,2088,0.9791666666666666,7.0,-0.41665453,1.0
2014-04-28 00:00:00+00,LONG,2088,0.9583333333333334,8.0,-0.2614005,1.0
2014-04-28 00:00:00+00,LONG,2686,0.8129822518516747,8.0,-0.3668527,1.0
2014-04-28 00:00:00+00,LONG,3763,1.0,9.0,-0.34466666,1.0
2014-04-29 00:00:00+00,LONG,2088,0.9375,9.0,-0.42374033,1.0
2014-04-29 00:00:00+00,LONG,2877,0.0,5.0,-0.27471757,1.0
2014-05-01 00:00:00+00,LONG,844,0.9583333333333334,15.0,-0.40871534,1.0
2014-05-01 00:00:00+00,LONG,1690,0.9636363636363636,14.0,-0.34039253,1.0
2014-05-06 00:00:00+00,LONG,133,0.08725250308726018,17.0,-0.29742378,1.0
2014-05-06 00:00:00+00,LONG,183,0.6799026858130848,12.0,-0.26302135,1.0
2014-05-07 00:00:00+00,LONG,2536,0.8595971841656366,19.0,-0.3065087,1.0
2014-05-07 00:00:00+00,LONG,3677,0.962962962962963,8.0,-0.38222432,1.0
2014-05-08 00:00:00+00,LONG,195,0.8431372549019608,21.0,-0.3435855,1.0
2014-05-08 00:00:00+00,LONG,2536,0.700956803796931,20.0,-0.2919433,1.0
2014-05-08 00:00:00+00,LONG,1205,0.4932790358747204,17.0,-0.2853853,1.0
2014-05-08 00:00:00+00,LONG,3271,0.0,4.0,-0.42831296,1.0
2014-05-08 00:00:00+00,LONG,3677,0.9259259259259259,9.0,-0.31307825,1.0
2014-05-09 00:00:00+00,LONG,309,0.9318181818181819,17.0,-0.2875321,1.0
2014-05-09 00:00:00+00,LONG,2367,0.7714955278535592,20.0,-0.29002494,1.0
2014-05-09 00:00:00+00,LONG,3271,0.0,5.0,-0.36816505,1.0
2014-05-09 00:00:00+00,LONG,1330,0.08708447482639523,6.0,-0.40635905,1.0
2014-05-13 00:00:00+00,LONG,4083,0.6886912105997984,8.0,-0.38305855,1.0
2014-05-14 00:00:00+00,LONG,2686,0.5703364585694751,20.0,-0.3048826,1.0
2014-05-14 00:00:00+00,LONG,1258,0.0,7.0,-0.2645152,1.0
2014-05-14 00:00:00+00,LONG,1719,0.11621661946160367,8.0,-0.29216602,1.0
2014-05-15 00:00:00+00,LONG,2473,0.5656086473157006,8.0,-0.45671684,1.0
2014-05-15 00:00:00+00,LONG,631,0.08226899353611365,7.0,-0.27711007,1.0
2014-05-15 00:00:00+00,LONG,2686,0.5293916321247913,21.0,-0.27507383,1.0
2014-05-15 00:00:00+00,LONG,1258,0.0,8.0,-0.32863978,1.0
2014-05-16 00:00:00+00,LONG,2936,0.0,13.0,-0.34648246,1.0
2014-05-16 00:00:00+00,LONG,1258,0.0,9.0,-0.2581803,1.0
2014-05-16 00:00:00+00,LONG,3310,0.3290068379050095,13.0,-0.36230007,1.0
2014-05-16 00:00:00+00,LONG,1383,0.27976565955886995,7.0,-0.3444864,1.0
2014-05-16 00:00:00+00,LONG,3695,0.28897843092100955,9.0,-0.42090946,1.0
2014-05-19 00:00:00+00,LONG,2473,0.511486001250997,10.0,-0.3643735,1.0
2014-05-19 00:00:00+00,LONG,3695,0.1806198569411877,10.0,-0.30330113,1.0
2014-05-20 00:00:00+00,LONG,2473,0.40677068634389385,11.0,-0.38128024,1.0
2014-05-21 00:00:00+00,LONG,2816,0.0473223149916494,4.0,-0.36654243,1.0
2014-05-21 00:00:00+00,LONG,3436,0.43849210953187184,5.0,-0.28904343,1.0
2014-05-21 00:00:00+00,LONG,3683,0.17595596905027022,16.0,-0.40456787,1.0
2014-05-22 00:00:00+00,LONG,2582,0.0,6.0,-0.26133716,1.0
2014-05-29 00:00:00+00,LONG,2270,0.38082720962075023,9.0,-0.27876204,1.0
2014-06-04 00:00:00+00,LONG,3433,0.0,8.0,-0.30337858,1.0
2014-06-09 00:00:00+00,LONG,498,0.0,7.0,-0.2981239,1.0
2014-06-11 00:00:00+00,LONG,869,0.0,18.0,-0.2694438,1.0
2014-06-12 00:00:00+00,LONG,1064,0.0,4.0,-0.28760412,1.0
2014-06-13 00:00:00+00,LONG,498,0.0,11.0,-0.27176183,1.0
2014-06-16 00:00:00+00,LONG,498,0.0,12.0,-0.27680555,1.0
2014-06-17 00:00:00+00,LONG,498,0.0,13.0,-0.28233442,1.0
2014-06-23 00:00:00+00,LONG,2105,0.634069838684031,16.0,-0.43196458,1.0
2014-06-27 00:00:00+00,LONG,2285,0.0,6.0,-0.30277306,1.0
2014-06-27 00:00:00+00,LONG,714,0.0,4.0,-0.30631277,1.0
2014-06-30 00:00:00+00,LONG,714,0.0,5.0,-0.25875562,1.0
2014-06-30 00:00:00+00,LONG,1919,0.0,6.0,-0.3177742,1.0
2014-07-01 00:00:00+00,LONG,714,0.0,6.0,-0.43192053,1.0
2014-07-02 00:00:00+00,LONG,714,0.0,7.0,-0.38916785,1.0
2014-07-02 00:00:00+00,LONG,1816,0.0,11.0,-0.28596017,1.0
2014-07-03 00:00:00+00,LONG,714,0.0,8.0,-0.32603738,1.0
2014-07-03 00:00:00+00,LONG,4089,0.5519143468827029,12.0,-0.3515569,1.0
2014-07-08 00:00:00+00,LONG,3862,0.7824781130592419,7.0,-0.3757536,1.0
2014-07-08 00:00:00+00,LONG,4089,0.7622213991338925,14.0,-0.3060943,1.0
2014-07-09 00:00:00+00,LONG,2116,0.7948717948717949,18.0,-0.36387104,1.0
2014-07-25 00:00:00+00,LONG,1960,0.8717948717948718,9.0,-0.29827383,1.0
2014-07-28 00:00:00+00,LONG,2367,0.8002105230316021,7.0,-0.37128538,1.0
2014-07-28 00:00:00+00,LONG,1960,0.8461538461538461,10.0,-0.31468555,1.0
2014-07-29 00:00:00+00,LONG,3838,0.0,15.0,-0.37095016,1.0
2014-07-31 00:00:00+00,LONG,4113,0.0,5.0,-0.28071192,1.0
2014-07-31 00:00:00+00,LONG,2452,0.4060580741831012,13.0,-0.44905135,1.0
2014-07-31 00:00:00+00,LONG,2514,0.0,6.0,-0.3701379,1.0
2014-08-01 00:00:00+00,LONG,4113,0.0,6.0,-0.41154093,1.0
2014-08-01 00:00:00+00,LONG,2084,0.5034965194253965,8.0,-0.37715784,1.0
2014-08-01 00:00:00+00,LONG,2119,0.0,8.0,-0.2820902,1.0
2014-08-01 00:00:00+00,LONG,2452,0.3816256037285842,14.0,-0.43814284,1.0
2014-08-01 00:00:00+00,LONG,1092,0.0,11.0,-0.4378621,1.0
2014-08-04 00:00:00+00,LONG,4218,0.0,8.0,-0.47679976,1.0
2014-08-04 00:00:00+00,LONG,2557,0.47071538899345483,13.0,-0.32784352,1.0
2014-08-04 00:00:00+00,LONG,1361,1.0,21.0,-0.27903724,1.0
2014-08-05 00:00:00+00,LONG,2514,0.9318181818181819,9.0,-0.35117742,1.0
2014-08-05 00:00:00+00,LONG,2557,0.713304527655941,14.0,-0.40600634,1.0
2014-08-05 00:00:00+00,LONG,3046,0.295584767398214,12.0,-0.30409852,1.0
2014-08-06 00:00:00+00,LONG,15,1.0,12.0,-0.3925556,1.0
2014-08-06 00:00:00+00,LONG,2084,0.0,11.0,-0.32342792,1.0
2014-08-06 00:00:00+00,LONG,374,0.9302325581395349,4.0,-0.31947243,1.0
2014-08-06 00:00:00+00,LONG,2514,0.9090909090909091,10.0,-0.34709865,1.0
2014-08-06 00:00:00+00,LONG,2557,0.23176416663366595,15.0,-0.42441955,1.0
2014-08-06 00:00:00+00,LONG,713,0.0,7.0,-0.27251568,1.0
2014-08-06 00:00:00+00,LONG,2912,0.0,10.0,-0.2666171,1.0
2014-08-06 00:00:00+00,LONG,3046,0.2726224002480619,13.0,-0.40468237,1.0
2014-08-06 00:00:00+00,LONG,1092,0.0,14.0,-0.31671372,1.0
2014-08-06 00:00:00+00,LONG,3187,0.9459459459459459,20.0,-0.43624756,1.0
2014-08-06 00:00:00+00,LONG,3436,0.7404973712309276,6.0,-0.41640067,1.0
2014-08-06 00:00:00+00,LONG,3811,1.0,9.0,-0.33640283,1.0
2014-08-06 00:00:00+00,LONG,3838,0.34242894115309724,21.0,-0.39547166,1.0
2014-08-07 00:00:00+00,LONG,2084,0.3291103897068053,12.0,-0.42699966,1.0
2014-08-07 00:00:00+00,LONG,2742,0.3283760572995016,10.0,-0.3597183,1.0
2014-08-07 00:00:00+00,LONG,3743,0.0,11.0,-0.3460123,1.0
2014-08-08 00:00:00+00,LONG,2119,0.0,13.0,-0.45151213,1.0
2014-08-11 00:00:00+00,LONG,2119,0.0,14.0,-0.44689828,1.0
2014-08-11 00:00:00+00,LONG,739,0.0,12.0,-0.38693458,1.0
2014-08-11 00:00:00+00,LONG,3046,0.0,16.0,-0.42640212,1.0
2014-08-11 00:00:00+00,LONG,1437,0.0,8.0,-0.25893062,1.0
2014-08-12 00:00:00+00,LONG,3912,0.7908993058783316,9.0,-0.3728629,1.0
2014-08-12 00:00:00+00,LONG,1867,1.0,7.0,-0.43879694,1.0
2014-08-13 00:00:00+00,LONG,2188,0.0,9.0,-0.34466243,1.0
2014-08-13 00:00:00+00,LONG,2262,0.8947368421052632,4.0,-0.3064381,1.0
2014-08-13 00:00:00+00,LONG,713,0.0,12.0,-0.3932722,1.0
2014-08-13 00:00:00+00,LONG,836,0.0,6.0,-0.4400593,1.0
2014-08-13 00:00:00+00,LONG,2971,0.9189189189189189,8.0,-0.46361268,1.0
2014-08-13 00:00:00+00,LONG,938,0.28175246445963825,19.0,-0.384927,1.0
2014-08-13 00:00:00+00,LONG,4016,0.0,4.0,-0.31616166,1.0
2014-08-15 00:00:00+00,LONG,4215,0.0,4.0,-0.32922852,1.0
2014-08-15 00:00:00+00,LONG,2692,0.7330148215114222,6.0,-0.2579216,1.0
2014-08-15 00:00:00+00,LONG,1434,0.7006132127049658,8.0,-0.25683942,1.0
2014-08-18 00:00:00+00,LONG,2765,0.0,7.0,-0.44029585,1.0
2014-08-19 00:00:00+00,LONG,2764,0.0,8.0,-0.34713566,1.0
2014-08-19 00:00:00+00,LONG,2765,0.0,8.0,-0.38615847,1.0
2014-08-25 00:00:00+00,LONG,4112,0.0,13.0,-0.3510858,1.0
2014-08-29 00:00:00+00,LONG,3486,0.4657304742226109,5.0,-0.25706547,1.0
2014-09-15 00:00:00+00,LONG,1288,0.0,15.0,-0.33734733,1.0
2014-09-25 00:00:00+00,LONG,1371,1.0,8.0,-0.3912492,1.0
2014-09-26 00:00:00+00,LONG,2351,1.0,12.0,-0.39788768,1.0
2014-09-26 00:00:00+00,LONG,370,1.0,7.0,-0.4774608,1.0
2014-09-26 00:00:00+00,LONG,2778,0.9722222222222222,11.0,-0.2795904,1.0
2014-09-26 00:00:00+00,LONG,1112,0.8703579367474223,5.0,-0.47666904,1.0
2014-09-26 00:00:00+00,LONG,3872,1.0,7.0,-0.4509361,1.0
2014-09-29 00:00:00+00,LONG,2351,0.9821428571428571,13.0,-0.35565156,1.0
2014-09-29 00:00:00+00,LONG,370,0.9821428571428571,8.0,-0.42412397,1.0
2014-09-29 00:00:00+00,LONG,2778,0.9444444444444444,12.0,-0.3204627,1.0
2014-09-29 00:00:00+00,LONG,918,0.5702833752930937,9.0,-0.41186535,1.0
2014-09-29 00:00:00+00,LONG,1112,0.9818181818181818,6.0,-0.28551653,1.0
2014-09-29 00:00:00+00,LONG,3872,0.9736842105263158,8.0,-0.42543623,1.0
2014-09-30 00:00:00+00,LONG,2129,0.9428571428571428,11.0,-0.47171584,1.0
2014-10-01 00:00:00+00,LONG,4169,0.501220171147952,7.0,-0.37912703,1.0
2014-10-01 00:00:00+00,LONG,111,0.17179530166933407,12.0,-0.38922065,1.0
2014-10-01 00:00:00+00,LONG,1176,0.0,6.0,-0.32371786,1.0
2014-10-01 00:00:00+00,LONG,3614,1.0,11.0,-0.40323702,1.0
2014-10-01 00:00:00+00,LONG,4082,0.0,5.0,-0.33266705,1.0
2014-10-02 00:00:00+00,LONG,111,0.18815952463620914,13.0,-0.3198749,1.0
2014-10-02 00:00:00+00,LONG,1762,1.0,8.0,-0.397229,1.0
2014-10-02 00:00:00+00,LONG,4082,0.0,6.0,-0.25694507,1.0
2014-10-03 00:00:00+00,LONG,2129,0.8571428571428572,14.0,-0.2904168,1.0
2014-10-03 00:00:00+00,LONG,2778,0.8333333333333334,16.0,-0.36817294,1.0
2014-10-03 00:00:00+00,LONG,3614,0.9333333333333333,13.0,-0.3252855,1.0
2014-10-03 00:00:00+00,LONG,1762,0.9787234042553191,9.0,-0.35275206,1.0
2014-10-03 00:00:00+00,LONG,3872,0.868421052631579,12.0,-0.33834365,1.0
2014-10-06 00:00:00+00,LONG,345,0.868421052631579,11.0,-0.31646064,1.0
2014-10-06 00:00:00+00,LONG,3614,0.9,14.0,-0.283106,1.0
2014-10-07 00:00:00+00,LONG,345,0.8421052631578947,12.0,-0.2817852,1.0
2014-10-07 00:00:00+00,LONG,1185,0.0,5.0,-0.41490847,1.0
2014-10-07 00:00:00+00,LONG,1324,0.8608265640921272,15.0,-0.4173625,1.0
2014-10-13 00:00:00+00,LONG,158,1.0,8.0,-0.4215124,1.0
2014-10-13 00:00:00+00,LONG,248,1.0,8.0,-0.33097485,1.0
2014-10-13 00:00:00+00,LONG,2993,1.0,11.0,-0.4075782,1.0
2014-10-13 00:00:00+00,LONG,1090,1.0,11.0,-0.41332117,1.0
2014-10-13 00:00:00+00,LONG,4072,0.0,10.0,-0.4318084,1.0
2014-10-14 00:00:00+00,LONG,2071,0.0,21.0,-0.3169295,1.0
2014-10-14 00:00:00+00,LONG,3273,1.0,10.0,-0.46425137,1.0
2014-10-14 00:00:00+00,LONG,4072,0.0,11.0,-0.36033678,1.0
2014-10-15 00:00:00+00,LONG,2925,0.0,12.0,-0.36381868,1.0
2014-10-15 00:00:00+00,LONG,1092,1.0,9.0,-0.373713,1.0
2014-10-15 00:00:00+00,LONG,3595,0.0,8.0,-0.41190627,1.0
2014-10-16 00:00:00+00,LONG,622,1.0,9.0,-0.27852052,1.0
2014-10-16 00:00:00+00,LONG,2731,0.0,8.0,-0.3831678,1.0
2014-10-16 00:00:00+00,LONG,835,0.0,13.0,-0.32585317,1.0
2014-10-16 00:00:00+00,LONG,3681,0.0,18.0,-0.34207243,1.0
2014-10-17 00:00:00+00,LONG,2297,0.3987786268697144,13.0,-0.45448613,1.0
2014-10-20 00:00:00+00,LONG,835,0.0,15.0,-0.303786,1.0
2014-10-23 00:00:00+00,LONG,424,0.2027635393296491,18.0,-0.37567577,1.0
2014-10-24 00:00:00+00,LONG,2990,0.47957932055793023,10.0,-0.46595442,1.0
2014-10-27 00:00:00+00,LONG,2990,0.44659049944810086,11.0,-0.38075003,1.0
2014-11-04 00:00:00+00,LONG,3127,0.0,16.0,-0.26031125,1.0
2014-11-06 00:00:00+00,LONG,3743,0.0,16.0,-0.41089353,1.0
2014-11-07 00:00:00+00,LONG,753,0.568615086495346,15.0,-0.3380381,1.0
2014-11-07 00:00:00+00,LONG,3743,0.0,17.0,-0.2846388,1.0
2014-11-11 00:00:00+00,LONG,3743,0.0,19.0,-0.4645845,1.0
2014-11-19 00:00:00+00,LONG,2582,0.39609620035197535,8.0,-0.43570858,1.0
2014-11-19 00:00:00+00,LONG,3487,0.0,4.0,-0.37164223,1.0
2014-11-20 00:00:00+00,LONG,2426,0.342500175895202,11.0,-0.36115307,1.0
2014-11-21 00:00:00+00,LONG,2426,0.3549589941186788,12.0,-0.41876322,1.0
2014-11-21 00:00:00+00,LONG,2582,0.37233083003601086,10.0,-0.42181334,1.0
2014-11-21 00:00:00+00,LONG,1551,0.0,12.0,-0.27829313,1.0
2014-11-25 00:00:00+00,LONG,3487,0.0,8.0,-0.30730036,1.0
2014-11-26 00:00:00+00,LONG,3487,0.0,9.0,-0.35479197,1.0
2014-12-01 00:00:00+00,LONG,3487,0.0,11.0,-0.41953734,1.0
2014-12-02 00:00:00+00,LONG,3487,0.0,12.0,-0.29093084,1.0
2014-12-02 00:00:00+00,LONG,1668,0.0,17.0,-0.3730902,1.0
2014-12-03 00:00:00+00,LONG,1668,0.0,18.0,-0.301644,1.0
2014-12-04 00:00:00+00,LONG,1668,0.0,19.0,-0.2793778,1.0
2014-12-09 00:00:00+00,LONG,938,0.7679130109662229,5.0,-0.31097698,1.0
2014-12-12 00:00:00+00,LONG,2107,0.0,9.0,-0.38856807,1.0
2014-12-15 00:00:00+00,LONG,2107,0.0,10.0,-0.35266793,1.0
2014-12-16 00:00:00+00,LONG,2107,0.0,11.0,-0.4028378,1.0
2014-12-17 00:00:00+00,LONG,19,0.5188721237744158,11.0,-0.32873273,1.0
2014-12-17 00:00:00+00,LONG,3677,1.0,12.0,-0.38500535,1.0
2014-12-17 00:00:00+00,LONG,3994,0.0,8.0,-0.44383892,1.0
2014-12-18 00:00:00+00,LONG,433,0.0,7.0,-0.27712,1.0
2014-12-18 00:00:00+00,LONG,3994,0.34888605761024843,9.0,-0.36873034,1.0
2014-12-18 00:00:00+00,LONG,2041,0.0,7.0,-0.36094776,1.0
2014-12-19 00:00:00+00,LONG,817,0.0,21.0,-0.41218457,1.0
2014-12-19 00:00:00+00,LONG,3994,0.9,10.0,-0.434597,1.0
2014-12-29 00:00:00+00,LONG,3694,0.0,4.0,-0.4289042,1.0
2014-12-30 00:00:00+00,LONG,3694,0.0,5.0,-0.36916152,1.0
2015-01-02 00:00:00+00,LONG,2670,0.0,11.0,-0.27702653,1.0
2015-01-05 00:00:00+00,LONG,1141,0.6129032258064516,12.0,-0.2580204,1.0
2015-01-05 00:00:00+00,LONG,3882,0.6842105263157895,19.0,-0.39487436,1.0
2015-01-05 00:00:00+00,LONG,1869,0.20611289593843352,14.0,-0.26127455,1.0
2015-01-05 00:00:00+00,LONG,3994,0.6,19.0,-0.39849654,1.0
2015-01-06 00:00:00+00,LONG,266,0.32622031109747024,16.0,-0.291094,1.0
2015-01-06 00:00:00+00,LONG,1474,0.6515131155570092,20.0,-0.44265425,1.0
2015-01-06 00:00:00+00,LONG,1869,0.12889775519769212,15.0,-0.28657502,1.0
2015-01-06 00:00:00+00,LONG,3994,0.5666666666666667,20.0,-0.29753754,1.0
2015-01-07 00:00:00+00,LONG,4231,0.0,8.0,-0.2589252,1.0
2015-01-07 00:00:00+00,LONG,1474,0.6478454821440373,21.0,-0.40288642,1.0
2015-01-07 00:00:00+00,LONG,1690,0.9767441860465116,12.0,-0.45815295,1.0
2015-01-07 00:00:00+00,LONG,1715,0.9827586206896551,16.0,-0.41919544,1.0
2015-01-09 00:00:00+00,LONG,4112,0.9285714285714286,17.0,-0.47515234,1.0
2015-01-09 00:00:00+00,LONG,938,0.09861215569823205,4.0,-0.32569122,1.0
2015-01-09 00:00:00+00,LONG,1280,0.23952713790767088,4.0,-0.39927602,1.0
2015-01-12 00:00:00+00,LONG,938,0.08951954711602352,5.0,-0.46592987,1.0
2015-01-14 00:00:00+00,LONG,3124,0.4403826690171188,6.0,-0.30877274,1.0
2015-01-14 00:00:00+00,LONG,3907,0.04722957639599257,5.0,-0.46532986,1.0
2015-01-15 00:00:00+00,LONG,3694,0.32822604782638326,16.0,-0.36260873,1.0
2015-01-15 00:00:00+00,LONG,2042,0.39369512976310783,5.0,-0.27288833,1.0
2015-01-16 00:00:00+00,LONG,3828,0.5819555121939277,6.0,-0.2615354,1.0
2015-01-20 00:00:00+00,LONG,2213,0.4494355804705737,5.0,-0.41663754,1.0
2015-01-20 00:00:00+00,LONG,3335,0.7804228454173134,7.0,-0.29964626,1.0
2015-01-21 00:00:00+00,LONG,2211,0.7005355390118095,5.0,-0.3103296,1.0
2015-01-21 00:00:00+00,LONG,2213,0.4319138107110732,6.0,-0.26963112,1.0
2015-01-22 00:00:00+00,LONG,2211,0.3639407639167703,6.0,-0.32396308,1.0
2015-01-23 00:00:00+00,LONG,2211,0.5844761722523774,7.0,-0.410743,1.0
2015-01-27 00:00:00+00,LONG,335,0.3687170845590025,10.0,-0.4270663,1.0
2015-01-28 00:00:00+00,LONG,28,0.6609200496504156,5.0,-0.31914425,1.0
2015-01-28 00:00:00+00,LONG,2211,0.5097939060537768,10.0,-0.39965847,1.0
2015-01-28 00:00:00+00,LONG,335,0.35168341359734895,11.0,-0.3914244,1.0
2015-01-28 00:00:00+00,LONG,413,0.5743721529971038,11.0,-0.33934835,1.0
2015-01-28 00:00:00+00,LONG,516,0.7233180476545734,12.0,-0.3758126,1.0
2015-01-28 00:00:00+00,LONG,652,0.5766520039512131,14.0,-0.31697863,1.0
2015-01-28 00:00:00+00,LONG,3359,0.8333333333333334,11.0,-0.44236138,1.0
2015-01-29 00:00:00+00,LONG,121,1.0,12.0,-0.30214918,1.0
2015-01-29 00:00:00+00,LONG,2211,0.27296746409715045,11.0,-0.40857437,1.0
2015-01-29 00:00:00+00,LONG,2213,0.31275768782462404,12.0,-0.26711184,1.0
2015-01-29 00:00:00+00,LONG,2815,0.32415035529757874,12.0,-0.3427559,1.0
2015-01-29 00:00:00+00,LONG,3802,0.04572668735726648,11.0,-0.28409067,1.0
2015-01-30 00:00:00+00,LONG,417,1.0,12.0,-0.27838534,1.0
2015-01-30 00:00:00+00,LONG,713,0.6806171346902281,13.0,-0.43388078,1.0
2015-02-05 00:00:00+00,LONG,3098,1.0,17.0,-0.4317517,1.0
2015-02-09 00:00:00+00,LONG,153,0.29773382379625746,4.0,-0.2604735,1.0
2015-02-09 00:00:00+00,LONG,4250,0.3725921714230687,4.0,-0.32268488,1.0
2015-02-09 00:00:00+00,LONG,167,0.9142857142857143,11.0,-0.27279073,1.0
2015-02-09 00:00:00+00,LONG,2426,0.356771413470918,5.0,-0.3417358,1.0
2015-02-09 00:00:00+00,LONG,1423,0.38781157397805316,19.0,-0.31733665,1.0
2015-02-09 00:00:00+00,LONG,1453,0.6128716133132169,17.0,-0.25980362,1.0
2015-02-09 00:00:00+00,LONG,3973,0.29758795237335506,12.0,-0.27022177,1.0
2015-02-11 00:00:00+00,LONG,3078,1.0,13.0,-0.28536332,1.0
2015-02-12 00:00:00+00,LONG,5,0.0,5.0,-0.34074795,1.0
2015-02-12 00:00:00+00,LONG,4034,0.75,7.0,-0.27176908,1.0
2015-02-24 00:00:00+00,LONG,2349,0.22217578644386063,5.0,-0.25856128,1.0
2015-03-04 00:00:00+00,LONG,844,0.0,14.0,-0.26452985,1.0
2015-03-06 00:00:00+00,LONG,844,0.0,16.0,-0.27485776,1.0
2015-03-06 00:00:00+00,LONG,3233,0.0,6.0,-0.4414295,1.0
2015-03-09 00:00:00+00,LONG,2349,0.38917102120922054,14.0,-0.26570052,1.0
2015-03-09 00:00:00+00,LONG,370,0.0,8.0,-0.32087192,1.0
2015-03-11 00:00:00+00,LONG,2349,0.5035918059031521,16.0,-0.3061478,1.0
2015-03-11 00:00:00+00,LONG,535,1.0,7.0,-0.29412383,1.0
2015-03-11 00:00:00+00,LONG,1262,1.0,9.0,-0.45802113,1.0
2015-03-11 00:00:00+00,LONG,1668,0.21615337473466362,7.0,-0.3779024,1.0
2015-03-13 00:00:00+00,LONG,3203,0.0,4.0,-0.34349218,1.0
2015-03-16 00:00:00+00,LONG,4172,0.0,11.0,-0.29505575,1.0
2015-03-16 00:00:00+00,LONG,535,0.5361395923093971,10.0,-0.26292038,1.0
2015-03-16 00:00:00+00,LONG,1012,0.0,11.0,-0.34466407,1.0
2015-03-16 00:00:00+00,LONG,3815,0.0,11.0,-0.408121,1.0
2015-03-17 00:00:00+00,LONG,262,0.0,7.0,-0.36105663,1.0
2015-03-18 00:00:00+00,LONG,874,0.0,8.0,-0.4214163,1.0
2015-03-19 00:00:00+00,LONG,1064,0.0,14.0,-0.3217122,1.0
2015-03-19 00:00:00+00,LONG,1668,0.11349388848742319,13.0,-0.3092714,1.0
2015-03-23 00:00:00+00,LONG,3907,0.0,10.0,-0.32516783,1.0
2015-03-24 00:00:00+00,LONG,3137,0.0,7.0,-0.41057393,1.0
2015-03-25 00:00:00+00,LONG,191,0.0,5.0,-0.4604858,1.0
2015-03-26 00:00:00+00,LONG,2421,0.2761631587791267,7.0,-0.39881268,1.0
2015-03-26 00:00:00+00,LONG,959,1.0,5.0,-0.4695806,1.0
2015-03-27 00:00:00+00,LONG,142,0.2842510313861872,15.0,-0.31249523,1.0
2015-03-27 00:00:00+00,LONG,2499,0.0,10.0,-0.27078527,1.0
2015-03-27 00:00:00+00,LONG,959,0.975609756097561,6.0,-0.36976016,1.0
2015-03-30 00:00:00+00,LONG,2421,0.10290158328748941,9.0,-0.3516455,1.0
2015-03-30 00:00:00+00,LONG,2499,0.0,11.0,-0.46373254,1.0
2015-03-30 00:00:00+00,LONG,959,0.22255000769811675,7.0,-0.26788747,1.0
2015-03-30 00:00:00+00,LONG,3556,0.0,12.0,-0.44480753,1.0
2015-03-31 00:00:00+00,LONG,2499,0.0,12.0,-0.47243795,1.0
2015-03-31 00:00:00+00,LONG,617,0.5758890061256225,11.0,-0.44268364,1.0
2015-03-31 00:00:00+00,LONG,959,0.2265480485848476,8.0,-0.261068,1.0
2015-03-31 00:00:00+00,LONG,3556,0.0,13.0,-0.4184332,1.0
2015-04-01 00:00:00+00,LONG,262,0.0,18.0,-0.39974427,1.0
2015-04-01 00:00:00+00,LONG,617,0.5363364934329863,12.0,-0.3378317,1.0
2015-04-01 00:00:00+00,LONG,3994,0.0,21.0,-0.28345358,1.0
2015-04-01 00:00:00+00,LONG,4016,1.0,20.0,-0.26652983,1.0
2015-04-02 00:00:00+00,LONG,429,0.0,15.0,-0.39689103,1.0
2015-04-07 00:00:00+00,LONG,3641,0.3281270258164677,4.0,-0.2899113,1.0
2015-04-09 00:00:00+00,LONG,3640,0.583644709425868,8.0,-0.28722525,1.0
2015-04-15 00:00:00+00,LONG,1678,0.03703703703703709,5.0,-0.41527832,1.0
2015-04-17 00:00:00+00,LONG,1678,0.0,7.0,-0.2622557,1.0
2015-04-20 00:00:00+00,LONG,309,0.0,13.0,-0.44215924,1.0
2015-04-28 00:00:00+00,LONG,843,0.0,16.0,-0.2613908,1.0
2015-04-28 00:00:00+00,LONG,3538,0.0,7.0,-0.42899013,1.0
2015-04-29 00:00:00+00,LONG,843,0.0,17.0,-0.290837,1.0
2015-04-30 00:00:00+00,LONG,2553,0.0,9.0,-0.33646247,1.0
2015-04-30 00:00:00+00,LONG,2692,0.0,4.0,-0.32412848,1.0
2015-04-30 00:00:00+00,LONG,4020,0.0,8.0,-0.3924607,1.0
2015-05-05 00:00:00+00,LONG,2692,0.0,7.0,-0.4113006,1.0
2015-05-06 00:00:00+00,LONG,2608,0.6917864910308872,6.0,-0.4121946,1.0
2015-05-06 00:00:00+00,LONG,594,0.0,8.0,-0.30581477,1.0
2015-05-06 00:00:00+00,LONG,2692,0.0,8.0,-0.43918023,1.0
2015-05-06 00:00:00+00,LONG,1090,0.7787366291621503,6.0,-0.4497372,1.0
