time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,dist_high52_vol_norm_20_df015,dist_lower_bb_20_2.5_df055,dist_lower_bb_20_2.0_df055,earnings_price_gap_df010
2009-06-24 00:00:00+00,LONG,3539,0.0,-0.08522551,-0.34693956,-0.053962108,-0.03388575,0.0
2009-07-06 00:00:00+00,LONG,2536,0.04081632653061229,-0.13942307,-0.3392542,-0.05926977,-0.033808805,0.0
2009-07-06 00:00:00+00,LONG,3903,1.0,-0.11661166,-0.38431817,-0.049985964,-0.03353603,0.0
2009-07-07 00:00:00+00,LONG,2536,0.0,-0.15563448,-0.3816702,-0.032205638,-0.009314279,0.0
2009-07-07 00:00:00+00,LONG,3218,0.0,-0.090382084,-0.34826085,-0.05432004,-0.039311845,0.0
2009-07-08 00:00:00+00,LONG,64,1.0,-0.09256085,-0.3834512,-0.0363363,-0.014074393,0.0
2009-07-08 00:00:00+00,LONG,712,0.6322863366236393,-0.13814814,-0.34022528,-0.056360327,-0.024727568,0.0
2009-07-08 00:00:00+00,LONG,3218,0.038461538461538436,-0.09978541,-0.39462093,-0.025545599,-0.0119121075,0.0
2009-07-08 00:00:00+00,LONG,1298,0.7855221903134297,-0.12964728,-0.41110563,-0.06627504,-0.031182252,0.0
2009-07-08 00:00:00+00,LONG,3716,1.0,-0.09077599,-0.349305,-0.0260207,-0.01110299,0.0
2009-07-08 00:00:00+00,LONG,1740,1.0,-0.17894737,-0.38602686,-0.09373936,-0.044253822,0.0
2009-07-08 00:00:00+00,LONG,3943,1.0,-0.14770773,-0.41408756,-0.054602657,-0.032647617,0.0
2009-07-08 00:00:00+00,LONG,3947,1.0,-0.17629024,-0.4030112,-0.07487932,-0.0319821,0.0
2009-07-09 00:00:00+00,LONG,2072,0.975609756097561,-0.16502972,-0.4287134,-0.09106634,-0.04212901,0.0
2009-07-09 00:00:00+00,LONG,712,0.607494345674976,-0.15613784,-0.35394752,-0.069636725,-0.039105,0.0
2009-07-09 00:00:00+00,LONG,845,0.9642857142857143,-0.095582105,-0.3405523,-0.106093526,-0.07542467,0.0
2009-07-09 00:00:00+00,LONG,3218,0.019230769230769162,-0.10215633,-0.41406626,-0.020832093,-0.007674938,0.0
2009-07-09 00:00:00+00,LONG,1298,0.0,-0.124354765,-0.40635592,-0.096410796,-0.060544547,0.0
2009-07-09 00:00:00+00,LONG,1740,0.9736842105263158,-0.17436792,-0.38638818,-0.11893495,-0.06815864,0.0
2009-07-09 00:00:00+00,LONG,3947,0.9642857142857143,-0.1778676,-0.40083647,-0.096531674,-0.05261427,0.0
2009-07-10 00:00:00+00,LONG,4118,1.0,-0.10795975,-0.3552336,-0.07325502,-0.050384972,0.0
2009-07-10 00:00:00+00,LONG,2088,1.0,-0.12721665,-0.36643404,-0.027538562,0.0013536892,0.0
2009-07-10 00:00:00+00,LONG,142,0.9285714285714286,-0.14568345,-0.35992995,-0.0630873,-0.035685405,0.0
2009-07-10 00:00:00+00,LONG,712,0.6370147554249908,-0.16051595,-0.4068537,-0.058027826,-0.031745885,0.0
2009-07-10 00:00:00+00,LONG,2815,1.0,-0.098523855,-0.41066426,-0.050981693,-0.027956402,0.0
2009-07-10 00:00:00+00,LONG,845,0.9285714285714286,-0.10248534,-0.36327738,-0.09144329,-0.06278158,0.0
2009-07-10 00:00:00+00,LONG,1063,1.0,-0.16514806,-0.35075894,-0.055478755,-0.028660381,0.0
2009-07-10 00:00:00+00,LONG,3218,1.0,-0.1101718,-0.42457816,-0.0069062947,0.00631157,0.0
2009-07-10 00:00:00+00,LONG,1260,0.9285714285714286,-0.11174785,-0.34326988,-0.050358165,-0.030150386,0.0
2009-07-13 00:00:00+00,LONG,4118,0.96,-0.09424558,-0.35946563,-0.08665656,-0.06749966,0.0
2009-07-13 00:00:00+00,LONG,2088,0.47503332246768065,-0.10172084,-0.34248734,-0.07666317,-0.04538331,0.0
2009-07-13 00:00:00+00,LONG,142,0.8928571428571429,-0.14858738,-0.41176406,-0.078892194,-0.055688653,0.0
2009-07-13 00:00:00+00,LONG,1063,0.9736842105263158,-0.12277682,-0.4014521,-0.08787638,-0.06450936,0.0
2009-07-13 00:00:00+00,LONG,3130,0.8928571428571429,-0.1789176,-0.35649008,-0.0733195,-0.040531583,0.0
2009-07-13 00:00:00+00,LONG,1260,0.8928571428571429,-0.09244419,-0.39079428,-0.06459219,-0.047331635,0.0
2009-07-13 00:00:00+00,LONG,1462,0.12538569630922658,-0.11761427,-0.3612734,-0.06849895,-0.04459668,0.0
2009-07-13 00:00:00+00,LONG,3804,0.8928571428571429,-0.12828083,-0.34043235,-0.07314612,-0.053041194,0.0
2009-07-13 00:00:00+00,LONG,4013,0.8928571428571429,-0.09356098,-0.3480157,-0.08086951,-0.057194278,0.0
2009-07-13 00:00:00+00,LONG,4086,1.0,-0.12408666,-0.36986318,-0.05814255,-0.035557475,0.0
2009-07-14 00:00:00+00,LONG,4118,0.92,-0.086363636,-0.3568363,-0.09129551,-0.072727695,0.0
2009-07-14 00:00:00+00,LONG,2986,0.95,-0.0889803,-0.3506065,-0.07948984,-0.064227946,0.0
2009-07-14 00:00:00+00,LONG,3130,0.8571428571428572,-0.17078106,-0.3560362,-0.08849369,-0.05534547,0.0
2009-07-14 00:00:00+00,LONG,1260,0.8571428571428572,-0.091246076,-0.43029281,-0.06519422,-0.04967976,0.0
2009-07-14 00:00:00+00,LONG,1462,0.15873174542661808,-0.120705664,-0.360868,-0.07042259,-0.046344258,0.0
2009-07-14 00:00:00+00,LONG,1819,0.8571428571428572,-0.11945689,-0.3623697,-0.09696455,-0.07504215,0.0
2009-07-14 00:00:00+00,LONG,4013,0.8571428571428572,-0.12484608,-0.3728669,-0.08380683,-0.061760068,0.0
2009-07-17 00:00:00+00,LONG,2365,0.7602071006059896,-0.10671472,-0.3544736,-0.08250262,-0.055124655,0.0
2009-07-21 00:00:00+00,LONG,2365,0.6963352860642258,-0.10185382,-0.3691735,-0.082112916,-0.05551393,0.0
2009-07-27 00:00:00+00,LONG,4050,1.0,-0.08748115,-0.39061868,-0.058258384,-0.036206916,0.0
2009-07-28 00:00:00+00,LONG,516,0.9666666666666667,-0.08923706,-0.34013602,-0.04249889,-0.02244774,0.0
2009-08-04 00:00:00+00,LONG,1904,0.0,-0.16842297,-0.36704108,-0.11230646,-0.08960922,0.0
2009-08-19 00:00:00+00,LONG,3286,0.701737120949424,-0.1289507,-0.3666212,-0.060671717,-0.04252616,0.0
2009-08-20 00:00:00+00,LONG,3286,0.5657833656398609,-0.10445507,-0.35628462,-0.0948646,-0.076487646,0.0
2009-08-31 00:00:00+00,LONG,523,1.0,-0.14938271,-0.37126225,-0.01588634,0.006222839,0.0
2009-09-01 00:00:00+00,LONG,2720,0.13465696293717674,-0.09803922,-0.36309394,-0.07259691,-0.04960183,0.0
2009-09-02 00:00:00+00,LONG,523,0.7349586090897585,-0.16583274,-0.41626003,-0.030173272,-0.011199173,0.0
2009-09-02 00:00:00+00,LONG,2720,0.1170499347768235,-0.08524735,-0.38570598,-0.07162303,-0.050074473,0.0
2009-09-02 00:00:00+00,LONG,710,0.6231956991892539,-0.107581966,-0.38976687,-0.018934293,-0.0032577065,0.0
2009-09-02 00:00:00+00,LONG,3677,0.9130434782608696,-0.10627401,-0.41850042,-0.037463363,-0.023286553,0.0
2009-09-03 00:00:00+00,LONG,2720,0.0,-0.09366089,-0.39487427,-0.07211741,-0.05061503,0.0
2009-09-03 00:00:00+00,LONG,1949,0.27146926874889116,-0.09016393,-0.35145718,-0.028968062,-0.018330596,0.0
2009-09-24 00:00:00+00,LONG,3773,0.0,-0.09412819,-0.34328344,-0.005377916,0.01125317,0.0
2009-09-29 00:00:00+00,LONG,2582,0.0,-0.10632746,-0.42598873,-0.070911385,-0.038506337,0.0
2009-09-30 00:00:00+00,LONG,2582,0.0,-0.10336932,-0.41036454,-0.08385286,-0.049466655,0.0
2009-10-01 00:00:00+00,LONG,2582,0.0,-0.118772686,-0.391457,-0.07387167,-0.0372133,0.0
2009-10-02 00:00:00+00,LONG,2582,0.0,-0.13133334,-0.37264115,-0.06920354,-0.029757626,0.0
2009-10-28 00:00:00+00,LONG,2778,1.0,-0.14230621,-0.35951108,-4.6521138E-5,0.013050119,0.0
2009-10-30 00:00:00+00,LONG,557,1.0,-0.12535132,-0.3623874,-0.024288556,-3.0500716E-5,0.0
2009-11-02 00:00:00+00,LONG,1897,0.6711502423440449,-0.13410771,-0.3422263,-0.084708355,-0.031588137,0.0
2009-11-03 00:00:00+00,LONG,3631,1.0,-0.13177648,-0.36634618,-0.10942513,-0.065115236,0.008720931
2009-11-04 00:00:00+00,LONG,3631,0.9821428571428571,-0.16288492,-0.3668852,-0.11498286,-0.06913979,0.0
2009-11-12 00:00:00+00,LONG,1434,0.6607642942408513,-0.102868155,-0.37966183,-0.087063365,-0.063358925,0.0
2009-11-12 00:00:00+00,LONG,1807,0.0,-0.12680851,-0.4196179,-0.09415954,-0.063659035,0.0
2009-11-13 00:00:00+00,LONG,1434,0.5926473580290241,-0.093396395,-0.4265863,-0.08088437,-0.060165305,0.0
2009-11-17 00:00:00+00,LONG,3818,0.6933175939474552,-0.0923368,-0.38551652,-0.10979166,-0.09059254,0.0
2009-11-20 00:00:00+00,LONG,2125,0.0,-0.118378624,-0.34246808,-0.08916013,-0.07140225,0.0
2009-11-20 00:00:00+00,LONG,516,0.7894736842105263,-0.10461538,-0.34082898,-0.029786475,-0.016824173,0.0
2009-11-23 00:00:00+00,LONG,153,0.3606612897508065,-0.10677966,-0.34767565,-0.04855817,-0.032673378,0.0
2009-11-23 00:00:00+00,LONG,516,0.7719298245614035,-0.0967307,-0.36569577,-0.047602482,-0.03636648,0.0
2009-11-24 00:00:00+00,LONG,3621,0.9273202061593578,-0.10236345,-0.3976387,-0.014738523,-0.0031368413,0.0
2009-11-27 00:00:00+00,LONG,1437,0.0,-0.12634535,-0.3700799,-0.069845565,-0.050517485,0.0
2009-11-30 00:00:00+00,LONG,2072,1.0,-0.08813702,-0.38952148,-0.017169537,-0.00440571,0.0
2009-11-30 00:00:00+00,LONG,1437,0.7796610169491526,-0.14878732,-0.43077853,-0.044421133,-0.027038671,0.0
2009-12-01 00:00:00+00,LONG,517,0.823852069086983,-0.10094561,-0.3853284,-0.047169495,-0.017766604,0.0
2009-12-03 00:00:00+00,LONG,517,0.708786079428812,-0.1205557,-0.4023433,-0.10619889,-0.08320704,0.0
2009-12-09 00:00:00+00,LONG,2430,0.6325807550034628,-0.16356316,-0.33974278,-0.07275601,-0.039728366,0.0
2009-12-09 00:00:00+00,LONG,920,0.9714285714285714,-0.11120332,-0.3583967,-0.07219269,-0.03980573,0.0
2009-12-09 00:00:00+00,LONG,3905,1.0,-0.08447937,-0.40587312,-0.031076955,-0.017331306,0.0
2009-12-10 00:00:00+00,LONG,2430,0.5688226580731598,-0.1356962,-0.3612845,-0.09298851,-0.06318148,0.0
2009-12-10 00:00:00+00,LONG,920,0.9428571428571428,-0.11716171,-0.35580316,-0.081142336,-0.04785347,0.0
2009-12-11 00:00:00+00,LONG,2285,0.4183899832017902,-0.10401357,-0.33998728,-0.029288553,-0.0101983,0.0
2009-12-11 00:00:00+00,LONG,2430,0.4714665414754534,-0.138,-0.38868594,-0.09760969,-0.070469245,0.0
2009-12-11 00:00:00+00,LONG,920,0.9142857142857143,-0.11384112,-0.36012077,-0.09367791,-0.061639994,0.0
2009-12-14 00:00:00+00,LONG,2159,0.8730714071671087,-0.14137931,-0.41265965,-0.05035822,-0.016276404,0.0
2009-12-14 00:00:00+00,LONG,2430,0.35873444834529217,-0.097322345,-0.4121044,-0.108724356,-0.08394076,0.0
2009-12-14 00:00:00+00,LONG,920,0.8857142857142857,-0.12580128,-0.36832908,-0.10181903,-0.071199305,0.0
2009-12-15 00:00:00+00,LONG,2107,0.7330438515522286,-0.11251213,-0.37649477,-0.076850995,-0.055406187,0.0
2009-12-15 00:00:00+00,LONG,2159,0.6769229442138053,-0.13439244,-0.38747233,-0.0774394,-0.04104144,0.0
2009-12-16 00:00:00+00,LONG,2159,0.9459459459459459,-0.124252774,-0.36382303,-0.10564606,-0.067617945,0.0
2009-12-16 00:00:00+00,LONG,1939,0.8275862068965517,-0.13457364,-0.43292758,-0.07082593,-0.053704787,0.0
2009-12-17 00:00:00+00,LONG,2159,0.5345152524753629,-0.11790204,-0.3662503,-0.107695684,-0.06856807,0.0
2009-12-17 00:00:00+00,LONG,3703,0.0,-0.12101911,-0.3706438,-0.098765194,-0.07844398,0.0
2009-12-18 00:00:00+00,LONG,2159,0.5143984272189621,-0.114386275,-0.37289718,-0.10685645,-0.06680589,0.0
2009-12-18 00:00:00+00,LONG,2367,0.0,-0.08663371,-0.41284627,-0.02900348,-0.016135663,0.0
2009-12-24 00:00:00+00,LONG,457,0.0,-0.14566074,-0.33949706,-0.0781579,-0.04971492,0.0
2009-12-28 00:00:00+00,LONG,457,0.0,-0.15979122,-0.34169173,-0.0787961,-0.049938273,0.0
2009-12-29 00:00:00+00,LONG,457,0.0,-0.10550426,-0.3495551,-0.07534324,-0.046442676,0.0
2009-12-30 00:00:00+00,LONG,457,0.0,-0.109985575,-0.35368413,-0.08102214,-0.052202303,0.0
2009-12-31 00:00:00+00,LONG,457,0.0,-0.105235726,-0.3721622,-0.08312713,-0.05578931,0.0
2010-01-06 00:00:00+00,LONG,3148,0.0,-0.0867052,-0.43142116,-0.026998166,-0.015595109,0.0
2010-01-14 00:00:00+00,LONG,1081,0.0,-0.09217708,-0.36403263,-0.06919133,-0.05496913,0.0
2010-01-25 00:00:00+00,LONG,517,0.22483112695100424,-0.1036134,-0.34303918,-0.0041458867,0.014791908,0.0
2010-01-27 00:00:00+00,LONG,838,0.0,-0.15066026,-0.41601253,-0.025724767,0.0033947215,0.0
2010-01-29 00:00:00+00,LONG,2129,0.9814814814814815,-0.08880866,-0.4185629,-0.03212154,-0.01125087,0.0
2010-02-05 00:00:00+00,LONG,2835,0.0,-0.15842697,-0.37212405,-0.10612887,-0.067409195,0.0
2010-02-05 00:00:00+00,LONG,3824,0.39980737026207885,-0.16797215,-0.42338967,-0.04248765,-0.015886731,0.0
2010-02-05 00:00:00+00,LONG,3861,1.0,-0.17320235,-0.35637045,-0.044069663,-0.012172555,0.0
2010-02-08 00:00:00+00,LONG,2129,0.8703703703703703,-0.1070163,-0.38027677,-0.06307582,-0.039319254,0.0
2010-02-08 00:00:00+00,LONG,2835,0.0,-0.14285715,-0.3734432,-0.11897482,-0.08314891,0.0
2010-02-08 00:00:00+00,LONG,1081,0.4566936027612903,-0.15440689,-0.34157535,-0.06265361,-0.029427376,0.0
2010-02-08 00:00:00+00,LONG,3824,0.36991174396262355,-0.1350135,-0.41774297,-0.055512853,-0.028581608,0.0
2010-02-08 00:00:00+00,LONG,3861,0.96875,-0.18042043,-0.3579309,-0.0428154,-0.008723102,0.0
2010-02-09 00:00:00+00,LONG,2835,0.0,-0.13498312,-0.42040008,-0.111547716,-0.08172355,0.0
2010-02-09 00:00:00+00,LONG,3148,0.3642087904601808,-0.15932915,-0.36226398,-0.09878239,-0.06882162,0.0
2010-02-09 00:00:00+00,LONG,3824,0.339119126657438,-0.13513513,-0.42806908,-0.060016334,-0.033361275,0.0
2010-02-10 00:00:00+00,LONG,2129,0.4482617678739967,-0.09695683,-0.40085882,-0.07503972,-0.05334733,0.0
2010-02-10 00:00:00+00,LONG,2835,0.0,-0.13377926,-0.42889997,-0.11742614,-0.08976405,0.0
2010-02-10 00:00:00+00,LONG,796,0.0,-0.09707667,-0.37646985,-0.07019748,-0.05183389,0.0
2010-02-10 00:00:00+00,LONG,2912,0.4062574378187047,-0.100780696,-0.3871277,-0.020233508,-0.00664365,0.0
2010-02-10 00:00:00+00,LONG,1081,0.4029582099676373,-0.12938005,-0.33811855,-0.08882247,-0.05521727,0.0
2010-02-10 00:00:00+00,LONG,3130,1.0,-0.16920877,-0.41876605,-0.06091291,-0.036476023,0.0
2010-02-10 00:00:00+00,LONG,3148,0.3124891766490262,-0.14884695,-0.38971826,-0.10492774,-0.07779253,0.0
2010-02-10 00:00:00+00,LONG,3824,0.34944058937258987,-0.12137681,-0.41028234,-0.076987386,-0.04976264,0.0
2010-02-10 00:00:00+00,LONG,3861,0.90625,-0.15640971,-0.3511842,-0.080928765,-0.046801195,0.0
2010-02-11 00:00:00+00,LONG,413,0.9666666666666667,-0.10574572,-0.33920223,-0.076516286,-0.04986637,0.0
2010-02-11 00:00:00+00,LONG,2567,0.0,-0.16861598,-0.4006627,-0.09607134,-0.05418327,0.0
2010-02-11 00:00:00+00,LONG,652,0.9827586206896551,-0.08806818,-0.34485367,-0.073889814,-0.052525695,0.0
2010-02-11 00:00:00+00,LONG,858,0.9666666666666667,-0.15666041,-0.34890163,-0.08789733,-0.05098653,0.0
2010-02-11 00:00:00+00,LONG,1081,0.3528510175202949,-0.12541918,-0.3498326,-0.09762363,-0.065745324,0.0
2010-02-11 00:00:00+00,LONG,3861,0.875,-0.1253476,-0.3466887,-0.110527225,-0.07827539,0.0
2010-02-12 00:00:00+00,LONG,2440,0.19047619047619047,-0.10976594,-0.39771774,-0.0976637,-0.0674856,0.0
2010-02-12 00:00:00+00,LONG,413,1.0,-0.13056558,-0.39420453,-0.058411647,-0.03500194,0.0
2010-02-12 00:00:00+00,LONG,652,0.9655172413793104,-0.09142857,-0.37761822,-0.061694592,-0.042155072,0.0
2010-02-12 00:00:00+00,LONG,858,0.9444444444444444,-0.16359447,-0.38094264,-0.088203095,-0.055815868,0.0
2010-02-12 00:00:00+00,LONG,1081,0.0,-0.13191205,-0.38219148,-0.092215836,-0.06316131,0.0
2010-02-12 00:00:00+00,LONG,1383,0.9736842105263158,-0.10409081,-0.39549983,-0.05755312,-0.04159002,0.0
2010-02-12 00:00:00+00,LONG,3861,0.84375,-0.12827256,-0.38920334,-0.100013524,-0.07150226,0.0
2010-02-16 00:00:00+00,LONG,413,0.9333333333333333,-0.09869203,-0.36536187,-0.10415117,-0.081906356,0.0
2010-02-16 00:00:00+00,LONG,903,0.9180327868852459,-0.0911792,-0.36776683,-0.09082569,-0.07096096,0.0
2010-02-16 00:00:00+00,LONG,3861,0.8125,-0.113148905,-0.40089783,-0.11038443,-0.08372592,0.0
2010-02-18 00:00:00+00,LONG,4169,0.7333333333333334,-0.092130825,-0.34771547,-0.06347424,-0.05020186,0.0
2010-02-18 00:00:00+00,LONG,2536,0.0,-0.12516046,-0.3938758,-0.049284898,-0.037216574,0.0
2010-02-18 00:00:00+00,LONG,2761,0.39547057780850886,-0.09013158,-0.3588393,-0.06600198,-0.050100535,0.0
2010-02-19 00:00:00+00,LONG,2761,0.3763010769842514,-0.08988764,-0.42005545,-0.05560257,-0.04184433,0.0
2010-02-25 00:00:00+00,LONG,934,0.8431372549019608,-0.08603833,-0.42852312,-0.028822323,-0.016576063,0.0
2010-02-26 00:00:00+00,LONG,2297,0.967741935483871,-0.09832134,-0.33936378,-0.025259743,-0.0065746796,0.0
2010-03-01 00:00:00+00,LONG,440,0.0,-0.15700632,-0.42529303,-0.09981236,-0.063670725,0.0
2010-03-25 00:00:00+00,LONG,3124,0.5547061907071595,-0.17563288,-0.3685739,-0.10600813,-0.076533556,0.0
2010-03-31 00:00:00+00,LONG,2125,0.0,-0.09815303,-0.4257458,-0.056237146,-0.034812894,0.0
2010-05-06 00:00:00+00,LONG,3124,0.0,-0.0907529,-0.42188832,-0.0102430275,0.010885342,0.0
2010-05-10 00:00:00+00,LONG,2548,0.4704919759758941,-0.16557454,-0.42556766,-0.115465954,-0.05625427,0.0
2010-05-21 00:00:00+00,LONG,1328,1.0,-0.1722365,-0.3707995,-0.0724911,-0.03272938,0.0
2010-05-24 00:00:00+00,LONG,1328,0.49313465736189294,-0.17159091,-0.3642166,-0.08933339,-0.048972502,0.0
2010-05-24 00:00:00+00,LONG,3743,0.2948092474938821,-0.12321755,-0.360622,-0.053454235,-0.0342953,0.0
2010-05-25 00:00:00+00,LONG,2119,0.0,-0.11477273,-0.41878343,-0.10372099,-0.06614776,0.0
2010-05-25 00:00:00+00,LONG,3352,1.0,-0.10601748,-0.34901386,-0.046588957,-0.022244588,0.0
2010-05-25 00:00:00+00,LONG,1328,0.4938420871899947,-0.17333333,-0.3628236,-0.10051093,-0.059028357,0.0
2010-05-25 00:00:00+00,LONG,3743,0.30345680345557235,-0.13059564,-0.39921513,-0.040325657,-0.020733291,0.0
2010-05-26 00:00:00+00,LONG,2116,0.0,-0.15838304,-0.41188484,-0.057957508,-0.026585305,0.0
2010-05-26 00:00:00+00,LONG,2119,0.37252295090205484,-0.105568446,-0.4290888,-0.10293419,-0.06452301,0.0
2010-05-26 00:00:00+00,LONG,417,0.9523809523809523,-0.11630037,-0.33896115,-0.025329467,-0.008322878,0.0
2010-05-26 00:00:00+00,LONG,433,0.9583333333333334,-0.10205942,-0.42981416,-0.06376659,-0.030096766,0.0
2010-05-26 00:00:00+00,LONG,3116,0.9545454545454546,-0.14430209,-0.3557317,-0.10165755,-0.060220804,0.0
2010-05-26 00:00:00+00,LONG,1303,0.48777470680161794,-0.13756613,-0.36994514,-0.07609076,-0.043404542,0.0
2010-05-27 00:00:00+00,LONG,2116,0.0,-0.10247823,-0.38774386,-0.111567736,-0.081069164,0.0
2010-05-27 00:00:00+00,LONG,1303,0.41484844226180667,-0.12055507,-0.35536274,-0.10693303,-0.076895356,0.0
2010-05-28 00:00:00+00,LONG,2116,0.0,-0.10491368,-0.42440864,-0.10947953,-0.082263865,0.0
2010-05-28 00:00:00+00,LONG,2285,0.0,-0.1513158,-0.38039228,-0.10081735,-0.0700601,0.0
2010-05-28 00:00:00+00,LONG,433,0.875,-0.121493205,-0.42284498,-0.10037987,-0.069237106,0.0
2010-05-28 00:00:00+00,LONG,1303,0.3434041838332895,-0.13597246,-0.4231866,-0.086225234,-0.060513172,0.0
2010-06-01 00:00:00+00,LONG,2261,0.8772582559938372,-0.14950167,-0.4186216,-0.07576274,-0.04778572,0.0
2010-06-01 00:00:00+00,LONG,417,0.8095238095238095,-0.08945687,-0.3876215,-0.03044505,-0.01585499,0.0
2010-06-01 00:00:00+00,LONG,1328,0.8888888888888888,-0.12068965,-0.42484567,-0.11176046,-0.08164084,0.0
2010-06-02 00:00:00+00,LONG,2261,0.7996424406327007,-0.13942534,-0.41457695,-0.09261247,-0.06642618,0.0
2010-06-03 00:00:00+00,LONG,2261,0.0,-0.08765916,-0.4058797,-0.10857962,-0.08413508,0.0
2010-06-07 00:00:00+00,LONG,796,0.6258096256558601,-0.09146342,-0.41417173,-0.07234492,-0.037729416,0.0
2010-06-08 00:00:00+00,LONG,2066,0.0,-0.15188077,-0.37225828,-0.07049103,-0.026792744,0.0
2010-06-08 00:00:00+00,LONG,1081,1.0,-0.10227273,-0.3666526,-0.0771135,-0.044148803,0.0
2010-06-09 00:00:00+00,LONG,2397,0.9830508474576272,-0.13688563,-0.34047455,-0.061990447,-0.028307013,0.0
2010-06-09 00:00:00+00,LONG,1081,0.9818181818181818,-0.15467384,-0.39047283,-0.07383135,-0.042392362,0.0
2010-06-11 00:00:00+00,LONG,934,0.0,-0.09441385,-0.36302763,-0.10088234,-0.08332981,0.0
2010-06-11 00:00:00+00,LONG,3521,0.0,-0.08743169,-0.34733528,-0.08771337,-0.072366334,0.0
2010-07-01 00:00:00+00,LONG,2085,1.0,-0.090549625,-0.36075026,-0.026366176,-0.008598301,0.0
2010-07-01 00:00:00+00,LONG,2088,0.0,-0.084860556,-0.43228412,-0.0804141,-0.05816482,0.0
2010-07-01 00:00:00+00,LONG,457,1.0,-0.09982668,-0.39668587,-0.07253565,-0.038887203,0.0
2010-07-01 00:00:00+00,LONG,2536,0.8323063236481344,-0.15047829,-0.39445725,-0.012578031,0.006998946,0.0
2010-07-02 00:00:00+00,LONG,2536,0.972972972972973,-0.14972067,-0.36277494,-0.019251265,0.0029538376,0.0
2010-07-02 00:00:00+00,LONG,3116,0.9655172413793104,-0.11551607,-0.4054837,-0.069840856,-0.037382193,0.0
2010-07-02 00:00:00+00,LONG,3359,0.0,-0.16526946,-0.39912605,-0.0457579,-0.016966257,0.0
2010-07-02 00:00:00+00,LONG,1368,1.0,-0.14064698,-0.3695014,-0.030180454,-0.0046836264,0.0
2010-07-02 00:00:00+00,LONG,2018,0.0,-0.10163632,-0.37250185,-0.025579652,-0.005885027,0.0
2010-07-06 00:00:00+00,LONG,4169,1.0,-0.14481226,-0.416056,-0.052588966,-0.018268825,0.0
2010-07-06 00:00:00+00,LONG,838,0.5600442985041695,-0.14951989,-0.34094486,-0.06017669,-0.0074313595,0.0
2010-07-06 00:00:00+00,LONG,3359,0.0,-0.13366033,-0.37615928,-0.07117421,-0.04058462,0.0
2010-07-07 00:00:00+00,LONG,4169,0.9714285714285714,-0.0915854,-0.38358554,-0.09752301,-0.060574893,0.0
2010-07-07 00:00:00+00,LONG,3359,0.0,-0.102867045,-0.37141046,-0.08567289,-0.054671466,0.0
2010-07-08 00:00:00+00,LONG,4169,0.9428571428571428,-0.09817807,-0.37232414,-0.11371725,-0.07529596,0.0
2010-07-08 00:00:00+00,LONG,3359,0.0,-0.11867583,-0.3756222,-0.08442014,-0.052888844,0.0
2010-07-09 00:00:00+00,LONG,3359,0.0,-0.0952986,-0.38436896,-0.095024,-0.06454556,0.0
2010-07-12 00:00:00+00,LONG,3359,0.0,-0.10545906,-0.41592255,-0.10036507,-0.07307888,0.0
2010-07-19 00:00:00+00,LONG,694,0.6666666666666667,-0.13207547,-0.3672599,-0.103076436,-0.075857915,0.0
2010-07-20 00:00:00+00,LONG,694,0.3783968382905312,-0.094473004,-0.39001432,-0.114610925,-0.090680026,0.0
2010-07-21 00:00:00+00,LONG,1064,0.6774193548387097,-0.10878388,-0.43156463,-0.11490283,-0.08046041,0.0
2010-07-21 00:00:00+00,LONG,3621,0.29022926035505026,-0.14671071,-0.35178986,-0.07600431,-0.050570745,0.0
2010-07-22 00:00:00+00,LONG,3621,0.23983824283192565,-0.08476574,-0.35944265,-0.102073886,-0.07838734,0.0
2010-07-28 00:00:00+00,LONG,791,0.42857333616371246,-0.08496535,-0.38696817,-0.029802399,-0.019686095,0.0
2010-08-23 00:00:00+00,LONG,5,0.00943871469468989,-0.1410628,-0.338086,-0.09067741,-0.04877968,0.0
2010-08-23 00:00:00+00,LONG,1377,0.02564102564102566,-0.08726415,-0.3967689,-0.028805899,-0.005983738,0.0
2010-08-24 00:00:00+00,LONG,2055,1.0,-0.122089066,-0.3773691,-0.03216478,-0.019936984,0.0
2010-08-24 00:00:00+00,LONG,2072,1.0,-0.08640466,-0.36795396,-0.042878643,-0.01937329,0.0
2010-08-24 00:00:00+00,LONG,2397,0.0847457627118644,-0.086184494,-0.35182142,-0.029194448,-0.0068438333,0.0
2010-08-24 00:00:00+00,LONG,1081,0.018181818181818188,-0.09812783,-0.38271862,-0.020607464,-0.0019550503,0.0
2010-08-24 00:00:00+00,LONG,1377,0.0,-0.13137558,-0.3950172,-0.019128373,0.0069202846,0.0
2010-08-24 00:00:00+00,LONG,1851,1.0,-0.105802044,-0.40587887,-0.029756939,-0.0069905985,0.0
2010-08-25 00:00:00+00,LONG,2050,1.0,-0.09455293,-0.35507748,-0.030872941,-0.008606465,0.0
2010-08-25 00:00:00+00,LONG,2072,0.9523809523809523,-0.0851447,-0.34859574,-0.058489066,-0.033435926,0.0
2010-08-25 00:00:00+00,LONG,153,0.516184908716107,-0.097506925,-0.39636576,-0.014316982,0.0019638853,0.0
2010-08-25 00:00:00+00,LONG,1081,0.0,-0.08727034,-0.35407877,-0.030068032,-0.009121271,0.0
2010-08-25 00:00:00+00,LONG,3381,1.0,-0.10502513,-0.41621116,-0.00554144,0.012606081,0.0
