time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,accel_volume_5_df025,dist_lower_bb_20_2.0_df055
2016-10-13 00:00:00+00,LONG,2508,1.0,-0.073106825,0.28961244,0.010994869
2016-10-13 00:00:00+00,LONG,2863,0.6772508277290201,-0.02923635,0.36051616,-2.1819037E-4
2016-10-17 00:00:00+00,LONG,2508,0.9333333333333333,-0.077593796,0.34561238,0.006387153
2016-10-17 00:00:00+00,LONG,487,0.6333333333333333,-0.033243198,0.551584,-0.008874622
2016-10-17 00:00:00+00,LONG,1404,0.9555555555555556,-0.045271933,0.05680654,-0.008457619
2016-10-21 00:00:00+00,LONG,2863,0.5307494408660463,-0.029964227,0.3631099,-0.007040998
2016-10-26 00:00:00+00,LONG,540,1.0,-0.02513589,0.2914625,2.0627267E-4
2016-10-27 00:00:00+00,LONG,4107,0.631923466940829,-0.03834121,0.4101862,0.015901174
2016-10-27 00:00:00+00,LONG,1082,0.31746342783587916,-0.056696333,0.010852777,-0.0054668346
2016-10-27 00:00:00+00,LONG,1537,1.0,-0.024616092,0.14316985,-0.0072643505
2016-10-28 00:00:00+00,LONG,540,0.42895704208493096,-0.026981229,0.059433267,-0.007691456
2016-10-28 00:00:00+00,LONG,1171,1.0,-0.028787207,0.39280605,0.007648312
2016-11-01 00:00:00+00,LONG,153,0.5643046939044405,-0.030560575,0.23991726,-0.009228325
2016-11-01 00:00:00+00,LONG,712,1.0,-0.07302226,0.580425,0.020046836
2016-11-01 00:00:00+00,LONG,791,1.0,-0.02821431,0.047200143,0.008756603
2016-11-01 00:00:00+00,LONG,843,0.9175331705193932,-0.02174772,0.349007,7.690013E-4
2016-11-03 00:00:00+00,LONG,2776,1.0,-0.052971456,0.0072623966,-0.006525664
2016-11-04 00:00:00+00,LONG,4164,1.0,-0.021713495,0.20359664,-0.0029039974
2016-11-04 00:00:00+00,LONG,394,0.19833217878158665,-0.09138877,0.35278916,-0.008256085
2016-11-04 00:00:00+00,LONG,1205,0.5991343775036342,-0.0243854,0.120121114,0.0018512949
2016-11-04 00:00:00+00,LONG,1260,1.0,-0.024174267,0.25791514,-0.0049405876
2016-11-04 00:00:00+00,LONG,3963,0.4543607104086233,-0.033508576,0.4431053,-0.009111203
2016-11-11 00:00:00+00,LONG,1011,0.4697522227847455,-0.039145485,0.15786186,-0.008965169
2016-11-14 00:00:00+00,LONG,2497,0.5759593563456803,-0.02212574,0.82138133,-0.0014730663
2016-11-14 00:00:00+00,LONG,3179,0.637123739976584,-0.032880735,0.39941823,-0.0023702153
2016-11-18 00:00:00+00,LONG,1299,0.4605147809985487,-0.021918591,0.14585109,-0.0049399463
2016-11-28 00:00:00+00,LONG,2262,0.95,-0.040590584,0.82838464,0.0058839917
2016-12-01 00:00:00+00,LONG,1220,1.0,-0.0474503,0.78872275,0.0020529458
2016-12-01 00:00:00+00,LONG,3808,1.0,-0.038123503,0.7670977,0.0012524105
2016-12-07 00:00:00+00,LONG,195,0.0,-0.047766924,0.8201295,3.5636386E-4
2016-12-15 00:00:00+00,LONG,111,1.0,-0.028350994,0.8752064,0.0014011629
2016-12-15 00:00:00+00,LONG,2619,0.20706988971669257,-0.04481983,0.53601044,0.0077779866
2016-12-15 00:00:00+00,LONG,2778,0.6512641298080304,-0.04193802,-0.00327232,-0.008197702
2016-12-22 00:00:00+00,LONG,2125,0.27374083610590183,-0.08306539,0.19172888,-0.004485822
2016-12-22 00:00:00+00,LONG,1534,1.0,-0.023931539,0.62006295,0.009502538
2016-12-28 00:00:00+00,LONG,2910,0.0,-0.092683904,0.2428676,-0.0069793267
2016-12-28 00:00:00+00,LONG,1910,0.5795591071279907,-0.024580514,0.021366578,-0.004381767
2016-12-30 00:00:00+00,LONG,2692,0.7929517071272282,-0.046661694,0.024848916,-0.006493308
2016-12-30 00:00:00+00,LONG,2910,0.0,-0.09270857,0.16384809,-0.007895432
2016-12-30 00:00:00+00,LONG,901,0.0,-0.06295066,0.04843397,-0.008510924
2017-01-03 00:00:00+00,LONG,708,1.0,-0.069469124,0.5810983,-0.006915841
2017-01-03 00:00:00+00,LONG,1910,0.631130569293422,-0.021431848,0.85281116,-0.007481423
2017-01-10 00:00:00+00,LONG,708,0.868421052631579,-0.051160928,0.0014147572,-0.00902178
2017-01-26 00:00:00+00,LONG,3199,1.0,-0.032591294,0.26764852,0.001988297
2017-02-01 00:00:00+00,LONG,52,0.8345656195629793,-0.022609914,0.018187145,0.0024245852
2017-02-02 00:00:00+00,LONG,52,0.9714285714285714,-0.02295387,0.004749867,-0.0035486019
2017-02-02 00:00:00+00,LONG,2731,0.0,-0.021593744,0.17367716,6.5116683E-4
2017-02-03 00:00:00+00,LONG,2731,0.0,-0.023879234,0.051916793,-0.004442451
2017-02-14 00:00:00+00,LONG,487,0.6764705882352942,-0.022745801,0.2491893,-0.009314972
2017-03-02 00:00:00+00,LONG,2088,0.39302384811156826,-0.04360772,0.63457763,4.2754365E-4
2017-03-06 00:00:00+00,LONG,2297,1.0,-0.041460525,0.020277137,-0.0067457967
2017-03-14 00:00:00+00,LONG,576,0.30300142425516063,-0.04525755,0.5153808,-0.008222927
2017-03-23 00:00:00+00,LONG,588,0.2969974007103158,-0.07294291,0.042257212,-0.00822598
2017-03-27 00:00:00+00,LONG,3708,0.0,-0.027112316,0.34199712,-0.0086525045
2017-03-28 00:00:00+00,LONG,2554,1.0,-0.039137054,0.24315031,6.3921104E-4
2017-04-11 00:00:00+00,LONG,3793,0.11917761548078817,-0.058210436,0.58736897,-0.006704774
2017-04-13 00:00:00+00,LONG,4153,1.0,-0.021225946,0.76794803,-0.006012702
2017-04-13 00:00:00+00,LONG,2553,0.3050369579112931,-0.04194117,0.038211655,-1.8618509E-4
2017-04-18 00:00:00+00,LONG,3595,0.268602075882297,-0.024948714,0.38775608,3.5036218E-4
2017-04-19 00:00:00+00,LONG,3595,0.28531827471615495,-0.029282507,0.268104,-0.006961344
2017-05-02 00:00:00+00,LONG,68,0.9545454545454546,-0.031130487,0.62356925,-0.008723985
2017-05-02 00:00:00+00,LONG,2499,0.0,-0.02322495,0.11557645,-6.350686E-4
2017-05-03 00:00:00+00,LONG,1454,0.3232793687782318,-0.021952922,0.1351701,0.0010667039
2017-05-04 00:00:00+00,LONG,2499,0.0,-0.023408812,0.5139681,-6.655991E-4
2017-05-05 00:00:00+00,LONG,1454,0.37748325870891064,-0.02633773,0.08260517,-0.002598003
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,-0.029304598,0.37317166,0.0065590898
2017-05-10 00:00:00+00,LONG,2499,0.0,-0.022076698,0.27725312,-0.0074090087
2017-05-12 00:00:00+00,LONG,4140,0.0,-0.026192896,0.6945446,-0.006089731
2017-05-18 00:00:00+00,LONG,739,0.8859743807556155,-0.023887957,-0.0063366015,-0.00131205
2017-05-31 00:00:00+00,LONG,1022,0.1966496741014381,-0.026269944,0.3510172,-0.007504568
2017-05-31 00:00:00+00,LONG,1081,0.5020992854387528,-0.056995735,0.4892818,-0.0037901613
2017-06-06 00:00:00+00,LONG,1081,0.34754568921905066,-0.052974857,0.27185768,-0.008619182
2017-06-07 00:00:00+00,LONG,555,0.741186659974236,-0.03798632,0.29114872,-0.008777309
2017-06-08 00:00:00+00,LONG,2175,0.9565217391304348,-0.026473887,0.89229107,-9.42239E-4
2017-06-15 00:00:00+00,LONG,1615,1.0,-0.039799567,0.16755268,-2.1240085E-4
2017-06-16 00:00:00+00,LONG,1615,0.9642857142857143,-0.043322977,0.008952315,-0.002531133
2017-06-20 00:00:00+00,LONG,2139,0.72,-0.043023106,0.873701,-0.006102512
2017-06-20 00:00:00+00,LONG,2898,0.0,-0.06343959,0.6745798,0.0018387155
2017-06-20 00:00:00+00,LONG,1615,0.8928571428571429,-0.037824348,0.41970664,-8.6190016E-4
2017-06-29 00:00:00+00,LONG,959,0.0,-0.023998698,0.553491,-0.0059516043
2017-07-06 00:00:00+00,LONG,1832,1.0,-0.03854703,0.26046923,-0.0031652448
2017-07-10 00:00:00+00,LONG,1184,0.31550192269092914,-0.030799525,-0.003944526,-0.0066337693
2017-07-17 00:00:00+00,LONG,304,0.0,-0.090545945,0.16968095,-0.00814801
2017-08-15 00:00:00+00,LONG,3275,1.0,-0.032390445,0.8733758,0.0017739289
2017-08-17 00:00:00+00,LONG,3275,0.9512195121951219,-0.027696861,0.5725235,-0.007669668
2017-08-18 00:00:00+00,LONG,4079,0.5274491363494921,-0.05897684,0.22510806,-0.0049898047
2017-08-21 00:00:00+00,LONG,1896,0.6682491477192934,-0.039333288,0.036581397,-0.006839138
2017-08-21 00:00:00+00,LONG,2042,1.0,-0.024633981,0.31393847,-5.87428E-4
2017-08-25 00:00:00+00,LONG,1144,0.0,-0.05823093,0.09822831,0.011206829
2017-08-28 00:00:00+00,LONG,1731,1.0,-0.03141539,0.425085,-6.7118474E-4
2017-08-29 00:00:00+00,LONG,1144,0.0,-0.054658487,0.29641846,-0.0039143246
2017-08-29 00:00:00+00,LONG,3885,0.0,-0.058706176,0.5016098,-0.0078005763
2017-08-29 00:00:00+00,LONG,1916,0.6226828354304964,-0.042934816,0.23639154,-0.008231174
2017-08-29 00:00:00+00,LONG,4031,1.0,-0.022978846,0.06510459,-0.007213573
2017-08-30 00:00:00+00,LONG,2431,0.5495384912753933,-0.02267817,0.55300385,-0.00838549
2017-09-06 00:00:00+00,LONG,3621,0.3936817870360134,-0.03483627,0.24750578,-0.008092574
2017-09-07 00:00:00+00,LONG,2226,0.3818954494893952,-0.061685354,0.117078796,0.014916342
2017-09-07 00:00:00+00,LONG,2431,0.6049519067143482,-0.026244251,0.25112525,-0.0041303933
2017-09-07 00:00:00+00,LONG,2553,1.0,-0.03748976,0.6184694,0.0021083478
2017-09-07 00:00:00+00,LONG,759,1.0,-0.05624527,0.5130054,0.0038483457
2017-09-07 00:00:00+00,LONG,836,1.0,-0.03198097,0.2618619,0.018933736
2017-09-07 00:00:00+00,LONG,3241,1.0,-0.028398452,0.7542535,0.009496856
2017-09-08 00:00:00+00,LONG,2050,0.6471151949914222,-0.044454955,0.24063136,-0.0075598783
2017-09-08 00:00:00+00,LONG,2085,0.0,-0.02369777,0.07255702,0.0071357503
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,-0.02276709,0.030538248,0.0047651157
2017-09-08 00:00:00+00,LONG,3293,0.9782608695652174,-0.028419968,0.11857288,-0.0026776998
2017-09-12 00:00:00+00,LONG,2731,0.9132874338535241,-0.03817989,0.27092782,-0.0038385307
2017-09-14 00:00:00+00,LONG,3595,0.9565217391304348,-0.030691316,0.17065716,-0.004265411
2017-09-15 00:00:00+00,LONG,2731,0.7288641670888477,-0.038542815,0.112025425,-0.0059266025
2017-09-21 00:00:00+00,LONG,3109,1.0,-0.0319609,0.07362828,-0.005094197
2017-09-22 00:00:00+00,LONG,920,0.32426468324363206,-0.03678857,0.5711433,-0.00890614
2017-09-25 00:00:00+00,LONG,3595,0.8043478260869565,-0.028496694,0.7553588,-0.009329875
2017-09-26 00:00:00+00,LONG,3963,0.0,-0.059103824,0.17350546,-0.0046970267
2017-09-27 00:00:00+00,LONG,522,0.0,-0.025617575,0.23595653,-0.002690182
2017-09-27 00:00:00+00,LONG,2898,0.0,-0.03252983,0.6019251,-0.008792204
2017-09-28 00:00:00+00,LONG,2898,0.0,-0.026627276,0.7283947,0.0039888974
2017-10-03 00:00:00+00,LONG,1303,0.7714285714285715,-0.03653813,0.46064648,-0.003390735
2017-10-10 00:00:00+00,LONG,3895,0.0,-0.031726282,0.34202167,0.00867216
2017-10-12 00:00:00+00,LONG,2659,1.0,-0.0321197,0.9054591,-0.004396715
2017-10-25 00:00:00+00,LONG,4049,0.0,-0.03974552,0.3573108,5.2564254E-4
2017-10-26 00:00:00+00,LONG,4049,0.0,-0.04104323,0.3440594,0.004082099
2017-10-27 00:00:00+00,LONG,3310,0.5697142901927623,-0.029258437,0.038218264,-0.009228436
2017-10-30 00:00:00+00,LONG,2127,0.0,-0.0264782,0.44199613,0.009557927
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,-0.023169434,0.0029549429,0.016436897
2017-11-15 00:00:00+00,LONG,3862,0.44682641781045973,-0.025703944,0.4540388,-0.0052113654
2017-11-20 00:00:00+00,LONG,4123,0.0,-0.0365931,0.18952708,-0.0078038992
2017-11-21 00:00:00+00,LONG,505,0.0,-0.023526246,0.49323887,-0.008611848
2017-11-24 00:00:00+00,LONG,505,0.0,-0.023486136,0.13639951,-0.0081251925
2017-11-29 00:00:00+00,LONG,1288,0.8333333333333334,-0.030794246,0.6002408,-0.009361374
2017-12-06 00:00:00+00,LONG,429,0.11774345709399463,-0.022230422,0.14140105,-0.009046862
2017-12-06 00:00:00+00,LONG,557,0.27666768030564126,-0.044927154,0.013158067,-0.007997036
2017-12-06 00:00:00+00,LONG,1715,1.0,-0.06440926,0.10749358,-0.008489155
2017-12-08 00:00:00+00,LONG,1673,0.0,-0.064452454,0.020756125,-0.005657872
2017-12-11 00:00:00+00,LONG,1673,0.0,-0.06285412,0.5244738,-0.008470831
2017-12-12 00:00:00+00,LONG,2686,1.0,-0.0724906,0.098427385,-0.008993711
2017-12-14 00:00:00+00,LONG,121,0.0,-0.03455879,0.66868794,0.006503669
2017-12-15 00:00:00+00,LONG,638,0.0,-0.023253039,0.15146495,-0.0038640795
2017-12-15 00:00:00+00,LONG,2932,1.0,-0.034623504,0.14292955,-0.0044628666
2017-12-15 00:00:00+00,LONG,1919,1.0,-0.03404633,0.8999433,-0.0034293218
2017-12-19 00:00:00+00,LONG,4215,0.26849083472328,-0.03393425,0.57393587,-0.00411166
2017-12-20 00:00:00+00,LONG,2209,0.0,-0.026121348,0.25189182,0.0046645966
2017-12-20 00:00:00+00,LONG,788,1.0,-0.025797708,0.06883734,-0.001027242
2017-12-21 00:00:00+00,LONG,2990,0.0,-0.026260072,0.34303424,-0.0032225035
2017-12-27 00:00:00+00,LONG,2990,0.0,-0.025906704,0.45114717,-0.008366101
2017-12-27 00:00:00+00,LONG,3824,0.10187842502020025,-0.035579685,0.19629869,-0.0074388697
2017-12-29 00:00:00+00,LONG,610,0.6097560975609756,-0.06287695,0.25686365,-0.005707113
2018-01-02 00:00:00+00,LONG,2990,0.0,-0.02430691,0.6436985,-0.006693453
2018-01-10 00:00:00+00,LONG,1552,0.19613392344235925,-0.040646914,0.10550572,-0.008003182
2018-02-08 00:00:00+00,LONG,388,1.0,-0.0520943,0.09884987,0.014841743
2018-02-08 00:00:00+00,LONG,3100,1.0,-0.04747122,0.70666105,0.013352641
2018-02-09 00:00:00+00,LONG,2938,0.31230174514338116,-0.08598088,0.9012907,-0.006496837
2018-02-09 00:00:00+00,LONG,1235,0.45106116519639816,-0.064035006,0.55382603,-0.001009357
2018-03-01 00:00:00+00,LONG,1960,0.0,-0.056395914,0.8659329,-0.0023182149
2018-03-02 00:00:00+00,LONG,576,0.729580071804061,-0.039178625,0.18938537,-0.007590067
2018-03-02 00:00:00+00,LONG,4088,0.7424024895297777,-0.03461537,0.28838015,-0.007333654
2018-03-07 00:00:00+00,LONG,2961,1.0,-0.025105951,0.30503586,-0.0061061596
2018-03-08 00:00:00+00,LONG,2638,0.7177980884361982,-0.058252808,0.5096782,-0.0040832274
2018-03-15 00:00:00+00,LONG,1826,0.04880912628788191,-0.032314878,0.53114265,0.008929487
2018-03-19 00:00:00+00,LONG,3420,0.5169750814086148,-0.045358125,0.14400852,-0.0016248197
2018-03-19 00:00:00+00,LONG,1740,0.0,-0.064040266,0.606257,-8.341309E-4
2018-03-22 00:00:00+00,LONG,465,0.5333333333333333,-0.021730658,0.5646603,0.003682066
2018-03-22 00:00:00+00,LONG,3275,0.43937895332696925,-0.025090426,0.006202443,-0.0058456017
2018-03-22 00:00:00+00,LONG,3973,0.725,-0.0395623,0.17578162,-0.0030020212
2018-03-23 00:00:00+00,LONG,465,0.5166666666666666,-0.022149434,0.07615144,0.007202853
2018-03-23 00:00:00+00,LONG,862,1.0,-0.028134102,0.17922203,-0.0072799274
2018-03-26 00:00:00+00,LONG,2116,0.0,-0.044937488,0.23402855,-9.165252E-4
2018-03-27 00:00:00+00,LONG,3912,0.9025820687000153,-0.057457373,0.38744712,-0.004968535
2018-03-28 00:00:00+00,LONG,2816,0.6949152542372881,-0.035944153,0.8397303,-0.008306461
2018-03-29 00:00:00+00,LONG,368,0.0,-0.033814065,0.39793348,-0.0067640934
2018-04-02 00:00:00+00,LONG,2196,0.8528548827938842,-0.03897763,0.016625486,-0.0032372447
2018-04-02 00:00:00+00,LONG,2816,0.6610169491525424,-0.028358547,0.5232371,-0.0073526646
2018-04-02 00:00:00+00,LONG,2014,0.0,-0.035053786,0.18563163,0.009604897
2018-04-20 00:00:00+00,LONG,2196,0.7704918032786885,-0.033440404,0.4198298,-0.0016268921
2018-04-23 00:00:00+00,LONG,2196,0.4748295929389422,-0.033056196,0.10565106,-0.0025340917
2018-04-23 00:00:00+00,LONG,3153,1.0,-0.02421034,0.69165,0.0021769665
2018-04-24 00:00:00+00,LONG,2196,0.43713202862703554,-0.032282483,0.012388386,-0.007908875
2018-04-24 00:00:00+00,LONG,3828,1.0,-0.029888628,0.8279806,0.01362838
2018-04-24 00:00:00+00,LONG,3853,1.0,-0.027149675,0.008716641,-0.006635426
2018-04-25 00:00:00+00,LONG,2133,0.7583885182130168,-0.042831313,0.17292443,-1.2696223E-4
2018-04-25 00:00:00+00,LONG,761,0.5253350959521482,-0.055558633,0.23881797,-0.008187159
2018-04-25 00:00:00+00,LONG,2923,0.8498194427393889,-0.038619258,0.057369452,-0.0068658274
2018-04-25 00:00:00+00,LONG,1699,0.33347898268084347,-0.027486196,0.35941666,-0.0017625915
2018-04-26 00:00:00+00,LONG,1699,0.2832234754086698,-0.025605753,0.26704097,-0.008331274
2018-04-27 00:00:00+00,LONG,3693,0.0,-0.034827262,0.11106091,-0.001730005
2018-04-30 00:00:00+00,LONG,1171,0.8846153846153846,-0.05832018,0.10939358,-0.008258246
2018-05-02 00:00:00+00,LONG,2127,1.0,-0.055063065,0.56857336,0.0034166162
2018-05-03 00:00:00+00,LONG,2582,0.7037037037037037,-0.043984223,0.3478889,-0.007927964
2018-05-03 00:00:00+00,LONG,2863,0.0,-0.041814275,0.41447026,-0.0085244095
2018-05-03 00:00:00+00,LONG,3293,0.6706983655512958,-0.030859482,0.7671959,0.005171833
2018-05-03 00:00:00+00,LONG,1816,0.4763491227895639,-0.030728223,0.31029597,0.003824885
2018-05-04 00:00:00+00,LONG,200,0.3053088829201252,-0.048079785,0.2321122,-0.009212383
2018-05-04 00:00:00+00,LONG,1748,0.3216920107534311,-0.040709298,0.09733172,-0.005527378
2018-05-04 00:00:00+00,LONG,3982,1.0,-0.029684117,0.6893379,-0.008649335
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.024693627,0.10389559,-0.0056319004
2018-05-15 00:00:00+00,LONG,39,0.7241379310344828,-0.03311701,0.78208876,-0.0038347554
2018-05-22 00:00:00+00,LONG,4150,1.0,-0.0290511,0.04336962,0.0024514373
2018-05-29 00:00:00+00,LONG,39,0.4137931034482759,-0.027715053,0.14510669,-0.0036787556
2018-05-29 00:00:00+00,LONG,622,0.0,-0.06368146,0.0053859185,-0.0014878516
2018-05-29 00:00:00+00,LONG,788,0.6379310344827587,-0.07576148,0.1036866,-0.006918161
2018-05-29 00:00:00+00,LONG,3521,0.7833333333333333,-0.022321573,0.3238019,-0.0052874032
2018-05-30 00:00:00+00,LONG,788,0.6206896551724138,-0.072296865,0.4555464,-0.00883742
2018-05-30 00:00:00+00,LONG,1896,0.17240159089576068,-0.030893302,0.6734698,-0.007873129
2018-05-31 00:00:00+00,LONG,3763,0.4864864864864864,-0.04958798,0.44833228,-0.0012161193
2018-06-06 00:00:00+00,LONG,3040,0.5214087078220085,-0.080797695,0.76536226,0.0029494122
2018-06-11 00:00:00+00,LONG,3067,0.9047619047619048,-0.028034214,0.0075086458,-0.0055534625
2018-06-21 00:00:00+00,LONG,2221,1.0,-0.027737703,-0.014504768,0.0057271225
2018-06-25 00:00:00+00,LONG,1922,0.6307126050619122,-0.040562697,0.31317276,-0.0076854
2018-06-27 00:00:00+00,LONG,1922,0.6415094339622642,-0.03636093,0.43615928,-0.0062849205
2018-06-28 00:00:00+00,LONG,3355,1.0,-0.029461963,0.84618807,-0.006102253
2018-06-28 00:00:00+00,LONG,1462,0.0,-0.035028234,0.23049161,-0.0042443518
2018-06-29 00:00:00+00,LONG,2972,0.0,-0.030746164,0.025513312,-0.0023913663
2018-07-02 00:00:00+00,LONG,2972,0.0,-0.031013167,0.24558958,-0.008511718
2018-07-02 00:00:00+00,LONG,1927,0.0,-0.073431656,0.6707977,-0.0079430165
2018-07-03 00:00:00+00,LONG,562,0.0,-0.037642863,0.09080518,-0.008698915
2018-07-31 00:00:00+00,LONG,4224,1.0,-0.025758654,0.41750142,0.0054174643
2018-08-01 00:00:00+00,LONG,4224,0.9782608695652174,-0.026767699,0.35794735,-0.009062817
2018-08-02 00:00:00+00,LONG,3825,0.08281512740886639,-0.050677877,0.2905006,-0.006212917
2018-08-08 00:00:00+00,LONG,2272,0.15916422159037696,-0.026797747,0.41784558,-7.6843885E-4
2018-08-08 00:00:00+00,LONG,664,0.7627118644067796,-0.029709127,0.80776125,-0.008929757
2018-08-15 00:00:00+00,LONG,487,0.0,-0.030071083,0.42971396,-0.003836444
2018-08-16 00:00:00+00,LONG,2370,0.0,-0.04396475,0.6812029,-0.0075994316
2018-08-23 00:00:00+00,LONG,2211,0.0,-0.024991978,0.59546703,0.002524982
2018-09-04 00:00:00+00,LONG,3793,0.0,-0.041728564,0.28194678,-0.005665639
2018-09-05 00:00:00+00,LONG,3793,0.0,-0.042623777,0.2806654,0.017083557
2018-09-07 00:00:00+00,LONG,2343,0.0,-0.034844715,0.17308916,-0.001986248
2018-09-10 00:00:00+00,LONG,3815,0.0,-0.05151733,0.45224527,6.912694E-4
2018-09-11 00:00:00+00,LONG,1012,0.2690981246500652,-0.027343968,0.11051815,-0.008752524
2018-09-11 00:00:00+00,LONG,1615,0.14758489842205366,-0.042483844,0.7412217,-1.4836204E-4
2018-09-11 00:00:00+00,LONG,1949,0.0,-0.036971644,0.24353871,0.008586674
2018-09-12 00:00:00+00,LONG,3905,0.0,-0.023947014,0.035824392,-0.0075874524
2018-09-13 00:00:00+00,LONG,1615,0.19897703948602988,-0.053287145,0.6412704,-0.0091197705
2018-10-04 00:00:00+00,LONG,1090,0.0,-0.025245782,0.43984255,0.015419714
2018-10-05 00:00:00+00,LONG,1090,0.0,-0.028569246,-0.00477202,0.010707793
2018-10-11 00:00:00+00,LONG,1072,1.0,-0.03592566,0.59254086,-0.0041223755
2018-10-11 00:00:00+00,LONG,1371,0.44945530530970046,-0.03695225,0.76408535,-0.00643972
2018-10-12 00:00:00+00,LONG,2159,0.45576648163290684,-0.042811155,0.12623946,0.0074564787
2018-10-24 00:00:00+00,LONG,844,0.0,-0.065510094,0.53549457,0.006292675
2018-10-24 00:00:00+00,LONG,3130,0.0,-0.03288702,0.31998026,0.009613551
2018-10-24 00:00:00+00,LONG,1447,0.519739664633027,-0.042291123,0.22921933,0.005904905
2018-10-24 00:00:00+00,LONG,1651,1.0,-0.047089368,0.6680389,-0.008417446
2018-10-24 00:00:00+00,LONG,1699,0.47582843934504554,-0.022303507,0.8189279,0.02306045
2018-10-24 00:00:00+00,LONG,2042,1.0,-0.025103739,0.21102415,0.0026943695
2018-10-26 00:00:00+00,LONG,101,1.0,-0.023334915,-0.01272413,-0.0050986754
2018-10-26 00:00:00+00,LONG,1149,0.0,-0.04357645,0.14086005,-0.0026508835
2018-10-26 00:00:00+00,LONG,3652,1.0,-0.048193984,0.7405401,0.013008337
2018-10-26 00:00:00+00,LONG,1668,0.17184258388508683,-0.06286537,0.15146981,0.011718488
2018-10-26 00:00:00+00,LONG,4016,0.1827890098967112,-0.05782275,0.18287326,-0.005897438
2018-10-29 00:00:00+00,LONG,4197,1.0,-0.039375447,0.41129085,-9.759335E-4
2018-10-29 00:00:00+00,LONG,2930,0.3286347720749987,-0.046541993,0.3696526,6.67119E-4
2018-10-31 00:00:00+00,LONG,1112,0.8102732495134441,-0.05302335,0.25732866,-0.005375323
2018-11-06 00:00:00+00,LONG,3838,0.35782498374454474,-0.03668811,0.12449084,-0.008090743
2018-11-12 00:00:00+00,LONG,3754,0.2792683391336981,-0.025737626,0.89092475,-0.009196003
2018-11-20 00:00:00+00,LONG,2120,1.0,-0.057808734,0.72322273,0.010580811
2018-11-20 00:00:00+00,LONG,2920,1.0,-0.09004162,0.83594304,0.016371582
2018-11-20 00:00:00+00,LONG,938,1.0,-0.07233508,0.35239974,0.0127327945
2018-11-20 00:00:00+00,LONG,1368,0.36598834547933373,-0.02149602,0.33521792,0.0030495266
2018-11-20 00:00:00+00,LONG,1865,1.0,-0.05361845,0.02526749,0.007560279
2018-12-04 00:00:00+00,LONG,1585,0.0,-0.033971634,0.13333093,0.007172415
2018-12-07 00:00:00+00,LONG,2327,0.0,-0.03895439,0.13605414,-0.0032756152
2018-12-07 00:00:00+00,LONG,1330,0.0,-0.03557697,0.16321024,-0.005863742
2018-12-11 00:00:00+00,LONG,1474,0.7869248327023688,-0.05421813,0.41467342,-0.0044535715
2018-12-21 00:00:00+00,LONG,1176,1.0,-0.04486104,-0.009011813,-0.0030702075
2019-01-03 00:00:00+00,LONG,3013,0.0,-0.021740234,0.025423564,0.007030876
2019-01-04 00:00:00+00,LONG,153,1.0,-0.06113272,0.91913766,-0.0034627863
2019-01-25 00:00:00+00,LONG,9,0.1642379883654426,-0.0345708,0.11667159,-0.005121421
2019-01-29 00:00:00+00,LONG,1939,0.0,-0.029673407,0.39505172,-0.0043417057
2019-02-05 00:00:00+00,LONG,791,0.0,-0.024422528,0.36203918,0.006010922
2019-02-05 00:00:00+00,LONG,4073,0.0,-0.039057784,0.78554165,-0.0062414906
2019-02-08 00:00:00+00,LONG,4073,0.0,-0.03190108,0.33968893,0.005904956
2019-02-28 00:00:00+00,LONG,1141,0.1367919084592755,-0.023230998,0.39441344,-0.007992863
2019-03-11 00:00:00+00,LONG,262,0.0,-0.06486422,0.45806196,-0.0060540866
2019-03-14 00:00:00+00,LONG,3594,0.0,-0.052498516,0.14988054,0.001758971
2019-03-22 00:00:00+00,LONG,3868,0.05912551270464595,-0.02914911,0.0478229,-0.003573621
2019-03-25 00:00:00+00,LONG,2067,0.7870744707916344,-0.04171025,0.31674686,0.0073815715
2019-03-25 00:00:00+00,LONG,1667,1.0,-0.024145061,0.83550847,-0.0013756743
2019-03-25 00:00:00+00,LONG,1922,1.0,-0.051257446,0.040444154,-0.008491306
2019-03-26 00:00:00+00,LONG,2067,0.4647659051216217,-0.044137355,0.025388451,-0.0038289537
2019-03-27 00:00:00+00,LONG,2440,0.42206675790299386,-0.04299731,0.699704,0.016468454
2019-04-17 00:00:00+00,LONG,1668,0.0,-0.03824874,0.062784635,-2.455534E-4
2019-04-18 00:00:00+00,LONG,858,0.08472322518013613,-0.07050888,0.0046456996,-0.005237959
2019-05-16 00:00:00+00,LONG,2747,0.8312024559129452,-0.033350762,0.12940645,-0.0039009242
2019-05-17 00:00:00+00,LONG,1195,1.0,-0.055587914,0.6245695,0.0105886115
2019-05-17 00:00:00+00,LONG,3994,1.0,-0.037175577,0.2535166,0.0019667675
2019-05-28 00:00:00+00,LONG,1673,1.0,-0.04884606,0.6514341,-0.0011335075
2019-05-30 00:00:00+00,LONG,4123,0.0,-0.0287144,0.16785276,-0.009100757
2019-05-30 00:00:00+00,LONG,2643,0.7751785301336509,-0.023871997,0.27832124,0.011534085
