time,side,ticker_id,mv_dn_composite_labels,price_roc_5_df020,accel_price_5_df021,dist_upper_bb_20_2.0_df055
2007-08-08 00:00:00+00,SHORT,1473,0.0,0.04962153,-0.017045137,-0.009952752
2007-08-09 00:00:00+00,SHORT,1092,1.0,0.053745214,-0.025016,-0.008623937
2007-08-10 00:00:00+00,SHORT,88,1.0,0.0494403,0.0052113486,-0.014264994
2007-08-10 00:00:00+00,SHORT,1011,0.17451353903782016,0.04309635,0.01863318,-0.012764583
2007-08-10 00:00:00+00,SHORT,1888,1.0,0.05,0.005451348,-0.0042062853
2007-08-10 00:00:00+00,SHORT,4073,0.3518432559687947,0.05284645,8.491284E-4,-0.0066569867
2007-08-13 00:00:00+00,SHORT,1454,0.0,0.049864747,-0.0050991788,-0.011624057
2007-08-23 00:00:00+00,SHORT,2391,0.0,0.037029333,-8.1759796E-4,-0.010989803
2007-08-24 00:00:00+00,SHORT,1308,0.4037245446676468,0.037742503,-0.016095255,-0.0018918879
2007-08-27 00:00:00+00,SHORT,2499,0.28826464956427866,0.04597015,0.022298008,-3.8853224E-4
2007-08-27 00:00:00+00,SHORT,558,0.139992809073561,0.045519203,-0.022810515,-0.014850435
2007-08-27 00:00:00+00,SHORT,857,0.665119719885982,0.04137116,0.030536672,-0.0130454665
2007-08-27 00:00:00+00,SHORT,3742,0.0,0.036762226,0.011762226,-0.009856243
2007-08-28 00:00:00+00,SHORT,1916,0.0,0.031598512,0.030497191,-0.009034041
2007-08-31 00:00:00+00,SHORT,3716,0.0,0.04501506,0.015987482,-0.002444643
2007-09-04 00:00:00+00,SHORT,580,0.1363890470656699,0.041057367,0.02597357,-0.01314672
2007-09-04 00:00:00+00,SHORT,3610,0.0,0.042587385,0.008132257,-0.007564107
2007-09-06 00:00:00+00,SHORT,3596,0.4651979990608972,0.053317536,-0.020211875,-0.011694326
2007-09-10 00:00:00+00,SHORT,1454,0.8823529411764706,0.046533205,-0.0011241608,-0.014111537
2007-09-10 00:00:00+00,SHORT,4050,0.0,0.03907285,0.036413275,-0.012141493
2007-09-18 00:00:00+00,SHORT,1745,0.0,0.05429072,0.031698566,-0.00375382
2007-09-18 00:00:00+00,SHORT,1780,0.0,0.03158495,0.030323047,-0.0145514095
2007-09-19 00:00:00+00,SHORT,4097,0.3263535651801138,0.04540359,0.01578011,-2.4569623E-5
2007-09-19 00:00:00+00,SHORT,4123,0.0,0.042861547,-0.008024962,-0.0017595182
2007-09-19 00:00:00+00,SHORT,3241,0.12014472939824161,0.04586063,3.9248893E-4,0.002957783
2007-09-19 00:00:00+00,SHORT,3271,0.49655293683501733,0.041249093,0.012244763,-0.0057800645
2007-09-20 00:00:00+00,SHORT,2936,0.44697458688718444,0.051730186,-0.02708336,-0.00710571
2007-09-20 00:00:00+00,SHORT,984,0.0,0.03430821,0.010712706,-0.0100273695
2007-09-20 00:00:00+00,SHORT,3831,0.5840188329656042,0.046434496,0.0027826787,0.0014826227
2007-09-20 00:00:00+00,SHORT,3973,0.18274043171496868,0.035665505,-0.02449755,-0.008913976
2007-09-21 00:00:00+00,SHORT,1149,0.6225830666832508,0.03251757,-0.02011388,-0.012786171
2007-09-21 00:00:00+00,SHORT,3831,0.36314544403371796,0.04504042,-0.0013940734,-0.013151274
2007-09-24 00:00:00+00,SHORT,897,1.0,0.052519377,0.009478285,-0.011305371
2007-09-27 00:00:00+00,SHORT,1087,0.9473684210526316,0.038035713,8.735521E-4,1.7808798E-4
2007-09-28 00:00:00+00,SHORT,3681,0.5477078992762042,0.042131014,-0.0037103258,-0.0036361509
2007-09-28 00:00:00+00,SHORT,4073,0.95,0.040299494,-0.016591355,-0.011307588
2007-10-01 00:00:00+00,SHORT,4224,0.0,0.041138347,0.03451766,-0.008434313
2007-10-01 00:00:00+00,SHORT,578,0.11111111111111116,0.031613976,0.02588097,-0.010757381
2007-10-01 00:00:00+00,SHORT,2747,0.47442309857033227,0.032177392,0.023846837,-0.0045398166
2007-10-01 00:00:00+00,SHORT,3681,0.5958593487230683,0.040010814,-0.0021202,-0.010264389
2007-10-02 00:00:00+00,SHORT,578,0.0,0.03990025,0.008286273,-0.0025487829
2007-10-02 00:00:00+00,SHORT,1745,0.0,0.042516015,0.028115096,-0.011165564
2007-10-04 00:00:00+00,SHORT,1051,0.3573640042569978,0.05146079,-0.009220897,0.0015301461
2007-10-05 00:00:00+00,SHORT,4097,0.5544746910438367,0.051937114,0.01723417,-0.004564102
2007-10-05 00:00:00+00,SHORT,4118,1.0,0.041058034,0.01671567,4.393367E-4
2007-10-05 00:00:00+00,SHORT,2176,1.0,0.035928145,0.022765001,-0.0024554112
2007-10-05 00:00:00+00,SHORT,2226,0.07797663849498493,0.045407098,0.012091117,-0.0052208174
2007-10-05 00:00:00+00,SHORT,2262,1.0,0.044616196,0.016901363,0.0026663304
2007-10-05 00:00:00+00,SHORT,1051,0.3312484920866946,0.052729625,0.0012688339,-0.005125849
2007-10-08 00:00:00+00,SHORT,558,0.8666666666666667,0.032380298,-0.011686324,-0.0033418476
2007-10-08 00:00:00+00,SHORT,3539,0.651448852133819,0.04576043,-0.016113464,-0.006625726
2007-10-09 00:00:00+00,SHORT,2536,0.8235510622116667,0.045234494,-0.016162165,-0.013926061
2007-10-09 00:00:00+00,SHORT,684,0.8329137789412786,0.036037166,0.013664115,-0.0051828995
2007-10-09 00:00:00+00,SHORT,1371,1.0,0.039697543,-0.0036145593,-0.01061219
2007-10-09 00:00:00+00,SHORT,3614,1.0,0.04180382,0.012623491,-0.006140511
2007-10-10 00:00:00+00,SHORT,9,0.31383315511256527,0.042124,-0.0057531465,-0.011855424
2007-10-10 00:00:00+00,SHORT,2396,0.0,0.033629224,0.008102413,-0.011093251
2007-10-10 00:00:00+00,SHORT,522,1.0,0.037727572,-0.008955957,-0.0021389704
2007-10-10 00:00:00+00,SHORT,1371,0.9375,0.04692454,0.0072269975,-0.0104644485
2007-10-10 00:00:00+00,SHORT,1383,1.0,0.04939323,0.00954665,-0.008714299
2007-10-10 00:00:00+00,SHORT,3824,0.6882055099153437,0.038536392,0.021425799,-0.0041280696
2007-10-11 00:00:00+00,SHORT,395,0.7912145873553749,0.045013387,0.011100925,-0.0033767861
2007-10-11 00:00:00+00,SHORT,3456,0.8333333333333334,0.054111637,-0.021049345,-0.0062499186
2007-10-11 00:00:00+00,SHORT,3521,0.0,0.036414567,-0.015309572,-0.0038961172
2007-10-11 00:00:00+00,SHORT,3614,0.0,0.033464566,-3.5506173E-4,-0.014746195
2007-10-11 00:00:00+00,SHORT,1816,0.31485688356057456,0.046227198,0.026344867,-0.0135545125
2007-10-12 00:00:00+00,SHORT,2276,0.3909162523729825,0.034332566,0.012059139,0.0013897531
2007-10-12 00:00:00+00,SHORT,395,0.9,0.034860883,-0.010152503,0.0011374836
2007-10-12 00:00:00+00,SHORT,397,0.6259094921404492,0.045799594,0.0014231605,-7.90324E-4
2007-10-12 00:00:00+00,SHORT,2990,0.6969294760950585,0.042708825,0.018132333,-0.007841496
2007-10-12 00:00:00+00,SHORT,1069,0.0,0.04719223,0.012167505,-0.0068602655
2007-10-12 00:00:00+00,SHORT,1160,0.25660319457265895,0.032490805,0.0037035448,5.2811386E-4
2007-10-12 00:00:00+00,SHORT,1185,0.5130474488971755,0.04138399,0.03659029,4.5513202E-4
2007-10-12 00:00:00+00,SHORT,1404,0.875,0.052051328,0.0040188143,-0.0104575055
2007-10-12 00:00:00+00,SHORT,3521,0.0,0.032303043,-0.0041115214,-0.008031508
2007-10-12 00:00:00+00,SHORT,1819,0.7141789639053314,0.031594966,0.00994958,-0.007568973
2007-10-15 00:00:00+00,SHORT,594,0.6184986929673558,0.038736366,-0.0014303628,0.002649237
2007-10-15 00:00:00+00,SHORT,1063,0.5956929391583744,0.03153153,-0.009435561,-0.0022878589
2007-10-15 00:00:00+00,SHORT,1069,0.04539093873785857,0.0390257,-0.008166529,-0.007378614
2007-10-15 00:00:00+00,SHORT,1175,0.8176817719609855,0.040601306,-0.002953326,-0.0033348384
2007-10-15 00:00:00+00,SHORT,1184,1.0,0.0363961,0.015276056,-2.7110393E-4
2007-10-15 00:00:00+00,SHORT,3443,0.2953454016418655,0.052173913,0.026057972,-0.011861232
2007-10-16 00:00:00+00,SHORT,1280,0.0,0.043700486,-0.023610977,-0.013881309
2007-10-16 00:00:00+00,SHORT,1740,0.6415382462372259,0.04536239,-0.021784507,-0.0045292745
2007-10-17 00:00:00+00,SHORT,2896,0.2444914395882816,0.038697194,-0.017205855,-0.011400068
2007-10-18 00:00:00+00,SHORT,4137,0.0,0.031994555,0.03883918,-0.0120163625
2007-10-18 00:00:00+00,SHORT,2896,0.0,0.03512389,-0.0035733075,-0.01397346
2007-10-18 00:00:00+00,SHORT,1171,1.0,0.031792805,0.021420626,-0.008709376
2007-10-24 00:00:00+00,SHORT,2064,1.0,0.034827713,-0.027254071,-0.013441262
2007-10-26 00:00:00+00,SHORT,2452,0.4114351493188362,0.05308219,0.00558188,-0.0038462016
2007-10-26 00:00:00+00,SHORT,1236,0.9090909090909091,0.032974582,0.009867742,2.907589E-4
2007-10-29 00:00:00+00,SHORT,465,0.401905046043617,0.034635223,0.0029493917,-0.005871162
2007-10-29 00:00:00+00,SHORT,4032,0.0,0.046251513,-0.0031574003,-0.0095944
2007-10-31 00:00:00+00,SHORT,2050,0.5786158843982718,0.05144033,0.009860287,0.0014328576
2007-10-31 00:00:00+00,SHORT,424,0.9,0.04322777,0.020460505,-0.012190638
2007-10-31 00:00:00+00,SHORT,759,0.3364509426235384,0.05306931,-0.018973263,-0.012722262
2007-10-31 00:00:00+00,SHORT,1404,0.8333333333333334,0.052217454,0.02648646,-0.014412167
2007-10-31 00:00:00+00,SHORT,3815,1.0,0.05098652,0.029557949,-0.013982232
2007-10-31 00:00:00+00,SHORT,1816,0.47027404328420425,0.046322633,0.005313816,-0.0033818001
2007-10-31 00:00:00+00,SHORT,2004,0.6010745097909358,0.041422427,0.023412978,-0.0068573877
2007-11-01 00:00:00+00,SHORT,237,0.0,0.037943967,0.012836524,-0.007044717
2007-11-02 00:00:00+00,SHORT,237,0.0,0.036026202,-0.0019177656,-0.0041732243
2007-11-02 00:00:00+00,SHORT,562,0.7461965607550439,0.053034548,-0.02323664,-0.0015999334
2007-11-05 00:00:00+00,SHORT,237,0.0,0.03737085,0.0013446498,-0.011718883
2007-11-06 00:00:00+00,SHORT,237,0.0,0.050199028,0.012828176,-0.0077571776
2007-11-06 00:00:00+00,SHORT,2534,1.0,0.033926584,0.012090079,-0.008667685
2007-11-06 00:00:00+00,SHORT,576,0.6039488886795703,0.04006264,0.03251788,-0.007979449
2007-11-06 00:00:00+00,SHORT,3049,0.5059384179305466,0.044958815,0.015201816,-0.0025846318
2007-11-06 00:00:00+00,SHORT,3343,0.8333333333333334,0.049682584,-0.0016487369,8.424705E-4
2007-11-06 00:00:00+00,SHORT,1333,0.3240599442349052,0.03302952,-0.0041467566,-0.0012095106
2007-11-08 00:00:00+00,SHORT,796,1.0,0.042522695,0.020763436,-0.012610237
2007-11-13 00:00:00+00,SHORT,3915,0.0,0.048183255,-0.017452197,-0.0111871855
2007-11-14 00:00:00+00,SHORT,69,0.0,0.035097342,0.022085683,-0.0017066557
2007-11-14 00:00:00+00,SHORT,356,0.33261588623032057,0.03720885,0.0191243,-0.010873009
2007-11-14 00:00:00+00,SHORT,1220,0.6394241605397871,0.046040516,0.013782451,-0.0074711055
2007-11-16 00:00:00+00,SHORT,1244,1.0,0.050401185,0.026632234,6.583089E-5
2007-11-16 00:00:00+00,SHORT,4073,0.5728558271743257,0.049081367,0.034733426,-0.0132428035
2007-11-28 00:00:00+00,SHORT,3586,0.0,0.0380395,0.03582711,-0.0040208995
2007-11-29 00:00:00+00,SHORT,2961,0.0,0.033238575,0.024062304,-0.00799278
2007-11-30 00:00:00+00,SHORT,4224,1.0,0.048382714,-0.009798112,-0.007940569
2007-11-30 00:00:00+00,SHORT,237,0.5921505188715218,0.037798546,-0.020240005,-0.004115658
2007-11-30 00:00:00+00,SHORT,2728,1.0,0.05263842,-0.015321447,-9.3302527E-4
2007-11-30 00:00:00+00,SHORT,3818,1.0,0.03324937,-0.014996244,-0.009674855
2007-11-30 00:00:00+00,SHORT,1817,0.0,0.040432535,-7.197293E-4,-0.013621669
2007-12-03 00:00:00+00,SHORT,2159,0.6071254298066118,0.031785715,0.005,-0.008983901
2007-12-03 00:00:00+00,SHORT,710,0.669388581760961,0.046255507,0.026318721,-0.012375307
2007-12-03 00:00:00+00,SHORT,1171,0.6194484078709899,0.037514653,-0.025081813,-0.0029256705
2007-12-04 00:00:00+00,SHORT,3694,0.8154695067170866,0.043834828,0.0046958453,-0.005182256
2007-12-06 00:00:00+00,SHORT,39,0.519557501999703,0.034996543,0.021855889,2.3248044E-4
2007-12-06 00:00:00+00,SHORT,2670,1.0,0.032930844,-0.0054438724,-0.002267028
2007-12-06 00:00:00+00,SHORT,1298,1.0,0.04592774,0.0367814,-0.006757888
2007-12-06 00:00:00+00,SHORT,3631,1.0,0.05050505,0.0075186254,-0.0017894683
2007-12-06 00:00:00+00,SHORT,1780,0.46544973206784357,0.03437999,0.02318911,-0.010050981
2007-12-06 00:00:00+00,SHORT,3831,0.0,0.041827463,0.028265633,-0.0017589228
2007-12-07 00:00:00+00,SHORT,2582,1.0,0.053526986,-0.009662181,-0.0042458363
2007-12-07 00:00:00+00,SHORT,791,0.7818745423335242,0.038985264,-0.01990575,-0.01098449
2007-12-07 00:00:00+00,SHORT,2870,0.9166666666666666,0.049604382,-0.011688906,-0.0072411364
2007-12-07 00:00:00+00,SHORT,3275,1.0,0.04397271,-0.018357916,3.7033443E-4
2007-12-07 00:00:00+00,SHORT,1532,0.0,0.04731918,0.0047771526,-0.011663304
2007-12-10 00:00:00+00,SHORT,2125,0.0,0.03519553,-0.02647594,-0.010345905
2007-12-10 00:00:00+00,SHORT,194,0.5047239436425792,0.053483292,0.015173432,-0.005086074
2007-12-10 00:00:00+00,SHORT,498,1.0,0.03789983,0.022471745,-0.010827365
2007-12-10 00:00:00+00,SHORT,713,1.0,0.04756335,0.014827577,-0.011747225
2007-12-10 00:00:00+00,SHORT,3275,0.9,0.03931947,-0.004653236,-0.005907843
2007-12-10 00:00:00+00,SHORT,1447,0.5966127857783754,0.034356236,0.03870261,-0.003666436
2007-12-10 00:00:00+00,SHORT,3754,1.0,0.036242336,0.020590937,-0.0010862508
2007-12-10 00:00:00+00,SHORT,3855,1.0,0.040923998,-0.021784185,-0.013568741
2007-12-10 00:00:00+00,SHORT,3872,1.0,0.036363635,0.017298725,-0.012018935
2007-12-10 00:00:00+00,SHORT,3905,1.0,0.04800651,0.015397814,-0.013845306
2007-12-11 00:00:00+00,SHORT,3049,1.0,0.048317004,-0.013773066,-0.0092152795
2007-12-12 00:00:00+00,SHORT,2550,1.0,0.05329858,0.014654844,-0.0073668533
2007-12-12 00:00:00+00,SHORT,523,1.0,0.042694148,0.0030975847,-0.0032179917
2007-12-12 00:00:00+00,SHORT,580,0.8888888888888888,0.040834058,0.02731465,-0.014365088
2007-12-12 00:00:00+00,SHORT,2816,0.625,0.049522154,0.02752802,-0.012385457
2007-12-13 00:00:00+00,SHORT,730,1.0,0.037058823,0.0014081997,0.001584467
2007-12-14 00:00:00+00,SHORT,2690,1.0,0.052367058,0.009509371,-0.010358136
2007-12-14 00:00:00+00,SHORT,1463,1.0,0.039207548,0.014762854,-0.013581287
2007-12-20 00:00:00+00,SHORT,2066,1.0,0.05317324,0.026977342,7.156316E-4
2007-12-21 00:00:00+00,SHORT,386,0.0,0.03627045,0.03724549,-0.014893309
2007-12-24 00:00:00+00,SHORT,1236,1.0,0.041841984,0.0037357467,-0.012112608
2007-12-24 00:00:00+00,SHORT,3641,1.0,0.037037037,0.010916127,-0.0073744776
2007-12-26 00:00:00+00,SHORT,443,1.0,0.034095313,-0.008532768,-0.0034181878
2007-12-26 00:00:00+00,SHORT,631,1.0,0.049031764,-0.012099804,-0.0048404248
2007-12-26 00:00:00+00,SHORT,974,0.0,0.036899455,-0.013399921,-0.007234322
2007-12-26 00:00:00+00,SHORT,3065,0.9375,0.034701224,-0.021181129,-0.0023334648
2007-12-26 00:00:00+00,SHORT,3641,0.9166666666666666,0.032397408,-0.004639629,-0.005312344
2007-12-26 00:00:00+00,SHORT,3695,1.0,0.031513177,-0.0070852367,-0.0034391785
2007-12-26 00:00:00+00,SHORT,1832,0.5070151833578868,0.0343023,0.0070119565,-0.0013578524
2007-12-26 00:00:00+00,SHORT,1840,1.0,0.033525143,-0.013424392,-0.0066549983
2007-12-26 00:00:00+00,SHORT,1896,0.6560174870791406,0.04938388,-0.01873054,-0.004141026
2007-12-26 00:00:00+00,SHORT,4073,0.9411764705882353,0.037056927,-0.021830453,-0.005260144
2007-12-28 00:00:00+00,SHORT,897,1.0,0.045757752,-0.0072185025,-0.0073257275
2007-12-28 00:00:00+00,SHORT,3469,0.6956111435841204,0.038552895,0.013818561,9.1916445E-4
2007-12-28 00:00:00+00,SHORT,3695,0.8333333333333334,0.03335156,0.015688514,-0.0077893864
2007-12-31 00:00:00+00,SHORT,2912,0.4786197428824098,0.03219697,-0.017571548,-0.012987216
2008-01-03 00:00:00+00,SHORT,712,1.0,0.03194103,-0.008592704,-0.013417849
2008-01-03 00:00:00+00,SHORT,3116,0.0,0.03780242,-0.0023380723,-0.0030159275
2008-01-03 00:00:00+00,SHORT,1280,0.0,0.032122288,0.029155904,0.0026668184
2008-01-08 00:00:00+00,SHORT,1361,1.0,0.042748652,0.029941756,-0.012051374
2008-01-08 00:00:00+00,SHORT,1411,0.0,0.04188554,-0.01405566,-0.011080413
2008-01-09 00:00:00+00,SHORT,91,0.0,0.040820733,0.018269189,-0.006209707
2008-01-09 00:00:00+00,SHORT,808,1.0,0.047064908,0.021154184,-3.7821865E-4
2008-01-10 00:00:00+00,SHORT,4218,1.0,0.044178426,0.036521588,-0.014597821
2008-01-10 00:00:00+00,SHORT,791,1.0,0.051943198,0.011322815,0.0021779274
2008-01-10 00:00:00+00,SHORT,808,0.9333333333333333,0.038644243,-0.008420667,-0.004657851
2008-01-10 00:00:00+00,SHORT,1333,0.75,0.053563863,-0.023589248,-0.009766186
2008-01-11 00:00:00+00,SHORT,580,1.0,0.034300793,0.0033820637,-0.011281148
2008-01-11 00:00:00+00,SHORT,937,0.6596316543694865,0.050407253,0.0044038915,-0.0010210034
2008-01-11 00:00:00+00,SHORT,1333,0.42127711380776967,0.047935974,-0.0056278883,-0.0139824245
2008-01-11 00:00:00+00,SHORT,3561,1.0,0.038506225,0.02322274,-0.010062472
2008-01-14 00:00:00+00,SHORT,121,0.495405883003272,0.053641208,0.010603233,-0.012432698
2008-01-14 00:00:00+00,SHORT,2971,0.5882083310917925,0.03185724,-0.020268913,-0.005882729
2008-01-14 00:00:00+00,SHORT,937,0.5834623008428196,0.04331249,-0.007094763,-0.0047589145
2008-01-14 00:00:00+00,SHORT,1967,1.0,0.034327965,0.016690338,-0.008694946
2008-01-17 00:00:00+00,SHORT,4153,0.0,0.042910915,-0.007126612,-0.014316869
2008-01-17 00:00:00+00,SHORT,505,0.6200991738972415,0.031598512,0.0043724854,-0.005097065
2008-01-18 00:00:00+00,SHORT,1848,0.4483101704729157,0.03216284,0.014121749,-0.013550692
2008-01-31 00:00:00+00,SHORT,1410,0.5636577210078834,0.054344144,0.020070627,-0.0070163747
2008-02-01 00:00:00+00,SHORT,52,0.0,0.03484938,0.013007585,5.0654024E-4
2008-02-01 00:00:00+00,SHORT,3109,0.48031891492703555,0.054281346,0.0105737345,-0.012781862
2008-02-01 00:00:00+00,SHORT,1377,0.75,0.041033436,-0.019669442,-0.009017641
2008-02-04 00:00:00+00,SHORT,540,0.9333333333333333,0.045173563,-0.01490815,-0.014082796
2008-02-04 00:00:00+00,SHORT,555,1.0,0.03487343,-0.025622198,-0.012863888
2008-02-13 00:00:00+00,SHORT,2079,1.0,0.054316983,0.034930877,-1.246695E-4
2008-02-13 00:00:00+00,SHORT,3273,1.0,0.05172784,0.024242043,-0.007803927
2008-02-14 00:00:00+00,SHORT,1960,1.0,0.045454547,-0.015467996,-0.004392153
2008-02-15 00:00:00+00,SHORT,1076,0.1693763024172436,0.048569277,-0.022364326,-0.011946277
2008-02-19 00:00:00+00,SHORT,2099,0.0,0.045573704,-0.0062766415,-0.0035244266
2008-02-19 00:00:00+00,SHORT,3754,1.0,0.0517726,0.030047478,-0.0060990527
2008-02-26 00:00:00+00,SHORT,2262,1.0,0.042743538,0.033298437,-0.0017320847
2008-02-26 00:00:00+00,SHORT,3137,1.0,0.040286053,0.0042670975,-0.012304493
2008-02-26 00:00:00+00,SHORT,3855,0.2745576315895454,0.032246634,0.019840553,-0.005734355
2008-02-27 00:00:00+00,SHORT,4218,0.0,0.03633883,-0.013331238,-0.009614758
2008-02-27 00:00:00+00,SHORT,160,0.2448117289551717,0.05114601,0.0050778724,-0.006874385
2008-02-27 00:00:00+00,SHORT,219,0.2361911301841366,0.04528425,-0.017826568,-0.004649151
2008-02-27 00:00:00+00,SHORT,2351,0.0,0.044175055,-0.011542199,-0.0060432944
2008-02-27 00:00:00+00,SHORT,2425,0.14685747689327128,0.039585736,0.012250998,-0.0036921713
2008-02-27 00:00:00+00,SHORT,386,1.0,0.038597874,-0.002395426,-0.004981851
2008-02-27 00:00:00+00,SHORT,2686,1.0,0.041950423,-0.013774557,-0.008315848
2008-02-27 00:00:00+00,SHORT,684,0.0,0.04168421,4.910287E-4,0.0025236483
2008-02-27 00:00:00+00,SHORT,687,0.38469198273782124,0.036094878,0.009994304,-1.4474738E-4
2008-02-27 00:00:00+00,SHORT,838,0.40225765067272956,0.048355263,-0.026627924,-0.0074553443
2008-02-27 00:00:00+00,SHORT,2932,0.3590153760398105,0.037083127,0.0023219497,6.135047E-4
2008-02-27 00:00:00+00,SHORT,2990,0.7611247556501665,0.032233413,-0.004365914,-0.0070033777
2008-02-27 00:00:00+00,SHORT,3021,0.0,0.05266356,3.198192E-5,-0.013704735
2008-02-27 00:00:00+00,SHORT,1051,0.1174991118848983,0.04389423,0.0019954771,-0.0047733653
2008-02-27 00:00:00+00,SHORT,1076,0.2690947861647642,0.039705884,0.013425313,-0.0073207295
2008-02-27 00:00:00+00,SHORT,3420,0.25706823022217257,0.033432078,0.0034826966,-0.0134799825
2008-02-27 00:00:00+00,SHORT,3515,1.0,0.051671732,0.015029211,-0.012440358
2008-02-27 00:00:00+00,SHORT,1471,0.2561478038664479,0.05396102,-0.014432411,-0.010802653
2008-02-27 00:00:00+00,SHORT,3596,1.0,0.04379562,0.011749606,-0.009825198
2008-02-27 00:00:00+00,SHORT,3621,0.3932011920697375,0.036472186,-0.006676823,-0.0043528657
2008-02-27 00:00:00+00,SHORT,3681,0.6419980482432726,0.0441421,-0.022133196,-0.006429305
2008-02-27 00:00:00+00,SHORT,3702,0.6326475656986152,0.033993743,-0.0049265325,-0.0075551774
2008-02-27 00:00:00+00,SHORT,1838,0.0,0.04406233,0.011035803,-0.012945122
2008-02-27 00:00:00+00,SHORT,4073,0.34600199331742376,0.039166667,-0.026615378,-0.013230174
2008-02-28 00:00:00+00,SHORT,684,0.0,0.050854642,0.00917043,-0.0029186525
2008-02-28 00:00:00+00,SHORT,862,0.7512667966436992,0.049874347,0.012152877,-0.011771437
2008-02-28 00:00:00+00,SHORT,903,0.9285714285714286,0.053679045,0.014398272,-0.0046842694
2008-02-28 00:00:00+00,SHORT,1022,1.0,0.04985625,-0.0016034743,-0.005405213
2008-02-28 00:00:00+00,SHORT,1051,0.12080491307689217,0.044013478,1.19248885E-4,-0.014478784
2008-02-28 00:00:00+00,SHORT,1076,0.3962724422530524,0.03523367,-0.0044722147,-0.012198114
2008-02-28 00:00:00+00,SHORT,3192,0.0,0.047965117,0.010447078,-8.2855404E-4
2008-02-28 00:00:00+00,SHORT,3681,0.8,0.04919786,0.0050557596,-0.014569261
2008-02-28 00:00:00+00,SHORT,3694,0.32511812564795206,0.04393533,-0.017559202,-0.014654877
2008-02-28 00:00:00+00,SHORT,1922,0.28720815408519484,0.037652012,0.004318678,0.002703528
2008-02-29 00:00:00+00,SHORT,3192,0.0,0.042243265,-0.0057218536,-0.012176095
2008-02-29 00:00:00+00,SHORT,3621,0.44158443112636736,0.03948495,-0.027164359,-0.009415126
2008-03-03 00:00:00+00,SHORT,1463,0.4047905423678078,0.050608877,-0.006980769,-0.011140596
2008-03-07 00:00:00+00,SHORT,3109,0.5976172342011945,0.049848944,0.03360079,-0.014587598
2008-03-07 00:00:00+00,SHORT,3486,0.9473684210526316,0.035634745,-0.024903372,-0.012449475
2008-03-14 00:00:00+00,SHORT,1610,0.7940342287144012,0.035304658,-0.007870317,-0.012316258
2008-03-18 00:00:00+00,SHORT,535,0.0,0.045321636,-0.0014073346,-0.011327122
2008-03-20 00:00:00+00,SHORT,1356,0.0,0.033549562,-0.011463808,-0.007979565
2008-03-25 00:00:00+00,SHORT,3621,0.5331936519044276,0.04567232,-0.010296143,-0.009970203
2008-04-01 00:00:00+00,SHORT,3890,0.5268193814312442,0.035926364,0.035035893,0.0029558856
2008-04-02 00:00:00+00,SHORT,4140,0.36224920391701615,0.036507327,0.013316915,-0.0022642042
2008-04-02 00:00:00+00,SHORT,2367,1.0,0.046923615,0.02531383,-0.013079845
2008-04-02 00:00:00+00,SHORT,443,0.14253587196747675,0.039262064,0.023370499,-0.0053133355
2008-04-02 00:00:00+00,SHORT,799,1.0,0.048530955,0.02534703,-0.0017094051
2008-04-02 00:00:00+00,SHORT,937,0.19274653890550603,0.03248974,0.010282586,-0.011607957
2008-04-02 00:00:00+00,SHORT,3355,1.0,0.053227633,0.02487855,4.424839E-4
2008-04-02 00:00:00+00,SHORT,3614,0.0,0.05081401,-0.005016029,-0.0026846235
2008-04-02 00:00:00+00,SHORT,3760,0.2440400105206572,0.04028394,-0.005291047,-0.0027464102
2008-04-02 00:00:00+00,SHORT,4059,1.0,0.05035971,0.026240472,5.0561933E-4
2008-04-03 00:00:00+00,SHORT,4140,0.3188180882210267,0.03272727,-0.0037800556,-0.012981457
2008-04-03 00:00:00+00,SHORT,934,1.0,0.04633508,-0.0041139442,-7.3632563E-4
2008-04-03 00:00:00+00,SHORT,3109,0.4429936350708555,0.031687547,0.01566424,-0.014729297
2008-04-03 00:00:00+00,SHORT,3614,0.29835306793509914,0.039744847,-0.011069163,-0.014977831
2008-04-03 00:00:00+00,SHORT,1988,0.35029032793669235,0.049870707,0.024238937,-0.008440565
2008-04-04 00:00:00+00,SHORT,2437,0.0,0.03526556,0.017293083,-0.010096554
2008-04-04 00:00:00+00,SHORT,1076,0.6806156577563537,0.047126155,0.02815857,0.0012663334
2008-04-04 00:00:00+00,SHORT,1236,0.19723764154621268,0.043948762,2.3938075E-5,-0.00913185
2008-04-07 00:00:00+00,SHORT,4140,0.32632365564280263,0.034669306,0.016113535,-0.007875043
2008-04-07 00:00:00+00,SHORT,2930,0.16124500619545148,0.048258137,8.566533E-4,-0.009927819
2008-04-07 00:00:00+00,SHORT,1076,0.5197730687633906,0.044392522,-0.0027336334,-0.014956066
2008-04-07 00:00:00+00,SHORT,3515,0.0,0.04007045,0.0071468363,-0.00922826
2008-04-07 00:00:00+00,SHORT,3686,0.0,0.05042017,0.029909912,-0.004780529
2008-04-08 00:00:00+00,SHORT,1650,0.0,0.046492986,-0.027966248,-0.0019464254
2008-04-10 00:00:00+00,SHORT,52,0.0,0.05049669,0.016939642,-0.007566931
2008-04-18 00:00:00+00,SHORT,1160,0.0,0.046972338,9.782737E-4,-0.0034507615
2008-04-21 00:00:00+00,SHORT,2482,0.665669558216045,0.05213519,-0.0043195058,-0.0039509665
