time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,normalized_3m_df003,pe_ratio_sector_relative_df083
2016-07-07 00:00:00+00,LONG,487,0.37138799278787593,-0.13685778,0.5869565,0.2277
2016-08-24 00:00:00+00,LONG,4171,0.0014736727936892151,-0.12235431,0.56594723,0.2506
2016-08-29 00:00:00+00,LONG,4061,0.0,-0.11816092,0.35971224,-0.2536
2016-08-30 00:00:00+00,LONG,4061,0.0,-0.13261163,0.36124402,-0.2552
2016-08-31 00:00:00+00,LONG,4061,0.0,-0.1709365,0.36930457,-0.2592
2016-09-01 00:00:00+00,LONG,4061,0.0,-0.17613755,0.38277513,-0.2639
2016-09-02 00:00:00+00,LONG,4061,0.0,-0.18422712,0.36842105,-0.2634
2016-09-06 00:00:00+00,LONG,4061,0.0,-0.15698522,0.38038278,-0.2735
2016-09-07 00:00:00+00,LONG,4061,0.0,-0.15854922,0.4052758,-0.2623
2016-09-13 00:00:00+00,LONG,2349,0.0,-0.12908086,0.28397566,0.1852
2016-09-14 00:00:00+00,LONG,2349,0.0,-0.12975779,0.336714,0.1899
2016-09-15 00:00:00+00,LONG,2349,0.9130434782608696,-0.12628992,0.346856,0.1915
2016-09-16 00:00:00+00,LONG,2349,0.0,-0.12051472,0.326572,0.1928
2016-09-19 00:00:00+00,LONG,2349,0.0,-0.124968946,0.27991885,0.1933
2016-09-20 00:00:00+00,LONG,2349,0.782608695652174,-0.1325062,0.2718053,0.1923
2016-09-23 00:00:00+00,LONG,2999,0.8387096774193549,-0.18286961,0.41866028,0.1982
2016-09-26 00:00:00+00,LONG,2999,0.8064516129032258,-0.18789738,0.4176611,0.1961
2016-09-27 00:00:00+00,LONG,2999,0.7741935483870968,-0.17165822,0.41904762,0.1978
2016-09-28 00:00:00+00,LONG,2999,0.7419354838709677,-0.16773908,0.40669855,0.1978
2016-09-29 00:00:00+00,LONG,2999,0.7096774193548387,-0.15078203,0.4176611,0.1985
2016-11-01 00:00:00+00,LONG,1719,0.8475395045521076,-0.14057213,0.59188545,0.0264
2016-11-03 00:00:00+00,LONG,3610,1.0,-0.14167099,0.25406504,0.237
2016-11-04 00:00:00+00,LONG,3610,0.9736842105263158,-0.12721503,0.26530612,0.2421
2016-11-07 00:00:00+00,LONG,335,0.0,-0.18455423,0.38663486,-0.8095
2016-11-08 00:00:00+00,LONG,335,0.0,-0.18003365,0.41190475,-0.786
2016-11-09 00:00:00+00,LONG,221,0.22537695809323696,-0.14034362,0.35560858,0.0412
2016-11-10 00:00:00+00,LONG,221,0.1747226937448609,-0.12603135,0.38277513,0.0407
2016-12-13 00:00:00+00,LONG,2661,0.7142857142857143,-0.15058987,0.2688679,-0.5634
2016-12-14 00:00:00+00,LONG,2661,0.0,-0.15475364,0.2735849,-0.5697
2016-12-29 00:00:00+00,LONG,1270,0.0,-0.13392857,0.4009434,-0.0194
2017-01-09 00:00:00+00,LONG,1270,0.0,-0.1590909,0.5448113,-0.022
2017-01-10 00:00:00+00,LONG,1270,0.0,-0.15671642,0.5589623,-0.0223
2017-02-27 00:00:00+00,LONG,1748,0.29105725783912045,-0.12648053,0.31455398,0.0792
2017-02-28 00:00:00+00,LONG,1748,0.39394002465372074,-0.12543707,0.31529412,0.0767
2017-03-01 00:00:00+00,LONG,1748,0.22407129661634814,-0.13844834,0.3466981,0.0745
2017-03-02 00:00:00+00,LONG,1748,0.3176056304448023,-0.14171235,0.3544601,0.0792
2017-03-23 00:00:00+00,LONG,3860,0.9736842105263158,-0.11830132,0.2682927,0.1566
2017-04-13 00:00:00+00,LONG,631,0.6908931772001927,-0.1351539,0.42093024,0.0862
2017-05-30 00:00:00+00,LONG,1396,0.9454545454545454,-0.14782609,0.297235,-0.0031
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,-0.11825861,0.4004065,0.0189
2017-06-22 00:00:00+00,LONG,3573,0.33545836484904007,-0.12805071,0.42682928,0.019
2017-06-23 00:00:00+00,LONG,3573,0.2856749899451824,-0.119758576,0.41463414,0.0189
2017-07-03 00:00:00+00,LONG,2305,1.0,-0.122527406,0.26272914,0.2232
2017-08-18 00:00:00+00,LONG,2297,0.2469111711946592,-0.1357377,0.4378819,0.1447
2017-08-21 00:00:00+00,LONG,1719,0.39276938461135874,-0.159887,0.58715594,0.0825
2017-08-22 00:00:00+00,LONG,1719,0.331538734711622,-0.14846416,0.5862069,0.0815
2017-08-23 00:00:00+00,LONG,4249,1.0,-0.13037723,0.27713627,0.1485
2017-08-23 00:00:00+00,LONG,1719,0.3397844086684715,-0.16913201,0.58429563,0.0822
2017-08-24 00:00:00+00,LONG,1719,0.28117733489148117,-0.16289467,0.57471263,0.083
2017-08-25 00:00:00+00,LONG,9,0.0,-0.13177451,0.3417431,0.1172
2017-08-25 00:00:00+00,LONG,1719,0.3200909568983656,-0.15486228,0.5733945,0.083
2017-08-28 00:00:00+00,LONG,9,0.0,-0.14109427,0.32110092,0.1156
2017-08-29 00:00:00+00,LONG,9,0.0,-0.15079011,0.3156682,0.1138
2017-08-30 00:00:00+00,LONG,9,0.0,-0.15116177,0.31724137,0.1152
2017-08-31 00:00:00+00,LONG,9,0.0,-0.1448288,0.3180778,0.1169
2017-09-05 00:00:00+00,LONG,9,0.0,-0.12863706,0.29816514,0.1173
2017-09-06 00:00:00+00,LONG,9,0.0,-0.12676957,0.29816514,0.1151
2017-09-07 00:00:00+00,LONG,9,0.0,-0.14498582,0.30963302,0.1126
2017-09-08 00:00:00+00,LONG,9,0.0,-0.13876168,0.3112128,0.115
2017-10-26 00:00:00+00,LONG,3895,0.1552880234208309,-0.11925679,0.25,0.1731
2017-10-27 00:00:00+00,LONG,3895,0.23422255304890513,-0.12323152,0.2755102,0.203
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,-0.1250881,0.43119267,0.168
2017-11-01 00:00:00+00,LONG,2085,0.30137798700707413,-0.12894183,0.43537414,0.171
2017-11-02 00:00:00+00,LONG,2085,0.76,-0.14952946,0.42465752,0.1588
2017-11-03 00:00:00+00,LONG,2085,0.3162843900851891,-0.1370826,0.41043085,0.1602
2017-11-06 00:00:00+00,LONG,2085,0.17375592964024952,-0.12979247,0.39407745,0.1602
2017-11-07 00:00:00+00,LONG,3486,0.09145664939162809,-0.1277533,0.53636366,0.2468
2017-11-08 00:00:00+00,LONG,3486,0.06987997398378339,-0.124168515,0.546697,0.2111
2017-11-09 00:00:00+00,LONG,1144,1.0,-0.17219462,0.4256293,0.2431
2017-11-09 00:00:00+00,LONG,3486,0.036332459930369015,-0.12917595,0.5423341,0.215
2017-11-10 00:00:00+00,LONG,1144,0.0,-0.13779038,0.40136054,0.2442
2017-11-15 00:00:00+00,LONG,937,0.3221578615033982,-0.12080889,0.5272727,-0.1286
2017-11-15 00:00:00+00,LONG,1719,0.0,-0.120193765,0.44772726,0.0739
2017-11-16 00:00:00+00,LONG,157,0.0,-0.18102698,0.35454544,0.2013
2017-11-16 00:00:00+00,LONG,1719,0.0,-0.12219227,0.42727274,0.0741
2017-11-16 00:00:00+00,LONG,1748,0.015574668210470193,-0.17190866,0.25,0.0567
2017-11-17 00:00:00+00,LONG,157,0.0,-0.1576811,0.36818182,0.2032
2017-11-17 00:00:00+00,LONG,937,0.3659778674087731,-0.12102298,0.49545455,-0.1192
2017-11-17 00:00:00+00,LONG,1748,0.07483268994600438,-0.15766738,0.25,0.0573
2017-11-17 00:00:00+00,LONG,3885,0.9636363636363636,-0.120499365,0.57272726,-0.0906
2017-11-20 00:00:00+00,LONG,157,0.0,-0.17053583,0.4090909,0.2006
2017-11-20 00:00:00+00,LONG,937,0.23764749193886545,-0.118607275,0.46818182,-0.1227
2017-11-20 00:00:00+00,LONG,1748,0.0,-0.15921669,0.25454545,0.0584
2017-11-20 00:00:00+00,LONG,3885,0.9454545454545454,-0.14151528,0.5295454,-0.0928
2017-11-21 00:00:00+00,LONG,157,0.0,-0.15938532,0.4036281,0.2
2017-11-21 00:00:00+00,LONG,3502,0.0,-0.1756847,0.46843177,-0.7766
2017-11-21 00:00:00+00,LONG,3793,0.9215686274509804,-0.17438349,0.35147393,0.1627
2017-11-21 00:00:00+00,LONG,1748,0.0,-0.14654419,0.25623584,0.0581
2017-11-21 00:00:00+00,LONG,3885,0.9272727272727272,-0.1256197,0.5578231,-0.092
2017-11-22 00:00:00+00,LONG,157,0.0,-0.17395137,0.39545456,0.1982
2017-11-22 00:00:00+00,LONG,3502,0.0,-0.135024,0.5914634,-0.7918
2017-11-22 00:00:00+00,LONG,3793,0.9019607843137255,-0.13002545,0.3659091,0.1684
2017-11-22 00:00:00+00,LONG,1748,0.0,-0.14236261,0.2659091,0.0586
2017-11-24 00:00:00+00,LONG,1748,0.0,-0.12993854,0.26984128,0.0578
2017-11-27 00:00:00+00,LONG,4150,0.28808402311805137,-0.12561952,0.26363635,0.0941
2017-11-27 00:00:00+00,LONG,937,0.17586844128822451,-0.13371158,0.425,-0.1219
2017-11-27 00:00:00+00,LONG,1748,0.0,-0.1380368,0.2590909,0.0578
2017-11-28 00:00:00+00,LONG,937,0.19526519983027193,-0.11918555,0.4376417,-0.1206
2017-11-28 00:00:00+00,LONG,3502,0.0,-0.118523315,0.5691057,-0.8406
2017-11-28 00:00:00+00,LONG,1748,0.0,-0.12300178,0.26077098,0.0569
2017-11-29 00:00:00+00,LONG,3502,0.0,-0.12627551,0.525355,-0.8666
2017-12-04 00:00:00+00,LONG,937,0.20733554547204044,-0.12857509,0.41230068,-0.1208
2017-12-05 00:00:00+00,LONG,2305,0.0,-0.12816922,0.4215886,0.1798
2017-12-05 00:00:00+00,LONG,937,0.21436866813892175,-0.13528663,0.42045453,-0.1254
2017-12-06 00:00:00+00,LONG,937,0.23321887688781812,-0.12671496,0.43119267,-0.1214
2017-12-06 00:00:00+00,LONG,3793,0.45131545604599227,-0.12926891,0.3325688,0.1612
2017-12-06 00:00:00+00,LONG,3963,1.0,-0.119804405,0.34862384,-0.3326
2017-12-08 00:00:00+00,LONG,937,0.15649639521011566,-0.11850594,0.43052393,-0.124
2017-12-12 00:00:00+00,LONG,2305,0.0,-0.12449974,0.40853658,0.1741
2017-12-13 00:00:00+00,LONG,2305,0.0,-0.13344167,0.39350912,0.1715
2017-12-14 00:00:00+00,LONG,2305,0.0,-0.12720476,0.40243903,0.1718
2017-12-14 00:00:00+00,LONG,259,0.21485951286184138,-0.17126934,0.2906504,0.0847
2017-12-15 00:00:00+00,LONG,259,0.24370884190402534,-0.1395236,0.29674795,0.0859
2017-12-18 00:00:00+00,LONG,259,0.14718780123584127,-0.15050073,0.26626018,0.0849
2017-12-19 00:00:00+00,LONG,259,0.0,-0.13186048,0.28658536,0.0862
2017-12-19 00:00:00+00,LONG,2820,1.0,-0.12859097,0.2850679,-0.4244
2017-12-20 00:00:00+00,LONG,2305,0.0,-0.12212924,0.41463414,0.1725
2017-12-20 00:00:00+00,LONG,259,0.0,-0.15864949,0.28861788,0.0882
2017-12-20 00:00:00+00,LONG,2820,0.9714285714285714,-0.14014895,0.2840909,-0.4225
2017-12-21 00:00:00+00,LONG,2305,0.0,-0.15198027,0.42479676,0.1705
2017-12-21 00:00:00+00,LONG,259,0.0,-0.16622679,0.27235773,0.0879
2017-12-21 00:00:00+00,LONG,610,0.5396833367248629,-0.12708333,0.32520324,-0.1411
2017-12-21 00:00:00+00,LONG,2820,0.9428571428571428,-0.14342895,0.29024944,-0.4295
2017-12-22 00:00:00+00,LONG,153,0.423934686248581,-0.12288702,0.505071,-0.3889
2017-12-22 00:00:00+00,LONG,2305,0.0,-0.13236046,0.4361055,0.1728
2017-12-22 00:00:00+00,LONG,259,0.0,-0.1580208,0.26977688,0.0883
2017-12-22 00:00:00+00,LONG,610,0.5357277575867604,-0.11837021,0.32251522,-0.1425
2017-12-22 00:00:00+00,LONG,2820,0.9142857142857143,-0.14904968,0.27891156,-0.4302
2017-12-26 00:00:00+00,LONG,153,0.4468916168672211,-0.12254671,0.5020325,-0.3855
2017-12-26 00:00:00+00,LONG,183,0.0,-0.11845968,0.50609756,0.1746
2017-12-26 00:00:00+00,LONG,2305,0.0,-0.14997925,0.44512194,0.1694
2017-12-26 00:00:00+00,LONG,259,0.0,-0.15779531,0.25203252,0.0873
2017-12-26 00:00:00+00,LONG,610,0.546027952181391,-0.12316818,0.31300813,-0.1412
2017-12-26 00:00:00+00,LONG,2820,0.8857142857142857,-0.1665601,0.29705215,-0.4363
2017-12-27 00:00:00+00,LONG,153,0.4115463210182463,-0.13707034,0.52845526,-0.3874
2017-12-27 00:00:00+00,LONG,2305,0.0,-0.12117764,0.45731708,0.1708
2017-12-27 00:00:00+00,LONG,259,0.20005722908871137,-0.15853305,0.25609756,0.0868
2017-12-27 00:00:00+00,LONG,2820,0.8571428571428572,-0.15634122,0.3015873,-0.4363
2017-12-28 00:00:00+00,LONG,153,0.40553144221551135,-0.14286795,0.5131846,-0.3877
2017-12-28 00:00:00+00,LONG,2305,0.0,-0.12949236,0.3427992,0.172
2017-12-28 00:00:00+00,LONG,259,0.36911970889949147,-0.15822531,0.29006085,0.0883
2017-12-28 00:00:00+00,LONG,2820,0.8285714285714285,-0.1748879,0.28798187,-0.4348
2017-12-29 00:00:00+00,LONG,153,0.4856303059659132,-0.14003174,0.5121951,-0.3832
2017-12-29 00:00:00+00,LONG,259,0.0,-0.1681066,0.2987805,0.0882
2017-12-29 00:00:00+00,LONG,2820,0.8,-0.12920775,0.29024944,-0.4379
2018-01-02 00:00:00+00,LONG,153,0.49912085995520067,-0.1389911,0.48582995,-0.3729
2018-01-02 00:00:00+00,LONG,259,0.0,-0.1766915,0.29757085,0.0889
2018-01-03 00:00:00+00,LONG,259,0.15870396061528913,-0.15363948,0.29554656,0.0881
2018-01-04 00:00:00+00,LONG,259,0.0,-0.14690489,0.31643003,0.0887
2018-01-24 00:00:00+00,LONG,157,0.0,-0.13388672,0.38687783,0.1778
2018-02-06 00:00:00+00,LONG,2999,0.0,-0.13108076,0.39318183,0.2037
2018-02-09 00:00:00+00,LONG,502,0.38025946348982664,-0.13368146,0.33805668,0.1886
2018-02-09 00:00:00+00,LONG,1817,0.3624747018264319,-0.13337925,0.35746607,-0.1153
2018-02-12 00:00:00+00,LONG,1817,0.0,-0.12652124,0.3356009,-0.1151
2018-02-13 00:00:00+00,LONG,1817,0.0,-0.13520934,0.34240362,-0.1155
2018-02-14 00:00:00+00,LONG,1817,0.0,-0.13074286,0.28733033,-0.116
2018-02-23 00:00:00+00,LONG,3378,0.13796482142885863,-0.12760736,0.24036281,0.2524
2018-02-27 00:00:00+00,LONG,3378,0.15386708217033696,-0.13964884,0.24489796,0.2458
2018-02-28 00:00:00+00,LONG,3378,0.1393854800266017,-0.12639175,0.26303855,0.2519
2018-03-01 00:00:00+00,LONG,3378,0.15065558125244752,-0.13122924,0.26757368,0.2548
2018-03-02 00:00:00+00,LONG,631,0.0,-0.1466403,0.3356009,0.1578
2018-03-02 00:00:00+00,LONG,1453,1.0,-0.18535097,0.2585034,0.1118
2018-03-05 00:00:00+00,LONG,631,0.26381115031233043,-0.13601601,0.34240362,0.1587
2018-03-05 00:00:00+00,LONG,1453,0.9666666666666667,-0.15403374,0.25623584,0.1152
2018-03-06 00:00:00+00,LONG,1453,0.9333333333333333,-0.1298057,0.26757368,0.1145
2018-03-08 00:00:00+00,LONG,1453,0.8666666666666667,-0.14252728,0.26530612,0.1065
2018-03-22 00:00:00+00,LONG,1453,0.5333333333333333,-0.13506815,0.28153154,0.1093
2018-04-02 00:00:00+00,LONG,502,0.0,-0.11887888,0.42190668,0.0999
2018-04-04 00:00:00+00,LONG,502,0.043393597961218375,-0.12001255,0.37449393,0.1014
2018-04-05 00:00:00+00,LONG,502,0.019564204151822216,-0.1281645,0.37728193,0.1015
2018-04-06 00:00:00+00,LONG,502,0.0460337910058335,-0.1455337,0.37728193,0.1003
2018-04-09 00:00:00+00,LONG,502,0.0,-0.12759586,0.3805668,0.1017
2018-04-10 00:00:00+00,LONG,502,0.0,-0.12164213,0.37525356,0.1037
2018-04-10 00:00:00+00,LONG,1593,0.0,-0.12650603,0.28397566,0.0667
2018-04-11 00:00:00+00,LONG,2305,0.0,-0.12153947,0.36308315,0.2359
2018-04-11 00:00:00+00,LONG,502,0.0,-0.13558173,0.4077079,0.1035
2018-04-11 00:00:00+00,LONG,1593,0.0,-0.14106622,0.2636917,0.067
2018-04-13 00:00:00+00,LONG,502,0.0,-0.120223634,0.38866398,0.1028
2018-04-16 00:00:00+00,LONG,502,0.0,-0.124890566,0.39756593,0.1027
2018-04-25 00:00:00+00,LONG,2133,0.7583885182130168,-0.12976359,0.36178863,0.2502
2018-04-30 00:00:00+00,LONG,3631,0.34665249570714063,-0.13464992,0.43089432,0.2177
2018-05-07 00:00:00+00,LONG,1453,1.0,-0.12785192,0.25055927,0.1277
2018-05-09 00:00:00+00,LONG,3646,0.0,-0.12314951,0.2621951,0.2404
2018-05-24 00:00:00+00,LONG,1009,0.6923076923076923,-0.119617224,0.45190156,-0.2791
2018-06-25 00:00:00+00,LONG,2567,0.0,-0.13546918,0.36308315,0.0744
2018-06-27 00:00:00+00,LONG,3352,1.0,-0.16473988,0.36689037,0.046
2018-06-28 00:00:00+00,LONG,3352,0.96875,-0.15484804,0.4103139,0.0465
2018-06-29 00:00:00+00,LONG,2305,0.0,-0.1278131,0.26923078,0.1615
2018-06-29 00:00:00+00,LONG,3352,0.0,-0.12518194,0.42729306,0.0479
2018-07-02 00:00:00+00,LONG,2305,0.0,-0.14619105,0.24340771,0.1603
2018-07-02 00:00:00+00,LONG,2550,0.0,-0.13710654,0.45030427,0.2153
2018-07-03 00:00:00+00,LONG,2305,0.0,-0.18251136,0.24291497,0.1563
2018-07-03 00:00:00+00,LONG,2550,0.0,-0.13899848,0.4352227,0.2122
2018-07-06 00:00:00+00,LONG,2305,0.0,-0.12900156,0.2813765,0.1567
2018-07-06 00:00:00+00,LONG,2550,0.0,-0.14342743,0.49190283,0.2213
2018-07-11 00:00:00+00,LONG,2550,0.0,-0.13998224,0.4198783,0.2164
2018-07-13 00:00:00+00,LONG,2550,0.0,-0.12816736,0.45436105,0.2197
2018-07-16 00:00:00+00,LONG,2550,0.0,-0.12243685,0.4291498,0.2207
2018-07-27 00:00:00+00,LONG,3283,0.16401697673494858,-0.13093093,0.55803573,-0.6367
2018-07-30 00:00:00+00,LONG,3283,0.0,-0.14243673,0.5902004,-0.6073
2018-08-23 00:00:00+00,LONG,2905,0.0,-0.13789546,0.37639198,0.1118
2018-08-24 00:00:00+00,LONG,2905,0.0,-0.124025755,0.3608018,0.1156
2018-09-06 00:00:00+00,LONG,2932,0.5555210944969763,-0.14135703,0.24746451,-0.4051
2018-09-11 00:00:00+00,LONG,3744,0.7727272727272727,-0.13617887,0.54788417,0.0963
2018-09-11 00:00:00+00,LONG,3851,0.4566244729998773,-0.17675467,0.3830735,0.1188
2018-09-12 00:00:00+00,LONG,3851,0.29050988533294186,-0.1299639,0.4,0.1204
2018-09-13 00:00:00+00,LONG,1615,0.19897703948602988,-0.12289157,0.2488889,0.2594
2018-10-12 00:00:00+00,LONG,4107,1.0,-0.17132142,0.26548672,0.1822
2018-10-15 00:00:00+00,LONG,4107,0.8745183542634677,-0.14479344,0.2699115,0.1861
2018-10-16 00:00:00+00,LONG,4107,0.7751749502214894,-0.11944422,0.2721239,0.1883
2018-10-18 00:00:00+00,LONG,4107,0.7362029707311504,-0.12986907,0.30973452,0.1883
2018-10-19 00:00:00+00,LONG,4107,0.0,-0.13090496,0.31333333,0.1907
2018-10-22 00:00:00+00,LONG,4107,0.0,-0.14076768,0.29424778,0.1901
2018-10-24 00:00:00+00,LONG,4107,0.7948717948717949,-0.14053743,0.32222223,0.1981
2018-10-24 00:00:00+00,LONG,3581,1.0,-0.18151094,0.44666666,0.1954
2018-10-25 00:00:00+00,LONG,3581,0.646930382310657,-0.16027178,0.4977778,0.2167
2018-10-26 00:00:00+00,LONG,4107,1.0,-0.121153526,0.28539824,0.108
2018-10-26 00:00:00+00,LONG,68,1.0,-0.14265567,0.3346856,0.2555
2018-10-26 00:00:00+00,LONG,3471,0.0,-0.14841498,0.29646018,0.1462
2018-10-26 00:00:00+00,LONG,3581,0.6442544020771944,-0.15124199,0.5176991,0.2254
2018-10-26 00:00:00+00,LONG,1719,0.0,-0.124408096,0.3738938,0.1406
2018-10-26 00:00:00+00,LONG,3860,1.0,-0.13981289,0.40707964,-0.9723
2018-10-26 00:00:00+00,LONG,4050,0.0,-0.15592124,0.32251522,-0.8056
2018-10-29 00:00:00+00,LONG,4107,0.8574120665767742,-0.12210526,0.25770926,0.1093
2018-10-29 00:00:00+00,LONG,713,0.0,-0.13875,0.5396476,0.1153
2018-10-29 00:00:00+00,LONG,2770,0.0,-0.1728655,0.2454361,0.2266
2018-10-29 00:00:00+00,LONG,3471,0.9705882352941176,-0.1557554,0.2665198,0.1473
2018-10-29 00:00:00+00,LONG,3581,0.5804188204420945,-0.14086781,0.45154184,0.2333
2018-10-29 00:00:00+00,LONG,4016,0.0,-0.13410138,0.30628803,-0.5768
2018-10-29 00:00:00+00,LONG,4050,0.0,-0.14808743,0.29006085,-0.8501
2018-10-30 00:00:00+00,LONG,2226,0.0,-0.16823287,0.42070484,0.249
2018-10-30 00:00:00+00,LONG,3471,0.0,-0.13318856,0.26211452,0.1449
2018-10-30 00:00:00+00,LONG,3610,0.0,-0.17305236,0.2907489,0.1174
2018-10-30 00:00:00+00,LONG,4016,0.0,-0.119925335,0.29817444,-0.5589
2018-10-30 00:00:00+00,LONG,4050,0.0,-0.14172149,0.27383366,-0.8501
2018-10-31 00:00:00+00,LONG,2226,0.0,-0.15617011,0.42444444,0.2416
2018-10-31 00:00:00+00,LONG,713,0.9,-0.13286857,0.50222224,0.1103
2018-10-31 00:00:00+00,LONG,2770,0.0,-0.11859427,0.29411766,0.2197
2018-10-31 00:00:00+00,LONG,3471,0.0,-0.1334295,0.24222222,0.141
2018-10-31 00:00:00+00,LONG,3610,0.0,-0.14276582,0.36888888,0.1157
2018-10-31 00:00:00+00,LONG,4050,0.0,-0.15858912,0.25760648,-0.748
2018-11-01 00:00:00+00,LONG,15,0.0,-0.16456619,0.401222,-0.9088
2018-11-01 00:00:00+00,LONG,2226,0.0,-0.13151823,0.44247788,0.2454
2018-11-01 00:00:00+00,LONG,3378,0.7407407407407407,-0.12851197,0.26106194,0.2399
2018-11-02 00:00:00+00,LONG,3378,0.7037037037037037,-0.13919793,0.2555066,0.2383
2018-11-05 00:00:00+00,LONG,3378,0.6666666666666667,-0.123770066,0.41906872,0.2461
2018-11-06 00:00:00+00,LONG,3378,0.6296296296296297,-0.12416452,0.41501105,0.2463
2018-11-08 00:00:00+00,LONG,4171,0.0,-0.13977934,0.24115044,0.262
2018-11-09 00:00:00+00,LONG,4171,0.19085712623851087,-0.15401824,0.24724062,0.2542
2018-12-07 00:00:00+00,LONG,3610,0.0,-0.121532366,0.44052863,0.118
2018-12-10 00:00:00+00,LONG,3610,0.0,-0.13078603,0.43076923,0.1158
2018-12-11 00:00:00+00,LONG,3610,0.06588365117766297,-0.1286124,0.42637363,0.1151
2018-12-19 00:00:00+00,LONG,2835,0.027027027027026973,-0.12559873,0.40570176,0.1527
2018-12-24 00:00:00+00,LONG,3373,0.9772727272727273,-0.1609375,0.375,-0.0838
2018-12-24 00:00:00+00,LONG,1927,1.0,-0.15541796,0.3859649,0.2403
2018-12-26 00:00:00+00,LONG,2567,1.0,-0.15137362,0.534413,0.0562
2018-12-26 00:00:00+00,LONG,535,0.7936476679409882,-0.16408668,0.29605263,0.2408
2018-12-26 00:00:00+00,LONG,2835,0.9767441860465116,-0.13444027,0.44517544,0.1531
2018-12-26 00:00:00+00,LONG,2905,0.9583333333333334,-0.14862981,0.2741228,0.1053
2018-12-26 00:00:00+00,LONG,1377,0.7846670181983328,-0.14019716,0.42510122,0.1398
2018-12-27 00:00:00+00,LONG,2567,0.9791666666666666,-0.12687996,0.5780933,0.0573
2018-12-27 00:00:00+00,LONG,535,0.7497356978731867,-0.15348837,0.30921054,0.2414
2018-12-27 00:00:00+00,LONG,2835,0.9534883720930233,-0.14035088,0.4276316,0.1513
2018-12-27 00:00:00+00,LONG,1198,0.0,-0.120890774,0.5476673,0.2049
2018-12-27 00:00:00+00,LONG,1377,0.7584726665293829,-0.16489361,0.4198783,0.1383
2018-12-27 00:00:00+00,LONG,3610,0.80107803474477,-0.12477231,0.5394737,0.1206
2018-12-27 00:00:00+00,LONG,1927,0.0,-0.13968825,0.3640351,0.2365
2018-12-28 00:00:00+00,LONG,2567,0.569493182997071,-0.14675675,0.54048586,0.0567
2018-12-28 00:00:00+00,LONG,535,0.7435128303020506,-0.15975423,0.30329672,0.2425
2018-12-28 00:00:00+00,LONG,1198,0.9047619047619048,-0.15770236,0.46761134,0.2012
2018-12-28 00:00:00+00,LONG,3373,0.9090909090909091,-0.16354088,0.37142858,-0.0807
2018-12-28 00:00:00+00,LONG,1377,0.7211902090845268,-0.15840517,0.4271255,0.1365
2018-12-28 00:00:00+00,LONG,3610,0.5632337287810901,-0.13018826,0.5472528,0.1203
2018-12-28 00:00:00+00,LONG,1927,0.0,-0.14429332,0.36923078,0.2365
2018-12-31 00:00:00+00,LONG,412,0.92,-0.13976403,0.25963488,0.0714
2018-12-31 00:00:00+00,LONG,2567,0.9375,-0.18031517,0.53144014,0.0565
2018-12-31 00:00:00+00,LONG,535,0.9473684210526316,-0.18884759,0.30396476,0.2398
2018-12-31 00:00:00+00,LONG,2835,0.9069767441860466,-0.12506624,0.4339207,0.1532
2018-12-31 00:00:00+00,LONG,817,0.9333333333333333,-0.17929563,0.2555066,0.1446
2018-12-31 00:00:00+00,LONG,1198,0.8571428571428572,-0.16332982,0.40567952,0.1983
2018-12-31 00:00:00+00,LONG,3373,0.8863636363636364,-0.14566037,0.39207047,-0.0809
2018-12-31 00:00:00+00,LONG,1377,0.8228325064665125,-0.18703507,0.36916837,0.1319
2018-12-31 00:00:00+00,LONG,3595,0.3344440239383319,-0.14293866,0.31057268,0.2139
2018-12-31 00:00:00+00,LONG,3610,0.5274416113435351,-0.12494331,0.52863437,0.1201
2018-12-31 00:00:00+00,LONG,1927,0.0,-0.15433526,0.37224668,0.236
2019-01-02 00:00:00+00,LONG,2567,0.0,-0.13611184,0.5618661,0.0583
2019-01-02 00:00:00+00,LONG,535,0.9298245614035088,-0.14040329,0.37061402,0.2526
2019-01-02 00:00:00+00,LONG,817,0.9111111111111111,-0.16737288,0.2631579,0.1499
2019-01-02 00:00:00+00,LONG,1198,0.8095238095238095,-0.14136672,0.4158215,0.2036
2019-01-02 00:00:00+00,LONG,3373,0.8636363636363636,-0.14341085,0.35526314,-0.0772
2019-01-02 00:00:00+00,LONG,1377,0.6354356764220065,-0.15688367,0.4016227,0.1333
2019-01-02 00:00:00+00,LONG,3595,0.16091541324168904,-0.12950258,0.32456142,0.2199
2019-01-02 00:00:00+00,LONG,3621,0.30884402202970346,-0.121713,0.39692983,0.1765
2019-01-02 00:00:00+00,LONG,1927,0.0,-0.12324766,0.3991228,0.2369
2019-01-03 00:00:00+00,LONG,2221,1.0,-0.1852381,0.47368422,0.2491
2019-01-03 00:00:00+00,LONG,535,0.9122807017543859,-0.15151516,0.375,0.2583
2019-01-03 00:00:00+00,LONG,2835,0.8604651162790697,-0.18404588,0.39035088,0.1519
2019-01-03 00:00:00+00,LONG,817,0.8888888888888888,-0.17780173,0.25657895,0.1476
2019-01-03 00:00:00+00,LONG,1198,0.7619047619047619,-0.14107236,0.4929006,0.2052
2019-01-03 00:00:00+00,LONG,1377,0.6921500948866643,-0.17321998,0.4259635,0.1336
