time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,price_to_sales_zscore_universe_df070
2009-01-06 00:00:00+00,SHORT,248,1.0,0.036863446,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2297,0.0,0.012199844,-3.0E-4
2009-01-06 00:00:00+00,SHORT,2330,1.0,0.036461294,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2349,1.0,-0.0024248902,-3.0E-4
2009-01-06 00:00:00+00,SHORT,2350,1.0,0.02895176,-1.0E-4
2009-01-06 00:00:00+00,SHORT,2430,1.0,0.06657876,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2437,1.0,0.043752424,-3.0E-4
2009-01-06 00:00:00+00,SHORT,411,1.0,0.0102829365,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2479,1.0,-0.005047986,-2.0E-4
2009-01-06 00:00:00+00,SHORT,433,1.0,-9.4590115E-4,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2482,1.0,-0.0060041226,-2.0E-4
2009-01-06 00:00:00+00,SHORT,443,1.0,0.0016111288,-3.0E-4
2009-01-06 00:00:00+00,SHORT,2534,1.0,0.0070527983,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2546,0.0,-0.00850695,-3.0E-4
2009-01-06 00:00:00+00,SHORT,498,1.0,0.020384433,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2550,1.0,0.059978675,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2569,0.9022123345691926,0.030305173,-3.0E-4
2009-01-06 00:00:00+00,SHORT,555,1.0,0.010904643,-2.0E-4
2009-01-06 00:00:00+00,SHORT,562,1.0,0.0039446354,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2690,0.5765319235818881,0.054198995,-2.0E-4
2009-01-06 00:00:00+00,SHORT,791,0.9,-0.001510654,-3.0E-4
2009-01-06 00:00:00+00,SHORT,2863,1.0,-0.005973494,-1.0E-4
2009-01-06 00:00:00+00,SHORT,835,1.0,0.03990483,-2.0E-4
2009-01-06 00:00:00+00,SHORT,845,1.0,0.048692077,-2.0E-4
2009-01-06 00:00:00+00,SHORT,857,1.0,-0.009883895,-2.0E-4
2009-01-06 00:00:00+00,SHORT,862,1.0,0.03154436,-2.0E-4
2009-01-06 00:00:00+00,SHORT,870,1.0,0.03159145,-2.0E-4
2009-01-06 00:00:00+00,SHORT,874,1.0,0.03546509,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2932,0.0,0.01384211,-2.0E-4
2009-01-06 00:00:00+00,SHORT,897,1.0,-0.0111502735,-3.0E-4
2009-01-06 00:00:00+00,SHORT,2965,1.0,-0.011078378,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2972,1.0,0.012762044,-2.0E-4
2009-01-06 00:00:00+00,SHORT,2986,1.0,0.007881932,-2.0E-4
2009-01-06 00:00:00+00,SHORT,959,1.0,0.0026600065,-2.0E-4
2009-01-06 00:00:00+00,SHORT,995,1.0,0.016654802,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1039,1.0,-0.0055929516,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1043,1.0,0.014270992,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3098,1.0,0.05789059,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3130,0.875,-0.007784928,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3137,0.8413880458911216,-0.0011183236,-1.0E-4
2009-01-06 00:00:00+00,SHORT,1139,1.0,0.0061708638,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1141,1.0,0.04768075,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1160,0.9264977712800964,-0.0067668613,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1167,0.0,-0.010932392,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1191,1.0,-0.0076023373,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1220,1.0,0.009859663,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1235,1.0,-0.0016008114,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3287,1.0,0.010286095,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1260,1.0,0.010817689,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3309,1.0,0.024369234,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1288,0.0,-0.011960795,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1298,1.0,0.030058922,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3355,1.0,0.0057172123,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1308,0.7429849628691324,-5.497862E-4,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1330,1.0,0.0013717895,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1333,1.0,-0.009421241,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1361,0.8572136204842706,-0.008906029,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1404,1.0,0.063031316,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3466,1.0,0.008798152,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3469,1.0,0.014463855,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3513,0.0,4.0324745E-4,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1474,1.0,-0.0014613299,-3.0E-4
2009-01-06 00:00:00+00,SHORT,3539,0.572931160965752,-0.010458197,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3612,0.5755692718238037,0.00242573,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3613,1.0,0.03279447,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1585,1.0,0.015924009,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3645,0.3811836954741455,-0.006584348,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1678,1.0,0.009005732,-1.0E-4
2009-01-06 00:00:00+00,SHORT,1761,1.0,0.0042916564,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3815,1.0,0.04082785,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1780,1.0,0.047376353,-4.0E-4
2009-01-06 00:00:00+00,SHORT,3841,1.0,-0.008575535,-3.0E-4
2009-01-06 00:00:00+00,SHORT,3853,1.0,-0.011669825,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1816,1.0,0.033306953,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1819,0.8153864556512179,-0.0074932845,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1832,1.0,0.036788523,-3.0E-4
2009-01-06 00:00:00+00,SHORT,3882,1.0,0.024462454,-3.0E-4
2009-01-06 00:00:00+00,SHORT,3905,1.0,0.0031117667,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3947,1.0,0.04985767,-2.0E-4
2009-01-06 00:00:00+00,SHORT,3973,0.6942785085193227,-0.008329217,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1949,1.0,-7.662871E-4,-2.0E-4
2009-01-06 00:00:00+00,SHORT,4000,0.0,0.009662124,-3.0E-4
2009-01-06 00:00:00+00,SHORT,1985,1.0,-0.011177532,-2.0E-4
2009-01-06 00:00:00+00,SHORT,1988,1.0,0.014424494,-1.0E-4
2009-01-07 00:00:00+00,SHORT,64,1.0,-0.0025145323,-1.0E-4
2009-01-07 00:00:00+00,SHORT,243,0.875,-0.0041549364,-2.0E-4
2009-01-07 00:00:00+00,SHORT,562,0.875,-0.009903035,-1.0E-4
2009-01-07 00:00:00+00,SHORT,835,0.9333333333333333,-0.0038087738,-2.0E-4
2009-01-07 00:00:00+00,SHORT,1141,0.9230769230769231,-0.0015727609,-2.0E-4
2009-01-07 00:00:00+00,SHORT,1303,1.0,-0.009626934,-3.0E-4
2009-01-07 00:00:00+00,SHORT,3531,1.0,0.029509058,-3.0E-4
2009-01-07 00:00:00+00,SHORT,1650,0.9333333333333333,0.009852738,-2.0E-4
2009-01-07 00:00:00+00,SHORT,3742,1.0,-0.006210342,-2.0E-4
2009-01-07 00:00:00+00,SHORT,1740,1.0,0.003505896,-2.0E-4
2009-01-07 00:00:00+00,SHORT,1832,0.5831726708485557,-0.0102892,-2.0E-4
2009-01-07 00:00:00+00,SHORT,3882,0.9333333333333333,-0.0045775813,-3.0E-4
2009-01-07 00:00:00+00,SHORT,1988,0.9333333333333333,-0.0020579137,-1.0E-4
2009-01-08 00:00:00+00,SHORT,64,0.9285714285714286,-0.010578572,-1.0E-4
2009-01-08 00:00:00+00,SHORT,4163,1.0,-0.006966054,-2.0E-4
2009-01-08 00:00:00+00,SHORT,4164,0.8461538461538461,-0.0074576284,-2.0E-4
2009-01-08 00:00:00+00,SHORT,195,0.5238336520704413,-0.005898714,-1.0E-4
2009-01-08 00:00:00+00,SHORT,220,1.0,-0.0028594476,-2.0E-4
2009-01-08 00:00:00+00,SHORT,2430,0.8666666666666667,-0.004374786,-2.0E-4
2009-01-08 00:00:00+00,SHORT,2508,0.8333333333333334,-0.010170079,-2.0E-4
2009-01-08 00:00:00+00,SHORT,2550,0.8666666666666667,0.002010792,-2.0E-4
2009-01-08 00:00:00+00,SHORT,2747,0.6614940280014779,-0.006744449,-2.0E-4
2009-01-08 00:00:00+00,SHORT,835,0.8666666666666667,-0.006446604,-2.0E-4
2009-01-08 00:00:00+00,SHORT,869,0.0,-0.00940006,-2.0E-4
2009-01-08 00:00:00+00,SHORT,1185,1.0,0.0063664173,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3275,0.0,0.004170468,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3309,0.8666666666666667,-0.005780842,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3335,1.0,0.002432899,-1.0E-4
2009-01-08 00:00:00+00,SHORT,1308,0.7919221698156091,-0.009509036,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3420,0.8461538461538461,-0.011606454,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3531,0.8571428571428572,0.021794844,-3.0E-4
2009-01-08 00:00:00+00,SHORT,3613,0.8461538461538461,-0.0027394693,-2.0E-4
2009-01-08 00:00:00+00,SHORT,1740,0.8571428571428572,0.0041856766,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3804,0.7857142857142857,0.0020700663,-2.0E-4
2009-01-08 00:00:00+00,SHORT,3815,0.9,0.0030609407,-2.0E-4
2009-01-08 00:00:00+00,SHORT,1988,0.8666666666666667,-0.0075070625,-1.0E-4
2009-01-09 00:00:00+00,SHORT,559,1.0,0.0020577554,-2.0E-4
2009-01-09 00:00:00+00,SHORT,617,1.0,0.0023362418,-1.0E-4
2009-01-09 00:00:00+00,SHORT,1069,1.0,0.0041494,-2.0E-4
2009-01-09 00:00:00+00,SHORT,3556,0.0,-0.011128867,-1.0E-4
2009-01-09 00:00:00+00,SHORT,1615,1.0,-0.0076739136,-3.0E-4
2009-01-09 00:00:00+00,SHORT,1715,1.0,-0.0025706168,-2.0E-4
2009-01-09 00:00:00+00,SHORT,1967,0.0,-0.00962294,-2.0E-4
2009-01-13 00:00:00+00,SHORT,988,1.0,0.0033027767,-2.0E-4
2009-01-16 00:00:00+00,SHORT,1205,0.8644632908780836,0.009412119,-2.0E-4
2009-01-16 00:00:00+00,SHORT,1939,1.0,0.050783604,0.0
2009-01-16 00:00:00+00,SHORT,4070,0.8266648554403272,-0.009557128,-2.0E-4
2009-01-21 00:00:00+00,SHORT,2728,0.0,0.02198958,-1.0E-4
2009-01-21 00:00:00+00,SHORT,1205,0.7439833300018031,-0.0027982343,-2.0E-4
2009-01-22 00:00:00+00,SHORT,2327,0.9166666666666666,0.034379732,-2.0E-4
2009-01-26 00:00:00+00,SHORT,88,1.0,-0.008889046,7.0E-4
2009-01-26 00:00:00+00,SHORT,3275,0.0,-0.010487777,-2.0E-4
2009-01-26 00:00:00+00,SHORT,1770,0.0,-0.009699078,-2.0E-4
2009-01-28 00:00:00+00,SHORT,4223,1.0,0.004292368,-2.0E-4
2009-01-28 00:00:00+00,SHORT,450,0.8365571294771692,-0.004805967,-2.0E-4
2009-01-28 00:00:00+00,SHORT,2546,1.0,0.015852345,-3.0E-4
2009-01-28 00:00:00+00,SHORT,664,1.0,0.0036783244,-3.0E-4
2009-01-28 00:00:00+00,SHORT,2716,1.0,0.02298381,-2.0E-4
2009-01-28 00:00:00+00,SHORT,2728,0.0,0.014222191,-1.0E-4
2009-01-28 00:00:00+00,SHORT,975,1.0,-0.0063668704,-2.0E-4
2009-01-28 00:00:00+00,SHORT,3142,1.0,-0.01198689,-1.0E-4
2009-01-28 00:00:00+00,SHORT,3641,1.0,0.014927123,-2.0E-4
2009-01-28 00:00:00+00,SHORT,1770,0.0,-0.010413149,-2.0E-4
2009-01-28 00:00:00+00,SHORT,3973,1.0,-0.009845207,-2.0E-4
2009-01-28 00:00:00+00,SHORT,4089,1.0,-0.010260677,0.0
2009-01-29 00:00:00+00,SHORT,2716,0.0,-0.007786857,-2.0E-4
2009-01-29 00:00:00+00,SHORT,3607,0.0,0.006268974,-2.0E-4
2009-02-03 00:00:00+00,SHORT,2747,1.0,0.0029653932,-2.0E-4
2009-02-03 00:00:00+00,SHORT,1473,1.0,-0.010101613,-1.0E-4
2009-02-04 00:00:00+00,SHORT,2297,1.0,0.020699605,-3.0E-4
2009-02-04 00:00:00+00,SHORT,2462,1.0,-0.0028332206,-2.0E-4
2009-02-04 00:00:00+00,SHORT,505,1.0,-0.0012936087,-1.0E-4
2009-02-04 00:00:00+00,SHORT,2617,0.29994056378858774,0.0010562094,-2.0E-4
2009-02-05 00:00:00+00,SHORT,1,0.0,-0.010810674,-2.0E-4
2009-02-05 00:00:00+00,SHORT,2462,0.9375,-0.0076321345,-2.0E-4
2009-02-05 00:00:00+00,SHORT,505,0.9473684210526316,-1.6748889E-4,-1.0E-4
2009-02-05 00:00:00+00,SHORT,2617,0.29089401072270277,-0.009633763,-2.0E-4
2009-02-06 00:00:00+00,SHORT,68,1.0,0.009771132,-2.0E-4
2009-02-06 00:00:00+00,SHORT,91,1.0,-0.0072978204,-2.0E-4
2009-02-06 00:00:00+00,SHORT,2297,0.22873593862414135,-0.0011460191,-3.0E-4
2009-02-06 00:00:00+00,SHORT,2462,0.875,-0.01022073,-2.0E-4
2009-02-06 00:00:00+00,SHORT,2534,1.0,-0.0011838392,-2.0E-4
2009-02-06 00:00:00+00,SHORT,2550,1.0,0.023867875,-3.0E-4
2009-02-06 00:00:00+00,SHORT,2613,1.0,0.026075112,-2.0E-4
2009-02-06 00:00:00+00,SHORT,1185,1.0,0.015965689,-2.0E-4
2009-02-06 00:00:00+00,SHORT,3607,1.0,0.021112667,-2.0E-4
2009-02-06 00:00:00+00,SHORT,3641,0.0,-0.008905227,-2.0E-4
2009-02-06 00:00:00+00,SHORT,3824,1.0,0.033457723,-3.0E-4
2009-02-06 00:00:00+00,SHORT,3947,1.0,0.05575104,-2.0E-4
2009-02-06 00:00:00+00,SHORT,4073,1.0,-0.005358337,-3.0E-4
2009-02-09 00:00:00+00,SHORT,68,0.8,-0.00929298,-2.0E-4
2009-02-09 00:00:00+00,SHORT,309,1.0,0.012350558,-1.0E-4
2009-02-09 00:00:00+00,SHORT,2508,0.24415580673641418,0.040400118,-2.0E-4
2009-02-09 00:00:00+00,SHORT,2550,0.8,-0.0070265997,-3.0E-4
2009-02-09 00:00:00+00,SHORT,617,1.0,-0.009780516,-1.0E-4
2009-02-09 00:00:00+00,SHORT,2690,0.08650793693438193,-4.1839972E-4,-3.0E-4
2009-02-09 00:00:00+00,SHORT,2742,1.0,-0.0019421843,-2.0E-4
2009-02-09 00:00:00+00,SHORT,874,1.0,0.012870472,-2.0E-4
2009-02-09 00:00:00+00,SHORT,2932,0.0,0.019082675,-2.0E-4
2009-02-09 00:00:00+00,SHORT,3233,0.06610008122410131,6.5768725E-4,-2.0E-4
2009-02-09 00:00:00+00,SHORT,3275,0.0,-0.011510047,-3.0E-4
2009-02-09 00:00:00+00,SHORT,3283,0.0,2.0613405E-4,-2.0E-4
2009-02-09 00:00:00+00,SHORT,3355,1.0,0.019946245,-3.0E-4
2009-02-09 00:00:00+00,SHORT,3433,0.4413075181318726,-0.0086068055,-3.0E-4
2009-02-09 00:00:00+00,SHORT,3561,1.0,-0.011114426,-3.0E-4
2009-02-09 00:00:00+00,SHORT,1650,1.0,0.018284908,-2.0E-4
2009-02-09 00:00:00+00,SHORT,1678,1.0,-4.468807E-4,-1.0E-4
2009-02-09 00:00:00+00,SHORT,3744,1.0,-0.010364047,-3.0E-4
2009-02-09 00:00:00+00,SHORT,3754,1.0,0.007573759,-3.0E-4
2009-02-09 00:00:00+00,SHORT,1710,1.0,-0.009816735,-6.0E-4
2009-02-09 00:00:00+00,SHORT,3791,0.2685667827201104,0.027664328,-2.0E-4
2009-02-09 00:00:00+00,SHORT,3824,0.0,-0.006096567,-3.0E-4
2009-02-09 00:00:00+00,SHORT,1838,1.0,0.008146417,-1.0E-4
2009-02-12 00:00:00+00,SHORT,1444,1.0,0.013311285,-2.0E-4
2009-02-13 00:00:00+00,SHORT,708,1.0,0.008180919,-3.0E-4
2009-02-13 00:00:00+00,SHORT,988,1.0,0.0057693855,-2.0E-4
2009-02-13 00:00:00+00,SHORT,1171,1.0,0.0023845201,-2.0E-4
2009-02-13 00:00:00+00,SHORT,1356,1.0,-0.0067077866,-2.0E-4
2009-02-13 00:00:00+00,SHORT,1444,0.9473684210526316,-0.008433261,-2.0E-4
2009-02-13 00:00:00+00,SHORT,3686,1.0,-0.011955529,-3.0E-4
2009-02-13 00:00:00+00,SHORT,3897,0.8888888888888888,-0.011855855,-3.0E-4
2009-02-18 00:00:00+00,SHORT,2125,1.0,-0.009207151,0.0
2009-02-19 00:00:00+00,SHORT,1011,1.0,-0.009826767,-3.0E-4
2009-02-20 00:00:00+00,SHORT,3702,0.49795922649526203,-0.0022118022,-1.0E-4
2009-02-25 00:00:00+00,SHORT,1840,1.0,0.0032753386,-3.0E-4
2009-03-12 00:00:00+00,SHORT,1324,1.0,0.04173599,-0.0079
2009-03-13 00:00:00+00,SHORT,1324,0.9333333333333333,0.003059822,-0.008
2009-03-19 00:00:00+00,SHORT,356,1.0,0.023030702,-0.0339
2009-03-24 00:00:00+00,SHORT,984,1.0,-0.0023626452,-0.024
2009-03-26 00:00:00+00,SHORT,2350,0.0,-5.799563E-4,-0.0331
2009-03-26 00:00:00+00,SHORT,3199,1.0,-1.7450225E-4,0.0073
2009-04-02 00:00:00+00,SHORT,266,0.0,-0.0024902439,-0.0019
2009-04-09 00:00:00+00,SHORT,4136,0.0,-0.003731967,-0.0357
2009-04-13 00:00:00+00,SHORT,194,0.0,0.012470007,-0.0437
2009-04-13 00:00:00+00,SHORT,394,0.6835474889642789,0.0052943667,-0.039
2009-04-14 00:00:00+00,SHORT,3357,0.5137932467970217,0.01354852,-0.0348
2009-04-15 00:00:00+00,SHORT,3357,0.3051489221064921,-0.0065859617,-0.0349
2009-04-16 00:00:00+00,SHORT,3357,0.8461538461538461,-0.008200454,-0.0361
2009-04-17 00:00:00+00,SHORT,270,1.0,6.091716E-4,-0.0346
2009-04-17 00:00:00+00,SHORT,1919,1.0,0.011526252,-0.0429
2009-04-30 00:00:00+00,SHORT,594,0.0,-0.0076965666,-0.0432
2009-04-30 00:00:00+00,SHORT,960,0.0,-0.012178124,-0.0403
2009-04-30 00:00:00+00,SHORT,1667,1.0,-0.010335382,-0.0381
2009-05-04 00:00:00+00,SHORT,309,1.0,0.018201115,-0.0186
2009-05-04 00:00:00+00,SHORT,2518,0.8888888888888888,-0.003687561,-0.0279
2009-05-05 00:00:00+00,SHORT,3684,0.0,0.002353953,-0.0448
2009-05-06 00:00:00+00,SHORT,2469,0.0,0.0031993466,-0.0453
2009-05-06 00:00:00+00,SHORT,3684,0.9333333333333333,-0.010417344,-0.0439
2009-05-08 00:00:00+00,SHORT,1916,0.0,0.020463632,-0.0443
2009-05-11 00:00:00+00,SHORT,266,0.0,0.028149262,-0.0421
2009-05-11 00:00:00+00,SHORT,2541,1.0,-0.0056381105,-0.0289
2009-05-11 00:00:00+00,SHORT,914,0.0,-0.009194992,-0.0386
2009-05-11 00:00:00+00,SHORT,3199,0.0,0.0097677065,-0.0361
2009-05-11 00:00:00+00,SHORT,3255,0.47195318653895324,-0.004332792,-0.0423
2009-05-12 00:00:00+00,SHORT,167,0.24168252211952632,0.0029338063,-0.0096
2009-06-02 00:00:00+00,SHORT,309,0.0,-0.009378977,-0.0171
2009-06-02 00:00:00+00,SHORT,1297,1.0,1.2866282E-5,-0.0447
2009-06-05 00:00:00+00,SHORT,234,1.0,-0.009677075,-0.0284
2009-06-05 00:00:00+00,SHORT,3021,1.0,-0.011761548,-0.04
2009-06-25 00:00:00+00,SHORT,2778,0.6111111111111112,-0.0032293065,-0.0232
2009-06-29 00:00:00+00,SHORT,3053,0.0,-0.0105552515,-0.0419
2009-06-30 00:00:00+00,SHORT,2421,0.0,0.008018879,-0.0393
2009-07-20 00:00:00+00,SHORT,3708,0.0,-0.0022082264,-0.0256
2009-07-23 00:00:00+00,SHORT,2421,0.0,-0.008290235,-0.0239
2009-07-24 00:00:00+00,SHORT,2661,0.0,0.029426496,0.0148
2009-08-10 00:00:00+00,SHORT,2088,1.0,-0.007872091,0.0
2009-08-10 00:00:00+00,SHORT,270,0.0,-0.009466659,-1.0E-4
2009-08-10 00:00:00+00,SHORT,2351,0.0,-0.0073262188,-1.0E-4
2009-08-10 00:00:00+00,SHORT,2352,0.0,0.025207829,-1.0E-4
2009-08-10 00:00:00+00,SHORT,2381,0.0,-0.002938563,-1.0E-4
2009-08-10 00:00:00+00,SHORT,2421,0.0,-0.004798718,0.0
2009-08-10 00:00:00+00,SHORT,2440,0.0,-0.009071346,-1.0E-4
2009-08-10 00:00:00+00,SHORT,2497,0.0689711896777909,-0.006179873,-1.0E-4
2009-08-10 00:00:00+00,SHORT,759,0.6074694348091666,0.0020868543,-1.0E-4
2009-08-10 00:00:00+00,SHORT,836,0.0,-0.012147653,-1.0E-4
2009-08-10 00:00:00+00,SHORT,1668,0.0,0.017056515,0.0
2009-08-10 00:00:00+00,SHORT,1745,0.2116581494664184,0.008008433,-1.0E-4
2009-08-10 00:00:00+00,SHORT,3895,0.0,-0.0030197974,-1.0E-4
2009-08-12 00:00:00+00,SHORT,401,0.0,-0.0012087978,-1.0E-4
2009-08-12 00:00:00+00,SHORT,588,1.0,-0.010295512,-1.0E-4
2009-08-12 00:00:00+00,SHORT,3773,0.936397292467863,0.02730441,-1.0E-4
2009-08-13 00:00:00+00,SHORT,588,0.8,-0.011364934,-1.0E-4
2009-08-13 00:00:00+00,SHORT,1453,0.11747528820887905,-0.009265292,-1.0E-4
2009-08-13 00:00:00+00,SHORT,3773,0.7993354447673559,-0.00574636,-1.0E-4
2009-08-13 00:00:00+00,SHORT,1767,0.02073830798929144,-0.005514725,-1.0E-4
2009-08-13 00:00:00+00,SHORT,1922,0.3224994340252847,-0.0102128675,-1.0E-4
2009-08-21 00:00:00+00,SHORT,2067,0.0,-0.0019726052,-1.0E-4
2009-08-21 00:00:00+00,SHORT,3053,0.0,-0.0011223055,-1.0E-4
2009-08-21 00:00:00+00,SHORT,1371,1.0,0.013667917,-1.0E-4
2009-08-21 00:00:00+00,SHORT,3443,0.5710571475625847,0.03228718,-1.0E-4
2009-08-24 00:00:00+00,SHORT,960,0.0,0.017917987,-1.0E-4
2009-08-24 00:00:00+00,SHORT,984,0.44569685293899586,0.0038743792,-1.0E-4
2009-08-24 00:00:00+00,SHORT,1064,0.0,0.016709253,-1.0E-4
2009-08-24 00:00:00+00,SHORT,3116,0.0,0.0016659832,-1.0E-4
2009-08-24 00:00:00+00,SHORT,3218,0.0,-0.009921313,-1.0E-4
2009-08-24 00:00:00+00,SHORT,1176,0.3592195390977652,0.00553695,0.0
2009-08-24 00:00:00+00,SHORT,1297,0.0,0.006280475,-1.0E-4
2009-08-24 00:00:00+00,SHORT,3443,0.6268361474232684,0.018386582,-1.0E-4
2009-08-24 00:00:00+00,SHORT,3471,0.0,-0.011475497,-1.0E-4
2009-08-25 00:00:00+00,SHORT,2196,0.0,-0.010028255,-1.0E-4
2009-08-25 00:00:00+00,SHORT,167,0.7622082924373771,-0.009818054,-1.0E-4
2009-08-25 00:00:00+00,SHORT,2818,0.21752984249028626,-0.0027480822,-1.0E-4
2009-08-25 00:00:00+00,SHORT,960,0.06232548390995235,7.824999E-4,-1.0E-4
2009-08-25 00:00:00+00,SHORT,1064,0.0,-0.01175829,-1.0E-4
2009-08-25 00:00:00+00,SHORT,3218,0.7007479476896282,-0.00290764,-1.0E-4
2009-08-25 00:00:00+00,SHORT,1176,0.28288007586496516,-0.012092131,0.0
2009-08-25 00:00:00+00,SHORT,1297,0.0,-0.0046214545,-1.0E-4
2009-08-25 00:00:00+00,SHORT,3378,0.0,-0.010388635,-1.0E-4
2009-08-26 00:00:00+00,SHORT,5,0.0,0.064526424,-1.0E-4
2009-08-26 00:00:00+00,SHORT,157,0.31281339115729756,0.03444248,-1.0E-4
2009-08-26 00:00:00+00,SHORT,2993,1.0,-0.0072772773,-1.0E-4
2009-08-26 00:00:00+00,SHORT,960,0.0,-0.010307265,-1.0E-4
2009-08-26 00:00:00+00,SHORT,1175,0.13741002493334356,-0.007423585,-1.0E-4
2009-08-26 00:00:00+00,SHORT,3378,0.0,-0.010519282,-1.0E-4
2009-08-26 00:00:00+00,SHORT,3436,0.0,0.003662529,-1.0E-4
2009-08-26 00:00:00+00,SHORT,3614,0.0,-0.010194625,-1.0E-4
2009-08-27 00:00:00+00,SHORT,5,0.0,0.006158884,-1.0E-4
2009-08-27 00:00:00+00,SHORT,157,0.0,-0.011809728,-1.0E-4
2009-08-27 00:00:00+00,SHORT,2778,0.0,0.001935454,-1.0E-4
2009-08-27 00:00:00+00,SHORT,730,0.0,0.013390737,-1.0E-4
2009-08-27 00:00:00+00,SHORT,3378,0.0,-0.010417375,-1.0E-4
2009-08-27 00:00:00+00,SHORT,3471,0.0,-0.012165327,-1.0E-4
2009-08-27 00:00:00+00,SHORT,3614,0.0,-0.00982632,-1.0E-4
2009-08-28 00:00:00+00,SHORT,121,1.0,0.06562042,-1.0E-4
2009-08-28 00:00:00+00,SHORT,2230,0.0,-0.008442097,-1.0E-4
2009-08-28 00:00:00+00,SHORT,2352,0.0,-0.0066033658,-1.0E-4
2009-08-28 00:00:00+00,SHORT,335,0.0,0.013014432,-1.0E-4
2009-08-28 00:00:00+00,SHORT,730,0.0,0.017702857,-1.0E-4
2009-08-28 00:00:00+00,SHORT,2866,0.0,-0.011773143,-1.0E-4
2009-08-28 00:00:00+00,SHORT,2877,0.2299435226857929,0.0077825193,-1.0E-4
2009-08-28 00:00:00+00,SHORT,2999,0.0,-0.011630191,-1.0E-4
2009-08-28 00:00:00+00,SHORT,1368,0.0,-0.011131011,-1.0E-4
2009-08-28 00:00:00+00,SHORT,4079,0.0,-0.011902494,-1.0E-4
2009-08-31 00:00:00+00,SHORT,270,0.0,-0.006880494,-1.0E-4
2009-08-31 00:00:00+00,SHORT,730,0.0,-0.0077908835,-1.0E-4
2009-08-31 00:00:00+00,SHORT,2877,0.21523780837903117,-0.011659176,-1.0E-4
2009-08-31 00:00:00+00,SHORT,1668,0.0,0.041841403,-1.0E-4
2009-09-01 00:00:00+00,SHORT,3199,1.0,-0.004296681,-1.0E-4
2009-09-04 00:00:00+00,SHORT,730,0.0,-0.01169847,-1.0E-4
2009-09-09 00:00:00+00,SHORT,2061,0.6003012903419009,0.06615753,-1.0E-4
2009-09-10 00:00:00+00,SHORT,2835,1.0,0.036846913,-1.0E-4
2009-09-11 00:00:00+00,SHORT,3631,1.0,0.006605212,-1.0E-4
2009-09-11 00:00:00+00,SHORT,1667,0.0,0.010121258,-1.0E-4
