time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,vola_roc_5_20_df040
2016-06-27 00:00:00+00,LONG,2367,0.13101702493246667,0.025991289,0.49938124
2016-06-27 00:00:00+00,LONG,2370,0.31169317288747855,0.025017126,0.77329016
2016-06-27 00:00:00+00,LONG,2425,0.8177301411667008,0.09461943,1.1441472
2016-06-27 00:00:00+00,LONG,401,0.05767484331710708,0.030038035,0.37946233
2016-06-27 00:00:00+00,LONG,2452,0.17357320678441426,0.051090937,1.422274
2016-06-27 00:00:00+00,LONG,440,1.0,0.035683785,0.9853171
2016-06-27 00:00:00+00,LONG,444,0.18137461134764588,0.051568665,0.48913398
2016-06-27 00:00:00+00,LONG,523,1.0,0.03301919,0.8401988
2016-06-27 00:00:00+00,LONG,535,0.06891437410765872,0.03423572,0.7743891
2016-06-27 00:00:00+00,LONG,540,1.0,0.04731117,1.3451775
2016-06-27 00:00:00+00,LONG,557,1.0,0.03603791,0.5493383
2016-06-27 00:00:00+00,LONG,713,0.5353125548396033,0.04731381,0.44338155
2016-06-27 00:00:00+00,LONG,2770,1.0,0.0568446,0.6112603
2016-06-27 00:00:00+00,LONG,2910,0.6278181124997577,0.031492937,-0.00417973
2016-06-27 00:00:00+00,LONG,2936,1.0,0.05818803,0.19129264
2016-06-27 00:00:00+00,LONG,937,0.0,0.025737526,0.15115617
2016-06-27 00:00:00+00,LONG,995,0.4789640172755849,0.06767716,0.8073818
2016-06-27 00:00:00+00,LONG,1004,0.39899348596782946,0.04292237,1.3029536
2016-06-27 00:00:00+00,LONG,1022,1.0,0.036847584,0.25057885
2016-06-27 00:00:00+00,LONG,3133,0.7197376010613374,0.035939157,0.4876319
2016-06-27 00:00:00+00,LONG,3161,1.0,0.030131586,0.051683523
2016-06-27 00:00:00+00,LONG,3199,0.19703223354538002,0.03083418,1.1091353
2016-06-27 00:00:00+00,LONG,3310,0.4706013497805103,0.09443025,1.082183
2016-06-27 00:00:00+00,LONG,3335,1.0,0.033739008,1.0149896
2016-06-27 00:00:00+00,LONG,1330,0.5084546479196674,0.05341941,0.67387813
2016-06-27 00:00:00+00,LONG,1368,0.7056879753666517,0.036955226,0.85272115
2016-06-27 00:00:00+00,LONG,1377,0.0720169825728272,0.042272396,1.1852942
2016-06-27 00:00:00+00,LONG,3443,0.5869838616375848,0.021651028,0.7110026
2016-06-27 00:00:00+00,LONG,3501,0.2800228422190746,0.021791479,0.91327995
2016-06-27 00:00:00+00,LONG,1462,0.31352368309931483,0.0483075,0.029787883
2016-06-27 00:00:00+00,LONG,3513,0.0,0.025233323,1.226964
2016-06-27 00:00:00+00,LONG,3573,0.4995827079953429,0.01896332,1.2608225
2016-06-27 00:00:00+00,LONG,3586,0.3240740361330079,0.03931705,0.7284869
2016-06-27 00:00:00+00,LONG,3629,1.0,0.037230168,0.99606997
2016-06-27 00:00:00+00,LONG,1585,1.0,0.017643528,0.6127519
2016-06-27 00:00:00+00,LONG,1690,0.32797843247056857,0.04433497,0.8380993
2016-06-27 00:00:00+00,LONG,1710,0.8000345165474154,0.024291158,0.90958375
2016-06-27 00:00:00+00,LONG,3791,0.4800644968880923,0.031215714,0.79930013
2016-06-27 00:00:00+00,LONG,3828,0.6155501950048182,0.053627346,1.3560671
2016-06-27 00:00:00+00,LONG,3831,0.29855878618437115,0.017871732,1.0360979
2016-06-27 00:00:00+00,LONG,3841,0.09212620727724855,0.018593349,0.18695728
2016-06-27 00:00:00+00,LONG,3973,0.0,0.022403287,-0.18390884
2016-06-28 00:00:00+00,LONG,2425,0.962962962962963,0.0526945,1.4179883
2016-06-28 00:00:00+00,LONG,540,0.22625923125735528,0.026806576,1.426057
2016-06-28 00:00:00+00,LONG,2670,1.0,0.019587683,1.5876045
2016-06-28 00:00:00+00,LONG,713,0.45603462182113896,0.020950766,0.5956892
2016-06-28 00:00:00+00,LONG,714,0.37996728692948367,0.038116038,0.62957066
2016-06-28 00:00:00+00,LONG,2770,0.96,0.030473439,0.49825886
2016-06-28 00:00:00+00,LONG,2936,0.4758340651022382,0.031142822,0.55564445
2016-06-28 00:00:00+00,LONG,995,0.44021866967200435,0.047180526,0.94529474
2016-06-28 00:00:00+00,LONG,1004,0.24168387589514714,0.021385636,1.6145223
2016-06-28 00:00:00+00,LONG,3182,0.6272467430158051,0.06577948,1.5318099
2016-06-28 00:00:00+00,LONG,3310,0.44994664354519137,0.06788678,1.0262641
2016-06-28 00:00:00+00,LONG,1330,0.3589960708836506,0.024905354,1.1822264
2016-06-28 00:00:00+00,LONG,1377,0.0,0.018764047,1.5627859
2016-06-28 00:00:00+00,LONG,1416,0.32506441796725194,0.024019446,0.45045903
2016-06-28 00:00:00+00,LONG,3473,0.4475117928172254,0.02502117,1.4835266
2016-06-28 00:00:00+00,LONG,1462,0.4328383142036833,0.02399422,0.2812757
2016-06-28 00:00:00+00,LONG,3629,0.9807692307692307,0.016045215,1.2768049
2016-06-28 00:00:00+00,LONG,3791,0.40983746682968064,0.01732931,0.9470429
2016-06-28 00:00:00+00,LONG,3828,0.5184566221803687,0.029509077,1.5270208
2016-06-28 00:00:00+00,LONG,4074,0.32714896739623583,0.025936466,0.64349234
2016-06-29 00:00:00+00,LONG,995,0.3601636164271611,0.02461259,0.97019345
2016-06-29 00:00:00+00,LONG,3310,0.38261586730609665,0.043592375,0.93496746
2016-06-30 00:00:00+00,LONG,995,0.4173711087480399,0.019666463,1.0066588
2016-06-30 00:00:00+00,LONG,3310,0.4670677519076928,0.01811576,0.8267593
2016-07-05 00:00:00+00,LONG,2425,0.8148148148148149,0.02139283,1.4242553
2016-07-06 00:00:00+00,LONG,85,1.0,0.06645233,1.22626
2016-07-06 00:00:00+00,LONG,457,1.0,0.04871488,1.4736992
2016-07-06 00:00:00+00,LONG,638,0.2550313345310347,0.019830538,0.76811606
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,0.034892738,1.3679923
2016-07-06 00:00:00+00,LONG,2760,1.0,0.12685458,1.3209258
2016-07-06 00:00:00+00,LONG,714,0.5598977058836908,0.01841322,0.61396086
2016-07-06 00:00:00+00,LONG,1063,0.5263615533715937,0.016894335,1.1364559
2016-07-06 00:00:00+00,LONG,3124,1.0,0.03488296,1.0717816
2016-07-07 00:00:00+00,LONG,457,0.9807692307692307,0.02894609,1.6238172
2016-07-07 00:00:00+00,LONG,694,0.4471844497206891,0.02858078,1.1489521
2016-07-07 00:00:00+00,LONG,2760,0.9824561403508771,0.07139964,1.4829466
2016-07-07 00:00:00+00,LONG,3124,0.7374280882359258,0.020652197,1.1110845
2016-07-29 00:00:00+00,LONG,1780,0.9449840097421525,0.04741751,0.03344704
2016-08-01 00:00:00+00,LONG,1780,0.8551344352488909,0.035400566,0.3003139
2016-08-02 00:00:00+00,LONG,2569,0.0,0.03870784,0.3707813
2016-08-02 00:00:00+00,LONG,2740,0.0,0.11693261,0.9178641
2016-08-02 00:00:00+00,LONG,1377,0.3287556869167544,0.021420998,0.47132164
2016-08-02 00:00:00+00,LONG,1664,0.5663596335205732,0.028533498,-0.26351106
2016-08-02 00:00:00+00,LONG,1780,0.8648520776009193,0.025765091,0.49839374
2016-08-03 00:00:00+00,LONG,2740,0.0,0.10279677,1.0911175
2016-08-03 00:00:00+00,LONG,1198,0.34393096081185576,0.03508414,1.2577795
2016-08-04 00:00:00+00,LONG,2740,0.0,0.07705063,1.2942199
2016-08-04 00:00:00+00,LONG,1198,0.37687673949670325,0.01888416,1.4508414
2016-08-18 00:00:00+00,LONG,2221,0.8205128205128205,0.0917362,1.6258503
2016-09-09 00:00:00+00,LONG,2965,0.0,0.016707478,0.8635905
2016-09-09 00:00:00+00,LONG,937,0.0,0.020611947,-0.1472764
2016-09-09 00:00:00+00,LONG,3760,0.0,0.023689553,1.4321785
2016-09-09 00:00:00+00,LONG,3828,0.018867924528301883,0.016708555,0.44490057
2016-09-12 00:00:00+00,LONG,1652,0.42591679992693143,0.02286117,0.33229735
2016-09-14 00:00:00+00,LONG,142,1.0,0.026065122,0.705345
2016-09-19 00:00:00+00,LONG,1368,0.0,0.021218244,0.21926585
2016-09-20 00:00:00+00,LONG,535,0.0,0.028405368,1.4931289
2016-09-20 00:00:00+00,LONG,1770,1.0,0.023660364,1.0146933
2016-09-21 00:00:00+00,LONG,4153,0.0,0.023304176,1.3587313
2016-09-27 00:00:00+00,LONG,3594,1.0,0.017245121,0.27870053
2016-10-11 00:00:00+00,LONG,88,0.0,0.023550102,0.6242824
2016-10-12 00:00:00+00,LONG,1534,0.7420713780343486,0.057083644,0.9468313
2016-10-26 00:00:00+00,LONG,2479,1.0,0.016215384,0.3615017
2016-10-27 00:00:00+00,LONG,153,0.566816397492124,0.030909326,0.6232723
2016-10-27 00:00:00+00,LONG,693,1.0,0.018482532,0.2496395
2016-10-27 00:00:00+00,LONG,3629,0.6522170645994892,0.020679878,0.9208285
2016-10-28 00:00:00+00,LONG,2866,0.7912370582867706,0.030327339,0.04353521
2016-10-28 00:00:00+00,LONG,3629,0.6980034996118574,0.020956092,1.1931968
2016-10-31 00:00:00+00,LONG,2070,0.3763150899472522,0.0437828,-0.1612552
2016-10-31 00:00:00+00,LONG,1416,0.7899657659320253,0.0296407,0.96858513
2016-10-31 00:00:00+00,LONG,3629,0.8674646537241456,0.020370934,1.5308874
2016-11-01 00:00:00+00,LONG,2070,0.0,0.015834292,0.15603274
2016-11-01 00:00:00+00,LONG,791,1.0,0.025283588,0.53057814
2016-11-01 00:00:00+00,LONG,844,0.4283784595141083,0.03618062,1.206872
2016-11-01 00:00:00+00,LONG,1416,0.7686153398257544,0.022937605,1.2098229
2016-11-01 00:00:00+00,LONG,3629,0.8066726841784477,0.017373726,1.6301428
2016-11-01 00:00:00+00,LONG,1719,0.8475395045521076,0.01858694,1.0538262
2016-11-02 00:00:00+00,LONG,2050,0.5924259491742286,0.03037068,1.113539
2016-11-02 00:00:00+00,LONG,335,1.0,0.05724636,1.1766405
2016-11-02 00:00:00+00,LONG,3142,1.0,0.024383167,0.90967655
2016-11-02 00:00:00+00,LONG,3261,1.0,0.020194497,0.29910937
2016-11-02 00:00:00+00,LONG,3283,0.0,0.053884137,0.19649905
2016-11-02 00:00:00+00,LONG,1416,0.8471830301792932,0.016271668,1.4349804
2016-11-03 00:00:00+00,LONG,2050,0.5742507254114453,0.017436793,0.94511795
2016-11-03 00:00:00+00,LONG,4169,0.3961389181571924,0.020526316,0.06841769
2016-11-03 00:00:00+00,LONG,2381,1.0,0.02957697,0.8427677
2016-11-03 00:00:00+00,LONG,335,0.9523809523809523,0.024691287,1.1821272
2016-11-03 00:00:00+00,LONG,643,0.614588487984413,0.02994686,0.64811176
2016-11-03 00:00:00+00,LONG,3261,0.9523809523809523,0.0189478,0.398268
2016-11-03 00:00:00+00,LONG,3283,0.0,0.039225478,0.4993718
2016-11-03 00:00:00+00,LONG,2004,1.0,0.020808045,0.9704421
2016-11-04 00:00:00+00,LONG,517,0.0,0.043405056,1.6034677
2016-11-04 00:00:00+00,LONG,2716,1.0,0.062017262,1.1701355
2016-11-04 00:00:00+00,LONG,2816,0.31499982261550685,0.017047858,0.45595738
2016-11-04 00:00:00+00,LONG,3283,0.0,0.024795821,0.77313846
2016-11-04 00:00:00+00,LONG,1462,0.6904682013091794,0.05976105,0.7532868
2016-11-04 00:00:00+00,LONG,1803,0.7061168499642728,0.0167757,0.25405914
2016-11-07 00:00:00+00,LONG,1462,0.38309923432663456,0.04878311,1.101931
2016-11-08 00:00:00+00,LONG,2816,0.25040193737039557,0.018689683,0.32073042
2016-11-08 00:00:00+00,LONG,1011,0.5018890842722374,0.088198826,1.015184
2016-11-08 00:00:00+00,LONG,1462,0.5625937472088675,0.045420475,1.4770575
2016-11-09 00:00:00+00,LONG,1011,0.0,0.040039282,1.2562327
2016-11-10 00:00:00+00,LONG,1011,0.0,0.022502113,1.4392201
2016-11-14 00:00:00+00,LONG,450,0.3249479551404606,0.028370261,1.5033256
2016-11-14 00:00:00+00,LONG,2617,0.6932559933308169,0.019093713,0.39445752
2016-11-14 00:00:00+00,LONG,858,1.0,0.062639505,0.25914356
2016-11-14 00:00:00+00,LONG,3179,0.637123739976584,0.01584509,0.7534601
2016-11-14 00:00:00+00,LONG,1536,0.6070834544263766,0.023912502,0.36727327
2016-11-14 00:00:00+00,LONG,3641,1.0,0.025340462,1.0673401
2016-11-14 00:00:00+00,LONG,3838,0.6132943974189996,0.02085163,0.7229383
2016-11-23 00:00:00+00,LONG,2262,1.0,0.053079348,0.5394867
2016-11-25 00:00:00+00,LONG,2262,0.0,0.028286703,0.55055493
2016-11-28 00:00:00+00,LONG,2262,0.95,0.043602206,0.5384094
2016-11-29 00:00:00+00,LONG,2262,0.0,0.033346526,0.51145643
2016-11-30 00:00:00+00,LONG,2262,0.9,0.023468161,0.465974
2016-12-01 00:00:00+00,LONG,2262,0.875,0.02893867,0.48861784
2016-12-01 00:00:00+00,LONG,1220,1.0,0.01615604,0.22783819
2016-12-15 00:00:00+00,LONG,111,1.0,0.017532604,0.49402577
2017-01-23 00:00:00+00,LONG,516,0.5641150180228149,0.033651516,1.2471066
2017-01-26 00:00:00+00,LONG,3802,0.0,0.017148888,0.34140065
2017-01-31 00:00:00+00,LONG,2050,0.6254564276085849,0.019535018,-0.07924479
2017-02-01 00:00:00+00,LONG,9,0.0,0.019395119,0.7859326
2017-02-01 00:00:00+00,LONG,3355,0.0,0.022835389,0.16609958
2017-02-03 00:00:00+00,LONG,1748,0.7045823948667601,0.08398571,0.879348
2017-02-06 00:00:00+00,LONG,1748,0.5926348746674264,0.056013446,1.3032793
2017-03-06 00:00:00+00,LONG,3111,0.8707782324419784,0.09207115,1.522836
2017-03-10 00:00:00+00,LONG,4249,1.0,0.02134567,1.1291354
2017-03-15 00:00:00+00,LONG,1694,0.29029102038831245,0.029442389,0.23477283
2017-03-21 00:00:00+00,LONG,588,0.22632052051807952,0.023250265,0.24288744
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,0.017473731,0.53551835
2017-03-22 00:00:00+00,LONG,588,0.23960792047198876,0.021755202,0.3333641
2017-03-28 00:00:00+00,LONG,4222,1.0,0.017427465,0.34701365
2017-04-04 00:00:00+00,LONG,1828,0.0,0.121048585,1.1594843
2017-04-05 00:00:00+00,LONG,3594,0.07611237656650309,0.02506424,0.31406814
2017-04-05 00:00:00+00,LONG,1828,0.0,0.1003565,1.3983394
2017-04-06 00:00:00+00,LONG,1828,0.0,0.07576373,1.514437
2017-04-07 00:00:00+00,LONG,2343,0.33163111488735625,0.019741874,0.5224157
2017-04-07 00:00:00+00,LONG,1828,0.0,0.04657744,1.5763875
2017-04-10 00:00:00+00,LONG,1828,0.0,0.030509563,1.6132617
2017-04-11 00:00:00+00,LONG,1828,0.0,0.022266107,1.6595441
2017-04-13 00:00:00+00,LONG,3594,0.0,0.030695876,1.1472725
2017-04-20 00:00:00+00,LONG,1767,0.7386748967951106,0.09028155,1.5151327
2017-04-28 00:00:00+00,LONG,1454,0.2591077325259331,0.021760687,0.950952
2017-05-01 00:00:00+00,LONG,1454,0.23942751793018235,0.015805151,0.9201884
2017-05-03 00:00:00+00,LONG,2099,0.0,0.01712153,0.26802653
2017-05-03 00:00:00+00,LONG,2137,0.0,0.016100533,1.190717
2017-05-03 00:00:00+00,LONG,191,0.43793923669308216,0.11605877,1.5275548
2017-05-03 00:00:00+00,LONG,487,1.0,0.094796725,1.3446354
2017-05-03 00:00:00+00,LONG,1454,0.3232793687782318,0.01617198,1.2871633
2017-05-03 00:00:00+00,LONG,3847,0.05475850751985403,0.065692335,0.86650723
2017-05-04 00:00:00+00,LONG,13,0.3332810713857941,0.03459934,0.5339545
2017-05-04 00:00:00+00,LONG,487,0.9642857142857143,0.046880126,1.3506594
2017-05-04 00:00:00+00,LONG,1454,0.3719664076726072,0.021665158,1.567028
2017-05-04 00:00:00+00,LONG,3847,0.0,0.05243232,0.8136647
2017-05-05 00:00:00+00,LONG,13,0.32433675451604355,0.015973683,0.7421889
2017-05-05 00:00:00+00,LONG,487,0.25888323245714173,0.04010507,1.3465668
2017-05-05 00:00:00+00,LONG,3847,0.0,0.071617596,0.8910659
2017-05-08 00:00:00+00,LONG,487,0.8928571428571429,0.024768414,1.1887485
2017-05-08 00:00:00+00,LONG,3847,0.0,0.059110094,1.1208841
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,0.032455463,1.1107699
2017-05-09 00:00:00+00,LONG,487,0.8571428571428572,0.023915678,1.2019144
2017-05-09 00:00:00+00,LONG,3847,1.0,0.06665779,1.5486193
2017-05-18 00:00:00+00,LONG,959,0.471208472471559,0.028942563,0.23654762
2017-05-18 00:00:00+00,LONG,1022,0.2718140774187572,0.018400138,0.29580504
2017-05-18 00:00:00+00,LONG,3994,1.0,0.052513193,1.4492176
2017-05-19 00:00:00+00,LONG,959,0.9655172413793104,0.027652837,0.61061907
2017-05-22 00:00:00+00,LONG,796,1.0,0.08036252,0.7066736
2017-05-22 00:00:00+00,LONG,3352,1.0,0.043065652,0.38507465
2017-05-22 00:00:00+00,LONG,1552,0.8327690582920967,0.02695473,1.6195235
2017-05-23 00:00:00+00,LONG,796,0.9782608695652174,0.020825244,0.9180522
2017-05-31 00:00:00+00,LONG,3702,0.0,0.024421941,1.4614738
2017-06-06 00:00:00+00,LONG,2175,1.0,0.019260006,0.913335
2017-06-08 00:00:00+00,LONG,2175,0.9565217391304348,0.020603802,0.8223621
2017-06-16 00:00:00+00,LONG,1694,1.0,0.030889798,-0.2425001
2017-06-19 00:00:00+00,LONG,1694,0.975,0.016008444,-0.10959439
2017-06-20 00:00:00+00,LONG,3716,0.7544283890440387,0.022368394,0.7469579
2017-06-21 00:00:00+00,LONG,874,0.5974717436882154,0.021578835,0.5800913
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,0.034195587,1.2797425
2017-06-21 00:00:00+00,LONG,3716,0.9268292682926829,0.023986759,0.90298563
2017-06-21 00:00:00+00,LONG,1694,0.5177622305574441,0.019679168,0.20369522
2017-06-22 00:00:00+00,LONG,1328,0.4716791900259571,0.018181002,0.63318187
2017-06-22 00:00:00+00,LONG,3716,0.49720824283105486,0.016651066,0.9128384
2017-06-23 00:00:00+00,LONG,2816,0.0,0.08287052,1.2626003
2017-06-26 00:00:00+00,LONG,2816,0.0,0.052770954,1.2951714
2017-07-11 00:00:00+00,LONG,2099,0.0,0.022197042,1.4496523
2017-07-11 00:00:00+00,LONG,663,0.3861021087599418,0.0382306,1.5859374
2017-07-11 00:00:00+00,LONG,4059,1.0,0.017666489,0.6550415
2017-07-19 00:00:00+00,LONG,2462,0.3845439052977247,0.016732754,0.4857452
2017-07-20 00:00:00+00,LONG,786,1.0,0.016288057,0.11626143
2017-08-10 00:00:00+00,LONG,2421,0.0,0.044947132,0.6546075
2017-08-10 00:00:00+00,LONG,1473,0.8045862827369882,0.019458342,1.1235782
2017-08-10 00:00:00+00,LONG,3882,0.19222655977445216,0.025156787,0.41428784
2017-08-15 00:00:00+00,LONG,4137,0.7790846095684812,0.019537276,0.31523052
2017-08-21 00:00:00+00,LONG,2055,1.0,0.02098731,0.36286068
2017-08-21 00:00:00+00,LONG,2262,0.5672001371004434,0.021842374,0.8553086
2017-08-21 00:00:00+00,LONG,2349,0.48276122412425054,0.01987572,1.3508904
2017-08-21 00:00:00+00,LONG,3233,0.9772727272727273,0.021930387,1.1585616
2017-08-21 00:00:00+00,LONG,1383,1.0,0.033612065,0.6247734
2017-08-22 00:00:00+00,LONG,3501,1.0,0.029514473,0.19642033
2017-08-23 00:00:00+00,LONG,3436,1.0,0.017897602,0.8246516
2017-08-23 00:00:00+00,LONG,3501,0.9787234042553191,0.026239432,0.31819215
2017-09-06 00:00:00+00,LONG,3684,0.8175537259670791,0.026269417,1.4264181
2017-09-07 00:00:00+00,LONG,39,0.0,0.021092094,0.18748057
2017-09-07 00:00:00+00,LONG,4140,0.8128208732804116,0.032756656,0.53668153
2017-09-07 00:00:00+00,LONG,4237,0.9058039798456328,0.030061504,0.21186997
2017-09-07 00:00:00+00,LONG,2553,1.0,0.024485555,0.8130278
2017-09-07 00:00:00+00,LONG,687,0.4758495737257101,0.028813608,0.9395841
2017-09-07 00:00:00+00,LONG,836,1.0,0.03610264,1.0197062
2017-09-07 00:00:00+00,LONG,3046,1.0,0.017004417,0.1192334
2017-09-07 00:00:00+00,LONG,3241,1.0,0.016474957,0.69325197
2017-09-07 00:00:00+00,LONG,3293,1.0,0.018073304,0.31415418
2017-09-07 00:00:00+00,LONG,1447,1.0,0.018212656,-0.12848766
2017-09-08 00:00:00+00,LONG,4237,0.8412419637692217,0.019367915,0.36251247
2017-09-08 00:00:00+00,LONG,836,1.0,0.024415284,1.2759323
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,0.027025875,0.75385565
2017-09-08 00:00:00+00,LONG,3293,0.9782608695652174,0.015835222,0.39225638
2017-09-25 00:00:00+00,LONG,374,0.1872129529272248,0.017190447,0.112958625
2017-09-25 00:00:00+00,LONG,3013,0.6353460180258016,0.01899872,0.81147474
2017-10-16 00:00:00+00,LONG,3895,0.3011567113405476,0.021642542,0.45664644
2017-10-25 00:00:00+00,LONG,1762,0.3063914678005366,0.023807582,-0.108722836
2017-10-27 00:00:00+00,LONG,712,0.2868920607027087,0.037254203,1.1053772
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,0.033804413,0.057417914
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,0.050322216,1.1118702
2017-10-30 00:00:00+00,LONG,1356,1.0,0.030852165,1.2225454
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,0.030127034,0.19771545
2017-10-31 00:00:00+00,LONG,799,0.6043451748567289,0.03680545,1.5381643
2017-10-31 00:00:00+00,LONG,1356,0.9583333333333334,0.019121472,1.2033187
2017-11-01 00:00:00+00,LONG,1356,0.9166666666666666,0.01707821,1.3444058
2017-11-02 00:00:00+00,LONG,3822,0.22703514346507328,0.05537854,0.13198906
2017-11-03 00:00:00+00,LONG,3702,1.0,0.07226628,0.25288364
2017-11-03 00:00:00+00,LONG,3822,0.18046600024947304,0.024163904,0.24051222
2017-11-06 00:00:00+00,LONG,773,1.0,0.021842897,0.2397755
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,0.024694575,0.31559798
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,0.043247655,0.78827196
2017-11-08 00:00:00+00,LONG,2349,1.0,0.034651067,0.9534092
2017-11-08 00:00:00+00,LONG,522,1.0,0.052666448,1.3247689
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,0.021340134,0.913111
2017-11-09 00:00:00+00,LONG,522,0.7848513963167629,0.022869803,1.4938539
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,0.018541444,1.0592986
2017-11-10 00:00:00+00,LONG,522,0.9661016949152542,0.019412266,1.5899478
2017-11-15 00:00:00+00,LONG,974,0.4756323154399605,0.018883234,1.5143927
2017-11-15 00:00:00+00,LONG,3535,1.0,0.016503392,0.6288091
2017-11-15 00:00:00+00,LONG,3793,1.0,0.022150539,1.5933216
2017-11-15 00:00:00+00,LONG,3885,1.0,0.017604576,1.4058158
2017-11-16 00:00:00+00,LONG,2690,0.5822897985319472,0.017655954,0.7000032
2017-11-17 00:00:00+00,LONG,4150,0.38891131428234993,0.017884323,1.0531625
2017-11-17 00:00:00+00,LONG,845,1.0,0.017089061,0.9247404
2017-11-21 00:00:00+00,LONG,3436,0.0,0.097943865,1.0242873
2017-11-22 00:00:00+00,LONG,3436,0.0,0.07595037,1.4328108
2017-11-29 00:00:00+00,LONG,862,0.0,0.024485711,0.41845274
2017-12-05 00:00:00+00,LONG,2285,0.5165848032783367,0.02425317,0.048562203
2017-12-05 00:00:00+00,LONG,1074,0.0,0.020494029,0.8406693
2017-12-06 00:00:00+00,LONG,2285,0.5215756628221199,0.022515012,0.14144388
2017-12-06 00:00:00+00,LONG,610,1.0,0.023509841,0.7450369
2017-12-06 00:00:00+00,LONG,1552,0.0,0.04183745,0.8368141
2017-12-06 00:00:00+00,LONG,3963,1.0,0.027898833,1.0901676
2017-12-07 00:00:00+00,LONG,610,0.975609756097561,0.02211366,0.83480036
2017-12-14 00:00:00+00,LONG,4040,0.5252671200948262,0.018106606,0.22439899
2017-12-15 00:00:00+00,LONG,424,0.735368600854561,0.036717128,1.0651698
2017-12-15 00:00:00+00,LONG,1949,0.0,0.017741907,-0.0254006
2018-02-05 00:00:00+00,LONG,3703,0.0,0.024295269,0.5995178
2018-02-08 00:00:00+00,LONG,245,0.32111681387347407,0.023811717,1.0031198
2018-02-08 00:00:00+00,LONG,388,1.0,0.025529047,0.43937397
2018-02-08 00:00:00+00,LONG,2518,0.9459459459459459,0.032267556,0.4307978
2018-02-08 00:00:00+00,LONG,3100,1.0,0.016301904,0.03649403
2018-02-09 00:00:00+00,LONG,167,0.0,0.017206585,0.68875396
2018-02-09 00:00:00+00,LONG,562,0.0,0.018830186,1.446588
2018-02-09 00:00:00+00,LONG,780,0.28870528465148004,0.0198938,0.62388057
2018-02-09 00:00:00+00,LONG,984,0.0,0.033275153,1.3316015
2018-02-09 00:00:00+00,LONG,3109,1.0,0.023448158,0.7040263
2018-02-09 00:00:00+00,LONG,3283,0.8353315224005384,0.039137606,1.3523701
2018-02-09 00:00:00+00,LONG,3287,0.8421038150814704,0.019061381,1.0803913
2018-02-09 00:00:00+00,LONG,3335,0.7807225110559393,0.03790691,1.5653771
2018-02-09 00:00:00+00,LONG,1434,0.2660715986418144,0.016001208,1.0177945
2018-02-09 00:00:00+00,LONG,3686,0.6860224695497487,0.03199862,0.3363933
2018-02-09 00:00:00+00,LONG,3830,1.0,0.01980868,0.86541665
2018-02-09 00:00:00+00,LONG,1960,0.0,0.017672008,0.5917107
2018-02-12 00:00:00+00,LONG,3335,0.6959008844154642,0.023907539,1.515345
2018-02-12 00:00:00+00,LONG,3686,0.6195496035834063,0.018516913,0.43940803
2018-02-13 00:00:00+00,LONG,3109,0.9459459459459459,0.019124249,1.1076794
2018-02-13 00:00:00+00,LONG,3335,0.6613022133776397,0.017170118,1.5406672
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,0.017693559,0.6109778
2018-02-26 00:00:00+00,LONG,2107,0.5438008960317203,0.062576726,1.5755147
2018-02-27 00:00:00+00,LONG,2107,0.5194828434074719,0.03779517,1.6355019
2018-03-02 00:00:00+00,LONG,1453,1.0,0.08464286,-0.051278576
2018-03-05 00:00:00+00,LONG,1453,0.9666666666666667,0.038811877,0.13537239
2018-03-06 00:00:00+00,LONG,1453,0.9333333333333333,0.020093516,0.18798952
2018-03-07 00:00:00+00,LONG,1114,0.0,0.09744258,0.346566
2018-03-07 00:00:00+00,LONG,1453,0.9,0.0401522,0.34246874
2018-03-08 00:00:00+00,LONG,1114,0.0,0.062096715,0.5143332
2018-03-08 00:00:00+00,LONG,1453,0.8666666666666667,0.02634223,0.50989574
2018-03-09 00:00:00+00,LONG,1082,0.7028759379516196,0.016223203,0.14332071
2018-03-09 00:00:00+00,LONG,1114,0.0,0.036325473,0.36519617
2018-03-21 00:00:00+00,LONG,3841,1.0,0.028740529,0.15660702
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,0.041082848,1.150036
2018-04-02 00:00:00+00,LONG,259,0.3731096778276669,0.019790528,0.7045184
2018-04-02 00:00:00+00,LONG,516,0.5066549930801615,0.020977762,0.9499997
2018-04-02 00:00:00+00,LONG,3822,0.639516065767862,0.09891446,1.1268401
2018-04-03 00:00:00+00,LONG,3822,0.4614598666563921,0.030769624,1.2453923
2018-04-04 00:00:00+00,LONG,158,0.0,0.10600175,0.56443787
