time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_13_50_df007,accel_price_5_df021,weighted_neg_sum_10_df036,dist_lower_bb_50_2.0_df055
2016-09-13 00:00:00+00,LONG,1838,0.39880146742905964,-0.040655434,0.0068819798,0.15114729,-0.015254981
2016-09-14 00:00:00+00,LONG,3851,1.0,-0.0533883,-2.3394401E-4,0.13814862,0.009287546
2016-09-14 00:00:00+00,LONG,1838,0.4014822714348306,-0.047341697,-0.017646452,0.13689068,-0.021049423
2016-09-23 00:00:00+00,LONG,874,0.0651929353260842,-0.03454135,5.9141306E-4,0.13820119,-0.07826639
2016-09-27 00:00:00+00,LONG,2569,0.15948792273228923,-0.05183092,-0.0076247035,0.15530607,-0.046536695
2016-09-28 00:00:00+00,LONG,3594,0.9705882352941176,-0.040421274,0.00678417,0.13301454,-0.0089363335
2016-09-29 00:00:00+00,LONG,3594,0.9411764705882353,-0.04490241,-0.033080958,0.14746077,2.2306824E-4
2016-10-04 00:00:00+00,LONG,988,0.7689566634586978,-0.059513584,-0.009975864,0.14347479,0.023140443
2016-10-05 00:00:00+00,LONG,988,0.6666249850873611,-0.06024283,0.006537105,0.14347479,8.252645E-4
2016-10-06 00:00:00+00,LONG,988,0.6408118236086525,-0.060792074,0.0037817452,0.14347479,-0.010958865
2016-10-07 00:00:00+00,LONG,2351,0.6172221904375306,-0.029491825,0.012965266,0.14018081,0.007992395
2016-10-11 00:00:00+00,LONG,2351,0.8452584215185484,-0.035890326,0.0029805352,0.13858747,0.0022013243
2016-10-20 00:00:00+00,LONG,1534,0.0,-0.0535244,-0.0101884855,0.15333445,-0.003410842
2016-10-27 00:00:00+00,LONG,4107,0.631923466940829,-0.04322897,-0.008856073,0.1439106,0.007997084
2016-10-28 00:00:00+00,LONG,4107,0.565905325466322,-0.044062484,0.012817625,0.14372401,-0.017490648
2016-10-28 00:00:00+00,LONG,1171,1.0,-0.051687256,-0.010528972,0.14001057,0.053828895
2016-10-31 00:00:00+00,LONG,4107,0.5107711884508487,-0.045353677,-0.02322553,0.15035443,-0.015794372
2016-11-01 00:00:00+00,LONG,844,0.4283784595141083,-0.051862698,0.014452347,0.13927163,0.03618062
2016-11-01 00:00:00+00,LONG,1171,0.935483870967742,-0.058932234,-0.017013218,0.14427035,-0.0026384122
2016-11-02 00:00:00+00,LONG,2106,0.7973929637346505,-0.03755263,-0.013005166,0.13357703,0.008711705
2016-11-02 00:00:00+00,LONG,3430,0.9523809523809523,-0.05339275,0.0011060747,0.1443385,0.020832073
2016-11-03 00:00:00+00,LONG,4107,0.3523809463811501,-0.048899326,0.014050894,0.14353469,-0.03211317
2016-11-03 00:00:00+00,LONG,15,0.7141229159491613,-0.046885006,-0.021306517,0.13149057,0.030491007
2016-11-03 00:00:00+00,LONG,2816,0.0,-0.02479671,-0.0036939476,0.14204329,-0.011246167
2016-11-03 00:00:00+00,LONG,844,0.28738227783559156,-0.05942267,0.012229052,0.13890149,-0.014164977
2016-11-03 00:00:00+00,LONG,3430,0.9047619047619048,-0.058176495,0.0025276819,0.1482976,0.016355932
2016-11-03 00:00:00+00,LONG,1719,0.8412515123279277,-0.027702088,0.0040608994,0.15623902,0.009936158
2016-11-04 00:00:00+00,LONG,4107,0.30925120557370955,-0.050131865,-0.009282171,0.14353469,-0.046245363
2016-11-04 00:00:00+00,LONG,844,0.30805612787814807,-0.061876737,-0.015658073,0.15032364,-0.008955524
2016-11-07 00:00:00+00,LONG,2816,0.8888888888888888,-0.04129689,0.0106267,0.15442117,0.006938397
2016-11-07 00:00:00+00,LONG,1719,0.7578934943307665,-0.044750802,-0.015050678,0.15612772,-0.0034778328
2016-11-08 00:00:00+00,LONG,844,0.0,-0.06747599,-0.008500232,0.14207081,-0.038768142
2016-11-09 00:00:00+00,LONG,4215,1.0,-0.026791966,-0.0028445611,0.15596117,0.0026914377
2016-11-09 00:00:00+00,LONG,1719,0.6669889540490404,-0.060483396,-0.0060675335,0.14459617,-0.012771759
2016-11-10 00:00:00+00,LONG,4215,0.9583333333333334,-0.03827902,0.0037608468,0.14348152,-0.00979454
2016-11-14 00:00:00+00,LONG,4215,0.875,-0.058059283,-0.021529106,0.13737857,-0.003666018
2016-11-14 00:00:00+00,LONG,2497,0.5759593563456803,-0.04711936,-0.030648606,0.12954888,0.04389869
2016-11-14 00:00:00+00,LONG,3021,0.41023332480795793,-0.037790377,9.6001575E-4,0.15030882,-0.0020034697
2016-11-25 00:00:00+00,LONG,2262,0.0,-0.027694158,0.0056552533,0.14923684,0.028286703
2016-11-29 00:00:00+00,LONG,2262,0.0,-0.039716866,-3.0930963E-4,0.16083747,0.033346526
2016-11-30 00:00:00+00,LONG,2262,0.9,-0.047731824,0.0070997933,0.16128422,0.023468161
2016-12-01 00:00:00+00,LONG,3053,0.6142055528017647,-0.055666164,-0.012629598,0.14741594,-0.023288326
2016-12-02 00:00:00+00,LONG,960,0.6254100912316956,-0.031393535,0.0049447548,0.13939251,-0.03897774
2016-12-07 00:00:00+00,LONG,2061,1.0,-0.06745869,-0.010720119,0.1301967,-0.023198454
2016-12-15 00:00:00+00,LONG,2619,0.20706988971669257,-0.043577086,-0.029689224,0.14336313,-0.008659287
2016-12-19 00:00:00+00,LONG,2619,0.2524379472887492,-0.046741143,0.009308352,0.14038517,-0.04512988
2016-12-20 00:00:00+00,LONG,1306,0.2731275148019177,-0.05299397,-0.0119604645,0.15319312,-0.02773061
2016-12-23 00:00:00+00,LONG,2469,0.8421052631578947,-0.051448137,0.0077065383,0.15726835,-0.054646403
2017-01-30 00:00:00+00,LONG,3684,1.0,-0.048498567,0.002690201,0.16118653,0.039329514
2017-01-31 00:00:00+00,LONG,3684,0.9583333333333334,-0.05667261,-0.0069921454,0.15208624,0.030138351
2017-02-01 00:00:00+00,LONG,2731,0.24891609399050804,-0.023283923,-1.0399905E-4,0.139188,0.011519479
2017-02-02 00:00:00+00,LONG,3595,0.0,-0.0287762,-0.032496564,0.15229656,-0.008690126
2017-02-03 00:00:00+00,LONG,3595,0.0,-0.03241919,-0.02112481,0.15904143,-0.0021193621
2017-03-14 00:00:00+00,LONG,1483,0.33606087646343985,-0.02486982,-0.01458939,0.12796172,-0.03222727
2017-03-14 00:00:00+00,LONG,1610,0.49429960707669574,-0.07036857,-0.015873661,0.1455583,-0.059130605
2017-03-17 00:00:00+00,LONG,3743,0.0,-0.02971441,-0.0020596853,0.1474275,-0.064175576
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,-0.06444724,-0.02216988,0.13961984,0.017473731
2017-03-24 00:00:00+00,LONG,3684,1.0,-0.03663782,-0.01694512,0.14367883,1.7052096E-4
2017-03-31 00:00:00+00,LONG,3684,0.8387096774193549,-0.05211984,0.007997873,0.13077147,-0.069927
2017-04-03 00:00:00+00,LONG,3684,0.8064516129032258,-0.055716563,-0.028511306,0.12834065,-0.06540219
2017-05-11 00:00:00+00,LONG,906,0.0,-0.069266744,-0.02017361,0.1613102,-0.045100436
2017-05-12 00:00:00+00,LONG,906,0.5005851475261909,-0.07162212,0.004779041,0.13034555,-0.06343775
2017-05-15 00:00:00+00,LONG,487,0.1467149644877133,-0.06776277,-0.004324545,0.1589486,-0.012549885
2017-05-16 00:00:00+00,LONG,2778,0.535145570177978,-0.046527598,-0.0070568565,0.13391764,0.022813993
2017-05-22 00:00:00+00,LONG,2381,0.4290159836231199,-0.045163658,-0.02407638,0.1430465,-0.050956212
2017-05-22 00:00:00+00,LONG,1552,0.8327690582920967,-0.025994875,0.008683572,0.13326567,0.02695473
2017-05-23 00:00:00+00,LONG,1552,0.9714285714285714,-0.029156871,-0.009551147,0.12773952,0.020032633
2017-05-24 00:00:00+00,LONG,2381,0.3541946633595525,-0.039421294,0.007553294,0.1417965,-0.05910812
2017-06-01 00:00:00+00,LONG,3994,0.48329799079912006,-0.026757492,0.0065111606,0.13261741,-0.04156862
2017-06-07 00:00:00+00,LONG,2569,0.0,-0.053390376,-0.017960636,0.1425464,-0.001088795
2017-06-08 00:00:00+00,LONG,2569,0.35318452044874094,-0.05907777,-0.016379615,0.13630493,-0.005626615
2017-06-14 00:00:00+00,LONG,2175,0.6553823870941724,-0.020050703,-0.022881152,0.13088341,-0.04653834
2017-06-15 00:00:00+00,LONG,2175,0.5828545891926854,-0.022735909,0.013722237,0.14097369,-0.036613274
2017-06-15 00:00:00+00,LONG,2569,0.0,-0.058329277,-0.021121887,0.1354106,-0.022194736
2017-06-16 00:00:00+00,LONG,1694,1.0,-0.023601541,-0.017757272,0.12710766,0.030889798
2017-06-19 00:00:00+00,LONG,1694,0.975,-0.025492117,-0.009206385,0.12710766,0.016008444
2017-06-21 00:00:00+00,LONG,874,0.5974717436882154,-0.057191648,-0.008216382,0.1274765,0.021578835
2017-06-21 00:00:00+00,LONG,1300,1.0,-0.043847185,-0.021505855,0.1469356,0.008951274
2017-06-21 00:00:00+00,LONG,1694,0.5177622305574441,-0.03353289,-0.002005513,0.1286282,0.019679168
2017-06-22 00:00:00+00,LONG,874,0.609205902383226,-0.0559051,0.010493977,0.1274765,0.014313205
2017-06-26 00:00:00+00,LONG,2370,0.0,-0.048396055,0.010741075,0.1278403,-0.034955062
2017-06-26 00:00:00+00,LONG,2569,0.3267107687830312,-0.03317222,-0.020015474,0.13032493,-0.030293858
2017-06-27 00:00:00+00,LONG,874,0.3910720506137399,-0.04883291,0.010767986,0.13225691,-0.062377114
2017-06-28 00:00:00+00,LONG,3716,0.38789050815561904,-0.032749567,0.00769767,0.13329835,-0.022507997
2017-07-10 00:00:00+00,LONG,1865,0.9166666666666666,-0.044052687,0.005333675,0.12866692,-0.053071983
2017-07-11 00:00:00+00,LONG,663,0.3861021087599418,-0.05425497,0.0022987365,0.13818966,0.0382306
2017-07-13 00:00:00+00,LONG,2125,0.15447972128581203,-0.028546842,-0.010423932,0.13500282,-0.03464563
2017-08-01 00:00:00+00,LONG,1667,0.526191061984087,-0.04224047,-0.028916098,0.12707321,0.014676895
2017-08-02 00:00:00+00,LONG,2820,0.962962962962963,-0.04432578,-0.014740187,0.12706314,-0.03141319
2017-08-02 00:00:00+00,LONG,1667,0.5235504513118586,-0.04754882,0.001624104,0.1300248,0.011221221
2017-08-03 00:00:00+00,LONG,1667,0.49162221725091404,-0.052459486,0.0013538481,0.1300248,-0.004369569
2017-08-11 00:00:00+00,LONG,262,0.0,-0.051977564,-0.025159536,0.15735161,0.015106568
2017-08-14 00:00:00+00,LONG,262,0.0,-0.059647635,0.002738474,0.1346028,0.0038625614
2017-08-18 00:00:00+00,LONG,2421,0.0,-0.05657563,-0.023401495,0.1587028,-0.016809845
2017-08-23 00:00:00+00,LONG,2349,0.0,-0.064722545,0.011467779,0.16077444,-0.039096404
2017-08-23 00:00:00+00,LONG,2661,0.9428571428571428,-0.05982863,-0.015811754,0.1449652,-0.08044137
2017-08-25 00:00:00+00,LONG,3233,0.8809523809523809,-0.05350231,0.007815714,0.15989852,-0.07954478
2017-09-13 00:00:00+00,LONG,397,0.0,-0.06575134,0.008238563,0.14185406,-0.04408323
2017-09-26 00:00:00+00,LONG,3013,0.9565217391304348,-0.024065854,-0.009161979,0.13456371,0.0040987623
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,-0.060986023,0.0122261625,0.14611502,0.033804413
2017-10-30 00:00:00+00,LONG,3693,0.9824561403508771,-0.019896671,-0.011962146,0.15218407,-0.029819546
2017-10-31 00:00:00+00,LONG,3693,0.9649122807017544,-0.025178842,-0.031112654,0.14498964,-0.020593287
2017-11-03 00:00:00+00,LONG,3693,0.9122807017543859,-0.035368018,-0.007676623,0.14311498,-0.050578613
2017-11-06 00:00:00+00,LONG,1011,1.0,-0.067830555,-0.027873848,0.13971512,0.012707495
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,-0.031180307,-0.0059748897,0.14743277,0.043247655
2017-11-07 00:00:00+00,LONG,1838,0.9565217391304348,-0.024939265,0.008841996,0.13488507,-0.001170068
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,-0.03419307,0.014698687,0.14180818,0.021340134
2017-11-10 00:00:00+00,LONG,3763,0.3289922979670173,-0.0428405,0.0036386766,0.1424919,1.461178E-4
2017-11-13 00:00:00+00,LONG,522,0.9491525423728814,-0.024073577,0.009078296,0.14837109,5.719464E-5
2017-11-13 00:00:00+00,LONG,2776,0.7465084042939117,-0.05080712,-0.008521457,0.13060035,4.5782092E-4
2017-11-13 00:00:00+00,LONG,1463,0.387424379689687,-0.026513234,-0.012938676,0.13974792,-0.027590912
2017-11-14 00:00:00+00,LONG,2776,0.9491525423728814,-0.057410605,0.00887334,0.12825733,-0.0018023563
2017-11-14 00:00:00+00,LONG,1463,0.3475485234712245,-0.036592495,0.0043622125,0.14711393,-0.02103358
2017-11-15 00:00:00+00,LONG,2070,1.0,-0.02298708,-0.004115995,0.1502396,0.041437987
2017-11-15 00:00:00+00,LONG,522,0.9152542372881356,-0.037434768,-0.0052976357,0.14990985,-0.011648316
2017-11-15 00:00:00+00,LONG,1463,0.29163254554501317,-0.046233643,0.004437695,0.15681349,-0.012090618
2017-11-16 00:00:00+00,LONG,522,0.8983050847457628,-0.042384848,-0.022794137,0.14890623,-0.018390726
2017-11-16 00:00:00+00,LONG,523,0.0,-0.06684019,-0.010898624,0.12849163,-0.030014632
2017-11-16 00:00:00+00,LONG,3142,0.5039106306489276,-0.021545708,0.015051128,0.12765107,-0.024693163
2017-11-16 00:00:00+00,LONG,3686,0.0,-0.037738536,-0.0036366908,0.15342318,-6.321173E-4
2017-11-17 00:00:00+00,LONG,522,0.8813559322033898,-0.04826667,0.012702075,0.14019415,-0.030492203
2017-11-17 00:00:00+00,LONG,3142,0.22089620168097024,-0.027614936,0.0018609512,0.12678811,-0.026423411
2017-11-20 00:00:00+00,LONG,522,0.6889305155588831,-0.0536841,-0.010935807,0.14019415,-0.037474263
2017-11-20 00:00:00+00,LONG,2690,0.5017637042845745,-0.03108824,0.004217038,0.12745678,0.010271841
2017-11-20 00:00:00+00,LONG,937,0.23764749193886545,-0.021789804,0.003027978,0.15534069,-0.024822488
2017-11-21 00:00:00+00,LONG,2070,0.9259259259259259,-0.056476254,0.001398254,0.14518873,0.00721727
2017-11-22 00:00:00+00,LONG,937,0.22498914259281028,-0.040766142,0.003558016,0.15278758,-0.039379478
2017-11-24 00:00:00+00,LONG,335,0.23473292795968206,-0.053010486,-0.03232262,0.1358099,-0.044638775
2017-12-07 00:00:00+00,LONG,610,0.975609756097561,-0.0545129,-0.019823862,0.15693843,0.02211366
2017-12-07 00:00:00+00,LONG,3556,0.0,-0.063027844,-0.0014633207,0.15741222,0.00440558
2017-12-12 00:00:00+00,LONG,4083,0.8604651162790697,-0.050791852,-0.012181918,0.13477923,-0.049351584
2017-12-14 00:00:00+00,LONG,3963,0.8536585365853658,-0.03750249,-0.034655143,0.13455778,-0.0071857055
2017-12-15 00:00:00+00,LONG,262,0.21005854202270308,-0.035079055,-0.016431073,0.136378,0.004981174
2017-12-18 00:00:00+00,LONG,3233,0.0,-0.03309808,-0.0026804365,0.14184058,-0.011347864
2017-12-19 00:00:00+00,LONG,356,0.0,-0.022938658,-0.005136705,0.13552642,-0.045255557
2017-12-19 00:00:00+00,LONG,3233,0.0,-0.036293197,-0.020852543,0.14710927,-0.012091667
2017-12-27 00:00:00+00,LONG,3310,0.4230393045504481,-0.028922979,-0.029090585,0.14571671,-0.041949596
2017-12-28 00:00:00+00,LONG,3310,0.35378282365208114,-0.039324902,0.009268928,0.14571671,-0.056493457
2018-01-18 00:00:00+00,LONG,1195,0.9189189189189189,-0.046561457,0.0017912281,0.13356255,-0.049097467
2018-01-26 00:00:00+00,LONG,188,1.0,-0.043886296,-0.007858435,0.13727018,-0.04846287
2018-01-29 00:00:00+00,LONG,188,0.9736842105263158,-0.050452825,-0.0036735276,0.13727018,-0.04340745
2018-02-06 00:00:00+00,LONG,2405,1.0,-0.024833135,-0.008632614,0.134412,0.010401004
2018-02-06 00:00:00+00,LONG,1807,0.8979591836734694,-0.029361805,-0.017714571,0.13759108,-0.041898694
2018-02-08 00:00:00+00,LONG,2066,0.29332446019820524,-0.046623424,-0.033582292,0.12717173,-0.004090356
2018-02-08 00:00:00+00,LONG,2983,0.935483870967742,-0.02226492,-0.033906836,0.1315039,0.018469023
2018-02-08 00:00:00+00,LONG,1910,0.9473684210526316,-0.02653124,-0.031404346,0.13767642,0.009900046
2018-02-09 00:00:00+00,LONG,1817,0.3624747018264319,-0.026305428,-0.013271598,0.14887571,0.057114106
2018-02-13 00:00:00+00,LONG,5,0.0,-0.022611301,-0.012688886,0.14546314,-0.07886389
2018-02-13 00:00:00+00,LONG,167,0.0,-0.021691479,-0.0019713696,0.13998775,-0.01966823
2018-02-13 00:00:00+00,LONG,262,0.9607843137254902,-0.024015335,-0.016962053,0.15200515,-0.01275002
2018-02-13 00:00:00+00,LONG,475,0.0,-0.05460356,-0.019074213,0.13433157,0.009676557
2018-02-13 00:00:00+00,LONG,739,0.5189037892820424,-0.02539898,-0.024109231,0.13967037,-0.0051944065
2018-02-13 00:00:00+00,LONG,1043,0.310439029458229,-0.028354248,-0.008565152,0.14020018,-0.031654216
2018-02-13 00:00:00+00,LONG,3335,0.6613022133776397,-0.03374388,-0.021840341,0.12938571,0.017170118
2018-02-13 00:00:00+00,LONG,3521,0.0,-0.026936173,-0.017183179,0.15532357,0.022868901
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,-0.036029153,0.013629045,0.14115702,0.017693559
2018-02-13 00:00:00+00,LONG,1817,0.0,-0.040570583,-0.008045379,0.14101343,0.037594475
2018-02-13 00:00:00+00,LONG,1960,0.0,-0.055532575,-0.026452836,0.12744638,-0.030808609
2018-02-14 00:00:00+00,LONG,5,0.0,-0.026299406,-3.6317992E-4,0.14546314,-0.08028951
2018-02-14 00:00:00+00,LONG,167,0.0,-0.027762838,0.0065369355,0.13046248,-0.026691793
2018-02-14 00:00:00+00,LONG,2778,0.7004195213094316,-0.06797717,0.004807742,0.13314338,0.00848106
2018-02-14 00:00:00+00,LONG,1043,0.23833315741469932,-0.03264858,-0.013126545,0.14020018,-0.032031566
2018-02-14 00:00:00+00,LONG,3686,0.6310195908306611,-0.042114407,-2.5776203E-4,0.13176735,0.0060905307
2018-02-14 00:00:00+00,LONG,3763,0.0,-0.02432668,-0.0034930415,0.14358766,0.00990628
2018-02-14 00:00:00+00,LONG,1817,0.0,-0.048975516,0.0042978367,0.13104357,0.025121877
2018-02-16 00:00:00+00,LONG,3640,0.07242342315409378,-0.029462041,-0.0046434104,0.12758102,-0.031310935
2018-02-16 00:00:00+00,LONG,3763,0.0,-0.034933276,-0.011967538,0.12661672,-0.015279096
2018-02-20 00:00:00+00,LONG,2393,0.3868716038814461,-0.051023558,-0.007081483,0.16094454,-0.060473036
2018-02-20 00:00:00+00,LONG,675,0.0,-0.050616834,0.0030679551,0.14537641,-0.02262402
2018-02-21 00:00:00+00,LONG,3683,0.3718956767404193,-0.027097952,-0.0164743,0.14802253,-0.015386908
2018-02-22 00:00:00+00,LONG,3683,0.4043912612075246,-0.03466402,-0.008806604,0.14802253,-0.022074634
2018-03-23 00:00:00+00,LONG,443,0.442325494638976,-0.030734695,-0.018519094,0.1329195,0.0015315715
2018-03-27 00:00:00+00,LONG,1410,0.36876557541993676,-0.02495116,-0.029750941,0.13844173,-0.033579007
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,-0.05311268,-0.031223712,0.14689939,0.015448626
2018-03-28 00:00:00+00,LONG,3595,0.23780416391120487,-0.020956872,-0.026912851,0.15425329,-0.0024295226
2018-04-02 00:00:00+00,LONG,2550,0.0,-0.063035734,0.0037663123,0.14711471,-0.044057332
2018-04-02 00:00:00+00,LONG,516,0.5066549930801615,-0.04777557,-0.002013623,0.14040902,0.020977762
2018-04-02 00:00:00+00,LONG,631,0.15047463803512792,-0.040472314,-0.003093376,0.13647462,-0.04865057
2018-04-02 00:00:00+00,LONG,1149,1.0,-0.04965057,0.0058923587,0.14039357,0.018064253
2018-04-02 00:00:00+00,LONG,1300,0.4899675784843961,-0.049924903,-0.019374682,0.14368892,-0.037954327
2018-04-02 00:00:00+00,LONG,1471,0.6418284152816602,-0.060603894,0.0033257992,0.14794232,-0.017167933
2018-04-03 00:00:00+00,LONG,259,0.3332827718065952,-0.05544425,-0.033483654,0.14675097,0.0017774601
2018-04-03 00:00:00+00,LONG,516,0.26827154218284116,-0.051236987,-0.010622926,0.12840903,-8.884779E-4
2018-04-03 00:00:00+00,LONG,1149,0.9655172413793104,-0.05464886,-9.2881627E-4,0.13848981,0.0059948517
2018-04-03 00:00:00+00,LONG,1471,0.0,-0.06349981,0.010307815,0.13615467,-0.038042318
2018-04-03 00:00:00+00,LONG,3595,0.12413128613574018,-0.03443374,-1.0515189E-4,0.14502706,-0.042974662
2018-04-04 00:00:00+00,LONG,2550,0.0,-0.06279749,-0.006643611,0.14975987,-0.029427862
2018-04-04 00:00:00+00,LONG,1410,0.23732184605927292,-0.025844673,0.012597379,0.12961137,-0.04968046
2018-04-04 00:00:00+00,LONG,2014,0.0,-0.0507394,0.012475701,0.15924338,-0.024006886
2018-04-05 00:00:00+00,LONG,516,0.1318459724939905,-0.05629879,0.0071457867,0.12840903,-0.022686847
2018-04-09 00:00:00+00,LONG,2064,0.5573817647396869,-0.02274102,0.008319016,0.12858984,0.028423095
2018-04-09 00:00:00+00,LONG,1532,0.04369759956548202,-0.028037975,0.0071836496,0.12754767,-0.036188424
2018-04-10 00:00:00+00,LONG,2064,0.4769440539345603,-0.026452495,0.004322724,0.12858984,0.0060521774
2018-04-11 00:00:00+00,LONG,2298,0.5984824768303516,-0.04815206,-0.0025250833,0.12687714,0.014439447
2018-04-12 00:00:00+00,LONG,2298,0.5332796241189982,-0.048681382,-0.002431809,0.12687714,-0.0060224696
2018-04-23 00:00:00+00,LONG,3822,0.11063123732538008,-0.055674292,0.0067060906,0.1340826,-0.08000466
2018-04-24 00:00:00+00,LONG,3596,0.0,-0.032660477,-0.0015152727,0.13637537,-0.034952097
2018-04-25 00:00:00+00,LONG,2133,0.7583885182130168,-0.05034268,0.011382512,0.12655309,0.0012681613
2018-04-25 00:00:00+00,LONG,3822,0.0959872465589175,-0.062005524,-0.028453331,0.13148226,-0.080833726
2018-05-02 00:00:00+00,LONG,309,0.0,-0.02394925,0.0065629454,0.12920618,-0.024817456
2018-05-02 00:00:00+00,LONG,2042,0.2810207298955189,-0.04829715,-0.018247878,0.13928525,6.819282E-4
2018-05-03 00:00:00+00,LONG,2999,0.9,-0.034535542,-0.0026113233,0.16080512,-0.022566965
2018-05-03 00:00:00+00,LONG,3133,0.8107511144979536,-0.02037712,-0.0032582977,0.13915507,-0.012771773
2018-05-03 00:00:00+00,LONG,1631,0.5262228030179514,-0.044680946,-0.03089952,0.1535302,0.05509921
2018-05-03 00:00:00+00,LONG,1865,0.8571428571428572,-0.025809942,-0.028406732,0.13119066,-0.03875927
2018-05-04 00:00:00+00,LONG,1631,0.5285134726238434,-0.05136278,0.0035917347,0.14358932,0.040349074
2018-05-04 00:00:00+00,LONG,1748,0.3216920107534311,-0.056103885,-0.0037742804,0.1328051,0.008087213
2018-05-04 00:00:00+00,LONG,2042,0.40445238653039495,-0.056069795,-2.5425548E-5,0.13231187,-0.026769163
2018-05-07 00:00:00+00,LONG,4219,0.0,-0.021657733,-0.022096006,0.15639833,-0.0022872107
2018-05-07 00:00:00+00,LONG,2681,0.0,-0.03945615,0.009609747,0.15533064,-5.9286435E-4
2018-05-07 00:00:00+00,LONG,786,0.7826038797653351,-0.024167195,-0.0014877238,0.13428919,0.032524206
2018-05-07 00:00:00+00,LONG,2999,0.0,-0.051841065,0.006836655,0.14834122,-0.049697373
2018-05-07 00:00:00+00,LONG,1631,0.5442093340158868,-0.058347102,0.012511969,0.15184367,0.037404686
2018-05-07 00:00:00+00,LONG,1748,0.15125354797905713,-0.057372343,0.011855848,0.1328051,-4.441978E-4
2018-05-08 00:00:00+00,LONG,1631,0.4779719839741569,-0.06363764,6.006096E-4,0.13441359,0.023391122
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.049512498,-0.01956247,0.14518718,0.0373595
2018-05-09 00:00:00+00,LONG,1748,0.9508196721311475,-0.056665372,0.013606881,0.13793553,0.0029014626
2018-05-10 00:00:00+00,LONG,4219,0.0,-0.028193433,0.010881325,0.15272869,-0.013690277
2018-05-11 00:00:00+00,LONG,1748,0.9583333333333334,-0.063635536,-0.008998927,0.13793553,-0.021083849
2018-05-14 00:00:00+00,LONG,1748,0.24465613015162074,-0.06563307,-0.0011791703,0.12669356,-0.026584648
2018-05-16 00:00:00+00,LONG,224,0.421901553725791,-0.027971406,-0.00210129,0.12992756,-0.06515539
2018-05-17 00:00:00+00,LONG,224,0.42376435980019533,-0.029697381,-0.010936909,0.13659075,-0.05959058
2018-05-17 00:00:00+00,LONG,3748,0.25464746551720435,-0.038212452,0.002517812,0.1501033,-0.010055976
2018-05-23 00:00:00+00,LONG,3748,0.26012335905524137,-0.052120764,-0.025334146,0.15825537,-0.0151866935
2018-05-24 00:00:00+00,LONG,3748,0.2133847392721784,-0.053503394,0.0044372287,0.15825537,-0.025710218
2018-06-04 00:00:00+00,LONG,2761,0.0,-0.033633236,-0.0015088007,0.13612998,0.02925655
2018-06-11 00:00:00+00,LONG,2938,0.5750508919823271,-0.036123432,-0.03393423,0.14909808,0.02230761
2018-06-19 00:00:00+00,LONG,2421,0.1049935031031438,-0.050223004,-0.008945746,0.15114261,-0.060413994
2018-06-27 00:00:00+00,LONG,3947,0.6868255871308171,-0.05275239,-0.025380416,0.14594553,0.010835551
2018-06-29 00:00:00+00,LONG,335,0.29577836008105074,-0.031838875,0.0013750654,0.15287985,0.0052650818
2018-07-03 00:00:00+00,LONG,335,0.0,-0.048616134,-0.024466692,0.12992641,0.0054091667
2018-07-03 00:00:00+00,LONG,995,0.0,-0.049374226,-0.026657943,0.15097724,0.020505382
2018-07-05 00:00:00+00,LONG,335,0.0,-0.0537039,0.014686033,0.12992641,-0.01699392
2018-07-06 00:00:00+00,LONG,2920,0.7619047619047619,-0.023354119,-0.0076610614,0.14780821,-0.06916347
2018-07-09 00:00:00+00,LONG,995,0.0,-0.06733696,0.008989126,0.1319626,-0.014689461
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,-0.061781533,-0.010222319,0.14848974,0.058917765
2018-08-01 00:00:00+00,LONG,3283,0.0,-0.025125656,0.00171362,0.12706187,-0.03433193
2018-08-01 00:00:00+00,LONG,3825,0.059747377275944605,-0.06884959,0.006204759,0.13318865,0.047199767
2018-08-02 00:00:00+00,LONG,3283,0.0,-0.029081428,-0.0069431746,0.13486421,-0.027194582
2018-08-03 00:00:00+00,LONG,3640,0.0,-0.06761155,0.007993761,0.14979213,-5.412007E-5
2018-08-06 00:00:00+00,LONG,3640,0.0,-0.07276917,0.0070837266,0.1564923,-9.976691E-4
2018-08-13 00:00:00+00,LONG,3793,0.0,-0.028946273,-0.023418147,0.14320064,-0.01751835
2018-08-13 00:00:00+00,LONG,3905,0.0,-0.021486266,0.0059980312,0.14482208,0.017667735
2018-08-14 00:00:00+00,LONG,3793,0.0,-0.03695071,-0.0016256946,0.13890806,-0.02630046
2018-08-14 00:00:00+00,LONG,3905,0.0,-0.026588436,0.003475908,0.14482208,0.003709768
2018-08-15 00:00:00+00,LONG,3793,0.0,-0.041759994,-0.0213585,0.15055649,-0.0126277255
2018-08-15 00:00:00+00,LONG,3905,0.0,-0.03217837,-0.005216287,0.12845851,0.0032814315
2018-08-16 00:00:00+00,LONG,629,1.0,-0.033990826,-0.020559259,0.15823069,0.0030148288
