time,side,ticker_id,mv_dn_composite_labels,skew_weighted_10_df037,dist_upper_bb_50_2.5_df055,price_roc_5_df020
2018-04-23 00:00:00+00,SHORT,4153,0.12182419969029676,0.8041989,-0.036453336,0.02782123
2018-04-24 00:00:00+00,SHORT,85,0.6086385020274256,0.79084045,-0.0075432425,0.024965325
2018-04-27 00:00:00+00,SHORT,91,1.0,0.79306567,-0.0026446222,0.030528776
2018-04-27 00:00:00+00,SHORT,131,0.1181737659268048,0.7810142,-0.014334618,0.0062091853
2018-04-30 00:00:00+00,SHORT,388,1.0,0.76071435,0.0015459385,0.027289987
2018-05-03 00:00:00+00,SHORT,2276,1.0,0.7832709,-0.019936165,0.008632758
2018-05-04 00:00:00+00,SHORT,84,0.0,0.82276267,-0.013350564,0.005119454
2018-05-04 00:00:00+00,SHORT,2276,0.9473684210526316,0.7861134,-0.022615172,0.004876916
2018-05-07 00:00:00+00,SHORT,1361,0.1549002091511855,0.8742517,0.0039868215,0.04082661
2018-05-07 00:00:00+00,SHORT,1790,0.32971111704362777,0.84451973,0.0067363516,0.06838173
2018-05-09 00:00:00+00,SHORT,1919,0.37940291160428213,0.7823024,0.0041055377,0.07087667
2018-05-10 00:00:00+00,SHORT,4171,0.8121052504565823,0.85488796,-0.017549522,0.051612567
2018-05-10 00:00:00+00,SHORT,4082,0.751659168176466,0.77501124,-0.03148412,0.072338775
2018-05-11 00:00:00+00,SHORT,3691,0.5269426438329257,0.92545503,-0.020332038,0.08134689
2018-05-14 00:00:00+00,SHORT,652,0.28243827689427536,0.7937757,-0.05409117,0.060145985
2018-05-14 00:00:00+00,SHORT,1699,0.0,0.95155656,0.021913867,0.07998129
2018-05-15 00:00:00+00,SHORT,652,0.3468787547951489,0.8025402,-0.051584408,0.023661971
2018-05-15 00:00:00+00,SHORT,1699,0.0,0.8334531,0.005701402,0.05629903
2018-05-16 00:00:00+00,SHORT,1699,0.0,0.7598068,-0.006106265,0.05134135
2018-05-17 00:00:00+00,SHORT,2159,0.0,0.81534314,-0.01982492,0.03858785
2018-05-17 00:00:00+00,SHORT,2536,0.44287207525591576,0.80910486,-0.07406545,-0.0030886629
2018-05-17 00:00:00+00,SHORT,631,0.0,0.9103935,-0.048033763,0.037837386
2018-05-17 00:00:00+00,SHORT,914,0.0,0.7688658,0.0065800827,0.03761062
2018-05-17 00:00:00+00,SHORT,3116,1.0,0.805823,-0.03761061,0.044650752
2018-05-17 00:00:00+00,SHORT,1447,0.4403518126052303,0.9634068,-0.034619153,0.010901591
2018-05-18 00:00:00+00,SHORT,3466,0.7038110352692712,0.9407178,-0.0062416126,0.045160383
2018-05-21 00:00:00+00,SHORT,2877,0.5111386245220235,0.77185225,-0.052235838,0.060853284
2018-05-21 00:00:00+00,SHORT,881,0.3727678461174526,0.919289,-0.0605827,0.035948064
2018-05-21 00:00:00+00,SHORT,1280,0.24853555677164674,0.7828634,-0.020721057,0.07389619
2018-05-21 00:00:00+00,SHORT,3466,0.75,0.9433666,-0.003929755,0.047905028
2018-05-22 00:00:00+00,SHORT,4107,0.7241378527535924,0.83577687,-0.00833342,0.044766627
2018-05-22 00:00:00+00,SHORT,2690,0.31397844415230575,0.85429806,-0.003956945,0.05556898
2018-05-22 00:00:00+00,SHORT,881,0.3431551229334112,0.9067707,-0.055875804,0.022081353
2018-05-22 00:00:00+00,SHORT,2014,1.0,0.95005006,-0.025030633,0.023193577
2018-05-23 00:00:00+00,SHORT,4107,0.5834120803335405,0.8316913,-0.007640924,0.031900227
2018-05-23 00:00:00+00,SHORT,2014,0.8,0.8414382,-0.032580577,0.015407408
2018-05-31 00:00:00+00,SHORT,84,0.0,0.8298427,-0.015317295,0.022456383
2018-06-11 00:00:00+00,SHORT,576,0.3586436636233721,0.8945321,-0.050061718,0.02523934
2018-06-12 00:00:00+00,SHORT,2175,0.44591782148930026,0.82109135,0.0040039066,0.04510275
2018-06-12 00:00:00+00,SHORT,2176,1.0,0.8513653,-0.0068592136,0.051660515
2018-06-12 00:00:00+00,SHORT,2393,0.6615954719432935,0.7528111,-0.037791405,0.005384766
2018-06-12 00:00:00+00,SHORT,2898,0.4107690308410561,0.9208776,-0.018415673,0.064246975
2018-06-12 00:00:00+00,SHORT,1191,0.7744757835169255,0.78076804,-0.04864362,0.01023976
2018-06-13 00:00:00+00,SHORT,2176,0.720627983634718,0.76467526,-0.011921021,0.03050109
2018-06-13 00:00:00+00,SHORT,2473,0.781323497711869,0.8310765,-0.043368604,0.010457861
2018-06-13 00:00:00+00,SHORT,4070,0.5589023310435065,0.8543553,-0.02010941,0.040426586
2018-06-14 00:00:00+00,SHORT,2176,0.4253432641332424,0.78713685,-0.018955419,0.010752688
2018-06-14 00:00:00+00,SHORT,4247,0.5047087082073224,0.78802085,0.003998861,0.042339243
2018-06-14 00:00:00+00,SHORT,2396,1.0,0.90412295,-0.04565565,0.030007554
2018-06-14 00:00:00+00,SHORT,2473,0.7429749082867241,0.79623145,-0.047141045,0.0028316271
2018-06-14 00:00:00+00,SHORT,3695,0.43268881704895423,0.8285405,-0.034248915,0.018459646
2018-06-15 00:00:00+00,SHORT,4247,0.592718514007473,0.7749437,0.017205935,0.011596348
2018-06-15 00:00:00+00,SHORT,248,0.0,0.7588439,-0.019330852,0.0045099547
2018-06-15 00:00:00+00,SHORT,2396,0.9375,0.90071833,-0.046142142,0.031849764
2018-06-15 00:00:00+00,SHORT,3111,0.6340460164698121,0.7984593,-0.06248313,0.023284314
2018-06-15 00:00:00+00,SHORT,1185,0.5619770039948334,0.8312603,-0.012184529,0.06368318
2018-06-15 00:00:00+00,SHORT,3335,0.43901523481824284,0.95087373,-0.017117655,0.020463157
2018-06-15 00:00:00+00,SHORT,1537,0.36436776671231663,0.9300719,4.6761218E-4,0.03670131
2018-06-15 00:00:00+00,SHORT,1816,0.29979846850979924,0.8447948,0.02820988,0.077139504
2018-06-18 00:00:00+00,SHORT,1108,0.44275117597025215,0.74986035,-0.059041753,0.018486872
2018-06-18 00:00:00+00,SHORT,3443,0.44572962972295566,0.81488866,-0.01827648,0.058171745
2018-06-18 00:00:00+00,SHORT,1537,0.06001551553787394,0.7672269,-0.012793741,0.025520792
2018-06-18 00:00:00+00,SHORT,1664,0.2526416454051789,0.8393732,-0.026656518,0.031237798
2018-06-18 00:00:00+00,SHORT,4032,0.0,0.8186114,-0.003179422,0.052864395
2018-06-20 00:00:00+00,SHORT,3192,0.8571428571428572,0.797259,-0.027373549,0.04110411
2018-06-20 00:00:00+00,SHORT,1356,0.6686163688332201,0.93642706,-0.008554458,0.012633241
2018-06-21 00:00:00+00,SHORT,4113,0.5879733958179818,0.7789735,-0.025106877,0.025728155
2018-06-21 00:00:00+00,SHORT,2640,1.0,0.8579094,-0.0011567147,0.057449028
2018-06-21 00:00:00+00,SHORT,3114,0.464586278190686,0.8505465,0.0016112671,0.040805623
2018-06-21 00:00:00+00,SHORT,1176,0.38440349502556775,0.793568,-0.08495788,0.012280524
2018-06-21 00:00:00+00,SHORT,3574,0.0,0.809119,-0.007672349,0.028102603
2018-06-22 00:00:00+00,SHORT,2640,0.9,0.7704795,-0.023228489,0.048752487
2018-06-22 00:00:00+00,SHORT,3574,0.0,0.81811553,-0.007142953,0.029257314
2018-07-10 00:00:00+00,SHORT,2816,0.27833222825954546,0.7859986,-0.010904285,0.07806245
2018-07-10 00:00:00+00,SHORT,1173,0.4676845608752597,0.8108704,-0.022333855,0.047783136
2018-07-10 00:00:00+00,SHORT,1404,1.0,0.7534786,-0.046075102,0.055361304
2018-07-10 00:00:00+00,SHORT,1664,0.3789119968698064,0.84527993,-0.034563508,0.040194176
2018-07-10 00:00:00+00,SHORT,3815,0.7307717009649611,0.9069822,-0.0558418,0.06500274
2018-07-12 00:00:00+00,SHORT,3683,0.0,0.87441635,-0.03307785,0.045509562
2018-07-12 00:00:00+00,SHORT,3963,0.0,0.8300699,-0.04702317,0.04974555
2018-07-13 00:00:00+00,SHORT,4107,1.0,0.75915074,-0.06174696,0.03247829
2018-07-13 00:00:00+00,SHORT,3683,0.35420513589846536,0.78571194,-0.04007781,0.027963672
2018-07-13 00:00:00+00,SHORT,3963,0.0,0.8116385,-0.04540519,0.035118524
2018-07-13 00:00:00+00,SHORT,2018,0.3683728878234633,0.80166864,-0.01638234,0.020897185
2018-07-16 00:00:00+00,SHORT,3683,0.3032790977300705,0.7628009,-0.04339948,0.014629542
2018-07-17 00:00:00+00,SHORT,557,0.4631693507795113,0.83247894,-0.010788516,0.045788467
2018-07-19 00:00:00+00,SHORT,2993,0.7573859884148821,0.80727,-0.044116884,0.056024298
2018-07-19 00:00:00+00,SHORT,3261,0.0,0.829882,-0.009211904,0.05142857
2018-07-23 00:00:00+00,SHORT,2740,0.0,0.8577808,0.0236639,0.07735584
2018-07-25 00:00:00+00,SHORT,505,0.8881555820698284,0.95296186,-0.007751068,0.07062565
2018-07-25 00:00:00+00,SHORT,3782,0.0,0.7501914,-0.024994645,0.015856236
2018-07-31 00:00:00+00,SHORT,1051,0.48284185391644424,0.78663254,-0.013414536,0.06351791
2018-07-31 00:00:00+00,SHORT,3330,0.7944799531084357,0.8698378,-0.07441212,0.01268503
2018-07-31 00:00:00+00,SHORT,3868,0.37788556205904655,0.8964152,-0.0049842815,0.023052959
2018-07-31 00:00:00+00,SHORT,1967,0.9532178399314889,0.835737,-0.03054572,0.015292553
2018-08-01 00:00:00+00,SHORT,85,0.36516295686468364,0.75583494,-0.03013056,0.03322785
2018-08-01 00:00:00+00,SHORT,4223,0.12815770896020606,0.7871726,0.013897348,0.07068463
2018-08-01 00:00:00+00,SHORT,2513,0.0,0.7997912,-0.051142678,0.08083512
2018-08-01 00:00:00+00,SHORT,3868,0.20180554053531635,0.8171761,-0.00964801,0.01992528
2018-08-03 00:00:00+00,SHORT,2137,0.0,0.800441,0.02553254,0.0801555
2018-08-03 00:00:00+00,SHORT,4223,0.06762360381533436,0.7840619,0.0021724137,-0.0022981304
2018-08-06 00:00:00+00,SHORT,2137,0.1623188946190767,0.7777817,0.014348124,0.07952967
2018-08-06 00:00:00+00,SHORT,4223,0.03497230624440243,0.76906514,-0.0045717265,-0.003873044
2018-08-06 00:00:00+00,SHORT,2725,0.15471359234736473,0.77504426,0.0050124265,0.07926371
2018-08-06 00:00:00+00,SHORT,907,0.8888888888888888,0.8137523,-0.085371606,0.042501222
2018-08-06 00:00:00+00,SHORT,1848,0.09714486020957686,0.7759048,0.007638499,0.038811225
2018-08-07 00:00:00+00,SHORT,417,0.1790240898622488,0.8984544,0.010850755,0.07108032
2018-08-07 00:00:00+00,SHORT,3113,0.6671231706227163,0.7848193,-0.0207843,-0.0050267554
2018-08-08 00:00:00+00,SHORT,417,0.0,0.78528583,-0.0038670928,0.05415713
2018-08-08 00:00:00+00,SHORT,3113,0.7641048143490509,0.7702862,-0.02252763,-2.438826E-4
2018-08-09 00:00:00+00,SHORT,4123,0.3156605058982841,0.7495524,-0.0069195796,0.0261459
2018-08-09 00:00:00+00,SHORT,1719,0.18094210939024258,0.7644677,-0.07946467,0.020601565
2018-08-13 00:00:00+00,SHORT,1176,0.0,0.81898236,-0.027406113,0.01657912
2018-08-14 00:00:00+00,SHORT,1176,0.0,0.8235537,-0.014708448,0.02140109
2018-08-23 00:00:00+00,SHORT,1453,0.7355869627507635,0.79069537,-0.09662496,0.06934673
2018-08-27 00:00:00+00,SHORT,93,0.0,0.83265686,-0.025760936,0.0
2018-08-28 00:00:00+00,SHORT,2085,0.0,0.87896514,-0.018433448,0.02190039
2018-08-28 00:00:00+00,SHORT,397,0.0,0.8023855,-0.018207269,0.025022026
2018-08-28 00:00:00+00,SHORT,3335,0.0,0.7742321,-0.010208385,0.034327853
2018-08-28 00:00:00+00,SHORT,3610,1.0,0.822873,-0.08096952,0.030103996
2018-08-29 00:00:00+00,SHORT,2085,0.0,0.8593325,-0.024364816,0.020523708
2018-08-29 00:00:00+00,SHORT,50,0.40813061557245545,0.8688118,-0.013741697,0.008920606
2018-08-29 00:00:00+00,SHORT,2107,0.49810349123928044,0.83886886,-0.03855959,0.0032879286
2018-08-29 00:00:00+00,SHORT,429,0.0,0.7527399,-0.04198381,0.06391347
2018-08-29 00:00:00+00,SHORT,2686,0.7502742070937461,0.9432632,-0.094367966,0.055452865
2018-08-29 00:00:00+00,SHORT,3113,0.5436007192994691,0.7780969,-0.055454638,0.029225774
2018-08-29 00:00:00+00,SHORT,3127,0.8333333333333334,0.80383176,-0.01938349,0.012799793
2018-08-29 00:00:00+00,SHORT,3335,0.0,0.96252364,-0.012344003,0.024941215
2018-08-29 00:00:00+00,SHORT,1473,1.0,0.9419889,0.021613626,0.061033797
2018-08-29 00:00:00+00,SHORT,1532,0.3616080462478655,0.9107869,-0.08268532,0.031417113
2018-08-29 00:00:00+00,SHORT,3610,0.875,0.77095824,-0.08744808,0.011930586
2018-08-29 00:00:00+00,SHORT,4000,0.6473318399803283,0.7759087,-0.024914108,0.042617567
2018-08-30 00:00:00+00,SHORT,898,0.6129897541541294,0.8528904,-0.044381693,0.020163117
2018-08-30 00:00:00+00,SHORT,3199,0.5231181267917702,0.82547253,-0.013334286,0.077322714
2018-08-30 00:00:00+00,SHORT,1532,0.29559627738596483,0.90220153,-0.08228757,0.027981346
2018-08-30 00:00:00+00,SHORT,1826,0.0,0.7685375,-0.030177264,0.019328117
2018-08-31 00:00:00+00,SHORT,898,0.47372851259505616,0.7528672,-0.041789647,0.018566739
2018-08-31 00:00:00+00,SHORT,1532,0.23976562563868453,0.7757677,-0.08904899,0.011555444
2018-08-31 00:00:00+00,SHORT,1551,0.0,0.90685326,-0.07120851,0.00952381
2018-08-31 00:00:00+00,SHORT,1908,0.0,0.92085624,-0.01437328,0.08103131
2018-09-04 00:00:00+00,SHORT,2582,0.6678541906117836,0.8443321,-0.04005275,0.021095335
2018-09-04 00:00:00+00,SHORT,2742,0.7087919736406713,0.89579976,0.0015957523,0.028271113
2018-09-04 00:00:00+00,SHORT,3574,1.0,0.8129287,-0.016618636,0.010446995
2018-09-04 00:00:00+00,SHORT,1551,0.0,0.90092343,-0.06609833,0.0065789474
2018-09-04 00:00:00+00,SHORT,4082,1.0,0.9348483,-0.020979187,0.033030063
2018-09-05 00:00:00+00,SHORT,1551,0.0,0.75460696,-0.069497414,0.0017133066
2018-09-12 00:00:00+00,SHORT,2801,0.884469672316189,0.79465175,0.004954283,0.049313452
2018-09-14 00:00:00+00,SHORT,1840,0.4988105051307233,0.8636275,-0.012219112,0.014773553
2018-09-18 00:00:00+00,SHORT,3273,1.0,0.7755832,-0.012456894,0.024267241
2018-09-19 00:00:00+00,SHORT,1742,1.0,0.766213,0.007517257,0.05938958
2018-09-20 00:00:00+00,SHORT,354,1.0,0.78731924,-0.026404401,0.0057591624
2018-09-20 00:00:00+00,SHORT,395,0.5438314573260562,0.78511155,-0.009590007,0.022547396
2018-09-20 00:00:00+00,SHORT,857,0.5691841383613571,0.83001333,-0.031708766,0.05123675
2018-09-20 00:00:00+00,SHORT,3429,1.0,0.9030659,-0.08286179,0.07504823
2018-09-21 00:00:00+00,SHORT,2067,0.6530422120718941,0.80782175,-0.0334188,0.037017725
2018-09-21 00:00:00+00,SHORT,2084,0.40121835583997983,0.82492363,-0.013011448,0.024302818
2018-09-21 00:00:00+00,SHORT,142,1.0,0.78743345,-0.0034942303,0.04479683
2018-09-21 00:00:00+00,SHORT,2209,1.0,0.8027507,-0.0027411778,0.030799078
2018-09-21 00:00:00+00,SHORT,708,0.19250957576878375,0.84531176,-0.009887385,0.007912088
2018-09-21 00:00:00+00,SHORT,788,1.0,0.9066605,-0.0038884252,0.045453116
2018-09-21 00:00:00+00,SHORT,857,0.4674803683367539,0.95667005,-0.03195629,0.035892975
2018-09-21 00:00:00+00,SHORT,2979,1.0,0.7588199,-0.009276151,0.026432244
2018-09-21 00:00:00+00,SHORT,1175,1.0,0.8556339,0.008893064,0.042396713
2018-09-21 00:00:00+00,SHORT,3330,0.8888888888888888,0.7934071,-0.07365985,0.07830606
2018-09-24 00:00:00+00,SHORT,4223,0.4913706773534853,0.75984997,-0.038444243,0.013045201
2018-09-24 00:00:00+00,SHORT,638,1.0,0.86359155,0.024370514,0.06981132
2018-09-24 00:00:00+00,SHORT,1051,0.4931506846509916,0.8579989,-0.07148173,0.06342311
2018-09-25 00:00:00+00,SHORT,2132,0.8823529411764706,0.8641105,-0.02975458,0.016263101
2018-09-25 00:00:00+00,SHORT,1298,0.863021909567966,0.8328414,0.03537784,0.07813674
2018-10-01 00:00:00+00,SHORT,522,0.5401519324619404,0.9301313,-0.06358206,0.015545549
2018-10-01 00:00:00+00,SHORT,1939,0.9230769230769231,0.9047152,-0.043551806,0.023140265
2018-10-01 00:00:00+00,SHORT,4034,1.0,0.7912815,0.005918085,0.051600154
2018-10-01 00:00:00+00,SHORT,4086,0.8784735143967417,0.78117096,-0.013064392,0.03596589
2018-10-02 00:00:00+00,SHORT,28,0.9090909090909091,0.90172184,-0.00333549,0.022299169
2018-10-02 00:00:00+00,SHORT,4034,0.8888888888888888,0.7799869,0.0017099142,0.050807554
2018-10-03 00:00:00+00,SHORT,405,0.0,0.84576386,-0.0057120477,0.025588537
2018-10-03 00:00:00+00,SHORT,1631,1.0,0.80180705,-0.020162143,0.044282883
2018-10-03 00:00:00+00,SHORT,4034,0.7777777777777778,0.83407545,-0.002402281,0.029788373
2018-10-03 00:00:00+00,SHORT,4040,0.544458543498763,0.7716402,0.011288668,0.070766635
2018-10-08 00:00:00+00,SHORT,712,0.9444444444444444,0.75995505,-0.01954019,0.071174376
2018-10-09 00:00:00+00,SHORT,712,0.8888888888888888,0.7889739,-0.02462761,0.056818184
2018-10-09 00:00:00+00,SHORT,2971,0.5293992854136583,0.7562308,-0.013336478,0.028266182
2018-10-23 00:00:00+00,SHORT,1673,0.18616197955441385,0.8253984,-0.019837627,0.04627451
2018-11-07 00:00:00+00,SHORT,424,0.5635532993440214,0.8692618,-0.028318942,0.013911656
2018-11-08 00:00:00+00,SHORT,4219,1.0,0.7554105,-0.06481357,0.04017857
2018-11-08 00:00:00+00,SHORT,1072,0.7179590442159209,0.8054646,-0.009001808,0.03461894
2018-11-08 00:00:00+00,SHORT,3236,0.686118620357926,0.89588016,-0.033551406,0.026196573
2018-11-09 00:00:00+00,SHORT,85,0.9090909090909091,0.86189705,-0.073855326,0.012944984
2018-11-09 00:00:00+00,SHORT,2298,0.5585113424570332,0.9007603,-0.08199214,0.045075394
2018-11-09 00:00:00+00,SHORT,2760,0.9090909090909091,0.87732035,-0.06774704,0.030963445
2018-11-09 00:00:00+00,SHORT,2764,0.8627993899663617,0.8073837,0.017060975,0.077844314
2018-11-09 00:00:00+00,SHORT,900,0.8571428571428572,0.79802555,-0.039653406,0.03293361
2018-11-09 00:00:00+00,SHORT,3903,0.0,0.8060063,-0.0027803448,0.059537947
2018-11-09 00:00:00+00,SHORT,1988,1.0,0.7642002,-0.067259766,0.04314959
2018-11-12 00:00:00+00,SHORT,937,0.6167233053925968,0.75772053,-0.048618816,0.07355657
2018-11-13 00:00:00+00,SHORT,2111,0.6213156484290251,0.7587272,-0.021788444,0.02646086
2018-11-14 00:00:00+00,SHORT,3343,0.32446517907317657,0.8559863,-0.016600806,0.008381689
2018-11-19 00:00:00+00,SHORT,3895,1.0,0.7857738,-0.012066902,0.013883945
2018-11-30 00:00:00+00,SHORT,2993,0.0,0.8540053,-0.04251151,0.023148147
2018-11-30 00:00:00+00,SHORT,3192,0.4598227055150968,0.7637434,0.005579589,0.03891892
2018-12-03 00:00:00+00,SHORT,2993,0.0,0.81377375,-0.0336744,0.024054984
2018-12-03 00:00:00+00,SHORT,3754,0.16826388087826125,0.85402924,-0.028226262,0.01847118
2018-12-04 00:00:00+00,SHORT,3791,0.21916064956448536,0.7556558,0.017211383,0.03616416
2018-12-06 00:00:00+00,SHORT,3791,0.22863090174283787,0.869252,0.003595802,0.01735834
2018-12-07 00:00:00+00,SHORT,388,1.0,0.916748,0.006088228,0.05752595
2018-12-07 00:00:00+00,SHORT,3791,0.12105989336601164,0.77521634,-0.016649423,0.0098
2018-12-10 00:00:00+00,SHORT,388,0.3505966120396846,0.814759,-0.0025423307,0.021486217
2018-12-13 00:00:00+00,SHORT,2462,1.0,0.7611887,-0.029450579,0.027699005
2019-01-09 00:00:00+00,SHORT,2291,0.0,0.7647239,-0.04155943,0.05158773
2019-01-09 00:00:00+00,SHORT,3994,0.4248050112183341,0.77519023,0.0011926788,0.052715655
2019-01-11 00:00:00+00,SHORT,3109,1.0,0.92611736,0.014488396,0.07692308
2019-01-11 00:00:00+00,SHORT,1090,0.39713360373231177,0.7784397,-0.0016574474,0.07755102
2019-01-11 00:00:00+00,SHORT,3573,0.5034250389677203,0.82305634,-0.08795393,0.0615334
2019-01-16 00:00:00+00,SHORT,870,0.15291270133866416,0.763756,-0.09621354,0.038388383
2019-01-18 00:00:00+00,SHORT,4249,0.0,0.8518584,-0.005934534,0.03629032
2019-01-18 00:00:00+00,SHORT,845,0.10738115111326747,0.84295005,-0.041415405,0.07897377
2019-01-18 00:00:00+00,SHORT,1022,0.8448008185940835,0.7711329,-0.017595828,0.0629771
2019-01-18 00:00:00+00,SHORT,1176,0.3431822643570903,0.9585386,-0.060325306,0.05967399
2019-01-18 00:00:00+00,SHORT,1404,0.0,0.9460024,-0.023631196,0.08275862
2019-01-18 00:00:00+00,SHORT,3868,0.31606425048166026,0.75004494,-0.07956147,0.03262519
2019-01-22 00:00:00+00,SHORT,1176,0.3620708934822447,0.93069804,-0.059978757,0.056606416
2019-01-22 00:00:00+00,SHORT,1404,0.0,0.76304847,-0.039016068,0.07186147
2019-01-25 00:00:00+00,SHORT,2343,0.0,0.75763994,-0.038487453,0.062283736
2019-01-25 00:00:00+00,SHORT,3359,0.7722985722877146,0.7691626,-0.04752932,0.022378517
2019-01-25 00:00:00+00,SHORT,3607,0.461756255292904,0.8172405,-0.07384518,0.022378607
2019-02-05 00:00:00+00,SHORT,3994,0.3950999311162344,0.9158731,-0.019563645,0.05015674
2019-02-06 00:00:00+00,SHORT,2105,0.46253932897970984,0.78869635,-0.020705476,0.038957935
2019-02-06 00:00:00+00,SHORT,3535,0.2868260081979606,0.76919556,-0.05836183,0.04870485
2019-02-06 00:00:00+00,SHORT,3594,1.0,0.7623135,-0.051880717,0.016403046
2019-02-08 00:00:00+00,SHORT,1371,0.15652896282487372,0.7896419,-0.026959516,0.028272895
2019-02-13 00:00:00+00,SHORT,2111,0.3916282205637303,0.8930903,-0.0017416023,0.047935102
2019-02-13 00:00:00+00,SHORT,2298,0.783395093678972,0.8026312,-0.05971506,0.008082388
2019-02-13 00:00:00+00,SHORT,3851,0.936560004107765,0.8280194,-0.010318687,0.041543998
2019-02-14 00:00:00+00,SHORT,2305,0.3623634490086349,0.7685738,-0.06042442,0.03192579
2019-02-15 00:00:00+00,SHORT,2085,0.04455071325272861,0.81254417,-0.079610765,0.039478727
2019-02-19 00:00:00+00,SHORT,2085,0.03659980634397775,0.7897494,-0.07663251,0.03744746
2019-02-20 00:00:00+00,SHORT,2085,0.022915587150063272,0.7880068,-0.07315935,0.021412471
2019-02-21 00:00:00+00,SHORT,2085,0.015372668211875745,0.78617764,-0.07098371,0.019079685
2019-02-21 00:00:00+00,SHORT,1586,0.5503660846670403,0.75031286,0.0077285813,0.06083916
2019-02-22 00:00:00+00,SHORT,1586,0.33270705124590133,0.8156727,-0.0020577463,0.06666667
2019-02-22 00:00:00+00,SHORT,4040,0.48959921665924766,0.8108199,-0.039674107,0.02204485
2019-02-25 00:00:00+00,SHORT,4107,0.4678853118183025,0.7773487,-0.06624038,0.038102757
2019-02-25 00:00:00+00,SHORT,2066,0.14242923433755866,0.87458694,-0.04630879,0.030752916
2019-02-25 00:00:00+00,SHORT,4172,0.8333333333333334,0.752685,-0.06259847,0.04450262
2019-02-25 00:00:00+00,SHORT,191,0.0,0.7573532,-0.07539305,0.04349662
2019-02-25 00:00:00+00,SHORT,2365,0.24187435551319916,0.8104575,-4.1929493E-4,0.061379597
2019-02-25 00:00:00+00,SHORT,735,0.0,0.8859178,-0.03802458,0.0076971743
2019-02-25 00:00:00+00,SHORT,3114,0.2583566832589327,0.76929027,-0.02187614,0.013814859
2019-02-25 00:00:00+00,SHORT,1534,0.4043524506070494,0.780387,-0.029764585,0.047527373
2019-02-25 00:00:00+00,SHORT,3699,0.0,0.9259042,-0.042780966,0.057832535
2019-02-25 00:00:00+00,SHORT,1694,0.10396359140711994,0.80882424,-0.012663859,0.05509182
2019-02-25 00:00:00+00,SHORT,3815,0.0,0.7822892,-0.048072144,0.020887729
2019-02-26 00:00:00+00,SHORT,2066,0.15459253680874632,0.7661557,-0.055664532,0.022879267
2019-02-26 00:00:00+00,SHORT,2365,0.07023230962880068,0.80935824,-0.010244441,0.05359338
2019-02-26 00:00:00+00,SHORT,394,0.31188381596080117,0.8746968,-0.013800008,0.07901809
2019-02-26 00:00:00+00,SHORT,735,0.0,0.79145986,-0.044448238,0.0062315166
2019-02-26 00:00:00+00,SHORT,1454,0.9375,0.96609473,-0.0728421,0.024993276
2019-02-26 00:00:00+00,SHORT,1828,0.6387740499109434,0.826649,-0.057487085,0.044126786
2019-02-27 00:00:00+00,SHORT,2291,0.16369196681825934,0.7515474,-0.014487644,0.018550066
2019-02-27 00:00:00+00,SHORT,1004,0.0,0.77503127,-0.032131523,0.032731377
2019-02-27 00:00:00+00,SHORT,3556,0.5850428367343142,0.81464505,-0.024856016,0.07270357
2019-02-27 00:00:00+00,SHORT,3743,0.0,0.7701156,-0.021031862,0.07455013
2019-02-27 00:00:00+00,SHORT,1803,0.26823082030086043,0.9308613,-0.09129653,0.03042376
2019-02-28 00:00:00+00,SHORT,2760,0.37426816490376263,0.84283054,-0.050617795,0.058026474
2019-03-01 00:00:00+00,SHORT,540,0.12355744366777942,0.7702212,-0.03803654,0.016143067
2019-03-01 00:00:00+00,SHORT,2613,0.44699795508663986,0.88834363,-0.024583742,0.033131216
2019-03-01 00:00:00+00,SHORT,675,0.3093131646606914,0.9303145,-0.010759384,0.02688933
2019-03-01 00:00:00+00,SHORT,3330,0.0,0.77531075,-0.058650155,0.038463254
2019-03-01 00:00:00+00,SHORT,3381,0.0,0.758812,-0.045790818,0.004748338
2019-03-01 00:00:00+00,SHORT,3905,0.4676653952981094,0.79155535,-0.080775976,0.010732492
2019-03-04 00:00:00+00,SHORT,220,0.0,0.8233266,-0.06297012,0.038683403
2019-03-04 00:00:00+00,SHORT,675,0.33361991982121114,0.92564994,-0.025712363,0.0337206
2019-03-04 00:00:00+00,SHORT,3124,0.1384437020371141,0.78944916,-0.04373836,0.029553091
2019-03-05 00:00:00+00,SHORT,4163,0.2709380319970665,0.7614606,-0.009126574,0.06843526
2019-03-05 00:00:00+00,SHORT,3124,0.11356753699284847,0.78491014,-0.044478226,0.022036368
2019-03-20 00:00:00+00,SHORT,3994,0.8500338268219111,0.7735368,-0.054992303,0.042845596
2019-03-20 00:00:00+00,SHORT,4016,0.5651302071904727,0.9642945,-0.040109757,0.046145495
2019-03-21 00:00:00+00,SHORT,4224,0.0,0.8596133,-0.06324825,0.02647294
2019-03-21 00:00:00+00,SHORT,761,0.0,0.7747049,-0.035753917,0.040948275
2019-03-21 00:00:00+00,SHORT,788,0.15950244616246634,0.83626723,-0.07326074,0.038445182
2019-03-21 00:00:00+00,SHORT,938,0.3734719122706103,0.85463244,-0.025344362,0.039086327
2019-03-21 00:00:00+00,SHORT,1303,0.4514503942709441,0.77475995,-0.018208556,0.03590285
2019-03-21 00:00:00+00,SHORT,1677,0.0,0.816403,-0.0014445051,0.038792122
2019-03-21 00:00:00+00,SHORT,1678,0.6618541622320303,0.79086214,-9.332471E-4,0.036560927
