time,side,ticker_id,mv_dn_composite_labels,velocity_price_vs_etf_diff_21_df050,price_roc_5_df020,dist_lower_bb_20_2.5_df055,price_drift_21_df005
2015-09-17 00:00:00+00,SHORT,1532,0.4256712313411179,0.109184995,0.038412366,-0.23391852,0.060370825
2015-09-18 00:00:00+00,SHORT,5,0.07035815806726345,0.060861047,0.03179122,-0.21272942,-9.189065E-4
2015-09-22 00:00:00+00,SHORT,1368,0.0,0.11037477,0.05091307,-0.21591924,0.09055977
2015-10-08 00:00:00+00,SHORT,1762,0.7170839721450676,0.10505127,0.045212336,-0.20634356,0.13800985
2015-10-09 00:00:00+00,SHORT,3907,1.0,0.0861411,0.055930357,-0.21564913,0.1141217
2015-10-12 00:00:00+00,SHORT,631,0.0,0.014387933,0.03772427,-0.21288761,0.03868396
2015-10-12 00:00:00+00,SHORT,1462,0.0,0.01659699,0.057251908,-0.22146048,0.040893015
2015-10-20 00:00:00+00,SHORT,920,1.0,0.00865087,0.03768219,-0.21615039,0.0425
2015-10-20 00:00:00+00,SHORT,1454,1.0,0.061874043,0.059302077,-0.20107025,0.095723175
2015-10-23 00:00:00+00,SHORT,796,0.0,0.056445185,0.04232804,-0.22066541,0.13218391
2015-10-23 00:00:00+00,SHORT,2877,0.0,0.05575299,0.052144874,-0.20888531,0.1314917
2015-10-23 00:00:00+00,SHORT,1051,1.0,0.046115786,0.03955243,-0.21838199,0.121854514
2015-10-26 00:00:00+00,SHORT,323,1.0,0.09588761,0.036206897,-0.2368904,0.1692607
2015-10-26 00:00:00+00,SHORT,753,0.9333333333333333,0.07176385,0.031468533,-0.23735578,0.14513694
2015-10-27 00:00:00+00,SHORT,323,0.575630764207232,0.0736713,0.031034483,-0.21911168,0.17254902
2015-10-30 00:00:00+00,SHORT,817,0.0,0.08725554,0.041509435,-0.22119692,0.16949153
2015-11-04 00:00:00+00,SHORT,1176,0.4592475661636441,0.022943005,0.03544665,-0.22787979,0.08649526
2015-11-04 00:00:00+00,SHORT,4050,0.0,0.023495588,0.037647583,-0.21677694,0.08704784
2015-11-05 00:00:00+00,SHORT,610,0.6064252964380176,0.072181545,0.04180418,-0.23868105,0.12604043
2015-11-05 00:00:00+00,SHORT,1471,0.0,0.057044085,0.042745557,-0.22214605,0.11090297
2015-11-06 00:00:00+00,SHORT,2835,0.789576739722136,0.082329094,0.054545455,-0.21091224,0.1262136
2015-11-06 00:00:00+00,SHORT,3113,0.6070357381471452,0.05271044,0.04154969,-0.24258429,0.09659494
2015-11-09 00:00:00+00,SHORT,759,1.0,0.076858625,0.052836165,-0.22764763,0.110385664
2015-11-10 00:00:00+00,SHORT,759,0.9090909090909091,0.0759052,0.045853097,-0.22226655,0.110839695
2015-11-10 00:00:00+00,SHORT,1173,0.75,0.0507668,0.056169838,-0.21295229,0.085701294
2015-11-24 00:00:00+00,SHORT,433,0.75,0.117581554,0.05148284,-0.2031756,0.1289342
2015-12-07 00:00:00+00,SHORT,2125,0.9285714285714286,0.0723951,0.041666668,-0.2427246,0.06382979
2015-12-08 00:00:00+00,SHORT,2619,0.8571428571428572,0.119614564,0.053833604,-0.22121957,0.10490308
2015-12-30 00:00:00+00,SHORT,262,0.0,0.05689348,0.04569762,-0.23741311,0.04366812
2016-01-12 00:00:00+00,SHORT,1673,0.0,0.090640865,0.03267974,-0.21148711,0.03133159
2016-02-01 00:00:00+00,SHORT,1396,0.0,0.08887168,0.045544554,-0.2000699,0.029239766
2016-02-04 00:00:00+00,SHORT,712,1.0,0.0974983,0.041107383,-0.20625263,0.049027894
2016-02-05 00:00:00+00,SHORT,3994,0.0,0.10754613,0.050458714,-0.21080422,0.052873563
2016-02-08 00:00:00+00,SHORT,588,0.0,0.055410575,0.055464927,-0.23134395,0.0109375
2016-02-08 00:00:00+00,SHORT,1949,0.0,0.08269175,0.042028017,-0.22280903,0.038218677
2016-02-09 00:00:00+00,SHORT,3357,0.0,0.088245146,0.049633283,-0.2297176,0.05442897
2016-02-09 00:00:00+00,SHORT,3851,0.0,0.11556004,0.057726465,-0.22554453,0.081743866
2016-02-12 00:00:00+00,SHORT,1770,0.0,0.051039133,0.05497107,-0.23768257,0.039388444
2016-02-16 00:00:00+00,SHORT,3133,0.0,0.089997254,0.055043142,-0.24493596,0.078795254
2016-02-17 00:00:00+00,SHORT,2426,0.0,0.08072286,0.056861565,-0.22408497,0.10771823
2016-02-17 00:00:00+00,SHORT,3782,0.0,0.117452614,0.056387667,-0.2099167,0.14444798
2016-02-23 00:00:00+00,SHORT,4150,0.1389222522022112,0.06723987,0.03932066,-0.21110295,0.0766877
2016-02-23 00:00:00+00,SHORT,498,0.0,0.11205849,0.040153418,-0.24193078,0.12150632
2016-02-23 00:00:00+00,SHORT,2720,0.8333333333333334,0.0157639,0.04467605,-0.23062633,0.025211727
2016-02-23 00:00:00+00,SHORT,753,0.0,0.06298208,0.031791907,-0.2308133,0.0724299
2016-02-29 00:00:00+00,SHORT,3293,0.0,0.09410782,0.046009526,-0.22287248,0.117639095
2016-03-01 00:00:00+00,SHORT,3293,0.0,0.061271697,0.037663754,-0.20345904,0.08393327
2016-03-01 00:00:00+00,SHORT,1368,0.0,0.04810248,0.038690478,-0.23431568,0.07076406
2016-03-02 00:00:00+00,SHORT,158,0.7647058823529411,0.046876654,0.032873496,-0.23578669,0.07450382
2016-03-04 00:00:00+00,SHORT,3581,0.06483221571114238,0.03886693,0.04269341,-0.22841519,0.08659301
2016-03-07 00:00:00+00,SHORT,3273,0.7013332614509499,0.033316776,0.05630201,-0.21610765,0.08023744
2016-03-09 00:00:00+00,SHORT,3192,0.247499660905737,-0.0037317823,0.059671696,-0.21037969,0.071556754
2016-03-09 00:00:00+00,SHORT,3683,0.20984186930322246,0.073932916,0.04073639,-0.21631494,0.14922145
2016-03-11 00:00:00+00,SHORT,4197,0.6993434195294821,0.00537205,0.055352394,-0.21036209,0.099774815
2016-03-16 00:00:00+00,SHORT,2661,0.0,-0.005593268,0.055793993,-0.20550577,0.06585789
2016-03-17 00:00:00+00,SHORT,4137,0.0,0.11648993,0.030831879,-0.2336579,0.17740864
2016-03-17 00:00:00+00,SHORT,984,0.0,0.04986704,0.038795073,-0.2332726,0.11078575
2016-03-18 00:00:00+00,SHORT,4118,0.0,0.024248248,0.03444587,-0.20366986,0.08822867
2016-03-18 00:00:00+00,SHORT,4137,0.0,0.060624253,0.04526749,-0.23776837,0.12460468
2016-03-18 00:00:00+00,SHORT,984,0.0,0.10072546,0.036885247,-0.22327608,0.16470589
2016-03-18 00:00:00+00,SHORT,3187,0.16727405477230517,0.085883334,0.048013244,-0.24067293,0.14986376
2016-03-18 00:00:00+00,SHORT,1298,0.0,0.079591006,0.034237728,-0.20179318,0.14357142
2016-03-18 00:00:00+00,SHORT,3613,0.0,0.088166304,0.056574922,-0.22610156,0.15214673
2016-03-21 00:00:00+00,SHORT,4123,0.0,0.052643556,0.05151515,-0.21392238,0.11863314
2016-03-21 00:00:00+00,SHORT,3109,0.8333333333333334,0.0841871,0.036624204,-0.22136353,0.15017667
2016-03-21 00:00:00+00,SHORT,3187,0.16979442920667195,0.08622444,0.031379025,-0.21902747,0.15221402
2016-03-21 00:00:00+00,SHORT,1328,0.9166666666666666,0.05001629,0.055555556,-0.24506725,0.116005875
2016-03-21 00:00:00+00,SHORT,3573,0.32057659168509783,0.029770134,0.048698004,-0.22795303,0.09575972
2016-03-21 00:00:00+00,SHORT,3613,0.0,0.09648948,0.059137736,-0.23201713,0.16247906
2016-03-21 00:00:00+00,SHORT,4074,0.528622607623411,0.08746209,0.046902973,-0.24290206,0.15345168
2016-03-22 00:00:00+00,SHORT,4137,0.0,0.09584972,0.06046236,-0.23989142,0.14606021
2016-03-22 00:00:00+00,SHORT,2514,0.0,0.080207154,0.033501443,-0.24105668,0.13041764
2016-03-22 00:00:00+00,SHORT,835,0.0,0.09989618,0.03440241,-0.21509118,0.15010667
2016-03-22 00:00:00+00,SHORT,2898,0.8571428571428572,0.08118322,0.054219503,-0.22357075,0.13139372
2016-03-22 00:00:00+00,SHORT,1483,0.0,0.057761777,0.050616268,-0.21388364,0.10797227
2016-03-22 00:00:00+00,SHORT,3613,0.0,0.08184964,0.041495327,-0.22455156,0.13206014
2016-03-22 00:00:00+00,SHORT,4074,0.28985215981870827,0.05211864,0.04374548,-0.21264298,0.102329135
2016-03-23 00:00:00+00,SHORT,411,0.3353328151515731,0.07990257,0.04146743,-0.20897931,0.13652694
2016-04-01 00:00:00+00,SHORT,3693,0.0,0.052897636,0.05706522,-0.2003008,0.09269663
2016-04-06 00:00:00+00,SHORT,1173,0.0,0.110249504,0.051908396,-0.24527016,0.13931377
2016-04-20 00:00:00+00,SHORT,1262,0.49920491674373846,0.09097675,0.04236453,-0.21264225,0.117507264
2016-04-21 00:00:00+00,SHORT,356,0.0,0.088654615,0.034223136,-0.23202914,0.11021308
2016-04-21 00:00:00+00,SHORT,2536,0.23340143575703962,0.033395093,0.041650746,-0.20413762,0.05495356
2016-04-21 00:00:00+00,SHORT,3124,0.5674758584626831,0.051745385,0.034839272,-0.23770961,0.07330385
2016-04-21 00:00:00+00,SHORT,1262,0.3609764717200163,0.085847,0.03943801,-0.20623164,0.10740546
2016-04-21 00:00:00+00,SHORT,1447,0.28259383310981157,0.044609543,0.045121264,-0.20894122,0.06616801
2016-04-22 00:00:00+00,SHORT,85,0.6835765757438411,0.047896072,0.04835924,-0.21901171,0.076241136
2016-04-22 00:00:00+00,SHORT,3124,0.552211737875782,0.06874394,0.0498718,-0.2429984,0.097089
2016-04-22 00:00:00+00,SHORT,1262,0.26076270423928427,0.111676395,0.049123675,-0.21330297,0.14002146
2016-04-22 00:00:00+00,SHORT,1434,0.28434596799547773,0.080982156,0.046897545,-0.20802829,0.10932722
2016-04-22 00:00:00+00,SHORT,1447,0.24429372396573298,0.05358405,0.05376344,-0.22419715,0.08192911
2016-04-25 00:00:00+00,SHORT,2105,0.30302651619330284,0.11655765,0.0466978,-0.22507526,0.14358601
2016-04-25 00:00:00+00,SHORT,753,0.38744433108527515,0.011481348,0.057379663,-0.20494656,0.038509704
2016-04-25 00:00:00+00,SHORT,3124,0.5447664343056837,0.10030983,0.03275423,-0.22311617,0.12733819
2016-04-25 00:00:00+00,SHORT,1447,0.17347329382922186,0.056597374,0.046892654,-0.22370623,0.083625734
2016-04-25 00:00:00+00,SHORT,1897,0.1613869795434725,0.077775136,0.045454547,-0.20995955,0.104803495
2016-04-26 00:00:00+00,SHORT,2536,0.25577007517369105,0.08653495,0.041194256,-0.23260231,0.1144822
2016-04-26 00:00:00+00,SHORT,881,0.3150351901307321,0.06974061,0.043406595,-0.2004739,0.09768786
2016-04-26 00:00:00+00,SHORT,2972,0.1688635702014,0.08935554,0.040028423,-0.20645852,0.1173028
2016-04-26 00:00:00+00,SHORT,1447,0.2030468665360316,0.06918557,0.03533959,-0.24069855,0.097132824
2016-04-26 00:00:00+00,SHORT,1846,0.33086963501038713,0.06984757,0.0456621,-0.24360847,0.09779482
2016-04-26 00:00:00+00,SHORT,1897,0.08816314448270052,0.11340613,0.03265306,-0.20430279,0.14135338
2016-04-27 00:00:00+00,SHORT,516,0.0,0.09595893,0.039274924,-0.24395941,0.116581015
2016-04-27 00:00:00+00,SHORT,3831,0.5045195633094242,0.0980443,0.032388665,-0.22825469,0.11866637
2016-04-28 00:00:00+00,SHORT,221,1.0,0.049969494,0.055150885,-0.21424195,0.05691057
2016-04-28 00:00:00+00,SHORT,576,0.3945176215814826,0.075826466,0.055135477,-0.21889125,0.08276754
2016-04-28 00:00:00+00,SHORT,3049,0.0,0.078503326,0.039865967,-0.22138178,0.0854444
2016-04-28 00:00:00+00,SHORT,1244,1.0,0.028558612,0.048333157,-0.20280102,0.035499685
2016-04-28 00:00:00+00,SHORT,1280,0.0,0.1047885,0.034487113,-0.23899795,0.11172957
2016-04-28 00:00:00+00,SHORT,3868,1.0,0.043242525,0.041894354,-0.20606944,0.050183598
2016-04-29 00:00:00+00,SHORT,576,0.42445770039274544,0.10871617,0.044479005,-0.21895662,0.11265739
2016-04-29 00:00:00+00,SHORT,1184,1.0,0.080439985,0.034406565,-0.21090095,0.08438121
2016-04-29 00:00:00+00,SHORT,1463,0.0,0.09513556,0.03851064,-0.23880759,0.099076785
2016-04-29 00:00:00+00,SHORT,3596,0.5646606298866079,0.0964172,0.05498282,-0.24249363,0.10035843
2016-04-29 00:00:00+00,SHORT,3868,0.9444444444444444,0.07408624,0.0397351,-0.21762674,0.078027464
2016-05-02 00:00:00+00,SHORT,3049,0.0,0.096514165,0.050953064,-0.22536321,0.101588584
2016-05-02 00:00:00+00,SHORT,3868,0.8888888888888888,0.084742144,0.035456732,-0.21304025,0.08981657
2016-05-19 00:00:00+00,SHORT,2898,0.0,0.051032685,0.05050505,-0.21342844,0.022950819
2016-05-20 00:00:00+00,SHORT,2898,0.0,0.03748644,0.0571066,-0.21799994,0.020833334
2016-05-26 00:00:00+00,SHORT,2343,0.9375,0.048473917,0.050970875,-0.2383134,0.04842615
2016-05-27 00:00:00+00,SHORT,2343,0.875,0.05869028,0.048661802,-0.23810425,0.0721393
2016-05-31 00:00:00+00,SHORT,2343,0.8235294117647058,0.048151325,0.0315534,-0.22329213,0.065162905
2016-06-01 00:00:00+00,SHORT,836,1.0,0.05817842,0.032447737,-0.20446178,0.06923771
2016-06-02 00:00:00+00,SHORT,487,0.6336495374047548,0.07325354,0.033882786,-0.20203413,0.0962939
2016-06-02 00:00:00+00,SHORT,1910,0.2758294250837885,0.08825917,0.05072147,-0.22681619,0.11129952
2016-06-08 00:00:00+00,SHORT,3283,0.33978221110400436,0.034953743,0.031786542,-0.21177429,0.06642686
2016-06-09 00:00:00+00,SHORT,2106,0.0,0.09149665,0.03335699,-0.24352711,0.10891089
2016-06-09 00:00:00+00,SHORT,4194,1.0,0.0610549,0.05977343,-0.2409969,0.07846915
2016-06-09 00:00:00+00,SHORT,3897,1.0,0.11179923,0.046875,-0.20780765,0.12921348
2016-06-10 00:00:00+00,SHORT,1463,0.41568262768792313,0.07536019,0.033970706,-0.20740287,0.09264832
2016-06-17 00:00:00+00,SHORT,796,0.0,0.07161309,0.03821656,-0.22728084,0.0794702
2016-06-29 00:00:00+00,SHORT,2740,0.0,0.039413165,0.04875805,-0.22688863,0.02425876
2016-07-13 00:00:00+00,SHORT,3233,0.8311408509042094,0.10478636,0.047058824,-0.24272715,0.13582498
2016-07-14 00:00:00+00,SHORT,3233,0.7547122889101714,0.07516491,0.037625417,-0.22669645,0.11400359
2016-07-15 00:00:00+00,SHORT,498,0.0,0.094093636,0.0395384,-0.20332935,0.13298653
2016-07-15 00:00:00+00,SHORT,3286,0.8687044386922009,0.066641375,0.043901224,-0.2092503,0.10553428
2016-07-18 00:00:00+00,SHORT,2327,0.9285714285714286,0.046884876,0.052144248,-0.21535937,0.08547009
2016-07-18 00:00:00+00,SHORT,1043,0.45160764631533284,0.016122838,0.05194124,-0.24187836,0.05470805
2016-07-18 00:00:00+00,SHORT,3436,0.6808804608857002,0.08626239,0.051036682,-0.21834886,0.1248476
2016-07-25 00:00:00+00,SHORT,791,0.37712429763522903,0.0529139,0.0531811,-0.20026128,0.08061657
2016-07-25 00:00:00+00,SHORT,1651,0.2884016432810414,0.0474147,0.038548753,-0.23134805,0.07511737
2016-07-27 00:00:00+00,SHORT,2770,0.4233459738991612,0.080475666,0.038849946,-0.20925678,0.1652452
2016-07-28 00:00:00+00,SHORT,2567,0.0,-0.003656015,0.047799695,-0.22103801,0.06312548
2016-07-29 00:00:00+00,SHORT,157,0.21013596337621568,0.11457874,0.040557276,-0.2109586,0.16519327
2016-07-29 00:00:00+00,SHORT,2692,0.3416324999355428,0.077019416,0.030961882,-0.2001938,0.12763396
2016-07-29 00:00:00+00,SHORT,2835,0.0,0.1035857,0.04916318,-0.24044096,0.15420023
2016-08-01 00:00:00+00,SHORT,2835,0.0,0.10157622,0.044791665,-0.23026954,0.13718821
2016-08-04 00:00:00+00,SHORT,88,0.8062907525064378,0.028685387,0.057127696,-0.20331185,0.06088037
2016-08-09 00:00:00+00,SHORT,3691,0.8823529411764706,0.10397841,0.045346063,-0.20270418,0.12637766
2016-08-12 00:00:00+00,SHORT,796,1.0,0.113700986,0.031141868,-0.20402305,0.124528304
2016-08-18 00:00:00+00,SHORT,1004,1.0,0.08561857,0.05894309,-0.22445385,0.09377187
2016-08-19 00:00:00+00,SHORT,2569,0.17112733301392527,0.022138694,0.04884857,-0.21100104,0.032634832
2016-08-19 00:00:00+00,SHORT,2690,0.0,0.077148415,0.057083704,-0.20936184,0.087644555
2016-08-19 00:00:00+00,SHORT,1004,0.24441286921474353,0.081441626,0.046779662,-0.21139483,0.091937765
2016-08-19 00:00:00+00,SHORT,3685,0.2818210513405698,0.07648611,0.04612756,-0.202088,0.08698225
2016-08-29 00:00:00+00,SHORT,3773,0.4269473817283601,0.09746631,0.05352881,-0.22081827,0.103177436
2016-09-22 00:00:00+00,SHORT,629,1.0,0.031818587,0.031534687,-0.20591734,0.02364395
2016-09-22 00:00:00+00,SHORT,1888,1.0,-0.0055553415,0.038554218,-0.21190573,-0.013729977
2016-10-24 00:00:00+00,SHORT,1244,1.0,0.098728485,0.044729657,-0.20691356,0.093635656
2016-10-26 00:00:00+00,SHORT,817,0.0,0.03159143,0.050847456,-0.20481794,0.02310231
2016-11-02 00:00:00+00,SHORT,88,1.0,0.1022356,0.058264464,-0.20727217,0.07922461
2016-11-07 00:00:00+00,SHORT,523,0.0,0.11987915,0.059747294,-0.21996327,0.11109009
2016-11-08 00:00:00+00,SHORT,219,0.44306917657370365,0.11976564,0.031587057,-0.22941232,0.11028192
2016-11-22 00:00:00+00,SHORT,2716,0.3453555386383526,0.05225224,0.053054202,-0.24249728,0.0787309
2016-11-23 00:00:00+00,SHORT,2716,0.28856475039241064,0.038627848,0.046645552,-0.23244907,0.06911765
2016-11-25 00:00:00+00,SHORT,273,0.0,0.0065857107,0.03679525,-0.22466016,0.042985074
2016-11-25 00:00:00+00,SHORT,2469,0.7,0.080498785,0.05522143,-0.2257315,0.11689815
2016-11-28 00:00:00+00,SHORT,2006,0.2621325659620018,0.07959197,0.039813638,-0.20420472,0.113883846
2016-12-09 00:00:00+00,SHORT,838,0.6041408104128813,0.11414312,0.054198135,-0.20963818,0.1609589
2016-12-12 00:00:00+00,SHORT,457,0.10383384240017964,0.09150903,0.045578852,-0.20001331,0.13452028
2016-12-12 00:00:00+00,SHORT,1463,0.14019320283891312,0.06778544,0.04142857,-0.20586836,0.11079669
2016-12-13 00:00:00+00,SHORT,194,0.39640580147680304,0.061230376,0.04641927,-0.21227558,0.11362849
2016-12-14 00:00:00+00,SHORT,3573,0.0,0.091206,0.044444446,-0.20460203,0.1340981
2016-12-22 00:00:00+00,SHORT,1270,0.0,0.10667955,0.042372882,-0.21351081,0.12844037
2016-12-27 00:00:00+00,SHORT,4040,0.0,0.04998581,0.054111034,-0.20065317,0.071428575
2017-01-09 00:00:00+00,SHORT,2619,0.0,0.04347352,0.03786322,-0.21873856,0.051754907
2017-01-13 00:00:00+00,SHORT,2932,0.4147940464122009,0.037852235,0.041398343,-0.2358927,0.034734916
2017-01-17 00:00:00+00,SHORT,2932,0.2834860547353482,0.082015805,0.040627886,-0.2298208,0.083653845
2017-02-02 00:00:00+00,SHORT,2567,0.07178138373877505,0.08810235,0.0539966,-0.21946919,0.09933481
2017-02-13 00:00:00+00,SHORT,253,0.12050417847074439,0.06158137,0.05420054,-0.2063867,0.08912739
2017-02-16 00:00:00+00,SHORT,838,1.0,0.068349004,0.032272525,-0.20660146,0.10349784
2017-02-21 00:00:00+00,SHORT,1615,1.0,0.09538041,0.033175357,-0.20163848,0.1383812
2017-02-24 00:00:00+00,SHORT,1552,0.2009996503730921,0.06999571,0.039799437,-0.21101825,0.10122801
2017-03-01 00:00:00+00,SHORT,1523,0.5019808150902338,0.07520264,0.04319333,-0.22015943,0.12894906
2017-03-03 00:00:00+00,SHORT,4194,0.6517728265977626,0.10466676,0.033929534,-0.21894616,0.15211426
2017-03-20 00:00:00+00,SHORT,2105,0.18834024048455736,0.10272806,0.034350283,-0.2055675,0.11146188
2017-05-09 00:00:00+00,SHORT,3502,0.8,0.10204964,0.060482036,-0.22618063,0.12007685
2017-05-10 00:00:00+00,SHORT,3502,0.6,0.07660247,0.053162236,-0.2058358,0.09585121
2017-05-11 00:00:00+00,SHORT,394,0.18897448599676767,0.10327832,0.046698872,-0.2226028,0.121656604
2017-05-11 00:00:00+00,SHORT,1195,0.0,0.06978667,0.048244085,-0.20831951,0.088164955
2017-06-02 00:00:00+00,SHORT,1303,0.4090288691802102,0.1128533,0.04964539,-0.22713093,0.13671274
2017-06-05 00:00:00+00,SHORT,1303,0.9230769230769231,0.08567092,0.045779686,-0.21326682,0.10757576
2017-06-13 00:00:00+00,SHORT,335,0.0,0.11954975,0.056694813,-0.21557339,0.14285715
2017-06-28 00:00:00+00,SHORT,1360,0.0,0.11273993,0.046013147,-0.23178989,0.12098009
2017-07-25 00:00:00+00,SHORT,1879,0.5937859214562532,-0.0027647195,0.041802783,-0.22348574,0.014880162
2017-08-01 00:00:00+00,SHORT,2129,0.0,0.10033198,0.047788512,-0.22020298,0.123160765
2017-08-03 00:00:00+00,SHORT,1927,0.0,0.12021315,0.03271263,-0.2214098,0.13747229
2017-08-04 00:00:00+00,SHORT,1927,0.0,0.10203758,0.05934409,-0.20191325,0.13055556
2017-09-08 00:00:00+00,SHORT,1615,0.21647967159945408,0.10130136,0.051212937,-0.2444017,0.09859155
2017-09-11 00:00:00+00,SHORT,2125,0.6411801037980542,0.07646547,0.040089086,-0.20744656,0.09882353
2017-09-15 00:00:00+00,SHORT,3078,0.3694869722070518,0.08838785,0.049643677,-0.2442132,0.09749937
2017-09-20 00:00:00+00,SHORT,4249,0.8235294117647058,0.048940115,0.054890923,-0.20458438,0.078417264
2017-10-03 00:00:00+00,SHORT,188,0.12108060763473295,0.10341991,0.032467533,-0.23561597,0.123674914
2017-10-05 00:00:00+00,SHORT,2661,0.0,0.10793345,0.042652026,-0.23961398,0.13936317
2017-10-05 00:00:00+00,SHORT,1360,0.0,0.10505197,0.03706098,-0.23699571,0.1364817
2017-10-06 00:00:00+00,SHORT,1360,0.0,0.10081294,0.03204584,-0.24432863,0.1311933
2017-10-10 00:00:00+00,SHORT,1072,0.30328120258902047,0.09387084,0.04114261,-0.21876201,0.11557944
2017-10-12 00:00:00+00,SHORT,3862,0.496324155570515,0.06289764,0.03606965,-0.24462104,0.080765486
2017-10-13 00:00:00+00,SHORT,3830,1.0,0.09463735,0.03469197,-0.23996681,0.11407035
2017-10-16 00:00:00+00,SHORT,3862,0.4269141492307743,0.095085904,0.03477589,-0.2422827,0.11956522
2017-10-26 00:00:00+00,SHORT,1171,0.0,0.032946546,0.048211243,-0.20047091,0.05522209
2017-10-27 00:00:00+00,SHORT,3187,0.06778505848888502,0.0995303,0.044356827,-0.21210517,0.12892914
2017-10-27 00:00:00+00,SHORT,1171,0.95,0.029092692,0.042796966,-0.21013679,0.058491535
2017-10-27 00:00:00+00,SHORT,3610,0.0,0.08946107,0.056096166,-0.2185779,0.11885992
2017-11-08 00:00:00+00,SHORT,870,0.36345099902423517,0.08393391,0.043691304,-0.203805,0.101568036
2017-11-22 00:00:00+00,SHORT,2740,0.0,0.043707058,0.032967035,-0.2164788,0.056179777
2017-12-11 00:00:00+00,SHORT,2720,0.0,0.07046489,0.04821988,-0.20668676,0.1019945
2018-01-05 00:00:00+00,SHORT,2125,0.0,0.09344626,0.034883723,-0.22810796,0.13231552
2018-01-05 00:00:00+00,SHORT,629,0.0,0.07024883,0.05622776,-0.24265936,0.10911809
2018-01-16 00:00:00+00,SHORT,761,1.0,0.06613142,0.031120332,-0.207113,0.104444444
2018-01-19 00:00:00+00,SHORT,3596,1.0,0.09356518,0.043297254,-0.22898811,0.13909091
2018-01-24 00:00:00+00,SHORT,443,0.3902209482377799,0.086452216,0.034069486,-0.2260729,0.14475253
2018-01-24 00:00:00+00,SHORT,3824,0.9375,0.09719292,0.05100858,-0.2365686,0.15549324
2018-01-25 00:00:00+00,SHORT,3330,0.7325350335534422,0.07863737,0.045891933,-0.22713976,0.1376632
2018-01-25 00:00:00+00,SHORT,3607,0.22370192219603635,0.06759523,0.05026178,-0.22161272,0.12662105
2018-01-26 00:00:00+00,SHORT,2760,0.8392873867903216,0.08433441,0.035712585,-0.22863652,0.15690449
2018-01-26 00:00:00+00,SHORT,3330,0.6685729600859587,0.06962401,0.041366804,-0.22648707,0.14219409
2018-01-29 00:00:00+00,SHORT,1828,1.0,0.09184165,0.05732087,-0.24219793,0.15678255
2018-01-29 00:00:00+00,SHORT,1867,0.45166119445809705,0.10866378,0.033206798,-0.22782932,0.17360467
2018-01-30 00:00:00+00,SHORT,1985,0.8571428571428572,0.0037501238,0.059270516,-0.21899907,0.055603635
2018-01-31 00:00:00+00,SHORT,3684,1.0,0.09763547,0.042810135,-0.23486295,0.1539946
2018-02-01 00:00:00+00,SHORT,2330,0.31172170402097527,0.08417635,0.037818473,-0.21768498,0.13183792
2018-02-06 00:00:00+00,SHORT,1191,0.0,0.09379546,0.059158415,-0.24212871,0.078105316
2018-02-07 00:00:00+00,SHORT,1191,0.0,0.08638472,0.04312469,-0.22770429,0.06356784
2018-03-06 00:00:00+00,SHORT,753,0.5875675227668937,0.091765665,0.034235097,-0.20567343,0.08243548
2018-03-08 00:00:00+00,SHORT,158,0.0,0.072621845,0.05782965,-0.21668342,0.09108875
2018-03-08 00:00:00+00,SHORT,188,0.14071718094186392,0.11244218,0.054237287,-0.20981748,0.13090909
2018-03-08 00:00:00+00,SHORT,4062,0.8666666666666667,0.112779655,0.0314182,-0.22448768,0.13124657
2018-03-13 00:00:00+00,SHORT,135,0.3746854200675165,0.08478812,0.04804118,-0.20145607,0.1429908
2018-03-16 00:00:00+00,SHORT,3743,0.1698348287548529,0.11527217,0.033492822,-0.21246716,0.13237222
2018-03-22 00:00:00+00,SHORT,1523,0.0,0.10443485,0.048734363,-0.22684434,0.08080959
2018-04-17 00:00:00+00,SHORT,2370,0.1839222451218271,0.048534896,0.059911244,-0.21122389,0.033910535
2018-04-23 00:00:00+00,SHORT,2640,0.0,0.02809498,0.035447396,-0.22248025,0.039093576
2018-05-10 00:00:00+00,SHORT,2345,0.0,0.09529592,0.05861984,-0.21295613,0.12661226
2018-05-10 00:00:00+00,SHORT,3161,0.0,0.09439983,0.0349645,-0.21927977,0.12571618
2018-05-14 00:00:00+00,SHORT,3261,0.34881290715545216,0.10123296,0.052779734,-0.22037385,0.13076341
2018-05-15 00:00:00+00,SHORT,1699,0.0,0.07849901,0.05629903,-0.22079235,0.09260143
2018-05-16 00:00:00+00,SHORT,3261,0.17379826192932685,0.09139382,0.031420764,-0.23711915,0.098981075
2018-05-16 00:00:00+00,SHORT,1699,0.0,0.06357203,0.05134135,-0.21672644,0.07115928
2018-05-18 00:00:00+00,SHORT,3233,0.29522420731009746,0.07784751,0.046850998,-0.22173777,0.08692185
2018-05-21 00:00:00+00,SHORT,1770,0.0,0.10368803,0.033898305,-0.22677423,0.12904342
2018-05-22 00:00:00+00,SHORT,2690,0.31397844415230575,0.1156951,0.05556898,-0.23896345,0.1383533
2018-05-22 00:00:00+00,SHORT,3283,0.0,0.105902776,0.044624746,-0.22972791,0.12856099
2018-06-13 00:00:00+00,SHORT,3486,0.6592149984273229,0.11497505,0.03883495,-0.22491553,0.13347457
2018-06-14 00:00:00+00,SHORT,2285,0.2831317703101079,0.10828645,0.04929256,-0.23021722,0.13643104
2018-06-19 00:00:00+00,SHORT,3161,0.875,0.08211862,0.034200795,-0.21094789,0.09748736
