time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,sessions_since_bearish_13_50_df059
2014-10-17 00:00:00+00,LONG,2425,0.0,0.0026065654,7.0
2014-10-17 00:00:00+00,LONG,2430,0.0,0.012895952,25.0
2014-10-17 00:00:00+00,LONG,457,0.6263878817748919,0.016864892,8.0
2014-10-17 00:00:00+00,LONG,2508,0.9285714285714286,0.0075246957,27.0
2014-10-17 00:00:00+00,LONG,2534,0.9545454545454546,0.0023516673,9.0
2014-10-17 00:00:00+00,LONG,516,0.5661480247645059,0.00595755,10.0
2014-10-17 00:00:00+00,LONG,2640,0.0,0.12721924,13.0
2014-10-17 00:00:00+00,LONG,836,0.4940459510857557,0.05494371,7.0
2014-10-17 00:00:00+00,LONG,2986,0.9545454545454546,0.010168402,17.0
2014-10-17 00:00:00+00,LONG,959,0.9473684210526316,0.005647148,8.0
2014-10-17 00:00:00+00,LONG,3046,0.756291435090464,8.642785E-4,4.0
2014-10-17 00:00:00+00,LONG,1022,0.0,7.524344E-4,8.0
2014-10-17 00:00:00+00,LONG,1063,0.0,0.0025268015,10.0
2014-10-17 00:00:00+00,LONG,3130,0.0,0.0051085115,6.0
2014-10-17 00:00:00+00,LONG,3203,0.5940533484946454,0.001985687,11.0
2014-10-17 00:00:00+00,LONG,3216,0.3697996525189487,0.025645575,7.0
2014-10-17 00:00:00+00,LONG,1191,0.9811320754716981,0.0275781,4.0
2014-10-17 00:00:00+00,LONG,3244,0.0,0.0040003564,8.0
2014-10-17 00:00:00+00,LONG,1368,0.6321013416031206,0.03763878,10.0
2014-10-17 00:00:00+00,LONG,1383,0.1948383939871931,0.019402185,5.0
2014-10-17 00:00:00+00,LONG,1416,1.0,0.023014713,7.0
2014-10-17 00:00:00+00,LONG,3469,0.0,0.003988406,14.0
2014-10-17 00:00:00+00,LONG,3487,0.0,0.027122261,6.0
2014-10-17 00:00:00+00,LONG,1444,0.962962962962963,9.1140234E-4,10.0
2014-10-17 00:00:00+00,LONG,1447,0.5274814694982785,0.0335886,8.0
2014-10-17 00:00:00+00,LONG,1454,0.9473684210526316,0.023650637,14.0
2014-10-17 00:00:00+00,LONG,3519,0.975,0.0013422169,6.0
2014-10-17 00:00:00+00,LONG,1650,0.92,-3.8739807E-5,18.0
2014-10-17 00:00:00+00,LONG,3754,0.9512195121951219,0.015990142,5.0
2014-10-17 00:00:00+00,LONG,3791,0.0,0.0059319935,18.0
2014-10-17 00:00:00+00,LONG,3923,0.9818181818181818,0.0075390334,7.0
2014-10-17 00:00:00+00,LONG,1919,0.0,0.012788669,13.0
2014-10-17 00:00:00+00,LONG,4016,0.5670385732830113,0.0038100386,21.0
2014-10-17 00:00:00+00,LONG,4020,0.8628488586931987,0.0047597457,4.0
2014-10-17 00:00:00+00,LONG,1985,0.3278352428327914,0.014073553,8.0
2014-10-17 00:00:00+00,LONG,4083,0.6164203502554646,0.013805141,21.0
2014-10-20 00:00:00+00,LONG,1,0.47473968954960466,0.0027371042,9.0
2014-10-20 00:00:00+00,LONG,2119,0.6404507701544123,-2.0937971E-4,9.0
2014-10-20 00:00:00+00,LONG,135,0.9523809523809523,0.013899781,9.0
2014-10-20 00:00:00+00,LONG,4237,0.0,0.012947994,7.0
2014-10-20 00:00:00+00,LONG,2393,0.9459459459459459,0.01858237,10.0
2014-10-20 00:00:00+00,LONG,2430,0.0,0.008170946,26.0
2014-10-20 00:00:00+00,LONG,2553,0.4527429425491053,0.025482744,6.0
2014-10-20 00:00:00+00,LONG,516,0.6191048128261089,0.0020673224,11.0
2014-10-20 00:00:00+00,LONG,2640,0.0,0.10207476,14.0
2014-10-20 00:00:00+00,LONG,836,0.0,0.030078018,8.0
2014-10-20 00:00:00+00,LONG,881,0.2425597058408941,0.019540649,4.0
2014-10-20 00:00:00+00,LONG,959,0.9210526315789473,0.013861114,9.0
2014-10-20 00:00:00+00,LONG,3046,0.8193397928550064,2.8627986E-4,5.0
2014-10-20 00:00:00+00,LONG,3130,0.0,5.4979185E-4,7.0
2014-10-20 00:00:00+00,LONG,3216,0.43523328715252385,0.013911914,8.0
2014-10-20 00:00:00+00,LONG,1306,0.0,0.0044858567,11.0
2014-10-20 00:00:00+00,LONG,1383,0.4077934254929586,0.006740652,6.0
2014-10-20 00:00:00+00,LONG,3469,0.0,7.378405E-4,15.0
2014-10-20 00:00:00+00,LONG,3487,0.0,0.002736976,7.0
2014-10-20 00:00:00+00,LONG,1447,0.5123730042673897,0.016126394,9.0
2014-10-20 00:00:00+00,LONG,1454,0.9268292682926829,0.0061982144,15.0
2014-10-20 00:00:00+00,LONG,1677,0.0,0.022980845,8.0
2014-10-20 00:00:00+00,LONG,1745,0.9012334267812503,0.013716053,9.0
2014-10-20 00:00:00+00,LONG,3923,0.45242742884062165,0.0046620374,8.0
2014-10-20 00:00:00+00,LONG,4020,0.7572308302801996,0.0018274765,5.0
2014-10-20 00:00:00+00,LONG,1985,0.3407425283169757,0.0048973514,9.0
2014-10-21 00:00:00+00,LONG,2553,0.4107416383073165,0.005108321,7.0
2014-10-21 00:00:00+00,LONG,2640,0.0,0.06833251,15.0
2014-10-21 00:00:00+00,LONG,836,0.0,0.0040981453,9.0
2014-10-21 00:00:00+00,LONG,1677,0.0,0.006969333,9.0
2014-10-22 00:00:00+00,LONG,135,0.9047619047619048,0.005589943,11.0
2014-10-22 00:00:00+00,LONG,2298,0.36787225102945886,0.026978778,28.0
2014-10-22 00:00:00+00,LONG,2553,0.2148058343211152,0.0032801724,8.0
2014-10-22 00:00:00+00,LONG,2640,0.0,0.032990247,16.0
2014-10-22 00:00:00+00,LONG,836,0.0,8.7642577E-4,10.0
2014-10-22 00:00:00+00,LONG,881,0.28330037986052575,5.9752417E-4,6.0
2014-10-22 00:00:00+00,LONG,2990,0.6937128358678877,0.0496173,6.0
2014-10-22 00:00:00+00,LONG,1306,0.0,0.0015432906,13.0
2014-10-22 00:00:00+00,LONG,3487,0.0,0.00276577,9.0
2014-10-23 00:00:00+00,LONG,2640,0.0,3.0213402E-4,17.0
2014-10-23 00:00:00+00,LONG,2728,0.5453963414798493,7.2914007E-4,10.0
2014-10-23 00:00:00+00,LONG,2990,0.612712424953343,0.028118564,7.0
2014-10-24 00:00:00+00,LONG,220,1.0,0.04074661,26.0
2014-10-24 00:00:00+00,LONG,844,0.31268051427989113,0.012329653,23.0
2014-10-24 00:00:00+00,LONG,2990,0.47957932055793023,0.010461803,8.0
2014-10-24 00:00:00+00,LONG,1072,0.0,0.032384407,11.0
2014-10-27 00:00:00+00,LONG,220,0.962962962962963,0.02259648,27.0
2014-10-27 00:00:00+00,LONG,2990,0.44659049944810086,8.32801E-4,9.0
2014-11-05 00:00:00+00,LONG,1,0.0,0.13679215,21.0
2014-11-05 00:00:00+00,LONG,1551,0.0,0.14237659,27.0
2014-11-06 00:00:00+00,LONG,1,0.0,0.08809946,22.0
2014-11-06 00:00:00+00,LONG,1551,0.0,0.11066923,28.0
2014-11-07 00:00:00+00,LONG,1,0.0,0.07592086,23.0
2014-11-07 00:00:00+00,LONG,3748,0.36781834250066403,0.009971649,21.0
2014-11-07 00:00:00+00,LONG,3885,0.951255273560781,0.0049483473,24.0
2014-11-10 00:00:00+00,LONG,1,0.0,0.042675965,24.0
2014-11-10 00:00:00+00,LONG,3748,0.20649133211315596,4.229075E-4,22.0
2014-11-10 00:00:00+00,LONG,3885,0.9615384615384616,0.0011361829,25.0
2014-11-11 00:00:00+00,LONG,1,0.0,0.02112239,25.0
2014-11-12 00:00:00+00,LONG,1,0.0,0.007744416,26.0
2014-11-13 00:00:00+00,LONG,1668,0.0,0.025307218,4.0
2014-11-14 00:00:00+00,LONG,1752,0.7505177104840997,0.030470436,6.0
2014-11-17 00:00:00+00,LONG,2582,0.42334197884854213,0.014357072,6.0
2014-11-18 00:00:00+00,LONG,2582,0.4009199169156555,7.28138E-4,7.0
2014-11-19 00:00:00+00,LONG,2582,0.39609620035197535,0.012968274,8.0
2014-11-20 00:00:00+00,LONG,2582,0.40405352463826855,0.008455197,9.0
2014-12-12 00:00:00+00,LONG,2107,0.0,0.04504801,9.0
2014-12-15 00:00:00+00,LONG,2107,0.0,0.033828285,10.0
2014-12-15 00:00:00+00,LONG,3646,0.49809460450052584,0.012888491,5.0
2014-12-16 00:00:00+00,LONG,2107,0.0,0.0058545666,11.0
2014-12-16 00:00:00+00,LONG,3646,0.6418274522792101,0.011431415,6.0
2014-12-16 00:00:00+00,LONG,3882,1.0,0.028225143,5.0
2014-12-16 00:00:00+00,LONG,3994,1.0,0.045964137,4.0
2014-12-17 00:00:00+00,LONG,4171,0.0,0.062359575,19.0
2014-12-17 00:00:00+00,LONG,2330,0.17734810311476668,0.04030302,6.0
2014-12-17 00:00:00+00,LONG,2440,0.5320780851527029,0.08422678,4.0
2014-12-17 00:00:00+00,LONG,710,0.5313684941041765,0.0071300813,5.0
2014-12-17 00:00:00+00,LONG,3994,0.0,0.0066284467,5.0
2014-12-18 00:00:00+00,LONG,4171,0.0,0.008111337,20.0
2014-12-18 00:00:00+00,LONG,2440,0.27083767937903225,0.005530422,5.0
2015-01-05 00:00:00+00,LONG,3708,0.0,0.0016098978,5.0
2015-01-06 00:00:00+00,LONG,2061,0.0,0.005752786,6.0
2015-01-06 00:00:00+00,LONG,2425,0.0,0.013197129,5.0
2015-01-06 00:00:00+00,LONG,2430,0.0,0.002332011,7.0
2015-01-06 00:00:00+00,LONG,2716,0.0,0.014967311,4.0
2015-01-06 00:00:00+00,LONG,4032,0.0,0.011348629,13.0
2015-01-07 00:00:00+00,LONG,2285,0.0,0.0015288662,6.0
2015-01-07 00:00:00+00,LONG,2716,0.0023233474957801785,0.011367939,5.0
2015-01-07 00:00:00+00,LONG,857,0.1161689444967204,0.013074934,13.0
2015-01-09 00:00:00+00,LONG,3694,0.43418205684670474,0.009234813,8.0
2015-01-12 00:00:00+00,LONG,2716,0.0,0.003613401,8.0
2015-01-12 00:00:00+00,LONG,857,0.10084325335226363,0.0041186353,16.0
2015-01-12 00:00:00+00,LONG,3694,0.44124066168721754,0.0012344618,9.0
2015-01-13 00:00:00+00,LONG,2430,0.0,0.0011434973,12.0
2015-01-13 00:00:00+00,LONG,2716,0.0,0.012631689,9.0
2015-01-13 00:00:00+00,LONG,3187,0.5744312711463513,0.0067223064,4.0
2015-01-13 00:00:00+00,LONG,1742,1.0,0.023228688,15.0
2015-01-14 00:00:00+00,LONG,2568,1.0,0.0036245717,11.0
2015-01-14 00:00:00+00,LONG,3113,0.4923783109107348,0.04934902,24.0
2015-01-14 00:00:00+00,LONG,1742,0.9736842105263158,0.012540339,16.0
2015-01-15 00:00:00+00,LONG,4231,0.0,9.471799E-4,12.0
2015-01-15 00:00:00+00,LONG,2513,0.5426520528398326,0.03882251,19.0
2015-01-15 00:00:00+00,LONG,2568,0.967741935483871,0.002195222,12.0
2015-01-15 00:00:00+00,LONG,857,0.08397130330621848,2.0576094E-4,19.0
2015-01-15 00:00:00+00,LONG,3113,0.972972972972973,0.040968105,25.0
2015-01-15 00:00:00+00,LONG,1072,0.0,0.015046927,8.0
2015-01-15 00:00:00+00,LONG,1742,0.9473684210526316,0.011773368,17.0
2015-01-15 00:00:00+00,LONG,4000,1.0,0.030953847,20.0
2015-01-16 00:00:00+00,LONG,457,0.7162629689179737,0.010802047,15.0
2015-01-16 00:00:00+00,LONG,2513,0.5406043050727827,0.019536385,20.0
2015-01-16 00:00:00+00,LONG,522,0.6470209314285242,0.017572545,21.0
2015-01-16 00:00:00+00,LONG,631,0.7728848431418966,-1.0438274E-4,21.0
2015-01-16 00:00:00+00,LONG,652,0.5716595945780962,0.03651982,7.0
2015-01-16 00:00:00+00,LONG,3113,0.7685911383004601,0.0020113161,26.0
2015-01-16 00:00:00+00,LONG,3241,0.5515916954339959,0.010979482,4.0
2015-01-16 00:00:00+00,LONG,3918,0.42696230453107453,0.018837346,21.0
2015-01-20 00:00:00+00,LONG,652,0.5552360550699602,0.034079064,8.0
2015-01-20 00:00:00+00,LONG,836,1.0,0.022787143,25.0
2015-01-20 00:00:00+00,LONG,906,0.0,0.0021111683,8.0
2015-01-20 00:00:00+00,LONG,2999,0.3591828129154241,0.01588444,22.0
2015-01-20 00:00:00+00,LONG,3241,0.5196414535730073,0.014135406,5.0
2015-01-20 00:00:00+00,LONG,3335,0.7804228454173134,0.017801248,5.0
2015-01-20 00:00:00+00,LONG,1742,0.8947368421052632,0.0012892911,19.0
2015-01-21 00:00:00+00,LONG,2050,0.4371704442735396,0.0014654886,15.0
2015-01-21 00:00:00+00,LONG,413,0.3322817989037905,0.022289407,4.0
2015-01-21 00:00:00+00,LONG,652,0.532442992686888,0.016508214,9.0
2015-01-21 00:00:00+00,LONG,2776,0.6347346142995295,-1.570663E-4,5.0
2015-01-21 00:00:00+00,LONG,2877,0.5431225499065729,0.012415764,4.0
2015-01-21 00:00:00+00,LONG,836,0.9523809523809523,0.005591997,26.0
2015-01-21 00:00:00+00,LONG,2999,0.37904357065987204,0.0031025987,23.0
2015-01-21 00:00:00+00,LONG,3216,0.5036256830605548,0.04233382,4.0
2015-01-21 00:00:00+00,LONG,3241,0.4848520376997673,0.0071860305,6.0
2015-01-21 00:00:00+00,LONG,3335,0.7195884519707182,0.0057352916,6.0
2015-01-22 00:00:00+00,LONG,2106,0.5765735333338545,0.07808164,23.0
2015-01-22 00:00:00+00,LONG,2437,0.9210526315789473,5.756654E-4,4.0
2015-01-22 00:00:00+00,LONG,1423,0.4790934639352933,0.07272081,4.0
2015-01-23 00:00:00+00,LONG,2106,0.4958480565532558,0.032944195,24.0
2015-01-23 00:00:00+00,LONG,335,0.3760507494035909,0.020421399,6.0
2015-01-23 00:00:00+00,LONG,1423,0.4495231962655822,0.05068876,5.0
2015-01-23 00:00:00+00,LONG,3473,0.31372459067051345,0.014011203,4.0
2015-01-26 00:00:00+00,LONG,739,1.0,-2.1627854E-4,19.0
2015-01-26 00:00:00+00,LONG,1423,0.4099537457851545,0.04546263,6.0
2015-01-26 00:00:00+00,LONG,3473,0.2748717632031456,0.0019166474,5.0
2015-01-27 00:00:00+00,LONG,739,0.9714285714285714,0.0063741305,20.0
2015-01-27 00:00:00+00,LONG,808,0.1695484908875108,0.015596954,7.0
2015-01-27 00:00:00+00,LONG,1423,0.423646559725813,0.04484435,7.0
2015-01-27 00:00:00+00,LONG,3473,0.28689672284301027,0.01063808,6.0
2015-01-28 00:00:00+00,LONG,2106,0.43779389780738576,1.2284276E-4,27.0
2015-01-28 00:00:00+00,LONG,413,0.5743721529971038,0.009788073,9.0
2015-01-28 00:00:00+00,LONG,516,0.7233180476545734,0.028591454,10.0
2015-01-28 00:00:00+00,LONG,652,0.5766520039512131,0.0032999387,14.0
2015-01-28 00:00:00+00,LONG,739,0.9428571428571428,0.013420739,21.0
2015-01-28 00:00:00+00,LONG,808,0.20533470169275372,0.01922452,8.0
2015-01-28 00:00:00+00,LONG,3216,0.504004085592155,0.0055605867,9.0
2015-01-28 00:00:00+00,LONG,3359,0.8333333333333334,0.012208776,8.0
2015-01-28 00:00:00+00,LONG,1423,0.42575591337607954,0.03815482,8.0
2015-01-28 00:00:00+00,LONG,3473,0.4394954591045,0.0018127552,7.0
2015-01-28 00:00:00+00,LONG,1667,0.31738023109947044,0.020479394,8.0
2015-01-29 00:00:00+00,LONG,121,1.0,0.012894625,10.0
2015-01-29 00:00:00+00,LONG,516,0.6491126012390017,0.0019330521,11.0
2015-01-29 00:00:00+00,LONG,713,1.0,0.014681029,10.0
2015-01-29 00:00:00+00,LONG,739,0.9142857142857143,9.343341E-4,22.0
2015-01-29 00:00:00+00,LONG,1081,0.31584319047727244,0.033691507,11.0
2015-01-29 00:00:00+00,LONG,1423,0.380235209058769,0.01995129,9.0
2015-01-29 00:00:00+00,LONG,3473,0.443663576479271,0.005453321,8.0
2015-01-29 00:00:00+00,LONG,1667,0.32076325773238856,0.002544332,9.0
2015-01-29 00:00:00+00,LONG,3802,0.04572668735726648,0.0033317443,8.0
2015-01-29 00:00:00+00,LONG,1904,0.8198454430588779,0.008805436,12.0
2015-01-30 00:00:00+00,LONG,2070,0.23329585136667505,0.0034240612,7.0
2015-01-30 00:00:00+00,LONG,121,0.9743589743589743,0.01381551,11.0
2015-01-30 00:00:00+00,LONG,142,1.0,0.0863002,25.0
2015-01-30 00:00:00+00,LONG,2425,0.6562136631382351,0.0027342695,22.0
2015-01-30 00:00:00+00,LONG,413,0.608787538649511,-1.6648056E-4,11.0
2015-01-30 00:00:00+00,LONG,516,0.6863277833866278,0.0076164254,12.0
2015-01-30 00:00:00+00,LONG,713,0.6806171346902281,0.008751622,11.0
2015-01-30 00:00:00+00,LONG,1081,0.40585176777014553,0.030837042,12.0
2015-01-30 00:00:00+00,LONG,3359,0.7857142857142857,-1.8443659E-4,10.0
2015-01-30 00:00:00+00,LONG,1423,0.4696721644631196,0.030180953,10.0
2015-01-30 00:00:00+00,LONG,3473,0.46032091834321914,6.3231506E-4,9.0
2015-01-30 00:00:00+00,LONG,1667,0.3647026955693019,0.0019705012,10.0
2015-01-30 00:00:00+00,LONG,1719,0.9642857142857143,0.0017792418,7.0
2015-01-30 00:00:00+00,LONG,3802,0.10998411765668206,0.006003941,9.0
2015-01-30 00:00:00+00,LONG,1904,0.8408071224777581,5.778931E-4,13.0
2015-02-02 00:00:00+00,LONG,4153,1.0,0.0030784009,12.0
2015-02-02 00:00:00+00,LONG,76,0.1692065769395682,0.009152678,14.0
2015-02-02 00:00:00+00,LONG,142,0.9565217391304348,0.07584576,26.0
2015-02-02 00:00:00+00,LONG,2479,0.6275371701073525,-8.6088854E-5,11.0
2015-02-02 00:00:00+00,LONG,2543,1.0,0.03386592,25.0
2015-02-02 00:00:00+00,LONG,881,0.0,0.0014206306,15.0
2015-02-02 00:00:00+00,LONG,2936,0.43198397618847584,0.012427583,13.0
2015-02-02 00:00:00+00,LONG,1072,0.3387366212409033,0.087010026,19.0
2015-02-02 00:00:00+00,LONG,1081,0.3689500356107104,0.005591791,13.0
2015-02-02 00:00:00+00,LONG,3137,0.36368049445356637,0.024044335,4.0
2015-02-02 00:00:00+00,LONG,1423,0.420142076219057,0.012972657,11.0
2015-02-02 00:00:00+00,LONG,3699,0.5475552287259846,0.0037840873,12.0
2015-02-02 00:00:00+00,LONG,1734,0.3259826404022285,5.321538E-4,11.0
2015-02-03 00:00:00+00,LONG,142,0.9130434782608696,0.035169963,27.0
2015-02-03 00:00:00+00,LONG,2543,0.9565217391304348,0.01820321,26.0
2015-02-03 00:00:00+00,LONG,1072,0.20049928548373427,0.03081086,20.0
2015-02-03 00:00:00+00,LONG,1423,0.3843686717976198,0.0070669316,12.0
2015-02-04 00:00:00+00,LONG,142,0.8695652173913043,0.032702185,28.0
2015-02-04 00:00:00+00,LONG,167,1.0,0.026898008,4.0
2015-02-04 00:00:00+00,LONG,2543,0.9130434782608696,0.0056768646,27.0
2015-02-04 00:00:00+00,LONG,1072,0.2643272140309491,0.019955164,21.0
2015-02-04 00:00:00+00,LONG,1423,0.4292017273081717,0.016910702,13.0
2015-02-05 00:00:00+00,LONG,3098,1.0,0.0070507135,14.0
2015-02-09 00:00:00+00,LONG,309,0.5235462554087728,0.013703494,16.0
2015-02-09 00:00:00+00,LONG,2659,0.6787419721532391,5.7033205E-5,24.0
2015-02-09 00:00:00+00,LONG,3973,0.29758795237335506,0.0061975815,11.0
2015-02-17 00:00:00+00,LONG,93,0.3285787070073024,0.0041642296,25.0
2015-03-04 00:00:00+00,LONG,3586,0.4449929494991391,0.0023802405,4.0
2015-03-06 00:00:00+00,LONG,3621,0.15195510105343657,0.017964186,7.0
2015-03-10 00:00:00+00,LONG,2139,0.0,0.0031584632,4.0
2015-03-10 00:00:00+00,LONG,394,1.0,0.025699658,6.0
2015-03-10 00:00:00+00,LONG,1699,0.26092438168857857,0.0014319824,4.0
2015-03-11 00:00:00+00,LONG,2139,0.0,0.0074574384,5.0
2015-03-11 00:00:00+00,LONG,394,0.9714285714285714,0.0046751783,7.0
2015-03-11 00:00:00+00,LONG,663,1.0,0.0014821298,28.0
2015-03-11 00:00:00+00,LONG,3538,0.5448057460164291,3.7966715E-4,10.0
2015-03-11 00:00:00+00,LONG,1633,0.6703836120213961,0.0011549881,17.0
2015-03-12 00:00:00+00,LONG,2139,0.0,0.0063965516,6.0
2015-03-13 00:00:00+00,LONG,19,0.3398156563899563,0.035079654,6.0
2015-03-13 00:00:00+00,LONG,4187,0.1604710014559239,0.008503429,11.0
2015-03-13 00:00:00+00,LONG,2139,0.0,5.603239E-4,7.0
2015-03-13 00:00:00+00,LONG,450,0.026563137615995807,0.010835354,21.0
2015-03-13 00:00:00+00,LONG,3838,0.2866002199580077,0.009184199,4.0
2015-03-16 00:00:00+00,LONG,19,0.21570714152110212,0.024745313,7.0
2015-03-16 00:00:00+00,LONG,2898,0.0,0.0030996688,8.0
2015-03-16 00:00:00+00,LONG,874,0.0,0.013019389,4.0
2015-03-16 00:00:00+00,LONG,3838,0.2921102845541046,0.0060396735,5.0
2015-03-17 00:00:00+00,LONG,19,0.39106286099360915,0.009446659,8.0
2015-03-17 00:00:00+00,LONG,874,0.0,0.0058615776,5.0
2015-03-17 00:00:00+00,LONG,1064,0.0,0.004743004,8.0
2015-03-17 00:00:00+00,LONG,3273,0.14583333333333337,0.079364724,4.0
2015-03-17 00:00:00+00,LONG,3613,0.0,0.0061547244,8.0
2015-03-18 00:00:00+00,LONG,3273,0.125,0.0516858,5.0
2015-03-19 00:00:00+00,LONG,19,0.0,0.0054931967,10.0
2015-03-19 00:00:00+00,LONG,2896,0.0,0.004089211,10.0
2015-03-19 00:00:00+00,LONG,3273,0.10416666666666674,0.022513613,6.0
2015-03-25 00:00:00+00,LONG,2323,0.11591281618755525,0.0070933886,6.0
2015-03-26 00:00:00+00,LONG,2499,0.0,0.0059994725,6.0
2015-03-30 00:00:00+00,LONG,3556,0.0,0.015926147,9.0
2015-03-31 00:00:00+00,LONG,2305,0.27026247485751476,0.034513917,8.0
2015-03-31 00:00:00+00,LONG,429,0.0,0.013821728,9.0
2015-03-31 00:00:00+00,LONG,617,0.5758890061256225,0.016271861,8.0
2015-04-01 00:00:00+00,LONG,2305,0.341738799340537,0.025601542,9.0
2015-04-01 00:00:00+00,LONG,429,0.0,0.0089402385,10.0
2015-04-01 00:00:00+00,LONG,617,0.5363364934329863,1.4066811E-4,9.0
2015-04-02 00:00:00+00,LONG,2305,0.19593277467440662,0.010984005,10.0
2015-04-07 00:00:00+00,LONG,3640,0.848118379639733,0.005772155,5.0
2015-04-17 00:00:00+00,LONG,73,0.30125555957217487,0.004808409,16.0
2015-04-17 00:00:00+00,LONG,309,0.0,0.013050241,11.0
2015-04-22 00:00:00+00,LONG,3049,0.0,0.008123298,27.0
2015-04-27 00:00:00+00,LONG,2553,0.07033124168438439,0.0020157706,4.0
2015-04-27 00:00:00+00,LONG,2613,0.3019838207728923,0.006674831,6.0
2015-04-30 00:00:00+00,LONG,2226,0.0,0.019961992,7.0
2015-04-30 00:00:00+00,LONG,2452,0.31195904934813223,0.0064477986,4.0
2015-04-30 00:00:00+00,LONG,975,1.0,0.0023510384,14.0
2015-04-30 00:00:00+00,LONG,1092,0.47127076016855773,0.010454339,19.0
2015-04-30 00:00:00+00,LONG,3486,0.0,0.02663141,28.0
2015-04-30 00:00:00+00,LONG,1840,1.0,-1.5771406E-4,4.0
2015-04-30 00:00:00+00,LONG,4020,0.0,0.0012835838,7.0
2015-05-01 00:00:00+00,LONG,937,0.0,0.032002304,4.0
2015-05-01 00:00:00+00,LONG,988,0.42853196821508893,0.005870484,6.0
2015-05-01 00:00:00+00,LONG,1092,0.38523845982514965,6.2797946E-4,20.0
2015-05-01 00:00:00+00,LONG,3973,0.0,8.2376815E-4,6.0
2015-05-04 00:00:00+00,LONG,937,0.0,0.009151537,5.0
2015-05-04 00:00:00+00,LONG,1916,0.896551724137931,0.040472377,4.0
2015-05-05 00:00:00+00,LONG,937,0.0,0.023297647,6.0
2015-05-05 00:00:00+00,LONG,3142,0.7573693123879681,0.008267569,4.0
2015-05-05 00:00:00+00,LONG,1916,0.8620689655172413,0.052740768,5.0
2015-05-06 00:00:00+00,LONG,2230,0.6998240062633991,0.00594451,9.0
2015-05-06 00:00:00+00,LONG,2504,1.0,0.005276175,5.0
2015-05-06 00:00:00+00,LONG,937,0.0,0.017944377,7.0
2015-05-06 00:00:00+00,LONG,3182,1.0,0.012913204,9.0
2015-05-06 00:00:00+00,LONG,1916,0.8275862068965517,0.03340526,6.0
2015-05-07 00:00:00+00,LONG,2504,0.9818181818181818,0.001449666,6.0
2015-05-07 00:00:00+00,LONG,937,0.0,0.017765034,8.0
2015-05-07 00:00:00+00,LONG,3596,0.0,0.035251543,4.0
2015-05-07 00:00:00+00,LONG,1916,0.7931034482758621,0.0057118004,7.0
2015-05-08 00:00:00+00,LONG,937,0.0,0.0016950358,9.0
2015-05-08 00:00:00+00,LONG,3596,0.0,0.019813938,5.0
2015-05-11 00:00:00+00,LONG,3596,0.0,0.014345504,6.0
2015-05-13 00:00:00+00,LONG,502,0.0,0.012106003,5.0
2015-05-13 00:00:00+00,LONG,1748,0.0,6.735681E-4,9.0
2015-05-14 00:00:00+00,LONG,502,0.0,7.546249E-4,6.0
2015-05-14 00:00:00+00,LONG,3716,0.23233683724571086,0.002345451,5.0
2015-05-26 00:00:00+00,LONG,3275,0.24479526495285014,0.024615264,20.0
2015-05-27 00:00:00+00,LONG,3244,0.0,0.0017591355,8.0
2015-05-27 00:00:00+00,LONG,3275,0.23071105915084422,0.010587267,21.0
2015-05-28 00:00:00+00,LONG,914,0.4553663888880938,9.971402E-5,23.0
2015-05-28 00:00:00+00,LONG,3275,0.2719382771360476,0.0031994376,22.0
2015-05-29 00:00:00+00,LONG,3275,0.13144992261485441,0.0023757373,23.0
2015-06-01 00:00:00+00,LONG,3275,0.17302753832701326,8.4690645E-4,24.0
2015-06-08 00:00:00+00,LONG,2099,1.0,0.004352925,25.0
2015-06-08 00:00:00+00,LONG,1897,0.0,0.03946569,4.0
2015-06-09 00:00:00+00,LONG,1897,0.0,0.030945886,5.0
2015-06-15 00:00:00+00,LONG,2965,0.0,0.0042382535,5.0
2015-06-16 00:00:00+00,LONG,1210,1.0,0.007855255,8.0
2015-06-19 00:00:00+00,LONG,2513,0.0,0.124638945,6.0
2015-06-22 00:00:00+00,LONG,2513,0.0,0.07923797,7.0
2015-06-23 00:00:00+00,LONG,2513,0.0,0.027625155,8.0
2015-06-29 00:00:00+00,LONG,2061,0.0,0.008250559,14.0
2015-06-29 00:00:00+00,LONG,522,1.0,0.015367997,22.0
2015-06-29 00:00:00+00,LONG,773,0.4767943468275617,0.0062077125,16.0
2015-06-30 00:00:00+00,LONG,773,0.4149884202688399,0.003286491,17.0
2015-07-01 00:00:00+00,LONG,3286,0.0,0.0040604444,4.0
2015-07-02 00:00:00+00,LONG,3286,0.0,0.0130385505,5.0
2015-07-06 00:00:00+00,LONG,708,1.0,0.0020165902,21.0
2015-07-06 00:00:00+00,LONG,3286,0.0,0.017039105,6.0
2015-07-07 00:00:00+00,LONG,2381,1.0,0.11432473,25.0
2015-07-07 00:00:00+00,LONG,2747,0.14443025339846496,0.0056747617,9.0
2015-07-07 00:00:00+00,LONG,3286,0.0,0.009733507,7.0
2015-07-07 00:00:00+00,LONG,3335,0.0,0.016597597,19.0
2015-07-07 00:00:00+00,LONG,3831,0.0,0.005278822,24.0
2015-07-08 00:00:00+00,LONG,2061,0.0,-2.1391394E-4,20.0
2015-07-08 00:00:00+00,LONG,2085,0.9615384615384616,0.01173823,4.0
2015-07-08 00:00:00+00,LONG,85,0.0,0.0048308745,27.0
