time,side,ticker_id,mv_dn_composite_labels,volume_spike_1_df057,dist_upper_bb_20_2.0_df055
2016-11-16 00:00:00+00,SHORT,1848,0.47547764723584857,-0.16054407,-0.0119273
2016-11-17 00:00:00+00,SHORT,188,0.39650859501660723,-0.18448721,-4.3888265E-4
2016-11-21 00:00:00+00,SHORT,753,0.0,-0.11131417,-0.005181094
2016-11-21 00:00:00+00,SHORT,3429,0.0,-0.10706574,0.0017856194
2016-11-22 00:00:00+00,SHORT,3515,0.3297942894779363,-0.06542701,-0.009657064
2016-11-23 00:00:00+00,SHORT,2469,0.8,-0.051248126,-0.00861591
2016-11-23 00:00:00+00,SHORT,1191,0.0,-0.18127118,-0.009238685
2016-12-06 00:00:00+00,SHORT,1532,0.4505265442633098,-0.06466849,-0.0047687204
2016-12-07 00:00:00+00,SHORT,2352,0.0,-0.11447759,-0.008390447
2016-12-08 00:00:00+00,SHORT,2050,0.5787614903709067,-0.02988738,0.009587064
2016-12-08 00:00:00+00,SHORT,4150,0.5011908410406956,-0.134105,-0.0021623424
2016-12-08 00:00:00+00,SHORT,457,0.37736523627351426,-0.17498209,0.018407742
2016-12-08 00:00:00+00,SHORT,2550,0.36681614088286074,-0.116097085,0.0018567507
2016-12-08 00:00:00+00,SHORT,675,0.436188182170177,-0.009138716,-0.010270578
2016-12-08 00:00:00+00,SHORT,694,0.2770973375896433,-0.1050202,0.015490574
2016-12-08 00:00:00+00,SHORT,838,0.8857553175756078,-0.06280205,-0.007377372
2016-12-08 00:00:00+00,SHORT,3049,0.2655595135293722,-0.10609206,-0.011435743
2016-12-08 00:00:00+00,SHORT,3124,0.5026665878779029,-0.18314627,-0.004715754
2016-12-08 00:00:00+00,SHORT,3538,0.0,-0.06437608,-0.009968861
2016-12-08 00:00:00+00,SHORT,3556,0.06759115498937956,-0.014207771,0.024749612
2016-12-08 00:00:00+00,SHORT,1664,0.9090909090909091,-0.17647992,-0.0031386912
2016-12-08 00:00:00+00,SHORT,3868,0.3629197978868301,-0.10885788,0.0067592585
2016-12-09 00:00:00+00,SHORT,2050,0.45602771714313023,-0.019162077,-0.005466842
2016-12-09 00:00:00+00,SHORT,4176,0.0,-0.09234404,-0.009972519
2016-12-09 00:00:00+00,SHORT,200,0.33148610000572065,-0.057784107,0.0029200849
2016-12-09 00:00:00+00,SHORT,2261,0.8237356231527746,-0.12986971,0.007473773
2016-12-09 00:00:00+00,SHORT,219,0.20994202343400764,-0.09996181,0.010458463
2016-12-09 00:00:00+00,SHORT,253,0.0,-0.06732592,0.01868202
2016-12-09 00:00:00+00,SHORT,535,0.2978324858257562,-0.082619295,-0.008585351
2016-12-09 00:00:00+00,SHORT,903,0.3551641173442286,-0.03430291,-0.010626452
2016-12-09 00:00:00+00,SHORT,3065,0.23945757201516557,-0.09322715,-9.6587965E-4
2016-12-09 00:00:00+00,SHORT,3456,0.5285142751960462,-0.051170353,-0.00849124
2016-12-09 00:00:00+00,SHORT,1908,0.0,-0.16394606,-0.0013521796
2016-12-12 00:00:00+00,SHORT,219,0.0,-0.16179608,-0.0064114155
2016-12-12 00:00:00+00,SHORT,266,0.05434613907484218,-0.11515937,0.0045305565
2016-12-13 00:00:00+00,SHORT,2129,0.0,-0.035156365,-0.011399924
2016-12-13 00:00:00+00,SHORT,739,0.07814984077183389,-0.1471668,-0.006833704
2016-12-13 00:00:00+00,SHORT,2816,0.6166603706694195,-0.10373654,0.019043772
2016-12-13 00:00:00+00,SHORT,1719,0.46042518016271566,-0.12852538,0.013768373
2016-12-14 00:00:00+00,SHORT,2440,0.2510634953918548,-0.088776045,-0.010986291
2016-12-15 00:00:00+00,SHORT,2716,0.0,-0.059403747,-0.008807222
2016-12-19 00:00:00+00,SHORT,2159,0.5781052357191785,-0.17265604,-0.004818272
2016-12-27 00:00:00+00,SHORT,2567,0.0,-0.12836656,0.0041724546
2017-01-04 00:00:00+00,SHORT,652,0.1504606091234445,-0.0750382,-0.0040673506
2017-01-05 00:00:00+00,SHORT,2747,0.5593160406148242,-0.066098996,0.013713809
2017-01-09 00:00:00+00,SHORT,2661,0.331922042028025,-0.12939708,-0.0046200226
2017-01-11 00:00:00+00,SHORT,3855,0.3379915691705491,-0.1839463,-0.008509174
2017-01-12 00:00:00+00,SHORT,1910,0.1785293947275128,-0.012431037,0.010573336
2017-01-13 00:00:00+00,SHORT,3607,0.3432101063006534,-0.091412745,-0.009421269
2017-01-17 00:00:00+00,SHORT,712,1.0,-0.10587228,0.01295565
2017-01-18 00:00:00+00,SHORT,1176,0.3299285386918915,-0.19078632,0.012114148
2017-01-25 00:00:00+00,SHORT,219,0.0,-0.102885775,-0.0036401644
2017-01-25 00:00:00+00,SHORT,934,1.0,-0.0028748342,0.014012841
2017-01-25 00:00:00+00,SHORT,2999,0.2621803851751965,-0.1232998,-0.0064569176
2017-01-25 00:00:00+00,SHORT,3815,0.7959313041342923,-0.022840086,0.011712971
2017-01-25 00:00:00+00,SHORT,1826,1.0,-0.033432685,-2.3658387E-4
2017-01-25 00:00:00+00,SHORT,3890,0.0,-0.09344182,-7.888081E-4
2017-01-26 00:00:00+00,SHORT,2107,1.0,-0.1684716,-0.0093370695
2017-01-26 00:00:00+00,SHORT,2425,0.34128502353093637,-0.086873226,0.006338752
2017-01-26 00:00:00+00,SHORT,1434,0.5634719298076183,-0.10685998,-0.011050198
2017-01-26 00:00:00+00,SHORT,1740,0.8623822730499028,-0.08613311,0.005056224
2017-01-27 00:00:00+00,SHORT,2425,0.27082772839438674,-0.011696043,-0.0046136896
2017-01-27 00:00:00+00,SHORT,675,0.6401309354624378,-0.069749415,0.004360041
2017-01-27 00:00:00+00,SHORT,903,0.47532088546932816,-0.17529024,-0.010688557
2017-02-01 00:00:00+00,SHORT,2747,0.6816446708368328,-0.062112976,-0.009416899
2017-02-03 00:00:00+00,SHORT,2139,0.6051731841918312,-0.022427151,-0.0026231476
2017-02-14 00:00:00+00,SHORT,3595,0.329615331920125,-0.024616085,-0.009906087
2017-02-15 00:00:00+00,SHORT,3199,0.20129525404227558,-0.0661357,0.008321193
2017-02-16 00:00:00+00,SHORT,1108,0.0,-0.14885807,-0.011920709
2017-02-16 00:00:00+00,SHORT,4062,0.6179556849168888,-0.10510689,-0.0086113075
2017-02-21 00:00:00+00,SHORT,3652,0.38997234176135365,-0.17531945,-0.0037942266
2017-02-22 00:00:00+00,SHORT,2437,0.784862818896348,-0.09049696,-0.009694614
2017-02-22 00:00:00+00,SHORT,960,0.3148172410639338,-0.13816081,-0.0033759116
2017-02-23 00:00:00+00,SHORT,3179,0.059919717557243686,-0.19433302,-0.0072210175
2017-02-27 00:00:00+00,SHORT,2116,0.0,-0.015216343,-0.004575818
2017-02-27 00:00:00+00,SHORT,2213,0.5100728407103013,-0.17885633,-0.004787615
2017-02-27 00:00:00+00,SHORT,2608,0.33512063634176387,-0.080857135,-0.0034250473
2017-03-01 00:00:00+00,SHORT,759,1.0,-0.04147168,-0.0027131247
2017-03-01 00:00:00+00,SHORT,2816,0.43670674528482495,-0.17055862,0.0012617206
2017-03-01 00:00:00+00,SHORT,1139,0.4215224250450377,-0.054680113,-4.6148992E-4
2017-03-01 00:00:00+00,SHORT,1869,0.0,-0.11493809,-0.011547864
2017-03-02 00:00:00+00,SHORT,3610,0.2954252530027377,-0.10704218,-0.010798154
2017-03-03 00:00:00+00,SHORT,157,0.7659191555426258,-0.16450876,-0.009664976
2017-03-03 00:00:00+00,SHORT,898,0.9,-0.022988666,-0.0053169313
2017-03-03 00:00:00+00,SHORT,3519,0.528915444140012,-0.08214695,-0.0063916123
2017-03-06 00:00:00+00,SHORT,2710,0.510852493057876,-0.13810056,-0.009117813
2017-03-07 00:00:00+00,SHORT,2818,0.16087347152692452,-0.04079554,-0.003195223
2017-03-10 00:00:00+00,SHORT,652,0.1556930506773919,-0.18700899,-0.011114194
2017-03-14 00:00:00+00,SHORT,652,0.11424433145286335,-0.12326809,-0.007640547
2017-03-15 00:00:00+00,SHORT,1383,0.5142940245516107,-0.049526513,-0.009695231
2017-03-16 00:00:00+00,SHORT,4222,0.0,-0.027719453,-1.50472E-4
2017-03-16 00:00:00+00,SHORT,2513,0.1931163530259152,-0.1719425,-0.010198271
2017-03-16 00:00:00+00,SHORT,516,0.32041562857187883,-0.16994706,-0.006780014
2017-03-16 00:00:00+00,SHORT,1306,0.0,-0.0018382042,-0.00917134
2017-03-16 00:00:00+00,SHORT,3581,0.6567488401950896,-0.05799722,0.009792134
2017-03-17 00:00:00+00,SHORT,4118,0.5694991901003694,-0.08240624,-0.008543741
2017-03-17 00:00:00+00,SHORT,1250,0.0,-0.19453678,-0.008202142
2017-03-30 00:00:00+00,SHORT,3182,0.0,-0.028891457,-0.011379005
2017-03-30 00:00:00+00,SHORT,3244,0.6216654496138604,-0.16141453,-0.0077407574
2017-03-31 00:00:00+00,SHORT,444,0.35754089397024,-0.16180253,-0.0077082473
2017-03-31 00:00:00+00,SHORT,1072,0.2599722977128727,-0.02967859,-9.963176E-4
2017-03-31 00:00:00+00,SHORT,1869,0.0,-0.1533019,-0.005246836
2017-04-05 00:00:00+00,SHORT,1022,0.7010033819960383,-0.059824675,-0.005950349
2017-04-05 00:00:00+00,SHORT,1404,0.7918059341442225,-0.11132631,-0.011201971
2017-04-05 00:00:00+00,SHORT,1410,0.43916343696030635,-0.115392774,-0.010076034
2017-04-06 00:00:00+00,SHORT,2818,0.2494127734946009,-0.15644237,-0.0049681026
2017-04-06 00:00:00+00,SHORT,1410,0.32457533395793087,-0.14579038,-0.011439866
2017-04-06 00:00:00+00,SHORT,1532,0.44567342600574317,-0.18317713,0.009212907
2017-04-06 00:00:00+00,SHORT,3861,0.0,-0.1600356,-0.0100134695
2017-04-07 00:00:00+00,SHORT,2638,0.37571725623821234,-0.18387684,-0.008392541
2017-04-10 00:00:00+00,SHORT,2139,0.7857142857142857,-0.08658101,-0.008325881
2017-04-10 00:00:00+00,SHORT,1173,0.5797324478648151,-0.14168575,-0.0117343115
2017-04-11 00:00:00+00,SHORT,712,1.0,-0.018019667,0.016369954
2017-04-17 00:00:00+00,SHORT,4137,0.5929705120681804,-0.11224823,-0.009676894
2017-04-17 00:00:00+00,SHORT,1191,0.0,-0.10678728,-0.0016919508
2017-04-18 00:00:00+00,SHORT,3100,1.0,-0.13000289,0.0018497674
2017-04-18 00:00:00+00,SHORT,2018,0.44303943188793404,-0.06606769,0.00968185
2017-04-19 00:00:00+00,SHORT,2159,0.11915686260974968,-0.013319289,-0.011006951
2017-04-19 00:00:00+00,SHORT,2018,0.3683639973990439,-0.15826401,-0.0025075988
2017-04-19 00:00:00+00,SHORT,4089,0.38316124905867494,-0.060570017,-0.010039416
2017-04-24 00:00:00+00,SHORT,2018,0.33774521932630425,-0.06489049,-0.006495241
2017-04-25 00:00:00+00,SHORT,5,0.004738593111324122,-0.05914479,-3.872496E-4
2017-04-26 00:00:00+00,SHORT,4113,1.0,-0.14157003,-0.004870054
2017-04-26 00:00:00+00,SHORT,2536,0.26029027274980737,-0.06633183,6.798536E-4
2017-04-26 00:00:00+00,SHORT,920,0.18653840715516837,-0.13424434,-0.00779809
2017-04-26 00:00:00+00,SHORT,1258,0.19014616995954772,-0.13957077,-0.0078038704
2017-04-26 00:00:00+00,SHORT,3519,0.2333871365827673,-0.14599527,5.466185E-4
2017-04-26 00:00:00+00,SHORT,3744,0.2366498969514495,-0.0016873236,-0.006075167
2017-04-27 00:00:00+00,SHORT,2159,0.03302201269146133,-0.009333839,-0.0062128385
2017-04-27 00:00:00+00,SHORT,2728,0.29247829922231616,-0.1281266,0.003960915
2017-04-27 00:00:00+00,SHORT,3744,0.2773604517576391,-0.09374157,-0.002728001
2017-04-27 00:00:00+00,SHORT,3907,0.4968513987377729,-0.18197249,0.016970098
2017-04-27 00:00:00+00,SHORT,4074,0.5754535064435531,-0.054945055,-0.011055214
2017-04-28 00:00:00+00,SHORT,3744,0.25976645888024386,-0.17414238,-0.008114055
2017-05-01 00:00:00+00,SHORT,111,0.0,-0.044313047,-0.009009359
2017-05-01 00:00:00+00,SHORT,433,1.0,-0.006505526,0.0021042258
2017-05-01 00:00:00+00,SHORT,869,0.0,-0.14880586,-0.011825329
2017-05-01 00:00:00+00,SHORT,3907,0.25615802424674505,-0.18747011,-0.010835932
2017-05-05 00:00:00+00,SHORT,2430,0.0,-0.1926583,-8.8594214E-4
2017-05-05 00:00:00+00,SHORT,440,0.4441683155440119,-0.039644834,-0.001726082
2017-05-05 00:00:00+00,SHORT,3046,0.1904685423257598,-0.18270318,-0.009371709
2017-05-05 00:00:00+00,SHORT,4083,0.3084311189535206,-0.08412719,0.0017337052
2017-05-08 00:00:00+00,SHORT,3109,0.5953649795432444,-0.16869652,0.02338088
2017-05-09 00:00:00+00,SHORT,2270,0.418991856499298,-0.15648952,-0.0074366117
2017-05-09 00:00:00+00,SHORT,3502,0.8,-0.008461342,-0.009163782
2017-05-09 00:00:00+00,SHORT,3860,0.0,-0.1655006,-0.004733726
2017-05-10 00:00:00+00,SHORT,2270,0.4212583641942674,-0.08984234,-0.011645855
2017-05-10 00:00:00+00,SHORT,3716,0.9375,-0.13295378,-0.007770712
2017-05-11 00:00:00+00,SHORT,984,0.4505214741605042,-0.06498493,-0.0029710745
2017-05-15 00:00:00+00,SHORT,2932,0.7848045284437039,-0.05674256,0.026861513
2017-05-15 00:00:00+00,SHORT,3702,0.32645419835215816,-0.13211666,-6.3867925E-4
2017-05-16 00:00:00+00,SHORT,3111,0.0,-0.12399839,-0.005877934
2017-05-16 00:00:00+00,SHORT,3192,1.0,-0.1723063,0.00799011
2017-05-16 00:00:00+00,SHORT,1244,1.0,-0.006719256,-0.011885103
2017-05-16 00:00:00+00,SHORT,3994,1.0,-0.05525253,-0.0020744393
2017-05-16 00:00:00+00,SHORT,2041,1.0,-0.06837269,2.972633E-4
2017-05-22 00:00:00+00,SHORT,3831,1.0,-0.1339857,-0.0035814107
2017-06-01 00:00:00+00,SHORT,2370,0.7440502136011597,-0.08433691,-0.010118312
2017-06-01 00:00:00+00,SHORT,960,0.0,-0.10154899,-0.0030032787
2017-06-02 00:00:00+00,SHORT,1286,0.5240149062265699,-0.18194798,-0.007656592
2017-06-02 00:00:00+00,SHORT,1360,0.18941700085827776,-0.036589827,0.0042024856
2017-06-02 00:00:00+00,SHORT,3773,0.0,-0.13389798,-0.0015600403
2017-06-02 00:00:00+00,SHORT,4083,0.06550067113298419,-0.093514845,-0.011696251
2017-06-05 00:00:00+00,SHORT,2370,0.875,-0.022711528,-0.01080956
2017-06-06 00:00:00+00,SHORT,323,0.33832153456916364,-0.02594815,-0.0029328642
2017-06-07 00:00:00+00,SHORT,2125,1.0,-0.15884632,0.01543606
2017-06-07 00:00:00+00,SHORT,938,0.33226664589787175,-0.1891408,-0.010893683
2017-06-08 00:00:00+00,SHORT,356,0.8,-0.07165116,-0.010383216
2017-06-09 00:00:00+00,SHORT,401,0.0,-0.005235602,-0.001640062
2017-06-09 00:00:00+00,SHORT,3357,0.044175357282654065,-0.10373873,0.0064076562
2017-06-12 00:00:00+00,SHORT,1404,0.0,-0.058552902,0.0013381947
2017-06-12 00:00:00+00,SHORT,1434,0.30072661899609787,-0.11387121,0.003291756
2017-06-13 00:00:00+00,SHORT,4164,0.2859364577955762,-0.056598824,-0.0035684442
2017-06-13 00:00:00+00,SHORT,335,0.0,-0.079960965,-9.354126E-5
2017-06-13 00:00:00+00,SHORT,2731,0.2879952632602466,-0.19015583,-0.0034427776
2017-06-13 00:00:00+00,SHORT,3357,0.0,-0.08549153,-0.0057280078
2017-06-14 00:00:00+00,SHORT,1667,1.0,-0.016712788,-0.010369699
2017-06-20 00:00:00+00,SHORT,3614,0.313128764497112,-0.19313835,-0.010951161
2017-06-22 00:00:00+00,SHORT,3824,0.3935051602663963,-0.008843024,-0.0067276307
2017-06-22 00:00:00+00,SHORT,4034,0.0,-0.108024694,0.007938762
2017-06-23 00:00:00+00,SHORT,3824,0.226936977403965,-0.113949396,-0.008638948
2017-06-26 00:00:00+00,SHORT,2440,0.44197996275306184,-0.0045761606,-0.0032380512
2017-06-26 00:00:00+00,SHORT,405,0.8461538461538461,-0.09538052,-0.00893183
2017-06-26 00:00:00+00,SHORT,2665,0.30735332046156416,-0.11058882,-0.0016989665
2017-06-27 00:00:00+00,SHORT,2751,0.24097697449081068,-0.11379307,-0.01005346
2017-06-28 00:00:00+00,SHORT,3078,0.8333333333333334,-0.036155563,-8.867914E-4
2017-06-29 00:00:00+00,SHORT,3078,0.75,-0.020378765,-0.0112519665
2017-07-03 00:00:00+00,SHORT,221,0.45960670505720297,-0.16241843,-0.006526903
2017-07-03 00:00:00+00,SHORT,3100,0.5516370489635062,-0.09341279,-0.008948023
2017-07-05 00:00:00+00,SHORT,2568,0.5089587520228984,-0.09821107,-0.0052766213
2017-07-06 00:00:00+00,SHORT,2760,0.2958393711628508,-0.051368326,9.785467E-4
2017-07-12 00:00:00+00,SHORT,2710,0.39891943075330344,-0.15656047,-0.009038297
2017-07-17 00:00:00+00,SHORT,2067,0.7178478789532887,-0.12522714,-0.008056863
2017-07-18 00:00:00+00,SHORT,2004,0.38737095562912444,-0.09888673,-0.0117582
2017-07-19 00:00:00+00,SHORT,739,0.35836231861453344,-0.03413242,-0.003721913
2017-07-21 00:00:00+00,SHORT,15,0.13962276865556672,-0.069095604,0.008286148
2017-07-24 00:00:00+00,SHORT,3782,0.9090909090909091,-0.12609471,-0.0022426178
2017-07-25 00:00:00+00,SHORT,1879,0.5937859214562532,-0.18110159,-0.009817551
2017-07-26 00:00:00+00,SHORT,2105,0.5229075525763921,-0.010861971,0.0021462925
2017-07-28 00:00:00+00,SHORT,712,0.3845328331131394,-0.047860887,-0.003823573
2017-07-28 00:00:00+00,SHORT,3782,0.5454545454545454,-0.15490273,-0.005355737
2017-08-01 00:00:00+00,SHORT,2513,0.44226666255931724,-0.01840443,-0.007543991
2017-08-02 00:00:00+00,SHORT,1910,0.0,-0.12474037,-0.0010043981
2017-08-03 00:00:00+00,SHORT,3113,0.046185104327687715,-0.17681402,-0.0057029277
2017-08-03 00:00:00+00,SHORT,4000,0.0,-0.102618046,-0.0075846286
2017-08-04 00:00:00+00,SHORT,3113,0.0,-0.14111875,-0.009797647
2017-08-04 00:00:00+00,SHORT,4000,0.0,-0.04213391,-0.007772049
2017-08-07 00:00:00+00,SHORT,3538,0.42043445106780575,-0.0687703,-0.0062599513
2017-08-07 00:00:00+00,SHORT,1615,0.0,-0.12572795,0.027139973
2017-08-08 00:00:00+00,SHORT,2107,0.10028924078384063,-0.10659012,0.01724089
2017-08-08 00:00:00+00,SHORT,2550,0.1746459792382624,-0.14093244,1.5481304E-4
2017-08-08 00:00:00+00,SHORT,1748,0.18816284032588174,-0.064558804,0.0071846014
2017-08-09 00:00:00+00,SHORT,3130,0.17266257964891762,-0.1455499,-0.0056512877
2017-08-14 00:00:00+00,SHORT,3793,0.4238658101518671,-0.18358675,-0.005289787
2017-08-16 00:00:00+00,SHORT,663,1.0,-0.09109862,0.002507716
2017-08-22 00:00:00+00,SHORT,2298,0.0,-0.04197291,-0.010214634
2017-08-22 00:00:00+00,SHORT,2462,0.0,-0.16396508,-0.0097418595
2017-08-22 00:00:00+00,SHORT,1149,0.776166083849319,-0.08449708,-0.008489206
2017-08-23 00:00:00+00,SHORT,4032,0.0,-0.17208503,-0.01106084
2017-08-31 00:00:00+00,SHORT,4005,0.41916710692454817,-0.08118247,-0.008734007
2017-09-01 00:00:00+00,SHORT,167,1.0,-0.032254197,0.0072994484
2017-09-01 00:00:00+00,SHORT,3443,0.18525539416160236,-0.065285854,-0.0077050026
2017-09-05 00:00:00+00,SHORT,3199,0.7065592847101431,-0.060294326,-0.011553719
2017-09-07 00:00:00+00,SHORT,3793,0.658856870730532,-0.08455291,0.011039165
2017-09-07 00:00:00+00,SHORT,3808,1.0,-0.026525494,0.009611668
2017-09-08 00:00:00+00,SHORT,1371,0.25238731970858336,-0.050727434,0.0138234785
2017-09-08 00:00:00+00,SHORT,4005,0.19677602724823445,-0.0717686,-0.010429293
2017-09-11 00:00:00+00,SHORT,643,0.2734235321785602,-0.04713796,-0.005341597
2017-09-11 00:00:00+00,SHORT,1324,0.42909151840494597,-0.18336566,0.0012638334
2017-09-11 00:00:00+00,SHORT,1817,0.3347068535352627,-0.028346559,-0.0046054022
2017-09-11 00:00:00+00,SHORT,4088,0.304227565012027,-0.09878382,0.005209752
2017-09-12 00:00:00+00,SHORT,2426,0.3023811776228234,-0.095837876,-0.008673371
2017-09-12 00:00:00+00,SHORT,3513,0.0,-0.015459276,-4.5109267E-4
2017-09-13 00:00:00+00,SHORT,2426,0.3155237487775971,-0.18478224,-0.009824937
2017-09-13 00:00:00+00,SHORT,712,0.7655847510850888,-0.07486889,-0.009655903
2017-09-14 00:00:00+00,SHORT,1514,0.6101149931543263,-0.09428806,-8.602015E-4
2017-09-14 00:00:00+00,SHORT,3685,0.7603424962623877,-0.10511046,0.0068221395
2017-09-15 00:00:00+00,SHORT,858,0.7142857142857143,-0.06179796,-0.007144429
2017-09-18 00:00:00+00,SHORT,1235,0.4938345085998767,-0.19198531,-0.01121566
2017-09-19 00:00:00+00,SHORT,2066,0.4880748775932926,-0.0035434563,-0.0044708056
2017-09-19 00:00:00+00,SHORT,4249,0.0,-0.07148108,-0.0029032878
2017-09-19 00:00:00+00,SHORT,2285,0.5192575751036262,-0.0031621468,-0.0034909262
2017-09-19 00:00:00+00,SHORT,3596,0.0,-0.11263541,-0.0084127765
2017-09-19 00:00:00+00,SHORT,1869,0.0,-0.033722386,-0.0067974357
2017-09-20 00:00:00+00,SHORT,2742,0.0,-0.17083779,-0.0031333542
2017-09-20 00:00:00+00,SHORT,1471,0.36926635141974545,-0.19319683,-0.01095909
2017-09-22 00:00:00+00,SHORT,2018,0.3066706650579326,-0.105910525,-0.008191367
2017-09-28 00:00:00+00,SHORT,1838,0.28260365208440363,-0.10643899,0.00598935
2017-09-29 00:00:00+00,SHORT,1532,0.18596250841082504,-0.07120972,-0.009621335
2017-10-05 00:00:00+00,SHORT,2330,0.0,-0.05371512,-0.0067401486
2017-10-05 00:00:00+00,SHORT,842,0.3080470611562334,-0.039928023,-0.011932205
2017-10-05 00:00:00+00,SHORT,898,1.0,-0.032035567,-0.011958051
2017-10-11 00:00:00+00,SHORT,412,0.16337484497791338,-0.09293266,-0.008488542
2017-10-11 00:00:00+00,SHORT,2818,0.2458489777309092,-0.16947775,-0.010865142
2017-10-13 00:00:00+00,SHORT,2351,0.3324724592784258,-0.09233975,-0.004639436
2017-10-13 00:00:00+00,SHORT,2818,0.23399046843524232,-0.10561231,-0.008317206
2017-10-13 00:00:00+00,SHORT,901,0.3128802265634698,-0.012001695,-0.00819867
2017-10-13 00:00:00+00,SHORT,3513,0.6727141386049905,-0.1930529,0.0062764725
2017-10-13 00:00:00+00,SHORT,3830,1.0,-0.06085817,-0.007538204
2017-10-16 00:00:00+00,SHORT,3631,0.0,-0.12290503,-0.010648883
2017-10-17 00:00:00+00,SHORT,2818,0.18542951582019998,-0.14234747,-0.010125152
2017-10-17 00:00:00+00,SHORT,3100,0.41200719466031815,-0.058325738,-0.008341864
2017-10-17 00:00:00+00,SHORT,3179,0.3037108924818446,-0.1947714,9.966722E-4
2017-10-17 00:00:00+00,SHORT,1853,0.287731487948751,-0.07416381,-0.0023410893
2017-10-18 00:00:00+00,SHORT,2751,0.20686364027426127,-0.1343677,-0.010933731
2017-10-20 00:00:00+00,SHORT,1360,0.0,-0.07537207,-0.0102524925
2017-10-20 00:00:00+00,SHORT,1780,0.17338504941938862,-0.13988836,-0.0013539273
2017-10-23 00:00:00+00,SHORT,610,1.0,-0.045119133,-0.008311052
2017-10-24 00:00:00+00,SHORT,2050,0.26208634973096945,-0.08325266,-0.009504291
2017-10-24 00:00:00+00,SHORT,219,0.46418867456213514,-0.004656401,-0.005709191
2017-10-24 00:00:00+00,SHORT,2437,0.20048608136356752,-0.0026927856,-0.00453854
2017-10-24 00:00:00+00,SHORT,610,0.9230769230769231,-0.0059602684,-0.0026449019
2017-10-24 00:00:00+00,SHORT,638,0.6147401447053324,-0.049538646,5.4285274E-4
2017-10-24 00:00:00+00,SHORT,3595,0.23367411938532345,-0.0972011,0.007419268
2017-10-26 00:00:00+00,SHORT,3127,0.0,-0.12765132,-0.010581905
2017-10-26 00:00:00+00,SHORT,1195,1.0,-0.07929229,-0.011455611
2017-10-26 00:00:00+00,SHORT,1960,0.75,-0.10290895,-0.01142712
2017-10-27 00:00:00+00,SHORT,2548,0.47246626648541173,-0.13308164,-0.004124393
2017-10-27 00:00:00+00,SHORT,1195,0.8571428571428572,-0.18871327,-0.0037197296
2017-10-30 00:00:00+00,SHORT,881,0.1601755077371313,-0.17350034,-0.006465124
2017-10-30 00:00:00+00,SHORT,2014,0.0,-0.062129218,-0.007760532
2017-11-01 00:00:00+00,SHORT,3330,0.39653282482244995,-0.058584657,-0.011464589
2017-11-01 00:00:00+00,SHORT,1869,0.36400031522378246,-0.15621382,-0.009756662
2017-11-02 00:00:00+00,SHORT,335,0.5407832586915494,-0.14727034,0.0063395295
2017-11-03 00:00:00+00,SHORT,304,0.0,-0.10919107,-0.007349991
2017-11-03 00:00:00+00,SHORT,335,0.35751709074373966,-0.12505175,0.00282292
2017-11-03 00:00:00+00,SHORT,937,0.47863859870188225,-0.18548152,-0.0114734415
2017-11-03 00:00:00+00,SHORT,3271,0.0,-0.020756641,-0.0050758854
2017-11-03 00:00:00+00,SHORT,3594,0.23540929136497007,-0.004814288,-0.0086753005
2017-11-06 00:00:00+00,SHORT,135,0.0,-0.18888354,-0.007872038
2017-11-06 00:00:00+00,SHORT,2932,0.5101994790456437,-0.02143625,0.017366583
2017-11-06 00:00:00+00,SHORT,1396,0.9333333333333333,-0.15949716,-0.010035722
2017-11-06 00:00:00+00,SHORT,1910,0.4750315460568725,-0.043968037,-0.012043354
2017-11-07 00:00:00+00,SHORT,2055,0.0,-0.13543512,0.00825431
2017-11-07 00:00:00+00,SHORT,870,0.4055647037275432,-0.1799899,-0.0118370345
2017-11-07 00:00:00+00,SHORT,3271,0.0,-0.16221,-0.0053588194
2017-11-07 00:00:00+00,SHORT,1280,0.16972028433530334,-0.14614919,-2.4839674E-4
2017-11-07 00:00:00+00,SHORT,3420,0.16822986568169834,-0.046460412,-0.007574966
2017-11-08 00:00:00+00,SHORT,2055,0.0,-0.16064915,0.0044035567
2017-11-08 00:00:00+00,SHORT,212,0.9111227966891576,-0.0678144,0.014033402
2017-11-08 00:00:00+00,SHORT,897,0.0,-0.124095626,-0.009554848
2017-11-08 00:00:00+00,SHORT,2986,0.01876095968468622,-0.19115236,-0.011591756
2017-11-08 00:00:00+00,SHORT,1184,0.33751226557937297,-0.022595514,-0.0019534572
2017-11-09 00:00:00+00,SHORT,212,0.40729449203631723,-0.18962744,-0.002856152
2017-11-09 00:00:00+00,SHORT,1826,0.0,-0.17005658,1.7502777E-4
2017-11-10 00:00:00+00,SHORT,3233,0.46319259483684416,-0.041858267,-0.0112380795
2017-11-14 00:00:00+00,SHORT,2381,0.5656620352420916,-0.032735772,-0.009995911
2017-11-16 00:00:00+00,SHORT,1235,0.9333333333333333,-0.10967533,-0.004724349
2017-11-22 00:00:00+00,SHORT,183,1.0,-0.18598941,-0.01029581
2017-11-22 00:00:00+00,SHORT,2305,0.9166666666666666,-0.12398809,-0.007837073
2017-11-24 00:00:00+00,SHORT,2692,0.06648013163972771,-0.04526594,-0.0035945992
2017-11-24 00:00:00+00,SHORT,1454,1.0,-0.050693564,0.0026508204
2017-11-28 00:00:00+00,SHORT,153,0.485698320462343,-0.028571429,-0.0092761405
