time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,dist_lower_bb_50_2.0_df055
2018-08-01 00:00:00+00,LONG,2067,0.2436596791663478,0.0,0.014439409
2018-08-01 00:00:00+00,LONG,3640,0.0,0.0,0.037159912
2018-08-01 00:00:00+00,LONG,3825,0.059747377275944605,0.0,0.047199767
2018-08-02 00:00:00+00,LONG,3825,0.08281512740886639,0.0,0.036217768
2018-08-03 00:00:00+00,LONG,3825,0.0,0.0,0.021980586
2018-08-06 00:00:00+00,LONG,1960,0.5217909023304249,0.0,0.034798175
2018-08-10 00:00:00+00,LONG,3905,0.0,0.0,0.018951524
2018-08-13 00:00:00+00,LONG,3905,0.0,0.0,0.017667735
2018-08-15 00:00:00+00,LONG,4187,0.0,0.0,0.020725183
2018-08-15 00:00:00+00,LONG,487,0.0,0.0,0.027147887
2018-08-15 00:00:00+00,LONG,517,0.0,0.0,0.028530898
2018-08-15 00:00:00+00,LONG,576,0.0,0.0,0.025466556
2018-08-15 00:00:00+00,LONG,3703,0.0,0.0,0.016434072
2018-08-16 00:00:00+00,LONG,2343,0.0,0.0,0.029711012
2018-08-16 00:00:00+00,LONG,576,0.0,0.0,0.015602824
2018-08-16 00:00:00+00,LONG,901,0.0,0.0,0.052222703
2018-08-16 00:00:00+00,LONG,1532,0.0,0.0,0.027161643
2018-08-16 00:00:00+00,LONG,1807,1.0,0.0,0.045756403
2018-08-17 00:00:00+00,LONG,2343,0.0,0.0,0.015673509
2018-08-17 00:00:00+00,LONG,356,1.0,0.0,0.049331874
2018-08-17 00:00:00+00,LONG,3378,0.0,0.0,0.020339178
2018-08-17 00:00:00+00,LONG,1532,0.0,0.0,0.016488383
2018-08-20 00:00:00+00,LONG,356,0.9836065573770492,0.0,0.025546674
2018-08-20 00:00:00+00,LONG,3378,0.0,0.0,0.01658604
2018-08-21 00:00:00+00,LONG,901,0.0,0.0,0.025025284
2018-08-23 00:00:00+00,LONG,2211,0.0,0.0,0.01761329
2018-08-30 00:00:00+00,LONG,1171,0.0,0.0,0.02627892
2018-09-07 00:00:00+00,LONG,2925,0.0,0.0,0.01690707
2018-09-07 00:00:00+00,LONG,4086,0.0,0.0,0.01640096
2018-09-10 00:00:00+00,LONG,2925,0.0,0.0,0.014714819
2018-09-10 00:00:00+00,LONG,1919,0.0,0.0,0.035985287
2018-09-11 00:00:00+00,LONG,498,0.21875253231070554,0.0,0.023724614
2018-09-11 00:00:00+00,LONG,712,0.5442938720098699,0.0,0.025641166
2018-09-11 00:00:00+00,LONG,1919,0.0,0.0,0.03448001
2018-09-11 00:00:00+00,LONG,1949,0.0,0.0,0.027484741
2018-09-17 00:00:00+00,LONG,158,0.0,0.0,0.039681297
2018-09-18 00:00:00+00,LONG,158,0.0,0.0,0.02095669
2018-09-27 00:00:00+00,LONG,663,0.0,0.0,0.061841305
2018-09-28 00:00:00+00,LONG,663,0.0,0.0,0.027440714
2018-10-01 00:00:00+00,LONG,663,0.0,0.0,0.0347716
2018-10-02 00:00:00+00,LONG,663,0.0,0.0,0.029162133
2018-10-03 00:00:00+00,LONG,663,0.0,0.0,0.022766633
2018-10-04 00:00:00+00,LONG,1090,0.0,0.0,0.018530423
2018-10-05 00:00:00+00,LONG,1090,0.0,0.0,0.018212352
2018-10-10 00:00:00+00,LONG,974,0.0,0.0,0.02347911
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,0.0,0.042028178
2018-10-10 00:00:00+00,LONG,3793,1.0,0.0,0.07330638
2018-10-11 00:00:00+00,LONG,157,0.18949268727485105,0.0,0.018467396
2018-10-11 00:00:00+00,LONG,2613,0.0,0.0,0.041566648
2018-10-11 00:00:00+00,LONG,730,1.0,0.0,0.06312796
2018-10-11 00:00:00+00,LONG,1072,1.0,0.0,0.026757607
2018-10-11 00:00:00+00,LONG,3793,1.0,0.0,0.05491009
2018-10-12 00:00:00+00,LONG,4107,1.0,0.0,0.03889351
2018-10-12 00:00:00+00,LONG,475,0.6281918786072475,0.0,0.026535872
2018-10-12 00:00:00+00,LONG,2613,0.0,0.0,0.027685491
2018-10-12 00:00:00+00,LONG,730,0.962962962962963,0.0,0.033385687
2018-10-12 00:00:00+00,LONG,3109,0.47792216013246264,0.0,0.022359991
2018-10-12 00:00:00+00,LONG,1141,0.0,0.0,0.02225283
2018-10-12 00:00:00+00,LONG,3310,0.0,0.0,0.018584687
2018-10-12 00:00:00+00,LONG,1514,0.7890183107248102,0.0,0.019732095
2018-10-12 00:00:00+00,LONG,3793,0.9791666666666666,0.0,0.030505316
2018-10-12 00:00:00+00,LONG,3838,0.6337288833852908,0.0,0.025605679
2018-10-12 00:00:00+00,LONG,3923,0.0,0.0,0.024072744
2018-10-15 00:00:00+00,LONG,4107,0.8745183542634677,0.0,0.015672823
2018-10-15 00:00:00+00,LONG,2613,0.4241011804366604,0.0,0.018961875
2018-10-15 00:00:00+00,LONG,730,0.96,0.0,0.037816726
2018-10-15 00:00:00+00,LONG,3065,0.0,0.0,0.038711336
2018-10-15 00:00:00+00,LONG,3793,0.9583333333333334,0.0,0.027678961
2018-10-15 00:00:00+00,LONG,3923,0.0,0.0,0.024458775
2018-10-23 00:00:00+00,LONG,516,0.0,0.0,0.035062395
2018-10-23 00:00:00+00,LONG,540,0.0,0.0,0.048274916
2018-10-23 00:00:00+00,LONG,3378,1.0,0.0,0.060156
2018-10-23 00:00:00+00,LONG,3501,0.0,0.0,0.054569986
2018-10-23 00:00:00+00,LONG,1731,0.0,0.0,0.046128962
2018-10-23 00:00:00+00,LONG,3828,1.0,0.0,0.028374908
2018-10-24 00:00:00+00,LONG,1,1.0,0.0,0.02354803
2018-10-24 00:00:00+00,LONG,2479,1.0,0.0,0.023274602
2018-10-24 00:00:00+00,LONG,516,0.9666666666666667,0.0,0.04458332
2018-10-24 00:00:00+00,LONG,540,0.9655172413793104,0.0,0.054511577
2018-10-24 00:00:00+00,LONG,975,1.0,0.0,0.043884233
2018-10-24 00:00:00+00,LONG,3046,0.0,0.0,0.047046307
2018-10-24 00:00:00+00,LONG,3130,0.0,0.0,0.028916689
2018-10-24 00:00:00+00,LONG,3218,0.6979386673074981,0.0,0.04491797
2018-10-24 00:00:00+00,LONG,3271,0.0,0.0,0.038349662
2018-10-24 00:00:00+00,LONG,3378,0.962962962962963,0.0,0.05524795
2018-10-24 00:00:00+00,LONG,1377,0.262549587178765,0.0,0.028349644
2018-10-24 00:00:00+00,LONG,1434,0.0,0.0,0.029956693
2018-10-24 00:00:00+00,LONG,1447,0.519739664633027,0.0,0.03930887
2018-10-24 00:00:00+00,LONG,3501,0.0,0.0,0.05111858
2018-10-24 00:00:00+00,LONG,1731,0.549247772684442,0.0,0.03653319
2018-10-24 00:00:00+00,LONG,3828,0.0,0.0,0.01693433
2018-10-24 00:00:00+00,LONG,1799,1.0,0.0,0.08352397
2018-10-24 00:00:00+00,LONG,3923,0.0,0.0,0.014931166
2018-10-24 00:00:00+00,LONG,2042,1.0,0.0,0.049995985
2018-10-25 00:00:00+00,LONG,4122,1.0,0.0,0.03227182
2018-10-25 00:00:00+00,LONG,505,0.4658921104441935,0.0,0.0546328
2018-10-25 00:00:00+00,LONG,516,0.0,0.0,0.019849194
2018-10-25 00:00:00+00,LONG,558,0.0,0.0,0.07014435
2018-10-25 00:00:00+00,LONG,759,0.0,0.0,0.026156995
2018-10-25 00:00:00+00,LONG,3046,0.0,0.0,0.014636185
2018-10-25 00:00:00+00,LONG,3218,0.5664170636276517,0.0,0.01812544
2018-10-25 00:00:00+00,LONG,3287,1.0,0.0,0.021168571
2018-10-25 00:00:00+00,LONG,3378,0.9259259259259259,0.0,0.030731017
2018-10-25 00:00:00+00,LONG,3501,0.0,0.0,0.025079397
2018-10-25 00:00:00+00,LONG,1799,0.967741935483871,0.0,0.021179719
2018-10-25 00:00:00+00,LONG,4079,0.0,0.0,0.028725522
2018-10-26 00:00:00+00,LONG,4122,1.0,0.0,0.025421774
2018-10-26 00:00:00+00,LONG,2137,1.0,0.0,0.030571092
2018-10-26 00:00:00+00,LONG,2425,0.0,0.0,0.051596593
2018-10-26 00:00:00+00,LONG,386,0.0,0.0,0.04679991
2018-10-26 00:00:00+00,LONG,2482,0.0,0.0,0.032209042
2018-10-26 00:00:00+00,LONG,505,0.464630915195658,0.0,0.039209507
2018-10-26 00:00:00+00,LONG,516,0.9,0.0,0.025481576
2018-10-26 00:00:00+00,LONG,558,0.0,0.0,0.034472402
2018-10-26 00:00:00+00,LONG,2936,0.7662952933729557,0.0,0.041837446
2018-10-26 00:00:00+00,LONG,1063,0.0,0.0,0.03766875
2018-10-26 00:00:00+00,LONG,3471,0.0,0.0,0.049562905
2018-10-26 00:00:00+00,LONG,3501,0.0,0.0,0.02163601
2018-10-26 00:00:00+00,LONG,1668,0.17184258388508683,0.0,0.016197173
2018-10-26 00:00:00+00,LONG,3853,1.0,0.0,0.03716452
2018-10-26 00:00:00+00,LONG,1816,0.3506235992363091,0.0,0.05708074
2018-10-26 00:00:00+00,LONG,3885,1.0,0.0,0.045404326
2018-10-26 00:00:00+00,LONG,1846,0.3165919453898997,0.0,0.024098378
2018-10-26 00:00:00+00,LONG,4079,0.0,0.0,0.015255961
2018-10-29 00:00:00+00,LONG,4171,0.3559468073602454,0.0,0.045170847
2018-10-29 00:00:00+00,LONG,2137,0.962962962962963,0.0,0.02383222
2018-10-29 00:00:00+00,LONG,2327,0.0,0.0,0.100207165
2018-10-29 00:00:00+00,LONG,2425,0.0,0.0,0.031836774
2018-10-29 00:00:00+00,LONG,386,0.0,0.0,0.02182728
2018-10-29 00:00:00+00,LONG,2482,0.0,0.0,0.02033024
2018-10-29 00:00:00+00,LONG,505,0.4520152921528501,0.0,0.027696306
2018-10-29 00:00:00+00,LONG,558,0.0,0.0,0.034571934
2018-10-29 00:00:00+00,LONG,684,0.0,0.0,0.045176476
2018-10-29 00:00:00+00,LONG,808,1.0,0.0,0.05225534
2018-10-29 00:00:00+00,LONG,858,0.0,0.0,0.05955477
2018-10-29 00:00:00+00,LONG,1063,0.0,0.0,0.020383598
2018-10-29 00:00:00+00,LONG,1069,1.0,0.0,0.03578507
2018-10-29 00:00:00+00,LONG,3430,0.6169716038145516,0.0,0.034870166
2018-10-29 00:00:00+00,LONG,3471,0.9705882352941176,0.0,0.044792537
2018-10-29 00:00:00+00,LONG,3610,0.0,0.0,0.024241054
2018-10-29 00:00:00+00,LONG,1585,0.0,0.0,0.056513477
2018-10-29 00:00:00+00,LONG,1664,0.0,0.0,0.042807646
2018-10-29 00:00:00+00,LONG,3853,0.962962962962963,0.0,0.02937021
2018-10-29 00:00:00+00,LONG,1816,0.0,0.0,0.031937152
2018-10-29 00:00:00+00,LONG,3885,0.5497350843171089,0.0,0.014879162
2018-10-29 00:00:00+00,LONG,4079,0.0,0.0,0.017798025
2018-10-30 00:00:00+00,LONG,2327,0.0,0.0,0.06106919
2018-10-30 00:00:00+00,LONG,558,0.0,0.0,0.016916638
2018-10-30 00:00:00+00,LONG,2608,0.0,0.0,0.05860378
2018-10-30 00:00:00+00,LONG,858,0.0,0.0,0.02687222
2018-10-30 00:00:00+00,LONG,920,0.5465662440253548,0.0,0.036400143
2018-10-30 00:00:00+00,LONG,3182,0.0,0.0,0.040774666
2018-10-30 00:00:00+00,LONG,3471,0.0,0.0,0.016525695
2018-10-30 00:00:00+00,LONG,1585,0.0,0.0,0.02007064
2018-10-31 00:00:00+00,LONG,2327,0.9259259259259259,0.0,0.04709728
2018-10-31 00:00:00+00,LONG,427,1.0,0.0,0.055390887
2018-10-31 00:00:00+00,LONG,1454,0.0,0.0,0.13052273
2018-10-31 00:00:00+00,LONG,4062,0.0,0.0,0.06552076
2018-11-01 00:00:00+00,LONG,427,0.9615384615384616,0.0,0.036097467
2018-11-01 00:00:00+00,LONG,1454,0.0,0.0,0.023561316
2018-11-01 00:00:00+00,LONG,4062,0.0,0.0,0.019107517
2018-11-02 00:00:00+00,LONG,427,0.9230769230769231,0.0,0.038038887
2018-11-05 00:00:00+00,LONG,427,0.8846153846153846,0.0,0.022379242
2018-11-14 00:00:00+00,LONG,1888,0.559970714912864,0.0,0.10219256
2018-11-20 00:00:00+00,LONG,610,0.0,0.0,0.02635712
2018-11-21 00:00:00+00,LONG,1300,0.6273813331563184,0.0,0.03197748
2018-12-06 00:00:00+00,LONG,1715,1.0,0.0,0.019291094
2018-12-07 00:00:00+00,LONG,1715,0.962962962962963,0.0,0.017007627
2018-12-14 00:00:00+00,LONG,4194,0.0,0.0,0.04730063
2018-12-17 00:00:00+00,LONG,2066,0.8346636488167264,0.0,0.032660246
2018-12-18 00:00:00+00,LONG,3648,1.0,0.0,0.049594555
2018-12-19 00:00:00+00,LONG,3648,0.9811320754716981,0.0,0.018926907
2018-12-20 00:00:00+00,LONG,2142,1.0,0.0,0.028768197
2018-12-20 00:00:00+00,LONG,253,1.0,0.0,0.029912276
2018-12-20 00:00:00+00,LONG,610,0.02637926252624629,0.0,0.017874891
2018-12-20 00:00:00+00,LONG,638,1.0,0.0,0.031005677
2018-12-20 00:00:00+00,LONG,1144,1.0,0.0,0.029502206
2018-12-21 00:00:00+00,LONG,610,0.0,0.0,0.023193274
2018-12-21 00:00:00+00,LONG,1176,1.0,0.0,0.017564274
2018-12-21 00:00:00+00,LONG,3373,1.0,0.0,0.048723225
2018-12-24 00:00:00+00,LONG,9,1.0,0.0,0.01776217
2018-12-24 00:00:00+00,LONG,4128,1.0,0.0,0.020102477
2018-12-24 00:00:00+00,LONG,4153,1.0,0.0,0.0367948
2018-12-24 00:00:00+00,LONG,76,1.0,0.0,0.01768749
2018-12-24 00:00:00+00,LONG,195,0.16510082615392618,0.0,0.018315371
2018-12-24 00:00:00+00,LONG,220,1.0,0.0,0.05141517
2018-12-24 00:00:00+00,LONG,224,1.0,0.0,0.05587838
2018-12-24 00:00:00+00,LONG,266,0.8797269681947996,0.0,0.02813768
2018-12-24 00:00:00+00,LONG,2350,1.0,0.0,0.035425205
2018-12-24 00:00:00+00,LONG,2396,1.0,0.0,0.022393879
2018-12-24 00:00:00+00,LONG,368,1.0,0.0,0.029210515
2018-12-24 00:00:00+00,LONG,2426,1.0,0.0,0.022996666
2018-12-24 00:00:00+00,LONG,443,1.0,0.0,0.04329927
2018-12-24 00:00:00+00,LONG,2548,0.5506485114186639,0.0,0.025469907
2018-12-24 00:00:00+00,LONG,505,0.8801522340177056,0.0,0.038658645
2018-12-24 00:00:00+00,LONG,522,0.47817441235163566,0.0,0.037522044
2018-12-24 00:00:00+00,LONG,610,1.0,0.0,0.04518165
2018-12-24 00:00:00+00,LONG,791,0.0,0.0,0.059333034
2018-12-24 00:00:00+00,LONG,844,1.0,0.0,0.046629477
2018-12-24 00:00:00+00,LONG,3113,1.0,0.0,0.025129262
2018-12-24 00:00:00+00,LONG,1099,1.0,0.0,0.060910273
2018-12-24 00:00:00+00,LONG,3373,0.9772727272727273,0.0,0.03922138
2018-12-24 00:00:00+00,LONG,1360,1.0,0.0,0.0210273
2018-12-24 00:00:00+00,LONG,1463,1.0,0.0,0.07763189
2018-12-24 00:00:00+00,LONG,3515,1.0,0.0,0.04221233
2018-12-24 00:00:00+00,LONG,3548,1.0,0.0,0.039136533
2018-12-24 00:00:00+00,LONG,1552,1.0,0.0,0.020769456
2018-12-24 00:00:00+00,LONG,3702,1.0,0.0,0.098904274
2018-12-24 00:00:00+00,LONG,1677,1.0,0.0,0.015186385
2018-12-24 00:00:00+00,LONG,1684,1.0,0.0,0.020540597
2018-12-24 00:00:00+00,LONG,3794,1.0,0.0,0.058954336
2018-12-24 00:00:00+00,LONG,1752,0.4874117162547459,0.0,0.037875332
2018-12-24 00:00:00+00,LONG,3808,1.0,0.0,0.035639595
2018-12-24 00:00:00+00,LONG,1761,0.821788268488603,0.0,0.022648862
2018-12-24 00:00:00+00,LONG,3818,1.0,0.0,0.04243526
2018-12-24 00:00:00+00,LONG,1851,1.0,0.0,0.063334994
2018-12-24 00:00:00+00,LONG,3907,0.8646890937571112,0.0,0.051466558
2018-12-24 00:00:00+00,LONG,3943,1.0,0.0,0.04929409
2018-12-24 00:00:00+00,LONG,1922,0.6468723325609115,0.0,0.030021926
2018-12-24 00:00:00+00,LONG,1927,1.0,0.0,0.040518824
2018-12-24 00:00:00+00,LONG,1939,0.541021860728001,0.0,0.041099973
2018-12-24 00:00:00+00,LONG,1960,0.8454314442893435,0.0,0.02726607
2018-12-24 00:00:00+00,LONG,4034,1.0,0.0,0.023479791
2018-12-24 00:00:00+00,LONG,4040,0.44469724397248167,0.0,0.015897145
2018-12-24 00:00:00+00,LONG,4050,0.4504238002070967,0.0,0.029907297
2018-12-24 00:00:00+00,LONG,2004,1.0,0.0,0.049144626
2018-12-24 00:00:00+00,LONG,2028,1.0,0.0,0.047613006
2018-12-26 00:00:00+00,LONG,69,0.3866411551107112,0.0,0.017217778
2018-12-26 00:00:00+00,LONG,2127,0.5010707977017014,0.0,0.014902661
2018-12-26 00:00:00+00,LONG,4187,1.0,0.0,0.0181662
2018-12-26 00:00:00+00,LONG,517,0.0,0.0,0.06442424
2018-12-26 00:00:00+00,LONG,2569,0.45681191161099055,0.0,0.027723547
2018-12-26 00:00:00+00,LONG,663,1.0,0.0,0.14105305
2018-12-26 00:00:00+00,LONG,664,1.0,0.0,0.020181239
2018-12-26 00:00:00+00,LONG,2764,0.0,0.0,0.023517327
2018-12-26 00:00:00+00,LONG,2765,0.0,0.0,0.019573605
2018-12-26 00:00:00+00,LONG,898,0.0,0.0,0.01933864
2018-12-26 00:00:00+00,LONG,3078,0.9795918367346939,0.0,0.115493745
2018-12-26 00:00:00+00,LONG,3621,0.35935977629136606,0.0,0.021986064
2018-12-26 00:00:00+00,LONG,4013,0.37395820790794054,0.0,0.017850108
2018-12-26 00:00:00+00,LONG,2006,0.42725770967642795,0.0,0.020268178
2018-12-26 00:00:00+00,LONG,4073,0.0,0.0,0.030938335
2018-12-27 00:00:00+00,LONG,2088,0.7435999563128882,0.0,0.019630032
2018-12-27 00:00:00+00,LONG,517,0.0,0.0,0.041067567
2018-12-27 00:00:00+00,LONG,2569,0.49233529477069465,0.0,0.021046728
2018-12-27 00:00:00+00,LONG,663,0.9791666666666666,0.0,0.118451715
2018-12-27 00:00:00+00,LONG,3078,0.9591836734693877,0.0,0.105588764
2018-12-27 00:00:00+00,LONG,3621,0.5508824564208122,0.0,0.01803695
2018-12-27 00:00:00+00,LONG,4013,0.3524146628324685,0.0,0.0166501
2018-12-27 00:00:00+00,LONG,2032,1.0,0.0,0.023242738
2018-12-28 00:00:00+00,LONG,2569,0.41394752282973696,0.0,0.027043462
2018-12-28 00:00:00+00,LONG,663,0.9583333333333334,0.0,0.08949593
2018-12-28 00:00:00+00,LONG,3078,0.9387755102040817,0.0,0.06691829
2018-12-31 00:00:00+00,LONG,663,0.9375,0.0,0.05210929
2018-12-31 00:00:00+00,LONG,3078,0.9183673469387755,0.0,0.06167279
2019-01-02 00:00:00+00,LONG,2351,0.84,0.0,0.014700444
2019-01-02 00:00:00+00,LONG,663,0.9166666666666666,0.0,0.024206996
2019-01-02 00:00:00+00,LONG,907,1.0,0.0,0.05219957
2019-01-02 00:00:00+00,LONG,918,1.0,0.0,0.02717805
2019-01-03 00:00:00+00,LONG,558,1.0,0.0,0.065638684
2019-01-03 00:00:00+00,LONG,907,0.96,0.0,0.029629149
2019-01-03 00:00:00+00,LONG,918,0.858004184556499,0.0,0.014525506
2019-01-03 00:00:00+00,LONG,3596,1.0,0.0,0.037367877
2019-01-04 00:00:00+00,LONG,558,0.19597593262426166,0.0,0.022206925
2019-01-04 00:00:00+00,LONG,907,0.92,0.0,0.014557174
2019-01-08 00:00:00+00,LONG,2410,0.6806992670206287,0.0,0.023212235
2019-01-11 00:00:00+00,LONG,1072,1.0,0.0,0.027358035
2019-01-14 00:00:00+00,LONG,1072,0.9565217391304348,0.0,0.015534867
2019-01-29 00:00:00+00,LONG,3255,1.0,0.0,0.051367126
2019-01-30 00:00:00+00,LONG,3255,0.9615384615384616,0.0,0.026307967
2019-02-08 00:00:00+00,LONG,1848,0.0,0.0,0.1415605
2019-02-11 00:00:00+00,LONG,1848,0.0,0.0,0.10250936
2019-02-11 00:00:00+00,LONG,3897,1.0,0.0,0.014512068
2019-02-12 00:00:00+00,LONG,1848,0.0,0.0,0.075246714
2019-02-13 00:00:00+00,LONG,1848,0.0,0.0,0.044355094
2019-02-14 00:00:00+00,LONG,858,0.0,0.0,0.1319665
2019-02-14 00:00:00+00,LONG,1848,0.0,0.0,0.027117437
2019-02-15 00:00:00+00,LONG,858,0.0,0.0,0.0785669
2019-02-15 00:00:00+00,LONG,1848,0.0,0.0,0.016080322
2019-02-19 00:00:00+00,LONG,858,0.0,0.0,0.04440385
2019-02-20 00:00:00+00,LONG,1848,0.0,0.0,0.028442193
2019-02-25 00:00:00+00,LONG,2127,0.0,0.0,0.14830844
2019-02-26 00:00:00+00,LONG,2127,0.0,0.0,0.1481981
2019-02-27 00:00:00+00,LONG,2127,0.0,0.0,0.143972
2019-03-08 00:00:00+00,LONG,1280,3.0579904570228635E-17,0.0,0.02019108
2019-03-11 00:00:00+00,LONG,262,0.0,0.0,0.022481577
2019-03-11 00:00:00+00,LONG,1280,0.16764774186315975,0.0,0.01899752
2019-03-12 00:00:00+00,LONG,1423,0.0,0.0,0.022187999
2019-03-21 00:00:00+00,LONG,3216,0.0,0.0,0.015815105
2019-03-22 00:00:00+00,LONG,2119,0.0,0.0,0.050860774
2019-03-22 00:00:00+00,LONG,4237,0.3651562001825777,0.0,0.020047981
2019-03-22 00:00:00+00,LONG,2912,0.46658247170784245,0.0,0.028775072
2019-03-22 00:00:00+00,LONG,3216,0.0,0.0,0.066859744
2019-03-22 00:00:00+00,LONG,1434,1.0,0.0,0.0340134
2019-03-22 00:00:00+00,LONG,1447,0.005451716773803976,0.0,0.024329832
2019-03-22 00:00:00+00,LONG,3501,0.24419692447375538,0.0,0.016121916
2019-03-22 00:00:00+00,LONG,1745,0.7823341263658617,0.0,0.027642487
2019-03-25 00:00:00+00,LONG,13,0.20331224769336798,0.0,0.01816671
2019-03-25 00:00:00+00,LONG,2119,0.6604137649512254,0.0,0.042966902
2019-03-25 00:00:00+00,LONG,4237,0.19571007437030127,0.0,0.01755204
2019-03-25 00:00:00+00,LONG,2425,1.0,0.0,0.021723319
2019-03-25 00:00:00+00,LONG,836,0.1313331917599449,0.0,0.0219195
2019-03-25 00:00:00+00,LONG,3216,0.4401057474267152,0.0,0.057396404
2019-03-25 00:00:00+00,LONG,1258,0.0,0.0,0.015088682
2019-03-25 00:00:00+00,LONG,3359,0.0,0.0,0.022224111
2019-03-25 00:00:00+00,LONG,1434,0.6460871924067283,0.0,0.02415436
2019-03-25 00:00:00+00,LONG,1447,0.0,0.0,0.029844569
2019-03-25 00:00:00+00,LONG,3704,0.5562223385219854,0.0,0.02568434
2019-03-25 00:00:00+00,LONG,1745,0.9714285714285714,0.0,0.019981747
2019-03-26 00:00:00+00,LONG,3216,0.3659500883857517,0.0,0.023817549
2019-03-26 00:00:00+00,LONG,1416,0.0,0.0,0.024248326
2019-03-26 00:00:00+00,LONG,3704,0.47944654042531126,0.0,0.015007153
2019-03-26 00:00:00+00,LONG,2006,0.2800130835254554,0.0,0.016565882
2019-03-27 00:00:00+00,LONG,3216,0.2186842224464806,0.0,0.01508136
2019-03-27 00:00:00+00,LONG,1416,0.7537001158509148,0.0,0.018870858
2019-03-28 00:00:00+00,LONG,714,0.0,0.0,0.04051433
2019-03-29 00:00:00+00,LONG,714,0.0,0.0,0.029013801
2019-04-15 00:00:00+00,LONG,1593,0.0,0.0,0.015460524
2019-04-17 00:00:00+00,LONG,1250,1.0,0.0,0.09648876
2019-04-18 00:00:00+00,LONG,2504,1.0,0.0,0.024717482
2019-04-18 00:00:00+00,LONG,858,0.08472322518013613,0.0,0.017091831
2019-04-18 00:00:00+00,LONG,1250,0.9791666666666666,0.0,0.0670962
2019-04-22 00:00:00+00,LONG,1250,0.9583333333333334,0.0,0.03627953
2019-04-22 00:00:00+00,LONG,4049,0.9341518163703844,0.0,0.030905595
2019-04-22 00:00:00+00,LONG,4089,1.0,0.0,0.014949679
2019-04-23 00:00:00+00,LONG,3179,0.16806919526032307,0.0,0.043451864
2019-04-23 00:00:00+00,LONG,4049,0.9161141606231967,0.0,0.015099203
2019-04-24 00:00:00+00,LONG,3179,0.16076499396852567,0.0,0.033613935
2019-04-25 00:00:00+00,LONG,3179,0.11575165348289501,0.0,0.019655507
2019-05-13 00:00:00+00,LONG,3142,0.0,0.0,0.025924472
2019-05-13 00:00:00+00,LONG,1334,0.0,0.0,0.078459464
2019-05-14 00:00:00+00,LONG,1334,0.0,0.0,0.041896902
2019-05-16 00:00:00+00,LONG,1306,0.2375000925013288,0.0,0.06292268
2019-05-17 00:00:00+00,LONG,604,1.0,0.0,0.036521837
2019-05-17 00:00:00+00,LONG,796,1.0,0.0,0.05603465
2019-05-17 00:00:00+00,LONG,1306,0.18076783962418383,0.0,0.025754416
2019-05-20 00:00:00+00,LONG,19,1.0,0.0,0.01798579
2019-05-20 00:00:00+00,LONG,1069,1.0,0.0,0.06261557
2019-05-21 00:00:00+00,LONG,1069,0.9803921568627451,0.0,0.02813431
2019-05-22 00:00:00+00,LONG,1069,0.9607843137254902,0.0,0.019401979
2019-05-23 00:00:00+00,LONG,1,0.0,0.0,0.018446743
2019-05-23 00:00:00+00,LONG,2725,0.0,0.0,0.027884392
2019-05-23 00:00:00+00,LONG,1069,0.9411764705882353,0.0,0.024968633
2019-05-23 00:00:00+00,LONG,3148,0.43672497651761316,0.0,0.0454126
2019-05-23 00:00:00+00,LONG,3548,1.0,0.0,0.055335283
2019-05-24 00:00:00+00,LONG,4219,1.0,0.0,0.042582415
2019-05-24 00:00:00+00,LONG,3548,0.9824561403508771,0.0,0.023865432
2019-05-28 00:00:00+00,LONG,4219,0.9666666666666667,0.0,0.028914185
2019-05-28 00:00:00+00,LONG,3148,0.4078953822129183,0.0,0.0252451
2019-05-28 00:00:00+00,LONG,3548,0.9649122807017544,0.0,0.01896551
2019-05-29 00:00:00+00,LONG,2071,0.5082808210902554,0.0,0.019997196
2019-05-29 00:00:00+00,LONG,2120,1.0,0.0,0.046531953
2019-05-29 00:00:00+00,LONG,2291,0.6220081263678897,0.0,0.036412306
2019-05-29 00:00:00+00,LONG,2818,0.5258663732372048,0.0,0.016173555
2019-05-29 00:00:00+00,LONG,3556,0.0,0.0,0.047412027
2019-05-29 00:00:00+00,LONG,3742,0.6333579750142093,0.0,0.02514643
2019-05-30 00:00:00+00,LONG,2291,0.6102573349928115,0.0,0.021321831
2019-05-30 00:00:00+00,LONG,2643,0.7751785301336509,0.0,0.021093063
2019-05-30 00:00:00+00,LONG,3556,0.0,0.0,0.022356665
2019-05-31 00:00:00+00,LONG,4107,1.0,0.0,0.05439703
2019-05-31 00:00:00+00,LONG,13,0.17279639955347487,0.0,0.018806621
2019-05-31 00:00:00+00,LONG,2127,1.0,0.0,0.06713636
2019-05-31 00:00:00+00,LONG,4187,0.06319235141494842,0.0,0.019328987
2019-05-31 00:00:00+00,LONG,111,0.0,0.0,0.01986764
2019-05-31 00:00:00+00,LONG,2291,0.5617446719881518,0.0,0.018778272
2019-05-31 00:00:00+00,LONG,259,1.0,0.0,0.022521025
2019-05-31 00:00:00+00,LONG,2659,0.7533773170444749,0.0,0.02836021
2019-05-31 00:00:00+00,LONG,2665,0.0,0.0,0.020318381
2019-05-31 00:00:00+00,LONG,2731,0.27113715787370135,0.0,0.04801267
2019-05-31 00:00:00+00,LONG,2761,1.0,0.0,0.022422383
2019-05-31 00:00:00+00,LONG,817,0.0,0.0,0.023076333
