time,side,ticker_id,mv_up_composite_labels,accel_price_1_df021,dist_lower_bb_50_2.0_df055,ma_cloud_diff_13_50_df007,vola_roc_21_5_df040
2013-06-24 00:00:00+00,LONG,1851,0.7302529364115096,-0.01740408,0.014187856,-0.050918076,0.57738066
2013-06-25 00:00:00+00,LONG,2129,0.0,0.011064205,-0.020135045,-0.059640136,0.80451727
2013-06-25 00:00:00+00,LONG,588,0.3924518906035023,0.0028322998,-0.013994223,-0.07955715,0.47050333
2013-06-25 00:00:00+00,LONG,1184,0.8193608360136693,-0.0032082268,0.02881755,-0.063214175,0.62242657
2013-06-26 00:00:00+00,LONG,157,0.8991914725067409,-0.019555343,-0.0050755595,-0.0794604,0.50650966
2013-06-26 00:00:00+00,LONG,2221,0.9459459459459459,0.0196202,-0.03335796,-0.06408863,0.406778
2013-06-26 00:00:00+00,LONG,345,0.0,0.001927531,-0.029158063,-0.059111346,0.66054493
2013-06-26 00:00:00+00,LONG,2643,0.7759914742204554,0.0064756656,-0.012361023,-0.05665052,0.4452036
2013-07-03 00:00:00+00,LONG,2262,0.0,-0.013907022,-0.030335909,-0.05650483,0.45520154
2013-07-05 00:00:00+00,LONG,3013,0.5900755434617071,0.008389911,-0.0113917515,-0.06833472,0.5312734
2013-07-08 00:00:00+00,LONG,3236,0.8416535146035223,0.016597724,-0.014669173,-0.059550647,0.55969316
2013-07-09 00:00:00+00,LONG,2105,0.9393939393939394,-0.0040328,-0.03286875,-0.07029293,0.77669895
2013-07-10 00:00:00+00,LONG,3330,0.8947368421052632,-0.031513546,-0.0066463086,-0.06457955,0.9195053
2013-07-16 00:00:00+00,LONG,440,1.0,-0.022763258,-0.033742476,-0.071562216,0.46536985
2013-07-16 00:00:00+00,LONG,3113,0.0,-0.029213771,-0.031322174,-0.06808536,0.7074673
2013-08-28 00:00:00+00,LONG,2670,0.5255183648079849,-0.0015840705,-0.015414309,-0.0498466,0.7468571
2013-08-29 00:00:00+00,LONG,2670,0.31931483522470877,0.015320335,-0.020385547,-0.051390752,0.8719903
2013-08-29 00:00:00+00,LONG,3610,1.0,-0.0293889,-0.030789971,-0.07144893,0.92812353
2013-08-30 00:00:00+00,LONG,3699,0.6070750087298913,-0.016936848,-0.022795424,-0.06464827,0.56198967
2013-09-03 00:00:00+00,LONG,2778,0.0,-0.0091603305,-0.0062274,-0.061087187,0.8869645
2013-09-03 00:00:00+00,LONG,3872,0.4989131886164099,-0.0041150255,-0.008816908,-0.07591778,0.48410726
2013-09-05 00:00:00+00,LONG,3872,0.45346358751828936,-0.02946971,-0.024590058,-0.07479111,0.3522985
2013-09-05 00:00:00+00,LONG,4089,0.0,-0.025198206,-0.029639337,-0.05076655,0.52275753
2013-09-06 00:00:00+00,LONG,3310,0.0,-0.0043930984,0.020362528,-0.06377994,0.94794
2013-09-23 00:00:00+00,LONG,1817,0.27974739178481284,-0.0059545985,-0.027961584,-0.052444607,0.5967443
2013-10-09 00:00:00+00,LONG,714,0.6153964836483922,0.010817706,0.009751859,-0.08040479,0.5545496
2013-10-09 00:00:00+00,LONG,995,1.0,0.0053370744,0.013112964,-0.086102985,0.56704456
2013-10-11 00:00:00+00,LONG,2534,0.9285714285714286,-0.042945117,-0.033336688,-0.07316083,0.5072357
2013-11-12 00:00:00+00,LONG,602,0.0,0.005467753,0.026277695,-0.05080097,0.92580736
2013-11-19 00:00:00+00,LONG,3310,0.6451612903225806,0.012117592,0.015224472,-0.05973212,0.73213243
2013-12-04 00:00:00+00,LONG,4231,0.622955060453133,0.011377632,0.008118529,-0.05562218,0.8215091
2013-12-05 00:00:00+00,LONG,2088,0.1618614170296535,-0.015600126,-0.031497404,-0.057191942,0.40259227
2013-12-10 00:00:00+00,LONG,1185,0.8846153846153846,-0.0036102934,-0.032373715,-0.08470995,0.5092718
2013-12-12 00:00:00+00,LONG,3693,0.0,0.019854076,-0.009987484,-0.08891381,0.5006801
2013-12-17 00:00:00+00,LONG,50,0.49995326926489936,-0.045045413,-0.025074935,-0.06075142,0.45852503
2014-01-30 00:00:00+00,LONG,4074,0.3508731925148568,0.02021012,-0.027872687,-0.05136893,0.5658213
2014-01-31 00:00:00+00,LONG,4074,0.31311481948184083,-0.032297365,-0.023924384,-0.051613305,0.7032412
2014-02-03 00:00:00+00,LONG,3531,1.0,-0.008187445,0.044914283,-0.052347686,0.3836774
2014-02-03 00:00:00+00,LONG,4079,0.6648324667027014,-0.048704468,-0.009782407,-0.060843367,0.8379458
2014-02-05 00:00:00+00,LONG,2764,0.4178487091659118,0.01592568,0.017799243,-0.065070786,0.3542607
2014-02-05 00:00:00+00,LONG,3811,0.962962962962963,-1.2560299E-6,0.0053670127,-0.05216234,0.41453263
2014-02-05 00:00:00+00,LONG,3818,0.08441802470123762,9.399453E-4,0.038295988,-0.05452319,0.84823877
2014-02-06 00:00:00+00,LONG,2764,0.34762484278396116,0.006935195,-0.010208196,-0.06895154,0.8775479
2014-02-06 00:00:00+00,LONG,2972,0.3707252285984109,0.0056550084,7.52268E-4,-0.077349745,0.7610854
2014-02-06 00:00:00+00,LONG,3595,0.3905232773086102,-0.003811904,-3.6271373E-4,-0.08341381,0.33327648
2014-02-07 00:00:00+00,LONG,2425,0.4767046510034782,-0.008384871,-0.025347076,-0.049865264,0.8836791
2014-02-07 00:00:00+00,LONG,2866,0.558437701828419,0.0073732827,-0.0032059345,-0.059036206,0.66588485
2014-02-07 00:00:00+00,LONG,2972,0.5498173709137097,0.009053391,-0.022217074,-0.08100377,0.5536801
2014-02-07 00:00:00+00,LONG,1869,0.9583333333333334,1.959733E-4,-0.027860766,-0.05434358,0.59728426
2014-02-10 00:00:00+00,LONG,799,0.5622427386722536,-0.010408506,0.02147739,-0.05327247,0.34057656
2014-02-10 00:00:00+00,LONG,3244,0.2387552662450485,-0.028148025,-0.029320074,-0.07521256,0.68343866
2014-03-04 00:00:00+00,LONG,3179,0.13778512438415305,-0.004133901,-0.033734806,-0.07447776,0.43342277
2014-04-04 00:00:00+00,LONG,2720,0.6857142857142857,-0.0059117726,-0.034741923,-0.054513697,0.423783
2014-04-15 00:00:00+00,LONG,2343,0.2386562261718983,-0.014285714,0.01201725,-0.050275117,0.6108217
2014-04-15 00:00:00+00,LONG,1919,0.72719046004524,0.017582258,0.02321246,-0.07534772,0.77366215
2014-04-17 00:00:00+00,LONG,1652,0.3335856628869503,-0.03816907,0.0018654637,-0.08865468,0.6355236
2014-04-30 00:00:00+00,LONG,3699,0.4363328713154092,-0.011065518,0.013788355,-0.053967677,0.75721836
2014-05-01 00:00:00+00,LONG,844,0.9583333333333334,-0.010787757,-0.021571899,-0.078381,0.7111802
2014-05-07 00:00:00+00,LONG,1677,0.3836048597352004,0.013949331,-0.01827198,-0.064812645,0.7017557
2014-05-08 00:00:00+00,LONG,195,0.8431372549019608,-0.022010626,-0.020830622,-0.054721233,0.6839663
2014-05-09 00:00:00+00,LONG,638,0.34729243855466135,-0.02087192,-0.010314825,-0.06681291,0.46229407
2014-05-13 00:00:00+00,LONG,195,0.7843137254901961,-0.010476691,-0.032092378,-0.056849647,0.524186
2014-05-13 00:00:00+00,LONG,3078,0.9508196721311475,-0.0063694445,-0.01788887,-0.07741514,0.46878135
2014-05-13 00:00:00+00,LONG,1108,0.4287145281245202,-0.02637833,-0.020713054,-0.059485376,0.4189249
2014-05-15 00:00:00+00,LONG,2133,1.0,-0.007940812,-0.01818674,-0.050614055,0.8550513
2014-05-16 00:00:00+00,LONG,413,0.8075318209078524,0.016792638,-0.017984482,-0.0832555,0.76334804
2014-05-16 00:00:00+00,LONG,2835,0.5311339925420727,0.015253041,0.014670918,-0.04932464,0.34013554
2014-05-16 00:00:00+00,LONG,3310,0.3290068379050095,-3.1227793E-4,-5.102158E-5,-0.05997101,0.7715201
2014-05-19 00:00:00+00,LONG,413,0.6646855361105063,0.013776019,-0.0348825,-0.08247692,0.49053392
2014-05-27 00:00:00+00,LONG,4005,0.161714248414594,-0.018750574,-0.0351398,-0.051402327,0.4013305
2014-05-28 00:00:00+00,LONG,1673,1.0,0.019425144,0.014641352,-0.060137376,0.35555437
2014-06-02 00:00:00+00,LONG,356,0.0,-0.014712736,0.007062335,-0.053745456,0.86638385
2014-06-02 00:00:00+00,LONG,1673,0.9090909090909091,-0.034595307,-0.008561977,-0.06587591,0.5878014
2014-07-10 00:00:00+00,LONG,457,0.0,-0.012358044,0.010082966,-0.07096469,0.79379123
2014-07-11 00:00:00+00,LONG,457,0.0,0.012901693,0.007536965,-0.076514125,0.5378157
2014-07-22 00:00:00+00,LONG,2513,1.0,0.010898363,-0.01856902,-0.07797077,0.60864425
2014-08-05 00:00:00+00,LONG,3868,0.0,-0.0191874,0.006476637,-0.052888643,0.3184399
2014-08-11 00:00:00+00,LONG,2986,0.0,-0.013773925,0.008023794,-0.06010011,0.35535085
2014-08-12 00:00:00+00,LONG,1650,0.0,-0.005547956,-0.02493162,-0.0521327,0.51169443
2014-08-13 00:00:00+00,LONG,2230,0.5116798447739617,5.3985846E-6,-0.02668875,-0.07845779,0.38552308
2014-08-13 00:00:00+00,LONG,739,0.0,0.005075427,-0.023818823,-0.057409197,0.390544
2014-08-13 00:00:00+00,LONG,3137,0.0,0.012750767,-0.024983924,-0.051918212,0.8964836
2014-08-13 00:00:00+00,LONG,1650,0.0,0.002959706,-0.03401254,-0.057294376,0.6986012
2014-08-14 00:00:00+00,LONG,1258,0.0,-0.012009442,-0.033780165,-0.06822667,0.79952276
2014-08-15 00:00:00+00,LONG,1258,0.0,-0.005920627,-0.03146546,-0.06707208,0.49992436
2014-08-22 00:00:00+00,LONG,3994,0.5238095238095238,-0.019247906,-0.030477565,-0.05183631,0.31875575
2014-10-06 00:00:00+00,LONG,1700,0.3984917058373051,0.0041348026,-0.029744739,-0.04964436,0.42651677
2014-10-13 00:00:00+00,LONG,259,1.0,-0.011137986,0.031758543,-0.07220082,0.8491409
2014-10-13 00:00:00+00,LONG,3357,0.0,-0.006739158,0.003918921,-0.07014209,0.35495263
2014-10-15 00:00:00+00,LONG,2248,1.0,0.010652492,0.004322248,-0.055966146,0.6691675
2014-10-15 00:00:00+00,LONG,2452,1.0,0.0015927027,-9.047236E-4,-0.055284098,0.7203348
2014-10-15 00:00:00+00,LONG,578,0.7687420040776838,-0.019031037,0.02140973,-0.057938676,0.72462344
2014-10-15 00:00:00+00,LONG,914,1.0,-0.018477183,-0.008130233,-0.056069404,0.8018256
2014-10-15 00:00:00+00,LONG,1139,0.0,0.006216326,0.030030956,-0.08229449,0.65787035
2014-10-15 00:00:00+00,LONG,3357,0.0,-0.015006239,-0.026306452,-0.07012063,0.31729618
2014-10-15 00:00:00+00,LONG,3581,0.9166666666666666,-0.020866742,-0.017393587,-0.054648165,0.7893474
2014-10-16 00:00:00+00,LONG,2431,0.48978944082655396,-0.020298233,0.021115728,-0.053709287,0.6281258
2014-10-16 00:00:00+00,LONG,2518,0.9821428571428571,0.001829112,-0.0073951236,-0.08235043,0.617208
2014-10-16 00:00:00+00,LONG,2534,0.9772727272727273,0.019310797,0.006771313,-0.05015825,0.8667686
2014-10-16 00:00:00+00,LONG,2742,0.7824369156174572,-0.014856009,-0.012828646,-0.05398954,0.9163625
2014-10-16 00:00:00+00,LONG,914,0.975609756097561,0.018269964,-0.027253116,-0.055582717,0.44822136
2014-10-16 00:00:00+00,LONG,1063,0.443230749062991,0.011554032,0.037802856,-0.06975034,0.5169827
2014-10-16 00:00:00+00,LONG,1262,0.9833333333333333,0.0141058285,-0.012749756,-0.061479803,0.8075887
2014-10-16 00:00:00+00,LONG,1300,0.0,-0.011404532,-0.029876802,-0.07186697,0.33136392
2014-10-16 00:00:00+00,LONG,1454,0.9736842105263158,0.015980378,0.038565207,-0.083487995,0.3264428
2014-10-16 00:00:00+00,LONG,4083,0.6586625430606716,0.014607466,0.036301352,-0.062227316,0.9646225
2014-10-17 00:00:00+00,LONG,835,0.0,0.0022957227,-0.0054499926,-0.051190138,0.45458502
2014-10-17 00:00:00+00,LONG,914,0.9512195121951219,-0.015665796,-0.030436356,-0.054625776,0.6019566
2014-10-17 00:00:00+00,LONG,3681,0.0,0.009040376,-0.020541852,-0.063005015,0.46638393
2014-10-22 00:00:00+00,LONG,2431,0.0,0.005772018,-0.02626698,-0.05638358,0.57344466
2014-10-22 00:00:00+00,LONG,475,0.20226033867631288,-0.03534563,-0.024232967,-0.04943255,0.71786004
2014-10-23 00:00:00+00,LONG,1677,0.6095814162240362,0.009437968,-0.03206303,-0.053347655,0.6210535
2014-10-29 00:00:00+00,LONG,220,0.8888888888888888,-0.02435442,-0.003365351,-0.05976243,0.8089873
2014-10-29 00:00:00+00,LONG,1072,0.0,-0.017410899,-0.028070718,-0.062922105,0.61352247
2014-10-30 00:00:00+00,LONG,1803,0.0,-0.02464447,-0.014087013,-0.059784118,0.8884033
2014-11-07 00:00:00+00,LONG,3330,0.0,-1.2879919E-4,-0.02136657,-0.06896547,0.43414935
2014-12-12 00:00:00+00,LONG,2107,0.0,-0.026079338,0.04504801,-0.07470995,0.68549275
2014-12-16 00:00:00+00,LONG,219,0.0,0.018039836,0.04476274,-0.05961688,0.7007116
2014-12-17 00:00:00+00,LONG,3236,0.0,0.01437364,-0.033033893,-0.06173861,0.58832145
2015-01-02 00:00:00+00,LONG,3994,0.6333333333333333,-0.031109879,-0.027804324,-0.0716011,0.33879027
2015-01-05 00:00:00+00,LONG,2105,0.745308894527629,-0.02059525,0.022366455,-0.052987423,0.94252175
2015-01-05 00:00:00+00,LONG,2330,0.0,0.004627279,-0.030556887,-0.053165462,0.938461
2015-01-05 00:00:00+00,LONG,1869,0.20611289593843352,-0.05633967,-0.013204464,-0.060912676,0.77498174
2015-01-06 00:00:00+00,LONG,2440,0.06960066781437495,-0.0105677005,-0.018881636,-0.05467402,0.7201069
2015-01-14 00:00:00+00,LONG,3113,0.4923783109107348,0.008831414,0.04934902,-0.04971672,0.32330078
2015-01-20 00:00:00+00,LONG,4231,0.0,-0.013567284,-0.016247477,-0.07491182,0.5679016
2015-01-20 00:00:00+00,LONG,335,0.35118609973384857,-0.0082204705,0.020732392,-0.050889358,0.33012435
2015-01-21 00:00:00+00,LONG,2568,0.8709677419354839,-0.013297395,-0.021239014,-0.04906751,0.87837744
2015-01-22 00:00:00+00,LONG,2568,0.8387096774193549,0.003773585,-0.023297405,-0.0516409,0.44298017
2015-01-28 00:00:00+00,LONG,2050,0.36400919371231044,-0.014057345,-0.013634835,-0.056707125,0.6080306
2015-01-28 00:00:00+00,LONG,85,0.39428094529293406,-0.019720297,-0.011368088,-0.049765274,0.518621
2015-01-28 00:00:00+00,LONG,836,0.7142857142857143,-0.024116319,-0.022750229,-0.07915451,0.40643233
2015-01-29 00:00:00+00,LONG,713,1.0,0.0024180731,0.014681029,-0.052020922,0.326705
2015-01-30 00:00:00+00,LONG,121,0.9743589743589743,-0.0089332275,0.01381551,-0.05787793,0.5312021
2015-01-30 00:00:00+00,LONG,2425,0.6562136631382351,-0.008533667,0.0027342695,-0.079398245,0.6241487
2015-01-30 00:00:00+00,LONG,2972,0.5388887303663044,-0.026838787,-5.7917164E-4,-0.05752033,0.35057873
2015-01-30 00:00:00+00,LONG,3114,0.962962962962963,-0.050194543,-0.019122772,-0.061510984,0.82574683
2015-01-30 00:00:00+00,LONG,3359,0.7857142857142857,-0.026785422,-1.8443659E-4,-0.059742425,0.5257824
2015-01-30 00:00:00+00,LONG,1719,0.9642857142857143,-0.044185374,0.0017792418,-0.06296198,0.72407615
2015-02-02 00:00:00+00,LONG,3114,0.9259259259259259,0.0185604,-0.025137508,-0.060730845,0.3291488
2015-02-04 00:00:00+00,LONG,1423,0.4292017273081717,-0.01771785,0.016910702,-0.08438992,0.70787054
2015-02-05 00:00:00+00,LONG,2936,0.22911934288167357,0.0012593622,-0.012654086,-0.049293388,0.6214797
2015-02-09 00:00:00+00,LONG,3098,0.6819361011049093,-0.039867055,-0.029049793,-0.070911065,0.45191878
2015-03-13 00:00:00+00,LONG,3179,0.1469452630426804,-0.019737758,-0.0032988368,-0.051542044,0.5835422
2015-03-19 00:00:00+00,LONG,2643,0.10716318851169551,-0.04279623,-0.02621345,-0.048993245,0.6813873
2015-03-19 00:00:00+00,LONG,1846,0.28845414771813915,-0.031949423,-0.017440867,-0.052860446,0.41122591
2015-03-24 00:00:00+00,LONG,243,0.0,0.020574125,-0.033707406,-0.051643252,0.35316217
2015-03-24 00:00:00+00,LONG,1846,0.2284495146067969,0.0036377641,-0.034332223,-0.053847864,0.31803164
2015-03-26 00:00:00+00,LONG,19,0.0,0.007904885,-0.02162747,-0.08125268,0.738182
2015-03-27 00:00:00+00,LONG,19,0.0,0.017267473,-0.025874589,-0.0799053,0.4952883
2015-03-27 00:00:00+00,LONG,2567,0.0,-0.0028246383,-0.008295214,-0.057951037,0.8610338
2015-03-30 00:00:00+00,LONG,2567,0.0,-3.7519925E-4,-0.014455174,-0.05940824,0.601401
2015-04-01 00:00:00+00,LONG,429,0.0,-0.01813219,0.0089402385,-0.06415084,0.9128217
2015-04-21 00:00:00+00,LONG,2550,0.0,-0.02702,-0.031686854,-0.055477288,0.5554426
2015-05-01 00:00:00+00,LONG,2298,0.16594297836985974,0.011404056,-0.026676295,-0.06886952,0.31860355
2015-05-12 00:00:00+00,LONG,2230,0.4929554690971172,0.016418807,-0.03503669,-0.053059682,0.38484216
2015-05-13 00:00:00+00,LONG,1748,0.0,0.007719474,6.735681E-4,-0.051565554,0.78698254
2015-05-15 00:00:00+00,LONG,1748,0.0,-0.014258751,-0.03136724,-0.052089863,0.50926536
2015-05-26 00:00:00+00,LONG,2330,0.0,-0.027654003,-0.0010031512,-0.050974045,0.707945
2015-05-28 00:00:00+00,LONG,2330,0.0,-0.0025261876,-0.029406507,-0.054039497,0.91299814
2015-06-01 00:00:00+00,LONG,1816,0.3230376775298726,0.007941673,-0.0128063895,-0.05070489,0.66746026
2015-06-04 00:00:00+00,LONG,2323,0.0,-0.023276243,-0.034354184,-0.049032032,0.82110614
2015-06-29 00:00:00+00,LONG,4049,0.18606969895868208,-0.02222118,-0.026162615,-0.05188681,0.31654638
2015-07-14 00:00:00+00,LONG,1303,0.0,-0.0028662235,-0.028314166,-0.052753914,0.37279984
2015-08-24 00:00:00+00,LONG,1748,0.29377149066697095,2.0430081E-5,0.0032324058,-0.085344955,0.72738695
2015-08-26 00:00:00+00,LONG,523,0.0,-0.01268691,0.023718277,-0.07533419,0.62771255
2015-08-27 00:00:00+00,LONG,739,0.0,0.012287372,-0.035077117,-0.077020764,0.9244229
2015-08-27 00:00:00+00,LONG,791,0.0,-0.022651182,-0.033552762,-0.056413814,0.572836
2015-08-27 00:00:00+00,LONG,842,0.09129167567180445,-0.0040544164,-0.016292846,-0.049541295,0.63051414
2015-08-27 00:00:00+00,LONG,3907,0.0,-0.018020881,-0.007968774,-0.060085453,0.6707988
2015-08-28 00:00:00+00,LONG,1306,0.2895050654216558,-0.024923086,-0.027694672,-0.08607232,0.37949795
2015-09-22 00:00:00+00,LONG,1167,0.7741935483870968,-0.021487275,-0.03384437,-0.04861966,0.32966253
2015-09-23 00:00:00+00,LONG,2431,0.0,0.018318316,-0.019124309,-0.04927591,0.5104574
2015-09-24 00:00:00+00,LONG,3581,0.0,1.0440792E-4,-4.2172187E-4,-0.05935073,0.6247135
2015-09-24 00:00:00+00,LONG,3868,0.0,0.01142761,0.029382538,-0.07524761,0.46419075
2015-09-25 00:00:00+00,LONG,3293,0.2846717762037978,0.0071397754,-0.027841603,-0.051828954,0.7192275
2015-09-28 00:00:00+00,LONG,498,0.0,-0.030605463,0.025371099,-0.065878816,0.36933893
2015-09-28 00:00:00+00,LONG,1908,0.0,-0.023954697,0.05061472,-0.089597575,0.7533247
2015-09-30 00:00:00+00,LONG,1258,0.0,0.018283667,-0.00977634,-0.06312914,0.45608643
2015-09-30 00:00:00+00,LONG,3539,0.9583333333333334,0.014400496,-0.0034985794,-0.06467625,0.5751857
2015-10-01 00:00:00+00,LONG,3199,0.0,-0.012647125,-0.0069202157,-0.049265873,0.48468548
2015-10-01 00:00:00+00,LONG,3686,0.0,-0.007357758,-0.020612646,-0.06824009,0.373654
2015-10-14 00:00:00+00,LONG,3684,0.0,-0.025827063,-0.0059144166,-0.048631903,0.8421623
2015-11-09 00:00:00+00,LONG,2993,0.0,-0.006319015,-0.0030899371,-0.06674673,0.6901308
2015-11-13 00:00:00+00,LONG,2993,0.0,0.015953524,-0.025589813,-0.05948422,0.58813995
2015-11-18 00:00:00+00,LONG,1916,0.6875,-0.001041292,-0.020568475,-0.05030116,0.3973599
2015-12-03 00:00:00+00,LONG,3763,0.6109461783622466,-0.01975511,0.027327025,-0.05104393,0.43331438
2015-12-09 00:00:00+00,LONG,3763,0.0,-0.030411057,-0.025657987,-0.05313258,0.40018865
2015-12-15 00:00:00+00,LONG,2961,0.9583333333333334,-0.021228766,-0.022064816,-0.053886678,0.6924439
2016-01-20 00:00:00+00,LONG,2297,1.0,-0.009368901,-0.026896423,-0.05881299,0.7166961
2016-02-02 00:00:00+00,LONG,1910,0.0,-0.0546504,-0.007988955,-0.06124296,0.66736454
2016-02-08 00:00:00+00,LONG,5,0.0,0.0055568316,0.0286993,-0.0664238,0.5453775
2016-02-08 00:00:00+00,LONG,643,1.0,0.0059327795,0.04095836,-0.08510368,0.60352516
2016-02-08 00:00:00+00,LONG,900,0.0,0.016087797,-0.02255239,-0.05161723,0.40332896
2016-02-10 00:00:00+00,LONG,2247,0.92,0.004340724,-0.015548125,-0.072806105,0.7467683
2016-02-10 00:00:00+00,LONG,1250,0.4844012718401359,-0.00840986,0.006167637,-0.049711604,0.9091947
2016-02-11 00:00:00+00,LONG,2209,1.0,-9.322474E-6,0.021949293,-0.06584295,0.80656856
2016-02-11 00:00:00+00,LONG,374,1.0,-0.01998467,-0.016183376,-0.057664648,0.81663835
2016-02-11 00:00:00+00,LONG,3046,0.5170237021189432,-0.032582406,0.010754984,-0.07002719,0.54503924
2016-02-11 00:00:00+00,LONG,1324,1.0,-0.040074605,0.038172077,-0.08580534,0.74187493
2016-02-23 00:00:00+00,LONG,857,0.47192855381428883,-0.0039382013,0.0075879293,-0.08289484,0.8061457
2016-04-15 00:00:00+00,LONG,675,0.9433962264150944,0.01229786,-0.027224714,-0.066002816,0.41500413
2016-05-13 00:00:00+00,LONG,3824,0.967741935483871,0.0025107348,0.0073342333,-0.056438614,0.7739483
2016-05-19 00:00:00+00,LONG,3824,0.8387096774193549,-0.036316194,-0.0266538,-0.063902505,0.53899497
2016-06-27 00:00:00+00,LONG,1453,0.7757384714627735,-0.02428953,-0.0211803,-0.058779772,0.54258335
2016-06-29 00:00:00+00,LONG,3133,0.5100054974061136,-0.0153696295,-0.017575035,-0.051088147,0.91820955
2016-06-30 00:00:00+00,LONG,2107,0.17118347088671185,-0.023121292,-0.021132551,-0.061779264,0.7131737
2016-06-30 00:00:00+00,LONG,2425,0.0,-0.023714274,-0.01422249,-0.06175277,0.7801531
2016-07-08 00:00:00+00,LONG,2469,1.0,-0.0033763726,0.014079198,-0.08952508,0.37532374
2016-08-02 00:00:00+00,LONG,920,0.3094928585310212,-0.0034596594,0.014871881,-0.049153514,0.8385496
2016-08-04 00:00:00+00,LONG,2327,0.935483870967742,0.0054834816,-0.026862444,-0.05814489,0.7736262
2016-08-04 00:00:00+00,LONG,897,0.9090909090909091,-0.018278236,-0.026450338,-0.056018207,0.43808752
2016-08-04 00:00:00+00,LONG,920,0.26759432607206024,-0.008728326,-0.012230489,-0.05531205,0.5450342
2016-08-17 00:00:00+00,LONG,1258,0.0,-0.0025142475,-0.031174544,-0.05458438,0.40798357
2016-08-22 00:00:00+00,LONG,780,0.4968215660390536,-0.008293372,-0.034725502,-0.04868478,0.7409353
2016-08-23 00:00:00+00,LONG,1171,0.0,-0.0064045372,0.022715755,-0.07398457,0.5125372
2016-08-26 00:00:00+00,LONG,1780,0.5926927229671077,-0.006238522,-0.03452297,-0.048608717,0.4412351
2016-09-15 00:00:00+00,LONG,3895,0.681993005364175,-0.0201926,0.01247737,-0.050177064,0.5446245
2016-09-16 00:00:00+00,LONG,3851,0.9523809523809523,-0.050195266,-0.015487282,-0.06507723,0.40056986
2016-10-28 00:00:00+00,LONG,1300,0.0,-0.038180407,-0.020950539,-0.06099536,0.4077908
2016-10-31 00:00:00+00,LONG,4150,0.18557621833506088,-0.010549854,-0.019248284,-0.059672,0.850883
2016-11-01 00:00:00+00,LONG,1463,0.42760858457234313,-0.0089838095,-0.005618172,-0.06536226,0.6637707
2016-11-03 00:00:00+00,LONG,1463,0.5485327540392771,0.014512593,-0.007472597,-0.064805634,0.6030569
2016-11-07 00:00:00+00,LONG,3430,0.8095238095238095,0.018164806,-0.022526482,-0.0672211,0.4707587
2016-11-08 00:00:00+00,LONG,3621,0.7145593606013826,-0.02999163,-0.032820977,-0.05443225,0.38307396
2016-11-11 00:00:00+00,LONG,2297,0.5670598966130345,0.013234604,0.012660559,-0.056988437,0.89515084
2016-11-14 00:00:00+00,LONG,2297,0.5204475590115853,-0.0018172088,4.4615593E-4,-0.06317628,0.73338324
2016-11-14 00:00:00+00,LONG,2018,0.4501128541230825,0.0015788386,-0.030424768,-0.06951824,0.7041151
2016-12-01 00:00:00+00,LONG,1473,0.46798677586760873,-0.0037253154,-0.022518974,-0.05512038,0.40169016
2016-12-05 00:00:00+00,LONG,3343,0.8975897302394437,0.008447493,-0.033996124,-0.06904097,0.65006214
2016-12-06 00:00:00+00,LONG,1840,0.37529275675270934,-0.013613845,0.0111975735,-0.052001677,0.33562028
2016-12-19 00:00:00+00,LONG,2213,0.3600384364514133,-0.02319727,-0.031288926,-0.05264737,0.45147872
2017-01-03 00:00:00+00,LONG,1762,0.9136765292382354,-0.022253953,-0.028629139,-0.068330154,0.93499243
2017-01-05 00:00:00+00,LONG,1368,0.9285714285714286,-0.0032093392,-0.029593417,-0.059947804,0.4497479
2017-01-13 00:00:00+00,LONG,401,0.0,-0.021226395,-0.01869621,-0.061073154,0.41672787
2017-02-03 00:00:00+00,LONG,3684,0.8333333333333334,0.005772269,-0.029028386,-0.077386335,0.4172018
2017-03-24 00:00:00+00,LONG,5,0.3924090198215079,-0.018542534,-0.025420995,-0.07057736,0.5138911
2017-03-24 00:00:00+00,LONG,1300,0.0,-3.7486418E-4,-0.023615502,-0.05643222,0.6401293
2017-03-27 00:00:00+00,LONG,5,0.38776093451506577,-0.007487966,-0.029765667,-0.073324695,0.86477774
2017-03-28 00:00:00+00,LONG,897,0.0,0.020302132,-0.033467155,-0.056390222,0.7044585
2017-04-07 00:00:00+00,LONG,2261,1.0,-0.0075032343,0.0038323784,-0.054333348,0.7873927
2017-04-18 00:00:00+00,LONG,2261,0.502294964431632,-2.4982308E-5,-0.02893003,-0.061216272,0.5097552
2017-05-02 00:00:00+00,LONG,3137,0.9661016949152542,-0.0031784463,-0.024298295,-0.053085033,0.48184153
2017-05-05 00:00:00+00,LONG,906,0.4109685045193294,0.003288893,-0.0059011457,-0.061520305,0.69058824
2017-05-17 00:00:00+00,LONG,487,0.6428571428571429,-0.010143446,-0.011731082,-0.08038158,0.4537002
2017-05-18 00:00:00+00,LONG,487,0.15288414050513435,0.012581336,-0.01907644,-0.086446606,0.3426268
2017-05-19 00:00:00+00,LONG,3535,0.0,0.0056689936,-0.015719598,-0.05790675,0.5842216
2017-05-23 00:00:00+00,LONG,3535,0.0,-0.007336225,-0.014931002,-0.06000487,0.34894702
2017-06-05 00:00:00+00,LONG,3702,0.0,-0.0020673024,-0.0270715,-0.06676556,0.79332286
2017-06-20 00:00:00+00,LONG,2550,1.0,-0.040381182,0.0046589705,-0.0696079,0.7596694
