time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,joint_fall_flag_1_10_df042,dist_upper_bb_50_2.5_df055
2014-09-30 00:00:00+00,SHORT,4034,0.04547559077631253,0.0,0.0,-0.008107668
2014-09-30 00:00:00+00,SHORT,1988,1.0,0.0,0.0,-0.0048194877
2014-10-03 00:00:00+00,SHORT,2391,0.7777777777777778,0.0,0.0,-0.015639538
2014-10-03 00:00:00+00,SHORT,903,0.5041742191503731,0.0,0.0,-0.007621155
2014-10-03 00:00:00+00,SHORT,3702,0.1669291809332383,0.0,0.0,-0.007410398
2014-10-06 00:00:00+00,SHORT,903,0.95,0.0,0.0,-0.012193196
2014-10-06 00:00:00+00,SHORT,3646,1.0,0.0,0.0,-0.018557832
2014-10-06 00:00:00+00,SHORT,1652,0.0,0.0,0.0,-0.0062285964
2014-10-06 00:00:00+00,SHORT,3743,1.0,0.0,0.0,-0.012137923
2014-10-06 00:00:00+00,SHORT,4050,0.0,0.0,0.0,-0.0063307644
2014-10-06 00:00:00+00,SHORT,2028,0.0,0.0,0.0,-0.0054443255
2014-10-07 00:00:00+00,SHORT,76,0.0,0.0,0.0,-0.018399656
2014-10-07 00:00:00+00,SHORT,753,0.45910499980896374,0.0,0.0,-7.5830234E-4
2014-10-07 00:00:00+00,SHORT,1652,0.0,0.0,0.0,-0.019810315
2014-10-07 00:00:00+00,SHORT,1690,0.0,0.0,0.0,-0.0035345128
2014-10-07 00:00:00+00,SHORT,2028,0.0,0.0,0.0,-0.016450496
2014-10-08 00:00:00+00,SHORT,76,0.15697920549907807,0.0,0.0,-0.012334532
2014-10-08 00:00:00+00,SHORT,2396,0.0,0.0,0.0,-0.0050688386
2014-10-08 00:00:00+00,SHORT,1652,0.0,0.0,0.0,-0.019259674
2014-10-08 00:00:00+00,SHORT,3702,0.0,0.0,0.0,-0.018804822
2014-10-08 00:00:00+00,SHORT,1690,0.0,0.0,0.0,-0.0065895147
2014-10-08 00:00:00+00,SHORT,4050,0.0,0.0,0.0,-0.0026920626
2014-10-08 00:00:00+00,SHORT,2028,0.08664499269379888,0.0,0.0,-0.0049689403
2014-10-09 00:00:00+00,SHORT,3825,0.10332111297965009,0.0,0.0,-0.014694527
2014-10-10 00:00:00+00,SHORT,4128,0.0,0.0,0.0,-0.0074618463
2014-10-10 00:00:00+00,SHORT,2151,1.0,0.0,0.0,-0.008247736
2014-10-10 00:00:00+00,SHORT,2159,0.0,0.0,0.0,-0.011237697
2014-10-10 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.007205836
2014-10-13 00:00:00+00,SHORT,4128,0.0,0.0,0.0,-0.017114598
2014-10-13 00:00:00+00,SHORT,2151,0.9375,0.0,0.0,-0.01936788
2014-10-13 00:00:00+00,SHORT,465,0.0,0.0,0.0,-0.01320695
2014-10-14 00:00:00+00,SHORT,4128,0.0,0.0,0.0,-0.012516685
2014-10-20 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.012273655
2014-10-21 00:00:00+00,SHORT,1690,0.0,0.0,0.0,-0.01041727
2014-10-22 00:00:00+00,SHORT,417,0.0,0.0,0.0,-0.010877189
2014-10-23 00:00:00+00,SHORT,417,0.0,0.0,0.0,-0.017122608
2014-10-24 00:00:00+00,SHORT,417,0.0,0.0,0.0,-0.016793443
2014-10-28 00:00:00+00,SHORT,2426,0.6527528154036699,0.0,0.0,-0.011249216
2014-10-28 00:00:00+00,SHORT,710,0.7365540297803296,0.0,0.0,-0.0112427585
2014-10-28 00:00:00+00,SHORT,3199,0.0,0.0,0.0,-0.001954062
2014-10-29 00:00:00+00,SHORT,2776,0.3547352503383853,0.0,0.0,-0.008907301
2014-10-29 00:00:00+00,SHORT,786,0.24138295289336717,0.0,0.0,-0.0013775594
2014-10-30 00:00:00+00,SHORT,710,0.7484270687291058,0.0,0.0,-0.017453277
2014-10-30 00:00:00+00,SHORT,3287,0.4735122847961652,0.0,0.0,-0.010246176
2014-11-03 00:00:00+00,SHORT,3594,0.0,0.0,0.0,-0.0051297806
2014-11-05 00:00:00+00,SHORT,786,0.0,0.0,0.0,-0.016090307
2014-11-05 00:00:00+00,SHORT,1167,0.10656578491236395,0.0,0.0,-0.0099391
2014-11-06 00:00:00+00,SHORT,3310,0.0,0.0,0.0,-8.0607075E-4
2014-11-06 00:00:00+00,SHORT,1742,0.6384686852783609,0.0,0.0,-0.019560512
2014-11-07 00:00:00+00,SHORT,2816,0.8484195758005196,0.0,0.0,-0.005456592
2014-11-07 00:00:00+00,SHORT,2961,0.0,0.0,0.0,-0.018492548
2014-11-07 00:00:00+00,SHORT,1361,0.3446315611938393,0.0,0.0,0.0022423868
2014-11-10 00:00:00+00,SHORT,557,0.0,0.0,0.0,-0.005104273
2014-11-10 00:00:00+00,SHORT,2961,0.0,0.0,0.0,-0.015591442
2014-11-10 00:00:00+00,SHORT,1361,0.2890792732429934,0.0,0.0,-0.008309029
2014-11-11 00:00:00+00,SHORT,2816,0.6625256650997855,0.0,0.0,-0.011523438
2014-11-11 00:00:00+00,SHORT,1361,0.12127961957663494,0.0,0.0,-0.014257127
2014-11-19 00:00:00+00,SHORT,4092,0.7422091008915026,0.0,0.0,-0.0108877
2014-11-21 00:00:00+00,SHORT,76,0.5540161646675972,0.0,0.0,-0.018277295
2014-11-21 00:00:00+00,SHORT,588,1.0,0.0,0.0,0.0014416669
2014-11-21 00:00:00+00,SHORT,1090,0.45850375308593894,0.0,0.0,-0.020341277
2014-11-21 00:00:00+00,SHORT,1700,0.7576102524662885,0.0,0.0,-0.018035604
2014-11-21 00:00:00+00,SHORT,3841,1.0,0.0,0.0,-0.0049274657
2014-11-21 00:00:00+00,SHORT,4005,0.39780289283473114,0.0,0.0,-0.020470826
2014-11-24 00:00:00+00,SHORT,3513,1.0,0.0,0.0,-0.003226438
2014-11-24 00:00:00+00,SHORT,1700,0.756717682851476,0.0,0.0,-0.014051692
2014-11-24 00:00:00+00,SHORT,3773,0.3011132549433299,0.0,0.0,-0.007193552
2014-11-24 00:00:00+00,SHORT,3782,0.2020275959948503,0.0,0.0,-0.01877794
2014-11-24 00:00:00+00,SHORT,3841,0.9444444444444444,0.0,0.0,-0.012512035
2014-11-25 00:00:00+00,SHORT,2866,0.5656713296596078,0.0,0.0,-0.015229462
2014-11-26 00:00:00+00,SHORT,4113,0.49459303276305583,0.0,0.0,-0.0050485707
2014-11-26 00:00:00+00,SHORT,253,0.495851464900561,0.0,0.0,-0.00849185
2014-11-26 00:00:00+00,SHORT,3841,0.6453812031157005,0.0,0.0,-0.01686096
2014-11-28 00:00:00+00,SHORT,4128,0.0,0.0,0.0,0.0036197477
2014-11-28 00:00:00+00,SHORT,2151,1.0,0.0,0.0,-0.018174084
2014-11-28 00:00:00+00,SHORT,212,0.40371830129254427,0.0,0.0,-0.0037436602
2014-11-28 00:00:00+00,SHORT,2323,0.0,0.0,0.0,-0.009554618
2014-11-28 00:00:00+00,SHORT,2349,0.271856836066284,0.0,0.0,-0.0028573943
2014-11-28 00:00:00+00,SHORT,411,0.4607603784346031,0.0,0.0,-0.012603417
2014-11-28 00:00:00+00,SHORT,443,0.5234429910524733,0.0,0.0,-0.0069918246
2014-11-28 00:00:00+00,SHORT,622,0.44668217033109225,0.0,0.0,-0.0069910446
2014-11-28 00:00:00+00,SHORT,2863,0.0,0.0,0.0,-0.0010174168
2014-11-28 00:00:00+00,SHORT,907,0.251390201574506,0.0,0.0,-0.014426486
2014-11-28 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.010155708
2014-11-28 00:00:00+00,SHORT,1076,0.6984883748967561,0.0,0.0,-0.0026384778
2014-11-28 00:00:00+00,SHORT,1141,0.32804719619912553,0.0,0.0,-0.014181548
2014-11-28 00:00:00+00,SHORT,3436,0.31484245586632487,0.0,0.0,-0.005936623
2014-11-28 00:00:00+00,SHORT,1742,0.9481847904395049,0.0,0.0,-0.010228665
2014-11-28 00:00:00+00,SHORT,1748,0.328869942848513,0.0,0.0,0.002885565
2014-11-28 00:00:00+00,SHORT,3824,1.0,0.0,0.0,-0.017405324
2014-11-28 00:00:00+00,SHORT,3841,0.592690757075097,0.0,0.0,-0.0140893385
2014-11-28 00:00:00+00,SHORT,3861,0.6467750967795886,0.0,0.0,-0.011494983
2014-12-01 00:00:00+00,SHORT,2213,0.5240955178684054,0.0,0.0,-0.004559448
2014-12-01 00:00:00+00,SHORT,622,0.5334491917634551,0.0,0.0,-0.015343477
2014-12-01 00:00:00+00,SHORT,3203,0.5070694988781479,0.0,0.0,-0.007598802
2014-12-01 00:00:00+00,SHORT,3343,0.3583740395760565,0.0,0.0,-0.0084422
2014-12-02 00:00:00+00,SHORT,2211,0.6596595478858023,0.0,0.0,-0.0128615135
2014-12-02 00:00:00+00,SHORT,2213,0.5360201714482913,0.0,0.0,-0.012586557
2014-12-02 00:00:00+00,SHORT,2661,0.7889770203034411,0.0,0.0,4.3208414E-4
2014-12-02 00:00:00+00,SHORT,788,0.4572676082851491,0.0,0.0,-0.018341782
2014-12-02 00:00:00+00,SHORT,2863,0.0,0.0,0.0,-0.015410227
2014-12-02 00:00:00+00,SHORT,2965,0.4238656520482733,0.0,0.0,-0.013742109
2014-12-02 00:00:00+00,SHORT,3124,0.37506636404070814,0.0,0.0,-0.011238674
2014-12-02 00:00:00+00,SHORT,1076,0.565481452784556,0.0,0.0,-0.0080626635
2014-12-02 00:00:00+00,SHORT,3744,0.0,0.0,0.0,-0.014993129
2014-12-02 00:00:00+00,SHORT,1715,1.0,0.0,0.0,-0.01916714
2014-12-02 00:00:00+00,SHORT,3963,0.8666666666666667,0.0,0.0,-0.020000335
2014-12-03 00:00:00+00,SHORT,3271,1.0,0.0,0.0,-0.017376957
2014-12-03 00:00:00+00,SHORT,1748,0.29485904199991914,0.0,0.0,-0.013755645
2014-12-04 00:00:00+00,SHORT,4112,0.5712126872519729,0.0,0.0,-0.01960398
2014-12-04 00:00:00+00,SHORT,417,0.792899021933588,0.0,0.0,0.005240151
2014-12-04 00:00:00+00,SHORT,3535,0.43197533598863763,0.0,0.0,-0.015674787
2014-12-04 00:00:00+00,SHORT,3744,0.11668911982430472,0.0,0.0,-0.019396324
2014-12-04 00:00:00+00,SHORT,3890,0.44049750065627447,0.0,0.0,-0.017333996
2014-12-05 00:00:00+00,SHORT,394,0.0,0.0,0.0,-0.019754333
2014-12-05 00:00:00+00,SHORT,417,0.6300366899884662,0.0,0.0,-0.0052956436
2014-12-05 00:00:00+00,SHORT,457,0.48706306000954885,0.0,0.0,-0.018645657
2014-12-05 00:00:00+00,SHORT,622,0.23173588553677188,0.0,0.0,-0.019614097
2014-12-05 00:00:00+00,SHORT,2760,0.5830527920991644,0.0,0.0,-0.014469454
2014-12-05 00:00:00+00,SHORT,2835,0.3600863526858703,0.0,0.0,-9.216329E-4
2014-12-05 00:00:00+00,SHORT,1175,0.421891178374872,0.0,0.0,-0.01851943
2014-12-05 00:00:00+00,SHORT,3535,0.0,0.0,0.0,-0.010929372
2014-12-05 00:00:00+00,SHORT,1651,0.0,0.0,0.0,-0.018152649
2014-12-05 00:00:00+00,SHORT,3890,0.3605362595677963,0.0,0.0,-0.011712185
2014-12-08 00:00:00+00,SHORT,4140,0.48412959493645263,0.0,0.0,-0.014978791
2014-12-08 00:00:00+00,SHORT,323,0.09392976850666461,0.0,0.0,-0.009988247
2014-12-08 00:00:00+00,SHORT,652,0.34594597496602486,0.0,0.0,-0.008190427
2014-12-08 00:00:00+00,SHORT,3355,0.35331520139245554,0.0,0.0,-8.5743534E-4
2014-12-08 00:00:00+00,SHORT,1710,0.0,0.0,0.0,-0.015826786
2014-12-09 00:00:00+00,SHORT,2298,0.6359612939783476,0.0,0.0,-0.016136706
2014-12-09 00:00:00+00,SHORT,323,0.15233323155493372,0.0,0.0,-0.014969713
2014-12-09 00:00:00+00,SHORT,3355,0.0,0.0,0.0,-0.015371599
2014-12-09 00:00:00+00,SHORT,1710,0.6131519803289556,0.0,0.0,-0.018075306
2014-12-11 00:00:00+00,SHORT,663,0.4117899240728988,0.0,0.0,-0.015405094
2014-12-19 00:00:00+00,SHORT,505,0.18607915729690075,0.0,0.0,2.2836853E-4
2014-12-22 00:00:00+00,SHORT,2142,0.2731697303943262,0.0,0.0,0.0017082673
2014-12-23 00:00:00+00,SHORT,2142,0.2494046857380535,0.0,0.0,-0.007069823
2014-12-23 00:00:00+00,SHORT,194,0.1627995325034883,0.0,0.0,-0.0146530485
2014-12-23 00:00:00+00,SHORT,2426,0.7879568871957364,0.0,0.0,-0.01558521
2014-12-23 00:00:00+00,SHORT,1262,0.0,0.0,0.0,-0.01804854
2014-12-24 00:00:00+00,SHORT,2142,0.21369746780240095,0.0,0.0,-0.015639737
2014-12-24 00:00:00+00,SHORT,4194,0.33699512565290834,0.0,0.0,-0.005664454
2014-12-24 00:00:00+00,SHORT,194,0.1802068950388757,0.0,0.0,-0.019551048
2014-12-24 00:00:00+00,SHORT,2426,0.7587158834487248,0.0,0.0,-0.017107988
2014-12-24 00:00:00+00,SHORT,708,0.4403090130292283,0.0,0.0,-0.0182838
2014-12-24 00:00:00+00,SHORT,2863,0.7570704756006474,0.0,0.0,-9.4836485E-4
2014-12-26 00:00:00+00,SHORT,4194,0.2746202858989083,0.0,0.0,-0.0025871075
2014-12-26 00:00:00+00,SHORT,2253,1.0,0.0,0.0,-0.009047076
2014-12-26 00:00:00+00,SHORT,2426,0.6567449725162603,0.0,0.0,-0.01999484
2014-12-26 00:00:00+00,SHORT,708,0.3104210842460785,0.0,0.0,-0.016304588
2014-12-26 00:00:00+00,SHORT,786,1.0,0.0,0.0,-0.016045513
2014-12-26 00:00:00+00,SHORT,2863,0.6356474141731071,0.0,0.0,-0.011862216
2014-12-26 00:00:00+00,SHORT,3335,1.0,0.0,0.0,-0.018632695
2014-12-26 00:00:00+00,SHORT,3791,0.47703142183503106,0.0,0.0,-0.016830744
2014-12-29 00:00:00+00,SHORT,2064,0.46521420161256777,0.0,0.0,-0.020067453
2014-12-29 00:00:00+00,SHORT,93,1.0,0.0,0.0,-0.0059007215
2014-12-29 00:00:00+00,SHORT,4194,0.28976184623997425,0.0,0.0,-0.020366155
2014-12-29 00:00:00+00,SHORT,2253,0.9411764705882353,0.0,0.0,-0.009950406
2014-12-29 00:00:00+00,SHORT,417,0.30544982222226136,0.0,0.0,-0.014703443
2014-12-29 00:00:00+00,SHORT,2638,0.5762580169810806,0.0,0.0,-0.0033396967
2014-12-29 00:00:00+00,SHORT,708,0.4777423221352772,0.0,0.0,-0.01124658
2014-12-29 00:00:00+00,SHORT,2877,1.0,0.0,0.0,-0.011690708
2014-12-29 00:00:00+00,SHORT,2961,0.9512666432096035,0.0,0.0,-0.0069518434
2014-12-29 00:00:00+00,SHORT,1361,1.0,0.0,0.0,-8.5700396E-4
2014-12-29 00:00:00+00,SHORT,1434,0.2162087423958736,0.0,0.0,-0.011205984
2014-12-29 00:00:00+00,SHORT,3561,0.48312686440119235,0.0,0.0,-0.0011288255
2014-12-29 00:00:00+00,SHORT,3704,0.4347085380174025,0.0,0.0,-0.015666189
2014-12-30 00:00:00+00,SHORT,2119,0.20812599418693914,0.0,0.0,-0.017245425
2014-12-30 00:00:00+00,SHORT,84,0.9166666666666666,0.0,0.0,-0.00526163
2014-12-30 00:00:00+00,SHORT,2253,0.5642115860924671,0.0,0.0,-0.018645309
2014-12-30 00:00:00+00,SHORT,2638,0.41891401384198046,0.0,0.0,-0.020190837
2014-12-30 00:00:00+00,SHORT,2877,0.37716700434716777,0.0,0.0,-0.018232951
2014-12-30 00:00:00+00,SHORT,1235,0.0,0.0,0.0,-0.013583403
2014-12-30 00:00:00+00,SHORT,1308,0.0,0.0,0.0,-0.017139334
2014-12-30 00:00:00+00,SHORT,1361,0.7939856831646573,0.0,0.0,-0.016344693
2014-12-30 00:00:00+00,SHORT,1434,0.10426851026440963,0.0,0.0,-0.02008079
2014-12-30 00:00:00+00,SHORT,3519,0.1483487825528844,0.0,0.0,-0.020275868
2014-12-30 00:00:00+00,SHORT,3535,0.861379639299466,0.0,0.0,-0.013641851
2014-12-30 00:00:00+00,SHORT,3704,0.2680081673313597,0.0,0.0,-0.015639257
2014-12-31 00:00:00+00,SHORT,3535,0.6109691615287456,0.0,0.0,-0.016913282
2014-12-31 00:00:00+00,SHORT,3742,0.21764402410651298,0.0,0.0,-0.0137632685
2015-01-02 00:00:00+00,SHORT,2514,0.0,0.0,0.0,-0.007521166
2015-01-07 00:00:00+00,SHORT,1235,0.0,0.0,0.0,-0.018643938
2015-01-08 00:00:00+00,SHORT,2175,0.0,0.0,0.0,-0.020568961
2015-01-08 00:00:00+00,SHORT,2349,0.4906789266934712,0.0,0.0,-0.018695178
2015-01-08 00:00:00+00,SHORT,693,0.6923504101417114,0.0,0.0,-0.015836587
2015-01-08 00:00:00+00,SHORT,900,0.0,0.0,0.0,-0.018120192
2015-01-08 00:00:00+00,SHORT,1453,0.3643647859223197,0.0,0.0,-0.01880136
2015-01-08 00:00:00+00,SHORT,1867,0.0,0.0,0.0,-0.017126258
2015-01-09 00:00:00+00,SHORT,2085,0.0,0.0,0.0,-0.01824967
2015-01-13 00:00:00+00,SHORT,4223,0.17530779115139883,0.0,0.0,-0.00940387
2015-01-13 00:00:00+00,SHORT,153,1.0,0.0,0.0,0.002441325
2015-01-13 00:00:00+00,SHORT,2226,0.0,0.0,0.0,0.0025205277
2015-01-13 00:00:00+00,SHORT,1144,0.27006192486006736,0.0,0.0,0.0040835342
2015-01-13 00:00:00+00,SHORT,3897,0.8,0.0,0.0,0.005386379
2015-01-14 00:00:00+00,SHORT,2226,0.0,0.0,0.0,-0.0051073525
2015-01-14 00:00:00+00,SHORT,2770,0.0,0.0,0.0,-0.015514386
2015-01-14 00:00:00+00,SHORT,3897,0.043614712086806645,0.0,0.0,-0.012526018
2015-01-15 00:00:00+00,SHORT,2226,0.0,0.0,0.0,-0.018530432
2015-01-15 00:00:00+00,SHORT,2582,1.0,0.0,0.0,-0.008238576
2015-01-15 00:00:00+00,SHORT,2961,0.0,0.0,0.0,-0.01807645
2015-01-15 00:00:00+00,SHORT,3897,0.0,0.0,0.0,-0.017514257
2015-01-16 00:00:00+00,SHORT,2226,0.054453502564246026,0.0,0.0,-0.009501969
2015-01-20 00:00:00+00,SHORT,2226,0.0,0.0,0.0,-0.015860343
2015-01-20 00:00:00+00,SHORT,3561,0.0,0.0,0.0,-0.016318861
2015-01-20 00:00:00+00,SHORT,1853,0.6724223093769259,0.0,0.0,-0.017755216
2015-01-21 00:00:00+00,SHORT,2751,0.0,0.0,0.0,-0.016449329
2015-01-22 00:00:00+00,SHORT,2137,0.8353182042501558,0.0,0.0,-0.004404352
2015-01-22 00:00:00+00,SHORT,4223,0.15287295840865772,0.0,0.0,-0.019388799
2015-01-22 00:00:00+00,SHORT,2226,0.10017022007473252,0.0,0.0,-0.011417018
2015-01-22 00:00:00+00,SHORT,2285,0.7483583166266266,0.0,0.0,-0.012628145
2015-01-22 00:00:00+00,SHORT,1410,0.39394744071022897,0.0,0.0,-0.010742139
2015-01-22 00:00:00+00,SHORT,3912,0.7865406940849614,0.0,0.0,-0.0018261914
2015-01-22 00:00:00+00,SHORT,4034,1.0,0.0,0.0,-0.002918156
2015-01-23 00:00:00+00,SHORT,2410,0.2698926927043261,0.0,0.0,-0.0066570686
2015-01-23 00:00:00+00,SHORT,1043,0.5985877663189383,0.0,0.0,-0.018207436
2015-01-26 00:00:00+00,SHORT,2226,0.1016415776873154,0.0,0.0,-0.012893804
2015-01-26 00:00:00+00,SHORT,2365,0.0,0.0,0.0,-0.009400433
2015-01-26 00:00:00+00,SHORT,2990,0.6627751884696093,0.0,0.0,-0.01978071
2015-01-26 00:00:00+00,SHORT,1250,0.0,0.0,0.0,-0.010678167
2015-01-26 00:00:00+00,SHORT,3456,0.9464147740298611,0.0,0.0,-4.3312326E-4
2015-01-26 00:00:00+00,SHORT,3862,0.6697447127908256,0.0,0.0,-0.012943367
2015-01-26 00:00:00+00,SHORT,3903,0.0,0.0,0.0,5.2685686E-4
2015-01-27 00:00:00+00,SHORT,2751,0.0,0.0,0.0,-0.018303229
2015-01-27 00:00:00+00,SHORT,3255,0.21126328552291299,0.0,0.0,-0.0024041033
2015-01-27 00:00:00+00,SHORT,3456,0.7404022345593448,0.0,0.0,-0.016316846
2015-01-27 00:00:00+00,SHORT,3903,0.1944776401660348,0.0,0.0,-0.01875269
2015-01-28 00:00:00+00,SHORT,2297,0.5815641123875908,0.0,0.0,-0.0026145023
2015-01-28 00:00:00+00,SHORT,273,0.0,0.0,0.0,0.005248483
2015-01-28 00:00:00+00,SHORT,664,0.0,0.0,0.0,-0.0016620437
2015-01-28 00:00:00+00,SHORT,2778,1.0,0.0,0.0,-0.015630625
2015-01-28 00:00:00+00,SHORT,3148,0.35873148523142945,0.0,0.0,-0.018411383
2015-01-28 00:00:00+00,SHORT,3456,0.0,0.0,0.0,-0.020037899
2015-01-28 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.005233788
2015-01-28 00:00:00+00,SHORT,1762,0.0,0.0,0.0,-0.015222632
2015-01-28 00:00:00+00,SHORT,3837,0.7711587503444395,0.0,0.0,-0.017539766
2015-01-28 00:00:00+00,SHORT,1897,0.40299176646420937,0.0,0.0,-0.010753631
2015-01-28 00:00:00+00,SHORT,1960,0.0,0.0,0.0,-0.012702546
2015-01-29 00:00:00+00,SHORT,157,0.5177085405139401,0.0,0.0,0.0054348162
2015-01-29 00:00:00+00,SHORT,2226,0.016920519695368834,0.0,0.0,-0.013971881
2015-01-29 00:00:00+00,SHORT,273,0.0,0.0,0.0,-0.0122837145
2015-01-29 00:00:00+00,SHORT,388,0.7501930705382222,0.0,0.0,-0.008644048
2015-01-29 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.016421558
2015-01-29 00:00:00+00,SHORT,3561,0.7442826732476471,0.0,0.0,-0.016568698
2015-01-29 00:00:00+00,SHORT,3837,0.9166666666666666,0.0,0.0,-0.014607094
2015-01-29 00:00:00+00,SHORT,1939,0.9230769230769231,0.0,0.0,-0.016576797
2015-01-29 00:00:00+00,SHORT,1960,0.0,0.0,0.0,-0.018109603
2015-01-29 00:00:00+00,SHORT,2032,0.45059374386453643,0.0,0.0,-0.019421725
2015-02-05 00:00:00+00,SHORT,900,0.04279806820257443,0.0,0.0,-0.011238459
2015-02-06 00:00:00+00,SHORT,900,0.0,0.0,0.0,-0.01661301
2015-02-13 00:00:00+00,SHORT,2776,0.5107339989045436,0.0,0.0,-0.010505509
2015-02-13 00:00:00+00,SHORT,960,0.2799939629049479,0.0,0.0,-0.019493863
2015-02-13 00:00:00+00,SHORT,3456,1.0,0.0,0.0,0.0012046124
2015-02-13 00:00:00+00,SHORT,1700,0.8559896117977571,0.0,0.0,-0.018830348
2015-02-17 00:00:00+00,SHORT,2548,0.49492180232148053,0.0,0.0,-0.012749801
2015-02-17 00:00:00+00,SHORT,523,0.37868274167502514,0.0,0.0,0.0054144952
2015-02-17 00:00:00+00,SHORT,540,0.4693285454501125,0.0,0.0,5.0119565E-5
2015-02-17 00:00:00+00,SHORT,1298,1.0,0.0,0.0,-0.012469744
2015-02-17 00:00:00+00,SHORT,3456,0.9473684210526316,0.0,0.0,-0.013507445
2015-02-17 00:00:00+00,SHORT,1700,0.9,0.0,0.0,-0.0032686002
2015-02-17 00:00:00+00,SHORT,1740,0.3739856669002812,0.0,0.0,0.0013276368
2015-02-18 00:00:00+00,SHORT,2548,0.3240087133096362,0.0,0.0,-0.01788004
2015-02-18 00:00:00+00,SHORT,540,0.36918811230727017,0.0,0.0,-0.010396173
2015-02-18 00:00:00+00,SHORT,2761,0.23027167761754797,0.0,0.0,-0.005316387
2015-02-18 00:00:00+00,SHORT,934,1.0,0.0,0.0,-0.0073411036
2015-02-18 00:00:00+00,SHORT,3271,0.0,0.0,0.0,-0.014589525
2015-02-18 00:00:00+00,SHORT,3357,0.3665393013215632,0.0,0.0,-0.01721826
2015-02-18 00:00:00+00,SHORT,1330,0.7099047314687645,0.0,0.0,-0.019694772
2015-02-18 00:00:00+00,SHORT,3456,0.8947368421052632,0.0,0.0,-0.016765317
2015-02-18 00:00:00+00,SHORT,3693,0.7144819690749616,0.0,0.0,-0.013068428
2015-02-19 00:00:00+00,SHORT,4123,0.0,0.0,0.0,-0.017288364
2015-02-19 00:00:00+00,SHORT,2330,0.525542779083137,0.0,0.0,-0.011523862
2015-02-19 00:00:00+00,SHORT,2469,1.0,0.0,0.0,-0.0057969927
2015-02-19 00:00:00+00,SHORT,540,0.3125209163411172,0.0,0.0,-0.014209016
2015-02-19 00:00:00+00,SHORT,2761,0.18867693435646937,0.0,0.0,-0.019845065
2015-02-19 00:00:00+00,SHORT,2920,0.0,0.0,0.0,-0.012452591
2015-02-20 00:00:00+00,SHORT,2262,0.0,0.0,0.0,-0.019787453
2015-02-20 00:00:00+00,SHORT,2330,0.24136795141979792,0.0,0.0,-0.018101009
2015-02-20 00:00:00+00,SHORT,2440,0.4232476210476599,0.0,0.0,-0.004242881
2015-02-20 00:00:00+00,SHORT,540,0.28138519950045066,0.0,0.0,-0.019570144
2015-02-20 00:00:00+00,SHORT,2761,0.1733944496974749,0.0,0.0,-0.015647018
2015-02-20 00:00:00+00,SHORT,2920,0.9090909090909091,0.0,0.0,-0.016923733
2015-02-20 00:00:00+00,SHORT,3236,1.0,0.0,0.0,-0.00619687
2015-02-23 00:00:00+00,SHORT,2440,0.409393630512994,0.0,0.0,-0.012537395
2015-02-23 00:00:00+00,SHORT,3203,1.0,0.0,0.0,-0.019144608
2015-02-23 00:00:00+00,SHORT,1865,0.34058458029553573,0.0,0.0,0.0031478608
2015-02-23 00:00:00+00,SHORT,4000,0.44809584022886995,0.0,0.0,6.076371E-4
2015-02-24 00:00:00+00,SHORT,498,1.0,0.0,0.0,0.002394678
2015-02-24 00:00:00+00,SHORT,3378,0.5237775446182459,0.0,0.0,-0.006048244
2015-02-24 00:00:00+00,SHORT,3818,0.434322630234006,0.0,0.0,5.198196E-4
2015-02-25 00:00:00+00,SHORT,498,0.9444444444444444,0.0,0.0,-0.0014304029
2015-02-25 00:00:00+00,SHORT,2764,0.40747957959680653,0.0,0.0,-0.015362691
2015-02-25 00:00:00+00,SHORT,2765,0.4480928511275911,0.0,0.0,-0.017433962
2015-02-25 00:00:00+00,SHORT,2990,0.4100100554370291,0.0,0.0,-0.019753201
2015-02-25 00:00:00+00,SHORT,1144,0.15528499803146753,0.0,0.0,-0.018141858
2015-02-25 00:00:00+00,SHORT,3293,0.5142355236411202,0.0,0.0,-0.01913317
2015-02-25 00:00:00+00,SHORT,1300,0.396706842979187,0.0,0.0,-0.020268578
2015-02-25 00:00:00+00,SHORT,1463,0.6723611870075465,0.0,0.0,-0.017314728
2015-02-25 00:00:00+00,SHORT,3521,0.13114022038926107,0.0,0.0,-0.013742339
2015-02-25 00:00:00+00,SHORT,3818,0.6041187829283919,0.0,0.0,0.00134047
2015-02-25 00:00:00+00,SHORT,1840,0.46919663460612443,0.0,0.0,0.0014316163
2015-02-25 00:00:00+00,SHORT,3973,0.48015419745470544,0.0,0.0,-0.013720112
2015-02-25 00:00:00+00,SHORT,4082,1.0,0.0,0.0,-0.016138155
2015-02-26 00:00:00+00,SHORT,2105,0.3777821881731604,0.0,0.0,-0.018166859
2015-02-26 00:00:00+00,SHORT,2116,0.6601950324110729,0.0,0.0,-0.0074156867
2015-02-26 00:00:00+00,SHORT,2350,0.39442437310832634,0.0,0.0,-0.012757811
2015-02-26 00:00:00+00,SHORT,2568,0.27794200138263864,0.0,0.0,-2.703546E-4
2015-02-26 00:00:00+00,SHORT,522,0.5052299401357903,0.0,0.0,-0.015869366
