time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,price_drift_abs_21_df006
2017-11-15 00:00:00+00,LONG,2070,1.0,-0.86285657,0.13276699
2017-11-15 00:00:00+00,LONG,838,0.0,-0.85056156,0.13954589
2017-11-15 00:00:00+00,LONG,937,0.3221578615033982,-0.85170037,0.12080889
2017-11-15 00:00:00+00,LONG,1262,1.0,-0.8997997,0.16416465
2017-11-15 00:00:00+00,LONG,1463,0.29163254554501317,-0.64403385,0.13346793
2017-11-15 00:00:00+00,LONG,3535,1.0,-0.64163053,0.12569141
2017-11-15 00:00:00+00,LONG,3686,0.630333165504588,-0.68268967,0.12733029
2017-11-15 00:00:00+00,LONG,3851,1.0,-0.6928189,0.11757064
2017-11-15 00:00:00+00,LONG,3885,1.0,-0.87315065,0.11700166
2017-11-16 00:00:00+00,LONG,2070,0.0,-0.7172904,0.11116576
2017-11-16 00:00:00+00,LONG,838,1.0,-0.84707516,0.16118574
2017-11-16 00:00:00+00,LONG,937,0.3012802111395993,-0.7416096,0.115344375
2017-11-16 00:00:00+00,LONG,1262,0.9787234042553191,-0.8427573,0.14730598
2017-11-17 00:00:00+00,LONG,2070,0.0,-0.65321,0.11760427
2017-11-17 00:00:00+00,LONG,937,0.3659778674087731,-0.79488075,0.12102298
2017-11-20 00:00:00+00,LONG,2070,0.0,-0.7735477,0.13358963
2017-11-20 00:00:00+00,LONG,937,0.23764749193886545,-0.77872914,0.118607275
2017-11-21 00:00:00+00,LONG,2070,0.9259259259259259,-0.77248365,0.13482337
2017-11-21 00:00:00+00,LONG,937,0.23254597504682245,-0.6842493,0.10860673
2017-11-22 00:00:00+00,LONG,937,0.22498914259281028,-0.76236004,0.10904974
2017-11-30 00:00:00+00,LONG,2703,0.0,-0.70793283,0.106
2017-12-04 00:00:00+00,LONG,4083,0.4904648750041684,-0.7151123,0.12968397
2017-12-05 00:00:00+00,LONG,183,0.0,-0.6434659,0.114412025
2017-12-05 00:00:00+00,LONG,191,0.2437157107587748,-0.71114206,0.10881295
2017-12-05 00:00:00+00,LONG,2305,0.0,-0.7022474,0.12816922
2017-12-05 00:00:00+00,LONG,2835,1.0,-0.65214366,0.11501155
2017-12-06 00:00:00+00,LONG,191,0.21136388665362024,-0.67669535,0.16177703
2017-12-06 00:00:00+00,LONG,2305,0.0,-0.6828318,0.10857889
2017-12-06 00:00:00+00,LONG,2518,0.44693937220758506,-0.6971131,0.107151456
2017-12-06 00:00:00+00,LONG,602,1.0,-0.7407585,0.13056093
2017-12-06 00:00:00+00,LONG,3596,0.36753399636519046,-0.6644574,0.13841808
2017-12-06 00:00:00+00,LONG,1552,0.0,-0.77860594,0.13455579
2017-12-06 00:00:00+00,LONG,3691,0.975609756097561,-0.64258575,0.13234729
2017-12-06 00:00:00+00,LONG,3963,1.0,-0.6609737,0.119804405
2017-12-06 00:00:00+00,LONG,4083,0.5046371585829128,-0.7011583,0.113716565
2017-12-07 00:00:00+00,LONG,191,0.16096791074600383,-0.63685006,0.16680498
2017-12-07 00:00:00+00,LONG,602,0.975,-0.7202806,0.12971391
2017-12-07 00:00:00+00,LONG,1888,0.33030199602305327,-0.6952001,0.11652174
2017-12-08 00:00:00+00,LONG,191,0.15438411963871906,-0.6622918,0.15115286
2017-12-08 00:00:00+00,LONG,3596,0.17885541882352177,-0.78521013,0.13290113
2017-12-14 00:00:00+00,LONG,259,0.21485951286184138,-0.81005895,0.17126934
2017-12-15 00:00:00+00,LONG,259,0.24370884190402534,-0.69463164,0.1395236
2017-12-18 00:00:00+00,LONG,259,0.14718780123584127,-0.7451638,0.15050073
2017-12-18 00:00:00+00,LONG,3310,0.30868922661578274,-0.8022159,0.12024184
2018-01-02 00:00:00+00,LONG,1009,0.0,-0.6451501,0.12954967
2018-01-30 00:00:00+00,LONG,188,0.9473684210526316,-0.63755685,0.15151516
2018-02-05 00:00:00+00,LONG,3233,0.0,-0.8192099,0.16963528
2018-02-06 00:00:00+00,LONG,2405,1.0,-0.69285864,0.11256454
2018-02-06 00:00:00+00,LONG,2725,0.0,-0.78892803,0.15916024
2018-02-06 00:00:00+00,LONG,2999,0.0,-0.7592646,0.13108076
2018-02-07 00:00:00+00,LONG,2725,0.0,-0.7884001,0.13057207
2018-02-08 00:00:00+00,LONG,388,1.0,-0.8766536,0.1228232
2018-02-08 00:00:00+00,LONG,2725,0.9428571428571428,-0.81782395,0.14483675
2018-02-08 00:00:00+00,LONG,2999,0.0,-0.6598867,0.13137363
2018-02-08 00:00:00+00,LONG,3649,1.0,-0.7191143,0.1361856
2018-02-09 00:00:00+00,LONG,262,1.0,-0.7705351,0.105125524
2018-02-09 00:00:00+00,LONG,2393,1.0,-0.6621401,0.10896097
2018-02-09 00:00:00+00,LONG,475,0.0,-0.7769943,0.11670904
2018-02-09 00:00:00+00,LONG,502,0.38025946348982664,-0.67615986,0.13368146
2018-02-09 00:00:00+00,LONG,838,0.0,-0.72971594,0.11278196
2018-02-09 00:00:00+00,LONG,881,0.0,-0.6845429,0.10781462
2018-02-09 00:00:00+00,LONG,2938,0.31230174514338116,-0.7249558,0.1342312
2018-02-09 00:00:00+00,LONG,1381,0.5543217725807835,-0.77907515,0.13182497
2018-02-09 00:00:00+00,LONG,3466,0.0,-0.7656884,0.13769841
2018-02-09 00:00:00+00,LONG,3521,0.0,-0.8541929,0.1084172
2018-02-09 00:00:00+00,LONG,1532,0.0,-0.6652696,0.11240024
2018-02-09 00:00:00+00,LONG,3640,0.1897460142952825,-0.73505634,0.11674231
2018-02-09 00:00:00+00,LONG,3830,1.0,-0.7554798,0.106471814
2018-02-09 00:00:00+00,LONG,1817,0.3624747018264319,-0.84796727,0.13337925
2018-02-09 00:00:00+00,LONG,4020,0.37444079303709704,-0.7472967,0.124323316
2018-02-12 00:00:00+00,LONG,475,0.0,-0.63745785,0.11629495
2018-02-12 00:00:00+00,LONG,2725,0.0,-0.77565587,0.14460094
2018-02-12 00:00:00+00,LONG,1817,0.0,-0.85773486,0.12652124
2018-02-13 00:00:00+00,LONG,2725,0.0,-0.7824996,0.16339135
2018-02-13 00:00:00+00,LONG,3378,0.3174267429640183,-0.75853306,0.1461318
2018-02-13 00:00:00+00,LONG,3521,0.0,-0.68417746,0.12014292
2018-02-13 00:00:00+00,LONG,3686,0.5602208317039562,-0.8408931,0.10530192
2018-02-13 00:00:00+00,LONG,1817,0.0,-0.85039616,0.13520934
2018-02-14 00:00:00+00,LONG,2725,0.7642804629248295,-0.77230674,0.1604147
2018-02-14 00:00:00+00,LONG,1817,0.0,-0.7645506,0.13074286
2018-02-15 00:00:00+00,LONG,2725,0.9545454545454546,-0.74368036,0.15565234
2018-02-16 00:00:00+00,LONG,2725,0.9090909090909091,-0.7024884,0.16488062
2018-03-02 00:00:00+00,LONG,631,0.0,-0.898438,0.1466403
2018-03-02 00:00:00+00,LONG,2760,0.04696455764119472,-0.6761509,0.11884827
2018-03-08 00:00:00+00,LONG,2896,1.0,-0.7766714,0.11597866
2018-03-09 00:00:00+00,LONG,1082,0.7028759379516196,-0.71634597,0.11176951
2018-03-15 00:00:00+00,LONG,1888,0.9830508474576272,-0.69170094,0.12655972
2018-03-23 00:00:00+00,LONG,76,0.0,-0.7437444,0.13906932
2018-03-23 00:00:00+00,LONG,3556,0.0,-0.69160324,0.16008441
2018-03-27 00:00:00+00,LONG,1011,1.0,-0.8286621,0.11182764
2018-03-27 00:00:00+00,LONG,3486,0.44644588282508524,-0.91300875,0.12169312
2018-03-28 00:00:00+00,LONG,188,1.0,-0.7487075,0.14285715
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,-0.8708538,0.15686275
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,-0.70146257,0.114783876
2018-03-29 00:00:00+00,LONG,502,0.0031441887696880997,-0.71108156,0.11551874
2018-04-02 00:00:00+00,LONG,502,0.0,-0.7267234,0.11887888
2018-04-04 00:00:00+00,LONG,3429,1.0,-0.76600826,0.13367794
2018-04-05 00:00:00+00,LONG,3429,0.44793669294899285,-0.749629,0.15101406
2018-04-06 00:00:00+00,LONG,4123,0.30856481199879476,-0.69928753,0.11216315
2018-04-30 00:00:00+00,LONG,3631,0.34665249570714063,-0.70164794,0.13464992
2018-05-01 00:00:00+00,LONG,2681,0.0,-0.83921933,0.11084742
2018-05-02 00:00:00+00,LONG,2681,0.0,-0.92475,0.11235695
2018-05-02 00:00:00+00,LONG,1236,1.0,-0.81575876,0.11239791
2018-05-02 00:00:00+00,LONG,1404,0.0,-0.7007572,0.1306099
2018-05-03 00:00:00+00,LONG,2681,0.0,-0.6503908,0.10683567
2018-05-03 00:00:00+00,LONG,786,1.0,-0.8582161,0.12462908
2018-05-03 00:00:00+00,LONG,1236,0.31749627496352606,-0.6901422,0.10883721
2018-05-03 00:00:00+00,LONG,1404,0.0,-0.7767963,0.12283737
2018-05-03 00:00:00+00,LONG,1631,0.5262228030179514,-0.72054315,0.13541114
2018-05-03 00:00:00+00,LONG,4083,0.0,-0.6502195,0.16787483
2018-05-04 00:00:00+00,LONG,2681,0.0,-0.6502634,0.1282671
2018-05-04 00:00:00+00,LONG,786,0.9666666666666667,-0.8525433,0.11523207
2018-05-04 00:00:00+00,LONG,1404,0.0,-0.6898934,0.14853673
2018-05-04 00:00:00+00,LONG,1585,0.3469114884132583,-0.83441013,0.11820812
2018-05-04 00:00:00+00,LONG,1631,0.5285134726238434,-0.66911536,0.12563486
2018-05-07 00:00:00+00,LONG,401,1.0,-0.87779844,0.16392323
2018-05-07 00:00:00+00,LONG,1404,0.0,-0.6707303,0.11944605
2018-05-07 00:00:00+00,LONG,1631,0.5442093340158868,-0.72449183,0.11619671
2018-05-08 00:00:00+00,LONG,1631,0.4779719839741569,-0.64006144,0.11626016
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.7738484,0.11242158
2018-05-09 00:00:00+00,LONG,786,0.8888888888888888,-0.6562474,0.11294093
2018-05-09 00:00:00+00,LONG,3646,0.0,-0.8995237,0.12314951
2018-05-09 00:00:00+00,LONG,1631,0.4934811272615518,-0.6408808,0.124366835
2018-05-10 00:00:00+00,LONG,1631,0.5290976384992865,-0.7429283,0.120543525
2018-05-21 00:00:00+00,LONG,157,0.492410263271717,-0.7780378,0.1139318
2018-05-22 00:00:00+00,LONG,157,0.45894052619541503,-0.68828654,0.15815367
2018-05-25 00:00:00+00,LONG,4247,1.0,-0.8297306,0.12914485
2018-05-29 00:00:00+00,LONG,1184,0.33715813076263534,-0.97873634,0.111736126
2018-05-30 00:00:00+00,LONG,2720,0.0,-0.65402216,0.11693313
2018-05-31 00:00:00+00,LONG,4074,1.0,-0.6869533,0.12161599
2018-06-01 00:00:00+00,LONG,2761,0.0,-0.8988306,0.13891992
2018-06-01 00:00:00+00,LONG,4074,0.96875,-0.64021534,0.1115352
2018-06-04 00:00:00+00,LONG,2761,0.0,-0.826163,0.13001125
2018-06-05 00:00:00+00,LONG,2761,0.0,-0.6813141,0.14719711
2018-06-07 00:00:00+00,LONG,3447,1.0,-0.7867838,0.10677891
2018-06-15 00:00:00+00,LONG,870,0.0,-0.83668727,0.1493216
2018-06-21 00:00:00+00,LONG,1198,1.0,-0.9394706,0.11075368
2018-06-25 00:00:00+00,LONG,2567,0.0,-0.73105496,0.13546918
2018-06-25 00:00:00+00,LONG,1069,0.0,-0.66471833,0.117145024
2018-06-25 00:00:00+00,LONG,1453,0.0,-0.6431318,0.14615218
2018-06-27 00:00:00+00,LONG,1175,0.0,-0.9622705,0.12634976
2018-06-28 00:00:00+00,LONG,3355,1.0,-0.80020887,0.15553236
2018-06-28 00:00:00+00,LONG,1869,0.0,-0.8137022,0.106291994
2018-06-29 00:00:00+00,LONG,3192,0.0,-0.9256275,0.13022113
2018-06-29 00:00:00+00,LONG,3355,0.9743589743589743,-0.7567654,0.13799188
2018-07-02 00:00:00+00,LONG,2550,0.0,-0.7333117,0.13710654
2018-07-02 00:00:00+00,LONG,3192,0.0,-0.92571,0.10820124
2018-07-02 00:00:00+00,LONG,3355,0.9487179487179487,-0.73609,0.1379371
2018-07-03 00:00:00+00,LONG,2550,0.0,-0.67856115,0.13899848
2018-07-03 00:00:00+00,LONG,3355,0.9230769230769231,-0.77499837,0.14543544
2018-07-05 00:00:00+00,LONG,2661,0.9272727272727272,-0.63812137,0.15046462
2018-07-05 00:00:00+00,LONG,1383,1.0,-0.836127,0.11389606
2018-07-09 00:00:00+00,LONG,2770,0.0,-0.68636507,0.10577163
2018-07-12 00:00:00+00,LONG,2175,0.37142305537041337,-0.6766875,0.11414709
2018-07-16 00:00:00+00,LONG,3677,0.0,-0.6785789,0.13238169
2018-07-27 00:00:00+00,LONG,3283,0.16401697673494858,-0.6787546,0.13093093
2018-07-31 00:00:00+00,LONG,1064,0.09048379082584149,-0.6407306,0.11875453
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,-0.725643,0.16267247
2018-08-01 00:00:00+00,LONG,3825,0.059747377275944605,-0.6988697,0.13279133
2018-08-02 00:00:00+00,LONG,262,0.0,-0.6774682,0.111527644
2018-08-02 00:00:00+00,LONG,3825,0.08281512740886639,-0.7701545,0.1388598
2018-08-03 00:00:00+00,LONG,3825,0.0,-0.7077832,0.14177442
2018-08-06 00:00:00+00,LONG,1960,0.5217909023304249,-0.76729554,0.12819427
2018-08-15 00:00:00+00,LONG,517,0.0,-0.68932563,0.17200854
2018-08-16 00:00:00+00,LONG,629,1.0,-0.77635574,0.108580105
2018-08-16 00:00:00+00,LONG,901,0.0,-0.6605584,0.16992046
2018-08-17 00:00:00+00,LONG,356,1.0,-0.80828375,0.10727497
2018-08-17 00:00:00+00,LONG,817,0.0,-0.7524365,0.115384616
2018-08-20 00:00:00+00,LONG,2041,0.0,-0.73561925,0.115567915
2018-08-23 00:00:00+00,LONG,2905,0.0,-0.6674233,0.13789546
2018-09-07 00:00:00+00,LONG,1740,0.0,-0.8925438,0.124434926
2018-09-10 00:00:00+00,LONG,1740,0.0,-0.8948472,0.1161166
2018-09-11 00:00:00+00,LONG,712,0.5442938720098699,-0.78061813,0.11884865
2018-09-11 00:00:00+00,LONG,1740,0.0,-0.7036168,0.10944206
2018-09-17 00:00:00+00,LONG,158,0.0,-0.9932314,0.12689437
2018-09-18 00:00:00+00,LONG,158,0.0,-0.84686095,0.12351224
2018-09-19 00:00:00+00,LONG,158,0.0,-0.6902057,0.10815683
2018-10-04 00:00:00+00,LONG,4049,0.8133971401305916,-0.72505814,0.117617615
2018-10-05 00:00:00+00,LONG,3111,0.0,-0.6626661,0.11948791
2018-10-05 00:00:00+00,LONG,4049,0.8176630808827887,-0.64319074,0.11842981
2018-10-09 00:00:00+00,LONG,2820,0.0,-0.65813494,0.17189234
2018-10-09 00:00:00+00,LONG,3053,0.0,-0.8308614,0.14166981
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,-0.8942017,0.14690235
2018-10-10 00:00:00+00,LONG,3793,1.0,-0.77280825,0.13333334
2018-10-11 00:00:00+00,LONG,157,0.18949268727485105,-0.8927335,0.11732586
2018-10-11 00:00:00+00,LONG,2613,0.0,-0.7122595,0.12969857
2018-10-11 00:00:00+00,LONG,730,1.0,-0.8102628,0.146937
2018-10-11 00:00:00+00,LONG,3793,1.0,-0.681341,0.12707722
2018-10-12 00:00:00+00,LONG,4107,1.0,-0.8758942,0.17132142
2018-10-12 00:00:00+00,LONG,730,0.962962962962963,-0.66246164,0.1364716
2018-10-12 00:00:00+00,LONG,3310,0.0,-0.67776215,0.17043552
2018-10-12 00:00:00+00,LONG,3436,0.0,-0.9291769,0.105165765
2018-10-15 00:00:00+00,LONG,4107,0.8745183542634677,-0.7070193,0.14479344
2018-10-15 00:00:00+00,LONG,2613,0.4241011804366604,-0.8852226,0.118152894
2018-10-15 00:00:00+00,LONG,730,0.96,-0.6789903,0.1487246
2018-10-18 00:00:00+00,LONG,684,0.0,-0.7659052,0.11102383
2018-10-23 00:00:00+00,LONG,516,0.0,-0.76232445,0.116287954
2018-10-23 00:00:00+00,LONG,1236,1.0,-0.65140736,0.12743732
2018-10-24 00:00:00+00,LONG,516,0.9666666666666667,-0.74885505,0.1334353
2018-10-24 00:00:00+00,LONG,3046,0.0,-0.6611156,0.17021579
2018-10-24 00:00:00+00,LONG,3218,0.6979386673074981,-0.64939713,0.11752152
2018-10-25 00:00:00+00,LONG,759,0.0,-0.7284082,0.12295238
2018-10-26 00:00:00+00,LONG,1846,0.3165919453898997,-0.6430723,0.1385918
2018-10-29 00:00:00+00,LONG,713,0.0,-0.6582224,0.13875
2018-10-29 00:00:00+00,LONG,1270,0.0,-0.68491846,0.14432989
2018-10-30 00:00:00+00,LONG,386,0.0,-0.6354993,0.16988912
2018-10-30 00:00:00+00,LONG,505,0.4528204429943473,-0.6374135,0.13126844
2018-10-30 00:00:00+00,LONG,920,0.5465662440253548,-0.9103734,0.17076845
2018-10-30 00:00:00+00,LONG,3513,0.9705882352941176,-0.64156693,0.12089392
2018-10-30 00:00:00+00,LONG,1585,0.0,-0.67504674,0.16355231
2018-10-31 00:00:00+00,LONG,505,0.8666666666666667,-0.64977777,0.11910483
2018-10-31 00:00:00+00,LONG,713,0.9,-0.66280365,0.13286857
2018-11-19 00:00:00+00,LONG,3860,0.0,-0.69346976,0.15595238
2018-11-21 00:00:00+00,LONG,2910,0.9523809523809523,-0.74384964,0.15293297
2018-11-23 00:00:00+00,LONG,3702,0.0,-0.64376384,0.10752145
2018-11-27 00:00:00+00,LONG,3702,0.0,-0.7679343,0.10659899
2018-11-28 00:00:00+00,LONG,3702,0.0,-0.7207502,0.1154239
2018-12-10 00:00:00+00,LONG,121,1.0,-0.6917374,0.15575062
2018-12-13 00:00:00+00,LONG,121,0.9333333333333333,-0.7390209,0.12196845
2018-12-14 00:00:00+00,LONG,121,0.9111111111111111,-0.6711583,0.110768504
2018-12-17 00:00:00+00,LONG,5,0.0,-0.7838787,0.15927579
2018-12-17 00:00:00+00,LONG,2066,0.8346636488167264,-0.8436708,0.1127572
2018-12-17 00:00:00+00,LONG,121,0.8888888888888888,-0.66556835,0.106819265
2018-12-18 00:00:00+00,LONG,2066,0.748129457852718,-0.6600064,0.105877616
2018-12-18 00:00:00+00,LONG,121,0.8666666666666667,-0.6419616,0.120168656
2018-12-19 00:00:00+00,LONG,1236,0.0,-0.65753394,0.10748507
2018-12-20 00:00:00+00,LONG,253,1.0,-0.78598344,0.13952614
2018-12-20 00:00:00+00,LONG,638,1.0,-0.935794,0.12861635
2018-12-24 00:00:00+00,LONG,9,1.0,-0.8839814,0.14742085
2018-12-24 00:00:00+00,LONG,2064,1.0,-0.78044426,0.16071935
2018-12-24 00:00:00+00,LONG,2067,0.5093300987809256,-0.8342689,0.15844876
2018-12-24 00:00:00+00,LONG,4153,1.0,-0.87600046,0.11622161
2018-12-24 00:00:00+00,LONG,4171,1.0,-0.6574997,0.1297645
2018-12-24 00:00:00+00,LONG,220,1.0,-0.7422145,0.11390953
2018-12-24 00:00:00+00,LONG,224,1.0,-0.81585085,0.13752168
2018-12-24 00:00:00+00,LONG,2396,1.0,-0.7338149,0.1114851
2018-12-24 00:00:00+00,LONG,368,1.0,-0.85456353,0.15639098
2018-12-24 00:00:00+00,LONG,412,0.8897977142615429,-0.96272886,0.11726123
2018-12-24 00:00:00+00,LONG,413,1.0,-0.92803293,0.16648331
2018-12-24 00:00:00+00,LONG,2513,1.0,-0.733272,0.14765416
2018-12-24 00:00:00+00,LONG,2536,1.0,-0.7968023,0.15367025
2018-12-24 00:00:00+00,LONG,505,0.8801522340177056,-0.871312,0.117442004
2018-12-24 00:00:00+00,LONG,3113,1.0,-0.8079687,0.16177256
2018-12-24 00:00:00+00,LONG,1099,1.0,-0.79688835,0.11218261
2018-12-24 00:00:00+00,LONG,1176,0.9583333333333334,-0.765385,0.11216183
2018-12-24 00:00:00+00,LONG,1360,1.0,-0.6759745,0.15817936
2018-12-24 00:00:00+00,LONG,3501,1.0,-0.6402229,0.15215495
2018-12-24 00:00:00+00,LONG,3652,1.0,-0.8580302,0.14002807
2018-12-24 00:00:00+00,LONG,3703,0.5193209800544362,-0.7131263,0.17119741
2018-12-24 00:00:00+00,LONG,1699,0.4956537635828712,-0.63690484,0.14425908
2018-12-24 00:00:00+00,LONG,1731,1.0,-0.78937,0.11926878
2018-12-24 00:00:00+00,LONG,1742,0.8507157897582396,-0.70694095,0.17176221
2018-12-24 00:00:00+00,LONG,3794,1.0,-0.9571055,0.1636162
2018-12-24 00:00:00+00,LONG,1752,0.4874117162547459,-0.6490447,0.13856539
2018-12-24 00:00:00+00,LONG,3808,1.0,-0.7737866,0.1331356
2018-12-24 00:00:00+00,LONG,3818,1.0,-0.7610679,0.115617976
2018-12-24 00:00:00+00,LONG,3830,1.0,-0.6585441,0.119294696
2018-12-24 00:00:00+00,LONG,1851,1.0,-0.7886342,0.16281512
2018-12-24 00:00:00+00,LONG,3907,0.8646890937571112,-0.98219496,0.11027064
2018-12-24 00:00:00+00,LONG,1908,0.21854437707980293,-0.79749936,0.12941177
2018-12-24 00:00:00+00,LONG,1927,1.0,-0.6938426,0.15541796
2018-12-24 00:00:00+00,LONG,4005,0.02564102564102566,-0.7110006,0.123410404
2018-12-24 00:00:00+00,LONG,2028,1.0,-0.6479184,0.115393884
2018-12-26 00:00:00+00,LONG,2127,0.5010707977017014,-0.71359617,0.1518417
2018-12-26 00:00:00+00,LONG,237,1.0,-0.67077476,0.1299845
2018-12-26 00:00:00+00,LONG,2497,1.0,-0.76383823,0.14340544
2018-12-26 00:00:00+00,LONG,664,1.0,-0.682001,0.15714826
2018-12-26 00:00:00+00,LONG,1585,0.477773385646746,-0.695275,0.14635925
2018-12-26 00:00:00+00,LONG,3652,0.9696969696969697,-0.6472065,0.12386896
2018-12-26 00:00:00+00,LONG,4073,0.0,-0.66957474,0.1619849
2018-12-27 00:00:00+00,LONG,2088,0.7435999563128882,-0.87258005,0.11512262
2018-12-27 00:00:00+00,LONG,188,1.0,-0.76200044,0.13841808
2018-12-27 00:00:00+00,LONG,2497,0.9787234042553191,-0.70223904,0.12988384
2018-12-27 00:00:00+00,LONG,664,0.9791666666666666,-0.70356876,0.16485575
2018-12-27 00:00:00+00,LONG,2764,0.18194842436227815,-0.68986505,0.15201192
2018-12-27 00:00:00+00,LONG,2765,0.13424522297938676,-0.6664911,0.13967767
2018-12-27 00:00:00+00,LONG,3652,0.43523814171419445,-0.66459244,0.12988612
2018-12-27 00:00:00+00,LONG,2006,0.46458614268936166,-0.67184997,0.12215054
2018-12-27 00:00:00+00,LONG,4073,0.0,-0.6590093,0.1632803
2018-12-28 00:00:00+00,LONG,2088,0.7607365487823371,-0.70935553,0.12072434
2018-12-28 00:00:00+00,LONG,2127,0.46233339859126166,-0.64802,0.15888031
2018-12-28 00:00:00+00,LONG,3652,0.9090909090909091,-0.70561796,0.14162959
2019-01-03 00:00:00+00,LONG,2088,0.6837162909568255,-0.677504,0.13333334
2019-01-03 00:00:00+00,LONG,907,0.96,-0.6581535,0.16683674
2019-01-04 00:00:00+00,LONG,907,0.92,-0.64893115,0.15273477
2019-01-29 00:00:00+00,LONG,3255,1.0,-0.6860627,0.17185532
2019-01-30 00:00:00+00,LONG,3255,0.9615384615384616,-0.6856373,0.16333452
2019-01-31 00:00:00+00,LONG,3255,0.9230769230769231,-0.6571556,0.16422236
2019-02-01 00:00:00+00,LONG,3255,0.8846153846153846,-0.70176095,0.16238704
2019-02-04 00:00:00+00,LONG,3137,1.0,-0.6454204,0.107899465
2019-02-04 00:00:00+00,LONG,3255,0.8461538461538461,-0.67909133,0.11410593
2019-02-15 00:00:00+00,LONG,4194,0.0,-0.6613029,0.14311405
2019-02-26 00:00:00+00,LONG,1144,0.0,-0.6730648,0.11032517
2019-03-01 00:00:00+00,LONG,4215,0.01764321686292056,-0.713085,0.13584906
2019-03-05 00:00:00+00,LONG,19,0.0,-0.73794216,0.111561865
2019-03-06 00:00:00+00,LONG,19,0.0,-0.7758797,0.14889336
2019-03-07 00:00:00+00,LONG,219,0.0,-0.7522837,0.14294517
2019-03-08 00:00:00+00,LONG,1171,1.0,-0.96790236,0.11041852
2019-03-08 00:00:00+00,LONG,1532,0.35291789970593657,-0.6476752,0.117374845
2019-03-08 00:00:00+00,LONG,1740,0.0,-0.7353386,0.14236653
2019-03-11 00:00:00+00,LONG,1171,0.0,-0.84359914,0.11502718
2019-03-18 00:00:00+00,LONG,1652,0.0,-0.8708879,0.11267146
2019-03-19 00:00:00+00,LONG,1652,0.0,-0.86907715,0.107677296
2019-03-20 00:00:00+00,LONG,836,0.0,-0.69256413,0.11653706
2019-03-22 00:00:00+00,LONG,4237,0.3651562001825777,-0.6551277,0.14263262
2019-03-22 00:00:00+00,LONG,2226,0.0,-0.7469589,0.10631302
2019-03-22 00:00:00+00,LONG,2912,0.46658247170784245,-0.8260434,0.11508248
2019-03-22 00:00:00+00,LONG,3216,0.0,-0.64058137,0.16738461
2019-03-25 00:00:00+00,LONG,4237,0.19571007437030127,-0.66292316,0.14500684
2019-03-25 00:00:00+00,LONG,2912,0.5241217928273112,-0.67626786,0.119171984
2019-03-25 00:00:00+00,LONG,3216,0.4401057474267152,-0.69458526,0.16687192
2019-03-25 00:00:00+00,LONG,1258,0.0,-0.6599481,0.12030788
2019-03-25 00:00:00+00,LONG,3704,0.5562223385219854,-0.7130431,0.12856865
2019-03-25 00:00:00+00,LONG,3905,0.0,-0.6645769,0.10705661
2019-03-25 00:00:00+00,LONG,2006,0.0,-0.75515133,0.117473684
2019-03-26 00:00:00+00,LONG,836,0.0,-0.693572,0.16391185
2019-03-26 00:00:00+00,LONG,2006,0.2800130835254554,-0.76527053,0.12093023
2019-03-27 00:00:00+00,LONG,836,0.0,-0.7319536,0.16336691
2019-03-27 00:00:00+00,LONG,3704,0.30983140165552103,-0.65969527,0.10752899
2019-03-27 00:00:00+00,LONG,1869,0.0,-0.64223635,0.13314448
2019-04-18 00:00:00+00,LONG,2905,1.0,-0.8364722,0.1591891
2019-04-22 00:00:00+00,LONG,2905,0.9666666666666667,-0.6717386,0.165692
2019-05-02 00:00:00+00,LONG,4222,1.0,-0.72083527,0.10641238
2019-05-08 00:00:00+00,LONG,9,0.0,-0.6876602,0.10681908
2019-05-14 00:00:00+00,LONG,3716,1.0,-0.72647804,0.11730459
2019-05-15 00:00:00+00,LONG,3716,0.967741935483871,-0.6801103,0.13625275
2019-05-16 00:00:00+00,LONG,1306,0.2375000925013288,-0.8006914,0.106770836
2019-05-16 00:00:00+00,LONG,3716,0.935483870967742,-0.87396353,0.13651335
2019-05-17 00:00:00+00,LONG,796,1.0,-0.75377375,0.12571429
2019-05-17 00:00:00+00,LONG,2870,0.5199332877653453,-0.96040595,0.12677172
2019-05-17 00:00:00+00,LONG,3716,0.9032258064516129,-0.8287234,0.14259797
2019-05-20 00:00:00+00,LONG,2870,0.4987200944084185,-0.880128,0.11382867
2019-05-23 00:00:00+00,LONG,3013,0.0,-0.65780824,0.15566625
2019-05-24 00:00:00+00,LONG,4219,1.0,-0.77473855,0.13854073
2019-05-28 00:00:00+00,LONG,4219,0.9666666666666667,-0.6365873,0.14057295
2019-05-29 00:00:00+00,LONG,2116,0.0,-0.6608534,0.15008156
2019-05-30 00:00:00+00,LONG,2071,0.4346938932178405,-0.64870733,0.12950115
2019-05-30 00:00:00+00,LONG,2643,0.7751785301336509,-0.6777922,0.10544591
2019-05-30 00:00:00+00,LONG,2816,0.017241379310344862,-0.7613848,0.13697916
2019-05-30 00:00:00+00,LONG,3556,0.0,-0.6879423,0.16470195
2019-05-31 00:00:00+00,LONG,2071,0.3679708226610771,-0.686243,0.14701986
2019-05-31 00:00:00+00,LONG,69,0.2129165158104052,-0.80203,0.13047424
