time,side,ticker_id,mv_dn_composite_labels,skew_weighted_10_df037,vola_roc_1_5_df040,normalized_3m_df004,price_to_sales_minmax_universe_df071
2012-10-04 00:00:00+00,SHORT,4112,1.0,0.39641643,0.0014032705,0.50980395,0.0063
2012-10-04 00:00:00+00,SHORT,153,0.0,0.41193917,0.6777332,0.43589744,0.0097
2012-10-04 00:00:00+00,SHORT,3179,0.0,0.34852844,1.2493265,0.38235295,0.0071
2012-10-05 00:00:00+00,SHORT,1022,0.24533547710741385,0.410876,0.74504685,0.054054055,0.0067
2012-10-05 00:00:00+00,SHORT,3192,0.4185248091281429,0.41827258,1.3068178,0.7948718,0.0073
2012-10-05 00:00:00+00,SHORT,3684,1.0,0.3499073,1.2917049,0.6585366,0.0086
2012-10-05 00:00:00+00,SHORT,1939,1.0,0.4416977,0.9987423,0.7692308,0.0101
2012-10-08 00:00:00+00,SHORT,2482,0.6636810721631006,0.34666276,1.3531203,0.7804878,0.0072
2012-10-08 00:00:00+00,SHORT,3192,0.39142921487481686,0.35725766,0.42920765,0.7948718,0.0072
2012-10-08 00:00:00+00,SHORT,3818,1.0,0.35944396,0.77352345,0.14583333,0.007
2012-10-09 00:00:00+00,SHORT,9,0.0,0.44642678,2.076603,0.8,0.0075
2012-10-09 00:00:00+00,SHORT,2513,0.01902869865197373,0.3754011,0.5178519,0.21276596,0.0062
2012-10-09 00:00:00+00,SHORT,2818,0.3428585579162027,0.46331963,0.49993783,0.9361702,0.0066
2012-10-10 00:00:00+00,SHORT,2640,0.0,0.423425,0.055787597,0.15789473,0.0077
2012-10-10 00:00:00+00,SHORT,3192,0.0,0.36846724,-0.037138224,0.7948718,0.0072
2012-10-11 00:00:00+00,SHORT,3535,0.5751461560347038,0.4643368,0.6521618,0.22222222,0.0072
2012-10-11 00:00:00+00,SHORT,1731,1.0,0.4101337,0.45407256,0.875,0.0066
2012-10-16 00:00:00+00,SHORT,4237,0.3389476498983768,0.35606852,-0.115348265,0.43636364,0.0081
2012-10-16 00:00:00+00,SHORT,270,0.0,0.43695024,1.771185,0.64705884,0.0113
2012-10-16 00:00:00+00,SHORT,3535,0.4882040042797814,0.42256698,0.43176255,0.22222222,0.0073
2012-10-16 00:00:00+00,SHORT,3684,0.6111111111111112,0.4546014,0.2272195,0.61538464,0.0079
2012-10-16 00:00:00+00,SHORT,3837,0.0,0.41449448,0.23934747,0.57894737,0.0077
2012-10-16 00:00:00+00,SHORT,3947,0.5409212724913235,0.40072638,-0.08821436,0.5135135,0.0068
2012-10-17 00:00:00+00,SHORT,395,0.3329633775099009,0.36686304,1.152778,0.24050634,0.0067
2012-10-17 00:00:00+00,SHORT,786,0.32675388855422305,0.3924194,0.9982952,0.43589744,0.0061
2012-10-17 00:00:00+00,SHORT,3378,0.0,0.45265993,0.8630158,0.537037,0.0076
2012-10-17 00:00:00+00,SHORT,1453,0.2916794694287636,0.36326337,1.3444418,0.9074074,0.0079
2012-10-17 00:00:00+00,SHORT,1523,0.0,0.40066603,0.5192938,0.056603774,0.0077
2012-10-17 00:00:00+00,SHORT,3694,0.7420810091173354,0.34562752,0.46900636,0.8484849,0.0062
2012-10-17 00:00:00+00,SHORT,1869,0.0,0.46233127,0.55165064,0.7222222,0.0075
2012-10-17 00:00:00+00,SHORT,3947,0.4253887798696902,0.41877773,0.058600154,0.5135135,0.0068
2012-10-18 00:00:00+00,SHORT,2440,0.5172323192131987,0.4521966,1.5553553,0.4528302,0.0077
2012-10-18 00:00:00+00,SHORT,675,0.0,0.44679433,1.5859761,0.0952381,0.0076
2012-10-18 00:00:00+00,SHORT,2776,1.0,0.4601728,0.3154887,0.6315789,0.0078
2012-10-18 00:00:00+00,SHORT,2815,0.37437264250751856,0.4548718,0.67413086,0.5660377,0.0077
2012-10-18 00:00:00+00,SHORT,796,0.3017954804026571,0.3763621,0.28869116,0.16,0.006
2012-10-18 00:00:00+00,SHORT,3271,0.0,0.40729356,0.8975347,0.625,0.0066
2012-10-18 00:00:00+00,SHORT,1473,1.0,0.4191695,1.2414813,0.31914893,0.008
2012-10-18 00:00:00+00,SHORT,1523,0.0,0.35167354,1.283949,0.057692308,0.0077
2012-10-18 00:00:00+00,SHORT,3861,1.0,0.38572767,1.3035991,0.9245283,0.0094
2012-10-18 00:00:00+00,SHORT,1869,0.0,0.41650024,1.3399544,0.75,0.0076
2012-10-18 00:00:00+00,SHORT,2004,0.38438334019964887,0.3774218,1.1380957,0.9347826,0.0061
2012-10-19 00:00:00+00,SHORT,3861,0.6991210253471966,0.3543392,1.2109784,0.9259259,0.0095
2012-10-22 00:00:00+00,SHORT,2085,0.0,0.38984156,0.7107742,0.3265306,0.007
2012-10-22 00:00:00+00,SHORT,2213,0.4500042064601369,0.4080167,-0.14629023,0.2631579,0.0078
2012-10-22 00:00:00+00,SHORT,2440,0.2034955521836613,0.39620885,0.5611843,0.4528302,0.0079
2012-10-22 00:00:00+00,SHORT,817,0.8571428571428572,0.44235182,0.5498206,0.15789473,0.0081
2012-10-22 00:00:00+00,SHORT,1473,0.8181818181818181,0.35415122,0.9881697,0.27450982,0.0081
2012-10-22 00:00:00+00,SHORT,1668,0.0,0.43578604,1.7970573,0.13207547,0.0077
2012-10-23 00:00:00+00,SHORT,2213,0.26803739564109264,0.41321096,-0.045984946,0.22222222,0.0079
2012-10-24 00:00:00+00,SHORT,3782,0.40536434936571897,0.34177816,0.3551068,0.6888889,0.0077
2012-10-25 00:00:00+00,SHORT,1303,0.0,0.34805566,-0.13174853,0.5416667,0.0062
2012-11-01 00:00:00+00,SHORT,2993,0.2726534941164364,0.38971195,0.16388185,0.32,0.0085
2012-11-01 00:00:00+00,SHORT,3179,0.0,0.46273863,0.9987685,0.65625,0.0072
2012-11-01 00:00:00+00,SHORT,3456,0.17106920465085962,0.399489,0.20840065,0.8947368,0.0078
2012-11-01 00:00:00+00,SHORT,3471,0.316409478800347,0.42376715,0.92744786,0.3,0.0083
2012-11-01 00:00:00+00,SHORT,3519,0.25438196411699354,0.3897228,0.2530337,0.92,0.0088
2012-11-02 00:00:00+00,SHORT,535,0.0,0.3933199,1.4066905,0.85106385,0.0083
2012-11-02 00:00:00+00,SHORT,1299,0.6299225766534065,0.44171238,1.0728031,0.13636364,0.0109
2012-11-02 00:00:00+00,SHORT,1699,0.6435855014758821,0.4541257,1.4919314,0.92,0.0082
2012-11-05 00:00:00+00,SHORT,3357,0.2426843962974782,0.34455368,-0.010714884,0.6857143,0.0093
2012-11-06 00:00:00+00,SHORT,50,0.0,0.41741103,2.1689775,0.27659574,0.0082
2012-11-06 00:00:00+00,SHORT,2142,0.0,0.40749297,0.31127444,0.7407407,0.0085
2012-11-06 00:00:00+00,SHORT,2261,0.5749760899768613,0.39818802,0.4580965,0.33333334,0.0089
2012-11-06 00:00:00+00,SHORT,374,1.0,0.3491604,0.8973525,0.1764706,0.0082
2012-11-06 00:00:00+00,SHORT,401,0.23191305098642587,0.3681645,0.65589756,0.44680852,0.0088
2012-11-06 00:00:00+00,SHORT,2536,0.0,0.3580709,0.8387566,0.8888889,0.007
2012-11-06 00:00:00+00,SHORT,2567,0.0,0.35150754,0.2955527,0.76,0.0085
2012-11-06 00:00:00+00,SHORT,535,0.75,0.3866356,1.8052198,0.85106385,0.0083
2012-11-06 00:00:00+00,SHORT,2835,0.0,0.4219184,1.1343763,0.68,0.0086
2012-11-06 00:00:00+00,SHORT,3049,0.0,0.45356485,1.9966894,0.80851066,0.0091
2012-11-06 00:00:00+00,SHORT,3065,0.0,0.34784085,1.6446308,0.6944444,0.007
2012-11-06 00:00:00+00,SHORT,3142,0.0,0.42893705,2.0148773,0.41025642,0.0099
2012-11-06 00:00:00+00,SHORT,3286,0.0,0.37320122,0.14551696,0.4375,0.0083
2012-11-06 00:00:00+00,SHORT,3607,0.21492372133246437,0.36972192,1.3556199,0.7407407,0.0076
2012-11-06 00:00:00+00,SHORT,3677,0.0,0.4091678,0.10232518,0.46296296,0.01
2012-11-06 00:00:00+00,SHORT,1667,0.08515700020789631,0.34488404,0.22857666,0.5740741,0.0093
2012-11-06 00:00:00+00,SHORT,1699,0.38836679598307194,0.45096,0.071427904,0.9183673,0.0081
2012-11-06 00:00:00+00,SHORT,1869,0.3805866159345236,0.40484306,1.0466462,0.1875,0.0083
2012-11-06 00:00:00+00,SHORT,4031,0.15547844031208352,0.45891628,1.9025975,0.125,0.0092
2012-11-06 00:00:00+00,SHORT,4083,0.0,0.35106423,0.7983397,0.8235294,0.0066
2012-11-07 00:00:00+00,SHORT,192,0.0,0.46261784,-0.19400175,0.75609756,0.0076
2012-11-07 00:00:00+00,SHORT,2534,0.0,0.38916168,-0.15406355,0.17307693,0.0086
2012-11-07 00:00:00+00,SHORT,2543,0.9166666666666666,0.37217396,0.04367577,0.81632656,0.0082
2012-11-07 00:00:00+00,SHORT,2898,0.30721719806054676,0.37894684,1.0281867,0.23809524,0.0064
2012-11-07 00:00:00+00,SHORT,918,0.14919241582252096,0.34537348,0.105973855,0.26666668,0.0123
2012-11-07 00:00:00+00,SHORT,3113,0.0,0.41144454,0.17314844,0.6904762,0.0063
2012-11-07 00:00:00+00,SHORT,1108,0.0,0.3563255,0.940826,0.5531915,0.0101
2012-11-07 00:00:00+00,SHORT,1280,0.03219808889729274,0.42139116,0.06152531,0.35714287,0.0076
2012-11-07 00:00:00+00,SHORT,1463,0.0,0.3513622,-0.16873826,0.4390244,0.0069
2012-11-08 00:00:00+00,SHORT,2196,0.36019379570904864,0.35810712,2.185307,0.25,0.0092
2012-11-08 00:00:00+00,SHORT,245,0.0,0.4374062,0.5074204,0.3888889,0.0071
2012-11-08 00:00:00+00,SHORT,844,0.0,0.42851537,0.022616109,0.5555556,0.0078
2012-11-08 00:00:00+00,SHORT,2898,0.3545950909247912,0.35416016,0.8323142,0.24444444,0.0065
2012-11-08 00:00:00+00,SHORT,3113,0.0,0.447593,0.1351087,0.7111111,0.0063
2012-11-08 00:00:00+00,SHORT,1610,0.43801492845351936,0.42323944,0.07937065,0.8333333,0.007
2012-11-09 00:00:00+00,SHORT,2196,0.40507485943180627,0.41617095,1.9451618,0.3529412,0.0093
2012-11-09 00:00:00+00,SHORT,2912,0.0,0.3711647,-0.13005991,0.6666667,0.0052
2012-11-09 00:00:00+00,SHORT,2936,0.06992404055646463,0.4490546,-0.099902086,0.9512195,0.0048
2012-11-09 00:00:00+00,SHORT,995,0.14924833371647142,0.37503687,-0.19270161,0.0625,0.0052
2012-11-09 00:00:00+00,SHORT,1610,0.32614611004541805,0.361081,0.17601676,0.8108108,0.0051
2012-11-09 00:00:00+00,SHORT,3684,0.7272727272727273,0.37165245,-0.08874269,0.70731705,0.0065
2012-11-09 00:00:00+00,SHORT,1927,0.0,0.401743,0.074259855,0.6792453,0.0079
2012-11-12 00:00:00+00,SHORT,1483,0.5679208375642099,0.3828363,1.6425066,0.45945945,0.0155
2012-11-13 00:00:00+00,SHORT,2137,0.0,0.36117283,1.9825395,0.6923077,0.0053
2013-04-11 00:00:00+00,SHORT,1360,1.0,0.44300365,1.2409741,0.425,0.0062
2013-04-12 00:00:00+00,SHORT,1360,0.8333333333333334,0.44838613,0.751072,0.425,0.0062
2013-06-14 00:00:00+00,SHORT,1360,0.0,0.3613488,-0.18062294,0.8292683,0.0071
2013-07-02 00:00:00+00,SHORT,1360,0.4620218751516306,0.4572381,0.5971605,0.88095236,0.009
2013-11-21 00:00:00+00,SHORT,167,0.0,0.3593426,-0.1774281,0.12820514,0.0094
2013-11-22 00:00:00+00,SHORT,167,0.0,0.3504812,0.4428588,0.15,0.0098
2013-12-24 00:00:00+00,SHORT,167,0.0,0.38985002,0.28364146,0.14634146,0.0116
2014-01-27 00:00:00+00,SHORT,167,0.0,0.37484276,0.51693773,0.20454545,0.0183
2014-03-05 00:00:00+00,SHORT,1360,0.0,0.4397409,0.28130612,0.6363636,0.0153
2014-03-20 00:00:00+00,SHORT,1360,0.9090909090909091,0.34235454,2.0715942,0.6136364,0.0179
2014-04-22 00:00:00+00,SHORT,1396,0.6216827042750261,0.43298885,0.55712014,0.925,0.0137
2014-06-04 00:00:00+00,SHORT,1960,0.0,0.35739,0.4142504,0.17777778,0.0059
2014-06-06 00:00:00+00,SHORT,1960,0.0,0.45041516,0.60491896,0.13333334,0.0058
2014-06-23 00:00:00+00,SHORT,1396,0.29208946092716426,0.44416347,-0.047722574,0.26086956,0.0135
2014-06-30 00:00:00+00,SHORT,1960,0.7894736842105263,0.35933298,-0.15700512,0.25,0.0061
2014-07-10 00:00:00+00,SHORT,1483,0.4101993659433347,0.44289887,0.8600504,0.7,0.0053
2014-07-25 00:00:00+00,SHORT,2692,0.0,0.38686478,-0.11808161,0.7368421,0.0048
2014-08-13 00:00:00+00,SHORT,2778,0.0,0.46231276,1.3915604,0.6363636,0.021
2014-08-14 00:00:00+00,SHORT,2230,0.0,0.39347062,0.20295346,0.3148148,0.0193
2014-08-14 00:00:00+00,SHORT,4062,0.06617740560858253,0.34671852,0.19094485,0.8863636,0.0194
2014-08-18 00:00:00+00,SHORT,2230,0.0,0.37486622,0.30016676,0.3148148,0.018
2014-08-18 00:00:00+00,SHORT,960,0.0,0.41542956,-0.04026846,0.5,0.0182
2014-08-19 00:00:00+00,SHORT,858,0.0,0.41487098,0.0017240027,0.10638298,0.0164
2014-08-19 00:00:00+00,SHORT,3897,0.031781825623296955,0.36640075,0.4422205,0.08196721,0.0164
2014-08-20 00:00:00+00,SHORT,3818,0.030670696975819887,0.378338,0.44602698,0.16666667,0.016
2014-08-22 00:00:00+00,SHORT,960,0.0,0.3924385,0.20322023,0.5,0.0168
2014-08-26 00:00:00+00,SHORT,901,0.5707398811851963,0.3744097,-0.18128474,0.5,0.0174
2014-08-27 00:00:00+00,SHORT,901,0.5616796289915564,0.3746952,-0.038783897,0.5,0.0171
2014-08-29 00:00:00+00,SHORT,735,0.875,0.42875484,0.17104931,0.22950819,0.017
2014-09-02 00:00:00+00,SHORT,3897,0.5998656868251638,0.41160595,0.054092553,0.08196721,0.0168
2014-09-03 00:00:00+00,SHORT,3116,1.0,0.40093443,-0.05644518,0.29411766,0.0164
2014-09-05 00:00:00+00,SHORT,1360,0.8666666666666667,0.35609338,-0.08895782,0.7916667,0.0516
2014-09-05 00:00:00+00,SHORT,1916,0.33326703161069693,0.40975997,0.89984673,0.25,0.0161
2014-09-08 00:00:00+00,SHORT,2276,0.36438822667411835,0.34519464,0.09059929,0.5833333,0.0169
2014-09-08 00:00:00+00,SHORT,2548,0.0194254251567897,0.3558236,0.4789457,0.13114753,0.0169
2014-09-08 00:00:00+00,SHORT,2692,1.0,0.44757795,0.28533685,0.91803277,0.0172
2014-09-10 00:00:00+00,SHORT,2534,0.48963164048563956,0.40183064,0.21117213,0.22950819,0.0165
2014-09-15 00:00:00+00,SHORT,4113,0.6388040683370828,0.35050339,1.0869901,0.852459,0.0669
2014-09-18 00:00:00+00,SHORT,142,0.9230769230769231,0.35577074,0.07174859,0.46666667,0.0716
2014-09-18 00:00:00+00,SHORT,901,0.0,0.35022166,0.20270841,0.9166667,0.0715
2014-09-18 00:00:00+00,SHORT,1090,0.3565744090628784,0.4117578,0.6345148,0.8703704,0.0714
2014-09-18 00:00:00+00,SHORT,3241,0.2103953878572544,0.46330217,1.4218051,0.28333333,0.0715
2014-09-19 00:00:00+00,SHORT,2801,1.0,0.3587488,1.4315298,0.38636363,0.0722
2014-09-19 00:00:00+00,SHORT,1734,1.0,0.45415056,1.614104,0.1509434,0.0722
2014-09-22 00:00:00+00,SHORT,158,0.9090909090909091,0.38167787,0.1586395,0.48979592,0.0678
2014-09-23 00:00:00+00,SHORT,158,0.8181818181818181,0.361432,0.9270141,0.48979592,0.0648
2014-09-23 00:00:00+00,SHORT,3286,0.9,0.36652815,0.2221567,0.53333336,0.0639
2014-09-24 00:00:00+00,SHORT,2323,0.18236677954096756,0.3727947,0.55729693,0.8363636,0.0626
2014-09-24 00:00:00+00,SHORT,960,0.8095238095238095,0.44526514,0.29411703,0.6363636,0.0631
2014-09-24 00:00:00+00,SHORT,3885,1.0,0.34627938,0.22007409,0.63265306,0.0624
2014-09-29 00:00:00+00,SHORT,2999,0.042996581217363786,0.3849085,0.25492987,0.7407407,0.0573
2014-09-30 00:00:00+00,SHORT,2426,1.0,0.38571012,-0.038364805,0.6216216,0.03
2014-09-30 00:00:00+00,SHORT,2567,0.20646888027780105,0.35469213,0.7509914,0.6862745,0.0289
2014-09-30 00:00:00+00,SHORT,3486,1.0,0.37015778,0.611058,0.8666667,0.0288
2014-09-30 00:00:00+00,SHORT,3743,1.0,0.4380986,1.7632967,0.1875,0.0289
2014-10-08 00:00:00+00,SHORT,1690,0.0,0.46326056,1.6243156,0.5531915,0.031
2014-10-13 00:00:00+00,SHORT,796,1.0,0.45063204,-0.021062637,0.41666666,0.0307
2014-10-13 00:00:00+00,SHORT,3586,0.0,0.35990018,0.1527456,0.9111111,0.0308
2014-10-23 00:00:00+00,SHORT,417,0.0,0.41406858,0.15353194,0.5185185,0.0298
2014-10-24 00:00:00+00,SHORT,761,0.7099378960728823,0.44827464,0.47706923,0.57894737,0.0298
2014-10-27 00:00:00+00,SHORT,3782,0.5803759523972947,0.44052878,-0.1391708,0.7962963,0.0306
2014-10-29 00:00:00+00,SHORT,2776,0.3547352503383853,0.3973887,0.15299761,0.5263158,0.0319
2014-10-31 00:00:00+00,SHORT,3963,0.0,0.36218998,0.85718346,0.4347826,0.0305
2014-11-03 00:00:00+00,SHORT,4172,0.8235294117647058,0.4436988,0.23054338,0.09375,0.0293
2014-11-03 00:00:00+00,SHORT,3677,1.0,0.39879766,0.41307586,0.46296296,0.0293
2014-11-05 00:00:00+00,SHORT,191,0.4495609933120124,0.41179645,0.032266326,0.11666667,0.0312
2014-11-06 00:00:00+00,SHORT,1396,0.6647237266203095,0.3696567,1.422242,0.85714287,0.0055
2014-11-07 00:00:00+00,SHORT,1300,0.9053017125570877,0.4142402,0.2961256,0.84210527,0.0306
2014-11-10 00:00:00+00,SHORT,2816,0.68534960126631,0.40906435,-0.14796738,0.5263158,0.0309
2014-11-10 00:00:00+00,SHORT,1300,0.7322357888196355,0.3951759,0.38559484,0.7894737,0.031
2014-11-10 00:00:00+00,SHORT,1463,0.6987200424705555,0.34903932,-0.053772494,0.31914893,0.0309
2015-01-14 00:00:00+00,SHORT,167,0.8571428571428572,0.3797098,-0.010279959,0.6363636,0.0111
2015-03-03 00:00:00+00,SHORT,2272,0.40549684608055997,0.37038735,0.016282218,0.19148937,0.0053
2015-03-20 00:00:00+00,SHORT,167,0.0,0.43735433,-0.18800594,0.93333334,0.0078
2015-10-12 00:00:00+00,SHORT,2272,0.23738760899819555,0.35087475,0.10145407,0.8918919,0.0055
2015-10-16 00:00:00+00,SHORT,2209,0.6458127901656098,0.3601534,0.2560942,0.9230769,0.0121
2015-11-06 00:00:00+00,SHORT,4150,0.6729712851575795,0.39530376,-0.1773522,0.3148148,0.0182
2015-11-06 00:00:00+00,SHORT,4237,0.5331149253245174,0.42019036,0.1728873,0.43103448,0.0185
2015-11-06 00:00:00+00,SHORT,194,0.6384351385471166,0.35482684,-0.19586203,0.24719101,0.0346
2015-11-06 00:00:00+00,SHORT,221,0.875,0.3632974,-0.105904564,0.6851852,0.0182
2015-11-06 00:00:00+00,SHORT,2323,0.18343455069301784,0.3934757,0.11122521,0.4814815,0.0185
2015-11-06 00:00:00+00,SHORT,3640,1.0,0.41299024,1.4172863,0.3483146,0.0345
2015-11-06 00:00:00+00,SHORT,3818,0.8103064161802473,0.41941577,-0.0049117864,0.91071427,0.0344
2015-11-09 00:00:00+00,SHORT,2071,0.0,0.40049738,-0.099170245,0.48214287,0.0141
2015-11-09 00:00:00+00,SHORT,4194,1.0,0.40664142,0.562397,0.4347826,0.0076
2015-11-09 00:00:00+00,SHORT,4237,0.2928460018857114,0.40896007,0.36485147,0.44067797,0.0077
2015-11-09 00:00:00+00,SHORT,429,0.0,0.46191433,0.15332314,0.07575758,0.0077
2015-11-09 00:00:00+00,SHORT,2920,0.8,0.40898064,1.1242234,0.8636364,0.0081
2015-11-09 00:00:00+00,SHORT,1173,0.875,0.4337488,0.03256914,0.5555556,0.0141
2015-11-09 00:00:00+00,SHORT,3631,0.5526870284032434,0.3819263,0.82728076,0.23529412,0.0142
2015-11-09 00:00:00+00,SHORT,4050,0.0,0.34612602,0.045137577,0.05263158,0.0141
2015-11-10 00:00:00+00,SHORT,429,0.0,0.39634845,-0.10597007,0.06153846,0.0078
2015-11-10 00:00:00+00,SHORT,870,0.8,0.4533503,-0.04360721,0.8378378,0.0142
2015-11-10 00:00:00+00,SHORT,3283,0.0,0.35873446,0.18909213,0.2647059,0.0079
2015-11-10 00:00:00+00,SHORT,3607,0.41861476434366574,0.37435836,0.14472476,0.71910113,0.0143
2015-11-10 00:00:00+00,SHORT,1664,0.1228084594488876,0.42252508,-0.051876552,0.17391305,0.0077
2015-11-11 00:00:00+00,SHORT,167,0.5538118291844133,0.442875,-0.14147165,0.54545456,0.0216
2015-11-11 00:00:00+00,SHORT,906,0.4410902415402169,0.36155626,-0.16487871,0.27450982,0.0139
2015-11-11 00:00:00+00,SHORT,3244,0.5623362283967253,0.3419893,1.5968084,0.12727273,0.0137
2015-11-11 00:00:00+00,SHORT,1471,0.0,0.41298527,-0.04112247,0.9444444,0.0076
2015-11-12 00:00:00+00,SHORT,3794,0.0,0.43370414,0.6071639,0.5,0.0076
2015-11-16 00:00:00+00,SHORT,1173,0.25,0.35773963,0.33513337,0.5945946,0.0134
2015-11-16 00:00:00+00,SHORT,1770,0.5454545454545454,0.37230828,0.1590136,0.21621622,0.0135
2015-11-19 00:00:00+00,SHORT,730,0.5669392886609137,0.35222384,1.4501456,0.56060606,0.0075
2015-11-20 00:00:00+00,SHORT,450,0.0,0.3498773,-1.5406658E-4,0.5263158,0.0131
2015-11-20 00:00:00+00,SHORT,3882,1.0,0.3495165,0.6274856,0.7837838,0.013
2015-11-23 00:00:00+00,SHORT,19,0.875,0.37739813,0.64916503,0.42857143,0.0128
2015-11-23 00:00:00+00,SHORT,2085,1.0,0.41700763,0.105860166,0.6862745,0.0128
2015-11-23 00:00:00+00,SHORT,1474,1.0,0.40181667,1.4580874,0.04761905,0.0127
2015-11-23 00:00:00+00,SHORT,3648,0.4429996195974154,0.41167468,1.8799543,0.1754386,0.0127
2015-11-23 00:00:00+00,SHORT,3744,0.9444444444444444,0.38874072,1.035319,0.5185185,0.0072
2015-11-24 00:00:00+00,SHORT,2710,0.797163910320604,0.38422835,1.4207317,0.74418604,0.0128
2015-11-24 00:00:00+00,SHORT,2932,0.9834730826808832,0.40146622,0.3192439,0.08108108,0.0127
2015-11-25 00:00:00+00,SHORT,2323,0.0,0.3862768,0.6867363,0.42592594,0.0074
2015-11-25 00:00:00+00,SHORT,3782,0.2647464105053965,0.41931856,1.8080598,0.37037036,0.0074
2015-11-27 00:00:00+00,SHORT,4062,1.0,0.42064008,1.0595521,0.2826087,0.0075
2015-11-30 00:00:00+00,SHORT,4118,0.7777777777777778,0.43646342,0.22186512,0.7297297,0.0074
2015-11-30 00:00:00+00,SHORT,4187,0.6887707713239115,0.4210302,0.27790728,0.5135135,0.013
2015-11-30 00:00:00+00,SHORT,2421,0.7286749357954542,0.38273823,0.55155456,0.24074075,0.0076
2015-11-30 00:00:00+00,SHORT,3113,0.8947368421052632,0.3419451,-0.08388888,0.3243243,0.013
2015-11-30 00:00:00+00,SHORT,3815,0.9582945940996436,0.40536195,0.32338408,0.7837838,0.013
2015-12-01 00:00:00+00,SHORT,2129,0.0,0.37958112,0.10931284,0.84,0.0134
2015-12-01 00:00:00+00,SHORT,2930,0.5673696002437887,0.34990937,0.25705928,0.76086956,0.0073
2015-12-01 00:00:00+00,SHORT,3013,0.61562324831188,0.34967077,0.20617604,0.14285715,0.013
2015-12-01 00:00:00+00,SHORT,1139,1.0,0.40544602,-0.15478355,0.36956522,0.0073
2015-12-01 00:00:00+00,SHORT,3486,0.0,0.34701607,1.3710616,0.73134327,0.0073
2015-12-01 00:00:00+00,SHORT,1454,0.0,0.34251538,-0.18532942,0.35820895,0.0072
2015-12-01 00:00:00+00,SHORT,3838,1.0,0.46282053,0.31939787,0.34210527,0.0131
2015-12-01 00:00:00+00,SHORT,3918,0.7941914637954905,0.43856117,0.05142896,0.26086956,0.0073
2015-12-02 00:00:00+00,SHORT,4169,0.7041008914903089,0.3890568,0.76460886,0.24,0.0127
2015-12-02 00:00:00+00,SHORT,4171,0.0,0.44199392,1.4152713,0.4074074,0.0072
2015-12-02 00:00:00+00,SHORT,4224,0.8333333333333334,0.40094224,-0.065238625,0.14925373,0.0072
2015-12-02 00:00:00+00,SHORT,2176,0.9375,0.36056685,0.3515947,0.8888889,0.0071
2015-12-02 00:00:00+00,SHORT,192,0.9,0.36846727,0.44937804,0.5116279,0.0128
2015-12-02 00:00:00+00,SHORT,270,0.0,0.35606232,-0.12939443,0.4375,0.0074
2015-12-02 00:00:00+00,SHORT,304,0.9,0.37700757,0.90717655,0.7777778,0.0072
2015-12-02 00:00:00+00,SHORT,405,0.7254059216232794,0.40935126,1.0706708,0.94736844,0.0128
2015-12-02 00:00:00+00,SHORT,631,0.0,0.44067222,-0.16499461,0.6666667,0.0072
2015-12-02 00:00:00+00,SHORT,959,1.0,0.37835807,-0.17181887,0.627451,0.0127
2015-12-02 00:00:00+00,SHORT,3381,0.4601207160487596,0.43891016,0.021469926,0.70689654,0.0074
2015-12-02 00:00:00+00,SHORT,3581,0.8181818181818181,0.40193456,-0.15458338,0.4477612,0.0072
2015-12-02 00:00:00+00,SHORT,3640,1.0,0.3446398,1.8299958,0.19101124,0.0127
2015-12-02 00:00:00+00,SHORT,3684,1.0,0.3549552,-0.19602834,0.069767445,0.0128
2015-12-02 00:00:00+00,SHORT,1664,0.7400337010873617,0.44321063,-0.023841526,0.1521739,0.0072
2015-12-02 00:00:00+00,SHORT,1678,0.8861665191139705,0.42067033,-0.05037119,0.7105263,0.0129
2015-12-02 00:00:00+00,SHORT,4062,0.8125,0.34675595,0.0032603228,0.23913044,0.0072
2015-12-03 00:00:00+00,SHORT,2055,0.7675320112699971,0.4428307,-0.075807594,0.84782606,0.0073
2015-12-03 00:00:00+00,SHORT,183,0.9285714285714286,0.402627,0.7860382,0.9019608,0.0128
2015-12-03 00:00:00+00,SHORT,412,0.7522547688631861,0.44662598,-0.06774679,0.125,0.0128
2015-12-03 00:00:00+00,SHORT,2770,0.9,0.36365804,-0.0236734,0.4117647,0.0129
2015-12-03 00:00:00+00,SHORT,3677,0.9090909090909091,0.43862268,-0.11224936,0.11320755,0.0073
2015-12-04 00:00:00+00,SHORT,4137,1.0,0.41687462,1.9254987,0.7777778,0.0076
2015-12-04 00:00:00+00,SHORT,2125,1.0,0.37341228,-0.15585008,0.3611111,0.0073
2015-12-04 00:00:00+00,SHORT,2175,0.2928288158417507,0.4103204,-0.05362776,0.8888889,0.0073
2015-12-04 00:00:00+00,SHORT,167,1.0,0.34834796,0.23525941,0.5555556,0.0214
2015-12-04 00:00:00+00,SHORT,2291,0.6842105263157895,0.36943316,0.021388378,0.91071427,0.0128
2015-12-04 00:00:00+00,SHORT,259,0.7272727272727273,0.41491973,0.59046173,0.75,0.0128
2015-12-04 00:00:00+00,SHORT,2659,0.3875612599161932,0.35494116,0.74870145,0.39285713,0.0129
2015-12-04 00:00:00+00,SHORT,3218,0.6088402793774841,0.368109,0.06277231,0.3220339,0.0073
2015-12-04 00:00:00+00,SHORT,1483,0.8551792751090167,0.39626238,1.2407062,0.8611111,0.008
2015-12-04 00:00:00+00,SHORT,1699,0.6835194284371983,0.42447525,0.8002218,0.45614034,0.0129
