time,side,ticker_id,mv_dn_composite_labels,vola_roc_5_5_df040,price_drift_5_df005,joint_fall_flag_21_20_df042,accel_price_5_df021
2016-05-18 00:00:00+00,SHORT,3531,0.0,-0.080925904,0.090390876,0.0,0.04396375
2016-05-27 00:00:00+00,SHORT,2760,0.875,-0.037413422,0.090382166,0.0,0.0055685127
2016-05-31 00:00:00+00,SHORT,158,1.0,-0.18626735,0.08232276,0.0,0.009032859
2016-05-31 00:00:00+00,SHORT,2720,1.0,-0.0041937646,0.08306943,0.0,0.029235724
2016-06-08 00:00:00+00,SHORT,3236,0.0,0.31814042,0.08757267,0.0,0.03942717
2016-06-10 00:00:00+00,SHORT,675,0.0,-0.023004504,0.08163265,0.0,-0.014872637
2016-06-16 00:00:00+00,SHORT,1838,0.0,0.08299577,0.08913649,0.0,-0.03794585
2016-06-20 00:00:00+00,SHORT,874,0.0,-0.28230047,0.0821715,0.0,0.01341403
2016-06-20 00:00:00+00,SHORT,3433,0.0,-0.41181806,0.089108914,0.0,0.029995611
2016-06-21 00:00:00+00,SHORT,2272,0.0,-0.45789245,0.09015384,0.0,0.031188743
2016-06-21 00:00:00+00,SHORT,2569,0.18181818181818177,0.02022145,0.0844399,0.0,0.017544536
2016-06-22 00:00:00+00,SHORT,874,0.0,0.025892591,0.09185101,0.0,-0.03089292
2016-07-05 00:00:00+00,SHORT,1184,0.0,-0.46613938,0.0838425,0.0,-0.036063194
2016-07-05 00:00:00+00,SHORT,1770,0.0,-0.24368328,0.08227247,0.0,0.0048947143
2016-07-14 00:00:00+00,SHORT,3693,0.0,-0.29443005,0.08774584,0.0,0.025292307
2016-07-14 00:00:00+00,SHORT,3868,0.0,-0.09486266,0.08094849,0.0,0.039013002
2016-07-15 00:00:00+00,SHORT,2686,0.5891100569556156,0.35980392,0.08623853,0.0,-0.026331825
2016-08-11 00:00:00+00,SHORT,85,0.3427665285682512,0.08532217,0.08101266,0.0,-0.018223982
2016-08-31 00:00:00+00,SHORT,753,0.6400890309913185,0.19814956,0.08153078,0.0,0.027563807
2016-09-02 00:00:00+00,SHORT,753,0.6084213199721494,0.11058787,0.08173478,0.0,0.025193302
2016-09-08 00:00:00+00,SHORT,2619,1.0,0.016819943,0.087604605,0.0,-0.0028099052
2016-09-08 00:00:00+00,SHORT,1673,0.0,-0.15817235,0.083480306,0.0,-0.0020535635
2016-09-08 00:00:00+00,SHORT,1807,0.9,-0.34682456,0.08498584,0.0,0.005533781
2016-09-20 00:00:00+00,SHORT,4113,0.535542613275336,-0.1337995,0.085263915,0.0,0.03142684
2016-09-20 00:00:00+00,SHORT,3631,0.0,-0.1858795,0.0916955,0.0,-0.02170807
2016-09-21 00:00:00+00,SHORT,3352,0.0,-0.43733683,0.09090909,0.0,0.032292444
2016-09-23 00:00:00+00,SHORT,191,0.0,0.24508603,0.08264463,0.0,0.024505094
2016-10-10 00:00:00+00,SHORT,3743,1.0,-0.15448484,0.09284818,0.0,-0.004428084
2016-10-24 00:00:00+00,SHORT,2932,0.49355043579867924,-0.20229317,0.08764242,0.0,-0.004817186
2016-10-25 00:00:00+00,SHORT,817,0.0,-0.3005901,0.08304498,0.0,-0.007061024
2016-11-01 00:00:00+00,SHORT,2085,0.0,-0.5815397,0.08979764,0.0,-0.023473704
2016-11-08 00:00:00+00,SHORT,2504,1.0,0.30753666,0.089358546,0.0,0.032567516
2016-11-08 00:00:00+00,SHORT,1360,0.0,0.20395589,0.08159393,0.0,0.0283205
2016-11-15 00:00:00+00,SHORT,2999,0.37167616294847106,0.26562595,0.08523934,0.0,-0.01949165
2016-11-21 00:00:00+00,SHORT,2740,1.0,-0.509959,0.083333336,0.0,-0.02839851
2016-12-08 00:00:00+00,SHORT,3947,0.0,-0.17498296,0.08891596,0.0,0.009999584
2016-12-09 00:00:00+00,SHORT,3473,0.03502246104367458,0.24525255,0.08180943,0.0,-0.03231049
2016-12-12 00:00:00+00,SHORT,2993,0.0,0.10382984,0.08479212,0.0,0.014338818
2016-12-21 00:00:00+00,SHORT,3830,0.0,-0.14179851,0.084285714,0.0,0.02248988
2017-01-13 00:00:00+00,SHORT,3433,0.18858859285100837,-0.07555532,0.0867052,0.0,0.014683042
2017-01-13 00:00:00+00,SHORT,1960,0.0,-0.503797,0.08720742,0.0,-0.034345865
2017-02-13 00:00:00+00,SHORT,3236,1.0,0.35378596,0.09046283,0.0,0.0262491
2017-02-15 00:00:00+00,SHORT,3594,0.46384487482353687,0.20731507,0.0878187,0.0,-0.024157934
2017-03-10 00:00:00+00,SHORT,3436,0.4352800313299471,-0.16257444,0.08098482,0.0,0.01943237
2017-03-16 00:00:00+00,SHORT,3433,0.8393056739064698,-0.5173835,0.09202454,0.0,-0.011005763
2017-03-16 00:00:00+00,SHORT,1615,1.0,-0.35330674,0.09139785,0.0,0.004096262
2017-03-20 00:00:00+00,SHORT,1270,0.4161924708523035,-0.3597649,0.08943089,0.0,0.036799315
2017-04-24 00:00:00+00,SHORT,4172,0.0,-0.5303359,0.08033241,0.0,0.046341926
2017-05-15 00:00:00+00,SHORT,3429,0.0,-0.1642549,0.08596451,0.0,-0.008154514
2017-05-16 00:00:00+00,SHORT,3433,0.49650901635403755,-0.027376601,0.09210526,0.0,-0.0065494454
2017-06-12 00:00:00+00,SHORT,817,0.0,-0.087794565,0.0882353,0.0,0.017936524
2017-06-30 00:00:00+00,SHORT,3436,0.4661308688501986,-0.2701902,0.08269132,0.0,-0.035244796
2017-07-03 00:00:00+00,SHORT,1004,0.0,-0.053453792,0.08959538,0.0,0.021479433
2017-07-03 00:00:00+00,SHORT,2014,0.0,-0.506775,0.089756094,0.0,0.03406484
2017-07-14 00:00:00+00,SHORT,1009,0.9444444444444444,-0.218918,0.09190476,0.0,-0.046846475
2017-09-06 00:00:00+00,SHORT,1960,0.8947368421052632,0.14025447,0.08714091,0.0,-0.008374709
2017-09-08 00:00:00+00,SHORT,2910,0.0,-0.37862486,0.08546249,0.0,0.0036099518
2017-09-20 00:00:00+00,SHORT,142,1.0,0.21880296,0.08343949,0.0,0.003128194
2017-10-11 00:00:00+00,SHORT,1668,0.02027190200013764,-0.41342297,0.08908046,0.0,-0.008340743
2017-10-18 00:00:00+00,SHORT,817,0.4200334304959915,0.067071974,0.08419498,0.0,0.029863114
2017-10-19 00:00:00+00,SHORT,817,0.32408088952398434,0.14964607,0.0877193,0.0,0.0035243204
2017-11-01 00:00:00+00,SHORT,2514,0.0,-0.3201992,0.086876154,0.0,0.020007774
2017-11-08 00:00:00+00,SHORT,191,0.3644264355276028,-0.0850113,0.08425926,0.0,-0.012691128
2017-11-08 00:00:00+00,SHORT,3815,0.12106367533194945,-0.3855556,0.09207161,0.0,-0.018387103
2017-11-24 00:00:00+00,SHORT,712,0.0,0.04036883,0.08671789,0.0,-0.028536344
2017-11-27 00:00:00+00,SHORT,3429,0.2675620605215042,-0.43635568,0.08075126,0.0,0.0045167846
2017-12-15 00:00:00+00,SHORT,3822,0.09713697107660098,0.102782264,0.0898677,0.0,0.00424281
2017-12-26 00:00:00+00,SHORT,4074,0.0,-0.113219015,0.08918669,0.0,-0.03866502
2018-01-11 00:00:00+00,SHORT,1770,1.0,-0.18941471,0.08163669,0.0,0.008762193
2018-01-17 00:00:00+00,SHORT,3433,0.40882774625273266,-0.38918006,0.08038585,0.0,0.011078921
2018-01-18 00:00:00+00,SHORT,5,0.49507750444837395,0.21855715,0.08478989,0.0,-0.031953588
2018-01-22 00:00:00+00,SHORT,4074,0.5115462094397981,-0.33266437,0.08220304,0.0,0.0113992095
2018-01-31 00:00:00+00,SHORT,2462,0.2236433088898061,-0.16844603,0.08672195,0.0,-0.005097243
2018-02-07 00:00:00+00,SHORT,3148,0.0,0.27324215,0.088059075,0.0,-0.03080324
2018-02-14 00:00:00+00,SHORT,335,0.08897133301366263,0.13980028,0.081948206,0.0,0.040958256
2018-02-15 00:00:00+00,SHORT,262,0.016852318197404396,-0.069973014,0.08813161,0.0,0.04829097
2018-02-15 00:00:00+00,SHORT,3352,0.0,0.06846439,0.082840234,0.0,0.03522119
2018-02-15 00:00:00+00,SHORT,3963,0.0,-0.39554188,0.085051544,0.0,0.045180857
2018-02-16 00:00:00+00,SHORT,356,0.5334531401419073,-0.21634437,0.08178054,0.0,0.0034672853
2018-02-16 00:00:00+00,SHORT,3273,0.0,0.34034085,0.08835079,0.0,0.015981829
2018-02-16 00:00:00+00,SHORT,3352,0.0,-0.11861497,0.08039216,0.0,-0.0024480799
2018-02-23 00:00:00+00,SHORT,2661,0.0,-0.31117192,0.09082055,0.0,0.0407015
2018-02-26 00:00:00+00,SHORT,2661,0.0,-0.202462,0.085460864,0.0,-0.005359685
2018-03-07 00:00:00+00,SHORT,4072,0.0,-0.03328205,0.08099907,0.0,0.03089452
2018-03-12 00:00:00+00,SHORT,2120,0.6098962803339542,-0.4217911,0.080728136,0.0,-0.013363325
2018-04-18 00:00:00+00,SHORT,1381,0.0,0.016356016,0.090612665,0.0,0.048697516
2018-04-18 00:00:00+00,SHORT,1615,1.0,0.27317524,0.083333336,0.0,0.0449538
2018-04-19 00:00:00+00,SHORT,765,0.0,-0.49150598,0.084869914,0.0,-0.016553536
2018-05-02 00:00:00+00,SHORT,765,0.0,-0.1544028,0.08884688,0.0,0.04384711
2018-05-04 00:00:00+00,SHORT,3691,0.0,0.113046825,0.08246121,0.0,0.038742434
2018-05-07 00:00:00+00,SHORT,2213,1.0,-0.027346708,0.08659794,0.0,0.042092633
2018-05-08 00:00:00+00,SHORT,2213,0.9444444444444444,0.13559085,0.085349,0.0,-0.0012489402
2018-05-10 00:00:00+00,SHORT,4172,0.0,-0.14284506,0.09085384,0.0,0.006822836
2018-05-11 00:00:00+00,SHORT,3691,0.5269426438329257,-0.3513655,0.08134689,0.0,-0.0349123
2018-05-15 00:00:00+00,SHORT,1011,0.0,0.173844,0.08450008,0.0,0.0023948192
2018-05-15 00:00:00+00,SHORT,3433,0.6613632311240926,0.25768664,0.089361705,0.0,-0.021276595
2018-05-16 00:00:00+00,SHORT,3433,0.6028253587628358,0.06743762,0.09205021,0.0,0.002688507
2018-06-06 00:00:00+00,SHORT,2550,0.0,0.26313308,0.08811666,0.0,0.027040713
2018-06-15 00:00:00+00,SHORT,2905,1.0,-0.4552463,0.081037275,0.0,-0.041740313
2018-06-18 00:00:00+00,SHORT,191,0.0,0.09856758,0.08773045,0.0,0.016255042
2018-06-19 00:00:00+00,SHORT,3192,0.9285714285714286,-0.08214174,0.08832709,0.0,-0.047579493
2018-06-20 00:00:00+00,SHORT,4113,0.5548836705810939,-0.2771485,0.080863886,0.0,0.0045627253
2018-06-21 00:00:00+00,SHORT,188,0.35617669567389165,0.1191704,0.092063494,0.0,0.017629836
2018-06-22 00:00:00+00,SHORT,1694,0.0,0.27157438,0.086677365,0.0,0.007899232
2018-07-09 00:00:00+00,SHORT,3429,0.0,-0.1622304,0.08609226,0.0,0.016082026
2018-08-01 00:00:00+00,SHORT,2513,0.0,-0.45138395,0.08083512,0.0,-0.015313513
2018-08-06 00:00:00+00,SHORT,3373,0.39011212692645403,-0.3821615,0.08856089,0.0,0.01055197
2018-08-20 00:00:00+00,SHORT,3078,0.0,-0.43965888,0.08400345,0.0,0.040226623
2018-09-13 00:00:00+00,SHORT,1009,0.8888888888888888,0.16440429,0.085651286,0.0,6.955368E-4
2018-09-14 00:00:00+00,SHORT,3233,0.0,-0.3226085,0.08294931,0.0,0.021084119
2018-09-28 00:00:00+00,SHORT,1334,1.0,-0.31698146,0.080774084,0.0,0.01390229
2018-10-03 00:00:00+00,SHORT,2898,0.7283530576474031,0.31922358,0.08103592,0.0,0.02938303
2018-10-04 00:00:00+00,SHORT,3743,0.0,0.07075822,0.083728276,0.0,-0.024724672
2018-10-08 00:00:00+00,SHORT,588,0.6908593730873644,-0.10142469,0.08759124,0.0,0.025547445
2018-10-11 00:00:00+00,SHORT,3352,0.0,-0.15703343,0.08233533,0.0,-0.02475366
2018-10-17 00:00:00+00,SHORT,3988,0.9090909090909091,-0.26652727,0.08383234,0.0,0.033270538
2018-10-18 00:00:00+00,SHORT,224,0.0,-0.45127237,0.081824936,0.0,0.023540687
2018-10-31 00:00:00+00,SHORT,1447,0.0,-0.13072802,0.08089708,0.0,0.047820155
2018-11-02 00:00:00+00,SHORT,2285,1.0,-0.42565092,0.08096591,0.0,-0.0044241617
2018-11-02 00:00:00+00,SHORT,1615,0.5192197913090558,0.3059287,0.08857809,0.0,0.0058530276
2018-11-05 00:00:00+00,SHORT,817,0.6532502629164838,-0.3158078,0.087388285,0.0,0.023959145
2018-11-05 00:00:00+00,SHORT,3649,0.49222422968629126,-0.58792704,0.0861746,0.0,0.038504347
2018-11-05 00:00:00+00,SHORT,1615,0.4434589443496712,0.15198919,0.08173077,0.0,-0.006847319
2018-11-05 00:00:00+00,SHORT,3691,0.0,0.110121906,0.08240244,0.0,-0.02728996
2018-11-05 00:00:00+00,SHORT,3847,0.9333333333333333,0.29190633,0.08775386,0.0,-0.0408718
2018-11-06 00:00:00+00,SHORT,1869,0.8461538461538461,0.116122276,0.08197485,0.0,-0.016677702
2018-11-06 00:00:00+00,SHORT,1927,0.75,-0.20784472,0.08244847,0.0,-0.046978448
2018-11-07 00:00:00+00,SHORT,4123,0.6289646148022325,-0.05577929,0.08836827,0.0,0.024731906
2018-11-07 00:00:00+00,SHORT,4215,1.0,0.029729752,0.086666666,0.0,0.0093297465
2018-11-07 00:00:00+00,SHORT,142,1.0,-0.37776044,0.088389434,0.0,-0.021474648
2018-11-07 00:00:00+00,SHORT,2345,0.6757566477131947,0.054943226,0.08298279,0.0,-0.019943746
2018-11-07 00:00:00+00,SHORT,1051,0.7639804540211003,-0.06415426,0.08597748,0.0,0.014108899
2018-11-07 00:00:00+00,SHORT,3502,1.0,-0.5328587,0.0892587,0.0,-0.013385158
2018-11-07 00:00:00+00,SHORT,3684,0.9230769230769231,-0.11357918,0.09162755,0.0,-0.027272291
2018-11-07 00:00:00+00,SHORT,1919,1.0,-0.021588618,0.08679135,0.0,0.00382773
2018-11-08 00:00:00+00,SHORT,2270,1.0,-0.23699038,0.08057648,0.0,-0.0131267905
2018-11-08 00:00:00+00,SHORT,1939,1.0,-0.010958745,0.085725844,0.0,-0.01560792
2018-11-09 00:00:00+00,SHORT,2107,0.9230769230769231,-0.016216125,0.084046304,0.0,-0.012550295
2018-11-13 00:00:00+00,SHORT,2504,1.0,0.24855635,0.08959188,0.0,0.023924792
2018-11-23 00:00:00+00,SHORT,3749,0.0,0.05329839,0.08166246,0.0,0.013556847
2018-11-27 00:00:00+00,SHORT,167,0.0,-0.104260705,0.08995523,0.0,0.019014828
2018-11-27 00:00:00+00,SHORT,1300,0.11381540459403766,0.12616956,0.091812864,0.0,-0.03145833
2018-11-28 00:00:00+00,SHORT,1131,0.0,-0.59895796,0.09105139,0.0,0.004710845
2018-11-28 00:00:00+00,SHORT,3596,0.0,0.039695196,0.08235294,0.0,0.04689708
2018-11-29 00:00:00+00,SHORT,788,1.0,-0.12534791,0.08113504,0.0,0.0035310267
2018-11-30 00:00:00+00,SHORT,3963,0.0,0.26743913,0.08202993,0.0,-0.025477644
2018-12-03 00:00:00+00,SHORT,3677,0.2011864424280874,-0.14520967,0.08102269,0.0,-0.019282425
2018-12-03 00:00:00+00,SHORT,1910,0.550745706832499,0.17276235,0.08245072,0.0,9.980232E-4
2018-12-04 00:00:00+00,SHORT,2692,0.08959559491947186,-5.2024255E-4,0.09116689,0.0,-0.03336976
2018-12-04 00:00:00+00,SHORT,938,0.0,-0.27832398,0.09173593,0.0,-0.048601072
2018-12-04 00:00:00+00,SHORT,1865,0.0,0.22572647,0.083395325,0.0,-0.04706756
2018-12-06 00:00:00+00,SHORT,870,0.35547052495742126,0.11409357,0.08247796,0.0,-0.018089125
2018-12-18 00:00:00+00,SHORT,2105,0.2768343812027876,-0.44132063,0.082769,0.0,0.017211763
2018-12-27 00:00:00+00,SHORT,3677,0.0,0.1253478,0.081811264,0.0,0.047430485
2018-12-28 00:00:00+00,SHORT,2071,0.0,-0.12678428,0.09040683,0.0,0.0145516
2019-01-02 00:00:00+00,SHORT,374,0.0,-0.5588948,0.08430282,0.0,0.04604387
2019-01-02 00:00:00+00,SHORT,1072,0.0,-0.28703758,0.085449055,0.0,0.04418929
2019-01-02 00:00:00+00,SHORT,1748,0.0,-0.5522554,0.090361446,0.0,0.0365347
2019-01-14 00:00:00+00,SHORT,1377,0.2731029249629927,-0.09460967,0.084439084,0.0,-0.007145075
2019-01-16 00:00:00+00,SHORT,2930,0.0,-0.3371869,0.084821425,0.0,0.0024860993
2019-01-17 00:00:00+00,SHORT,2640,0.32403449187342703,-0.059066664,0.08787655,0.0,-0.010354481
2019-01-29 00:00:00+00,SHORT,3749,0.0,-0.22499268,0.08598889,0.0,0.024719637
2019-01-30 00:00:00+00,SHORT,4222,0.0,-0.36735296,0.08949416,0.0,0.041132726
2019-01-30 00:00:00+00,SHORT,4231,0.0,-0.41782323,0.09096859,0.0,0.042462323
2019-01-31 00:00:00+00,SHORT,3749,0.0,-0.45697075,0.08829105,0.0,0.008279803
2019-02-01 00:00:00+00,SHORT,3749,0.0,-0.106091686,0.08706145,0.0,-0.0012296003
2019-02-05 00:00:00+00,SHORT,3822,0.0566282961878308,0.28514487,0.08031402,0.0,0.024607811
2019-02-05 00:00:00+00,SHORT,3988,1.0,-0.34318513,0.08093278,0.0,0.048279725
2019-02-11 00:00:00+00,SHORT,1807,0.3704653133733309,0.22164817,0.08040201,0.0,0.0313824
2019-02-19 00:00:00+00,SHORT,765,0.28648768834248306,-0.35935035,0.08034467,0.0,0.034380294
2019-02-19 00:00:00+00,SHORT,3830,0.13892177019444366,-0.103585586,0.08596373,0.0,0.0042836135
2019-02-22 00:00:00+00,SHORT,1173,0.0,-0.11851531,0.0848884,0.0,-0.024364665
2019-02-22 00:00:00+00,SHORT,1404,0.1361606700933683,0.10278689,0.087171055,0.0,0.027773168
2019-03-18 00:00:00+00,SHORT,262,0.07571262376653375,-0.56912696,0.088972434,0.0,0.010867437
2019-03-18 00:00:00+00,SHORT,3352,0.0,-0.52809495,0.084745765,0.0,-0.036556013
2019-03-19 00:00:00+00,SHORT,1244,0.37868580022400966,-0.3900395,0.08428851,0.0,-0.016686082
2019-04-01 00:00:00+00,SHORT,167,1.0,0.05923811,0.091006294,0.0,-0.0146491695
2019-04-09 00:00:00+00,SHORT,356,0.8913618005518869,-0.2006721,0.080996886,0.0,0.00844168
2019-04-09 00:00:00+00,SHORT,3915,0.7777777777777778,0.0682287,0.09001957,0.0,-0.009849455
2019-04-15 00:00:00+00,SHORT,2405,0.3330004738713748,-0.41963485,0.08971175,0.0,0.037006456
2019-04-26 00:00:00+00,SHORT,858,0.0,-0.4185344,0.091908716,0.0,0.023412649
2019-05-03 00:00:00+00,SHORT,2342,1.0,-0.26420394,0.092068486,0.0,4.8168912E-4
2019-05-03 00:00:00+00,SHORT,3502,0.0,-0.4419326,0.08157653,0.0,0.039871253
2019-05-06 00:00:00+00,SHORT,2770,0.875,0.18648691,0.08294178,0.0,-0.008775394
2019-05-17 00:00:00+00,SHORT,2554,0.7084995710618341,-0.25370267,0.08354393,0.0,-0.018764338
2019-05-17 00:00:00+00,SHORT,1888,0.0,-0.49397165,0.0882353,0.0,0.035603717
2019-05-21 00:00:00+00,SHORT,4118,0.0,0.28233913,0.08224674,0.0,0.0027129727
2019-06-10 00:00:00+00,SHORT,713,0.0,-0.21288158,0.08566276,0.0,0.010071924
2019-06-10 00:00:00+00,SHORT,3352,0.0,-0.48727602,0.081560284,0.0,-0.016391631
2019-06-12 00:00:00+00,SHORT,191,0.0,-0.5042016,0.090847455,0.0,-0.0051958296
2019-06-13 00:00:00+00,SHORT,2067,0.32219801430680295,0.34690025,0.084821425,0.0,0.023596939
2019-06-19 00:00:00+00,SHORT,1270,0.0,0.111886345,0.09074941,0.0,-0.010597979
2019-06-19 00:00:00+00,SHORT,3822,0.0,0.17805412,0.08205203,0.0,0.046861812
2019-07-01 00:00:00+00,SHORT,2816,1.0,0.14061402,0.08508347,0.0,0.018660873
2019-07-02 00:00:00+00,SHORT,2370,0.0,-0.19536096,0.08341323,0.0,0.020039512
2019-07-02 00:00:00+00,SHORT,3649,0.8888888888888888,0.025482604,0.08830812,0.0,0.009230685
2019-07-03 00:00:00+00,SHORT,2370,0.0,-0.3111748,0.08576814,0.0,0.0023549122
2019-07-03 00:00:00+00,SHORT,2661,1.0,-0.23913535,0.08951637,0.0,0.045899965
2019-07-03 00:00:00+00,SHORT,817,0.6533795024909449,0.16880527,0.08039216,0.0,-0.033660796
2019-07-26 00:00:00+00,SHORT,2132,0.25803249466314404,-0.052541945,0.08591885,0.0,0.009267911
2019-07-29 00:00:00+00,SHORT,2261,0.30062482034065147,0.016208466,0.09268878,0.0,-0.019179711
2019-08-02 00:00:00+00,SHORT,158,0.07935046893423763,-0.4942376,0.08463035,0.0,-0.016374916
2019-08-13 00:00:00+00,SHORT,3691,0.6,-0.56072336,0.08289658,0.0,0.004136916
2019-08-22 00:00:00+00,SHORT,4172,0.0,-0.042387098,0.08157653,0.0,0.03399868
2019-08-22 00:00:00+00,SHORT,444,0.0,-0.55441904,0.080353,0.0,0.048073087
2019-09-13 00:00:00+00,SHORT,2119,0.2567719768146782,-0.31555685,0.0875,0.0,0.029401409
2019-09-13 00:00:00+00,SHORT,85,0.06697209884089804,-0.29497296,0.088607594,0.0,0.025316456
2019-09-13 00:00:00+00,SHORT,2175,0.18891225378302057,-0.32804048,0.085255355,0.0,7.400705E-5
2019-09-13 00:00:00+00,SHORT,2226,0.0,-0.3030314,0.08081067,0.0,-0.020494811
2019-09-13 00:00:00+00,SHORT,444,0.0,-0.44594547,0.08532147,0.0,-0.0047959844
2019-09-13 00:00:00+00,SHORT,684,0.055126828184308974,0.0042928797,0.09030155,0.0,0.019076245
2019-09-13 00:00:00+00,SHORT,2835,0.43748130656861806,0.2789739,0.08346796,0.0,-0.009276176
2019-09-13 00:00:00+00,SHORT,3241,0.4589506758965356,0.31200144,0.08130586,0.0,5.053587E-4
2019-09-13 00:00:00+00,SHORT,1462,0.4259106523926566,-0.43037823,0.08376422,0.0,-0.02774291
2019-09-13 00:00:00+00,SHORT,3581,0.4395554243606984,0.13848867,0.086702794,0.0,0.0119719505
2019-09-13 00:00:00+00,SHORT,3861,0.20647103165351938,-1.153089E-4,0.082822084,0.0,-0.0107540395
2019-09-13 00:00:00+00,SHORT,1967,0.0,-0.15474817,0.085,0.0,0.0134994965
2019-09-16 00:00:00+00,SHORT,2105,0.33764482396054973,-0.107548624,0.09032634,0.0,-0.008548734
2019-09-16 00:00:00+00,SHORT,335,0.4312665861552452,0.104010664,0.09205231,0.0,-0.036813665
2019-09-16 00:00:00+00,SHORT,643,0.3554688643992576,0.048395168,0.088541664,0.0,-0.04613002
2019-09-16 00:00:00+00,SHORT,3013,0.5004917458129006,0.2160982,0.08727034,0.0,-0.020568455
2019-09-16 00:00:00+00,SHORT,1463,0.19677611937806358,-0.46987927,0.081022054,0.0,-0.021658542
2019-09-16 00:00:00+00,SHORT,3851,0.53329077901084,-0.5450714,0.08391234,0.0,-0.005402722
2019-09-16 00:00:00+00,SHORT,4062,0.5010762119041658,-0.19749267,0.08255186,0.0,-0.0186639
2019-09-27 00:00:00+00,SHORT,3915,0.0,-0.06002936,0.08219744,0.0,0.03997336
2019-10-01 00:00:00+00,SHORT,2513,0.0,-0.030049402,0.08832011,0.0,-7.799205E-4
2019-10-09 00:00:00+00,SHORT,356,0.0,0.12807854,0.088445805,0.0,-0.025824862
2019-10-10 00:00:00+00,SHORT,356,0.0,0.025393762,0.086419754,0.0,-0.0020260548
2019-10-10 00:00:00+00,SHORT,3573,0.0,0.3418854,0.08293839,0.0,0.041370694
2019-10-15 00:00:00+00,SHORT,1334,1.0,0.17611794,0.0871219,0.0,0.030076118
2019-10-28 00:00:00+00,SHORT,2405,0.0,-0.16911934,0.08051992,0.0,0.004189267
2019-10-28 00:00:00+00,SHORT,2815,1.0,0.29670164,0.08808809,0.0,6.897141E-4
2019-11-07 00:00:00+00,SHORT,3116,0.0,-0.12629674,0.088942304,0.0,0.038174894
2019-11-07 00:00:00+00,SHORT,3436,0.0,-0.27944562,0.082917705,0.0,0.031266052
2019-11-08 00:00:00+00,SHORT,1173,0.0,-0.32851243,0.08219178,0.0,-0.036151413
2019-11-18 00:00:00+00,SHORT,3825,0.13952520332663693,0.24748722,0.087634474,0.0,-0.0055520204
2019-11-25 00:00:00+00,SHORT,2740,0.6432366840379558,0.037174918,0.081516035,0.0,-0.03541657
2019-11-29 00:00:00+00,SHORT,3233,0.0,-0.2202508,0.08496732,0.0,-0.040593218
2019-11-29 00:00:00+00,SHORT,3685,0.0,0.13503496,0.08051613,0.0,-0.028328286
2019-12-19 00:00:00+00,SHORT,4244,0.0,0.26074204,0.091054566,0.0,0.026822831
2020-01-06 00:00:00+00,SHORT,3233,0.8571428571428572,-0.5232635,0.0913242,0.0,0.024657534
2020-01-17 00:00:00+00,SHORT,2469,1.0,0.36379063,0.08924685,0.0,0.046629537
2020-01-21 00:00:00+00,SHORT,2396,0.0,-0.04775238,0.08089106,0.0,-0.00616826
2020-01-24 00:00:00+00,SHORT,565,0.5126142788549284,-0.28169906,0.08496124,0.0,0.022732586
2020-02-04 00:00:00+00,SHORT,2661,0.0,-0.08056583,0.081983306,0.0,-0.0075462814
2020-02-12 00:00:00+00,SHORT,712,1.0,0.36378482,0.08323831,0.0,0.022318773
2020-02-12 00:00:00+00,SHORT,3897,1.0,-0.2759493,0.08494209,0.0,-0.023057915
2020-02-13 00:00:00+00,SHORT,1303,0.9230769230769231,0.09892346,0.09134615,0.0,-0.035948828
2020-02-19 00:00:00+00,SHORT,1250,1.0,-0.2647411,0.08627773,0.0,-0.007376218
2020-02-20 00:00:00+00,SHORT,142,1.0,0.24335098,0.08614534,0.0,0.031488277
2020-02-21 00:00:00+00,SHORT,2742,0.875,0.24816278,0.086010784,0.0,-0.046666987
2020-03-04 00:00:00+00,SHORT,2133,1.0,-0.43271586,0.09126095,0.0,0.047844626
2020-03-05 00:00:00+00,SHORT,2742,0.8571428571428572,-0.5461362,0.08190815,0.0,0.01891544
2020-03-05 00:00:00+00,SHORT,1011,0.9375,-0.45210892,0.084780045,0.0,0.030669909
2020-03-06 00:00:00+00,SHORT,4244,0.0,0.31656867,0.0887619,0.0,-0.012074731
2020-03-06 00:00:00+00,SHORT,212,0.8666666666666667,-0.5018604,0.08606702,0.0,0.025920194
2020-03-06 00:00:00+00,SHORT,565,0.625,-0.37433788,0.085185185,0.0,-0.010446456
2020-03-06 00:00:00+00,SHORT,843,0.9333333333333333,-0.26206145,0.08771753,0.0,0.033389855
2020-03-06 00:00:00+00,SHORT,1664,0.8333333333333334,-0.03216199,0.08748422,0.0,-0.0156212505
2020-03-19 00:00:00+00,SHORT,2979,0.8571428571428572,-0.47997394,0.08827572,0.0,0.03576206
2020-03-26 00:00:00+00,SHORT,2479,0.0,-0.41871443,0.086422876,0.0,0.011555905
2020-03-26 00:00:00+00,SHORT,433,1.0,-0.1350549,0.08782906,0.0,-0.01849656
2020-03-26 00:00:00+00,SHORT,3443,0.0,-0.29903483,0.08559499,0.0,0.022437096
2020-03-26 00:00:00+00,SHORT,1483,0.0,0.09799657,0.08474743,0.0,0.019477801
2020-03-26 00:00:00+00,SHORT,3677,0.32732963235309115,-0.095780715,0.08546638,0.0,-0.02780223
2020-03-26 00:00:00+00,SHORT,4016,1.0,0.053253975,0.083516486,0.0,9.76801E-4
2020-03-26 00:00:00+00,SHORT,2041,1.0,-0.20738263,0.09131433,0.0,0.025825365
