time,side,ticker_id,mv_dn_composite_labels,dist_low52_vol_norm_20_df015,dist_upper_bb_20_2.0_df055,volume_spike_1_df057,vola_roc_21_5_df040
2024-04-09 00:00:00+00,SHORT,3872,0.0,0.47769,-5.308813E-4,-0.21386644,0.46736357
2024-04-09 00:00:00+00,SHORT,3982,0.0,0.34306258,-0.005347147,-0.10502077,-0.10570708
2024-04-10 00:00:00+00,SHORT,2070,0.0,0.371916,-0.014201228,0.114005156,0.81910145
2024-04-10 00:00:00+00,SHORT,4124,0.9230769230769231,0.54212636,-0.004929238,-0.1483995,0.30868232
2024-04-10 00:00:00+00,SHORT,2159,0.3465682753302594,0.4726654,-0.024942253,0.15364175,1.2772188
2024-04-10 00:00:00+00,SHORT,4224,0.0,0.07982098,-0.02202291,-0.21097393,0.7143971
2024-04-10 00:00:00+00,SHORT,253,0.17690578144618455,0.5580275,-0.014809209,0.23312123,0.87820745
2024-04-10 00:00:00+00,SHORT,370,0.0,0.06494618,-0.0108715575,0.14950563,0.51490396
2024-04-10 00:00:00+00,SHORT,2426,0.9047619047619048,0.12652291,-0.012941594,0.049353715,-0.2471359
2024-04-10 00:00:00+00,SHORT,401,0.267632144060501,0.19586308,-0.02558568,0.2151327,0.04954889
2024-04-10 00:00:00+00,SHORT,417,0.0,0.51681894,-0.022707006,0.18985066,0.23377259
2024-04-10 00:00:00+00,SHORT,2508,0.2506982598245984,0.18177482,-0.023058098,0.041937545,0.22946425
2024-04-10 00:00:00+00,SHORT,2550,0.4303544033588942,0.58519536,-0.020968948,0.10249468,1.5195892
2024-04-10 00:00:00+00,SHORT,791,0.2842064691103055,0.09856455,-0.024531506,-0.109369464,0.9014948
2024-04-10 00:00:00+00,SHORT,799,0.152006973756331,0.15210693,-0.0251275,0.45449084,-0.29814586
2024-04-10 00:00:00+00,SHORT,2923,0.07567069278691997,0.10866483,-0.007072475,-0.14076713,1.6511267
2024-04-10 00:00:00+00,SHORT,2938,0.0,0.5245699,-0.01831654,-0.05673572,0.94744563
2024-04-10 00:00:00+00,SHORT,984,0.22731528973818918,0.35285568,-0.02445179,-0.051718716,-0.14844483
2024-04-10 00:00:00+00,SHORT,990,0.15006743806190664,0.298996,-0.02253771,0.12158511,0.037924487
2024-04-10 00:00:00+00,SHORT,3137,0.0,0.24939162,-0.025120161,0.22798756,0.18393263
2024-04-10 00:00:00+00,SHORT,3309,0.0,0.24582443,-0.01864517,0.65196013,1.2007328
2024-04-10 00:00:00+00,SHORT,1299,0.0,0.20540749,-0.021256609,-0.19605273,0.44011846
2024-04-10 00:00:00+00,SHORT,1308,0.0,0.1621298,-0.02228071,0.2592118,0.11405813
2024-04-10 00:00:00+00,SHORT,3522,0.0,0.18240422,-0.026127078,0.75095725,0.0039579365
2024-04-10 00:00:00+00,SHORT,1752,0.32005722206251647,0.17148866,-0.019453516,0.10185788,-0.094123565
2024-04-10 00:00:00+00,SHORT,1762,0.2576095942646242,0.072919875,-0.022990776,-0.073179856,-0.21389303
2024-04-10 00:00:00+00,SHORT,3824,1.0,0.2643627,0.0018279572,0.02019366,-0.005390918
2024-04-10 00:00:00+00,SHORT,3837,0.17361023685229557,0.08324815,-0.02248805,0.32720017,0.13678266
2024-04-10 00:00:00+00,SHORT,1799,0.23558699912186115,0.22698963,-0.025893273,0.2279766,-0.13508593
2024-04-10 00:00:00+00,SHORT,3872,0.0,0.43004492,-0.018023737,0.25002563,0.3714372
2024-04-11 00:00:00+00,SHORT,2070,0.0,0.41699255,-0.016439257,-0.14389582,-0.35130963
2024-04-11 00:00:00+00,SHORT,24,0.0,0.18923315,-0.025963394,0.4443941,-0.2097061
2024-04-11 00:00:00+00,SHORT,4124,0.7768342250340462,0.500494,-0.02199022,-0.10074986,0.047491513
2024-04-11 00:00:00+00,SHORT,2120,1.0,0.105817124,-0.0059246267,-0.20525964,0.39823982
2024-04-11 00:00:00+00,SHORT,2213,0.634808788393304,0.45741442,-0.010161336,-0.1642834,0.041917734
2024-04-11 00:00:00+00,SHORT,220,0.5208639996541742,0.23789473,0.0031475103,0.11543155,0.77677065
2024-04-11 00:00:00+00,SHORT,2305,0.26764798741635276,0.4837791,-0.020038804,0.18055555,-0.3049848
2024-04-11 00:00:00+00,SHORT,2351,0.0,0.06523986,-0.020784678,-0.19164339,0.660312
2024-04-11 00:00:00+00,SHORT,2365,0.6063628358794546,0.17745294,-0.0010827004,0.17292906,0.0076847216
2024-04-11 00:00:00+00,SHORT,2393,0.0,0.24143219,-0.018024042,-0.09620819,0.094998755
2024-04-11 00:00:00+00,SHORT,370,0.0,0.06503994,-0.011404283,0.028958151,0.18184131
2024-04-11 00:00:00+00,SHORT,394,0.5613901614930584,0.18459778,0.0065469523,0.40177494,1.6257664
2024-04-11 00:00:00+00,SHORT,2550,0.29488528453846047,0.5746366,-0.025279494,0.14601621,1.1075023
2024-04-11 00:00:00+00,SHORT,2613,0.32824057813623875,0.2796337,-0.0179863,0.39068773,-0.21068554
2024-04-11 00:00:00+00,SHORT,2640,0.2969213588447865,0.12012641,-0.013699104,-0.05116654,-0.08584876
2024-04-11 00:00:00+00,SHORT,2692,0.30746065058492905,0.07164832,-0.02412517,-0.13072085,0.61095273
2024-04-11 00:00:00+00,SHORT,2716,0.0,0.57256883,-0.018885298,0.18983473,0.6742466
2024-04-11 00:00:00+00,SHORT,2770,0.0,0.14435564,-0.024763761,-0.1438221,0.21927223
2024-04-11 00:00:00+00,SHORT,2923,0.12090029971625903,0.10260503,-0.011405381,-0.10540962,0.2642312
2024-04-11 00:00:00+00,SHORT,918,0.0,0.096890725,-0.024442106,0.20918003,1.3226057
2024-04-11 00:00:00+00,SHORT,3053,0.35293398493508155,0.088415876,0.0067880396,0.0021833277,0.8497525
2024-04-11 00:00:00+00,SHORT,3137,0.0,0.24305195,-0.0052028806,0.013794249,0.15262902
2024-04-11 00:00:00+00,SHORT,3148,0.5294117647058824,0.2988083,-0.00852741,-0.14278005,0.5313529
2024-04-11 00:00:00+00,SHORT,1112,0.0,0.32441315,-0.016147934,-0.20230623,-0.075186454
2024-04-11 00:00:00+00,SHORT,1299,0.0,0.20599492,-0.022951804,-0.17550814,0.17506166
2024-04-11 00:00:00+00,SHORT,1423,0.8333333333333334,0.24440426,-0.011598812,-0.07827774,0.81369096
2024-04-11 00:00:00+00,SHORT,3556,0.4089562306715177,0.21191956,-0.019394714,-0.24945745,1.1339327
2024-04-11 00:00:00+00,SHORT,3760,0.089527028063797,0.07137587,-0.025143169,0.009874942,0.4132179
2024-04-11 00:00:00+00,SHORT,3847,0.4950951383346004,0.50538117,-0.020478494,0.030164817,-0.18888465
2024-04-11 00:00:00+00,SHORT,3872,0.0,0.43450278,-0.01860231,-0.10416449,0.09716255
2024-04-12 00:00:00+00,SHORT,2070,0.0,0.44820562,-0.014639396,0.35919958,-0.34645537
2024-04-12 00:00:00+00,SHORT,220,0.9090909090909091,0.21650484,-0.01595111,-0.03527896,-0.2430475
2024-04-12 00:00:00+00,SHORT,576,0.5194495575853713,0.24525468,-0.008403058,0.33659506,-0.1990743
2024-04-12 00:00:00+00,SHORT,2692,0.3546867639196125,0.07324285,-0.025979675,0.28288734,-0.29739487
2024-04-12 00:00:00+00,SHORT,2923,0.0,0.09558759,-0.022044662,0.1705267,0.23232135
2024-04-12 00:00:00+00,SHORT,3053,0.0,0.077900484,-0.022303404,-0.023332812,1.0207777
2024-04-12 00:00:00+00,SHORT,1112,0.0,0.3216946,-0.020995967,0.1899551,0.325991
2024-04-15 00:00:00+00,SHORT,576,0.36218288638649104,0.23345327,-0.019117203,-0.15921436,0.1043833
2024-04-16 00:00:00+00,SHORT,183,0.0,0.34419978,-0.01700068,-0.16543958,0.011427414
2024-04-16 00:00:00+00,SHORT,2703,0.0,0.46392864,-0.026271634,-0.19914025,-0.3471222
2024-04-17 00:00:00+00,SHORT,2617,0.0,0.3138973,-0.02484175,0.3501447,0.33830768
2024-04-18 00:00:00+00,SHORT,1308,0.0,0.1500385,-0.022853028,-0.18445505,0.31182396
2024-04-19 00:00:00+00,SHORT,857,0.0,0.34135404,-0.01834855,0.6287097,0.51293004
2024-04-19 00:00:00+00,SHORT,1762,0.0,0.08170677,-0.020491816,0.28536692,0.1545793
2024-04-22 00:00:00+00,SHORT,4187,0.35091897062631183,0.1069373,-0.025849743,-0.24251759,-0.11050392
2024-04-22 00:00:00+00,SHORT,2159,0.0,0.39278838,-0.021217892,-0.057892177,0.29110515
2024-04-22 00:00:00+00,SHORT,157,0.6741505380864626,0.32021347,0.0041448832,-0.15960704,1.2349048
2024-04-22 00:00:00+00,SHORT,2327,0.48653130778505144,0.5969694,-0.0018551196,-0.055584498,0.06227584
2024-04-22 00:00:00+00,SHORT,576,0.14709741500414053,0.2520844,-0.023680562,0.2933368,0.71266776
2024-04-22 00:00:00+00,SHORT,1796,0.0,0.6084596,-0.020854944,0.15245575,0.0012597108
2024-04-23 00:00:00+00,SHORT,2070,0.0,0.55794287,-0.013926387,-0.16926399,0.25677893
2024-04-23 00:00:00+00,SHORT,4187,0.3236077525039294,0.11762579,-0.021755917,-0.14753783,-0.22768496
2024-04-23 00:00:00+00,SHORT,157,0.5534953257087677,0.31425276,-0.010880078,-0.20092607,0.4245436
2024-04-23 00:00:00+00,SHORT,2327,0.9,0.5485397,-0.014498047,0.07302983,0.032030925
2024-04-23 00:00:00+00,SHORT,487,0.5777466242095622,0.10220924,-0.00957558,0.28805503,0.20295541
2024-04-23 00:00:00+00,SHORT,557,0.5384615384615384,0.109842256,-0.009200042,0.03317822,0.68935573
2024-04-23 00:00:00+00,SHORT,576,0.08093993225912476,0.26390257,-0.01612765,0.0055747004,0.30584997
2024-04-23 00:00:00+00,SHORT,903,0.6666666666666667,0.17202318,-0.024845036,0.30544207,0.19071826
2024-04-23 00:00:00+00,SHORT,1368,0.0,0.17512596,-0.023130694,9.705084E-4,0.5047756
2024-04-23 00:00:00+00,SHORT,3855,0.3310074043597893,0.3892808,-0.023818942,0.038487706,0.1341278
2024-04-23 00:00:00+00,SHORT,3862,0.3856907626231373,0.14805555,-0.002971334,-0.22476849,1.817003
2024-04-24 00:00:00+00,SHORT,4187,0.2741598416793151,0.14107929,-0.018583199,-0.13127664,-0.19525531
2024-04-24 00:00:00+00,SHORT,557,0.46153846153846145,0.1023957,-0.020894537,0.23135947,1.0340892
2024-04-24 00:00:00+00,SHORT,1081,0.8087760976919011,0.19205222,-0.022298476,-0.041665714,0.6484657
2024-04-24 00:00:00+00,SHORT,1381,0.2455590230245164,0.20845601,-0.019457806,0.34265426,-0.11064995
2024-04-25 00:00:00+00,SHORT,2127,1.0,0.3676392,-0.005574057,-0.08027808,-0.3542373
2024-04-25 00:00:00+00,SHORT,4187,0.28562553802033885,0.17143458,-0.013830599,0.32557788,-0.29997224
2024-04-25 00:00:00+00,SHORT,1381,0.23946524231393854,0.23178476,-0.010657834,-0.15173347,-0.13764618
2024-04-26 00:00:00+00,SHORT,2070,0.0,0.5748548,-0.01411254,0.24540843,-0.05288213
2024-04-26 00:00:00+00,SHORT,4219,1.0,0.1735129,-0.021681681,0.28182968,1.6855069
2024-04-26 00:00:00+00,SHORT,2393,0.0,0.118322134,-0.0013408205,-0.09940185,1.462254
2024-04-26 00:00:00+00,SHORT,2986,0.14537560405925315,0.08665198,-0.025708983,0.05047351,0.34761494
2024-04-26 00:00:00+00,SHORT,1067,1.0,0.37116012,0.0033190139,0.73397046,0.27873868
2024-04-26 00:00:00+00,SHORT,1381,0.1791990788425377,0.24475111,-0.008514752,0.08246313,-0.12720738
2024-04-26 00:00:00+00,SHORT,1664,0.0,0.18410443,-0.012127741,-0.20425212,-0.18818684
2024-04-29 00:00:00+00,SHORT,2393,0.0,0.10866881,-0.012169999,0.086384654,0.8549622
2024-04-29 00:00:00+00,SHORT,2986,0.1220591358033847,0.08279485,-0.024749327,-0.023934877,-0.05246818
2024-04-29 00:00:00+00,SHORT,1173,0.12605560607126892,0.3642764,-0.024985705,0.04161824,0.11455446
2024-04-29 00:00:00+00,SHORT,3283,0.14742304539420512,0.56365883,-0.01423507,-0.08040415,-0.18540752
2024-04-29 00:00:00+00,SHORT,1381,0.1387893866644414,0.25600302,-0.017369803,0.4048829,-0.18762456
2024-05-01 00:00:00+00,SHORT,221,0.24116379624741285,0.06804146,-0.025413586,-0.18428496,0.5474456
2024-05-02 00:00:00+00,SHORT,1308,0.0,0.15477346,-0.016842172,0.5161315,0.8356164
2024-05-02 00:00:00+00,SHORT,1762,0.06838229526963531,0.15108246,-0.015402768,-0.22070383,0.39255744
2024-05-03 00:00:00+00,SHORT,3161,0.47882925735403975,0.08535691,0.0010789549,0.3495498,-0.03844406
2024-05-03 00:00:00+00,SHORT,3531,0.4512564227303498,0.2836297,-0.006938192,-0.039490324,0.7964731
2024-05-03 00:00:00+00,SHORT,3607,0.0,0.15898994,-0.026204761,-0.13820863,0.28874454
2024-05-06 00:00:00+00,SHORT,2370,0.0,0.44956014,-0.023882903,0.3249826,-0.34426963
2024-05-06 00:00:00+00,SHORT,2613,0.018789993073003695,0.2733081,-0.025551174,0.009207126,0.18939117
2024-05-06 00:00:00+00,SHORT,2778,0.6911748344593138,0.17530815,-0.007700716,-0.24585196,1.5108222
2024-05-06 00:00:00+00,SHORT,3161,0.34809614605966127,0.08023364,-0.0067754057,0.06426942,0.38256496
2024-05-06 00:00:00+00,SHORT,1298,0.0,0.28387693,-0.017417282,-0.082858704,0.7085919
2024-05-06 00:00:00+00,SHORT,3531,0.6216539531724347,0.29029754,-0.004649583,0.18260868,1.2733673
2024-05-06 00:00:00+00,SHORT,3607,0.0,0.18544193,-0.013264436,0.16340429,1.0965044
2024-05-06 00:00:00+00,SHORT,3640,0.5118575138580987,0.3504081,-0.01696843,0.04560411,0.1694154
2024-05-07 00:00:00+00,SHORT,2747,0.0,0.23781769,-0.015634838,0.14598802,1.6392038
2024-05-07 00:00:00+00,SHORT,2778,0.624591150331571,0.16356294,-0.017235458,-0.07054681,0.9973033
2024-05-07 00:00:00+00,SHORT,920,0.5968936119354225,0.11569571,-0.0092526795,0.20980442,-0.084326856
2024-05-07 00:00:00+00,SHORT,3187,0.23207739136525765,0.49275184,0.002148347,0.038642008,0.91274995
2024-05-07 00:00:00+00,SHORT,3283,0.5477003975296753,0.4838683,-0.021302622,0.091002434,0.7114565
2024-05-07 00:00:00+00,SHORT,1308,0.507368941757057,0.15964124,-0.012961769,0.18559545,0.48411348
2024-05-08 00:00:00+00,SHORT,131,0.32197725034980473,0.19350031,-0.017267188,0.49801016,1.4352362
2024-05-08 00:00:00+00,SHORT,2778,0.5579153720284994,0.15831742,-0.024093723,0.037754238,-0.07581423
2024-05-08 00:00:00+00,SHORT,914,0.31394440290553516,0.32643715,-0.025294054,-0.112260066,-0.11905084
2024-05-08 00:00:00+00,SHORT,3179,0.0,0.11309074,-0.01320303,-0.117945306,0.1421526
2024-05-08 00:00:00+00,SHORT,3187,0.22183330301819243,0.44634965,-0.011936845,-0.1504119,0.67244595
2024-05-08 00:00:00+00,SHORT,1308,0.5065203280566579,0.15431863,-0.017311495,-0.24479838,-0.15862112
2024-05-08 00:00:00+00,SHORT,1551,0.0,0.11264633,-0.006180275,0.65789473,0.12912378
2024-05-09 00:00:00+00,SHORT,791,0.0,0.0980337,-0.023922767,0.024793388,-0.28049728
2024-05-09 00:00:00+00,SHORT,845,0.0,0.08660176,-0.018144809,-0.071831025,-0.08360459
2024-05-09 00:00:00+00,SHORT,2983,0.319222143479612,0.26617923,-0.01800693,0.045274902,0.5744504
2024-05-09 00:00:00+00,SHORT,3187,0.20851383145198635,0.43008277,-0.0035178664,-0.10885205,0.042052504
2024-05-09 00:00:00+00,SHORT,3280,0.0,0.258215,-0.024350645,0.4325282,-0.38521966
2024-05-09 00:00:00+00,SHORT,1308,0.46634496272760123,0.15795147,-0.009770987,-0.12202754,0.10537358
2024-05-10 00:00:00+00,SHORT,131,0.44114240827965373,0.17815964,-0.022017542,0.43138433,1.5364885
2024-05-10 00:00:00+00,SHORT,401,0.8457651338691564,0.1299861,-0.003441644,-0.19987105,-0.20343873
2024-05-10 00:00:00+00,SHORT,2728,0.5952296462132699,0.21508679,-0.005948669,0.04409963,0.1787516
2024-05-10 00:00:00+00,SHORT,1210,0.5973787706544706,0.073342286,-0.01988282,0.04667741,0.1779202
2024-05-10 00:00:00+00,SHORT,1308,0.4930249730243867,0.15559453,-0.010883279,0.1883137,0.48117587
2024-05-10 00:00:00+00,SHORT,1410,0.0,0.06869019,-0.01989392,0.18263415,0.3924654
2024-05-10 00:00:00+00,SHORT,1453,0.0,0.5779994,-0.010910998,0.09037899,-0.16232336
2024-05-10 00:00:00+00,SHORT,3811,0.2298703986133922,0.10473308,-0.017485535,-0.19648106,0.5938062
2024-05-13 00:00:00+00,SHORT,255,0.4137057823911494,0.53049856,0.009519648,0.010594202,0.9294831
2024-05-13 00:00:00+00,SHORT,2497,0.5933240513540278,0.22835597,-0.014061911,0.25063634,-0.33380654
2024-05-13 00:00:00+00,SHORT,2728,0.46587014253161596,0.20004378,-0.01806204,-0.20971964,-0.20319514
2024-05-13 00:00:00+00,SHORT,1536,0.5375503584740794,0.117370926,-0.017576281,0.7814735,0.24161029
2024-05-13 00:00:00+00,SHORT,1613,0.0,0.07053871,-0.012600638,-0.17701054,-0.17824128
2024-05-13 00:00:00+00,SHORT,1719,0.8531584576586464,0.37029335,-0.0040127104,0.28916085,0.18451197
2024-05-13 00:00:00+00,SHORT,3811,0.615788336419659,0.109124444,-0.022839248,-0.06463306,-0.1634112
2024-05-14 00:00:00+00,SHORT,158,0.5574452960379198,0.3417549,-0.017546833,-0.01884201,-1.7985613E-13
2024-05-14 00:00:00+00,SHORT,2209,1.0,0.09761778,-0.008067194,0.42890093,0.29478943
2024-05-14 00:00:00+00,SHORT,789,0.0,0.2952111,0.0031244443,0.6231553,0.5153672
2024-05-14 00:00:00+00,SHORT,845,0.4783285376382858,0.08976739,-0.014541856,-0.10603369,0.36438188
2024-05-14 00:00:00+00,SHORT,3240,0.0,0.4396069,0.002480452,-0.066540025,0.12569244
2024-05-14 00:00:00+00,SHORT,3280,0.42713003798951094,0.3001474,-0.019858155,0.10136291,-0.3556411
2024-05-14 00:00:00+00,SHORT,3443,0.5554328861195426,0.13012265,-0.01593296,0.25115305,0.031454198
2024-05-14 00:00:00+00,SHORT,1474,0.6282372466332814,0.14969838,-0.013188051,-0.23408726,6.0815964E-4
2024-05-14 00:00:00+00,SHORT,3811,0.559788466184937,0.13090529,-0.012369993,-0.020876985,-0.2963638
2024-05-14 00:00:00+00,SHORT,1799,0.0,0.13947842,-0.013760435,0.09629663,1.28635
2024-05-14 00:00:00+00,SHORT,3973,0.0,0.369651,-0.0181009,-0.10925502,-0.21569964
2024-05-15 00:00:00+00,SHORT,2050,0.6466951202428559,0.51611406,0.005689002,-0.008465537,1.291964
2024-05-15 00:00:00+00,SHORT,2106,0.5100957131827892,0.21332021,0.0019564007,0.7683471,0.15752509
2024-05-15 00:00:00+00,SHORT,4171,0.5281522441041798,0.111769445,-0.022992993,0.1622443,-0.3576748
2024-05-15 00:00:00+00,SHORT,84,1.0,0.2005172,-0.0029193384,0.14474452,-0.2890619
2024-05-15 00:00:00+00,SHORT,2142,0.14465696016416113,0.10172127,-0.0072933123,-0.17477378,1.3683009
2024-05-15 00:00:00+00,SHORT,4222,0.0,0.26516914,-8.136762E-4,0.0011048123,-0.009511892
2024-05-15 00:00:00+00,SHORT,4231,0.25120078593883477,0.2676938,-0.0057360814,0.10685782,-0.112240374
2024-05-15 00:00:00+00,SHORT,4237,0.16573526346991965,0.5428391,-0.01763686,0.306848,-0.18638536
2024-05-15 00:00:00+00,SHORT,270,0.5549378536537897,0.14925417,0.0072466615,0.07960349,0.92107576
2024-05-15 00:00:00+00,SHORT,2452,0.6416416715697278,0.13745464,-0.013863191,0.09551145,0.42338666
2024-05-15 00:00:00+00,SHORT,2665,0.3635092341556309,0.5865755,-0.008672262,-0.11066608,-0.16138476
2024-05-15 00:00:00+00,SHORT,638,0.5160513040816926,0.18888688,0.02184794,0.5837251,1.4677008
2024-05-15 00:00:00+00,SHORT,641,0.5123267219668489,0.25129443,0.0010963359,0.32972845,1.3553274
2024-05-15 00:00:00+00,SHORT,708,0.31474320811963014,0.14266898,-0.016255926,-0.03426927,-0.38243112
2024-05-15 00:00:00+00,SHORT,2778,0.41980488895104107,0.24711776,-0.016718006,0.22974545,-0.3194776
2024-05-15 00:00:00+00,SHORT,2877,0.6907689283540562,0.2239792,-0.017677968,0.28229627,-0.21758524
2024-05-15 00:00:00+00,SHORT,836,0.5372927561575584,0.5036722,9.6114335E-4,0.7542764,-0.031345587
2024-05-15 00:00:00+00,SHORT,838,0.49470964324308575,0.3090613,-0.0044520195,0.4903679,0.56971633
2024-05-15 00:00:00+00,SHORT,845,0.40223529634155963,0.08648318,-0.024938595,-0.0017469189,-0.25877577
2024-05-15 00:00:00+00,SHORT,914,0.2392939675707096,0.35178375,-0.020495415,-0.1991423,-0.31970426
2024-05-15 00:00:00+00,SHORT,1081,0.0,0.32594064,-0.019541115,0.6472095,0.56499654
2024-05-15 00:00:00+00,SHORT,1131,1.0,0.4164824,0.0054660076,-0.08625635,0.66214603
2024-05-15 00:00:00+00,SHORT,1299,0.2535546492720808,0.14884803,-0.020545706,0.12239815,-0.2870072
2024-05-15 00:00:00+00,SHORT,1308,0.3478933664664813,0.21162328,-0.025908366,0.19326937,-0.09943255
2024-05-15 00:00:00+00,SHORT,1536,0.46832647416594925,0.14831951,-0.011495585,0.2383548,-0.3887576
2024-05-15 00:00:00+00,SHORT,3629,1.0,0.11417334,-0.021128584,0.18042998,0.5188526
2024-05-15 00:00:00+00,SHORT,3703,0.7128690542496308,0.2181701,-0.015374022,0.45338395,-0.2012125
2024-05-15 00:00:00+00,SHORT,1799,0.0,0.13440937,-0.019193368,0.007243294,0.23006766
2024-05-15 00:00:00+00,SHORT,3973,0.0,0.38142624,-0.022165827,-0.1175828,1.0722458
2024-05-16 00:00:00+00,SHORT,84,0.9090909090909091,0.25456592,-0.0060701887,-0.17747559,0.1487502
2024-05-16 00:00:00+00,SHORT,2230,0.4585742700062196,0.11233972,-0.02014148,-0.15482807,1.4533167
2024-05-16 00:00:00+00,SHORT,270,0.5093298448596065,0.13696347,-0.006922229,0.035039384,0.88476753
2024-05-16 00:00:00+00,SHORT,345,0.1912797847783325,0.15223072,-0.017389476,0.051016405,0.47662032
2024-05-16 00:00:00+00,SHORT,374,0.0,0.19415285,-0.010736262,-0.13317151,1.6517196
2024-05-16 00:00:00+00,SHORT,2665,0.5157482569691758,0.5940592,-0.01604161,-0.16479574,0.14110033
2024-05-16 00:00:00+00,SHORT,638,0.4329762528634808,0.16132809,-0.011506669,-0.06975135,0.8616885
2024-05-16 00:00:00+00,SHORT,789,0.0,0.2856932,0.0036201847,0.0033925858,0.55719924
2024-05-16 00:00:00+00,SHORT,3124,0.8631342965029632,0.23894078,5.3778925E-4,0.517787,0.21626528
2024-05-16 00:00:00+00,SHORT,3142,1.0,0.17586264,-6.8181695E-4,-0.23063405,1.8119965
2024-05-16 00:00:00+00,SHORT,1114,1.0,0.13140097,-0.015784416,0.1026131,0.48167697
2024-05-16 00:00:00+00,SHORT,1131,0.4233801382711084,0.3807998,-0.018724088,0.052345254,-0.030786265
2024-05-16 00:00:00+00,SHORT,3280,0.39585236631081444,0.29762197,-0.025980031,0.58037174,-0.22565286
2024-05-16 00:00:00+00,SHORT,1299,0.27614056656001185,0.1632715,-0.025447603,-0.23451883,-0.23797445
2024-05-16 00:00:00+00,SHORT,1308,0.35631233348198527,0.26067108,-0.010466529,0.4277557,-0.37683955
2024-05-16 00:00:00+00,SHORT,1361,0.6648403071512331,0.40311208,-5.306669E-4,-0.03606304,0.1927552
2024-05-16 00:00:00+00,SHORT,1371,0.0,0.0756647,-0.015379684,-0.237921,0.15112221
2024-05-16 00:00:00+00,SHORT,1473,1.0,0.47401637,-0.010435587,-0.0590579,-0.25154275
2024-05-16 00:00:00+00,SHORT,1474,0.8235294117647058,0.1362542,-0.020875528,0.07332346,-0.27902022
2024-05-16 00:00:00+00,SHORT,1552,0.0,0.16261439,-0.009384321,0.32120955,0.19345708
2024-05-16 00:00:00+00,SHORT,3773,0.9181630322082798,0.1897463,-0.02282106,-0.2098437,1.0853262
2024-05-16 00:00:00+00,SHORT,3811,0.6240762340597298,0.17774136,-0.002268303,0.031942613,-0.06881175
2024-05-16 00:00:00+00,SHORT,3862,0.573171449095737,0.49153915,-0.014784932,-0.0833965,0.16225897
2024-05-16 00:00:00+00,SHORT,1992,0.3986648827125539,0.4817123,-0.009781466,-0.1392508,0.51961446
2024-05-16 00:00:00+00,SHORT,2018,0.0,0.28228384,1.3915997E-4,0.41491055,0.03265938
2024-05-17 00:00:00+00,SHORT,15,0.0,0.09210072,-0.016583351,0.10989527,0.8188211
2024-05-17 00:00:00+00,SHORT,2071,1.0,0.28638673,-0.025539914,-0.18228132,1.6290696
2024-05-17 00:00:00+00,SHORT,2175,0.0,0.5483413,-0.023993263,-0.14595732,1.5945512
2024-05-17 00:00:00+00,SHORT,4237,0.2369805193988639,0.5173455,-0.02224287,0.030015167,0.6088086
2024-05-17 00:00:00+00,SHORT,2209,0.7272727272727273,0.09660805,-0.023295078,0.050397098,-0.143087
2024-05-17 00:00:00+00,SHORT,2213,0.0,0.2760436,0.0046404,-0.20596683,0.09604061
2024-05-17 00:00:00+00,SHORT,345,0.15442753964920444,0.15747339,-0.016775453,0.27219775,-0.28691664
2024-05-17 00:00:00+00,SHORT,2410,0.7226642893012326,0.12937778,5.5363047E-4,0.49565992,0.6459863
2024-05-17 00:00:00+00,SHORT,370,0.12023329107086643,0.0632786,-0.011663396,-0.055471614,-0.24312726
2024-05-17 00:00:00+00,SHORT,506,0.5980905231487984,0.5919394,-0.021391802,-0.17314833,0.021688625
2024-05-17 00:00:00+00,SHORT,578,0.36641814413351226,0.27479264,-0.019268917,0.4273994,-0.057949383
2024-05-17 00:00:00+00,SHORT,2665,0.41932482214286604,0.6076455,-0.018520886,-0.23174746,0.23141044
2024-05-17 00:00:00+00,SHORT,641,0.3254163667840655,0.24915494,-0.024381615,-0.21727109,0.20903605
2024-05-17 00:00:00+00,SHORT,2720,1.0,0.08393904,4.5403714E-5,0.0034438397,0.49781582
2024-05-17 00:00:00+00,SHORT,836,0.4136560702593904,0.45265418,-0.012350454,0.19418886,1.533121
2024-05-17 00:00:00+00,SHORT,1012,0.2871472874032185,0.083455734,-0.026096517,-0.142213,-0.2627667
2024-05-17 00:00:00+00,SHORT,3124,0.9090909090909091,0.22422872,-0.012010681,0.006538361,0.1726535
2024-05-17 00:00:00+00,SHORT,3142,0.9090909090909091,0.17447309,-0.011842414,0.18163341,0.4577644
2024-05-17 00:00:00+00,SHORT,3187,0.1154264288005369,0.48198566,-0.017829612,0.2733942,-0.19135831
2024-05-17 00:00:00+00,SHORT,1299,0.24994914865766069,0.19028886,-0.022126844,0.589588,-0.09880781
2024-05-17 00:00:00+00,SHORT,1361,0.5969234034102059,0.37651402,-0.004156282,0.13385724,-0.21461889
2024-05-17 00:00:00+00,SHORT,1371,0.0,0.07458788,-0.020177208,-0.21122806,-0.19448549
2024-05-17 00:00:00+00,SHORT,1514,0.4736842105263158,0.2102879,-0.021961877,0.14429592,-0.065628424
2024-05-17 00:00:00+00,SHORT,3811,0.6428571428571429,0.16515817,-0.0030191385,-0.035350513,0.582044
2024-05-17 00:00:00+00,SHORT,3982,0.7467293446906738,0.20155244,-0.0063766446,0.643245,0.8497568
2024-05-17 00:00:00+00,SHORT,2018,0.1044211567457027,0.27515808,-0.0073493747,0.14906996,0.25704858
